
[00:00:00.000 --> 00:00:01.640]  集中姐妹平安
[00:03:41.160 --> 00:03:44.160]  那麼約拿丹跟大胃王
[00:03:44.160 --> 00:03:45.960]  那種的愛用了phileo
[00:03:45.960 --> 00:03:47.040]  那種的愛
[00:03:47.040 --> 00:03:49.920]  那麼但是講到agape這個愛呢
[00:03:49.920 --> 00:03:51.600]  相信有些人已經聽過
[00:03:51.600 --> 00:03:53.760]  這是講一種超然的愛
[00:03:53.760 --> 00:03:55.640]  一種肯為自己
[00:03:55.640 --> 00:03:58.400]  肯為別人犧牲自己的愛
[00:03:58.400 --> 00:04:00.160]  就去到那樣的境界
[00:04:00.160 --> 00:04:02.560]  當然也包括了很多phileo的愛
[00:04:02.560 --> 00:04:03.800]  忠誠等等的
[00:04:03.800 --> 00:04:05.680]  但是是一種超然的愛
[00:04:05.680 --> 00:04:07.360]  是對神的愛
[00:04:07.360 --> 00:04:10.840]  或者是耶穌基督愛我們的那種愛
[00:04:10.840 --> 00:04:12.600]  我想請問一下
[00:04:12.600 --> 00:04:15.200]  如果我們說新約聖經裡面
[00:04:15.200 --> 00:04:16.800]  對愛的定義
[00:04:16.800 --> 00:04:18.040]  講得最詳盡
[00:04:18.040 --> 00:04:19.360]  最為人熟悉的
[00:04:19.360 --> 00:04:23.320]  你會想起哪一段經文呢
[00:04:23.320 --> 00:04:24.600]  愛的真諦是嗎
[00:04:24.600 --> 00:04:26.280]  大家開始就講這個
[00:04:26.280 --> 00:04:28.480]  愛是恆久忍耐對不對
[00:04:28.480 --> 00:04:29.880]  我們一起念一遍好不好
[00:04:29.880 --> 00:04:31.160]  一二三
[00:04:31.160 --> 00:04:33.320]  愛是恆久忍耐
[00:04:33.320 --> 00:04:34.880]  又有恩慈
[00:04:34.880 --> 00:04:36.560]  愛是不嫉妒
[00:04:36.560 --> 00:04:38.320]  愛是不自誇
[00:04:38.320 --> 00:04:39.400]  不張狂
[00:04:39.400 --> 00:04:41.360]  不做害羞的事
[00:04:41.360 --> 00:04:43.400]  不求自己的益處
[00:04:43.400 --> 00:04:45.000]  不輕易發怒
[00:04:45.000 --> 00:04:46.840]  不計算人的惡
[00:04:46.840 --> 00:04:48.280]  不喜歡不義
[00:04:48.280 --> 00:04:50.040]  只喜歡真理
[00:04:50.040 --> 00:04:51.480]  凡是包容
[00:04:51.480 --> 00:04:53.000]  凡是相信
[00:04:53.000 --> 00:04:54.480]  凡是盼望
[00:04:54.480 --> 00:04:56.000]  凡是忍耐
[00:04:56.000 --> 00:04:58.160]  愛是永不止息
[00:04:58.160 --> 00:05:00.920]  這是我們很多人很喜歡的愛的定義
[00:05:00.920 --> 00:05:05.480]  是保羅在哥林多前書十三章那邊所寫的
[00:05:05.480 --> 00:05:07.200]  這裡讓我們看見
[00:05:07.200 --> 00:05:08.760]  基督教所講的愛
[00:05:08.760 --> 00:05:10.080]  是很特別的愛
[00:05:10.080 --> 00:05:13.720]  我特別會很喜歡
[00:05:13.720 --> 00:05:17.760]  第六節因為他把基督教的愛的獨特性講了出來
[00:05:17.760 --> 00:05:20.080]  他說愛是不喜歡不義
[00:05:20.080 --> 00:05:21.600]  只喜歡真理
[00:05:21.600 --> 00:05:23.520]  你很少在其他的宗教
[00:05:23.520 --> 00:05:25.000]  其他的概念
[00:05:25.000 --> 00:05:26.920]  有這樣的一個定義關於愛的
[00:05:26.920 --> 00:05:29.000]  愛是喜歡真理的
[00:05:29.000 --> 00:05:30.960]  在基督教裡面所講的愛呢
[00:05:30.960 --> 00:05:32.920]  就有一個真理的規範
[00:05:32.920 --> 00:05:34.400]  真理的規範在當中
[00:05:34.400 --> 00:05:35.480]  是很特別的
[00:05:35.480 --> 00:05:37.440]  那麼這裡的保羅講的愛呢
[00:05:37.440 --> 00:05:39.120]  就是用Agape的愛
[00:05:39.120 --> 00:05:40.440]  是一種超人的愛
[00:05:40.440 --> 00:05:42.120]  是要從神而來的愛
[00:05:42.120 --> 00:05:43.520]  才能夠做得到的
[00:05:43.520 --> 00:05:45.120]  那麼
[00:05:45.120 --> 00:05:46.960]  愛不是離我們遠
[00:05:46.960 --> 00:05:47.840]  剛才呢
[00:05:47.840 --> 00:05:49.640]  我講到我媽媽的例子
[00:05:49.640 --> 00:05:50.520]  這個時候我想
[00:05:50.520 --> 00:05:51.400]  弟兄姊妹
[00:05:51.400 --> 00:05:53.640]  你在你的座位上你想一想
[00:05:53.640 --> 00:05:57.120]  在你身邊
[00:05:57.120 --> 00:05:59.120]  是不是有人
[00:05:59.120 --> 00:06:02.400]  其實為你做了很多事情
[00:06:02.400 --> 00:06:05.400]  不必是一件很大的事情
[00:06:05.400 --> 00:06:06.440]  但是
[00:06:06.440 --> 00:06:08.440]  我們有沒有在我們的生活中
[00:06:08.440 --> 00:06:11.440]  把它當作是理所當然
[00:06:11.440 --> 00:06:13.440]  把它當作理所當然
[00:06:13.440 --> 00:06:15.080]  昨天放假
[00:06:15.080 --> 00:06:18.440]  放假很難得在家裡可以休息
[00:06:18.440 --> 00:06:19.960]  休息的時候呢
[00:06:19.960 --> 00:06:22.720]  我跟我太太都在家裡休息
[00:06:22.720 --> 00:06:24.280]  要下去吃午餐了
[00:06:24.280 --> 00:06:25.920]  去外面吃午餐
[00:06:25.920 --> 00:06:27.240]  要去吃午餐呢
[00:06:27.240 --> 00:06:28.480]  我太太就說
[00:06:28.480 --> 00:06:30.760]  能不能夠
[00:06:30.760 --> 00:06:34.800]  讓我也把我們的衣服拿去洗
[00:06:34.800 --> 00:06:36.880]  那我就突然間意識到
[00:06:36.880 --> 00:06:38.120]  其實
[00:06:38.120 --> 00:06:41.680]  我太太每個星期都在做這件事
[00:06:41.680 --> 00:06:46.480]  每個星期都用她的方式來愛我
[00:06:46.480 --> 00:06:47.600]  我就發現
[00:06:47.600 --> 00:06:51.600]  我們不必在很遠的地方都可以找到愛
[00:06:51.600 --> 00:06:54.360]  我們必須是一個知道有人在愛我們的人
[00:06:54.360 --> 00:06:56.480]  我們才能夠去愛別人
[00:06:56.480 --> 00:06:58.440]  所以我很鼓勵弟兄姊妹
[00:06:58.440 --> 00:07:00.280]  你有時候你就想一想
[00:07:00.280 --> 00:07:01.920]  到底有沒有人
[00:07:01.920 --> 00:07:03.840]  在我們身上所做的事情
[00:07:03.840 --> 00:07:06.000]  我們是把它當作是理所當然
[00:07:06.000 --> 00:07:08.040]  而沒有珍惜呢
[00:07:08.040 --> 00:07:09.360]  我們越珍惜
[00:07:09.360 --> 00:07:12.080]  我們就能夠成為神要我們
[00:07:12.080 --> 00:07:16.040]  想要成為那種有愛的人
[00:07:16.040 --> 00:07:18.320]  愛的困難是什麼呢
[00:07:18.320 --> 00:07:19.800]  愛的困難
[00:07:19.800 --> 00:07:23.120]  我想了想我把它分成兩個分類
[00:07:23.120 --> 00:07:26.640]  一個是還沒有信耶穌的人的困難
[00:07:26.640 --> 00:07:28.960]  一個是基督徒的困難
[00:07:28.960 --> 00:07:31.920]  你覺得還沒有信耶穌的人
[00:07:31.920 --> 00:07:33.560]  的困難是什麼嗎
[00:07:33.560 --> 00:07:35.480]  難道他不懂得愛嗎
[00:07:35.480 --> 00:07:37.880]  難道他不懂得犧牲自己嗎
[00:07:37.880 --> 00:07:39.560]  他也懂啊
[00:07:39.560 --> 00:07:41.720]  但是我想說的是
[00:07:41.720 --> 00:07:44.680]  如果我們回到聖經的這種愛呢
[00:07:44.680 --> 00:07:47.400]  是一個對他們來說是一個困難
[00:07:47.400 --> 00:07:50.440]  困難在於要愛神
[00:07:50.440 --> 00:07:53.320]  是很難
[00:07:53.320 --> 00:07:55.960]  還沒有信主的人是沒有得著
[00:07:55.960 --> 00:07:59.280]  神所藉著聖靈所賜的愛
[00:07:59.280 --> 00:08:02.640]  記不記得在羅馬書那裡說什麼呢
[00:08:02.640 --> 00:08:04.640]  說我們稱義了
[00:08:04.640 --> 00:08:05.720]  我們稱義了
[00:08:05.720 --> 00:08:07.040]  神就怎麼樣呢
[00:08:07.040 --> 00:08:11.320]  把愛澆灌在我們生命裡面
[00:08:11.320 --> 00:08:14.000]  神把祂的愛澆灌在我們生命裡面呢
[00:08:14.000 --> 00:08:18.200]  我們突然間整個靈魂好像醒了
[00:08:18.200 --> 00:08:21.040]  我們以前是在死在過犯罪惡中嘛
[00:08:21.040 --> 00:08:24.840]  我們對神好像沒有特別的感覺
[00:08:24.840 --> 00:08:26.880]  我們對神有自己的想像
[00:08:26.880 --> 00:08:30.480]  我們還沒有真的是覺知信主之前
[00:08:30.480 --> 00:08:31.880]  我們對神有一些概念
[00:08:31.880 --> 00:08:36.080]  但是還談不上那種愛的感覺
[00:08:36.080 --> 00:08:38.400]  這需要我們覺知重生
[00:08:38.400 --> 00:08:40.560]  聖靈立刻進入我們的心
[00:08:40.560 --> 00:08:41.800]  我們就怎麼樣呢
[00:08:41.800 --> 00:08:43.200]  能對神說
[00:08:43.200 --> 00:08:45.280]  我知道祢愛我
[00:08:45.280 --> 00:08:47.200]  我也能夠愛回祢
[00:08:47.200 --> 00:08:49.720]  這是一個困難
[00:08:49.720 --> 00:08:53.800]  那麼信主的人有什麼困難呢
[00:08:53.800 --> 00:08:55.560]  信主人的困難是
[00:08:55.560 --> 00:08:57.080]  在三方面
[00:08:57.080 --> 00:08:58.320]  知識方面
[00:08:58.320 --> 00:09:00.840]  行為方面跟信心方面
[00:09:00.840 --> 00:09:02.600]  知識方面就是
[00:09:02.600 --> 00:09:04.680]  可能剛剛信主不久
[00:09:04.680 --> 00:09:07.840]  沒有讀過哥林多前書十三章
[00:09:07.840 --> 00:09:10.040]  可能剛剛信主不久
[00:09:10.040 --> 00:09:12.320]  不知道聖經講的愛是怎麼樣的愛
[00:09:12.320 --> 00:09:14.680]  就以我們平時在生活中
[00:09:14.680 --> 00:09:16.280]  在經驗中
[00:09:16.280 --> 00:09:17.640]  在電視劇裡面
[00:09:17.640 --> 00:09:19.120]  在電影中
[00:09:19.120 --> 00:09:21.040]  所看到那些愛
[00:09:21.040 --> 00:09:23.320]  來認為那就是愛
[00:09:23.320 --> 00:09:25.520]  或者是我們自己的軟弱裡面
[00:09:25.520 --> 00:09:28.120]  人家愛我的時候我才能夠愛回他
[00:09:28.120 --> 00:09:29.800]  有條件式的愛
[00:09:29.800 --> 00:09:32.560]  還不了解基督教所講的愛呢
[00:09:32.560 --> 00:09:34.720]  是一種無條件的愛
[00:09:34.720 --> 00:09:38.360]  上帝對我們的要求原來是agape
[00:09:38.360 --> 00:09:40.840]  上帝對我們的期望原來是
[00:09:40.840 --> 00:09:44.920]  像他一樣的愛我們去愛其他人
[00:09:44.920 --> 00:09:46.760]  這是知識上的問題
[00:09:46.760 --> 00:09:48.800]  所以有些基督徒他在
[00:09:48.800 --> 00:09:51.080]  信主沒多久他還沒有機會
[00:09:51.080 --> 00:09:53.520]  上這些主日學這些查經班
[00:09:53.520 --> 00:09:54.920]  所以知識上
[00:09:54.920 --> 00:09:56.640]  使他有一些障礙
[00:09:56.640 --> 00:09:58.720]  他還不能夠活出那些愛
[00:09:58.720 --> 00:10:00.080]  所以你就不要奇怪了
[00:10:00.080 --> 00:10:02.600]  為什麼你是基督徒你這樣子的
[00:10:02.600 --> 00:10:05.720]  可能他還沒有在這方面受過教導
[00:10:05.720 --> 00:10:09.000]  那麼在行為上也有困難
[00:10:09.000 --> 00:10:10.560]  有些基督徒呢
[00:10:10.560 --> 00:10:12.440]  他已經有了概念
[00:10:12.440 --> 00:10:15.320]  但是呢他沒有辦法行出來
[00:10:15.320 --> 00:10:16.920]  沒有辦法行出來
[00:10:16.920 --> 00:10:18.760]  當然有很多的原因
[00:10:18.760 --> 00:10:20.280]  有些是什麼呢
[00:10:20.280 --> 00:10:22.800]  有些是有很大的自我
[00:10:22.800 --> 00:10:23.920]  很大的自我
[00:10:23.920 --> 00:10:26.200]  還不肯放下自己的意見
[00:10:26.200 --> 00:10:28.080]  跟人家對峙的時候呢
[00:10:28.080 --> 00:10:32.520]  總是要自己勝利
[00:10:32.520 --> 00:10:34.760]  那麼就不能夠活出那種愛
[00:10:34.760 --> 00:10:37.400]  但是弟兄姊妹我請你
[00:10:37.400 --> 00:10:40.040]  我請你如果你遇到這樣的人的時候呢
[00:10:40.040 --> 00:10:42.680]  我請你要看得深入一點
[00:10:42.680 --> 00:10:45.080]  因為呢往往在這些人
[00:10:45.080 --> 00:10:47.280]  他的堅持的背後呢
[00:10:47.280 --> 00:10:49.640]  他裡面有一種傷害
[00:10:49.640 --> 00:10:51.920]  有一種的受傷
[00:10:51.920 --> 00:10:55.400]  他的尊嚴可能受傷了
[00:10:55.400 --> 00:10:58.800]  他對自己沒有自信
[00:10:58.800 --> 00:11:01.640]  他呢是需要別人的肯定
[00:11:01.640 --> 00:11:03.960]  所以呢他意見不合的時候
[00:11:03.960 --> 00:11:05.920]  他沒有辦法
[00:11:05.920 --> 00:11:07.920]  他裡面的那個自己呢
[00:11:07.920 --> 00:11:10.360]  不夠強大不能夠說
[00:11:10.360 --> 00:11:13.360]  我同意你的論點是對的
[00:11:13.360 --> 00:11:15.120]  他不能夠說出這樣的話
[00:11:15.120 --> 00:11:16.240]  因為說出這樣的話
[00:11:16.240 --> 00:11:19.880]  他對自己來說他整個生命好像是崩潰了
[00:11:19.880 --> 00:11:23.080]  所以呢這使到有些人他的行為上呢
[00:11:23.080 --> 00:11:25.120]  就活不出這種的愛
[00:11:25.120 --> 00:11:27.560]  無法去愛
[00:11:27.560 --> 00:11:30.400]  有些人沒有常常呢
[00:11:30.400 --> 00:11:32.800]  按著聖靈的感動來行事
[00:11:32.800 --> 00:11:35.040]  所以不能夠活出愛
[00:11:35.040 --> 00:11:37.960]  第三方面的基督徒呢不能夠活出
[00:11:37.960 --> 00:11:39.640]  agape這個愛呢
[00:11:39.640 --> 00:11:41.840]  是沒有信心
[00:11:41.840 --> 00:11:43.520]  對誰沒有信心呢
[00:11:43.520 --> 00:11:45.960]  對上帝沒有信心
[00:11:45.960 --> 00:11:49.480]  信不過上帝會供應自己的一切
[00:11:49.480 --> 00:11:51.320]  所以不肯去怎麼樣呢
[00:11:51.320 --> 00:11:52.880]  救助窮人
[00:11:52.880 --> 00:11:54.960]  因為總是有一種不安全感
[00:11:54.960 --> 00:11:56.760]  總是覺得自己不夠
[00:11:56.760 --> 00:11:59.240]  明明給你一個很清楚的數據
[00:11:59.240 --> 00:12:01.040]  你不會不夠的
[00:12:01.040 --> 00:12:02.440]  你很安全
[00:12:02.440 --> 00:12:04.880]  但是他總是覺得一種不夠
[00:12:04.880 --> 00:12:08.280]  他不知道上帝明天還會不會供應他
[00:12:08.280 --> 00:12:09.640]  沒有了信心呢
[00:12:09.640 --> 00:12:12.200]  就怎麼樣總是覺得自己很
[00:12:12.200 --> 00:12:14.440]  貧乏很貧窮
[00:12:14.440 --> 00:12:16.040]  就不能怎麼樣呢
[00:12:16.040 --> 00:12:18.640]  不能夠用愛的行動
[00:12:18.640 --> 00:12:20.160]  來愛其他的人
[00:12:20.160 --> 00:12:21.840]  所以呢基督徒
[00:12:21.840 --> 00:12:23.760]  他雖然有聖靈將
[00:12:23.760 --> 00:12:25.840]  神的愛教會他的心理
[00:12:25.840 --> 00:12:27.520]  他如果在知識上
[00:12:27.520 --> 00:12:28.760]  在行為上
[00:12:28.760 --> 00:12:30.800]  在這個信心上有障礙呢
[00:12:30.800 --> 00:12:32.840]  他也不能夠活出愛
[00:12:32.840 --> 00:12:34.800]  好今天呢
[00:12:34.800 --> 00:12:39.000]  我想重點放在這個愛的實踐
[00:12:39.000 --> 00:12:42.080]  到底愛要怎麼樣活出來呢
[00:12:42.080 --> 00:12:44.080]  愛要怎麼說呢
[00:12:44.080 --> 00:12:46.040]  有兩大誡命
[00:12:46.040 --> 00:12:48.400]  我相信大家是很熟悉的
[00:12:48.400 --> 00:12:51.040]  這是文士問
[00:12:51.040 --> 00:12:52.520]  耶穌
[00:12:52.520 --> 00:12:56.560]  在這麼多的猶太人的律法當中
[00:12:56.560 --> 00:12:58.280]  什麼最重要
[00:12:58.280 --> 00:12:59.360]  記不記得
[00:12:59.360 --> 00:13:00.560]  耶穌怎麼回答呢
[00:13:00.560 --> 00:13:03.560]  我們一起讀讀這段經文
[00:13:03.560 --> 00:13:05.160]  有一個文士來
[00:13:05.160 --> 00:13:07.040]  聽見他們辯論
[00:13:07.040 --> 00:13:09.560]  曉得耶穌回答得好
[00:13:09.560 --> 00:13:11.080]  就問他說
[00:13:11.080 --> 00:13:14.720]  誡命中哪一次要緊要的呢
[00:13:14.720 --> 00:13:16.240]  耶穌回答說
[00:13:16.240 --> 00:13:18.480]  第一要緊的就是說
[00:13:18.480 --> 00:13:19.680]  以色列啊
[00:13:19.680 --> 00:13:24.000]  你要聽主我們神是獨一的主
[00:13:24.000 --> 00:13:27.360]  你們要盡心盡性盡義盡力
[00:13:27.360 --> 00:13:29.160]  愛主你的神
[00:13:29.160 --> 00:13:30.800]  其次就是說
[00:13:30.800 --> 00:13:32.720]  要愛人如己
[00:13:32.720 --> 00:13:36.840]  再沒有比這兩條誡命更大的了
[00:13:36.840 --> 00:13:39.760]  這是兩條最大的誡命
[00:13:39.760 --> 00:13:42.720]  耶穌回答的時候自己回答的
[00:13:42.720 --> 00:13:44.320]  我想你想一想
[00:13:44.320 --> 00:13:46.720]  這兩條誡命的關係
[00:13:46.720 --> 00:13:49.720]  是一個怎麼樣的關係
[00:13:49.720 --> 00:13:52.920]  他們是並列的嗎
[00:13:52.920 --> 00:13:54.520]  第一
[00:13:54.520 --> 00:13:56.600]  第二
[00:13:56.600 --> 00:13:58.480]  是這樣的關係嗎
[00:13:58.480 --> 00:14:00.440]  他們之間有關係嗎
[00:14:00.440 --> 00:14:03.120]  你做到第一跟你做到第二
[00:14:03.120 --> 00:14:05.080]  有沒有關係呢
[00:14:05.080 --> 00:14:08.560]  我想用這樣的一個圖表來簡單的表達
[00:14:08.560 --> 00:14:12.960]  耶穌的第一跟第二的關係
[00:14:12.960 --> 00:14:14.320]  就是這樣
[00:14:14.320 --> 00:14:16.840]  在整個愛的中心裡面呢
[00:14:16.840 --> 00:14:18.640]  其實呢
[00:14:18.640 --> 00:14:21.280]  愛神是最中心的
[00:14:21.280 --> 00:14:21.960]  第一
[00:14:21.960 --> 00:14:25.000]  耶穌說你要全心全意愛神嘛
[00:14:25.000 --> 00:14:26.480]  單單的愛神嘛
[00:14:26.480 --> 00:14:29.960]  剛才王崇崇傳道帶領我們唱的那首詩歌
[00:14:29.960 --> 00:14:31.760]  他帶領我們默想
[00:14:31.760 --> 00:14:32.800]  弟兄姊妹
[00:14:32.800 --> 00:14:37.160]  你是不是能夠單單的來愛上帝
[00:14:37.160 --> 00:14:39.040]  全然的愛上帝
[00:14:39.040 --> 00:14:41.600]  這就是整個基督教信仰
[00:14:41.600 --> 00:14:45.520]  你能不能夠活出愛的秘訣的中心
[00:14:45.520 --> 00:14:47.880]  愛神
[00:14:47.880 --> 00:14:50.640]  第二個就是愛人如己
[00:14:50.640 --> 00:14:53.760]  那麼愛人如己也非常的重要
[00:14:53.760 --> 00:14:56.680]  因為你如果不能夠愛人如己呢
[00:14:56.680 --> 00:14:59.400]  你也不能夠真的說你愛神
[00:14:59.400 --> 00:15:01.320]  聖經也有這樣教導是嗎
[00:15:01.320 --> 00:15:03.440]  他說如果一個人
[00:15:03.440 --> 00:15:06.160]  說自己愛神卻不愛自己的弟兄
[00:15:06.160 --> 00:15:07.560]  他就是什麼呢
[00:15:07.560 --> 00:15:09.240]  說謊的
[00:15:09.240 --> 00:15:11.000]  因為你如果不愛你的弟兄
[00:15:11.000 --> 00:15:12.760]  你就看得見的弟兄
[00:15:12.760 --> 00:15:14.360]  你怎麼能夠愛神呢
[00:15:14.360 --> 00:15:15.880]  聖經是這樣的教導
[00:15:15.880 --> 00:15:17.600]  但是如果這兩者
[00:15:17.600 --> 00:15:19.160]  我們把它仔細的分析
[00:15:19.160 --> 00:15:20.200]  你發現
[00:15:20.200 --> 00:15:23.320]  愛神才是最核心的
[00:15:23.320 --> 00:15:24.760]  在這裡呢
[00:15:24.760 --> 00:15:28.760]  我要講三方面關於愛的實踐
[00:15:28.760 --> 00:15:29.720]  首先呢
[00:15:29.720 --> 00:15:32.280]  如果你要活出這個實踐呢
[00:15:32.280 --> 00:15:35.320]  你要先領受聖靈
[00:15:35.320 --> 00:15:36.400]  在這段經文裡面
[00:15:36.400 --> 00:15:37.960]  他說我們既應信稱義
[00:15:37.960 --> 00:15:42.640]  就藉著我們的主耶穌基督得與神相合
[00:15:42.640 --> 00:15:44.840]  所賜給我們的聖靈
[00:15:44.840 --> 00:15:46.040]  將神的愛
[00:15:46.040 --> 00:15:48.200]  澆灌在我們心裡
[00:15:48.200 --> 00:15:48.920]  所以弟兄姊妹
[00:15:48.920 --> 00:15:53.560]  你要很清楚你已經是得救的
[00:15:53.560 --> 00:15:55.520]  你要清楚你是得救的
[00:15:55.520 --> 00:15:57.320]  你有上過洗禮班嗎
[00:15:57.320 --> 00:15:59.480]  我不是說洗禮的人才得救
[00:15:59.480 --> 00:16:01.280]  但是在洗禮班裡面呢
[00:16:01.280 --> 00:16:02.600]  你會清楚的
[00:16:02.600 --> 00:16:04.240]  再把那些的教義呢
[00:16:04.240 --> 00:16:05.840]  清楚的再講一遍
[00:16:05.840 --> 00:16:08.440]  然後你要經過一些面試
[00:16:08.440 --> 00:16:11.080]  那面試要問你關於你救恩的問題
[00:16:11.080 --> 00:16:14.040]  其實整個教會想要做什麼呢
[00:16:14.040 --> 00:16:15.560]  不是要考你啊
[00:16:15.560 --> 00:16:17.120]  你不要以考試的心態
[00:16:17.120 --> 00:16:21.640]  來看這個洗禮的問信德的環節
[00:16:21.640 --> 00:16:23.560]  整個教會是想做什麼呢
[00:16:23.560 --> 00:16:24.920]  在幫你
