
[00:00:00.000 --> 00:00:07.000]  我和大家來分享的題目是《耶穌之後的北方以色列上》。
[00:06:59.000 --> 00:07:00.000]  上帝答應耶悟是在第10章的。
[00:07:00.000 --> 00:07:01.000]  上帝答應耶悟是在第10章的。
[00:07:01.000 --> 00:07:02.000]  上帝答應耶悟是在第10章的。
[00:07:02.000 --> 00:07:03.000]  上帝答應耶悟是在第10章的。
[00:07:03.000 --> 00:07:04.000]  上帝答應耶悟是在第10章的。
[00:07:04.000 --> 00:07:05.000]  上帝答應耶悟是在第10章的。
[00:07:05.000 --> 00:07:06.000]  上帝答應耶悟是在第10章的。
[00:07:06.000 --> 00:07:07.000]  上帝答應耶悟是在第10章的。
[00:07:07.000 --> 00:07:08.000]  上帝答應耶悟是在第10章的。
[00:07:08.000 --> 00:07:09.000]  上帝答應耶悟是在第10章的。
[00:07:09.000 --> 00:07:10.000]  上帝答應耶悟是在第10章的。
[00:07:10.000 --> 00:07:38.000]  上帝答應耶悟是在第10章的。
[00:07:38.000 --> 00:07:41.000]  上帝答應耶悟是在第10章的。
[00:07:41.000 --> 00:07:43.000]  上帝答應耶悟是在第10章的。
[00:07:43.000 --> 00:07:44.000]  上帝答應耶悟是在第10章的。
[00:07:44.000 --> 00:07:45.000]  上帝答應耶悟是在第10章的。
[00:07:45.000 --> 00:07:46.000]  上帝答應耶悟是在第10章的。
[00:07:46.000 --> 00:07:47.000]  上帝答應耶悟是在第10章的。
[00:07:47.000 --> 00:07:48.000]  上帝答應耶悟是在第10章的。
[00:07:48.000 --> 00:07:49.000]  上帝答應耶悟是在第10章的。
[00:07:49.000 --> 00:07:50.000]  上帝答應耶悟是在第10章的。
[00:07:50.000 --> 00:07:51.000]  上帝答應耶悟是在第10章的。
[00:07:51.000 --> 00:07:52.000]  上帝答應耶悟是在第10章的。
[00:07:52.000 --> 00:07:53.000]  上帝答應耶悟是在第10章的。
[00:07:53.000 --> 00:08:10.000]  上帝答應耶悟是在第10章的。
[00:08:23.000 --> 00:08:46.000]  上帝答應耶悟是在第10章的。
[00:08:46.000 --> 00:08:53.000]  上帝答應耶悟是在第10章的。
[00:08:53.000 --> 00:08:54.000]  上帝答應耶悟是在第10章的。
[00:08:54.000 --> 00:08:55.000]  上帝答應耶悟是在第10章的。
[00:08:55.000 --> 00:08:56.000]  上帝答應耶悟是在第10章的。
[00:08:56.000 --> 00:08:57.000]  上帝答應耶悟是在第10章的。
[00:08:57.000 --> 00:08:58.000]  上帝答應耶悟是在第10章的。
[00:08:58.000 --> 00:08:59.000]  上帝答應耶悟是在第10章的。
[00:08:59.000 --> 00:09:00.000]  上帝答應耶悟是在第10章的。
[00:09:00.000 --> 00:09:01.000]  上帝答應耶悟是在第10章的。
[00:09:01.000 --> 00:09:02.000]  上帝答應耶悟是在第10章的。
[00:09:02.000 --> 00:09:03.000]  上帝答應耶悟是在第10章的。
[00:09:03.000 --> 00:09:04.000]  上帝答應耶悟是在第10章的。
[00:09:04.000 --> 00:09:18.000]  上帝答應耶悟是在第10章的。
[00:09:18.000 --> 00:09:19.000]  上帝答應耶悟是在第10章的。
[00:09:19.000 --> 00:09:20.000]  上帝答應耶悟是在第10章的。
[00:09:20.000 --> 00:09:21.000]  上帝答應耶悟是在第10章的。
[00:09:21.000 --> 00:09:22.000]  上帝答應耶悟是在第10章的。
[00:09:22.000 --> 00:09:23.000]  上帝答應耶悟是在第10章的。
[00:09:23.000 --> 00:09:24.000]  上帝答應耶悟是在第10章的。
[00:09:24.000 --> 00:09:25.000]  上帝答應耶悟是在第10章的。
[00:09:25.000 --> 00:09:26.000]  上帝答應耶悟是在第10章的。
[00:09:26.000 --> 00:09:27.000]  上帝答應耶悟是在第10章的。
[00:09:27.000 --> 00:09:28.000]  上帝答應耶悟是在第10章的。
[00:09:28.000 --> 00:09:29.000]  上帝答應耶悟是在第10章的。
[00:09:29.000 --> 00:09:34.000]  上帝答應耶悟是在第10章的。
[00:09:34.000 --> 00:09:35.000]  上帝答應耶悟是在第10章的。
[00:09:35.000 --> 00:09:36.000]  上帝答應耶悟是在第10章的。
[00:09:36.000 --> 00:09:37.000]  上帝答應耶悟是在第10章的。
[00:09:37.000 --> 00:09:38.000]  上帝答應耶悟是在第10章的。
[00:09:38.000 --> 00:09:39.000]  上帝答應耶悟是在第10章的。
[00:09:39.000 --> 00:09:40.000]  上帝答應耶悟是在第10章的。
[00:09:40.000 --> 00:09:41.000]  上帝答應耶悟是在第10章的。
[00:09:41.000 --> 00:09:42.000]  上帝答應耶悟是在第10章的。
[00:09:42.000 --> 00:09:43.000]  上帝答應耶悟是在第10章的。
[00:09:43.000 --> 00:09:44.000]  上帝答應耶悟是在第10章的。
[00:09:44.000 --> 00:09:45.000]  上帝答應耶悟是在第10章的。
[00:09:45.000 --> 00:10:01.000]  上帝答應耶悟是在第10章的。
[00:10:01.000 --> 00:10:02.000]  上帝答應耶悟是在第10章的。
[00:10:02.000 --> 00:10:03.000]  上帝答應耶悟是在第10章的。
[00:10:03.000 --> 00:10:04.000]  上帝答應耶悟是在第10章的。
[00:10:04.000 --> 00:10:05.000]  上帝答應耶悟是在第10章的。
[00:10:05.000 --> 00:10:06.000]  上帝答應耶悟是在第10章的。
[00:10:06.000 --> 00:10:07.000]  上帝答應耶悟是在第10章的。
[00:10:07.000 --> 00:10:08.000]  上帝答應耶悟是在第10章的。
[00:10:08.000 --> 00:10:09.000]  上帝答應耶悟是在第10章的。
[00:10:09.000 --> 00:10:10.000]  上帝答應耶悟是在第10章的。
[00:10:10.000 --> 00:10:11.000]  上帝答應耶悟是在第10章的。
[00:10:11.000 --> 00:10:12.000]  上帝答應耶悟是在第10章的。
[00:10:12.000 --> 00:10:17.000]  上帝答應耶悟是在第10章的。
[00:10:17.000 --> 00:10:18.000]  上帝答應耶悟是在第10章的。
[00:10:18.000 --> 00:10:19.000]  上帝答應耶悟是在第10章的。
[00:10:19.000 --> 00:10:20.000]  上帝答應耶悟是在第10章的。
[00:10:20.000 --> 00:10:21.000]  上帝答應耶悟是在第10章的。
[00:10:21.000 --> 00:10:22.000]  上帝答應耶悟是在第10章的。
[00:10:22.000 --> 00:10:23.000]  上帝答應耶悟是在第10章的。
[00:10:23.000 --> 00:10:24.000]  上帝答應耶悟是在第10章的。
[00:10:24.000 --> 00:10:25.000]  上帝答應耶悟是在第10章的。
[00:10:25.000 --> 00:10:26.000]  上帝答應耶悟是在第10章的。
[00:10:26.000 --> 00:10:27.000]  上帝答應耶悟是在第10章的。
[00:10:27.000 --> 00:10:28.000]  上帝答應耶悟是在第10章的。
[00:10:28.000 --> 00:10:53.000]  上帝答應耶悟是在第10章的。
[00:10:53.000 --> 00:10:54.000]  上帝答應耶悟是在第10章的。
[00:10:54.000 --> 00:10:55.000]  上帝答應耶悟是在第10章的。
[00:10:55.000 --> 00:10:56.000]  上帝答應耶悟是在第10章的。
[00:10:56.000 --> 00:10:57.000]  上帝答應耶悟是在第10章的。
[00:10:57.000 --> 00:10:58.000]  上帝答應耶悟是在第10章的。
[00:10:58.000 --> 00:11:27.000]  上帝答應耶悟是在第10章的。
[00:11:28.000 --> 00:11:33.000]  上帝答應耶悟是在第10章的。
[00:11:33.000 --> 00:11:34.000]  上帝答應耶悟是在第10章的。
[00:11:34.000 --> 00:11:35.000]  上帝答應耶悟是在第10章的。
[00:11:35.000 --> 00:11:36.000]  上帝答應耶悟是在第10章的。
[00:11:36.000 --> 00:11:37.000]  上帝答應耶悟是在第10章的。
[00:11:37.000 --> 00:11:38.000]  上帝答應耶悟是在第10章的。
[00:11:38.000 --> 00:11:39.000]  上帝答應耶悟是在第10章的。
[00:11:39.000 --> 00:11:40.000]  上帝答應耶悟是在第10章的。
[00:11:40.000 --> 00:11:41.000]  上帝答應耶悟是在第10章的。
[00:11:41.000 --> 00:11:42.000]  上帝答應耶悟是在第10章的。
[00:11:42.000 --> 00:11:43.000]  上帝答應耶悟是在第10章的。
[00:11:43.000 --> 00:11:44.000]  上帝答應耶悟是在第10章的。
[00:11:44.000 --> 00:12:13.000]  上帝答應耶悟是在第10章的。
[00:12:14.000 --> 00:12:16.000]  上帝答應耶悟是在第10章的。
[00:12:16.000 --> 00:12:18.000]  上帝答應耶悟是在第10章的。
[00:12:18.000 --> 00:12:20.000]  上帝答應耶悟是在第10章的。
[00:12:20.000 --> 00:12:22.000]  上帝答應耶悟是在第10章的。
[00:12:22.000 --> 00:12:24.000]  上帝答應耶悟是在第10章的。
[00:12:24.000 --> 00:12:26.000]  上帝答應耶悟是在第10章的。
[00:12:26.000 --> 00:12:28.000]  上帝答應耶悟是在第10章的。
[00:12:28.000 --> 00:12:30.000]  上帝答應耶悟是在第10章的。
[00:12:30.000 --> 00:12:32.000]  上帝答應耶悟是在第10章的。
[00:12:32.000 --> 00:12:34.000]  上帝答應耶悟是在第10章的。
[00:12:34.000 --> 00:12:36.000]  上帝答應耶悟是在第10章的。
[00:12:36.000 --> 00:12:38.000]  上帝答應耶悟是在第10章的。
[00:12:38.000 --> 00:12:44.000]  上帝答應耶悟是在第10章的。
[00:12:44.000 --> 00:12:46.000]  上帝答應耶悟是在第10章的。
[00:12:46.000 --> 00:12:48.000]  上帝答應耶悟是在第10章的。
[00:12:48.000 --> 00:12:50.000]  上帝答應耶悟是在第10章的。
[00:12:50.000 --> 00:12:52.000]  上帝答應耶悟是在第10章的。
[00:12:52.000 --> 00:12:54.000]  上帝答應耶悟是在第10章的。
[00:12:54.000 --> 00:12:56.000]  上帝答應耶悟是在第10章的。
[00:12:56.000 --> 00:12:58.000]  上帝答應耶悟是在第10章的。
[00:12:58.000 --> 00:13:00.000]  上帝答應耶悟是在第10章的。
[00:13:00.000 --> 00:13:02.000]  上帝答應耶悟是在第10章的。
[00:13:02.000 --> 00:13:04.000]  上帝答應耶悟是在第10章的。
[00:13:04.000 --> 00:13:06.000]  上帝答應耶悟是在第10章的。
[00:13:06.000 --> 00:13:08.000]  上帝答應耶悟是在第10章的。
[00:13:08.000 --> 00:13:10.000]  上帝答應耶悟是在第10章的。
[00:13:10.000 --> 00:13:12.000]  上帝答應耶悟是在第10章的。
[00:13:12.000 --> 00:13:14.000]  上帝答應耶悟是在第10章的。
[00:13:14.000 --> 00:13:16.000]  上帝答應耶悟是在第10章的。
[00:13:16.000 --> 00:13:18.000]  上帝答應耶悟是在第10章的。
[00:13:18.000 --> 00:13:20.000]  上帝答應耶悟是在第10章的。
[00:13:20.000 --> 00:13:22.000]  上帝答應耶悟是在第10章的。
[00:13:22.000 --> 00:13:24.000]  上帝答應耶悟是在第10章的。
[00:13:24.000 --> 00:13:26.000]  上帝答應耶悟是在第10章的。
[00:13:26.000 --> 00:13:28.000]  上帝答應耶悟是在第10章的。
[00:13:28.000 --> 00:13:30.000]  上帝答應耶悟是在第10章的。
[00:13:30.000 --> 00:13:37.000]  上帝答應耶悟是在第10章的。
[00:13:37.000 --> 00:13:39.000]  上帝答應耶悟是在第10章的。
[00:13:39.000 --> 00:13:41.000]  上帝答應耶悟是在第10章的。
[00:13:41.000 --> 00:13:43.000]  上帝答應耶悟是在第10章的。
[00:13:43.000 --> 00:13:45.000]  上帝答應耶悟是在第10章的。
[00:13:45.000 --> 00:13:47.000]  上帝答應耶悟是在第10章的。
[00:13:47.000 --> 00:13:49.000]  上帝答應耶悟是在第10章的。
[00:13:49.000 --> 00:13:51.000]  上帝答應耶悟是在第10章的。
[00:13:51.000 --> 00:13:53.000]  上帝答應耶悟是在第10章的。
[00:13:53.000 --> 00:13:55.000]  上帝答應耶悟是在第10章的。
[00:13:55.000 --> 00:13:57.000]  上帝答應耶悟是在第10章的。
[00:13:57.000 --> 00:13:59.000]  上帝答應耶悟是在第10章的。
[00:13:59.000 --> 00:14:01.000]  上帝答應耶悟是在第10章的。
[00:14:01.000 --> 00:14:03.000]  上帝答應耶悟是在第10章的。
[00:14:03.000 --> 00:14:05.000]  上帝答應耶悟是在第10章的。
[00:14:05.000 --> 00:14:07.000]  上帝答應耶悟是在第10章的。
[00:14:07.000 --> 00:14:09.000]  上帝答應耶悟是在第10章的。
[00:14:09.000 --> 00:14:11.000]  上帝答應耶悟是在第10章的。
[00:14:11.000 --> 00:14:13.000]  上帝答應耶悟是在第10章的。
[00:14:13.000 --> 00:14:15.000]  上帝答應耶悟是在第10章的。
[00:14:15.000 --> 00:14:17.000]  上帝答應耶悟是在第10章的。
[00:14:17.000 --> 00:14:19.000]  上帝答應耶悟是在第10章的。
[00:14:19.000 --> 00:14:21.000]  上帝答應耶悟是在第10章的。
[00:14:21.000 --> 00:14:23.000]  上帝答應耶悟是在第10章的。
[00:14:23.000 --> 00:14:29.000]  上帝答應耶悟是在第10章的。
[00:14:29.000 --> 00:14:31.000]  上帝答應耶悟是在第10章的。
[00:14:31.000 --> 00:14:33.000]  上帝答應耶悟是在第10章的。
[00:14:33.000 --> 00:14:35.000]  上帝答應耶悟是在第10章的。
[00:14:35.000 --> 00:14:37.000]  上帝答應耶悟是在第10章的。
[00:14:37.000 --> 00:14:39.000]  上帝答應耶悟是在第10章的。
[00:14:39.000 --> 00:14:41.000]  上帝答應耶悟是在第10章的。
[00:14:41.000 --> 00:14:43.000]  上帝答應耶悟是在第10章的。
[00:14:43.000 --> 00:14:45.000]  上帝答應耶悟是在第10章的。
[00:14:45.000 --> 00:14:47.000]  上帝答應耶悟是在第10章的。
[00:14:47.000 --> 00:14:49.000]  上帝答應耶悟是在第10章的。
[00:14:49.000 --> 00:14:51.000]  上帝答應耶悟是在第10章的。
[00:14:51.000 --> 00:14:53.000]  上帝答應耶悟是在第10章的。
[00:14:53.000 --> 00:14:55.000]  上帝答應耶悟是在第10章的。
[00:14:55.000 --> 00:14:57.000]  上帝答應耶悟是在第10章的。
[00:14:57.000 --> 00:14:59.000]  上帝答應耶悟是在第10章的。
[00:14:59.000 --> 00:15:01.000]  上帝答應耶悟是在第10章的。
[00:15:01.000 --> 00:15:03.000]  上帝答應耶悟是在第10章的。
[00:15:03.000 --> 00:15:05.000]  上帝答應耶悟是在第10章的。
[00:15:05.000 --> 00:15:07.000]  上帝答應耶悟是在第10章的。
[00:15:07.000 --> 00:15:09.000]  上帝答應耶悟是在第10章的。
[00:15:09.000 --> 00:15:11.000]  上帝答應耶悟是在第10章的。
[00:15:11.000 --> 00:15:13.000]  上帝答應耶悟是在第10章的。
[00:15:13.000 --> 00:15:15.000]  上帝答應耶悟是在第10章的。
[00:15:15.000 --> 00:15:21.000]  上帝答應耶悟是在第10章的。
[00:15:21.000 --> 00:15:23.000]  上帝答應耶悟是在第10章的。
[00:15:23.000 --> 00:15:25.000]  上帝答應耶悟是在第10章的。
[00:15:25.000 --> 00:15:27.000]  上帝答應耶悟是在第10章的。
[00:15:27.000 --> 00:15:29.000]  上帝答應耶悟是在第10章的。
[00:15:29.000 --> 00:15:31.000]  上帝答應耶悟是在第10章的。
[00:15:31.000 --> 00:15:33.000]  上帝答應耶悟是在第10章的。
[00:15:33.000 --> 00:15:35.000]  上帝答應耶悟是在第10章的。
[00:15:35.000 --> 00:15:37.000]  上帝答應耶悟是在第10章的。
[00:15:37.000 --> 00:15:39.000]  上帝答應耶悟是在第10章的。
[00:15:39.000 --> 00:15:41.000]  上帝答應耶悟是在第10章的。
[00:15:41.000 --> 00:15:43.000]  上帝答應耶悟是在第10章的。
[00:15:43.000 --> 00:15:45.000]  上帝答應耶悟是在第10章的。
[00:15:45.000 --> 00:15:47.000]  上帝答應耶悟是在第10章的。
[00:15:47.000 --> 00:15:49.000]  上帝答應耶悟是在第10章的。
[00:15:49.000 --> 00:15:51.000]  上帝答應耶悟是在第10章的。
[00:15:51.000 --> 00:15:53.000]  上帝答應耶悟是在第10章的。
[00:15:53.000 --> 00:15:55.000]  上帝答應耶悟是在第10章的。
[00:15:55.000 --> 00:15:57.000]  上帝答應耶悟是在第10章的。
[00:15:57.000 --> 00:15:59.000]  上帝答應耶悟是在第10章的。
[00:15:59.000 --> 00:16:01.000]  上帝答應耶悟是在第10章的。
[00:16:01.000 --> 00:16:03.000]  上帝答應耶悟是在第10章的。
[00:16:03.000 --> 00:16:05.000]  上帝答應耶悟是在第10章的。
[00:16:05.000 --> 00:16:07.000]  上帝答應耶悟是在第10章的。
[00:16:07.000 --> 00:16:13.000]  上帝答應耶悟是在第10章的。
[00:16:13.000 --> 00:16:15.000]  上帝答應耶悟是在第10章的。
[00:16:15.000 --> 00:16:17.000]  上帝答應耶悟是在第10章的。
[00:16:17.000 --> 00:16:19.000]  上帝答應耶悟是在第10章的。
[00:16:19.000 --> 00:16:21.000]  上帝答應耶悟是在第10章的。
[00:16:21.000 --> 00:16:23.000]  上帝答應耶悟是在第10章的。
[00:16:23.000 --> 00:16:25.000]  上帝答應耶悟是在第10章的。
[00:16:25.000 --> 00:16:27.000]  上帝答應耶悟是在第10章的。
[00:16:27.000 --> 00:16:29.000]  上帝答應耶悟是在第10章的。
[00:16:29.000 --> 00:16:31.000]  上帝答應耶悟是在第10章的。
[00:16:31.000 --> 00:16:33.000]  上帝答應耶悟是在第10章的。
[00:16:33.000 --> 00:16:35.000]  上帝答應耶悟是在第10章的。
[00:16:35.000 --> 00:16:37.000]  上帝答應耶悟是在第10章的。
