
[00:00:00.000 --> 00:00:05.000]  今天我們分享的題目叫做「不要忘記你的神」
[00:03:40.000 --> 00:03:43.000]  就是以色列人他們背若
[00:03:43.000 --> 00:03:45.000]  然後他們就受欺壓
[00:03:45.000 --> 00:03:47.000]  他們就呼求神
[00:03:47.000 --> 00:03:50.000]  神就興起士師去拯救他們
[00:03:50.000 --> 00:03:51.000]  他們悔改
[00:03:51.000 --> 00:03:53.000]  然後國家就太平了
[00:03:53.000 --> 00:03:55.000]  但是太平了之後
[00:03:55.000 --> 00:03:58.000]  他們又再一次進入背若的狀況
[00:03:58.000 --> 00:04:01.000]  所以以色列人不斷在背若
[00:04:01.000 --> 00:04:02.000]  不信服神
[00:04:02.000 --> 00:04:04.000]  然後道德墮落
[00:04:04.000 --> 00:04:06.000]  一代不如一代
[00:04:06.000 --> 00:04:07.000]  所以我們在「士師記」裡面
[00:04:07.000 --> 00:04:09.000]  我們經常看到一句句子
[00:04:09.000 --> 00:04:10.000]  就是說
[00:04:10.000 --> 00:04:14.000]  以色列終末有王 各人任意而行
[00:04:14.000 --> 00:04:18.000]  而這個一步一步下滑的惡性循環
[00:04:18.000 --> 00:04:22.000]  總共歷時了四百二十年
[00:04:22.000 --> 00:04:24.000]  當我們看「士師記」的時候
[00:04:24.000 --> 00:04:26.000]  究竟今天「士師記」
[00:04:26.000 --> 00:04:28.000]  又給我們一些什麼提醒呢?
[00:04:28.000 --> 00:04:31.000]  今天我們會首先從第二章
[00:04:31.000 --> 00:04:33.000]  去到第三章的一段經文
[00:04:33.000 --> 00:04:36.000]  也包括了「士師記」所記載的
[00:04:36.000 --> 00:04:38.000]  第一個「士師俄陀列」
[00:04:38.000 --> 00:04:40.000]  去看究竟這段經文
[00:04:40.000 --> 00:04:43.000]  給我們有什麼提醒
[00:04:43.000 --> 00:04:44.000]  好不好?
[00:04:44.000 --> 00:04:47.000]  開始我們看第一個提醒
[00:04:47.000 --> 00:04:49.000]  是我們要謹記神的話
[00:04:49.000 --> 00:04:51.000]  和神的作為
[00:04:51.000 --> 00:04:54.000]  我們一起讀第十一至十三節
[00:04:54.000 --> 00:04:55.000]  1 2 3
[00:04:55.000 --> 00:05:00.000]  以色列人行耶和華眼中看為惡的事
[00:05:00.000 --> 00:05:02.000]  去侍奉朱巴力
[00:05:02.000 --> 00:05:06.000]  離棄了領他們出埃及地的耶和華
[00:05:06.000 --> 00:05:08.000]  他們列祖的神
[00:05:08.000 --> 00:05:10.000]  去叩拜別神
[00:05:10.000 --> 00:05:12.000]  就是四維列國的神
[00:05:12.000 --> 00:05:14.000]  耶和華發怒
[00:05:14.000 --> 00:05:16.000]  並離棄耶和華
[00:05:16.000 --> 00:05:20.000]  去侍奉巴力和阿斯他祿
[00:05:20.000 --> 00:05:21.000]  這段聖經告訴我們
[00:05:21.000 --> 00:05:25.000]  以色列人他們頻頻去拜異教的神
[00:05:25.000 --> 00:05:30.000]  他們不僅違背了約書亞在世時候所立的約
[00:05:30.000 --> 00:05:34.000]  其實他們違背了十誡和西乃之約
[00:05:34.000 --> 00:05:36.000]  我們知道十誡裡面神吩咐
[00:05:36.000 --> 00:05:39.000]  以色列人不可為自己挑剔偶像
[00:05:39.000 --> 00:05:42.000]  為什麼不可以為自己挑剔偶像呢?
[00:05:42.000 --> 00:05:46.000]  因為神是創造天地萬物的神
[00:05:46.000 --> 00:05:48.000]  神是施行審判的神
[00:05:48.000 --> 00:05:50.000]  祂是拯救以色列人出埃及
[00:05:50.000 --> 00:05:53.000]  也是保護他們列祖的神
[00:05:53.000 --> 00:05:57.000]  神本身是聖潔榮耀尊貴的
[00:05:57.000 --> 00:06:00.000]  但是迦南人他們這些偶像
[00:06:00.000 --> 00:06:03.000]  是充滿了人的情慾
[00:06:03.000 --> 00:06:05.000]  並不是聖潔的
[00:06:05.000 --> 00:06:08.000]  所以以色列人當他們去拜其他神的時候
[00:06:08.000 --> 00:06:10.000]  其實他們是進入了一個
[00:06:10.000 --> 00:06:13.000]  不同信仰文化的墮落社會裡面
[00:06:13.000 --> 00:06:17.000]  他們去敬拜這些地方不聖潔的偶像
[00:06:17.000 --> 00:06:21.000]  也跟隨了這些墮落文化的價值觀
[00:06:21.000 --> 00:06:23.000]  而當他們這樣去跟隨這些價值觀的時候
[00:06:23.000 --> 00:06:27.000]  他們的生命就犯罪得罪神了
[00:06:27.000 --> 00:06:31.000]  他們已經忘記了在約書亞的二十四章裡面說的話
[00:06:31.000 --> 00:06:34.000]  如果我們回到二十四章裡面
[00:06:34.000 --> 00:06:37.000]  約書亞說你要再一次記得神賜給你們的
[00:06:37.000 --> 00:06:39.000]  你要記得神對以色列人的作為
[00:06:39.000 --> 00:06:43.000]  並且你們要一生侍奉耶和華
[00:06:43.000 --> 00:06:46.000]  但是他們慢慢忘記了
[00:06:46.000 --> 00:06:48.000]  我們看到在《史詩記》裡面
[00:06:48.000 --> 00:06:51.000]  他們慢慢忘記了約書亞的吩咐
[00:06:51.000 --> 00:06:53.000]  他們去敬拜迦南的神
[00:06:53.000 --> 00:06:56.000]  和迦南的女子結婚
[00:06:56.000 --> 00:07:00.000]  也跟隨了那裡的文化犯罪得罪神
[00:07:00.000 --> 00:07:04.000]  而生命其實是面對很嚴重的後果
[00:07:04.000 --> 00:07:08.000]  我不知道你們有沒有試過忘記了一件事
[00:07:08.000 --> 00:07:11.000]  而那件事的後果是很嚴重的呢?
[00:07:11.000 --> 00:07:13.000]  我記得我讀大學的時候
[00:07:13.000 --> 00:07:17.000]  我和幾位是來自印度的同學同一個宿舍的
[00:07:17.000 --> 00:07:20.000]  和印度同學同一個宿舍是我很喜愛的
[00:07:20.000 --> 00:07:21.000]  為什麼呢?如果大家記得
[00:07:21.000 --> 00:07:23.000]  我在中學的時候
[00:07:23.000 --> 00:07:25.000]  吃過第一餐印度餐之後
[00:07:25.000 --> 00:07:28.000]  我就愛上了這個印度餐
[00:07:28.000 --> 00:07:30.000]  我和印度同學一起
[00:07:30.000 --> 00:07:32.000]  我有一個印度同學的媽媽是很好的
[00:07:32.000 --> 00:07:37.000]  她每個星期會帶不同的印度咖哩醬
[00:07:37.000 --> 00:07:38.000]  放在冰箱裡
[00:07:38.000 --> 00:07:39.000]  跟兒子說
[00:07:39.000 --> 00:07:40.000]  兒子,你不是自己吃的嗎?
[00:07:40.000 --> 00:07:42.000]  你也煮給同學吃啊
[00:07:42.000 --> 00:07:44.000]  所以我很開心
[00:07:44.000 --> 00:07:47.000]  印度同學會煮印度餐給我吃
[00:07:47.000 --> 00:07:51.000]  有一次我們很開心吃完印度餐
[00:07:51.000 --> 00:07:52.000]  誰知道我的同學就說
[00:07:52.000 --> 00:07:54.000]  我煮了這麼多印度餐
[00:07:54.000 --> 00:07:57.000]  輪到你煮中餐了吧
[00:07:57.000 --> 00:07:59.000]  我煮中餐
[00:07:59.000 --> 00:08:01.000]  真的是一個考驗
[00:08:01.000 --> 00:08:03.000]  但是同學煮完印度餐給你
[00:08:03.000 --> 00:08:06.000]  你又不可以說不煮的
[00:08:06.000 --> 00:08:07.000]  所以我就說
[00:08:07.000 --> 00:08:09.000]  好啊,煮中餐吧
[00:08:09.000 --> 00:08:11.000]  你想吃什麼?
[00:08:11.000 --> 00:08:15.000]  你猜外國人一想起中餐想吃什麼?
[00:08:15.000 --> 00:08:16.000]  當然是咕嚕肉了
[00:08:16.000 --> 00:08:17.000]  大家都知道了
[00:08:17.000 --> 00:08:18.000]  我差點想說
[00:08:18.000 --> 00:08:20.000]  其實香港最出名的中餐不是咕嚕肉
[00:08:20.000 --> 00:08:22.000]  是撈丁啊
[00:08:22.000 --> 00:08:25.000]  不可以跟他說煮撈丁
[00:08:25.000 --> 00:08:28.000]  當他們說要吃咕嚕肉怎麼辦呢?
[00:08:28.000 --> 00:08:30.000]  煮東西已經是一個考驗了
[00:08:30.000 --> 00:08:31.000]  除了煮咕嚕肉
[00:08:31.000 --> 00:08:32.000]  感恩啊
[00:08:32.000 --> 00:08:34.000]  我當時有位很好的女朋友
[00:08:34.000 --> 00:08:37.000]  就是我現在很好的太太Zoe
[00:08:37.000 --> 00:08:39.000]  她就教我
[00:08:39.000 --> 00:08:41.000]  你買什麼肉呢?
[00:08:41.000 --> 00:08:44.000]  怎樣醃肉呢?
[00:08:44.000 --> 00:08:46.000]  怎樣切肉呢?
[00:08:46.000 --> 00:08:48.000]  已經很麻煩了
[00:08:48.000 --> 00:08:50.000]  還要25張
[00:08:50.000 --> 00:08:52.000]  大家到了這裡是不是開始憐憫我了?
[00:08:52.000 --> 00:08:55.000]  還要加炸粉
[00:08:55.000 --> 00:08:57.000]  之後怎樣炸
[00:08:57.000 --> 00:08:59.000]  我已經不能夠怎樣學做醬汁了
[00:08:59.000 --> 00:09:01.000]  所以我決定買現成的醬汁
[00:09:01.000 --> 00:09:03.000]  到了那天
[00:09:03.000 --> 00:09:05.000]  有些同學來到了
[00:09:05.000 --> 00:09:06.000]  看到我在這裡
[00:09:06.000 --> 00:09:08.000]  又醃、又切、又摟、又炸
[00:09:08.000 --> 00:09:10.000]  他們很期待
[00:09:10.000 --> 00:09:12.000]  當我開始炸的時候
[00:09:12.000 --> 00:09:15.000]  哇,那些肉的香味
[00:09:15.000 --> 00:09:18.000]  就開始從廚房出來
[00:09:18.000 --> 00:09:20.000]  那些同學就說
[00:09:20.000 --> 00:09:23.000]  可以啊,原來你真的可以的
[00:09:23.000 --> 00:09:25.000]  我說是啊是啊
[00:09:25.000 --> 00:09:28.000]  於是他們就開始走進來看
[00:09:28.000 --> 00:09:30.000]  看到那些金黃色
[00:09:30.000 --> 00:09:32.000]  炸得很漂亮的咕嚕肉
[00:09:32.000 --> 00:09:34.000]  在碟子上開始
[00:09:34.000 --> 00:09:36.000]  他們就說,Eugene,你可以的
[00:09:36.000 --> 00:09:39.000]  當他們很安心地走出去的時候
[00:09:39.000 --> 00:09:41.000]  意外就發生了
[00:09:41.000 --> 00:09:43.000]  他們開始看到黑煙
[00:09:43.000 --> 00:09:46.000]  從廚房裡冒出來
[00:09:46.000 --> 00:09:50.000]  他們就說,哇,黑煙啊,黑煙啊,怎麼了
[00:09:50.000 --> 00:09:53.000]  於是我就馬上熄火了
[00:09:53.000 --> 00:09:55.000]  熄了火之後
[00:09:55.000 --> 00:09:58.000]  我的肉就大概變成這樣了
[00:09:58.000 --> 00:10:02.000]  其實那一刻我還不明白為什麼
[00:10:02.000 --> 00:10:04.000]  但是我就先跟同學說
[00:10:04.000 --> 00:10:06.000]  不要緊,不要緊
[00:10:06.000 --> 00:10:08.000]  這裡吃不到咕嚕肉,不要緊
[00:10:08.000 --> 00:10:10.000]  我們隔壁家有間中國餐館
[00:10:10.000 --> 00:10:12.000]  我請大家去我隔壁吃咕嚕肉
[00:10:12.000 --> 00:10:14.000]  但是我真的不明白為什麼
[00:10:14.000 --> 00:10:16.000]  我打電話給Zoe
[00:10:16.000 --> 00:10:19.000]  為什麼炸炸黑金黃色會變成黑色
[00:10:19.000 --> 00:10:22.000]  她說你忘了我告訴你最重要的東西嗎
[00:10:22.000 --> 00:10:24.000]  我說最重要的東西是什麼
[00:10:24.000 --> 00:10:27.000]  你炸炸黑要調慢火
[00:10:27.000 --> 00:10:29.000]  原來我忘了調慢火
[00:10:29.000 --> 00:10:31.000]  所以那些油越來越熱
[00:10:31.000 --> 00:10:33.000]  之前那些一放進去就金黃色
[00:10:33.000 --> 00:10:35.000]  一放進去就金黃色
[00:10:35.000 --> 00:10:37.000]  為什麼炸炸黑一放進去就黑色
[00:10:37.000 --> 00:10:39.000]  然後黑煙就在廚房裡
[00:10:39.000 --> 00:10:42.000]  原來我忘記了最重要的一件事
[00:10:42.000 --> 00:10:45.000]  要調慢火
[00:10:45.000 --> 00:10:48.000]  所以原來當我們有時忘記了一些很重要的事的時候
[00:10:48.000 --> 00:10:50.000]  我們會有很嚴重的後果
[00:10:50.000 --> 00:10:53.000]  當以色列人他們忘記了神的時候
[00:10:53.000 --> 00:10:56.000]  我們看看十四和十五節他們的後果是什麼
[00:10:56.000 --> 00:10:58.000]  一起讀十四十五節
[00:10:58.000 --> 00:10:59.000]  一二三
[00:10:59.000 --> 00:11:03.000]  耶和華的武器向以色列人發作
[00:11:03.000 --> 00:11:07.000]  就把他們交在搶奪他們的人手中
[00:11:07.000 --> 00:11:11.000]  又將他們賦予四位仇敵的手中
[00:11:11.000 --> 00:11:16.000]  甚至他們在仇敵面前再也站立不住
[00:11:16.000 --> 00:11:18.000]  他們無論往何處去
[00:11:18.000 --> 00:11:22.000]  耶和華都以災禍攻擊他們
[00:11:22.000 --> 00:11:24.000]  正如耶和華所說的話
[00:11:24.000 --> 00:11:28.000]  猶如耶和華向他們所起的誓
[00:11:28.000 --> 00:11:31.000]  他們便極其困苦
[00:11:31.000 --> 00:11:33.000]  聖經告訴我們當他們這樣做的時候
[00:11:33.000 --> 00:11:35.000]  耶和華的怒氣向他們發作
[00:11:35.000 --> 00:11:38.000]  但這個其實是耶和華的意怒
[00:11:38.000 --> 00:11:40.000]  為什麼我們一會兒會看
[00:11:40.000 --> 00:11:43.000]  於是神就將他們交在搶奪他們的人手中
[00:11:43.000 --> 00:11:47.000]  叫他們在仇敵面前不能夠再站立得住
[00:11:47.000 --> 00:11:49.000]  又用災禍攻擊他們
[00:11:49.000 --> 00:11:51.000]  叫他們極其困苦
[00:11:51.000 --> 00:11:53.000]  但為什麼神要這樣做呢
[00:11:53.000 --> 00:11:57.000]  其實神這樣做是出於對他們納弱的愛
[00:11:57.000 --> 00:12:00.000]  其實神是希望管教以色列人
[00:12:00.000 --> 00:12:04.000]  祂是希望藉著愛邦人的手去管教以色列人
[00:12:04.000 --> 00:12:08.000]  讓他們知道其實神是興邁不得的
[00:12:08.000 --> 00:12:11.000]  並且很希望藉著愛邦的管教
[00:12:11.000 --> 00:12:14.000]  讓他們去明白
[00:12:14.000 --> 00:12:18.000]  所以今天我們來到第二個功課
[00:12:18.000 --> 00:12:23.000]  就是我們要回轉和堅持跟隨神
[00:12:23.000 --> 00:12:26.000]  我們首先讀十六至十九節
[00:12:26.000 --> 00:12:28.000]  一起讀一二三
[00:12:28.000 --> 00:12:30.000]  耶和華興起誓師
[00:12:30.000 --> 00:12:35.000]  誓師就拯救他們脫離搶奪他們人的手
[00:12:35.000 --> 00:12:37.000]  他們卻不聽從誓師
[00:12:37.000 --> 00:12:40.000]  竟隨從叩拜別神
[00:12:40.000 --> 00:12:42.000]  行了邪淫
[00:12:42.000 --> 00:12:46.000]  速速地偏離他們列祖所行的道
[00:12:46.000 --> 00:12:50.000]  不如他們列祖順從耶和華的命令
[00:12:50.000 --> 00:12:53.000]  耶和華為他們興起誓師
[00:12:53.000 --> 00:12:55.000]  就與那誓師同在
[00:12:55.000 --> 00:12:58.000]  誓師在世的一切日子
[00:12:58.000 --> 00:13:02.000]  耶和華拯救他們脫離仇敵的手
[00:13:02.000 --> 00:13:05.000]  他們因受欺壓妖害
[00:13:05.000 --> 00:13:07.000]  就哀聲嘆氣
[00:13:07.000 --> 00:13:10.000]  所以耶和華後悔了
[00:13:10.000 --> 00:13:12.000]  及至誓師死後
[00:13:12.000 --> 00:13:14.000]  他們就轉去行惡
[00:13:14.000 --> 00:13:16.000]  比他們列祖更甚
[00:13:16.000 --> 00:13:19.000]  去侍奉叩拜別神
[00:13:19.000 --> 00:13:22.000]  總不斷絕還梗的惡行
[00:13:22.000 --> 00:13:24.000]  我們看這段聖經
[00:13:24.000 --> 00:13:26.000]  我們看到以色列人的狀況是怎樣
[00:13:26.000 --> 00:13:28.000]  在十六節
[00:13:28.000 --> 00:13:31.000]  告訴我們耶和華興起誓師
[00:13:31.000 --> 00:13:36.000]  去拯救他們脫離搶奪他們人的手
[00:13:36.000 --> 00:13:38.000]  但是第十七節告訴我們
[00:13:38.000 --> 00:13:39.000]  以色列人的回應是什麼
[00:13:39.000 --> 00:13:41.000]  他們不知道感恩
[00:13:41.000 --> 00:13:43.000]  他們不聽從誓師
[00:13:43.000 --> 00:13:46.000]  繼續去敬拜其他的神
[00:13:46.000 --> 00:13:48.000]  繼續去行邪淫
[00:13:48.000 --> 00:13:51.000]  偏離他們列祖所行的道
[00:13:51.000 --> 00:13:54.000]  不願意順從耶和華的命令
[00:13:54.000 --> 00:13:57.000]  十八節雖然是耶和華願意去拯救他們
[00:13:57.000 --> 00:13:58.000]  憐憫他們
[00:13:58.000 --> 00:14:00.000]  興起誓師
[00:14:00.000 --> 00:14:04.000]  誓師拯救他們脫離仇敵的手
[00:14:04.000 --> 00:14:07.000]  但是當那些誓師死後
[00:14:07.000 --> 00:14:10.000]  他們沒有繼續堅持
[00:14:10.000 --> 00:14:11.000]  這裡告訴我們
[00:14:11.000 --> 00:14:13.000]  當誓師死了之後
[00:14:13.000 --> 00:14:16.000]  他們轉去行惡
[00:14:16.000 --> 00:14:19.000]  甚至比他們列祖更甚
[00:14:19.000 --> 00:14:22.000]  去侍奉叩拜別神
[00:14:22.000 --> 00:14:25.000]  總不斷絕還梗的惡行
[00:14:25.000 --> 00:14:27.000]  而神的回應又是什麼呢
[00:14:27.000 --> 00:14:30.000]  我們一起讀二十至二十三節
[00:14:30.000 --> 00:14:32.000]  我們一二三
[00:14:58.000 --> 00:15:01.000]  這件事耶和華留下國族
[00:15:01.000 --> 00:15:03.000]  不將他們速速趕出
[00:15:03.000 --> 00:15:07.000]  也沒有交付約書雅的手
[00:15:07.000 --> 00:15:08.000]  聖經告訴我們
[00:15:08.000 --> 00:15:11.000]  耶和華的怒氣向以色列人發作
[00:15:11.000 --> 00:15:12.000]  但是當我們看的時候
[00:15:12.000 --> 00:15:15.000]  他說因為民違背了我
[00:15:15.000 --> 00:15:17.000]  吩咐他們列祖所守的約
[00:15:17.000 --> 00:15:18.000]  不聽從我的話
[00:15:18.000 --> 00:15:20.000]  所以他說約書雅死的時候
[00:15:20.000 --> 00:15:22.000]  剩下的那些愛邦人
[00:15:22.000 --> 00:15:25.000]  我不再將他們從他們面前趕出去了
[00:15:25.000 --> 00:15:28.000]  但是神不僅讓他們去面對
[00:15:28.000 --> 00:15:30.000]  他們不聽從的後果
[00:15:30.000 --> 00:15:34.000]  但是神仍然給他們機會
[00:15:34.000 --> 00:15:35.000]  聖經說什麼呢
[00:15:35.000 --> 00:15:37.000]  聖經說神是有恩典
[00:15:37.000 --> 00:15:40.000]  憐憫不輕易發怒
[00:15:40.000 --> 00:15:41.000]  當然他們這樣做的時候
[00:15:41.000 --> 00:15:44.000]  神說我不願意將那些愛邦人
[00:15:44.000 --> 00:15:45.000]  從他們面前趕出去
[00:15:45.000 --> 00:15:47.000]  但是神仍然給他們機會
[00:15:47.000 --> 00:15:49.000]  他說我不將他們趕出去
[00:15:49.000 --> 00:15:51.000]  其實是再給他們機會
[00:15:51.000 --> 00:15:53.000]  我要試試他們
[00:15:53.000 --> 00:15:56.000]  究竟他們肯不肯照他們列祖
[00:15:56.000 --> 00:15:58.000]  去遵守我的約
[00:15:58.000 --> 00:15:59.000]  不肯
[00:15:59.000 --> 00:16:00.000]  所以我們看到
[00:16:00.000 --> 00:16:02.000]  雖然以色列人背約
[00:16:02.000 --> 00:16:05.000]  雖然神說我要用愛邦人的手去管教他們
[00:16:05.000 --> 00:16:08.000]  但是神說其實我仍然給他們機會
[00:16:08.000 --> 00:16:10.000]  我希望他們能夠回轉
[00:16:10.000 --> 00:16:13.000]  所以其實神是透過審判
[00:16:13.000 --> 00:16:15.000]  去教導以色列的下一代
[00:16:15.000 --> 00:16:17.000]  並且讓神的兒女
[00:16:17.000 --> 00:16:19.000]  希望他們在這個管教裡面
[00:16:19.000 --> 00:16:22.000]  去得到益處
[00:16:22.000 --> 00:16:23.000]  我呢
[00:16:23.000 --> 00:16:26.000]  是一個很膽怯的人
[00:16:26.000 --> 00:16:28.000]  有時候我的膽怯
[00:16:28.000 --> 00:16:31.000]  會令到身邊的人很煩惱
[00:16:31.000 --> 00:16:33.000]  你只要問問蘇儀就知道了
[00:16:33.000 --> 00:16:35.000]  在家裡呢
[00:16:35.000 --> 00:16:36.000]  蘇儀很好的
[00:16:36.000 --> 00:16:38.000]  他會把家裡收拾得很整齊
[00:16:38.000 --> 00:16:41.000]  很多時候都會告訴我
[00:16:41.000 --> 00:16:43.000]  他會告訴我
[00:16:43.000 --> 00:16:45.000]  你要這樣收拾好東西
[00:16:45.000 --> 00:16:47.000]  我會做的
[00:16:47.000 --> 00:16:48.000]  可以嗎
[00:16:48.000 --> 00:16:50.000]  但是我只會有三分鐘熱度
[00:16:50.000 --> 00:16:51.000]  可以嗎
[00:16:51.000 --> 00:16:53.000]  三分鐘熱度之後
[00:16:53.000 --> 00:16:55.000]  就會變得很亂
[00:16:55.000 --> 00:16:57.000]  但是你不用擔心
[00:16:57.000 --> 00:16:58.000]  因為你來我家吃飯的時候
[00:16:58.000 --> 00:17:00.000]  通常蘇儀都要收拾一天
[00:17:00.000 --> 00:17:02.000]  才可以歡迎大家來
[00:17:02.000 --> 00:17:04.000]  不單止家裡是這樣
[00:17:04.000 --> 00:17:07.000]  其實我在教會也是這樣
[00:17:07.000 --> 00:17:08.000]  Joyce很好
[00:17:08.000 --> 00:17:11.000]  常常都幫我收拾好位置
[00:17:11.000 --> 00:17:13.000]  幫我安排好工作
[00:17:13.000 --> 00:17:14.000]  安排好次序
[00:17:14.000 --> 00:17:15.000]  她跟我說
[00:17:15.000 --> 00:17:16.000]  你按著這樣做
[00:17:16.000 --> 00:17:17.000]  這樣做
[00:17:17.000 --> 00:17:18.000]  這樣做就可以了
[00:17:18.000 --> 00:17:21.000]  我都說我知道了
[00:17:21.000 --> 00:17:23.000]  但是我也有三分鐘熱度
[00:17:23.000 --> 00:17:25.000]  三分鐘熱度之後
[00:17:25.000 --> 00:17:27.000]  會變成怎樣呢
[00:17:27.000 --> 00:17:29.000]  這是我兩天前的狀況
[00:17:29.000 --> 00:17:31.000]  給大家看看
[00:17:31.000 --> 00:17:35.000]  其實我已經好一點了
[00:17:35.000 --> 00:17:37.000]  這是我兩天前的狀況
