
[00:00:00.000 --> 00:00:01.360]  鄧櫻姊妹平安
[00:02:49.480 --> 00:02:51.480]  當然我們大家一聽就知道
[00:02:51.480 --> 00:02:53.480]  裡面有很多的問題
[00:02:53.480 --> 00:02:55.480]  很多的情緒
[00:02:55.480 --> 00:02:57.480]  可能有很多的事情
[00:02:57.480 --> 00:02:59.480]  令他有反應
[00:02:59.480 --> 00:03:01.480]  不過我們從實體來看
[00:03:01.480 --> 00:03:03.480]  知道
[00:03:03.480 --> 00:03:05.480]  有時候我們基督徒的相交
[00:03:05.480 --> 00:03:07.480]  可能真的會
[00:03:07.480 --> 00:03:09.480]  有一些誤會
[00:03:09.480 --> 00:03:11.480]  或者有一些事情
[00:03:11.480 --> 00:03:13.480]  我們還沒處理好的時候
[00:03:13.480 --> 00:03:15.480]  就可能帶來一些負面的反應
[00:03:15.480 --> 00:03:17.480]  所以我今天
[00:03:17.480 --> 00:03:19.480]  想藉著彼得前書
[00:03:19.480 --> 00:03:21.480]  三章8至12章裡面
[00:03:21.480 --> 00:03:23.480]  跟大家一起來分享
[00:03:23.480 --> 00:03:25.480]  肢體生活的藝術
[00:03:25.480 --> 00:03:27.480]  剛才主席也說
[00:03:27.480 --> 00:03:29.480]  肢體生活也是一種藝術
[00:03:29.480 --> 00:03:31.480]  其實也是一種藝術
[00:03:31.480 --> 00:03:33.480]  因為我們人與人之間相處的時候
[00:03:33.480 --> 00:03:35.480]  其實難免有很多的摩擦
[00:03:35.480 --> 00:03:37.480]  或者誤會
[00:03:37.480 --> 00:03:39.480]  我們需要藉著神
[00:03:39.480 --> 00:03:41.480]  自己的教導
[00:03:41.480 --> 00:03:43.480]  讓我們更加可以明確
[00:03:43.480 --> 00:03:45.480]  我們基督徒應該怎樣去處理
[00:03:45.480 --> 00:03:47.480]  剛才提到
[00:03:47.480 --> 00:03:49.480]  姊妹的情況
[00:03:49.480 --> 00:03:51.480]  當然也是
[00:03:51.480 --> 00:03:53.480]  帶來一個負面的反應
[00:03:53.480 --> 00:03:57.480]  但是我們看到
[00:03:57.480 --> 00:03:59.480]  彼得教導我們
[00:03:59.480 --> 00:04:01.480]  我們需要同心
[00:04:01.480 --> 00:04:03.480]  需要彼此體恤
[00:04:03.480 --> 00:04:05.480]  相愛和全憐憫
[00:04:05.480 --> 00:04:07.480]  這些都是基督徒的質素
[00:04:07.480 --> 00:04:09.480]  或者基督徒相交的元素
[00:04:09.480 --> 00:04:11.480]  其實大家在這些情況下都很熟悉
[00:04:11.480 --> 00:04:13.480]  但是我們藉著
[00:04:13.480 --> 00:04:15.480]  這次聖經的說話
[00:04:15.480 --> 00:04:17.480]  讓我們更加知道
[00:04:17.480 --> 00:04:19.480]  我們怎樣來
[00:04:19.480 --> 00:04:21.480]  在相交的裡面
[00:04:21.480 --> 00:04:23.480]  我們彼此去建立
[00:04:23.480 --> 00:04:25.480]  我們彼此去建立這個屬靈的生命
[00:04:25.480 --> 00:04:27.480]  在楊方十七章二十節
[00:04:27.480 --> 00:04:29.480]  到二十一節耶穌也說
[00:04:29.480 --> 00:04:31.480]  我不但為這些人祈求
[00:04:31.480 --> 00:04:33.480]  也為那些他們的話
[00:04:33.480 --> 00:04:35.480]  信我的人祈求
[00:04:35.480 --> 00:04:37.480]  使他們合二為一
[00:04:37.480 --> 00:04:39.480]  正如你父在我裡面
[00:04:39.480 --> 00:04:41.480]  我在你裡面
[00:04:41.480 --> 00:04:43.480]  使他們在我裡面
[00:04:43.480 --> 00:04:45.480]  叫世人可以信你差我來
[00:04:45.480 --> 00:04:47.480]  我們看到主耶穌當日
[00:04:47.480 --> 00:04:49.480]  去教導門徒
[00:04:49.480 --> 00:04:51.480]  都需要大家合一
[00:04:51.480 --> 00:04:53.480]  去追求一個合一和和諧的生活
[00:04:53.480 --> 00:04:55.480]  讓我們能夠
[00:04:55.480 --> 00:04:57.480]  知道在肢體裡面
[00:04:57.480 --> 00:04:59.480]  我們其實本來應該是
[00:04:59.480 --> 00:05:01.480]  很開心的
[00:05:01.480 --> 00:05:03.480]  特別當你信了主的時候
[00:05:03.480 --> 00:05:05.480]  如果你有加入教會
[00:05:05.480 --> 00:05:07.480]  小組團契
[00:05:07.480 --> 00:05:09.480]  應該是一個很開心的
[00:05:09.480 --> 00:05:11.480]  一個新的情況
[00:05:11.480 --> 00:05:13.480]  但是為什麼有時候
[00:05:13.480 --> 00:05:15.480]  會有些事情反而帶來
[00:05:15.480 --> 00:05:17.480]  教會人與人之間
[00:05:17.480 --> 00:05:19.480]  一些誤會呢
[00:05:19.480 --> 00:05:21.480]  當然
[00:05:21.480 --> 00:05:23.480]  神去創造我們
[00:05:23.480 --> 00:05:25.480]  每一個人都有我們不同的性格
[00:05:25.480 --> 00:05:27.480]  可能我們自己有很多
[00:05:27.480 --> 00:05:29.480]  一些老我
[00:05:29.480 --> 00:05:31.480]  或者一些自己的東西
[00:05:31.480 --> 00:05:33.480]  我們都未來會被改變
[00:05:33.480 --> 00:05:35.480]  所以在相處中間
[00:05:35.480 --> 00:05:37.480]  我們就會發生一些衝突
[00:05:37.480 --> 00:05:39.480]  或者甚至
[00:05:39.480 --> 00:05:41.480]  可能有時
[00:05:41.480 --> 00:05:43.480]  對在一些真理上
[00:05:43.480 --> 00:05:45.480]  大家有不同的看見
[00:05:45.480 --> 00:05:47.480]  或者見解
[00:05:47.480 --> 00:05:49.480]  都叫我們會大家有一些
[00:05:49.480 --> 00:05:51.480]  不同的看法
[00:05:51.480 --> 00:05:53.480]  可能也都會形成了一些
[00:05:53.480 --> 00:05:55.480]  負面的反應
[00:05:55.480 --> 00:05:57.480]  同心是
[00:05:57.480 --> 00:05:59.480]  耶穌基督的心意
[00:05:59.480 --> 00:06:01.480]  叫我們信主的人要在主裡面
[00:06:01.480 --> 00:06:03.480]  來去合一
[00:06:03.480 --> 00:06:05.480]  我剛好今年
[00:06:05.480 --> 00:06:07.480]  剛才提過了回去
[00:06:07.480 --> 00:06:09.480]  我自己的舞會就剛好
[00:06:09.480 --> 00:06:11.480]  踏入60週年
[00:06:11.480 --> 00:06:13.480]  很開心
[00:06:13.480 --> 00:06:15.480]  整個月都是一個
[00:06:15.480 --> 00:06:17.480]  建堂的感恩月
[00:06:17.480 --> 00:06:19.480]  我們本來就在北角區
[00:06:19.480 --> 00:06:21.480]  但因為環境
[00:06:21.480 --> 00:06:23.480]  只有三個小的單位
[00:06:23.480 --> 00:06:25.480]  你知道在香港
[00:06:25.480 --> 00:06:27.480]  如果你在香港已經信了主
[00:06:27.480 --> 00:06:29.480]  你回教會都知道
[00:06:29.480 --> 00:06:31.480]  香港很多教會都是留雨息
[00:06:31.480 --> 00:06:33.480]  我們只有三個單位
[00:06:33.480 --> 00:06:35.480]  所以不夠
[00:06:35.480 --> 00:06:37.480]  就很想擴堂
[00:06:37.480 --> 00:06:39.480]  但是現在香港的房子都貴了
[00:06:39.480 --> 00:06:41.480]  所以可能不能夠
[00:06:41.480 --> 00:06:43.480]  再擁有這麼大的地
[00:06:43.480 --> 00:06:45.480]  留在北角區
[00:06:45.480 --> 00:06:47.480]  所以他們就
[00:06:47.480 --> 00:06:49.480]  買了去另一個區
[00:06:49.480 --> 00:06:51.480]  當他們要去建堂的時候
[00:06:51.480 --> 00:06:53.480]  就賣了
[00:06:53.480 --> 00:06:55.480]  原來的單位要再買
[00:06:55.480 --> 00:06:57.480]  其實還要有一筆錢
[00:06:57.480 --> 00:06:59.480]  突然之間
[00:06:59.480 --> 00:07:01.480]  都有計劃
[00:07:01.480 --> 00:07:03.480]  怎樣籌錢
[00:07:03.480 --> 00:07:05.480]  也有些人有些擔心
[00:07:05.480 --> 00:07:07.480]  突然之間就有一個肢體
[00:07:07.480 --> 00:07:09.480]  就說他願意
[00:07:09.480 --> 00:07:11.480]  包起下的餘數
[00:07:11.480 --> 00:07:13.480]  現在賣了原來的單位
[00:07:13.480 --> 00:07:15.480]  剩下多少錢
[00:07:15.480 --> 00:07:17.480]  他包起
[00:07:17.480 --> 00:07:19.480]  不是捐出來 是借出來
[00:07:19.480 --> 00:07:21.480]  其實都很好
[00:07:21.480 --> 00:07:23.480]  本來是一件好事
[00:07:23.480 --> 00:07:25.480]  不過他有一個條件
[00:07:25.480 --> 00:07:27.480]  就是你要將教會
[00:07:27.480 --> 00:07:29.480]  某一個地方
[00:07:29.480 --> 00:07:31.480]  或者某一樣東西
[00:07:31.480 --> 00:07:33.480]  寫上他的名字
[00:07:33.480 --> 00:07:35.480]  刻了那個肢體
[00:07:35.480 --> 00:07:37.480]  他們就覺得
[00:07:37.480 --> 00:07:39.480]  感覺不是太願意
[00:07:39.480 --> 00:07:41.480]  因為覺得
[00:07:41.480 --> 00:07:43.480]  這個本身是教會的
[00:07:43.480 --> 00:07:45.480]  一個家
[00:07:45.480 --> 00:07:47.480]  我們原有這個名字
[00:07:47.480 --> 00:07:49.480]  不想因為人的緣故
[00:07:49.480 --> 00:07:51.480]  為了這筆錢就放了名字
[00:07:51.480 --> 00:07:53.480]  於是他們就說
[00:07:53.480 --> 00:07:55.480]  不需要了 我們就
[00:07:55.480 --> 00:07:57.480]  大家同心一起來籌款
[00:07:57.480 --> 00:07:59.480]  很感恩
[00:07:59.480 --> 00:08:01.480]  幾千萬的樓宇
[00:08:01.480 --> 00:08:03.480]  剩下那筆錢
[00:08:03.480 --> 00:08:05.480]  大家一起籌款
[00:08:05.480 --> 00:08:07.480]  我回去的時候
[00:08:07.480 --> 00:08:09.480]  他告訴我已經還完了
[00:08:09.480 --> 00:08:11.480]  很奇妙
[00:08:11.480 --> 00:08:13.480]  看到原來
[00:08:13.480 --> 00:08:15.480]  當我們大家都同心
[00:08:15.480 --> 00:08:17.480]  有一個目標的時候
[00:08:17.480 --> 00:08:19.480]  我們就排除一些不可能的東西
[00:08:19.480 --> 00:08:21.480]  我們願意
[00:08:21.480 --> 00:08:23.480]  同心為這個聖公
[00:08:23.480 --> 00:08:25.480]  為了主的緣故
[00:08:25.480 --> 00:08:27.480]  我們忠心籌位
[00:08:27.480 --> 00:08:29.480]  所以
[00:08:29.480 --> 00:08:31.480]  他們這個
[00:08:31.480 --> 00:08:33.480]  建堂計劃就成功
[00:08:33.480 --> 00:08:35.480]  甚至已經很完美
[00:08:35.480 --> 00:08:37.480]  非常漂亮
[00:08:37.480 --> 00:08:39.480]  地方又很好用
[00:08:39.480 --> 00:08:41.480]  所以有很多事情
[00:08:41.480 --> 00:08:43.480]  同心是很重要
[00:08:43.480 --> 00:08:45.480]  如果當我們看到
[00:08:45.480 --> 00:08:47.480]  這東西是為神的緣故
[00:08:47.480 --> 00:08:49.480]  我們就要撥去一些負面的
[00:08:49.480 --> 00:08:51.480]  不可能啊
[00:08:51.480 --> 00:08:53.480]  或者是一些個人的想法
[00:08:53.480 --> 00:08:55.480]  而是專注在神的緣故
[00:08:55.480 --> 00:08:57.480]  為神的名
[00:08:57.480 --> 00:08:59.480]  能夠被建立
[00:08:59.480 --> 00:09:01.480]  很多這些
[00:09:01.480 --> 00:09:03.480]  建制的例子
[00:09:03.480 --> 00:09:05.480]  我相信大家都聽過
[00:09:05.480 --> 00:09:07.480]  不過這個很實際是我自己所經歷
[00:09:07.480 --> 00:09:09.480]  甚至我有校友告訴我
[00:09:09.480 --> 00:09:11.480]  都是牧師
[00:09:11.480 --> 00:09:13.480]  他教會要建堂的時候
[00:09:13.480 --> 00:09:15.480]  他願意他的太太將他自己的嫁妝
[00:09:15.480 --> 00:09:17.480]  將金色賣光
[00:09:17.480 --> 00:09:19.480]  然後捐給教會
[00:09:19.480 --> 00:09:21.480]  去建立神的家
[00:09:21.480 --> 00:09:23.480]  不是說大家將來有一天
[00:09:23.480 --> 00:09:25.480]  如果我們有這種情況都叫你這樣做
[00:09:25.480 --> 00:09:27.480]  不過跟大家分享
[00:09:27.480 --> 00:09:29.480]  原來只要是神的意思
[00:09:29.480 --> 00:09:31.480]  我們大家是同心的話
[00:09:31.480 --> 00:09:33.480]  沒有事情是不可能的
[00:09:33.480 --> 00:09:35.480]  同心
[00:09:35.480 --> 00:09:37.480]  是要讓我們能夠更加和諧
[00:09:37.480 --> 00:09:39.480]  那麼神的名就能夠被建立
[00:09:39.480 --> 00:09:41.480]  接著我們會看到
[00:09:41.480 --> 00:09:43.480]  就是說我們基督徒
[00:09:43.480 --> 00:09:45.480]  這個生命的元素是需要什麼
[00:09:45.480 --> 00:09:47.480]  我們是會給錢去體恤
[00:09:47.480 --> 00:09:49.480]  和傷害
[00:09:49.480 --> 00:09:51.480]  體恤是願意來去
[00:09:51.480 --> 00:09:53.480]  為人去設想的
[00:09:53.480 --> 00:09:55.480]  對人有同情的
[00:09:55.480 --> 00:09:57.480]  是甘願自己吃虧的
[00:09:57.480 --> 00:09:59.480]  對人是有恩的
[00:09:59.480 --> 00:10:01.480]  雖然我們很多時候
[00:10:01.480 --> 00:10:03.480]  我們基督徒都很有愛心
[00:10:03.480 --> 00:10:05.480]  我也很感恩
[00:10:05.480 --> 00:10:07.480]  看到我們大家弟弟姐妹
[00:10:07.480 --> 00:10:09.480]  其實每一個人都是
[00:10:09.480 --> 00:10:11.480]  很樂意
[00:10:11.480 --> 00:10:13.480]  當有別人有需要的時候
[00:10:13.480 --> 00:10:15.480]  我們就願意來去幫助別人
[00:10:15.480 --> 00:10:17.480]  但是體恤
[00:10:17.480 --> 00:10:19.480]  又同一樣就是說
[00:10:19.480 --> 00:10:21.480]  當人和我們有意見不同的時候
[00:10:21.480 --> 00:10:23.480]  我們願不願意放下自己
[00:10:23.480 --> 00:10:25.480]  或者去體諒別人的感受呢
[00:10:25.480 --> 00:10:29.480]  在這次也同樣提到
[00:10:29.480 --> 00:10:31.480]  回去幾個星期
[00:10:31.480 --> 00:10:33.480]  頭三個星期回去
[00:10:33.480 --> 00:10:35.480]  我們有三個不同的講員
[00:10:35.480 --> 00:10:37.480]  在外面請回來
[00:10:37.480 --> 00:10:39.480]  每個星期都是講
[00:10:39.480 --> 00:10:41.480]  流離的主題
[00:10:41.480 --> 00:10:43.480]  原來現在這個世界
[00:10:43.480 --> 00:10:45.480]  那個教會
[00:10:45.480 --> 00:10:47.480]  方向已經是不同了
[00:10:47.480 --> 00:10:49.480]  當然因為疫情
[00:10:49.480 --> 00:10:51.480]  教會也用網上
[00:10:51.480 --> 00:10:53.480]  有一段封關的時間
[00:10:53.480 --> 00:10:55.480]  也不能像我們現在這麼好
[00:10:55.480 --> 00:10:57.480]  一起來相聚
[00:10:57.480 --> 00:10:59.480]  甚至可能每個國家
[00:10:59.480 --> 00:11:01.480]  每個政府都有不同的規範
[00:11:01.480 --> 00:11:03.480]  所以有一段時間
[00:11:03.480 --> 00:11:05.480]  大家是見不到面的
[00:11:05.480 --> 00:11:07.480]  但是在見不到面之前
[00:11:07.480 --> 00:11:09.480]  也可能發生了一些運動
[00:11:09.480 --> 00:11:11.480]  可能大家有不同的看法
[00:11:11.480 --> 00:11:13.480]  或者是
[00:11:13.480 --> 00:11:15.480]  一些教會的措施
[00:11:15.480 --> 00:11:17.480]  也有不同的時候
[00:11:17.480 --> 00:11:19.480]  也有不同的意見
[00:11:19.480 --> 00:11:21.480]  所以今天這些教會
[00:11:21.480 --> 00:11:23.480]  已經不同了
[00:11:23.480 --> 00:11:25.480]  其實在統計的裏面
[00:11:25.480 --> 00:11:27.480]  全球的教會
[00:11:27.480 --> 00:11:29.480]  的人數真的降低了
[00:11:29.480 --> 00:11:31.480]  為什麼呢
[00:11:31.480 --> 00:11:33.480]  因為有些人當然明白
[00:11:33.480 --> 00:11:35.480]  有些長者有些患病
[00:11:35.480 --> 00:11:37.480]  可能仍然不方便回來教會
[00:11:37.480 --> 00:11:39.480]  所以他依然是
[00:11:39.480 --> 00:11:41.480]  在網上聚會
[00:11:41.480 --> 00:11:43.480]  所以能夠實體回來的教會的人
[00:11:43.480 --> 00:11:45.480]  一定是比之前少了
[00:11:45.480 --> 00:11:47.480]  也都因為
[00:11:47.480 --> 00:11:49.480]  一些情況
[00:11:49.480 --> 00:11:51.480]  每個地區的情況
[00:11:51.480 --> 00:11:53.480]  有些人因為
[00:11:53.480 --> 00:11:55.480]  一些政見
[00:11:55.480 --> 00:11:57.480]  不一樣
[00:11:57.480 --> 00:11:59.480]  大家有不同的意見離開了
[00:11:59.480 --> 00:12:01.480]  所以呢
[00:12:01.480 --> 00:12:03.480]  這個整個
[00:12:03.480 --> 00:12:05.480]  全球
[00:12:05.480 --> 00:12:07.480]  我們大家都在關顧
[00:12:07.480 --> 00:12:09.480]  怎樣讓弟兄姊妹
[00:12:09.480 --> 00:12:11.480]  可以更加合一
[00:12:11.480 --> 00:12:13.480]  讓弟兄姊妹可以彼此
[00:12:13.480 --> 00:12:15.480]  可以體恤
[00:12:15.480 --> 00:12:17.480]  知道別人的需要
[00:12:17.480 --> 00:12:19.480]  而能夠大家互助互愛
[00:12:19.480 --> 00:12:23.480]  如果大家都知道
[00:12:23.480 --> 00:12:25.480]  可能在你身邊
[00:12:25.480 --> 00:12:27.480]  我相信我們大部分
[00:12:27.480 --> 00:12:29.480]  百分之八十九十
[00:12:29.480 --> 00:12:31.480]  都是從香港過來
[00:12:31.480 --> 00:12:33.480]  可能你都聽到有很多
[00:12:33.480 --> 00:12:35.480]  你的親友朋友
[00:12:35.480 --> 00:12:37.480]  都離開香港
[00:12:37.480 --> 00:12:39.480]  甚至有些可能都在外當中
[00:12:39.480 --> 00:12:41.480]  特別是去英國最多
[00:12:41.480 --> 00:12:43.480]  現在很大的
[00:12:43.480 --> 00:12:45.480]  香港教會的一個轉移
[00:12:45.480 --> 00:12:47.480]  就是怎樣呢
[00:12:47.480 --> 00:12:49.480]  有些教會
[00:12:49.480 --> 00:12:51.480]  我聽他們的牧者
[00:12:51.480 --> 00:12:53.480]  他們在台上表達
[00:12:53.480 --> 00:12:55.480]  甚至覺得是神學院的院長講師
[00:12:55.480 --> 00:12:57.480]  有些教會
[00:12:57.480 --> 00:12:59.480]  甚至是因為要
[00:12:59.480 --> 00:13:01.480]  整群整群一起離開
[00:13:01.480 --> 00:13:03.480]  約在一起
[00:13:03.480 --> 00:13:05.480]  整個小組
[00:13:05.480 --> 00:13:07.480]  教會簡直沒有人
[00:13:07.480 --> 00:13:09.480]  也都沒有牧者
[00:13:09.480 --> 00:13:11.480]  他們要將他們原有的基金
[00:13:11.480 --> 00:13:13.480]  他們的奉獻
[00:13:13.480 --> 00:13:15.480]  去瓜分給其他教會
[00:13:15.480 --> 00:13:17.480]  這是真實的
[00:13:17.480 --> 00:13:19.480]  因為已經人去流空
[00:13:19.480 --> 00:13:21.480]  教會已經沒有人去處理
[00:13:21.480 --> 00:13:23.480]  所以他們就分了
[00:13:23.480 --> 00:13:25.480]  或者也都因為人數不夠
[00:13:25.480 --> 00:13:27.480]  所以他們現在就
[00:13:27.480 --> 00:13:29.480]  很多時候是
[00:13:29.480 --> 00:13:31.480]  一齊來去合辦
[00:13:31.480 --> 00:13:33.480]  一些的活動
[00:13:33.480 --> 00:13:35.480]  或者是一齊來
[00:13:35.480 --> 00:13:37.480]  去做一些講座
[00:13:37.480 --> 00:13:39.480]  或者一齊去做報導
[00:13:39.480 --> 00:13:41.480]  或者一齊聯合崇拜
[00:13:41.480 --> 00:13:43.480]  當然我們看到
[00:13:43.480 --> 00:13:45.480]  聽到好像
[00:13:45.480 --> 00:13:47.480]  好像很淒涼
[00:13:47.480 --> 00:13:49.480]  事實上真的是很淒涼
[00:13:49.480 --> 00:13:51.480]  這個情況
[00:13:51.480 --> 00:13:53.480]  不過我們也都很明白
[00:13:53.480 --> 00:13:55.480]  既然上帝容許
[00:13:55.480 --> 00:13:57.480]  現在這個情況來發生的時候
[00:13:57.480 --> 00:13:59.480]  也都有些正面的
[00:13:59.480 --> 00:14:01.480]  就是大家是同心了
[00:14:01.480 --> 00:14:03.480]  有一次他們叫青年活動
[00:14:03.480 --> 00:14:05.480]  原來跟我們樓下教會
[00:14:05.480 --> 00:14:07.480]  一齊來合辦
[00:14:07.480 --> 00:14:09.480]  很多青年人
[00:14:09.480 --> 00:14:11.480]  我從來沒見過教會這麼多青年人
[00:14:11.480 --> 00:14:13.480]  幾乎有一半以上
[00:14:13.480 --> 00:14:15.480]  大部分都是青年人
[00:14:15.480 --> 00:14:17.480]  就是因為可能這些事情的發生
[00:14:17.480 --> 00:14:19.480]  以致叫那個
[00:14:19.480 --> 00:14:21.480]  過去傳統一些的活動
[00:14:21.480 --> 00:14:23.480]  或者一些的聚會
[00:14:23.480 --> 00:14:25.480]  一些方法是不同了
[00:14:25.480 --> 00:14:27.480]  但上帝讓我們
[00:14:27.480 --> 00:14:29.480]  也都這樣帶了
[00:14:29.480 --> 00:14:31.480]  更多新的人來參加
[00:14:31.480 --> 00:14:33.480]  所以在肢體裏面
[00:14:33.480 --> 00:14:35.480]  我們彼此去體諒
[00:14:35.480 --> 00:14:37.480]  多些用正面來去了解
[00:14:37.480 --> 00:14:39.480]  多些
[00:14:39.480 --> 00:14:41.480]  接納不同的意見
[00:14:41.480 --> 00:14:43.480]  還有在我們肢體之間
[00:14:43.480 --> 00:14:45.480]  我們稱為弟兄姊妹
[00:14:45.480 --> 00:14:47.480]  無論在
[00:14:47.480 --> 00:14:49.480]  保羅書信裏面
[00:14:49.480 --> 00:14:51.480]  或者彼得尼教導
[00:14:51.480 --> 00:14:53.480]  我們相愛如兄弟
[00:14:53.480 --> 00:14:55.480]  就是手足之情
[00:14:55.480 --> 00:14:57.480]  我們中國人都說什麼
[00:14:57.480 --> 00:14:59.480]  打死不離親兄弟
[00:14:59.480 --> 00:15:01.480]  其實我們本來的關係
[00:15:01.480 --> 00:15:03.480]  那個關係應該是
[00:15:03.480 --> 00:15:05.480]  是很親密的
[00:15:05.480 --> 00:15:07.480]  但是
[00:15:07.480 --> 00:15:09.480]  我們會不會是
[00:15:09.480 --> 00:15:11.480]  很多時會說只是
[00:15:11.480 --> 00:15:13.480]  和你熟悉的你就這麼密切
[00:15:13.480 --> 00:15:15.480]  但是和你不熟悉的你就很冷漠
[00:15:15.480 --> 00:15:17.480]  也都會因為
[00:15:17.480 --> 00:15:19.480]  有這些的形數
[00:15:19.480 --> 00:15:21.480]  有時一些的新朋友
[00:15:21.480 --> 00:15:23.480]  或者一些的弟兄姊妹覺得
[00:15:23.480 --> 00:15:25.480]  好像來了一整年
[00:15:25.480 --> 00:15:27.480]  都沒有人來跟我打招呼
[00:15:27.480 --> 00:15:29.480]  沒有人跟我聊天
[00:15:29.480 --> 00:15:31.480]  讓我們知道
[00:15:31.480 --> 00:15:33.480]  我們的關愛
[00:15:33.480 --> 00:15:35.480]  我們弟兄姊妹之間的相愛
[00:15:35.480 --> 00:15:37.480]  是實體的
[00:15:37.480 --> 00:15:39.480]  實際的
[00:15:39.480 --> 00:15:41.480]  當然不是叫你
[00:15:41.480 --> 00:15:43.480]  每個人都要去
[00:15:43.480 --> 00:15:45.480]  抓著他來聊天
[00:15:45.480 --> 00:15:47.480]  但是最少我們大家可以
[00:15:47.480 --> 00:15:49.480]  善意你見到和你不熟悉的
[00:15:49.480 --> 00:15:51.480]  和他揮揮手打個招呼
[00:15:51.480 --> 00:15:53.480]  其實不緊要的
[00:15:53.480 --> 00:15:55.480]  真的不會有人說你傻的
[00:15:55.480 --> 00:15:57.480]  我都不認識你你和我揮手
[00:15:57.480 --> 00:15:59.480]  而是會體會到
[00:15:59.480 --> 00:16:01.480]  在教會裏面原來弟兄姊妹
[00:16:01.480 --> 00:16:03.480]  是真的這麼願意
[00:16:03.480 --> 00:16:05.480]  來主動和別人
[00:16:05.480 --> 00:16:07.480]  有一個互動
[00:16:07.480 --> 00:16:09.480]  我們希望我們教會
[00:16:09.480 --> 00:16:11.480]  都可以做到這樣
[00:16:11.480 --> 00:16:13.480]  正如聖經所說
