
[00:00:00.000 --> 00:00:05.000]  如果我們說我們要愛神
[00:01:37.000 --> 00:01:39.000]  這個都出現了好幾次
[00:01:39.000 --> 00:01:42.000]  所以在這樣的門徒又不太明白
[00:01:42.000 --> 00:01:44.000]  但感覺就很真實
[00:01:44.000 --> 00:01:45.000]  在這種情況之下
[00:01:45.000 --> 00:01:47.000]  耶穌要告訴他們
[00:01:47.000 --> 00:01:49.000]  一個很重要的訊息
[00:01:49.000 --> 00:01:53.000]  就是主是愛他們到底的
[00:01:53.000 --> 00:01:55.000]  我們想看看這段經文
[00:01:55.000 --> 00:01:57.000]  開始的時候祂怎麼說
[00:01:57.000 --> 00:01:58.000]  還有一些事發生了
[00:01:58.000 --> 00:01:59.000]  在祂中間的
[00:01:59.000 --> 00:02:01.000]  約翰福音第十三章
[00:02:01.000 --> 00:02:03.000]  第一節
[00:02:03.000 --> 00:02:05.000]  我們會看到第三十節
[00:02:05.000 --> 00:02:07.000]  一節到三十節
[00:02:07.000 --> 00:02:11.000]  這段經文我們應該都挺熟悉的
[00:02:11.000 --> 00:02:13.000]  我們試試重溫一次
[00:02:13.000 --> 00:02:14.000]  這段經文
[00:02:14.000 --> 00:02:15.000]  很想透過這段經文
[00:02:15.000 --> 00:02:17.000]  去說一下耶穌怎麼寫命服事
[00:02:17.000 --> 00:02:19.000]  然後愛到底
[00:02:19.000 --> 00:02:21.000]  第十三章一至十節
[00:02:21.000 --> 00:02:24.000]  一至十一節就是一段
[00:02:24.000 --> 00:02:26.000]  就是說耶穌幫門徒洗腳
[00:02:26.000 --> 00:02:30.000]  第二段就是十二節到二十節
[00:02:30.000 --> 00:02:32.000]  第二段就是祂解釋
[00:02:32.000 --> 00:02:33.000]  祂在做什麼
[00:02:33.000 --> 00:02:37.000]  第三段就跟猶太有關
[00:02:37.000 --> 00:02:40.000]  猶太二十一節到第三十節
[00:02:40.000 --> 00:02:43.000]  這個段落是
[00:02:43.000 --> 00:02:45.000]  祂開頭的時候已經說了
[00:02:45.000 --> 00:02:48.000]  我們叫做時間的場景
[00:02:48.000 --> 00:02:51.000]  祂開頭第一節就說如月節以前
[00:02:51.000 --> 00:02:53.000]  約翰福音有一個特色
[00:02:53.000 --> 00:02:55.000]  就很喜歡用節期
[00:02:55.000 --> 00:02:57.000]  去表達耶穌的神職
[00:02:57.000 --> 00:02:59.000]  或者耶穌的教導
[00:02:59.000 --> 00:03:00.000]  你留意一下
[00:03:00.000 --> 00:03:02.000]  每一個段落祂都有這樣的安排
[00:03:02.000 --> 00:03:04.000]  節期就是安息日
[00:03:04.000 --> 00:03:07.000]  如月節其實是一個什麼節期呢
[00:03:07.000 --> 00:03:09.000]  其實是一個紀念
[00:03:09.000 --> 00:03:11.000]  以色列人春安琴
[00:03:11.000 --> 00:03:13.000]  就是神拯救他的百姓
[00:03:13.000 --> 00:03:14.000]  其實每一個節期裡面
[00:03:14.000 --> 00:03:15.000]  耶穌做的事
[00:03:15.000 --> 00:03:19.000]  都是跟那個節期真正的意義有相關
[00:03:19.000 --> 00:03:21.000]  這個是約翰福音的特色
[00:03:21.000 --> 00:03:22.000]  所以祂接著要說的事
[00:03:22.000 --> 00:03:23.000]  要做的事
[00:03:23.000 --> 00:03:26.000]  其實都是帶著這種相關性
[00:03:26.000 --> 00:03:28.000]  帶領他的百姓離開
[00:03:28.000 --> 00:03:30.000]  這個是舊約裡面
[00:03:30.000 --> 00:03:33.000]  祂們祖先的一個意義
[00:03:33.000 --> 00:03:36.000]  如月節也是紀念神的羔羊被殺
[00:03:36.000 --> 00:03:39.000]  如月節就是宰了一隻羊
[00:03:39.000 --> 00:03:41.000]  把血抹在門尾上面
[00:03:41.000 --> 00:03:42.000]  天使經過的時候
[00:03:42.000 --> 00:03:45.000]  就越過這一家
[00:03:45.000 --> 00:03:47.000]  就不會殺這一家的長子
[00:03:47.000 --> 00:03:50.000]  所以神的羔羊這個主題
[00:03:50.000 --> 00:03:52.000]  也是在這段經文裡面
[00:03:52.000 --> 00:03:54.000]  一直發展出來的
[00:03:54.000 --> 00:03:56.000]  耶穌就是神的羔羊
[00:03:56.000 --> 00:03:59.000]  所以其實有這樣的背景之下
[00:03:59.000 --> 00:04:00.000]  耶穌還說
[00:04:00.000 --> 00:04:04.000]  祂知道自己離世歸附的時候到了
[00:04:04.000 --> 00:04:05.000]  時候有一個字眼
[00:04:05.000 --> 00:04:06.000]  約翰福音常用的
[00:04:06.000 --> 00:04:08.000]  我的時候未到
[00:04:08.000 --> 00:04:12.000]  但耶穌說祂離世歸附的時候到了
[00:04:12.000 --> 00:04:13.000]  現在到了
[00:04:13.000 --> 00:04:16.000]  是在指祂上十字架
[00:04:16.000 --> 00:04:17.000]  得榮耀的時候
[00:04:17.000 --> 00:04:18.000]  現在到了
[00:04:18.000 --> 00:04:20.000]  祂既然愛世間屬自己的人
[00:04:20.000 --> 00:04:22.000]  就愛他們到底
[00:04:22.000 --> 00:04:24.000]  這個就是整個這一大段的
[00:04:24.000 --> 00:04:27.000]  分離講論裡面的一個開頭
[00:04:27.000 --> 00:04:28.000]  那個introduction
[00:04:28.000 --> 00:04:29.000]  引言
[00:04:29.000 --> 00:04:31.000]  耶穌說祂在這個時候
[00:04:31.000 --> 00:04:33.000]  祂時候到了
[00:04:33.000 --> 00:04:34.000]  祂要離開了
[00:04:34.000 --> 00:04:36.000]  祂要歸回天父了
[00:04:36.000 --> 00:04:37.000]  祂就怎樣呢
[00:04:37.000 --> 00:04:40.000]  祂說祂愛世間屬祂的人
[00:04:40.000 --> 00:04:41.000]  所以這段時間
[00:04:41.000 --> 00:04:44.000]  是一個特別和祂的門徒一起的時間
[00:04:44.000 --> 00:04:46.000]  十二章之前那些
[00:04:46.000 --> 00:04:49.000]  大部分都是公開的工作
[00:04:49.000 --> 00:04:50.000]  對著群眾
[00:04:50.000 --> 00:04:52.000]  對著那些信的人不信的人群眾
[00:04:52.000 --> 00:04:53.000]  去做去講
[00:04:53.000 --> 00:04:55.000]  但現在祂是在房間裡面
[00:04:55.000 --> 00:04:56.000]  和那些門徒
[00:04:56.000 --> 00:04:57.000]  屬祂的人
[00:04:57.000 --> 00:04:58.000]  一起相聚
[00:04:58.000 --> 00:04:59.000]  一些很重要的東西
[00:04:59.000 --> 00:05:01.000]  在祂走之前
[00:05:01.000 --> 00:05:02.000]  祂和那些門徒分享
[00:05:02.000 --> 00:05:03.000]  不單止分享
[00:05:03.000 --> 00:05:04.000]  祂說祂愛那些人
[00:05:04.000 --> 00:05:06.000]  屬祂的人
[00:05:06.000 --> 00:05:07.000]  就怎樣呢
[00:05:07.000 --> 00:05:09.000]  愛他們到底
[00:05:09.000 --> 00:05:12.000]  你可以說
[00:05:12.000 --> 00:05:14.000]  這一句說話很特別
[00:05:14.000 --> 00:05:16.000]  其實原來的文字是說
[00:05:16.000 --> 00:05:19.000]  用愛到底去愛他們
[00:05:19.000 --> 00:05:21.000]  即是重複了愛字
[00:05:21.000 --> 00:05:22.000]  怎樣愛他們呢
[00:05:22.000 --> 00:05:23.000]  祂是愛他們
[00:05:23.000 --> 00:05:25.000]  不過用愛到底的方式去愛他們
[00:05:25.000 --> 00:05:26.000]  所以
[00:05:26.000 --> 00:05:30.000]  愛到底其實可以有兩個意思
[00:05:30.000 --> 00:05:31.000]  如果用時間來講
[00:05:31.000 --> 00:05:32.000]  到底
[00:05:32.000 --> 00:05:33.000]  即是去到最後
[00:05:33.000 --> 00:05:35.000]  去到ending的意思
[00:05:35.000 --> 00:05:36.000]  到底這個字
[00:05:36.000 --> 00:05:37.000]  即是去到最後
[00:05:37.000 --> 00:05:38.000]  耶穌死了
[00:05:38.000 --> 00:05:39.000]  離開世界的意思
[00:05:39.000 --> 00:05:40.000]  愛到底
[00:05:40.000 --> 00:05:42.000]  一個解釋是這樣
[00:05:42.000 --> 00:05:43.000]  另一個解釋是說
[00:05:43.000 --> 00:05:45.000]  那個程度
[00:05:45.000 --> 00:05:46.000]  一個是時間
[00:05:46.000 --> 00:05:47.000]  一個是程度
[00:05:47.000 --> 00:05:48.000]  程度的意思就是說
[00:05:48.000 --> 00:05:50.000]  祂是始終如一的
[00:05:50.000 --> 00:05:52.000]  祂是毫無保留的
[00:05:52.000 --> 00:05:54.000]  盡祂所有的東西去愛
[00:05:54.000 --> 00:05:55.000]  這些門徒
[00:05:55.000 --> 00:05:57.000]  所以
[00:05:57.000 --> 00:05:58.000]  這段經文
[00:05:58.000 --> 00:05:59.000]  其實祂一講
[00:05:59.000 --> 00:06:00.000]  已經講了一個焦點
[00:06:00.000 --> 00:06:01.000]  就是說
[00:06:01.000 --> 00:06:02.000]  祂越想講的就是
[00:06:02.000 --> 00:06:04.000]  怎樣藉著這幾張聖經
[00:06:04.000 --> 00:06:07.000]  耶穌要將祂愛到底的
[00:06:07.000 --> 00:06:09.000]  愛門徒到底的
[00:06:09.000 --> 00:06:11.000]  這樣的心情
[00:06:11.000 --> 00:06:13.000]  或者這樣的做法
[00:06:13.000 --> 00:06:14.000]  呈現出來
[00:06:14.000 --> 00:06:16.000]  所以我們用這個角度去看這段經文
[00:06:16.000 --> 00:06:17.000]  比較合適
[00:06:17.000 --> 00:06:18.000]  祂想講的東西
[00:06:18.000 --> 00:06:19.000]  祂想描述的東西
[00:06:19.000 --> 00:06:20.000]  怎樣愛到底呢
[00:06:20.000 --> 00:06:22.000]  耶穌的愛在回什麼時候
[00:06:22.000 --> 00:06:25.000]  可以被稱為愛到底呢
[00:06:25.000 --> 00:06:27.000]  或者說神要藉著耶穌
[00:06:27.000 --> 00:06:28.000]  怎樣愛祂的門徒呢
[00:06:28.000 --> 00:06:31.000]  我們試一下和剛才讀的那三段經文去看看
[00:06:31.000 --> 00:06:33.000]  中間有三個特點
[00:06:33.000 --> 00:06:37.000]  第一個特點是什麼呢
[00:06:37.000 --> 00:06:38.000]  第一個特點是什麼呢
[00:06:38.000 --> 00:06:39.000]  耶穌幫門徒洗腳
[00:06:39.000 --> 00:06:40.000]  我們讀這段經文
[00:06:40.000 --> 00:06:42.000]  大概都知道內容了
[00:06:42.000 --> 00:06:43.000]  在那一晚
[00:06:43.000 --> 00:06:44.000]  他們正在吃晚飯
[00:06:44.000 --> 00:06:46.000]  正在吃晚餐
[00:06:46.000 --> 00:06:48.000]  應該是御節的晚餐
[00:06:48.000 --> 00:06:50.000]  應該是在吃晚飯的中途
[00:06:50.000 --> 00:06:52.000]  可能已經吃了超過一半
[00:06:52.000 --> 00:06:54.000]  耶穌就起來
[00:06:54.000 --> 00:06:56.000]  取幾件外衣
[00:06:56.000 --> 00:06:58.000]  束幾個腰帶
[00:06:58.000 --> 00:07:01.000]  然後逐個門徒中間幫他們洗腳
[00:07:01.000 --> 00:07:02.000]  中間發生了什麼呢
[00:07:02.000 --> 00:07:03.000]  在那一晚
[00:07:03.000 --> 00:07:05.000]  彼得和他有一個對話
[00:07:05.000 --> 00:07:06.000]  彼得不太明白為什麼
[00:07:06.000 --> 00:07:07.000]  耶穌說不要洗
[00:07:07.000 --> 00:07:09.000]  你洗我不太好
[00:07:09.000 --> 00:07:10.000]  耶穌說我不洗
[00:07:10.000 --> 00:07:11.000]  你和我沒有分別
[00:07:11.000 --> 00:07:12.000]  他說不好
[00:07:12.000 --> 00:07:13.000]  全身都洗了
[00:07:13.000 --> 00:07:14.000]  耶穌說不用這樣
[00:07:14.000 --> 00:07:15.000]  洗腳就可以了
[00:07:15.000 --> 00:07:17.000]  於是他就幫他們洗
[00:07:17.000 --> 00:07:20.000]  這是第一段經文描述的東西
[00:07:20.000 --> 00:07:23.000]  我想在這段經文裡
[00:07:23.000 --> 00:07:25.000]  大家要明白多一點
[00:07:25.000 --> 00:07:27.000]  什麼叫洗腳呢
[00:07:27.000 --> 00:07:29.000]  以色列人或者猶太人
[00:07:29.000 --> 00:07:31.000]  因為他們居住的環境
[00:07:31.000 --> 00:07:32.000]  上風塵泡泡
[00:07:32.000 --> 00:07:34.000]  外面有很多半沙漠
[00:07:34.000 --> 00:07:35.000]  很多地方
[00:07:35.000 --> 00:07:36.000]  他們穿著草鞋
[00:07:36.000 --> 00:07:38.000]  所以當他們要接待客人
[00:07:38.000 --> 00:07:40.000]  進入他們家庭的時候
[00:07:40.000 --> 00:07:44.000]  就算屋外人本身已經很乾淨
[00:07:44.000 --> 00:07:47.000]  但他們的腳通常有很多沙塵
[00:07:47.000 --> 00:07:50.000]  所以門口或者近大門的地方
[00:07:50.000 --> 00:07:52.000]  會有江水
[00:07:52.000 --> 00:07:55.000]  他們就會接待款待人
[00:07:55.000 --> 00:07:56.000]  其中一種要做的事
[00:07:56.000 --> 00:07:57.000]  就是幫他們洗腳
[00:07:57.000 --> 00:07:58.000]  脫下鞋子後
[00:07:58.000 --> 00:07:59.000]  就幫他們洗腳
[00:07:59.000 --> 00:08:00.000]  特別是吃飯
[00:08:00.000 --> 00:08:01.000]  所以這是一個行動
[00:08:01.000 --> 00:08:03.000]  他們都會做的
[00:08:03.000 --> 00:08:05.000]  不過問題是
[00:08:05.000 --> 00:08:10.000]  幫客人洗腳的人
[00:08:10.000 --> 00:08:13.000]  其實這個行動本身
[00:08:13.000 --> 00:08:17.000]  是一種很卑下的工作
[00:08:17.000 --> 00:08:19.000]  所以通常是僕人做的
[00:08:19.000 --> 00:08:21.000]  一定不會是主人做的
[00:08:21.000 --> 00:08:23.000]  甚至有些記載說
[00:08:23.000 --> 00:08:25.000]  連那些同族的奴僕
[00:08:25.000 --> 00:08:26.000]  都不會做的
[00:08:26.000 --> 00:08:27.000]  即是說以色列同族的人
[00:08:27.000 --> 00:08:29.000]  都不會幫客人洗腳
[00:08:29.000 --> 00:08:34.000]  他們要找外邦的奴僕去做這件事
[00:08:34.000 --> 00:08:37.000]  或者我嘗試再講多一點
[00:08:37.000 --> 00:08:39.000]  整個場景給大家看看
[00:08:39.000 --> 00:08:43.000]  看看第一幅圖
[00:08:43.000 --> 00:08:45.000]  黑白那幅
[00:08:45.000 --> 00:08:47.000]  我想講一下
[00:08:47.000 --> 00:08:49.000]  他們吃宴席
[00:08:49.000 --> 00:08:52.000]  跟我們想像的可能有些不同
[00:08:52.000 --> 00:08:54.000]  我看見大汶西那幅大家都知道
[00:08:54.000 --> 00:08:55.000]  那幅是最後的晚餐
[00:08:55.000 --> 00:08:57.000]  一張長桌
[00:08:57.000 --> 00:08:59.000]  有些門徒坐在那裡
[00:08:59.000 --> 00:09:00.000]  對著鏡頭
[00:09:00.000 --> 00:09:01.000]  大家一起吃東西
[00:09:01.000 --> 00:09:05.000]  但其實以色列人吃的晚餐
[00:09:05.000 --> 00:09:08.000]  特別是在耶穌的年代
[00:09:08.000 --> 00:09:10.000]  他們不是這樣吃的
[00:09:10.000 --> 00:09:12.000]  第一他們的桌子是U形的
[00:09:12.000 --> 00:09:13.000]  不是長形的
[00:09:13.000 --> 00:09:14.000]  是U形的
[00:09:14.000 --> 00:09:17.000]  然後食物已經放在桌子上
[00:09:17.000 --> 00:09:21.000]  客人就會圍在外圍
[00:09:21.000 --> 00:09:24.000]  進餐
[00:09:24.000 --> 00:09:25.000]  中間的部分
[00:09:25.000 --> 00:09:27.000]  要服侍客人
[00:09:27.000 --> 00:09:28.000]  要添菜
[00:09:28.000 --> 00:09:29.000]  要加東西
[00:09:29.000 --> 00:09:31.000]  要倒酒或水
[00:09:31.000 --> 00:09:34.000]  在中間的部分服侍客人
[00:09:34.000 --> 00:09:35.000]  最特別的地方是
[00:09:35.000 --> 00:09:38.000]  他們的桌子是很矮的
[00:09:38.000 --> 00:09:39.000]  如果你有去過
[00:09:39.000 --> 00:09:41.000]  你參加過或見過
[00:09:41.000 --> 00:09:43.000]  你了解過
[00:09:43.000 --> 00:09:44.000]  他們的漁席晚餐
[00:09:44.000 --> 00:09:45.000]  通常會說
[00:09:45.000 --> 00:09:47.000]  我的桌子是很矮的
[00:09:47.000 --> 00:09:48.000]  很低的
[00:09:48.000 --> 00:09:49.000]  所以客人是怎樣吃的呢
[00:09:49.000 --> 00:09:51.000]  不是坐在那裡
[00:09:51.000 --> 00:09:54.000]  他們叫半側鵝
[00:09:54.000 --> 00:09:57.000]  通常是用左手托著頭
[00:09:57.000 --> 00:09:58.000]  這樣側鵝
[00:09:58.000 --> 00:10:00.000]  用右手這樣沾食物
[00:10:00.000 --> 00:10:02.000]  你會覺得很不舒服
[00:10:02.000 --> 00:10:04.000]  很不習慣
[00:10:04.000 --> 00:10:07.000]  但其實他們覺得很舒服
[00:10:07.000 --> 00:10:09.000]  他們的文化
[00:10:09.000 --> 00:10:16.000]  有些人就這樣說
[00:10:16.000 --> 00:10:17.000]  研究就說
[00:10:17.000 --> 00:10:19.000]  因為他們這樣的時候
[00:10:19.000 --> 00:10:22.000]  特別是他們很重要的筵席
[00:10:22.000 --> 00:10:24.000]  有時會有婚宴
[00:10:24.000 --> 00:10:25.000]  吃很久
[00:10:25.000 --> 00:10:29.000]  連續三、四天去研席
[00:10:29.000 --> 00:10:30.000]  有時吃到很飽
[00:10:30.000 --> 00:10:31.000]  很醉
[00:10:31.000 --> 00:10:33.000]  就躺在那裡睡
[00:10:33.000 --> 00:10:34.000]  這樣也可以
[00:10:34.000 --> 00:10:38.000]  他們覺得很舒服
[00:10:38.000 --> 00:10:39.000]  大家想試一下嗎
[00:10:39.000 --> 00:10:40.000]  有興趣嗎
[00:10:40.000 --> 00:10:42.000]  麻煩再展示一次
[00:10:42.000 --> 00:10:44.000]  我還未說完
[00:10:44.000 --> 00:10:45.000]  好了
[00:10:45.000 --> 00:10:46.000]  幅圖
[00:10:46.000 --> 00:10:49.000]  為什麼和洗腳有什麼關係呢
[00:10:49.000 --> 00:10:51.000]  我再看一次幅圖
[00:10:51.000 --> 00:10:52.000]  大家想想
[00:10:52.000 --> 00:10:56.000]  其實因為他們這樣躺下
[00:10:56.000 --> 00:10:57.000]  他們已經脫了鞋
[00:10:57.000 --> 00:10:59.000]  已經在吃東西
[00:10:59.000 --> 00:11:02.000]  所以腳全部都在外圍
[00:11:02.000 --> 00:11:05.000]  所以洗腳的僕人
[00:11:05.000 --> 00:11:06.000]  洗腳的僕人
[00:11:06.000 --> 00:11:08.000]  就會怎樣呢
[00:11:08.000 --> 00:11:09.000]  就會起來
[00:11:09.000 --> 00:11:12.000]  在他們逐個人身後
[00:11:12.000 --> 00:11:14.000]  幫他們用盆水
[00:11:14.000 --> 00:11:15.000]  托著腳
[00:11:15.000 --> 00:11:17.000]  然後在那裡幫他們洗
[00:11:17.000 --> 00:11:19.000]  然後抹乾
[00:11:19.000 --> 00:11:23.000]  為什麼這幅圖好像沒有了
[00:11:23.000 --> 00:11:27.000]  大家記不記得
[00:11:27.000 --> 00:11:30.000]  聖經裡面記載的一幕很特別
[00:11:30.000 --> 00:11:33.000]  有一個犯罪的女人
[00:11:33.000 --> 00:11:35.000]  去到一個研席裡
[00:11:35.000 --> 00:11:37.000]  聖經說她流著眼淚
[00:11:37.000 --> 00:11:39.000]  去到耶穌的身邊
[00:11:39.000 --> 00:11:41.000]  淚水滴在她的腳上
[00:11:41.000 --> 00:11:43.000]  然後用頭髮幫她擦乾
[00:11:43.000 --> 00:11:44.000]  你想想
[00:11:44.000 --> 00:11:46.000]  如果耶穌像大家一樣坐在那裡
[00:11:46.000 --> 00:11:48.000]  前面有一張桌子在吃飯
[00:11:48.000 --> 00:11:50.000]  她怎樣把眼淚滴在他們的腳上呢
[00:11:50.000 --> 00:11:52.000]  其實是不行的
[00:11:52.000 --> 00:11:53.000]  走到他們面前
[00:11:53.000 --> 00:11:54.000]  坐在桌子中間這樣滴
[00:11:54.000 --> 00:11:55.000]  是不會的
[00:11:55.000 --> 00:11:59.000]  因為他們這樣的坐姿
[00:11:59.000 --> 00:12:02.000]  所以女人走到耶穌的背後
[00:12:02.000 --> 00:12:03.000]  腳旁
[00:12:03.000 --> 00:12:06.000]  就會發生這件事
[00:12:06.000 --> 00:12:07.000]  所以洗腳
[00:12:07.000 --> 00:12:09.000]  就由一個人起身
[00:12:09.000 --> 00:12:10.000]  中間是耶穌起身
[00:12:10.000 --> 00:12:12.000]  幫忙洗腳
[00:12:12.000 --> 00:12:13.000]  我們等一下會說
[00:12:13.000 --> 00:12:15.000]  其實耶穌的位置
[00:12:15.000 --> 00:12:18.000]  應該是左邊的第二個
[00:12:18.000 --> 00:12:19.000]  等一下會說
[00:12:19.000 --> 00:12:21.000]  這個是主人家的位置
[00:12:21.000 --> 00:12:22.000]  他起身
[00:12:22.000 --> 00:12:23.000]  拿一盆水
[00:12:23.000 --> 00:12:24.000]  就逐個門徒開始
[00:12:24.000 --> 00:12:27.000]  一直洗洗洗
[00:12:27.000 --> 00:12:29.000]  全部幫他們洗
[00:12:29.000 --> 00:12:32.000]  我想說的是
[00:12:32.000 --> 00:12:35.000]  洗腳這個行動
[00:12:35.000 --> 00:12:37.000]  其實是一個
[00:12:37.000 --> 00:12:39.000]  甚至是外邦
[00:12:39.000 --> 00:12:41.000]  一個很低下階層的奴僕
[00:12:41.000 --> 00:12:44.000]  才會做的一件事
[00:12:44.000 --> 00:12:45.000]  因為後來耶穌說
[00:12:45.000 --> 00:12:46.000]  我是你的夫子
[00:12:46.000 --> 00:12:47.000]  上次洗你的腳
[00:12:47.000 --> 00:12:48.000]  其實他的含義就是說
[00:12:48.000 --> 00:12:50.000]  這個洗腳的行動
[00:12:50.000 --> 00:12:52.000]  是代表一種謙卑的服事
[00:12:52.000 --> 00:12:54.000]  降低他的身份
[00:12:54.000 --> 00:12:56.000]  放低我的身份
[00:12:56.000 --> 00:12:59.000]  怎麼會主人幫你的僕人洗腳呢
[00:12:59.000 --> 00:13:01.000]  反過來是會的
[00:13:01.000 --> 00:13:02.000]  但耶穌就做這件事
[00:13:02.000 --> 00:13:03.000]  他這個行動
[00:13:03.000 --> 00:13:05.000]  本身有一個很大的含義
[00:13:05.000 --> 00:13:07.000]  就是降卑
[00:13:07.000 --> 00:13:10.000]  放低他的面子
[00:13:10.000 --> 00:13:12.000]  他的身份
[00:13:12.000 --> 00:13:14.000]  他做這件事
[00:13:14.000 --> 00:13:15.000]  愛到底
[00:13:15.000 --> 00:13:17.000]  其中有一個含義
[00:13:17.000 --> 00:13:18.000]  所以後面他也說
[00:13:18.000 --> 00:13:19.000]  你們要被洗腳
[00:13:19.000 --> 00:13:20.000]  要謙卑服事
[00:13:20.000 --> 00:13:22.000]  也是帶有這個含義
[00:13:22.000 --> 00:13:25.000]  但我想這個含義是不足夠的
[00:13:25.000 --> 00:13:28.000]  不足以解釋所有的經文
[00:13:28.000 --> 00:13:29.000]  大家有沒有留意
[00:13:29.000 --> 00:13:31.000]  當耶穌去到彼得面前
[00:13:31.000 --> 00:13:33.000]  彼得就不讓他洗
[00:13:33.000 --> 00:13:34.000]  是不是覺得很難看
[00:13:34.000 --> 00:13:36.000]  覺得我不配
[00:13:36.000 --> 00:13:37.000]  怎樣也好
[00:13:37.000 --> 00:13:38.000]  覺得不可以
[00:13:38.000 --> 00:13:40.000]  大家看看耶穌的回應是什麼
[00:13:40.000 --> 00:13:41.000]  耶穌說什麼
[00:13:41.000 --> 00:13:42.000]  他說
[00:13:42.000 --> 00:13:43.000]  我現在做的
[00:13:43.000 --> 00:13:44.000]  你現在不明白
[00:13:44.000 --> 00:13:45.000]  不知道
[00:13:45.000 --> 00:13:46.000]  後來你會明白的
[00:13:46.000 --> 00:13:47.000]  他就這樣說
[00:13:47.000 --> 00:13:48.000]  你不行
[00:13:48.000 --> 00:13:50.000]  你永遠都不可以洗我的腳
[00:13:50.000 --> 00:13:51.000]  第八節
[00:13:51.000 --> 00:13:52.000]  彼得就說
[00:13:52.000 --> 00:13:53.000]  你永遠都不可以洗我的腳
[00:13:53.000 --> 00:13:54.000]  耶穌怎麼回他呢
[00:13:54.000 --> 00:13:55.000]  他說
[00:13:55.000 --> 00:13:56.000]  如果我不洗你
[00:13:56.000 --> 00:13:58.000]  你就和我無份
[00:13:58.000 --> 00:14:00.000]  但這句是很特別的
[00:14:00.000 --> 00:14:01.000]  如果他只是說謙卑服事
[00:14:01.000 --> 00:14:02.000]  和什麼無份
[00:14:02.000 --> 00:14:04.000]  為什麼會無份呢
[00:14:04.000 --> 00:14:05.000]  是什麼意思呢
[00:14:05.000 --> 00:14:06.000]  無份的意思
[00:14:06.000 --> 00:14:08.000]  特別在舊約的傳統裡面
[00:14:08.000 --> 00:14:09.000]  是說一個
[00:14:09.000 --> 00:14:12.000]  為一個承繼一個產業的味道
[00:14:12.000 --> 00:14:14.000]  就是有沒有份
[00:14:14.000 --> 00:14:15.000]  一個份
[00:14:15.000 --> 00:14:16.000]  就是
[00:14:16.000 --> 00:14:17.000]  怎麼說
[00:14:17.000 --> 00:14:18.000]  以色列人
[00:14:18.000 --> 00:14:20.000]  每個支柏都有一個地
[00:14:20.000 --> 00:14:22.000]  有一個地是去承繼的
[00:14:22.000 --> 00:14:23.000]  這個就是他們的份
[00:14:23.000 --> 00:14:24.000]  他們的portion
[00:14:24.000 --> 00:14:25.000]  他們的份
[00:14:25.000 --> 00:14:26.000]  那這個是什麼意思呢
[00:14:26.000 --> 00:14:27.000]  這個含義就是說
[00:14:27.000 --> 00:14:29.000]  你和他洗他
[00:14:29.000 --> 00:14:32.000]  才會有一個這樣的關係
[00:14:32.000 --> 00:14:35.000]  不被洗是沒有這種關係的
