
[00:00:00.000 --> 00:00:07.000]  昨晚國語團契有DVD的放映
[00:01:53.000 --> 00:01:55.000]  因為這邊的小朋友
[00:01:55.000 --> 00:01:58.000]  很多時候受了這邊的文化背景
[00:01:58.000 --> 00:02:00.000]  與我們不同的時候
[00:02:00.000 --> 00:02:02.000]  與我們距離越來越遠
[00:02:02.000 --> 00:02:04.000]  因為文化不一樣
[00:02:04.000 --> 00:02:07.000]  所以跟我們的距離是越來越遠
[00:02:07.000 --> 00:02:08.000]  問題就在這裡
[00:02:08.000 --> 00:02:10.000]  他們越來越遠的時候
[00:02:10.000 --> 00:02:12.000]  他們好像不太覺得
[00:02:12.000 --> 00:02:14.000]  問題在這裡的時候
[00:02:14.000 --> 00:02:17.000]  你就覺得不覺得怎麼樣
[00:02:17.000 --> 00:02:19.000]  很容易他們就偏離了我們
[00:02:19.000 --> 00:02:21.000]  很容易他們就偏離了我們
[00:02:21.000 --> 00:02:23.000]  或者他們是偏離了神的話語
[00:02:23.000 --> 00:02:26.000]  或者他們也偏離了神的話語
[00:02:26.000 --> 00:02:28.000]  好像我們希伯來書所說的
[00:02:28.000 --> 00:02:31.000]  叫做「隨流失去」
[00:02:31.000 --> 00:02:34.000]  好像希伯來書所說的「隨流失去」
[00:02:34.000 --> 00:02:36.000]  什麼叫做「隨流失去」呢?
[00:02:36.000 --> 00:02:38.000]  什麼是「隨流失去」呢?
[00:02:38.000 --> 00:02:40.000]  其實這個名詞就好像
[00:02:40.000 --> 00:02:44.000]  講到一艘船進入港口的時候
[00:02:44.000 --> 00:02:47.000]  就說一艘船進港口的時候
[00:02:47.000 --> 00:02:52.000]  他就看著風向調教自己的船
[00:02:52.000 --> 00:02:57.000]  他一路的隨著風向來調教他的船
[00:02:57.000 --> 00:03:00.000]  如果他一路走一路看著的時候
[00:03:00.000 --> 00:03:02.000]  他就可以很順利的進入港口
[00:03:02.000 --> 00:03:04.000]  如果他一路看著的話
[00:03:04.000 --> 00:03:08.000]  就很順利的會回到港口
[00:03:08.000 --> 00:03:10.000]  但是如果他不留意的時候
[00:03:10.000 --> 00:03:12.000]  很容易慢慢的偏離開去
[00:03:12.000 --> 00:03:13.000]  如果他不留意的話
[00:03:13.000 --> 00:03:15.000]  就慢慢的偏離出去
[00:03:15.000 --> 00:03:16.000]  他就進不了港口了
[00:03:16.000 --> 00:03:18.000]  他就進不了港口了
[00:03:18.000 --> 00:03:22.000]  如果我們現在的船比較容易一點
[00:03:22.000 --> 00:03:23.000]  我們可以回頭
[00:03:23.000 --> 00:03:25.000]  如果現在的船的話
[00:03:25.000 --> 00:03:26.000]  我們可以回頭
[00:03:26.000 --> 00:03:28.000]  但是以前的船都是靠風的
[00:03:28.000 --> 00:03:30.000]  那以前的船是靠風
[00:03:30.000 --> 00:03:33.000]  你進不了港口就一路飄出去
[00:03:33.000 --> 00:03:35.000]  如果你進不了港口的話
[00:03:35.000 --> 00:03:37.000]  你就慢慢的飄離出去
[00:03:37.000 --> 00:03:42.000]  你知道當時的帆船是不可以逆風而行的
[00:03:42.000 --> 00:03:46.000]  當時的帆船不能夠是隨流而進的
[00:03:46.000 --> 00:03:47.000]  不可以逆風而行
[00:03:47.000 --> 00:03:49.000]  不能逆風而行
[00:03:49.000 --> 00:03:51.000]  所以吹就吹走了
[00:03:51.000 --> 00:03:53.000]  如果一吹他就會把它吹走
[00:03:53.000 --> 00:03:56.000]  其實這個比喻是告訴我們信徒
[00:03:56.000 --> 00:03:58.000]  這個比喻就是說我們信徒
[00:03:58.000 --> 00:04:01.000]  我們很多時候都會隨流失去
[00:04:01.000 --> 00:04:03.000]  我們也會隨流的失去
[00:04:03.000 --> 00:04:06.000]  隨著一些的文化風俗
[00:04:06.000 --> 00:04:08.000]  隨著一些文化的風俗
[00:04:08.000 --> 00:04:10.000]  那就開始慢慢的離開了
[00:04:10.000 --> 00:04:12.000]  就慢慢的離開了神
[00:04:12.000 --> 00:04:14.000]  離開神的時候就一去不返
[00:04:14.000 --> 00:04:17.000]  離開神就一去不返
[00:04:17.000 --> 00:04:20.000]  今天我們讀到希伯來書第十章
[00:04:20.000 --> 00:04:22.000]  第26到39節的時候
[00:04:22.000 --> 00:04:28.000]  今天我們念到希伯來書第十章26到39節的時候
[00:04:28.000 --> 00:04:29.000]  我們可能稍微覺得
[00:04:29.000 --> 00:04:34.000]  今天經文好像是很嚴厲的教導我們
[00:04:34.000 --> 00:04:37.000]  這段經文好像很嚴厲的教導我們
[00:04:37.000 --> 00:04:41.000]  沒錯在希伯來書的確是有一些警告
[00:04:41.000 --> 00:04:44.000]  在這裡有一些的警告
[00:04:44.000 --> 00:04:47.000]  希伯來書一共有五個警告
[00:04:47.000 --> 00:04:49.000]  他告訴我們有五個警告
[00:04:49.000 --> 00:04:54.000]  其中在第十章這個警告是最嚴厲的
[00:04:54.000 --> 00:04:57.000]  第十章這個警告是最嚴厲的
[00:04:57.000 --> 00:04:58.000]  那他怎麼嚴厲呢
[00:04:58.000 --> 00:04:59.000]  他怎麼樣嚴厲呢
[00:04:59.000 --> 00:05:02.000]  他說若故意犯罪
[00:05:02.000 --> 00:05:04.000]  若是故意犯罪的
[00:05:04.000 --> 00:05:07.000]  贖罪的罪就再沒有了
[00:05:07.000 --> 00:05:10.000]  贖罪的罪就再沒有了
[00:05:10.000 --> 00:05:13.000]  這裡說到你再犯罪的時候
[00:05:13.000 --> 00:05:15.000]  就真是很慘了
[00:05:15.000 --> 00:05:17.000]  再救不回來了
[00:05:17.000 --> 00:05:20.000]  如果再犯罪的話就救不了你了
[00:05:20.000 --> 00:05:22.000]  在31節這裡怎麼說
[00:05:22.000 --> 00:05:24.000]  31節怎麼說
[00:05:24.000 --> 00:05:29.000]  若在永生神的手裡
[00:05:29.000 --> 00:05:32.000]  真是可怕的
[00:05:32.000 --> 00:05:36.000]  我們基督教不是講愛的嗎
[00:05:36.000 --> 00:05:38.000]  基督教不是在講愛嗎
[00:05:38.000 --> 00:05:40.000]  為什麼講到神就這麼可怕呢
[00:05:40.000 --> 00:05:42.000]  為什麼講到神就這麼可怕呢
[00:05:42.000 --> 00:05:45.000]  為什麼講到神要懲罰我們呢
[00:05:45.000 --> 00:05:47.000]  為什麼神會懲罰我們呢
[00:05:47.000 --> 00:05:52.000]  很多時候很多傳道和牧師都不敢講這段經文
[00:05:52.000 --> 00:05:56.000]  很多傳道和牧師都不敢講到這段經文
[00:05:56.000 --> 00:05:58.000]  因為講到這段經文的時候
[00:05:58.000 --> 00:06:00.000]  很多人都會誤會
[00:06:00.000 --> 00:06:02.000]  因為講到這段經文的時候
[00:06:02.000 --> 00:06:04.000]  很多人都會誤會
[00:06:04.000 --> 00:06:06.000]  究竟這段經文是不是針對我的呢
[00:06:06.000 --> 00:06:08.000]  究竟這段經文是不是針對我的呢
[00:06:08.000 --> 00:06:10.000]  下面的會友就說
[00:06:10.000 --> 00:06:12.000]  牧師又在上面開始罵人了
[00:06:12.000 --> 00:06:14.000]  牧師又在上面開始罵人了
[00:06:14.000 --> 00:06:16.000]  牧師又在上面開始罵人了
[00:06:16.000 --> 00:06:18.000]  講這段經文明明是
[00:06:18.000 --> 00:06:20.000]  是不是我自己犯了罪呢
[00:06:20.000 --> 00:06:22.000]  是不是我自己犯了罪呢
[00:06:22.000 --> 00:06:24.000]  牧師一直在罵我呢
[00:06:24.000 --> 00:06:26.000]  是不是牧師一直一直在罵我呢
[00:06:26.000 --> 00:06:28.000]  是不是我做錯了事呢
[00:06:28.000 --> 00:06:30.000]  是不是我做錯了事呢
[00:06:30.000 --> 00:06:32.000]  有一個成語叫做對號入座
[00:06:32.000 --> 00:06:34.000]  有一個成語叫做對號入座
[00:06:34.000 --> 00:06:36.000]  有一段成語叫做對號入座
[00:06:36.000 --> 00:06:38.000]  有一段成語叫做對號入座
[00:06:38.000 --> 00:06:40.000]  牧師所講的都是針對你來講的
[00:06:40.000 --> 00:06:42.000]  牧師所講的都是針對你來講的
[00:06:42.000 --> 00:06:44.000]  但是這段經文在半年前已經準備了
[00:06:44.000 --> 00:06:46.000]  但是這段經文在半年前已經準備了
[00:06:46.000 --> 00:06:48.000]  但是這段經文在半年前已經準備了
[00:06:48.000 --> 00:06:50.000]  其實這段經文在半年前已經準備了
[00:06:50.000 --> 00:06:52.000]  其實這段經文在半年前已經準備了
[00:06:52.000 --> 00:06:54.000]  也沒有特別針對某個人
[00:06:54.000 --> 00:06:56.000]  也沒有特別針對某個人
[00:06:56.000 --> 00:06:58.000]  也沒有特別針對某個人
[00:06:58.000 --> 00:07:00.000]  不過我們聽到的時候
[00:07:00.000 --> 00:07:02.000]  不過我們聽到的時候
[00:07:02.000 --> 00:07:04.000]  我們就會想
[00:07:04.000 --> 00:07:06.000]  神的話語都是針對我們每一個人
[00:07:06.000 --> 00:07:08.000]  神的話語都是針對我們每一個人
[00:07:08.000 --> 00:07:10.000]  神的話語都是針對我們每一個人
[00:07:10.000 --> 00:07:12.000]  你也不要想,傳道講在哪裡呢
[00:07:12.000 --> 00:07:14.000]  是針對另外一個人
[00:07:14.000 --> 00:07:16.000]  並不是傳道說這段經文是針對某某人的
[00:07:16.000 --> 00:07:18.000]  並不是傳道說這段經文是針對某某人的
[00:07:18.000 --> 00:07:20.000]  是針對我們每一個人所講的
[00:07:20.000 --> 00:07:22.000]  是針對我們每一個人所講的
[00:07:22.000 --> 00:07:24.000]  神的話語是對每一個人所講的
[00:07:24.000 --> 00:07:26.000]  是針對我們每一個人所講的
[00:07:26.000 --> 00:07:28.000]  我們回到希伯來書講到有五個警告
[00:07:28.000 --> 00:07:30.000]  我們回到希伯來書講到有五個警告
[00:07:30.000 --> 00:07:32.000]  我們回到希伯來書講到有五個警告
[00:07:32.000 --> 00:07:34.000]  我們再重溫一下
[00:07:34.000 --> 00:07:36.000]  我們再重溫一下
[00:07:36.000 --> 00:07:38.000]  有些我們都講過,有些是沒有講的
[00:07:38.000 --> 00:07:40.000]  有些我們都講過,有些是沒有講的
[00:07:40.000 --> 00:07:42.000]  好像在第二章一字第一個警告是這樣說的
[00:07:42.000 --> 00:07:44.000]  好像在第二章一字第一個警告是這樣說的
[00:07:44.000 --> 00:07:46.000]  第二章一節怎麼說
[00:07:46.000 --> 00:07:48.000]  所以我們越發鄭重
[00:07:48.000 --> 00:07:50.000]  所以我們越發鄭重
[00:07:50.000 --> 00:07:52.000]  所聽見的道理
[00:07:52.000 --> 00:07:54.000]  所聽見的道理
[00:07:54.000 --> 00:07:56.000]  恐怕我們垂留失去
[00:07:56.000 --> 00:07:58.000]  恐怕我們垂留失去
[00:07:58.000 --> 00:08:00.000]  這裡講到
[00:08:00.000 --> 00:08:02.000]  我們很容易不留心聽到的時候
[00:08:02.000 --> 00:08:04.000]  我們很容易不留心聽到的時候
[00:08:04.000 --> 00:08:06.000]  就走失了
[00:08:06.000 --> 00:08:08.000]  如果我們不留心聽到的話就流逝去了
[00:08:08.000 --> 00:08:10.000]  如果我們不留心聽到的話就流逝去了
[00:08:10.000 --> 00:08:12.000]  在三章十二節也這麼說
[00:08:12.000 --> 00:08:14.000]  在三章十二節也這麼說
[00:08:14.000 --> 00:08:16.000]  弟兄們
[00:08:16.000 --> 00:08:18.000]  你們要謹慎
[00:08:18.000 --> 00:08:20.000]  免得你們中間
[00:08:20.000 --> 00:08:22.000]  說有人存著不信的惡心
[00:08:22.000 --> 00:08:24.000]  說有人存著不信的惡心
[00:08:24.000 --> 00:08:26.000]  說有人存著不信的惡心
[00:08:26.000 --> 00:08:28.000]  把永生神離棄了
[00:08:28.000 --> 00:08:30.000]  把永生神離棄了
[00:08:30.000 --> 00:08:32.000]  把永生神離棄了
[00:08:32.000 --> 00:08:34.000]  這裡也講到有人開始離棄神
[00:08:34.000 --> 00:08:36.000]  這裡也講到有人開始離棄神
[00:08:36.000 --> 00:08:38.000]  這裡也講到有人開始離棄神
[00:08:38.000 --> 00:08:40.000]  第三個警告就是
[00:08:40.000 --> 00:08:42.000]  在六章六節這裡
[00:08:42.000 --> 00:08:44.000]  第三個警告就是
[00:08:44.000 --> 00:08:46.000]  六章六節怎麼說
[00:08:46.000 --> 00:08:48.000]  若是離棄真道
[00:08:48.000 --> 00:08:50.000]  若是離棄真道
[00:08:50.000 --> 00:08:52.000]  就不能叫他們重新懊悔了
[00:08:52.000 --> 00:08:54.000]  就不能叫他們重新懊悔了
[00:08:54.000 --> 00:08:56.000]  就不能叫他們重新懊悔了
[00:08:56.000 --> 00:08:58.000]  因為他們把神的兒子
[00:08:58.000 --> 00:09:00.000]  因為他們把神的兒子
[00:09:00.000 --> 00:09:02.000]  重釘十字架
[00:09:02.000 --> 00:09:04.000]  重釘十字架
[00:09:04.000 --> 00:09:06.000]  明明地羞辱他
[00:09:06.000 --> 00:09:08.000]  明明地羞辱他
[00:09:08.000 --> 00:09:10.000]  這裡也講到有些人離開了真道
[00:09:10.000 --> 00:09:12.000]  這裡也講到有些人離開了真道
[00:09:12.000 --> 00:09:14.000]  而且羞辱了十字架
[00:09:14.000 --> 00:09:16.000]  而且羞辱了十字架
[00:09:16.000 --> 00:09:18.000]  而且羞辱了十字架
[00:09:18.000 --> 00:09:20.000]  在第十二章二十五節這裡也這麼說
[00:09:20.000 --> 00:09:22.000]  在第十二章二十五節這裡也這麼說
[00:09:22.000 --> 00:09:24.000]  十二章二十五節怎麼說
[00:09:24.000 --> 00:09:26.000]  你們總要謹慎
[00:09:26.000 --> 00:09:28.000]  你們總要謹慎
[00:09:28.000 --> 00:09:30.000]  不可棄絕那向你們說話的
[00:09:30.000 --> 00:09:32.000]  不可棄絕那向你們說話的
[00:09:32.000 --> 00:09:34.000]  因為那些棄絕在地上
[00:09:34.000 --> 00:09:36.000]  因為那些棄絕在地上
[00:09:36.000 --> 00:09:38.000]  因為那些棄絕在地上
[00:09:38.000 --> 00:09:40.000]  警戒他們的
[00:09:40.000 --> 00:09:42.000]  上且不能逃罪
[00:09:42.000 --> 00:09:44.000]  上且不能逃罪
[00:09:44.000 --> 00:09:46.000]  何況我們
[00:09:46.000 --> 00:09:48.000]  何況我們
[00:09:48.000 --> 00:09:50.000]  違背天上警戒我們的
[00:09:50.000 --> 00:09:52.000]  違背天上警戒我們的
[00:09:52.000 --> 00:09:54.000]  這些都是很嚴厲的話
[00:09:54.000 --> 00:09:56.000]  這些都是很嚴厲的話
[00:09:56.000 --> 00:09:58.000]  這些都是很嚴厲的話
[00:09:58.000 --> 00:10:00.000]  究竟為什麼我們在希伯來書會有這麼多警告呢
[00:10:00.000 --> 00:10:02.000]  究竟為什麼我們在希伯來書會有這麼多警告呢
[00:10:02.000 --> 00:10:04.000]  為什麼在希伯來書會有這麼多警告呢
[00:10:04.000 --> 00:10:06.000]  為什麼在希伯來書會有這麼多警告呢
[00:10:06.000 --> 00:10:08.000]  希伯來書的作者為什麼要這樣寫呢
[00:10:08.000 --> 00:10:10.000]  希伯來書的作者為什麼要這樣寫呢
[00:10:10.000 --> 00:10:12.000]  希伯來書的作者為什麼要這樣寫呢
[00:10:12.000 --> 00:10:14.000]  是不是當時的猶太人的確犯了這些罪呢
[00:10:14.000 --> 00:10:16.000]  是不是當時的猶太人的確犯了這些罪呢
[00:10:16.000 --> 00:10:18.000]  是否以前的猶太人犯了這些罪呢
[00:10:18.000 --> 00:10:20.000]  是否以前的猶太人犯了這些罪呢
[00:10:20.000 --> 00:10:22.000]  其實可以這麼說
[00:10:22.000 --> 00:10:24.000]  可以這麼說
[00:10:24.000 --> 00:10:26.000]  作者是因為愛這些猶太人
[00:10:26.000 --> 00:10:28.000]  作者是因為愛這些猶太人
[00:10:28.000 --> 00:10:30.000]  因為作者愛這些猶太人
[00:10:30.000 --> 00:10:32.000]  不想他們跌倒
[00:10:32.000 --> 00:10:34.000]  不想他們跌倒
[00:10:34.000 --> 00:10:36.000]  不想他們離開神
[00:10:36.000 --> 00:10:38.000]  不想他們離開神
[00:10:38.000 --> 00:10:40.000]  所以作者是預先告訴他們
[00:10:40.000 --> 00:10:42.000]  所以作者是預先告訴他們
[00:10:42.000 --> 00:10:44.000]  當然當時也有類似的事情發生
[00:10:44.000 --> 00:10:46.000]  當然當時也有類似的事情發生
[00:10:46.000 --> 00:10:48.000]  當然當時也有類似的事情發生
[00:10:48.000 --> 00:10:50.000]  當然當時也有類似的事情發生
[00:10:50.000 --> 00:10:52.000]  但是作者寫這些警告都是出於愛心
[00:10:52.000 --> 00:10:54.000]  但是作者寫這些警告都是出於愛心
[00:10:54.000 --> 00:10:56.000]  作者說這些話都是出於愛心
[00:10:56.000 --> 00:10:58.000]  作者說這些話都是出於愛心
[00:10:58.000 --> 00:11:00.000]  希望他們不要跌倒
[00:11:00.000 --> 00:11:02.000]  希望他們不要跌倒
[00:11:02.000 --> 00:11:04.000]  今天我們看到第十章第二十六節的時候
[00:11:04.000 --> 00:11:06.000]  今天我們看到第十章第二十六節的時候
[00:11:06.000 --> 00:11:08.000]  今天我們看到第十章第二十六節的時候
[00:11:08.000 --> 00:11:10.000]  我們就知道這是一個最嚴厲的警告
[00:11:10.000 --> 00:11:12.000]  我們就知道這是一個最嚴厲的警告
[00:11:12.000 --> 00:11:14.000]  這是一個最嚴厲的警告
[00:11:14.000 --> 00:11:16.000]  這是一個最嚴厲的警告
[00:11:16.000 --> 00:11:18.000]  究竟是怎樣的嚴厲呢?
[00:11:18.000 --> 00:11:20.000]  究竟是怎樣的嚴厲呢?
[00:11:20.000 --> 00:11:22.000]  因為我們得知真道以後
[00:11:22.000 --> 00:11:24.000]  因為我們得知真道以後
[00:11:24.000 --> 00:11:26.000]  若故意犯罪
[00:11:26.000 --> 00:11:28.000]  若故意犯罪
[00:11:28.000 --> 00:11:30.000]  贖罪的罪就沒有了
[00:11:30.000 --> 00:11:32.000]  贖罪的罪就沒有了
[00:11:32.000 --> 00:11:34.000]  我們看看這裡
[00:11:34.000 --> 00:11:36.000]  我們看看這裡
[00:11:36.000 --> 00:11:38.000]  這裡究竟在說什麼呢?
[00:11:38.000 --> 00:11:40.000]  這裡講到若故意犯罪
[00:11:40.000 --> 00:11:42.000]  這裡講到若故意犯罪
[00:11:42.000 --> 00:11:44.000]  若是故意的犯罪
[00:11:44.000 --> 00:11:46.000]  什麼是故意犯罪呢?
[00:11:46.000 --> 00:11:48.000]  什麼是故意犯罪呢?
[00:11:48.000 --> 00:11:50.000]  究竟是犯了什麼罪呢?
[00:11:50.000 --> 00:11:52.000]  究竟是犯了什麼罪呢?
[00:11:52.000 --> 00:11:54.000]  很多時候我們基督徒在這個世界上
[00:11:54.000 --> 00:11:56.000]  很多時候都犯了不少罪
[00:11:56.000 --> 00:11:58.000]  很多時候都犯了不少罪
[00:11:58.000 --> 00:12:00.000]  很多時候都犯了不少罪
[00:12:00.000 --> 00:12:02.000]  很多時候都犯了不少罪
[00:12:02.000 --> 00:12:04.000]  很多時候都犯了不少罪
[00:12:04.000 --> 00:12:06.000]  他的罪就沒有了
[00:12:06.000 --> 00:12:08.000]  他說贖罪的罪就沒有了
[00:12:08.000 --> 00:12:10.000]  是不是我們就從此之後
[00:12:10.000 --> 00:12:12.000]  我們這個永生就失落了呢?
[00:12:12.000 --> 00:12:14.000]  是不是因為我們這樣做
[00:12:14.000 --> 00:12:16.000]  永生就失落了呢?
[00:12:16.000 --> 00:12:18.000]  所以我們要看看究竟
[00:12:18.000 --> 00:12:20.000]  這裡所講的是罪
[00:12:20.000 --> 00:12:22.000]  這裡所說的罪是什麼罪呢?
[00:12:22.000 --> 00:12:24.000]  這裡所說的罪是什麼罪呢?
[00:12:24.000 --> 00:12:26.000]  是不是我們平時所犯的罪呢?
[00:12:26.000 --> 00:12:28.000]  是不是我們平時所犯的罪呢?
[00:12:28.000 --> 00:12:30.000]  我們知道平時我們弟兄姊妹都沒有什麼愛心
[00:12:30.000 --> 00:12:32.000]  我們知道平時我們弟兄姊妹都沒有什麼愛心
[00:12:32.000 --> 00:12:34.000]  我們知道平時我們弟兄姊妹都沒有什麼愛心
[00:12:34.000 --> 00:12:36.000]  很多時候說錯話就得罪了別人
[00:12:36.000 --> 00:12:38.000]  很多時候說錯話就得罪了別人
[00:12:38.000 --> 00:12:40.000]  有時候講話的時候就得罪了別人
[00:12:40.000 --> 00:12:42.000]  是不是這個也算是裡面的罪呢?
[00:12:42.000 --> 00:12:44.000]  是不是這個也算是裡面的罪呢?
[00:12:44.000 --> 00:12:46.000]  算不算裡面的罪呢?
[00:12:46.000 --> 00:12:48.000]  當然我希望弟兄姊妹有愛心
[00:12:48.000 --> 00:12:50.000]  不要得罪別人
[00:12:50.000 --> 00:12:52.000]  我希望大家都有愛心
[00:12:52.000 --> 00:12:54.000]  不要得罪別人
[00:12:54.000 --> 00:12:56.000]  我也相信很多弟兄姊妹都有愛心
[00:12:56.000 --> 00:12:58.000]  我也相信很多都有愛心
[00:12:58.000 --> 00:13:00.000]  但是難免有無心之失
[00:13:00.000 --> 00:13:02.000]  但是難免有無心之失
[00:13:02.000 --> 00:13:04.000]  但是難免有無心之失
[00:13:04.000 --> 00:13:06.000]  一旦犯罪
[00:13:06.000 --> 00:13:08.000]  一旦犯罪
[00:13:08.000 --> 00:13:10.000]  一旦犯罪
[00:13:10.000 --> 00:13:12.000]  一旦犯罪
[00:13:12.000 --> 00:13:14.000]  一旦犯罪
[00:13:14.000 --> 00:13:16.000]  就沒有了永生
[00:13:16.000 --> 00:13:18.000]  一旦犯罪就沒有了永生
[00:13:18.000 --> 00:13:20.000]  一旦犯罪就沒有了永生
[00:13:20.000 --> 00:13:22.000]  一旦犯罪就沒有了永生
[00:13:22.000 --> 00:13:24.000]  一旦犯罪就沒有了永生
[00:13:24.000 --> 00:13:26.000]  一旦犯罪就沒有了永生
[00:13:26.000 --> 00:13:28.000]  一旦犯罪就沒有了永生
[00:13:28.000 --> 00:13:30.000]  一旦犯罪就沒有了永生
[00:13:30.000 --> 00:13:32.000]  一旦犯罪就沒有了永生
[00:13:32.000 --> 00:13:34.000]  一旦犯罪就沒有了永生
[00:13:34.000 --> 00:13:36.000]  一旦犯罪就沒有了永生
[00:13:36.000 --> 00:13:38.000]  一旦犯罪就沒有了永生
[00:13:38.000 --> 00:13:40.000]  一旦犯罪就沒有了永生
[00:13:40.000 --> 00:13:42.000]  一旦犯罪就沒有了永生
[00:13:42.000 --> 00:13:44.000]  一旦犯罪就沒有了永生
[00:13:44.000 --> 00:13:46.000]  一旦犯罪就沒有了永生
[00:13:46.000 --> 00:13:48.000]  一旦犯罪就沒有了永生
[00:13:48.000 --> 00:13:50.000]  一旦犯罪就沒有了永生
[00:13:50.000 --> 00:13:52.000]  一旦犯罪就沒有了永生
[00:13:52.000 --> 00:13:54.000]  一旦犯罪就沒有了永生
[00:13:54.000 --> 00:13:56.000]  一旦犯罪就沒有了永生
[00:13:56.000 --> 00:13:58.000]  一旦犯罪就沒有了永生
[00:13:58.000 --> 00:14:00.000]  一旦犯罪就沒有了永生
[00:14:00.000 --> 00:14:02.000]  一旦犯罪就沒有了永生
[00:14:02.000 --> 00:14:04.000]  一旦犯罪就沒有了永生
[00:14:04.000 --> 00:14:06.000]  一旦犯罪就沒有了永生
[00:14:06.000 --> 00:14:08.000]  一旦犯罪就沒有了永生
[00:14:08.000 --> 00:14:10.000]  一旦犯罪就沒有了永生
[00:14:10.000 --> 00:14:12.000]  一旦犯罪就沒有了永生
[00:14:12.000 --> 00:14:14.000]  一旦犯罪就沒有了永生
[00:14:14.000 --> 00:14:16.000]  一旦犯罪就沒有了永生
[00:14:16.000 --> 00:14:18.000]  一旦犯罪就沒有了永生
[00:14:18.000 --> 00:14:20.000]  一旦犯罪就沒有了永生
[00:14:20.000 --> 00:14:22.000]  一旦犯罪就沒有了永生
[00:14:22.000 --> 00:14:24.000]  一旦犯罪就沒有了永生
[00:14:24.000 --> 00:14:26.000]  一旦犯罪就沒有了永生
[00:14:26.000 --> 00:14:28.000]  一旦犯罪就沒有了永生
[00:14:28.000 --> 00:14:30.000]  一旦犯罪就沒有了永生
[00:14:30.000 --> 00:14:32.000]  一旦犯罪就沒有了永生
[00:14:32.000 --> 00:14:34.000]  一旦犯罪就沒有了永生
[00:14:34.000 --> 00:14:36.000]  一旦犯罪就沒有了永生
[00:14:36.000 --> 00:14:38.000]  一旦犯罪就沒有了永生
[00:14:38.000 --> 00:14:40.000]  一旦犯罪就沒有了永生
[00:14:40.000 --> 00:14:42.000]  一旦犯罪就沒有了永生
[00:14:42.000 --> 00:14:44.000]  一旦犯罪就沒有了永生
[00:14:44.000 --> 00:14:46.000]  一旦犯罪就沒有了永生
[00:14:46.000 --> 00:14:48.000]  一旦犯罪就沒有了永生
[00:14:48.000 --> 00:14:50.000]  一旦犯罪就沒有了永生
[00:14:50.000 --> 00:14:52.000]  一旦犯罪就沒有了永生
[00:14:52.000 --> 00:14:54.000]  一旦犯罪就沒有了永生
[00:14:54.000 --> 00:14:56.000]  一旦犯罪就沒有了永生
[00:14:56.000 --> 00:14:58.000]  一旦犯罪就沒有了永生
[00:14:58.000 --> 00:15:00.000]  一旦犯罪就沒有了永生
[00:15:00.000 --> 00:15:02.000]  一旦犯罪就沒有了永生
