
[00:00:00.000 --> 00:00:02.500]  但神的話語實在是珍貴的
[00:02:53.200 --> 00:02:55.200]  我們在這個社會相處越久
[00:02:55.200 --> 00:02:56.200]  我們越容易見到
[00:02:56.200 --> 00:02:59.200]  就是越來越難相信人
[00:02:59.200 --> 00:03:01.200]  因為除了那些識於微事的
[00:03:01.200 --> 00:03:02.200]  我很認識你
[00:03:02.200 --> 00:03:03.200]  你很認識我
[00:03:03.200 --> 00:03:04.200]  我就容易相信
[00:03:04.200 --> 00:03:07.200]  但是大家都很自然有一個戒心
[00:03:07.200 --> 00:03:09.200]  不要那麼輕易相信人
[00:03:09.200 --> 00:03:10.200]  可能我都被人騙過
[00:03:10.200 --> 00:03:11.200]  所以我不敢再盡力
[00:03:11.200 --> 00:03:12.200]  可能我騙過別人
[00:03:12.200 --> 00:03:14.200]  我不敢相信別人
[00:03:14.200 --> 00:03:21.200]  而知道信其實是一件很不容易做的事
[00:03:21.200 --> 00:03:22.200]  而某程度上來說
[00:03:22.200 --> 00:03:27.200]  信可能是我們離開教會就很少說的
[00:03:27.200 --> 00:03:28.200]  弟兄姊妹
[00:03:28.200 --> 00:03:33.200]  其實我們有多相信我們的上帝呢
[00:03:33.200 --> 00:03:36.200]  究竟我們相信我們的上帝
[00:03:36.200 --> 00:03:41.200]  是否指於我們回來教會聚會的情況呢
[00:03:41.200 --> 00:03:45.200]  我們會否覺得真的要全然相信祂
[00:03:45.200 --> 00:03:47.200]  其實都很不簡單
[00:03:47.200 --> 00:03:51.200]  可能是我們有很多期望
[00:03:51.200 --> 00:03:53.200]  但是我們有很多失望
[00:03:53.200 --> 00:03:58.200]  以致我覺得究竟這個神是不是真的這樣說
[00:03:58.200 --> 00:04:03.200]  我真的聽過有些孩子跟我說
[00:04:03.200 --> 00:04:06.200]  去年為何社會教會那麼久
[00:04:06.200 --> 00:04:08.200]  神都還不出手擺平
[00:04:08.200 --> 00:04:10.200]  祂去了哪裡
[00:04:10.200 --> 00:04:12.200]  我們都聽過不少人說
[00:04:12.200 --> 00:04:14.200]  這個疫情擾亂了那麼久
[00:04:14.200 --> 00:04:15.200]  香港那麼慘
[00:04:15.200 --> 00:04:16.200]  全世界那麼慘
[00:04:16.200 --> 00:04:17.200]  神為何不出手
[00:04:17.200 --> 00:04:20.200]  神去了哪裡
[00:04:20.200 --> 00:04:22.200]  當我們期望神出手
[00:04:22.200 --> 00:04:23.200]  神一直沒有做的時候
[00:04:23.200 --> 00:04:24.200]  一次是這樣
[00:04:24.200 --> 00:04:25.200]  兩次是這樣
[00:04:25.200 --> 00:04:26.200]  那怎麼辦
[00:04:26.200 --> 00:04:28.200]  上帝你做什麼
[00:04:28.200 --> 00:04:31.200]  我們會否都有些動搖
[00:04:31.200 --> 00:04:33.200]  我們口說仍然相信
[00:04:33.200 --> 00:04:36.200]  我仍然可以繼續回來聚會
[00:04:36.200 --> 00:04:41.200]  但究竟我心裡有多相信這個與我們同在的神呢
[00:04:41.200 --> 00:04:43.200]  你會否很多時候
[00:04:43.200 --> 00:04:45.200]  當我們所期望的事
[00:04:45.200 --> 00:04:48.200]  不能如期發生的時候
[00:04:48.200 --> 00:04:53.200]  這個都會令到我們對神的信心有所動搖呢
[00:04:53.200 --> 00:04:57.200]  今天我想提一段大家相對熟悉的經文
[00:04:57.200 --> 00:05:00.200]  去探討一個很根源的問題
[00:05:00.200 --> 00:05:03.200]  就是我們怎樣去相信上帝
[00:05:03.200 --> 00:05:05.200]  如果你有聖經
[00:05:05.200 --> 00:05:06.200]  或者程序表
[00:05:06.200 --> 00:05:11.200]  你可以打開創世紀第28章
[00:05:11.200 --> 00:05:13.200]  我們看回雅各
[00:05:13.200 --> 00:05:17.200]  雅各他在夢中遇見天梯
[00:05:17.200 --> 00:05:20.200]  遇見神的事件
[00:05:20.200 --> 00:05:22.200]  可能大家都會某程度上聽過
[00:05:22.200 --> 00:05:24.200]  都有幾熟悉
[00:05:24.200 --> 00:05:26.200]  在這段經文我們知道
[00:05:26.200 --> 00:05:28.200]  這段經文之前
[00:05:28.200 --> 00:05:31.200]  我們知道阿伯罕生了以撒
[00:05:31.200 --> 00:05:35.200]  以撒年老得子,生了雙子
[00:05:35.200 --> 00:05:38.200]  弟弟是遲出生的
[00:05:38.200 --> 00:05:41.200]  但是拿著哥哥的腳
[00:05:41.200 --> 00:05:44.200]  想早出,卻出不到
[00:05:44.200 --> 00:05:49.200]  但是弟弟雅各有一次
[00:05:49.200 --> 00:05:55.200]  可以半騙半哄取了哥哥長子的名分
[00:05:55.200 --> 00:05:57.200]  以素很餓的時候
[00:05:57.200 --> 00:06:01.200]  想吃東西就給哥哥長子的名分
[00:06:01.200 --> 00:06:05.200]  半騙半哄取了哥哥長子的名分之後
[00:06:05.200 --> 00:06:07.200]  明明地騙了阿伯
[00:06:07.200 --> 00:06:09.200]  取了哥哥長子的祝福
[00:06:09.200 --> 00:06:11.200]  他爸爸看不清楚的時候
[00:06:11.200 --> 00:06:13.200]  跟媽媽搭檔
[00:06:13.200 --> 00:06:16.200]  穿著哥哥的衣服,貼了毛
[00:06:16.200 --> 00:06:18.200]  還要阿伯問他是誰
[00:06:18.200 --> 00:06:20.200]  他說我是以素
[00:06:20.200 --> 00:06:22.200]  明明地騙了爸爸
[00:06:22.200 --> 00:06:23.200]  取了祝福之後
[00:06:23.200 --> 00:06:24.200]  哥哥很生氣
[00:06:24.200 --> 00:06:28.200]  說要殺死他,就趕快走
[00:06:28.200 --> 00:06:31.200]  在他走了,出門之後
[00:06:31.200 --> 00:06:32.200]  就象徵了這段經文
[00:06:32.200 --> 00:06:35.200]  就是他現在離家出走的時候
[00:06:35.200 --> 00:06:36.200]  所以我們再看下去的時候
[00:06:36.200 --> 00:06:37.200]  我們要明白到
[00:06:37.200 --> 00:06:44.200]  這是雅各展開他流浪漂泊的分崖
[00:06:44.200 --> 00:06:47.200]  是他性命受到威脅
[00:06:47.200 --> 00:06:49.200]  他真的害怕他哥哥會殺死他
[00:06:49.200 --> 00:06:50.200]  所以他就走了
[00:06:50.200 --> 00:06:51.200]  而他走了之後
[00:06:51.200 --> 00:06:52.200]  他去了哪裡呢?
[00:06:52.200 --> 00:06:54.200]  他媽媽就叫他去找舅父
[00:06:54.200 --> 00:06:58.200]  他現在就開始走上一條茫茫的前路
[00:06:58.200 --> 00:07:02.200]  究竟身邊沒什麼人,沒什麼事
[00:07:02.200 --> 00:07:03.200]  沒什麼人可以幫到他
[00:07:03.200 --> 00:07:04.200]  他可以去到哪裡呢?
[00:07:04.200 --> 00:07:05.200]  他去到會怎樣呢?
[00:07:05.200 --> 00:07:06.200]  他見到舅父會怎樣呢?
[00:07:06.200 --> 00:07:08.200]  在眾多的未知之下
[00:07:08.200 --> 00:07:14.200]  他開始踏上一條很久都歸不到家的道路
[00:07:14.200 --> 00:07:15.200]  本來他媽媽跟他說
[00:07:15.200 --> 00:07:16.200]  你走幾天回來吧
[00:07:16.200 --> 00:07:18.200]  他就走了幾十年
[00:07:18.200 --> 00:07:20.200]  回來的時候他媽媽已經死了
[00:07:20.200 --> 00:07:22.200]  是他猜都猜不到
[00:07:22.200 --> 00:07:24.200]  但在這條路上
[00:07:24.200 --> 00:07:26.200]  他遇見上帝
[00:07:26.200 --> 00:07:28.200]  大家看看這個關鍵點
[00:07:28.200 --> 00:07:37.200]  我可以說是他去了後一刻
[00:07:37.200 --> 00:07:40.200]  雅各欺騙了耶穌
[00:07:40.200 --> 00:07:41.200]  然後遇見神的使者
[00:07:41.200 --> 00:07:42.200]  就是今天的經文
[00:07:42.200 --> 00:07:44.200]  然後他就開始漂泊的日子
[00:07:44.200 --> 00:07:46.200]  然後他遇見神的使者
[00:07:46.200 --> 00:07:48.200]  他跟神率交
[00:07:48.200 --> 00:07:49.200]  然後再回來跟耶穌和好
[00:07:49.200 --> 00:07:52.200]  所以現在就開始展開這一段路
[00:07:52.200 --> 00:07:54.200]  請按下一張
[00:07:54.200 --> 00:07:55.200]  好難看啊
[00:07:55.200 --> 00:07:56.200]  對不起
[00:07:56.200 --> 00:07:57.200]  我不是很了解這個情況
[00:07:57.200 --> 00:07:58.200]  我猜不到這麼遠
[00:07:58.200 --> 00:08:00.200]  看不到也不要緊
[00:08:00.200 --> 00:08:01.200]  在這一段經文裡面
[00:08:01.200 --> 00:08:03.200]  你會見到有一個很清晰的
[00:08:03.200 --> 00:08:07.200]  Kiasic Structure的對比排比
[00:08:07.200 --> 00:08:10.200]  一開始和頭尾都講到一個地方
[00:08:10.200 --> 00:08:12.200]  一開始就講到他撿起的石頭
[00:08:12.200 --> 00:08:13.200]  後來就拿起石頭
[00:08:13.200 --> 00:08:14.200]  他見到天梯
[00:08:14.200 --> 00:08:16.200]  他見到天的門
[00:08:16.200 --> 00:08:17.200]  神的使者
[00:08:17.200 --> 00:08:18.200]  神的殿
[00:08:18.200 --> 00:08:19.200]  然後就講到
[00:08:19.200 --> 00:08:21.200]  我是耶和在你的裡
[00:08:21.200 --> 00:08:22.200]  你討我的之地
[00:08:22.200 --> 00:08:24.200]  我領你歸回此地
[00:08:24.200 --> 00:08:25.200]  你和你的後裔
[00:08:25.200 --> 00:08:26.200]  你和你的後裔
[00:08:26.200 --> 00:08:27.200]  中間的就是
[00:08:27.200 --> 00:08:29.200]  必向東南西北展開
[00:08:29.200 --> 00:08:30.200]  換句話說
[00:08:30.200 --> 00:08:32.200]  在這個雅各遇見神的時候
[00:08:32.200 --> 00:08:34.200]  其中一個很重點
[00:08:34.200 --> 00:08:35.200]  在中心的就是
[00:08:35.200 --> 00:08:37.200]  我給了你的後裔會好多
[00:08:37.200 --> 00:08:39.200]  東南西北展開
[00:08:39.200 --> 00:08:44.200]  好像總結和亞伯拉罕的英雄一樣
[00:08:44.200 --> 00:08:47.200]  當我們仔細看的時候
[00:08:47.200 --> 00:08:48.200]  我們一起思想一下
[00:08:48.200 --> 00:08:49.200]  究竟這段經文
[00:08:49.200 --> 00:08:51.200]  雅各在想什麼?
[00:08:51.200 --> 00:08:53.200]  神對他怎麼說?
[00:08:53.200 --> 00:08:54.200]  他怎麼回應?
[00:08:54.200 --> 00:08:55.200]  從而我們就想一想
[00:08:55.200 --> 00:08:56.200]  究竟這段經文
[00:08:56.200 --> 00:08:59.200]  作者想表達一個什麼樣的訊息?
[00:08:59.200 --> 00:09:00.200]  讓我們思想一下
[00:09:00.200 --> 00:09:02.200]  究竟我們怎樣去活出這個信
[00:09:02.200 --> 00:09:07.200]  我們看看第十節
[00:09:07.200 --> 00:09:11.200]  雅各離開別時巴往哈蘭去
[00:09:11.200 --> 00:09:13.200]  這裡有好幾個路程
[00:09:13.200 --> 00:09:15.200]  但經文就輕輕地帶過
[00:09:15.200 --> 00:09:17.200]  因為它的路程不是重點
[00:09:17.200 --> 00:09:18.200]  第十一節
[00:09:18.200 --> 00:09:19.200]  去到一個地方
[00:09:19.200 --> 00:09:22.200]  因為已經日落就在那裡過夜
[00:09:22.200 --> 00:09:24.200]  他拾起那地方的一塊石頭
[00:09:24.200 --> 00:09:25.200]  枕在頭下
[00:09:25.200 --> 00:09:27.200]  躺在那地方
[00:09:27.200 --> 00:09:32.200]  這裡很快地刪卻了路程
[00:09:32.200 --> 00:09:36.200]  把鏡頭一轉就轉到那個晚上
[00:09:36.200 --> 00:09:37.200]  在那個晚上裡
[00:09:37.200 --> 00:09:41.200]  不斷重複的就是那地方
[00:09:41.200 --> 00:09:42.200]  看到嗎?
[00:09:42.200 --> 00:09:43.200]  他去了哈蘭
[00:09:43.200 --> 00:09:44.200]  第十一節
[00:09:44.200 --> 00:09:45.200]  去到一個地方
[00:09:45.200 --> 00:09:46.200]  一次
[00:09:46.200 --> 00:09:48.200]  已經日落就在那裡過夜
[00:09:48.200 --> 00:09:49.200]  兩次
[00:09:49.200 --> 00:09:50.200]  他拾起那地方的一塊石頭
[00:09:50.200 --> 00:09:51.200]  枕在頭下
[00:09:51.200 --> 00:09:53.200]  躺在那地方
[00:09:53.200 --> 00:09:54.200]  一節裡說了四次
[00:09:54.200 --> 00:09:55.200]  那裡那裡那裡
[00:09:55.200 --> 00:09:57.200]  那裡就是哪裡呢?
[00:09:57.200 --> 00:09:58.200]  其實這裡之後也說了幾次
[00:09:58.200 --> 00:10:00.200]  就是那裡那裡
[00:10:00.200 --> 00:10:02.200]  最後才說他去哪裡
[00:10:02.200 --> 00:10:05.200]  所以其實雅各不知道他去哪裡
[00:10:05.200 --> 00:10:09.200]  他在茫茫無水的情況下走了出去
[00:10:09.200 --> 00:10:11.200]  然後就去了那裡
[00:10:11.200 --> 00:10:15.200]  他後來才說原來神在這裡
[00:10:15.200 --> 00:10:17.200]  所以作者讓我們知道
[00:10:17.200 --> 00:10:19.200]  他是盲中中
[00:10:19.200 --> 00:10:20.200]  無定向
[00:10:20.200 --> 00:10:21.200]  無目標
[00:10:21.200 --> 00:10:24.200]  這樣走到來
[00:10:24.200 --> 00:10:25.200]  他就在那裡過夜
[00:10:25.200 --> 00:10:28.200]  可不可以去
[00:10:28.200 --> 00:10:31.200]  去一去這個
[00:10:31.200 --> 00:10:34.200]  可不可以去我PowerPoint那裡
[00:10:34.200 --> 00:10:37.200]  謝謝
[00:10:37.200 --> 00:10:39.200]  大家給我一點時間
[00:10:39.200 --> 00:10:41.200]  我和AV Team搞一搞
[00:10:41.200 --> 00:10:42.200]  還沒有很有默契
[00:10:42.200 --> 00:10:44.200]  下一版
[00:10:44.200 --> 00:10:47.200]  這裡在哪裡呢?
[00:10:47.200 --> 00:10:49.200]  我們發覺最後是去伯特利
[00:10:49.200 --> 00:10:51.200]  而伯特利就是昔日
[00:10:51.200 --> 00:10:53.200]  神和亞伯蘭顯然還沒改名的時候
[00:10:53.200 --> 00:10:56.200]  亞伯蘭在那時候就為神著作著談
[00:10:56.200 --> 00:10:58.200]  就在伯特利那裡
[00:10:58.200 --> 00:10:59.200]  換句話說
[00:10:59.200 --> 00:11:01.200]  他現在去的路
[00:11:01.200 --> 00:11:04.200]  是昔日亞伯蘭去過的
[00:11:04.200 --> 00:11:05.200]  而之後我們見到
[00:11:05.200 --> 00:11:08.200]  神和英雄都是和亞伯蘭相近的
[00:11:08.200 --> 00:11:11.200]  現在雅各走在什麼路上
[00:11:11.200 --> 00:11:12.200]  他自己不知道
[00:11:12.200 --> 00:11:14.200]  但是他不經不覺地
[00:11:14.200 --> 00:11:16.200]  走上一條信心的道路
[00:11:16.200 --> 00:11:18.200]  神與他同在
[00:11:18.200 --> 00:11:20.200]  回到英文
[00:11:20.200 --> 00:11:22.200]  他就在那裡
[00:11:22.200 --> 00:11:24.200]  撿起石頭
[00:11:24.200 --> 00:11:25.200]  枕在頭下
[00:11:25.200 --> 00:11:26.200]  中文譯本譯作
[00:11:26.200 --> 00:11:28.200]  就躺在那裡
[00:11:28.200 --> 00:11:29.200]  但在原文裡面
[00:11:29.200 --> 00:11:31.200]  是沒有說到
[00:11:31.200 --> 00:11:34.200]  石頭當枕頭枕在頭下
[00:11:34.200 --> 00:11:37.200]  只是放在旁邊
[00:11:37.200 --> 00:11:39.200]  大家有沒有試過
[00:11:39.200 --> 00:11:40.200]  去wild camp
[00:11:40.200 --> 00:11:42.200]  沒有帶枕頭
[00:11:42.200 --> 00:11:45.200]  你會不會拿個石頭來當枕頭呢
[00:11:45.200 --> 00:11:46.200]  我就不會了
[00:11:46.200 --> 00:11:47.200]  這麼硬
[00:11:47.200 --> 00:11:49.200]  通常是怎樣呢
[00:11:49.200 --> 00:11:50.200]  我拿一雙鞋子
[00:11:50.200 --> 00:11:51.200]  那些人拿件衣服捲起來
[00:11:51.200 --> 00:11:53.200]  拿件外套捲起來
[00:11:53.200 --> 00:11:55.200]  我怎樣都不會拿個石頭硬著
[00:11:55.200 --> 00:11:57.200]  我寧願沒有枕頭都不拿個石頭
[00:11:57.200 --> 00:12:00.200]  所以我不覺得他拿個石頭枕在頭下
[00:12:00.200 --> 00:12:03.200]  他應該拿個石頭放在頭上
[00:12:03.200 --> 00:12:05.200]  但為什麼要這樣做呢
[00:12:05.200 --> 00:12:06.200]  其中一個可能呢
[00:12:06.200 --> 00:12:10.200]  就是成為一個袖手智慧的武器
[00:12:10.200 --> 00:12:12.200]  他當然是荒山野嶺
[00:12:12.200 --> 00:12:14.200]  不知道會不會有賊人
[00:12:14.200 --> 00:12:16.200]  不知道會不會有野獸
[00:12:16.200 --> 00:12:18.200]  如果睡到半夜
[00:12:18.200 --> 00:12:20.200]  狼馬上拿個石頭
[00:12:20.200 --> 00:12:21.200]  就可以自保了
[00:12:21.200 --> 00:12:25.200]  這個是袖手方便自保的武器
[00:12:25.200 --> 00:12:27.200]  但另一個可能性呢
[00:12:27.200 --> 00:12:29.200]  可能是拿起石頭
[00:12:29.200 --> 00:12:33.200]  是一個敬拜神明的動作
[00:12:33.200 --> 00:12:38.200]  我試過一次跟一個大叔去旅行
[00:12:38.200 --> 00:12:42.200]  在酒店房間的第一件事是怎樣呢
[00:12:42.200 --> 00:12:45.200]  他掛了條內褲在窗邊
[00:12:45.200 --> 00:12:47.200]  我問他做什麼呢
[00:12:47.200 --> 00:12:49.200]  他說扯一扯那些污糟的東西
[00:12:49.200 --> 00:12:50.200]  讓他不要周圍
[00:12:50.200 --> 00:12:52.200]  這樣真的很邪門
[00:12:52.200 --> 00:12:55.200]  但我明白你去到一個不修路的地方
[00:12:55.200 --> 00:12:57.200]  你很怕會不會有污糟的東西
[00:12:57.200 --> 00:12:59.200]  一般中國人都會這樣
[00:12:59.200 --> 00:13:01.200]  怕會不會有人惹鬼
[00:13:01.200 --> 00:13:03.200]  我看見我就很怕
[00:13:03.200 --> 00:13:05.200]  他那條內褲
[00:13:05.200 --> 00:13:09.200]  但現在他去到一個山邊
[00:13:09.200 --> 00:13:10.200]  他不知道他在哪裡
[00:13:10.200 --> 00:13:12.200]  在一個荒野的時候
[00:13:12.200 --> 00:13:16.200]  他會不會怕有靈界的攻擊
[00:13:16.200 --> 00:13:18.200]  所以他想擺個石頭
[00:13:18.200 --> 00:13:20.200]  希望可以保護他呢
[00:13:20.200 --> 00:13:22.200]  在很多的習俗裡
[00:13:22.200 --> 00:13:27.200]  都會用石頭去做敬拜祭祀的作用
[00:13:27.200 --> 00:13:28.200]  但不是吧
[00:13:28.200 --> 00:13:30.200]  雅各他做一個族長
[00:13:30.200 --> 00:13:32.200]  會不會隨便拿個石頭來
[00:13:32.200 --> 00:13:35.200]  希望有個神明去拜祭他呢
[00:13:35.200 --> 00:13:36.200]  在這個時候
[00:13:36.200 --> 00:13:38.200]  究竟雅各有多認識耶和華呢
[00:13:38.200 --> 00:13:40.200]  我們繼續看下去
[00:13:40.200 --> 00:13:42.200]  他躺在那裡
[00:13:42.200 --> 00:13:43.200]  他做夢
[00:13:43.200 --> 00:13:44.200]  看啊
[00:13:44.200 --> 00:13:46.200]  一個梯子立在地上
[00:13:46.200 --> 00:13:50.200]  梯子的頂端直伸到天
[00:13:50.200 --> 00:13:51.200]  看啊
[00:13:51.200 --> 00:13:53.200]  神的使者在梯子上
[00:13:53.200 --> 00:13:55.200]  上去下來
[00:13:55.200 --> 00:13:56.200]  看啊
[00:13:56.200 --> 00:13:59.200]  耶和華站在梯子上面
[00:13:59.200 --> 00:14:01.200]  我是耶和華
[00:14:30.200 --> 00:14:31.200]  麻煩回到point point
[00:14:31.200 --> 00:14:42.200]  這裡他用了八個過去時代的動詞
[00:14:42.200 --> 00:14:44.200]  去說他在做什麼
[00:14:44.200 --> 00:14:46.200]  但突然間轉了
[00:14:46.200 --> 00:14:48.200]  一轉就說了三次看
[00:14:48.200 --> 00:14:50.200]  還有用了五個副詞
[00:14:50.200 --> 00:14:51.200]  換句話說
[00:14:51.200 --> 00:14:53.200]  他轉了文法的時候
[00:14:53.200 --> 00:14:54.200]  這裡是拿著注釋的
[00:14:54.200 --> 00:14:56.200]  就是在這裡見到上帝
[00:14:56.200 --> 00:14:57.200]  而他第一樣
[00:14:57.200 --> 00:14:58.200]  是先見到雅各的梯子
[00:14:58.200 --> 00:15:01.200]  接著見到神的使者上下往來
[00:15:01.200 --> 00:15:04.200]  接著就見到上帝和他說話
[00:15:04.200 --> 00:15:05.200]  所以
[00:15:05.200 --> 00:15:07.200]  你也可以說從另一個角度
[00:15:07.200 --> 00:15:09.200]  可能一路看都是黑白的
[00:15:09.200 --> 00:15:11.200]  這一幕是彩色的
[00:15:11.200 --> 00:15:13.200]  是一個很震撼的場面
[00:15:13.200 --> 00:15:15.200]  去打動雅各
[00:15:15.200 --> 00:15:17.200]  神說什麼呢
[00:15:17.200 --> 00:15:19.200]  第十三節
[00:15:19.200 --> 00:15:21.200]  說我是耶和華
[00:15:21.200 --> 00:15:24.200]  你祖父阿巴拉罕的神
[00:15:24.200 --> 00:15:26.200]  以撒的神
[00:15:26.200 --> 00:15:28.200]  你現在討我之利
[00:15:28.200 --> 00:15:31.200]  我要將祂賜給你和你的後裔
[00:15:31.200 --> 00:15:33.200]  這些後裔必像地上的塵沙
[00:15:33.200 --> 00:15:37.200]  必向東西南北展開
[00:15:37.200 --> 00:15:40.200]  地上萬族必因你的後裔得福
[00:15:40.200 --> 00:15:41.200]  看啊
[00:15:41.200 --> 00:15:43.200]  我必與你同在
[00:15:43.200 --> 00:15:44.200]  無論你往哪裡去
[00:15:44.200 --> 00:15:45.200]  我必保佑你
[00:15:45.200 --> 00:15:47.200]  領你歸回這地
[00:15:47.200 --> 00:15:48.200]  我總不離棄你
[00:15:48.200 --> 00:15:51.200]  直到我實現了我對你所說的話
[00:15:51.200 --> 00:15:53.200]  很長的一段對話
[00:15:53.200 --> 00:15:56.200]  但是你想想,很震撼
[00:15:56.200 --> 00:15:58.200]  很震撼的就是
[00:15:58.200 --> 00:16:01.200]  第一,神跟你說話
[00:16:01.200 --> 00:16:03.200]  應該已經很害怕,很震撼
[00:16:03.200 --> 00:16:06.200]  第二,當你很害怕的時候
[00:16:06.200 --> 00:16:07.200]  你正在挑撥的時候
[00:16:07.200 --> 00:16:09.200]  神出現,祂跟你說
[00:16:09.200 --> 00:16:11.200]  我會與你同在保護你
[00:16:11.200 --> 00:16:15.200]  這帶來的安穩也是很震撼的
[00:16:15.200 --> 00:16:19.200]  第三,其實祂也是在問
[00:16:19.200 --> 00:16:22.200]  你想怎樣
[00:16:22.200 --> 00:16:23.200]  祂第一句就說
[00:16:23.200 --> 00:16:26.200]  我是要你祖父阿巴漢的神
[00:16:26.200 --> 00:16:27.200]  以撒的神
[00:16:27.200 --> 00:16:28.200]  就停在這裡了
[00:16:28.200 --> 00:16:30.200]  很自然的,雅各就問
[00:16:30.200 --> 00:16:32.200]  那我呢
[00:16:32.200 --> 00:16:34.200]  我不知道在座當中有沒有試過
[00:16:34.200 --> 00:16:39.200]  經歷與屎女去找學校的情況
