
[00:00:00.000 --> 00:00:04.000]  如果有人問大家你是否有智慧 不知道大家會怎樣回答呢
[00:02:07.000 --> 00:02:09.000]  當時在這個大都會的哥林多城
[00:02:09.000 --> 00:02:12.000]  當時在這個大都會的哥林多城
[00:02:12.000 --> 00:02:16.000]  當時的人相當注重一件事就是他們的演講技巧
[00:02:16.000 --> 00:02:19.000]  當時的人相當注重一件事情就是他們的演講技巧
[00:02:19.000 --> 00:02:22.000]  用甚麼的詞句說話來講
[00:02:22.000 --> 00:02:25.000]  用甚麼的言語詞句話語來講
[00:02:25.000 --> 00:02:28.000]  甚至這個選擇的言語或者表達的方式
[00:02:28.000 --> 00:02:30.000]  遠超過他們講的內容
[00:02:30.000 --> 00:02:35.000]  甚至這個言語跟表達的方式遠遠超過他們所講的內容
[00:02:35.000 --> 00:02:39.000]  因為他們相信表達的方式和用詞是智慧的一種表現
[00:02:39.000 --> 00:02:43.000]  因為他們認為表達的方式跟語言是智慧的一種表現
[00:02:43.000 --> 00:02:45.000]  我估計大概是這個原因
[00:02:45.000 --> 00:02:48.000]  所以當時有很多人追捧一個年輕的報導家阿波羅
[00:02:48.000 --> 00:02:49.000]  所以當時有很多人追捧一個年輕的報導家阿波羅
[00:02:49.000 --> 00:02:50.000]  我相信就是因為這個原因
[00:02:50.000 --> 00:02:52.000]  所以當時有很多人追捧一個年輕的報導家阿波羅
[00:02:52.000 --> 00:02:53.000]  所以當時有很多人追捧一個年輕的報導家阿波羅
[00:02:53.000 --> 00:02:54.000]  他的名字叫阿波羅
[00:02:54.000 --> 00:02:55.000]  他的名字叫阿波羅
[00:02:55.000 --> 00:02:57.000]  在《史圖行徑》的十八章二十四節
[00:02:57.000 --> 00:03:00.000]  在《史圖行徑》的十八章二十四節
[00:03:00.000 --> 00:03:01.000]  在《史圖行徑》的十八章二十四節
[00:03:01.000 --> 00:03:06.000]  那裡形容阿波羅是一個有學識、有口才、很懂得講解聖經的人
[00:03:06.000 --> 00:03:08.000]  那裡形容阿波羅是一個有學識、有口才、很懂得講解聖經的人
[00:03:08.000 --> 00:03:11.000]  那裡形容阿波羅是一個有學識、有口才、很懂得講解聖經的人
[00:03:11.000 --> 00:03:20.000]  那裡形容阿波羅是一個有學識、有口才、很懂得講解聖經的人
[00:03:20.000 --> 00:03:22.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:22.000 --> 00:03:23.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:23.000 --> 00:03:24.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:24.000 --> 00:03:25.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:25.000 --> 00:03:26.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:26.000 --> 00:03:27.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:27.000 --> 00:03:28.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:28.000 --> 00:03:29.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:29.000 --> 00:03:30.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:30.000 --> 00:03:31.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:31.000 --> 00:03:32.000]  但是相反,那些人怎麼去看阿波羅呢?
[00:03:32.000 --> 00:03:46.000]  他說他是刻意選擇不用優美的言語,不用一些特別的技巧來傳講神的道
[00:03:46.000 --> 00:03:52.000]  因為他要確保那些人去接受福音,不是因為他的技巧、不是因為他的用詞,而是因為福音本身的來源
[00:03:52.000 --> 00:04:04.000]  因為他要確保那些人去接受福音,不是因為他的技巧、不是因為他的用詞,而是因為福音本身的來源
[00:04:04.000 --> 00:04:08.000]  所以他講得很清楚,人的信不在乎人的智慧
[00:04:08.000 --> 00:04:13.000]  所以他在這裡講得很清楚,人的信不在於人的智慧
[00:04:13.000 --> 00:04:16.000]  不過不代表保羅所講的毫無智慧
[00:04:16.000 --> 00:04:19.000]  但是並不代表保羅所講的毫無智慧
[00:04:19.000 --> 00:04:21.000]  所以在第六節,保羅有補充
[00:04:21.000 --> 00:04:23.000]  所以在第六節,保羅有補充
[00:04:23.000 --> 00:04:26.000]  他說在完全的人當中,他都是講智慧的
[00:04:26.000 --> 00:04:30.000]  他說在完全的人當中,他也是講智慧的
[00:04:30.000 --> 00:04:33.000]  我們要問,什麼是完全人呢?
[00:04:33.000 --> 00:04:36.000]  所以我們在這裡要問,什麼是完全人呢?
[00:04:36.000 --> 00:04:38.000]  你是不是完全人呢?
[00:04:38.000 --> 00:04:39.000]  你是一個完全人嗎?
[00:04:39.000 --> 00:04:45.000]  那完全人,原文這個字可以有另外一個翻譯,就是一個靈性成熟的人
[00:04:45.000 --> 00:04:50.000]  這個完全人在原文裡面還有另外一個翻譯,就是靈命成熟的人
[00:04:50.000 --> 00:04:55.000]  那我們也要問,什麼才是靈性成熟呢?
[00:04:55.000 --> 00:04:59.000]  如果我們看第十四節的話,有多一些的資料
[00:04:59.000 --> 00:05:02.000]  如果我們看第十四節的話,有多一些的資料
[00:05:02.000 --> 00:05:04.000]  在第十四節,保羅這樣講
[00:05:04.000 --> 00:05:06.000]  在第十四節,保羅這樣說
[00:05:06.000 --> 00:05:10.000]  說血氣的人是不能領會神聖靈的事情
[00:05:10.000 --> 00:05:15.000]  他說血氣的人是不領會神聖靈的事情
[00:05:15.000 --> 00:05:18.000]  不單止不領會,甚至覺得這些事情是愚蠢的
[00:05:18.000 --> 00:05:21.000]  不單止不領會,反而是覺得這些事情是愚拙的
[00:05:21.000 --> 00:05:27.000]  換言之,我們要跟一些熟世的人來講解屬靈的事情,一點都不容易
[00:05:27.000 --> 00:05:32.000]  換言而之,我們要跟屬世的人來講解屬靈的事情,是一點都不容易的
[00:05:32.000 --> 00:05:35.000]  他們不單止不明白,他們還會覺得是愚蠢
[00:05:35.000 --> 00:05:38.000]  他們不單止不明白,他們還會覺得這是愚蠢的
[00:05:38.000 --> 00:05:43.000]  所以我們或多或少都會聽過一些不信的人來評價基督徒
[00:05:43.000 --> 00:05:48.000]  所以我們或多或少也聽過一些不信的人來評價基督徒
[00:05:48.000 --> 00:05:51.000]  基督徒信耶穌,因為他們意志薄弱
[00:05:51.000 --> 00:05:54.000]  他們說基督徒信耶穌是因為他們意志薄弱
[00:05:54.000 --> 00:05:56.000]  這班人容易受欺騙
[00:05:56.000 --> 00:05:57.000]  這班人容易受欺騙
[00:05:57.000 --> 00:05:58.000]  逃避現實
[00:05:58.000 --> 00:06:00.000]  逃避現實
[00:06:00.000 --> 00:06:03.000]  我記得有一次在網上看一些新聞
[00:06:03.000 --> 00:06:05.000]  我記得有一次在網上看一些新聞
[00:06:05.000 --> 00:06:08.000]  現在新聞是給人意見的
[00:06:08.000 --> 00:06:10.000]  現在很多新聞都是讓人可以去給意見的
[00:06:10.000 --> 00:06:13.000]  現在很多新聞都是讓人可以去給意見的
[00:06:13.000 --> 00:06:15.000]  網主就是討論一些社會議題
[00:06:15.000 --> 00:06:16.000]  網主就是討論一些社會議題
[00:06:16.000 --> 00:06:18.000]  網主就是討論一些社會議題
[00:06:18.000 --> 00:06:19.000]  網主就是討論一些社會議題
[00:06:19.000 --> 00:06:20.000]  網主就是討論一些社會議題
[00:06:20.000 --> 00:06:21.000]  網主就是討論一些社會議題
[00:06:21.000 --> 00:06:22.000]  網主就是討論一些社會議題
[00:06:22.000 --> 00:06:23.000]  網主就是討論一些社會議題
[00:06:23.000 --> 00:06:24.000]  網主就是討論一些社會議題
[00:06:24.000 --> 00:06:25.000]  網主就是討論一些社會議題
[00:06:25.000 --> 00:06:26.000]  網主就是討論一些社會議題
[00:06:26.000 --> 00:06:27.000]  網主就是討論一些社會議題
[00:06:27.000 --> 00:06:28.000]  網主就是討論一些社會議題
[00:06:28.000 --> 00:06:29.000]  網主就是討論一些社會議題
[00:06:29.000 --> 00:06:30.000]  網主就是討論一些社會議題
[00:06:30.000 --> 00:06:41.000]  網主就是討論一些社會議題
[00:06:41.000 --> 00:06:42.000]  網主就是討論一些社會議題
[00:06:42.000 --> 00:06:43.000]  網主就是討論一些社會議題
[00:06:43.000 --> 00:06:44.000]  網主就是討論一些社會議題
[00:06:44.000 --> 00:06:45.000]  網主就是討論一些社會議題
[00:06:45.000 --> 00:06:46.000]  網主就是討論一些社會議題
[00:06:46.000 --> 00:06:47.000]  網主就是討論一些社會議題
[00:06:47.000 --> 00:06:48.000]  網主就是討論一些社會議題
[00:06:48.000 --> 00:06:49.000]  網主就是討論一些社會議題
[00:06:49.000 --> 00:06:50.000]  網主就是討論一些社會議題
[00:06:50.000 --> 00:06:51.000]  網主就是討論一些社會議題
[00:06:51.000 --> 00:06:52.000]  網主就是討論一些社會議題
[00:06:52.000 --> 00:06:53.000]  網主就是討論一些社會議題
[00:06:53.000 --> 00:06:54.000]  網主就是討論一些社會議題
[00:06:54.000 --> 00:06:55.000]  網主就是討論一些社會議題
[00:06:55.000 --> 00:06:56.000]  網主就是討論一些社會議題
[00:06:56.000 --> 00:07:00.000]  網主就是討論一些社會議題
[00:07:00.000 --> 00:07:01.000]  網主就是討論一些社會議題
[00:07:01.000 --> 00:07:02.000]  網主就是討論一些社會議題
[00:07:02.000 --> 00:07:03.000]  網主就是討論一些社會議題
[00:07:03.000 --> 00:07:04.000]  網主就是討論一些社會議題
[00:07:04.000 --> 00:07:05.000]  網主就是討論一些社會議題
[00:07:05.000 --> 00:07:06.000]  網主就是討論一些社會議題
[00:07:06.000 --> 00:07:07.000]  網主就是討論一些社會議題
[00:07:07.000 --> 00:07:08.000]  網主就是討論一些社會議題
[00:07:08.000 --> 00:07:09.000]  網主就是討論一些社會議題
[00:07:09.000 --> 00:07:10.000]  網主就是討論一些社會議題
[00:07:10.000 --> 00:07:11.000]  網主就是討論一些社會議題
[00:07:11.000 --> 00:07:12.000]  網主就是討論一些社會議題
[00:07:12.000 --> 00:07:13.000]  網主就是討論一些社會議題
[00:07:13.000 --> 00:07:14.000]  網主就是討論一些社會議題
[00:07:14.000 --> 00:07:15.000]  網主就是討論一些社會議題
[00:07:15.000 --> 00:07:28.000]  網主就是討論一些社會議題
[00:07:28.000 --> 00:07:29.000]  網主就是討論一些社會議題
[00:07:29.000 --> 00:07:30.000]  網主就是討論一些社會議題
[00:07:30.000 --> 00:07:31.000]  網主就是討論一些社會議題
[00:07:31.000 --> 00:07:32.000]  網主就是討論一些社會議題
[00:07:32.000 --> 00:07:33.000]  網主就是討論一些社會議題
[00:07:33.000 --> 00:07:34.000]  網主就是討論一些社會議題
[00:07:34.000 --> 00:07:35.000]  網主就是討論一些社會議題
[00:07:35.000 --> 00:07:36.000]  網主就是討論一些社會議題
[00:07:36.000 --> 00:07:37.000]  網主就是討論一些社會議題
[00:07:37.000 --> 00:07:38.000]  網主就是討論一些社會議題
[00:07:38.000 --> 00:07:39.000]  網主就是討論一些社會議題
[00:07:39.000 --> 00:07:40.000]  網主就是討論一些社會議題
[00:07:40.000 --> 00:07:41.000]  網主就是討論一些社會議題
[00:07:41.000 --> 00:07:42.000]  網主就是討論一些社會議題
[00:07:42.000 --> 00:07:43.000]  網主就是討論一些社會議題
[00:07:43.000 --> 00:07:45.000]  網主就是討論一些社會議題
[00:07:45.000 --> 00:07:46.000]  網主就是討論一些社會議題
[00:07:46.000 --> 00:07:47.000]  網主就是討論一些社會議題
[00:07:47.000 --> 00:07:48.000]  網主就是討論一些社會議題
[00:07:48.000 --> 00:07:49.000]  網主就是討論一些社會議題
[00:07:49.000 --> 00:07:50.000]  網主就是討論一些社會議題
[00:07:50.000 --> 00:07:51.000]  網主就是討論一些社會議題
[00:07:51.000 --> 00:07:52.000]  網主就是討論一些社會議題
[00:07:52.000 --> 00:07:53.000]  網主就是討論一些社會議題
[00:07:53.000 --> 00:07:54.000]  網主就是討論一些社會議題
[00:07:54.000 --> 00:07:55.000]  網主就是討論一些社會議題
[00:07:55.000 --> 00:07:56.000]  網主就是討論一些社會議題
[00:07:56.000 --> 00:07:57.000]  網主就是討論一些社會議題
[00:07:57.000 --> 00:07:58.000]  網主就是討論一些社會議題
[00:07:58.000 --> 00:07:59.000]  網主就是討論一些社會議題
[00:07:59.000 --> 00:08:00.000]  網主就是討論一些社會議題
[00:08:00.000 --> 00:08:14.000]  網主就是討論一些社會議題
[00:08:14.000 --> 00:08:15.000]  網主就是討論一些社會議題
[00:08:15.000 --> 00:08:16.000]  網主就是討論一些社會議題
[00:08:16.000 --> 00:08:17.000]  網主就是討論一些社會議題
[00:08:17.000 --> 00:08:18.000]  網主就是討論一些社會議題
[00:08:18.000 --> 00:08:19.000]  網主就是討論一些社會議題
[00:08:19.000 --> 00:08:20.000]  網主就是討論一些社會議題
[00:08:20.000 --> 00:08:21.000]  網主就是討論一些社會議題
[00:08:21.000 --> 00:08:22.000]  網主就是討論一些社會議題
[00:08:22.000 --> 00:08:23.000]  網主就是討論一些社會議題
[00:08:23.000 --> 00:08:24.000]  網主就是討論一些社會議題
[00:08:24.000 --> 00:08:25.000]  網主就是討論一些社會議題
[00:08:25.000 --> 00:08:26.000]  網主就是討論一些社會議題
[00:08:26.000 --> 00:08:27.000]  網主就是討論一些社會議題
[00:08:27.000 --> 00:08:28.000]  網主就是討論一些社會議題
[00:08:28.000 --> 00:08:29.000]  網主就是討論一些社會議題
[00:08:29.000 --> 00:08:30.000]  網主就是討論一些社會議題
[00:08:30.000 --> 00:08:31.000]  網主就是討論一些社會議題
[00:08:31.000 --> 00:08:32.000]  網主就是討論一些社會議題
[00:08:32.000 --> 00:08:33.000]  網主就是討論一些社會議題
[00:08:33.000 --> 00:08:34.000]  網主就是討論一些社會議題
[00:08:34.000 --> 00:08:35.000]  網主就是討論一些社會議題
[00:08:35.000 --> 00:08:36.000]  網主就是討論一些社會議題
[00:08:36.000 --> 00:08:37.000]  網主就是討論一些社會議題
[00:08:37.000 --> 00:08:38.000]  網主就是討論一些社會議題
[00:08:38.000 --> 00:08:39.000]  網主就是討論一些社會議題
[00:08:39.000 --> 00:08:40.000]  網主就是討論一些社會議題
[00:08:40.000 --> 00:08:41.000]  網主就是討論一些社會議題
[00:08:41.000 --> 00:08:42.000]  網主就是討論一些社會議題
[00:08:42.000 --> 00:08:43.000]  網主就是討論一些社會議題
[00:08:43.000 --> 00:08:44.000]  網主就是討論一些社會議題
[00:08:44.000 --> 00:08:45.000]  網主就是討論一些社會議題
[00:08:45.000 --> 00:09:11.000]  網主就是討論一些社會議題
[00:09:11.000 --> 00:09:18.000]  網主就是討論一些社會議題
[00:09:18.000 --> 00:09:19.000]  網主就是討論一些社會議題
[00:09:19.000 --> 00:09:20.000]  網主就是討論一些社會議題
[00:09:20.000 --> 00:09:21.000]  網主就是討論一些社會議題
[00:09:21.000 --> 00:09:22.000]  網主就是討論一些社會議題
[00:09:22.000 --> 00:09:23.000]  網主就是討論一些社會議題
[00:09:23.000 --> 00:09:24.000]  網主就是討論一些社會議題
[00:09:24.000 --> 00:09:25.000]  網主就是討論一些社會議題
[00:09:25.000 --> 00:09:26.000]  網主就是討論一些社會議題
[00:09:26.000 --> 00:09:27.000]  網主就是討論一些社會議題
[00:09:27.000 --> 00:09:28.000]  網主就是討論一些社會議題
[00:09:28.000 --> 00:09:29.000]  網主就是討論一些社會議題
[00:09:29.000 --> 00:09:30.000]  網主就是討論一些社會議題
[00:09:30.000 --> 00:09:31.000]  網主就是討論一些社會議題
[00:09:31.000 --> 00:09:32.000]  網主就是討論一些社會議題
[00:09:32.000 --> 00:09:33.000]  網主就是討論一些社會議題
[00:09:33.000 --> 00:09:43.000]  網主就是討論一些社會議題
[00:09:43.000 --> 00:09:44.000]  網主就是討論一些社會議題
[00:09:44.000 --> 00:09:45.000]  網主就是討論一些社會議題
[00:09:45.000 --> 00:09:46.000]  網主就是討論一些社會議題
[00:09:46.000 --> 00:09:47.000]  網主就是討論一些社會議題
[00:09:47.000 --> 00:09:48.000]  網主就是討論一些社會議題
[00:09:48.000 --> 00:09:49.000]  網主就是討論一些社會議題
[00:09:49.000 --> 00:09:50.000]  網主就是討論一些社會議題
[00:09:50.000 --> 00:09:51.000]  網主就是討論一些社會議題
[00:09:51.000 --> 00:09:52.000]  網主就是討論一些社會議題
[00:09:52.000 --> 00:09:53.000]  網主就是討論一些社會議題
[00:09:53.000 --> 00:09:54.000]  網主就是討論一些社會議題
[00:09:54.000 --> 00:09:55.000]  網主就是討論一些社會議題
[00:09:55.000 --> 00:09:56.000]  網主就是討論一些社會議題
[00:09:56.000 --> 00:09:57.000]  網主就是討論一些社會議題
[00:09:57.000 --> 00:09:58.000]  網主就是討論一些社會議題
[00:09:58.000 --> 00:10:04.000]  網主就是討論一些社會議題
[00:10:04.000 --> 00:10:05.000]  網主就是討論一些社會議題
[00:10:05.000 --> 00:10:06.000]  網主就是討論一些社會議題
[00:10:06.000 --> 00:10:07.000]  網主就是討論一些社會議題
[00:10:07.000 --> 00:10:08.000]  網主就是討論一些社會議題
[00:10:08.000 --> 00:10:09.000]  網主就是討論一些社會議題
[00:10:09.000 --> 00:10:10.000]  網主就是討論一些社會議題
[00:10:10.000 --> 00:10:11.000]  網主就是討論一些社會議題
[00:10:11.000 --> 00:10:12.000]  網主就是討論一些社會議題
[00:10:12.000 --> 00:10:13.000]  網主就是討論一些社會議題
[00:10:13.000 --> 00:10:14.000]  網主就是討論一些社會議題
[00:10:14.000 --> 00:10:15.000]  網主就是討論一些社會議題
[00:10:15.000 --> 00:10:16.000]  網主就是討論一些社會議題
[00:10:16.000 --> 00:10:17.000]  網主就是討論一些社會議題
[00:10:17.000 --> 00:10:18.000]  網主就是討論一些社會議題
[00:10:18.000 --> 00:10:19.000]  網主就是討論一些社會議題
[00:10:19.000 --> 00:10:28.000]  網主就是討論一些社會議題
[00:10:28.000 --> 00:10:29.000]  網主就是討論一些社會議題
[00:10:29.000 --> 00:10:30.000]  網主就是討論一些社會議題
[00:10:30.000 --> 00:10:31.000]  網主就是討論一些社會議題
[00:10:31.000 --> 00:10:32.000]  網主就是討論一些社會議題
[00:10:32.000 --> 00:10:33.000]  網主就是討論一些社會議題
[00:10:33.000 --> 00:10:34.000]  網主就是討論一些社會議題
[00:10:34.000 --> 00:10:35.000]  網主就是討論一些社會議題
[00:10:35.000 --> 00:10:36.000]  網主就是討論一些社會議題
[00:10:36.000 --> 00:10:37.000]  網主就是討論一些社會議題
[00:10:37.000 --> 00:10:38.000]  網主就是討論一些社會議題
[00:10:38.000 --> 00:10:39.000]  網主就是討論一些社會議題
[00:10:39.000 --> 00:10:40.000]  網主就是討論一些社會議題
[00:10:40.000 --> 00:10:41.000]  網主就是討論一些社會議題
[00:10:41.000 --> 00:10:42.000]  網主就是討論一些社會議題
[00:10:42.000 --> 00:10:43.000]  網主就是討論一些社會議題
[00:10:43.000 --> 00:10:49.000]  網主就是討論一些社會議題
[00:10:49.000 --> 00:10:50.000]  網主就是討論一些社會議題
[00:10:50.000 --> 00:10:51.000]  網主就是討論一些社會議題
[00:10:51.000 --> 00:10:52.000]  網主就是討論一些社會議題
[00:10:52.000 --> 00:10:53.000]  網主就是討論一些社會議題
[00:10:53.000 --> 00:10:54.000]  網主就是討論一些社會議題
[00:10:54.000 --> 00:10:55.000]  網主就是討論一些社會議題
[00:10:55.000 --> 00:10:56.000]  網主就是討論一些社會議題
[00:10:56.000 --> 00:10:57.000]  網主就是討論一些社會議題
[00:10:57.000 --> 00:10:58.000]  網主就是討論一些社會議題
[00:10:58.000 --> 00:10:59.000]  網主就是討論一些社會議題
[00:10:59.000 --> 00:11:00.000]  網主就是討論一些社會議題
[00:11:00.000 --> 00:11:01.000]  網主就是討論一些社會議題
[00:11:01.000 --> 00:11:02.000]  網主就是討論一些社會議題
[00:11:02.000 --> 00:11:03.000]  網主就是討論一些社會議題
[00:11:03.000 --> 00:11:04.000]  網主就是討論一些社會議題
[00:11:04.000 --> 00:11:13.000]  網主就是討論一些社會議題
[00:11:13.000 --> 00:11:14.000]  網主就是討論一些社會議題
[00:11:14.000 --> 00:11:15.000]  網主就是討論一些社會議題
[00:11:15.000 --> 00:11:16.000]  網主就是討論一些社會議題
[00:11:16.000 --> 00:11:17.000]  網主就是討論一些社會議題
[00:11:17.000 --> 00:11:18.000]  網主就是討論一些社會議題
[00:11:18.000 --> 00:11:19.000]  網主就是討論一些社會議題
[00:11:19.000 --> 00:11:20.000]  網主就是討論一些社會議題
[00:11:20.000 --> 00:11:21.000]  網主就是討論一些社會議題
[00:11:21.000 --> 00:11:22.000]  網主就是討論一些社會議題
[00:11:22.000 --> 00:11:23.000]  網主就是討論一些社會議題
[00:11:23.000 --> 00:11:24.000]  網主就是討論一些社會議題
[00:11:24.000 --> 00:11:25.000]  網主就是討論一些社會議題
[00:11:25.000 --> 00:11:26.000]  網主就是討論一些社會議題
[00:11:26.000 --> 00:11:27.000]  網主就是討論一些社會議題
[00:11:27.000 --> 00:11:28.000]  網主就是討論一些社會議題
[00:11:28.000 --> 00:11:34.000]  網主就是討論一些社會議題
[00:11:34.000 --> 00:11:35.000]  網主就是討論一些社會議題
[00:11:35.000 --> 00:11:36.000]  網主就是討論一些社會議題
[00:11:36.000 --> 00:11:37.000]  網主就是討論一些社會議題
[00:11:37.000 --> 00:11:38.000]  網主就是討論一些社會議題
[00:11:38.000 --> 00:11:39.000]  網主就是討論一些社會議題
[00:11:39.000 --> 00:11:40.000]  網主就是討論一些社會議題
[00:11:40.000 --> 00:11:41.000]  網主就是討論一些社會議題
[00:11:41.000 --> 00:11:42.000]  網主就是討論一些社會議題
[00:11:42.000 --> 00:11:43.000]  網主就是討論一些社會議題
[00:11:43.000 --> 00:11:44.000]  網主就是討論一些社會議題
[00:11:44.000 --> 00:11:45.000]  網主就是討論一些社會議題
[00:11:45.000 --> 00:11:46.000]  網主就是討論一些社會議題
[00:11:46.000 --> 00:11:47.000]  網主就是討論一些社會議題
[00:11:47.000 --> 00:11:48.000]  網主就是討論一些社會議題
[00:11:48.000 --> 00:11:49.000]  網主就是討論一些社會議題
[00:11:49.000 --> 00:11:58.000]  網主就是討論一些社會議題
[00:11:58.000 --> 00:11:59.000]  網主就是討論一些社會議題
[00:11:59.000 --> 00:12:00.000]  網主就是討論一些社會議題
[00:12:00.000 --> 00:12:01.000]  網主就是討論一些社會議題
[00:12:01.000 --> 00:12:02.000]  網主就是討論一些社會議題
[00:12:02.000 --> 00:12:03.000]  網主就是討論一些社會議題
[00:12:03.000 --> 00:12:04.000]  網主就是討論一些社會議題
[00:12:04.000 --> 00:12:05.000]  網主就是討論一些社會議題
[00:12:05.000 --> 00:12:06.000]  網主就是討論一些社會議題
[00:12:06.000 --> 00:12:07.000]  網主就是討論一些社會議題
[00:12:07.000 --> 00:12:08.000]  網主就是討論一些社會議題
[00:12:08.000 --> 00:12:09.000]  網主就是討論一些社會議題
[00:12:09.000 --> 00:12:10.000]  網主就是討論一些社會議題
[00:12:10.000 --> 00:12:11.000]  網主就是討論一些社會議題
[00:12:11.000 --> 00:12:12.000]  網主就是討論一些社會議題
[00:12:12.000 --> 00:12:13.000]  網主就是討論一些社會議題
[00:12:13.000 --> 00:12:19.000]  網主就是討論一些社會議題
[00:12:19.000 --> 00:12:20.000]  網主就是討論一些社會議題
[00:12:20.000 --> 00:12:21.000]  網主就是討論一些社會議題
[00:12:21.000 --> 00:12:22.000]  網主就是討論一些社會議題
[00:12:22.000 --> 00:12:23.000]  網主就是討論一些社會議題
[00:12:23.000 --> 00:12:24.000]  網主就是討論一些社會議題
[00:12:24.000 --> 00:12:25.000]  網主就是討論一些社會議題
[00:12:25.000 --> 00:12:26.000]  網主就是討論一些社會議題
[00:12:26.000 --> 00:12:27.000]  網主就是討論一些社會議題
[00:12:27.000 --> 00:12:28.000]  網主就是討論一些社會議題
[00:12:28.000 --> 00:12:29.000]  網主就是討論一些社會議題
[00:12:29.000 --> 00:12:30.000]  網主就是討論一些社會議題
[00:12:30.000 --> 00:12:31.000]  網主就是討論一些社會議題
[00:12:31.000 --> 00:12:32.000]  網主就是討論一些社會議題
[00:12:32.000 --> 00:12:33.000]  網主就是討論一些社會議題
[00:12:33.000 --> 00:12:34.000]  網主就是討論一些社會議題
[00:12:34.000 --> 00:12:51.000]  網主就是討論一些社會議題
[00:13:04.000 --> 00:13:05.000]  網主就是討論一些社會議題
[00:13:05.000 --> 00:13:06.000]  網主就是討論一些社會議題
[00:13:06.000 --> 00:13:07.000]  網主就是討論一些社會議題
