
[00:00:00.000 --> 00:00:05.940]  好 先跟大家分享這個訊息
[00:09:09.760 --> 00:09:15.440]  是她安排下嫁和阿伯蘭同房
[00:09:15.440 --> 00:09:18.880]  是她自己做出來的
[00:09:18.880 --> 00:09:21.920]  但現在沒有承擔責任不止
[00:09:21.920 --> 00:09:26.000]  甚至把責任推在其他人身上
[00:09:26.000 --> 00:09:28.240]  推在阿伯蘭身上
[00:09:28.240 --> 00:09:31.200]  甚至推在神的身上
[00:09:31.200 --> 00:09:33.760]  所以你留意到的時候
[00:09:33.760 --> 00:09:41.520]  如果今天人缺乏了忍耐去等候人的時候
[00:09:41.520 --> 00:09:46.400]  用自己的方法來解決眼前的問題的時候
[00:09:46.400 --> 00:09:50.480]  往往她沒有想到
[00:09:50.480 --> 00:09:54.320]  這個方法會不會引來更多的問題
[00:09:54.320 --> 00:09:58.240]  更多的惡果 更多的後遺症呢?
[00:09:58.240 --> 00:10:03.680]  這時候很可能會有非常惡劣的副作用
[00:10:03.680 --> 00:10:06.800]  會產生很多不良的後果
[00:10:06.800 --> 00:10:08.720]  但可能就是很急了
[00:10:08.720 --> 00:10:11.920]  又或者不再考慮清楚
[00:10:11.920 --> 00:10:13.520]  就採取行動
[00:10:13.520 --> 00:10:15.200]  缺乏了這個忍耐
[00:10:15.200 --> 00:10:16.800]  帶來的是什麼呢?
[00:10:16.800 --> 00:10:19.360]  就是一個很嚴重的問題
[00:10:19.360 --> 00:10:21.920]  而人犯了錯之後
[00:10:21.920 --> 00:10:25.760]  使得人都受苦
[00:10:25.760 --> 00:10:28.640]  特別是人可能會受苦
[00:10:28.640 --> 00:10:30.160]  那你留意一下
[00:10:30.160 --> 00:10:31.920]  阿伯蘭其實很糟糕
[00:10:31.920 --> 00:10:34.320]  她沒有主持公道
[00:10:34.320 --> 00:10:37.120]  她只是懼怕自己的妻子暗暗沉沉
[00:10:37.120 --> 00:10:38.080]  於是竟然說
[00:10:38.080 --> 00:10:39.520]  屍女在你手下
[00:10:39.520 --> 00:10:41.600]  你可以隨意待她
[00:10:41.600 --> 00:10:46.320]  好了 有了這樣的指令之後
[00:10:46.320 --> 00:10:49.760]  撒內就更加苦待她
[00:10:49.760 --> 00:10:52.640]  我們不知道她用什麼來做苦待
[00:10:52.640 --> 00:10:54.560]  已經沒有記載這件事
[00:10:54.560 --> 00:10:56.480]  但你可以想一下
[00:10:56.480 --> 00:10:59.600]  這個婢女身懷六甲
[00:10:59.600 --> 00:11:01.600]  她還是外奴
[00:11:01.600 --> 00:11:03.600]  她是埃及人
[00:11:03.600 --> 00:11:07.840]  好了 她都要逃跑
[00:11:07.840 --> 00:11:11.600]  當她逃跑的時候前路茫茫
[00:11:11.600 --> 00:11:14.000]  生活無所依靠
[00:11:14.000 --> 00:11:18.320]  但如果不是受逼迫
[00:11:18.320 --> 00:11:20.080]  無可奈何之下
[00:11:20.080 --> 00:11:22.080]  她不會離開
[00:11:22.080 --> 00:11:27.280]  我想很多人都有這個經歷
[00:11:27.280 --> 00:11:30.320]  所以人可以用很多的方法
[00:11:30.320 --> 00:11:33.120]  去苦待人比動物更加可怕
[00:11:33.120 --> 00:11:34.080]  好了
[00:11:34.080 --> 00:11:36.960]  這時候大臣仍然憐憫
[00:11:36.960 --> 00:11:41.120]  大臣就向逃亡的下甲
[00:11:41.120 --> 00:11:42.960]  帶她去展示
[00:11:42.960 --> 00:11:46.160]  叫她回家
[00:11:46.160 --> 00:11:48.960]  讓她再一次受害
[00:11:48.960 --> 00:11:52.000]  當然我相信神會會阻止
[00:11:52.000 --> 00:11:54.000]  撒內繼續苦待她
[00:11:54.000 --> 00:11:57.920]  並且應許下甲她的孩子
[00:11:57.920 --> 00:11:59.920]  將會成為大國
[00:11:59.920 --> 00:12:01.680]  如果你留意到
[00:12:01.680 --> 00:12:03.680]  聖經裡面記載了
[00:12:03.680 --> 00:12:06.320]  下甲所生的就是以實瑪利
[00:12:06.320 --> 00:12:09.760]  以實瑪利都有十二支派的
[00:12:09.760 --> 00:12:13.600]  只有聖經沒有詳細記載這些事情
[00:12:13.600 --> 00:12:17.280]  後來亞伯拉罕
[00:12:17.280 --> 00:12:19.040]  九十九歲
[00:12:19.040 --> 00:12:21.600]  他認識了以撒
[00:12:21.600 --> 00:12:24.080]  要等了很多年
[00:12:24.080 --> 00:12:25.600]  終於得到了
[00:12:25.600 --> 00:12:27.600]  但撒內又不滿
[00:12:27.600 --> 00:12:29.920]  下甲的兒子以實瑪利
[00:12:29.920 --> 00:12:34.480]  去嬉笑他的兒子以撒
[00:12:34.480 --> 00:12:37.120]  更加怕將來兒子
[00:12:37.120 --> 00:12:40.880]  會搶奪了兒子的身家
[00:12:40.880 --> 00:12:47.440]  因為以實瑪利比他親生的兒子
[00:12:47.440 --> 00:12:49.440]  以撒大很多
[00:12:49.440 --> 00:12:51.440]  他說我年紀這麼大了
[00:12:51.440 --> 00:12:54.000]  很快就會離開這個世界
[00:12:54.000 --> 00:12:55.600]  誰看著我兒子
[00:12:55.600 --> 00:12:57.600]  於是心裡又不安
[00:12:57.600 --> 00:13:00.560]  又再下族剋令
[00:13:00.560 --> 00:13:02.560]  我們來看看
[00:13:02.560 --> 00:13:05.040]  二十一章第八到第十一節
[00:13:05.040 --> 00:13:07.520]  孩子漸長就斷尿賴
[00:13:07.520 --> 00:13:08.960]  以撒斷尿的日子
[00:13:08.960 --> 00:13:12.880]  亞伯拉罕設擺豐盛的現席
[00:13:12.880 --> 00:13:15.920]  當時撒拉罕的埃及人下甲
[00:13:15.920 --> 00:13:19.520]  給亞伯拉罕所生的兒子嬉笑
[00:13:19.520 --> 00:13:22.480]  你留意這個嬉笑是什麼呢
[00:13:22.480 --> 00:13:26.560]  就是不是指和他玩
[00:13:26.560 --> 00:13:29.600]  是作弄他 玩弄他
[00:13:29.600 --> 00:13:33.360]  甚至可能對他不利
[00:13:33.360 --> 00:13:35.360]  就是對亞伯拉罕說
[00:13:35.360 --> 00:13:38.240]  你把謝氏女和太兒子趕出去
[00:13:38.240 --> 00:13:40.240]  因為謝氏女的兒子
[00:13:40.240 --> 00:13:42.240]  不可與我的兒子伊莎
[00:13:42.240 --> 00:13:44.240]  一同承受產孽
[00:13:44.240 --> 00:13:46.240]  亞伯拉罕因他兒子的緣故
[00:13:46.240 --> 00:13:48.240]  很憂愁
[00:13:48.240 --> 00:13:52.240]  撒拉又不斷地
[00:13:52.240 --> 00:13:56.240]  給亞伯拉罕壓力
[00:13:56.240 --> 00:13:59.280]  要亞伯拉罕趕走二十萬人
[00:13:59.280 --> 00:14:02.240]  不要忘記這次《聖經》裡面記載
[00:14:02.240 --> 00:14:05.280]  亞伯拉罕憂愁
[00:14:05.280 --> 00:14:07.280]  因為這都是自己的孩子
[00:14:07.280 --> 00:14:09.280]  都是陪伴了一段日子的
[00:14:09.280 --> 00:14:11.280]  自己親生兒子
[00:14:11.280 --> 00:14:13.280]  但要趕他走
[00:14:13.280 --> 00:14:15.280]  這個時候
[00:14:15.280 --> 00:14:17.280]  他內心裡面很多的掙扎
[00:14:17.280 --> 00:14:19.280]  但無奈地
[00:14:19.280 --> 00:14:23.280]  終於都要聽撒拉的指令
[00:14:23.280 --> 00:14:25.280]  趕走下甲
[00:14:25.280 --> 00:14:27.280]  和二十萬里
[00:14:27.280 --> 00:14:29.280]  但我仍然說
[00:14:29.280 --> 00:14:31.280]  即是神是怎樣呢
[00:14:31.280 --> 00:14:33.280]  是有保守下甲
[00:14:33.280 --> 00:14:35.280]  特別是二十萬里
[00:14:35.280 --> 00:14:37.280]  但你看到帶來的禍患是什麼嗎
[00:14:37.280 --> 00:14:39.280]  二十萬里的後裔是什麼
[00:14:39.280 --> 00:14:41.280]  就是阿拉伯人
[00:14:41.280 --> 00:14:43.280]  阿拉伯人和猶太人
[00:14:43.280 --> 00:14:45.280]  猶太人的後裔是誰的後裔
[00:14:45.280 --> 00:14:47.280]  就是亞國的後裔
[00:14:47.280 --> 00:14:49.280]  亞國的父親是誰
[00:14:49.280 --> 00:14:51.280]  就是二十萬里
[00:14:51.280 --> 00:14:53.280]  二十萬里的父親是誰
[00:14:53.280 --> 00:14:55.280]  就是亞伯拉罕
[00:14:55.280 --> 00:14:57.280]  原來是因為亞伯拉罕的錯
[00:14:57.280 --> 00:14:59.280]  就帶來了自己的傷痛
[00:14:59.280 --> 00:15:01.280]  某個程度無辜的
[00:15:01.280 --> 00:15:03.280]  二十萬里受害
[00:15:03.280 --> 00:15:05.280]  更加引申到
[00:15:05.280 --> 00:15:09.280]  今日民族之間的衝突
[00:15:09.280 --> 00:15:11.280]  原來就是因為
[00:15:11.280 --> 00:15:13.280]  缺乏了忍耐
[00:15:13.280 --> 00:15:15.280]  於是帶來的
[00:15:15.280 --> 00:15:17.280]  就是一個禍害
[00:15:17.280 --> 00:15:19.280]  另外一個悲劇人物是誰呢
[00:15:19.280 --> 00:15:21.280]  原來就是蘇勒
[00:15:21.280 --> 00:15:23.280]  蘇勒是什麼
[00:15:23.280 --> 00:15:25.280]  他是被神體寵的
[00:15:25.280 --> 00:15:27.280]  他是第一個
[00:15:27.280 --> 00:15:29.280]  以色列民族裏面的王
[00:15:29.280 --> 00:15:31.280]  神是重視他的
[00:15:31.280 --> 00:15:33.280]  但是後來
[00:15:33.280 --> 00:15:35.280]  他在某個地位之下
[00:15:35.280 --> 00:15:37.280]  慢慢以為自己的決敵很重要
[00:15:37.280 --> 00:15:41.280]  對神已經沒有那麼多的依靠了
[00:15:41.280 --> 00:15:45.280]  當時的宗教領袖是撒姆爾
[00:15:45.280 --> 00:15:47.280]  撒姆爾跟他說 你要等我七天
[00:15:47.280 --> 00:15:49.280]  我會來的
[00:15:49.280 --> 00:15:51.280]  然後帶領你們
[00:15:51.280 --> 00:15:53.280]  向神來獻祭
[00:15:53.280 --> 00:15:55.280]  因為我正在打仗
[00:15:55.280 --> 00:15:57.280]  到時我就會指示你怎樣做
[00:15:57.280 --> 00:15:59.280]  在撒姆爾記上的第十章第八節
[00:15:59.280 --> 00:16:01.280]  但是很可惜
[00:16:01.280 --> 00:16:03.280]  原來當時和菲律師人對峙的時候
[00:16:03.280 --> 00:16:05.280]  那些百姓開始有點懼怕
[00:16:05.280 --> 00:16:07.280]  有些就走了
[00:16:07.280 --> 00:16:09.280]  當他走的時候
[00:16:09.280 --> 00:16:11.280]  他就想 糟了
[00:16:11.280 --> 00:16:13.280]  如果那些百姓走了
[00:16:13.280 --> 00:16:15.280]  怎麼能和我打仗呢
[00:16:15.280 --> 00:16:17.280]  於是他就用他自己的方法來做什麼呢
[00:16:17.280 --> 00:16:19.280]  就是來挽留那些人
[00:16:19.280 --> 00:16:21.280]  他就不再等撒姆爾
[00:16:21.280 --> 00:16:23.280]  來帶他去出現
[00:16:23.280 --> 00:16:27.280]  他自己來帶他去獻祭
[00:16:27.280 --> 00:16:29.280]  結果是怎樣呢
[00:16:29.280 --> 00:16:31.280]  我們就會想
[00:16:31.280 --> 00:16:33.280]  作王的不應該獻祭某個程度是錯的
[00:16:33.280 --> 00:16:35.280]  因為如果你留意到
[00:16:35.280 --> 00:16:37.280]  大衛 所羅門
[00:16:37.280 --> 00:16:39.280]  特別是所羅門去獻聖殿的時候
[00:16:39.280 --> 00:16:41.280]  都有獻祭
[00:16:41.280 --> 00:16:43.280]  誰知道他獻祭完
[00:16:43.280 --> 00:16:45.280]  沒多久撒姆爾就到了
[00:16:45.280 --> 00:16:47.280]  撒姆爾看到他
[00:16:47.280 --> 00:16:49.280]  有獻祭的時候
[00:16:49.280 --> 00:16:51.280]  撒姆爾怎樣罵他呢
[00:16:51.280 --> 00:16:53.280]  第十三 第十四節
[00:16:53.280 --> 00:16:55.280]  撒姆爾對蘇羅說
[00:16:55.280 --> 00:16:57.280]  無視了
[00:16:57.280 --> 00:16:59.280]  沒有遵守耶和華 理神
[00:16:59.280 --> 00:17:01.280]  所吩咐你的命令
[00:17:01.280 --> 00:17:03.280]  若遵守
[00:17:03.280 --> 00:17:05.280]  耶和華必在以色列中
[00:17:05.280 --> 00:17:07.280]  建立你的王位
[00:17:07.280 --> 00:17:09.280]  直到永遠
[00:17:09.280 --> 00:17:11.280]  現在你的王位必不長久
[00:17:11.280 --> 00:17:13.280]  耶和華已經沉著一個合他心意的人
[00:17:13.280 --> 00:17:15.280]  立他作百姓的君
[00:17:15.280 --> 00:17:17.280]  因為你沒有遵守耶和華
[00:17:17.280 --> 00:17:19.280]  所吩咐的
[00:17:19.280 --> 00:17:21.280]  你留意到
[00:17:21.280 --> 00:17:23.280]  撒姆爾
[00:17:23.280 --> 00:17:25.280]  怎樣去責備蘇羅呢
[00:17:25.280 --> 00:17:27.280]  蘇羅就是缺乏了忍耐
[00:17:27.280 --> 00:17:29.280]  他看著目前
[00:17:29.280 --> 00:17:31.280]  眼見的形勢
[00:17:31.280 --> 00:17:33.280]  打仗 但撒姆爾還未來
[00:17:33.280 --> 00:17:35.280]  未為我們祈禱 未有祝福
[00:17:35.280 --> 00:17:37.280]  我們怎樣打這場仗呢
[00:17:37.280 --> 00:17:39.280]  百姓又走了 我們的軍隊
[00:17:39.280 --> 00:17:41.280]  越來越少 不行 不行
[00:17:41.280 --> 00:17:43.280]  於是就用自己的方法
[00:17:43.280 --> 00:17:45.280]  獻祭我再說
[00:17:45.280 --> 00:17:47.280]  其實軍王可以獻祭
[00:17:47.280 --> 00:17:49.280]  但最大問題 蘇羅這個獻祭
[00:17:49.280 --> 00:17:51.280]  不是真的獻給神
[00:17:51.280 --> 00:17:53.280]  是一個政治上的動作
[00:17:53.280 --> 00:17:57.280]  他想藉著這樣挽留那些人
[00:17:57.280 --> 00:17:59.280]  所以
[00:17:59.280 --> 00:18:01.280]  因為不是真心的獻祭
[00:18:01.280 --> 00:18:03.280]  又缺乏了忍耐
