
[00:00:00.000 --> 00:00:03.400]  我們之前有一個祈禱
[00:07:31.900 --> 00:07:36.400]  施洗約翰是一個怎樣的人呢?
[00:07:36.400 --> 00:07:37.300]  稍稍講講
[00:07:37.300 --> 00:07:39.700]  如果已經懂的就當溫習
[00:07:39.700 --> 00:07:43.500]  不懂的就當學習
[00:07:43.500 --> 00:07:47.900]  他實際上是耶穌的表哥
[00:07:47.900 --> 00:07:52.900]  因為他的瑪利亞和他的媽媽
[00:07:52.900 --> 00:07:59.100]  伊麗莎白是撒加利亞那邊的一個親戚的關係
[00:07:59.100 --> 00:08:05.400]  所以當天使向瑪利亞報喜
[00:08:05.400 --> 00:08:10.400]  說她要懷孕的時候
[00:08:10.400 --> 00:08:16.800]  瑪利亞就走去找伊麗莎白
[00:08:16.800 --> 00:08:18.200]  聖經裡面記載
[00:08:18.200 --> 00:08:22.900]  伊麗莎白一見到瑪利亞來
[00:08:22.900 --> 00:08:27.400]  施洗約翰在她的肚子裡面就動了
[00:08:27.400 --> 00:08:31.900]  伊麗莎白就是施洗約翰的媽媽就說
[00:08:31.900 --> 00:08:34.300]  你是有福的女子
[00:08:34.300 --> 00:08:41.000]  當時施洗約翰是帶耶穌六個月
[00:08:41.000 --> 00:08:44.900]  他們的關係是這樣的
[00:08:44.900 --> 00:08:50.300]  施洗約翰的爸爸撒加利亞是一個祭司
[00:08:50.300 --> 00:08:52.700]  在聖殿裡面公職
[00:08:52.700 --> 00:08:57.000]  他們兩夫妻一直都沒有子女
[00:08:57.000 --> 00:09:00.700]  在古代沒有子女是很惆悵的
[00:09:00.700 --> 00:09:08.900]  是一種在社會上沒有什麼面子的
[00:09:08.900 --> 00:09:10.800]  正在他公職的時候
[00:09:10.800 --> 00:09:14.300]  上帝的使者就跟撒加利亞說
[00:09:14.300 --> 00:09:16.300]  你要生一個兒子
[00:09:16.300 --> 00:09:17.800]  她都不敢相信
[00:09:17.800 --> 00:09:21.300]  因為已經是想著沒有了
[00:09:21.300 --> 00:09:25.600]  好像撒拉一樣想著沒有了
[00:09:25.600 --> 00:09:29.400]  當使者告訴她的時候她不相信
[00:09:29.400 --> 00:09:31.100]  她就說不了話了
[00:09:31.100 --> 00:09:33.100]  這裡福音書記載
[00:09:33.100 --> 00:09:35.800]  然後她的太太也懷孕了
[00:09:35.800 --> 00:09:38.200]  剛才我們讀過啟應經文
[00:09:38.200 --> 00:09:42.900]  其實就是施洗約翰出世之後
[00:09:42.900 --> 00:09:46.400]  撒加利亞開口說話
[00:09:46.400 --> 00:09:49.900]  很有名的叫做撒加利亞頌
[00:09:49.900 --> 00:09:53.100]  正如我們讀過一段啟應的經文
[00:09:53.100 --> 00:09:54.400]  就是撒加利亞頌
[00:09:54.400 --> 00:10:04.200]  描述到施洗約翰的工作
[00:10:04.200 --> 00:10:07.700]  整個施洗約翰的描述就是說
[00:10:07.700 --> 00:10:12.300]  他是為主來預備道路
[00:10:12.300 --> 00:10:15.300]  施洗約翰的人生
[00:10:15.300 --> 00:10:21.700]  一生就是上帝差雷
[00:10:21.700 --> 00:10:28.200]  一個先知為耶穌基督預備道路
[00:10:28.200 --> 00:10:31.700]  究竟是幸運還是不幸運呢?
[00:10:31.700 --> 00:10:34.600]  一個人一出世
[00:10:34.600 --> 00:10:39.000]  上帝就定了他要做什麼
[00:10:39.000 --> 00:10:42.900]  這是好還是不好呢?
[00:10:42.900 --> 00:10:45.400]  大家想一想
[00:10:45.400 --> 00:10:46.600]  如果你想像到
[00:10:46.600 --> 00:10:51.100]  你一出世上帝就為你預備了一個角色
[00:10:51.100 --> 00:10:54.200]  你會說「哈利路亞,上帝,我真是感謝你」
[00:10:54.200 --> 00:10:59.200]  還是「唉呀,真是糟糕了」
[00:10:59.200 --> 00:11:07.100]  我有一個笑話叫做「阿當揀老婆」
[00:11:07.100 --> 00:11:09.800]  這是好還是不好呢?
[00:11:09.800 --> 00:11:12.400]  上帝不做兩個給他選擇
[00:11:12.400 --> 00:11:14.000]  應該做一批
[00:11:14.000 --> 00:11:15.400]  好像挑宮女那樣
[00:11:15.400 --> 00:11:17.300]  為了選擇
[00:11:17.300 --> 00:11:19.300]  沒得選擇
[00:11:19.300 --> 00:11:20.700]  一個
[00:11:20.700 --> 00:11:24.700]  幸福還是不幸福呢?
[00:11:24.700 --> 00:11:27.700]  就要自己評估了
[00:11:27.700 --> 00:11:30.300]  我相信一定有些人是覺得很幸福
[00:11:30.300 --> 00:11:36.500]  有些人就覺得不幸福
[00:11:36.500 --> 00:11:41.600]  施洗約翰的一生
[00:11:41.600 --> 00:11:50.300]  就是被選召為主預備道路
[00:11:50.300 --> 00:11:52.400]  我相信對於他來說
[00:11:52.400 --> 00:11:59.100]  他絕對不會覺得是不幸的
[00:11:59.100 --> 00:12:00.700]  你呢?
[00:12:00.700 --> 00:12:02.600]  你覺得自己呢?
[00:12:02.600 --> 00:12:05.900]  如果你被選召為為主預備道路的那個人
[00:12:05.900 --> 00:12:11.100]  你會覺得自己是幸還是不幸呢?
[00:12:11.100 --> 00:12:13.800]  這個是我們要問自己的問題
[00:12:13.800 --> 00:12:17.600]  如果主要揀選我為他預備道路
[00:12:17.600 --> 00:12:20.900]  我願意還是不願意呢?
[00:12:20.900 --> 00:12:23.400]  這個也是我們將來
[00:12:23.400 --> 00:12:27.100]  可以作為一個靈修思想的題目
[00:12:27.100 --> 00:12:29.500]  施洗約翰的童年
[00:12:29.500 --> 00:12:33.800]  很可能跟耶穌有接觸
[00:12:33.800 --> 00:12:35.800]  而且有不少的接觸
[00:12:35.800 --> 00:12:37.800]  因為按照路加芬的記載
[00:12:37.800 --> 00:12:45.100]  耶穌是每年都想耶路撒冷過節的
[00:12:45.100 --> 00:12:50.800]  那祂去到耶路撒冷過節去哪裏住呢?
[00:12:50.800 --> 00:12:55.000]  應該是去撒加利亞的家
[00:12:55.000 --> 00:12:58.400]  雖然聖經沒有記錄祂去哪裏住
[00:12:58.400 --> 00:12:59.200]  因為很簡單
[00:12:59.200 --> 00:13:01.500]  祂每年都想耶路撒冷過節
[00:13:01.500 --> 00:13:08.700]  撒加利亞是耶路撒冷在聖殿裏面公積的一個祭司
[00:13:08.700 --> 00:13:11.800]  也是一個很近親的
[00:13:11.800 --> 00:13:13.200]  馬尼亞懷孕的時候
[00:13:13.200 --> 00:13:17.300]  第一個去問的就是伊麗莎白
[00:13:17.300 --> 00:13:18.300]  他們是這麼親的
[00:13:18.300 --> 00:13:20.700]  所以耶穌的童年
[00:13:20.700 --> 00:13:22.100]  跟著祂的父母
[00:13:22.100 --> 00:13:23.800]  到了耶路撒冷
[00:13:23.800 --> 00:13:28.300]  應該是在施洗約翰的家裏住
[00:13:28.300 --> 00:13:30.500]  小朋友應該一起玩
[00:13:30.500 --> 00:13:33.400]  他們的關係是很密切的
[00:13:33.400 --> 00:13:35.800]  而且後來出來的時候
[00:13:35.800 --> 00:13:40.500]  其實耶穌和施洗約翰在早期是很接近的
[00:13:40.500 --> 00:13:42.500]  因為他們在那裏傳道
[00:13:42.500 --> 00:13:45.500]  都是說「天國近了,你們應當悔改」
[00:13:45.500 --> 00:13:49.300]  耶穌也去找施洗約翰
[00:13:49.300 --> 00:13:51.700]  叫施洗約翰為他施洗
[00:13:51.700 --> 00:13:56.200]  這些都是顯明了他們之間的關係很密切
[00:13:56.200 --> 00:13:58.200]  在這點上我們看到
[00:13:58.200 --> 00:14:02.600]  施洗約翰是一種很優美的屬靈質素
[00:14:02.600 --> 00:14:05.500]  他很謙揚
[00:14:05.500 --> 00:14:07.600]  第一個就是他很謙揚
[00:14:07.600 --> 00:14:11.000]  或者很謙卑
[00:14:11.000 --> 00:14:15.200]  他是祭司的兒子
[00:14:15.200 --> 00:14:18.300]  比耶穌大半歲
[00:14:18.300 --> 00:14:22.600]  在家庭的背景、社會的地位
[00:14:22.600 --> 00:14:24.900]  家裏面的輩分
[00:14:24.900 --> 00:14:27.900]  他都是大一點的
[00:14:27.900 --> 00:14:31.300]  他是這樣的
[00:14:31.300 --> 00:14:33.600]  而且他出道比較早
[00:14:33.600 --> 00:14:35.700]  他去到這個
[00:14:35.700 --> 00:14:37.200]  當耶穌出來的時候
[00:14:37.200 --> 00:14:38.800]  他已經是成名的
[00:14:38.800 --> 00:14:40.300]  他已經是很有名氣的
[00:14:40.300 --> 00:14:41.900]  在當時的社會裏面
[00:14:41.900 --> 00:14:47.600]  是很有影響力的一個先知式的人物
[00:14:47.600 --> 00:14:52.300]  我們對比自己年紀小的
[00:14:52.300 --> 00:14:56.900]  比自己出身是沒有那麼好的
[00:14:56.900 --> 00:14:59.300]  或者是相熟的人
[00:14:59.300 --> 00:15:05.500]  去謙揚其實是很難的
[00:15:05.500 --> 00:15:08.300]  如果你一起長大
[00:15:08.300 --> 00:15:11.300]  那個人是比你小的
[00:15:11.300 --> 00:15:14.700]  條件是比你差的
[00:15:14.700 --> 00:15:17.200]  而你要謙揚他
[00:15:17.200 --> 00:15:19.500]  要尊崇他
[00:15:19.500 --> 00:15:20.900]  以他為先
[00:15:20.900 --> 00:15:22.900]  其實是不容易的
[00:15:22.900 --> 00:15:24.900]  有沒有想過這個問題?
[00:15:24.900 --> 00:15:29.100]  一直都是我做到大的
[00:15:29.100 --> 00:15:30.700]  突然間你爬我頭
[00:15:30.700 --> 00:15:32.500]  你比我厲害
[00:15:32.500 --> 00:15:34.300]  我要幫你拿鞋
[00:15:34.300 --> 00:15:36.300]  我要服侍你
[00:15:36.300 --> 00:15:39.500]  其實是不容易的
[00:15:39.500 --> 00:15:43.100]  很多童年的時候是很好的朋友
[00:15:43.100 --> 00:15:44.900]  很多玩得來的
[00:15:44.900 --> 00:15:46.800]  我們現在長大了就知道了
[00:15:46.800 --> 00:15:48.100]  小朋友玩得來的
[00:15:48.100 --> 00:15:51.100]  長大了沒有什麼朋友做的
[00:15:51.100 --> 00:15:53.500]  你想想自己身邊的
[00:15:53.500 --> 00:15:55.500]  小時候那些
[00:15:55.500 --> 00:15:57.100]  很玩得來的那些
[00:15:57.100 --> 00:15:58.900]  長大了之後沒有什麼來往
[00:15:58.900 --> 00:16:01.300]  甚至不單止沒有來往
[00:16:01.300 --> 00:16:05.300]  簡直不肯來往
[00:16:05.300 --> 00:16:07.300]  是不是?
[00:16:07.300 --> 00:16:09.100]  有比走競爭
[00:16:09.100 --> 00:16:11.100]  甚至變成對頭都有
[00:16:11.100 --> 00:16:13.900]  很多數不勝數
[00:16:13.900 --> 00:16:16.700]  今天在我們身邊的那些
[00:16:16.700 --> 00:16:20.500]  相信絕少絕少是我們
[00:16:20.500 --> 00:16:22.300]  童年一起長大的
[00:16:22.300 --> 00:16:23.900]  不可以說完全沒有
[00:16:23.900 --> 00:16:28.300]  有都是很罕有的情況
[00:16:28.300 --> 00:16:31.500]  原來人很喜歡比較的
[00:16:31.500 --> 00:16:33.900]  我明明是條件比你好
[00:16:33.900 --> 00:16:35.500]  明明是比你厲害
[00:16:35.500 --> 00:16:43.700]  為什麼現在我要跟著你呢?
[00:16:43.700 --> 00:16:46.300]  我要被你的光芒蓋過我呢?
[00:16:46.300 --> 00:16:47.700]  那種感覺很不舒服
[00:16:47.700 --> 00:16:51.100]  是很不舒服的感覺
[00:16:51.100 --> 00:16:53.500]  我在教會裡面成長
[00:16:53.500 --> 00:16:57.100]  有幾個一起長大的
[00:16:57.100 --> 00:16:59.300]  人家都很羨慕我們
[00:16:59.300 --> 00:17:02.100]  我們叫做三劍俠
[00:17:02.100 --> 00:17:05.500]  真的好像三位一體
[00:17:05.500 --> 00:17:07.500]  去到哪裡都一起的
[00:17:07.500 --> 00:17:09.500]  在教會界當時認識我們
[00:17:09.500 --> 00:17:13.900]  都覺得我們一起長大的
[00:17:13.900 --> 00:17:15.900]  我們好到一個階段
[00:17:15.900 --> 00:17:17.900]  我有一次分享過
[00:17:17.900 --> 00:17:20.300]  當時我們上學畢業的時候
[00:17:20.300 --> 00:17:22.300]  教會只能夠請一個
[00:17:22.300 --> 00:17:24.700]  只能夠有條件請一個人
[00:17:24.700 --> 00:17:26.700]  三個裡面只能夠選一個
[00:17:26.700 --> 00:17:28.700]  出不了這麼多錢的人工
[00:17:28.700 --> 00:17:30.700]  請三個回來
[00:17:30.700 --> 00:17:32.500]  我們就說不要緊
[00:17:32.500 --> 00:17:35.100]  一份糧三個洗
[00:17:35.100 --> 00:17:38.100]  買一送二三個一起回去做
[00:17:38.100 --> 00:17:40.900]  是真的
[00:17:40.900 --> 00:17:45.300]  就建立了一間教會
[00:17:45.300 --> 00:17:47.700]  你說多好
[00:17:47.700 --> 00:17:50.500]  都沒有多少個例子
[00:17:50.500 --> 00:17:56.500]  在當代都是其中一個佳話
[00:17:56.500 --> 00:18:00.900]  一直越來越有成績的時候
[00:18:00.900 --> 00:18:03.900]  其實就開始有分歧
[00:18:03.900 --> 00:18:07.700]  所以後來我們都有些衝突
[00:18:07.700 --> 00:18:09.300]  後來又分開了
[00:18:09.300 --> 00:18:10.900]  很感恩
[00:18:10.900 --> 00:18:12.500]  再過了一段時間
[00:18:12.500 --> 00:18:14.100]  又成熟一點的時候
[00:18:14.100 --> 00:18:15.900]  又能夠彼此接納
[00:18:15.900 --> 00:18:17.700]  又懂得互相欣賞
[00:18:17.700 --> 00:18:21.900]  所以這裏都很故事性
[00:18:21.900 --> 00:18:23.300]  不想在大堂詳細講
[00:18:23.300 --> 00:18:24.700]  有機會可以講一下
[00:18:24.700 --> 00:18:26.100]  我們有些教務的講座
[00:18:26.100 --> 00:18:27.300]  都可以講一下
[00:18:27.300 --> 00:18:28.300]  怎樣一起
[00:18:28.300 --> 00:18:29.300]  怎樣會分開
[00:18:29.300 --> 00:18:30.500]  為什麼又會分開
[00:18:30.500 --> 00:18:32.700]  怎樣才可以走在一起
[00:18:32.700 --> 00:18:34.900]  其實真的不容易
[00:18:34.900 --> 00:18:37.300]  很親密的關係
[00:18:37.300 --> 00:18:41.100]  很容易會有一種很大的矛盾
[00:18:41.100 --> 00:18:43.300]  特別大家所走的路
[00:18:43.300 --> 00:18:45.100]  是差不多的時候
[00:18:45.100 --> 00:18:46.700]  在這裏可以看得到
[00:18:46.700 --> 00:18:51.300]  施洗約翰其實是一個很難得的
[00:18:51.300 --> 00:18:54.700]  他有一種很大的謙卑的心
[00:18:54.700 --> 00:18:56.300]  謙讓的心
[00:18:56.300 --> 00:19:00.900]  這是我們要向他身上學的第一個功課
[00:19:00.900 --> 00:19:04.700]  第二就是他的捨棄
[00:19:04.700 --> 00:19:08.300]  他是祭司的兒子
[00:19:08.300 --> 00:19:13.700]  他是可以接續他爸爸的工作
[00:19:13.700 --> 00:19:16.300]  在社會上是有地位的
[00:19:16.300 --> 00:19:18.900]  在生活上很安舒
[00:19:18.900 --> 00:19:20.700]  但是他被上帝的感召
[00:19:20.700 --> 00:19:22.500]  他放低了
[00:19:22.500 --> 00:19:23.900]  他去到曠野
[00:19:23.900 --> 00:19:28.300]  吃的是蝗蟲野蜜
[00:19:28.300 --> 00:19:31.100]  很困難的生活
[00:19:31.100 --> 00:19:32.700]  一個很大的捨棄
[00:19:32.700 --> 00:19:35.900]  其實真的不容易
[00:19:35.900 --> 00:19:37.500]  有時候我問自己
[00:19:37.500 --> 00:19:41.900]  我亦都跟我的傳道同工說
[00:19:41.900 --> 00:19:44.900]  包括在這裏的或者在區會的
[00:19:44.900 --> 00:19:48.700]  我們不要覺得自己受苦
[00:19:48.700 --> 00:19:50.900]  我們哪裏有機會受苦
[00:19:50.900 --> 00:19:55.100]  什麼都說牧師先
[00:19:55.100 --> 00:19:59.100]  吃的當然是先交給我們
[00:19:59.100 --> 00:20:00.500]  是真的
[00:20:00.500 --> 00:20:04.300]  又拒絕不了
[00:20:04.300 --> 00:20:07.100]  哪裏有機會是沒有的
[00:20:07.100 --> 00:20:09.100]  最多都是辛苦一點
[00:20:09.100 --> 00:20:10.300]  哪裏有受苦
[00:20:10.300 --> 00:20:13.900]  人家都不會給你面色看的
[00:20:13.900 --> 00:20:16.500]  但事實若然真是放低的
[00:20:16.500 --> 00:20:17.700]  在我這一代
[00:20:17.700 --> 00:20:22.300]  都還認識一些傳教士
[00:20:22.300 --> 00:20:24.700]  新一代就比較少機會
[00:20:24.700 --> 00:20:25.900]  而且是體會過
[00:20:25.900 --> 00:20:28.100]  我們以前原生教會
[00:20:28.100 --> 00:20:30.500]  都有一個傳教士創立的
[00:20:30.500 --> 00:20:31.900]  很艱苦
[00:20:31.900 --> 00:20:34.300]  我們讀書的時候都有些宣教士
[00:20:34.300 --> 00:20:35.900]  他們真的來到中國
[00:20:35.900 --> 00:20:38.500]  是將他們的生活水平降到很低
[00:20:38.500 --> 00:20:41.700]  但很多苦
[00:20:41.700 --> 00:20:43.900]  我們都有少許
[00:20:43.900 --> 00:20:46.300]  仍然是給他們的激勵
[00:20:46.300 --> 00:20:47.900]  就是這樣
[00:20:47.900 --> 00:20:50.700]  是應該是這樣
[00:20:50.700 --> 00:20:55.100]  所以我很感恩有機會認識他們
[00:20:55.100 --> 00:20:58.900]  其實吃過苦的人
[00:20:58.900 --> 00:21:02.100]  是比未曾吃過苦的人
[00:21:02.100 --> 00:21:05.100]  是更幸福的
[00:21:05.100 --> 00:21:07.900]  牧師有沒有搞錯
[00:21:07.900 --> 00:21:09.300]  吃過苦的人
[00:21:09.300 --> 00:21:12.300]  比未吃過苦的人更幸福
[00:21:12.300 --> 00:21:15.300]  沒有,是真的
[00:21:15.300 --> 00:21:16.700]  因為我們吃過苦
[00:21:16.700 --> 00:21:19.900]  才知道什麼是幸福
[00:21:19.900 --> 00:21:21.500]  那些未曾吃過苦的人
[00:21:21.500 --> 00:21:35.100]  是不知道什麼叫幸福的
[00:21:35.100 --> 00:21:41.100]  今天我們都不能夠自討苦吃
[00:21:41.100 --> 00:21:44.300]  但是我們如果在香港生活
[00:21:44.300 --> 00:21:47.500]  有些苦也不是我們可以受的
[00:21:47.500 --> 00:21:49.300]  或者會受的
[00:21:49.300 --> 00:21:52.700]  因為我們整個社會的環境並不提供
[00:21:52.700 --> 00:21:55.300]  但是我很記得我的老師說
[00:21:55.300 --> 00:21:56.900]  我們不一定會吃苦
