
[00:00:00.000 --> 00:00:01.840]  我們有祈禱
[00:02:30.520 --> 00:02:32.640]  隔住了你和我
[00:02:32.640 --> 00:02:35.520]  我們人很擅長建圍牆
[00:02:35.520 --> 00:02:40.440]  但是神願意我們所建立的不是牆
[00:02:40.440 --> 00:02:43.960]  而是人能夠共用的一個家
[00:02:43.960 --> 00:02:47.320]  一間屋是以神為首
[00:02:47.320 --> 00:02:50.800]  以及有神同在的神的聖殿
[00:02:50.800 --> 00:02:52.320]  不過我們一同去看看
[00:02:52.320 --> 00:02:54.600]  今天我們所說的經文裡面的內容
[00:02:54.600 --> 00:02:57.400]  怎樣說到神去成就這份這麼大的救恩
[00:02:57.400 --> 00:03:00.320]  首先我們看第十一至第十二節
[00:03:00.320 --> 00:03:04.800]  這裡說到罪惡是讓人去建立牆
[00:03:04.800 --> 00:03:08.080]  就是從前我們這群稱為外邦人的
[00:03:08.080 --> 00:03:12.440]  以及是神各樣應許諸約上的局外人
[00:03:12.440 --> 00:03:14.000]  第十一和第十二節
[00:03:14.000 --> 00:03:19.440]  根據我用和合本的修訂版是這樣說
[00:03:19.440 --> 00:03:22.920]  所以你們要記得從前你們按肉體是外邦人
[00:03:22.920 --> 00:03:24.600]  是沒受割禮的
[00:03:24.600 --> 00:03:27.320]  這名字是那些憑人手在肉身上
[00:03:27.320 --> 00:03:29.160]  受割禮的人所取的
[00:03:29.160 --> 00:03:31.840]  要記得那時候你們與基督無關
[00:03:31.840 --> 00:03:34.560]  與以色列選民團體隔絕
[00:03:34.560 --> 00:03:36.960]  在所應許的約上是局外人
[00:03:36.960 --> 00:03:40.800]  而且在世上沒有指望 沒有神
[00:03:40.800 --> 00:03:41.760]  這裡說到兩方面
[00:03:41.760 --> 00:03:46.480]  一方面在保羅當時的處境來說
[00:03:46.480 --> 00:03:48.880]  將人分開了兩部分
[00:03:48.880 --> 00:03:52.720]  一部分是以色列人蒙神自己去揀選
[00:03:52.720 --> 00:03:57.040]  以及透過割禮這個儀式作為肉身上的記號
[00:03:57.040 --> 00:04:02.360]  去知道哪些人才與神有納約關係
[00:04:02.360 --> 00:04:07.000]  神應許將來有永恆基業的以色列人
[00:04:07.000 --> 00:04:11.240]  但這個以色列人往往用來將他隔開
[00:04:11.240 --> 00:04:15.320]  以色列人自己的民族和外邦人未受割禮
[00:04:15.320 --> 00:04:17.720]  所以當時保羅所說
[00:04:17.720 --> 00:04:24.680]  受割禮和未受割禮成為了一些歧視的語句
[00:04:24.680 --> 00:04:27.040]  我們以色列人是受過割禮的
[00:04:27.040 --> 00:04:28.880]  與那些未受割禮的外邦人
[00:04:28.880 --> 00:04:31.240]  是神所憎惡 並非神的選民
[00:04:31.240 --> 00:04:32.480]  我們更加蒙恩
[00:04:32.480 --> 00:04:34.160]  他們是神要定罪
[00:04:34.160 --> 00:04:38.280]  但保羅說這是人在肉身上
[00:04:38.280 --> 00:04:43.280]  加諸在別人身上的一道牆
[00:04:43.280 --> 00:04:45.120]  同時他也這樣說
[00:04:45.120 --> 00:04:48.040]  因為人犯了罪 神要應許以色列人
[00:04:48.040 --> 00:04:50.600]  那種罪得赦免和得到永恆基業
[00:04:50.600 --> 00:04:54.080]  這些應許 外邦人是沒有份
[00:04:54.080 --> 00:04:56.600]  所以並稱為「局外人」
[00:04:56.600 --> 00:04:58.120]  那怎麼辦呢
[00:04:58.120 --> 00:05:02.080]  原來這個「人的國」在肉身上
[00:05:02.080 --> 00:05:04.680]  保羅在書中看了一些譯本
[00:05:04.680 --> 00:05:06.680]  有兩次最少說到
[00:05:06.680 --> 00:05:10.160]  保羅說是人在肉身或肉體上
[00:05:10.160 --> 00:05:14.720]  加諸在別人身上一些所謂的標記也好
[00:05:14.720 --> 00:05:16.520]  或者我們用一個字眼
[00:05:16.520 --> 00:05:17.600]  好像建築牆一樣
[00:05:17.600 --> 00:05:19.440]  以致人與人之間被隔絕
[00:05:19.440 --> 00:05:20.560]  至今仍然如此
[00:05:20.560 --> 00:05:21.840]  由古代至今
[00:05:21.840 --> 00:05:25.320]  這幾件事都成為了人與人之間
[00:05:25.320 --> 00:05:27.200]  很多的牆壁
[00:05:27.200 --> 00:05:29.080]  隔開了人與人之間的關係
[00:05:29.080 --> 00:05:30.640]  包括有性別
[00:05:30.640 --> 00:05:32.280]  今早我們教會有一個聚會
[00:05:32.280 --> 00:05:34.560]  知道是什麼聚會嗎
[00:05:34.560 --> 00:05:36.960]  我們教會借了給我們播道總會
[00:05:36.960 --> 00:05:43.520]  講到「安女牧師」這個重要課題
[00:05:43.520 --> 00:05:46.840]  因為曾經男同女的侍奉
[00:05:46.840 --> 00:05:49.480]  帶領角色帶來很多爭議
[00:05:49.480 --> 00:05:52.680]  但感謝神透過很多年
[00:05:52.680 --> 00:05:54.200]  大家很公開坦誠
[00:05:54.200 --> 00:05:57.800]  按照聖經和歷史發展的了解
[00:05:57.800 --> 00:05:58.760]  到今天
[00:05:58.760 --> 00:06:01.080]  播道會似乎已經趨向於
[00:06:01.080 --> 00:06:03.240]  會安納女牧師這個做法
[00:06:03.240 --> 00:06:07.360]  但仍然有人因性別上的神學了解
[00:06:07.360 --> 00:06:09.120]  對這方面有異議
[00:06:09.120 --> 00:06:11.160]  更加在其他宗教社會
[00:06:11.160 --> 00:06:19.160]  性別亦成為了很多不同群體圈子的牆壁
[00:06:19.160 --> 00:06:21.640]  其他包括了一些牆壁
[00:06:21.640 --> 00:06:27.920]  是階級、民族、年紀的牆壁
[00:06:27.920 --> 00:06:29.160]  政見呢
[00:06:29.160 --> 00:06:32.560]  更加講政見是非常敏感的話題
[00:06:32.560 --> 00:06:35.400]  甚至同一個建制也好
[00:06:35.400 --> 00:06:38.240]  或者同一班民主派也好
[00:06:38.240 --> 00:06:41.880]  裡面也有不同的政見上
[00:06:41.880 --> 00:06:45.760]  極端或者不同程度的分野
[00:06:45.760 --> 00:06:48.600]  貧富、學歷、職業
[00:06:48.600 --> 00:06:52.000]  甚至我們宗教不同人的神學觀
[00:06:52.000 --> 00:06:53.880]  我們居住的地區
[00:06:53.880 --> 00:06:57.520]  學校的班頂等級
[00:06:57.520 --> 00:06:59.880]  這些都成為了我們人為
[00:06:59.880 --> 00:07:03.880]  加諸在人身上的一些牆壁
[00:07:03.880 --> 00:07:08.720]  導致人與人之間有很多不同的種類
[00:07:08.720 --> 00:07:13.040]  我們用這些眼鏡去分辨什麼人
[00:07:13.040 --> 00:07:14.720]  什麼人我喜歡和他在一起
[00:07:14.720 --> 00:07:16.640]  什麼人在他身上拿很多利益
[00:07:16.640 --> 00:07:18.800]  什麼人我可以給他一些質感
[00:07:18.800 --> 00:07:19.800]  就好像什麼呢
[00:07:19.800 --> 00:07:21.080]  大家都是蘋果
[00:07:21.080 --> 00:07:23.360]  但是到了超級市場你買蘋果
[00:07:23.360 --> 00:07:26.160]  由十塊有三、四個
[00:07:26.160 --> 00:07:30.440]  至到一百塊多買兩、三個都有
[00:07:30.440 --> 00:07:31.720]  什麼分別呢
[00:07:31.720 --> 00:07:33.440]  因為產地不同
[00:07:33.440 --> 00:07:35.120]  因為大小不同
[00:07:35.120 --> 00:07:37.760]  因為有機、沒有機不同
[00:07:37.760 --> 00:07:39.720]  因為品種不同等等
[00:07:39.720 --> 00:07:42.800]  但是人不是蘋果
[00:07:42.800 --> 00:07:45.920]  人是神按照他自己形象所做的
[00:07:45.920 --> 00:07:48.560]  在神面前他看人就是這麼簡單
[00:07:48.560 --> 00:07:50.160]  每一個人都有神的形象
[00:07:50.160 --> 00:07:51.920]  縱使我們犯罪
[00:07:51.920 --> 00:07:53.040]  但是我們的價值
[00:07:53.040 --> 00:07:55.720]  不是在於我們的階級
[00:07:55.720 --> 00:07:56.840]  我們的性別
[00:07:56.840 --> 00:08:00.520]  我們的民族、年齡、學業、職業
[00:08:00.520 --> 00:08:02.720]  等等這些外在的環境
[00:08:02.720 --> 00:08:05.760]  神看我們都是祂所愛的人
[00:08:05.760 --> 00:08:08.960]  所以罪令我們將這些牆建起來
[00:08:08.960 --> 00:08:11.320]  阻隔了人和人之間的關係
[00:08:11.320 --> 00:08:14.120]  導致今天很多的衝突
[00:08:14.120 --> 00:08:18.000]  都是因為我們經常有我們和他們之間的分別
[00:08:18.000 --> 00:08:19.880]  我們和他們之間的不同
[00:08:19.880 --> 00:08:22.520]  所以我們要坐大我們自己的利益
[00:08:22.520 --> 00:08:23.960]  我們的保護網
[00:08:23.960 --> 00:08:27.480]  於是我們就去攻擊或者剝削別人
[00:08:27.480 --> 00:08:31.440]  造成今天很多大大小小的衝突
[00:08:31.440 --> 00:08:32.520]  求主幫助我們
[00:08:32.520 --> 00:08:36.000]  能夠靠著神將這些牆拆毀
[00:08:36.000 --> 00:08:39.160]  直至第十三至第十八節
[00:08:39.160 --> 00:08:40.160]  保羅繼續說
[00:08:40.160 --> 00:08:44.160]  耶穌基督就是要拆毀這些隔開人
[00:08:44.160 --> 00:08:48.280]  甚至隔開神和人之間的牆的一些隔壁
[00:08:48.280 --> 00:08:50.280]  就是耶穌基督使兩下
[00:08:50.280 --> 00:08:53.200]  就是說猶太人或者以色列人和我幫人
[00:08:53.200 --> 00:08:54.080]  合二為一
[00:08:54.080 --> 00:08:57.120]  還有叫我們都能夠與神和好
[00:08:57.120 --> 00:08:59.240]  第十三至第十八節
[00:08:59.240 --> 00:09:01.280]  《和盤紀》的修訂版這樣說
[00:09:01.280 --> 00:09:03.760]  「從前你們是遠離神的人
[00:09:03.760 --> 00:09:05.360]  如今卻在基督耶穌裡
[00:09:05.360 --> 00:09:08.040]  靠著祂的血已經得以親近了
[00:09:08.040 --> 00:09:10.480]  因為祂自己是我們的和平
[00:09:10.480 --> 00:09:11.960]  使雙方合二為一
[00:09:11.960 --> 00:09:14.080]  拆毀了中間隔絕的牆
[00:09:14.080 --> 00:09:17.280]  而且以自己的身體終止了冤仇
[00:09:17.280 --> 00:09:19.920]  廢掉那既在律法上的規條
[00:09:19.920 --> 00:09:21.640]  我要使兩方藉著自己
[00:09:21.640 --> 00:09:22.720]  造成一個新人
[00:09:22.720 --> 00:09:24.000]  築成了和平
[00:09:24.000 --> 00:09:26.600]  既在十字架上消滅了冤仇
[00:09:26.600 --> 00:09:29.760]  就藉著十字架使雙方歸為一體
[00:09:29.760 --> 00:09:31.200]  與神和好了
[00:09:31.200 --> 00:09:34.560]  並且來傳和平的福音給你們遠處的人
[00:09:34.560 --> 00:09:37.400]  也傳和平給那些近處的人
[00:09:37.400 --> 00:09:39.440]  因為我們雙方藉著祂
[00:09:39.440 --> 00:09:44.440]  在同一位聖靈女得以進到父面前」
[00:09:44.440 --> 00:09:46.760]  耶穌基督祂來到聽十字架
[00:09:46.760 --> 00:09:49.680]  贖去我們罪區的血
[00:09:49.680 --> 00:09:51.720]  就叫我們成就和平
[00:09:51.720 --> 00:09:52.720]  這裏很有趣
[00:09:52.720 --> 00:09:54.880]  如果看回一些譯本
[00:09:54.880 --> 00:09:56.840]  包括剛才我所讀的修訂版
[00:09:56.840 --> 00:09:58.280]  在剛才我所讀的聖經裏面
[00:09:58.280 --> 00:09:59.720]  有四次用到「和平」
[00:09:59.720 --> 00:10:00.880]  「Peace」這個字
[00:10:00.880 --> 00:10:02.640]  如果大家想要世上的和平
[00:10:02.640 --> 00:10:05.720]  真的要好好研讀和應用這段經文
[00:10:05.720 --> 00:10:07.880]  「原來自從人犯罪之後
[00:10:07.880 --> 00:10:10.080]  這個世界就沒有和平
[00:10:10.080 --> 00:10:13.840]  人與人之間就不斷去爭拗
[00:10:13.840 --> 00:10:16.680]  但耶穌基督來到就要成就和平
[00:10:16.680 --> 00:10:20.080]  祂自己就是神所設立的和平」
[00:10:20.080 --> 00:10:22.640]  保良道四次講到這方面
[00:10:22.640 --> 00:10:23.720]  最後耶穌來到
[00:10:23.720 --> 00:10:25.160]  是叫我們透過祂的補血
[00:10:25.160 --> 00:10:27.720]  以前我們與神因為罪的緣故隔絕了
[00:10:27.720 --> 00:10:29.600]  可以親近神
[00:10:29.600 --> 00:10:32.080]  並且叫我們以色列人
[00:10:32.080 --> 00:10:34.000]  神所揀選的選民
[00:10:34.000 --> 00:10:35.880]  和這群我以前稱為外邦人
[00:10:35.880 --> 00:10:38.000]  未受國禮的人
[00:10:38.000 --> 00:10:40.080]  今天可以歸為一體
[00:10:40.080 --> 00:10:43.760]  原來舊約所講的一些門系國禮
[00:10:43.760 --> 00:10:45.680]  或者種種的規條
[00:10:45.680 --> 00:10:48.440]  目的不是要分開
[00:10:48.440 --> 00:10:51.680]  以色列人選民和外邦人
[00:10:51.680 --> 00:10:53.680]  是要以色列人選被揀選
[00:10:53.680 --> 00:10:56.320]  透過他們的生活
[00:10:56.320 --> 00:10:58.320]  在大小小的生活上
[00:10:58.320 --> 00:11:00.600]  讓外邦人見到我們
[00:11:00.600 --> 00:11:03.400]  或者以色列人所信的獨一聖潔的真神
[00:11:03.400 --> 00:11:05.640]  以致吸引人離開罪惡
[00:11:05.640 --> 00:11:09.080]  歸入這位創造宇宙的主
[00:11:09.080 --> 00:11:14.000]  但猶太人用這種選民的特質
[00:11:14.000 --> 00:11:16.360]  認為自己比其他民族優越
[00:11:16.360 --> 00:11:17.880]  就建立很多牆壁
[00:11:17.880 --> 00:11:20.520]  讓外邦人和他們隔絕了
[00:11:20.520 --> 00:11:22.120]  包括一些食物
[00:11:22.120 --> 00:11:24.120]  或者生活上的潔淨條例
[00:11:24.120 --> 00:11:28.000]  關於安息日和節期的安排
[00:11:28.000 --> 00:11:30.000]  在國禮上
[00:11:30.000 --> 00:11:32.800]  他們和外邦人的牆壁
[00:11:32.800 --> 00:11:34.800]  建立得非常高和厚
[00:11:34.800 --> 00:11:36.800]  但耶穌神透過他
[00:11:36.800 --> 00:11:38.800]  去成就和平
[00:11:38.800 --> 00:11:40.800]  透過耶穌自己的肉身
[00:11:40.800 --> 00:11:42.800]  補充這個字
[00:11:42.800 --> 00:11:44.800]  透過耶穌自己的肉體
[00:11:44.800 --> 00:11:46.800]  釘十字架
[00:11:46.800 --> 00:11:50.800]  叫人和人之間的水平線的關係
[00:11:50.800 --> 00:11:54.800]  和人和神之間的垂直關係
[00:11:54.800 --> 00:11:56.800]  能夠復和
[00:11:56.800 --> 00:12:02.800]  這就是十字架的形狀
[00:12:02.800 --> 00:12:04.800]  我們在最後一節
[00:12:04.800 --> 00:12:06.800]  第十八節說到
[00:12:06.800 --> 00:12:08.800]  因為我們雙方執著他
[00:12:08.800 --> 00:12:10.800]  就是耶穌
[00:12:10.800 --> 00:12:12.800]  在同一位聖靈女德爾爾進到父面前
[00:12:12.800 --> 00:12:16.800]  原來大家讀聖經會發覺
[00:12:16.800 --> 00:12:18.800]  我們所信的三一神
[00:12:18.800 --> 00:12:20.800]  三個位格
[00:12:20.800 --> 00:12:24.800]  都有參與在復和的救贖工作中
[00:12:24.800 --> 00:12:26.800]  首先耶穌基督
[00:12:26.800 --> 00:12:28.800]  他自己成為人
[00:12:28.800 --> 00:12:30.800]  釘了十字架上
[00:12:30.800 --> 00:12:32.800]  成就了這個救恩
[00:12:32.800 --> 00:12:34.800]  然後聖靈住在我們裏面
[00:12:34.800 --> 00:12:36.800]  作為一個得救
[00:12:36.800 --> 00:12:38.800]  屬於神兒女的憑據
[00:12:38.800 --> 00:12:40.800]  舊約時間人用的記號
[00:12:40.800 --> 00:12:42.800]  是外身的割禮
[00:12:42.800 --> 00:12:44.800]  在肉身上的割禮
[00:12:44.800 --> 00:12:46.800]  但是到了新約時間
[00:12:46.800 --> 00:12:48.800]  耶穌基督已經成就了救恩
[00:12:48.800 --> 00:12:50.800]  我們凡是因著相信耶穌
[00:12:50.800 --> 00:12:52.800]  得著救恩的人
[00:12:52.800 --> 00:12:54.800]  聖靈住在我們裏面
[00:12:54.800 --> 00:12:56.800]  肉眼看不到
[00:12:56.800 --> 00:12:58.800]  但是在神眼中
[00:12:58.800 --> 00:13:00.800]  我們有聖靈內住
[00:13:00.800 --> 00:13:02.800]  我們就是屬於父神的人
[00:13:02.800 --> 00:13:04.800]  今天我們不再是外邦人
[00:13:04.800 --> 00:13:06.800]  今天我們是父神的兒女
[00:13:06.800 --> 00:13:08.800]  有神作為我們生命的救主
[00:13:08.800 --> 00:13:10.800]  所以原來我們看到
[00:13:10.800 --> 00:13:12.800]  三一神都遠離到我們拆毀這個隔斷的牆
[00:13:12.800 --> 00:13:14.800]  能夠與人
[00:13:14.800 --> 00:13:16.800]  與神去復和
[00:13:16.800 --> 00:13:18.800]  所以在19至22節的幾節經文
[00:13:18.800 --> 00:13:20.800]  是說到我們聖徒
[00:13:20.800 --> 00:13:22.800]  不應該再建牆
[00:13:22.800 --> 00:13:24.800]  耶穌基督已經幫我們拆了這個
[00:13:24.800 --> 00:13:26.800]  隔開我們關係的牆的時候
[00:13:26.800 --> 00:13:28.800]  我們要建立的
[00:13:28.800 --> 00:13:30.800]  是神的家
[00:13:30.800 --> 00:13:32.800]  現在我們是神國子民
[00:13:32.800 --> 00:13:34.800]  和神家的人
[00:13:34.800 --> 00:13:36.800]  第19至22節這樣說
[00:13:36.800 --> 00:13:38.800]  「這樣你們不再是外人或客裡
[00:13:38.800 --> 00:13:40.800]  是與聖徒同國
[00:13:40.800 --> 00:13:42.800]  是神家裡的人了
[00:13:42.800 --> 00:13:44.800]  被建造在使徒和先知的根基上
[00:13:44.800 --> 00:13:46.800]  而基督耶穌自己
[00:13:46.800 --> 00:13:48.800]  為防國石
[00:13:48.800 --> 00:13:50.800]  挖了他整座房子
[00:13:50.800 --> 00:13:52.800]  連接得緊湊
[00:13:52.800 --> 00:13:54.800]  漸漸成為在主裡的聖殿
[00:13:54.800 --> 00:13:56.800]  你們也靠他同被建造
[00:13:56.800 --> 00:13:58.800]  成為神藉著聖靈居住的所在」
[00:13:58.800 --> 00:14:04.800]  今天我們來到教會
[00:14:04.800 --> 00:14:06.800]  不是因為
[00:14:06.800 --> 00:14:08.800]  我們每星期
[00:14:08.800 --> 00:14:10.800]  來同一個地方
[00:14:10.800 --> 00:14:12.800]  同一個時間做同一件事
[00:14:12.800 --> 00:14:14.800]  因為大家不是來教堂
[00:14:14.800 --> 00:14:16.800]  不是這個意思
[00:14:16.800 --> 00:14:18.800]  很多的教會聚集
[00:14:18.800 --> 00:14:20.800]  沒有固定的地方
[00:14:20.800 --> 00:14:22.800]  但是在神眼中
[00:14:22.800 --> 00:14:24.800]  一群是耶穌基督所請求
[00:14:24.800 --> 00:14:26.800]  有聖靈內住
[00:14:26.800 --> 00:14:28.800]  都是父神兒女的人
[00:14:28.800 --> 00:14:30.800]  在神眼中這就是教會
[00:14:30.800 --> 00:14:32.800]  所以我們不要誤解教會是教堂
[00:14:32.800 --> 00:14:34.800]  不是
[00:14:34.800 --> 00:14:36.800]  教會也不是一些有
[00:14:36.800 --> 00:14:38.800]  共同運動
[00:14:38.800 --> 00:14:40.800]  或者一些意識
[00:14:40.800 --> 00:14:42.800]  使命的群體
[00:14:42.800 --> 00:14:44.800]  好像一些社團
[00:14:44.800 --> 00:14:46.800]  教會是耶穌基督所請求
[00:14:46.800 --> 00:14:48.800]  屬於神的人
[00:14:48.800 --> 00:14:50.800]  是有同一個盼望
[00:14:50.800 --> 00:14:52.800]  救恩
[00:14:52.800 --> 00:14:54.800]  屬於神的兒女
[00:14:54.800 --> 00:14:56.800]  這書不鎖書說
[00:14:56.800 --> 00:14:58.800]  這就是神的國
[00:14:58.800 --> 00:15:00.800]  我們是神家裡的人
[00:15:00.800 --> 00:15:02.800]  而且因為有神住在我們裡面
[00:15:02.800 --> 00:15:04.800]  透過聖靈
[00:15:04.800 --> 00:15:06.800]  我們今天這裡已經是聖殿
[00:15:06.800 --> 00:15:08.800]  所以如果你說
[00:15:08.800 --> 00:15:10.800]  我們去聖地
[00:15:10.800 --> 00:15:12.800]  看看聖殿的遺址是怎樣
[00:15:12.800 --> 00:15:14.800]  這些都是外面的東西
[00:15:14.800 --> 00:15:16.800]  只要我們相信耶穌
[00:15:16.800 --> 00:15:18.800]  回到教會當中
[00:15:18.800 --> 00:15:20.800]  我們每個人都有神的同在
[00:15:20.800 --> 00:15:22.800]  保羅說我們知道
[00:15:22.800 --> 00:15:24.800]  這裡就已經是聖殿
[00:15:24.800 --> 00:15:26.800]  我們再不去分門別類
[00:15:26.800 --> 00:15:28.800]  我們不再
[00:15:28.800 --> 00:15:30.800]  因著剛才我們所說
[00:15:30.800 --> 00:15:32.800]  外面種種人為肉體上
[00:15:32.800 --> 00:15:34.800]  加上去的標籤
[00:15:34.800 --> 00:15:36.800]  去分隔我們的關係
[00:15:36.800 --> 00:15:38.800]  而這個
[00:15:38.800 --> 00:15:40.800]  應許是建造
[00:15:40.800 --> 00:15:42.800]  正如保羅所說
[00:15:42.800 --> 00:15:44.800]  是使徒和先知的根基上
[00:15:44.800 --> 00:15:46.800]  講到使徒的見證
[00:15:46.800 --> 00:15:48.800]  新約的聖經啟示
[00:15:48.800 --> 00:15:50.800]  先知的預言
[00:15:50.800 --> 00:15:52.800]  是舊約的啟示
[00:15:52.800 --> 00:15:54.800]  新舊約我們見到
[00:15:54.800 --> 00:15:56.800]  是神自己的旨意
[00:15:56.800 --> 00:15:58.800]  一早已經在祂的啟示上寫明
[00:15:58.800 --> 00:16:00.800]  並不是一個意外
[00:16:00.800 --> 00:16:02.800]  而且耶穌基督是我們神的家
[00:16:02.800 --> 00:16:04.800]  或者聖殿的防國石
[00:16:04.800 --> 00:16:06.800]  是建築物最重要的石頭
[00:16:06.800 --> 00:16:08.800]  奠定了方向
[00:16:08.800 --> 00:16:10.800]  和整座建築物的大小
[00:16:10.800 --> 00:16:12.800]  是最重要首要的石頭
[00:16:12.800 --> 00:16:14.800]  所以我們見到
[00:16:14.800 --> 00:16:16.800]  這個神家同樣是有三一神的同在
[00:16:16.800 --> 00:16:18.800]  就是耶穌基督作為我們的防國石
[00:16:18.800 --> 00:16:20.800]  有聖靈的內註
[00:16:20.800 --> 00:16:22.800]  以父神
[00:16:22.800 --> 00:16:24.800]  作為我們的家主
[00:16:24.800 --> 00:16:28.800]  知不知道我們中國人
[00:16:28.800 --> 00:16:30.800]  最有名的
[00:16:30.800 --> 00:16:32.800]  兩座建築物是什麼
[00:16:32.800 --> 00:16:36.800]  長城圖是什麼
[00:16:36.800 --> 00:16:38.800]  你去北京
[00:16:38.800 --> 00:16:40.800]  一定有兩個景點
[00:16:40.800 --> 00:16:42.800]  就是長城和
[00:16:42.800 --> 00:16:44.800]  故宮
[00:16:44.800 --> 00:16:46.800]  故宮原先叫什麼
[00:16:46.800 --> 00:16:48.800]  紫禁城
[00:16:48.800 --> 00:16:50.800]  不知道大家會不會
[00:16:50.800 --> 00:16:52.800]  以這兩樣東西
[00:16:52.800 --> 00:16:54.800]  為我們中國人的驕傲
[00:16:54.800 --> 00:16:56.800]  不過都感恩
[00:16:56.800 --> 00:16:58.800]  大家沒有說出
[00:16:58.800 --> 00:17:00.800]  以為我們中國人最偉大的兩座建築物
[00:17:00.800 --> 00:17:02.800]  就是鳥巢和水立方
[00:17:02.800 --> 00:17:04.800]  並不是
[00:17:04.800 --> 00:17:06.800]  這是近乎一點的
[00:17:06.800 --> 00:17:08.800]  這兩樣東西的確
[00:17:08.800 --> 00:17:10.800]  我有去北京都看過
[00:17:10.800 --> 00:17:12.800]  都是很偉大的建築
[00:17:12.800 --> 00:17:14.800]  不過嚴格來說
[00:17:14.800 --> 00:17:16.800]  這兩座建築物都是什麼
[00:17:16.800 --> 00:17:18.800]  都是牆
[00:17:18.800 --> 00:17:20.800]  長城
[00:17:20.800 --> 00:17:22.800]  英文就清楚了
[00:17:22.800 --> 00:17:24.800]  The Great Wall
[00:17:24.800 --> 00:17:26.800]  是很大的牆
[00:17:26.800 --> 00:17:28.800]  紫禁城
[00:17:28.800 --> 00:17:30.800]  其實都是
[00:17:30.800 --> 00:17:32.800]  用一些石頭
[00:17:32.800 --> 00:17:34.800]  用一些磚頭
[00:17:34.800 --> 00:17:36.800]  圍了一個很大的地方
[00:17:36.800 --> 00:17:38.800]  不讓人進去保護當時皇帝住的地方
[00:17:38.800 --> 00:17:40.800]  都是被人看到
[00:17:40.800 --> 00:17:42.800]  其實是一個
[00:17:42.800 --> 00:17:44.800]  最帶來人與人之間
[00:17:44.800 --> 00:17:46.800]  不再有信任
