
[00:00:00.000 --> 00:00:04.300]  讀一節聖經 在哈巴古書第三章第二節
[00:01:37.840 --> 00:01:39.640]  在剛才我們所讀的經文當中
[00:01:39.640 --> 00:01:41.600]  我們看見先知哈巴古
[00:01:41.600 --> 00:01:43.660]  他正處在以色列人歷史當中
[00:01:43.660 --> 00:01:46.300]  一個最黑暗的時期
[00:01:46.300 --> 00:01:49.700]  不但以色列人心遠離神
[00:01:49.700 --> 00:01:53.760]  境外也有比以色列人更加邪惡的加勒底人
[00:01:53.760 --> 00:01:55.760]  正要攻打他們
[00:01:55.760 --> 00:01:59.940]  再加上境內也缺乏牛羊的食物
[00:01:59.940 --> 00:02:05.340]  這可以說是一個當時非常令人絕望的一種光景
[00:02:05.340 --> 00:02:07.040]  就在這個時刻
[00:02:07.040 --> 00:02:10.100]  他向神發出了一個呼求
[00:02:10.100 --> 00:02:13.000]  他說耶和華求祢在這些年間
[00:02:13.000 --> 00:02:15.760]  能夠復興祢的作為
[00:02:15.760 --> 00:02:18.360]  在這些年間顯明出來
[00:02:18.360 --> 00:02:22.600]  在祢發怒的時候以憐憫為念
[00:02:22.600 --> 00:02:24.240]  換句話說
[00:02:24.240 --> 00:02:26.600]  先知哈巴古是在神面前向神說
[00:02:26.600 --> 00:02:28.200]  是的主啊
[00:02:28.200 --> 00:02:32.140]  我們曾經聽過祢在古時的作為
[00:02:32.140 --> 00:02:36.040]  我們也曾經看見祢在別的地方的工作
[00:02:36.040 --> 00:02:38.940]  但是我們求祢來憐憫我們
[00:02:38.940 --> 00:02:40.240]  讓我們在今天
[00:02:40.240 --> 00:02:43.000]  現在我們所處在的地方
[00:02:43.000 --> 00:02:45.940]  我們也能夠看見祢復興的作為
[00:02:45.940 --> 00:02:50.600]  也讓我們能夠經歷祢偉大奇妙的作為
[00:02:50.600 --> 00:02:52.600]  而當我看見哈巴古在那裡
[00:02:52.600 --> 00:02:55.140]  為當時的世代做這樣禱告的時候
[00:02:55.140 --> 00:02:57.500]  我心中有深深的阿門
[00:02:57.500 --> 00:02:59.940]  是的主在這些年間
[00:02:59.940 --> 00:03:01.400]  意思就是
[00:03:01.400 --> 00:03:04.540]  不是只是古時在別的地方
[00:03:04.540 --> 00:03:07.800]  而是現在在我們中間
[00:03:07.800 --> 00:03:08.500]  主啊
[00:03:08.500 --> 00:03:12.400]  讓我們同樣能夠經歷祢偉大奇妙的作為
[00:03:12.400 --> 00:03:13.400]   Amen
[00:03:13.400 --> 00:03:15.760]  所以今天早上要從三方面
[00:03:15.760 --> 00:03:18.240]  我們來思想怎麼樣在神面前
[00:03:18.240 --> 00:03:20.800]  求神來復興我們
[00:03:20.800 --> 00:03:22.000]  首先第一個
[00:03:22.000 --> 00:03:24.700]  我們要求神復興神的作為
[00:03:24.700 --> 00:03:29.740]  跟你們說要求神復興神的作為
[00:03:29.740 --> 00:03:31.740]  四篇九十篇第十六節
[00:03:31.740 --> 00:03:33.600]  十篇的作者這樣說
[00:03:33.600 --> 00:03:36.300]  願祢的作為向祢僕人顯現
[00:03:36.300 --> 00:03:40.100]  願祢的榮耀向祂們的子孫顯明
[00:03:40.100 --> 00:03:43.960]  我們看摩西在這裡特別呼求神說
[00:03:43.960 --> 00:03:48.840]  願祢的作為向祢的僕人顯現
[00:03:48.840 --> 00:03:51.600]  我們看見今天我們所處的世代
[00:03:51.600 --> 00:03:55.000]  不但是要能夠來聽見神的話
[00:03:55.000 --> 00:03:56.800]  我們看見今天的世代
[00:03:56.800 --> 00:04:00.760]  更需要來看見神的作為
[00:04:00.760 --> 00:04:02.100]  Martin Lloyd Jones
[00:04:02.100 --> 00:04:03.540]  非常出名的一個神學家
[00:04:03.540 --> 00:04:05.240]  他曾經寫了一本書叫
[00:04:05.240 --> 00:04:08.040]  復興真實的含義
[00:04:08.040 --> 00:04:11.000]  在這本書裡面他提到為什麼
[00:04:11.000 --> 00:04:14.600]  今天我們基督徒需要呼求復興呢
[00:04:14.600 --> 00:04:16.140]  他有兩個原因
[00:04:16.140 --> 00:04:18.860]  第一個為了要使神的百姓
[00:04:18.860 --> 00:04:21.860]  認識到我們有一位非凡的神
[00:04:21.860 --> 00:04:23.140]  Amen
[00:04:23.140 --> 00:04:26.240]  第二為了要教世人知道
[00:04:26.240 --> 00:04:28.660]  我們的神大有能力
[00:04:28.660 --> 00:04:30.300]  Amen
[00:04:30.300 --> 00:04:31.640]  換句話說
[00:04:31.640 --> 00:04:34.500]  就是不但是要教神的百姓
[00:04:34.500 --> 00:04:39.040]  也要教世人都能夠看見神的作為
[00:04:39.040 --> 00:04:41.060]  你說牧師今天我們有可能
[00:04:41.060 --> 00:04:43.360]  能夠看見神的作為嗎
[00:04:43.360 --> 00:04:45.260]  當然是有可能
[00:04:45.260 --> 00:04:47.060]  事實上如果你仔細看聖經
[00:04:47.060 --> 00:04:48.660]  在整本聖經當中
[00:04:48.660 --> 00:04:51.000]  都可以看見神何等樂意
[00:04:51.000 --> 00:04:55.240]  降下復興在祂的百姓當中
[00:04:55.240 --> 00:04:57.740]  當我們看見以色列人的歷史
[00:04:57.740 --> 00:04:59.360]  你就會發現神的心意
[00:04:59.360 --> 00:05:01.440]  是一次一次的
[00:05:01.440 --> 00:05:06.060]  要將復興降臨在祂的百姓當中
[00:05:06.060 --> 00:05:07.400]  在舊約時代
[00:05:07.400 --> 00:05:09.200]  你看見當以色列百姓
[00:05:09.200 --> 00:05:11.000]  在埃及做奴隸的時候
[00:05:11.000 --> 00:05:13.240]  神就是帶領他們
[00:05:13.240 --> 00:05:16.100]  藉著摩西用大能的作為
[00:05:16.100 --> 00:05:19.960]  將以色列人從埃及地拯救出來
[00:05:19.960 --> 00:05:21.600]  在約瑟亞紀的時候
[00:05:21.600 --> 00:05:23.040]  我們可以當以色列人
[00:05:23.040 --> 00:05:24.760]  面對約旦河的時候
[00:05:24.760 --> 00:05:27.340]  神再一次復興祂的作為
[00:05:27.340 --> 00:05:29.060]  打開約旦河
[00:05:29.060 --> 00:05:31.540]  帶領以色列人走過約旦河
[00:05:31.540 --> 00:05:32.940]  進入應許之地
[00:05:32.940 --> 00:05:36.060]  並且得地為業
[00:05:36.060 --> 00:05:37.360]  在世事記的時候
[00:05:37.360 --> 00:05:38.660]  我們看見雖然以色列人
[00:05:38.660 --> 00:05:40.800]  一次一次的背逆神
[00:05:40.800 --> 00:05:43.360]  但每一次以色列人迴轉歸向神
[00:05:43.360 --> 00:05:44.700]  向神呼求的時候
[00:05:44.700 --> 00:05:47.540]  神就在那個時代興起誓師來
[00:05:47.540 --> 00:05:51.540]  拯救他們脫離一切仇敵的時候
[00:05:51.540 --> 00:05:53.340]  在列王紀上下的時代
[00:05:53.340 --> 00:05:55.400]  我們看見神興起以利亞
[00:05:55.400 --> 00:05:56.660]  以利沙
[00:05:56.660 --> 00:05:59.040]  行偉大的神蹟
[00:05:59.040 --> 00:06:01.140]  一次次證明我們的神
[00:06:01.140 --> 00:06:02.840]  樂意在神的百姓當中
[00:06:02.840 --> 00:06:05.660]  復興祂的作為來
[00:06:05.660 --> 00:06:06.940]  當我們來到新約時代
[00:06:06.940 --> 00:06:08.140]  我們看見主耶穌基督
[00:06:08.140 --> 00:06:10.400]  在地上的工作
[00:06:10.400 --> 00:06:14.060]  我們看見那是最偉大的復興
[00:06:14.060 --> 00:06:16.540]  本來我們人是死在罪惡過犯當中
[00:06:16.540 --> 00:06:18.540]  與神的恩典無分的
[00:06:18.540 --> 00:06:21.140]  但因著耶穌基督的救恩
[00:06:21.140 --> 00:06:22.900]  祂為我們世人的罪
[00:06:22.900 --> 00:06:24.760]  被定死在十教上
[00:06:24.760 --> 00:06:27.260]  第三天從死裡復活
[00:06:27.260 --> 00:06:29.440]  以大能的作為證明
[00:06:29.440 --> 00:06:32.400]  祂果然是神的兒子
[00:06:32.400 --> 00:06:33.440]  到了五旬節
[00:06:33.440 --> 00:06:36.560]  我們看見那更是另一次偉大的復興
[00:06:36.560 --> 00:06:39.160]  神降下聖靈在祂百姓當中
[00:06:39.160 --> 00:06:40.900]  聖經說在五旬節的時候
[00:06:40.900 --> 00:06:42.700]  聖靈如風吹來
[00:06:42.700 --> 00:06:46.260]  每一個信徒都被聖靈大大充滿
[00:06:46.260 --> 00:06:47.100]  我們看見
[00:06:47.100 --> 00:06:48.540]  叫當時的世代
[00:06:48.540 --> 00:06:50.760]  看見就以為稀奇
[00:06:50.760 --> 00:06:52.860]  以大能的作為證明
[00:06:52.860 --> 00:06:54.400]  教會的開始
[00:06:54.400 --> 00:06:58.860]  教會就是神在地上榮耀的見證
[00:06:58.860 --> 00:07:00.060]  但你會覺得神的復興
[00:07:00.060 --> 00:07:03.300]  沒有停止在聖經裡面而已
[00:07:03.300 --> 00:07:05.900]  雖然有人以為是如此
[00:07:05.900 --> 00:07:09.100]  他們說復興已經停止了
[00:07:09.100 --> 00:07:12.160]  當他們特別看見教會被逼迫的時候
[00:07:12.160 --> 00:07:13.740]  我們看見耶路撒冷的信徒
[00:07:13.740 --> 00:07:15.260]  四散到各處
[00:07:15.260 --> 00:07:17.460]  有人說五旬的復興
[00:07:17.460 --> 00:07:20.160]  好像已經徹底失敗
[00:07:20.160 --> 00:07:22.940]  但真的失敗了嗎
[00:07:22.940 --> 00:07:25.440]  其實神的作為像波浪一樣
[00:07:25.440 --> 00:07:26.800]  弟兄姊妹
[00:07:26.800 --> 00:07:29.560]  是一波一波的湧來
[00:07:29.560 --> 00:07:32.160]  而且一波比一波更廣
[00:07:32.160 --> 00:07:35.160]  一波比一波更深遠
[00:07:35.160 --> 00:07:36.840]  在整個教會歷史當中
[00:07:36.840 --> 00:07:39.440]  我們看見神在不同的時代
[00:07:39.440 --> 00:07:41.160]  透過他的僕人
[00:07:41.160 --> 00:07:45.500]  降下復興在他的百姓當中
[00:07:45.500 --> 00:07:47.300]  從聖奧古斯丁
[00:07:47.300 --> 00:07:49.000]  到馬丁路德
[00:07:49.000 --> 00:07:50.460]  到約翰衛斯里
[00:07:50.460 --> 00:07:52.100]  到約納丹愛德華
[00:07:52.100 --> 00:07:55.740]  神一次一次以大能顯明
[00:07:55.740 --> 00:07:57.500]  他復興的作為
[00:07:57.500 --> 00:07:59.600]  在他的教會當中
[00:07:59.600 --> 00:08:01.360]  甚至到二十世紀
[00:08:01.360 --> 00:08:03.700]  我們有南加州的阿蘇薩大復興
[00:08:03.700 --> 00:08:05.460]  也有阿根廷大復興
[00:08:05.460 --> 00:08:08.000]  我們就看見神復興的心意
[00:08:08.000 --> 00:08:10.940]  從來沒有停止過
[00:08:10.940 --> 00:08:12.600]  神復興的浪潮
[00:08:12.600 --> 00:08:16.940]  也是一股無法阻擋的一個水流
[00:08:16.940 --> 00:08:20.100]  不斷地向前來湧流
[00:08:20.100 --> 00:08:21.060]  所以如果弟兄姊妹
[00:08:21.060 --> 00:08:22.060]  你能問我說
[00:08:22.060 --> 00:08:24.660]  神有可能在今天這樣的世代
[00:08:24.660 --> 00:08:27.100]  降下復興來嗎
[00:08:27.100 --> 00:08:31.500]  我的答案絕對是肯定的
[00:08:31.500 --> 00:08:35.000]  無論這個世界如何的改變
[00:08:35.000 --> 00:08:37.960]  無論我們面對的環境有多麼艱難
[00:08:37.960 --> 00:08:42.940]  神今天都樂意降下復興在我們中間
[00:08:42.940 --> 00:08:45.300]  你們事實上
[00:08:45.300 --> 00:08:47.540]  史律學第二章十七節
[00:08:47.540 --> 00:08:49.640]  在這裡神說在末後的日子
[00:08:49.640 --> 00:08:52.340]  我要將我的靈交換凡有血氣
[00:08:52.340 --> 00:08:54.340]  你們的兒女要說預言
[00:08:54.340 --> 00:08:56.100]  你們少年要見異象
[00:08:56.100 --> 00:08:57.460]  老年要做異夢
[00:08:57.460 --> 00:08:58.460]  這就講得很清楚
[00:08:58.460 --> 00:08:59.700]  在末後的日子
[00:08:59.700 --> 00:09:02.760]  請問什麼是末後的日子
[00:09:02.760 --> 00:09:04.400]  就是現在嘛
[00:09:04.400 --> 00:09:05.500]  我們今天人不是活在
[00:09:05.500 --> 00:09:06.500]  末後的日子當中嗎
[00:09:06.500 --> 00:09:08.240]  就是現在
[00:09:08.240 --> 00:09:09.500]  神說在末後的日子
[00:09:09.500 --> 00:09:12.060]  我要將我的靈交換凡有血氣
[00:09:12.060 --> 00:09:14.400]  請問誰是凡有血氣的
[00:09:14.400 --> 00:09:16.600]  就是我們啊
[00:09:16.600 --> 00:09:18.960]  或者說神在末後的世代
[00:09:18.960 --> 00:09:21.300]  就是今天現在
[00:09:21.300 --> 00:09:23.700]  神也樂意降下復興
[00:09:23.700 --> 00:09:25.740]  就在我們中間
[00:09:25.740 --> 00:09:28.000]  你們 哈利路亞
[00:09:28.000 --> 00:09:29.800]  但是今天我們是否
[00:09:29.800 --> 00:09:32.000]  渴慕神的復興降
[00:09:32.000 --> 00:09:35.340]  這才是真正的問題
[00:09:35.340 --> 00:09:37.360]  真正的問題是我們是否
[00:09:37.360 --> 00:09:42.100]  渴望 渴慕神復興的降臨
[00:09:42.100 --> 00:09:46.000]  今天我們是否真的在神面前呼求
[00:09:46.000 --> 00:09:48.340]  而且迫切的呼求
[00:09:48.340 --> 00:09:52.340]  神的復興降臨在我們中間呢
[00:09:52.340 --> 00:09:55.160]  你要知道在生命成長的過程當中
[00:09:55.160 --> 00:09:57.600]  是一個基本的原則的
[00:09:57.600 --> 00:09:59.360]  那個原則就是
[00:09:59.360 --> 00:10:03.160]  你所熱切尋求的是什麼
[00:10:03.160 --> 00:10:05.740]  你所得著的就是什麼
[00:10:05.740 --> 00:10:06.800]  不是嗎
[00:10:06.800 --> 00:10:09.060]  你熱切尋求的是什麼
[00:10:09.060 --> 00:10:11.940]  你得著的就是什麼
[00:10:11.940 --> 00:10:13.900]  想想看在人生的過程當中
[00:10:13.900 --> 00:10:15.500]  你曾經熱切尋求
[00:10:15.500 --> 00:10:17.840]  渴望得到什麼
[00:10:17.840 --> 00:10:19.260]  是學位
[00:10:19.260 --> 00:10:20.700]  是工作
[00:10:20.700 --> 00:10:22.240]  美好的家庭
[00:10:22.240 --> 00:10:24.740]  生活的寶藏
[00:10:24.740 --> 00:10:27.060]  回頭看一下
[00:10:27.060 --> 00:10:28.700]  你所尋求的
[00:10:28.700 --> 00:10:30.460]  你所尋找
[00:10:30.460 --> 00:10:33.500]  不是都得著了嗎
[00:10:33.500 --> 00:10:36.440]  可是 你有沒有想到過
[00:10:36.440 --> 00:10:37.740]  為什麼
[00:10:37.740 --> 00:10:41.540]  我們還沒有經歷過神的復興呢
[00:10:41.540 --> 00:10:45.060]  是不是我們心中缺乏那種渴望
[00:10:45.060 --> 00:10:47.340]  沒有真實的那種迫切的渴望
[00:10:47.340 --> 00:10:50.640]  神的復興降臨了
[00:10:50.640 --> 00:10:52.340]  愛德華米勒穆斯是一位
[00:10:52.340 --> 00:10:53.800]  在阿根廷大復興當中
[00:10:53.800 --> 00:10:56.940]  被神所使用的一個墓者
[00:10:56.940 --> 00:11:00.140]  後來他從阿根廷搬到美國來墓會
[00:11:00.140 --> 00:11:02.640]  他也多次在華人教會當中
[00:11:02.640 --> 00:11:05.160]  帶下復興的作為
[00:11:05.160 --> 00:11:07.040]  有一次我還記得在很多年前
[00:11:07.040 --> 00:11:08.140]  有機會跟他見面
[00:11:08.140 --> 00:11:10.440]  跟他談話的時候
[00:11:10.440 --> 00:11:12.440]  他就講他一生
[00:11:12.440 --> 00:11:17.100]  就是渴慕神復興的作為
[00:11:17.100 --> 00:11:19.000]  他講了他一生當中
[00:11:19.000 --> 00:11:22.460]  他經歷了七次的大復興
[00:11:22.460 --> 00:11:25.660]  我記得那時候我一邊聽他講
[00:11:25.660 --> 00:11:28.400]  我一邊就眼淚掉下來
[00:11:28.400 --> 00:11:30.600]  我就對主說 主啊
[00:11:30.600 --> 00:11:32.800]  我們也要
[00:11:32.800 --> 00:11:36.260]  我不再滿足於現在這個景況
[00:11:36.260 --> 00:11:38.440]  我們也要
[00:11:38.440 --> 00:11:42.000]  我不想再聽見只是別人的作為
[00:11:42.000 --> 00:11:44.960]  不想再聽到在古時的作為
[00:11:44.960 --> 00:11:48.800]  主啊 現在在我們中間
[00:11:48.800 --> 00:11:52.960]  我們也渴望經歷你復興的作為來
[00:11:52.960 --> 00:11:54.400]   Amen
[00:11:54.400 --> 00:11:55.400]  對不起 我們正在求神
[00:11:55.400 --> 00:11:58.960]  把這種渴慕的心放在我們的心中
[00:11:58.960 --> 00:12:00.840]  今天我看見很多的弟兄姊妹
[00:12:00.840 --> 00:12:02.740]  聽見復興的時候
[00:12:02.740 --> 00:12:04.160]  聽見神的作為的時候
[00:12:04.160 --> 00:12:07.160]  好像我們常常存一種觀望的態度
[00:12:07.160 --> 00:12:10.500]  有也好 沒也沒關係
[00:12:10.500 --> 00:12:14.560]  難怪我們無法經歷神的作為
[00:12:14.560 --> 00:12:15.800]  對不起 如果在我們心中
[00:12:15.800 --> 00:12:16.800]  我們對復興
[00:12:16.800 --> 00:12:19.600]  因為只是存了觀望的態度
[00:12:19.600 --> 00:12:20.160]  那我告訴你
[00:12:20.160 --> 00:12:22.140]  我們所得到的也是觀望而已
[00:12:22.140 --> 00:12:25.100]  如果你尋求觀望
[00:12:25.100 --> 00:12:29.000]  那當然你只能得著觀望而已
[00:12:29.000 --> 00:12:29.960]  我們要在神明求神
[00:12:29.960 --> 00:12:32.400]  重新把一個渴慕的心放在我們裡面
[00:12:32.400 --> 00:12:36.200]  主啊 求你在這些年間
[00:12:36.200 --> 00:12:38.060]  就是現在
[00:12:38.060 --> 00:12:40.260]  就在我們中間
[00:12:40.260 --> 00:12:42.300]  讓我們能夠再一次看見
[00:12:42.300 --> 00:12:44.700]  你復興的作為
[00:12:44.700 --> 00:12:46.800]  然後教世人看見
[00:12:46.800 --> 00:12:49.900]  將榮耀都歸給主你自己
[00:12:49.900 --> 00:12:50.960]  Amen
[00:12:50.960 --> 00:12:51.840]  第二
[00:12:51.840 --> 00:12:54.600]  我們要求神復興我們的生命
[00:12:54.600 --> 00:12:59.840]  更常要求神復興我們的生命
[00:12:59.840 --> 00:13:02.240]  四篇九十篇第十七節
[00:13:02.240 --> 00:13:03.840]  我們看見摩西繼續說
[00:13:03.840 --> 00:13:07.060]  願主我們神的榮美歸於我們身上
[00:13:07.060 --> 00:13:09.340]  願祢堅立我們所做的功
[00:13:09.340 --> 00:13:13.300]  我們所做的功 願祢堅立
[00:13:13.300 --> 00:13:14.400]  第二 今天一方面
[00:13:14.400 --> 00:13:17.860]  我們需要來渴慕神的復興降臨
[00:13:17.860 --> 00:13:19.900]  但另一方面也需要明白
[00:13:19.900 --> 00:13:24.160]  復興最大的攔阻是什麼
[00:13:24.160 --> 00:13:27.200]  我看復興最大的攔阻不是神
[00:13:27.200 --> 00:13:29.900]  因為神樂意降下復興
[00:13:29.900 --> 00:13:33.740]  最大的攔阻也不是黑暗的世代
[00:13:33.740 --> 00:13:35.400]  因為所有的教會歷史告訴我們
[00:13:35.400 --> 00:13:36.700]  越是在黑暗的時刻
[00:13:36.700 --> 00:13:40.640]  越是神樂意降下復興的時刻
[00:13:40.640 --> 00:13:43.340]  復興最大的攔阻
[00:13:43.340 --> 00:13:47.540]  其實是我們自己
[00:13:47.540 --> 00:13:49.300]  這為什麼馬丁·羅伊·強斯
[00:13:49.300 --> 00:13:51.100]  在他書裡面講到說
[00:13:51.100 --> 00:13:53.560]  特別講到復興的第一個階段
[00:13:53.560 --> 00:13:54.900]  怎麼樣能夠帶來復興
[00:13:54.900 --> 00:13:57.500]  第一個階段是什麼
[00:13:57.500 --> 00:13:59.700]  他講到那就是神的百姓
[00:13:59.700 --> 00:14:03.060]  有一個屬靈的覺醒
[00:14:03.060 --> 00:14:04.000]  換句話說屬靈的復興
[00:14:04.000 --> 00:14:06.900]  永遠從神的百 從我們開始
[00:14:06.900 --> 00:14:09.360]  必須從我們有一個屬靈的覺醒
[00:14:09.360 --> 00:14:13.900]  除非我們對自己那種屬靈的貧窮
[00:14:13.900 --> 00:14:16.100]  有一種好像厭惡到
[00:14:16.100 --> 00:14:19.160]  不可以再忍受的地步
[00:14:19.160 --> 00:14:21.340]  否則我們就不會迴轉
[00:14:21.340 --> 00:14:23.900]  來歸向神來尋求神
[00:14:23.900 --> 00:14:25.740]  因為我們總覺得自己
[00:14:25.740 --> 00:14:27.500]  還可以依靠自己的力量
[00:14:27.500 --> 00:14:30.540]  來解決自己的問題不是嗎
[00:14:30.540 --> 00:14:33.600]  特別是我們生活在北美的基督徒
[00:14:33.600 --> 00:14:34.660]  當我們看見神給我們
[00:14:34.660 --> 00:14:37.100]  這麼多豐盛的恩典
[00:14:37.100 --> 00:14:39.040]  很多時候我們生活在現在的時代
[00:14:39.040 --> 00:14:41.860]  我們覺得我們風俗有餘
[00:14:41.860 --> 00:14:42.800]  可是我必須要說
[00:14:42.800 --> 00:14:43.660]  今天很多時候
[00:14:43.660 --> 00:14:45.360]  復興最大的攔阻
[00:14:45.360 --> 00:14:47.900]  也是我們依靠自己的風俗
[00:14:47.900 --> 00:14:50.340]  過於我們依靠神
[00:14:50.340 --> 00:14:52.340]  你們
[00:14:52.340 --> 00:14:53.500]  多少時候我們看見
[00:14:53.500 --> 00:14:56.740]  我們走在每天的生活當中
[00:14:56.740 --> 00:14:58.860]  我們以世界的道路
[00:14:58.860 --> 00:15:01.100]  代替神的道路
[00:15:01.100 --> 00:15:03.560]  我們還以為自己很聰明 很得意
[00:15:03.560 --> 00:15:04.900]  覺得神祝福我們
[00:15:04.900 --> 00:15:09.160]  自己還覺得有復興的能力
[00:15:09.160 --> 00:15:10.400]  多少時候我們用我們的家庭
[00:15:10.400 --> 00:15:12.760]  孩子來取代神的地位
[00:15:12.760 --> 00:15:14.200]  我們會不會覺得理所當然
[00:15:14.200 --> 00:15:17.400]  覺得本來就應當如此
[00:15:17.400 --> 00:15:21.040]  多少時候我們甚至以神的恩典
[00:15:21.040 --> 00:15:24.660]  取代神自己
[00:15:24.660 --> 00:15:26.040]  就像以色列人
[00:15:26.040 --> 00:15:28.260]  在出埃及的時候
[00:15:28.260 --> 00:15:29.500]  你知道以色列人在埃及地
[00:15:29.500 --> 00:15:31.340]  本來他們做奴隸的
[00:15:31.340 --> 00:15:34.960]  他們是一無所有 一貧如洗
[00:15:34.960 --> 00:15:36.640]  可是當他們離開埃及的時候
[00:15:36.640 --> 00:15:37.340]  你要知道
[00:15:37.340 --> 00:15:38.600]  埃及人巴不得
[00:15:38.600 --> 00:15:41.340]  他們趕快離開埃及
[00:15:41.340 --> 00:15:43.560]  所以就把所有的金銀 財物
[00:15:43.560 --> 00:15:44.960]  財寶通通給他們
[00:15:44.960 --> 00:15:47.400]  好叫他們趕快離開
[00:15:47.400 --> 00:15:48.860]  出埃及基地十二章
[00:15:48.860 --> 00:15:50.040]  三十五節怎麼說呢
[00:15:50.040 --> 00:15:51.500]  這裡說以色列人造的
[00:15:51.500 --> 00:15:52.760]  摩西的畫形像
[00:15:52.760 --> 00:15:55.640]  埃及人要金器銀器跟衣裳
[00:15:55.640 --> 00:15:56.560]  三十六節
[00:15:56.560 --> 00:15:59.160]  夜話叫百姓在埃及人眼前蒙恩
[00:15:59.160 --> 00:16:01.300]  以致埃及人給他們所要的
[00:16:01.300 --> 00:16:03.600]  他們就把埃及人的財物怎麼樣
[00:16:03.600 --> 00:16:05.440]  奪去了
[00:16:05.440 --> 00:16:06.960]  所以你要知道
[00:16:06.960 --> 00:16:09.700]  當以色列人離開埃及的時候
[00:16:09.700 --> 00:16:12.360]  他們是很有錢的 很富有的
[00:16:12.360 --> 00:16:14.540]  本來一貧如洗的奴隸
[00:16:14.540 --> 00:16:16.360]  可是他離開埃及的時候
[00:16:16.360 --> 00:16:18.940]  各樣的財物都在他們手上
[00:16:18.940 --> 00:16:20.600]  這是神主給他們
[00:16:20.600 --> 00:16:23.100]  可以說意想不到的恩典
[00:16:23.100 --> 00:16:25.940]  出乎意料的
[00:16:25.940 --> 00:16:26.700]  可是沒想到
[00:16:26.700 --> 00:16:29.060]  當他們在曠野的時候
[00:16:29.060 --> 00:16:31.860]  以色列做出了一件事情
[00:16:31.860 --> 00:16:33.660]  他們把神界的埃及人
[00:16:33.660 --> 00:16:37.300]  給他們的金子銀子拿出來
[00:16:37.300 --> 00:16:40.800]  打造了一個金牛毒
[00:16:40.800 --> 00:16:42.800]  然後拜這個金牛毒
[00:16:42.800 --> 00:16:46.860]  說這就是領我們出埃及的神
[00:16:46.860 --> 00:16:50.400]  他們竟然用神所給他們的恩典
[00:16:50.400 --> 00:16:54.000]  取代了神自己
[00:16:54.000 --> 00:16:56.160]  丹尼爾今天我們不用取笑他們
[00:16:56.160 --> 00:16:58.660]  很多時候我們不也是如此嗎
[00:16:58.660 --> 00:17:00.800]  我們生活在北美
[00:17:00.800 --> 00:17:03.860]  神給我們這麼多豐盛的恩典
[00:17:03.860 --> 00:17:05.860]  可是我們常常用神的恩典
[00:17:05.860 --> 00:17:07.860]  取代了神自己
[00:17:07.860 --> 00:17:10.760]  我們追求世界過於追求神
[00:17:10.760 --> 00:17:13.340]  我們依靠自己的勢力跟才能
[00:17:13.340 --> 00:17:15.660]  過於我們依靠神
[00:17:15.660 --> 00:17:16.360]  事實上很多時候
[00:17:16.360 --> 00:17:19.640]  我們甚至覺得我們根本不需要神
[00:17:19.640 --> 00:17:23.440]  難怪我們經歷不到神的作為
[00:17:23.440 --> 00:17:24.640]  丹尼爾今天我們真的需要
[00:17:24.640 --> 00:17:27.100]  重新迴轉到神面前
