
[00:00:00.000 --> 00:00:03.240]  由今天開始接下來這三個星期
[00:05:42.200 --> 00:05:43.920]  很宏偉
[00:05:43.920 --> 00:05:48.600]  他說撒拉弗彼此呼喊說聖災聖災聖災
[00:05:48.600 --> 00:05:53.480]  當在舊約用希伯來文說同一件事三次的時候
[00:05:53.480 --> 00:05:57.720]  其實是在強調聖災
[00:05:57.720 --> 00:06:00.400]  當那件事說三次
[00:06:00.400 --> 00:06:01.720]  不是他怕你聽不到
[00:06:01.720 --> 00:06:03.600]  又不是他口窒窒
[00:06:03.600 --> 00:06:07.760]  而是他強調那件事已經到了一個極點
[00:06:07.760 --> 00:06:12.240]  他說在當中因為呼喊者彼此的聲音
[00:06:12.240 --> 00:06:14.000]  大聲到一個地步
[00:06:14.000 --> 00:06:16.920]  連門的根基都震動
[00:06:16.920 --> 00:06:19.840]  有沒有經歷過類似的
[00:06:19.840 --> 00:06:21.760]  他的演唱會很大聲
[00:06:21.760 --> 00:06:23.760]  砰砰砰砰砰
[00:06:23.760 --> 00:06:26.480]  砰到門都快要散了
[00:06:26.480 --> 00:06:29.680]  我想是類似一個這樣
[00:06:29.680 --> 00:06:31.840]  經文下一節說什麼
[00:06:31.840 --> 00:06:33.360]  請等一等姐妹同學一起讀
[00:06:33.360 --> 00:06:34.920]  預備一二三
[00:06:34.920 --> 00:06:38.600]  那時我說禍災我滅亡了
[00:06:38.600 --> 00:06:40.720]  因為我是嘴唇不潔的人
[00:06:40.720 --> 00:06:43.520]  住在嘴唇不潔的民中
[00:06:43.520 --> 00:06:46.520]  又因我親眼看見大君王
[00:06:46.520 --> 00:06:48.960]  萬君之夜和話
[00:06:48.960 --> 00:06:53.880]  感覺好像鏡頭一轉
[00:06:53.880 --> 00:06:57.000]  以塞亞不是看著發生什麼事
[00:06:57.000 --> 00:06:59.480]  他突然間看到自己
[00:06:59.480 --> 00:07:03.040]  他覺得好像我格格不入
[00:07:03.040 --> 00:07:07.560]  我的形容就像你去一個地方穿錯衣服
[00:07:07.560 --> 00:07:08.960]  有沒有試過去喝酒
[00:07:08.960 --> 00:07:10.320]  或者去別人的畢業典禮
[00:07:10.320 --> 00:07:11.880]  人人都穿得很漂亮的時候
[00:07:11.880 --> 00:07:14.640]  但發覺原來我換了上衣
[00:07:14.640 --> 00:07:16.840]  我還穿著睡褲出街
[00:07:16.840 --> 00:07:19.240]  你的感覺就是很想遮住
[00:07:19.240 --> 00:07:20.920]  很想遮醜
[00:07:20.920 --> 00:07:22.240]  現在因為疫情
[00:07:22.240 --> 00:07:25.360]  很多教會都轉了網上崇拜
[00:07:25.360 --> 00:07:26.720]  我不知道你們小組有沒有見過
[00:07:26.720 --> 00:07:28.040]  有的告訴我
[00:07:28.040 --> 00:07:30.680]  但我知道大部分小組都是Zoom的
[00:07:30.680 --> 00:07:35.240]  你Zoom會不會穿一件衣服才出來Zoom
[00:07:35.240 --> 00:07:38.680]  你會不會穿一件穿窿的內衣Zoom
[00:07:38.680 --> 00:07:41.520]  我家人會穿一件能見人的
[00:07:41.520 --> 00:07:45.320]  因為他們的睡衣實在太可愛了
[00:07:45.320 --> 00:07:48.120]  會穿一件上班的衣服才Zoom
[00:07:48.120 --> 00:07:49.160]  我也會
[00:07:49.160 --> 00:07:51.120]  我有一次穿了一件內衣Zoom
[00:07:51.120 --> 00:07:51.840]  突然之間媒體就說
[00:07:51.840 --> 00:07:54.520]  你那件是不是內衣
[00:07:54.520 --> 00:07:55.520]  我說是的
[00:07:55.520 --> 00:07:58.240]  我下次就計劃高一點
[00:07:58.240 --> 00:08:02.240]  或者你可以選擇關掉視頻
[00:08:02.240 --> 00:08:05.080]  我想感覺很相似
[00:08:05.080 --> 00:08:07.360]  以賽雅上天見到這麼宏偉
[00:08:07.360 --> 00:08:09.040]  突然望向自己
[00:08:09.040 --> 00:08:11.640]  不過她不是穿錯衣服這麼簡單
[00:08:11.640 --> 00:08:16.640]  而是她見到自己的生命裡有很多的不潔
[00:08:16.640 --> 00:08:20.280]  特別經文說的是嘴唇
[00:08:20.280 --> 00:08:21.440]  有很多色經學者就說
[00:08:21.440 --> 00:08:22.920]  為什麼是嘴唇不潔
[00:08:22.920 --> 00:08:24.600]  為什麼特別要強調這件事
[00:08:24.600 --> 00:08:26.320]  其中一個解釋就是
[00:08:26.320 --> 00:08:29.320]  因為以賽雅之後的服侍就是用嘴唇
[00:08:29.320 --> 00:08:31.800]  所以她的嘴唇就代表了她
[00:08:31.800 --> 00:08:33.480]  但是我自己覺得
[00:08:33.480 --> 00:08:34.960]  其實聖經也有說的
[00:08:34.960 --> 00:08:37.680]  在《雅各書》第三章說
[00:08:37.680 --> 00:08:43.880]  「看!最小的火能燃點最大的樹林
[00:08:43.880 --> 00:08:45.760]  舌頭就是火」
[00:08:45.760 --> 00:08:47.360]  在我們百體裡面
[00:08:47.360 --> 00:08:49.160]  就是這麼多的器官裡面
[00:08:49.160 --> 00:08:51.200]  舌頭是一個不義的世界
[00:08:51.200 --> 00:08:52.800]  能點燃全身
[00:08:52.800 --> 00:08:57.640]  它也能夠燒毀生命的輪子
[00:08:57.640 --> 00:09:02.160]  也能被地獄的火點燃著
[00:09:02.160 --> 00:09:05.040]  聖經強調其實我們的嘴唇
[00:09:05.040 --> 00:09:09.200]  真的可能是我們罪惡的源頭
[00:09:09.200 --> 00:09:10.960]  但無論如何
[00:09:10.960 --> 00:09:15.520]  我想以賽雅那一刻她不只是覺得尷尬
[00:09:15.520 --> 00:09:18.200]  她很害怕
[00:09:18.200 --> 00:09:19.880]  在一個這麼聖潔的地方
[00:09:19.880 --> 00:09:23.320]  我一個這麼不潔的人站在那裡
[00:09:23.320 --> 00:09:26.160]  又或者她覺得很羞恥
[00:09:26.160 --> 00:09:29.600]  她看到自己覺得自己很不配在這裡
[00:09:29.600 --> 00:09:30.640]  如果是你
[00:09:30.640 --> 00:09:35.800]  你的反應會是怎樣?
[00:09:35.800 --> 00:09:37.440]  我想對於我
[00:09:37.440 --> 00:09:39.800]  第一個反應我應該是想走
[00:09:39.800 --> 00:09:41.200]  或者想躲起來
[00:09:41.200 --> 00:09:42.400]  就好像聖經說
[00:09:42.400 --> 00:09:43.800]  當夏娃犯罪之後
[00:09:43.800 --> 00:09:45.080]  她第一個反應不是出來
[00:09:45.080 --> 00:09:46.200]  「喂!是我錯」
[00:09:46.200 --> 00:09:47.200]  不是
[00:09:47.200 --> 00:09:48.720]  逃避
[00:09:48.720 --> 00:09:49.920]  接著聖經說
[00:09:49.920 --> 00:09:54.720]  突然之間有一隻撒拉夫飛向她那裡
[00:09:54.720 --> 00:09:57.400]  手裡拿著燒紅的炭
[00:09:57.400 --> 00:10:00.640]  是用火鉗從炭上取下來的
[00:10:00.640 --> 00:10:03.040]  你的反應是怎樣?
[00:10:03.040 --> 00:10:05.240]  很害怕
[00:10:05.240 --> 00:10:07.600]  酷刑
[00:10:07.600 --> 00:10:10.480]  火紅的鉗夾著火紅的炭
[00:10:10.480 --> 00:10:12.880]  還不是想來消滅我
[00:10:12.880 --> 00:10:15.200]  但聖經不是這樣說
[00:10:15.200 --> 00:10:19.960]  聖經說撒拉夫用炭點了我的口說
[00:10:19.960 --> 00:10:22.280]  看!這炭點了你的嘴唇
[00:10:22.280 --> 00:10:24.760]  你的罪孽便除掉
[00:10:24.760 --> 00:10:31.560]  你的罪惡就赦免了
[00:10:31.560 --> 00:10:33.920]  很多人會讀到這段經文就問
[00:10:33.920 --> 00:10:37.640]  這是不是聖經的做法?
[00:10:37.640 --> 00:10:39.120]  如果你看到那東西有罪
[00:10:39.120 --> 00:10:42.360]  就用炭燙它
[00:10:42.360 --> 00:10:44.560]  下次燒烤可以試一下
[00:10:44.560 --> 00:10:47.240]  燒到燒到燒焦不能吃了
[00:10:47.240 --> 00:10:51.400]  這麼多口就拿來潔淨你的嘴巴
[00:10:51.400 --> 00:10:54.320]  但其實當我們去查一些聖經書
[00:10:54.320 --> 00:10:56.680]  或者找一些背景的時候
[00:10:56.680 --> 00:11:00.480]  其實舊約是沒有什麼傳統的
[00:11:00.480 --> 00:11:05.080]  唯一相似的就是在文數記第十六章
[00:11:05.080 --> 00:11:07.280]  那時候說以色列有瘟疫
[00:11:07.280 --> 00:11:08.600]  其實跟現在很相似
[00:11:08.600 --> 00:11:11.880]  有瘟疫在百姓裡面開始
[00:11:11.880 --> 00:11:15.920]  摩西就叫雅倫拿個香爐加上香
[00:11:15.920 --> 00:11:19.800]  跑到會眾中間為百姓贖罪
[00:11:19.800 --> 00:11:22.320]  但如果正確一點去解釋
[00:11:22.320 --> 00:11:25.600]  香爐和香是在說祈禱
[00:11:25.600 --> 00:11:28.440]  不是真的拿些炭去燙它
[00:11:28.440 --> 00:11:30.480]  但這段經文已經是在舊約
[00:11:30.480 --> 00:11:34.240]  最接近第七節說的那件事
[00:11:34.240 --> 00:11:37.080]  所以下次燒烤千萬不要亂用這段經文
[00:11:37.080 --> 00:11:40.080]  就拿你的叉子到處燙人
[00:11:40.080 --> 00:11:41.440]  這一幕是第一幕
[00:11:41.440 --> 00:11:44.680]  這裡是第一幕的完結
[00:11:44.680 --> 00:11:48.880]  經文在第八節開始進入第二幕
[00:11:48.880 --> 00:11:50.400]  第二幕是什麼呢?
[00:11:50.400 --> 00:11:52.200]  撒拉夫開始退去了
[00:11:52.200 --> 00:11:59.520]  就是這些一開始的正常開始
[00:11:59.520 --> 00:12:02.800]  之前那些預備的
[00:12:02.800 --> 00:12:08.760]  下面那段是上帝和以賽雅的對話
[00:12:08.760 --> 00:12:11.120]  經文第八節
[00:12:11.120 --> 00:12:13.840]  他說「我聽見主的聲音
[00:12:13.840 --> 00:12:16.680]  我可以猜顯誰呢?
[00:12:16.680 --> 00:12:21.960]  誰肯為我們去呢?」
[00:12:21.960 --> 00:12:28.320]  「我可以猜顯誰?誰肯為我們去?」
[00:12:28.320 --> 00:12:30.840]  有人說這裡用「我們」
[00:12:30.840 --> 00:12:35.040]  「為我們去」是不是在說三位一體的道理?
[00:12:35.040 --> 00:12:37.360]  但我自己看完這麼多色經書
[00:12:37.360 --> 00:12:38.360]  我的演繹就是
[00:12:38.360 --> 00:12:40.960]  其實它不是特別要說明三位一體的道理
[00:12:40.960 --> 00:12:42.880]  不是這段經文的重點
[00:12:42.880 --> 00:12:45.360]  它說的就好像在一個天庭裡面
[00:12:45.360 --> 00:12:46.800]  有上帝
[00:12:46.800 --> 00:12:48.320]  有其他的天使
[00:12:48.320 --> 00:12:49.440]  有其他的士納
[00:12:49.440 --> 00:12:50.560]  他就在問
[00:12:50.560 --> 00:12:52.880]  有誰可以代我們去
[00:12:52.880 --> 00:12:54.480]  去什麼呢?
[00:12:54.480 --> 00:12:56.960]  在還沒說去什麼的時候
[00:12:56.960 --> 00:12:59.920]  有一個很勇敢的年輕人就說
[00:12:59.920 --> 00:13:06.080]  「我說,我在這裡,請猜顯我」
[00:13:06.080 --> 00:13:07.680]  我不知道你有沒有印象
[00:13:07.680 --> 00:13:10.160]  或者你知不知道以賽雅蒙召的故事
[00:13:10.160 --> 00:13:11.520]  就是這一句經文
[00:13:11.520 --> 00:13:15.280]  「我在這裡,請猜顯我」
[00:13:15.280 --> 00:13:18.160]  曾幾何時有一首中文的詩歌
[00:13:18.160 --> 00:13:21.920]  就拿了這一句經文的希伯來文
[00:13:21.920 --> 00:13:22.960]  做了歌名
[00:13:22.960 --> 00:13:24.000]  叫「Hineni」
[00:13:24.000 --> 00:13:25.360]  有沒有聽過?
[00:13:25.360 --> 00:13:27.360]  竟然你們也聽過
[00:13:27.360 --> 00:13:29.840]  那首歌很感動
[00:13:29.840 --> 00:13:32.960]  無數的獻心會、下令會的人
[00:13:32.960 --> 00:13:34.880]  就一邊唱著這首歌
[00:13:34.880 --> 00:13:36.000]  一邊告訴上帝
[00:13:36.000 --> 00:13:39.600]  「我願意為你放棄我所有」
[00:13:39.600 --> 00:13:42.800]  「願意為你,我願意獻上我生命」
[00:13:42.800 --> 00:13:45.120]  我讀一些歌詞給你聽
[00:13:45.120 --> 00:13:49.200]  他說「在敬拜裡面,我獻上自己為祭」
[00:13:49.200 --> 00:13:52.480]  「無怨無悔,永不回頭」
[00:13:52.480 --> 00:13:55.040]  「在祭壇那裡,我得著生命」
[00:13:55.040 --> 00:13:58.240]  「無怨無悔,我在這裡」
[00:13:58.240 --> 00:14:00.320]  「Hineni, Hineni」
[00:14:00.320 --> 00:14:04.160]  「燒我,猜我,我在這裡」
[00:14:04.160 --> 00:14:07.760]  「為這個世界黑暗的角落,我在這裡」
[00:14:07.760 --> 00:14:10.960]  「為那些不被安慰的靈魂,我在這裡」
[00:14:10.960 --> 00:14:12.560]  「Hineni, Hineni」
[00:14:12.560 --> 00:14:13.520]  「我在這裡」
[00:14:13.520 --> 00:14:16.080]  「Hineni」
[00:14:16.080 --> 00:14:18.320]  很鼓勵的經文
[00:14:18.320 --> 00:14:19.280]  我想告訴你
[00:14:19.280 --> 00:14:23.520]  其實如果你認識有十個傳道人
[00:14:23.520 --> 00:14:25.920]  可能有兩個會蒙著經歷
[00:14:25.920 --> 00:14:28.080]  就是因為這段經文
[00:14:28.080 --> 00:14:30.880]  通常在下令會、獻心會的時候
[00:14:30.880 --> 00:14:31.440]  做什麼呢?
[00:14:31.440 --> 00:14:34.320]  唱完這首歌的時候就舉手
[00:14:34.320 --> 00:14:35.040]  停下來
[00:14:35.040 --> 00:14:35.760]  決志
[00:14:35.760 --> 00:14:37.040]  獻心
[00:14:37.040 --> 00:14:40.560]  然後就把不同神學院的表格遞給你
[00:14:40.560 --> 00:14:41.040]  填寫
[00:14:41.040 --> 00:14:43.120]  然後牧者在旁邊可以立刻幫你簽名
[00:14:43.120 --> 00:14:45.440]  然後寄出去
[00:14:45.440 --> 00:14:46.320]  但我想問
[00:14:46.320 --> 00:14:48.880]  如果你是以賽亞
[00:14:48.880 --> 00:14:52.160]  你回答完「我在這裡,請差遣我」的時候
[00:14:52.160 --> 00:15:00.000]  你會問什麼問題?
[00:15:00.000 --> 00:15:01.360]  上帝只說了一句
[00:15:01.360 --> 00:15:04.560]  「我可以差遣誰,誰肯為我去」
[00:15:04.560 --> 00:15:07.200]  你就說「我在這裡,請差遣我」
[00:15:07.200 --> 00:15:08.880]  下一個問題你就會問
[00:15:08.880 --> 00:15:11.600]  「做什麼?去哪裡?」
[00:15:11.600 --> 00:15:13.200]  去哪裡才可以?
[00:15:13.200 --> 00:15:14.960]  以賽亞沒有問
[00:15:14.960 --> 00:15:17.360]  不過上帝回答
[00:15:17.360 --> 00:15:22.560]  上帝說「他說,你去告訴百姓」
[00:15:22.560 --> 00:15:25.440]  「你們聽了又聽,卻不明白」
[00:15:25.440 --> 00:15:29.360]  「看了又看,卻不曉得」
[00:15:29.360 --> 00:15:31.040]  如果用一個現代的演繹
[00:15:31.040 --> 00:15:35.680]  就是「好啊,你舉手,去啊」
[00:15:35.680 --> 00:15:37.760]  「你告訴那些百姓聽」
[00:15:37.760 --> 00:15:40.480]  「他們會聽到,不過聽不明白」
[00:15:40.480 --> 00:15:43.760]  「他們會看,不過不會明白」
[00:15:43.760 --> 00:15:46.960]  預言著他一直傳道弟兄姊妹
[00:15:46.960 --> 00:15:51.200]  或者那些會眾沒有反應
[00:15:51.200 --> 00:15:53.360]  接著下一句更慘
[00:15:53.360 --> 00:15:57.280]  「你要使這些百姓心無自由」
[00:15:57.280 --> 00:15:59.920]  「耳朵發沉,眼睛昏花」
[00:15:59.920 --> 00:16:02.240]  他說「你要使」
[00:16:02.240 --> 00:16:05.120]  即是說他原本不是心無自由
[00:16:05.120 --> 00:16:07.520]  他原本不是耳朵發沉
[00:16:07.520 --> 00:16:09.040]  他原本不是眼睛昏花
[00:16:09.040 --> 00:16:12.880]  是因為你越說,他越睏
[00:16:12.880 --> 00:16:16.240]  作為一個港元,我絕對明白
[00:16:16.240 --> 00:16:21.120]  聽人說道是很睏的,Samuel
[00:16:21.120 --> 00:16:25.360]  我有時候說道也會看到弟兄姊妹很睏
[00:16:25.360 --> 00:16:27.520]  有些玩手機
[00:16:27.520 --> 00:16:31.280]  又或者我現在問可能在座的沒有辦法
[00:16:31.280 --> 00:16:34.800]  只有六個人,我的眼睛就看著這六個人
[00:16:34.800 --> 00:16:38.080]  在家裡的弟兄姊妹,你在做什麼?
[00:16:38.080 --> 00:16:42.720]  我的意思是你除了在聽這篇道的時候
[00:16:42.720 --> 00:16:45.600]  有多少人在玩手機?
[00:16:45.600 --> 00:16:49.760]  在玩WhatsApp,Facebook?
[00:16:49.760 --> 00:16:54.000]  或者在看隔離台,在教煮菜?
[00:16:54.000 --> 00:16:57.600]  有人可能在吃飯
[00:16:57.600 --> 00:17:00.720]  有人可能在跟貓玩
[00:17:00.720 --> 00:17:06.320]  我不是說我老婆,我是說有人
[00:17:06.320 --> 00:17:09.360]  曾經有一個我很尊敬的傳道人
[00:17:09.360 --> 00:17:12.800]  他的講道很厲害,我經常聽他的講道
[00:17:12.800 --> 00:17:16.240]  也有意無意地模仿他的講道
[00:17:16.240 --> 00:17:18.400]  他一直說道,其實在我心目中
[00:17:18.400 --> 00:17:20.960]  他的講道一點也不悶,或者很精彩
[00:17:20.960 --> 00:17:25.600]  他說他試過他講道面對一些玩手機的不計
[00:17:25.600 --> 00:17:27.920]  有人聽電話,電話響
[00:17:27.920 --> 00:17:30.080]  鈴鈴鈴鈴鈴鈴
[00:17:30.080 --> 00:17:34.880]  然後你會期望那個人按熄電話
[00:17:34.880 --> 00:17:35.920]  那個人沒有,聽
[00:17:35.920 --> 00:17:40.000]  喂,還沒說完
[00:17:40.000 --> 00:17:44.000]  我猜應該就完了
[00:17:44.000 --> 00:17:49.040]  除了有人聽電話,有人喝東西,有人吃東西
[00:17:49.040 --> 00:17:52.000]  他聽到有人在剪手甲
[00:17:52.000 --> 00:17:55.120]  在一個寂靜的環境
[00:17:55.120 --> 00:17:56.240]  滴
[00:17:56.240 --> 00:18:07.760]  我想這是聖經預言神的話語
[00:18:07.760 --> 00:18:10.880]  有時候真的得不到尊重
[00:18:10.880 --> 00:18:13.520]  聖經第十節下半部說什麼?
[00:18:13.520 --> 00:18:20.400]  「恐怕他們眼睛看見耳朵聽見心裡明白回轉過來就得醫治」
[00:18:20.400 --> 00:18:23.360]  是不是上帝真的怕那些人
[00:18:23.360 --> 00:18:27.360]  看見、聽見、明白、回轉就得醫治?
[00:18:27.360 --> 00:18:30.320]  其實如果你讀聖經,或者你以常理去看
[00:18:30.320 --> 00:18:32.880]  其實聖經是在說反話
[00:18:32.880 --> 00:18:34.960]  上帝正正就是想那些人是這樣
[00:18:34.960 --> 00:18:36.720]  不過他說他們也不會的了
[00:18:36.720 --> 00:18:39.920]  這群壞小子不會的了
