
[00:00:00.000 --> 00:00:02.580]  今天會查一段經文
[00:05:30.520 --> 00:05:32.760]  但這個城的地勢很險要
[00:05:32.760 --> 00:05:35.600]  它在險峻的高原上面
[00:05:35.600 --> 00:05:38.120]  可以說是易守難攻
[00:05:38.120 --> 00:05:40.760]  守就容易攻去就很難
[00:05:40.760 --> 00:05:44.680]  所以他們當日約書阿給了這個地給他們
[00:05:44.680 --> 00:05:48.440]  他們一直都不能夠拿到這個地方
[00:05:48.440 --> 00:05:52.000]  我們看看約書阿記第十五章第六十三節
[00:05:52.000 --> 00:05:55.360]  至於駐耶路撒冷的耶布斯人
[00:05:55.360 --> 00:05:58.080]  猶大人不能把他們趕出去
[00:05:58.080 --> 00:06:01.680]  耶布斯人卻在耶路撒冷與猶大人同住
[00:06:01.680 --> 00:06:03.600]  直到今日
[00:06:03.600 --> 00:06:06.600]  這就是約書阿記裡面所記載的
[00:06:06.600 --> 00:06:10.160]  耶布斯人是迦南地的原居民
[00:06:10.160 --> 00:06:12.800]  他們對守著這個城池
[00:06:12.800 --> 00:06:17.640]  大衛要攻取這個城是絕對不容易的
[00:06:17.640 --> 00:06:23.040]  他們甚至在城裡面藐視大衛和他的軍隊
[00:06:23.040 --> 00:06:24.040]  嘲弄他們
[00:06:24.040 --> 00:06:25.360]  怎樣嘲弄他們呢?
[00:06:25.360 --> 00:06:29.240]  我們看看社會記下第五章第六節
[00:06:29.240 --> 00:06:32.440]  大衛和跟隨他的人到了耶路撒冷
[00:06:32.440 --> 00:06:36.320]  要攻打住那地方的耶布斯人
[00:06:36.320 --> 00:06:38.480]  耶布斯人對大衛說
[00:06:38.480 --> 00:06:43.800]  你若不敢出核子、渠子,必不能進這地方
[00:06:43.800 --> 00:06:47.400]  心裡想大衛絕不能進去
[00:06:47.400 --> 00:06:49.040]  這句說話是什麼意思呢?
[00:06:49.040 --> 00:06:55.800]  就是說我們盲的、逼的都守著這個城
[00:06:55.800 --> 00:06:59.440]  你贏不贏得我們盲的、逼的那些人呢?
[00:06:59.440 --> 00:07:02.800]  意思就是說我單手都打贏你
[00:07:02.800 --> 00:07:04.800]  就是這些挑釁
[00:07:04.800 --> 00:07:08.600]  就是說他們覺得自己固若金湯
[00:07:08.600 --> 00:07:10.240]  你要攻打我嗎?
[00:07:10.240 --> 00:07:11.240]  絕對不可能
[00:07:11.240 --> 00:07:13.920]  你一定贏不了的
[00:07:13.920 --> 00:07:16.480]  大衛心裡很生氣
[00:07:16.480 --> 00:07:17.920]  被人藐視
[00:07:17.920 --> 00:07:23.080]  於是他向下屬發出這個呼籲
[00:07:23.080 --> 00:07:25.080]  第七到第九節
[00:07:25.080 --> 00:07:27.360]  然而大衛攻取錫安的寶藏
[00:07:27.360 --> 00:07:28.440]  就是大衛的城
[00:07:28.440 --> 00:07:30.040]  當日大衛說
[00:07:30.040 --> 00:07:31.960]  誰攻打耶布斯人
[00:07:31.960 --> 00:07:38.160]  當上水溝攻打我心裡所恨乎的渠子、核子
[00:07:38.160 --> 00:07:40.440]  從此有俗話說
[00:07:40.440 --> 00:07:42.840]  在那裡有核子、渠子
[00:07:42.840 --> 00:07:44.800]  他不能進屋去
[00:07:44.800 --> 00:07:46.640]  大衛住在寶藏裡
[00:07:46.640 --> 00:07:49.760]  給寶藏起名叫大衛城
[00:07:49.760 --> 00:07:54.560]  大衛又從米羅爾裡周圍築牆
[00:07:54.560 --> 00:07:56.440]  這裡給我們看到
[00:07:56.440 --> 00:07:58.040]  就是大衛說到
[00:07:58.040 --> 00:08:03.320]  如果誰可以先攻打這個地方
[00:08:03.320 --> 00:08:04.440]  贏了這個地方
[00:08:04.440 --> 00:08:06.280]  我就納他做元帥
[00:08:06.280 --> 00:08:10.000]  這就好像當日誰最早進去咸陽城
[00:08:10.000 --> 00:08:12.240]  就可以稱帝的意思
[00:08:12.240 --> 00:08:13.920]  所以你留意到的時候
[00:08:13.920 --> 00:08:15.560]  大衛都很生氣
[00:08:15.560 --> 00:08:18.440]  他自己都覺得自己力量不夠
[00:08:18.440 --> 00:08:19.280]  就說到
[00:08:19.280 --> 00:08:20.360]  跟這些傻子說
[00:08:20.360 --> 00:08:23.160]  誰最早攻進去
[00:08:23.160 --> 00:08:27.280]  就可以得到做元帥的職位
[00:08:27.280 --> 00:08:30.040]  歷代之上第十一章第六節
[00:08:30.040 --> 00:08:30.960]  大衛說
[00:08:30.960 --> 00:08:33.640]  誰先攻打耶布斯人
[00:08:33.640 --> 00:08:35.840]  必作首領元帥
[00:08:35.840 --> 00:08:37.720]  洗腦馬的兒子約押
[00:08:37.720 --> 00:08:39.000]  先上去
[00:08:39.000 --> 00:08:41.840]  就作了元帥
[00:08:41.840 --> 00:08:45.240]  重賞之下必有庸夫
[00:08:45.240 --> 00:08:48.720]  就如昔日蘇羅許發重賞
[00:08:48.720 --> 00:08:52.120]  就打敗哥里亞的時候
[00:08:52.120 --> 00:08:55.040]  就會得到什麼禮物
[00:08:55.040 --> 00:08:57.720]  他的女兒做他的妻子
[00:08:57.720 --> 00:09:00.280]  他全家都免稅
[00:09:00.280 --> 00:09:01.960]  還有什麼呢
[00:09:01.960 --> 00:09:05.040]  就是可以帶他去做官
[00:09:05.040 --> 00:09:06.280]  果然
[00:09:06.280 --> 00:09:08.880]  重賞之下必有庸夫
[00:09:08.880 --> 00:09:13.960]  結果他們就東陷了耶路撒冷
[00:09:13.960 --> 00:09:15.680]  在十號熱記下
[00:09:15.680 --> 00:09:18.880]  第五章第七到第九節裡面
[00:09:18.880 --> 00:09:20.960]  就如我們剛才已經看到
[00:09:20.960 --> 00:09:23.520]  那時候石安的保障
[00:09:23.520 --> 00:09:25.920]  可以譯為石安的要塞
[00:09:25.920 --> 00:09:29.240]  這就是舊約第一次提及石安
[00:09:29.240 --> 00:09:30.440]  請你記住
[00:09:30.440 --> 00:09:33.440]  舊約第一次提石安就在這裡
[00:09:33.440 --> 00:09:37.240]  但大衛就將它改名為大衛的城
[00:09:37.240 --> 00:09:41.840]  從此就以這個為宗教和政治中心
[00:09:41.840 --> 00:09:44.320]  我們都慣常說
[00:09:44.320 --> 00:09:46.640]  大衛城或者石安
[00:09:46.640 --> 00:09:49.120]  就是指聖殿山
[00:09:49.120 --> 00:09:51.280]  就是詩篇七十八篇
[00:09:51.280 --> 00:09:53.280]  六十八到六十九節
[00:09:53.280 --> 00:09:57.960]  包括了猶大地和耶路撒冷這個地方
[00:09:57.960 --> 00:10:00.280]  這個很簡單的技術
[00:10:00.280 --> 00:10:03.680]  背後可能有很多辛酸和努力
[00:10:03.680 --> 00:10:07.760]  因為耶路撒冷是一個很難供取的城池
[00:10:07.760 --> 00:10:10.120]  所以耶布斯人才這樣誇口
[00:10:10.120 --> 00:10:13.960]  連盲的、弊的守城都進不來
[00:10:13.960 --> 00:10:17.080]  也是為何大衛要出奉賞
[00:10:17.080 --> 00:10:19.520]  帶領者可以得到元帥
[00:10:19.520 --> 00:10:21.160]  但背後所付出的
[00:10:21.160 --> 00:10:22.600]  並不是我們這一代的人
[00:10:22.600 --> 00:10:24.080]  完全了解
[00:10:24.080 --> 00:10:27.480]  但深信有神的保守和努力
[00:10:27.480 --> 00:10:29.880]  這亦很簡單給大家提醒
[00:10:29.880 --> 00:10:32.600]  選址非常重要
[00:10:32.600 --> 00:10:36.560]  你選一個地方是很影響你的
[00:10:36.560 --> 00:10:37.840]  很簡單舉個例子
[00:10:37.840 --> 00:10:39.120]  我經常說教會
[00:10:39.120 --> 00:10:40.960]  即是它要建立的時候
[00:10:40.960 --> 00:10:43.680]  都要找一個很好的地方
[00:10:43.680 --> 00:10:46.880]  當年我們冥恩堂都感恩
[00:10:46.880 --> 00:10:48.080]  即現在都是
[00:10:48.080 --> 00:10:52.400]  在大埔中心的那個地方
[00:10:52.400 --> 00:10:54.760]  因為很近
[00:10:54.760 --> 00:10:57.240]  巴士站走幾分鐘就到
[00:10:57.240 --> 00:10:59.320]  五分鐘不用進去就可以去到巴士站
[00:10:59.320 --> 00:11:01.400]  亦是人口稠密的地方
[00:11:01.400 --> 00:11:03.640]  於是就能夠有所發展
[00:11:03.640 --> 00:11:05.560]  但亦都在大埔
[00:11:05.560 --> 00:11:07.120]  即是有些教會
[00:11:07.120 --> 00:11:09.400]  本來是在學校裏面
[00:11:09.400 --> 00:11:10.720]  但後來在實校
[00:11:10.720 --> 00:11:12.600]  就進入了一些村裏面
[00:11:12.600 --> 00:11:14.320]  而且是很入的村
[00:11:14.320 --> 00:11:15.640]  在村裏面
[00:11:15.640 --> 00:11:16.600]  老實說
[00:11:16.600 --> 00:11:19.680]  就很難有很大的發展
[00:11:19.680 --> 00:11:21.840]  因為人們不會特別進去一些
[00:11:21.840 --> 00:11:23.640]  很偏僻的村落裏面
[00:11:23.640 --> 00:11:26.320]  去一個地方裏面聚會
[00:11:26.320 --> 00:11:28.160]  所以選址很重要
[00:11:28.160 --> 00:11:30.440]  甚至我們投資都很重要
[00:11:30.440 --> 00:11:34.280]  剛剛早過幾個月
[00:11:34.280 --> 00:11:37.680]  有些人來英國
[00:11:37.680 --> 00:11:39.640]  我就陪他們去玩
[00:11:39.640 --> 00:11:40.680]  看一看地方
[00:11:40.680 --> 00:11:42.360]  都很想投資
[00:11:42.360 --> 00:11:45.320]  這一個投資者是很厲害的
[00:11:45.320 --> 00:11:48.040]  在香港有幾個物業
[00:11:48.040 --> 00:11:50.520]  所有的物業都是甚麼呢
[00:11:50.520 --> 00:11:53.400]  就是在火車站上面
[00:11:53.400 --> 00:11:55.320]  其中就是新城市廣場
[00:11:55.320 --> 00:11:57.520]  當年賣得非常便宜
[00:11:57.520 --> 00:11:59.520]  但現在升值升得很厲害
[00:11:59.520 --> 00:12:00.680]  是很多倍
[00:12:00.680 --> 00:12:02.600]  所以他經常都說
[00:12:02.600 --> 00:12:04.680]  location
[00:12:04.680 --> 00:12:07.000]  他說重複的東西要說三次
[00:12:07.000 --> 00:12:08.400]  重要的東西要說三次
[00:12:08.400 --> 00:12:11.280]  他說選擇地方最重要是選擇location
[00:12:11.280 --> 00:12:12.760]  這個是很重要
[00:12:12.760 --> 00:12:15.280]  所以我們都要記得
[00:12:15.280 --> 00:12:16.480]  選址有時很重要
[00:12:16.480 --> 00:12:19.000]  第二就是看似困難
[00:12:19.000 --> 00:12:22.720]  但並不表示我們可以放棄
[00:12:22.720 --> 00:12:27.240]  但為認定耶路撒冷是很重要
[00:12:27.240 --> 00:12:29.040]  一定要供取
[00:12:29.040 --> 00:12:32.600]  當中一定要確認是否神的心意
[00:12:32.600 --> 00:12:33.720]  如果是
[00:12:33.720 --> 00:12:36.560]  在神裏邊哪有難成的事呢
[00:12:36.560 --> 00:12:38.080]  雖然是困難
[00:12:38.080 --> 00:12:39.920]  但不會因為這個困難
[00:12:39.920 --> 00:12:41.520]  而放棄
[00:12:41.520 --> 00:12:44.440]  在我自己人生裏面
[00:12:44.440 --> 00:12:46.600]  有一句說話是承諾我的提醒
[00:12:46.600 --> 00:12:48.280]  在我的WhatsApp裏面
[00:12:48.280 --> 00:12:51.360]  我都用這個作Cover Picture
[00:12:51.360 --> 00:12:52.520]  不求神
[00:12:52.520 --> 00:12:54.360]  羅去前面高山
[00:12:54.360 --> 00:12:56.800]  只求神赤下攀山用你
[00:12:56.800 --> 00:12:58.640]  這句話我經常鼓勵弟兄姊妹
[00:12:58.640 --> 00:12:59.480]  在我們有困難
[00:12:59.480 --> 00:13:00.560]  但不去逃避
[00:13:00.560 --> 00:13:02.360]  而是靠著神來勝過
[00:13:02.360 --> 00:13:05.960]  更加不要理會別人對你的輕描
[00:13:05.960 --> 00:13:08.240]  說他
[00:13:08.240 --> 00:13:10.280]  耶穌私人覺得我們盲的
[00:13:10.280 --> 00:13:12.280]  低的都可以贏你
[00:13:12.280 --> 00:13:14.280]  你比他贏得了我們
[00:13:14.280 --> 00:13:16.160]  但大衛沒有理會這些
[00:13:16.160 --> 00:13:18.320]  反而激發了他的上進心
[00:13:18.320 --> 00:13:20.320]  要他爭取這個地方
[00:13:20.320 --> 00:13:21.480]  我們都是
[00:13:21.480 --> 00:13:23.800]  即是今天有些人覺得我們沒用
[00:13:23.800 --> 00:13:24.800]  覺得我們不好
[00:13:24.800 --> 00:13:26.280]  覺得我們不行
[00:13:26.280 --> 00:13:27.120]  是
[00:13:27.120 --> 00:13:29.200]  你不要生氣
[00:13:29.200 --> 00:13:30.640]  反而要告訴自己
[00:13:30.640 --> 00:13:32.760]  我不要被這些人看扁
[00:13:32.760 --> 00:13:34.840]  我自己都說1979年
[00:13:34.840 --> 00:13:37.480]  我就開始做傳道人
[00:13:37.480 --> 00:13:39.040]  當我讀神學的時候
[00:13:39.040 --> 00:13:40.280]  都有些人質疑
[00:13:40.280 --> 00:13:42.080]  究竟你是不是真的
[00:13:42.080 --> 00:13:43.080]  因為喜歡說笑
[00:13:43.080 --> 00:13:44.480]  喜歡玩
[00:13:44.480 --> 00:13:46.200]  想讀神學也很多人看
[00:13:46.200 --> 00:13:47.840]  你做多少年
[00:13:47.840 --> 00:13:48.680]  是的
[00:13:48.680 --> 00:13:52.040]  這些人對我那種的輕視
[00:13:52.040 --> 00:13:53.840]  或者看不起
[00:13:53.840 --> 00:13:56.760]  卻是成為我的鼓勵和祝福
[00:13:56.760 --> 00:13:57.640]  所以
[00:13:57.640 --> 00:13:58.920]  神要幫助我們
[00:13:58.920 --> 00:13:59.840]  要努力
[00:13:59.840 --> 00:14:01.360]  我很深信有一天
[00:14:01.360 --> 00:14:04.600]  我們一定可以改善而歸
[00:14:04.600 --> 00:14:05.480]  好了
[00:14:05.480 --> 00:14:06.920]  大衛拿了這個城之後
[00:14:06.920 --> 00:14:08.440]  有些什麼呢
[00:14:08.440 --> 00:14:11.200]  《受賄記》第五章第十節
[00:14:11.200 --> 00:14:13.360]  大衛日見強盛
[00:14:13.360 --> 00:14:16.240]  因為耶和華萬君之神
[00:14:16.240 --> 00:14:18.320]  與他同在
[00:14:18.320 --> 00:14:19.240]  所以很重要
[00:14:19.240 --> 00:14:20.200]  人要努力
[00:14:20.200 --> 00:14:21.800]  但是要靠著神
[00:14:21.800 --> 00:14:25.240]  這句話就成為這一段的小結
[00:14:25.240 --> 00:14:27.520]  為大衛的成功
[00:14:27.520 --> 00:14:28.680]  立法就是一個
[00:14:28.680 --> 00:14:31.240]  很清楚的解釋
[00:14:31.240 --> 00:14:33.400]  就是不只是靠祂
[00:14:33.400 --> 00:14:36.240]  是因為神與祂同在
[00:14:36.240 --> 00:14:38.000]  所以我們要審視
[00:14:38.000 --> 00:14:38.960]  我們的主
[00:14:38.960 --> 00:14:40.840]  有沒有與祂同在
[00:14:40.840 --> 00:14:42.760]  昨天我們更加看到
[00:14:42.760 --> 00:14:45.440]  推羅王希蘭
[00:14:45.440 --> 00:14:47.400]  將香柏木
[00:14:47.400 --> 00:14:50.560]  運給大衛
[00:14:50.560 --> 00:14:53.120]  給他有的援助
[00:14:53.120 --> 00:14:54.400]  希羅王希蘭
[00:14:54.400 --> 00:14:57.320]  將香柏木運到大衛那裡
[00:14:57.320 --> 00:14:59.640]  又差遣使者和木匠
[00:14:59.640 --> 00:15:00.560]  石匠
[00:15:00.560 --> 00:15:03.480]  給大衛建造宮殿
[00:15:03.480 --> 00:15:04.840]  你看到
[00:15:04.840 --> 00:15:06.480]  當你強勢的時候
[00:15:06.480 --> 00:15:08.440]  自然有很多人依附你
[00:15:08.440 --> 00:15:10.000]  或者支持你
[00:15:10.000 --> 00:15:12.000]  或者與你結盟
[00:15:12.000 --> 00:15:14.520]  我們相信前面是很艱辛
[00:15:14.520 --> 00:15:16.880]  看似很難完成的任務
[00:15:16.880 --> 00:15:18.200]  神給我們開路
[00:15:18.200 --> 00:15:19.760]  還有其他人
[00:15:19.760 --> 00:15:21.480]  給我們有援手
[00:15:21.480 --> 00:15:22.960]  所以最重要就是
[00:15:22.960 --> 00:15:26.120]  我們有沒有好好的仰望我們的神
[00:15:26.120 --> 00:15:28.040]  正如仍然懷念
[00:15:28.040 --> 00:15:29.600]  當天我見到美恩堂
[00:15:29.600 --> 00:15:31.760]  當我們要買第一個物業的時候
[00:15:31.760 --> 00:15:33.800]  先買兩個舖
[00:15:33.800 --> 00:15:35.320]  後來再買第三個舖
[00:15:35.320 --> 00:15:36.160]  九百萬
[00:15:36.160 --> 00:15:37.760]  我們買兩個舖的時候
[00:15:37.760 --> 00:15:40.480]  我們只有六十萬的存款
[00:15:40.480 --> 00:15:42.560]  但是我們兩個舖是六百萬的
[00:15:42.560 --> 00:15:44.400]  那時候弟兄姊妹說
[00:15:44.400 --> 00:15:45.680]  怎麼辦?我們這麼少錢
[00:15:45.680 --> 00:15:47.240]  我說怎麼辦?
[00:15:47.240 --> 00:15:48.240]  我們有十分之一了
[00:15:48.240 --> 00:15:50.520]  平時十分之一的房間你覺得多
[00:15:50.520 --> 00:15:52.840]  現在十分之一有什麼問題呢?
[00:15:52.840 --> 00:15:53.480]  但是好感呢
[00:15:53.480 --> 00:15:55.200]  我短短一個月
[00:15:55.200 --> 00:15:56.960]  我就去外面
[00:15:56.960 --> 00:16:01.160]  籌到超過一百萬的援助
[00:16:01.160 --> 00:16:02.960]  是很多弟兄姊妹
[00:16:02.960 --> 00:16:04.400]  來支持我們
[00:16:04.400 --> 00:16:07.560]  其他的教會給我們很多的支援
[00:16:07.560 --> 00:16:09.280]  所以我說美恩堂
[00:16:09.280 --> 00:16:10.720]  就是銘記神給我們的恩典
[00:16:10.720 --> 00:16:12.960]  還是銘記別人給我們的恩典
[00:16:12.960 --> 00:16:14.400]  這都是我自己的原則
[00:16:14.400 --> 00:16:15.960]  就是要銘記恩典
[00:16:15.960 --> 00:16:18.560]  當你願意行在神的當中
[00:16:18.560 --> 00:16:19.480]  神給你有力量
[00:16:19.480 --> 00:16:21.640]  也都會找人來輔助你
[00:16:21.640 --> 00:16:22.440]  這個是很重要的
[00:16:22.440 --> 00:16:23.400]  好了
[00:16:23.400 --> 00:16:24.360]  我們接著
[00:16:24.360 --> 00:16:26.000]  就是遲些我會再看
[00:16:26.000 --> 00:16:27.600]  大衛見聖典
[00:16:27.600 --> 00:16:28.640]  我們看第二部份
[00:16:28.640 --> 00:16:30.240]  就是今天主力的
[00:16:30.240 --> 00:16:32.080]  就是說約會
[00:16:32.080 --> 00:16:34.280]  他要會聖
[00:16:34.280 --> 00:16:36.520]  如果我們一直看的時候
[00:16:36.520 --> 00:16:39.240]  我們看到大衛並不是一個很完美的人
[00:16:39.240 --> 00:16:41.400]  他有他自己的
[00:16:41.400 --> 00:16:43.640]  維護自己利益而害死人
[00:16:43.640 --> 00:16:45.360]  有沒有百人之死
[00:16:45.360 --> 00:16:49.160]  他講大話害死了很多的祭司
[00:16:49.160 --> 00:16:50.200]  還有他的家人
[00:16:50.200 --> 00:16:52.480]  他甚至看到以東人
[00:16:52.480 --> 00:16:53.800]  即是多益在那裏的時候
[00:16:53.800 --> 00:16:56.480]  明知會有這件不幸的事發生
[00:16:56.480 --> 00:17:00.920]  他仍然是來維護自己而害死人
[00:17:00.920 --> 00:17:03.000]  我們也看到他的虛偽
[00:17:03.000 --> 00:17:06.080]  他見到厄尼爾的死
[00:17:06.080 --> 00:17:08.080]  很驚人們誤會他
[00:17:08.080 --> 00:17:10.280]  是他下命令殺厄尼爾
[00:17:10.280 --> 00:17:12.320]  於是他哀哭
[00:17:12.320 --> 00:17:13.640]  要厚葬
[00:17:13.640 --> 00:17:16.360]  我們在上一個星期三
[00:17:16.360 --> 00:17:19.160]  就看了這個偽證
[00:17:19.160 --> 00:17:20.080]  這個時候
[00:17:20.080 --> 00:17:21.880]  但為什麼神都會揀選他呢
