
[00:00:00.000 --> 00:00:03.000]  菩薩師父讓我們聽道以心同心的禱告
[00:09:01.400 --> 00:09:02.400]  現在電視劇裡
[00:09:02.400 --> 00:09:03.400]  裡面一些富豪
[00:09:03.400 --> 00:09:06.400]  都是拿著紅酒在搖啊搖
[00:09:06.400 --> 00:09:07.400]  我們就沒有酒杯
[00:09:07.400 --> 00:09:08.400]  不過我們有個水杯
[00:09:08.400 --> 00:09:10.400]  搖啊搖啊
[00:09:10.400 --> 00:09:12.400]  在夜晚酒店那裡享受
[00:09:12.400 --> 00:09:15.400]  是不是這樣的
[00:09:15.400 --> 00:09:16.400]  她多好
[00:09:16.400 --> 00:09:17.400]  原來反叛神
[00:09:17.400 --> 00:09:23.400]  控制著那個以敵黨神為首的獸
[00:09:23.400 --> 00:09:25.400]  原來生活這麼好的
[00:09:25.400 --> 00:09:28.400]  反抗神的生活還是這麼好的
[00:09:28.400 --> 00:09:30.400]  弟兄姊妹
[00:09:30.400 --> 00:09:32.400]  我們今天做幾個圖
[00:09:32.400 --> 00:09:33.400]  我們今天做幾個圖
[00:09:33.400 --> 00:09:35.400]  是不是信了耶穌
[00:09:35.400 --> 00:09:37.400]  就追求這樣的生活
[00:09:37.400 --> 00:09:38.400]  是不是信了耶穌之後
[00:09:38.400 --> 00:09:40.400]  就追求這樣的生活
[00:09:40.400 --> 00:09:41.400]  很多教會是這樣傳的
[00:09:41.400 --> 00:09:42.400]  很多教會是這樣的
[00:09:42.400 --> 00:09:43.400]  但啟示錄今天
[00:09:43.400 --> 00:09:44.400]  就要在這裡告訴我們
[00:09:44.400 --> 00:09:46.400]  但啟示錄今天告訴我們
[00:09:46.400 --> 00:09:48.400]  如果我們不曉得抵禦這種
[00:09:48.400 --> 00:09:51.400]  抵受到這種吸引人有
[00:09:51.400 --> 00:09:55.400]  如果我們抵受不住這種吸引和引誘
[00:09:55.400 --> 00:09:57.400]  其實我們在走魔鬼道路
[00:09:57.400 --> 00:09:59.400]  魔鬼撒旦的道路
[00:09:59.400 --> 00:10:01.400]  我們就走了魔鬼撒旦的道路
[00:10:01.400 --> 00:10:03.400]  怎樣抵禦呢
[00:10:03.400 --> 00:10:04.400]  怎麼去抵禦呢
[00:10:04.400 --> 00:10:06.400]  這個正正就是今天這段聖經的主旨
[00:10:06.400 --> 00:10:08.400]  就是今天這段聖經的主旨
[00:10:08.400 --> 00:10:09.400]  她怎麼介紹我們
[00:10:09.400 --> 00:10:11.400]  首先讓我們回去再看一下
[00:10:11.400 --> 00:10:16.400]  究竟這個享樂的生活是怎樣建立起來的
[00:10:16.400 --> 00:10:17.400]  我們來看一看
[00:10:17.400 --> 00:10:19.400]  這樣的享樂的生活是怎樣建立起來的
[00:10:19.400 --> 00:10:21.400]  我們先從第一至六節上
[00:10:21.400 --> 00:10:24.400]  和九節至十五節來看一看
[00:10:24.400 --> 00:10:26.400]  我們來看一到六節的上
[00:10:26.400 --> 00:10:27.400]  和到九節
[00:10:27.400 --> 00:10:28.400]  不如這樣吧
[00:10:28.400 --> 00:10:32.400]  我們會眾就一起讀一至六節上
[00:10:32.400 --> 00:10:34.400]  我們一起來讀一到六節的上
[00:10:34.400 --> 00:10:38.400]  然後我就和你們讀九節下至十五節
[00:10:38.400 --> 00:10:41.400]  然後我來讀九節至十五節
[00:10:41.400 --> 00:10:43.400]  看看這個罪惡的世界
[00:10:43.400 --> 00:10:45.400]  看一下這個罪惡的世界
[00:10:45.400 --> 00:10:47.400]  發展到一個什麼地步
[00:10:47.400 --> 00:10:48.400]  發展了一個什麼樣的
[00:10:48.400 --> 00:10:50.400]  而是用什麼手段來發展
[00:10:50.400 --> 00:10:51.400]  不是,用什麼樣的手段來發展
[00:10:51.400 --> 00:10:52.400]  好不好,我們一起讀吧
[00:10:52.400 --> 00:10:54.400]  我們一起來讀
[00:10:54.400 --> 00:10:57.400]  那著泉的七位天使中
[00:10:57.400 --> 00:11:00.400]  有一位前來對我說
[00:11:00.400 --> 00:11:08.400]  你到這裡來,我將坐在縱水上的大入虎所要受的刑罰,此刻離開
[00:11:08.400 --> 00:11:11.400]  地上的君王與他行入
[00:11:11.400 --> 00:11:15.400]  處在地上的人,喝醉了他的入月的酒
[00:11:15.400 --> 00:11:20.400]  他被聖天使帶我到旁邊去
[00:11:20.400 --> 00:11:22.400]  我就看見一個女人
[00:11:22.400 --> 00:11:24.400]  騎在朱紅色的獸上
[00:11:24.400 --> 00:11:27.400]  那獸有七頭十角
[00:11:27.400 --> 00:11:29.400]  身體有蝕毒的名號
[00:11:29.400 --> 00:11:33.400]  那女人穿著紫色和朱紅色的衣服
[00:11:33.400 --> 00:11:37.400]  用金紙、寶石、珍珠來裝飾
[00:11:37.400 --> 00:11:41.400]  手拿著金杯,背中盛著可憎之物
[00:11:41.400 --> 00:11:44.400]  就是他人們的污穢
[00:11:44.400 --> 00:11:47.400]  在他眼上有名寫著說
[00:11:47.400 --> 00:11:50.400]  高地上大巴比鄰
[00:11:50.400 --> 00:11:52.400]  作罪上的淫婦
[00:11:52.400 --> 00:11:54.400]  和一切可憎之物的母
[00:11:54.400 --> 00:11:57.400]  我又看見那女人喝醉了聖徒的血
[00:11:57.400 --> 00:12:00.400]  和為耶穌作賜聖人的血
[00:12:00.400 --> 00:12:03.400]  好了,那我跟大家逐一糾結了
[00:12:03.400 --> 00:12:08.400]  那七頭就是女人所坐的七座山
[00:12:08.400 --> 00:12:12.400]  又有七位王,五位已經傾倒了
[00:12:12.400 --> 00:12:15.400]  一位還在,一位還沒有來到
[00:12:15.400 --> 00:12:18.400]  他來的時候必須暫時存留
[00:12:18.400 --> 00:12:22.400]  那先前有如今沒有的獸
[00:12:22.400 --> 00:12:23.400]  就是第八位
[00:12:23.400 --> 00:12:26.400]  他也和那七位同列
[00:12:26.400 --> 00:12:29.400]  並且歸於沉淪
[00:12:29.400 --> 00:12:32.400]  你看見的那十國就是十王
[00:12:32.400 --> 00:12:34.400]  他們還沒有德國
[00:12:34.400 --> 00:12:39.400]  但他們一時之間要和獸同德團併
[00:12:39.400 --> 00:12:40.400]  與王一樣
[00:12:40.400 --> 00:12:44.400]  他們同心合意將自己的能力
[00:12:44.400 --> 00:12:46.400]  團併給那獸
[00:12:46.400 --> 00:12:48.400]  他們與羔羊爭戰
[00:12:48.400 --> 00:12:50.400]  羔羊必勝過他們
[00:12:50.400 --> 00:12:52.400]  因為羔羊為萬主之主
[00:12:52.400 --> 00:12:54.400]  萬王之王
[00:12:54.400 --> 00:12:57.400]  從著羔羊的,就是蒙召被選
[00:12:57.400 --> 00:13:00.400]  有忠心的,那必得勝
[00:13:00.400 --> 00:13:02.400]  甚至,知事又對我說
[00:13:02.400 --> 00:13:06.400]  你所看見那淫婦坐在的重水
[00:13:06.400 --> 00:13:11.400]  就是多民多人多國多方
[00:13:11.400 --> 00:13:16.400]  你所看見的那十國與獸必恨這淫婦
[00:13:16.400 --> 00:13:18.400]  使她冷落赤身
[00:13:18.400 --> 00:13:22.400]  又要吃她的肉,用火將她燒盡
[00:13:22.400 --> 00:13:26.400]  因為臣子朱王同心合意
[00:13:26.400 --> 00:13:28.400]  遵行他的旨意
[00:13:28.400 --> 00:13:30.400]  把自己的國給那獸
[00:13:30.400 --> 00:13:33.400]  直等到臣的話都應驗了
[00:13:33.400 --> 00:13:36.400]  你們所看見的那女人
[00:13:36.400 --> 00:13:40.400]  就是管轄地上眾王的大成
[00:13:40.400 --> 00:13:41.400]  在這段聖經裡面
[00:13:41.400 --> 00:13:43.400]  說了一件事讓我們知道
[00:13:43.400 --> 00:13:46.400]  就是這個罪惡的世界是怎樣建立的
[00:13:46.400 --> 00:13:48.400]  在這段聖經裡告訴我們一樣
[00:13:48.400 --> 00:13:51.400]  就是這個罪惡的世界是怎樣建立的
[00:13:51.400 --> 00:13:52.400]  是怎樣建立的呢?
[00:13:52.400 --> 00:13:53.400]  是怎樣建立的呢?
[00:13:53.400 --> 00:13:57.400]  就是利用剝削的手段來建立的
[00:13:57.400 --> 00:14:00.400]  是用剝削的手段來建立的
[00:14:00.400 --> 00:14:02.400]  在第十六章裡面
[00:14:02.400 --> 00:14:06.400]  我們已經看到這個世界要被全面地審判
[00:14:06.400 --> 00:14:08.400]  在十六章我們看到
[00:14:08.400 --> 00:14:10.400]  這個世界要被全面地審判
[00:14:10.400 --> 00:14:11.400]  而來到這一章
[00:14:11.400 --> 00:14:16.400]  天使在第一次就要向作者顯示
[00:14:16.400 --> 00:14:17.400]  在來到十七章
[00:14:17.400 --> 00:14:20.400]  天使就要向作者來顯示
[00:14:20.400 --> 00:14:23.400]  究竟我們現在活在這個世界
[00:14:23.400 --> 00:14:26.400]  這個罪惡是怎樣組成的?
[00:14:26.400 --> 00:14:29.400]  顯示我們這個世界的罪惡是怎樣建成的
[00:14:29.400 --> 00:14:31.400]  而神要怎樣處置它?
[00:14:31.400 --> 00:14:33.400]  而神要怎樣處置它?
[00:14:33.400 --> 00:14:34.400]  很多基督徒認為
[00:14:34.400 --> 00:14:36.400]  神怎樣處理這個世界呢?
[00:14:36.400 --> 00:14:37.400]  很多基督徒認為
[00:14:37.400 --> 00:14:40.400]  神怎樣處理這個世界?
[00:14:40.400 --> 00:14:42.400]  如果讀啟示錄的人
[00:14:42.400 --> 00:14:43.400]  很多時候信徒
[00:14:43.400 --> 00:14:45.400]  大部分信徒都會這樣想
[00:14:45.400 --> 00:14:48.400]  很多大部分信徒都會這樣想
[00:14:48.400 --> 00:14:50.400]  我們的神
[00:14:50.400 --> 00:14:53.400]  就好像美國在第二次世界大戰
[00:14:53.400 --> 00:14:54.400]  炸日本一樣
[00:14:54.400 --> 00:14:56.400]  就好像美國在第二次世界大戰
[00:14:56.400 --> 00:14:57.400]  炸日本一樣
[00:14:57.400 --> 00:14:59.400]  扔一個屬靈的原子彈
[00:14:59.400 --> 00:15:02.400]  扔一個屬靈的原子彈
[00:15:02.400 --> 00:15:03.400]  一下子扔上去
[00:15:03.400 --> 00:15:04.400]  一下子扔上去
[00:15:04.400 --> 00:15:05.400]  嘭!
[00:15:05.400 --> 00:15:06.400]  嘭!
[00:15:06.400 --> 00:15:07.400]  嘭!
[00:15:07.400 --> 00:15:08.400]  嘭!
[00:15:08.400 --> 00:15:10.400]  什麼都毀滅
[00:15:10.400 --> 00:15:12.400]  什麼都毀滅
[00:15:12.400 --> 00:15:16.400]  然後就重新建立一個新的世界
[00:15:16.400 --> 00:15:19.400]  然後就重新建立一個新的世界
[00:15:19.400 --> 00:15:21.400]  很多基督徒都以為是這樣
[00:15:21.400 --> 00:15:23.400]  很多基督徒都以為是這樣
[00:15:23.400 --> 00:15:25.400]  經常都想著那場叫什麼
[00:15:25.400 --> 00:15:27.400]  經常都想著那場叫什麼
[00:15:27.400 --> 00:15:28.400]  米加什麼
[00:15:28.400 --> 00:15:31.400]  上個禮拜我們講過了
[00:15:31.400 --> 00:15:33.400]  哈米吉多頓戰爭
[00:15:33.400 --> 00:15:36.400]  很多人都在想著那場哈米吉多頓戰爭
[00:15:36.400 --> 00:15:39.400]  那場就叫做預言第三次世界大戰
[00:15:39.400 --> 00:15:42.400]  那場就叫做預言第三次世界大戰
[00:15:42.400 --> 00:15:46.400]  有危言聳聽說現在這個世界隨便每個人按一個按鈕
[00:15:46.400 --> 00:15:48.400]  然後互相毀滅
[00:15:48.400 --> 00:15:49.400]  像危言聳聽一樣
[00:15:49.400 --> 00:15:53.400]  按一下一個鍵就可以整個世界毀滅了
[00:15:53.400 --> 00:15:54.400]  大英姐妹
[00:15:54.400 --> 00:15:56.400]  Modification不是這樣運作的
[00:15:56.400 --> 00:15:58.400]  我們的神不是這樣運作的
[00:15:58.400 --> 00:16:00.400]  他不會是砰!
[00:16:00.400 --> 00:16:02.400]  這樣將所有罪惡炸掉
[00:16:02.400 --> 00:16:05.400]  他不是砰!這樣將所有的世界炸掉
[00:16:05.400 --> 00:16:09.400]  而是他要讓罪慢慢自己去醞釀
[00:16:09.400 --> 00:16:10.400]  去發酵
[00:16:10.400 --> 00:16:11.400]  發盡它出來
[00:16:11.400 --> 00:16:13.400]  慢慢地去醞釀去發酵
[00:16:13.400 --> 00:16:14.400]  換句話來說
[00:16:14.400 --> 00:16:15.400]  換句話講
[00:16:15.400 --> 00:16:17.400]  神審判這個世界
