
[00:00:00.000 --> 00:00:02.000]  好 弟兄姊妹 祝你平安
[00:03:17.000 --> 00:03:20.000]  十月十六日寄給我
[00:03:20.000 --> 00:03:22.000]  因為你知道
[00:03:22.000 --> 00:03:24.000]  如果寄空運就貴很多
[00:03:24.000 --> 00:03:26.000]  他用最便宜的方法
[00:03:26.000 --> 00:03:29.000]  寧願用錢買多些茶葉
[00:03:29.000 --> 00:03:31.000]  便宜的方法寄給我
[00:03:31.000 --> 00:03:35.000]  所以就要很長的時間
[00:03:35.000 --> 00:03:37.000]  你見到十月十六日
[00:03:37.000 --> 00:03:39.000]  已經放在郵局
[00:03:39.000 --> 00:03:41.000]  你看看下面
[00:03:41.000 --> 00:03:44.000]  就見到十一月十日
[00:03:44.000 --> 00:03:46.000]  都還在香港
[00:03:46.000 --> 00:03:47.000]  你見不見得到
[00:03:47.000 --> 00:03:49.000]  地點十一月十日還在香港
[00:03:49.000 --> 00:03:53.000]  一個月放在郵局
[00:03:53.000 --> 00:03:55.000]  一個月還在香港
[00:03:55.000 --> 00:03:57.000]  你想想什麼時候
[00:03:57.000 --> 00:03:59.000]  來美國給我
[00:03:59.000 --> 00:04:01.000]  你猜可不可以趕得及
[00:04:01.000 --> 00:04:03.000]  做聖誕禮物
[00:04:03.000 --> 00:04:05.000]  希望可以
[00:04:05.000 --> 00:04:07.000]  結果就是
[00:04:07.000 --> 00:04:09.000]  二零二四年一月十一日
[00:04:09.000 --> 00:04:11.000]  我就收到了
[00:04:11.000 --> 00:04:13.000]  是的
[00:04:13.000 --> 00:04:15.000]  即是快要師母生日
[00:04:15.000 --> 00:04:17.000]  就收到了
[00:04:17.000 --> 00:04:19.000]  即是
[00:04:19.000 --> 00:04:21.000]  三個月
[00:04:21.000 --> 00:04:23.000]  原本是預備生日禮物送給我
[00:04:23.000 --> 00:04:25.000]  我一邊等了很久
[00:04:25.000 --> 00:04:27.000]  一邊開郵箱又見不到
[00:04:27.000 --> 00:04:29.000]  等了很久
[00:04:29.000 --> 00:04:31.000]  又會不會放在門口又收不到
[00:04:31.000 --> 00:04:33.000]  即是聖誕都過了
[00:04:33.000 --> 00:04:35.000]  聖誕禮物都沒有了
[00:04:35.000 --> 00:04:37.000]  終於收到了
[00:04:37.000 --> 00:04:39.000]  三個月時間
[00:04:39.000 --> 00:04:41.000]  那你說這份禮物
[00:04:41.000 --> 00:04:43.000]  應該當什麼禮物好呢
[00:04:43.000 --> 00:04:45.000]  情人節禮物
[00:04:45.000 --> 00:04:47.000]  什麼禮物好呢
[00:04:47.000 --> 00:04:49.000]  不過這樣說
[00:04:49.000 --> 00:04:51.000]  遲了的禮物
[00:04:51.000 --> 00:04:53.000]  如果是精心預備的
[00:04:53.000 --> 00:04:55.000]  都是好禮物都開心的
[00:04:55.000 --> 00:04:57.000]  所以開心的禮物
[00:04:57.000 --> 00:04:59.000]  遲了一點點都是好的
[00:04:59.000 --> 00:05:01.000]  最怕是什麼
[00:05:01.000 --> 00:05:03.000]  人不到禮都不到
[00:05:03.000 --> 00:05:05.000]  所以今天我們想一個問題
[00:05:05.000 --> 00:05:07.000]  就是一份禮物
[00:05:07.000 --> 00:05:09.000]  特別是今天預備聖誕的日子
[00:05:09.000 --> 00:05:11.000]  想一個聖誕的日子
[00:05:11.000 --> 00:05:13.000]  當然想想聖誕的禮物
[00:05:13.000 --> 00:05:15.000]  實在上年
[00:05:15.000 --> 00:05:17.000]  跟大家分聖誕的時間
[00:05:17.000 --> 00:05:19.000]  分享了一個題目叫早來的聖誕
[00:05:19.000 --> 00:05:21.000]  就是來自馬大福音
[00:05:21.000 --> 00:05:23.000]  一章十八節二十五節
[00:05:23.000 --> 00:05:25.000]  說這個聖誕是早來
[00:05:25.000 --> 00:05:27.000]  聖誕就是說耶穌出世
[00:05:27.000 --> 00:05:29.000]  耶穌出世的時間
[00:05:29.000 --> 00:05:31.000]  是早了來的
[00:05:31.000 --> 00:05:33.000]  早了來的意思是因為
[00:05:33.000 --> 00:05:35.000]  我們上次說的就是
[00:05:35.000 --> 00:05:37.000]  因為其實瑪利亞和約瑟
[00:05:37.000 --> 00:05:39.000]  是定了婚
[00:05:39.000 --> 00:05:41.000]  未結婚的時候就已經
[00:05:41.000 --> 00:05:43.000]  性靈感人了
[00:05:43.000 --> 00:05:45.000]  都會代表了很多人生的計劃
[00:05:45.000 --> 00:05:47.000]  令到約瑟 瑪利亞
[00:05:47.000 --> 00:05:49.000]  都亂了一亂
[00:05:49.000 --> 00:05:51.000]  究竟怎樣怎樣
[00:05:51.000 --> 00:05:53.000]  不過最後他們都願意
[00:05:53.000 --> 00:05:55.000]  聽從上帝的吩咐
[00:05:55.000 --> 00:05:57.000]  按照上帝的心意
[00:05:57.000 --> 00:05:59.000]  讓耶穌出生
[00:05:59.000 --> 00:06:01.000]  今天我們就到二零二五年
[00:06:01.000 --> 00:06:03.000]  我們繼續去馬大福音裡面
[00:06:03.000 --> 00:06:05.000]  二章一至十二節
[00:06:05.000 --> 00:06:07.000]  想一想遲來的禮物
[00:06:07.000 --> 00:06:09.000]  遲來的禮物
[00:06:09.000 --> 00:06:11.000]  一至十二節
[00:06:11.000 --> 00:06:13.000]  我們說聖經通常都有些段落
[00:06:13.000 --> 00:06:15.000]  我們試試看這次的段落
[00:06:15.000 --> 00:06:17.000]  分類是怎樣分化
[00:06:17.000 --> 00:06:19.000]  主要來說簡單就是
[00:06:19.000 --> 00:06:21.000]  馬大福音的一至十二節
[00:06:21.000 --> 00:06:23.000]  分開做一至六節和七至十二節
[00:06:23.000 --> 00:06:25.000]  兩個部分
[00:06:25.000 --> 00:06:27.000]  一個A一個B下
[00:06:27.000 --> 00:06:29.000]  A的部分可以說就是
[00:06:29.000 --> 00:06:31.000]  幾個博學知識來到
[00:06:31.000 --> 00:06:33.000]  地點就是耶路撒冷
[00:06:33.000 --> 00:06:35.000]  去見誰就是希律
[00:06:35.000 --> 00:06:37.000]  接著去到七至十二節
[00:06:37.000 --> 00:06:39.000]  重點就是幾個博士
[00:06:39.000 --> 00:06:41.000]  來到那裡就是百里行
[00:06:41.000 --> 00:06:43.000]  去見耶穌
[00:06:43.000 --> 00:06:45.000]  這就是簡單的段落分類
[00:06:45.000 --> 00:06:47.000]  今天的訊息裡面
[00:06:47.000 --> 00:06:49.000]  就不是按照這個
[00:06:49.000 --> 00:06:51.000]  段落分類分A B
[00:06:51.000 --> 00:06:53.000]  我嘗試用另一個角度去
[00:06:53.000 --> 00:06:55.000]  思考今天的題目
[00:06:55.000 --> 00:06:57.000]  一份禮物裡面
[00:06:57.000 --> 00:06:59.000]  關注那幾個人物的角度
[00:06:59.000 --> 00:07:01.000]  去思考今天
[00:07:01.000 --> 00:07:03.000]  這個訊息的題目
[00:07:03.000 --> 00:07:05.000]  當然第一個
[00:07:05.000 --> 00:07:07.000]  訊息的分題就是
[00:07:07.000 --> 00:07:09.000]  耶穌何日生
[00:07:09.000 --> 00:07:11.000]  究竟耶穌
[00:07:11.000 --> 00:07:13.000]  的生日是幾時呢
[00:07:13.000 --> 00:07:15.000]  因為我們想一想
[00:07:15.000 --> 00:07:17.000]  我們送禮物
[00:07:17.000 --> 00:07:19.000]  說要送生日禮物
[00:07:19.000 --> 00:07:21.000]  遲來的禮物
[00:07:21.000 --> 00:07:23.000]  我都要知道你生日是幾時
[00:07:23.000 --> 00:07:25.000]  才知道是否遲了
[00:07:25.000 --> 00:07:27.000]  所以我們都要問
[00:07:27.000 --> 00:07:29.000]  究竟耶穌何日生呢
[00:07:29.000 --> 00:07:31.000]  按照馬大福音第二章一節
[00:07:31.000 --> 00:07:33.000]  在希律作王的時候
[00:07:33.000 --> 00:07:35.000]  耶穌生在
[00:07:35.000 --> 00:07:37.000]  猶太的伯利恒
[00:07:37.000 --> 00:07:39.000]  當時有幾個博學知識
[00:07:39.000 --> 00:07:41.000]  從東方來到耶路撒冷
[00:07:41.000 --> 00:07:43.000]  發生跟著
[00:07:43.000 --> 00:07:45.000]  那個段落的問題
[00:07:45.000 --> 00:07:47.000]  當然我們要問
[00:07:47.000 --> 00:07:49.000]  耶穌何時出生呢
[00:07:49.000 --> 00:07:51.000]  我們
[00:07:51.000 --> 00:07:53.000]  耶穌是否
[00:07:53.000 --> 00:07:55.000]  公元元年
[00:07:55.000 --> 00:07:57.000]  主後的元年
[00:07:57.000 --> 00:07:59.000]  一年十二月二十五日
[00:07:59.000 --> 00:08:01.000]  是不是
[00:08:01.000 --> 00:08:03.000]  有時候我們說
[00:08:03.000 --> 00:08:05.000]  聖誕節就是十二月二十五日
[00:08:05.000 --> 00:08:07.000]  我們現在說
[00:08:07.000 --> 00:08:09.000]  公元多少年
[00:08:09.000 --> 00:08:11.000]  主後多少年
[00:08:11.000 --> 00:08:13.000]  究竟是否公元元年
[00:08:13.000 --> 00:08:15.000]  是耶穌出生的日子呢
[00:08:15.000 --> 00:08:17.000]  我們要弄清楚
[00:08:17.000 --> 00:08:19.000]  我們才想想究竟
[00:08:19.000 --> 00:08:21.000]  是否禮物遲了
[00:08:21.000 --> 00:08:23.000]  我們看一看
[00:08:23.000 --> 00:08:25.000]  按照聖經裡面
[00:08:25.000 --> 00:08:27.000]  你都看得到
[00:08:27.000 --> 00:08:29.000]  其實耶穌何時出生
[00:08:29.000 --> 00:08:31.000]  沒有明確說哪一日
[00:08:31.000 --> 00:08:33.000]  哪一月哪一年的
[00:08:33.000 --> 00:08:35.000]  不過我們可以了解一點
[00:08:35.000 --> 00:08:37.000]  很清楚聖經說
[00:08:37.000 --> 00:08:39.000]  在希律做皇帝的時間
[00:08:39.000 --> 00:08:41.000]  耶穌就出生了
[00:08:41.000 --> 00:08:43.000]  所以其實你可以
[00:08:43.000 --> 00:08:45.000]  大約知道耶穌何時出生
[00:08:45.000 --> 00:08:47.000]  起碼要知道哪一年
[00:08:47.000 --> 00:08:49.000]  其中一定是
[00:08:49.000 --> 00:08:51.000]  跟希律做皇帝有關
[00:08:51.000 --> 00:08:53.000]  事實上在
[00:08:53.000 --> 00:08:55.000]  耶穌的年代裡面
[00:08:55.000 --> 00:08:57.000]  其實都有
[00:08:57.000 --> 00:08:59.000]  有幾個不同的
[00:08:59.000 --> 00:09:01.000]  希律的皇出現
[00:09:01.000 --> 00:09:03.000]  其中我們特別
[00:09:03.000 --> 00:09:05.000]  在聖經裡面所描述的
[00:09:05.000 --> 00:09:07.000]  就是一個叫
[00:09:07.000 --> 00:09:09.000]  大希律
[00:09:09.000 --> 00:09:11.000]  是一個大希律的皇
[00:09:11.000 --> 00:09:13.000]  耶穌出生的時候
[00:09:13.000 --> 00:09:15.000]  聖經就說
[00:09:15.000 --> 00:09:17.000]  大希律做皇的時間
[00:09:17.000 --> 00:09:19.000]  那大希律做皇帝
[00:09:19.000 --> 00:09:21.000]  是何時呢
[00:09:21.000 --> 00:09:23.000]  或者祂的人生有
[00:09:23.000 --> 00:09:25.000]  多少年的歲月呢
[00:09:25.000 --> 00:09:27.000]  在一些資料裡面就
[00:09:27.000 --> 00:09:29.000]  反映出其實大希律
[00:09:29.000 --> 00:09:31.000]  出生到死亡的時間
[00:09:31.000 --> 00:09:33.000]  就是在主前
[00:09:33.000 --> 00:09:35.000]  大約七十三七十四年的時間
[00:09:35.000 --> 00:09:37.000]  到祂死的
[00:09:37.000 --> 00:09:39.000]  時間就是主前
[00:09:39.000 --> 00:09:41.000]  四年左右的時間
[00:09:41.000 --> 00:09:43.000]  或者有些人說三年
[00:09:43.000 --> 00:09:45.000]  四年比較多人說的說法
[00:09:45.000 --> 00:09:47.000]  就是說在主前
[00:09:47.000 --> 00:09:49.000]  七十四
[00:09:49.000 --> 00:09:51.000]  到主前四年
[00:09:51.000 --> 00:09:53.000]  祂就是祂生和死亡了
[00:09:53.000 --> 00:09:55.000]  所以你想一想
[00:09:55.000 --> 00:09:57.000]  會不會覺得有點奇怪
[00:09:57.000 --> 00:09:59.000]  祂在主前
[00:09:59.000 --> 00:10:01.000]  四年
[00:10:01.000 --> 00:10:03.000]  就死了
[00:10:03.000 --> 00:10:05.000]  什麼叫主前
[00:10:05.000 --> 00:10:07.000]  主前主後
[00:10:07.000 --> 00:10:09.000]  就是說主耶穌出生那天
[00:10:09.000 --> 00:10:11.000]  主前主後就出生那天
[00:10:11.000 --> 00:10:13.000]  但是大希律
[00:10:13.000 --> 00:10:15.000]  在耶穌出生之前的
[00:10:15.000 --> 00:10:17.000]  四年
[00:10:17.000 --> 00:10:19.000]  主前的四年就死了
[00:10:19.000 --> 00:10:21.000]  那祂死了
[00:10:21.000 --> 00:10:23.000]  然後耶穌才出生
[00:10:23.000 --> 00:10:25.000]  死了祂才出生
[00:10:25.000 --> 00:10:27.000]  死了的人怎麼會去逼迫
[00:10:27.000 --> 00:10:29.000]  耶穌呢
[00:10:29.000 --> 00:10:31.000]  怎麼會去見到那幾個博士呢
[00:10:31.000 --> 00:10:33.000]  怎麼會去追殺耶穌呢
[00:10:33.000 --> 00:10:35.000]  你聽得明白
[00:10:35.000 --> 00:10:37.000]  這個問題嗎
[00:10:37.000 --> 00:10:39.000]  大希律死了
[00:10:39.000 --> 00:10:41.000]  然後才說到耶穌出生
[00:10:41.000 --> 00:10:43.000]  這是不合理的
[00:10:43.000 --> 00:10:45.000]  而聖經裡面也很清楚描述
[00:10:45.000 --> 00:10:47.000]  在大希律做皇帝的時候
[00:10:47.000 --> 00:10:49.000]  耶穌就出生了
[00:10:49.000 --> 00:10:51.000]  耶穌出生的日子就應該在大希律
[00:10:51.000 --> 00:10:53.000]  無論怎麼說
[00:10:53.000 --> 00:10:55.000]  最多在祂死之前
[00:10:55.000 --> 00:10:57.000]  耶穌出生了
[00:10:57.000 --> 00:10:59.000]  那你又看得到我們剛才說的
[00:10:59.000 --> 00:11:01.000]  其實在主前四年祂就死了
[00:11:01.000 --> 00:11:03.000]  那即是怎樣呢
[00:11:03.000 --> 00:11:05.000]  你有沒有想一下
[00:11:05.000 --> 00:11:07.000]  那即是怎樣呢
[00:11:07.000 --> 00:11:09.000]  這裡很清楚看得到就是
[00:11:09.000 --> 00:11:11.000]  主前四年就死了
[00:11:11.000 --> 00:11:13.000]  普遍的說法是用BC
[00:11:13.000 --> 00:11:15.000]  去表達主前的時間
[00:11:15.000 --> 00:11:17.000]  而主後我們通常用AD
[00:11:17.000 --> 00:11:19.000]  去表達
[00:11:19.000 --> 00:11:21.000]  那我們要問這個問題
[00:11:21.000 --> 00:11:23.000]  究竟是發生了什麼事呢
[00:11:23.000 --> 00:11:25.000]  不然你就說不通聖經
[00:11:25.000 --> 00:11:27.000]  你就覺得聖經是假的
[00:11:27.000 --> 00:11:29.000]  不真實的
[00:11:29.000 --> 00:11:31.000]  原來是這樣的
[00:11:31.000 --> 00:11:33.000]  其實我們今天說的
[00:11:33.000 --> 00:11:35.000]  主前主後
[00:11:35.000 --> 00:11:37.000]  那些年份的計劃
[00:11:37.000 --> 00:11:39.000]  現在就是什麼
[00:11:39.000 --> 00:11:41.000]  2024年
[00:11:41.000 --> 00:11:43.000]  我們就叫主後2024年
[00:11:43.000 --> 00:11:45.000]  簡單來說就是
[00:11:45.000 --> 00:11:47.000]  二千零二百四十年
[00:11:47.000 --> 00:11:49.000]  但其實這一個的
[00:11:49.000 --> 00:11:51.000]  說法是怎樣來的呢
[00:11:51.000 --> 00:11:53.000]  其實就是來自
[00:11:53.000 --> 00:11:55.000]  有一些人去
[00:11:55.000 --> 00:11:57.000]  特別是用耶穌
[00:11:57.000 --> 00:11:59.000]  作為那個年份的計算開始
[00:11:59.000 --> 00:12:01.000]  他用這種方法去計
[00:12:01.000 --> 00:12:03.000]  原來就是來自
[00:12:03.000 --> 00:12:05.000]  在六世紀的時候
[00:12:05.000 --> 00:12:07.000]  有一個人他就叫
[00:12:07.000 --> 00:12:09.000]  伊基古爾斯
[00:12:09.000 --> 00:12:11.000]  有一個基督徒
[00:12:11.000 --> 00:12:13.000]  他在公園
[00:12:13.000 --> 00:12:15.000]  在五百二十五年
[00:12:15.000 --> 00:12:17.000]  去嘗試根據
[00:12:17.000 --> 00:12:19.000]  他當時那個
[00:12:19.000 --> 00:12:21.000]  不同朝代的皇帝
[00:12:21.000 --> 00:12:23.000]  不同的時間
[00:12:23.000 --> 00:12:25.000]  而是用一個力化的方法
[00:12:25.000 --> 00:12:27.000]  去計算出來的
[00:12:27.000 --> 00:12:29.000]  你明白我的意思嗎
[00:12:29.000 --> 00:12:31.000]  就是一個五百多年後的人
[00:12:31.000 --> 00:12:33.000]  他就想起
[00:12:33.000 --> 00:12:35.000]  我們很想紀念耶穌出生那天
[00:12:35.000 --> 00:12:37.000]  他就在五百多年後
[00:12:37.000 --> 00:12:39.000]  按當時的文獻裡面
[00:12:39.000 --> 00:12:41.000]  講到不同的皇帝
[00:12:41.000 --> 00:12:43.000]  不同的朝代等等
[00:12:43.000 --> 00:12:45.000]  去嘗試計算
[00:12:45.000 --> 00:12:47.000]  退後計算耶穌出生那年
[00:12:47.000 --> 00:12:49.000]  就是用這種方法
[00:12:49.000 --> 00:12:51.000]  他就計算到
[00:12:51.000 --> 00:12:53.000]  今天所謂的公元元年
[00:12:53.000 --> 00:12:55.000]  就是第一年
[00:12:55.000 --> 00:12:57.000]  就是耶穌出生
[00:12:57.000 --> 00:12:59.000]  他就用這個方法
[00:12:59.000 --> 00:13:01.000]  慢慢的人就開始接受
[00:13:01.000 --> 00:13:03.000]  用這個方法
[00:13:03.000 --> 00:13:05.000]  以後講我們的年份
[00:13:05.000 --> 00:13:07.000]  就是主後多少年
[00:13:07.000 --> 00:13:09.000]  主後多少年
[00:13:09.000 --> 00:13:11.000]  不過當他用這種計法的時候
[00:13:11.000 --> 00:13:13.000]  到了很多年之後
[00:13:13.000 --> 00:13:15.000]  就開始有人發現
[00:13:15.000 --> 00:13:17.000]  他用這個計法的時候
[00:13:17.000 --> 00:13:19.000]  就有些錯誤
[00:13:19.000 --> 00:13:21.000]  有些差誤
[00:13:21.000 --> 00:13:23.000]  令到那個計法其實計遲了
[00:13:23.000 --> 00:13:25.000]  計遲了
[00:13:25.000 --> 00:13:27.000]  那為什麼會計遲呢
[00:13:27.000 --> 00:13:29.000]  其中一個最簡單的原因就是
[00:13:29.000 --> 00:13:31.000]  因為怎樣去計一個皇帝
[00:13:31.000 --> 00:13:33.000]  那些年份
[00:13:33.000 --> 00:13:35.000]  其實有很多不同的狀況
[00:13:35.000 --> 00:13:37.000]  譬如最簡單
[00:13:37.000 --> 00:13:39.000]  我今年是最後一年皇帝
[00:13:39.000 --> 00:13:41.000]  我就死了
[00:13:41.000 --> 00:13:43.000]  那今年就是我皇帝的最後一年
[00:13:43.000 --> 00:13:45.000]  那如果有一個繼任人接位
[00:13:45.000 --> 00:13:47.000]  那是不是又計
[00:13:47.000 --> 00:13:49.000]  那個新的皇帝的第一年
[00:13:49.000 --> 00:13:51.000]  但如果那個新的皇帝
[00:13:51.000 --> 00:13:53.000]  不夠一年就死了
[00:13:53.000 --> 00:13:55.000]  那同一年又有新的皇帝出現
[00:13:55.000 --> 00:13:57.000]  那你沒發現
[00:13:57.000 --> 00:13:59.000]  我又計這個皇帝有一年計了
[00:13:59.000 --> 00:14:01.000]  然後那個做了幾個月的皇帝的人
[00:14:01.000 --> 00:14:03.000]  又計了一年
[00:14:03.000 --> 00:14:05.000]  剛剛來的皇帝又計一年
[00:14:05.000 --> 00:14:07.000]  即是加數的時候
[00:14:07.000 --> 00:14:09.000]  純粹是加加加加加
[00:14:09.000 --> 00:14:11.000]  那就是這樣
[00:14:11.000 --> 00:14:13.000]  就會計少了
[00:14:13.000 --> 00:14:15.000]  即是計耶穌的時間就追得後了
[00:14:15.000 --> 00:14:17.000]  要追回前一點
[00:14:17.000 --> 00:14:19.000]  那所以呢其實
[00:14:19.000 --> 00:14:21.000]  根據後來的一些修訂
[00:14:21.000 --> 00:14:23.000]  就說其實所以
[00:14:23.000 --> 00:14:25.000]  今時今日有時候你會聽到
[00:14:25.000 --> 00:14:27.000]  我們說其實耶穌什麼時候出世
[00:14:27.000 --> 00:14:29.000]  其實真正年份
[00:14:29.000 --> 00:14:31.000]  其實就不是公元一世紀
[00:14:31.000 --> 00:14:33.000]  即是公元第一年
[00:14:33.000 --> 00:14:35.000]  其實原來就回到
[00:14:35.000 --> 00:14:37.000]  公元前大約四至六年的時間
[00:14:37.000 --> 00:14:39.000]  才是準確地
[00:14:39.000 --> 00:14:41.000]  耶穌出世的時間
[00:14:41.000 --> 00:14:43.000]  原來是這樣的
[00:14:43.000 --> 00:14:45.000]  所以你留意
[00:14:45.000 --> 00:14:47.000]  通常我們有些人就說
[00:14:47.000 --> 00:14:49.000]  耶穌什麼時候死
[00:14:49.000 --> 00:14:51.000]  現在普遍我們都說耶穌是
[00:14:51.000 --> 00:14:53.000]  公元三十年左右
[00:14:53.000 --> 00:14:55.000]  耶穌死的
[00:14:55.000 --> 00:14:57.000]  但我們說耶穌一生大約有多少歲
[00:14:57.000 --> 00:14:59.000]  三十三歲
[00:14:59.000 --> 00:15:01.000]  所以你想像一下
[00:15:01.000 --> 00:15:03.000]  公元三十年死
[00:15:03.000 --> 00:15:05.000]  其實是三十三歲
[00:15:05.000 --> 00:15:07.000]  算上去就大約是公元前
[00:15:07.000 --> 00:15:09.000]  三四年左右的時間
[00:15:09.000 --> 00:15:11.000]  就出世了
[00:15:11.000 --> 00:15:13.000]  所以如果這樣想下去
[00:15:13.000 --> 00:15:15.000]  你就知道就配合了
[00:15:15.000 --> 00:15:17.000]  因為希律王死的時間就大約是
[00:15:17.000 --> 00:15:19.000]  公元前四年的時間
[00:15:19.000 --> 00:15:21.000]  所以呢
[00:15:21.000 --> 00:15:23.000]  你會知道就是
[00:15:23.000 --> 00:15:25.000]  原來
[00:15:25.000 --> 00:15:27.000]  我們說要慶祝耶穌生日的時候
[00:15:27.000 --> 00:15:29.000]  耶穌出生的年份
[00:15:29.000 --> 00:15:31.000]  原來就不是
[00:15:31.000 --> 00:15:33.000]  公元一年
[00:15:33.000 --> 00:15:35.000]  是公元前可能四年的時間
[00:15:35.000 --> 00:15:37.000]  或者四至六年的時間
[00:15:37.000 --> 00:15:39.000]  那我們就問
[00:15:39.000 --> 00:15:41.000]  那耶穌的生日呢
[00:15:41.000 --> 00:15:43.000]  年份就不要想了
[00:15:43.000 --> 00:15:45.000]  我們算一下耶穌的生日日期是怎樣
[00:15:45.000 --> 00:15:47.000]  是不是十二月二十五日
[00:15:47.000 --> 00:15:49.000]  是不是四月二十五日
[00:15:49.000 --> 00:15:51.000]  是不是
[00:15:51.000 --> 00:15:53.000]  我們知道這裡
[00:15:53.000 --> 00:15:55.000]  我們說耶穌就在這裡
[00:15:55.000 --> 00:15:57.000]  在馬槽裡面
[00:15:57.000 --> 00:15:59.000]  我們說在馬槽裡面出世
