
[00:00:00.000 --> 00:00:05.040]  好 我們開始的時候一起做個祈禱
[00:02:30.960 --> 00:02:33.440]  然後你完全忘記裡面所有的故事
[00:02:33.440 --> 00:02:36.800]  又不知道如何去明白摩西五經
[00:02:36.800 --> 00:02:38.080]  你繼續看下去
[00:02:38.080 --> 00:02:39.920]  你不知道正在發生什麼事
[00:02:39.920 --> 00:02:43.920]  然後也覺得頭兩成很悶
[00:02:43.920 --> 00:02:46.000]  很悶是因為你看不明白
[00:02:46.000 --> 00:02:47.920]  因為我們沒有用心去理解
[00:02:47.920 --> 00:02:52.080]  所以我今天想盡我們最大的能力去用心理解
[00:02:52.080 --> 00:02:53.120]  但我想跟你說
[00:02:53.120 --> 00:02:54.480]  大家都要realistic的
[00:02:54.480 --> 00:03:01.360]  因為《生命記》是一本在學術界都研究了很多很多
[00:03:01.360 --> 00:03:03.040]  是一本很複雜的書
[00:03:03.040 --> 00:03:06.000]  所以我們其實不可能在一個小時裡面
[00:03:06.000 --> 00:03:10.320]  可以讓你知道所有的東西
[00:03:10.320 --> 00:03:14.160]  但我選了一些我覺得最重要的東西
[00:03:14.160 --> 00:03:15.760]  希望可以跟你分享
[00:03:15.760 --> 00:03:18.640]  也希望你抓住這些最重要的東西
[00:03:18.640 --> 00:03:22.400]  日後你回去看《生命記》的時候
[00:03:22.400 --> 00:03:25.200]  你就可以更加看到那個清晰
[00:03:25.200 --> 00:03:29.840]  因為我們讀完了摩西五經
[00:03:29.840 --> 00:03:31.360]  今天會讀完摩西五經
[00:03:31.360 --> 00:03:33.280]  所以我們其實看到一個
[00:03:33.280 --> 00:03:37.520]  挺圓滿的拯救舊恩的圖畫
[00:03:37.520 --> 00:03:39.760]  但是這個圓滿的舊恩圖畫
[00:03:39.760 --> 00:03:41.520]  也是一個迷你的圖畫
[00:03:41.520 --> 00:03:42.720]  其實還沒有去到實體
[00:03:42.720 --> 00:03:47.520]  我們很記得如果你平時之前有四個月有來聽過
[00:03:47.520 --> 00:03:48.640]  或者上網聽過
[00:03:48.640 --> 00:03:50.400]  你知道我們這個題目叫做
[00:03:50.400 --> 00:03:53.120]  基督自保盡藏舊約
[00:03:53.120 --> 00:03:58.320]  在我們這個講座裡面很強調一件事
[00:03:58.320 --> 00:04:00.480]  舊約只是一個影子
[00:04:00.480 --> 00:04:03.200]  新約才是那個實體
[00:04:03.200 --> 00:04:04.880]  我經常都給一個比喻
[00:04:04.880 --> 00:04:06.560]  就是那棵樹
[00:04:06.560 --> 00:04:09.200]  舊約就是那個根
[00:04:09.200 --> 00:04:10.320]  樹根
[00:04:10.320 --> 00:04:13.120]  新約就是開花結果
[00:04:13.120 --> 00:04:17.600]  你看著舊約和新約是不是有不一樣的呢
[00:04:17.600 --> 00:04:18.800]  當然不一樣
[00:04:18.800 --> 00:04:21.920]  一個樹根一個樹枝完全是兩回事
[00:04:21.920 --> 00:04:24.160]  就這樣看樣子都不一樣
[00:04:24.160 --> 00:04:25.440]  但是從另一個角度來說
[00:04:25.440 --> 00:04:26.720]  是不是同一棵樹呢
[00:04:26.720 --> 00:04:28.240]  是同一棵樹
[00:04:28.240 --> 00:04:29.680]  這個很重要的
[00:04:29.680 --> 00:04:31.520]  今天我們做了基督徒
[00:04:31.520 --> 00:04:33.520]  我們沒有人說讓我們回去做猶太
[00:04:33.520 --> 00:04:34.400]  沒有人這麼說
[00:04:34.400 --> 00:04:35.760]  因為我們是樹葉
[00:04:35.760 --> 00:04:37.760]  我們怎麼會回去做樹根呢
[00:04:37.760 --> 00:04:40.160]  那個時代已經不一樣了等等
[00:04:40.160 --> 00:04:41.920]  但是從另一個角度來說
[00:04:41.920 --> 00:04:45.440]  我們和舊約裡面信主的人
[00:04:45.440 --> 00:04:49.200]  整個舊恩歷史是融為一體
[00:04:49.200 --> 00:04:50.320]  舊約是影子
[00:04:50.320 --> 00:04:51.280]  新約是實體
[00:04:51.280 --> 00:04:52.640]  由舊約去到新約
[00:04:52.640 --> 00:04:56.000]  其實是一個完全的枝幹
[00:04:56.000 --> 00:04:56.960]  一個是應許
[00:04:56.960 --> 00:04:57.760]  一個是成就
[00:04:57.760 --> 00:04:58.480]  一個影子
[00:04:58.480 --> 00:04:59.920]  一個真體
[00:04:59.920 --> 00:05:04.160]  舊約新約有它的連貫性
[00:05:04.160 --> 00:05:07.600]  但是舊約新約也有它斷離的地方
[00:05:07.600 --> 00:05:09.120]  有它的discontinuity
[00:05:09.120 --> 00:05:11.200]  continuity and discontinuity
[00:05:11.200 --> 00:05:12.320]  有它的連貫性
[00:05:12.320 --> 00:05:14.480]  也有它的不連貫性
[00:05:14.480 --> 00:05:16.800]  在這裡我們還沒開始之前
[00:05:16.800 --> 00:05:19.040]  我想特別提有兩件事
[00:05:19.040 --> 00:05:23.840]  那個不連貫性是很重要的
[00:05:23.840 --> 00:05:25.920]  如果你有機會回去看生命記
[00:05:25.920 --> 00:05:30.400]  其中你可能最喜歡的那一章聖經
[00:05:30.400 --> 00:05:33.760]  可能是生命記第28章左右
[00:05:33.760 --> 00:05:37.120]  是說如果你遵守耶和華的律例
[00:05:37.120 --> 00:05:39.360]  就會得到以下的福氣
[00:05:39.360 --> 00:05:40.640]  等等等等
[00:05:40.640 --> 00:05:44.400]  基本上喜歡怎麼發都可以
[00:05:44.400 --> 00:05:46.640]  如果你遵守耶和華的律例
[00:05:46.640 --> 00:05:48.080]  你就會得到以下的福氣
[00:05:48.080 --> 00:05:50.080]  這些福氣就是等等等等
[00:05:50.080 --> 00:05:52.000]  如果種什麼就有什麼
[00:05:52.000 --> 00:05:53.760]  養什麼就養什麼
[00:05:53.760 --> 00:05:55.680]  打球就一定贏
[00:05:55.680 --> 00:05:57.360]  讀書一定讀到
[00:05:57.360 --> 00:05:58.560]  喜歡怎樣都可以
[00:05:58.560 --> 00:05:59.520]  得心應手
[00:05:59.520 --> 00:06:01.280]  什麼都搞定了
[00:06:01.280 --> 00:06:02.560]  我想告訴你
[00:06:02.560 --> 00:06:03.840]  這個是影子
[00:06:03.840 --> 00:06:06.800]  在新約裡面完全不work
[00:06:06.800 --> 00:06:08.240]  如果work的話
[00:06:08.240 --> 00:06:12.080]  保羅就不會被人整落坐監
[00:06:12.080 --> 00:06:14.320]  保羅就不會戴著鎖鏈
[00:06:14.320 --> 00:06:18.400]  在眾人面前去傳揚福音
[00:06:18.400 --> 00:06:19.760]  如果是對的話
[00:06:19.760 --> 00:06:21.520]  那麼彼得怎麼會死得這麼慘呢
[00:06:21.520 --> 00:06:22.480]  你想想
[00:06:22.480 --> 00:06:26.560]  為什麼舊新約聖經裡面會有保羅的書信
[00:06:26.560 --> 00:06:28.640]  全部都是監獄的書信
[00:06:28.640 --> 00:06:31.360]  新約裡面不會有彼得的書信
[00:06:31.360 --> 00:06:32.960]  是說為主受苦
[00:06:32.960 --> 00:06:35.200]  也都不會有約翰的書信
[00:06:35.200 --> 00:06:37.040]  是說啟示錄的
[00:06:37.040 --> 00:06:41.760]  因為去新舊約去改變的時候
[00:06:41.760 --> 00:06:43.680]  有些東西是變了的
[00:06:43.680 --> 00:06:44.720]  discontinuity
[00:06:44.720 --> 00:06:46.560]  這個非常重要的
[00:06:46.560 --> 00:06:49.120]  如果你出去有機會聽一些叫做
[00:06:49.120 --> 00:06:50.240]  prosperity gospel
[00:06:50.240 --> 00:06:53.440]  就是成功神學福音那些
[00:06:53.440 --> 00:06:54.880]  假福音那些
[00:06:54.880 --> 00:06:58.400]  他要麼就拿著新約的經文去曲解
[00:06:58.400 --> 00:06:59.680]  另一個可能性就是
[00:06:59.680 --> 00:07:03.120]  他假設新約的經文不存在
[00:07:03.120 --> 00:07:06.480]  只跟你說舊約尤其是生命記
[00:07:06.480 --> 00:07:07.920]  你明白我的意思嗎
[00:07:07.920 --> 00:07:11.600]  如果這個世界裡面只有創出的民生
[00:07:11.600 --> 00:07:14.080]  只有生命記就是最後那本的話
[00:07:14.080 --> 00:07:17.920]  而在我們的聖經裡面是沒有其他書信的話
[00:07:17.920 --> 00:07:22.640]  真的你可以變成成功神學的
[00:07:22.640 --> 00:07:24.400]  但是因為我們有新約
[00:07:24.400 --> 00:07:26.560]  因為我們是新約的基督徒
[00:07:26.560 --> 00:07:30.400]  我們知道原來這一切是舊約裡面的影子
[00:07:30.400 --> 00:07:31.680]  所以這個是非常重要的
[00:07:31.680 --> 00:07:36.160]  第二點就是我上一次也有講過的
[00:07:36.160 --> 00:07:38.080]  就是在舊約的神學裡面
[00:07:38.080 --> 00:07:40.000]  那塊地是非常重要的
[00:07:40.000 --> 00:07:42.720]  上帝給阿伯拉罕有一個應許之地
[00:07:42.720 --> 00:07:43.840]  Promised Land
[00:07:43.840 --> 00:07:45.840]  流奶與物之地
[00:07:45.840 --> 00:07:49.120]  他們整套神學就是怎麼可以進入這塊地
[00:07:49.120 --> 00:07:51.520]  如果你記得上一次你在這裡
[00:07:51.520 --> 00:07:52.480]  就是文素記
[00:07:52.480 --> 00:07:56.240]  文素記就是第一代人不能進入的那塊地
[00:07:56.240 --> 00:07:59.200]  現在就是看第二代能不能進入這塊地
[00:07:59.200 --> 00:08:00.880]  這次去到生命記
[00:08:00.880 --> 00:08:02.880]  你會發現除了能不能進入之外
[00:08:02.880 --> 00:08:05.200]  另外就是可以留多久
[00:08:05.200 --> 00:08:07.440]  可以在這塊地裡面留多久
[00:08:07.440 --> 00:08:11.200]  你可不可以天長地久地留在這塊地
[00:08:11.200 --> 00:08:16.240]  看看他們會不會遵守耶和華的命令
[00:08:16.240 --> 00:08:18.160]  他們的吩咐等等
[00:08:18.160 --> 00:08:20.560]  在我們這個世界
[00:08:20.560 --> 00:08:22.320]  在我們新約裡面
[00:08:22.320 --> 00:08:24.240]  這塊地重要嗎
[00:08:24.240 --> 00:08:25.840]  是不重要的
[00:08:25.840 --> 00:08:27.280]  是不重要的
[00:08:27.280 --> 00:08:28.960]  所以我的意思就是說
[00:08:28.960 --> 00:08:32.160]  我經常都說你如果有錢有時間
[00:08:32.160 --> 00:08:34.320]  喜歡去聖地遊埠
[00:08:34.320 --> 00:08:36.320]  OK啦
[00:08:36.320 --> 00:08:37.920]  你沒錢沒時間
[00:08:37.920 --> 00:08:39.360]  好像我這樣
[00:08:39.360 --> 00:08:40.160]  沒得去
[00:08:40.160 --> 00:08:41.440]  都無所謂的
[00:08:41.440 --> 00:08:43.040]  你不用一生有遺憾的
[00:08:43.040 --> 00:08:44.400]  是完全沒有遺憾的
[00:08:44.400 --> 00:08:46.640]  因為所有那塊地
[00:08:46.640 --> 00:08:51.760]  最後在說的不是中東那塊地
[00:08:51.760 --> 00:08:54.720]  是新天新地
[00:08:54.720 --> 00:08:57.600]  如果你有機會去看看耶穌的八福
[00:08:57.600 --> 00:09:01.520]  就是馬太福音第五章裡面的八福
[00:09:01.520 --> 00:09:04.560]  你看到八福和舊約的福氣很不一樣
[00:09:04.560 --> 00:09:06.560]  其中的八福最後一福就是
[00:09:06.560 --> 00:09:08.560]  為以受逼白的人有福了
[00:09:08.560 --> 00:09:10.080]  因為天國是他們的
[00:09:10.080 --> 00:09:11.600]  你知不知道
[00:09:11.600 --> 00:09:15.200]  但是你記得其中一福是會承受土地的
[00:09:15.200 --> 00:09:16.320]  是吧
[00:09:16.320 --> 00:09:18.240]  我忘記了什麼的人有福了
[00:09:18.240 --> 00:09:20.400]  因為太皇章承受土地
[00:09:20.400 --> 00:09:23.840]  承受土地對以色列人來說是非常重要
[00:09:23.840 --> 00:09:27.840]  但是這個土地再不是在說中東那塊地
[00:09:27.840 --> 00:09:30.080]  是在說將來的新天新地
[00:09:30.080 --> 00:09:33.680]  所以我們讀生命記的時候
[00:09:33.680 --> 00:09:36.960]  當我們讀到福氣災禍的時候
[00:09:36.960 --> 00:09:39.600]  當我們讀到那塊地的時候
[00:09:39.600 --> 00:09:40.880]  我們馬上知道
[00:09:40.880 --> 00:09:46.400]  原來我們必須要有新舊約的影子和實體
[00:09:46.400 --> 00:09:48.480]  如果不是你就混亂了
[00:09:48.480 --> 00:09:50.880]  不如你現在移民去中東
[00:09:50.880 --> 00:09:52.320]  不如你移民去以色列
[00:09:52.320 --> 00:09:54.080]  我現在都不知道那塊地是屬於誰的
[00:09:54.080 --> 00:09:55.840]  總之你要移民
[00:09:55.840 --> 00:09:58.640]  因為如果你是這樣相信的話
[00:09:58.640 --> 00:10:01.680]  那你就不如做猶太人了
[00:10:01.680 --> 00:10:05.840]  我們讀的舊約講座
[00:10:05.840 --> 00:10:07.680]  最終不是因為頭腦
[00:10:07.680 --> 00:10:08.960]  香港很有趣的
[00:10:08.960 --> 00:10:11.600]  我發覺回來香港
[00:10:11.600 --> 00:10:15.280]  原來開一些神學講座是很多人去的
[00:10:15.280 --> 00:10:17.200]  很多人喜歡聽這些東西
[00:10:17.200 --> 00:10:20.000]  你在網上流傳可以很多人like
[00:10:20.000 --> 00:10:21.440]  很多人聽的
[00:10:21.440 --> 00:10:22.960]  但是很多時候
[00:10:22.960 --> 00:10:25.520]  大家都明白在一種知識上
[00:10:25.520 --> 00:10:28.560]  偏偏是我聽了一個名目在那裡說了些什麼
[00:10:28.560 --> 00:10:32.320]  偏偏我知識到我回去教會也可以認識一下
[00:10:32.320 --> 00:10:33.760]  我又讀過生命記
[00:10:33.760 --> 00:10:34.720]  現在很厲害了
[00:10:34.720 --> 00:10:36.320]  舊約學者
[00:10:36.320 --> 00:10:38.960]  我們不是為了這件事而讀的
[00:10:38.960 --> 00:10:40.560]  我們做所有一切東西
[00:10:40.560 --> 00:10:43.760]  是要成為一個天路牌
[00:10:43.760 --> 00:10:47.840]  所以我們很強調我們這個舊約的講座
[00:10:47.840 --> 00:10:49.520]  是讀經計劃裡面的一部分
[00:10:49.520 --> 00:10:51.520]  是幫助大家明白本聖經
[00:10:51.520 --> 00:10:52.960]  幫助大家正在讀經
[00:10:52.960 --> 00:10:54.240]  所以如果你不是正在讀經
[00:10:54.240 --> 00:10:55.680]  貪得怡來聽聽
[00:10:55.680 --> 00:10:56.640]  我鼓勵你
[00:10:56.640 --> 00:11:00.080]  不如你想想真的要跟我們一起讀完本聖經
[00:11:00.080 --> 00:11:02.720]  因為唯有這樣你才可以記得
[00:11:02.720 --> 00:11:05.360]  其實我們不是為神學
[00:11:05.360 --> 00:11:07.680]  或者要知識而去聽講座
[00:11:07.680 --> 00:11:11.120]  而是為了要奔跑這條天路
[00:11:11.120 --> 00:11:13.920]  你記得我們很久之前
[00:11:13.920 --> 00:11:15.920]  我在這裡跟大家提新約的時候
[00:11:15.920 --> 00:11:17.520]  我也有幾個number
[00:11:17.520 --> 00:11:22.240]  這些number是希望有一天成為我們教會的number
[00:11:22.240 --> 00:11:27.120]  希望每一個十二歲以下的小孩在我們教會長大
[00:11:27.120 --> 00:11:29.120]  起碼看完新約一次
[00:11:29.120 --> 00:11:30.800]  希望他到了十八歲的時候
[00:11:30.800 --> 00:11:33.120]  起碼看完新舊約一次
[00:11:33.120 --> 00:11:36.160]  希望他在我們教會裡面
[00:11:36.160 --> 00:11:38.960]  信主到他未見主面之前
[00:11:38.960 --> 00:11:41.200]  起碼看完二十次聖經
[00:11:41.200 --> 00:11:42.320]  你會覺得好像很多
[00:11:42.320 --> 00:11:43.360]  其實一點都不多
[00:11:43.360 --> 00:11:45.600]  因為你一年半就可以看一次聖經
[00:11:45.600 --> 00:11:48.240]  所以如果你在我們教會裡面信主三十年
[00:11:48.240 --> 00:11:51.360]  你已經有足夠的時間看完二十次的聖經
[00:11:51.360 --> 00:11:53.760]  而在我們教會裡面
[00:11:53.760 --> 00:11:57.440]  信主三十年的人是大有人在的
[00:11:57.440 --> 00:11:59.280]  我們有這些這樣的夢想
[00:11:59.280 --> 00:12:03.040]  因為我們經常都覺得
[00:12:03.040 --> 00:12:05.040]  現在的信二代不行
[00:12:05.040 --> 00:12:07.600]  為什麼不行?不行在哪裡?
[00:12:07.600 --> 00:12:08.800]  不行是因為不讀聖經
[00:12:08.800 --> 00:12:11.440]  不讀聖經想得到也很難
[00:12:11.440 --> 00:12:13.120]  你不讀書你考一下DSE
[00:12:13.120 --> 00:12:15.440]  看看你能不能通過
[00:12:15.440 --> 00:12:16.800]  你不讀聖經
[00:12:16.800 --> 00:12:18.480]  你又要他們信得好
[00:12:18.480 --> 00:12:20.560]  這件事情是不可能的
[00:12:20.560 --> 00:12:21.520]  相反
[00:12:21.520 --> 00:12:22.960]  其實我們的信二代
[00:12:22.960 --> 00:12:24.320]  我們當中的小朋友
[00:12:24.320 --> 00:12:27.120]  其實有一個很大的優勢
[00:12:27.120 --> 00:12:29.840]  就是他們一出生家裡就有一本聖經
[00:12:29.840 --> 00:12:32.800]  只要我們將這本聖經呈現在他們面前
[00:12:32.800 --> 00:12:33.840]  鼓勵他們讀
[00:12:33.840 --> 00:12:36.080]  爸爸媽媽和他們一起讀的時候
[00:12:36.080 --> 00:12:39.120]  其實信二代想衰也很難
[00:12:39.120 --> 00:12:41.360]  因為有聖經可以護身
[00:12:41.360 --> 00:12:44.400]  聖經可以帶著他們的引路
[00:12:44.400 --> 00:12:46.080]  我們做這一切
[00:12:46.080 --> 00:12:47.760]  都是為了我們有一天
[00:12:47.760 --> 00:12:52.400]  可以有一個逃跑的速度
[00:12:52.400 --> 00:12:54.960]  可以逃離這個世界的隱憂
[00:12:54.960 --> 00:12:57.920]  我最近都有一些弟兄姊妹會WhatsApp我
[00:12:57.920 --> 00:12:58.400]  問我
[00:12:58.400 --> 00:13:00.400]  覺得這個世界
[00:13:00.400 --> 00:13:04.560]  我生出來特別被世界所吸引
[00:13:04.560 --> 00:13:06.160]  這件事很誠實
[00:13:06.160 --> 00:13:06.960]  我真的生出來
[00:13:06.960 --> 00:13:09.280]  不知道為什麼覺得花花世界特別
[00:13:09.280 --> 00:13:11.040]  是很大吸引力
[00:13:11.040 --> 00:13:14.000]  那怎麼可以逃跑呢?
[00:13:14.000 --> 00:13:16.880]  逃跑不是說很簡單
[00:13:16.880 --> 00:13:17.680]  其實不簡單
[00:13:17.680 --> 00:13:18.880]  方法很簡單
[00:13:18.880 --> 00:13:21.040]  就是看聖經
[00:13:21.040 --> 00:13:24.240]  但是你要達到這個逃跑的速度
[00:13:24.240 --> 00:13:25.840]  天國逃跑的速度
[00:13:25.840 --> 00:13:29.200]  你必須要很努力很持久地讀聖經
[00:13:29.200 --> 00:13:32.480]  也要很努力很持久地思想天國的事
[00:13:32.480 --> 00:13:34.240]  慢慢地
[00:13:34.240 --> 00:13:35.600]  希望有一天你跟我說
[00:13:35.600 --> 00:13:37.200]  不知道為什麼
[00:13:37.200 --> 00:13:42.240]  這個世界對我來說好像越來越沒什麼人有
[00:13:42.240 --> 00:13:46.000]  久而久之去跟別人討論這件事
[00:13:46.000 --> 00:13:47.520]  討論完之後覺得很空虛
[00:13:47.520 --> 00:13:49.680]  都是聖經最實在
[00:13:49.680 --> 00:13:51.600]  都是天國才最實在
[00:13:51.600 --> 00:13:54.000]  但是你要去到一個這樣的地步
[00:13:54.000 --> 00:13:55.040]  好像保羅的地步
[00:13:55.040 --> 00:13:57.600]  直接去都不去了
[00:13:57.600 --> 00:14:00.480]  跟這個世界是完全沒有吸引力的
[00:14:00.480 --> 00:14:04.960]  完全是只有天國的東西才可以令它飽足
[00:14:04.960 --> 00:14:06.480]  我們需要逃跑
[00:14:06.480 --> 00:14:07.760]  我們需要離開這個世界
[00:14:07.760 --> 00:14:11.360]  我們需要去奔跑天路
[00:14:11.360 --> 00:14:13.760]  如果你記得天路客的故事
[00:14:13.760 --> 00:14:16.880]  我和你經常都讀天路歷程第一章
[00:14:16.880 --> 00:14:18.960]  他拔步變跑
[00:14:18.960 --> 00:14:22.960]  現在我們很多人拔步都要
[00:14:22.960 --> 00:14:24.160]  很不習慣
[00:14:24.160 --> 00:14:26.400]  覺得跑步是很辛苦的時候
[00:14:26.400 --> 00:14:28.400]  他要捂著自己的耳朵
[00:14:28.400 --> 00:14:31.680]  要禁止這個世界的聲音去到他的面包
[00:14:31.680 --> 00:14:34.000]  然後邊跑要喊叫
[00:14:34.000 --> 00:14:36.000]  Life, life, eternal life
[00:14:36.000 --> 00:14:37.200]  永遠的生命
[00:14:37.200 --> 00:14:38.960]  你要不要永遠的生命
[00:14:38.960 --> 00:14:39.760]  你要不要
[00:14:39.760 --> 00:14:42.320]  你要呼喊Life, life, eternal life
[00:14:42.320 --> 00:14:44.720]  因為其他人叫你的呼喊
[00:14:44.720 --> 00:14:48.960]  是要你失去你的永遠的生命
[00:14:48.960 --> 00:14:51.360]  希望我們都可以做到這件事
[00:14:51.360 --> 00:14:54.160]  不單止個人裏面可以做到這件事
[00:14:54.160 --> 00:15:00.240]  而是我們整體整間教會都可以做到這件事
[00:15:00.240 --> 00:15:01.600]  所以如果你有機會
[00:15:01.600 --> 00:15:04.880]  你可以回到True Kitchen真理廚房裏面
[00:15:04.880 --> 00:15:06.320]  聽回去
[00:15:06.320 --> 00:15:10.160]  今天我想除非你真的超級聰明
[00:15:10.160 --> 00:15:11.760]  或者記憶力超好
[00:15:11.760 --> 00:15:13.360]  你很難記住所有的東西
[00:15:13.360 --> 00:15:15.760]  可能你需要回去去溫習一下
[00:15:15.760 --> 00:15:20.480]  也可以去聽回一點點《加油站》
[00:15:20.480 --> 00:15:22.880]  我們要講的是
[00:15:22.880 --> 00:15:26.000]  摩西五經
[00:15:26.000 --> 00:15:28.720]  187章聖經
[00:15:28.720 --> 00:15:31.440]  舊約的20%,五分之一
[00:15:31.440 --> 00:15:32.640]  但是正如我剛才所講
[00:15:32.640 --> 00:15:35.360]  對於以色列某一些猶太人來講
[00:15:35.360 --> 00:15:38.240]  Torah這個摩西五經
[00:15:38.240 --> 00:15:40.720]  就差不多是八成、九成
[00:15:40.720 --> 00:15:41.920]  所有的東西
[00:15:41.920 --> 00:15:44.800]  他們重複去讀、去記的東西是什麼呢?
[00:15:44.800 --> 00:15:45.760]  在Torah裏面
[00:15:45.760 --> 00:15:48.560]  尤其是在摩西五經裏面
[00:15:48.560 --> 00:15:51.520]  最厲害的一本書可能對他們來說
[00:15:51.520 --> 00:15:55.040]  就是我們今天要讀的《生命記》
[00:15:55.040 --> 00:15:57.360]  因為《生命記》是五本最後一本
[00:15:57.360 --> 00:16:01.520]  我們先由第一本開始做一點點的溫習
[00:16:01.520 --> 00:16:03.360]  《創世紀》是講什麼呢?
[00:16:03.360 --> 00:16:07.680]  創造墮落、救贖的三部曲
[00:16:07.680 --> 00:16:12.640]  《出埃及記》是講偶像之家逃生記
[00:16:12.640 --> 00:16:15.600]  不是在講他們做了奴隸
[00:16:15.600 --> 00:16:17.280]  於是上帝去拯救他們
[00:16:17.280 --> 00:16:18.480]  讓他們不用做奴隸
[00:16:18.480 --> 00:16:20.400]  可以做地主
[00:16:20.400 --> 00:16:21.120]  不是
[00:16:21.120 --> 00:16:23.360]  是講他們在埃及裏面
[00:16:23.360 --> 00:16:25.600]  被埃及的偶像所困
[00:16:25.600 --> 00:16:27.920]  以致他們可以逃生
[00:16:27.920 --> 00:16:32.720]  以致他們可以脫離假的神
[00:16:32.720 --> 00:16:35.600]  以致他們可以敬拜真神
[00:16:35.600 --> 00:16:38.240]  去到第三本書《利尾記》裏面
[00:16:38.240 --> 00:16:39.680]  當他們出了埃及之後
[00:16:39.680 --> 00:16:42.560]  頭一年上帝在西乃山那裏
[00:16:42.560 --> 00:16:44.800]  和他們頒佈《利尾記》
[00:16:44.800 --> 00:16:46.960]  告訴他們上帝是一個怎樣的上帝
[00:16:46.960 --> 00:16:48.560]  上帝是一個記者的上帝
[00:16:48.560 --> 00:16:50.560]  上帝是一個聖潔的上帝
[00:16:50.560 --> 00:16:52.560]  我不知道你記不記得我們那時候
[00:16:52.560 --> 00:16:54.240]  讀《利尾記》的時候
[00:16:54.240 --> 00:16:56.160]  我說其實教會很需要《利尾記》
[00:16:56.160 --> 00:16:58.800]  因為教會已經忘記了我們服侍的上帝
[00:16:58.800 --> 00:17:00.960]  是一個聖潔的上帝
[00:17:00.960 --> 00:17:04.160]  我們如果真的要我們的敬拜
[00:17:04.160 --> 00:17:06.400]  我們的人生合乎上帝
[00:17:06.400 --> 00:17:07.840]  所以我們需要《利尾記》
[00:17:07.840 --> 00:17:09.440]  如果這個世界沒有了《利尾記》
[00:17:09.440 --> 00:17:12.320]  如果聖經沒有了《利尾記》就糟糕了
[00:17:12.320 --> 00:17:14.720]  上帝就變成了聖誕老人
[00:17:14.720 --> 00:17:17.120]  但是因為聖經裏面有《利尾記》
[00:17:17.120 --> 00:17:21.120]  上帝成為一個完全不一樣的上帝
