
[00:00:00.000 --> 00:00:03.880]  今日的講題是「屬靈身份」和「屬靈的照明」
[00:03:01.120 --> 00:03:03.840]  可能他有一個戰驚的心情
[00:03:03.840 --> 00:03:08.560]  去承擔起香港最高領導人的職份
[00:03:08.560 --> 00:03:10.160]  他有一個遺憤
[00:03:10.160 --> 00:03:12.160]  他有他的影響力
[00:03:12.160 --> 00:03:15.320]  他這個遺憤帶來的空間
[00:03:15.320 --> 00:03:17.640]  我們香港人叫做主場
[00:03:17.640 --> 00:03:20.840]  他有影響力的地方就是他的主場
[00:03:20.840 --> 00:03:23.680]  所以他也有他的使命
[00:03:23.680 --> 00:03:29.000]  就是要幫香港有更好的經濟
[00:03:29.000 --> 00:03:30.920]  幫香港有更好的民生
[00:03:30.920 --> 00:03:33.520]  有更好的發展
[00:03:33.520 --> 00:03:36.320]  所以做一個領導人
[00:03:36.320 --> 00:03:40.360]  他有他的遺憤和他的照明
[00:03:40.360 --> 00:03:44.560]  就是他的崗位決定他要做些甚麼
[00:03:44.560 --> 00:03:49.680]  所以他有他的工作的目標
[00:03:49.680 --> 00:03:51.000]  特朗普一樣
[00:03:51.000 --> 00:03:58.080]  他走出來宣佈他要令美國做甚麼
[00:03:58.080 --> 00:03:59.040]  世界第一
[00:03:59.040 --> 00:04:03.120]  America First
[00:04:03.120 --> 00:04:06.240]  美國要甚麼都排第一
[00:04:06.240 --> 00:04:09.320]  聽說他也說自己是基督徒
[00:04:09.320 --> 00:04:11.320]  我想來想去他的遺憤
[00:04:11.320 --> 00:04:13.520]  我看不到他做基督徒的遺憤
[00:04:13.520 --> 00:04:16.720]  我看到他做一個美國的領導人
[00:04:16.720 --> 00:04:20.000]  他的遺憤就是要將美國強大
[00:04:20.000 --> 00:04:21.200]  其實普京一樣
[00:04:21.200 --> 00:04:25.120]  普京也是說要俄羅斯成為世界的強國
[00:04:25.120 --> 00:04:28.920]  會重拾當年他們的風采
[00:04:28.920 --> 00:04:31.640]  俄羅斯要強大
[00:04:31.640 --> 00:04:32.920]  固然我們中國
[00:04:32.920 --> 00:04:39.080]  我們中國現在的領導人的照明是甚麼
[00:04:39.080 --> 00:04:42.720]  就是一帶一路
[00:04:42.720 --> 00:04:48.440]  所以我就想一帶一路
[00:04:48.440 --> 00:04:50.400]  你知道這是我們的國策
[00:04:50.400 --> 00:04:57.440]  近年全中國領導層很重要發展的方針
[00:04:57.440 --> 00:05:03.680]  你知道從政治、經濟、很多角度
[00:05:03.680 --> 00:05:11.200]  一帶一路是中國面前一個很重要的照明
[00:05:11.200 --> 00:05:13.480]  回到我們自己的教會
[00:05:13.480 --> 00:05:18.520]  國家、地區、機構
[00:05:18.520 --> 00:05:20.480]  以至我們教會
[00:05:20.480 --> 00:05:24.000]  或者我們個人都有我們人生的照明
[00:05:24.000 --> 00:05:26.720]  很視乎你知不知道你自己的身份
[00:05:26.720 --> 00:05:29.480]  或者你自己的遺憤是甚麼
[00:05:29.480 --> 00:05:32.160]  我們說一個人要知道自己人生的目的
[00:05:32.160 --> 00:05:34.080]  人生的照明
[00:05:34.080 --> 00:05:39.880]  就是要回到你知不知道你是哪一個
[00:05:39.880 --> 00:05:43.200]  你自己的身份是哪一位
[00:05:43.200 --> 00:05:47.280]  你的being就決定你的doing
[00:05:47.280 --> 00:05:50.920]  所以有時候你發覺一個人生沒有了目標
[00:05:50.920 --> 00:05:54.560]  多數就是沒有了方向感
[00:05:54.560 --> 00:05:58.840]  多數的原因就是我們不知道自己的身份是哪一個
[00:05:58.840 --> 00:06:01.280]  我不知道你做基督徒到今時今日
[00:06:01.280 --> 00:06:07.640]  你有沒有發覺你人生不知道自己存在的目標
[00:06:07.640 --> 00:06:10.360]  或者有人問你教會的目標應該是甚麼
[00:06:10.360 --> 00:06:12.360]  你知不知道教會的身份
[00:06:12.360 --> 00:06:15.720]  教會的being是甚麼
[00:06:15.720 --> 00:06:18.080]  我們有時去旅行
[00:06:18.080 --> 00:06:25.480]  大家留意有沒有看見有些人他有很多的資源
[00:06:25.480 --> 00:06:32.440]  舉個例子就好像你開著一輛很好的跑車或開篷車
[00:06:32.440 --> 00:06:34.600]  可以到處去旅遊
[00:06:34.600 --> 00:06:38.840]  你有最好的GPS導航系統
[00:06:38.840 --> 00:06:41.320]  你身邊有幾個好朋友
[00:06:41.320 --> 00:06:46.320]  很friend的當然在車尾箱有支結他
[00:06:46.320 --> 00:06:47.880]  我去旅行會這樣的
[00:06:47.880 --> 00:06:51.720]  那支結他後面有個小的冰箱
[00:06:51.720 --> 00:06:53.880]  放些汽水、飲品在裏面
[00:06:53.880 --> 00:06:56.840]  整理好三文治、沙律等食物
[00:06:56.840 --> 00:06:58.840]  有最好的天氣
[00:06:58.840 --> 00:07:01.320]  有最好的旅遊記
[00:07:01.320 --> 00:07:02.520]  有最好的車
[00:07:02.520 --> 00:07:05.600]  又不塞車又放假
[00:07:05.600 --> 00:07:07.200]  有最好的環境
[00:07:07.200 --> 00:07:11.280]  但弊在你不知道去哪裏好
[00:07:11.280 --> 00:07:12.840]  你有沒有看見這些景象
[00:07:12.840 --> 00:07:14.840]  嘩!這麼浪費
[00:07:14.840 --> 00:07:16.600]  就是這麼浪費
[00:07:16.600 --> 00:07:19.600]  我們很多時做人或者做基督徒
[00:07:19.600 --> 00:07:22.160]  我們有時找不到自己人生的目標
[00:07:22.160 --> 00:07:26.080]  我們做工有時做很多份工
[00:07:26.080 --> 00:07:28.240]  或者做一份工做很多年
[00:07:28.240 --> 00:07:29.720]  做到退休了
[00:07:29.720 --> 00:07:33.080]  有時我們發覺做人生除了找兩餐
[00:07:33.080 --> 00:07:35.280]  或者有些成就
[00:07:35.280 --> 00:07:37.000]  好像做到一些事
[00:07:37.000 --> 00:07:40.160]  做到一些我都頗喜歡的工作
[00:07:40.160 --> 00:07:42.920]  或者有些成就養妻活兒
[00:07:42.920 --> 00:07:44.520]  諸如此類
[00:07:44.520 --> 00:07:45.360]  很安定
[00:07:45.360 --> 00:07:48.720]  但我人生其實做些甚麼呢?
[00:07:48.720 --> 00:07:52.080]  我知不知道自己人生的照明是甚麼呢?
[00:07:52.080 --> 00:07:54.840]  或者我們回教會回了一段日子
[00:07:54.840 --> 00:07:58.280]  我們知不知道教會是在做些甚麼呢?
[00:07:58.280 --> 00:08:00.880]  我們會有大會談些甚麼呢?
[00:08:00.880 --> 00:08:03.280]  我們每年收到一個奉獻
[00:08:03.280 --> 00:08:06.080]  我們說要更多人免費聽福音
[00:08:06.080 --> 00:08:07.760]  我們回來學了聖經
[00:08:07.760 --> 00:08:09.480]  學了是做甚麼呢?
[00:08:09.480 --> 00:08:10.640]  為甚麼我要回主教學
[00:08:10.640 --> 00:08:12.560]  為甚麼我要讀聖經呢?
[00:08:12.560 --> 00:08:15.280]  教會存在和我們基督徒存在
[00:08:15.280 --> 00:08:17.960]  有些甚麼的照明
[00:08:17.960 --> 00:08:20.040]  或者我們有些甚麼calling呢?
[00:08:20.040 --> 00:08:22.400]  我們看回這段聖經
[00:08:22.400 --> 00:08:23.480]  聖經很清楚
[00:08:23.480 --> 00:08:24.400]  你記住
[00:08:24.400 --> 00:08:26.160]  你要知道人生的照明是甚麼
[00:08:26.160 --> 00:08:28.640]  你就要找到自己的身份
[00:08:28.640 --> 00:08:30.480]  我們再一次讀第一和第二節
[00:08:30.480 --> 00:08:32.000]  第一和第二節
[00:08:32.000 --> 00:08:33.000]  預備起
[00:08:50.760 --> 00:08:51.760]  (第二節)
[00:09:20.040 --> 00:09:28.040]  我們身份是怎樣掌握到呢?
[00:09:28.040 --> 00:09:29.040]  在聖經裏面
[00:09:29.040 --> 00:09:30.800]  就是因為我們認識神
[00:09:30.800 --> 00:09:32.440]  我們和神的關係
[00:09:32.440 --> 00:09:34.160]  是否清晰呢?
[00:09:34.160 --> 00:09:37.600]  就決定我們知不知道自己的身份
[00:09:37.600 --> 00:09:40.200]  哲學家經常問一個問題
[00:09:40.200 --> 00:09:42.720]  我是誰?
[00:09:42.720 --> 00:09:45.920]  我存在為甚麼目的?
[00:09:45.920 --> 00:09:47.120]  我是否存在?
[00:09:47.120 --> 00:09:49.120]  甚至問到
[00:09:49.120 --> 00:09:51.320]  我們說「我思故我在」
[00:09:51.320 --> 00:09:53.360]  你聽過這句話嗎?
[00:09:53.360 --> 00:09:55.720]  「我思想所以我知我存在」
[00:09:55.720 --> 00:09:57.920]  我有時會想
[00:09:57.920 --> 00:10:00.000]  不如我寫一本較薄的書
[00:10:00.000 --> 00:10:02.240]  叫「我痛故我在」
[00:10:02.240 --> 00:10:04.360]  通常我痛我知我存在
[00:10:04.360 --> 00:10:06.520]  如果我不存在我不會痛
[00:10:06.520 --> 00:10:07.800]  是嗎?
[00:10:07.800 --> 00:10:08.960]  那你知道甚麼是痛嗎?
[00:10:08.960 --> 00:10:09.960]  怎樣定義?
[00:10:09.960 --> 00:10:11.480]  不用定義
[00:10:11.480 --> 00:10:12.800]  你撞到牆上
[00:10:12.800 --> 00:10:14.000]  「啪」
[00:10:14.000 --> 00:10:15.640]  真是痛
[00:10:15.640 --> 00:10:16.680]  或者撕自己一下
[00:10:16.680 --> 00:10:18.280]  真是痛
[00:10:18.280 --> 00:10:20.280]  你知道你存在
[00:10:20.280 --> 00:10:24.320]  所以我們的存在
[00:10:24.320 --> 00:10:25.760]  我們是否存在?
[00:10:25.760 --> 00:10:27.560]  我們是哪一個?
[00:10:27.560 --> 00:10:29.040]  我是誰?
[00:10:29.040 --> 00:10:30.760]  我存在是為甚麼?
[00:10:30.760 --> 00:10:31.560]  我在哪裏來?
[00:10:31.560 --> 00:10:32.640]  我去哪裏?
[00:10:32.640 --> 00:10:34.720]  這是人生最關鍵的問題
[00:10:34.720 --> 00:10:38.520]  我們讀書有文史節
[00:10:38.520 --> 00:10:40.040]  歷史告訴我們
[00:10:40.040 --> 00:10:42.080]  我們在哪裏來?
[00:10:42.080 --> 00:10:45.640]  我們的根源在哪裏?
[00:10:45.640 --> 00:10:47.000]  我們怎樣出現?
[00:10:47.000 --> 00:10:48.840]  我們的過去是怎樣?
[00:10:48.840 --> 00:10:51.120]  所以一個孤兒很迷茫
[00:10:51.120 --> 00:10:54.720]  因為他不知道自己的根在哪裏
[00:10:54.720 --> 00:10:57.200]  他不知道自己的性
[00:10:57.200 --> 00:11:02.040]  他可能是拿了一個養父的性
[00:11:02.040 --> 00:11:02.560]  不知道
[00:11:02.560 --> 00:11:04.200]  沒有了自己的歷史
[00:11:04.200 --> 00:11:05.840]  人是不安
[00:11:05.840 --> 00:11:07.360]  沒有歸屬感
[00:11:07.360 --> 00:11:09.080]  但在基督耶穌裏面
[00:11:09.080 --> 00:11:10.640]  我們找到我們的根源
[00:11:10.640 --> 00:11:12.880]  我們是神所創造
[00:11:12.880 --> 00:11:15.400]  只有認識神和耶穌基督
[00:11:15.400 --> 00:11:17.800]  我們才找到自己的身份
[00:11:17.800 --> 00:11:18.520]  一樣
[00:11:18.520 --> 00:11:23.120]  讀歷史我們找到自己的身份
[00:11:23.120 --> 00:11:27.040]  哲學問人生是為甚麼?
[00:11:27.040 --> 00:11:28.400]  哲學是甚麼?
[00:11:28.400 --> 00:11:29.520]  甚麼就是哲學
[00:11:29.520 --> 00:11:32.280]  人生有很多問題不明解
[00:11:32.280 --> 00:11:36.280]  哲學就是研究人存在是為甚麼?
[00:11:36.280 --> 00:11:38.560]  文學告訴我們
[00:11:38.560 --> 00:11:40.480]  在生命裏面
[00:11:40.480 --> 00:11:41.920]  我們的感受
[00:11:41.920 --> 00:11:43.560]  將我們的感受寫出來
[00:11:43.560 --> 00:11:44.920]  我對生命有甚麼體會?
[00:11:44.920 --> 00:11:46.120]  這就是文學
[00:11:46.120 --> 00:11:49.480]  所以歷史、哲學和文學對我們生命很重要
[00:11:49.480 --> 00:11:52.240]  但一個人怎知道自己的身份?
[00:11:52.240 --> 00:11:53.600]  聖經告訴我們
[00:11:53.600 --> 00:11:55.160]  當我們認識神
[00:11:55.160 --> 00:11:56.320]  認識耶穌基督
[00:11:56.320 --> 00:11:58.400]  我們便能夠掌握自己的身份
[00:11:58.400 --> 00:12:05.120]  因為透過耶穌基督和神的義
[00:12:05.120 --> 00:12:07.120]  認識神的品格
[00:12:07.120 --> 00:12:11.320]  我們人能夠透過耶穌基督
[00:12:11.320 --> 00:12:13.720]  建立一個新的生命
[00:12:13.720 --> 00:12:16.840]  我們便能夠認識自己是誰
[00:12:16.840 --> 00:12:18.840]  這在基督裏面的信心
[00:12:18.840 --> 00:12:20.240]  就帶來生命
[00:12:20.240 --> 00:12:23.000]  因為二人因信得生
[00:12:23.000 --> 00:12:25.280]  所以我們整個新生命
[00:12:25.280 --> 00:12:26.400]  我們整個人
[00:12:26.400 --> 00:12:27.520]  基督徒的身份
[00:12:27.520 --> 00:12:30.680]  就在乎我們是否認識耶穌基督
[00:12:30.680 --> 00:12:32.120]  認識這個字
[00:12:32.120 --> 00:12:34.520]  在整個彼得後書一章一到十一節
[00:12:34.520 --> 00:12:35.440]  你留意一下
[00:12:35.440 --> 00:12:38.240]  在二、三、四、五、八
[00:12:38.240 --> 00:12:41.000]  這五節聖經都出現了
[00:12:41.000 --> 00:12:41.800]  第二節
[00:12:41.800 --> 00:12:44.920]  它說「透過認識基督、神的平安和恩典
[00:12:44.920 --> 00:12:45.480]  臨到我們」
[00:12:45.480 --> 00:12:46.200]  第三節
[00:12:46.200 --> 00:12:47.400]  「皆因我們認識那個
[00:12:47.400 --> 00:12:49.240]  容許自己榮耀美德
[00:12:49.240 --> 00:12:50.720]  召我們的主
[00:12:50.720 --> 00:12:53.160]  我們便能得著神賜給我們
[00:12:53.160 --> 00:12:55.880]  各樣關於生命和敬虔的事
[00:12:55.880 --> 00:12:57.160]  那些的資源」
[00:12:57.160 --> 00:12:58.600]  第五節
[00:12:58.600 --> 00:13:01.280]  聖經亦都說到
[00:13:01.280 --> 00:13:03.080]  我們認識
[00:13:03.080 --> 00:13:05.440]  有了德行之後要加上知識
[00:13:05.440 --> 00:13:06.400]  第八節
[00:13:06.400 --> 00:13:08.400]  第八節那裏說到
[00:13:08.400 --> 00:13:11.240]  在認識我們的主上
[00:13:11.240 --> 00:13:14.680]  我們便不會懶散、不見果子
[00:13:14.680 --> 00:13:17.000]  認識神
[00:13:17.000 --> 00:13:19.000]  有那個知識
[00:13:19.000 --> 00:13:19.720]  of God
[00:13:19.720 --> 00:13:21.680]  一個不只是頭腦上
[00:13:21.680 --> 00:13:24.040]  還是經歷上去認識
[00:13:24.040 --> 00:13:26.080]  所以如果我說
[00:13:26.080 --> 00:13:29.120]  你看那些主送的節目
[00:13:29.120 --> 00:13:30.880]  大家有沒有看過主送的節目?
[00:13:30.880 --> 00:13:32.240]  欠些甚麼?
[00:13:32.240 --> 00:13:33.720]  就是沒得吃
[00:13:33.720 --> 00:13:34.960]  你看完
[00:13:34.960 --> 00:13:37.880]  即是你看完你是明白了很多
[00:13:37.880 --> 00:13:39.080]  啊!真是
[00:13:39.080 --> 00:13:40.440]  那些色澤很漂亮
[00:13:40.440 --> 00:13:41.760]  接著看那個人吃下去
[00:13:41.760 --> 00:13:42.880]  嗯!
[00:13:42.880 --> 00:13:44.040]  啊!
[00:13:44.040 --> 00:13:45.320]  正
[00:13:45.320 --> 00:13:46.120]  即是你知道嗎?
[00:13:46.120 --> 00:13:48.080]  那些做節目的要扮
[00:13:48.080 --> 00:13:49.120]  上次說「正」
[00:13:49.120 --> 00:13:50.080]  嗯!
[00:13:50.080 --> 00:13:51.440]  很正
[00:13:51.440 --> 00:13:52.440]  是嗎?
[00:13:52.440 --> 00:13:53.600]  再下次
[00:13:53.600 --> 00:13:55.000]  應該和導演說
[00:13:55.000 --> 00:13:57.000]  等一會我想想要說甚麼
[00:13:57.000 --> 00:13:58.160]  嗯!
[00:13:58.160 --> 00:13:58.960]  啊!
[00:13:58.960 --> 00:13:59.960]  Very正
[00:13:59.960 --> 00:14:02.520]  就是這樣
[00:14:02.520 --> 00:14:03.520]  你知道嗎?
[00:14:03.520 --> 00:14:04.360]  要經歷的
[00:14:04.360 --> 00:14:05.480]  有很多事
[00:14:05.480 --> 00:14:07.040]  我們不用說
[00:14:07.040 --> 00:14:09.040]  亦都不用上甚麼課
[00:14:10.480 --> 00:14:11.480]  經歷
[00:14:11.480 --> 00:14:12.800]  我試過有一次
[00:14:12.800 --> 00:14:15.920]  由西貢坐船去大浪西
[00:14:15.920 --> 00:14:17.320]  嘩!真是算了
[00:14:17.320 --> 00:14:19.200]  拋得
[00:14:19.200 --> 00:14:21.280]  我吃的早餐吐出來
[00:14:21.280 --> 00:14:22.240]  又突
[00:14:22.240 --> 00:14:24.360]  我那天還吃了很多早餐
[00:14:24.360 --> 00:14:25.840]  上船之前
[00:14:25.840 --> 00:14:27.240]  吃了很多早餐
[00:14:27.240 --> 00:14:28.560]  吐出來
[00:14:28.560 --> 00:14:31.760]  我這輩子都沒吐過這麼厲害
[00:14:31.760 --> 00:14:33.920]  那個船好像玩那些
[00:14:33.920 --> 00:14:36.240]  海洋公園有隻叫海盜船
[00:14:36.240 --> 00:14:37.680]  嘩!拋到
[00:14:37.680 --> 00:14:38.240]  我扶著
[00:14:38.240 --> 00:14:39.040]  嘩!這樣
[00:14:39.040 --> 00:14:39.560]  嘩!
[00:14:39.560 --> 00:14:41.560]  為甚麼要坐船去大浪西呢?
[00:14:41.560 --> 00:14:44.640]  甚麼叫風浪?
[00:14:44.640 --> 00:14:46.640]  那個就叫風浪
[00:14:46.640 --> 00:14:47.440]  你看電影
[00:14:47.440 --> 00:14:48.840]  嘩!好勁
[00:14:48.840 --> 00:14:50.840]  其實你真的經歷過
[00:14:50.840 --> 00:14:52.840]  這裡說認識
[00:14:52.840 --> 00:14:53.720]  主耶穌基督
[00:14:53.720 --> 00:14:55.720]  認識神的知識
[00:14:55.720 --> 00:14:58.280]  就是一種有經歷的認識
[00:14:58.280 --> 00:14:59.640]  重複了五
[00:14:59.640 --> 00:15:00.920]  用過五次
[00:15:00.920 --> 00:15:01.800]  頂姐妹
[00:15:01.800 --> 00:15:03.560]  你怎樣知道自己的身份?
[00:15:03.560 --> 00:15:05.080]  你要知道自己的身份
[00:15:05.080 --> 00:15:07.080]  你就要透過認識耶穌基督
[00:15:07.080 --> 00:15:09.080]  擁有一個信心
[00:15:09.560 --> 00:15:10.680]  透過信心
[00:15:10.680 --> 00:15:11.880]  聖經說人非有信
[00:15:11.880 --> 00:15:13.560]  不能得神的喜悅
[00:15:13.560 --> 00:15:15.360]  神是看不到的神
[00:15:15.360 --> 00:15:17.360]  我們靠肉眼生存的人
[00:15:17.360 --> 00:15:18.960]  不能夠只是靠肉眼
[00:15:18.960 --> 00:15:21.360]  也要用我們心靈的眼睛
[00:15:21.360 --> 00:15:23.360]  求神開我們心靈的眼睛
[00:15:23.360 --> 00:15:25.840]  我們看到我們屬靈的身份
[00:15:25.840 --> 00:15:28.040]  我們不只是一個會活到
[00:15:28.040 --> 00:15:30.040]  九十歲、一百歲
[00:15:30.040 --> 00:15:31.520]  就死了
[00:15:31.520 --> 00:15:32.760]  然後就沒事
[00:15:32.760 --> 00:15:34.440]  人死亡的人
[00:15:34.440 --> 00:15:38.440]  我們是一個有屬靈生命的人
[00:15:38.440 --> 00:15:41.840]  我們不只是享受物質
[00:15:41.840 --> 00:15:43.960]  不只是有三餐一宿
[00:15:43.960 --> 00:15:44.960]  有好的生活
[00:15:44.960 --> 00:15:46.320]  物質生活就夠了
[00:15:46.320 --> 00:15:48.600]  我們仍然需要心靈上
[00:15:48.600 --> 00:15:51.520]  需要屬靈上的慧陽頂姐妹
[00:15:51.520 --> 00:15:53.200]  你想知道你人生的照明
[00:15:53.200 --> 00:15:56.120]  就在乎你找不找到自己的身份
[00:15:56.120 --> 00:15:57.920]  你要找到你的身份
[00:15:57.920 --> 00:16:01.640]  你就要認識我們的主耶穌基督
[00:16:01.640 --> 00:16:02.320]  因為這樣
[00:16:02.320 --> 00:16:06.280]  你才能夠掌握到你的人生
[00:16:06.280 --> 00:16:07.480]  這是第一點
[00:16:07.480 --> 00:16:10.720]  一個人能夠掌握自己的身份
[00:16:10.720 --> 00:16:12.640]  你的身份很重要
[00:16:12.640 --> 00:16:16.200]  因為你的身份反映你有一個遺訓
[00:16:16.200 --> 00:16:18.640]  你有一個位置
[00:16:18.640 --> 00:16:19.640]  你有一個身份
[00:16:19.640 --> 00:16:22.720]  反映你有一個處身的空間
[00:16:22.720 --> 00:16:23.880]  你處身的空間
[00:16:23.880 --> 00:16:26.200]  你可以發揮你的影響力
[00:16:26.200 --> 00:16:28.640]  你找到你的主場
[00:16:28.640 --> 00:16:29.200]  頂姐妹
[00:16:29.200 --> 00:16:30.480]  你做一個人
[00:16:30.480 --> 00:16:31.800]  你做一個基督徒
[00:16:31.800 --> 00:16:33.120]  你知不知道你的遺訓
[00:16:33.120 --> 00:16:34.600]  你的屬靈的身份
[00:16:34.600 --> 00:16:36.000]  你有一個屬靈的遺訓
[00:16:36.000 --> 00:16:37.520]  有屬靈的空間
[00:16:37.520 --> 00:16:40.720]  有屬靈的主場
[00:16:40.720 --> 00:16:42.280]  今天完了崇拜
[00:16:42.280 --> 00:16:44.240]  十二點鐘我們有祈禱會
[00:16:44.240 --> 00:16:45.160]  頂姐妹
[00:16:45.160 --> 00:16:49.720]  你有沒有願意參與在屬靈的事上
[00:16:49.720 --> 00:16:53.160]  用屬靈的方法去做屬靈的事
[00:16:53.160 --> 00:16:55.280]  你的身份是什麼
[00:16:55.280 --> 00:16:58.360]  就決定你會做些什麼
[00:16:58.360 --> 00:17:02.280]  如果你不按你身份應該存在的目的去生活
[00:17:02.280 --> 00:17:06.040]  你就會失去了你生活生存的意義
[00:17:06.040 --> 00:17:09.720]  有一次有一個很出色的
[00:17:09.720 --> 00:17:16.400]  有一個拍賣的活動
[00:17:16.400 --> 00:17:17.480]  去到中間
[00:17:17.480 --> 00:17:22.560]  那個拍賣官就拿了一個
[00:17:22.560 --> 00:17:25.320]  看上去不是很漂亮的小提琴出來
[00:17:25.320 --> 00:17:27.720]  比較殘舊
[00:17:27.720 --> 00:17:29.560]  那個官就拿出來拍賣
[00:17:29.560 --> 00:17:30.600]  都抹乾淨了
[00:17:30.600 --> 00:17:34.280]  原來這個古琴很久的歷史了
[00:17:34.280 --> 00:17:37.640]  超過一百年的琴
[00:17:37.640 --> 00:17:38.800]  介紹完
[00:17:38.800 --> 00:17:42.240]  製造的那個人不是很出名
[00:17:42.240 --> 00:17:43.560]  就拿出來拍賣
[00:17:43.560 --> 00:17:45.720]  怎知道沒有人去購買
[00:17:45.720 --> 00:17:48.480]  因為那個琴看上去不是很漂亮
[00:17:48.480 --> 00:17:52.960]  做的工匠也不是很出名
[00:17:52.960 --> 00:17:54.080]  拍賣途中
[00:17:54.080 --> 00:17:58.560]  突然間那個公司的老闆
[00:17:58.560 --> 00:18:01.120]  心血來潮找了他附近
[00:18:01.120 --> 00:18:04.600]  他知道一個人懂得拉小提琴的高手
[00:18:04.600 --> 00:18:06.360]  他就說停一停
[00:18:06.360 --> 00:18:10.120]  我們請這個人將這個琴拉一次
[00:18:10.120 --> 00:18:12.400]  那個高手拿了小提琴
[00:18:12.400 --> 00:18:15.400]  拉完一首名曲之後
[00:18:15.400 --> 00:18:18.720]  出來的音色漂亮到不得了
[00:18:18.720 --> 00:18:21.040]  雖然不是名家的出手
[00:18:21.040 --> 00:18:23.800]  製造的那個人不是大師傅
[00:18:23.800 --> 00:18:26.560]  這個琴也沒有曾經出名過
[00:18:26.560 --> 00:18:28.560]  但是一拉出來
