
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,網上的弟兄姊妹,大家早安
[00:01:38.800 --> 00:01:42.800]  讓我們能夠在今天再次明白主祢的道理
[00:01:42.800 --> 00:01:45.200]  讓每一個追求主道的人
[00:01:45.200 --> 00:01:49.000]  都能夠在今天同夢主祢的啟示的祝福
[00:01:49.000 --> 00:01:52.800]  禱告奉靠主耶穌基督得勝明智而求
[00:01:52.800 --> 00:01:53.800]  阿們
[00:02:19.000 --> 00:02:25.000]  一件事物或者一個人如果只是單獨存在的話
[00:02:25.000 --> 00:02:29.400]  往往只不過是一種閉門造車
[00:02:29.400 --> 00:02:31.800]  做出來的成果有限
[00:02:31.800 --> 00:02:37.400]  或許做出來的東西甚至是蕩然無存
[00:02:37.400 --> 00:02:40.400]  同樣地神國的子民
[00:02:40.400 --> 00:02:44.400]  也都不是單獨存在在這個世界的裏面
[00:02:44.400 --> 00:02:49.000]  我們是透過和不同人不同的關係
[00:02:49.000 --> 00:02:52.200]  來去積著溝通來往
[00:02:52.200 --> 00:02:54.600]  來去彼此的建立
[00:02:54.600 --> 00:02:57.200]  最重要的是在這個過程當中
[00:02:57.200 --> 00:03:00.400]  讓我們一起去摸準神的心思意念
[00:03:00.400 --> 00:03:03.200]  叫我們可以憑著上帝的聖情
[00:03:03.200 --> 00:03:07.400]  來去做成一間真是合神心意的屬靈群體
[00:03:07.400 --> 00:03:10.200]  簡稱「教會」
[00:03:10.200 --> 00:03:16.200]  這個才是我們步向屬靈的永恆國度的一個方向
[00:03:16.200 --> 00:03:20.000]  所以今天我想透過哥羅西書的第三章
[00:03:20.000 --> 00:03:22.400]  從第十八節到第四章的第一節
[00:03:22.400 --> 00:03:24.600]  一起思想一個題目叫做
[00:03:24.600 --> 00:03:28.200]  「群策群力所建立的基督群體」
[00:03:28.200 --> 00:03:36.200]  這是一個透過多方多向性的一個群體的互相的交往
[00:03:36.200 --> 00:03:40.200]  來去建立起來的
[00:03:40.200 --> 00:03:42.200]  亦都在這個交往的過程當中
[00:03:42.200 --> 00:03:44.200]  讓我們能夠去折射出
[00:03:44.200 --> 00:03:50.200]  上帝在我們身上被作為選民的一個生命力
[00:03:50.200 --> 00:03:52.200]  怎樣能夠彰顯出來
[00:03:52.200 --> 00:03:54.200]  讓我們再次翻開這段聖經
[00:03:54.200 --> 00:03:58.200]  哥羅西書第三章第十八節
[00:03:58.200 --> 00:04:00.200]  至到第四章第一節
[00:04:00.200 --> 00:04:02.200]  讓我們打開之後我們再自己讀多一次
[00:04:02.200 --> 00:04:06.200]  好使我們在聆聽主的說話的過程當中
[00:04:06.200 --> 00:04:10.200]  能夠對經文的理解更加的全面和準確
[00:04:10.200 --> 00:04:14.200]  請大家一起打開哥羅西書的第三章十八
[00:04:14.200 --> 00:04:18.200]  我們讀到第四章第一節
[00:04:18.200 --> 00:04:20.200]  翻到最後我們一起讀
[00:04:20.200 --> 00:04:25.200]  「你們作妻子的,當信服自己的丈夫,
[00:04:25.200 --> 00:04:32.200]  這在主裡面是相宜的。你們作丈夫的,要愛你們的妻子,
[00:04:32.200 --> 00:04:39.200]  不可輔待他們。你們作兒女的,要凡事聽從父母,
[00:04:39.200 --> 00:04:45.200]  因為這是主所喜悅的。你們作父親的,不要惹兒女的氣,
[00:04:45.200 --> 00:04:50.200]  恐怕他們失了志氣。你們作僕人的,
[00:04:50.200 --> 00:04:56.200]  要凡事聽從你們肉身的主人,不要只在眼前侍奉,
[00:04:56.200 --> 00:05:02.200]  像是土人喜歡的,總要全心誠實敬畏主,
[00:05:02.200 --> 00:05:08.200]  無論做什麼都要從心裡做,像是給主做的,
[00:05:08.200 --> 00:05:16.200]  不是給人做的。因你們知道從主那裡必得著基業為賞賜,
[00:05:16.200 --> 00:05:21.200]  你們所侍奉的乃是主基督,那行不義的,
[00:05:21.200 --> 00:05:28.200]  必受不義的報應,主並不偏待人。你們作主人的,
[00:05:28.200 --> 00:05:36.200]  要公公平平地待僕人,因為知道你們也有一位在天上。」
[00:05:36.200 --> 00:05:43.200]  在這段聖經的上面,其實歷世歷代的教會
[00:05:43.200 --> 00:05:52.200]  都會將它定為所謂的家女,即屬靈家的家女的家規,
[00:05:52.200 --> 00:05:56.200]  我們簡單叫一個Household Code。
[00:05:56.200 --> 00:06:01.200]  這類型的經文不少的,除了我們剛剛所讀過的
[00:06:01.200 --> 00:06:05.200]  《哥羅西書》第三章十八節至第四章一節之外,
[00:06:05.200 --> 00:06:11.200]  我們在聖經其他保羅的書信,或者其他的仕途的,
[00:06:11.200 --> 00:06:14.200]  或者門徒他們的記載都有的,
[00:06:14.200 --> 00:06:20.200]  包括以弗所書的第五章二十二節至第六章九節,
[00:06:20.200 --> 00:06:25.200]  提摩太前書第二章八節至十五節,
[00:06:25.200 --> 00:06:32.200]  第六章的一至第二節,提多書的二章一至十節,
[00:06:32.200 --> 00:06:38.200]  以及彼得前書二章十三節至三章七節,
[00:06:38.200 --> 00:06:42.200]  都同時在聖經裏面被指為
[00:06:42.200 --> 00:06:46.200]  Household Code,或者Household Tables,
[00:06:46.200 --> 00:06:49.200]  屬靈的家規。
[00:06:49.200 --> 00:06:54.200]  當讀到這個陳述的時候,
[00:06:54.200 --> 00:06:58.200]  尤其是去到華人教會就會覺得
[00:06:58.200 --> 00:07:05.200]  好像我們傳統華人家庭裏面所講的家規一樣,
[00:07:05.200 --> 00:07:08.200]  我不知道大家家裏有沒有家規這件事,
[00:07:08.200 --> 00:07:11.200]  我很記得我小時候,
[00:07:11.200 --> 00:07:14.200]  因為我們每個星期都會去探望阿公一次,
[00:07:14.200 --> 00:07:18.200]  其實探望阿公就是借題,
[00:07:18.200 --> 00:07:23.200]  發揮就是跟表弟妹一起玩,玩足一日,
[00:07:23.200 --> 00:07:25.200]  那個就是最主要的目的,
[00:07:25.200 --> 00:07:29.200]  但是在玩的過程當中,
[00:07:29.200 --> 00:07:32.200]  有時候阿公就坐在那裏看著我們,
[00:07:32.200 --> 00:07:36.200]  跟小孩子一樣玩,我就覺得阿公很奇怪,
[00:07:36.200 --> 00:07:41.200]  因為他坐在那裏只是看著我們不做事,
[00:07:41.200 --> 00:07:47.200]  而且他正正座位的後面牆就掛著一幅,
[00:07:47.200 --> 00:07:51.200]  因為我媽媽姓潘,我阿公姓潘,
[00:07:51.200 --> 00:07:55.200]  他就寫著一幅叫做潘氏家規,
[00:07:55.200 --> 00:08:05.200]  好像一個大老爺坐在一幅大的警告說話的標題之前,
[00:08:05.200 --> 00:08:08.200]  很有一個共產思維的感覺,
[00:08:08.200 --> 00:08:13.200]  總之看見阿公就一定看見家規,
[00:08:13.200 --> 00:08:18.200]  自從我開始懂事,學中文,
[00:08:18.200 --> 00:08:21.200]  那些家規是很複雜的,很壓韻的,
[00:08:21.200 --> 00:08:24.200]  現在究竟那個家規去了哪裏,我想沒有人知道,
[00:08:24.200 --> 00:08:29.200]  不過如果我記得他其中一件事,
[00:08:29.200 --> 00:08:34.200]  他就說要以姓潘家為榮耀,
[00:08:34.200 --> 00:08:43.200]  我心想厲害,原來家規第一件事就是不要收家,
[00:08:43.200 --> 00:08:46.200]  講得很簡單很清楚的一句講完,
[00:08:46.200 --> 00:08:49.200]  之後下面一大連串的東西我其實不記得了,
[00:08:49.200 --> 00:08:51.200]  不過這句話我就很清楚,
[00:08:51.200 --> 00:08:56.200]  其實家規挺好的,學中文字上面的字都挺深的,
[00:08:56.200 --> 00:09:00.200]  但是學著學著就懂得有這樣的字,
[00:09:00.200 --> 00:09:02.200]  原來可以這樣講的,
[00:09:02.200 --> 00:09:06.200]  於是乎這種類似的思想,
[00:09:06.200 --> 00:09:12.200]  其實在華人教會對於這一類型的所謂淑寧家規,
[00:09:12.200 --> 00:09:15.200]  都有一個類似的詮釋,
[00:09:15.200 --> 00:09:18.200]  他們的詮釋很多時候就是說,
[00:09:18.200 --> 00:09:23.200]  這些就是聖經裏面講給教會知道,
[00:09:23.200 --> 00:09:29.200]  教會應該要怎樣處理教會裏面的事情,
[00:09:29.200 --> 00:09:34.200]  教會的運作也要按照這些家規來執行,
[00:09:34.200 --> 00:09:40.200]  於是乎這些家規就衍生了很多不同類型的內容,
[00:09:40.200 --> 00:09:44.200]  譬如在我們之前剛剛上一課,
[00:09:44.200 --> 00:09:51.200]  或者這段聖經之前講過的有關於在教會裏面有些什麼活動,
[00:09:51.200 --> 00:09:56.200]  我們看回第三章的第十六節,
[00:09:56.200 --> 00:09:58.200]  他在這裏這樣講,
[00:09:58.200 --> 00:10:00.200]  當用各樣的智慧把基督的道理,
[00:10:00.200 --> 00:10:02.200]  豐豐富富地藏在心裏,
[00:10:02.200 --> 00:10:06.200]  用詩章頌詞靈歌,
[00:10:06.200 --> 00:10:09.200]  彼此教導,互相勸勉,
[00:10:09.200 --> 00:10:12.200]  心被恩感,歌頌神,
[00:10:12.200 --> 00:10:18.200]  於是乎就成為了教會崇拜學的家規,
[00:10:18.200 --> 00:10:21.200]  如果你聽過我上一課的講道,
[00:10:21.200 --> 00:10:23.200]  也都我講得很清楚給大家聽,
[00:10:23.200 --> 00:10:29.200]  其實這一部份只不過是衍生在前文所談論到的,
[00:10:29.200 --> 00:10:33.200]  有關於信徒他們之間的關係,
[00:10:33.200 --> 00:10:38.200]  怎樣是透過一連串的歌頌,
[00:10:38.200 --> 00:10:43.200]  來反映出他們上帝的感恩,
[00:10:43.200 --> 00:10:46.200]  以及他們將會怎樣奉主的名,
[00:10:46.200 --> 00:10:49.200]  來去活他們的生命生活,
[00:10:49.200 --> 00:10:56.200]  並不是以作為崇拜學為基礎的經文,
[00:10:56.200 --> 00:11:01.200]  這個前文所講的,
[00:11:01.200 --> 00:11:08.200]  而這個主題也都引申到今天我們去看的另一個大部份,
[00:11:08.200 --> 00:11:15.200]  也都同樣是談論到有關於在基督裏面的群體,
[00:11:15.200 --> 00:11:19.200]  他們的生活是怎樣,
[00:11:19.200 --> 00:11:23.200]  但是在這段經文裏面講的東西,
[00:11:23.200 --> 00:11:28.200]  就引發在今時今日這個充滿苦解運動,
[00:11:28.200 --> 00:11:33.200]  以及所謂的家庭倫理觀的deconstruction,
[00:11:33.200 --> 00:11:35.200]  摧毀的狀態之下,
[00:11:35.200 --> 00:11:38.200]  很多人就很反感這段聖經,
[00:11:38.200 --> 00:11:42.200]  其中為了自圓其說,
[00:11:42.200 --> 00:11:45.200]  很多的目者當面對這段聖經的時候,
[00:11:45.200 --> 00:11:49.200]  最直接處理的方法就是不要講,
[00:11:49.200 --> 00:11:52.200]  不講就沒有問題,
[00:11:52.200 --> 00:11:54.200]  不會惹起教會的紛爭,
[00:11:54.200 --> 00:11:57.200]  因為教會裏面最重要是合一,
[00:11:57.200 --> 00:12:01.200]  合一在於大家不要吵架,
[00:12:01.200 --> 00:12:03.200]  最緊要準時奉獻,
[00:12:03.200 --> 00:12:04.200]  回來聚會,
[00:12:04.200 --> 00:12:05.200]  就是這麼多,
[00:12:05.200 --> 00:12:10.200]  失卻了這段聖經原本想講的核心主題,
[00:12:10.200 --> 00:12:12.200]  所以他們不講,
[00:12:12.200 --> 00:12:14.200]  所以就當沒事發生,
[00:12:14.200 --> 00:12:18.200]  有些目者就忠心一點,
[00:12:18.200 --> 00:12:19.200]  他就說,
[00:12:19.200 --> 00:12:20.200]  我都講的,
[00:12:20.200 --> 00:12:22.200]  這些聖經很重要,
[00:12:22.200 --> 00:12:23.200]  段段都很重要,
[00:12:23.200 --> 00:12:25.200]  但是他講出來的時候,
[00:12:25.200 --> 00:12:28.200]  就將這段聖經演繹成為,
[00:12:28.200 --> 00:12:36.200]  這段聖經是為了維持人際關係的核心內容,
[00:12:36.200 --> 00:12:41.200]  但是當講到維持人際之間的核心內容的時候,
[00:12:41.200 --> 00:12:44.200]  就惹起更多的紛爭,
[00:12:44.200 --> 00:12:51.200]  尤其是劈頭第一句十八節講,
[00:12:51.200 --> 00:12:53.200]  作為妻子當馴服丈夫,
[00:12:53.200 --> 00:12:56.200]  馴服這個字眼我們一會再詳細解釋,
[00:12:56.200 --> 00:13:00.200]  不過簡而言之馴服這個字眼,
[00:13:00.200 --> 00:13:02.200]  就是完全跟從,
[00:13:02.200 --> 00:13:06.200]  就是你丈夫叫你做什麼,
[00:13:06.200 --> 00:13:08.200]  你就要做什麼,
[00:13:08.200 --> 00:13:11.200]  妻子就頂不住了,
[00:13:11.200 --> 00:13:15.200]  我們這裡很多妻子,
[00:13:15.200 --> 00:13:17.200]  如果你丈夫叫你做什麼,
[00:13:17.200 --> 00:13:18.200]  你就做什麼,
[00:13:18.200 --> 00:13:21.200]  你就頂不住了,
[00:13:21.200 --> 00:13:24.200]  你以為我是奴隸嗎?
[00:13:24.200 --> 00:13:25.200]  我嫁了你,
[00:13:25.200 --> 00:13:29.200]  我整個人終生都給了你了,
[00:13:29.200 --> 00:13:32.200]  你現在這樣來叫我還要聽你,
[00:13:32.200 --> 00:13:34.200]  什麼都聽你講,
[00:13:34.200 --> 00:13:39.200]  姐妹很難接受了,
[00:13:39.200 --> 00:13:43.200]  不用講了,
[00:13:43.200 --> 00:13:44.200]  接著下一句,
[00:13:44.200 --> 00:13:48.200]  你們作丈夫的,
[00:13:48.200 --> 00:13:49.200]  愛你的妻子,
[00:13:49.200 --> 00:13:51.200]  不可苦耐她們,
[00:13:51.200 --> 00:13:54.200]  這句比較中聽,
[00:13:54.200 --> 00:13:55.200]  弟兄,
[00:13:55.200 --> 00:13:57.200]  我愛你,
[00:13:57.200 --> 00:14:00.200]  所以跟著聖經,
[00:14:00.200 --> 00:14:01.200]  你要聽我說,
[00:14:01.200 --> 00:14:03.200]  聽我說我就愛你,
[00:14:03.200 --> 00:14:06.200]  這些全部將聖經內容扭曲了,
[00:14:06.200 --> 00:14:07.200]  沒有前文後理,
[00:14:07.200 --> 00:14:08.200]  沒有背景,
[00:14:08.200 --> 00:14:10.200]  然後騰空拿出來講,
[00:14:10.200 --> 00:14:14.200]  於是有些牧者知道這樣講不行,
[00:14:14.200 --> 00:14:17.200]  在教會會引起公憤,
[00:14:17.200 --> 00:14:19.200]  姐妹又不妥我,
[00:14:19.200 --> 00:14:21.200]  弟兄好像很拒我,
[00:14:21.200 --> 00:14:23.200]  結局怎樣?
[00:14:23.200 --> 00:14:25.200]  牧師是男性,
[00:14:25.200 --> 00:14:26.200]  所以我要安納女牧師,
[00:14:26.200 --> 00:14:29.200]  教會就開始摧毀了,
[00:14:29.200 --> 00:14:32.200]  大家看不看到,
[00:14:32.200 --> 00:14:34.200]  你不懂解聖經的時候,
[00:14:34.200 --> 00:14:38.200]  不單止你在經文上誤會上,
[00:14:38.200 --> 00:14:43.200]  最重要的是將淑玲的家摧毀,
[00:14:43.200 --> 00:14:47.200]  既然是這樣,
[00:14:47.200 --> 00:14:52.200]  有些精明的牧者這樣講,
[00:14:52.200 --> 00:14:58.200]  這段聖經其實是講昔日的舊世界,
[00:14:58.200 --> 00:15:02.200]  當時的世界裏面,
[00:15:02.200 --> 00:15:06.200]  男作為家女的主,
[00:15:06.200 --> 00:15:09.200]  女的做輔助,
[00:15:09.200 --> 00:15:12.200]  於是有這樣的介紹,
[00:15:12.200 --> 00:15:16.200]  用這段聖經嘗試說順服,
[00:15:16.200 --> 00:15:18.200]  不要太緊張,
[00:15:18.200 --> 00:15:20.200]  我們不是這樣用的,
[00:15:20.200 --> 00:15:22.200]  弟兄姐妹,
[00:15:22.200 --> 00:15:25.200]  我剛剛以上講了這一大堆東西,
[00:15:25.200 --> 00:15:28.200]  都是教會對這段聖經的誤解,
[00:15:28.200 --> 00:15:30.200]  尤其是對家規,
[00:15:30.200 --> 00:15:32.200]  Household Codes,
[00:15:32.200 --> 00:15:36.200]  或者Household Tables,
[00:15:36.200 --> 00:15:39.200]  一個不了解的詮釋,
[00:15:39.200 --> 00:15:41.200]  所造成的種種問題,
[00:15:41.200 --> 00:15:45.200]  如果你說這段聖經只是為了以前的信徒寫的,
[00:15:45.200 --> 00:15:47.200]  這段聖經也不需要講了,
[00:15:47.200 --> 00:15:49.200]  今天不合用了,
[00:15:49.200 --> 00:15:52.200]  講一句大家順服,
[00:15:52.200 --> 00:15:53.200]  彼此順服就算了,
[00:15:53.200 --> 00:15:54.200]  不要講內容了,
[00:15:54.200 --> 00:15:55.200]  不用講了,
[00:15:55.200 --> 00:15:56.200]  散會,
[00:15:56.200 --> 00:15:57.200]  是不是這樣呢?
[00:15:57.200 --> 00:15:59.200]  因此,
[00:15:59.200 --> 00:16:02.200]  今天我想透過這段聖經,
[00:16:02.200 --> 00:16:06.200]  一方面幫助大家去準確了解,
[00:16:06.200 --> 00:16:07.200]  這一類型的經文,
[00:16:07.200 --> 00:16:11.200]  如何去詮釋聖經裡面的所謂屬靈家規,
[00:16:11.200 --> 00:16:15.200]  那個主旨是什麼?
[00:16:15.200 --> 00:16:17.200]  那個主旨是什麼?
[00:16:17.200 --> 00:16:19.200]  第一樣要搞清楚,
[00:16:19.200 --> 00:16:21.200]  第二,
[00:16:21.200 --> 00:16:24.200]  它詳細的內容的介紹,
[00:16:24.200 --> 00:16:27.200]  是想指什麼來講,
[00:16:27.200 --> 00:16:33.200]  免得大家在這裡對聖經誤解的同時,
[00:16:33.200 --> 00:16:39.200]  對上帝席著保羅所寫下來的這一連串的介紹,
[00:16:39.200 --> 00:16:45.200]  讓我們失去了對上帝說話的主權的尊重。
[00:16:45.200 --> 00:16:50.200]  我們將這段聖經分為兩個大部分去看,
[00:16:50.200 --> 00:16:51.200]  第一個的部分,
[00:16:51.200 --> 00:16:55.200]  就是從第三章十八節至到第二十一節,
[00:16:55.200 --> 00:16:57.200]  在這段聖經裡面,
[00:16:57.200 --> 00:16:59.200]  談論到的第一樣東西,
[00:16:59.200 --> 00:17:06.200]  是從屬基督的家庭關係運作,
[00:17:06.200 --> 00:17:08.200]  我們再看看這段聖經說什麼,
[00:17:08.200 --> 00:17:09.200]  留心聽,
[00:17:09.200 --> 00:17:10.200]  我讀一次,
[00:17:10.200 --> 00:17:13.200]  十八節至二十一節,
[00:17:13.200 --> 00:17:15.200]  你們作妻子的,
[00:17:15.200 --> 00:17:19.200]  當信服自己的丈夫,
[00:17:19.200 --> 00:17:22.200]  這在主裡面是相宜的,
[00:17:22.200 --> 00:17:24.200]  你們作丈夫的,
[00:17:24.200 --> 00:17:26.200]  要愛你們的妻子,
[00:17:26.200 --> 00:17:29.200]  不可輔代他們,
[00:17:29.200 --> 00:17:31.200]  你們作兒女的,
[00:17:31.200 --> 00:17:34.200]  要凡事聽從父母,
[00:17:34.200 --> 00:17:37.200]  因為這是主所喜悅的,
[00:17:37.200 --> 00:17:39.200]  你們作父親的,
[00:17:39.200 --> 00:17:41.200]  不要惹兒女的氣,
[00:17:41.200 --> 00:17:45.200]  恐怕他們失了志氣。
[00:17:45.200 --> 00:17:46.200]  當我們讀完一次之後,
[00:17:46.200 --> 00:17:49.200]  我們會清楚看見整段的聖經,
[00:17:49.200 --> 00:17:53.200]  其實是談論到一個家庭,
[00:17:53.200 --> 00:17:58.200]  是有基督在他們當中的,
[00:17:58.200 --> 00:18:00.200]  請大家留意,
[00:18:00.200 --> 00:18:02.200]  多次談論到,
[00:18:02.200 --> 00:18:03.200]  妻子,
[00:18:03.200 --> 00:18:04.200]  丈夫,
[00:18:04.200 --> 00:18:06.200]  兒女,
[00:18:06.200 --> 00:18:09.200]  父親等等這些關係,
[00:18:09.200 --> 00:18:12.200]  都談論到在主裡面,
[00:18:12.200 --> 00:18:15.200]  有些因素在裡面,
[00:18:15.200 --> 00:18:16.200]  簡單來說,
[00:18:16.200 --> 00:18:18.200]  從這段聖經當中,
[00:18:18.200 --> 00:18:23.200]  主的角色是非常重要,
[00:18:23.200 --> 00:18:27.200]  作為一個屬靈的家庭,
[00:18:27.200 --> 00:18:30.200]  一切作主,
[00:18:30.200 --> 00:18:33.200]  不是誰做家裡的主人,
[00:18:33.200 --> 00:18:36.200]  而是我們的主,
[00:18:36.200 --> 00:18:38.200]  耶穌基督,
[00:18:38.200 --> 00:18:40.200]  或者用當時保祿的時代,
[00:18:40.200 --> 00:18:42.200]  就是上帝,
[00:18:42.200 --> 00:18:52.200]  祂的啟示就是一切的衡量標準,
[00:18:52.200 --> 00:18:56.200]  以及祂的最終的目的,
[00:18:56.200 --> 00:19:01.200]  祂將它展示在這段聖經裡面,
[00:19:01.200 --> 00:19:03.200]  讓我們去明白到,
[00:19:03.200 --> 00:19:06.200]  原來你家裡面和妻子關係,
[00:19:06.200 --> 00:19:07.200]  和丈夫關係,
[00:19:07.200 --> 00:19:08.200]  和兒女關係,
[00:19:08.200 --> 00:19:11.200]  作為父親的關係,
[00:19:11.200 --> 00:19:18.200]  你怎樣在裡面活出有主的心思,
[00:19:18.200 --> 00:19:25.200]  這個就是家規裡面最重要的主旨,
[00:19:25.200 --> 00:19:29.200]  不是維繫和諧,
[00:19:29.200 --> 00:19:34.200]  不是維繫和諧,
[00:19:34.200 --> 00:19:41.200]  而是以達成主的啟示的標準,
[00:19:41.200 --> 00:19:44.200]  和祂的目標,
[00:19:44.200 --> 00:19:48.200]  我們看看第一個部分,
[00:19:48.200 --> 00:19:49.200]  第十八節,
[00:19:49.200 --> 00:19:53.200]  所談論到有關於信服丈夫的問題,
[00:19:53.200 --> 00:19:55.200]  「你們作妻子的,
[00:19:55.200 --> 00:19:57.200]  當信服自己的丈夫,
[00:19:57.200 --> 00:20:01.200]  這在主裡面是相宜的。」
[00:20:01.200 --> 00:20:04.200]  什麼叫做信服呢?
[00:20:04.200 --> 00:20:07.200]  在希臘文的版本裡面,
[00:20:07.200 --> 00:20:09.200]  信服這個字眼,
[00:20:09.200 --> 00:20:11.200]  是利用了一種叫做
[00:20:11.200 --> 00:20:18.200]  imperative immutable voice的文化寫出來,
[00:20:18.200 --> 00:20:24.200]  為什麼我要將它寫在大家的程序表裡面,
[00:20:24.200 --> 00:20:28.200]  特別強調是希臘文的文法,
[00:20:28.200 --> 00:20:33.200]  是以imperative immutable voice來說,
[00:20:33.200 --> 00:20:39.200]  第一,imperative命令式的說話詞體,
[00:20:39.200 --> 00:20:42.200]  命令式的字眼,
[00:20:42.200 --> 00:20:45.200]  我們很多時候就以為是一種
[00:20:45.200 --> 00:20:49.200]  不可以逆轉的理在上,
[00:20:49.200 --> 00:20:53.200]  壓下來給我們有必須進行的做法,
[00:20:53.200 --> 00:20:59.200]  這個解釋對於imperative命令式的語句,
[00:20:59.200 --> 00:21:02.200]  是一種很大的誤解,
[00:21:02.200 --> 00:21:04.200]  在希臘文裡面,
[00:21:04.200 --> 00:21:07.200]  這個命令式imperative,
[00:21:07.200 --> 00:21:13.200]  除了是指導一個人必須進行這個含義之外,
[00:21:13.200 --> 00:21:15.200]  他也有另一重的意思,
[00:21:15.200 --> 00:21:22.200]  就是說他給一個很鐵定的指導方向,
[00:21:22.200 --> 00:21:26.200]  你可以選擇的,
[00:21:26.200 --> 00:21:34.200]  有一句廣東話叫做意見接受,
[00:21:34.200 --> 00:21:35.200]  跟著是什麼,
[00:21:35.200 --> 00:21:38.200]  態度照舊,
[00:21:38.200 --> 00:21:43.200]  imperative是可以意見就給你了,
[00:21:43.200 --> 00:21:48.200]  你可以態度照舊的,
[00:21:48.200 --> 00:21:52.200]  不過,希臘文精彩之處,
[00:21:52.200 --> 00:21:55.200]  就是他加了一個叫做middle voice,
[00:21:55.200 --> 00:21:57.200]  在希臘文裡面,
[00:21:57.200 --> 00:22:00.200]  和很多的語文裡面都未必有,
[00:22:00.200 --> 00:22:02.200]  尤其是中文沒有的,
[00:22:02.200 --> 00:22:05.200]  中文講voice這個東西,
[00:22:05.200 --> 00:22:08.200]  叫做語調,
[00:22:08.200 --> 00:22:12.200]  語調要用長篇大論去討論的,
[00:22:12.200 --> 00:22:18.200]  有時沒錯,包含了一個字眼的裡面,
[00:22:18.200 --> 00:22:21.200]  譬如默想,
[00:22:21.200 --> 00:22:24.200]  默想這個字就是想,
[00:22:24.200 --> 00:22:26.200]  靜靜地自己一個想,
[00:22:26.200 --> 00:22:28.200]  你聽清楚,
[00:22:28.200 --> 00:22:30.200]  為什麼多了自己,
[00:22:30.200 --> 00:22:32.200]  中文這個自己,
[00:22:32.200 --> 00:22:34.200]  默想這個自己的行為,
[00:22:34.200 --> 00:22:37.200]  是含在字眼裡面,
[00:22:37.200 --> 00:22:41.200]  但很多時候很多字眼是沒有的,
[00:22:41.200 --> 00:22:43.200]  中文很難去表達voice,
[00:22:43.200 --> 00:22:45.200]  一個叫做語調的問題,
[00:22:45.200 --> 00:22:46.200]  希臘文就不同了,
[00:22:46.200 --> 00:22:48.200]  希臘文一定要有個voice,
[00:22:48.200 --> 00:22:51.200]  寫到明在字眼裡面,
[00:22:51.200 --> 00:22:54.200]  而精彩之處這裡所用到的就是,
[00:22:54.200 --> 00:22:58.200]  除了是命令式的文法詞彙之外,
[00:22:58.200 --> 00:23:02.200]  他再加上用middle voice,
[00:23:02.200 --> 00:23:04.200]  什麼叫middle voice?
[00:23:04.200 --> 00:23:06.200]  middle,
[00:23:06.200 --> 00:23:08.200]  就是中間,
[00:23:08.200 --> 00:23:12.200]  除了middle voice有什麼?
[00:23:12.200 --> 00:23:14.200]  有主動的,有active的,
[00:23:14.200 --> 00:23:16.200]  有被動的,被人催動的,
[00:23:16.200 --> 00:23:18.200]  middle就是很簡單的,
[00:23:18.200 --> 00:23:20.200]  自己,
[00:23:20.200 --> 00:23:22.200]  自己裡面,
[00:23:22.200 --> 00:23:25.200]  原來保羅在這裡說,
[00:23:25.200 --> 00:23:28.200]  不是給一個命令的妻子去馴服丈夫,
[00:23:28.200 --> 00:23:30.200]  而是談論到,
