
[00:00:00.000 --> 00:00:02.280]  我們時時都會祈禱
[00:04:28.320 --> 00:04:33.080]  他們就說拜這些神一定要最重要的是甚麼?
[00:04:33.080 --> 00:04:34.800]  神心
[00:04:34.800 --> 00:04:35.920]  其實類似的
[00:04:35.920 --> 00:04:37.720]  我想我們今天成為一個基督徒
[00:04:37.720 --> 00:04:40.520]  我們來到向神祈禱
[00:04:40.520 --> 00:04:43.280]  這個向神的心是一個很重要的
[00:04:43.280 --> 00:04:46.280]  是一個是否對神渴求的心
[00:04:46.280 --> 00:04:48.080]  這個小朋友詩班就是在講
[00:04:48.080 --> 00:04:50.400]  孩子會用心
[00:04:50.400 --> 00:04:51.880]  祈禱要用心
[00:04:51.880 --> 00:04:53.800]  要以真心去說話
[00:04:53.800 --> 00:04:56.280]  其實真的都是我們作為這些成年人
[00:04:56.280 --> 00:04:57.440]  我們祈禱
[00:04:57.440 --> 00:04:59.640]  可能祈禱很多經驗
[00:04:59.640 --> 00:05:00.960]  你祈禱了很多年
[00:05:00.960 --> 00:05:02.640]  祈禱的生活
[00:05:02.640 --> 00:05:04.280]  我們到底有沒有這個
[00:05:04.280 --> 00:05:06.960]  好像小孩子一樣要用心
[00:05:06.960 --> 00:05:10.440]  要真心去向神說話呢?
[00:05:10.440 --> 00:05:15.280]  所以是一個對神渴求的心有多少?
[00:05:15.280 --> 00:05:16.880]  我不知道大家今天開始了
[00:05:16.880 --> 00:05:19.480]  這個「樂享聖賢」的讀經了沒有?
[00:05:19.480 --> 00:05:20.200]  如果你開始了
[00:05:20.200 --> 00:05:22.040]  你就知道我們剛剛
[00:05:22.040 --> 00:05:24.080]  昨天完成了撒姆爾記夏
[00:05:24.080 --> 00:05:26.960]  這次我們就開始甚麼?
[00:05:26.960 --> 00:05:28.920]  詩篇的捲移
[00:05:28.920 --> 00:05:30.760]  所以詩篇捲移一開始就是看
[00:05:30.760 --> 00:05:33.040]  四十二篇和四十三篇
[00:05:33.040 --> 00:05:36.160]  這兩首詩篇有一個很有意思、很特別的
[00:05:36.160 --> 00:05:40.280]  亦是提醒我們一個怎樣的心來到神的面前
[00:05:40.280 --> 00:05:41.840]  如果大家回去可以很好的
[00:05:41.840 --> 00:05:44.160]  如果你都有參與我們這個「樂享聖賢」
[00:05:44.160 --> 00:05:45.240]  你就會發現
[00:05:45.240 --> 00:05:47.640]  它就提到詩人怎樣在神面前表達
[00:05:47.640 --> 00:05:51.600]  他那種憂悶、煩躁的心
[00:05:51.600 --> 00:05:55.120]  以致他願意來到神面前去渴求
[00:05:55.120 --> 00:05:56.280]  有一句很熟悉的
[00:05:56.280 --> 00:05:57.680]  就是告訴我們
[00:05:57.680 --> 00:05:59.800]  我們好像怎樣來到?
[00:05:59.800 --> 00:06:03.240]  好像魚鹿渴慕溪上一樣
[00:06:03.240 --> 00:06:06.920]  來到神面前對一個渴求的心
[00:06:06.920 --> 00:06:08.000]  所以如果你在「樂享聖賢」
[00:06:08.000 --> 00:06:11.280]  你就會更多去體會到
[00:06:11.280 --> 00:06:14.000]  一個對神渴求的心
[00:06:14.000 --> 00:06:16.080]  其實這個另外一個就是
[00:06:16.080 --> 00:06:19.920]  透過祈禱調教我們和神的關係
[00:06:19.920 --> 00:06:24.080]  亦是透過祈禱讓我們調教到人的心
[00:06:24.080 --> 00:06:28.000]  在《馬克福音》第七章一到二十三節的時候
[00:06:28.000 --> 00:06:29.120]  不知道大家還記不記得
[00:06:29.120 --> 00:06:31.600]  我那次講道的題目是甚麼?
[00:06:31.600 --> 00:06:33.560]  五月第一個禮拜
[00:06:33.560 --> 00:06:37.040]  是講道「從心出發」
[00:06:37.040 --> 00:06:40.680]  我們怎樣可以在一個心裏面
[00:06:40.680 --> 00:06:42.880]  作為我們每日的生活
[00:06:42.880 --> 00:06:45.720]  或者我們生命的開展呢?
[00:06:45.720 --> 00:06:48.360]  其實祈禱調教我們和神的關係
[00:06:48.360 --> 00:06:52.000]  同時也是調教人的心
[00:06:52.000 --> 00:06:54.360]  人的心有時很難測
[00:06:54.360 --> 00:06:55.680]  很難明白
[00:06:55.680 --> 00:06:58.320]  但是我們能夠在禱告當中
[00:06:58.320 --> 00:07:00.280]  調教我和神的關係
[00:07:00.280 --> 00:07:03.400]  我相信也是幫助我們人的心
[00:07:03.400 --> 00:07:06.840]  有一些正確的調教
[00:07:06.840 --> 00:07:09.000]  我們都是要講心的
[00:07:09.000 --> 00:07:10.920]  和神講心
[00:07:10.920 --> 00:07:12.320]  在這個禱告的一課
[00:07:12.320 --> 00:07:14.760]  第一個我們可以學習的就是
[00:07:14.760 --> 00:07:19.400]  我們要認定祈禱信靠的對象
[00:07:19.400 --> 00:07:23.480]  這個愛邦的婦人來到耶穌面前
[00:07:23.480 --> 00:07:25.800]  她對耶穌的稱呼是甚麼呢?
[00:07:25.800 --> 00:07:28.120]  《馬克福音》七章二十八節告訴我們
[00:07:28.120 --> 00:07:29.720]  她稱呼耶穌為甚麼?
[00:07:29.720 --> 00:07:30.880]  「主」
[00:07:30.880 --> 00:07:33.440]  其實我們再看《馬克福音》十五章
[00:07:33.440 --> 00:07:35.840]  她稱呼耶穌為甚麼呢?
[00:07:35.840 --> 00:07:36.880]  「主」
[00:07:36.880 --> 00:07:40.080]  「大衛的子孫」
[00:07:40.080 --> 00:07:41.200]  可能我們會覺得
[00:07:41.200 --> 00:07:43.440]  其實這個也是很普通的稱呼
[00:07:43.440 --> 00:07:45.800]  但是如果大家比較知道
[00:07:45.800 --> 00:07:49.080]  這個婦人是一個愛邦人
[00:07:49.080 --> 00:07:50.080]  如果剛才我們讀到
[00:07:50.080 --> 00:07:54.960]  她是來自一個泰爾西頓地區的愛邦人
[00:07:54.960 --> 00:07:58.560]  其實那個地方是一個怎樣的地方呢?
[00:07:58.560 --> 00:08:01.920]  是一個拜偶像的風氣很厲害的
[00:08:01.920 --> 00:08:03.640]  可能有些我們有些弟兄姊妹
[00:08:03.640 --> 00:08:05.600]  曾經在你的家庭背景
[00:08:05.600 --> 00:08:10.440]  可能有機會接觸很多不同的偶像的狀況
[00:08:10.440 --> 00:08:12.400]  但這個泰爾西頓其實是一個
[00:08:12.400 --> 00:08:15.200]  同樣拜偶像拜得很厲害
[00:08:15.200 --> 00:08:18.600]  以致那種風氣或者那種氣氛
[00:08:18.600 --> 00:08:22.440]  很難讓其他人去認識到耶和華神
[00:08:22.440 --> 00:08:23.960]  我用一個例子
[00:08:23.960 --> 00:08:26.960]  大家都在舊約歷史當中
[00:08:26.960 --> 00:08:29.400]  有一位以色列王叫阿哈
[00:08:29.400 --> 00:08:32.480]  阿哈其中一個最出名的地方是什麼呢?
[00:08:32.480 --> 00:08:33.840]  是一個太太
[00:08:33.840 --> 00:08:36.960]  叫做耶駛別
[00:08:36.960 --> 00:08:38.920]  耶駛別是哪裡人呢?
[00:08:38.920 --> 00:08:41.760]  耶駛別就是泰爾西頓
[00:08:41.760 --> 00:08:43.760]  是西頓王的女兒
[00:08:43.760 --> 00:08:47.600]  所以阿哈王娶了耶駛別之後
[00:08:47.600 --> 00:08:48.920]  發生的事件就是
[00:08:48.920 --> 00:08:51.560]  使得以色列人陷於拜偶像
[00:08:51.560 --> 00:08:54.600]  拜巴力一個危險的狀況
[00:08:54.600 --> 00:08:57.120]  所以在這個狀況當中
[00:08:57.120 --> 00:09:01.760]  媽媽能夠稱呼耶穌為主亞
[00:09:01.760 --> 00:09:03.800]  大衛的子孫
[00:09:03.800 --> 00:09:05.320]  是不容易的
[00:09:05.320 --> 00:09:07.200]  尤其我們看馬太福音
[00:09:07.200 --> 00:09:10.720]  馬太福音裡面稱呼耶穌為主亞的
[00:09:10.720 --> 00:09:12.480]  其實只出現過一次
[00:09:12.480 --> 00:09:13.760]  就是這位媽媽
[00:09:13.760 --> 00:09:17.120]  這個外邦婦人對耶穌的稱呼
[00:09:17.120 --> 00:09:19.320]  馬太福音就加上「大衛的子孫」
[00:09:19.320 --> 00:09:20.280]  彌補下去
[00:09:20.280 --> 00:09:22.560]  是讓我們看到這位母親很認識
[00:09:22.560 --> 00:09:26.000]  她知道她今天在耶穌面前
[00:09:26.000 --> 00:09:28.000]  這個祈禱的對象
[00:09:28.000 --> 00:09:33.720]  耶穌就是耶和華神所應許給以色列人的尼賽亞
[00:09:33.720 --> 00:09:35.320]  雖然她是一個外邦人
[00:09:35.320 --> 00:09:37.920]  但她仍然願意排除
[00:09:37.920 --> 00:09:42.200]  以往拜偶像的認識習慣
[00:09:42.200 --> 00:09:44.000]  她知道她今天找到的
[00:09:44.000 --> 00:09:47.960]  才是一位真正值得敬拜的
[00:09:47.960 --> 00:09:50.920]  耶和華神差恩尼的尼賽亞
[00:09:50.920 --> 00:09:53.440]  所以她稱呼耶穌為主亞大衛的子孫
[00:09:53.440 --> 00:09:59.360]  是表明她很認清這個才是正確祈求的對象
[00:09:59.360 --> 00:10:02.560]  這位媽媽來到耶穌面前
[00:10:02.560 --> 00:10:05.120]  是表達她一種很渴求的心
[00:10:05.120 --> 00:10:07.760]  聖經告訴我們她是俯伏在地
[00:10:07.760 --> 00:10:10.480]  來去跪拜耶穌
[00:10:10.480 --> 00:10:15.320]  她知道耶穌才是值得去完全的俯伏敬拜
[00:10:15.320 --> 00:10:18.080]  所以我上次曾經問過一個問題
[00:10:18.080 --> 00:10:22.240]  我們有時都未必很清楚如何回應
[00:10:22.240 --> 00:10:24.840]  我是否一個虔誠的基督徒呢?
[00:10:24.840 --> 00:10:26.400]  不知道大家還有沒有印象
[00:10:26.400 --> 00:10:29.720]  但這個婦人真的來到耶穌面前
[00:10:29.720 --> 00:10:33.160]  就是完全的去俯伏敬拜
[00:10:33.160 --> 00:10:35.480]  所以我是否一個虔誠呢?
[00:10:35.480 --> 00:10:39.360]  其實我想從這位媽媽身上可以這樣去看
[00:10:39.360 --> 00:10:42.080]  我是否全情投入
[00:10:42.080 --> 00:10:45.400]  義無反顧對耶穌的信靠
[00:10:45.400 --> 00:10:47.200]  就好像這位媽媽一樣
[00:10:47.200 --> 00:10:49.400]  向耶穌跪拜
[00:10:49.400 --> 00:10:54.640]  祈求耶穌來醫治她的女兒
[00:10:54.640 --> 00:11:00.640]  她是向一位她知道可信、可靠、可敬的神
[00:11:00.640 --> 00:11:07.560]  向一位她知道這才是正確來祈求敬拜的對象
[00:11:07.560 --> 00:11:10.720]  我們相信在我們人生信仰的經驗裏
[00:11:10.720 --> 00:11:12.800]  有時可能會經歷到甚麼呢?
[00:11:12.800 --> 00:11:16.320]  這位媽媽其實剛才提到拜巴黎
[00:11:16.320 --> 00:11:17.720]  其實她們不單是拜巴黎
[00:11:17.720 --> 00:11:19.840]  她們拜很多偶像神明
[00:11:19.840 --> 00:11:22.840]  如果大家稍為多些看舊約
[00:11:22.840 --> 00:11:28.480]  其實有一種我們叫做魚翁撒網式的敬拜祈禱
[00:11:28.480 --> 00:11:31.320]  可能有些我們過往曾經經歷過
[00:11:31.320 --> 00:11:33.200]  或者你的家人也經歷過
[00:11:33.200 --> 00:11:34.520]  我以前也是
[00:11:34.520 --> 00:11:38.080]  我的父母他們不只拜一個偶像
[00:11:38.080 --> 00:11:39.360]  他們會拜幾個
[00:11:39.360 --> 00:11:40.600]  即是廟又去
[00:11:40.600 --> 00:11:42.440]  這叫魚翁撒網式
[00:11:42.440 --> 00:11:44.240]  甚麼都會去拜
[00:11:44.240 --> 00:11:45.680]  這個原因是甚麼呢?
[00:11:45.680 --> 00:11:49.640]  看看拜哪個較靈就會去多些
[00:11:49.640 --> 00:11:52.720]  然後有時對這些偶像神明
[00:11:52.720 --> 00:11:54.320]  其實他們也不是很投入
[00:11:54.320 --> 00:11:56.520]  有時是若即若離
[00:11:56.520 --> 00:12:03.480]  看看有甚麼利益就可能會去多些
[00:12:03.480 --> 00:12:08.840]  所以這個婦人給我們一個很好的榜樣是甚麼呢?
[00:12:08.840 --> 00:12:11.360]  她知道她找到一個正確的
[00:12:11.360 --> 00:12:14.720]  她要祈禱是要找一個正確的對象
[00:12:14.720 --> 00:12:18.520]  一位神是可信、可靠、可敬的
[00:12:18.520 --> 00:12:20.800]  所以有時祈禱就是幫助我們
[00:12:20.800 --> 00:12:25.400]  要校正我們信靠的對象是怎樣
[00:12:25.400 --> 00:12:28.360]  透過祈禱我們有沒有認清楚
[00:12:28.360 --> 00:12:31.280]  我們是向一位真正
[00:12:31.280 --> 00:12:34.000]  或者正確真正偉大的神
[00:12:34.000 --> 00:12:36.320]  唯一的神來禱告呢?
[00:12:36.320 --> 00:12:39.120]  《馬克福音》第九章十四到二十九節
[00:12:39.120 --> 00:12:41.000]  另外一段經文記載了
[00:12:41.000 --> 00:12:47.480]  是另外一位父親為他的兒子被鬼父來求
[00:12:47.480 --> 00:12:49.600]  先是求去耶穌的門徒
[00:12:49.600 --> 00:12:51.880]  然後就來到耶穌面前求去
[00:12:51.880 --> 00:12:54.040]  幫他的兒子趕出這個鬼
[00:12:54.040 --> 00:12:57.760]  和西頓的媽媽婦人有點相似
[00:12:57.760 --> 00:12:59.800]  大家看起來也會很相似
[00:12:59.800 --> 00:13:02.000]  這段經文大家可以回去慢慢看
[00:13:02.000 --> 00:13:03.720]  它的背景就是這樣
[00:13:03.720 --> 00:13:07.440]  耶穌在《馬克福音》九章的時候說到
[00:13:07.440 --> 00:13:12.000]  去登山變象,帶著三個門徒有一段時間在山上
[00:13:12.000 --> 00:13:14.400]  然後就下到山下
[00:13:14.400 --> 00:13:17.000]  那些門徒因為趕不出那隻鬼
[00:13:17.000 --> 00:13:20.200]  又在那裡有一輪擾攘當中
[00:13:20.200 --> 00:13:24.920]  然後父親就來到耶穌面前去求耶穌
[00:13:24.920 --> 00:13:26.960]  我們也認識一下《馬克福音》
[00:13:26.960 --> 00:13:28.000]  我們曾經也提過
[00:13:28.000 --> 00:13:29.280]  第六章的時候
[00:13:29.280 --> 00:13:32.000]  其實說到這班門徒是怎樣的?
[00:13:32.000 --> 00:13:33.600]  他們可以做什麼?
[00:13:33.600 --> 00:13:35.840]  他們其實在第六章的時候
[00:13:35.840 --> 00:13:38.200]  是耶穌授權給這班門徒
[00:13:38.200 --> 00:13:39.880]  然後這班門徒就可以出去了
[00:13:39.880 --> 00:13:41.200]  被耶穌差遣
[00:13:41.200 --> 00:13:42.400]  耶穌授權他們
[00:13:42.400 --> 00:13:43.800]  那他們做到什麼?
[00:13:43.800 --> 00:13:45.200]  又傳福音
[00:13:45.200 --> 00:13:47.120]  又趕鬼
[00:13:47.120 --> 00:13:48.640]  又去醫病
[00:13:48.640 --> 00:13:49.960]  他們行不行?
[00:13:49.960 --> 00:13:51.400]  很行
[00:13:51.400 --> 00:13:54.200]  第六章記載的時候是很行的
[00:13:54.200 --> 00:13:55.680]  但是來到第九章
[00:13:55.680 --> 00:13:57.320]  又不行
[00:13:57.320 --> 00:14:01.200]  又趕不出父親帶兒子來的那隻鬼
[00:14:01.200 --> 00:14:04.080]  所以這個父親和耶穌的對話在說什麼呢?
[00:14:04.080 --> 00:14:05.880]  父親說了一句話
[00:14:05.880 --> 00:14:07.640]  有時候我們也會用的
[00:14:07.640 --> 00:14:08.920]  這句話是什麼呢?
[00:14:08.920 --> 00:14:16.800]  「告訴神,我信,但我信不足,求主幫助」
[00:14:16.800 --> 00:14:18.120]  也是一個祈禱
[00:14:18.120 --> 00:14:22.240]  有時候我們也會用這個祈禱來向神說
[00:14:22.240 --> 00:14:23.760]  然後完成了
[00:14:23.760 --> 00:14:25.680]  真的趕出這隻鬼之後
[00:14:25.680 --> 00:14:28.760]  門徒就有一點不好意思
[00:14:28.760 --> 00:14:30.800]  回到家裡面
[00:14:30.800 --> 00:14:34.800]  又問耶穌為什麼我們趕不出這隻鬼呢?
[00:14:34.800 --> 00:14:36.200]  耶穌怎麼回答呢?
[00:14:36.200 --> 00:14:38.920]  祂說「非用禱告」
[00:14:38.920 --> 00:14:40.960]  要不然就不行了
[00:14:40.960 --> 00:14:43.920]  是不是那時候這群門徒
[00:14:43.920 --> 00:14:47.080]  他們去幫父親的兒子趕鬼的時候
[00:14:47.080 --> 00:14:48.400]  沒有祈禱呢?
[00:14:48.400 --> 00:14:50.000]  所以就不靈了
[00:14:50.000 --> 00:14:51.480]  不行啊
[00:14:51.480 --> 00:14:53.080]  聖經又沒有記載
[00:14:53.080 --> 00:14:56.720]  聖經又沒有記載是不是真的沒有祈禱
[00:14:56.720 --> 00:14:59.320]  或者甚至可能我們知道其他方式
[00:14:59.320 --> 00:15:03.120]  可能是沒有抹油、按手那些
[00:15:03.120 --> 00:15:07.360]  但我相信這裡無論是門徒自己做不到
[00:15:07.360 --> 00:15:10.800]  以至父親表達「我信不足」
[00:15:10.800 --> 00:15:12.640]  我想其中一個原因
[00:15:12.640 --> 00:15:15.640]  是這些門徒和父親
[00:15:15.640 --> 00:15:19.920]  可能他們信靠祈求的對象
[00:15:19.920 --> 00:15:21.840]  或者叫方向
[00:15:21.840 --> 00:15:23.880]  可能偏差了
[00:15:23.880 --> 00:15:28.040]  可能這群門徒在他們過往有了一些經驗之後
[00:15:28.040 --> 00:15:30.920]  他們覺得開始他們被授權
[00:15:30.920 --> 00:15:34.360]  他們真的會很倚靠神
[00:15:34.360 --> 00:15:35.600]  倚靠耶穌
[00:15:35.600 --> 00:15:39.640]  倚靠神給他們的權柄來做很多事情
[00:15:39.640 --> 00:15:42.960]  可能開始的時候他們能夠更倚靠神
[00:15:42.960 --> 00:15:45.560]  但過了一段時間他們習慣了
[00:15:45.560 --> 00:15:47.400]  他們好像做到一些成績之後
[00:15:47.400 --> 00:15:51.480]  可能他們覺得自己做得挺好
[00:15:51.480 --> 00:15:53.520]  其實這個有可能都是向我們
[00:15:53.520 --> 00:15:57.160]  特別教會的侍奉的弟兄姊妹一個提醒
[00:15:57.160 --> 00:15:59.280]  可能我們開始侍奉的時候
[00:15:59.280 --> 00:16:01.120]  我都很懂得倚靠神
[00:16:01.120 --> 00:16:06.640]  很願意經歷是靠著神的能力、恩典來侍奉
[00:16:06.640 --> 00:16:08.880]  但會不會我們一段時間之後
[00:16:08.880 --> 00:16:11.560]  我覺得我都做得挺好
[00:16:11.560 --> 00:16:13.360]  我很有經驗了
[00:16:13.360 --> 00:16:17.520]  可能我就更多的是倚靠自己
[00:16:17.520 --> 00:16:19.520]  然後這個父親亦可能是因為
[00:16:19.520 --> 00:16:23.080]  聽到不少人說這些門徒都做到事情
[00:16:23.080 --> 00:16:26.960]  又趕快治病才看第六章的時候
[00:16:26.960 --> 00:16:32.400]  他們爸爸的信靠可能只是放在這班門徒身上
[00:16:32.400 --> 00:16:34.280]  所以無論是這班門徒做不到
[00:16:34.280 --> 00:16:36.960]  還是父親信不足
[00:16:36.960 --> 00:16:42.160]  我相信其實就是他們信靠的對象的偏差
[00:16:42.160 --> 00:16:43.600]  所以這裡提醒我們
[00:16:43.600 --> 00:16:46.960]  今天我們要信靠的不是門徒
[00:16:46.960 --> 00:16:50.760]  我們要信靠的是那位授權給門徒的主
[00:16:50.760 --> 00:16:52.760]  同樣這個母親也是一樣
[00:16:52.760 --> 00:16:57.560]  她知道她要信的是那位主、大位的子孫
[00:16:57.560 --> 00:17:03.880]  所以全程投入來信這位可信、可靠、可敬的神
[00:17:03.880 --> 00:17:08.360]  去有一個正確信靠的對象
[00:17:08.360 --> 00:17:11.160]  其實這個有可能是我們自己一個信仰
[00:17:11.160 --> 00:17:13.080]  我們有時候都不察覺
[00:17:13.080 --> 00:17:15.160]  或者有時候我們在信仰裡面
[00:17:15.160 --> 00:17:22.000]  不容易去讓一些人可以接受神的恩典
[00:17:22.000 --> 00:17:25.160]  一個全程投入我覺得是一個很重要的
[00:17:25.160 --> 00:17:26.920]  我們作為一個基督徒
[00:17:26.920 --> 00:17:29.360]  我們能夠去多一些
[00:17:29.360 --> 00:17:33.480]  或者經歷到全程投入在對神的信靠
[00:17:33.480 --> 00:17:38.080]  我相信我們的祈禱就能夠體會更多
[00:17:38.080 --> 00:17:40.240]  今天其實另外一個問題就是
[00:17:40.240 --> 00:17:42.840]  有時候不少的人他們覺得
[00:17:42.840 --> 00:17:46.400]  這個都是一個魚翁撒網式的祈禱
[00:17:46.400 --> 00:17:52.280]  去逢廟又進去拜一拜、逢子又進去問一問
[00:17:52.280 --> 00:17:54.880]  希望每樣都碰一下
[00:17:54.880 --> 00:17:56.680]  可能都有些幫助
[00:17:56.680 --> 00:17:59.400]  甚至可能有時候是三分鐘的熱度
[00:17:59.400 --> 00:18:01.520]  大家不是很投入到
[00:18:01.520 --> 00:18:03.560]  有時候真的回到教會
[00:18:03.560 --> 00:18:05.240]  有機會接觸信仰之後
[00:18:05.240 --> 00:18:09.440]  有可能只是三分鐘熱度一段短的時間之後
[00:18:09.440 --> 00:18:12.080]  投入不到就離開了
[00:18:12.080 --> 00:18:15.400]  其實這位媽媽給我們一個很好的提醒
[00:18:15.400 --> 00:18:18.680]  其實我們虔誠不是說
[00:18:18.680 --> 00:18:22.280]  所有教會聚會都要回去才是虔誠
[00:18:22.280 --> 00:18:25.280]  其實有沒有一個全程的投入
[00:18:25.280 --> 00:18:29.680]  對耶穌的信靠是義無反顧
[00:18:29.680 --> 00:18:33.280]  我們真的只是單單來相信
[00:18:33.280 --> 00:18:36.200]  倚靠我們這一位的創造主
[00:18:36.200 --> 00:18:38.240]  我們這一位的主耶穌
[00:18:38.240 --> 00:18:43.440]  所以我們有沒有一個祈求的時候正確的對象
[00:18:43.440 --> 00:18:46.480]  第二個在禱告的學習裡面
[00:18:46.480 --> 00:18:48.000]  其實是提醒我們
[00:18:48.000 --> 00:18:50.680]  我們要堅持信靠
[00:18:50.680 --> 00:18:54.360]  我們有一位聽我們禱告的主
[00:18:54.360 --> 00:18:57.000]  聽我們禱告的神
[00:18:57.000 --> 00:19:03.560]  當媽媽去懇求耶穌的時候
[00:19:03.560 --> 00:19:07.240]  耶穌其實初期是沒有什麼回應的
[00:19:07.240 --> 00:19:08.480]  在《馬太分物》記載
