
[00:00:00.000 --> 00:00:11.000]  數天前,南韓總統文在寅在板門店南北分界線的南方
[00:16:52.000 --> 00:16:55.000]  我們越來越進入這個故事的中間
[00:16:55.000 --> 00:16:58.000]  中央遺址第28節
[00:16:58.000 --> 00:17:03.000]  回程中他坐在車上正念著二賽亞仙之書
[00:17:03.000 --> 00:17:04.000]  仙靈對菲利說
[00:17:04.000 --> 00:17:06.000]  你去靠近那車走
[00:17:06.000 --> 00:17:08.000]  菲利就跑到太監那裡
[00:17:08.000 --> 00:17:11.000]  聽見他正在念二賽亞仙之書
[00:17:11.000 --> 00:17:13.000]  就說你明白你所念的嗎
[00:17:13.000 --> 00:17:17.000]  他說沒有人指教我怎能明白呢
[00:17:17.000 --> 00:17:22.000]  於是他請菲利上車與他同坐
[00:17:22.000 --> 00:17:25.000]  銀庫總管是認真的人
[00:17:25.000 --> 00:17:27.000]  他希望努力
[00:17:27.000 --> 00:17:31.000]  努力去撥開雲霧
[00:17:31.000 --> 00:17:34.000]  為自己的狀況尋找出路
[00:17:34.000 --> 00:17:36.000]  去閱讀聖經
[00:17:36.000 --> 00:17:38.000]  他希望透過認識
[00:17:38.000 --> 00:17:42.000]  透過知識來認識信仰
[00:17:42.000 --> 00:17:44.000]  他力求去明白
[00:17:44.000 --> 00:17:49.000]  希望透過理性來接觸信仰
[00:17:49.000 --> 00:17:52.000]  但是知識無窮無盡
[00:17:52.000 --> 00:17:54.000]  理性有所不及
[00:17:54.000 --> 00:17:57.000]  始終他好像欠缺了一些東西
[00:17:57.000 --> 00:17:59.000]  他所欠缺的是什麼呢
[00:17:59.000 --> 00:18:01.000]  又或者他所欠缺的
[00:18:01.000 --> 00:18:04.000]  就好像奇克果所說
[00:18:04.000 --> 00:18:06.000]  那個信心的跳躍
[00:18:06.000 --> 00:18:08.000]  是一份投入
[00:18:08.000 --> 00:18:11.000]  好像游泳的人
[00:18:11.000 --> 00:18:14.000]  不只是站在岸上
[00:18:14.000 --> 00:18:17.000]  來看著別人游泳
[00:18:17.000 --> 00:18:20.000]  看著書來看游泳是怎樣的
[00:18:20.000 --> 00:18:24.000]  而是投入水裡來暢泳
[00:18:24.000 --> 00:18:26.000]  信靠上帝的人
[00:18:26.000 --> 00:18:29.000]  必然對上帝有某程度上的認識
[00:18:29.000 --> 00:18:33.000]  這個認識是永無窮盡
[00:18:33.000 --> 00:18:36.000]  同時他也必然讓自己
[00:18:36.000 --> 00:18:39.000]  投進上帝的懷裡面
[00:18:39.000 --> 00:18:43.000]  去讓上帝懷抱自己
[00:18:43.000 --> 00:18:48.000]  故事繼續下去第八章三十六節
[00:18:48.000 --> 00:18:50.000]  二人正沿路往前走
[00:18:50.000 --> 00:18:52.000]  到你有水的地方太監說
[00:18:52.000 --> 00:18:54.000]  看啊 這裡有水
[00:18:54.000 --> 00:18:57.000]  有什麼能阻止我受洗呢
[00:18:57.000 --> 00:18:58.000]  三十八節說
[00:18:58.000 --> 00:19:01.000]  於是他吩咐把車停下來
[00:19:01.000 --> 00:19:03.000]  腓力和太監二人一同下到水裡
[00:19:03.000 --> 00:19:08.000]  腓力就給他施洗
[00:19:08.000 --> 00:19:14.000]  在岸上觀察認識理解的銀庫總管
[00:19:14.000 --> 00:19:18.000]  終於跳入水裡了
[00:19:18.000 --> 00:19:20.000]  黎智添教授在
[00:19:20.000 --> 00:19:22.000]  《宗教研究與詮釋學》
[00:19:22.000 --> 00:19:25.000]  一書裡的總結說
[00:19:25.000 --> 00:19:26.000]  我們認為
[00:19:26.000 --> 00:19:28.000]  研究者無論如何同情地
[00:19:28.000 --> 00:19:31.000]  投入宗教信仰者的經驗世界
[00:19:31.000 --> 00:19:32.000]  也不能忘記
[00:19:32.000 --> 00:19:33.000]  他始終是研究者
[00:19:33.000 --> 00:19:35.000]  而不是宗教信仰者
[00:19:35.000 --> 00:19:37.000]  研究者是旁觀者的身份
[00:19:37.000 --> 00:19:39.000]  更是清楚地表現在
[00:19:39.000 --> 00:19:42.000]  研究者的研究作品成果上
[00:19:42.000 --> 00:19:43.000]  當研究者作為
[00:19:43.000 --> 00:19:45.000]  宗教經驗旁觀者的時候
[00:19:45.000 --> 00:19:47.000]  即使他投入宗教信仰者
[00:19:47.000 --> 00:19:49.000]  本身的經驗和意識
[00:19:49.000 --> 00:19:50.000]  他的研究成果
[00:19:50.000 --> 00:19:52.000]  仍然是帶著研究者
[00:19:52.000 --> 00:19:54.000]  作為旁觀者的眼光和價值
[00:19:54.000 --> 00:19:57.000]  去看宗教
[00:19:57.000 --> 00:19:58.000]  第三十九節
[00:19:58.000 --> 00:19:59.000]  八章三十九節說
[00:19:59.000 --> 00:20:01.000]  他們從水裡上來
[00:20:01.000 --> 00:20:04.000]  主得令把肥膩提了去
[00:20:04.000 --> 00:20:06.000]  太監再也看不見他了
[00:20:06.000 --> 00:20:10.000]  就歡歡喜喜地上路去
[00:20:10.000 --> 00:20:14.000]  縱使這個相遇完結了
[00:20:14.000 --> 00:20:18.000]  縱使肥膩不見了
[00:20:18.000 --> 00:20:22.000]  銀庫總管仍然是歡歡喜喜地上路
[00:20:22.000 --> 00:20:24.000]  因為這一次相遇
[00:20:24.000 --> 00:20:29.000]  並沒有隨著分開而煙消雲散
[00:20:29.000 --> 00:20:31.000]  這一次相遇
[00:20:31.000 --> 00:20:33.000]  留下了讓銀庫總管
[00:20:33.000 --> 00:20:36.000]  歡歡喜喜地上路的來源
[00:20:36.000 --> 00:20:38.000]  填補了銀庫總管
[00:20:38.000 --> 00:20:41.000]  縱使擁有財富和權力
[00:20:41.000 --> 00:20:43.000]  仍然是若有所欠的洞穴
[00:20:43.000 --> 00:20:48.000]  這又是什麼呢?
[00:20:48.000 --> 00:20:50.000]  在向南走向北走的故事
[00:20:50.000 --> 00:20:56.000]  中心又是什麼呢?
[00:20:56.000 --> 00:20:59.000]  第三十二節至三十五節
[00:20:59.000 --> 00:21:01.000]  八章三十二節至三十五節
[00:21:01.000 --> 00:21:03.000]  在寫作結構上
[00:21:03.000 --> 00:21:06.000]  這是故事的中心
[00:21:06.000 --> 00:21:08.000]  我們試試讀一讀
[00:21:08.000 --> 00:21:14.000]  會發現它也是基督信仰者的信仰中心
[00:21:14.000 --> 00:21:16.000]  第三十二節
[00:21:16.000 --> 00:21:18.000]  他所念的那段經文是這樣
[00:21:18.000 --> 00:21:23.000]  他象羊被牽去宰殺
[00:21:23.000 --> 00:21:26.000]  又象羔羊在指模的人手下無聲
[00:21:26.000 --> 00:21:28.000]  他也是這樣不開口
[00:21:28.000 --> 00:21:29.000]  他卑微的時候
[00:21:29.000 --> 00:21:31.000]  看不到公義的審判
[00:21:31.000 --> 00:21:33.000]  誰能述說他的身世
[00:21:33.000 --> 00:21:36.000]  因為他的生命從地上被奪去
[00:21:36.000 --> 00:21:38.000]  太監回答非禮說
[00:21:38.000 --> 00:21:41.000]  請問先知說者說是指誰
[00:21:41.000 --> 00:21:43.000]  是指自己還是指別人呢?
[00:21:43.000 --> 00:21:45.000]  非禮就開口
[00:21:45.000 --> 00:21:47.000]  從這段經文開始
[00:21:47.000 --> 00:21:51.000]  對他全講耶穌的福音
[00:21:51.000 --> 00:21:56.000]  這是寫作結構上的中心
[00:21:56.000 --> 00:21:59.000]  也是基督信仰的中心
[00:21:59.000 --> 00:22:03.000]  有一位從大陸去北美的學者
[00:22:03.000 --> 00:22:05.000]  他去北美研究西方的法學
[00:22:05.000 --> 00:22:08.000]  他叫劉同蘇
[00:22:08.000 --> 00:22:11.000]  他有一個這樣的體會
[00:22:11.000 --> 00:22:15.000]  他說文化基督徒往往將信仰視作一種理念形態
[00:22:15.000 --> 00:22:17.000]  卻不知道信仰就是生命
[00:22:17.000 --> 00:22:19.000]  而生命就是活著
[00:22:19.000 --> 00:22:23.000]  他說我以前就是一個文化基督徒
[00:22:23.000 --> 00:22:25.000]  念很多神學的書
[00:22:25.000 --> 00:22:28.000]  在理性的範圍內思考和基督的關係
[00:22:28.000 --> 00:22:32.000]  但是觀念上改變並不可以叫我全人發生改變
[00:22:32.000 --> 00:22:36.000]  真正全人的改變是怎樣的呢?
[00:22:36.000 --> 00:22:38.000]  除非有活生生的生命進入
[00:22:38.000 --> 00:22:42.000]  也要活生生的生命去接受哪個活生生的生命
[00:22:42.000 --> 00:22:48.000]  那才是真正轉變的關鍵
[00:22:48.000 --> 00:22:52.000]  曾經
[00:22:52.000 --> 00:22:56.000]  向南走來到這個小島的人
[00:22:56.000 --> 00:22:59.000]  以為只是稍避亂局
[00:22:59.000 --> 00:23:03.000]  一年又一年結婚生子
[00:23:03.000 --> 00:23:06.000]  漸漸落地生根
[00:23:06.000 --> 00:23:10.000]  又曾經以為已經落地生根的人
[00:23:10.000 --> 00:23:12.000]  又連根拔起
[00:23:12.000 --> 00:23:17.000]  向著地球的另一邊更遠的南方
[00:23:17.000 --> 00:23:20.000]  另一個半球奔走
[00:23:20.000 --> 00:23:26.000]  又或者向另一個更遠的北方奔走
[00:23:26.000 --> 00:23:31.000]  可能向南走向北走
[00:23:31.000 --> 00:23:37.000]  仍然是繼續
[00:23:37.000 --> 00:23:43.000]  並沒有終結
[00:23:43.000 --> 00:23:47.000]  向南走向北走的故事尚未結局
[00:23:47.000 --> 00:23:50.000]  尚未完結
[00:23:50.000 --> 00:23:52.000]  這個故事提示我們
[00:23:52.000 --> 00:23:55.000]  在向南走向北走的旅程中
[00:23:55.000 --> 00:23:59.000]  甚麼才是我們的終極關懷呢?
[00:23:59.000 --> 00:24:04.000]  甚麼才能令這些向南走向北走的人安身立命呢?
[00:24:04.000 --> 00:24:08.000]  帶著甚麼向南走向北走
[00:24:08.000 --> 00:24:13.000]  與其他人相遇才有意義呢?
[00:24:13.000 --> 00:24:16.000]  有人說
[00:24:16.000 --> 00:24:18.000]  要強大
[00:24:18.000 --> 00:24:19.000]  要富有
[00:24:19.000 --> 00:24:21.000]  才能解決問題
[00:24:21.000 --> 00:24:25.000]  才能滿足需要
[00:24:25.000 --> 00:24:29.000]  在某些情況下的確是
[00:24:29.000 --> 00:24:35.000]  埃塞俄比亞女王金大基手下的銀庫總管
[00:24:35.000 --> 00:24:40.000]  應該都是有財富和權力的人
[00:24:40.000 --> 00:24:43.000]  但又不是有財富有權力
[00:24:43.000 --> 00:24:45.000]  就會解答所有問題
[00:24:45.000 --> 00:24:48.000]  就會滿足到人的需要
[00:24:48.000 --> 00:24:50.000]  故事用有大權的太監
[00:24:50.000 --> 00:24:53.000]  和銀庫總管來描述這個人
[00:24:53.000 --> 00:24:56.000]  但這個人仍然有所欠缺
[00:24:56.000 --> 00:24:58.000]  而故事裏面
[00:24:58.000 --> 00:25:00.000]  很特別的地方就是
[00:25:00.000 --> 00:25:03.000]  這個人的欠缺
[00:25:03.000 --> 00:25:05.000]  就是由一個寂寂無名
[00:25:05.000 --> 00:25:07.000]  無權無物的小人物
[00:25:07.000 --> 00:25:11.000]  所解決和滿足
[00:25:11.000 --> 00:25:13.000]  對一般人來說
[00:25:13.000 --> 00:25:16.000]  未必是要追求強大和富有
[00:25:16.000 --> 00:25:22.000]  只是盼望能夠保住自由和自主
[00:25:22.000 --> 00:25:25.000]  那種自由和自主
