
[00:00:00.000 --> 00:00:03.840]  今年的感恩節,不曉得大家有沒有喫到火雞呀?
[00:01:59.900 --> 00:02:00.920]  可是呢
[00:02:00.920 --> 00:02:03.240]  其中這個平安祭呢
[00:02:03.240 --> 00:02:06.820]  這個平安祭裏面
[00:02:06.820 --> 00:02:09.620]  他有其中一個
[00:02:09.620 --> 00:02:11.420]  獻的祭呢
[00:02:11.420 --> 00:02:12.960]  主要的目的
[00:02:12.960 --> 00:02:14.740]  就是爲了感謝神
[00:02:14.740 --> 00:02:18.580]  所以呢
[00:02:18.580 --> 00:02:25.480]  我們需要了解一下,你瞭解舊約獻祭的慣例,爲什麼要獻祭,獻祭代表什麼意思
[00:02:28.560 --> 00:02:30.100]  立位祭你如果去讀的話
[00:02:30.100 --> 00:02:33.940]  你整個立位祭裏面講的這些祭物
[00:02:33.940 --> 00:02:40.340]  如果你不是有清楚的去講解它,可是你讀到後來你就差不多快睡着了
[00:02:40.340 --> 00:02:45.720]  又是這個什麼祭,又是那個祭,很複雜的,對不對
[00:02:45.720 --> 00:02:51.080]  以色列人,那我們今天現代基督徒幹嘛去讀立位祭,要不要讀
[00:02:51.080 --> 00:02:52.620]  要不要讀
[00:02:52.620 --> 00:02:56.200]  舊約裏面講這些祭物,講這些獻祭是說什麼呢
[00:02:56.200 --> 00:02:58.000]  他在預表什麼呢
[00:02:58.520 --> 00:03:00.060]  他在預表着
[00:03:00.060 --> 00:03:01.080]  獻祭
[00:03:01.080 --> 00:03:04.160]  是代表着人跟神之間的關係
[00:03:04.160 --> 00:03:05.180]  有沒有
[00:03:05.180 --> 00:03:12.080]  所以以色列人犯了罪,所以他們就必須要到聖殿裏面去獻祭,對不對
[00:03:12.080 --> 00:03:14.640]  拿着羊啊,拿着牛啊
[00:03:14.640 --> 00:03:17.200]  如果是經濟不好的,拿什麼呢
[00:03:17.200 --> 00:03:19.000]  拿鴿子啦
[00:03:19.000 --> 00:03:20.800]  拿小鳥啦,是不是
[00:03:20.800 --> 00:03:22.320]  所以
[00:03:22.840 --> 00:03:28.980]  神要每一個人,他們在舊約的時候,他犯罪的時候,他到神的面前來獻贖罪祭
[00:03:28.980 --> 00:03:31.540]  來獻贖遷祭
[00:03:31.540 --> 00:03:38.200]  但是如果上帝聽了他們禱告,醫治了他們的疾病,讓他們的收成很好,今年的
[00:03:38.200 --> 00:03:44.600]  哇,這個這個這個,稻穀啊,這些這個面,米麪啊,這些那個
[00:03:44.600 --> 00:03:47.920]  五穀新酒,收成很豐富,所以他們需要獻上什麼
[00:03:47.920 --> 00:03:50.740]  平安祭
[00:03:50.740 --> 00:03:52.800]  需要獻上感謝的祭
[00:03:53.820 --> 00:03:55.360]  親愛的同志們
[00:03:55.360 --> 00:03:58.940]  在我們今天西約基督徒來講
[00:03:58.940 --> 00:04:03.800]  當我們讀到這些獻祭的時候,神也要我們來獻祭,對不對
[00:04:03.800 --> 00:04:10.200]  只是跟舊約不一樣,當你現在犯罪的時候,你來到神的面前,你怎麼獻祭
[00:04:10.200 --> 00:04:12.760]  請告訴我
[00:04:12.760 --> 00:04:18.900]  如果你今天犯罪了,你要跟上帝獻什麼祭
[00:04:21.980 --> 00:04:23.000]  殺一隻羊
[00:04:23.000 --> 00:04:25.060]  殺一隻牛
[00:04:25.060 --> 00:04:28.380]  所以天主教到最後就怎麼樣子了
[00:04:28.380 --> 00:04:32.220]  發展成這個贖罪券
[00:04:32.220 --> 00:04:38.880]  或者是到現在,你還看看到天主教會去,你還會看見有一隻手,有一隻腳
[00:04:38.880 --> 00:04:44.000]  有這個什麼東西,有這些東西,一些象徵的,好像項鍊的那個東西掛在那邊,幹什麼
[00:04:44.000 --> 00:04:49.880]  意思就是說,如果你的手不好,對不對,你就跟他買一個手
[00:04:51.940 --> 00:04:52.960]  然後呢
[00:04:52.960 --> 00:04:58.340]  這個就代表好像你有點類似像獻祭的觀念一樣,怎麼樣
[00:04:58.340 --> 00:05:00.640]  上帝來醫治你的手
[00:05:00.640 --> 00:05:01.420]  懂這個意思嗎
[00:05:01.420 --> 00:05:05.000]  可是新約的時代
[00:05:05.000 --> 00:05:09.600]  我們不再是靠這些實體的這些祭物了
[00:05:09.600 --> 00:05:14.220]  我們要用心靈和誠實來敬拜他,對不對
[00:05:14.220 --> 00:05:17.540]  所以我們如果犯罪,我們到神面前要怎麼樣
[00:05:17.540 --> 00:05:19.840]  我們落任
[00:05:20.360 --> 00:05:26.500]  自己的罪,神是信實的,是公義的,必要赦免我們的罪,洗盡我們一切的
[00:05:26.500 --> 00:05:27.280]  怎麼樣
[00:05:27.280 --> 00:05:28.300]  不義
[00:05:28.300 --> 00:05:31.620]  所以我們就來神的面前,求你赦免我
[00:05:31.620 --> 00:05:37.520]  但是如果我們不是隻是得罪了上帝,我們是得罪了人呢
[00:05:37.520 --> 00:05:38.800]  怎麼辦
[00:05:38.800 --> 00:05:43.400]  怎麼辦
[00:05:43.400 --> 00:05:47.240]  跟
[00:05:47.240 --> 00:05:50.060]  這個你得罪的人去怎麼樣
[00:05:50.820 --> 00:05:52.360]  去道歉,是不是
[00:05:52.360 --> 00:05:57.220]  所以新約裏面把這個祭
[00:05:57.220 --> 00:05:59.520]  把這個跟神的關係
[00:05:59.520 --> 00:06:02.860]  不單單只是在用一個外面的形式了
[00:06:02.860 --> 00:06:05.160]  更重要的強調是什麼
[00:06:05.160 --> 00:06:06.700]  我們的行動
[00:06:06.700 --> 00:06:07.720]  其實
[00:06:07.720 --> 00:06:08.740]  這一個
[00:06:08.740 --> 00:06:14.120]  這段詩篇,詩篇五詩篇,它也是在強調
[00:06:14.380 --> 00:06:20.520]  就是說你們不要只是在那邊,好像今天你帶了羊牛到神的面前來
[00:06:20.520 --> 00:06:21.280]  你獻祭了
[00:06:21.280 --> 00:06:27.680]  或者你比較有錢,你可以說我今天要奉獻最好的羊羊羔
[00:06:27.680 --> 00:06:29.480]  因爲葛木是喜歡喫羊羔
[00:06:29.480 --> 00:06:33.840]  我以前每次到
[00:06:33.840 --> 00:06:36.900]  國內去培訓的時候,特別到深圳一個
[00:06:36.900 --> 00:06:38.700]  家庭教會去
[00:06:38.700 --> 00:06:44.320]  他們知道我喜歡喫羊,他每次就帶我去喫烤全羊
[00:06:45.360 --> 00:06:47.920]  那真是羊羔,小羊啊
[00:06:47.920 --> 00:06:48.940]  烤全羊
[00:06:48.940 --> 00:06:52.520]  怎麼講這一句
[00:06:52.520 --> 00:06:58.160]  不是的
[00:06:58.160 --> 00:07:01.220]  今天你來到神的面前
[00:07:01.220 --> 00:07:05.580]  不管你多有錢,不管你多富有,不管你是有錢沒錢
[00:07:05.580 --> 00:07:08.400]  你來到神面前,當你犯罪的時候,你怎麼樣
[00:07:08.400 --> 00:07:14.020]  你需要真心誠意的到神面前說主啊,求你赦免我,是不是
[00:07:15.060 --> 00:07:16.840]  所以這個概念同樣是
[00:07:16.840 --> 00:07:23.500]  十篇五十篇,作者在這裏說,他說你們要以感謝爲祭
[00:07:23.500 --> 00:07:25.280]  獻與神
[00:07:25.280 --> 00:07:29.380]  要用感謝爲祭獻給神
[00:07:29.380 --> 00:07:31.940]  14節說
[00:07:31.940 --> 00:07:36.820]  你們要以感謝爲祭獻與神,又要向至高者還你的願
[00:07:36.820 --> 00:07:41.680]  23節說,凡以感謝獻上爲祭的
[00:07:41.680 --> 00:07:43.720]  他加了一句話
[00:07:44.480 --> 00:07:46.020]  這個更進一步的解釋了
[00:07:46.020 --> 00:07:47.300]  便是怎麼樣
[00:07:47.300 --> 00:07:49.340]  榮耀我
[00:07:49.340 --> 00:07:50.120]  看到沒有
[00:07:50.120 --> 00:07:53.460]  所以什麼是感謝祭呢
[00:07:53.460 --> 00:07:56.260]  感謝祭
[00:07:56.260 --> 00:08:00.860]  感謝這個字的原文的意思就是感恩,就是感謝的意思
[00:08:00.860 --> 00:08:06.220]  那爲什麼我們要來獻上感謝的祭呢
[00:08:06.220 --> 00:08:08.020]  爲什麼
[00:08:08.020 --> 00:08:10.300]  爲什麼要獻上感謝祭
[00:08:11.320 --> 00:08:16.700]  23節告訴我們說,凡以感謝獻上爲祭的便是怎麼樣
[00:08:16.700 --> 00:08:19.260]  榮耀我
[00:08:19.260 --> 00:08:22.320]  有的英文版本就把它說
[00:08:22.320 --> 00:08:26.160]  凡是以感謝獻上爲祭的就是
[00:08:26.160 --> 00:08:27.960]  Honor me
[00:08:27.960 --> 00:08:29.240]  Honor
[00:08:29.240 --> 00:08:30.520]  尊榮
[00:08:30.520 --> 00:08:33.580]  什麼叫尊榮
[00:08:33.580 --> 00:08:36.400]  當有一個很有
[00:08:36.400 --> 00:08:37.940]  很重要的人
[00:08:37.940 --> 00:08:40.240]  來到我們的教會的時候
[00:08:41.520 --> 00:08:42.800]  我們尊榮他
[00:08:42.800 --> 00:08:44.600]  所以我們會請他坐在哪裏
[00:08:44.600 --> 00:08:46.140]  最後一排位置
[00:08:46.140 --> 00:08:47.940]  會不會
[00:08:47.940 --> 00:08:51.000]  不會,那爲什麼你們都喜歡坐最後一排位置
[00:08:51.000 --> 00:09:00.740]  就是如果有一個,假設今天,我們不要說是這個川普來了,我們就說今天有一個
[00:09:00.740 --> 00:09:05.860]  留神來了你們也不會怎麼樣
[00:09:09.180 --> 00:09:11.740]  上次張毛說牧師來你們會怎麼樣
[00:09:11.740 --> 00:09:16.600]  你們會不會覺得很Honor
[00:09:16.600 --> 00:09:21.200]  你們會不會想要去Honor這一位講員
[00:09:21.200 --> 00:09:23.000]  會,爲什麼
[00:09:23.000 --> 00:09:25.300]  爲什麼
[00:09:25.300 --> 00:09:28.380]  爲什麼
[00:09:28.380 --> 00:09:31.440]  因爲你覺得他很重要是不是
[00:09:31.440 --> 00:09:34.520]  同樣的
[00:09:34.520 --> 00:09:37.840]  如果我們的神是這麼樣子偉大
[00:09:38.100 --> 00:09:39.380]  這麼樣子的重要
[00:09:39.380 --> 00:09:41.680]  所以我們要不要Honor他
[00:09:41.680 --> 00:09:44.760]  我們尊榮他
[00:09:44.760 --> 00:09:47.820]  我們就是在榮耀他,Amen
[00:09:47.820 --> 00:09:53.200]  可是今天我們很多時候
[00:09:53.200 --> 00:09:55.500]  我們的人生的
[00:09:55.500 --> 00:09:56.780]  我們的動機
[00:09:56.780 --> 00:09:58.060]  我們的心態
[00:09:58.060 --> 00:10:00.620]  卻往往不是在
[00:10:00.620 --> 00:10:01.660]  神的身上
[00:10:01.660 --> 00:10:06.520]  有的人怎麼覺得怎麼樣纔是榮耀呢
[00:10:07.280 --> 00:10:09.060]  他覺得說我的小孩子
[00:10:09.060 --> 00:10:10.860]  成績都是Straight A
[00:10:10.860 --> 00:10:18.020]  我的小孩子,如果能夠考上了名校,長春屯名校,我很得尊榮
[00:10:18.020 --> 00:10:18.800]  是不是
[00:10:18.800 --> 00:10:20.580]  我比賽得冠軍
[00:10:20.580 --> 00:10:22.900]  或者是我成爲網紅
[00:10:22.900 --> 00:10:29.300]  有個Celebrity,有一個很有名的,很出名的一個家人,你會發現大家都覺得
[00:10:29.300 --> 00:10:32.620]  自己好像突然自己就變得很重要了
[00:10:32.620 --> 00:10:35.700]  親愛的同志們
[00:10:36.980 --> 00:10:39.800]  嫁了一個高富帥的老公
[00:10:39.800 --> 00:10:43.880]  女兒
[00:10:43.880 --> 00:10:47.220]  嫁了一個高富帥的老公,好不好
[00:10:47.220 --> 00:10:49.000]  好不好
[00:10:49.000 --> 00:10:52.600]  結果呢
[00:10:52.600 --> 00:10:54.900]  一介紹你老公的時候
[00:10:54.900 --> 00:10:56.440]  個子又比你矮
[00:10:56.440 --> 00:10:59.500]  長相也平平
[00:10:59.500 --> 00:11:01.300]  五短身材
[00:11:01.300 --> 00:11:03.860]  像張茂松牧師一樣
[00:11:03.860 --> 00:11:06.920]  這不是我說的
[00:11:07.440 --> 00:11:09.480]  這是他自己一直講的
[00:11:09.480 --> 00:11:15.880]  我從跟他一起同工復師,聽他講到現在,他每次很proud of他自己
[00:11:15.880 --> 00:11:21.780]  他說像我這樣子,五短身材,我這個漂亮的太太,他還看上我
[00:11:21.780 --> 00:11:25.880]  其實應該講說,是他追上他
[00:11:25.880 --> 00:11:28.180]  親愛的同志們
[00:11:28.180 --> 00:11:30.740]  什麼才叫榮耀呢
[00:11:30.740 --> 00:11:35.340]  今天你可以看見,我們的價值觀跟這個世界價值觀
[00:11:36.120 --> 00:11:38.940]  這個世界告訴我們說,這些纔是叫榮耀
[00:11:38.940 --> 00:11:41.240]  可是親愛的同志們
[00:11:41.240 --> 00:11:44.560]  神告訴我們說
[00:11:44.560 --> 00:11:48.400]  我們要以感謝爲記獻上給他
[00:11:48.400 --> 00:11:50.700]  這才叫做榮耀神
[00:11:50.700 --> 00:11:57.880]  不是因爲你考的成績好,不是因爲你有錢,不是因爲你在社會上的地位比較高,不是因爲
[00:11:57.880 --> 00:12:04.280]  你自己長得高富帥,不是因爲你長得漂亮,你長得英俊,不是因爲這些,所以你才能夠榮耀神
[00:12:04.280 --> 00:12:05.300]  懂我意思嗎
[00:12:06.060 --> 00:12:08.620]  如果因爲這些你才能夠榮耀神的話
[00:12:08.620 --> 00:12:11.960]  那今天很多人都要跳河自殺了
[00:12:11.960 --> 00:12:15.280]  感謝在美主
[00:12:15.280 --> 00:12:17.080]  我們的神不看外在
[00:12:17.080 --> 00:12:20.140]  他不看外貌,他只看人的什麼
[00:12:20.140 --> 00:12:21.420]  內心
[00:12:21.420 --> 00:12:23.480]  跟你旁邊說感謝主
[00:12:23.480 --> 00:12:25.260]  上帝不看你的外貌
[00:12:25.260 --> 00:12:27.820]  上帝不看你的外面條件
[00:12:27.820 --> 00:12:30.380]  上帝看你的內心,Amen
[00:12:30.380 --> 00:12:33.200]  只要你有一個愛主的心
[00:12:33.200 --> 00:12:35.260]  長得美醜都不重要
[00:12:35.500 --> 00:12:38.060]  有錢沒錢都不重要,Amen
[00:12:38.060 --> 00:12:40.100]  真的Amen嗎
[00:12:40.100 --> 00:12:47.020]  不要在教堂裏面Amen出去之後又在那邊拼命追求着世界的東西
[00:12:47.020 --> 00:12:53.920]  馬丁路德曾經說他說感恩是基督徒的基本態度
[00:12:53.920 --> 00:12:56.740]  Gratitude is the basic Christian attitude
[00:12:56.740 --> 00:12:59.820]  這是基本的
[00:12:59.820 --> 00:13:02.640]  這沒有什麼值得可誇的
[00:13:05.700 --> 00:13:06.980]  格里開穆斯也曾經說
[00:13:06.980 --> 00:13:11.600]  他說感恩是基督徒最偉大的素質之一
[00:13:11.600 --> 00:13:13.140]  相反的
[00:13:13.140 --> 00:13:16.720]  忘恩是最邪惡的罪之一
[00:13:16.720 --> 00:13:19.020]  前面我們大概都很喜歡聽
[00:13:19.020 --> 00:13:21.580]  但是後面我們大概不太喜歡聽
[00:13:21.580 --> 00:13:24.400]  其實很多時候我們會不會也是
[00:13:24.400 --> 00:13:25.940]  忘恩的人呢
[00:13:25.940 --> 00:13:28.240]  求主幫助我們
[00:13:28.240 --> 00:13:31.820]  爲什麼我們要感恩
[00:13:31.820 --> 00:13:33.620]  因爲神
[00:13:34.380 --> 00:13:35.920]  祂是配得我們稱頌的
[00:13:35.920 --> 00:13:38.220]  祂配得我們的
[00:13:38.220 --> 00:13:40.020]  讚美和榮耀
[00:13:40.020 --> 00:13:43.860]  當我們每一次在這裏敬拜說你不要小看這個敬拜
[00:13:43.860 --> 00:13:46.660]  我們在最近的城島裏面一次談到
[00:13:46.660 --> 00:13:49.480]  起司路有七場的敬拜
[00:13:49.480 --> 00:13:51.280]  敬拜何等的重要
[00:13:51.280 --> 00:13:57.160]  當然敬拜的廣義的意思並不是只是在禮拜天的主日崇拜
[00:13:57.160 --> 00:13:59.460]  可是如果你在
[00:13:59.460 --> 00:14:01.260]  主日崇拜
[00:14:01.260 --> 00:14:03.820]  你都不懂得怎麼來敬拜神
[00:14:04.080 --> 00:14:06.120]  或者你沒有一個正確的態度
[00:14:06.120 --> 00:14:07.140]  來敬拜神
[00:14:07.140 --> 00:14:09.700]  我不相信你在平常的時候
[00:14:09.700 --> 00:14:12.780]  可以用正確的心態來敬拜神
[00:14:12.780 --> 00:14:15.080]  這就是爲什麼
[00:14:15.080 --> 00:14:17.140]  我們需要實體的聚會
[00:14:17.140 --> 00:14:19.440]  你知道嗎
[00:14:19.440 --> 00:14:24.040]  網上的聚會永遠沒有辦法取代實體的聚會
[00:14:24.040 --> 00:14:26.600]  因爲不容易
[00:14:26.600 --> 00:14:28.400]  能夠在網上面
[00:14:28.400 --> 00:14:29.680]  還能夠
[00:14:29.680 --> 00:14:31.720]  哇盡情的敬拜的人
[00:14:31.720 --> 00:14:33.000]  請舉手
[00:14:34.800 --> 00:14:35.580]  我告訴你
[00:14:35.580 --> 00:14:37.880]  不會有人舉手因爲
[00:14:37.880 --> 00:14:38.900]  你不在網上
[00:14:38.900 --> 00:14:44.020]  坦白說連我自己都是這樣子
[00:14:44.020 --> 00:14:47.860]  在網上面敬拜怎麼敬拜
[00:14:47.860 --> 00:14:51.700]  現在大家已經慢慢習慣了放一首歌
[00:14:51.700 --> 00:14:53.480]  這叫聽歌
[00:14:53.480 --> 00:14:54.260]  有沒有
[00:14:54.260 --> 00:14:57.320]  有多少人在唱呢
[00:14:57.320 --> 00:15:00.660]  往往就變成是一個形式化
[00:15:01.160 --> 00:15:04.240]  就像在這裏四篇五十篇的作者所說的
[00:15:04.240 --> 00:15:06.540]  你們在那邊獻祭
[00:15:06.540 --> 00:15:10.120]  你們在那邊向上帝獻這些的祭那些的祭
[00:15:10.120 --> 00:15:11.140]  但是呢
[00:15:11.140 --> 00:15:13.960]  可是你們的行爲卻不是如此
[00:15:13.960 --> 00:15:17.040]  這個叫做表裏不一致
[00:15:17.040 --> 00:15:22.160]  神要我們從心裏面發出來的來敬拜這位神
[00:15:22.160 --> 00:15:23.940]  當我們這樣做的時候
[00:15:23.940 --> 00:15:26.000]  當我們在唱詩歌的時候
[00:15:26.000 --> 00:15:28.560]  我們想到我們在這邊是在honor他
[00:15:29.320 --> 00:15:35.460]  當我們在這邊唱說玩王之王玩豬之豬
[00:15:35.460 --> 00:15:36.740]  大家唱這首你怎麼唱
[00:15:36.740 --> 00:15:40.320]  你怎麼唱你要怎麼唱這首這首歌
[00:15:40.320 --> 00:15:50.320]  玩王之王對我們在我們在這邊唱的時候我們不單是像我們弟兄姊妹們
[00:15:50.320 --> 00:15:51.340]  聽得到的人在唱
[00:15:51.340 --> 00:15:57.740]  我們也是在這樣聽那個在無形當中在那個樹林的看不見的那個臨界裏面像
[00:15:58.000 --> 00:16:03.120]  炸彈像這些邪靈在那邊宣告他是萬王之王萬主之主
[00:16:03.120 --> 00:16:08.240]  丟水你聽我這樣講會不會覺得他這是萬王之王萬主之子
[00:16:08.240 --> 00:16:12.600]  玩王之王
[00:16:12.600 --> 00:16:15.160]  玩豬之豬
[00:16:15.160 --> 00:16:17.720]  唱得有氣無力
[00:16:17.720 --> 00:16:19.500]  要死不活
[00:16:19.500 --> 00:16:21.800]  老劉拖車
[00:16:21.800 --> 00:16:23.860]  慢慢吞吞
[00:16:23.860 --> 00:16:26.160]  到最後就怎麼樣
[00:16:26.160 --> 00:16:27.960]  就進入夢鄉
[00:16:28.200 --> 00:16:31.800]  千萬不要如此
[00:16:31.800 --> 00:16:34.100]  我們讚美特別是讚美
[00:16:34.100 --> 00:16:36.660]  讚美是要大聲的
[00:16:36.660 --> 00:16:40.240]  你說話我聲音本來就不大
[00:16:40.240 --> 00:16:42.280]  誰聲音本來就大
[00:16:42.280 --> 00:16:44.840]  黃明道聲音大
[00:16:44.840 --> 00:16:50.220]  那個小baby出生的時候他沒有管你那麼多肚子餓他會怎麼樣
[00:16:50.220 --> 00:16:54.840]  是不是
[00:16:55.860 --> 00:16:58.420]  他根本不管他不夠勤勉的
[00:16:58.420 --> 00:17:05.840]  但是我們今天越來越長大之後的年齡越來越長之後我們就開始過了很多的勤勉
[00:17:05.840 --> 00:17:08.660]  所以我們在敬拜的時候就常常不能夠釋放
[00:17:08.660 --> 00:17:15.820]  就準備記得當我們在感謝讚美他的時候我們就是在榮耀他
[00:17:15.820 --> 00:17:19.400]  跟你旁邊說你要大聲的讚美
[00:17:19.400 --> 00:17:24.020]  突破你的個性
[00:17:24.520 --> 00:17:26.580]  如果你說我的個性就是如此
[00:17:26.580 --> 00:17:30.420]  就證明上帝沒有辦法在你身上工作
[00:17:30.420 --> 00:17:34.260]  我的個性不是這樣的個性
[00:17:34.260 --> 00:17:37.320]  你如果年輕時候認識我的話
[00:17:37.320 --> 00:17:40.660]  你會很訝異上帝怎麼要這種人做牧師
[00:17:40.660 --> 00:17:42.200]  真的
[00:17:42.200 --> 00:17:45.000]  我是很害羞的一個人
[00:17:45.000 --> 00:17:47.820]  有人在點頭
[00:17:50.120 --> 00:17:54.740]  他跟我一起穿開襠褲長大的知道我真的
[00:17:54.740 --> 00:17:56.260]  我是很害羞的
[00:17:56.260 --> 00:17:59.080]  看不出來
[00:17:59.080 --> 00:18:04.200]  所以你可以看見上帝的工作多麼偉大
[00:18:04.200 --> 00:18:08.300]  他能夠改變一個內向害臊的男孩
[00:18:08.300 --> 00:18:11.380]  變成這樣子人家都看不出來是這樣子的
[00:18:11.380 --> 00:18:13.940]  榮耀可以給神
[00:18:13.940 --> 00:18:17.000]  你也可以被改變跟你旁邊說你也可以被改變
[00:18:18.540 --> 00:18:20.580]  神要我們來榮耀他
[00:18:20.580 --> 00:18:23.140]  接着讚美來接着感謝
[00:18:23.140 --> 00:18:26.720]  其實當我們在這邊講感謝講讚美的時候
[00:18:26.720 --> 00:18:29.540]  在西伯來書
[00:18:29.540 --> 00:18:30.820]  同樣提到
[00:18:30.820 --> 00:18:33.380]  凡以頌讚爲祭
[00:18:33.380 --> 00:18:34.920]  來歸給神的
[00:18:34.920 --> 00:18:38.240]  便是那承認主名之人的果子
[00:18:38.240 --> 00:18:40.300]  那個頌讚
[00:18:40.300 --> 00:18:41.320]  就是praise
[00:18:41.320 --> 00:18:43.620]  那麼感謝呢
[00:18:43.620 --> 00:18:46.180]  thanksgiving
[00:18:47.980 --> 00:18:49.260]  這兩個有沒有差別啊
[00:18:49.260 --> 00:18:51.560]  如果從
[00:18:51.560 --> 00:18:54.380]  這兩個字來講是有差別的
[00:18:54.380 --> 00:18:56.680]  感謝
[00:18:56.680 --> 00:18:59.760]  感謝是什麼感謝是
[00:18:59.760 --> 00:19:01.280]  爲着神
[00:19:01.280 --> 00:19:05.120]  他的作爲他在我們身上的工作感謝神
[00:19:05.120 --> 00:19:08.200]  所以我們爲着他拯救我們感謝神是不是
[00:19:08.200 --> 00:19:13.060]  我們爲着他醫治我們的病怎麼樣
[00:19:13.060 --> 00:19:14.340]  感謝神
[00:19:14.340 --> 00:19:17.420]  可是我們讚美他呢
[00:19:18.180 --> 00:19:19.460]  我們是讚美
[00:19:19.460 --> 00:19:20.500]  神
[00:19:20.500 --> 00:19:21.520]  我們說
[00:19:21.520 --> 00:19:24.080]  你跟你太太你怎麼讚美他請告訴我
[00:19:24.080 --> 00:19:27.140]  那天那個
[00:19:27.140 --> 00:19:29.200]  受洗的時候有個弟兄
[00:19:29.200 --> 00:19:33.540]  不是受洗的時候神學生之夜的時候
[00:19:33.540 --> 00:19:36.360]  有一個弟兄有一個神學生
[00:19:36.360 --> 00:19:38.920]  有參加了還記不記得
[00:19:38.920 --> 00:19:39.960]  他在
[00:19:39.960 --> 00:19:42.260]  分享的時候見證他的太太
[00:19:42.260 --> 00:19:44.820]  他講了好幾次
[00:19:44.820 --> 00:19:46.860]  他說我的太太好漂亮
[00:19:48.140 --> 00:19:49.420]  我的太太好漂亮
[00:19:49.420 --> 00:19:54.280]  如果你太太在旁邊跟他說你好漂亮
[00:19:54.280 --> 00:19:59.140]  先生說好英俊
[00:19:59.140 --> 00:20:00.940]  親愛的同志們
[00:20:00.940 --> 00:20:04.780]  如果不是你的先生太太在旁你跟你旁邊人說你好棒
[00:20:04.780 --> 00:20:12.420]  但是親愛的同志們我們通不習慣說這些東西對不對
[00:20:12.420 --> 00:20:15.220]  我們是愛你在心
[00:20:15.220 --> 00:20:17.260]  口難開
[00:20:18.960 --> 00:20:22.800]  所以最近我聽到我女婿在跟他的兒子講說
[00:20:22.800 --> 00:20:25.620]  Daddy love you love you
[00:20:25.620 --> 00:20:27.920]  雖然講的有一點
[00:20:27.920 --> 00:20:30.980]  比較不是很習慣可以聽得出來
[00:20:30.980 --> 00:20:32.260]  但是感謝主
[00:20:32.260 --> 00:20:34.060]  他在
[00:20:34.060 --> 00:20:35.860]  學習操練
[00:20:35.860 --> 00:20:37.660]  是吧
[00:20:37.660 --> 00:20:40.200]  我們的上一輩的父母親
[00:20:40.200 --> 00:20:42.760]  沒有那麼肉麻兮兮的了
[00:20:42.760 --> 00:20:45.320]  兒子我愛你
[00:20:46.340 --> 00:20:48.120]  講的雞皮疙瘩都起來了
[00:20:48.120 --> 00:20:52.220]  所以我們已經是把不正常變成正常了
[00:20:52.220 --> 00:20:56.320]  所以當我們正常的想要表達愛的時候我們就講不出來了
[00:20:56.320 --> 00:20:57.340]  有沒有
[00:20:57.340 --> 00:20:59.400]  可是丁子妹
[00:20:59.400 --> 00:21:01.440]  上帝愛不愛我們
[00:21:01.440 --> 00:21:03.740]  愛我們
[00:21:03.740 --> 00:21:06.040]  你去查聖經
[00:21:06.040 --> 00:21:10.660]  上帝愛我們 耶穌愛我們就愛到底
[00:21:10.660 --> 00:21:13.220]  他愛世界屬他的人就愛到底
