
[00:00:00.000 --> 00:00:02.000]  各位朋友 姐妹們 早安
[00:08:31.520 --> 00:08:33.520]  他也相當有錢
[00:08:33.520 --> 00:08:35.520]  告訴你在什麼區
[00:08:35.520 --> 00:08:37.520]  叫加多利山
[00:08:37.520 --> 00:08:39.520]  那裡沒巴士去
[00:08:39.520 --> 00:08:41.520]  我坐的士
[00:08:41.520 --> 00:08:43.520]  下車後跟弟兄說
[00:08:43.520 --> 00:08:45.520]  我看過WhatsApp
[00:08:45.520 --> 00:08:47.520]  他的地址沒寫多少樓
[00:08:47.520 --> 00:08:49.520]  他說
[00:08:49.520 --> 00:08:51.520]  阿全
[00:08:51.520 --> 00:08:53.520]  人家住一個Number
[00:08:53.520 --> 00:08:55.520]  我說
[00:08:55.520 --> 00:08:57.520]  沒有寫多少樓
[00:08:57.520 --> 00:08:59.520]  他的地址
[00:08:59.520 --> 00:09:01.520]  都寫了
[00:09:01.520 --> 00:09:03.520]  我問了一個很蠢的問題
[00:09:03.520 --> 00:09:05.520]  他沒有寫多少樓
[00:09:05.520 --> 00:09:09.520]  你認識很多富貴的人
[00:09:09.520 --> 00:09:11.520]  他們會告訴你
[00:09:11.520 --> 00:09:13.520]  人生有三種空虛
[00:09:13.520 --> 00:09:15.520]  第一種就是
[00:09:15.520 --> 00:09:17.520]  你想得的東西得不到
[00:09:17.520 --> 00:09:19.520]  我們叫求之不得
[00:09:19.520 --> 00:09:21.520]  輾轉反側
[00:09:21.520 --> 00:09:23.520]  剛才你見那些小朋友
[00:09:23.520 --> 00:09:25.520]  第一種空虛
[00:09:25.520 --> 00:09:27.520]  就是他想玩
[00:09:27.520 --> 00:09:29.520]  又沒得玩
[00:09:29.520 --> 00:09:31.520]  他想到處跑又要坐著
[00:09:31.520 --> 00:09:33.520]  總之他想要的東西
[00:09:33.520 --> 00:09:35.520]  又沒得到
[00:09:35.520 --> 00:09:37.520]  他就空虛
[00:09:37.520 --> 00:09:39.520]  這是第一種
[00:09:39.520 --> 00:09:41.520]  第二種就是
[00:09:41.520 --> 00:09:43.520]  你想得的東西
[00:09:43.520 --> 00:09:45.520]  很努力得到了
[00:09:45.520 --> 00:09:47.520]  但後來又失去
[00:09:47.520 --> 00:09:49.520]  失戀失業失學
[00:09:49.520 --> 00:09:51.520]  總之你寶貴的東西失去
[00:09:51.520 --> 00:09:53.520]  是要經歷的
[00:09:53.520 --> 00:09:55.520]  重要的東西失去
[00:09:55.520 --> 00:09:57.520]  第三種就是有錢人
[00:09:57.520 --> 00:09:59.520]  在你面前說
[00:09:59.520 --> 00:10:01.520]  唉
[00:10:01.520 --> 00:10:03.520]  有錢有什麼用
[00:10:03.520 --> 00:10:05.520]  都不開心
[00:10:05.520 --> 00:10:07.520]  法國去過
[00:10:07.520 --> 00:10:09.520]  很悶
[00:10:09.520 --> 00:10:11.520]  你明白嗎
[00:10:11.520 --> 00:10:13.520]  我今次寧願去巴黎
[00:10:13.520 --> 00:10:15.520]  好過去巴黎
[00:10:15.520 --> 00:10:17.520]  你明白嗎
[00:10:17.520 --> 00:10:19.520]  你真的想一棍打過去
[00:10:19.520 --> 00:10:21.520]  法拉利
[00:10:21.520 --> 00:10:23.520]  很悶
[00:10:23.520 --> 00:10:25.520]  我有個親戚在香港
[00:10:25.520 --> 00:10:27.520]  法拉利總部工作
[00:10:27.520 --> 00:10:29.520]  他說那些有錢人
[00:10:29.520 --> 00:10:31.520]  你想買的法拉利不是就這樣買到
[00:10:31.520 --> 00:10:33.520]  你要申請
[00:10:33.520 --> 00:10:35.520]  他批才買得到
[00:10:35.520 --> 00:10:37.520]  要他批不是有錢
[00:10:37.520 --> 00:10:39.520]  批了之後要等一年
[00:10:39.520 --> 00:10:41.520]  由他幫你作新訂做
[00:10:41.520 --> 00:10:43.520]  他說有錢人最開心不是
[00:10:43.520 --> 00:10:45.520]  拿到車之後一兩個禮拜
[00:10:45.520 --> 00:10:47.520]  一個月
[00:10:47.520 --> 00:10:49.520]  最開心是等待那一年
[00:10:49.520 --> 00:10:51.520]  你明白那種境界嗎
[00:10:51.520 --> 00:10:53.520]  我想你不明白
[00:10:53.520 --> 00:10:59.520]  其中一個富豪
[00:10:59.520 --> 00:11:01.520]  他有個私人停車場
[00:11:01.520 --> 00:11:03.520]  泊住二三十架
[00:11:03.520 --> 00:11:05.520]  法拉利都是他的
[00:11:05.520 --> 00:11:07.520]  他用來儲蓄
[00:11:07.520 --> 00:11:09.520]  我們儲蓄的東西
[00:11:09.520 --> 00:11:11.520]  家裡有個櫃有個玻璃
[00:11:11.520 --> 00:11:13.520]  擺幾件好像我們圖書櫃
[00:11:13.520 --> 00:11:15.520]  擺幾件
[00:11:15.520 --> 00:11:17.520]  幾好的
[00:11:17.520 --> 00:11:19.520]  我中學的獎杯
[00:11:19.520 --> 00:11:21.520]  是這麼多
[00:11:21.520 --> 00:11:23.520]  有些擺在櫃桶
[00:11:23.520 --> 00:11:25.520]  有些只有幾張相
[00:11:25.520 --> 00:11:27.520]  人家整個停車場擺好車
[00:11:27.520 --> 00:11:29.520]  但他們說第三種空虛
[00:11:29.520 --> 00:11:31.520]  就是得到這些東西
[00:11:31.520 --> 00:11:33.520]  以為周圍的人很羨慕
[00:11:33.520 --> 00:11:35.520]  是蒙福
[00:11:35.520 --> 00:11:37.520]  原來都是不外如是
[00:11:37.520 --> 00:11:39.520]  第三種空虛就是
[00:11:39.520 --> 00:11:41.520]  你得到你最想要的東西
[00:11:41.520 --> 00:11:43.520]  人人都很羨慕擁有的東西
[00:11:43.520 --> 00:11:45.520]  但是不外如是
[00:11:45.520 --> 00:11:47.520]  不得到滿足
[00:11:47.520 --> 00:11:49.520]  當然我們都很想
[00:11:49.520 --> 00:11:51.520]  我也想經歷第三種空虛
[00:11:51.520 --> 00:11:53.520]  我也想
[00:11:53.520 --> 00:11:55.520]  歐洲很悶
[00:11:55.520 --> 00:11:57.520]  是不是
[00:11:57.520 --> 00:11:59.520]  我們有時想
[00:11:59.520 --> 00:12:01.520]  澳洲 奧地利
[00:12:01.520 --> 00:12:03.520]  那些
[00:12:03.520 --> 00:12:05.520]  但其實我們只認識澳門
[00:12:05.520 --> 00:12:07.520]  是不是
[00:12:07.520 --> 00:12:09.520]  但什麼叫真正的福氣
[00:12:09.520 --> 00:12:11.520]  今天我想說
[00:12:11.520 --> 00:12:13.520]  認識主耶穌
[00:12:13.520 --> 00:12:15.520]  才是最重要 最真正的福氣
[00:12:15.520 --> 00:12:17.520]  我們看看
[00:12:17.520 --> 00:12:19.520]  第一個
[00:12:19.520 --> 00:12:21.520]  講道大綱
[00:12:21.520 --> 00:12:23.520]  第一個重點
[00:12:23.520 --> 00:12:25.520]  一個真正
[00:12:25.520 --> 00:12:27.520]  要有心靈
[00:12:27.520 --> 00:12:29.520]  去親近神的人
[00:12:29.520 --> 00:12:31.520]  才有真正的成長
[00:12:31.520 --> 00:12:33.520]  和轉化
[00:12:33.520 --> 00:12:35.520]  我們讀一讀
[00:12:35.520 --> 00:12:37.520]  在詩篇27篇
[00:12:37.520 --> 00:12:39.520]  一到三節
[00:12:39.520 --> 00:12:41.520]  一到三節
[00:12:41.520 --> 00:12:43.520]  剛才讀過我們再讀一次
[00:12:43.520 --> 00:12:45.520]  一到三節
[00:12:45.520 --> 00:12:47.520]  預備起
[00:13:09.520 --> 00:13:11.520]  這裡講了一個
[00:13:11.520 --> 00:13:13.520]  我們常常會在人生裡
[00:13:13.520 --> 00:13:15.520]  經歷一種被動的經歷
[00:13:15.520 --> 00:13:17.520]  我們學習
[00:13:17.520 --> 00:13:19.520]  有主動和被動
[00:13:19.520 --> 00:13:21.520]  被動的經歷
[00:13:21.520 --> 00:13:23.520]  當有些不好的事
[00:13:23.520 --> 00:13:25.520]  有些逆境發生的時候
[00:13:25.520 --> 00:13:27.520]  我們就會很經歷神
[00:13:27.520 --> 00:13:29.520]  很多時我們很多人出來講
[00:13:29.520 --> 00:13:31.520]  見證 分享
[00:13:31.520 --> 00:13:33.520]  當我病 當我遇到失業
[00:13:33.520 --> 00:13:35.520]  當遇到不順境的時候
[00:13:35.520 --> 00:13:37.520]  關係很緊張
[00:13:37.520 --> 00:13:39.520]  很多事失控的時候
[00:13:39.520 --> 00:13:41.520]  我們經歷神
[00:13:41.520 --> 00:13:43.520]  這裡說
[00:13:43.520 --> 00:13:45.520]  這個詩人遇到有敵人
[00:13:45.520 --> 00:13:47.520]  神是他的亮光
[00:13:47.520 --> 00:13:49.520]  從神
[00:13:49.520 --> 00:13:51.520]  他得到指示
[00:13:51.520 --> 00:13:53.520]  神是他的
[00:13:53.520 --> 00:13:55.520]  帶給他亮光
[00:13:55.520 --> 00:13:57.520]  第二
[00:13:57.520 --> 00:13:59.520]  神是他的
[00:13:59.520 --> 00:14:01.520]  第二個是
[00:14:01.520 --> 00:14:03.520]  拯救
[00:14:03.520 --> 00:14:05.520]  救了他脫離困苦
[00:14:05.520 --> 00:14:07.520]  在第三節
[00:14:07.520 --> 00:14:09.520]  第三句
[00:14:09.520 --> 00:14:11.520]  神是他的避難所
[00:14:11.520 --> 00:14:13.520]  所以聖經說
[00:14:13.520 --> 00:14:15.520]  當我們迷惘的時候
[00:14:15.520 --> 00:14:17.520]  當我們遇到
[00:14:17.520 --> 00:14:19.520]  困難的時候
[00:14:19.520 --> 00:14:21.520]  如果我們去留心神的帶領
[00:14:21.520 --> 00:14:23.520]  神會給我們亮光
[00:14:23.520 --> 00:14:25.520]  當我們遇到需要神幫助
[00:14:25.520 --> 00:14:27.520]  神是我們的拯救
[00:14:27.520 --> 00:14:29.520]  當我們不行了
[00:14:29.520 --> 00:14:31.520]  面對不了情況
[00:14:31.520 --> 00:14:33.520]  神是我們的避難所
[00:14:33.520 --> 00:14:35.520]  這裡說了兩次
[00:14:35.520 --> 00:14:37.520]  我怕什麼呢
[00:14:37.520 --> 00:14:39.520]  我怕什麼呢
[00:14:39.520 --> 00:14:41.520]  就算周圍有人攻擊我
[00:14:41.520 --> 00:14:43.520]  在很惡劣的環境
[00:14:43.520 --> 00:14:45.520]  有人四圍像軍隊一樣圍著我
[00:14:45.520 --> 00:14:47.520]  來攻擊我的人
[00:14:47.520 --> 00:14:49.520]  神都會對付他們
[00:14:49.520 --> 00:14:51.520]  我不需要懼怕
[00:14:51.520 --> 00:14:53.520]  沒什麼要怕
[00:14:53.520 --> 00:14:55.520]  我活得穩妥
[00:14:55.520 --> 00:14:59.520]  我們很多時候信仰
[00:14:59.520 --> 00:15:01.520]  最不行
[00:15:01.520 --> 00:15:03.520]  我信了很久
[00:15:03.520 --> 00:15:05.520]  你屬靈裡沒有經歷
[00:15:05.520 --> 00:15:07.520]  你可以讀很多聖經
[00:15:07.520 --> 00:15:09.520]  你沒有經歷
[00:15:09.520 --> 00:15:11.520]  因為你沒有用心靈
[00:15:11.520 --> 00:15:13.520]  誠實去親近
[00:15:13.520 --> 00:15:15.520]  去敬拜神
[00:15:15.520 --> 00:15:17.520]  當我們坐下讀聖經
[00:15:17.520 --> 00:15:19.520]  靈修的時候
[00:15:19.520 --> 00:15:21.520]  我們親近主
[00:15:21.520 --> 00:15:23.520]  但當我們讀完聖經
[00:15:23.520 --> 00:15:25.520]  靈修之後
[00:15:25.520 --> 00:15:27.520]  我們踏出家門
[00:15:27.520 --> 00:15:29.520]  離開座位
[00:15:29.520 --> 00:15:31.520]  才可以經歷神
[00:15:31.520 --> 00:15:33.520]  不是坐下祈禱讀聖經
[00:15:33.520 --> 00:15:35.520]  才經歷神
[00:15:35.520 --> 00:15:37.520]  作者遇到危難
[00:15:37.520 --> 00:15:39.520]  遇到逆境
[00:15:39.520 --> 00:15:41.520]  去依靠神
[00:15:41.520 --> 00:15:43.520]  但很多時候我們在不行的時候
[00:15:43.520 --> 00:15:45.520]  才意識要依靠神
[00:15:45.520 --> 00:15:47.520]  很多時候是被動
[00:15:47.520 --> 00:15:49.520]  但有一種學習
[00:15:49.520 --> 00:15:51.520]  是主動
[00:15:51.520 --> 00:15:53.520]  除非我們主動
[00:15:53.520 --> 00:15:55.520]  讓神觸碰我們的心
[00:15:55.520 --> 00:15:57.520]  否則我們的生命不會有轉化
[00:15:57.520 --> 00:15:59.520]  我那裡寫了一個英文
[00:15:59.520 --> 00:16:01.520]  accountability
[00:16:01.520 --> 00:16:03.520]  除非你真的
[00:16:03.520 --> 00:16:05.520]  和神打開你的心
[00:16:05.520 --> 00:16:07.520]  神不會勉強我們
[00:16:07.520 --> 00:16:09.520]  你有沒有見過
[00:16:09.520 --> 00:16:11.520]  有些人去飲茶吃飯
[00:16:11.520 --> 00:16:13.520]  團年飯
[00:16:13.520 --> 00:16:15.520]  家人聚在一起
[00:16:15.520 --> 00:16:17.520]  其實應該是聊天
[00:16:17.520 --> 00:16:19.520]  但聊天天南地北
[00:16:19.520 --> 00:16:21.520]  不靠近
[00:16:21.520 --> 00:16:23.520]  那天我去
[00:16:23.520 --> 00:16:25.520]  粵港灣地庫
[00:16:25.520 --> 00:16:27.520]  坐下吃日本菜
[00:16:27.520 --> 00:16:29.520]  剛好六人桌
[00:16:29.520 --> 00:16:31.520]  我和太太坐在對面
[00:16:31.520 --> 00:16:33.520]  旁邊有個小朋友
[00:16:33.520 --> 00:16:35.520]  說話
[00:16:35.520 --> 00:16:37.520]  我聽到有個大人
[00:16:37.520 --> 00:16:39.520]  偶爾回答他幾句
[00:16:39.520 --> 00:16:41.520]  那個小朋友應該四五歲
[00:16:41.520 --> 00:16:43.520]  完了我太太說
[00:16:43.520 --> 00:16:45.520]  娃娃說
[00:16:45.520 --> 00:16:47.520]  剛才那個小朋友在吃東西
[00:16:47.520 --> 00:16:49.520]  兩個父母
[00:16:49.520 --> 00:16:51.520]  三十多歲都在看手機
[00:16:51.520 --> 00:16:53.520]  又轉了
[00:16:53.520 --> 00:16:55.520]  為什麼不是小朋友在看手機
[00:16:55.520 --> 00:16:59.520]  我說這個小朋友應該很快脫離網癮
[00:16:59.520 --> 00:17:01.520]  因為他知道
[00:17:01.520 --> 00:17:03.520]  經常看手機是不好的
[00:17:03.520 --> 00:17:05.520]  因為沒有人和他聊天
[00:17:05.520 --> 00:17:07.520]  為什麼小朋友不停說話
[00:17:07.520 --> 00:17:09.520]  為什麼不停說話
