
[00:00:00.000 --> 00:00:01.760]  第一節目又讀聖經了
[00:07:46.700 --> 00:07:47.500]  於是呢
[00:07:47.500 --> 00:07:48.800]  我要在他身上得榮耀
[00:07:48.800 --> 00:07:51.100]  其實那次已經得榮耀了
[00:07:51.100 --> 00:07:55.200]  不過法老要不甘心 要追
[00:07:55.200 --> 00:07:56.600]  那神就說 好
[00:07:56.600 --> 00:07:59.000]  我要再得榮耀
[00:07:59.000 --> 00:08:02.000]  在以色列營前行走
[00:08:02.000 --> 00:08:05.000]  在以色列營的前面
[00:08:05.000 --> 00:08:06.600]  在以色列營地
[00:08:06.600 --> 00:08:09.400]  成群人前行走
[00:08:09.400 --> 00:08:11.500]  那個神的使者
[00:08:11.500 --> 00:08:14.200]  就轉到他們後面去
[00:08:14.200 --> 00:08:17.000]  運主也從他們前面
[00:08:17.000 --> 00:08:19.800]  轉到他們後面立住
[00:08:19.800 --> 00:08:22.800]  留意一下 再讀一次
[00:08:22.800 --> 00:08:27.400]  在以色列營前行走的
[00:08:27.400 --> 00:08:30.300]  是有一個神的使者的
[00:08:30.300 --> 00:08:31.600]  這個神的使者
[00:08:31.600 --> 00:08:34.200]  就是神的天使在這裡帶領著
[00:08:34.200 --> 00:08:35.600]  一個就夠了
[00:08:35.600 --> 00:08:37.800]  帶二百萬人一個
[00:08:37.800 --> 00:08:40.300]  因為這個神的天使
[00:08:40.300 --> 00:08:44.000]  神的使者有什麼呢
[00:08:44.000 --> 00:08:47.300]  有些解釋因為沒有說清楚
[00:08:47.300 --> 00:08:50.100]  很多時候說神的使者
[00:08:50.100 --> 00:08:53.200]  就真的是一個使者的天使
[00:08:53.200 --> 00:08:55.600]  有很多時候說神的使者救約
[00:08:55.600 --> 00:08:57.900]  是神自己本身
[00:08:57.900 --> 00:08:59.200]  可能是這樣的
[00:08:59.200 --> 00:09:00.500]  那這次不要緊
[00:09:00.500 --> 00:09:01.600]  既然用神的使者
[00:09:01.600 --> 00:09:05.000]  我們就用神的使者
[00:09:05.000 --> 00:09:07.000]  就是說有一個神的使者
[00:09:07.000 --> 00:09:11.600]  是在以色列營前面行走的
[00:09:11.600 --> 00:09:14.400]  而跟這個神的使者一起
[00:09:14.400 --> 00:09:17.000]  就有運主
[00:09:17.000 --> 00:09:20.500]  很有可能有另一個使者
[00:09:20.500 --> 00:09:22.500]  又一起行走 就是火柱
[00:09:22.500 --> 00:09:24.400]  晚上我不知道這個神的使者
[00:09:24.400 --> 00:09:26.300]  會不會需要換班
[00:09:26.300 --> 00:09:28.200]  還是說他收起運主
[00:09:28.200 --> 00:09:29.800]  就拿一條火柱出來
[00:09:29.800 --> 00:09:32.200]  於是晚上有火柱
[00:09:32.200 --> 00:09:35.400]  就在這裡帶路照亮等等
[00:09:35.400 --> 00:09:38.800]  是一個使者還是兩個使者會換班
[00:09:38.800 --> 00:09:41.000]  不需要理會 不需要計較
[00:09:41.000 --> 00:09:45.200]  總之在以色列營那裡
[00:09:45.200 --> 00:09:48.500]  是有神的使者
[00:09:48.500 --> 00:09:50.600]  OK嗎 OK啦
[00:09:50.600 --> 00:09:54.200]  那他整個以色列很多
[00:09:54.200 --> 00:09:56.500]  最前的就是神的使者
[00:09:56.500 --> 00:09:58.900]  那他一起行的就是運主
[00:09:58.900 --> 00:10:01.300]  所以就帶著以色列一起行
[00:10:01.300 --> 00:10:03.500]  現在去到海邊停了
[00:10:03.500 --> 00:10:07.100]  那這個時間這條運主
[00:10:07.100 --> 00:10:10.700]  和他的使者就去了以色列人的後面
[00:10:10.700 --> 00:10:12.500]  那這裡再後面是什麼呢
[00:10:12.500 --> 00:10:15.500]  再後就是埃及軍隊了
[00:10:15.500 --> 00:10:16.700]  明白嗎
[00:10:16.700 --> 00:10:19.500]  所以已經迫到紅海了
[00:10:19.500 --> 00:10:21.400]  那在前面帶他們去到海邊
[00:10:21.400 --> 00:10:25.900]  一他就來了後面停定
[00:10:25.900 --> 00:10:27.700]  那以色列人在他前面
[00:10:27.700 --> 00:10:29.600]  埃及人在後面
[00:10:29.600 --> 00:10:35.400]  那些士兵就在後面立住停定了
[00:10:35.400 --> 00:10:39.700]  在埃及營和以色列營中間有運主
[00:10:39.700 --> 00:10:40.800]  因為前面帶路嘛
[00:10:40.800 --> 00:10:42.500]  那是運主的神的使者
[00:10:42.500 --> 00:10:45.100]  現在去了後面停定
[00:10:45.100 --> 00:10:49.100]  在運主一邊是黑暗 一邊是發光
[00:10:49.100 --> 00:10:52.500]  在以色列那邊就是發光
[00:10:52.500 --> 00:10:55.000]  埃及那邊黑的
[00:10:55.000 --> 00:10:59.100]  那中夜兩下就不得相近
[00:10:59.100 --> 00:11:01.100]  那黑的不會去到光那裡
[00:11:01.100 --> 00:11:02.400]  光不會去到黑那裡
[00:11:02.400 --> 00:11:05.400]  那大家就說這個使者站在中間
[00:11:05.400 --> 00:11:07.700]  就分開了
[00:11:07.700 --> 00:11:10.300]  光的時候他們是看運主的
[00:11:10.300 --> 00:11:14.000]  所以以色列人看就看到運主在後面
[00:11:14.000 --> 00:11:17.200]  那埃及人看見什麼就不知道了
[00:11:17.200 --> 00:11:20.600]  總之就是前面全黑了 看不到
[00:11:20.600 --> 00:11:22.900]  那全黑了他就不敢前進
[00:11:22.900 --> 00:11:24.500]  本來有一點點星光那樣照一下
[00:11:24.500 --> 00:11:26.700]  哎呀 全黑了 看不到東西
[00:11:26.700 --> 00:11:29.000]  那他當然不敢動
[00:11:29.000 --> 00:11:30.600]  全暗了
[00:11:30.600 --> 00:11:32.900]  看得不夠清楚
[00:11:32.900 --> 00:11:34.500]  兩下不得相近
[00:11:34.500 --> 00:11:38.200]  就是說光和暗分開了
[00:11:38.200 --> 00:11:41.700]  摩西就向海生象在最前
[00:11:41.700 --> 00:11:44.900]  向海生象 紅海那邊向海生象
[00:11:44.900 --> 00:11:48.100]  耶和華變用大東風
[00:11:48.100 --> 00:11:51.100]  那時候他們是向著東的
[00:11:51.100 --> 00:11:55.300]  而他生象的方向就是東 向著東
[00:11:55.300 --> 00:11:57.000]  紅海生象
[00:11:57.000 --> 00:11:59.500]  那東風就這樣吹了
[00:11:59.500 --> 00:12:03.300]  就紙這邊的風在這個方向吹出來
[00:12:03.300 --> 00:12:04.300]  多向東
[00:12:04.300 --> 00:12:09.400]  那就使大東風使海水一夜退去
[00:12:09.400 --> 00:12:11.100]  水便分開
[00:12:11.100 --> 00:12:13.100]  海就成了乾地了
[00:12:13.100 --> 00:12:14.200]  留意一下
[00:12:14.200 --> 00:12:17.700]  這個神蹟真是超級超級偉大的
[00:12:17.700 --> 00:12:21.100]  就是一紙就開始有大東風
[00:12:21.100 --> 00:12:22.300]  哇
[00:12:22.300 --> 00:12:26.300]  有沒有吹到陸上那些以色列人頭髮亂了呢
[00:12:26.300 --> 00:12:27.100]  是有的
[00:12:27.100 --> 00:12:28.600]  吹到衣服發出聲音
[00:12:28.600 --> 00:12:31.400]  已經是這樣 紙 風吹了
[00:12:31.400 --> 00:12:36.500]  風吹到能夠使海水一夜吹去
[00:12:36.500 --> 00:12:39.800]  吹到兩邊的水都不能埋回來吹
[00:12:39.800 --> 00:12:44.200]  而且風大到水分開了
[00:12:44.200 --> 00:12:47.700]  還是吹成乾地
[00:12:47.700 --> 00:12:49.900]  海底是濕的
[00:12:49.900 --> 00:12:54.100]  起碼吹了表面那一層的水氣
[00:12:54.100 --> 00:12:55.500]  哇 都很厲害
[00:12:55.500 --> 00:12:56.900]  於是以色列人
[00:12:56.900 --> 00:12:58.700]  這個神蹟真是很大
[00:12:58.700 --> 00:13:02.500]  下海中走乾地
[00:13:02.500 --> 00:13:03.300]  乾的
[00:13:03.300 --> 00:13:04.800]  不會像泥漿一樣
[00:13:04.800 --> 00:13:06.900]  嘩 怎麼走啊
[00:13:06.900 --> 00:13:09.000]  海底濕的
[00:13:09.000 --> 00:13:14.500]  水在他們的左右作了長援
[00:13:14.500 --> 00:13:16.100]  那些水呢
[00:13:16.100 --> 00:13:17.700]  如果你多數看圖畫
[00:13:17.700 --> 00:13:18.700]  那些水很高的
[00:13:18.700 --> 00:13:20.200]  哇 鳳凰聲這樣
[00:13:20.200 --> 00:13:21.000]  很高很高
[00:13:21.000 --> 00:13:23.500]  那些人就像人仔在下面這樣走過
[00:13:23.500 --> 00:13:24.500]  不是啊
[00:13:24.500 --> 00:13:26.500]  如果是中文字
[00:13:26.500 --> 00:13:28.900]  照中文字解
[00:13:28.900 --> 00:13:30.200]  長援呢
[00:13:30.200 --> 00:13:31.200]  援呢
[00:13:31.200 --> 00:13:33.800]  頹援敗瓦這樣
[00:13:33.800 --> 00:13:37.000]  援是指矮長
[00:13:37.000 --> 00:13:37.900]  矮的長
[00:13:37.900 --> 00:13:40.800]  就是說繼續吹了那些水
[00:13:40.800 --> 00:13:42.400]  兩邊都還有海水
[00:13:42.400 --> 00:13:43.300]  不過吹了
[00:13:43.300 --> 00:13:44.400]  這裡中間沒有
[00:13:44.400 --> 00:13:45.600]  那些水呢
[00:13:45.600 --> 00:13:47.900]  就站起來成為一面牆
[00:13:47.900 --> 00:13:49.000]  不過這面牆未必說
[00:13:49.000 --> 00:13:50.300]  嘩 很高
[00:13:50.300 --> 00:13:52.400]  因為用長援這個字呢
[00:13:52.400 --> 00:13:55.900]  就表示那些水未必很高
[00:13:55.900 --> 00:13:57.400]  他們中間就走過了
[00:13:57.400 --> 00:13:58.100]  喂
[00:13:58.100 --> 00:14:00.400]  二百萬人都走成晚的
[00:14:00.400 --> 00:14:02.800]  真的是晚上來的
[00:14:02.800 --> 00:14:05.800]  埃及人追趕他們發露一切的
[00:14:05.800 --> 00:14:09.600]  馬匹車輛和馬兵都跟著下到海中
[00:14:09.600 --> 00:14:11.200]  就以為可以走了
[00:14:11.200 --> 00:14:13.300]  我們追下去了
[00:14:13.300 --> 00:14:15.200]  如果不追讓他們過了海
[00:14:15.200 --> 00:14:16.900]  沒有的了
[00:14:16.900 --> 00:14:19.500]  而且去到別人國境的了
[00:14:19.500 --> 00:14:22.100]  應該都是他的國境
[00:14:22.100 --> 00:14:23.200]  快點追過去
[00:14:23.200 --> 00:14:24.900]  如果現在不追
[00:14:24.900 --> 00:14:25.900]  他們過去了
[00:14:25.900 --> 00:14:26.800]  如果海合環環
[00:14:26.800 --> 00:14:28.800]  我們就要繞一條很遠的路
[00:14:28.800 --> 00:14:30.500]  他走了的了
[00:14:30.500 --> 00:14:32.200]  那麼追下去
[00:14:32.200 --> 00:14:34.300]  到了晨更的時候
[00:14:34.300 --> 00:14:35.600]  晨更就是說
[00:14:35.600 --> 00:14:38.400]  就來到天亮那一間了
[00:14:38.400 --> 00:14:43.200]  耶和華從雲火柱中
[00:14:43.200 --> 00:14:46.600]  向埃及的軍兵觀看
[00:14:46.600 --> 00:14:48.700]  就在雲柱火柱中
[00:14:48.700 --> 00:14:49.700]  就是說呢
[00:14:49.700 --> 00:14:52.800]  其實神的使者
[00:14:52.800 --> 00:14:55.000]  這個剛才那個神的使者
[00:14:55.000 --> 00:14:57.300]  雲柱去到後面站
[00:14:57.300 --> 00:14:59.200]  去到後面停了
[00:14:59.200 --> 00:15:01.400]  其實這個神的使者
[00:15:01.400 --> 00:15:02.600]  如果你看這裡
[00:15:02.600 --> 00:15:07.600]  耶和華在雲火柱中向埃及的軍兵觀看
[00:15:07.600 --> 00:15:09.600]  其實這個神的使者
[00:15:09.600 --> 00:15:15.000]  應該是指神本身的聯想和邏輯是高一點
[00:15:15.000 --> 00:15:19.000]  那麼神當然是成為使者
[00:15:19.000 --> 00:15:22.800]  不過祂就是雲火柱這樣出現
[00:15:22.800 --> 00:15:24.800]  日間雲柱夜間火柱
[00:15:24.800 --> 00:15:27.400]  那個時間要分開光暗
[00:15:27.400 --> 00:15:28.600]  就雲柱
[00:15:28.600 --> 00:15:30.000]  以色列人回頭看
[00:15:30.000 --> 00:15:31.700]  光的看到雲柱
[00:15:31.700 --> 00:15:33.800]  埃及官丁看前面
[00:15:33.800 --> 00:15:35.600]  黑的看到火柱
[00:15:35.600 --> 00:15:39.100]  在雲火柱中向埃及的軍兵觀看
[00:15:39.100 --> 00:15:41.800]  於是神就做事了
[00:15:41.800 --> 00:15:45.600]  令到埃及的軍兵混亂
[00:15:45.600 --> 00:15:46.600]  令他混亂
[00:15:46.600 --> 00:15:47.600]  混亂了
[00:15:47.600 --> 00:15:48.300]  大龍
[00:15:48.300 --> 00:15:49.800]  怎麼混亂呢
[00:15:49.800 --> 00:15:50.800]  就搞到他們
[00:15:50.800 --> 00:15:51.300]  哎呀
[00:15:51.300 --> 00:15:52.000]  哪個方向
[00:15:52.000 --> 00:15:52.400]  哎呀
[00:15:52.400 --> 00:15:53.600]  馬不聽話
[00:15:53.600 --> 00:15:54.300]  叫他走這邊
[00:15:54.300 --> 00:15:56.100]  他不斷扯
[00:15:56.100 --> 00:15:56.900]  又或者呢
[00:15:56.900 --> 00:15:58.900]  車輪脫落
[00:15:58.900 --> 00:15:59.900]  輪胎掉了
[00:15:59.900 --> 00:16:01.800]  真的不知道怎麼辦
[00:16:01.800 --> 00:16:02.700]  輪胎壞了
[00:16:02.700 --> 00:16:04.400]  警察又搞不定
[00:16:04.400 --> 00:16:06.000]  那麼車兵長搞不定
[00:16:06.000 --> 00:16:07.200]  那些士官搞不定
[00:16:07.200 --> 00:16:08.200]  不知道怎麼辦
[00:16:08.200 --> 00:16:09.600]  難以行走
[00:16:09.600 --> 00:16:11.200]  以前埃及人就說
[00:16:11.200 --> 00:16:12.200]  不行了
[00:16:12.200 --> 00:16:15.100]  我們從以色列人面前走
[00:16:15.100 --> 00:16:20.400]  因為耶和華為他們攻擊我們
[00:16:20.400 --> 00:16:23.400]  其實士兵更聰明
[00:16:23.400 --> 00:16:24.100]  不是了
[00:16:24.100 --> 00:16:25.400]  這次走了
[00:16:25.400 --> 00:16:27.600]  因為耶和華攻擊我們
[00:16:27.600 --> 00:16:30.000]  無緣無故車輪弄得很好
[00:16:30.000 --> 00:16:31.300]  怎麼會脫落呢
[00:16:31.300 --> 00:16:31.800]  哇
[00:16:31.800 --> 00:16:32.800]  很危險啊
[00:16:32.800 --> 00:16:34.000]  馬亂了
