
[00:00:00.000 --> 00:00:02.800]  人世當中我們有時候會有憂愁
[00:05:35.300 --> 00:05:39.300]  祂沒有忽視到人世間有哀傷和痛苦
[00:05:39.300 --> 00:05:40.300]  有憂愁和眼淚
[00:05:40.300 --> 00:05:42.300]  但是祂在相比之下
[00:05:42.300 --> 00:05:44.300]  祂也賜下了他的應許
[00:05:44.300 --> 00:05:46.300]  就是在主裡面我們可以有歡樂
[00:05:46.300 --> 00:05:50.300]  我們可以有得勝的快樂
[00:05:50.300 --> 00:05:51.300]  有喜樂
[00:05:51.300 --> 00:05:54.300]  有歡呼的時候
[00:05:54.300 --> 00:05:56.300]  所以我們感謝神
[00:05:56.300 --> 00:06:00.300]  所以我就打算和大家來思想一下
[00:06:00.300 --> 00:06:04.300]  聖經裡面這些基督徒的喜樂訊息的系列
[00:06:04.300 --> 00:06:08.300]  接下來這幾個月都和大家來思想一下這方面
[00:06:08.300 --> 00:06:12.300]  好讓我們能夠去真正學習
[00:06:12.300 --> 00:06:15.300]  在主裡面的喜樂之道
[00:06:15.300 --> 00:06:19.300]  成為我們人生的力量跟隨主
[00:06:19.300 --> 00:06:22.300]  成為我們美好的見證榮耀神
[00:06:22.300 --> 00:06:24.300]  如果說到聖經
[00:06:24.300 --> 00:06:29.300]  當然第一個的系列就是摩西五經
[00:06:29.300 --> 00:06:32.300]  因為在聖經裡面
[00:06:32.300 --> 00:06:36.300]  最重要的基礎就是摩西五經
[00:06:36.300 --> 00:06:38.300]  所以大家知道讀《創世紀》
[00:06:38.300 --> 00:06:39.300]  讀《出埃及紀》
[00:06:39.300 --> 00:06:41.300]  《尼微紀》這些
[00:06:41.300 --> 00:06:44.300]  雖然有時候會去到一些比較沉悶一點
[00:06:44.300 --> 00:06:45.300]  或者歷史
[00:06:45.300 --> 00:06:47.300]  或者一些律法記載
[00:06:47.300 --> 00:06:50.300]  但是其實我們基督徒信仰有一個很重要的基礎
[00:06:50.300 --> 00:06:54.300]  所以現在我們《新穎之道》開了這個《出埃及紀》
[00:06:54.300 --> 00:06:58.300]  所以可以繼續在摩西五經那裡打好基礎
[00:06:58.300 --> 00:07:01.300]  因為原來整個救恩的源起
[00:07:01.300 --> 00:07:04.300]  其實都是從《創世紀》到《出埃及紀》
[00:07:04.300 --> 00:07:05.300]  是非常有關係的
[00:07:05.300 --> 00:07:08.300]  神帶領我們離開圍爐之地
[00:07:08.300 --> 00:07:09.300]  進入封聖
[00:07:09.300 --> 00:07:11.300]  這個是救恩的預表
[00:07:11.300 --> 00:07:13.300]  所以我們看到在這裡
[00:07:13.300 --> 00:07:16.300]  摩西五經裡面最清楚的教導
[00:07:16.300 --> 00:07:21.300]  或者最有系統的一些當時律法的教導
[00:07:21.300 --> 00:07:22.300]  可以說是生命記
[00:07:22.300 --> 00:07:25.300]  所以我們遲些希望一路讀到生命記
[00:07:25.300 --> 00:07:26.300]  在生命記裡面
[00:07:26.300 --> 00:07:29.300]  最重要的中心就是愛上帝
[00:07:29.300 --> 00:07:32.300]  因為神愛我們
[00:07:32.300 --> 00:07:35.300]  所以在生命記已經很早出現
[00:07:35.300 --> 00:07:37.300]  耶穌被人問到的時候
[00:07:37.300 --> 00:07:39.300]  律法最重要的是什麼?
[00:07:39.300 --> 00:07:41.300]  其實祂就是引用生命記
[00:07:41.300 --> 00:07:44.300]  你要盡心盡性盡義盡力
[00:07:44.300 --> 00:07:45.300]  什麼?
[00:07:45.300 --> 00:07:47.300]  愛主你的神
[00:07:47.300 --> 00:07:49.300]  這裡出自生命記
[00:07:49.300 --> 00:07:53.300]  所以我們看到原來生命記的中心就是告訴我們
[00:07:53.300 --> 00:07:58.300]  在這些律法裡面原來愛神和愛人
[00:07:58.300 --> 00:08:01.300]  就是律法的基礎
[00:08:01.300 --> 00:08:05.300]  在這些律法基礎真理的典章裡面
[00:08:05.300 --> 00:08:07.300]  原來在生命記中單單出現
[00:08:07.300 --> 00:08:13.300]  Rejoice 歡樂、快樂、好快樂
[00:08:13.300 --> 00:08:16.300]  這些字眼有超過十處之多
[00:08:16.300 --> 00:08:19.300]  在這三十幾章裡面
[00:08:19.300 --> 00:08:22.300]  我們看到原來神在律法當中
[00:08:22.300 --> 00:08:24.300]  有一個很重要的元素
[00:08:24.300 --> 00:08:26.300]  就是當我們遵行神的律法
[00:08:26.300 --> 00:08:27.300]  愛神的時候
[00:08:27.300 --> 00:08:30.300]  原來是我們喜樂的源頭
[00:08:30.300 --> 00:08:33.300]  當我們真正以神為中心
[00:08:33.300 --> 00:08:36.300]  行神的律法做喜歡的時候
[00:08:36.300 --> 00:08:40.300]  原來這個其實是律法帶給我們的歡樂
[00:08:40.300 --> 00:08:45.300]  一個在神裡面的喜樂的回應
[00:08:45.300 --> 00:08:47.300]  所以我們看到神的心意
[00:08:47.300 --> 00:08:50.300]  就是讓祂指紋歡樂的生活
[00:08:50.300 --> 00:08:52.300]  做基督徒不是很受苦的
[00:08:52.300 --> 00:08:54.300]  應該是很歡樂的
[00:08:54.300 --> 00:08:58.300]  我們再說神沒有忽視人世間的受苦
[00:08:58.300 --> 00:09:00.300]  痛苦、憂傷
[00:09:00.300 --> 00:09:03.300]  但是神卻是要我們在主裡面
[00:09:03.300 --> 00:09:08.300]  喜樂超過這些一切人生的苦難
[00:09:08.300 --> 00:09:10.300]  所以我們看到有神的同在
[00:09:10.300 --> 00:09:11.300]  有祂的恩典
[00:09:11.300 --> 00:09:13.300]  遵行祂的話語
[00:09:13.300 --> 00:09:16.300]  這個就是靠耀華而得的喜樂
[00:09:16.300 --> 00:09:19.300]  靠耀華而得的喜樂就是我們人生的力量
[00:09:19.300 --> 00:09:21.300]  所以今天我們和《新穎記》
[00:09:21.300 --> 00:09:23.300]  其中這兩章的經文去看一看
[00:09:23.300 --> 00:09:26.300]  關乎這個的中心
[00:09:26.300 --> 00:09:29.300]  我們首先看一看第一方面
[00:09:29.300 --> 00:09:32.300]  什麼是屬神的喜樂呢?
[00:09:32.300 --> 00:09:36.300]  他說就是因為蒙神的福分
[00:09:36.300 --> 00:09:38.300]  我們回想神給我們的福分
[00:09:38.300 --> 00:09:40.300]  那就很快樂
[00:09:40.300 --> 00:09:41.300]  真的
[00:09:41.300 --> 00:09:43.300]  要時常去思想
[00:09:43.300 --> 00:09:47.300]  我們在神裡面蒙祂所賜的福分
[00:09:47.300 --> 00:09:49.300]  在《新穎記》裡面
[00:09:49.300 --> 00:09:52.300]  當摩西提醒以色列人
[00:09:52.300 --> 00:09:55.300]  其中一件事就是提到這個
[00:09:55.300 --> 00:09:58.300]  原來神賜給我們很多東西
[00:09:58.300 --> 00:09:59.300]  很多福分
[00:09:59.300 --> 00:10:03.300]  包括了物質上神賜給我們的福分
[00:10:03.300 --> 00:10:04.300]  可以說是土產
[00:10:04.300 --> 00:10:05.300]  為什麼呢?
[00:10:05.300 --> 00:10:07.300]  在《新穎記》第十六章
[00:10:07.300 --> 00:10:10.300]  第十五節
[00:10:10.300 --> 00:10:11.300]  這裡就提到這方面
[00:10:11.300 --> 00:10:13.300]  我們一起讀一讀這節的經文
[00:10:13.300 --> 00:10:17.300]  我請大家同聲一起讀出這節的聖經
[00:10:44.300 --> 00:10:45.300]  非常地歡樂
[00:10:45.300 --> 00:10:47.300]  為什麼非常地歡樂呢?
[00:10:47.300 --> 00:10:48.300]  因為他說
[00:10:48.300 --> 00:10:50.300]  你就要守節
[00:10:50.300 --> 00:10:52.300]  守節就是紀念神
[00:10:52.300 --> 00:10:59.300]  因為要說你上帝在你一切的土產上賜福給你
[00:10:59.300 --> 00:11:01.300]  所以這個讓我們看到
[00:11:01.300 --> 00:11:03.300]  原來神在物質上
[00:11:03.300 --> 00:11:07.300]  當時土產就是他們的物質上的供應
[00:11:07.300 --> 00:11:10.300]  在這些物質上賜福給他們
[00:11:10.300 --> 00:11:14.300]  所以你們就非常地快樂
[00:11:14.300 --> 00:11:16.300]  非常地歡樂
[00:11:16.300 --> 00:11:17.300]  所以我們看到
[00:11:17.300 --> 00:11:20.300]  這個就是歡樂的原因
[00:11:20.300 --> 00:11:22.300]  因為他們紀念神
[00:11:22.300 --> 00:11:25.300]  賜給他們物質上的供應
[00:11:25.300 --> 00:11:27.300]  接著保祿這樣說
[00:11:27.300 --> 00:11:29.300]  他說在新約裡面
[00:11:29.300 --> 00:11:33.300]  他說我們沒有帶什麼東西上來
[00:11:33.300 --> 00:11:35.300]  有沒有誰帶東西來
[00:11:35.300 --> 00:11:39.300]  一出世的時候就拿著一條金鑰匙
[00:11:39.300 --> 00:11:40.300]  有沒有這樣的
[00:11:40.300 --> 00:11:42.300]  說就有
[00:11:42.300 --> 00:11:44.300]  出世的時候爸爸媽媽都有錢
[00:11:44.300 --> 00:11:46.300]  但不是你帶來的
[00:11:46.300 --> 00:11:47.300]  沒有人帶
[00:11:47.300 --> 00:11:50.300]  沒有人可以帶什麼來這個世上
[00:11:50.300 --> 00:11:55.300]  他說所以有衣有食就當什麼
[00:11:55.300 --> 00:11:58.300]  就當支柱就當快樂
[00:11:58.300 --> 00:12:00.300]  所以他說因為想一想
[00:12:00.300 --> 00:12:03.300]  其實所有東西都是上帝賜給我們的
[00:12:03.300 --> 00:12:05.300]  不是我們帶來的
[00:12:05.300 --> 00:12:07.300]  所以如果有一些
[00:12:07.300 --> 00:12:08.300]  有衣有食
[00:12:08.300 --> 00:12:11.300]  就應該很知足快樂
[00:12:11.300 --> 00:12:13.300]  所以真是說
[00:12:13.300 --> 00:12:15.300]  當時以色列人都體會這個
[00:12:15.300 --> 00:12:18.300]  他們沒有什麼是他們自己帶
[00:12:18.300 --> 00:12:19.300]  擁有的
[00:12:19.300 --> 00:12:22.300]  都是神賜給他們
[00:12:22.300 --> 00:12:24.300]  特別是透過那些埃及人
[00:12:24.300 --> 00:12:26.300]  他們出埃及的時候
[00:12:26.300 --> 00:12:31.300]  來償還他們應該有的功勞
[00:12:31.300 --> 00:12:33.300]  所有東西都是上帝賜福的
[00:12:33.300 --> 00:12:35.300]  所以他們就很感恩
[00:12:35.300 --> 00:12:40.300]  所以有衣有食就應該快樂
[00:12:40.300 --> 00:12:42.300]  是不是
[00:12:42.300 --> 00:12:44.300]  有衣有食是不是可以快樂
[00:12:44.300 --> 00:12:46.300]  你們好像覺得很閒
[00:12:46.300 --> 00:12:47.300]  無所謂
[00:12:47.300 --> 00:12:49.300]  有衣有食
[00:12:49.300 --> 00:12:54.300]  其實快樂很簡單
[00:12:54.300 --> 00:12:58.300]  有衣有食就可以很快樂
[00:12:58.300 --> 00:13:01.300]  這個一定可以成為我們快樂的原因
[00:13:01.300 --> 00:13:03.300]  因為每個人都有衣有食
[00:13:03.300 --> 00:13:06.300]  如果有很多衣服穿
[00:13:06.300 --> 00:13:08.300]  就更快樂
[00:13:08.300 --> 00:13:09.300]  你們多不多衣服穿
[00:13:09.300 --> 00:13:10.300]  很多衣服穿
[00:13:10.300 --> 00:13:12.300]  你看看旁邊那個人
[00:13:12.300 --> 00:13:13.300]  你的衣服真漂亮
[00:13:13.300 --> 00:13:15.300]  就跟他說一聲
[00:13:15.300 --> 00:13:21.300]  如果你不快樂
[00:13:21.300 --> 00:13:22.300]  就想一想
[00:13:22.300 --> 00:13:23.300]  我有些很漂亮的衣服
[00:13:23.300 --> 00:13:25.300]  你們有沒有很漂亮的衣服
[00:13:25.300 --> 00:13:26.300]  沒有
[00:13:26.300 --> 00:13:28.300]  騙我
[00:13:28.300 --> 00:13:32.300]  有些美衣
[00:13:32.300 --> 00:13:33.300]  更加快樂
[00:13:33.300 --> 00:13:34.300]  所以你不快樂的時候
[00:13:34.300 --> 00:13:36.300]  儘管回去打開你的衣櫃
[00:13:36.300 --> 00:13:37.300]  看一看
[00:13:37.300 --> 00:13:39.300]  就說感謝主
[00:13:39.300 --> 00:13:41.300]  我有這麼多衣服可以穿
[00:13:41.300 --> 00:13:48.300]  還有一個更簡單的
[00:13:48.300 --> 00:13:50.300]  有沒有得吃
[00:13:50.300 --> 00:13:54.300]  有衣有食
[00:13:54.300 --> 00:13:58.300]  有沒有誰今天早上還沒吃東西
[00:14:01.300 --> 00:14:02.300]  今天早上沒吃東西
[00:14:02.300 --> 00:14:04.300]  下午去吃自助餐
[00:14:04.300 --> 00:14:09.300]  所以我們真的三餐無缺
[00:14:09.300 --> 00:14:12.300]  三餐無缺要不要感謝
[00:14:12.300 --> 00:14:13.300]  真的要
[00:14:13.300 --> 00:14:14.300]  要不要快樂
[00:14:14.300 --> 00:14:16.300]  都是快樂
[00:14:16.300 --> 00:14:20.300]  我們還不止三餐無缺
[00:14:20.300 --> 00:14:23.300]  好像當時的以色列人一樣吃麵包
[00:14:23.300 --> 00:14:25.300]  吃麻辣
[00:14:25.300 --> 00:14:28.300]  真的各樣豐富的美食
[00:14:28.300 --> 00:14:30.300]  什麼都有
[00:14:31.300 --> 00:14:33.300]  住在洛杉磯
[00:14:33.300 --> 00:14:34.300]  什麼都有得吃
[00:14:34.300 --> 00:14:36.300]  我們中國人最厲害
[00:14:36.300 --> 00:14:37.300]  不用外出
[00:14:37.300 --> 00:14:39.300]  自己都可以做到很多不同的食物
[00:14:39.300 --> 00:14:40.300]  所以我們團契的時候
[00:14:40.300 --> 00:14:42.300]  每個人拿回來的食物
[00:14:42.300 --> 00:14:44.300]  真的第一名
[00:14:44.300 --> 00:14:46.300]  兩個第一名
[00:14:46.300 --> 00:14:49.300]  你們在洛杉磯有沒有
[00:14:49.300 --> 00:14:51.300]  吃遍
[00:14:51.300 --> 00:14:53.300]  各樣的
[00:14:53.300 --> 00:14:54.300]  什麼民族的
[00:14:54.300 --> 00:14:56.300]  有沒有吃過什麼越南食物
[00:14:56.300 --> 00:14:58.300]  印度食物
[00:14:58.300 --> 00:15:00.300]  還有什麼
[00:15:00.300 --> 00:15:02.300]  還有什麼食物
[00:15:02.300 --> 00:15:03.300]  中東食物
[00:15:03.300 --> 00:15:05.300]  還有什麼
[00:15:05.300 --> 00:15:07.300]  菲律賓
[00:15:07.300 --> 00:15:08.300]  韓國
[00:15:08.300 --> 00:15:10.300]  日本
[00:15:10.300 --> 00:15:12.300]  還有什麼
[00:15:12.300 --> 00:15:14.300]  SAMS CLUB
[00:15:14.300 --> 00:15:15.300]  墨西哥
[00:15:15.300 --> 00:15:17.300]  非洲都有
[00:15:17.300 --> 00:15:19.300]  還有什麼
[00:15:19.300 --> 00:15:22.300]  希臘食物
[00:15:22.300 --> 00:15:24.300]  有沒有吃希臘食物
[00:15:24.300 --> 00:15:26.300]  有沒有誰吃過
[00:15:26.300 --> 00:15:28.300]  不同各樣的食物
[00:15:28.300 --> 00:15:30.300]  舉手給我看看
[00:15:30.300 --> 00:15:31.300]  這麼少
[00:15:31.300 --> 00:15:32.300]  真的假的
[00:15:32.300 --> 00:15:34.300]  不是吧
[00:15:34.300 --> 00:15:36.300]  大部份吃過呢
[00:15:36.300 --> 00:15:40.300]  不是吧
[00:15:40.300 --> 00:15:44.300]  大部份吃過
[00:15:44.300 --> 00:15:46.300]  吃過起碼三種不同的
[00:15:46.300 --> 00:15:48.300]  有沒有
[00:15:48.300 --> 00:15:51.300]  你們不舉手
[00:15:51.300 --> 00:15:53.300]  又說有
[00:15:53.300 --> 00:15:54.300]  我看不到
[00:15:54.300 --> 00:15:56.300]  不知道是誰
[00:15:56.300 --> 00:15:58.300]  不過你懶得舉手
[00:15:58.300 --> 00:16:05.300]  這個我問問你們
[00:16:05.300 --> 00:16:07.300]  你們誰是Costco的會員
[00:16:07.300 --> 00:16:11.300]  那間什麼
[00:16:11.300 --> 00:16:12.300]  SAMS CLUB
[00:16:12.300 --> 00:16:13.300]  SAMS CLUB
[00:16:13.300 --> 00:16:14.300]  Costco會員有沒有
[00:16:14.300 --> 00:16:16.300]  舉手給我看看
[00:16:16.300 --> 00:16:19.300]  大部份都是
[00:16:19.300 --> 00:16:20.300]  或者不是會員
[00:16:20.300 --> 00:16:22.300]  你有去買過東西嗎
[00:16:22.300 --> 00:16:24.300]  人家陪你一起去買東西
[00:16:27.300 --> 00:16:29.300]  或者其他超級市場也好
[00:16:29.300 --> 00:16:30.300]  美國是這樣的
[00:16:30.300 --> 00:16:31.300]  以前我們香港
[00:16:31.300 --> 00:16:33.300]  不可以買太多東西
[00:16:33.300 --> 00:16:35.300]  為什麼
[00:16:35.300 --> 00:16:38.300]  拿不完
[00:16:38.300 --> 00:16:40.300]  這裡不是
[00:16:40.300 --> 00:16:41.300]  有什麼
[00:16:41.300 --> 00:16:42.300]  有車
[00:16:42.300 --> 00:16:44.300]  所以一買
[00:16:44.300 --> 00:16:46.300]  你們有沒有覺得
[00:16:46.300 --> 00:16:47.300]  有一點
[00:16:47.300 --> 00:16:49.300]  自己也不太好意思
[00:16:49.300 --> 00:16:51.300]  那個車這麼大
[00:16:51.300 --> 00:16:53.300]  推的車
[00:16:53.300 --> 00:16:56.300]  然後全部都滿了
[00:16:56.300 --> 00:16:58.300]  推出來
[00:16:58.300 --> 00:17:03.300]  當然
[00:17:03.300 --> 00:17:06.300]  有手機的聲音
[00:17:06.300 --> 00:17:08.300]  請大家記得關掉手機
[00:17:08.300 --> 00:17:10.300]  我順便問問
[00:17:10.300 --> 00:17:11.300]  誰有手提電話
[00:17:11.300 --> 00:17:12.300]  有沒有
[00:17:12.300 --> 00:17:13.300]  舉手給我看看
[00:17:13.300 --> 00:17:15.300]  不是罵你的
[00:17:15.300 --> 00:17:19.300]  以前哪有手提電話
[00:17:19.300 --> 00:17:21.300]  現在每個人都有手提電話
[00:17:21.300 --> 00:17:23.300]  幾百塊錢一部
[00:17:23.300 --> 00:17:25.300]  想想這個已經覺得很感恩
[00:17:25.300 --> 00:17:31.300]  所以
[00:17:31.300 --> 00:17:33.300]  如果你什麼時候覺得
[00:17:33.300 --> 00:17:35.300]  不太開心
[00:17:35.300 --> 00:17:37.300]  想想超級市場
[00:17:37.300 --> 00:17:39.300]  推出來的車
[00:17:39.300 --> 00:17:41.300]  這麼多東西
[00:17:41.300 --> 00:17:43.300]  感謝主
[00:17:43.300 --> 00:17:44.300]  真的很開心
[00:17:44.300 --> 00:17:46.300]  開心嗎
[00:17:46.300 --> 00:17:48.300]  如果你說有什麼好開心
[00:17:48.300 --> 00:17:49.300]  你是牧師
[00:17:49.300 --> 00:17:51.300]  你就不會享受人生
[00:17:51.300 --> 00:17:53.300]  少少東西就很感恩
[00:17:53.300 --> 00:17:55.300]  你就很開心
[00:17:55.300 --> 00:18:02.300]  所以他說
[00:18:02.300 --> 00:18:04.300]  我們今天神秘
[00:18:04.300 --> 00:18:06.300]  我們在物質上的豐富
[00:18:06.300 --> 00:18:08.300]  各樣的東西
[00:18:08.300 --> 00:18:10.300]  現在越來越多
[00:18:10.300 --> 00:18:12.300]  不同的設施
[00:18:12.300 --> 00:18:14.300]  物質的豐富
[00:18:14.300 --> 00:18:16.300]  特別我們在這裡
[00:18:16.300 --> 00:18:19.300]  享受真的很多很多
[00:18:19.300 --> 00:18:21.300]  有人說我們這裡就好像
[00:18:21.300 --> 00:18:24.300]  全世界有的嘉南美地
[00:18:24.300 --> 00:18:26.300]  有些人來到我們
[00:18:26.300 --> 00:18:27.300]  洛杉磯 加州
[00:18:27.300 --> 00:18:29.300]  他說這裡是嘉南美地
[00:18:29.300 --> 00:18:31.300]  這個是在印尼的牧師
[00:18:31.300 --> 00:18:32.300]  來到我們這裡的時候
[00:18:32.300 --> 00:18:33.300]  這樣說的
[00:18:33.300 --> 00:18:34.300]  他說你們這裡
[00:18:34.300 --> 00:18:36.300]  真的好像嘉南美地一樣
[00:18:36.300 --> 00:18:37.300]  天氣
[00:18:37.300 --> 00:18:38.300]  土產
[00:18:38.300 --> 00:18:39.300]  物質的豐富
[00:18:39.300 --> 00:18:40.300]  各樣的東西
[00:18:40.300 --> 00:18:42.300]  真的
[00:18:42.300 --> 00:18:43.300]  真的要
[00:18:43.300 --> 00:18:45.300]  真的要快樂
[00:18:45.300 --> 00:18:50.300]  有什麼值得快樂
[00:18:50.300 --> 00:18:51.300]  他說
[00:18:51.300 --> 00:18:53.300]  因蒙上帝的福分
[00:18:53.300 --> 00:18:54.300]  而得的喜樂
[00:18:54.300 --> 00:18:56.300]  這個求神幫助我們
[00:18:56.300 --> 00:19:00.300]  時常感謝神給我們物質的恩典
[00:19:00.300 --> 00:19:02.300]  有衣
[00:19:02.300 --> 00:19:03.300]  有食
[00:19:03.300 --> 00:19:05.300]  有物質的豐富
[00:19:05.300 --> 00:19:06.300]  就怎樣
[00:19:06.300 --> 00:19:07.300]  就怎樣
[00:19:07.300 --> 00:19:10.300]  就非常歡樂
[00:19:10.300 --> 00:19:11.300]  非常歡樂
