
[00:00:00.000 --> 00:00:02.300]  其實思考和大家分享
[00:01:37.520 --> 00:01:38.880]  它是怎麼做的呢
[00:01:38.880 --> 00:01:40.520]  道具不是很複雜
[00:01:40.520 --> 00:01:42.640]  你需要有一個發光的物體
[00:01:42.640 --> 00:01:44.520]  可以是一支手電筒
[00:01:44.520 --> 00:01:45.800]  螢光棒
[00:01:45.800 --> 00:01:48.680]  或者有人用火炬
[00:01:48.680 --> 00:01:51.000]  還有要有三腳架
[00:01:51.000 --> 00:01:52.240]  如果你是One Man Band
[00:01:52.240 --> 00:01:54.480]  自己在拍Light Painting
[00:01:54.480 --> 00:01:55.960]  三腳架和一個相機
[00:01:55.960 --> 00:01:58.600]  就不知道要調到那個曝光是怎麼樣的
[00:01:58.600 --> 00:02:00.400]  這些我再講下去我就不會了
[00:02:00.400 --> 00:02:01.920]  只可以講這麼多
[00:02:01.920 --> 00:02:05.880]  你就用這個光源
[00:02:05.880 --> 00:02:08.960]  畫或者製作出
[00:02:08.960 --> 00:02:13.720]  你很希望呈現在這個畫面曝光之後
[00:02:13.720 --> 00:02:16.280]  那個景象是怎麼樣的
[00:02:16.280 --> 00:02:19.080]  然後出來就是這個樣子
[00:02:19.080 --> 00:02:20.680]  你會發現有些五顏六色
[00:02:20.680 --> 00:02:21.960]  我也會發現
[00:02:21.960 --> 00:02:24.400]  人家製作都會有不同顏色
[00:02:24.400 --> 00:02:27.080]  但我看到全部都是白光
[00:02:27.080 --> 00:02:29.640]  所以看YouTube製作的時候
[00:02:29.640 --> 00:02:30.400]  你就會發現
[00:02:30.400 --> 00:02:32.240]  其實真的一點都不好玩
[00:02:32.240 --> 00:02:33.400]  都蠻悶的
[00:02:33.400 --> 00:02:35.920]  因為不漂亮
[00:02:35.920 --> 00:02:37.120]  就是黑漆漆的
[00:02:37.120 --> 00:02:39.360]  因為它一定要在一個很黑的地方
[00:02:39.360 --> 00:02:42.240]  最好那個人都穿著黑衣黑褲
[00:02:42.240 --> 00:02:46.360]  其實那個人也看不清自己在畫什麼
[00:02:46.360 --> 00:02:50.360]  因為你的光一製作一瞬即逝
[00:02:50.360 --> 00:02:55.240]  但是出來之後你就很驚訝
[00:02:55.240 --> 00:02:57.880]  原來我們剛才在漆黑裡面
[00:02:57.880 --> 00:02:59.200]  拿著那個光源
[00:02:59.200 --> 00:03:01.440]  這樣一下子的動作
[00:03:01.440 --> 00:03:03.680]  經過的痕跡
[00:03:03.680 --> 00:03:07.560]  其實是可以被留下的
[00:03:07.560 --> 00:03:09.520]  雖然當下我們看不到
[00:03:09.520 --> 00:03:10.760]  沒有了
[00:03:10.760 --> 00:03:13.600]  原來是可以被留下 被記錄下來
[00:03:13.600 --> 00:03:17.760]  而我們手上那些光造成的痕跡
[00:03:17.760 --> 00:03:19.280]  當下看不到
[00:03:19.280 --> 00:03:23.480]  但卻在將來顯現了出來
[00:03:23.480 --> 00:03:26.200]  所以製作的時候都要挺憑信心
[00:03:26.200 --> 00:03:28.800]  我製作出來的那幅相
[00:03:28.800 --> 00:03:30.440]  曝光搞了一段時間之後
[00:03:30.440 --> 00:03:32.920]  那個製成品真的會漂亮的
[00:03:32.920 --> 00:03:34.040]  真的合理的
[00:03:34.040 --> 00:03:36.280]  真的和我心目中的差距
[00:03:36.280 --> 00:03:37.120]  不是差很遠
[00:03:37.120 --> 00:03:38.880]  甚至有驚喜
[00:03:38.880 --> 00:03:42.040]  而且每一幅製作光影的漂亮度
[00:03:42.040 --> 00:03:43.800]  都可以說是獨一無二的
[00:03:43.800 --> 00:03:45.000]  因為黑漆漆的
[00:03:45.000 --> 00:03:46.960]  你又沒有特別做一些軌跡
[00:03:46.960 --> 00:03:50.520]  你不像這次畫一個L和下一次畫一個L
[00:03:50.520 --> 00:03:51.880]  會不會也是類似這樣
[00:03:51.880 --> 00:03:54.240]  又是這麼大又是這麼長的畫
[00:03:54.240 --> 00:03:57.400]  往往都有我們猜不到的效果
[00:03:57.400 --> 00:03:59.640]  我們再下一張去看看
[00:03:59.640 --> 00:04:04.400]  所以同樣都是一個寫的字
[00:04:04.400 --> 00:04:06.040]  但原來技巧高一點
[00:04:06.040 --> 00:04:08.120]  你用心的話
[00:04:08.120 --> 00:04:10.400]  其實是可以做得漂亮一點的
[00:04:10.400 --> 00:04:11.600]  甚至好像複雜一點
[00:04:11.600 --> 00:04:15.080]  但是道具都不是很複雜
[00:04:15.080 --> 00:04:17.680]  當然如果你要做一些特別的形狀
[00:04:17.680 --> 00:04:18.760]  譬如一些花瓣
[00:04:18.760 --> 00:04:22.480]  可能你就要自己特製一些形狀的光源
[00:04:22.480 --> 00:04:24.080]  我們再下一張
[00:04:24.080 --> 00:04:25.280]  有些是令你覺得
[00:04:25.280 --> 00:04:26.720]  嘩 這樣
[00:04:26.720 --> 00:04:28.280]  即是這些Light Painting
[00:04:28.280 --> 00:04:30.520]  不可以不是很單一的線條
[00:04:30.520 --> 00:04:33.080]  而是做到繁高的樣子
[00:04:33.080 --> 00:04:35.000]  很複雜的樣子
[00:04:35.000 --> 00:04:38.280]  生命的Light Painting
[00:04:38.280 --> 00:04:42.480]  其實我很想用Light Painting
[00:04:42.480 --> 00:04:43.920]  去想
[00:04:43.920 --> 00:04:47.600]  這個也是一個很有啟發性的類比
[00:04:47.600 --> 00:04:49.520]  去比喻
[00:04:49.520 --> 00:04:53.400]  其實我們要求在現世生活
[00:04:53.400 --> 00:04:55.160]  現在現世的生活
[00:04:55.160 --> 00:04:58.960]  將來我們在上帝永恆的角度裏面
[00:04:58.960 --> 00:05:01.680]  會呈現出來的意義
[00:05:01.680 --> 00:05:05.400]  我們都很值得來好好思考一下
[00:05:05.400 --> 00:05:08.920]  其實原來我們現在在世上的所言所行
[00:05:08.920 --> 00:05:11.320]  我們怎樣用我們每天的生活
[00:05:11.320 --> 00:05:14.360]  都有點像拿著這個光源一下
[00:05:14.360 --> 00:05:15.360]  你以為沒有了
[00:05:15.360 --> 00:05:17.840]  我喜歡怎麼甩就怎麼甩
[00:05:17.840 --> 00:05:22.520]  但原來都會在將來上帝面前
[00:05:22.520 --> 00:05:25.760]  呈現成一幅Light Painting
[00:05:25.760 --> 00:05:29.840]  究竟我們呈現了那幅是怎樣呢?
[00:05:29.840 --> 00:05:32.040]  會不會我們手裏拿著的
[00:05:32.040 --> 00:05:34.080]  原來一點都不是光源體
[00:05:34.080 --> 00:05:35.400]  不斷努力畫畫畫
[00:05:35.400 --> 00:05:37.520]  很忙 畫很多東西
[00:05:37.520 --> 00:05:40.920]  但將來在上帝永恆的角度
[00:05:40.920 --> 00:05:42.760]  我交功課了
[00:05:42.760 --> 00:05:45.680]  上帝我的生命的Light Painting
[00:05:45.680 --> 00:05:48.280]  但原來裏面漆黑一片
[00:05:48.280 --> 00:05:50.800]  一點光的痕跡都沒有
[00:05:50.800 --> 00:05:52.880]  抑或是
[00:05:52.880 --> 00:05:55.960]  其實你段段續續
[00:05:55.960 --> 00:05:57.120]  有些東西
[00:05:57.120 --> 00:05:59.720]  你真的用上帝給你的光體
[00:05:59.720 --> 00:06:00.680]  來畫
[00:06:00.680 --> 00:06:01.960]  但有些不是
[00:06:01.960 --> 00:06:04.360]  要堅持很悶
[00:06:04.360 --> 00:06:08.400]  可能出來有很多很斷斷續續的線條
[00:06:08.400 --> 00:06:12.160]  我們看不到一幅合理的圖畫
[00:06:12.160 --> 00:06:14.440]  抑或是我們很銳意
[00:06:14.440 --> 00:06:15.680]  每一天
[00:06:15.680 --> 00:06:18.800]  我們心裏都很想
[00:06:18.800 --> 00:06:21.080]  為將來我們呈現出來
[00:06:21.080 --> 00:06:23.520]  是一幅真的好像我們現在所見的
[00:06:23.520 --> 00:06:26.200]  這麼漂亮的Light Painting
[00:06:26.200 --> 00:06:28.840]  原來我們在在世上
[00:06:28.840 --> 00:06:31.600]  怎樣用我們每一日的生命
[00:06:31.600 --> 00:06:33.880]  我們所言所行
[00:06:33.880 --> 00:06:36.960]  都會影響我們將來在上帝面前
[00:06:36.960 --> 00:06:41.360]  呈現一幅怎樣的生命的Light Painting
[00:06:41.360 --> 00:06:42.760]  在今日的即清主日
[00:06:42.760 --> 00:06:45.680]  我都特意來到去搜集少少的資料
[00:06:45.680 --> 00:06:47.320]  去理解一下
[00:06:47.320 --> 00:06:49.600]  其實香港在職信徒
[00:06:49.600 --> 00:06:51.640]  工作處境是怎樣
[00:06:51.640 --> 00:06:53.280]  又讓我去找到
[00:06:53.280 --> 00:06:55.760]  雖然我在即清團期有時都不太肯定
[00:06:55.760 --> 00:07:00.360]  我的觀察是大部份香港其他在職信徒的情況
[00:07:00.360 --> 00:07:03.240]  讓我找到原來2018年
[00:07:03.240 --> 00:07:10.440]  有一個專門很想服務職場信徒的基督教機構
[00:07:10.440 --> 00:07:14.240]  叫做香港專業人才服務機構
[00:07:14.240 --> 00:07:17.840]  簡稱英文是HKPES
[00:07:17.840 --> 00:07:23.520]  做了一個香港在職信徒工作處境的調查
[00:07:23.520 --> 00:07:26.880]  裏面有很多項不同的項目出來
[00:07:26.880 --> 00:07:28.800]  我只是highlight其中那幾項
[00:07:28.800 --> 00:07:30.600]  因為時間關係
[00:07:30.600 --> 00:07:32.320]  其中一項就看到
[00:07:32.320 --> 00:07:35.800]  其實這班都已經是信了主
[00:07:35.800 --> 00:07:37.920]  可能十幾年甚至更久
[00:07:37.920 --> 00:07:39.360]  在職場的人士
[00:07:39.360 --> 00:07:43.640]  他們訪問了一千八百幾個的在職信徒
[00:07:43.640 --> 00:07:46.720]  年齡由19歲到70歲
[00:07:46.720 --> 00:07:50.040]  19歲之下到70歲之上的都有
[00:07:50.040 --> 00:07:56.520]  而在裏面的受訪者年齡介乎20至39歲
[00:07:56.520 --> 00:07:58.720]  就佔了大約一半
[00:07:58.720 --> 00:07:59.880]  九百幾個
[00:07:59.880 --> 00:08:05.520]  以下的描述都可以代表在職青年
[00:08:05.520 --> 00:08:08.840]  20至39歲的一些情況
[00:08:08.840 --> 00:08:11.920]  其中一項值得我們想一想
[00:08:11.920 --> 00:08:16.080]  原來這班基督徒在職的職稱
[00:08:16.080 --> 00:08:18.440]  他們的工作觀是怎樣呢
[00:08:18.440 --> 00:08:22.440]  裏面有幾個項目特別列了出來
[00:08:22.440 --> 00:08:26.800]  有哪些你當作工作都是用來維生
[00:08:26.800 --> 00:08:28.920]  工作不是一個責任
[00:08:28.920 --> 00:08:30.480]  工作是一個侍奉
[00:08:30.480 --> 00:08:32.120]  工作是一個滿足
[00:08:32.120 --> 00:08:35.000]  工作是令我很充實的
[00:08:35.000 --> 00:08:36.840]  你對於工作的理解
[00:08:36.840 --> 00:08:38.520]  工作為你帶來甚麼
[00:08:38.520 --> 00:08:40.080]  意義在於甚麼
[00:08:40.080 --> 00:08:41.960]  就是這這麼多項來選擇
[00:08:41.960 --> 00:08:44.200]  大家猜一猜剛才這麼多項
[00:08:44.200 --> 00:08:46.880]  哪一項是最多人選擇的
[00:08:46.880 --> 00:08:48.880]  記不記得有哪幾項
[00:08:48.880 --> 00:08:49.720]  不記得了
[00:08:49.720 --> 00:08:52.000]  維生 責任 侍奉
[00:08:52.000 --> 00:08:56.560]  帶來我滿足感和令我生活充實
[00:08:56.560 --> 00:08:59.680]  侍奉 你們真是令人鼓舞
[00:08:59.680 --> 00:09:02.800]  如果香港在職青年都是侍奉工作
[00:09:02.800 --> 00:09:04.960]  真是的 香港不一樣
[00:09:04.960 --> 00:09:10.360]  原來絕大多數所選擇的都是維生
[00:09:10.360 --> 00:09:11.960]  工作為了維生
[00:09:11.960 --> 00:09:14.080]  第二緊貼著的就是責任
[00:09:14.080 --> 00:09:17.080]  兩項都很高企 叮噹碼頭
[00:09:17.080 --> 00:09:19.960]  70% 60%
[00:09:19.960 --> 00:09:24.360]  接著就一大截跌到下一半
[00:09:24.360 --> 00:09:27.480]  就沒有了30%
[00:09:27.480 --> 00:09:30.560]  理解工作為侍奉
[00:09:30.560 --> 00:09:32.160]  再跌多一點
[00:09:32.160 --> 00:09:34.560]  就是工作真的帶來我滿足
[00:09:34.560 --> 00:09:37.040]  令我覺得充實
[00:09:37.040 --> 00:09:39.400]  我猜這個情況
[00:09:39.400 --> 00:09:42.120]  很可能與香港尤其是近幾年
[00:09:42.120 --> 00:09:45.080]  這是上年有的調查
[00:09:45.080 --> 00:09:48.600]  很可能與香港近幾年
[00:09:48.600 --> 00:09:52.560]  本港的工作工種都比較狹窄
[00:09:52.560 --> 00:09:54.920]  《常常報章》都有說
[00:09:54.920 --> 00:09:56.560]  全球一體化
[00:09:56.560 --> 00:10:00.720]  以致很多有大專學歷的初職人士
[00:10:00.720 --> 00:10:04.080]  都要與內地甚至全球人士
[00:10:04.080 --> 00:10:06.920]  競逐有限的職位
[00:10:06.920 --> 00:10:08.240]  所以現在的現況
[00:10:08.240 --> 00:10:11.360]  應該沒有幾天的新聞都有說
[00:10:11.360 --> 00:10:15.520]  其實有不少專上課程的畢業生
[00:10:15.520 --> 00:10:19.240]  都要從事一些技術比較低的職位
[00:10:19.240 --> 00:10:23.280]  我希望不要令以下行業的人感到冒犯
[00:10:23.280 --> 00:10:25.560]  什麼是技術比較低的職位
[00:10:25.560 --> 00:10:26.920]  大專學歷就是說
[00:10:26.920 --> 00:10:29.000]  我做文員
[00:10:29.000 --> 00:10:31.760]  我做銷售這方面
[00:10:31.760 --> 00:10:34.000]  我不需要一定要讀這麼多書
[00:10:34.000 --> 00:10:37.280]  其實我都可以應付得到
[00:10:37.280 --> 00:10:39.880]  甚至都不錯
[00:10:39.880 --> 00:10:42.960]  另外其中這個問卷有很多條問題
[00:10:42.960 --> 00:10:45.200]  三十多條問題甚至更多
[00:10:45.200 --> 00:10:47.240]  其中一條問題就問
[00:10:47.240 --> 00:10:48.760]  這班的作者人士
[00:10:48.760 --> 00:10:50.840]  現在你在工作裏面
[00:10:50.840 --> 00:10:54.280]  最關注的是什麼呢
[00:10:54.280 --> 00:10:57.360]  原來三十九歲以下即是班職青
[00:10:57.360 --> 00:10:58.400]  大多數都會回答
[00:10:58.400 --> 00:11:01.080]  我最關注的就是職位的晉升
[00:11:01.080 --> 00:11:02.360]  收入增加
[00:11:02.360 --> 00:11:03.760]  工作前景
[00:11:03.760 --> 00:11:05.680]  這些很實際的項目
[00:11:05.680 --> 00:11:11.640]  而四十歲以上的我們稱為上了岸的
[00:11:11.640 --> 00:11:14.760]  就會回答工作裏面最關注的就是
[00:11:14.760 --> 00:11:16.000]  表現達標
[00:11:16.000 --> 00:11:18.280]  我實踐信仰
[00:11:18.280 --> 00:11:21.480]  即是上了岸就可以跟你說實踐信仰
[00:11:21.480 --> 00:11:24.680]  未上岸其實原來一班職青
[00:11:24.680 --> 00:11:27.640]  都真的在很多的掙扎
[00:11:27.640 --> 00:11:30.200]  但又找不到充實感
[00:11:30.200 --> 00:11:31.120]  滿足感
[00:11:31.120 --> 00:11:33.200]  意義感的情況底下
[00:11:33.200 --> 00:11:38.120]  就將每天八小時清醒時間的超過一半
[00:11:38.120 --> 00:11:40.480]  我們就放在工作
[00:11:40.480 --> 00:11:41.920]  我估計普遍來說
[00:11:41.920 --> 00:11:44.120]  或許我們都可以這樣說
[00:11:44.120 --> 00:11:46.000]  大部分職青的信徒
[00:11:46.000 --> 00:11:47.360]  我發現面對
[00:11:47.360 --> 00:11:49.840]  或者這些調查告訴我
[00:11:49.840 --> 00:11:51.760]  面對的客觀處境
[00:11:51.760 --> 00:11:56.200]  都可以用三個不容易上來總括
[00:11:56.200 --> 00:11:58.880]  工作方面不容易上位
[00:11:58.880 --> 00:12:01.400]  住屋方面不容易上車
[00:12:01.400 --> 00:12:04.560]  成家立室方面都不容易上岸
[00:12:04.560 --> 00:12:06.920]  再加上起剛才所提
[00:12:06.920 --> 00:12:08.400]  滿足感又不大
[00:12:08.400 --> 00:12:10.000]  工作時間又長
[00:12:10.000 --> 00:12:12.000]  還要找時間進修
[00:12:12.000 --> 00:12:13.480]  幫自己增值
[00:12:13.480 --> 00:12:16.120]  以免公司說你都沒有怎樣增值
[00:12:16.120 --> 00:12:17.200]  很快又取締你
[00:12:17.200 --> 00:12:19.400]  或者明年不加薪水
[00:12:19.400 --> 00:12:21.800]  其實這種不上不落
[00:12:21.800 --> 00:12:22.960]  進退雲谷
[00:12:22.960 --> 00:12:24.280]  我哪份工作又不是
[00:12:24.280 --> 00:12:26.240]  都不知道找不找到下一份
[00:12:26.240 --> 00:12:28.240]  其實都容易帶來
[00:12:28.240 --> 00:12:30.280]  我估計一班職青
[00:12:30.280 --> 00:12:32.360]  很可能他們生命裏面
[00:12:32.360 --> 00:12:34.160]  內心裏面
[00:12:34.160 --> 00:12:36.920]  如果說出現焦慮不安
[00:12:36.920 --> 00:12:37.920]  迷惘
[00:12:37.920 --> 00:12:39.080]  壓抑
[00:12:39.080 --> 00:12:41.240]  忙碌
[00:12:41.240 --> 00:12:43.160]  忙碌很多方面的職青
[00:12:43.160 --> 00:12:46.080]  大家血氣方剛
[00:12:46.080 --> 00:12:47.640]  都要打打機
[00:12:47.640 --> 00:12:49.200]  都要去旅行
[00:12:49.200 --> 00:12:52.760]  還有信徒都要在教會生活
[00:12:52.760 --> 00:12:53.880]  忙碌之餘
[00:12:53.880 --> 00:12:55.920]  都會感到疲累
[00:12:55.920 --> 00:12:58.240]  我估計教會有這個職青主人
[00:12:58.240 --> 00:13:00.640]  都幾想我們能夠好好
[00:13:00.640 --> 00:13:02.200]  為這班職青
[00:13:02.200 --> 00:13:04.320]  來好好去守望
[00:13:04.320 --> 00:13:05.760]  來幫助他們
[00:13:05.760 --> 00:13:07.440]  在這個不容易的階段
[00:13:07.440 --> 00:13:10.000]  好好地走下去
[00:13:10.000 --> 00:13:11.840]  今天特別很想
[00:13:11.840 --> 00:13:14.520]  和大家透過彼得前書
[00:13:14.520 --> 00:13:17.280]  兩段經文來去會面
[00:13:17.280 --> 00:13:18.160]  因為我都在想
[00:13:18.160 --> 00:13:19.640]  其實這個困局
[00:13:19.640 --> 00:13:23.120]  教務我又不可以改動大圍經濟的情況
[00:13:23.120 --> 00:13:24.920]  其實我可以怎樣
[00:13:24.920 --> 00:13:26.520]  來向你們說一些
[00:13:26.520 --> 00:13:29.400]  道地你都不覺得太飄免的訊息
[00:13:29.400 --> 00:13:31.840]  但是又要求我們
[00:13:31.840 --> 00:13:35.280]  太道地的現實有時都會令我們洩氣
[00:13:35.280 --> 00:13:38.640]  其實怎樣去回應呢
[00:13:38.640 --> 00:13:41.000]  坦白說我自己都發現
[00:13:41.000 --> 00:13:43.360]  我和大家職青的三個不預想
[00:13:43.360 --> 00:13:45.480]  或者處境都不差很遠
[00:13:45.480 --> 00:13:49.760]  三個裏面我都穿了兩個有份
[00:13:49.760 --> 00:13:51.640]  我自己回看這段經文
[00:13:51.640 --> 00:13:52.760]  我都覺得
[00:13:52.760 --> 00:13:53.960]  都回應到
[00:13:53.960 --> 00:13:56.600]  都回應到我一些的壓抑和困惑
[00:13:56.600 --> 00:14:00.360]  所以我就大膽地提出
[00:14:00.360 --> 00:14:03.600]  在當中有不少領經在持守
[00:14:03.600 --> 00:14:04.680]  裏面的一些價值觀
[00:14:04.680 --> 00:14:06.560]  我鼓勵你繼續
[00:14:06.560 --> 00:14:09.320]  深信這個會成為我們日後
[00:14:09.320 --> 00:14:11.800]  生命的光影
[00:14:11.800 --> 00:14:13.960]  我們的盼望
[00:14:13.960 --> 00:14:15.960]  是知道我們的努力
[00:14:15.960 --> 00:14:19.760]  不是現在這一瞬即逝來去定位
[00:14:19.760 --> 00:14:21.760]  讓我們一起去讀
[00:14:21.760 --> 00:14:23.720]  彼得前書兩段經文
[00:14:23.720 --> 00:14:27.640]  第一段是在彼得前書的二章
[00:14:27.640 --> 00:14:29.640]  預備 1、2、3
[00:14:29.640 --> 00:14:34.600]  我們還有下一段的經文
[00:14:34.600 --> 00:14:36.600]  預備 1、2、3
[00:14:36.600 --> 00:14:42.760]  好 謝謝大家
[00:14:42.760 --> 00:14:46.160]  今天有別於我平時會比較慣的做法
[00:14:46.160 --> 00:14:50.080]  就不會和大家做太多的識經
[00:14:50.080 --> 00:14:54.480]  反而很想和大家多花一點時間去思考
[00:14:54.480 --> 00:14:55.560]  彼得前書
[00:14:55.560 --> 00:14:58.000]  可以說是整本彼得前書
[00:14:58.000 --> 00:15:01.920]  一再強調有關基督徒的兩種身份
[00:15:01.920 --> 00:15:04.400]  有一種身份是很特別的
[00:15:04.400 --> 00:15:08.080]  其實彼得前書可以說是很獨有一再強調
[00:15:08.080 --> 00:15:11.080]  你看聖經其他書信都沒有怎麼看
[00:15:11.080 --> 00:15:14.640]  但另一個身份就會比較常見
[00:15:14.640 --> 00:15:16.600]  看保羅書信等等
[00:15:16.600 --> 00:15:18.480]  你都會有機會看到
[00:15:18.480 --> 00:15:20.640]  這兩種身份是什麼呢?
[00:15:20.640 --> 00:15:21.520]  第一
[00:15:21.520 --> 00:15:24.400]  原來我們一群基督徒
[00:15:24.400 --> 00:15:30.160]  都是在世上寄居的人
[00:15:30.160 --> 00:15:31.360]  與此同時
[00:15:31.360 --> 00:15:36.200]  我們是被上帝揀選的人
[00:15:36.200 --> 00:15:38.400]  這雙重的身份
[00:15:38.400 --> 00:15:42.080]  其實在彼得前書第一章的第一節
[00:15:42.080 --> 00:15:45.600]  一開始就已經很眼熟地出現
[00:15:45.600 --> 00:15:48.160]  看中文聖經都沒有那麼眼熟
[00:15:48.160 --> 00:15:50.000]  但如果你重看原文
[00:15:50.000 --> 00:15:55.080]  或者一些很想翻譯原文的譯本
[00:15:55.080 --> 00:15:56.960]  你會看到一開始說
[00:15:56.960 --> 00:15:58.800]  耶穌基督的使徒彼得
[00:15:58.800 --> 00:16:00.360]  寫信給誰呢?
[00:16:00.360 --> 00:16:05.640]  就是那些被揀選的寄居者
[00:16:05.640 --> 00:16:06.400]  寄居在哪裏呢?
[00:16:06.400 --> 00:16:09.520]  就是跟著那些地方
[00:16:09.520 --> 00:16:12.720]  在彼得前書的教堂裏面
[00:16:12.720 --> 00:16:15.120]  我們會看到這雙重的身份
[00:16:15.120 --> 00:16:20.680]  重點是關於我們與這個世界的關係
[00:16:20.680 --> 00:16:23.960]  職場會是這個世界的一部份
[00:16:23.960 --> 00:16:24.720]  去提醒我們
[00:16:24.720 --> 00:16:27.800]  我們是在這個世界上寄居的人
[00:16:27.800 --> 00:16:31.520]  不要誤將世界當作我們的家
[00:16:31.520 --> 00:16:35.720]  這個世界不是我們真正定居的地方
[00:16:35.720 --> 00:16:38.120]  基本上在世界寄居
[00:16:38.120 --> 00:16:41.160]  是全人類都共有的身份
[00:16:41.160 --> 00:16:42.400]  承不承認
[00:16:42.400 --> 00:16:44.840]  知不知道
[00:16:44.840 --> 00:16:46.920]  基督徒我們承認
[00:16:46.920 --> 00:16:49.160]  我們都很清楚知道
[00:16:49.160 --> 00:16:52.560]  並且基督徒有多一重獨有的身份
[00:16:52.560 --> 00:16:54.480]  是一個很尊貴的身份
[00:16:54.480 --> 00:16:59.680]  即禮遇、尊貴、特權的身份
[00:16:59.680 --> 00:17:02.560]  我們是被上帝揀選的人
[00:17:02.560 --> 00:17:04.640]  因為基督的潔淨和救贖
[00:17:04.640 --> 00:17:06.440]  不單止被接納
[00:17:06.440 --> 00:17:08.960]  這是一個特權尊貴的身份
[00:17:08.960 --> 00:17:11.200]  是我們被上帝揀選
[00:17:11.200 --> 00:17:14.040]  是我們的身份和生命的本質
[00:17:14.040 --> 00:17:16.760]  都同時被升級了
[00:17:16.760 --> 00:17:19.680]  剛才我們讀彼得前書二章七節
[00:17:19.680 --> 00:17:21.240]  升級了成為
[00:17:21.240 --> 00:17:22.960]  君尊的祭司
[00:17:22.960 --> 00:17:24.360]  聖潔的國度
[00:17:24.360 --> 00:17:26.000]  屬神的子民
[00:17:26.000 --> 00:17:29.120]  我們賦予這些尊貴的位份
[00:17:29.120 --> 00:17:31.360]  我們的本質被支持
[00:17:31.360 --> 00:17:33.320]  被聖靈內住
[00:17:33.320 --> 00:17:38.440]  在世界上去履行一項很榮耀的使命
[00:17:38.440 --> 00:17:40.800]  是在世上去宣揚
[00:17:40.800 --> 00:17:44.240]  去讓人見到,好像Light painting一樣
[00:17:44.240 --> 00:17:46.920]  讓人見到上帝的Excellence
[00:17:46.920 --> 00:17:51.520]  上帝一切種種的榮光和美好
[00:17:51.520 --> 00:17:55.000]  這兩重身份放在一起
[00:17:55.000 --> 00:17:56.400]  其實我真的要說
[00:17:56.400 --> 00:17:58.720]  Light painting這個比喻真的很好
[00:17:58.720 --> 00:18:00.000]  它只是提示我們
[00:18:00.000 --> 00:18:03.240]  應該怎樣理解我們在世上的年日
[00:18:03.240 --> 00:18:05.320]  原來我們在世上的年日
[00:18:05.320 --> 00:18:07.760]  是要讓我們製作
[00:18:07.760 --> 00:18:12.080]  我們個人生命的Light painting的一個時限
[00:18:12.080 --> 00:18:15.640]  擺我們在世上居居的日子的目的
[00:18:15.640 --> 00:18:20.680]  就是要製作這幅光畫
