
[00:00:00.000 --> 00:00:01.360]  基隆祖妹平安
[00:05:24.920 --> 00:05:33.920]  就好像有個鑽石的廣告詞說,幸福女人鑽石人生
[00:05:35.920 --> 00:05:37.920]  姐妹們同意嗎?
[00:05:37.920 --> 00:05:43.920]  鑽石必須要有,但是買鑽石是否就帶來幸福?
[00:05:43.920 --> 00:05:46.920]  這就未必嘛,對不對?
[00:05:46.920 --> 00:05:49.920]  我們太明白這個現實的情況嘛
[00:05:49.920 --> 00:05:53.920]  買這些東西不見得,很多東西不會滿足我們的
[00:05:53.920 --> 00:05:56.920]  但是買聖經除外
[00:05:58.920 --> 00:06:06.920]  送禮自用兩相宜,多買,要改成幸福女人,然後聖經人生
[00:06:06.920 --> 00:06:12.920]  所以弟兄有福了,不用再買鑽石了
[00:06:12.920 --> 00:06:19.920]  其實你看,人就是這樣,我們很容易就被這些廣告所迷惑所欺騙,對不對?
[00:06:19.920 --> 00:06:22.920]  就像在聖誕節裡面你走進商場
[00:06:23.920 --> 00:06:29.920]  你看見這些人群在商場裡面,充滿著笑容,買著各式各樣的東西
[00:06:29.920 --> 00:06:32.920]  感覺真的很幸福啊
[00:06:32.920 --> 00:06:39.920]  然後就扛著這個大包小包的走到停車場停車的地方,還很開心
[00:06:39.920 --> 00:06:45.920]  但是那個開心的程度就隨著你開車越接近家裡,那個就越來越衰退,對不對?
[00:06:45.920 --> 00:06:52.920]  回到家一進門就發現,後悔花了太多錢了,想要回去退一些東西了
[00:06:54.920 --> 00:06:58.920]  其實許多人都是這樣,他擁有很多很多
[00:06:58.920 --> 00:07:04.920]  但是他們的心靈卻仍然充滿孤單跟憂傷
[00:07:04.920 --> 00:07:11.920]  這是因為在商店這些亮麗的燈光,沒有辦法照亮一個人心靈的黑暗
[00:07:11.920 --> 00:07:18.920]  世界上沒有任何一盞燈可以照亮人內心的黑暗
[00:07:18.920 --> 00:07:22.920]  我們不要中了魔鬼的謊言
[00:07:23.920 --> 00:07:28.920]  但是這不代表說活在黑暗當中就成為人的宿命
[00:07:28.920 --> 00:07:36.920]  因為有一道光它的存在就是為了照亮每一顆被黑暗吞噬的心靈
[00:07:36.920 --> 00:07:40.920]  在以塞亞書九章第二節說
[00:07:40.920 --> 00:07:51.920]  在黑暗中行走的百姓看見了大光,住在死因之地的人有光照耀他們
[00:07:52.920 --> 00:07:57.920]  黑暗雖然不可避免的會讓人覺得恐懼跟絕望
[00:07:57.920 --> 00:08:00.920]  但我不知道你們有沒有這樣的經歷
[00:08:00.920 --> 00:08:06.920]  如果我們經歷過在一個陰暗的房間突然亮起一盞燈
[00:08:06.920 --> 00:08:12.920]  或者在原本很陰沉寒冷的冬天,就像今天早上
[00:08:12.920 --> 00:08:16.920]  你手指幾乎凍得失去知覺了
[00:08:16.920 --> 00:08:21.920]  但是當陽光出現的時候,你開始覺得溫暖
[00:08:22.920 --> 00:08:31.920]  如果你有這樣的經歷,你就可以體會到以塞亞這一段經文要告訴我們那個美好的信息,那個光來了
[00:08:31.920 --> 00:08:38.920]  弟兄姊妹請允許我再強調一下聖誕節開始於黑暗
[00:08:38.920 --> 00:08:45.920]  因為有些時候年復一年這些彩燈閃耀的聖誕氣氛會讓我們忘記這個事實
[00:08:46.920 --> 00:08:55.920]  但是同樣重要的事實是,聖誕節開始於黑暗,卻不是結束於黑暗
[00:08:55.920 --> 00:09:03.920]  雖然這個世界充斥著黑暗,即使吸基督徒的生命,有時候我們也會經歷一個黑暗
[00:09:03.920 --> 00:09:09.920]  甚至到了一個地步,我們會向神發出疑問說為什麼?Why?
[00:09:09.920 --> 00:09:13.920]  我們希望為所遭遇的黑暗找到一個解釋
[00:09:14.920 --> 00:09:25.920]  但弟兄姊妹,當我們身處黑暗之中,我們要問的更好問題應該是How?而不是Why?
[00:09:25.920 --> 00:09:32.920]  我該怎麼辦?我該如何去回應這個黑暗的情況?
[00:09:32.920 --> 00:09:37.920]  對我們基督徒來說,其實聖經已經告訴我們那個答案
[00:09:38.920 --> 00:09:48.920]  因為那一道真光,耶穌基督已經來到了,而聖經也的確告訴我們該如何回應在以賽亞書五十章第十節說
[00:09:48.920 --> 00:09:56.920]  你們中間誰是敬畏耶和華,聽從他僕人之話的?這人行在暗中沒有亮光,該怎麼辦呢?
[00:09:56.920 --> 00:10:02.920]  後面答案來了,當依靠耶和華的名,仰賴自己的神
[00:10:03.920 --> 00:10:16.920]  弟兄姊妹朋友們,其實人類的墮落,也就是那個墜,決定了這個世上的每一條生命都會遭遇一定程度的痛苦,對嗎?
[00:10:16.920 --> 00:10:20.920]  我們每個人都會遭遇到黑暗的日子
[00:10:20.920 --> 00:10:25.920]  作為神的子民,有些時候我們甚至需要在黑暗當中去侍奉神
[00:10:25.920 --> 00:10:31.920]  或許現在我們當中有些人正在黑暗當中行走
[00:10:32.920 --> 00:10:37.920]  在那個幽谷的裡面,沒有力量,沒有方向
[00:10:37.920 --> 00:10:48.920]  如果那個是你的話,而你已經認識了耶穌,那麼或許這個聖誕節神特別要提醒你
[00:10:48.920 --> 00:10:57.920]  請不要忘記在你生命當中有一道光,一道能夠驅散一切黑暗的光
[00:10:58.920 --> 00:11:05.920]  允許神,邀請神幫助你來挪開一切的阻擋
[00:11:05.920 --> 00:11:14.920]  而如果你尚未認識耶穌,那麼這個聖誕節你可以收到生命當中最寶貴的禮物
[00:11:14.920 --> 00:11:23.920]  只要你敞開心門,耶穌的光要進入你的生命裡面,而且永不離開
[00:11:24.920 --> 00:11:30.920]  聖誕的意義就在於救主已經來到了,尊光已經發現了
[00:11:30.920 --> 00:11:41.920]  而聖誕的邀請就是在黑暗當中,請相信你的神,請接受你的神,請依賴你的神
[00:11:41.920 --> 00:11:53.920]  弟兄姊妹,神要在黑暗當中發展我們的信心,就好像電影都是在黑暗當中發展起來的一樣
[00:11:54.920 --> 00:12:02.920]  歷史當中那些最近前的人都遭遇過黑暗,但是神從來沒有讓他們留在黑暗裡面
[00:12:02.920 --> 00:12:12.920]  當他們依靠神,神從來沒有讓他們失望,同樣的神也不會把我們留在黑暗裡面,他不會讓我們失望
[00:12:12.920 --> 00:12:22.920]  神的應許不管是在陽光閃耀,還是在黑夜籠罩的日子,都是一樣的
[00:12:23.920 --> 00:12:34.920]  弟兄姊妹,當我們身處在黑暗當中的時候,我們真正需要的不是神的解釋
[00:12:36.920 --> 00:12:55.920]  我們需要的是神的兒子耶穌基督,那一道住在我們裡面的真光,在黑暗的幽谷你有救主與你同在,比你在一個陽光普照的一個地方卻沒有救主的地方其實是更加安全的
[00:12:55.920 --> 00:13:03.920]  弟兄姊妹,基督徒在黑暗當中的痛苦會以天國的榮耀結束的
[00:13:04.920 --> 00:13:14.920]  這也是為什麼保羅說在羅馬書八章十八節,我想現在的苦楚若比起將來要顯於我們的榮耀,就不足見益了
[00:13:14.920 --> 00:13:23.920]  所以弟兄姊妹,我們要彼此提醒,不要在黑暗當中懷疑你在光明當中所認識的耶穌
[00:13:23.920 --> 00:13:31.920]  我常跟弟兄姊妹講,其實生命當中真正的考驗,往往不是你在光明當中所做的事情
[00:13:32.920 --> 00:13:37.920]  生命當中的考驗,往往是你在黑暗當中所做的事情
[00:13:37.920 --> 00:13:41.920]  那個會取決於我們真正的生命是什麼
[00:13:41.920 --> 00:13:52.920]  我們作為基督徒,我們被召喚要進入黑暗的世界,但是我們要依靠耶穌,在黑暗當中帶來光明
[00:13:52.920 --> 00:14:00.920]  你想想一下,你可以想像一個多年一直隱藏在黑暗當中的一個花園
[00:14:01.920 --> 00:14:11.920]  那麼當這個花園暴露在陽光的照射之下的時候,這個花園就會開始爆發出生命出來
[00:14:11.920 --> 00:14:22.920]  同樣的,當我們開始依靠耶穌,把我們的花園暴露在耶穌的光下面,黑暗就要漸漸消散
[00:14:22.920 --> 00:14:30.920]  軟弱的會得到力量,而絕望當中,我們會有生命的爆發
[00:14:31.920 --> 00:14:40.920]  第二個,聖誕節應該讓我們想起我是基督之光的反射,跟你旁邊說我是基督之光的反射
[00:14:40.920 --> 00:14:50.920]  光明會驅散黑暗,黑暗它沒有辦法佔據一個開燈的房間,對吧
[00:14:50.920 --> 00:14:57.920]  在約翰福音一章五節說,光照在黑暗中,黑暗不能勝過光
[00:14:58.920 --> 00:15:01.920]  聖誕節是摧毀黑暗勢力的開始
[00:15:01.920 --> 00:15:07.920]  耶穌用復活跟永生的力量刺穿了那個死亡的黑暗
[00:15:07.920 --> 00:15:11.920]  耶穌的光永遠不會被黑暗征服
[00:15:11.920 --> 00:15:15.920]  耶穌提供的生命永遠不會被死亡壓倒
[00:15:15.920 --> 00:15:20.920]  在聖經當中,耶穌很多次描述自己是光
[00:15:21.920 --> 00:15:30.920]  約翰福音八章十二節說,耶穌又對眾人說我是世界的光,跟從我的就不再是黑暗裡走,必要得著生命的光
[00:15:30.920 --> 00:15:35.920]  然後耶穌也把祂的門徒,就是我們,描述為光
[00:15:35.920 --> 00:15:41.920]  在馬太福音五章十四節說,你們是世上的光
[00:15:41.920 --> 00:15:45.920]  我們先停在這裡,因為這裡似乎存在一個問題
[00:15:46.920 --> 00:15:53.920]  耶穌是光,我們也是光,那麼請問我們有辦法像神一樣發光嗎?
[00:15:53.920 --> 00:15:58.920]  我們當中有沒有人自己可以發光的?你舉個手好嗎?
[00:15:58.920 --> 00:16:03.920]  有一次我問這個問題,有一個剃光頭的弟兄就舉起手
[00:16:03.920 --> 00:16:08.920]  我說那個不叫發光了,那叫反光
[00:16:08.920 --> 00:16:15.920]  其實神已經透過大自然的啟示給我們一個很好的功課
[00:16:16.920 --> 00:16:21.920]  當人類登月之後,從月球上面的岩石帶回地球
[00:16:21.920 --> 00:16:26.920]  那麼月球的岩石本身是暗淡無光的
[00:16:26.920 --> 00:16:31.920]  但是它卻是反射率極高的材料之一
[00:16:31.920 --> 00:16:36.920]  其實神設計月球的最高目的我想只有一個
[00:16:36.920 --> 00:16:39.920]  就是反射太陽的光
[00:16:41.920 --> 00:16:46.920]  同樣的,基督徒也是基督之光的反射
[00:16:46.920 --> 00:16:50.920]  在哥林多後書四章五到六節說
[00:16:50.920 --> 00:16:54.920]  我們原不是傳自己,乃是傳基督耶穌為主
[00:16:54.920 --> 00:16:57.920]  並且自己因耶穌做你們的僕人
[00:16:57.920 --> 00:17:02.920]  那吩咐光從黑暗裡照出來的神
[00:17:02.920 --> 00:17:09.920]  後面提到一句話,已經照在我們的心裡
[00:17:10.920 --> 00:17:15.920]  叫我們德之神榮耀的光顯在耶穌基督的面上
[00:17:15.920 --> 00:17:19.920]  保羅說那個光已經照在我們心裡
[00:17:19.920 --> 00:17:25.920]  而我們的責任就是把光反射出去
[00:17:25.920 --> 00:17:30.920]  當耶穌基督在世上的時候,他像閃耀的太陽一樣
[00:17:30.920 --> 00:17:36.920]  當他離開,月亮就升起來
[00:17:36.920 --> 00:17:38.920]  月亮就是教會
[00:17:40.920 --> 00:17:43.920]  教會開始在世上發光
[00:17:43.920 --> 00:17:47.920]  不是自己的光,而是反射太陽的光
[00:17:47.920 --> 00:17:51.920]  月亮的責任就是讓人知道有太陽存在
[00:17:51.920 --> 00:17:57.920]  同樣的,教會的責任就是在黑暗的世界當中
[00:17:57.920 --> 00:18:01.920]  讓人知道有救主的存在
[00:18:01.920 --> 00:18:06.920]  有個小女孩很興奮的告訴她的父母說
[00:18:07.920 --> 00:18:10.920]  我要成為教會聖誕劇的主角
[00:18:10.920 --> 00:18:14.920]  但是她沒有告訴她的父母說她要扮演誰
[00:18:14.920 --> 00:18:18.920]  父母就相信她一定是瑪麗亞
[00:18:18.920 --> 00:18:22.920]  聖誕劇的女主角就只有瑪麗亞,還有誰
[00:18:22.920 --> 00:18:25.920]  所以到了當天,老師說
[00:18:25.920 --> 00:18:29.920]  很久很久以前,有一個女人叫瑪麗亞
[00:18:29.920 --> 00:18:33.920]  這時候扮演瑪麗亞的女孩就出場了
[00:18:33.920 --> 00:18:35.920]  但不是她們的女兒
[00:18:36.920 --> 00:18:41.920]  他們想說,OK,那可能她們的女兒是女扮男裝吧
[00:18:41.920 --> 00:18:43.920]  約瑟也是主角
[00:18:43.920 --> 00:18:47.920]  但約瑟處長,也不是她
[00:18:47.920 --> 00:18:51.920]  聖誕劇還有什麼?天使,天使還不錯
[00:18:51.920 --> 00:18:53.920]  也不是
[00:18:53.920 --> 00:18:56.920]  牧羊人也算是主角了
[00:18:56.920 --> 00:18:59.920]  但幾個牧羊人,也不是她們的女兒
[00:18:59.920 --> 00:19:04.920]  後來這個老師說,東方有博士
[00:19:05.920 --> 00:19:07.920]  看到一顆星星
[00:19:07.920 --> 00:19:12.920]  他們就看到她的女兒拿著一個錫箔紙做成的星星
[00:19:12.920 --> 00:19:14.920]  高高的舉起來
[00:19:14.920 --> 00:19:16.920]  然後就坐下來了
[00:19:16.920 --> 00:19:22.920]  戲劇過後呢,這個女孩非常滿意的找到她的父母說
[00:19:22.920 --> 00:19:24.920]  看吧,我扮演了主角
[00:19:24.920 --> 00:19:28.920]  她的媽媽就想,這個怎麼講
[00:19:28.920 --> 00:19:31.920]  這個女孩很驕傲的回答說
[00:19:31.920 --> 00:19:34.920]  我是主角
[00:19:35.920 --> 00:19:38.920]  因為我向大家展示了如何找到耶穌
[00:19:38.920 --> 00:19:43.920]  這雙姊妹,在這個黑暗的世界裡面
[00:19:43.920 --> 00:19:50.920]  你就像東方博士所看見的那顆星星
[00:19:50.920 --> 00:19:54.920]  引導人見到耶穌
[00:19:54.920 --> 00:19:59.920]  我們做為基督徒就是被呼召要向這個黑暗的世界
[00:19:59.920 --> 00:20:03.920]  展示如何找到耶穌
[00:20:04.920 --> 00:20:05.920]  我們是月亮,是星星
[00:20:05.920 --> 00:20:07.920]  我們反射基督的光
[00:20:07.920 --> 00:20:10.920]  帶給人光明的盼望
[00:20:10.920 --> 00:20:15.920]  事實上是今天的世界比任何時候都需要光的
[00:20:15.920 --> 00:20:18.920]  基督徒不應該隱藏的
[00:20:18.920 --> 00:20:21.920]  世界渴望基督的光
[00:20:21.920 --> 00:20:25.920]  但是為什麼放眼望去世界仍然黑暗呢
[00:20:25.920 --> 00:20:30.920]  有位牧者說,不要責怪世界的黑暗
[00:20:31.920 --> 00:20:34.920]  而要想想基督徒為什麼沒有發光
[00:20:34.920 --> 00:20:38.920]  為什麼基督徒沒有發光
[00:20:38.920 --> 00:20:41.920]  其理由很簡單的
[00:20:41.920 --> 00:20:47.920]  因為我們容許太多的事物擋在我們自己跟神之間的
[00:20:47.920 --> 00:20:53.920]  就好像當地球擋在太陽跟月亮之間的時候
[00:20:53.920 --> 00:20:57.920]  月亮它就沒有辦法反射太陽的光
[00:20:58.920 --> 00:21:01.920]  月亮就會被地球的陰影所吞吃的
[00:21:01.920 --> 00:21:03.920]  這個月時就產生了嘛
[00:21:03.920 --> 00:21:05.920]  同樣的
[00:21:05.920 --> 00:21:10.920]  當基督徒允許世界擋在我們跟神之間的時候
[00:21:10.920 --> 00:21:16.920]  基督徒就逐漸會被世界的陰影所吞吃的
[00:21:16.920 --> 00:21:21.920]  弟兄姊妹不要容許這樣的情況發生在我們的生命當中
[00:21:21.920 --> 00:21:25.920]  不要容許任何的事物介入我們跟神之間
[00:21:26.920 --> 00:21:29.920]  教會不應該隱藏,基督徒不應該隱藏
[00:21:29.920 --> 00:21:33.920]  因為我們被神要求要讓基督的光透過我們反射出去
[00:21:33.920 --> 00:21:37.920]  這個是我們很重要的責任
[00:21:37.920 --> 00:21:43.920]  那麼也許你會想說,像我這麼渺小這麼微不足道的人
[00:21:43.920 --> 00:21:47.920]  我這點反射的光能起什麼作用嗎
[00:21:47.920 --> 00:21:52.920]  其實聖誕節應該讓我們想起第三件事情
[00:21:53.920 --> 00:21:56.920]  我有驅散黑暗的能力
[00:21:56.920 --> 00:21:59.920]  跟你旁邊的人說,我有驅散黑暗的能力
[00:21:59.920 --> 00:22:04.920]  其實對於生活在黑暗當中的人
[00:22:04.920 --> 00:22:07.920]  哪怕是一根火柴的光
[00:22:07.920 --> 00:22:11.920]  都會幫助他們辨明方向
[00:22:11.920 --> 00:22:15.920]  所以也許你認為說,我的光微不足道
[00:22:15.920 --> 00:22:20.920]  但是你要相信神正預備你成為一些人的幫助
[00:22:20.920 --> 00:22:22.920]  你知道嗎
[00:22:23.920 --> 00:22:25.920]  也許你的祈禱
[00:22:25.920 --> 00:22:30.920]  是你所在地區,那個社區裡面唯一的祈禱
[00:22:30.920 --> 00:22:33.920]  你公益的呼求
[00:22:33.920 --> 00:22:37.920]  可能是你在工作場合當中唯一的呼求
[00:22:37.920 --> 00:22:42.920]  你為那些失散家人所流的眼淚
[00:22:42.920 --> 00:22:46.920]  是你整個家族裡面唯一的眼淚
[00:22:46.920 --> 00:22:52.920]  你就是神為你所在之地所預備的光
[00:22:53.920 --> 00:22:57.920]  你要相信你就是神所預備的那個人
[00:22:57.920 --> 00:22:59.920]  在最黑暗的環境當中
[00:22:59.920 --> 00:23:02.920]  你可能就是那個唯一的光明
[00:23:02.920 --> 00:23:06.920]  即使你認為自己微不足道
[00:23:06.920 --> 00:23:09.920]  但許多時候,魔鬼撒旦會欺騙我們
[00:23:09.920 --> 00:23:13.920]  他說,你是多麼的渺小、破碎、軟弱
[00:23:13.920 --> 00:23:17.920]  以至於你不可能、也不夠、不足來發光
[00:23:17.920 --> 00:23:19.920]  那個不是事實
[00:23:19.920 --> 00:23:21.920]  保羅用了一個比喻
[00:23:22.920 --> 00:23:23.920]  很多厚書、詩章、七節說
[00:23:23.920 --> 00:23:26.920]  我們有這寶貝放在瓦器裡
[00:23:26.920 --> 00:23:30.920]  要顯明這莫大的能力是出於誰啊?
[00:23:30.920 --> 00:23:33.920]  神啊,而不是出於我們
[00:23:33.920 --> 00:23:36.920]  保羅說我們就像瓦器
[00:23:36.920 --> 00:23:41.920]  我用白話一點,就是一個泥罐子
[00:23:41.920 --> 00:23:45.920]  想想看,弟兄姊妹
[00:23:45.920 --> 00:23:48.920]  如果你有一大袋的鑽石跟黃金
[00:23:48.920 --> 00:23:50.920]  你會放在哪裡?
[00:23:51.920 --> 00:23:52.920]  放在一個泥罐子裡面
[00:23:52.920 --> 00:23:55.920]  然後隨便就丟在你家的花園嗎?
[00:23:55.920 --> 00:23:57.920]  當然不會嘛,對不對?
[00:23:57.920 --> 00:24:01.920]  你一定會找到我們城市裡面最安全的一個銀行
[00:24:01.920 --> 00:24:04.920]  通過好幾道門
[00:24:04.920 --> 00:24:08.920]  各種的密碼、指紋、視野模什麼的
[00:24:08.920 --> 00:24:13.920]  然後呢,你放在一個這個炸藥都炸不爛的
[00:24:13.920 --> 00:24:15.920]  這個保險庫裡面
[00:24:17.920 --> 00:24:22.920]  但是神卻選擇把祂最寶貴的寶藏
[00:24:22.920 --> 00:24:25.920]  放在我們裡面
[00:24:25.920 --> 00:24:28.920]  跟你旁邊的說
[00:24:28.920 --> 00:24:31.920]  你是天國寶藏的保險庫
[00:24:31.920 --> 00:24:37.920]  你是天國寶藏的保險庫
[00:24:37.920 --> 00:24:40.920]  然後再跟你旁邊的說
[00:24:40.920 --> 00:24:42.920]  你看起來不保險
[00:24:46.920 --> 00:24:48.920]  當然不保險嘛
[00:24:48.920 --> 00:24:50.920]  我們是泥罐子
[00:24:50.920 --> 00:24:52.920]  我們是脆弱的瓦器
[00:24:52.920 --> 00:24:54.920]  我們軟弱無力
[00:24:54.920 --> 00:24:57.920]  我們身體會衰殘、會變老
[00:24:57.920 --> 00:25:00.920]  我們就像玻璃一樣的脆弱
[00:25:00.920 --> 00:25:05.920]  如果有人要把我們用郵寄的方式寄到別的地方
[00:25:05.920 --> 00:25:10.920]  那個包裝上面一定會寫上三個字叫易碎品
[00:25:13.920 --> 00:25:16.920]  我們弟兄姊妹在我們這樣脆弱的泥罐子裡面
[00:25:16.920 --> 00:25:19.920]  神卻放入無價之寶
[00:25:19.920 --> 00:25:22.920]  神這麼做是有原因的
[00:25:22.920 --> 00:25:26.920]  神這麼做是要提醒我們這些泥罐子
[00:25:26.920 --> 00:25:28.920]  我們自己沒有能力
[00:25:28.920 --> 00:25:31.920]  我們很脆弱、易碎、很多的裂痕
[00:25:31.920 --> 00:25:34.920]  但是神有超越一切的能力
[00:25:34.920 --> 00:25:38.920]  祂超過一切的力量能保護我們這些泥罐子
[00:25:39.920 --> 00:25:44.920]  確保那個神聖的寶藏在我們裡面可以得到保存的
[00:25:44.920 --> 00:25:46.920]  弟兄姊妹
[00:25:46.920 --> 00:25:49.920]  無論一個基督徒多麼才華洋溢
[00:25:49.920 --> 00:25:55.920]  即使在最好的情況下面都有脆弱的地方
[00:25:55.920 --> 00:25:58.920]  如果要考慮我們的不完美
[00:25:58.920 --> 00:26:00.920]  我們經常會犯錯失敗
[00:26:00.920 --> 00:26:04.920]  那麼基本上沒有人能侍奉神的
[00:26:06.920 --> 00:26:10.920]  但是神卻常常讓最軟弱的
[00:26:10.920 --> 00:26:14.920]  我常說最沒有能力的那些問題兒童
[00:26:14.920 --> 00:26:20.920]  在祂的國度裡面完成最偉大的工作
[00:26:20.920 --> 00:26:27.920]  神常常讓一些默默無聞的基督徒帶來偉大的侍奉
[00:26:27.920 --> 00:26:31.920]  這個是因為神放在我們裡面的能力
[00:26:31.920 --> 00:26:33.920]  大過一切
[00:26:34.920 --> 00:26:37.920]  弟兄姊妹雖然我們是泥罐子
[00:26:37.920 --> 00:26:42.920]  也許在你的生命當中你正經歷很多的破碎
[00:26:42.920 --> 00:26:47.920]  但是神要讓你經歷破碎並不是要摧毀你
[00:26:47.920 --> 00:26:53.920]  而是要讓你周圍的世界可以看見基督的光
[00:26:53.920 --> 00:27:00.920]  在我們當中那些經歷破碎跟生命裂痕的弟兄姊妹們
[00:27:01.920 --> 00:27:05.920]  在你裡面那個寶藏的光芒
[00:27:05.920 --> 00:27:11.920]  會透過你生命的裂痕而閃耀出來
