
[00:00:00.000 --> 00:00:04.740]  靈姐妹你們好 很開心和你們分享上禮的說話
[00:09:28.040 --> 00:09:30.920]  這一種順從不是律法主義
[00:09:30.920 --> 00:09:34.840]  我們不是靠順從去換取上帝的愛
[00:09:34.840 --> 00:09:38.840]  而是因為我們已經經歷了上帝的愛
[00:09:38.840 --> 00:09:44.280]  所以我們越來越願意去順服主
[00:09:44.280 --> 00:09:47.720]  上帝的誡命不是要限制我們
[00:09:47.720 --> 00:09:56.920]  而是很想用祂的方式去帶領我們走我們生命的道路
[00:09:56.920 --> 00:10:00.280]  靜姐妹 我們所說的「認識上帝」
[00:10:00.280 --> 00:10:05.400]  有沒有進入我們的生活裡面呢?
[00:10:05.400 --> 00:10:09.320]  我自己也不斷地在學習這件事
[00:10:09.320 --> 00:10:15.080]  我們很容易用自己的方法去解決不同的問題
[00:10:15.080 --> 00:10:20.280]  無論是金錢、關係、工作、服侍等等
[00:10:20.280 --> 00:10:23.560]  生活大大小小的問題
[00:10:23.560 --> 00:10:30.600]  我們的第一個反應也很容易用自己的方法去解決
[00:10:30.600 --> 00:10:33.560]  但是上帝也不斷地提醒我
[00:10:33.560 --> 00:10:37.320]  每遇到問題就是停下來
[00:10:37.320 --> 00:10:41.880]  再問一句「這是否討上帝喜悅呢?」
[00:10:41.880 --> 00:10:44.760]  我不敢說自己已經做得很好
[00:10:44.760 --> 00:10:49.080]  但是我也越來越多留意到
[00:10:49.080 --> 00:10:54.920]  自己的第一個反應和上帝的心意是否一樣
[00:10:54.920 --> 00:11:01.640]  慢慢地你會發現我們不再依靠自己
[00:11:01.640 --> 00:11:07.880]  真正的和上帝相交不是一句「我認識上帝」
[00:11:07.880 --> 00:11:12.440]  而是有一天其他人可以在我們的生命裡面
[00:11:12.440 --> 00:11:21.240]  看到我們真的認識這位上主
[00:11:21.240 --> 00:11:24.600]  在剛才三至六節講到
[00:11:24.600 --> 00:11:29.880]  遵行上帝的道和愛是分不開的
[00:11:29.880 --> 00:11:33.080]  一個真正遵行上帝的道的人
[00:11:33.080 --> 00:11:37.560]  他的生命是會結出愛的果子
[00:11:37.560 --> 00:11:41.880]  約翰在這裡順著這個方向做了一個轉折
[00:11:41.880 --> 00:11:47.480]  從我和上帝的關係帶到我和人的關係裡面
[00:11:47.480 --> 00:11:51.960]  在他的眼中這兩件事根本是同一件事
[00:11:51.960 --> 00:11:54.520]  一個人說自己認識上帝
[00:11:54.520 --> 00:11:56.840]  他是不是活在光裡面呢?
[00:11:56.840 --> 00:12:01.400]  不可以只是從他有沒有讀聖經
[00:12:01.400 --> 00:12:04.280]  有沒有祈禱、有沒有回教會、有沒有靈修
[00:12:04.280 --> 00:12:06.040]  去看得見
[00:12:06.040 --> 00:12:08.200]  還要看一件事就是
[00:12:08.200 --> 00:12:11.560]  他怎樣和他身邊的人去相處
[00:12:11.560 --> 00:12:17.000]  讓我們一起讀七至十一節這幾節經文
[00:12:17.000 --> 00:12:23.880]  「親愛的弟兄,我寫給你們的不是一條新命令
[00:12:23.880 --> 00:12:27.720]  乃是你們從起初所受的舊命令
[00:12:27.720 --> 00:12:31.480]  這舊命令就是你們所聽見的道
[00:12:31.480 --> 00:12:35.640]  再者,我寫給你們的是一條新命令
[00:12:35.640 --> 00:12:40.360]  在主是真的,在你們也是真的
[00:12:40.360 --> 00:12:45.000]  因為黑暗漸漸過去,真光已經照耀
[00:12:45.000 --> 00:12:49.320]  人若說自己在光明中卻恨他的弟兄
[00:12:49.320 --> 00:12:53.240]  他到如今還是在黑暗裡
[00:12:53.240 --> 00:12:56.440]  愛弟兄的就是住在光明中
[00:12:56.440 --> 00:12:59.720]  在他並沒有半點的緣由
[00:12:59.720 --> 00:13:03.160]  唯獨恨弟兄的是在黑暗裡
[00:13:03.160 --> 00:13:05.160]  且在黑暗裡行
[00:13:05.160 --> 00:13:07.560]  也不知道往哪裡去
[00:13:07.560 --> 00:13:12.840]  因為黑暗叫他顏正赫了」
[00:13:12.840 --> 00:13:18.120]  約翰在這裡其實用了兩種對比來講同一樣東西
[00:13:18.120 --> 00:13:22.200]  愛與恨和光與暗
[00:13:22.200 --> 00:13:28.520]  兩樣東西是同一件事的兩種說法
[00:13:28.520 --> 00:13:31.960]  活在光裡 即是懂得愛
[00:13:31.960 --> 00:13:36.520]  留在黑暗裡 即是困在恨裡
[00:13:36.520 --> 00:13:39.880]  我們先看愛這個命令本身說什麼
[00:13:39.880 --> 00:13:49.960]  再看黑暗如何在這個命令裡教導我們另一個說法
[00:13:49.960 --> 00:13:55.320]  第七、第八節約翰在這裡說的舊命令和新命令
[00:13:55.320 --> 00:13:57.240]  為什麼是舊?
[00:13:57.240 --> 00:14:02.040]  因為這個命令在信徒從起初所受的教導
[00:14:02.040 --> 00:14:04.440]  要彼此相愛
[00:14:04.440 --> 00:14:07.480]  這個教導不是一件新鮮的事
[00:14:07.480 --> 00:14:11.800]  甚至是信徒一開始已經聽過的道
[00:14:11.800 --> 00:14:16.040]  但是為什麼又說是新命令?
[00:14:16.040 --> 00:14:18.840]  這個新命令不同的是
[00:14:18.840 --> 00:14:22.760]  因為耶穌基督親自將這份愛活出來
[00:14:22.760 --> 00:14:26.680]  正如約翰在約翰福音13章34節
[00:14:26.680 --> 00:14:29.560]  他這樣提耶穌說
[00:14:29.560 --> 00:14:31.640]  「我怎樣愛你們
[00:14:31.640 --> 00:14:34.200]  你們也要怎樣相愛」
[00:14:34.200 --> 00:14:36.280]  所以基督徒的愛
[00:14:36.280 --> 00:14:40.120]  不只是上帝吩咐我所以我去愛人
[00:14:40.120 --> 00:14:42.760]  而是因為耶穌基督先愛我
[00:14:42.760 --> 00:14:50.440]  所以我開始學習用耶穌基督的方式去愛人
[00:14:50.440 --> 00:14:56.520]  愛弟兄不是一條與信仰分開的道德要求
[00:14:56.520 --> 00:14:59.480]  而是與上帝相交之後
[00:14:59.480 --> 00:15:03.480]  生命應該結出的果子
[00:15:03.480 --> 00:15:05.000]  以一種愛
[00:15:05.000 --> 00:15:08.600]  約翰用「光」來形容
[00:15:08.600 --> 00:15:10.840]  他說得很直接
[00:15:10.840 --> 00:15:13.720]  他說「人若說自己在光明中
[00:15:13.720 --> 00:15:15.800]  卻恨他的弟兄
[00:15:15.800 --> 00:15:20.120]  他到如今還是在黑暗裡」
[00:15:20.120 --> 00:15:21.560]  我上次提過
[00:15:21.560 --> 00:15:23.800]  約翰一書一章五節
[00:15:23.800 --> 00:15:26.520]  他說「上帝就是光
[00:15:26.520 --> 00:15:30.440]  在他毫無黑暗」
[00:15:30.440 --> 00:15:32.200]  所以活在光裡面
[00:15:32.200 --> 00:15:36.520]  不是說我們懂得很多聖經知識
[00:15:36.520 --> 00:15:42.680]  而是我們的生命開始反映上帝的聖情
[00:15:42.680 --> 00:15:46.200]  也就是上帝所說的「愛」
[00:15:46.200 --> 00:15:51.000]  所以約翰用一個非常實際的標準去判斷
[00:15:51.000 --> 00:15:54.600]  我們怎樣去對待我們身邊的人
[00:15:54.600 --> 00:16:00.040]  愛弟兄的人就是住在光明裡面
[00:16:00.040 --> 00:16:04.280]  恨弟兄的人就是在黑暗裡面行走
[00:16:04.280 --> 00:16:10.760]  愛弟兄的人知道他往哪裡去
[00:16:10.760 --> 00:16:12.680]  而恨弟兄的人
[00:16:12.680 --> 00:16:16.920]  經文說他不知道往哪裡去
[00:16:16.920 --> 00:16:17.880]  為甚麼?
[00:16:17.880 --> 00:16:23.400]  因為黑暗叫他的眼睛黑了
[00:16:23.400 --> 00:16:30.360]  只會一個人長期活在苦毒、怨恨、不饒恕裡面
[00:16:30.360 --> 00:16:35.080]  受的影響不僅是你不喜歡那個人
[00:16:35.080 --> 00:16:39.320]  自己的屬靈眼光也會慢慢失去焦點
[00:16:39.320 --> 00:16:41.640]  我們只看到對方的問題
[00:16:41.640 --> 00:16:44.760]  看不到自己的需要
[00:16:44.760 --> 00:16:49.640]  只記得別人怎樣去傷害我們
[00:16:49.640 --> 00:16:54.760]  他是忘記了我們自己同樣需要上帝的恩典
[00:16:54.760 --> 00:16:56.360]  但我們要留意
[00:16:56.360 --> 00:16:59.800]  愛弟兄不等於否定傷害
[00:16:59.800 --> 00:17:02.440]  也不等於我們沒有戒善
[00:17:02.440 --> 00:17:04.040]  有人傷害過我們
[00:17:04.040 --> 00:17:06.920]  我們可以承認自己受過傷
[00:17:06.920 --> 00:17:09.000]  有人做錯了事情
[00:17:09.000 --> 00:17:14.840]  我們也可以用主的方式去指出這些錯誤
[00:17:14.840 --> 00:17:20.760]  要輸不代表容許對方繼續傷害自己
[00:17:20.760 --> 00:17:22.680]  若翰在挑戰我們的是
[00:17:22.680 --> 00:17:26.360]  我們可否將公義交給上帝
[00:17:26.360 --> 00:17:33.800]  而不再讓這些苦毒、報仇和仇恨控制我們的生命
[00:17:33.800 --> 00:17:36.360]  弟兄姊妹,聖經所說的愛
[00:17:36.360 --> 00:17:44.680]  不是說每一個人都一定有同樣的感覺去對待別人
[00:17:44.680 --> 00:17:47.960]  我們未必喜歡所有人
[00:17:47.960 --> 00:17:52.040]  但我們可以去學習選擇尊重別人
[00:17:52.040 --> 00:17:54.440]  我們未必認同所有人
[00:17:54.440 --> 00:17:58.280]  但我們可以選擇不去傷害別人
[00:17:58.280 --> 00:18:00.120]  曾經受過的傷
[00:18:00.120 --> 00:18:05.320]  我們可以將饒恕交給上帝
[00:18:05.320 --> 00:18:08.680]  荷蘭有一位教徒叫做Cory
[00:18:08.680 --> 00:18:11.160]  他在二次世界大戰期間
[00:18:11.160 --> 00:18:14.920]  他因為幫助過猶太人而被捕
[00:18:14.920 --> 00:18:17.160]  送到集中營
[00:18:17.160 --> 00:18:22.360]  他姐姐也是在集中營裡死亡
[00:18:22.360 --> 00:18:23.640]  在戰爭之後
[00:18:23.640 --> 00:18:25.720]  他有一次在德國講道
[00:18:25.720 --> 00:18:28.520]  他講道上帝的饒恕
[00:18:28.520 --> 00:18:30.440]  講完道之後
[00:18:30.440 --> 00:18:32.760]  一位男士走過來
[00:18:32.760 --> 00:18:38.200]  這位男士原來正正就是當年集中營的守衛
[00:18:38.200 --> 00:18:41.320]  他這一刻已經信了耶穌
[00:18:41.320 --> 00:18:42.440]  他問Cory
[00:18:42.440 --> 00:18:44.760]  「你可不可以原諒我?」
[00:18:44.760 --> 00:18:46.520]  Cory說
[00:18:46.520 --> 00:18:49.480]  「那一刻真的很難
[00:18:49.480 --> 00:18:52.600]  很難說我原諒你
[00:18:52.600 --> 00:18:54.760]  丁子妹,如果是你
[00:18:54.760 --> 00:18:58.440]  是啊,你親眼看到你的家人
[00:18:58.440 --> 00:19:01.240]  被這個人弄死
[00:19:01.240 --> 00:19:04.200]  你能不能原諒他?」
[00:19:04.200 --> 00:19:08.680]  Cory說他自己真的不想原諒
[00:19:08.680 --> 00:19:12.920]  他所有痛苦的記憶立刻都回來了
[00:19:12.920 --> 00:19:15.640]  但是他向上帝祈禱
[00:19:15.640 --> 00:19:17.960]  求上帝幫助
[00:19:17.960 --> 00:19:22.280]  他說「主啊,我很願意伸出這隻手
[00:19:22.280 --> 00:19:24.360]  祢給我力量」
[00:19:24.360 --> 00:19:26.520]  最後他就伸出這隻手
[00:19:26.520 --> 00:19:28.680]  和對方握手
[00:19:28.680 --> 00:19:32.040]  這個故事最觸動我的地方
[00:19:32.040 --> 00:19:36.120]  是啊,饒恕不一定由感覺開始
[00:19:36.120 --> 00:19:40.520]  而是可以由一個選擇開始
[00:19:40.520 --> 00:19:44.440]  所以丁子妹剛才第一個問題我問的是
[00:19:44.440 --> 00:19:47.400]  當我們說我們認識上帝
[00:19:47.400 --> 00:19:53.560]  但是我們的生活裡面有沒有這些改變?
[00:19:53.560 --> 00:19:57.640]  第二個問題很想我們一起去探討的是
[00:19:57.640 --> 00:20:01.240]  如果有人觀察我們怎樣對待身邊的人
[00:20:01.240 --> 00:20:03.400]  他會不會看得出我們是一個
[00:20:03.400 --> 00:20:07.640]  活在光裡面認識主的人呢?
[00:20:07.640 --> 00:20:13.880]  有時候我們真的可以對陌生人很有禮貌
[00:20:13.880 --> 00:20:17.880]  但是最容易流露我們生命狀態的
[00:20:17.880 --> 00:20:21.080]  往往就是我們最親近的人
[00:20:21.080 --> 00:20:26.840]  我們的家人、我們的丁子妹、我們的朋友
[00:20:26.840 --> 00:20:29.640]  我們怎樣跟他們相處?
[00:20:29.640 --> 00:20:31.480]  以前我們可能會問
[00:20:31.480 --> 00:20:34.120]  「他做得對不對?」
[00:20:34.120 --> 00:20:37.240]  但是慢慢我們去學習
[00:20:37.240 --> 00:20:41.800]  我怎樣可以用耶穌基督的方法去對待他
[00:20:41.800 --> 00:20:45.320]  不單單是去看對方做得怎樣
[00:20:45.320 --> 00:20:51.320]  這個就是生命關係的改變
[00:20:51.320 --> 00:20:54.680]  說完信從神
[00:20:54.680 --> 00:21:01.800]  和弟兄姊妹關係的改變去學習愛之後
[00:21:01.800 --> 00:21:07.080]  約翰在12至14節給了一個橋樑我們
[00:21:07.080 --> 00:21:10.840]  他提到一個生命成長的橋樑
[00:21:10.840 --> 00:21:14.040]  讓我們一起讀這三節經文
[00:21:14.040 --> 00:21:16.920]  「小子們,我寫信給你們
[00:21:16.920 --> 00:21:20.760]  因為你們的罪直著主名得了赦免
[00:21:20.760 --> 00:21:23.080]  父老,我寫信給你們
[00:21:23.080 --> 00:21:27.320]  因為你們認識那從起初原有的
[00:21:27.320 --> 00:21:30.040]  少年人,我寫信給你們
[00:21:30.040 --> 00:21:33.880]  因為你們勝了那惡者
[00:21:33.880 --> 00:21:37.160]  小子們,我曾寫信給你們
[00:21:37.160 --> 00:21:39.480]  因為你們認識父
[00:21:39.480 --> 00:21:42.680]  父老,我曾寫信給你們
[00:21:42.680 --> 00:21:46.680]  因為你們認識那從起初原有的
[00:21:46.680 --> 00:21:49.880]  少年人,我曾寫信給你們
[00:21:49.880 --> 00:21:55.400]  因為你們剛強,上帝的道常存在你們心裡
[00:21:55.400 --> 00:22:00.120]  你們也勝了那惡者」
[00:22:00.120 --> 00:22:04.760]  約翰提到三派人
[00:22:04.760 --> 00:22:09.880]  小子們、少年人和父老
[00:22:09.880 --> 00:22:12.840]  這幾節經文有一個特色
[00:22:12.840 --> 00:22:16.120]  就是他不斷重複「我寫給你們」
[00:22:16.120 --> 00:22:19.480]  「我曾寫信給你們」
[00:22:19.480 --> 00:22:21.720]  這一種重複不是多餘
[00:22:21.720 --> 00:22:23.960]  而是約翰很想去強調
[00:22:23.960 --> 00:22:30.120]  就好像父母對子女說一件很重要的事情
[00:22:30.120 --> 00:22:33.800]  丁子妹,重要的事情我們說多少次?
[00:22:33.800 --> 00:22:37.000]  三次,最少說三次
[00:22:37.000 --> 00:22:39.720]  父母對子女說一件重要的事情
[00:22:39.720 --> 00:22:42.680]  很多時候都是「我之前已經跟你說過了
[00:22:42.680 --> 00:22:44.520]  我現在再提醒你」
[00:22:44.520 --> 00:22:46.840]  約翰就好像一位牧者那樣
[00:22:46.840 --> 00:22:49.080]  提醒一群信徒
[00:22:49.080 --> 00:22:50.520]  你們要記得
[00:22:50.520 --> 00:22:54.040]  自己在耶穌基督裡已經領受了什麼
[00:22:54.040 --> 00:23:00.600]  有學者認為這三個稱呼只是三個稱呼
[00:23:00.600 --> 00:23:03.000]  也有學者覺得
[00:23:03.000 --> 00:23:08.600]  是在表達信徒三個屬靈成長的階段
[00:23:08.600 --> 00:23:13.000]  小子們,這個字代表所有信徒
[00:23:13.000 --> 00:23:15.480]  約翰首先提醒他們
[00:23:15.480 --> 00:23:18.760]  你們的罪藉著主的名得了赦免
[00:23:18.760 --> 00:23:20.360]  你們是認識父
[00:23:20.360 --> 00:23:24.760]  所以我們能夠成為上帝的兒女
[00:23:24.760 --> 00:23:25.800]  彼此相交
[00:23:25.800 --> 00:23:29.000]  最根本的原因不是我們背景相同
[00:23:29.000 --> 00:23:35.400]  而是我們同樣忘了基督的赦免
[00:23:35.400 --> 00:23:39.240]  同樣認識這位天父
[00:23:39.240 --> 00:23:40.600]  少年人
[00:23:40.600 --> 00:23:43.560]  約翰說他們「聖了那惡者」
[00:23:43.560 --> 00:23:50.600]  十四節指出他們之所以剛強是因為上帝的道常存在在他們的心裡
[00:23:50.600 --> 00:23:56.120]  所以屬靈生命的剛強不是靠自己變得越來越厲害
[00:23:56.120 --> 00:24:02.520]  而是上帝的道越來越深入進入我們的生命當中
[00:24:02.520 --> 00:24:03.720]  至於父老
[00:24:03.720 --> 00:24:05.400]  約翰兩次都說
[00:24:05.400 --> 00:24:10.360]  「因為你們認識那起初原有的」
[00:24:10.360 --> 00:24:17.240]  這裡提醒我們生命成熟不只是順主連日的增加
[00:24:17.240 --> 00:24:22.040]  而是我們對主有越來越深的認識
[00:24:22.040 --> 00:24:26.360]  有那份信任
[00:24:26.360 --> 00:24:28.920]  倚靠我們的主
[00:24:28.920 --> 00:24:31.960]  當然在《釋經》上
[00:24:31.960 --> 00:24:35.320]  對少子們、少年人、父老
[00:24:35.320 --> 00:24:38.520]  究竟是三個屬靈成長的階段
[00:24:38.520 --> 00:24:42.920]  還是約翰對全體的信徒有不同的稱呼
[00:24:42.920 --> 00:24:46.760]  剛才我提到《釋經》上仍然有不同的理解
[00:24:46.760 --> 00:24:48.360]  但無論如何去理解
[00:24:48.360 --> 00:24:50.120]  重點很清楚就是
[00:24:50.120 --> 00:24:54.360]  信仰生命不應該只是停留在原地
[00:24:54.360 --> 00:24:56.760]  而是要不斷地成長
[00:24:56.760 --> 00:25:00.280]  所以相交不是停留的
[00:25:00.280 --> 00:25:05.880]  我們和上帝的關係不應該只是停留在我們順主的階段
[00:25:05.880 --> 00:25:09.560]  不應該只是停留在我們受浸的階段
[00:25:09.560 --> 00:25:12.760]  而是應該不斷地成長
[00:25:12.760 --> 00:25:15.880]  我們不僅是認識上帝的名
[00:25:15.880 --> 00:25:19.960]  不僅是知道耶穌的補血洗淨我們的生命
