
[00:00:00.000 --> 00:00:05.000]  感謝神今天可以和大家分享神自己的話語
[00:01:26.000 --> 00:01:29.000]  將最珍貴的東西來獻給他
[00:01:29.000 --> 00:01:31.000]  所以我們都通常
[00:01:31.000 --> 00:01:35.000]  我們頑皮的會友就說
[00:01:35.000 --> 00:01:37.000]  戴穩安全帶啊
[00:01:37.000 --> 00:01:40.000]  不是啦 一會兒就走了出去
[00:01:40.000 --> 00:01:43.000]  其實我們真的很和這個故事
[00:01:43.000 --> 00:01:46.000]  很希望保持一些距離
[00:01:46.000 --> 00:01:48.000]  因為我們很怕神要
[00:01:48.000 --> 00:01:50.000]  我們將最珍貴的東西
[00:01:50.000 --> 00:01:52.000]  來獻給他
[00:01:52.000 --> 00:01:54.000]  所以有個牧師說
[00:01:54.000 --> 00:01:56.000]  其實我們時時都這樣求
[00:01:56.000 --> 00:01:59.000]  他說 神啊 給我們五毫子的信心
[00:01:59.000 --> 00:02:01.000]  五毫子的信心
[00:02:01.000 --> 00:02:04.000]  剛剛夠安慰我們的良心
[00:02:04.000 --> 00:02:07.000]  但是不足夠來搞動我們的心
[00:02:07.000 --> 00:02:09.000]  來為神的榮耀
[00:02:09.000 --> 00:02:11.000]  為神的國度而活
[00:02:11.000 --> 00:02:13.000]  神啊 給我們五毫子的信心
[00:02:13.000 --> 00:02:16.000]  剛剛夠幫助我
[00:02:16.000 --> 00:02:18.000]  去脫離一些難關
[00:02:18.000 --> 00:02:21.000]  但是沒辦法可以讓我更深的
[00:02:21.000 --> 00:02:23.000]  去經歷神
[00:02:23.000 --> 00:02:26.000]  這個是不是我們的禱告呢
[00:02:26.000 --> 00:02:30.000]  其實我們的神是絕對良善的
[00:02:30.000 --> 00:02:32.000]  他是慈愛的神
[00:02:32.000 --> 00:02:34.000]  我們唱了很多的歌
[00:02:34.000 --> 00:02:38.000]  講到耶穌愛我們
[00:02:38.000 --> 00:02:41.000]  甚至將他的生命來給我們
[00:02:41.000 --> 00:02:44.000]  神說要將那些眼未曾見
[00:02:44.000 --> 00:02:47.000]  耳朵也未曾聽到的東西
[00:02:47.000 --> 00:02:50.000]  給那些相信他的人
[00:02:50.000 --> 00:02:52.000]  他要帶我們去更高的地方
[00:02:52.000 --> 00:02:55.000]  更深的地方
[00:02:55.000 --> 00:02:56.000]  但是很多時候
[00:02:56.000 --> 00:02:58.000]  我們卻很害怕
[00:02:58.000 --> 00:03:01.000]  跟神保持一定的距離
[00:03:01.000 --> 00:03:06.000]  很怕他帶我們去更深的地方
[00:03:06.000 --> 00:03:09.000]  我可不可以在這個時候問一問你
[00:03:09.000 --> 00:03:12.000]  你最近跟神同行
[00:03:12.000 --> 00:03:14.000]  那個景況是怎樣的
[00:03:14.000 --> 00:03:17.000]  你的生活是憑眼見
[00:03:17.000 --> 00:03:19.000]  還是憑信心
[00:03:19.000 --> 00:03:23.000]  你最近有沒有很深的來經歷神
[00:03:23.000 --> 00:03:24.000]  有沒有遇到一些
[00:03:24.000 --> 00:03:28.000]  沒有神你沒辦法解決的事情
[00:03:28.000 --> 00:03:30.000]  最近你服侍神
[00:03:30.000 --> 00:03:32.000]  有沒有需要你去放棄
[00:03:32.000 --> 00:03:35.000]  一些你珍貴的事物呢
[00:03:35.000 --> 00:03:37.000]  你讀神的話語的時候
[00:03:37.000 --> 00:03:40.000]  是不是即刻的信服
[00:03:40.000 --> 00:03:44.000]  還是跟他討價還價呢
[00:03:44.000 --> 00:03:46.000]  你是不是真的相信
[00:03:46.000 --> 00:03:50.000]  神是絕對良善的呢
[00:03:50.000 --> 00:03:54.000]  很多時候我們很怕神會善我們
[00:03:54.000 --> 00:03:56.000]  很怕他會作弄我們
[00:03:56.000 --> 00:03:59.000]  但是聖經給我們看到的神
[00:03:59.000 --> 00:04:01.000]  是絕對良善的
[00:04:01.000 --> 00:04:03.000]  你有沒有真正相信
[00:04:03.000 --> 00:04:08.000]  他是慈愛永遠不改變的神
[00:04:08.000 --> 00:04:10.000]  今天我們來看
[00:04:10.000 --> 00:04:14.000]  阿伯拉罕這個信心的旅程
[00:04:14.000 --> 00:04:15.000]  一開始的時候
[00:04:15.000 --> 00:04:17.000]  第一第二節
[00:04:17.000 --> 00:04:21.000]  聖經的作者很明顯地告訴我們
[00:04:21.000 --> 00:04:25.000]  這是神給他的一個考驗
[00:04:25.000 --> 00:04:27.000]  神跟阿伯拉罕說
[00:04:27.000 --> 00:04:29.000]  他說阿伯拉罕
[00:04:29.000 --> 00:04:31.000]  你要帶你的兒子
[00:04:31.000 --> 00:04:33.000]  去摩利亞的地方
[00:04:33.000 --> 00:04:37.000]  然後在我所指示你的一座山上
[00:04:37.000 --> 00:04:41.000]  將他獻給我為繁濟
[00:04:41.000 --> 00:04:45.000]  而且神這個命令很具體的
[00:04:45.000 --> 00:04:49.000]  他說他的兒子用了三個形容詞
[00:04:49.000 --> 00:04:52.000]  你的兒子獨生的兒子
[00:04:52.000 --> 00:04:54.000]  連名字都說了
[00:04:54.000 --> 00:04:56.000]  你所愛的以撒
[00:04:56.000 --> 00:04:58.000]  阿伯拉罕沒有辦法推位
[00:04:58.000 --> 00:05:02.000]  沒有辦法找另外一個來代替
[00:05:02.000 --> 00:05:06.000]  然後阿伯拉罕的回應是怎樣呢
[00:05:06.000 --> 00:05:08.000]  他有沒有討價還價呢
[00:05:08.000 --> 00:05:12.000]  阿伯拉罕是很擅長討價還價的人
[00:05:12.000 --> 00:05:13.000]  是不是
[00:05:13.000 --> 00:05:15.000]  記不記得在所多瑪俄摩拉
[00:05:15.000 --> 00:05:19.000]  天使要去毀滅這兩座城的時候
[00:05:19.000 --> 00:05:21.000]  阿伯拉罕跟他們討價還價
[00:05:21.000 --> 00:05:23.000]  如果有五十個異人
[00:05:23.000 --> 00:05:25.000]  你還會不會毀滅那座城
[00:05:25.000 --> 00:05:28.000]  四十五 四十 三十
[00:05:28.000 --> 00:05:30.000]  一直說到
[00:05:30.000 --> 00:05:32.000]  如果有十個異人
[00:05:32.000 --> 00:05:34.000]  你會不會毀滅那個城
[00:05:34.000 --> 00:05:38.000]  不是阿伯拉罕不懂得討價還價
[00:05:38.000 --> 00:05:43.000]  但是他聽到神自己呼召的時候
[00:05:43.000 --> 00:05:45.000]  他的表現是什麼呢
[00:05:45.000 --> 00:05:47.000]  絕對的信服
[00:05:47.000 --> 00:05:52.000]  他的信心表現在他一連串的行動裡面
[00:05:52.000 --> 00:05:54.000]  我不知道他那晚有沒有睡覺
[00:05:54.000 --> 00:05:57.000]  但是他清早就起來了
[00:05:57.000 --> 00:05:58.000]  然後預備了爐
[00:05:58.000 --> 00:06:01.000]  然後帶著跟他一起的兩個僕人
[00:06:01.000 --> 00:06:03.000]  和兒子以撒
[00:06:03.000 --> 00:06:05.000]  把柴劈好
[00:06:05.000 --> 00:06:09.000]  然後就馬上前往摩利亞地
[00:06:09.000 --> 00:06:12.000]  走了三天的旅程
[00:06:12.000 --> 00:06:16.000]  他們終於遠遠地看到那座山
[00:06:16.000 --> 00:06:19.000]  他就留下兩個僕人
[00:06:19.000 --> 00:06:22.000]  然後他自己和以撒
[00:06:22.000 --> 00:06:24.000]  背著那些柴
[00:06:24.000 --> 00:06:28.000]  就向那個山進行
[00:06:28.000 --> 00:06:30.000]  然後他剛離開的時候
[00:06:30.000 --> 00:06:32.000]  他說了這句話
[00:06:32.000 --> 00:06:35.000]  他說我和我的兒子去那邊
[00:06:35.000 --> 00:06:37.000]  然後我們敬拜
[00:06:37.000 --> 00:06:39.000]  然後回來
[00:06:39.000 --> 00:06:41.000]  但是如果你留心
[00:06:41.000 --> 00:06:45.000]  他那個詞語是眾數的
[00:06:45.000 --> 00:06:47.000]  他說我們去敬拜
[00:06:47.000 --> 00:06:50.000]  然後我們會回來
[00:06:50.000 --> 00:06:54.000]  他是不是為了不要讓那些僕人阻攔他
[00:06:54.000 --> 00:06:56.000]  你不可以獻你的兒子
[00:06:56.000 --> 00:06:59.000]  因為很多時候我們相信福神的時候
[00:06:59.000 --> 00:07:01.000]  有很多人說很多話
[00:07:01.000 --> 00:07:03.000]  是不是因為這樣
[00:07:03.000 --> 00:07:06.000]  還是因為另外一些原因
[00:07:06.000 --> 00:07:10.000]  我相信他不是怕僕人的阻撓
[00:07:10.000 --> 00:07:14.000]  而是他相信神給他的應許
[00:07:14.000 --> 00:07:19.000]  神應許他的後裔要由以撒出來
[00:07:19.000 --> 00:07:23.000]  以撒的後裔比海撒還多
[00:07:23.000 --> 00:07:27.000]  阿巴拉罕完全相信神的應許
[00:07:27.000 --> 00:07:29.000]  因為一生他和神同行
[00:07:29.000 --> 00:07:32.000]  神的應許從來沒有落空
[00:07:32.000 --> 00:07:35.000]  就算撒拉沒辦法生孩子的時候
[00:07:35.000 --> 00:07:39.000]  神也可以將以撒賜給他們
[00:07:39.000 --> 00:07:41.000]  他雖然不知道以後會怎樣
[00:07:41.000 --> 00:07:45.000]  但是他相信他跟隨的神
[00:07:45.000 --> 00:07:47.000]  這就是信心
[00:07:47.000 --> 00:07:51.000]  信心就是對所盼望的事有把握
[00:07:51.000 --> 00:07:54.000]  對還沒看到的事有確據
[00:07:54.000 --> 00:07:56.000]  希伯來書第十一章第一節
[00:07:56.000 --> 00:07:58.000]  這樣跟我們說
[00:07:58.000 --> 00:08:02.000]  然後他們慢慢地在那條路上
[00:08:02.000 --> 00:08:05.000]  向著山來走
[00:08:05.000 --> 00:08:08.000]  我相信那個旅程
[00:08:08.000 --> 00:08:12.000]  是一個不是很容易走的旅程
[00:08:12.000 --> 00:08:14.000]  究竟他是不是跟兒子
[00:08:14.000 --> 00:08:17.000]  好像平時父子一起走那樣
[00:08:17.000 --> 00:08:18.000]  很多話說
[00:08:18.000 --> 00:08:22.000]  還是很安靜的一個旅程
[00:08:22.000 --> 00:08:25.000]  以撒也不是第一次
[00:08:25.000 --> 00:08:28.000]  跟父親去獻範祭
[00:08:28.000 --> 00:08:31.000]  我相信在他長大成長的過程
[00:08:31.000 --> 00:08:35.000]  時時都跟他父親一起獻範祭給耶和華
[00:08:35.000 --> 00:08:37.000]  他也知道怎樣獻
[00:08:37.000 --> 00:08:41.000]  有火有柴也有羔羊
[00:08:41.000 --> 00:08:42.000]  所以他問了一個問題
[00:08:42.000 --> 00:08:44.000]  他說爸爸
[00:08:44.000 --> 00:08:48.000]  我們有柴有刀有火
[00:08:48.000 --> 00:08:52.000]  但是羔羊在哪裡
[00:08:52.000 --> 00:08:54.000]  羔羊在哪裡
[00:08:54.000 --> 00:08:56.000]  很正確的一個問題
[00:08:56.000 --> 00:08:59.000]  阿伯拉罕可以怎樣回答呢
[00:08:59.000 --> 00:09:02.000]  你就是羔羊
[00:09:02.000 --> 00:09:03.000]  不是
[00:09:03.000 --> 00:09:05.000]  很殘忍如果這樣回答
[00:09:05.000 --> 00:09:06.000]  是不是
[00:09:06.000 --> 00:09:11.000]  而阿伯拉罕仍然對神有信心
[00:09:11.000 --> 00:09:14.000]  他說我兒神必定為自己
[00:09:14.000 --> 00:09:18.000]  預備做範祭的羔羊
[00:09:18.000 --> 00:09:19.000]  他說這句
[00:09:19.000 --> 00:09:22.000]  是知道以撒是羔羊說的
[00:09:22.000 --> 00:09:27.000]  還是他知道神會有另外的預備
[00:09:27.000 --> 00:09:28.000]  但是無論怎樣
[00:09:28.000 --> 00:09:31.000]  他知道他所相信的神
[00:09:31.000 --> 00:09:34.000]  永遠都有預備
[00:09:34.000 --> 00:09:39.000]  神的鷹從來沒有落空
[00:09:39.000 --> 00:09:40.000]  說到這裡
[00:09:40.000 --> 00:09:43.000]  我們的生命有什麼地方
[00:09:43.000 --> 00:09:46.000]  我們是需要更加相信
[00:09:46.000 --> 00:09:48.000]  神有預備呢
[00:09:48.000 --> 00:09:51.000]  是不是我們生命裡有一些掙扎
[00:09:51.000 --> 00:09:54.000]  是不是我們經濟上有一些掙扎
[00:09:54.000 --> 00:09:56.000]  有一些難處
[00:09:56.000 --> 00:09:58.000]  或者在人際關係上
[00:09:58.000 --> 00:10:00.000]  或者在生意上
[00:10:00.000 --> 00:10:02.000]  未來的方向上
[00:10:02.000 --> 00:10:04.000]  在服事裡面
[00:10:04.000 --> 00:10:08.000]  我們很需要耶和華以立
[00:10:08.000 --> 00:10:10.000]  很需要相信
[00:10:10.000 --> 00:10:14.000]  我們的神必定有預備
[00:10:14.000 --> 00:10:16.000]  可能有一些家長
[00:10:16.000 --> 00:10:22.000]  我們在兒女的事裡面爭執
[00:10:22.000 --> 00:10:24.000]  神明長大之後
[00:10:24.000 --> 00:10:26.000]  不再回來教會
[00:10:26.000 --> 00:10:28.000]  有自己的生活
[00:10:28.000 --> 00:10:29.000]  甚至他們說
[00:10:29.000 --> 00:10:34.000]  我不再相信你所信的信仰
[00:10:34.000 --> 00:10:36.000]  是不是在這些地方
[00:10:36.000 --> 00:10:39.000]  我們真的需要更深的經歷
[00:10:39.000 --> 00:10:40.000]  耶和華以立
[00:10:40.000 --> 00:10:45.000]  他必定有預備
[00:10:45.000 --> 00:10:50.000]  然後終於他們來到這個山上面
[00:10:50.000 --> 00:10:52.000]  仍然是一連串的行動
[00:10:52.000 --> 00:10:55.000]  表現阿伯拉香的信心
[00:10:55.000 --> 00:10:57.000]  他建了一座壇
[00:10:57.000 --> 00:10:59.000]  然後把柴擺好
[00:10:59.000 --> 00:11:02.000]  綁著他的兒子以撒
[00:11:02.000 --> 00:11:06.000]  然後放在壇的柴上面
[00:11:06.000 --> 00:11:09.000]  你要記得以撒不是兩歲
[00:11:09.000 --> 00:11:12.000]  以撒已經十幾歲了
[00:11:12.000 --> 00:11:14.000]  然後阿伯拉香一百歲
[00:11:14.000 --> 00:11:17.000]  一個手指就可以推開他
[00:11:17.000 --> 00:11:21.000]  但是以撒也完全表現
[00:11:21.000 --> 00:11:24.000]  他對爸爸的愛的信心
[00:11:24.000 --> 00:11:26.000]  他知道爸爸不會
[00:11:26.000 --> 00:11:31.000]  對他做任何不是神旨意的事
[00:11:31.000 --> 00:11:36.000]  以撒的信服也讓我們覺得很詫異
[00:11:36.000 --> 00:11:38.000]  然後他就舉起刀
[00:11:38.000 --> 00:11:40.000]  預備殺以撒
[00:11:40.000 --> 00:11:45.000]  把他獻上作為繁祭
[00:11:45.000 --> 00:11:47.000]  有一個哲學家奇克哥說
[00:11:47.000 --> 00:11:51.000]  這樣的信心是荒謬的
[00:11:51.000 --> 00:11:52.000]  你同意嗎
[00:11:52.000 --> 00:11:55.000]  這樣的信心怎麼可能
[00:11:55.000 --> 00:11:56.000]  荒謬的
[00:11:56.000 --> 00:11:58.000]  是一個神話而已
[00:11:58.000 --> 00:12:00.000]  不可能的
[00:12:00.000 --> 00:12:03.000]  是不合情不合理的
[00:12:03.000 --> 00:12:07.000]  你覺得是不是真的很荒謬
[00:12:07.000 --> 00:12:09.000]  就在這個時候
[00:12:09.000 --> 00:12:12.000]  耶和華的使者在天上面說
[00:12:12.000 --> 00:12:15.000]  阿伯拉罕你不可以動手
[00:12:15.000 --> 00:12:18.000]  你不可以傷害你的兒子
[00:12:18.000 --> 00:12:19.000]  然後他說
[00:12:19.000 --> 00:12:23.000]  現在我知道你是敬畏神的人
[00:12:23.000 --> 00:12:25.000]  因為你沒有將你的兒子
[00:12:25.000 --> 00:12:30.000]  就是你的獨生子留下不給我
[00:12:30.000 --> 00:12:34.000]  阿伯拉罕的信心是毫無保留的信心
[00:12:34.000 --> 00:12:36.000]  他最珍貴的東西
[00:12:36.000 --> 00:12:40.000]  也都可以來獻給神
[00:12:40.000 --> 00:12:43.000]  這個考驗他合格了
[00:12:43.000 --> 00:12:45.000]  這個考驗他通過了
[00:12:45.000 --> 00:12:48.000]  然後阿伯拉罕舉目的時候
[00:12:48.000 --> 00:12:50.000]  就看到一隻公綿羊
[00:12:50.000 --> 00:12:54.000]  他的角纏在那些貫蟲那裡
[00:12:54.000 --> 00:13:00.000]  然後的確耶和華為他預備這個繁祭
[00:13:00.000 --> 00:13:02.000]  代替他的兒子
[00:13:02.000 --> 00:13:06.000]  阿伯拉罕就稱那個地方叫做耶和華以立
[00:13:06.000 --> 00:13:08.000]  在耶和華的山上面
[00:13:08.000 --> 00:13:12.000]  必定有預備
[00:13:12.000 --> 00:13:15.000]  說到這裡你有沒有想
[00:13:15.000 --> 00:13:20.000]  阿伯拉罕怎麼可能有這麼荒謬的信心
[00:13:20.000 --> 00:13:23.000]  很多時候我們看這個故事的時候
[00:13:23.000 --> 00:13:24.000]  我們會問
[00:13:24.000 --> 00:13:26.000]  我有沒有這樣的信心
[00:13:26.000 --> 00:13:30.000]  將我最珍貴的東西來獻給神
[00:13:30.000 --> 00:13:32.000]  很多時候我們向自己裡面看
[00:13:32.000 --> 00:13:35.000]  我有沒有這麼多信心
[00:13:35.000 --> 00:13:39.000]  但是其實可能我們問錯問題了
[00:13:39.000 --> 00:13:42.000]  不是我有多少信心
[00:13:42.000 --> 00:13:46.000]  而是我們所信的神是多麼信實
[00:13:46.000 --> 00:13:50.000]  我們所信的神是多麼有慈愛
[00:13:50.000 --> 00:13:53.000]  還有他是一個完全良善的神
[00:13:53.000 --> 00:13:55.000]  我們應該問的是
[00:13:55.000 --> 00:13:59.000]  我所信的神是怎樣的一個神
[00:13:59.000 --> 00:14:04.000]  我所跟隨的神是怎樣的一個神
[00:14:04.000 --> 00:14:07.000]  這個就是阿伯拉罕的信心
[00:14:07.000 --> 00:14:10.000]  他從頭到尾不是看自己的
[00:14:10.000 --> 00:14:13.000]  他是看那位的神
[00:14:13.000 --> 00:14:15.000]  如果我們看自己的確
[00:14:15.000 --> 00:14:17.000]  我們五毫子信心就夠了
[00:14:17.000 --> 00:14:19.000]  不要太多
[00:14:19.000 --> 00:14:22.000]  不要太多這些東西來搞
[00:14:22.000 --> 00:14:25.000]  但是如果你看神的時候
[00:14:25.000 --> 00:14:28.000]  你就不會覺得有這麼困難
[00:14:28.000 --> 00:14:31.000]  在希伯來書給我們看到
[00:14:31.000 --> 00:14:35.000]  究竟阿伯拉罕的信心是怎樣來的
[00:14:35.000 --> 00:14:38.000]  十七到十九節
[00:14:38.000 --> 00:14:40.000]  他說因著信
[00:14:40.000 --> 00:14:42.000]  阿伯拉罕被考驗的時候
[00:14:42.000 --> 00:14:44.000]  將以撒獻上
[00:14:44.000 --> 00:14:46.000]  就是這個故事
[00:14:46.000 --> 00:14:49.000]  這個就是領受了應許的人
[00:14:49.000 --> 00:14:53.000]  甘心將自己獨生子來獻上
[00:14:53.000 --> 00:14:56.000]  論到以撒這個兒子
[00:14:56.000 --> 00:14:59.000]  神曾經說從以撒生的人
[00:14:59.000 --> 00:15:02.000]  才可以稱為你的後裔
[00:15:02.000 --> 00:15:06.000]  所以只是從以撒那條線下來的
[00:15:06.000 --> 00:15:09.000]  然後才是阿伯拉罕的後裔
[00:15:09.000 --> 00:15:11.000]  所以阿伯拉罕認為
[00:15:11.000 --> 00:15:14.000]  神甚至可以使人在死裡面復活
[00:15:14.000 --> 00:15:16.000]  意味著
[00:15:16.000 --> 00:15:20.000]  他可以得回他的兒子
[00:15:20.000 --> 00:15:22.000]  神他所信的神
[00:15:22.000 --> 00:15:25.000]  是可以叫死人復活的神
[00:15:25.000 --> 00:15:27.000]  所以他不怕
[00:15:27.000 --> 00:15:30.000]  他不是看自己心裡有多少信心
[00:15:30.000 --> 00:15:35.000]  他看的是從開始到現在這個時候
[00:15:35.000 --> 00:15:37.000]  都在帶領他
[00:15:37.000 --> 00:15:39.000]  都在祝福他的神
[00:15:39.000 --> 00:15:41.000]  所以他不害怕
[00:15:41.000 --> 00:15:44.000]  他知道就算這個兒子獻上作繁殖
[00:15:44.000 --> 00:15:49.000]  神可以叫他在死裡面復活
[00:15:49.000 --> 00:15:54.000]  所以神應許將大大的福氣賜給他
[00:15:54.000 --> 00:15:58.000]  而且叫他的後裔多過天上的星
[00:15:58.000 --> 00:16:00.000]  海上的沙
[00:16:00.000 --> 00:16:03.000]  然後他的後裔可以勝過仇敵
[00:16:03.000 --> 00:16:05.000]  地上的萬國
[00:16:05.000 --> 00:16:08.000]  也因為他的後裔得福
[00:16:08.000 --> 00:16:10.000]  今天我們可以坐在這裡
[00:16:10.000 --> 00:16:13.000]  是因為以撒的後裔
[00:16:13.000 --> 00:16:19.000]  耶穌基督為我們所成就的事
[00:16:19.000 --> 00:16:23.000]  由創世紀二十三章開始
[00:16:23.000 --> 00:16:26.000]  還有一點點關於阿巴拉罕的記錄
[00:16:26.000 --> 00:16:30.000]  但是他再沒有受到考驗
[00:16:30.000 --> 00:16:33.000]  因為最難最大的考驗
[00:16:33.000 --> 00:16:35.000]  他已經通過了
[00:16:35.000 --> 00:16:37.000]  final examination
[00:16:37.000 --> 00:16:40.000]  都已經合格了
[00:16:40.000 --> 00:16:46.000]  這個故事對我們有什麼啟示
[00:16:46.000 --> 00:16:49.000]  對我們有什麼意義
[00:16:49.000 --> 00:16:51.000]  其實信心的旅程
[00:16:51.000 --> 00:16:53.000]  是充滿危險
[00:16:53.000 --> 00:16:55.000]  充滿不明朗
[00:16:55.000 --> 00:16:58.000]  也都需要我們冒險
[00:16:58.000 --> 00:17:03.000]  特別需要我們不為自己保留任何的事
[00:17:03.000 --> 00:17:06.000]  任何我們最珍貴的事
[00:17:06.000 --> 00:17:13.000]  但是我們時時都拼命為自己留下很多的東西
[00:17:13.000 --> 00:17:15.000]  有一個牧師曾經說
[00:17:15.000 --> 00:17:17.000]  他在人類的內心裡面
[00:17:17.000 --> 00:17:19.000]  有一條很強韌的根
[00:17:19.000 --> 00:17:23.000]  是在墮落的生命裡面生出來的
[00:17:23.000 --> 00:17:25.000]  這條根的天性
[00:17:25.000 --> 00:17:27.000]  就是不斷的佔有
[00:17:27.000 --> 00:17:29.000]  不斷的擁有
[00:17:29.000 --> 00:17:32.000]  這條根最喜歡用的字就是
[00:17:32.000 --> 00:17:33.000]  me
[00:17:33.000 --> 00:17:34.000]  me
[00:17:34.000 --> 00:17:35.000]  和 mine
[00:17:35.000 --> 00:17:37.000]  是屬於我的
[00:17:37.000 --> 00:17:41.000]  而且將一切的東西拿得很緊
[00:17:41.000 --> 00:17:42.000]  很容易看到的
[00:17:42.000 --> 00:17:44.000]  我們對物質的事
[00:17:44.000 --> 00:17:46.000]  很想擁有
[00:17:46.000 --> 00:17:47.000]  很容易看到的
[00:17:47.000 --> 00:17:50.000]  我們對錢
[00:17:50.000 --> 00:17:52.000]  對珠寶
[00:17:52.000 --> 00:17:53.000]  名畫
[00:17:53.000 --> 00:17:58.000]  這些東西我們很多時候都很想擁有
[00:17:58.000 --> 00:18:00.000]  甚至有時候我們覺得
[00:18:00.000 --> 00:18:02.000]  有些爛的東西
[00:18:02.000 --> 00:18:05.000]  我們都很想保留的
[00:18:05.000 --> 00:18:07.000]  我有一件T恤
[00:18:07.000 --> 00:18:09.000]  是我中學的時候
[00:18:09.000 --> 00:18:10.000]  幾十年前
[00:18:10.000 --> 00:18:12.000]  在香港讀中學
[00:18:12.000 --> 00:18:17.000]  我那班就有一件T恤印了寫著我們學校的名字
[00:18:17.000 --> 00:18:19.000]  跟了我幾十年了
[00:18:19.000 --> 00:18:21.000]  我很喜歡穿
[00:18:21.000 --> 00:18:23.000]  質地很好的
[00:18:23.000 --> 00:18:24.000]  然後我穿了很久
[00:18:24.000 --> 00:18:28.000]  跟我身形已經合為一體了
[00:18:28.000 --> 00:18:30.000]  其實很舊的了
[00:18:30.000 --> 00:18:34.000]  薄到我吹風都吹個洞出來的了
[00:18:34.000 --> 00:18:37.000]  但是我仍然拿著那件衣服
[00:18:37.000 --> 00:18:40.000]  不捨得放棄
[00:18:40.000 --> 00:18:45.000]  這就是我們那種不斷希望
[00:18:45.000 --> 00:18:47.000]  拿著一些東西
[00:18:47.000 --> 00:18:50.000]  或者我們很希望留名
[00:18:50.000 --> 00:18:54.000]  很希望我們的夢可以繼續延續
[00:18:54.000 --> 00:18:59.000]  很希望別人來慶祝我們的豐功偉績
[00:18:59.000 --> 00:19:01.000]  或者有一些人
[00:19:01.000 --> 00:19:05.000]  我們不願意放開
[00:19:05.000 --> 00:19:11.000]  今天什麼在我們的心裡面居首位呢
[00:19:11.000 --> 00:19:16.000]  神是不是真的在我們的心裡面居首位呢
[00:19:16.000 --> 00:19:19.000]  可能我們可以問自己幾個問題
[00:19:19.000 --> 00:19:20.000]  有沒有一些東西
[00:19:20.000 --> 00:19:22.000]  有沒有一些人
[00:19:22.000 --> 00:19:24.000]  如果我們失去的時候
[00:19:24.000 --> 00:19:29.000]  我們沒有辦法繼續生活的
[00:19:29.000 --> 00:19:31.000]  在困難裡面
[00:19:31.000 --> 00:19:36.000]  我們第一個要去找的幫助在哪裡呢
[00:19:36.000 --> 00:19:38.000]  是哪個人呢
[00:19:38.000 --> 00:19:44.000]  或者是我們第一個找的幫助就是神
[00:19:44.000 --> 00:19:45.000]  有沒有一些禱告
[00:19:45.000 --> 00:19:48.000]  你說如果神不答應我這個禱告
[00:19:48.000 --> 00:19:51.000]  我就不再相信他
[00:19:51.000 --> 00:19:55.000]  其實這些問題的答案
[00:19:55.000 --> 00:19:57.000]  給我們看到
[00:19:57.000 --> 00:20:00.000]  我們生命裡面最珍貴
[00:20:00.000 --> 00:20:04.000]  最不願意放開的是什麼
[00:20:04.000 --> 00:20:08.000]  有些什麼是你要拿得很實
[00:20:08.000 --> 00:20:10.000]  不願意給神
[00:20:10.000 --> 00:20:17.000]  在神面前仍然有保留的呢
[00:20:17.000 --> 00:20:19.000]  很多年前
[00:20:19.000 --> 00:20:23.000]  我最珍貴的就是我唱歌的聲音
[00:20:23.000 --> 00:20:25.000]  我學了很久唱歌
[00:20:25.000 --> 00:20:28.000]  然後一個學位讀到三個學位
[00:20:28.000 --> 00:20:31.000]  我在博士班快畢業的時候
