
[00:00:00.000 --> 00:00:03.420]  《約翰福音》第21章20-25節
[00:05:49.660 --> 00:05:53.500]  「想做就去做,你喜歡去哪裡就去哪裡,自由自在」
[00:05:53.500 --> 00:05:57.780]  很多年輕人都是有這樣的傾向
[00:05:57.780 --> 00:05:59.860]  通常我問我女兒今晚回不回家吃飯
[00:05:59.860 --> 00:06:02.020]  答案都是不知道的
[00:06:02.020 --> 00:06:03.020]  到時再說吧
[00:06:03.020 --> 00:06:05.020]  自由自在就是這樣
[00:06:05.020 --> 00:06:07.860]  現在新一代的年輕人就是這樣
[00:06:07.860 --> 00:06:10.620]  你喜歡去哪裡就去哪裡
[00:06:10.620 --> 00:06:12.660]  但你年老的時候
[00:06:12.660 --> 00:06:16.940]  你要伸出手來
[00:06:16.940 --> 00:06:18.820]  別人將你束上
[00:06:18.820 --> 00:06:21.580]  帶你去不願意去的地方
[00:06:21.580 --> 00:06:24.540]  你會發覺這裡是在對比兩件事
[00:06:24.540 --> 00:06:26.660]  對比了人生兩個不同的階段
[00:06:26.660 --> 00:06:28.340]  一個就是你年輕的時候
[00:06:28.340 --> 00:06:29.100]  自由自在
[00:06:29.100 --> 00:06:32.020]  你喜歡去哪裡就去哪裡
[00:06:32.020 --> 00:06:34.460]  但到年老的時候你怎樣呢?
[00:06:34.460 --> 00:06:36.380]  你伸出你的手來
[00:06:36.380 --> 00:06:38.420]  然後被人束上
[00:06:38.420 --> 00:06:41.980]  你會發覺這個表達是很有弔詭性的
[00:06:41.980 --> 00:06:45.820]  就是說你究竟是自願還是不自願呢?
[00:06:45.820 --> 00:06:46.860]  你好像是自願的
[00:06:46.860 --> 00:06:48.180]  你伸出手來
[00:06:48.180 --> 00:06:49.500]  然後被人束上
[00:06:49.500 --> 00:06:51.420]  帶你去你不願意去的地方
[00:06:51.420 --> 00:06:54.100]  這就是不自願了
[00:06:54.100 --> 00:06:57.460]  究竟他是自願的還是不自願的呢?
[00:06:57.460 --> 00:06:59.300]  甚至不自願的地方在哪裡呢?
[00:06:59.300 --> 00:07:01.060]  帶你去不願意去的地方
[00:07:01.060 --> 00:07:02.140]  後面他還加多一句
[00:07:02.140 --> 00:07:04.220]  在十九節講得更加清楚
[00:07:04.220 --> 00:07:05.380]  耶穌說這句話
[00:07:05.380 --> 00:07:09.620]  是指著彼得要怎樣去死去榮耀上帝
[00:07:09.620 --> 00:07:11.500]  就是說他要上十字架
[00:07:11.500 --> 00:07:16.980]  他要為著這個信仰去死
[00:07:16.980 --> 00:07:22.380]  究竟他是願意還是不願意呢?
[00:07:22.380 --> 00:07:23.940]  有時人生很多事情都很難說
[00:07:23.940 --> 00:07:27.420]  什麼叫願意還是不願意
[00:07:27.420 --> 00:07:29.260]  我們現在教中文的
[00:07:29.260 --> 00:07:31.660]  以前我們教英文都是
[00:07:31.660 --> 00:07:33.140]  active voice, passive voice
[00:07:33.140 --> 00:07:34.500]  主動和被動
[00:07:34.500 --> 00:07:35.900]  是分得很清楚的
[00:07:35.900 --> 00:07:38.300]  但是現在我們中文開始多了很多
[00:07:38.300 --> 00:07:40.100]  你不知道叫做主動還是被動的
[00:07:40.100 --> 00:07:41.940]  那些叫做被自殺
[00:07:41.940 --> 00:07:42.980]  被旅遊
[00:07:42.980 --> 00:07:44.060]  被認罪
[00:07:44.060 --> 00:07:46.780]  究竟那個是主動還是被動呢?
[00:07:46.780 --> 00:07:48.380]  有時分得不太清楚
[00:07:48.380 --> 00:07:49.700]  如果你加多一個字下去
[00:07:49.700 --> 00:07:50.300]  就很清楚了
[00:07:50.300 --> 00:07:51.620]  被迫自殺
[00:07:51.620 --> 00:07:52.860]  被迫去旅遊
[00:07:52.860 --> 00:07:54.020]  被迫去認罪
[00:07:54.020 --> 00:07:55.100]  這個就很清楚了
[00:07:55.100 --> 00:07:58.900]  這個就會強調他是被迫的
[00:07:58.900 --> 00:08:00.580]  不是主動願意
[00:08:00.580 --> 00:08:01.740]  但是人生有時候很多事情
[00:08:01.740 --> 00:08:03.900]  都不是分得很清楚的
[00:08:03.900 --> 00:08:05.180]  我每年暑假的時候
[00:08:05.180 --> 00:08:07.180]  我都是去避旅遊的
[00:08:07.180 --> 00:08:08.420]  因為我太太告訴我
[00:08:08.420 --> 00:08:09.260]  那幾天我放假
[00:08:09.260 --> 00:08:10.540]  全年我只有這幾天假期
[00:08:10.540 --> 00:08:12.620]  你沒理由不和我去旅遊的
[00:08:12.620 --> 00:08:14.780]  所以無論我願意還是不願意
[00:08:14.780 --> 00:08:15.660]  喜不喜歡這個地方
[00:08:15.660 --> 00:08:18.340]  我都一定會去的
[00:08:18.340 --> 00:08:19.940]  當然主要的原因就是
[00:08:19.940 --> 00:08:20.860]  不是因為去哪個地方
[00:08:20.860 --> 00:08:22.260]  而是和誰去
[00:08:22.260 --> 00:08:24.980]  所以最後都是願意的
[00:08:24.980 --> 00:08:25.820]  但是人生很多事情
[00:08:25.820 --> 00:08:26.780]  我們真的分得不清楚
[00:08:26.780 --> 00:08:30.660]  什麼叫做願意還是不願意
[00:08:30.660 --> 00:08:32.940]  我曾經有牧師問我
[00:08:32.940 --> 00:08:34.940]  你喜不喜歡自己的工作
[00:08:34.940 --> 00:08:37.020]  我真的很難回答你
[00:08:37.020 --> 00:08:39.980]  照理說你應該很喜歡你的工作
[00:08:39.980 --> 00:08:41.180]  因為他這樣說
[00:08:41.180 --> 00:08:43.900]  在座總有誰是很滿意自己的工作
[00:08:43.900 --> 00:08:45.100]  絕對滿意自己的工作
[00:08:45.100 --> 00:08:45.740]  我都不舉手
[00:08:45.740 --> 00:08:46.380]  接著他說
[00:08:46.380 --> 00:08:47.700]  為什麼牧師你不舉手
[00:08:47.700 --> 00:08:49.540]  他覺得侍奉上帝的人
[00:08:49.540 --> 00:08:52.940]  應該很開心很樂意去做任何事情
[00:08:52.940 --> 00:08:53.980]  但是我沒有舉手
[00:08:53.980 --> 00:08:56.860]  當然因為不想引人注意
[00:08:56.860 --> 00:08:57.940]  第二件事
[00:08:57.940 --> 00:08:59.020]  我真的有些事情
[00:08:59.020 --> 00:08:59.860]  在我的工作裡面
[00:08:59.860 --> 00:09:02.020]  我是不喜歡的
[00:09:02.020 --> 00:09:04.020]  我覺得是什麼呢
[00:09:04.020 --> 00:09:05.380]  我很喜歡教書
[00:09:05.380 --> 00:09:06.700]  我很喜歡做研究寫東西
[00:09:06.700 --> 00:09:07.740]  我覺得這是我的呼召
[00:09:07.740 --> 00:09:09.340]  去從事神學教育
[00:09:09.340 --> 00:09:12.980]  但是當我要處理其他行政公務的時候
[00:09:12.980 --> 00:09:16.060]  我就覺得我是不願意的
[00:09:16.060 --> 00:09:17.820]  我還記得我以前有個老師跟我說
[00:09:17.820 --> 00:09:19.620]  如果你做一個好的神學家
[00:09:19.620 --> 00:09:21.180]  有好幾個條件
[00:09:21.180 --> 00:09:22.980]  包括最好有個有錢的老婆
[00:09:22.980 --> 00:09:24.300]  懂得駕車
[00:09:24.300 --> 00:09:25.380]  有錢的老婆你不用讓她
[00:09:25.380 --> 00:09:26.620]  你不用煩她
[00:09:26.620 --> 00:09:27.460]  懂得駕車就是說
[00:09:27.460 --> 00:09:28.380]  她駕車的時候很專心
[00:09:28.380 --> 00:09:29.740]  她不會跟你說很多事情
[00:09:29.740 --> 00:09:30.500]  搞到你很煩
[00:09:30.500 --> 00:09:31.020]  如果你駕車
[00:09:31.020 --> 00:09:32.660]  她會在旁邊跟你咿咿咿咿咿咿
[00:09:32.660 --> 00:09:34.580]  那你會很辛苦的
[00:09:34.580 --> 00:09:37.140]  還有一件事就是你要文筆不錯
[00:09:37.140 --> 00:09:38.300]  接著他加了一件事
[00:09:38.300 --> 00:09:39.100]  他說
[00:09:39.100 --> 00:09:40.260]  很重要
[00:09:40.260 --> 00:09:42.500]  遠離行政公務
[00:09:42.500 --> 00:09:45.380]  要逃避行政工作
[00:09:45.380 --> 00:09:50.300]  猶如逃避地獄的火
[00:09:50.300 --> 00:09:53.100]  這句話我銘記在心
[00:09:53.100 --> 00:09:55.820]  後來我有另一位德國的教授
[00:09:55.820 --> 00:09:56.460]  他跟我說
[00:09:56.460 --> 00:09:57.860]  我倫敦的老師
[00:09:57.860 --> 00:10:01.500]  他說作為一個學者你真的這麼好
[00:10:01.500 --> 00:10:03.220]  你無謂浪費在什麼呢?
[00:10:03.220 --> 00:10:05.140]  他不是叫做大學行政
[00:10:05.140 --> 00:10:06.300]  不是大學的行政
[00:10:06.300 --> 00:10:08.740]  是大學政治
[00:10:08.740 --> 00:10:10.180]  他很負面地看
[00:10:10.180 --> 00:10:11.380]  凡是大學行政的
[00:10:11.380 --> 00:10:12.780]  基本上都是政治
[00:10:12.780 --> 00:10:14.580]  是政治的鬥爭
[00:10:14.580 --> 00:10:17.940]  你無謂浪費你這麼好的學術的才能
[00:10:17.940 --> 00:10:19.220]  在這些事上
[00:10:19.220 --> 00:10:24.020]  所以我經常都是盡量去逃避
[00:10:24.020 --> 00:10:27.020]  但後來我發覺我是被出賣的
[00:10:27.020 --> 00:10:29.820]  我還記得我第一次做一個課程主任的時候
[00:10:29.820 --> 00:10:30.740]  是在什麼時候呢?
[00:10:30.740 --> 00:10:31.860]  我入職後沒多久
[00:10:31.860 --> 00:10:34.340]  同事就說我們要建立一個課程
[00:10:34.340 --> 00:10:35.460]  要找誰來做呢?
[00:10:35.460 --> 00:10:36.500]  他們說課程的時候
[00:10:36.500 --> 00:10:37.060]  不關我的事
[00:10:37.060 --> 00:10:38.900]  我都不知道課程是說什麼的
[00:10:38.900 --> 00:10:39.860]  開會的時候
[00:10:39.860 --> 00:10:42.660]  誰來做課程的主任呢?
[00:10:42.660 --> 00:10:43.580]  我就看到
[00:10:43.580 --> 00:10:45.500]  原來我們基督教的人
[00:10:45.500 --> 00:10:47.900]  原來太極都可以的
[00:10:47.900 --> 00:10:51.100]  特別是我們牧師那一類
[00:10:51.100 --> 00:10:52.700]  大家就推來推去
[00:10:52.700 --> 00:10:55.620]  推到我突然間要回應呼召
[00:10:55.620 --> 00:10:57.300]  回應呼召不是上帝的呼召
[00:10:57.300 --> 00:10:59.100]  而是大自然的呼召
[00:10:59.100 --> 00:11:02.180]  我要去一去洗手間
[00:11:02.180 --> 00:11:03.380]  接著回來就說
[00:11:03.380 --> 00:11:07.220]  剛才的議程我們已經有了結果了
[00:11:07.220 --> 00:11:09.500]  大家識書就知道結果是什麼
[00:11:09.500 --> 00:11:10.940]  就是剛才走出去的那個人
[00:11:10.940 --> 00:11:13.420]  要做這個課程的主任
[00:11:13.420 --> 00:11:15.380]  在那一刻我明白
[00:11:15.380 --> 00:11:18.060]  原來弟兄是找來出賣的
[00:11:18.060 --> 00:11:20.620]  在會中有兩個牧師在裡面
[00:11:20.620 --> 00:11:21.940]  接著我很明白
[00:11:21.940 --> 00:11:24.420]  當年虐失給他的哥哥
[00:11:24.420 --> 00:11:25.700]  出賣的那種心情
[00:11:25.700 --> 00:11:27.860]  那種感覺是怎麼樣的
[00:11:27.860 --> 00:11:29.180]  所以我學會了一件事
[00:11:29.180 --> 00:11:30.300]  以後開會
[00:11:30.300 --> 00:11:32.900]  先去一去洗手間
[00:11:32.900 --> 00:11:35.260]  這是我學會了的一件事
[00:11:35.260 --> 00:11:36.500]  但是接著
[00:11:36.500 --> 00:11:39.020]  開始我的上司就不斷地
[00:11:39.020 --> 00:11:40.060]  用各種不同的方法
[00:11:40.060 --> 00:11:41.540]  哄你去做行政工作
[00:11:41.540 --> 00:11:42.100]  有些就說
[00:11:42.100 --> 00:11:43.100]  其實這裡只有兩件事
[00:11:43.100 --> 00:11:44.980]  很簡單,你做得到的
[00:11:44.980 --> 00:11:47.060]  接著收到職位描述的時候
[00:11:47.060 --> 00:11:48.460]  就說裡面有幾件事
[00:11:48.460 --> 00:11:49.660]  原來是五、六件事
[00:11:49.660 --> 00:11:50.620]  然後他就打電話給我
[00:11:50.620 --> 00:11:52.540]  不好意思,我剔漏了
[00:11:52.540 --> 00:11:55.140]  不過你都答應了,那你做吧
[00:11:55.140 --> 00:11:57.260]  接著有我們很出色的上司
[00:11:57.260 --> 00:11:58.380]  就會跟你說
[00:11:58.380 --> 00:11:59.780]  你這麼有能力
[00:11:59.780 --> 00:12:00.660]  舉重若輕
[00:12:00.660 --> 00:12:02.060]  這些事你搞得定的
[00:12:02.060 --> 00:12:03.700]  是,是你搞的
[00:12:03.700 --> 00:12:04.900]  總之我發覺
[00:12:04.900 --> 00:12:06.260]  後來我越來越明白
[00:12:06.260 --> 00:12:08.380]  為什麼他是我的上司
[00:12:08.380 --> 00:12:09.500]  因為他比我聰明
[00:12:09.500 --> 00:12:12.020]  他知道怎麼哄我下答
[00:12:12.020 --> 00:12:12.980]  但我最後問
[00:12:12.980 --> 00:12:16.620]  自己是願意還是不願意呢
[00:12:16.620 --> 00:12:18.260]  有些事我是很願意
[00:12:18.260 --> 00:12:19.980]  有些事不是那麼願意
[00:12:19.980 --> 00:12:21.260]  總體來說
[00:12:21.260 --> 00:12:22.660]  我自己已經分得不清楚
[00:12:22.660 --> 00:12:23.700]  什麼叫願意
[00:12:23.700 --> 00:12:26.780]  什麼叫不願意
[00:12:26.780 --> 00:12:28.260]  我們經常說
[00:12:28.260 --> 00:12:30.060]  在教會侍奉是怎樣的呢
[00:12:30.060 --> 00:12:31.620]  只要你願意伸出援手
[00:12:31.620 --> 00:12:34.220]  你給他一隻手指
[00:12:34.220 --> 00:12:36.940]  他就會把整隻手臂都拿走
[00:12:36.940 --> 00:12:38.420]  這是我們在教會侍奉中
[00:12:38.420 --> 00:12:40.540]  經常有的經驗
[00:12:40.540 --> 00:12:43.500]  其實彼得可能最初也是
[00:12:43.500 --> 00:12:48.260]  他是主動願意伸出他的手來
[00:12:48.260 --> 00:12:49.220]  大家留意一下
[00:12:49.220 --> 00:12:50.900]  他這裡說的是伸出手來
[00:12:50.900 --> 00:12:52.500]  他好像被人綁
[00:12:52.500 --> 00:12:53.500]  就像大家想像中
[00:12:53.500 --> 00:12:54.700]  就是這樣伸出手來
[00:12:54.700 --> 00:12:55.460]  向前伸出手
[00:12:55.460 --> 00:12:57.220]  然後被人像上了螞蟻一樣
[00:12:57.220 --> 00:12:58.660]  被人用手綁起來
[00:12:58.660 --> 00:13:00.020]  但其實他裡面說的
[00:13:00.020 --> 00:13:01.540]  伸出手的意思
[00:13:01.540 --> 00:13:05.140]  可以是橫向伸出也可以
[00:13:05.140 --> 00:13:06.260]  可以是直向伸出
[00:13:06.260 --> 00:13:07.060]  也可以是橫向伸出
[00:13:07.060 --> 00:13:07.700]  他說伸出手來
[00:13:07.700 --> 00:13:09.380]  不要說是直向或橫向
[00:13:09.380 --> 00:13:10.700]  其實意思是什麼呢?
[00:13:10.700 --> 00:13:14.820]  可能是代表著他要上十字架
[00:13:14.820 --> 00:13:17.140]  他是主動伸出他的手來
[00:13:17.140 --> 00:13:18.220]  當他伸出手來的時候
[00:13:18.220 --> 00:13:22.700]  他不知道他自己會有什麼下場
[00:13:22.700 --> 00:13:25.620]  但最後的下場是什麼呢?
[00:13:25.620 --> 00:13:27.340]  正如這段經文所假設
[00:13:27.340 --> 00:13:29.460]  他當時寫這段經文的時候
[00:13:29.460 --> 00:13:31.340]  彼得可能已經死了
[00:13:31.340 --> 00:13:35.420]  並且他是榮耀神的方法來死了
[00:13:35.420 --> 00:13:38.540]  根據教會傳統的說法
[00:13:38.540 --> 00:13:40.300]  這是教會傳統的說法
[00:13:40.300 --> 00:13:41.700]  我們有些歷史學家當然會說
[00:13:41.700 --> 00:13:43.460]  其實沒有歷史證據是這樣
[00:13:43.460 --> 00:13:45.060]  不過傳說如此
[00:13:45.060 --> 00:13:49.020]  傳說當年彼得曾經在羅馬被捕的時候
[00:13:49.020 --> 00:13:50.620]  他是想逃走的
[00:13:50.620 --> 00:13:52.740]  當他離開羅馬城的時候
[00:13:52.740 --> 00:13:55.260]  沿途看到一個人揹著十字架
[00:13:55.260 --> 00:13:58.780]  朝著羅馬城的方向走
[00:13:58.780 --> 00:14:00.620]  他開始突然間醒悟
[00:14:00.620 --> 00:14:02.660]  究竟他應該做些什麼
[00:14:02.660 --> 00:14:05.420]  他醒悟他應該跟隨主耶穌的腳步
[00:14:05.420 --> 00:14:08.180]  回到羅馬城受審
[00:14:08.180 --> 00:14:09.580]  最後被殺
[00:14:09.580 --> 00:14:11.860]  並且教會的傳統說他怎麼樣呢?
[00:14:11.860 --> 00:14:15.060]  我覺得我自己是不配用同一個方式
[00:14:15.060 --> 00:14:18.420]  就是主耶穌被釘十字架的方式來去死
[00:14:18.420 --> 00:14:20.020]  他要求人是怎麼樣呢?
[00:14:20.020 --> 00:14:21.780]  將他倒轉
[00:14:21.780 --> 00:14:26.020]  倒釘十字架的形式來去受難
[00:14:26.020 --> 00:14:28.020]  當然這是教會的傳說
[00:14:28.020 --> 00:14:30.500]  是真是假無從稽考
[00:14:30.500 --> 00:14:32.060]  但是相當肯定的就是
[00:14:32.060 --> 00:14:34.300]  他大概是在那段時間
