
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹早安
[00:13:43.000 --> 00:13:45.000]  你會慢慢地跟他談
[00:13:45.000 --> 00:13:47.000]  你會慢慢地跟他談
[00:13:47.000 --> 00:13:54.000]  我聽過很多人都說兩個字就掛掉了
[00:13:54.000 --> 00:13:57.000]  或者三個字
[00:13:57.000 --> 00:14:00.000]  有的人講兩三個字就馬上收線了
[00:14:00.000 --> 00:14:02.000]  哪三個字
[00:14:02.000 --> 00:14:04.000]  對不起
[00:14:04.000 --> 00:14:06.000]  那三個字就是對不起
[00:14:06.000 --> 00:14:08.000]  都不解釋什麼
[00:14:08.000 --> 00:14:10.000]  都不解釋任何原因
[00:14:10.000 --> 00:14:11.000]  因為太煩了
[00:14:11.000 --> 00:14:12.000]  因為很煩
[00:14:12.000 --> 00:14:14.000]  我們會感覺到私人空間受到騷擾
[00:14:14.000 --> 00:14:17.000]  我們會感覺到自己的私人空間被騷擾
[00:14:17.000 --> 00:14:18.000]  所以我們很不耐煩
[00:14:18.000 --> 00:14:20.000]  所以我們很不耐煩
[00:14:20.000 --> 00:14:21.000]  因為如果是一次就無所謂了
[00:14:21.000 --> 00:14:23.000]  因為一次就無所謂了
[00:14:23.000 --> 00:14:24.000]  兩次都不緊要
[00:14:24.000 --> 00:14:25.000]  兩次都沒關係
[00:14:25.000 --> 00:14:27.000]  一天發生幾次的時候
[00:14:27.000 --> 00:14:29.000]  每天都是這樣
[00:14:29.000 --> 00:14:30.000]  你就會覺得很煩
[00:14:30.000 --> 00:14:32.000]  如果一天發生幾次
[00:14:32.000 --> 00:14:33.000]  每天都是這樣
[00:14:33.000 --> 00:14:34.000]  心裡就會很煩躁
[00:14:34.000 --> 00:14:38.000]  所以很多人都會用一些很惡劣的態度
[00:14:38.000 --> 00:14:39.000]  或者說話去回應對方
[00:14:40.000 --> 00:14:41.000]  或者說話去回應對方
[00:14:41.000 --> 00:14:43.000]  不知道你是不是這樣
[00:14:43.000 --> 00:14:45.000]  不知道大家是不是都是這樣
[00:14:45.000 --> 00:14:48.000]  我們要學習忍耐和堅定
[00:14:48.000 --> 00:14:51.000]  我們要學習忍耐和堅定
[00:14:51.000 --> 00:14:54.000]  就是很真誠的聆聽別人的意見
[00:14:54.000 --> 00:14:57.000]  就是很真誠的聆聽別人的意見
[00:14:57.000 --> 00:15:00.000]  就算對方持有一些相反的意見
[00:15:00.000 --> 00:15:02.000]  我們都耐心去聽
[00:15:02.000 --> 00:15:05.000]  就算對方持有一些相反的意見
[00:15:05.000 --> 00:15:07.000]  我們都耐心去聽
[00:15:08.000 --> 00:15:11.000]  而不是選擇性地聆聽
[00:15:11.000 --> 00:15:13.000]  而不是選擇性地去聆聽
[00:15:13.000 --> 00:15:17.000]  去聽那些和自己相配合的意見
[00:15:17.000 --> 00:15:20.000]  去聽那些和自己相配合的意見
[00:15:20.000 --> 00:15:23.000]  又或者我們自己和別人
[00:15:23.000 --> 00:15:26.000]  可能有一些的嫌疑
[00:15:26.000 --> 00:15:29.000]  或者我們和別人有一些誤會
[00:15:29.000 --> 00:15:32.000]  如果我們用愛心與別人相處的話
[00:15:32.000 --> 00:15:35.000]  如果我們用愛心與別人相處的話
[00:15:36.000 --> 00:15:40.000]  我們可不可以主動地和對方說話呢
[00:15:40.000 --> 00:15:44.000]  我們可不可以主動地和對方說話呢
[00:15:44.000 --> 00:15:49.000]  或者把我們的怨氣積累在內心
[00:15:49.000 --> 00:15:53.000]  把我們的怨氣積累在內心
[00:15:53.000 --> 00:16:00.000]  第二方面我們謙卑對人求共尊共榮
[00:16:00.000 --> 00:16:05.000]  這裡說我們要謙卑對人求共尊共榮
[00:16:06.000 --> 00:16:08.000]  聖經說不要志氣高大
[00:16:08.000 --> 00:16:11.000]  這裡聖經說不要志氣高大
[00:16:11.000 --> 00:16:16.000]  禱要福就卑微的人
[00:16:16.000 --> 00:16:19.000]  不要自以為聰明
[00:16:19.000 --> 00:16:23.000]  我們要彼此同心
[00:16:23.000 --> 00:16:29.000]  就要謙卑去對待別人
[00:16:29.000 --> 00:16:35.000]  要對付我們自己不合理的煩躁的情緒
[00:16:36.000 --> 00:16:38.000]  要對付我們自己不合理的煩躁的情緒
[00:16:38.000 --> 00:16:42.000]  因為當人的內心煩躁不安
[00:16:42.000 --> 00:16:45.000]  因為當人的內心煩躁不安
[00:16:45.000 --> 00:16:48.000]  我相信這是所有人都有的現象
[00:16:48.000 --> 00:16:50.000]  我相信這是所有人都有的現象
[00:16:50.000 --> 00:16:52.000]  當一個人煩躁的時候
[00:16:52.000 --> 00:16:54.000]  就很難與別人和睦共處
[00:16:54.000 --> 00:16:56.000]  當一個人煩躁的時候
[00:16:56.000 --> 00:16:58.000]  就很難與別人和睦共處
[00:16:58.000 --> 00:17:03.000]  甚至因為脾氣暴躁而惱怒
[00:17:04.000 --> 00:17:07.000]  甚至因為脾氣暴躁而惱怒
[00:17:07.000 --> 00:17:09.000]  舉個例子
[00:17:09.000 --> 00:17:13.000]  人往往在壓力之下脾氣會變差
[00:17:13.000 --> 00:17:17.000]  舉例說人在壓力之下脾氣會變差
[00:17:17.000 --> 00:17:19.000]  這些壓力從何而來呢?
[00:17:19.000 --> 00:17:21.000]  這些壓力從何而來呢?
[00:17:21.000 --> 00:17:24.000]  在家庭裡大家的意見不相同
[00:17:24.000 --> 00:17:26.000]  在家庭裡大家的意見不相同
[00:17:26.000 --> 00:17:30.000]  或者在公司裡大家有不同的建議
[00:17:30.000 --> 00:17:32.000]  亦會產生很大的衝突
[00:17:33.000 --> 00:17:34.000]  亦會產生很大的衝突
[00:17:34.000 --> 00:17:36.000]  就會令到你發脾氣
[00:17:36.000 --> 00:17:38.000]  就會令到你發脾氣
[00:17:38.000 --> 00:17:41.000]  有一句話叫貧賤夫妻百事哀
[00:17:41.000 --> 00:17:44.000]  有一句話叫貧賤夫妻百事哀
[00:17:44.000 --> 00:17:47.000]  有一句話叫貧賤夫妻百事哀
[00:17:47.000 --> 00:17:50.000]  意思是因為貧窮的緣故
[00:17:50.000 --> 00:17:52.000]  情緒會變得很差
[00:17:52.000 --> 00:17:54.000]  意思是因為貧窮的緣故
[00:17:54.000 --> 00:17:56.000]  情緒會變得很差
[00:17:56.000 --> 00:17:58.000]  因為貧窮的緣故
[00:17:58.000 --> 00:18:00.000]  脾氣會變得很差
[00:18:00.000 --> 00:18:02.000]  為了利益的緣故
[00:18:03.000 --> 00:18:04.000]  夫妻都很難同心
[00:18:04.000 --> 00:18:06.000]  為了利益的緣故
[00:18:06.000 --> 00:18:08.000]  為了利益的緣故
[00:18:08.000 --> 00:18:10.000]  夫妻都很難同心
[00:18:10.000 --> 00:18:13.000]  另外一個情緒差的原因
[00:18:13.000 --> 00:18:15.000]  另外一個情緒差的原因
[00:18:15.000 --> 00:18:20.000]  往往是自己和別人有過分的要求
[00:18:20.000 --> 00:18:23.000]  往往是自己和別人有過分的要求
[00:18:24.000 --> 00:18:33.000]  有些人有一種支配別人的慾望
[00:18:33.000 --> 00:18:36.000]  有些人有一種支配別人的慾望
[00:18:36.000 --> 00:18:39.000]  當一個人對別人貪得無厭
[00:18:39.000 --> 00:18:41.000]  當一個人對他人貪得無厭
[00:18:41.000 --> 00:18:43.000]  要求過分苛刻的時候
[00:18:43.000 --> 00:18:45.000]  要求過分苛刻的時候
[00:18:45.000 --> 00:18:48.000]  往往會令到對方很反感
[00:18:48.000 --> 00:18:50.000]  往往會令到對方十分反感
[00:18:51.000 --> 00:18:57.000]  同時我們要警惕自己有沒有不好的心
[00:18:57.000 --> 00:19:00.000]  同時我們要警惕自己有沒有不好的心
[00:19:00.000 --> 00:19:02.000]  譬如好為守
[00:19:02.000 --> 00:19:05.000]  譬如好為守
[00:19:05.000 --> 00:19:07.000]  譬如嫉妒
[00:19:07.000 --> 00:19:09.000]  譬如嫉妒
[00:19:09.000 --> 00:19:13.000]  這些都可以算是屬靈的貪婪
[00:19:13.000 --> 00:19:16.000]  這些都可以算是屬靈的貪婪
[00:19:16.000 --> 00:19:18.000]  是神極之不喜悅
[00:19:18.000 --> 00:19:20.000]  是神極之不喜悅
[00:19:21.000 --> 00:19:22.000]  我們現在就看
[00:19:22.000 --> 00:19:32.000]  如何在教會外和微信主相處的第三點
[00:19:32.000 --> 00:19:37.000]  我們現在看在教會外如何跟別人相處的第三點
[00:19:37.000 --> 00:19:39.000]  力求和睦
[00:19:39.000 --> 00:19:41.000]  力求和睦
[00:19:41.000 --> 00:19:43.000]  第十七節到第十九節
[00:19:43.000 --> 00:19:46.000]  第十七節到第十九節
[00:19:46.000 --> 00:19:48.000]  經文已經打出來了
[00:19:49.000 --> 00:19:51.000]  經文打出來我們一起讀好不好
[00:19:51.000 --> 00:19:54.000]  不要以惡報惡
[00:19:54.000 --> 00:19:59.000]  眾人以為美的事要留心去做
[00:19:59.000 --> 00:20:04.000]  若是能行總要盡力以眾人和睦
[00:20:04.000 --> 00:20:06.000]  親愛的弟兄
[00:20:06.000 --> 00:20:08.000]  不要自己申冤
[00:20:08.000 --> 00:20:10.000]  寧可讓步
[00:20:10.000 --> 00:20:12.000]  聽憑主路
[00:20:13.000 --> 00:20:19.000]  為今上記者主說 申冤在我 我必報應
[00:20:19.000 --> 00:20:22.000]  上一次我提到戴德生
[00:20:22.000 --> 00:20:24.000]  我上一次都提到戴德生
[00:20:24.000 --> 00:20:27.000]  或者我曾經都用過這個例子
[00:20:27.000 --> 00:20:29.000]  或者我曾經都用過這個例子
[00:20:29.000 --> 00:20:34.000]  在1856年戴德生在回上海的途中
[00:20:34.000 --> 00:20:38.000]  在1856年戴德生在回上海的途中
[00:20:39.000 --> 00:20:43.000]  他的行李被他的僕人岳西偷走了
[00:20:43.000 --> 00:20:47.000]  他的行李被他的僕人鄂西偷走了
[00:20:47.000 --> 00:20:52.000]  最後他要幾經艱辛才能回到上海
[00:20:52.000 --> 00:20:56.000]  後來他幾經困難才回到上海
[00:20:56.000 --> 00:21:03.000]  但是他沒有把岳西送官治罪
[00:21:03.000 --> 00:21:07.000]  但是他沒有把岳西送到官府那裡去
[00:21:08.000 --> 00:21:12.000]  他認為一個人的靈魂比40英鎊的行李更加寶貴
[00:21:12.000 --> 00:21:16.000]  他認為一個人的靈魂比40英鎊更加寶貴
[00:21:16.000 --> 00:21:19.000]  他寫了一封信給岳西
[00:21:19.000 --> 00:21:22.000]  他寫了一封信給岳西
[00:21:22.000 --> 00:21:27.000]  他說他想起了耶穌以善報惡的教訓
[00:21:27.000 --> 00:21:32.000]  他說他想起了耶穌以善報惡的教訓
[00:21:32.000 --> 00:21:35.000]  所以他不會傷害岳西
[00:21:36.000 --> 00:21:38.000]  所以他不會傷害岳西
[00:21:38.000 --> 00:21:42.000]  但在信裡他勸岳西要悔改
[00:21:42.000 --> 00:21:45.000]  但在信中他勸岳西要悔改
[00:21:45.000 --> 00:21:47.000]  去逃避將來的憤怒
[00:21:47.000 --> 00:21:49.000]  去逃避將來的憤怒
[00:21:49.000 --> 00:21:56.000]  後來這封信被英國著名的牧者佐治穆勒看到了
[00:21:56.000 --> 00:22:02.000]  後來這封信被英國著名的牧者穆娜看到了
[00:22:03.000 --> 00:22:06.000]  他寄了40英鎊給戴德生
[00:22:06.000 --> 00:22:09.000]  他寄了40英鎊給戴德生
[00:22:09.000 --> 00:22:12.000]  這筆錢足夠彌補他的損失
[00:22:12.000 --> 00:22:15.000]  這筆錢足夠彌補他的損失
[00:22:15.000 --> 00:22:19.000]  這最好就是不以惡報惡的例子
[00:22:19.000 --> 00:22:22.000]  這就是最好的不以惡報惡的例子
[00:22:22.000 --> 00:22:24.000]  岳西是誰呢?
[00:22:24.000 --> 00:22:26.000]  岳西是誰呢?
[00:22:26.000 --> 00:22:28.000]  他是否信主的肢體呢?
[00:22:28.000 --> 00:22:30.000]  他是否信主的肢體呢?
[00:22:31.000 --> 00:22:33.000]  他是否信主的肢體呢?
[00:22:33.000 --> 00:22:37.000]  還是他只是在教會當中一個還沒有信主的工人呢?
[00:22:37.000 --> 00:22:41.000]  還是他只是在教會當中一個還沒有信主的工人呢?
[00:22:41.000 --> 00:22:44.000]  第二個例子就是這樣的
[00:22:44.000 --> 00:22:46.000]  曾經有一位姐妹
[00:22:46.000 --> 00:22:48.000]  曾經有一位姐妹
[00:22:48.000 --> 00:22:50.000]  曾經有一位姐妹
[00:22:50.000 --> 00:22:52.000]  她在工作上被人指控偷竊
[00:22:52.000 --> 00:22:54.000]  她在工作上被人指控偷竊
[00:22:54.000 --> 00:22:56.000]  她在工作上被人指控偷竊
[00:22:56.000 --> 00:22:58.000]  最後被僱主辭退
[00:22:58.000 --> 00:23:00.000]  最後被僱主辭退
[00:23:01.000 --> 00:23:02.000]  她感到很冤枉和痛心
[00:23:02.000 --> 00:23:04.000]  她感到很冤枉和痛心
[00:23:04.000 --> 00:23:06.000]  她感到很冤枉和痛心
[00:23:06.000 --> 00:23:08.000]  因為她是教會的執事
[00:23:08.000 --> 00:23:10.000]  因為她是教會的執事
[00:23:10.000 --> 00:23:15.000]  這個指控對她個人的誠信和品德帶來很沉重的打擊
[00:23:15.000 --> 00:23:20.000]  這個指控對她個人的品德和誠信帶來很大的打擊
[00:23:20.000 --> 00:23:24.000]  她很想把這件事追究到底
[00:23:24.000 --> 00:23:26.000]  她很想把這件事追究到底
[00:23:27.000 --> 00:23:32.000]  但最後這位姐妹把審判的主權交回她所信的主
[00:23:32.000 --> 00:23:38.000]  但最後這位姐妹把她所信的主權交回她所信的主
[00:23:38.000 --> 00:23:42.000]  因為她相信聖經的話
[00:23:42.000 --> 00:23:44.000]  因為她相信聖經的話
[00:23:44.000 --> 00:23:48.000]  主說:申冤在我,我必報應
[00:23:48.000 --> 00:23:51.000]  主說:申冤在我,我必報應
[00:23:51.000 --> 00:23:54.000]  我們繼續看第20和第21節
[00:23:55.000 --> 00:23:58.000]  我們繼續看第20和第21節
[00:23:58.000 --> 00:24:04.000]  第20節說:所以你的仇敵若餓了就給他吃,若渴了就給他喝
[00:24:04.000 --> 00:24:10.000]  第20節說:所以你的仇敵若餓了就給他吃,若渴了就給他喝
[00:24:10.000 --> 00:24:14.000]  因為你這樣行就是把炭火堆在他的頭上
[00:24:14.000 --> 00:24:18.000]  因為你這樣行就是把炭火堆在他的頭上
[00:24:19.000 --> 00:24:25.000]  有沒有可能把我們的食物供應給我們的仇敵呢?
[00:24:25.000 --> 00:24:28.000]  有沒有可能把我們的食物供應給我們的仇敵呢?
[00:24:28.000 --> 00:24:36.000]  這節的經文其實回應了剛才如何對待信了主的弟兄姊妹的其中一種方式
[00:24:36.000 --> 00:24:43.000]  這段經文其實回應了剛才我們提到如何對信了主的弟兄姊妹的一種方式
[00:24:44.000 --> 00:24:49.000]  當弟兄姊妹有迫切的需要,我們要樂善好施
[00:24:49.000 --> 00:24:53.000]  當弟兄姊妹有迫切的需要,我們要樂善好施
[00:24:53.000 --> 00:24:56.000]  分享財物讓他能夠渡過貧乏
[00:24:56.000 --> 00:25:01.000]  分享財物讓他可以渡過貧乏
[00:25:01.000 --> 00:25:07.000]  這說明基督徒不單止要用愛心行動去幫助主內的肢體
[00:25:07.000 --> 00:25:12.000]  這說明基督徒不單止要用愛心行動去幫助肢體
[00:25:13.000 --> 00:25:15.000]  也要善待那些迷信者
[00:25:15.000 --> 00:25:20.000]  甚至是那些惡待自己的迷信者
[00:25:20.000 --> 00:25:23.000]  甚至是那些惡待自己的迷信者
[00:25:23.000 --> 00:25:28.000]  這種一視同仁的愛心,不是出於我們自己
[00:25:28.000 --> 00:25:33.000]  這是出於主耶穌賜給我們的愛
[00:25:33.000 --> 00:25:36.000]  這是有主耶穌賜給我們的愛
[00:25:36.000 --> 00:25:40.000]  我們不單止要愛那些可愛的人
[00:25:41.000 --> 00:25:43.000]  我們不單止要愛那些可愛的人
[00:25:43.000 --> 00:25:46.000]  也要去愛那些不可愛的人
[00:25:46.000 --> 00:25:49.000]  第二十一節,你不可為惡所聖
[00:25:49.000 --> 00:25:52.000]  二十一節,你不可為惡所聖
[00:25:52.000 --> 00:25:54.000]  反要以善聖惡
[00:25:54.000 --> 00:25:56.000]  反要以善聖惡
[00:25:56.000 --> 00:26:02.000]  這個我們就要思想今天第二段聖經有關約瑟和兄弟相認的故事
[00:26:02.000 --> 00:26:05.000]  這一段經文我們就要去思想
[00:26:05.000 --> 00:26:09.000]  舊約的約瑟和他的弟兄相遇的事情
[00:26:10.000 --> 00:26:14.000]  他們相認的時候,約瑟已經做了宰相
[00:26:14.000 --> 00:26:18.000]  相見的時候,約瑟已經做了宰相
[00:26:18.000 --> 00:26:21.000]  但之前他們的兄弟怎麼做呢?
[00:26:21.000 --> 00:26:24.000]  但之前他們的兄弟是怎麼做呢?
[00:26:24.000 --> 00:26:30.000]  是要將他的性命取掉的
[00:26:30.000 --> 00:26:33.000]  是要把他的性命去取掉的
[00:26:33.000 --> 00:26:36.000]  因為當初他們是挖一個坑丟了他下去的
[00:26:36.000 --> 00:26:39.000]  因為當初他們是挖了一個坑把約瑟扔進去
[00:26:40.000 --> 00:26:43.000]  如果沒有人理會的話,約瑟是一定會死的
[00:26:43.000 --> 00:26:47.000]  如果沒有人理會的話,約瑟是一定會死的
[00:26:47.000 --> 00:26:54.000]  後來有一對商人經過,所以他們的兄弟就把約瑟賣掉了
[00:26:54.000 --> 00:26:59.000]  後來有一對商人經過,所以把約瑟賣掉了
[00:26:59.000 --> 00:27:04.000]  我們試圖在這個故事第五六七節思想
[00:27:04.000 --> 00:27:08.000]  我們試圖在這個故事五六七節思想
[00:27:09.000 --> 00:27:11.000]  特別是第五節
[00:27:11.000 --> 00:27:13.000]  約瑟怎麼說呢?
[00:27:13.000 --> 00:27:15.000]  約瑟怎麼說呢?
[00:27:15.000 --> 00:27:18.000]  現在不要因為把我賣到這裡,自憂自恨
[00:27:18.000 --> 00:27:23.000]  現在不要因為把我賣到這裡,自憂自恨
[00:27:23.000 --> 00:27:26.000]  因為他們的兄弟很怕約瑟
[00:27:26.000 --> 00:27:30.000]  因為他們的兄弟很怕約瑟
[00:27:30.000 --> 00:27:34.000]  他們心裡想,我們昔日怎麼對待約瑟
[00:27:34.000 --> 00:27:38.000]  他們心裡想,昔日我們怎麼對待約瑟
[00:27:39.000 --> 00:27:40.000]  要陷害他的性命
