
[00:00:00.000 --> 00:00:01.540]  好 那麼
[00:04:11.840 --> 00:04:14.840]  我們的這個PowerPoint很快
[00:04:14.840 --> 00:04:17.040]  馬上就要把它打出來了
[00:04:17.040 --> 00:04:18.600]  讓我要考考大家
[00:04:18.600 --> 00:04:20.900]  翻聖經的機會都沒有
[00:04:20.900 --> 00:04:22.340]  OK 好
[00:04:22.340 --> 00:04:23.140]  如果你有聖經
[00:04:23.140 --> 00:04:24.440]  盡量翻你的聖經 好不好
[00:04:24.440 --> 00:04:26.160]  我們一起來把這段聖經來練一下
[00:04:26.160 --> 00:04:27.640]  來 預備 請
[00:04:27.640 --> 00:04:32.000]  但願使人有盼望的神
[00:04:32.000 --> 00:04:36.640]  將諸般的喜樂平安充滿你們的心
[00:04:36.640 --> 00:04:41.960]  使你們藉著聖靈的能力大有盼望
[00:04:41.960 --> 00:04:45.160]  這段聖經 這節聖經太好了
[00:04:45.160 --> 00:04:47.200]  這節聖經太好了
[00:04:47.200 --> 00:04:50.600]  但願使人有盼望的神
[00:04:50.600 --> 00:04:53.660]  使我們藉著聖靈的能力
[00:04:53.660 --> 00:04:57.040]  後面這句話說大有盼望
[00:04:57.040 --> 00:04:59.160]  所以我們相信
[00:04:59.160 --> 00:05:02.960]  神應許在2022年神要給我們一個
[00:05:02.960 --> 00:05:06.640]  大有盼望的一年 Amen
[00:05:06.640 --> 00:05:08.760]  天主子們
[00:05:08.760 --> 00:05:10.360]  大有盼望
[00:05:10.360 --> 00:05:12.700]  盼望何等重要 是不是
[00:05:12.700 --> 00:05:15.960]  沒有盼望 人就失去了信心
[00:05:15.960 --> 00:05:17.200]  沒有盼望
[00:05:17.200 --> 00:05:18.800]  很多人沒有盼望
[00:05:18.800 --> 00:05:21.200]  所以會去自殺
[00:05:21.200 --> 00:05:22.440]  聖經裡面告訴我們說
[00:05:22.440 --> 00:05:24.640]  信 望 愛 對不對
[00:05:24.640 --> 00:05:28.760]  如今常存的有信 有望
[00:05:28.760 --> 00:05:31.540]  還有呢 有愛 是不是
[00:05:31.540 --> 00:05:33.100]  保羅在他的書信裡面
[00:05:33.100 --> 00:05:37.260]  常常在為這些弟兄姊妹禱告
[00:05:37.260 --> 00:05:39.600]  或者是說他在問愛的時候
[00:05:39.600 --> 00:05:41.000]  他為他們感謝
[00:05:41.000 --> 00:05:42.100]  感謝什麼
[00:05:42.100 --> 00:05:44.340]  常常是跟信 望 愛有關係
[00:05:44.340 --> 00:05:45.640]  你注意看
[00:05:45.640 --> 00:05:49.460]  在鐵沙羅里迦舉個例子來講
[00:05:49.460 --> 00:05:55.460]  鐵沙羅里迦前書第一章第三節
[00:05:55.460 --> 00:05:57.440]  他這個地方提到說
[00:05:57.440 --> 00:05:58.840]  保羅為他們感謝
[00:05:58.840 --> 00:06:00.840]  因你們信心所做的功夫
[00:06:00.840 --> 00:06:02.360]  愛心所受的勞苦
[00:06:02.360 --> 00:06:04.840]  盼望我們主耶穌基督所存的忍耐
[00:06:04.840 --> 00:06:06.900]  信心 愛心 盼望
[00:06:06.900 --> 00:06:08.260]  都在這個地方出現
[00:06:08.260 --> 00:06:09.560]  這是保羅書信裡面
[00:06:09.560 --> 00:06:11.340]  有時候他不一定是三個都有
[00:06:11.340 --> 00:06:12.800]  但是至少可能有兩個
[00:06:12.800 --> 00:06:14.560]  信心或者是愛心
[00:06:14.560 --> 00:06:16.200]  或者信心或盼望
[00:06:16.200 --> 00:06:19.260]  兄弟姐妹信心 愛心和盼望
[00:06:19.260 --> 00:06:25.100]  這三個其實是不能夠分開的
[00:06:25.100 --> 00:06:30.300]  神是使我們有盼望的神
[00:06:30.300 --> 00:06:35.200]  盼望非常的重要
[00:06:35.200 --> 00:06:38.000]  盼望 一個人沒有盼望
[00:06:38.000 --> 00:06:41.160]  他的人生 想想看
[00:06:41.160 --> 00:06:43.700]  想想看
[00:06:43.700 --> 00:06:46.560]  如果你想到說
[00:06:46.560 --> 00:06:50.300]  我明年就要退休了
[00:06:50.300 --> 00:06:54.200]  但是我不知道明年退休之後我要做什麼
[00:06:54.200 --> 00:06:56.040]  請問當你想到你明年就要退休
[00:06:56.040 --> 00:06:58.500]  然後你明年不知道做什麼的時候
[00:06:58.500 --> 00:07:01.700]  你想不想退休
[00:07:01.700 --> 00:07:03.740]  不想
[00:07:03.740 --> 00:07:08.900]  但是又覺得可以好好退休了
[00:07:08.900 --> 00:07:11.600]  所以為什麼不退休 對不對
[00:07:11.600 --> 00:07:15.100]  可是又不知道退休之後做什麼
[00:07:15.100 --> 00:07:16.400]  親愛的牛子妹
[00:07:16.400 --> 00:07:19.200]  那不是很沒有盼望的事情
[00:07:19.200 --> 00:07:22.600]  這就是這兩年疫情所帶給我們的影響
[00:07:22.600 --> 00:07:26.340]  請問你喜歡或習慣做計劃的人
[00:07:26.340 --> 00:07:27.500]  請告訴我有沒有
[00:07:27.500 --> 00:07:30.200]  我們當中有沒有習慣做計劃
[00:07:30.200 --> 00:07:34.300]  每一年你都要訂另外一年的年度計劃等等這些的
[00:07:34.300 --> 00:07:35.440]  有沒有人
[00:07:35.440 --> 00:07:37.200]  我相信我們當中可能做工程的
[00:07:37.200 --> 00:07:39.160]  或者是在職場上工作
[00:07:39.160 --> 00:07:40.960]  大概都會有這個習慣對不對
[00:07:40.960 --> 00:07:45.500]  請問你 你2022年的計劃是什麼
[00:07:45.500 --> 00:07:46.600]  有沒有人已經計劃
[00:07:46.600 --> 00:07:52.300]  今年的7月我要去短暇 有沒有
[00:07:52.300 --> 00:07:55.500]  有 我們目前教會有
[00:07:55.500 --> 00:07:57.560]  有的是因為
[00:07:57.560 --> 00:08:01.600]  反正有一些的工廠是
[00:08:01.600 --> 00:08:03.600]  管他疫情不疫情他照開的
[00:08:03.600 --> 00:08:06.040]  這個他們就有把握了
[00:08:06.040 --> 00:08:08.200]  但是我們教會這兩年來
[00:08:08.200 --> 00:08:12.200]  很多的短暇隊都停了
[00:08:12.200 --> 00:08:13.440]  緬甸的短暇停了
[00:08:13.440 --> 00:08:16.500]  印尼的短暇停了
[00:08:16.500 --> 00:08:19.460]  我們本來日本的短暇停了
[00:08:19.460 --> 00:08:21.740]  中國的短暇停了
[00:08:21.740 --> 00:08:24.900]  台灣的短暇停了
[00:08:24.900 --> 00:08:28.360]  千秋之輩很多東西沒辦法計劃
[00:08:28.360 --> 00:08:29.100]  是不是
[00:08:29.100 --> 00:08:31.160]  受到這個疫情的影響
[00:08:31.160 --> 00:08:40.040]  我們好像不知道明日將如何
[00:08:40.040 --> 00:08:41.440]  所以保羅在這個地方說
[00:08:41.440 --> 00:08:43.840]  他說 神
[00:08:43.840 --> 00:08:48.860]  這位使我們有盼望的神 Amen
[00:08:48.860 --> 00:08:51.400]  神使我們有盼望
[00:08:51.400 --> 00:08:53.660]  而且他講的不是只有盼望
[00:08:53.660 --> 00:08:57.960]  你聽聽看 他形容的是什麼
[00:08:57.960 --> 00:09:03.660]  他是使我們大有盼望
[00:09:03.660 --> 00:09:06.800]  大有盼望
[00:09:06.800 --> 00:09:09.060]  大有盼望是什麼
[00:09:09.060 --> 00:09:12.900]  大有這個字在原文的意思
[00:09:12.900 --> 00:09:15.360]  是豐盛的意思
[00:09:15.360 --> 00:09:19.160]  很豐盛
[00:09:19.160 --> 00:09:22.460]  豐厚 豐盛
[00:09:22.460 --> 00:09:25.660]  所以大有盼望是什麼意思
[00:09:25.660 --> 00:09:27.860]  大有盼望就是說
[00:09:27.860 --> 00:09:29.460]  大大有盼望
[00:09:29.460 --> 00:09:31.500]  有豐盛的盼望
[00:09:31.500 --> 00:09:34.560]  有overflow的盼望
[00:09:34.560 --> 00:09:36.660]  哇 豐盛的不得了
[00:09:36.660 --> 00:09:37.760]  現在用什麼
[00:09:37.760 --> 00:09:40.060]  我有盼望就好了
[00:09:40.060 --> 00:09:42.360]  今天很多depression的人
[00:09:42.360 --> 00:09:45.160]  其實他只要有盼望就好了
[00:09:45.160 --> 00:09:45.860]  對不對
[00:09:45.860 --> 00:09:49.860]  但是神經上說 不 還要大有盼望
[00:09:49.860 --> 00:09:51.960]  大大的有盼望
[00:09:51.960 --> 00:09:54.060]  豐富的盼望在著你裡面
[00:09:54.060 --> 00:10:03.060]  跟你旁邊說你是大有盼望的 Amen
[00:10:03.060 --> 00:10:05.760]  親愛的同志們
[00:10:05.760 --> 00:10:08.460]  你講這句話的時候
[00:10:08.460 --> 00:10:11.460]  你要帶著信心講
[00:10:11.460 --> 00:10:13.560]  否則的話
[00:10:13.560 --> 00:10:18.060]  你沒有信心你不會經驗到神的祝福
[00:10:18.060 --> 00:10:19.560]  Amen
[00:10:19.560 --> 00:10:23.260]  神是使人有盼望的神
[00:10:23.260 --> 00:10:25.560]  神要使我們大有盼望
[00:10:25.560 --> 00:10:26.760]  Amen
[00:10:26.760 --> 00:10:28.860]  這是我們所信的神
[00:10:28.860 --> 00:10:31.460]  這是我們所信的不是印度教的神
[00:10:31.460 --> 00:10:32.660]  不是佛教的神
[00:10:32.660 --> 00:10:35.060]  不是這個伊斯蘭教的神
[00:10:35.060 --> 00:10:37.660]  不是那個當你來到他面前的時候
[00:10:37.660 --> 00:10:41.760]  你要苦苦的好像是要苦行僧一樣的
[00:10:41.760 --> 00:10:45.360]  你要做很多的一些功德
[00:10:45.360 --> 00:10:50.160]  你才能夠得到他給你一點的賞賜
[00:10:50.160 --> 00:10:51.060]  親愛的同志們
[00:10:51.060 --> 00:10:54.160]  我們的神是使人有盼望的神
[00:10:54.160 --> 00:10:55.960]  Amen
[00:10:55.960 --> 00:11:00.060]  而且這一句話
[00:11:00.060 --> 00:11:03.060]  這個大有
[00:11:03.060 --> 00:11:04.960]  這個在原文裡面
[00:11:04.960 --> 00:11:10.160]  它的實態表明它是一個持續不斷的事情
[00:11:10.160 --> 00:11:11.660]  意思就是說
[00:11:11.660 --> 00:11:16.260]  神不是只是給我們一直的盼望
[00:11:16.260 --> 00:11:18.060]  神給我們的是什麼
[00:11:18.060 --> 00:11:20.560]  神給我們持續不斷的盼望
[00:11:20.560 --> 00:11:23.460]  神不是只是讓你2022年有盼望
[00:11:23.460 --> 00:11:25.760]  神要讓你這個往後的日子
[00:11:25.760 --> 00:11:27.260]  天天都有盼望
[00:11:27.260 --> 00:11:29.860]  Amen
[00:11:29.860 --> 00:11:31.960]  你們相信嗎
[00:11:31.960 --> 00:11:33.860]  你們相信嗎
[00:11:33.860 --> 00:11:36.960]  但是我從你的眼睛好像看見
[00:11:36.960 --> 00:11:39.060]  有一種茫然的感覺
[00:11:39.060 --> 00:11:40.860]  你相信了嗎
[00:11:40.860 --> 00:11:42.260]  用你的眼睛說話
[00:11:42.260 --> 00:11:44.460]  相信
[00:11:44.460 --> 00:11:47.760]  我的女兒
[00:11:47.760 --> 00:11:49.460]  我的小女兒她每次說
[00:11:49.460 --> 00:11:53.160]  Daddy 你的眼睛會
[00:11:53.160 --> 00:11:58.060]  英文怎麼說
[00:11:58.060 --> 00:12:04.060]  我忘掉她講的那句英文是什麼了
[00:12:04.060 --> 00:12:05.460]  是仁宗你講的嗎
[00:12:05.460 --> 00:12:14.760]  大聲一點
[00:12:14.760 --> 00:12:16.260]  反正她的意思就是說
[00:12:16.260 --> 00:12:17.060]  我的眼睛
[00:12:17.060 --> 00:12:24.860]  那天師母用中文把它翻譯出來叫做
[00:12:24.860 --> 00:12:28.860]  會說話
[00:12:28.860 --> 00:12:29.860]  親愛的同志們
[00:12:29.860 --> 00:12:30.660]  為什麼這樣講
[00:12:30.660 --> 00:12:32.660]  因為現在我們都戴著口罩對不對
[00:12:32.660 --> 00:12:34.460]  大家只看到哪裡
[00:12:34.460 --> 00:12:35.460]  看著眼睛
[00:12:35.460 --> 00:12:36.360]  所以你眼睛要說話
[00:12:36.360 --> 00:12:37.860]  來在跟你旁邊說
[00:12:37.860 --> 00:12:39.360]  表示說你是大有盼望的
[00:12:39.360 --> 00:12:45.660]  用眼睛表示
[00:12:45.660 --> 00:12:47.160]  親愛的同志們
[00:12:47.160 --> 00:12:49.760]  神給我們是大有盼望的
[00:12:49.760 --> 00:12:52.460]  而且這個盼望是豐盛的盼望
[00:12:52.460 --> 00:12:54.660]  而且這個盼望不是一時的
[00:12:54.660 --> 00:12:58.560]  這個盼望是一個永恆的盼望
[00:12:58.560 --> 00:13:00.460]  Amen
[00:13:00.460 --> 00:13:03.360]  一直大有盼望
[00:13:03.360 --> 00:13:04.360]  親愛的同志們
[00:13:04.360 --> 00:13:05.660]  一直大有盼望
[00:13:05.660 --> 00:13:09.260]  但是親愛的同志們
[00:13:09.260 --> 00:13:11.960]  這個盼望太重要了
[00:13:11.960 --> 00:13:15.360]  這個盼望太重要了
[00:13:15.360 --> 00:13:18.860]  你知道古代的希臘人
[00:13:18.860 --> 00:13:24.360]  他們要去給犯人很重的刑罰
[00:13:24.360 --> 00:13:26.260]  他們怎麼做呢
[00:13:26.260 --> 00:13:29.160]  他們就給他兩個水桶
[00:13:29.160 --> 00:13:32.260]  然後叫他每一天只做一件事情
[00:13:32.260 --> 00:13:35.260]  就是把水從這個水桶
[00:13:35.260 --> 00:13:37.660]  倒到另外一個水桶
[00:13:37.660 --> 00:13:39.960]  然後從另外一個水桶
[00:13:39.960 --> 00:13:42.560]  再把它倒回到另外一個水桶
[00:13:42.560 --> 00:13:46.160]  每一天重複做這個事情
[00:13:46.160 --> 00:13:47.560]  你知道嗎
[00:13:47.560 --> 00:13:49.360]  每天都做這些事情
[00:13:49.360 --> 00:13:50.860]  做到了最後
[00:13:50.860 --> 00:13:51.960]  做不了一個月
[00:13:51.960 --> 00:13:59.260]  這個犯人就要發瘋了
[00:13:59.260 --> 00:14:01.560]  德國的納粹
[00:14:01.560 --> 00:14:03.860]  也曾經用這樣子的方法
[00:14:03.860 --> 00:14:07.160]  來懲罰猶太人
[00:14:07.160 --> 00:14:08.760]  他們就在集中營
[00:14:08.760 --> 00:14:12.160]  讓一些猶太人從監獄的這一邊
[00:14:12.160 --> 00:14:15.360]  搬沙包搬到另外一邊
[00:14:15.360 --> 00:14:16.860]  再把那一邊的沙包
[00:14:16.860 --> 00:14:18.560]  再搬回到這一邊
[00:14:18.560 --> 00:14:20.460]  每天重複做這樣事情
[00:14:20.460 --> 00:14:21.260]  親愛的同志們
[00:14:21.260 --> 00:14:26.260]  如果每天叫你重複這件事情
[00:14:26.260 --> 00:14:27.460]  You have no choice
[00:14:27.460 --> 00:14:30.360]  陳媽媽說
[00:14:30.360 --> 00:14:31.960]  那怎麼辦呢
[00:14:31.960 --> 00:14:32.760]  我的意思是說
[00:14:32.760 --> 00:14:34.860]  如果你每天都重複做這些事情
[00:14:34.860 --> 00:14:37.760]  結果會如何
[00:14:37.760 --> 00:14:39.460]  很多人真的是覺得無聊
[00:14:39.460 --> 00:14:40.260]  到一個地步
[00:14:40.260 --> 00:14:41.860]  真的要發瘋了
[00:14:41.860 --> 00:14:43.560]  這就是為什麼在疫情的期間
[00:14:43.560 --> 00:14:45.860]  每天可能有的人真的做重複事情
[00:14:45.860 --> 00:14:49.360]  早上起來之後接著怎麼樣
[00:14:49.360 --> 00:14:51.560]  接著怎麼樣
[00:14:51.560 --> 00:14:55.060]  參加晨討
[00:14:55.060 --> 00:14:55.960]  然後呢
[00:14:55.960 --> 00:14:56.860]  吃早餐
[00:14:56.860 --> 00:14:58.160]  吃完早餐之後呢
[00:14:58.160 --> 00:15:00.160]  不知道該怎麼辦
[00:15:00.160 --> 00:15:01.160]  散步
[00:15:01.160 --> 00:15:01.760]  那還不錯
[00:15:01.760 --> 00:15:03.360]  還可以出去散步
[00:15:03.360 --> 00:15:05.860]  有的人真的連出去都不敢出去了
[00:15:05.860 --> 00:15:06.560]  是不是
[00:15:06.560 --> 00:15:08.960]  每一天
[00:15:08.960 --> 00:15:10.160]  親愛的同志們
[00:15:10.160 --> 00:15:11.860]  這個意思就是表示說
[00:15:11.860 --> 00:15:12.760]  親愛的同志們
[00:15:12.760 --> 00:15:16.860]  人都需要有盼望
[00:15:16.860 --> 00:15:19.460]  這就是為什麼很多的人工作做做做
[00:15:19.460 --> 00:15:22.260]  做了回來他就覺得無聊了
[00:15:22.260 --> 00:15:24.060]  每天重複的做
[00:15:24.060 --> 00:15:26.660]  其實現在的工作
[00:15:26.660 --> 00:15:29.360]  我覺得比以前已經好很多了
[00:15:29.360 --> 00:15:30.260]  是不是
[00:15:30.260 --> 00:15:36.260]  我就記得以前我的姐姐曾經
[00:15:36.260 --> 00:15:37.660]  可能在早期的時候
[00:15:37.660 --> 00:15:40.460]  有的人還知道
[00:15:40.460 --> 00:15:44.660]  在台灣有所謂的加工區
[00:15:44.660 --> 00:15:48.260]  像我們在高雄就有籃子加工區
[00:15:48.260 --> 00:15:49.660]  那去做什麼呢
[00:15:49.660 --> 00:15:52.460]  就是替人家做代工的工作
[00:15:52.460 --> 00:15:55.660]  所以你每天做什麼東西
[00:15:55.660 --> 00:15:57.260]  就是這個東西過來了
[00:15:57.260 --> 00:15:59.860]  到你這邊怎麼樣
[00:15:59.860 --> 00:16:02.360]  好像就是蹬一下
[00:16:02.360 --> 00:16:04.160]  釘個東西下去
[00:16:04.160 --> 00:16:05.560]  或者弄一個扣子下去
[00:16:05.560 --> 00:16:06.360]  或者怎麼樣子
[00:16:06.360 --> 00:16:08.160]  就是那個很無聊的
[00:16:08.160 --> 00:16:09.460]  每天都這樣子
[00:16:09.460 --> 00:16:11.260]  而且整天都是這樣子
[00:16:11.260 --> 00:16:16.060]  你就做這一個動作
[00:16:16.060 --> 00:16:20.160]  不過那個年代的人都比較能夠忍耐
[00:16:20.160 --> 00:16:21.960]  親愛的同志們
[00:16:21.960 --> 00:16:23.960]  我們都需要有盼望
[00:16:23.960 --> 00:16:27.360]  但是盼望的內容是什麼呢
[00:16:27.360 --> 00:16:28.960]  我們盼望什麼
[00:16:28.960 --> 00:16:30.360]  這個地上的人
[00:16:30.360 --> 00:16:31.360]  他們盼望
[00:16:31.360 --> 00:16:32.360]  他們有盼望
[00:16:32.360 --> 00:16:35.860]  他們盼望什麼
[00:16:35.860 --> 00:16:39.660]  他們盼望五指登科
[00:16:39.660 --> 00:16:41.360]  五指登科
[00:16:41.360 --> 00:16:42.960]  哪五指啊
[00:16:42.960 --> 00:16:45.060]  他們盼望金指
[00:16:45.060 --> 00:16:46.360]  還有呢
[00:16:46.360 --> 00:16:48.660]  七指
[00:16:48.660 --> 00:16:49.660]  還有呢
[00:16:49.660 --> 00:16:51.460]  車子
[00:16:51.460 --> 00:16:52.860]  房子
[00:16:52.860 --> 00:16:54.860]  還有什麼子
[00:16:54.860 --> 00:16:56.660]  兒子
[00:16:56.660 --> 00:16:57.560]  孩子
[00:16:57.560 --> 00:17:00.760]  反正隨便你加
[00:17:00.760 --> 00:17:05.960]  有的人加上一個盒子
[00:17:05.960 --> 00:17:07.860]  這些祖師的東西
[00:17:07.860 --> 00:17:09.260]  這些地上的東西
[00:17:09.260 --> 00:17:10.460]  每一個人渴望
[00:17:10.460 --> 00:17:11.860]  他們有盼望
[00:17:11.860 --> 00:17:13.660]  今天很多人很努力的工作
[00:17:13.660 --> 00:17:16.160]  他希望他自己能夠成為一個百萬富翁
[00:17:16.160 --> 00:17:17.360]  成為一個千萬富翁
[00:17:17.360 --> 00:17:20.160]  他希望他自己將來能夠飛黃騰達
[00:17:20.160 --> 00:17:24.960]  希望他自己能夠四十歲的時候就退休了
[00:17:24.960 --> 00:17:25.860]  親愛的同志們
[00:17:25.860 --> 00:17:28.960]  也有很多人他有他的盼望
[00:17:28.960 --> 00:17:30.060]  但是親愛的同志們
[00:17:30.060 --> 00:17:34.660]  這些的盼望帶來的結果是什麼呢
[00:17:34.660 --> 00:17:38.060]  這些的盼望許多時候帶來是什麼
[00:17:38.060 --> 00:17:42.260]  是愁苦必加增
[00:17:42.260 --> 00:17:43.460]  那親愛的同志們
[00:17:43.460 --> 00:17:45.060]  你我身為神的兒女
[00:17:45.060 --> 00:17:45.860]  我們信了耶穌
[00:17:45.860 --> 00:17:51.660]  請問我們的盼望在哪裡
[00:17:51.660 --> 00:17:54.360]  我們的盼望在哪裡
[00:17:54.360 --> 00:17:56.060]  先講應該在哪裡好了
[00:17:56.060 --> 00:17:58.160]  先不問你現在你真的盼望是什麼
[00:17:58.160 --> 00:17:59.460]  先問說應該在哪裡
[00:17:59.460 --> 00:18:01.460]  神的兒女你的盼望應該在哪裡
[00:18:01.460 --> 00:18:04.060]  我們的盼望應該在哪裡
[00:18:04.060 --> 00:18:04.660]  在天上
[00:18:04.660 --> 00:18:08.760]  天上怎麼樣
[00:18:08.760 --> 00:18:11.660]  天上見主耶穌
[00:18:11.660 --> 00:18:15.260]  那我們現在地上怎麼辦
[00:18:15.260 --> 00:18:17.860]  我們再仔細想想看
[00:18:17.860 --> 00:18:23.360]  我們的盼望在哪裡
[00:18:23.360 --> 00:18:25.460]  我們盼望主耶穌是不是
[00:18:25.460 --> 00:18:26.260]  那個意思是什麼
[00:18:26.260 --> 00:18:31.760]  我們盼望主耶穌再來
[00:18:31.760 --> 00:18:33.260]  那如果主耶穌
[00:18:33.260 --> 00:18:35.860]  你相信主耶穌會再來
[00:18:35.860 --> 00:18:39.660]  請問你怎麼樣子盼望
[00:18:39.660 --> 00:18:44.760]  你希望祂再來嗎
[00:18:44.760 --> 00:18:49.260]  我們盼望我們是天上的國民
[00:18:49.260 --> 00:18:50.260]  保羅說的
[00:18:50.260 --> 00:18:51.960]  我們是天上的國民
[00:18:51.960 --> 00:18:58.460]  等候我們的救主降臨
[00:18:58.460 --> 00:18:59.960]  我們的禱告說主啊
[00:18:59.960 --> 00:19:01.160]  願祢的國降臨
[00:19:01.160 --> 00:19:02.660]  願祢的旨意行在地上
[00:19:02.660 --> 00:19:05.260]  如同行在天上
[00:19:05.260 --> 00:19:09.960]  所以我們禱告希望神的國降臨
[00:19:09.960 --> 00:19:14.060]  希望神的旨意早日行在我們的地上
[00:19:14.060 --> 00:19:17.860]  希望新天新地的來臨
[00:19:17.860 --> 00:19:22.160]  我們的盼望在這些地方
[00:19:22.160 --> 00:19:24.160]  這些是屬天的
