
[00:00:00.000 --> 00:00:02.060]  鳳子明問候鼎姊妹平安
[00:02:36.760 --> 00:02:39.760]  大家見爸爸很開心的
[00:02:39.760 --> 00:02:41.260]  見父親是非常開心的
[00:02:41.260 --> 00:02:43.760]  見爸爸是一個好的爸爸
[00:02:43.760 --> 00:02:45.760]  而且是個好的父親
[00:02:45.760 --> 00:02:46.760]  還可以復合
[00:02:46.760 --> 00:02:47.760]  而且復合
[00:02:47.760 --> 00:02:49.260]  兄弟不和
[00:02:49.260 --> 00:02:50.760]  兄弟不和可以復合
[00:02:50.760 --> 00:02:51.760]  可以復合
[00:02:51.760 --> 00:02:52.760]  浪子的故事
[00:02:52.760 --> 00:02:53.760]  浪子的故事
[00:02:53.760 --> 00:02:54.760]  只講了一半
[00:02:54.760 --> 00:02:55.760]  只講了一半
[00:02:55.760 --> 00:02:56.760]  浪子回來
[00:02:56.760 --> 00:02:57.760]  浪子回來
[00:02:57.760 --> 00:02:59.260]  那個哥哥
[00:02:59.260 --> 00:03:00.260]  那個哥哥
[00:03:00.260 --> 00:03:01.260]  和他沒有觸碰
[00:03:01.260 --> 00:03:02.760]  和他關係沒有那麼好
[00:03:02.760 --> 00:03:05.260]  耶利米茲在這裡上帝說的話
[00:03:05.260 --> 00:03:06.260]  耶利米茲這個時候
[00:03:06.260 --> 00:03:07.260]  就有這個主題
[00:03:07.260 --> 00:03:08.260]  就有這樣的主題
[00:03:08.260 --> 00:03:09.260]  以色列
[00:03:09.260 --> 00:03:09.760]  以色列
[00:03:09.760 --> 00:03:11.760]  包括整個南北國
[00:03:11.760 --> 00:03:12.760]  包括整個南北國
[00:03:12.760 --> 00:03:13.760]  十二支派
[00:03:13.760 --> 00:03:14.760]  十二支派
[00:03:14.760 --> 00:03:15.760]  他們會回來
[00:03:15.760 --> 00:03:16.760]  他們會回來
[00:03:16.760 --> 00:03:17.760]  敬畏耶和華
[00:03:17.760 --> 00:03:18.760]  敬畏耶和華
[00:03:18.760 --> 00:03:20.760]  和上帝合
[00:03:20.760 --> 00:03:21.760]  和上帝合
[00:03:21.760 --> 00:03:22.760]  可以了
[00:03:22.760 --> 00:03:23.760]  人呢
[00:03:23.760 --> 00:03:24.760]  也可以對
[00:03:24.760 --> 00:03:26.760]  人也可以
[00:03:26.760 --> 00:03:27.760]  我現在就
[00:03:27.760 --> 00:03:28.760]  大家手上應該有個大綱
[00:03:28.760 --> 00:03:30.760]  大家手上有個大綱
[00:03:30.760 --> 00:03:31.760]  不記得
[00:03:31.760 --> 00:03:33.760]  有兩點
[00:03:33.760 --> 00:03:34.760]  等一下你
[00:03:34.760 --> 00:03:35.760]  接著你會看到
[00:03:35.760 --> 00:03:36.760]  有兩點
[00:03:36.760 --> 00:03:37.760]  大家來看
[00:03:37.760 --> 00:03:39.760]  本文的前設
[00:03:39.760 --> 00:03:41.760]  本文的前設
[00:03:41.760 --> 00:03:42.760]  前設
[00:03:42.760 --> 00:03:43.760]  我翻譯成英文
[00:03:43.760 --> 00:03:45.760]  presupposition
[00:03:45.760 --> 00:03:46.760]  就是
[00:03:46.760 --> 00:03:47.760]  是什麼呢
[00:03:47.760 --> 00:03:49.760]  以色列南北國
[00:03:49.760 --> 00:03:50.760]  南北國
[00:03:50.760 --> 00:03:51.760]  已經亡了國
[00:03:51.760 --> 00:03:53.760]  已經亡國
[00:03:53.760 --> 00:03:54.760]  大家這個時候還沒亡的
[00:03:54.760 --> 00:03:55.760]  這個時候南北國
[00:03:55.760 --> 00:03:56.760]  但這段說話呢
[00:03:56.760 --> 00:03:58.760]  但這段說話呢
[00:03:58.760 --> 00:04:00.760]  presupposition
[00:04:00.760 --> 00:04:01.760]  就是這個前設
[00:04:01.760 --> 00:04:02.760]  前設條件
[00:04:02.760 --> 00:04:03.760]  已經亡了國了
[00:04:03.760 --> 00:04:04.760]  已經亡國了
[00:04:04.760 --> 00:04:05.760]  不過
[00:04:05.760 --> 00:04:06.760]  人仍在
[00:04:06.760 --> 00:04:08.760]  人還在
[00:04:08.760 --> 00:04:11.760]  上帝就告訴耶利米茲
[00:04:11.760 --> 00:04:12.760]  上帝告訴耶利米茲
[00:04:12.760 --> 00:04:14.760]  將來南北國的人民
[00:04:14.760 --> 00:04:16.760]  將來南北國的人民
[00:04:16.760 --> 00:04:18.760]  仍然有遠景
[00:04:18.760 --> 00:04:19.760]  仍然有遠景
[00:04:19.760 --> 00:04:21.760]  並且會復合
[00:04:21.760 --> 00:04:22.760]  並且會復合
[00:04:22.760 --> 00:04:23.760]  但是
[00:04:23.760 --> 00:04:25.760]  但是
[00:04:25.760 --> 00:04:26.760]  precondition
[00:04:26.760 --> 00:04:27.760]  先決條件
[00:04:27.760 --> 00:04:29.760]  先決條件
[00:04:29.760 --> 00:04:31.760]  一定要悔改
[00:04:31.760 --> 00:04:32.760]  一定要悔改
[00:04:32.760 --> 00:04:34.760]  歸回上帝
[00:04:34.760 --> 00:04:36.760]  歸回上帝
[00:04:36.760 --> 00:04:37.760]  那本文呢
[00:04:37.760 --> 00:04:38.760]  第一點呢
[00:04:38.760 --> 00:04:39.760]  本文第一點
[00:04:39.760 --> 00:04:42.760]  上帝呼喚
[00:04:42.760 --> 00:04:44.760]  呼喚耶利米茲
[00:04:44.760 --> 00:04:46.760]  要歸回上帝
[00:04:46.760 --> 00:04:48.760]  上帝呼喚耶利米茲
[00:04:48.760 --> 00:04:50.760]  叫以色列歸回上帝
[00:04:50.760 --> 00:04:52.760]  這個是十一到十三節
[00:04:52.760 --> 00:04:54.760]  這個是十一到十三節
[00:04:54.760 --> 00:04:56.760]  從上文的談話
[00:04:56.760 --> 00:04:58.760]  從上文的談話
[00:04:58.760 --> 00:04:59.760]  上文就是一到十節呢
[00:04:59.760 --> 00:05:00.760]  一到十節
[00:05:00.760 --> 00:05:02.760]  三到十一節呢
[00:05:02.760 --> 00:05:03.760]  三到十一節
[00:05:03.760 --> 00:05:04.760]  顯然啊
[00:05:04.760 --> 00:05:07.760]  是一個很符合邏輯的結論
[00:05:07.760 --> 00:05:09.760]  是一個很符合邏輯的結論
[00:05:09.760 --> 00:05:11.760]  耶和華對我說
[00:05:11.760 --> 00:05:12.760]  耶利米茲說
[00:05:12.760 --> 00:05:14.760]  耶和華對我說
[00:05:14.760 --> 00:05:15.760]  耶利米茲說
[00:05:15.760 --> 00:05:17.760]  耶利米茲說
[00:05:17.760 --> 00:05:19.760]  背道的以色列
[00:05:19.760 --> 00:05:21.760]  背道的以色列
[00:05:21.760 --> 00:05:23.760]  比奸詐的猶大還顯為異
[00:05:23.760 --> 00:05:26.760]  比奸詐的猶大還顯為異
[00:05:26.760 --> 00:05:32.760]  至於猶大比以色列更不忠這個主題呢
[00:05:32.760 --> 00:05:36.760]  至於猶大比以色列更不忠的這個主題
[00:05:36.760 --> 00:05:38.760]  以西傑先知
[00:05:38.760 --> 00:05:39.760]  以西傑先知
[00:05:39.760 --> 00:05:44.760]  是說了一個有關以色列和猶大的比喻
[00:05:44.760 --> 00:05:46.760]  是說了一個有關以色列和猶大的比喻
[00:05:46.760 --> 00:05:47.760]  是說了一個有關以色列和猶大的比喻
[00:05:47.760 --> 00:05:49.760]  這兩姐妹的比喻不是只有耶利米茲說的
[00:05:49.760 --> 00:05:50.760]  這兩姐妹的比喻不是只有耶利米茲說的
[00:05:50.760 --> 00:05:52.760]  這兩姐妹的比喻不是只有耶利米茲說的
[00:05:52.760 --> 00:05:54.760]  以西傑書23章都有的
[00:05:54.760 --> 00:05:56.760]  以西傑書23章也有
[00:05:56.760 --> 00:05:57.760]  以西傑書23章也有
[00:05:57.760 --> 00:05:58.760]  以西傑書23章也有
[00:05:58.760 --> 00:05:59.760]  以西傑書23章也有
[00:05:59.760 --> 00:06:00.760]  以西傑書23章也有
[00:06:00.760 --> 00:06:01.760]  以西傑書23章也有
[00:06:01.760 --> 00:06:02.760]  以西傑書23章也有
[00:06:02.760 --> 00:06:03.760]  以西傑書23章也有
[00:06:03.760 --> 00:06:09.760]  以西傑書23章也有
[00:06:09.760 --> 00:06:10.760]  以西傑書23章也有
[00:06:10.760 --> 00:06:11.760]  以西傑書23章也有
[00:06:11.760 --> 00:06:12.760]  以西傑書23章也有
[00:06:12.760 --> 00:06:13.760]  以西傑書23章也有
[00:06:13.760 --> 00:06:14.760]  以西傑書23章也有
[00:06:14.760 --> 00:06:15.760]  以西傑書23章也有
[00:06:15.760 --> 00:06:16.760]  以西傑書23章也有
[00:06:16.760 --> 00:06:17.760]  以西傑書23章也有
[00:06:17.760 --> 00:06:18.760]  以西傑書23章也有
[00:06:18.760 --> 00:06:19.760]  以西傑書23章也有
[00:06:19.760 --> 00:06:20.760]  以西傑書23章也有
[00:06:20.760 --> 00:06:21.760]  以西傑書23章也有
[00:06:21.760 --> 00:06:22.760]  以西傑書23章也有
[00:06:22.760 --> 00:06:23.760]  以西傑書23章也有
[00:06:23.760 --> 00:06:24.760]  以西傑書23章也有
[00:06:24.760 --> 00:06:25.760]  以西傑書23章也有
[00:06:25.760 --> 00:06:26.760]  以西傑書23章也有
[00:06:26.760 --> 00:06:36.760]  以西傑書23章也有
[00:06:36.760 --> 00:06:37.760]  以西傑書23章也有
[00:06:37.760 --> 00:06:38.760]  以西傑書23章也有
[00:06:38.760 --> 00:06:39.760]  以西傑書23章也有
[00:06:39.760 --> 00:06:40.760]  以西傑書23章也有
[00:06:40.760 --> 00:06:41.760]  以西傑書23章也有
[00:06:41.760 --> 00:06:42.760]  以西傑書23章也有
[00:06:42.760 --> 00:06:43.760]  以西傑書23章也有
[00:06:43.760 --> 00:06:44.760]  以西傑書23章也有
[00:06:44.760 --> 00:06:45.760]  以西傑書23章也有
[00:06:45.760 --> 00:06:46.760]  以西傑書23章也有
[00:06:46.760 --> 00:06:47.760]  以西傑書23章也有
[00:06:47.760 --> 00:06:48.760]  以西傑書23章也有
[00:06:48.760 --> 00:06:49.760]  以西傑書23章也有
[00:06:49.760 --> 00:06:50.760]  以西傑書23章也有
[00:06:50.760 --> 00:06:51.760]  以西傑書23章也有
[00:06:51.760 --> 00:06:52.760]  以西傑書23章也有
[00:06:52.760 --> 00:06:53.760]  以西傑書23章也有
[00:06:53.760 --> 00:06:56.760]  以西傑書23章也有
[00:06:56.760 --> 00:06:57.760]  以西傑書23章也有
[00:06:57.760 --> 00:06:58.760]  以西傑書23章也有
[00:06:58.760 --> 00:06:59.760]  以西傑書23章也有
[00:06:59.760 --> 00:07:00.760]  以西傑書23章也有
[00:07:00.760 --> 00:07:01.760]  以西傑書23章也有
[00:07:01.760 --> 00:07:02.760]  以西傑書23章也有
[00:07:02.760 --> 00:07:03.760]  以西傑書23章也有
[00:07:03.760 --> 00:07:04.760]  以西傑書23章也有
[00:07:04.760 --> 00:07:05.760]  以西傑書23章也有
[00:07:05.760 --> 00:07:06.760]  以西傑書23章也有
[00:07:06.760 --> 00:07:07.760]  以西傑書23章也有
[00:07:07.760 --> 00:07:08.760]  以西傑書23章也有
[00:07:08.760 --> 00:07:09.760]  以西傑書23章也有
[00:07:09.760 --> 00:07:10.760]  以西傑書23章也有
[00:07:10.760 --> 00:07:11.760]  以西傑書23章也有
[00:07:11.760 --> 00:07:12.760]  以西傑書23章也有
[00:07:12.760 --> 00:07:13.760]  以西傑書23章也有
[00:07:13.760 --> 00:07:27.760]  以西傑書23章也有
[00:07:27.760 --> 00:07:28.760]  以西傑書23章也有
[00:07:28.760 --> 00:07:29.760]  以西傑書23章也有
[00:07:29.760 --> 00:07:30.760]  以西傑書23章也有
[00:07:30.760 --> 00:07:31.760]  以西傑書23章也有
[00:07:31.760 --> 00:07:32.760]  以西傑書23章也有
[00:07:32.760 --> 00:07:33.760]  以西傑書23章也有
[00:07:33.760 --> 00:07:34.760]  以西傑書23章也有
[00:07:34.760 --> 00:07:35.760]  以西傑書23章也有
[00:07:35.760 --> 00:07:36.760]  以西傑書23章也有
[00:07:36.760 --> 00:07:37.760]  以西傑書23章也有
[00:07:37.760 --> 00:07:38.760]  以西傑書23章也有
[00:07:38.760 --> 00:07:39.760]  以西傑書23章也有
[00:07:39.760 --> 00:07:40.760]  以西傑書23章也有
[00:07:40.760 --> 00:07:41.760]  以西傑書23章也有
[00:07:41.760 --> 00:07:42.760]  以西傑書23章也有
[00:07:42.760 --> 00:07:43.760]  以西傑書23章也有
[00:07:43.760 --> 00:07:44.760]  以西傑書23章也有
[00:07:44.760 --> 00:07:45.760]  以西傑書23章也有
[00:07:45.760 --> 00:07:46.760]  以西傑書23章也有
[00:07:46.760 --> 00:07:47.760]  以西傑書23章也有
[00:07:47.760 --> 00:07:48.760]  以西傑書23章也有
[00:07:48.760 --> 00:07:49.760]  以西傑書23章也有
[00:07:49.760 --> 00:07:50.760]  以西傑書23章也有
[00:07:50.760 --> 00:07:51.760]  以西傑書23章也有
[00:07:51.760 --> 00:07:52.760]  以西傑書23章也有
[00:07:52.760 --> 00:07:53.760]  以西傑書23章也有
[00:07:53.760 --> 00:07:54.760]  以西傑書23章也有
[00:07:54.760 --> 00:07:55.760]  以西傑書23章也有
[00:07:55.760 --> 00:07:56.760]  以西傑書23章也有
[00:07:56.760 --> 00:07:57.760]  以西傑書23章也有
[00:07:57.760 --> 00:07:58.760]  以西傑書23章也有
[00:07:58.760 --> 00:07:59.760]  以西傑書23章也有
[00:07:59.760 --> 00:08:00.760]  以西傑書23章也有
[00:08:00.760 --> 00:08:12.760]  以西傑書23章也有
[00:08:12.760 --> 00:08:13.760]  以西傑書23章也有
[00:08:13.760 --> 00:08:14.760]  以西傑書23章也有
[00:08:14.760 --> 00:08:15.760]  以西傑書23章也有
[00:08:15.760 --> 00:08:16.760]  以西傑書23章也有
[00:08:16.760 --> 00:08:17.760]  以西傑書23章也有
[00:08:17.760 --> 00:08:18.760]  以西傑書23章也有
[00:08:18.760 --> 00:08:19.760]  以西傑書23章也有
[00:08:19.760 --> 00:08:20.760]  以西傑書23章也有
[00:08:20.760 --> 00:08:21.760]  以西傑書23章也有
[00:08:21.760 --> 00:08:22.760]  以西傑書23章也有
[00:08:22.760 --> 00:08:23.760]  以西傑書23章也有
[00:08:23.760 --> 00:08:24.760]  以西傑書23章也有
[00:08:24.760 --> 00:08:25.760]  以西傑書23章也有
[00:08:25.760 --> 00:08:26.760]  以西傑書23章也有
[00:08:26.760 --> 00:08:27.760]  以西傑書23章也有
[00:08:27.760 --> 00:08:28.760]  以西傑書23章也有
[00:08:28.760 --> 00:08:29.760]  以西傑書23章也有
[00:08:29.760 --> 00:08:30.760]  以西傑書23章也有
[00:08:30.760 --> 00:08:31.760]  以西傑書23章也有
[00:08:31.760 --> 00:08:32.760]  以西傑書23章也有
[00:08:32.760 --> 00:08:33.760]  以西傑書23章也有
[00:08:33.760 --> 00:08:34.760]  以西傑書23章也有
[00:08:34.760 --> 00:08:35.760]  以西傑書23章也有
[00:08:35.760 --> 00:08:36.760]  以西傑書23章也有
[00:08:36.760 --> 00:08:37.760]  以西傑書23章也有
[00:08:37.760 --> 00:08:38.760]  以西傑書23章也有
[00:08:38.760 --> 00:08:39.760]  以西傑書23章也有
[00:08:39.760 --> 00:08:40.760]  以西傑書23章也有
[00:08:40.760 --> 00:08:41.760]  以西傑書23章也有
[00:08:41.760 --> 00:08:42.760]  以西傑書23章也有
[00:08:42.760 --> 00:08:43.760]  以西傑書23章也有
[00:08:43.760 --> 00:08:44.760]  以西傑書23章也有
[00:08:44.760 --> 00:08:45.760]  以西傑書23章也有
[00:08:45.760 --> 00:08:46.760]  以西傑書23章也有
[00:08:46.760 --> 00:08:47.760]  以西傑書23章也有
[00:08:47.760 --> 00:09:01.760]  以西傑書23章也有
[00:09:01.760 --> 00:09:02.760]  以西傑書23章也有
[00:09:02.760 --> 00:09:03.760]  以西傑書23章也有
[00:09:03.760 --> 00:09:04.760]  以西傑書23章也有
[00:09:04.760 --> 00:09:05.760]  以西傑書23章也有
[00:09:05.760 --> 00:09:06.760]  以西傑書23章也有
[00:09:06.760 --> 00:09:07.760]  以西傑書23章也有
[00:09:07.760 --> 00:09:08.760]  以西傑書23章也有
[00:09:08.760 --> 00:09:09.760]  以西傑書23章也有
[00:09:09.760 --> 00:09:10.760]  以西傑書23章也有
[00:09:10.760 --> 00:09:11.760]  以西傑書23章也有
[00:09:11.760 --> 00:09:12.760]  以西傑書23章也有
[00:09:12.760 --> 00:09:13.760]  以西傑書23章也有
[00:09:13.760 --> 00:09:14.760]  以西傑書23章也有
[00:09:14.760 --> 00:09:15.760]  以西傑書23章也有
[00:09:15.760 --> 00:09:16.760]  以西傑書23章也有
[00:09:16.760 --> 00:09:17.760]  以西傑書23章也有
[00:09:17.760 --> 00:09:18.760]  以西傑書23章也有
[00:09:18.760 --> 00:09:19.760]  以西傑書23章也有
[00:09:19.760 --> 00:09:20.760]  以西傑書23章也有
[00:09:20.760 --> 00:09:21.760]  以西傑書23章也有
[00:09:21.760 --> 00:09:22.760]  以西傑書23章也有
[00:09:22.760 --> 00:09:23.760]  以西傑書23章也有
[00:09:23.760 --> 00:09:24.760]  以西傑書23章也有
[00:09:24.760 --> 00:09:25.760]  以西傑書23章也有
[00:09:25.760 --> 00:09:26.760]  以西傑書23章也有
[00:09:26.760 --> 00:09:27.760]  以西傑書23章也有
[00:09:27.760 --> 00:09:28.760]  以西傑書23章也有
[00:09:28.760 --> 00:09:29.760]  以西傑書23章也有
[00:09:29.760 --> 00:09:30.760]  以西傑書23章也有
[00:09:30.760 --> 00:09:31.760]  以西傑書23章也有
[00:09:31.760 --> 00:09:32.760]  以西傑書23章也有
[00:09:32.760 --> 00:09:33.760]  以西傑書23章也有
[00:09:33.760 --> 00:09:34.760]  以西傑書23章也有
[00:09:34.760 --> 00:09:49.760]  以西傑書23章也有
[00:10:05.760 --> 00:10:08.760]  以色列還顯為異
[00:10:08.760 --> 00:10:11.760]  原文呢?
[00:10:11.760 --> 00:10:17.760]  以色列的靈魂是異的
[00:10:17.760 --> 00:10:18.760]  我反映了什麼?
[00:10:18.760 --> 00:10:23.760]  Her soul is right or innocent
[00:10:23.760 --> 00:10:27.760]  用了拉比來解釋
[00:10:27.760 --> 00:10:30.760]  比我們中文更加多一點
[00:10:30.760 --> 00:10:32.760]  認識這個句子
[00:10:32.760 --> 00:10:34.760]  用了拉比來解釋
[00:10:34.760 --> 00:10:35.760]  比我們中文更加多一點
[00:10:35.760 --> 00:10:36.760]  認識這個句子
[00:10:36.760 --> 00:10:37.760]  我們更為有意義
[00:10:37.760 --> 00:10:38.760]  我們更為有意義
[00:10:38.760 --> 00:10:39.760]  他現在簡直說
[00:10:39.760 --> 00:10:40.760]  他現在簡直說
[00:10:40.760 --> 00:10:41.760]  以色列的靈魂是正確的
[00:10:41.760 --> 00:10:42.760]  以色列的靈魂是正確的
[00:10:42.760 --> 00:10:43.760]  他的靈魂是正確的
[00:10:43.760 --> 00:10:44.760]  他的靈魂是正確的
[00:10:44.760 --> 00:10:45.760]  他的靈魂是正確的
[00:10:45.760 --> 00:10:46.760]  他的靈魂是正確的
[00:10:46.760 --> 00:10:47.760]  是異的還是正的?
[00:10:47.760 --> 00:10:48.760]  是異的還是正的?
[00:10:48.760 --> 00:10:49.760]  是異的還是正的?
[00:10:49.760 --> 00:10:50.760]  是異的還是正的?
[00:10:50.760 --> 00:10:51.760]  Rashi解釋上帝對以色列
[00:10:51.760 --> 00:10:52.760]  Rashi解釋上帝對以色列
[00:10:52.760 --> 00:10:53.760]  Rashi解釋上帝對以色列
[00:10:53.760 --> 00:11:03.760]  解除了上帝對以色列不利的裁判
[00:11:03.760 --> 00:11:05.760]  解除了上帝對以色列不利的裁判
[00:11:05.760 --> 00:11:06.760]  解除了上帝對以色列不利的裁判
[00:11:06.760 --> 00:11:07.760]  解除了上帝對以色列不利的裁判
[00:11:07.760 --> 00:11:08.760]  解除了上帝對以色列不利的裁判
[00:11:08.760 --> 00:11:09.760]  解除了上帝對以色列不利的裁判
[00:11:09.760 --> 00:11:10.760]  解除了上帝對以色列不利的裁判
[00:11:10.760 --> 00:11:11.760]  解除了上帝對以色列不利的裁判
[00:11:11.760 --> 00:11:12.760]  解除了上帝對以色列不利的裁判
[00:11:12.760 --> 00:11:13.760]  解除了上帝對以色列不利的裁判
[00:11:13.760 --> 00:11:14.760]  解除了上帝對以色列不利的裁判
[00:11:14.760 --> 00:11:28.760]  解除了上帝對以色列不利的裁判
[00:11:28.760 --> 00:11:29.760]  解除了上帝對以色列不利的裁判
[00:11:29.760 --> 00:11:30.760]  解除了上帝對以色列不利的裁判
[00:11:30.760 --> 00:11:31.760]  解除了上帝對以色列不利的裁判
[00:11:31.760 --> 00:11:32.760]  解除了上帝對以色列不利的裁判
[00:11:32.760 --> 00:11:33.760]  解除了上帝對以色列不利的裁判
[00:11:33.760 --> 00:11:34.760]  解除了上帝對以色列不利的裁判
[00:11:34.760 --> 00:11:35.760]  解除了上帝對以色列不利的裁判
[00:11:35.760 --> 00:11:36.760]  解除了上帝對以色列不利的裁判
[00:11:36.760 --> 00:11:37.760]  解除了上帝對以色列不利的裁判
[00:11:37.760 --> 00:11:38.760]  解除了上帝對以色列不利的裁判
[00:11:38.760 --> 00:11:44.760]  解除了上帝對以色列不利的裁判
[00:11:44.760 --> 00:11:45.760]  解除了上帝對以色列不利的裁判
[00:11:45.760 --> 00:11:46.760]  解除了上帝對以色列不利的裁判
[00:11:46.760 --> 00:11:47.760]  解除了上帝對以色列不利的裁判
[00:11:47.760 --> 00:11:48.760]  解除了上帝對以色列不利的裁判
[00:11:48.760 --> 00:11:49.760]  解除了上帝對以色列不利的裁判
[00:11:49.760 --> 00:11:50.760]  解除了上帝對以色列不利的裁判
[00:11:50.760 --> 00:11:51.760]  解除了上帝對以色列不利的裁判
[00:11:51.760 --> 00:11:52.760]  解除了上帝對以色列不利的裁判
[00:11:52.760 --> 00:11:53.760]  解除了上帝對以色列不利的裁判
[00:11:53.760 --> 00:11:54.760]  解除了上帝對以色列不利的裁判
[00:11:54.760 --> 00:12:18.760]  解除了上帝對以色列不利的裁判
[00:12:18.760 --> 00:12:19.760]  解除了上帝對以色列不利的裁判
[00:12:19.760 --> 00:12:20.760]  解除了上帝對以色列不利的裁判
[00:12:20.760 --> 00:12:21.760]  解除了上帝對以色列不利的裁判
[00:12:21.760 --> 00:12:22.760]  解除了上帝對以色列不利的裁判
[00:12:22.760 --> 00:12:23.760]  解除了上帝對以色列不利的裁判
[00:12:23.760 --> 00:12:52.760]  別人的例子,即是他做了基尼一癖,被人看到了,做了別人的例子,十二章之後就有這個宣佈了,這個宣佈是穿越了時間和地域,穿越了時空地域,時間空間地域。
