
[00:00:00.000 --> 00:00:03.200]  好,等師妹讓我們先聽神的道義,讓我們先同心地禱告
[00:04:14.800 --> 00:04:17.000]  數惡人是他必定是其中的一個
[00:04:17.000 --> 00:04:18.400]  他一定是其中一個
[00:04:18.400 --> 00:04:19.200]  他一定是其中一個
[00:04:19.200 --> 00:04:20.800]  但上帝他有利用他
[00:04:20.800 --> 00:04:22.000]  上帝利用他
[00:04:22.000 --> 00:04:25.400]  塑造一個更加堅信上帝的
[00:04:25.400 --> 00:04:26.800]  但以理
[00:04:26.800 --> 00:04:29.600]  樹立一個更加堅信他的但以理
[00:04:29.600 --> 00:04:31.200]  和他身邊幾個朋友
[00:04:31.200 --> 00:04:32.400]  跟他身邊的朋友
[00:04:32.400 --> 00:04:33.800]  使得他們的見證
[00:04:33.800 --> 00:04:35.000]  使得他的見證
[00:04:35.000 --> 00:04:36.400]  藉著一個惡人
[00:04:36.400 --> 00:04:37.600]  藉著一個惡人
[00:04:37.600 --> 00:04:39.800]  更加彰顯上帝
[00:04:39.800 --> 00:04:41.600]  更加彰顯上帝
[00:04:41.600 --> 00:04:43.200]  去到新約的時代
[00:04:43.200 --> 00:04:46.400]  他的新約上帝又用另一個惡人
[00:04:46.400 --> 00:04:48.600]  上帝同樣利用另一個惡人
[00:04:48.600 --> 00:04:50.600]  這個惡人叫希律
[00:04:50.600 --> 00:04:52.000]  這個惡人叫希律
[00:04:52.000 --> 00:04:53.600]  希律這個人物
[00:04:53.600 --> 00:04:54.600]  希律這個人
[00:04:54.600 --> 00:04:58.200]  可以說是充滿罪惡的一個人
[00:04:58.200 --> 00:05:00.000]  可以說他是一個充滿罪惡的人
[00:05:00.000 --> 00:05:02.000]  因為血統的緣故
[00:05:02.000 --> 00:05:03.400]  由於血統的緣故
[00:05:03.400 --> 00:05:08.600]  他是殘襲了猶太人和不同類型的人的血統
[00:05:08.600 --> 00:05:12.400]  他殘殺了猶太人和不同類族的血統
[00:05:12.400 --> 00:05:14.400]  但是為了政治的因由
[00:05:14.400 --> 00:05:15.800]  因為政治因由
[00:05:15.800 --> 00:05:18.800]  他於是乎也都要顯出自己的正統
[00:05:18.800 --> 00:05:20.600]  他要提出自己的正統
[00:05:20.600 --> 00:05:22.600]  於是乎很多的時候
[00:05:22.600 --> 00:05:25.200]  他又顯出好像自己很敬畏耶和華一樣
[00:05:25.200 --> 00:05:28.800]  很多時候顯示他好像很敬畏耶和華
[00:05:28.800 --> 00:05:32.400]  他對猶太人的殘酷對待
[00:05:32.400 --> 00:05:34.400]  他對猶太人的殘酷對待
[00:05:34.400 --> 00:05:35.800]  其中一個最典型的例子
[00:05:35.800 --> 00:05:37.600]  我們可以看見就是施洗約翰
[00:05:37.600 --> 00:05:40.600]  其中最典型的例子就是施洗約翰
[00:05:40.600 --> 00:05:43.200]  為了討他家人的歡心
[00:05:43.200 --> 00:05:46.200]  為了討他家人的歡心
[00:05:46.200 --> 00:05:47.400]  可以殺基督徒
[00:05:47.400 --> 00:05:48.400]  可以殺基督徒
[00:05:48.400 --> 00:05:50.000]  殺上帝的僕人
[00:05:50.000 --> 00:05:51.000]  殺上帝的僕人
[00:05:51.000 --> 00:05:52.400]  但是這件事
[00:05:52.400 --> 00:05:53.200]  但是這件事
[00:05:53.200 --> 00:05:55.400]  又塑造了另一個情況
[00:05:55.400 --> 00:05:56.600]  又塑造了另外一個狀況
[00:05:56.600 --> 00:05:58.200]  更多的基督徒
[00:05:58.200 --> 00:05:59.400]  更多的基督徒
[00:05:59.400 --> 00:06:01.800]  看到罪惡的可怕
[00:06:01.800 --> 00:06:03.400]  看到罪惡的可怕
[00:06:03.400 --> 00:06:05.600]  所以其實在歷史裏面
[00:06:05.600 --> 00:06:06.600]  所以在歷史裏面
[00:06:06.600 --> 00:06:09.000]  上帝其實仍然和很多的惡人
[00:06:09.000 --> 00:06:12.600]  其實在塑造他的子民
[00:06:12.600 --> 00:06:15.600]  上帝利用很多的惡人塑造了他的子民
[00:06:15.600 --> 00:06:15.800]  上帝利用很多的惡人塑造了他的子民
[00:06:15.800 --> 00:06:17.600]  譬如另一個近代一點
[00:06:17.600 --> 00:06:19.400]  我們熟悉一點的人物
[00:06:19.400 --> 00:06:22.200]  譬如近代我們大家熟悉的人物
[00:06:22.200 --> 00:06:24.000]  那個叫希特勒
[00:06:24.000 --> 00:06:25.600]  叫希特勒
[00:06:25.600 --> 00:06:27.800]  Adolf Hitler
[00:06:27.800 --> 00:06:28.800]  希特勒
[00:06:28.800 --> 00:06:32.600]  這個人可以說是歷史當中十大惡人
[00:06:32.600 --> 00:06:32.600]  這個人可以說是歷史當中十大惡人
[00:06:32.600 --> 00:06:34.600]  必定上榜其中一位
[00:06:34.600 --> 00:06:37.600]  這個可以稱為歷史上十大惡人當中
[00:06:37.600 --> 00:06:39.000]  肯定上榜位了
[00:06:39.000 --> 00:06:41.400]  但是不是因為希特勒的出現
[00:06:41.400 --> 00:06:43.600]  不是因為希特勒的出現
[00:06:43.600 --> 00:06:46.200]  基督教的屬靈的根底
[00:06:46.200 --> 00:06:48.600]  也都不能夠繼續得到鍊成
[00:06:48.600 --> 00:06:48.600]  基督教的根底也不能得到鍊成
[00:06:48.600 --> 00:06:51.400]  基督教的根底也不能得到鍊成
[00:06:51.400 --> 00:06:51.400]  其實我在這裏不是去褒獎這些惡人
[00:06:51.400 --> 00:06:55.000]  其實我在這裏不是去褒獎這些惡人
[00:06:55.000 --> 00:06:55.000]  我在這裏不是褒獎這些惡人
[00:06:55.000 --> 00:06:56.800]  我在這裏不是褒獎這些惡人
[00:06:56.800 --> 00:06:57.400]  不要誤會
[00:06:57.400 --> 00:06:58.800]  我真的不是褒獎他們
[00:06:58.800 --> 00:06:58.800]  不是叫你們去做惡人成就上帝的心意
[00:06:58.800 --> 00:07:01.200]  不是叫你們去做惡人成就上帝的心意
[00:07:01.200 --> 00:07:02.800]  不是講這個訊息
[00:07:07.600 --> 00:07:10.800]  我想告訴大家一件事
[00:07:10.800 --> 00:07:13.000]  上帝要成就他的工作
[00:07:13.000 --> 00:07:13.000]  上帝要成就他的工作
[00:07:13.000 --> 00:07:14.000]  上帝要成就他的工作
[00:07:14.000 --> 00:07:16.000]  什麼人他都可以用得到
[00:07:16.000 --> 00:07:16.000]  什麼人他都可以用得到
[00:07:16.000 --> 00:07:17.000]  什麼人他都可以用得到
[00:07:17.000 --> 00:07:19.400]  而無論多惡的惡人
[00:07:19.400 --> 00:07:21.800]  怎樣想攔阻上帝也好
[00:07:21.800 --> 00:07:23.400]  不管是他多惡的人
[00:07:23.400 --> 00:07:23.600]  或多了攔阻上帝的人
[00:07:23.600 --> 00:07:24.800]  或多了攔阻上帝的人
[00:07:24.800 --> 00:07:27.400]  結局上帝的旨意仍然得以成就
[00:07:27.400 --> 00:07:29.000]  上帝的旨意都可以成就
[00:07:29.000 --> 00:07:30.800]  而我們熟悉的主耶穌基督
[00:07:30.800 --> 00:07:33.000]  同樣是被惡人所害
[00:07:33.000 --> 00:07:34.800]  我們所熟悉的主耶穌基督
[00:07:34.800 --> 00:07:36.000]  同樣是被惡人所害
[00:07:36.000 --> 00:07:40.200]  而這個惡人還是最親近的其中一個門徒
[00:07:40.200 --> 00:07:40.200]  而這個惡人還是最親近的其中一個門徒
[00:07:40.200 --> 00:07:43.800]  而這個惡人還是最親近的其中一個門徒
[00:07:43.800 --> 00:07:45.600]  他叫加勒人猶大
[00:07:45.600 --> 00:07:45.600]  他叫加勒人猶大
[00:07:45.600 --> 00:07:47.800]  他是加勒人猶大
[00:07:47.800 --> 00:07:50.400]  他害耶穌不用介紹了
[00:07:50.400 --> 00:07:50.400]  他害耶穌不用介紹了
[00:07:50.400 --> 00:07:52.200]  他害耶穌不用介紹了
[00:07:52.200 --> 00:07:55.200]  但是這些種種的惡人出現
[00:07:55.200 --> 00:07:55.200]  但是這些種種的惡人出現
[00:07:55.200 --> 00:07:57.600]  但是這些種種的惡人出現
[00:07:57.600 --> 00:07:58.800]  有什麼原因呢?
[00:07:58.800 --> 00:07:58.800]  有什麼原因呢?
[00:07:58.800 --> 00:07:59.600]  有什麼原因呢?
[00:07:59.600 --> 00:08:01.000]  有什麼果效呢?
[00:08:01.000 --> 00:08:01.600]  有什麼果效呢?
[00:08:01.600 --> 00:08:01.600]  這個正正就是今天我想繼續和大家講這個題目
[00:08:01.600 --> 00:08:07.800]  這個正正就是今天我想繼續和大家講這個題目
[00:08:07.800 --> 00:08:11.000]  臣藉惡人去成就祂的旨意
[00:08:11.000 --> 00:08:11.000]  臣藉惡人去成就祂的旨意
[00:08:11.000 --> 00:08:13.000]  臣藉惡人去成就祂的旨意
[00:08:13.000 --> 00:08:15.000]  其實惡人的出現
[00:08:15.000 --> 00:08:15.000]  其實惡人的出現
[00:08:15.000 --> 00:08:16.200]  其實惡人的出現
[00:08:16.200 --> 00:08:17.800]  最起碼
[00:08:17.800 --> 00:08:18.400]  最起碼
[00:08:18.400 --> 00:08:19.800]  已經有一個原因
[00:08:19.800 --> 00:08:20.400]  有一個原因
[00:08:20.400 --> 00:08:23.200]  上帝要使用給這些惡人的
[00:08:23.200 --> 00:08:25.000]  上帝要使用這些惡人
[00:08:25.000 --> 00:08:29.200]  就是要讓我們去明白怎樣去追求上帝的公義
[00:08:29.200 --> 00:08:29.200]  就是要讓我們明白怎樣去追求上帝的公義
[00:08:29.200 --> 00:08:29.200]  就是要讓我們明白怎樣去追求上帝的公義
[00:08:29.200 --> 00:08:29.200]  就是要讓我們明白怎樣去追求上帝的公義
[00:08:29.200 --> 00:08:32.600]  就是要讓我們明白怎樣去追求上帝的公義
[00:08:32.600 --> 00:08:33.800]  聽清楚
[00:08:33.800 --> 00:08:33.800]  聽清楚
[00:08:33.800 --> 00:08:34.800]  聽清楚
[00:08:34.800 --> 00:08:36.800]  我要qualify這句說話的
[00:08:36.800 --> 00:08:36.800]  我要qualify這句說話的
[00:08:36.800 --> 00:08:41.000]  要追求的不是公義
[00:08:41.000 --> 00:08:43.000]  要追求的不是公義
[00:08:43.000 --> 00:08:45.400]  而是上帝的公義
[00:08:45.400 --> 00:08:45.400]  而是上帝的公義
[00:08:45.400 --> 00:08:45.400]  而是上帝的公義
[00:08:45.400 --> 00:08:47.000]  而是上帝的公義
[00:08:47.000 --> 00:08:47.000]  上帝的公義和我們一般人所講的公義是可以截然不同的東西來的
[00:08:47.000 --> 00:08:53.000]  上帝的公義和我們一般人所講的公義是可以截然不同的東西來的
[00:08:53.000 --> 00:08:57.000]  上帝的公義和我們一般人所講的公義是截然不同的
[00:08:57.000 --> 00:09:00.800]  我記得在早十幾二十年前
[00:09:00.800 --> 00:09:06.000]  美國要去打伊拉克的時候
[00:09:06.000 --> 00:09:09.000]  早在十幾二十年前的時候
[00:09:09.000 --> 00:09:11.400]  美國在攻打伊拉克的時候
[00:09:11.400 --> 00:09:12.800]  他曾經講過
[00:09:12.800 --> 00:09:13.600]  他曾經說過
[00:09:13.600 --> 00:09:17.400]  想將整場戰爭命名為公義之戰
[00:09:17.400 --> 00:09:20.400]  將整場的戰爭稱為公義之戰
[00:09:20.400 --> 00:09:24.400]  後來他身邊的人說不要這樣叫
[00:09:24.400 --> 00:09:24.400]  後來身邊的人說不要這樣叫
[00:09:24.400 --> 00:09:26.600]  後來身邊的人說不要這樣叫
[00:09:26.600 --> 00:09:29.000]  什麼原因我不想在這裏考究
[00:09:29.000 --> 00:09:29.000]  什麼原因我不想在這裏考究
[00:09:29.000 --> 00:09:30.800]  什麼原因我不想在這裏考究
[00:09:30.800 --> 00:09:33.000]  不過今天的人看的公義
[00:09:33.000 --> 00:09:33.000]  不過今天的人看的公義
[00:09:33.000 --> 00:09:34.600]  不過今天的人看的公義
[00:09:34.600 --> 00:09:38.200]  就是為了我自己的權利去爭取
[00:09:38.200 --> 00:09:38.200]  就是為了我自己的權利去爭取
[00:09:38.200 --> 00:09:39.800]  只是為了自己的權利去爭取
[00:09:39.800 --> 00:09:41.800]  不是上帝的標準來的
[00:09:41.800 --> 00:09:41.800]  不是上帝的標準來的
[00:09:41.800 --> 00:09:41.800]  不是上帝的標準來的
[00:09:41.800 --> 00:09:42.800]  不是上帝的標準來的
[00:09:42.800 --> 00:09:42.800]  是自我的利益的考慮來的
[00:09:42.800 --> 00:09:45.800]  是自我的利益的考慮來的
[00:09:45.800 --> 00:09:45.800]  是自我的利益的考慮來的
[00:09:45.800 --> 00:09:45.800]  是自我的利益的考慮來的
[00:09:45.800 --> 00:09:46.800]  是自我的利益的考慮來的
[00:09:46.800 --> 00:10:00.800]  是自我的利益的考慮來的
[00:10:17.800 --> 00:10:20.800]  這個正正是我們基督徒應該明辨的事實
[00:10:20.800 --> 00:10:20.800]  這個正正是我們基督徒應該明辨的事實
[00:10:20.800 --> 00:10:23.800]  這正是我們基督徒應該明辨的事實
[00:10:23.800 --> 00:10:26.800]  我們追求的是上帝的公義
[00:10:26.800 --> 00:10:26.800]  我們追求的是上帝的公義
[00:10:26.800 --> 00:10:28.800]  我們追求的是上帝的公義
[00:10:28.800 --> 00:10:32.800]  而上帝的公義只在一界還是一個地方
[00:10:32.800 --> 00:10:32.800]  而上帝的公義只在一界還是一個地方
[00:10:32.800 --> 00:10:34.800]  上帝的公義在一個地方解脫
[00:10:34.800 --> 00:10:34.800]  就是罪
[00:10:34.800 --> 00:10:35.800]  就是罪
[00:10:35.800 --> 00:10:35.800]  得到去解除在人裏面
[00:10:35.800 --> 00:10:37.800]  得到去解除在人裏面
[00:10:37.800 --> 00:10:37.800]  得到解除在人裏面
[00:10:37.800 --> 00:10:39.800]  得到解除在人裏面
[00:10:39.800 --> 00:10:39.800]  人不能脫離罪
[00:10:39.800 --> 00:10:40.800]  人不能脫離罪
[00:10:40.800 --> 00:10:46.800]  這就是上帝顯明他的公義最重要的一件事
[00:10:46.800 --> 00:10:49.800]  這是上帝在顯示他的公義最重要的一件事
[00:10:49.800 --> 00:10:51.800]  所以在聖經裏面經常提到
[00:10:51.800 --> 00:10:51.800]  所以在聖經裏面經常提到
[00:10:51.800 --> 00:10:53.800]  所以在聖經裏面經常提到
[00:10:53.800 --> 00:10:55.800]  我們要行公義
[00:10:55.800 --> 00:10:56.800]  我們要行公義
[00:10:56.800 --> 00:10:57.800]  好憐憫
[00:10:57.800 --> 00:10:58.800]  好憐憫
[00:10:58.800 --> 00:11:00.800]  傳慈憐的心
[00:11:00.800 --> 00:11:00.800]  傳慈憐的心
[00:11:00.800 --> 00:11:01.800]  傳慈憐的心
[00:11:01.800 --> 00:11:02.800]  傳慈憐的心
[00:11:02.800 --> 00:11:04.800]  仰望在神的面前
[00:11:04.800 --> 00:11:05.800]  仰望在神的面前
[00:11:05.800 --> 00:11:05.800]  仰望在神的面前
[00:11:05.800 --> 00:11:07.800]  不是只是在你自己的層面裏面
[00:11:07.800 --> 00:11:08.800]  不是只是在你自己的層面裏面
[00:11:08.800 --> 00:11:09.800]  不是只是在你自己的層面裏面
[00:11:09.800 --> 00:11:10.800]  所以基督徒當我們看見上帝
[00:11:10.800 --> 00:11:11.800]  所以基督徒當我們看見上帝
[00:11:11.800 --> 00:11:12.800]  運用一些惡人存留在這個世界上的時候
[00:11:12.800 --> 00:11:14.800]  運用一些惡人存留在這個世界上的時候
[00:11:14.800 --> 00:11:15.800]  運用一些惡人存留在這個世界上的時候
[00:11:15.800 --> 00:11:16.800]  所以基督徒看到上帝用一些惡人存在世上的時候
[00:11:16.800 --> 00:11:18.800]  所以基督徒看到上帝用一些惡人存在世上的時候
[00:11:18.800 --> 00:11:19.800]  是讓你和我反思
[00:11:19.800 --> 00:11:20.800]  是讓你和我反思
[00:11:20.800 --> 00:11:21.800]  是讓你和我反思
[00:11:21.800 --> 00:11:22.800]  是讓你和我反思
[00:11:22.800 --> 00:11:23.800]  我追求的是上帝的公義
[00:11:23.800 --> 00:11:24.800]  我追求的是上帝的公義
[00:11:24.800 --> 00:11:25.800]  我追求的是上帝的公義
[00:11:25.800 --> 00:11:26.800]  我追求的是上帝的公義
[00:11:26.800 --> 00:11:27.800]  我追求的是上帝的公義
[00:11:27.800 --> 00:11:39.800]  還是我自己的利益呢?
[00:11:39.800 --> 00:11:40.800]  還是我自己的利益呢?
[00:11:40.800 --> 00:11:41.800]  還是我自己的利益呢?
[00:11:41.800 --> 00:11:42.800]  還是我自己的利益呢?
[00:11:42.800 --> 00:11:43.800]  還是我自己的利益呢?
[00:11:43.800 --> 00:11:44.800]  還是我自己的利益呢?
[00:11:44.800 --> 00:11:45.800]  還是我自己的利益呢?
[00:11:45.800 --> 00:11:46.800]  還是我自己的利益呢?
[00:11:46.800 --> 00:11:47.800]  還是我自己的利益呢?
[00:11:47.800 --> 00:11:48.800]  還是我自己的利益呢?
[00:11:48.800 --> 00:11:49.800]  還是我自己的利益呢?
[00:11:49.800 --> 00:11:50.800]  還是我自己的利益呢?
[00:11:50.800 --> 00:11:51.800]  還是我自己的利益呢?
[00:11:51.800 --> 00:11:52.800]  還是我自己的利益呢?
[00:11:52.800 --> 00:11:53.800]  還是我自己的利益呢?
[00:11:53.800 --> 00:11:54.800]  還是我自己的利益呢?
[00:11:54.800 --> 00:11:55.800]  還是我自己的利益呢?
[00:11:55.800 --> 00:11:56.800]  還是我自己的利益呢?
[00:11:56.800 --> 00:11:57.800]  還是我自己的利益呢?
[00:11:57.800 --> 00:11:58.800]  還是我自己的利益呢?
[00:11:58.800 --> 00:11:59.800]  還是我自己的利益呢?
[00:11:59.800 --> 00:12:00.800]  還是我自己的利益呢?
[00:12:00.800 --> 00:12:01.800]  還是我自己的利益呢?
[00:12:01.800 --> 00:12:02.800]  還是我自己的利益呢?
[00:12:02.800 --> 00:12:03.800]  還是我自己的利益呢?
[00:12:03.800 --> 00:12:04.800]  還是我自己的利益呢?
[00:12:04.800 --> 00:12:05.800]  還是我自己的利益呢?
[00:12:05.800 --> 00:12:06.800]  還是我自己的利益呢?
[00:12:06.800 --> 00:12:07.800]  還是我自己的利益呢?
[00:12:07.800 --> 00:12:08.800]  還是我自己的利益呢?
[00:12:08.800 --> 00:12:09.800]  還是我自己的利益呢?
[00:12:09.800 --> 00:12:10.800]  還是我自己的利益呢?
[00:12:10.800 --> 00:12:11.800]  還是我自己的利益呢?
[00:12:11.800 --> 00:12:12.800]  還是我自己的利益呢?
[00:12:12.800 --> 00:12:13.800]  還是我自己的利益呢?
[00:12:13.800 --> 00:12:14.800]  還是我自己的利益呢?
[00:12:14.800 --> 00:12:15.800]  還是我自己的利益呢?
[00:12:15.800 --> 00:12:26.800]  還是我自己的利益呢?
[00:12:26.800 --> 00:12:27.800]  還是我自己的利益呢?
[00:12:27.800 --> 00:12:28.800]  還是我自己的利益呢?
[00:12:28.800 --> 00:12:29.800]  還是我自己的利益呢?
[00:12:29.800 --> 00:12:30.800]  還是我自己的利益呢?
[00:12:30.800 --> 00:12:31.800]  還是我自己的利益呢?
[00:12:31.800 --> 00:12:32.800]  還是我自己的利益呢?
[00:12:32.800 --> 00:12:33.800]  還是我自己的利益呢?
[00:12:33.800 --> 00:12:34.800]  還是我自己的利益呢?
[00:12:34.800 --> 00:12:35.800]  還是我自己的利益呢?
[00:12:35.800 --> 00:12:36.800]  還是我自己的利益呢?
[00:12:36.800 --> 00:12:37.800]  還是我自己的利益呢?
[00:12:37.800 --> 00:12:38.800]  還是我自己的利益呢?
[00:12:38.800 --> 00:12:39.800]  還是我自己的利益呢?
[00:12:39.800 --> 00:12:40.800]  還是我自己的利益呢?
[00:12:40.800 --> 00:12:41.800]  還是我自己的利益呢?
[00:12:41.800 --> 00:12:42.800]  還是我自己的利益呢?
[00:12:42.800 --> 00:12:43.800]  還是我自己的利益呢?
[00:12:43.800 --> 00:12:44.800]  還是我自己的利益呢?
[00:12:44.800 --> 00:12:45.800]  還是我自己的利益呢?
[00:12:45.800 --> 00:12:46.800]  還是我自己的利益呢?
[00:12:46.800 --> 00:12:47.800]  還是我自己的利益呢?
[00:12:47.800 --> 00:12:48.800]  還是我自己的利益呢?
[00:12:48.800 --> 00:12:49.800]  還是我自己的利益呢?
[00:12:49.800 --> 00:12:50.800]  還是我自己的利益呢?
[00:12:50.800 --> 00:12:51.800]  還是我自己的利益呢?
[00:12:51.800 --> 00:12:52.800]  還是我自己的利益呢?
[00:12:52.800 --> 00:12:53.800]  還是我自己的利益呢?
[00:12:53.800 --> 00:12:54.800]  還是我自己的利益呢?
[00:12:54.800 --> 00:12:55.800]  還是我自己的利益呢?
[00:12:55.800 --> 00:12:56.800]  還是我自己的利益呢?
[00:12:56.800 --> 00:12:57.800]  還是我自己的利益呢?
[00:12:57.800 --> 00:12:58.800]  還是我自己的利益呢?
[00:12:58.800 --> 00:12:59.800]  還是我自己的利益呢?
[00:12:59.800 --> 00:13:00.800]  還是我自己的利益呢?
[00:13:00.800 --> 00:13:01.800]  還是我自己的利益呢?
[00:13:01.800 --> 00:13:02.800]  還是我自己的利益呢?
[00:13:02.800 --> 00:13:03.800]  還是我自己的利益呢?
[00:13:03.800 --> 00:13:04.800]  還是我自己的利益呢?
[00:13:14.800 --> 00:13:15.800]  還是我自己的利益呢?
[00:13:15.800 --> 00:13:16.800]  還是我自己的利益呢?
