
[00:00:00.000 --> 00:00:06.740]  一連幾個星期我們都是講解《使徒信經》
[00:02:05.460 --> 00:02:10.060]  開始甚至有人懷疑基督耶穌的身份
[00:02:10.060 --> 00:02:13.640]  提供我們看單從希伯來書裡面的內容
[00:02:13.640 --> 00:02:17.500]  我們大致上可以理解到當時可能已經有一些人
[00:02:17.500 --> 00:02:22.180]  已經轉過頭來跟從舊約的規條
[00:02:22.180 --> 00:02:27.980]  甚至可能有些人去敬拜天使都未定
[00:02:27.980 --> 00:02:29.480]  好了
[00:02:29.480 --> 00:02:34.860]  我們今天所讀的經文一開始的時候
[00:02:34.860 --> 00:02:36.960]  作者就講得很清楚
[00:02:36.960 --> 00:02:39.560]  主耶穌是超越一切的身份
[00:02:39.560 --> 00:02:41.160]  第一句又這麼說
[00:02:41.160 --> 00:02:48.540]  神記在古時藉著眾先知多次多方的曉如列祖
[00:02:48.540 --> 00:02:50.440]  講到有很多的先知
[00:02:50.440 --> 00:02:55.340]  大家知不知道聖經裡面有多少個先知?
[00:02:55.340 --> 00:02:58.320]  有人計算過是超過六十個先知
[00:02:58.320 --> 00:03:01.020]  經歷了多長的時間
[00:03:01.020 --> 00:03:06.020]  如果我們將亞伯蘭作為第一個先知的話
[00:03:06.020 --> 00:03:13.200]  先知這個時間經歷了大概超過了二千年的時間
[00:03:13.200 --> 00:03:14.560]  很長的時間
[00:03:14.560 --> 00:03:18.500]  很多的先知來傳講神的訊息
[00:03:18.500 --> 00:03:23.000]  有一次一個牧師跟一個教會的堂委
[00:03:23.000 --> 00:03:25.980]  兩個人就走到路邊
[00:03:25.980 --> 00:03:29.480]  在教會的路邊拿起一個牌
[00:03:29.480 --> 00:03:33.180]  他說「快到盡頭,請即回頭」
[00:03:33.180 --> 00:03:37.120]  又押韻,很有這個警世的意味
[00:03:37.120 --> 00:03:39.720]  有個人開車經過
[00:03:39.720 --> 00:03:43.160]  看到牧師拿著牌這樣搖來搖去的時候
[00:03:43.160 --> 00:03:44.400]  就把槍攪下來
[00:03:44.400 --> 00:03:48.200]  「不要煩我了,你們這些宗教狂賤」
[00:03:48.200 --> 00:03:49.900]  「快回去教會」
[00:03:49.900 --> 00:03:53.540]  就踩油門,絕塵而去
[00:03:53.540 --> 00:03:55.740]  轉了個彎就不見了他們
[00:03:55.740 --> 00:03:58.140]  轉了個彎之後,不過沒多久
[00:03:58.140 --> 00:04:00.780]  就聽到很大聲的煞車聲
[00:04:00.780 --> 00:04:03.920]  接著就砰一聲,龐然巨響
[00:04:03.920 --> 00:04:06.220]  堂委就看著牧師說
[00:04:06.220 --> 00:04:09.020]  「牧師,我叫你不要這樣寫」
[00:04:09.020 --> 00:04:12.720]  「你寫簡單一點,寫前面斷橋就可以了」
[00:04:12.720 --> 00:04:17.020]  「為甚麼要寫得這麼隱晦呢?」
[00:04:17.020 --> 00:04:18.220]  頂智梅說
[00:04:18.220 --> 00:04:22.860]  「重要的訊息,我們必須要準確地」
[00:04:22.860 --> 00:04:27.540]  「直接地來傳一個重要的訊息」
[00:04:27.540 --> 00:04:29.800]  所以希伯來教書的作者告訴我們
[00:04:29.800 --> 00:04:31.980]  在超過二千年的時間裡面
[00:04:31.980 --> 00:04:34.940]  有不同的先知用不同的方式
[00:04:34.940 --> 00:04:37.740]  傳達一個相當重要的訊息
[00:04:37.740 --> 00:04:39.080]  這是甚麼訊息呢?
[00:04:39.080 --> 00:04:42.680]  這個訊息其實在我們剛才所讀的
[00:04:42.680 --> 00:04:45.020]  頭三節的經文裡面
[00:04:45.020 --> 00:04:45.980]  說得很清楚
[00:04:45.980 --> 00:04:47.120]  我們一起來看看
[00:04:47.120 --> 00:04:48.620]  是甚麼訊息
[00:04:48.620 --> 00:04:49.700]  第一個訊息
[00:04:49.700 --> 00:04:55.000]  「神是藉著祂的兒子創造諸世界」
[00:04:55.000 --> 00:04:56.000]  告訴我們
[00:04:56.000 --> 00:04:59.700]  耶穌基督就是宇宙的創造者
[00:04:59.700 --> 00:05:01.000]  我們大家都知道
[00:05:01.000 --> 00:05:03.840]  聖父、聖子與聖靈
[00:05:03.840 --> 00:05:07.480]  在整個宇宙、整個世界創造
[00:05:07.480 --> 00:05:09.880]  祂們都有參與
[00:05:09.880 --> 00:05:11.480]  雖然我們都知道
[00:05:11.480 --> 00:05:13.280]  耶穌基督是有形有體
[00:05:13.280 --> 00:05:16.420]  在地上行走超過三十年
[00:05:16.420 --> 00:05:18.380]  不過
[00:05:18.380 --> 00:05:19.880]  我們知道
[00:05:19.880 --> 00:05:24.160]  耶穌基督並不是被造之物
[00:05:24.160 --> 00:05:26.260]  反而是創造者
[00:05:26.260 --> 00:05:27.960]  很多的異端邪說
[00:05:27.960 --> 00:05:31.300]  是在耶穌基督的身份上搞錯了
[00:05:31.300 --> 00:05:32.320]  第二
[00:05:32.320 --> 00:05:36.260]  耶穌是用了權能的命令托住萬有
[00:05:36.260 --> 00:05:40.940]  是整個宇宙世界的維繫者
[00:05:40.940 --> 00:05:41.900]  記不記得
[00:05:41.900 --> 00:05:43.940]  我之前講到有一次用一個
[00:05:43.940 --> 00:05:46.040]  製造鐘錶的例子
[00:05:46.040 --> 00:05:47.240]  有人抨擊說
[00:05:47.240 --> 00:05:49.180]  其實可能就算有神
[00:05:49.180 --> 00:05:51.140]  神就好像鐘錶像一樣
[00:05:51.140 --> 00:05:52.140]  製造完鐘錶
[00:05:52.140 --> 00:05:54.280]  上完鍊之後
[00:05:54.280 --> 00:05:55.460]  就走了去別人的世界
[00:05:55.460 --> 00:05:56.760]  讓世界自生自滅
[00:05:56.760 --> 00:05:59.380]  讓鐘錶自己來運作
[00:05:59.380 --> 00:06:01.460]  如果真的有一個創造者
[00:06:01.460 --> 00:06:03.160]  這個創造者其實也是這樣
[00:06:03.160 --> 00:06:04.860]  製造完世界之後
[00:06:04.860 --> 00:06:07.620]  拍拍手就走了去
[00:06:07.620 --> 00:06:10.360]  是不是這麼簡單呢
[00:06:10.360 --> 00:06:12.740]  我想用幾件事來跟大家思考一下
[00:06:12.740 --> 00:06:14.740]  大家知不知道
[00:06:14.740 --> 00:06:17.900]  地球和太陽之間的距離
[00:06:17.900 --> 00:06:22.940]  如果那個距離是比較短的時候
[00:06:22.940 --> 00:06:25.680]  我們地球就可能會變成雪櫃
[00:06:25.680 --> 00:06:30.080]  相反地球和太陽遠的時候就變成雪櫃
[00:06:30.080 --> 00:06:32.120]  近的時候就會變成焗爐
[00:06:32.120 --> 00:06:37.560]  大家知不知道地球不是垂直來轉的
[00:06:37.560 --> 00:06:39.360]  它是一個角度的
[00:06:39.360 --> 00:06:40.160]  大家知不知道
[00:06:40.160 --> 00:06:44.960]  是23度傾斜來自轉的
[00:06:44.960 --> 00:06:47.840]  為什麼會傾斜23度
[00:06:47.840 --> 00:06:49.900]  如果沒有了這個23度
[00:06:49.900 --> 00:06:51.440]  科學家告訴我們
[00:06:51.440 --> 00:06:53.940]  就不會有春夏秋冬
[00:06:53.940 --> 00:06:57.780]  大家知不知道月亮和地球之間的距離
[00:06:57.780 --> 00:07:00.480]  如果有一些的改變
[00:07:00.480 --> 00:07:02.820]  每一次的水漲
[00:07:02.820 --> 00:07:04.980]  可能就是我們的水災
[00:07:04.980 --> 00:07:08.580]  大家知不知道如果我們的大氣層薄一點的時候
[00:07:08.580 --> 00:07:14.920]  也許我們地球早就被飛過的流星所撞毀
[00:07:14.920 --> 00:07:21.000]  以上種種的微細的準確
[00:07:21.000 --> 00:07:23.360]  是不是只不過是一個巧合呢
[00:07:23.360 --> 00:07:28.640]  是不是只不過是一個進化論的事實呢
[00:07:28.640 --> 00:07:30.080]  聖經告訴我們
[00:07:30.080 --> 00:07:31.340]  並不是這樣
[00:07:31.340 --> 00:07:32.280]  聖經告訴我們
[00:07:32.280 --> 00:07:36.920]  耶穌是用祂的權能的命令托住萬有
[00:07:36.920 --> 00:07:43.980]  今天我們整個世界一個微細準確的建造
[00:07:43.980 --> 00:07:47.320]  都是因為耶穌基督托住萬有
[00:07:47.320 --> 00:07:48.320]  第三
[00:07:48.320 --> 00:07:52.260]  神已經立祂的兒子為承受萬有的
[00:07:52.260 --> 00:07:57.140]  就是說耶穌基督就是整個宇宙世界的承繼者
[00:07:57.140 --> 00:08:00.540]  不單止耶穌基督是創造世界
[00:08:00.540 --> 00:08:02.400]  維繫著世界
[00:08:02.400 --> 00:08:03.440]  有一天
[00:08:03.440 --> 00:08:07.980]  祂也會承受整個宇宙萬有
[00:08:07.980 --> 00:08:09.980]  因為聖經裡面說
[00:08:09.980 --> 00:08:13.980]  耶穌基督是神的獨生兒子
[00:08:13.980 --> 00:08:14.820]  第四
[00:08:14.820 --> 00:08:16.860]  耶穌基督洗淨了人的罪
[00:08:16.860 --> 00:08:22.620]  現在就坐在至高者的右邊
[00:08:22.620 --> 00:08:26.860]  就是祂是我們罪人的拯救者
[00:08:26.860 --> 00:08:28.600]  另外一個原因
[00:08:28.600 --> 00:08:30.860]  祂能夠承受萬有
[00:08:30.860 --> 00:08:34.740]  是因為主耶穌基督已經是承受了舊恩
[00:08:34.740 --> 00:08:36.040]  祂是我們的救主
[00:08:36.040 --> 00:08:37.540]  洗淨了人的罪
[00:08:37.540 --> 00:08:40.280]  現在坐在至高者的右邊
[00:08:40.280 --> 00:08:43.420]  為世人祈求
[00:08:43.420 --> 00:08:47.280]  有一天祂也會再回來承受萬有
[00:08:47.280 --> 00:08:48.220]  第五
[00:08:48.220 --> 00:08:51.620]  耶穌是神榮耀所發的光輝
[00:08:51.620 --> 00:08:55.160]  是神本體的真相
[00:08:55.160 --> 00:09:02.100]  就是說耶穌基督是天父上帝的一個彰顯者
[00:09:02.100 --> 00:09:05.140]  我想大家看看這個剪影
[00:09:05.140 --> 00:09:07.440]  你覺得這個剪影是誰?
[00:09:07.440 --> 00:09:09.440]  認不認得他是誰?
[00:09:13.540 --> 00:09:19.140]  這個剪影是習主席
[00:09:19.140 --> 00:09:21.120]  我們看照片
[00:09:21.120 --> 00:09:23.180]  一看就知道是習主席
[00:09:23.180 --> 00:09:27.060]  但是未必每一個人能夠單單從剪影認出是他
[00:09:27.060 --> 00:09:28.320]  為什麼?
[00:09:28.320 --> 00:09:30.220]  為什麼看剪影認不出來?
[00:09:30.220 --> 00:09:31.360]  很簡單
[00:09:31.360 --> 00:09:32.400]  這樣你也問?
[00:09:32.400 --> 00:09:35.900]  因為剪影只不過是將那個人的輪廓顯示出來
[00:09:35.900 --> 00:09:42.680]  我們不能夠很認真、很清晰、很準確地辨認出這個人
[00:09:42.680 --> 00:09:43.980]  耶穌基督說
[00:09:43.980 --> 00:09:47.300]  從來沒有人見過神
[00:09:47.300 --> 00:09:54.240]  只有在腐壞裡的獨生子將祂表明出來
[00:09:54.240 --> 00:09:59.620]  因為耶穌就是腐壞裡的獨生子
[00:09:59.620 --> 00:10:02.320]  耶穌基督和天父原為一
[00:10:02.320 --> 00:10:04.720]  祂就是神榮耀所發的光輝
[00:10:04.720 --> 00:10:08.460]  是神本體的真相
[00:10:08.460 --> 00:10:12.340]  所以耶穌跟祂的門徒說
[00:10:12.340 --> 00:10:17.000]  人見到我,就看見了乎
[00:10:17.000 --> 00:10:22.380]  所以從剛才我們所說的一連串的描述
[00:10:22.380 --> 00:10:24.780]  我們可以很有信心地來做一個總結
[00:10:24.780 --> 00:10:29.620]  雖然耶穌基督有帶著肉身行走在地上
[00:10:29.620 --> 00:10:31.140]  但是這個耶穌基督
[00:10:31.140 --> 00:10:34.620]  祂是超乎世上所有的東西
[00:10:34.620 --> 00:10:38.160]  因為祂就是神獨一的兒子
[00:10:38.160 --> 00:10:42.960]  是通過祂讓人看到天父
[00:10:42.960 --> 00:10:44.240]  我們再看下去
[00:10:44.240 --> 00:10:46.800]  在哥羅世書
[00:10:46.800 --> 00:10:48.760]  保羅提醒信徒
[00:10:48.760 --> 00:10:52.360]  他說你千萬不要讓人因故意謙虛
[00:10:52.360 --> 00:10:57.920]  和敬拜天使而奪去你們的獎賞
[00:10:57.920 --> 00:11:06.000]  為什麼保羅會將一個假的謙虛
[00:11:06.000 --> 00:11:09.640]  連繫上天使的敬拜呢?
[00:11:09.640 --> 00:11:11.280]  似乎很明顯
[00:11:11.280 --> 00:11:13.000]  保羅這樣說的時候
[00:11:13.000 --> 00:11:17.800]  代表著那個時代真的有一些信徒
[00:11:17.800 --> 00:11:25.200]  覺得我哪裡配直接去到神那裡求寬恕
[00:11:25.200 --> 00:11:27.880]  我都是謙卑一點
[00:11:27.880 --> 00:11:31.280]  我通過天使作為我的忠誡人
[00:11:31.280 --> 00:11:35.040]  好像很謙卑似的
[00:11:35.040 --> 00:11:39.680]  但是保羅卻是將這個假謙卑
[00:11:39.680 --> 00:11:43.320]  完全地將它顯露出來
[00:11:43.320 --> 00:11:44.480]  因為這個假謙卑
[00:11:44.480 --> 00:11:45.800]  你通過天使的時候
[00:11:45.800 --> 00:11:49.480]  其實就是將耶穌基督的救贖的恩典
[00:11:49.480 --> 00:11:54.560]  完全地取消了
[00:11:54.560 --> 00:11:58.000]  反而讓人覺得自己高高在上
[00:11:58.000 --> 00:12:00.160]  是屬靈的精英
[00:12:00.160 --> 00:12:02.400]  不需要靠耶穌基督
[00:12:02.400 --> 00:12:06.720]  所以保羅在這裡提醒哥羅西教會的人
[00:12:06.720 --> 00:12:09.080]  千萬不要敬拜天使
[00:12:09.080 --> 00:12:10.200]  來到希伯來書
[00:12:10.200 --> 00:12:13.760]  希伯來書的作者更進一步地說到
[00:12:13.760 --> 00:12:16.760]  天使和耶穌基督的分別
[00:12:16.760 --> 00:12:19.920]  天使和耶穌有什麼分別呢?
[00:12:19.920 --> 00:12:21.040]  我們一起看看
[00:12:21.040 --> 00:12:22.880]  第一
[00:12:22.880 --> 00:12:25.600]  創造與被造
[00:12:25.600 --> 00:12:27.200]  在希伯來書裡面這樣說
[00:12:27.200 --> 00:12:29.440]  所有的天使
[00:12:29.440 --> 00:12:33.000]  神從來對誰說你是我的兒子?
[00:12:33.000 --> 00:12:36.640]  從來對誰說我要作祂的父
[00:12:36.640 --> 00:12:40.320]  祂要作我的兒子呢?
[00:12:40.320 --> 00:12:43.040]  這裡希伯來書這樣說
[00:12:43.040 --> 00:12:46.560]  你是我的兒子
[00:12:46.560 --> 00:12:54.520]  根據我們剛才所討論的事實
[00:12:54.520 --> 00:12:56.840]  耶穌基督是創造者
[00:12:56.840 --> 00:12:58.920]  是世界的維繫者
[00:12:58.920 --> 00:13:00.960]  很明顯這裡所說的
[00:13:00.960 --> 00:13:04.000]  當神說你是我的兒子
[00:13:04.000 --> 00:13:07.080]  並不是指耶穌基督是被造
[00:13:07.080 --> 00:13:08.440]  相反來說
[00:13:08.440 --> 00:13:14.200]  是說出耶穌基督和天父有一個很獨特的關係
[00:13:14.200 --> 00:13:15.120]  好了
[00:13:15.120 --> 00:13:16.480]  但是天使呢?
[00:13:16.480 --> 00:13:18.840]  在哥羅西的一章十六節
[00:13:18.840 --> 00:13:20.080]  保羅指出
[00:13:20.080 --> 00:13:22.960]  無論是天上的、地上的、能看見的、不能看見的
[00:13:22.960 --> 00:13:25.680]  包括天使都是被造的
[00:13:25.680 --> 00:13:26.720]  這是第一個分別
[00:13:26.720 --> 00:13:27.600]  天使是被造的
[00:13:27.600 --> 00:13:29.040]  耶穌基督是創造者
[00:13:29.040 --> 00:13:30.640]  第二個分別
[00:13:30.640 --> 00:13:31.760]  耶穌基督是主人
[00:13:31.760 --> 00:13:32.920]  天使是僕人
[00:13:32.920 --> 00:13:35.600]  因為在希伯來書這樣說
[00:13:35.600 --> 00:13:37.160]  論道指教說
[00:13:37.160 --> 00:13:38.560]  耶穌是這樣的神
[00:13:38.560 --> 00:13:40.960]  祢的寶座是永永遠遠的
[00:13:40.960 --> 00:13:42.840]  國權是正直的
[00:13:42.840 --> 00:13:43.840]  但是天使呢?
[00:13:43.840 --> 00:13:46.480]  天使不過是服役的靈
[00:13:46.480 --> 00:13:58.040]  為我們這些承受救恩的人來效力
[00:13:58.040 --> 00:14:02.640]  耶穌基督是神國度的王
[00:14:02.640 --> 00:14:05.600]  也是永恆的主
[00:14:05.600 --> 00:14:08.760]  但是天使不過是被造的靈
[00:14:08.760 --> 00:14:13.160]  服役於領受救恩的人
[00:14:13.160 --> 00:14:14.120]  第三
[00:14:14.120 --> 00:14:18.160]  無限和有限
[00:14:18.160 --> 00:14:20.040]  在希伯來書的一章三節
[00:14:20.040 --> 00:14:23.120]  祂是神榮耀所發的光輝
[00:14:23.120 --> 00:14:25.200]  是神本體的真相
[00:14:25.200 --> 00:14:26.120]  明顯
[00:14:26.120 --> 00:14:28.680]  耶穌基督就有祂的神聖
[00:14:28.680 --> 00:14:30.720]  是祂創造世界
[00:14:30.720 --> 00:14:35.720]  祂在世界被造之前已經存在
[00:14:35.720 --> 00:14:38.480]  在希伯來書的一章十一節這樣說
[00:14:38.480 --> 00:14:40.320]  天地都要滅沒
[00:14:40.320 --> 00:14:42.320]  理卻要長存
[00:14:42.320 --> 00:14:46.880]  天地都要將衣服漸漸舊了
[00:14:46.880 --> 00:14:48.640]  就是說當世界完了之後
[00:14:48.640 --> 00:14:51.160]  耶穌基督會仍然存在
[00:14:51.160 --> 00:14:52.040]  換言之
[00:14:52.040 --> 00:14:53.920]  耶穌基督是無限的
[00:14:53.920 --> 00:14:55.840]  祂就是所有一切
[00:14:55.840 --> 00:14:56.760]  無所不能
[00:14:56.760 --> 00:14:57.560]  無所不知
[00:14:57.560 --> 00:15:01.400]  無所不就永遠長存的天父上帝
[00:15:01.400 --> 00:15:03.880]  不過天使呢?
[00:15:03.880 --> 00:15:05.320]  由於天使是被造的
[00:15:05.320 --> 00:15:07.880]  就是說天使被造之前
[00:15:07.880 --> 00:15:09.400]  是一無所知
[00:15:09.400 --> 00:15:10.680]  一無所有
[00:15:10.680 --> 00:15:11.480]  簡單來說
[00:15:11.480 --> 00:15:13.320]  天使並不盡耶穌基督
[00:15:13.320 --> 00:15:15.560]  天使是有限的
[00:15:15.560 --> 00:15:17.680]  第四個
[00:15:17.680 --> 00:15:20.680]  受敬拜與敬拜
[00:15:20.680 --> 00:15:23.080]  在希伯來書的一章六節
[00:15:23.080 --> 00:15:23.720]  說道
[00:15:23.720 --> 00:15:26.760]  神的使者都要拜祂
[00:15:26.760 --> 00:15:30.200]  這個祂就是指耶穌基督
[00:15:30.200 --> 00:15:33.120]  在這個菲勒比書也這樣說
[00:15:33.120 --> 00:15:37.440]  他說將來會有一切天上地上
[00:15:37.440 --> 00:15:38.840]  和地底下
[00:15:38.840 --> 00:15:41.480]  因耶穌的名無不屈膝
[00:15:41.480 --> 00:15:45.280]  無不口稱耶穌基督為主
[00:15:45.280 --> 00:15:47.560]  所以從這幾個的分別
[00:15:47.560 --> 00:15:49.680]  我們可以很肯定
[00:15:49.680 --> 00:15:51.080]  做一個總結
[00:15:51.080 --> 00:15:56.560]  耶穌基督是超越了天使
[00:15:56.560 --> 00:15:58.040]  在這個啟示錄
[00:15:58.040 --> 00:16:02.280]  當使徒約翰見到很多的異象
[00:16:02.280 --> 00:16:05.920]  覺得天使帶他去看這些異象
[00:16:05.920 --> 00:16:08.840]  使徒約翰就跟天使說
[00:16:08.840 --> 00:16:11.040]  我今天真的看到很大的異象
[00:16:11.040 --> 00:16:12.520]  然後他的反應是怎樣
[00:16:12.520 --> 00:16:16.520]  就向天使要拜祂
[00:16:16.520 --> 00:16:17.720]  俯伏要拜祂
[00:16:17.720 --> 00:16:18.960]  但是天使怎樣跟他說
[00:16:18.960 --> 00:16:21.120]  你千萬不要拜我
[00:16:21.120 --> 00:16:23.360]  我和你都是神的僕人
[00:16:23.360 --> 00:16:25.800]  你要敬拜神
[00:16:25.800 --> 00:16:26.960]  所以很明顯
[00:16:26.960 --> 00:16:28.600]  這裡告訴我們
[00:16:28.600 --> 00:16:32.280]  天使並不是我們敬拜的對象
[00:16:32.280 --> 00:16:40.400]  如果我們看這個詩篇八章五節
[00:16:40.400 --> 00:16:43.040]  你叫他比天使微小一點
[00:16:43.040 --> 00:16:46.600]  神是叫人比天使微小一點
[00:16:46.600 --> 00:16:51.320]  並賜他榮耀尊貴為冠冕
[00:16:51.320 --> 00:16:55.080]  所以對於一些我們神的子民
[00:16:55.080 --> 00:16:56.600]  神的兒女
[00:16:56.600 --> 00:16:58.080]  聖經講得很清楚
[00:16:58.080 --> 00:17:01.960]  我們將來會得到榮耀尊貴為冠冕
[00:17:01.960 --> 00:17:04.560]  這件事天使是沒有的
[00:17:04.560 --> 00:17:06.640]  我記得很久之前有一個牧師跟我說
[00:17:06.640 --> 00:17:09.880]  如果有一天有個天使來跟你說
[00:17:09.880 --> 00:17:12.720]  特別趁你做到很累
[00:17:12.720 --> 00:17:14.600]  口乾又肚餓的時候
[00:17:14.600 --> 00:17:16.320]  拿著碗紅豆湯來跟你說
[00:17:16.320 --> 00:17:18.200]  不如跟你兌換
[00:17:18.200 --> 00:17:20.800]  我做人你做天使行不行
[00:17:20.800 --> 00:17:23.440]  那個牧師跟我說千萬不要
[00:17:23.440 --> 00:17:24.960]  不要換
[00:17:24.960 --> 00:17:26.840]  為什麼
[00:17:26.840 --> 00:17:29.000]  因為我們是神的兒女
[00:17:29.000 --> 00:17:34.680]  天使只不過是神的服役的靈
[00:17:34.680 --> 00:17:37.960]  第三個我們還要知道的是
[00:17:37.960 --> 00:17:39.960]  超越先知
[00:17:39.960 --> 00:17:44.600]  在耶穌基督的降世和十字架的故事
[00:17:44.600 --> 00:17:46.400]  其實傳頌了二千多年
[00:17:46.400 --> 00:17:48.480]  嚴格來說不止二千多年
[00:17:48.480 --> 00:17:52.440]  因為在人類第一次犯罪的時候
[00:17:52.440 --> 00:17:54.960]  聖經已經預言到將來
[00:17:54.960 --> 00:17:59.080]  這個救恩將來會有一個救主
[00:17:59.080 --> 00:18:03.080]  而通過整個人類歷史我們看到
[00:18:03.080 --> 00:18:05.640]  神是拆敗了不同的先知
[00:18:05.640 --> 00:18:08.440]  去告訴所有的人聽
[00:18:08.440 --> 00:18:11.440]  祂救贖的心意
[00:18:11.440 --> 00:18:14.360]  在這裡特別在希伯來斯這裡
[00:18:14.360 --> 00:18:15.320]  更加提醒我們
[00:18:15.320 --> 00:18:21.440]  「就在這末世,藉著他而止,曉遇我們。」
[00:18:21.440 --> 00:18:24.600]  耶穌基督和其他的先知
[00:18:24.600 --> 00:18:27.320]  當宣講神的話語
[00:18:27.320 --> 00:18:28.760]  是有一個很大的不同
[00:18:28.760 --> 00:18:31.680]  有一個很大的不同的地方
[00:18:31.680 --> 00:18:33.480]  大家知不知道是什麼
[00:18:33.480 --> 00:18:35.320]  有一次
[00:18:35.320 --> 00:18:37.200]  耶穌基督
[00:18:37.200 --> 00:18:39.640]  去到一個會堂裡面
[00:18:39.640 --> 00:18:41.960]  去宣講神的話語
[00:18:41.960 --> 00:18:44.560]  講完之後他講了一句話
[00:18:44.560 --> 00:18:50.720]  「今天,這經應驗在你們耳中了。」
[00:18:50.720 --> 00:18:51.680]  看不看得到分別
[00:18:51.680 --> 00:18:54.680]  所有的先知都是神所默示
[00:18:54.680 --> 00:18:56.600]  告訴他們
[00:18:56.600 --> 00:18:58.200]  他們要傳講的說話
[00:18:58.200 --> 00:19:00.560]  所以先知是受到聖靈感動
[00:19:00.560 --> 00:19:02.880]  而寫下神的話語
[00:19:02.880 --> 00:19:04.000]  但是耶穌基督呢?
[00:19:04.000 --> 00:19:05.600]  耶穌基督不是
[00:19:05.600 --> 00:19:08.920]  耶穌基督不單止將神的話語講出來
[00:19:08.920 --> 00:19:10.160]  祂的一言一行
[00:19:10.160 --> 00:19:12.600]  祂整個在地上的故事
[00:19:12.600 --> 00:19:14.400]  都是
[00:19:14.400 --> 00:19:19.680]  應驗著神在舊約裡面的預言
[00:19:19.680 --> 00:19:22.480]  所以希伯來書的作者
[00:19:22.480 --> 00:19:26.680]  就跟他的讀者這樣講
[00:19:26.680 --> 00:19:31.200]  無論你怎樣尊敬這些歷世歷代的先知
[00:19:31.200 --> 00:19:33.440]  你更加要尊重
[00:19:33.440 --> 00:19:34.360]  耶穌基督
[00:19:34.360 --> 00:19:34.960]  為什麼?
[00:19:34.960 --> 00:19:37.280]  因為耶穌基督超越所有的先知
[00:19:37.280 --> 00:19:40.040]  祂就是先知預言的內容
[00:19:40.040 --> 00:19:41.800]  所預言的對象
[00:19:41.800 --> 00:19:43.760]  所以耶穌基督
[00:19:43.760 --> 00:19:46.960]  比其他的先知更加的超越
[00:19:46.960 --> 00:19:48.920]  而另外一個很重要的原因
[00:19:48.920 --> 00:19:50.600]  祂超越其他的先知
[00:19:50.600 --> 00:19:51.960]  就是因為耶穌是
[00:19:51.960 --> 00:19:52.840]  聖經說
[00:19:52.840 --> 00:19:54.520]  聖靈感人
[00:19:54.520 --> 00:19:55.560]  同精女
[00:19:55.560 --> 00:19:57.200]  瑪利亞所生
[00:19:57.200 --> 00:19:58.240]  什麼意思?
[00:19:58.240 --> 00:19:59.320]  意思就是說
[00:19:59.320 --> 00:20:01.120]  耶穌基督是完全的人
[00:20:01.120 --> 00:20:03.080]  也都是完全的神
[00:20:03.080 --> 00:20:07.240]  神與人一個完全契合在一個身體裡面
[00:20:07.240 --> 00:20:10.320]  歷史上有很多的異端邪說
