
[00:00:00.000 --> 00:00:05.000]  今天我們所處的一個時代真的是充滿驚恐的時代不是嗎
[00:02:47.000 --> 00:02:50.000]  跟女朋友說不需要害怕跟她說
[00:02:50.000 --> 00:02:52.500]  因爲你知道這位坐在寶座上的主
[00:02:52.500 --> 00:02:55.500]  正在與我們同在
[00:02:55.500 --> 00:02:58.500]  你還記得《但願以理三個朋友》的故事嗎
[00:02:58.500 --> 00:03:02.000]  當時的尼姆賈尼撒王爲他自己立了一個金像
[00:03:02.000 --> 00:03:05.500]  要全國的百姓拜這個金像
[00:03:05.500 --> 00:03:09.500]  但願以理三個朋友就拒絕跪拜
[00:03:09.500 --> 00:03:13.500]  馬上就要準備被丟到火藥裏去了
[00:03:13.500 --> 00:03:15.500]  從人的角度來講
[00:03:15.500 --> 00:03:17.500]  讓我們很難想象
[00:03:17.500 --> 00:03:20.500]  神怎麼會容許他的僕人
[00:03:20.500 --> 00:03:23.500]  這樣被丟進火藥裏呢
[00:03:23.500 --> 00:03:27.000]  這三個僕人是大有信心的僕人
[00:03:27.000 --> 00:03:29.500]  他們能夠在王的面前說
[00:03:29.500 --> 00:03:32.500]  王啊 急或不然就算神不救我們
[00:03:32.500 --> 00:03:34.500]  我們也絕不跪拜這個金像
[00:03:34.500 --> 00:03:36.500]  你看多麼大的信心
[00:03:36.500 --> 00:03:38.500]  豪邁的信心
[00:03:38.500 --> 00:03:44.000]  神怎麼會容許他這樣的僕人被丟到火藥裏呢
[00:03:44.000 --> 00:03:47.500]  我相信很可能連《但願以理三個朋友》
[00:03:47.500 --> 00:03:50.000]  在被準備丟到火藥之前
[00:03:50.000 --> 00:03:51.500]  心中可能還這樣想的
[00:03:51.500 --> 00:03:55.000]  主啊 這是你該拯救我們的時候到了
[00:03:55.000 --> 00:03:57.000]  恐怕他們心裏也在這樣想
[00:03:57.000 --> 00:04:00.000]  想着主啊 該做的事我們都做了
[00:04:00.000 --> 00:04:03.000]  這麼偉大的信心的statement我們都做了
[00:04:03.000 --> 00:04:06.500]  現在是你該拯救我們的時候到了
[00:04:06.500 --> 00:04:10.000]  可是好像神什麼都沒做耶
[00:04:10.000 --> 00:04:11.000]  所以有人這樣說
[00:04:11.000 --> 00:04:13.000]  當你在受苦的時候
[00:04:13.000 --> 00:04:15.000]  你最受不了一件事情
[00:04:15.000 --> 00:04:17.500]  就好像神什麼都不做
[00:04:17.500 --> 00:04:19.500]  你覺得怎麼會這樣子
[00:04:19.500 --> 00:04:21.000]  可是好像神就這樣
[00:04:21.000 --> 00:04:26.000]  這個時候容許他的僕人就被丟到火藥裏去
[00:04:26.000 --> 00:04:29.500]  你可以想象在當時有多少的失望
[00:04:29.500 --> 00:04:33.500]  你可以想象在當時有多少的嘆息嗎
[00:04:33.500 --> 00:04:36.500]  難道神真的什麼都沒有做嗎
[00:04:36.500 --> 00:04:38.000]  No
[00:04:38.000 --> 00:04:42.000]  神做了一個更大的神蹟
[00:04:42.000 --> 00:04:47.500]  他親自與他的僕人在火藥當中與他們同在
[00:04:47.500 --> 00:04:49.000]  Hallelujah
[00:04:49.000 --> 00:04:54.000]  神保守他的僕人一點沒有受到火的傷害
[00:04:54.000 --> 00:04:55.000]  Hallelujah
[00:04:55.000 --> 00:04:57.500]  今天你一定要知道
[00:04:57.500 --> 00:05:01.500]  我們的神是大而可畏的神
[00:05:01.500 --> 00:05:04.500]  他也是獨行其事的真神
[00:05:04.500 --> 00:05:10.000]  凡他所做的總是遠超過我們人所能夠想象的
[00:05:10.000 --> 00:05:11.500]  Amen
[00:05:11.500 --> 00:05:16.000]  雖然在大水氾濫的時候你一點不用害怕
[00:05:16.000 --> 00:05:18.000]  但是你要相信
[00:05:18.000 --> 00:05:20.500]  你要相信神正在掌權
[00:05:20.500 --> 00:05:21.500]  他正在工作
[00:05:21.500 --> 00:05:24.000]  他沒有停止工作過
[00:05:24.000 --> 00:05:25.500]  無論任何的情況
[00:05:25.500 --> 00:05:28.000]  他都能夠爲我們開路
[00:05:28.000 --> 00:05:31.500]  他都能夠爲我們帶來改變
[00:05:31.500 --> 00:05:33.000]  Amen
[00:05:33.000 --> 00:05:38.500]  格里汗牧師是位深信神大能的人
[00:05:38.500 --> 00:05:43.000]  每天早上格里汗牧師都會爲他的家庭做禱告
[00:05:43.000 --> 00:05:47.500]  求神能夠爲他家庭設立保護的圍牆
[00:05:47.500 --> 00:05:51.000]  有一天早上他知道他的兒子Frank
[00:05:51.000 --> 00:05:54.500]  要跟另外一個同工要開私人的飛機
[00:05:54.500 --> 00:05:58.000]  到Texas去辦一件事情
[00:05:58.000 --> 00:06:03.500]  他就跪在神的面前爲他的兒子在禱告
[00:06:03.500 --> 00:06:08.500]  結果那天當他兒子在飛機上飛往Texas的路上
[00:06:08.500 --> 00:06:12.000]  飛到密西西比的上空的時候
[00:06:12.000 --> 00:06:17.000]  忽然間所有飛機的電路系統都故障
[00:06:17.000 --> 00:06:21.500]  所有的無線電導航系統都失去功能
[00:06:21.500 --> 00:06:25.000]  加上又是晚上什麼都看不見
[00:06:25.000 --> 00:06:28.000]  那真是一個驚恐的時刻
[00:06:28.000 --> 00:06:30.000]  不知道該怎麼辦
[00:06:30.000 --> 00:06:32.000]  沒想到就在這個時刻
[00:06:32.000 --> 00:06:38.000]  忽然間他們看見一個機場的跑道的燈通通亮起來
[00:06:38.000 --> 00:06:40.500]  就在他們眼前亮起來
[00:06:40.500 --> 00:06:42.000]  過了不久之後
[00:06:42.000 --> 00:06:48.000]  一個緊急降落的所有的信號燈開始一個個亮起來
[00:06:48.000 --> 00:06:52.000]  結果他們就跟隨這個緊急降落的跑道的燈
[00:06:52.000 --> 00:06:57.500]  就緊急降落在這個私人飛機的機場上
[00:06:57.500 --> 00:06:59.500]  他們降落下來就很好奇
[00:06:59.500 --> 00:07:01.500]  怎麼會剛剛好這麼巧呢
[00:07:01.500 --> 00:07:04.500]  趕快想問到底是怎麼回事情
[00:07:04.500 --> 00:07:08.000]  原來這個小機場的管理員
[00:07:08.000 --> 00:07:09.500]  他是個基督徒
[00:07:09.500 --> 00:07:11.000]  那天的晚上
[00:07:11.000 --> 00:07:15.000]  他的牧師就有一個特別的感動心
[00:07:15.000 --> 00:07:19.000]  好像神感動他要去探望這位會友
[00:07:19.000 --> 00:07:24.000]  而且神感動他要在他工作的場合去探望他
[00:07:24.000 --> 00:07:25.500]  他平常很少做這個事情
[00:07:25.500 --> 00:07:28.000]  他很少去工作場合探望他的會友
[00:07:28.000 --> 00:07:31.000]  那天神感動他就是要去他工作場合探望他
[00:07:31.000 --> 00:07:33.500]  所以那天晚上他知道他當班
[00:07:33.500 --> 00:07:37.500]  所以特別跟他講說我想來看望你
[00:07:37.500 --> 00:07:39.000]  那個弟兄就很高興
[00:07:39.000 --> 00:07:40.000]  牧師來看望他
[00:07:40.000 --> 00:07:41.500]  到他工作場合看望他
[00:07:41.500 --> 00:07:42.500]  非常的高興
[00:07:42.500 --> 00:07:44.000]  難得的機會
[00:07:44.000 --> 00:07:48.000]  他就是帶他的牧師帶你tour一下整個機場
[00:07:48.000 --> 00:07:50.000]  tour一下
[00:07:50.000 --> 00:07:51.500]  他就告訴牧師說
[00:07:51.500 --> 00:07:53.500]  看啊這一排開關哦
[00:07:53.500 --> 00:07:56.000]  這個開關是管跑道的燈哦
[00:07:56.000 --> 00:07:58.000]  他一開跑道燈就亮起來了
[00:07:58.000 --> 00:08:00.000]  Hallelujah
[00:08:00.000 --> 00:08:01.500]  然後他就說你看這個燈嗎
[00:08:01.500 --> 00:08:04.000]  這個燈如果現在有一個飛機想緊急降落的話
[00:08:04.000 --> 00:08:06.000]  這是專門管緊急降落指示
[00:08:06.000 --> 00:08:09.500]  他一開他說緊急降落指示就亮起來了
[00:08:09.500 --> 00:08:11.000]  沒想到他這一開
[00:08:11.000 --> 00:08:12.500]  真的有一下飛機降落下來
[00:08:12.500 --> 00:08:15.000]  他們嚇一跳怎麼會這樣子呢
[00:08:15.000 --> 00:08:16.500]  趕快跑出去一看
[00:08:16.500 --> 00:08:18.000]  那個打開機門走出來
[00:08:18.000 --> 00:08:20.000]  果然就是格里漢牧師的兒子
[00:08:20.000 --> 00:08:24.000]  Hallelujah
[00:08:24.000 --> 00:08:24.500]  弟兄姐妹
[00:08:24.500 --> 00:08:29.500]  神所能成就是遠超過我們人所能想象的
[00:08:29.500 --> 00:08:32.500]  今天無論你所遇到的景況是如何
[00:08:32.500 --> 00:08:37.500]  你一定要確信你的神仍坐在寶座上
[00:08:37.500 --> 00:08:39.500]  他仍然在掌權
[00:08:39.500 --> 00:08:43.500]  他仍然在你生命當中能夠爲你開路的
[00:08:43.500 --> 00:08:44.500]  Amen
[00:08:44.500 --> 00:08:46.000]  所以第一個你一定要確信
[00:08:46.000 --> 00:08:49.500]  第二個你一定要明白神工作的季節
[00:08:49.500 --> 00:08:53.500]  跟你們說要明白神工作的季節
[00:08:53.500 --> 00:08:56.500]  神的工作是有他的季節性
[00:08:56.500 --> 00:08:59.500]  所以傳道書三章第一節怎麼說呢
[00:08:59.500 --> 00:09:00.500]  傳道三章一說
[00:09:00.500 --> 00:09:02.500]  凡事都有定期
[00:09:02.500 --> 00:09:04.500]  天下萬物都有什麼
[00:09:04.500 --> 00:09:06.000]  定時
[00:09:06.000 --> 00:09:07.500]  很多人讀到這段聖經
[00:09:07.500 --> 00:09:09.500]  就好像有一種宿命論的觀念
[00:09:09.500 --> 00:09:11.500]  那這樣我們什麼都不要做了
[00:09:11.500 --> 00:09:12.500]  反正神都有定時
[00:09:12.500 --> 00:09:13.500]  神一定會做他做的事情
[00:09:13.500 --> 00:09:14.500]  那我們還做什麼
[00:09:14.500 --> 00:09:15.500]  什麼都不要做了
[00:09:15.500 --> 00:09:16.500]  跟你們說 錯了
[00:09:16.500 --> 00:09:19.500]  跟他說 跟他說 錯了
[00:09:19.500 --> 00:09:22.500]  這個意思不是叫我們好像在這裏消極的
[00:09:22.500 --> 00:09:23.500]  什麼都不做了 錯了
[00:09:23.500 --> 00:09:27.500]  這個聖經的意思是要提醒我們
[00:09:27.500 --> 00:09:30.500]  神工作是有他的季節的
[00:09:30.500 --> 00:09:32.500]  我們一定要敏銳
[00:09:32.500 --> 00:09:38.500]  這一節是要提醒我們要敏銳神工作的季節是什麼
[00:09:38.500 --> 00:09:42.500]  然後我們才能夠按照神的季節
[00:09:42.500 --> 00:09:45.500]  來做神要我們做的事情
[00:09:45.500 --> 00:09:46.500]  你們
[00:09:46.500 --> 00:09:50.500]  事實上只有今天我們能夠敏銳於神的季節
[00:09:50.500 --> 00:09:54.500]  做神在這個季節要我們做的事情
[00:09:54.500 --> 00:09:55.500]  我告訴你
[00:09:55.500 --> 00:09:58.500]  我們的生命纔會有果效的
[00:09:58.500 --> 00:09:59.500]  很多人常常說
[00:09:59.500 --> 00:10:02.500]  好像生命好像沒什麼目標
[00:10:02.500 --> 00:10:03.500]  沒什麼果效
[00:10:03.500 --> 00:10:05.500]  看有什麼的方向意義
[00:10:05.500 --> 00:10:07.500]  其實最重要的原因是
[00:10:07.500 --> 00:10:11.500]  你不明白神工作的季節
[00:10:11.500 --> 00:10:13.500]  如果你能夠明白神的季節
[00:10:13.500 --> 00:10:14.500]  在你生命的季節
[00:10:14.500 --> 00:10:16.500]  在教會的季節
[00:10:16.500 --> 00:10:18.500]  你能夠按照神的季節
[00:10:18.500 --> 00:10:19.500]  做你當做的事情
[00:10:19.500 --> 00:10:23.500]  你一定能夠看見生命的果效
[00:10:23.500 --> 00:10:25.500]  就像一個農夫一樣
[00:10:25.500 --> 00:10:26.500]  在春天的時候
[00:10:26.500 --> 00:10:29.500]  你一定要努力的撒種
[00:10:29.500 --> 00:10:31.500]  我請問你在春天的時候
[00:10:31.500 --> 00:10:33.500]  那個撒種需不需要努力
[00:10:33.500 --> 00:10:34.500]  需要
[00:10:34.500 --> 00:10:36.500]  要很努力的
[00:10:36.500 --> 00:10:38.500]  當你知道這是撒種
[00:10:38.500 --> 00:10:39.500]  你要很努力撒種
[00:10:39.500 --> 00:10:41.500]  否則你不會有收成的
[00:10:41.500 --> 00:10:44.500]  但如果你在春天裏面沒有去做撒種
[00:10:44.500 --> 00:10:46.500]  反而想去收割
[00:10:46.500 --> 00:10:47.500]  你收割得到嗎
[00:10:47.500 --> 00:10:48.500]  收割不到
[00:10:48.500 --> 00:10:50.500]  你會徒勞無功的
[00:10:50.500 --> 00:10:53.500]  你不明白那個季節
[00:10:53.500 --> 00:10:54.500]  在秋天的時候
[00:10:54.500 --> 00:10:55.500]  你一定要怎麼樣
[00:10:55.500 --> 00:10:57.500]  要收割嗎
[00:10:57.500 --> 00:10:59.500]  收割請問要不要努力
[00:10:59.500 --> 00:11:01.500]  要很努力
[00:11:01.500 --> 00:11:04.500]  我們看見當你明白這個季節
[00:11:04.500 --> 00:11:07.500]  你就竭力做神要你去做的事情的時候
[00:11:07.500 --> 00:11:10.500]  你的生命纔會有果效
[00:11:10.500 --> 00:11:13.500]  如果你在秋天還想去施肥
[00:11:13.500 --> 00:11:18.500]  你會錯過所有收成的機會
[00:11:18.500 --> 00:11:19.500]  所以我們就明白
[00:11:19.500 --> 00:11:21.500]  這個意思就在這裏
[00:11:21.500 --> 00:11:23.500]  今天我們需要敏銳於神的手
[00:11:23.500 --> 00:11:25.500]  怎麼帶領我們
[00:11:25.500 --> 00:11:26.500]  今天很多基督徒
[00:11:26.500 --> 00:11:28.500]  我發現是糊里糊塗
[00:11:28.500 --> 00:11:31.500]  我們從來不來尋求也不來查驗
[00:11:31.500 --> 00:11:33.500]  到底神在做什麼呢
[00:11:33.500 --> 00:11:36.500]  請問神在你身上正在做什麼
[00:11:36.500 --> 00:11:39.500]  請問神在你家庭正在做什麼
[00:11:39.500 --> 00:11:41.500]  我不是問很遙遠的問題
[00:11:41.500 --> 00:11:43.500]  我只問很簡單的問題
[00:11:43.500 --> 00:11:46.500]  神在你身上現在在做什麼
[00:11:46.500 --> 00:11:48.500]  神在家庭在做什麼
[00:11:48.500 --> 00:11:50.500]  在你兒女身上在做什麼
[00:11:50.500 --> 00:11:53.500]  在教會當中在做什麼
[00:11:53.500 --> 00:11:54.500]  當然更廣遠
[00:11:54.500 --> 00:11:56.500]  你可以說神在全世界在做什麼
[00:11:56.500 --> 00:11:57.500]  但回到最基本
[00:11:57.500 --> 00:12:01.500]  你需要問這些很簡單的問題
[00:12:01.500 --> 00:12:02.500]  幫助你能夠明白
[00:12:02.500 --> 00:12:05.500]  神在你身上的工作季節
[00:12:05.500 --> 00:12:07.500]  好讓你能夠敏銳
[00:12:07.500 --> 00:12:09.500]  查驗神的季節
[00:12:09.500 --> 00:12:13.500]  好讓你能按照神的季節來工作
[00:12:13.500 --> 00:12:14.500]  事實上讓我告訴你
[00:12:14.500 --> 00:12:17.500]  每一次大環境改變的時候
[00:12:17.500 --> 00:12:20.500]  無論政治環境 經濟環境 屬靈的環境
[00:12:20.500 --> 00:12:24.500]  其實也都是神轉換季節的時候
[00:12:24.500 --> 00:12:26.500]  就像現今的時代一樣
[00:12:26.500 --> 00:12:28.500]  而這樣季節轉換的時刻
[00:12:28.500 --> 00:12:31.500]  如果你眼目只看見環境
[00:12:31.500 --> 00:12:33.500]  只憑眼見
[00:12:33.500 --> 00:12:37.500]  那難怪你一定充滿驚恐不安跟失望
[00:12:37.500 --> 00:12:39.500]  但如果你在這段時間裏面
[00:12:39.500 --> 00:12:42.500]  能夠憑着信心舉目來仰望
[00:12:42.500 --> 00:12:45.500]  這位坐在寶座上主的時候
[00:12:45.500 --> 00:12:49.500]  你就開始能夠明白到底神在做什麼
[00:12:49.500 --> 00:12:53.500]  你就能明白神在你身上的工作季節是什麼
[00:12:53.500 --> 00:12:59.500]  你的心就能夠重新再一次充滿了盼望
[00:12:59.500 --> 00:13:01.500]  就像主耶穌一樣
[00:13:01.500 --> 00:13:02.500]  你知道我常常發現
[00:13:02.500 --> 00:13:03.500]  你看聖經的話
[00:13:03.500 --> 00:13:05.500]  主耶穌是非常明白
[00:13:05.500 --> 00:13:09.500]  祂工作的時候 工作的季節
[00:13:09.500 --> 00:13:10.500]  所以你就發現
[00:13:10.500 --> 00:13:14.500]  無論耶穌基督所面對的環境如何的改變
[00:13:14.500 --> 00:13:18.500]  耶穌總是能夠在神的工作的手中
[00:13:18.500 --> 00:13:19.500]  我說得享安息
[00:13:19.500 --> 00:13:22.500]  因爲知道上帝仍然在工作
[00:13:22.500 --> 00:13:24.500]  我不知道你們想到過
[00:13:24.500 --> 00:13:29.500]  耶穌怎麼能夠面對十字架這麼大的苦難
[00:13:29.500 --> 00:13:31.500]  還很平靜的心去面對呢
[00:13:31.500 --> 00:13:33.500]  你們想到過嗎
[00:13:33.500 --> 00:13:35.500]  當然你第一個想到的答案
[00:13:35.500 --> 00:13:37.500]  因爲祂是神嘛 當然可以
[00:13:37.500 --> 00:13:40.500]  但是除了因爲祂是神之外呢
[00:13:40.500 --> 00:13:47.500]  你們想到是什麼原因讓耶穌能面對這麼大的環境的苦難
[00:13:47.500 --> 00:13:50.500]  祂這麼平靜呢
[00:13:50.500 --> 00:13:52.500]  我發現其實耶穌的祕訣是什麼
[00:13:52.500 --> 00:13:54.500]  耶穌的祕訣就在於
[00:13:54.500 --> 00:13:59.500]  祂確實知道神的時候跟神工作的季節
[00:13:59.500 --> 00:14:02.500]  所以當祂在克錫瑪裏面被捉拿的時候
[00:14:02.500 --> 00:14:03.500]  祂很清楚地說
[00:14:03.500 --> 00:14:06.500]  我的時候到了
[00:14:06.500 --> 00:14:08.500]  捉拿了我的人進了
[00:14:08.500 --> 00:14:11.500]  耶穌很清楚這是受苦的時刻到了
[00:14:11.500 --> 00:14:12.500]  所以那人來捉拿
[00:14:12.500 --> 00:14:14.500]  請問耶穌有沒有反抗啊
[00:14:14.500 --> 00:14:15.500]  沒有啊
[00:14:15.500 --> 00:14:17.500]  跟着官兵就走啊
[00:14:17.500 --> 00:14:19.500]  彼得還搞不清楚
[00:14:19.500 --> 00:14:21.500]  彼得立刻拿把刀怎麼樣
[00:14:21.500 --> 00:14:23.500]  把大雞的僕人耳朵削下來
[00:14:23.500 --> 00:14:24.500]  好厲害啊
[00:14:24.500 --> 00:14:27.500]  把耳朵就斬下來
[00:14:27.500 --> 00:14:30.500]  耶穌還醫治那僕人的耳朵
[00:14:30.500 --> 00:14:31.500]  醫治好了
[00:14:31.500 --> 00:14:32.500]  然後對彼得說
[00:14:32.500 --> 00:14:34.500]  收刀入竅吧
[00:14:34.500 --> 00:14:35.500]  這不是征戰的時候
[00:14:35.500 --> 00:14:38.500]  耶穌知道彼得不知道那個時候
[00:14:38.500 --> 00:14:39.500]  耶穌知道這個時候
[00:14:39.500 --> 00:14:41.500]  這是受苦的時候
[00:14:41.500 --> 00:14:43.500]  不需要征戰
[00:14:43.500 --> 00:14:45.500]  就是順從神的帶領
[00:14:45.500 --> 00:14:49.500]  可是耶穌不但知道有個受苦的時刻
[00:14:49.500 --> 00:14:50.500]  我告訴你
[00:14:50.500 --> 00:14:52.500]  耶穌爲什麼面對這麼苦難又平靜
[00:14:52.500 --> 00:14:55.500]  因爲耶穌知道有另外一個時候
[00:14:55.500 --> 00:14:58.500]  有另外一個時候也是爲祂預備的
[00:14:58.500 --> 00:15:00.500]  那是個得勝的時候
[00:15:00.500 --> 00:15:02.500]  那個得榮耀的時候
[00:15:02.500 --> 00:15:05.500]  西伯來書十二章第二節
[00:15:05.500 --> 00:15:07.500]  很清楚地讓我們看見
[00:15:07.500 --> 00:15:09.500]  西伯來書十二章第二節講到說
[00:15:09.500 --> 00:15:10.500]  我們看見
[00:15:10.500 --> 00:15:13.500]  他因着擺在前面的喜樂
[00:15:13.500 --> 00:15:16.500]  就輕看羞辱
[00:15:16.500 --> 00:15:18.500]  忍受了十字架的苦難
[00:15:18.500 --> 00:15:20.500]  便坐在神寶座的右邊
[00:15:20.500 --> 00:15:24.500]  是爲了擺在前面的喜樂
[00:15:24.500 --> 00:15:27.500]  是爲了那個榮耀的時刻
[00:15:27.500 --> 00:15:30.500]  是爲了那個得勝的時刻
[00:15:30.500 --> 00:15:32.500]  耶穌就能夠忍受
[00:15:32.500 --> 00:15:36.500]  這個時刻十字架的苦難
[00:15:36.500 --> 00:15:39.500]  耶穌之所以能夠勝過環境
[00:15:39.500 --> 00:15:43.500]  就是因爲祂知道那個時候
[00:15:43.500 --> 00:15:46.500]  就算在苦難當中還是有盼望
[00:15:46.500 --> 00:15:48.500]  因爲知道神的時候
[00:15:48.500 --> 00:15:52.500]  得勝的時候必然要來到了
[00:15:52.500 --> 00:15:53.500]  以前我曾經讀過一本書
[00:15:53.500 --> 00:15:55.500]  裏面有一句話很有意思
[00:15:55.500 --> 00:15:59.500]  他說你千萬不要在冬天砍樹
[00:15:59.500 --> 00:16:00.500]  其實很多時候
[00:16:00.500 --> 00:16:01.500]  當你在冬天的時候
[00:16:01.500 --> 00:16:02.500]  看見樹枝都枯了
[00:16:02.500 --> 00:16:03.500]  你就很煩躁
[00:16:03.500 --> 00:16:05.500]  覺得這樹枝一點用都沒有
[00:16:05.500 --> 00:16:06.500]  心裏煩躁
[00:16:06.500 --> 00:16:09.500]  乾脆把樹就砍掉了
[00:16:09.500 --> 00:16:12.500]  沒想到春天會再來的
[00:16:12.500 --> 00:16:14.500]  春天再來的時候
[00:16:14.500 --> 00:16:17.500]  這個樹枝會重新長起來
[00:16:17.500 --> 00:16:20.500]  枝葉會重新茂密起來的
[00:16:20.500 --> 00:16:22.500]  各位姐妹同樣的
[00:16:22.500 --> 00:16:24.500]  今天在我們生命當中
[00:16:24.500 --> 00:16:26.500]  我們常常在困境當中的時候
[00:16:26.500 --> 00:16:28.500]  我們常常會做一些消極的事情
[00:16:28.500 --> 00:16:31.500]  我們甚至會覺得罷手不幹
[00:16:31.500 --> 00:16:32.500]  可是我們卻忽略了
[00:16:32.500 --> 00:16:35.500]  原來這一切都會過去的
[00:16:35.500 --> 00:16:37.500]  所以當你在困難的日子的時候
[00:16:37.500 --> 00:16:40.500]  要記得一定要堅持到底
[00:16:40.500 --> 00:16:45.500]  因爲春天必然再臨到的
[00:16:45.500 --> 00:16:48.500]  你知道這次我去西非
[00:16:48.500 --> 00:16:49.500]  真的感受到是一個
[00:16:49.500 --> 00:16:53.500]  不同的季節在多哥這個國家
[00:16:53.500 --> 00:16:55.500]  我還記得以前我跟你們講過
[00:16:55.500 --> 00:16:57.500]  每次去多哥宣教的時候
[00:16:57.500 --> 00:16:59.500]  要到村落去
[00:16:59.500 --> 00:17:01.500]  那些馬路都是洞
[00:17:01.500 --> 00:17:03.500]  所以我叫做Holy Road
[00:17:03.500 --> 00:17:06.500]  充滿洞的路
[00:17:06.500 --> 00:17:07.500]  我還記得在那個時候
[00:17:07.500 --> 00:17:09.500]  每次走在Holy Road上的時候
[00:17:09.500 --> 00:17:12.500]  總是看見很多小孩子
[00:17:12.500 --> 00:17:14.500]  在旁邊幫忙填食
[00:17:14.500 --> 00:17:16.500]  把石頭丟進那個洞裏面去
[00:17:16.500 --> 00:17:18.500]  我們一開始覺得很好心
[00:17:18.500 --> 00:17:19.500]  還真好
[00:17:19.500 --> 00:17:21.500]  幫我們填洞讓車子比較容易走
[00:17:21.500 --> 00:17:22.500]  沒想到一過去
[00:17:22.500 --> 00:17:24.500]  他就向我們要錢了
[00:17:24.500 --> 00:17:27.500]  原來這是另外一種行業
[00:17:27.500 --> 00:17:30.500]  賺錢的行業
[00:17:30.500 --> 00:17:32.500]  十幾年來我在多哥
[00:17:32.500 --> 00:17:35.500]  都沒有看見任何的改變過
[00:17:35.500 --> 00:17:37.500]  有時候真的心裏蠻難過
[00:17:37.500 --> 00:17:39.500]  覺得這個國家有盼望嗎
[00:17:39.500 --> 00:17:40.500]  甚至有一年
[00:17:40.500 --> 00:17:43.500]  我還記得我們去短宣的時候
[00:17:43.500 --> 00:17:44.500]  他們告訴我
[00:17:44.500 --> 00:17:47.500]  已經連續兩個月下大雨
