
[00:00:00.000 --> 00:00:01.600]  向我們聽神的祈禱儀先
[00:06:25.400 --> 00:06:27.800]  「我說為什麼這麼多東西吃很餓」
[00:06:27.800 --> 00:06:30.600]  「我說為什麼這麼多東西吃你還餓啊」
[00:06:30.600 --> 00:06:32.900]  「他說整個生日會裡面我沒有吃過東西」
[00:06:32.900 --> 00:06:34.200]  「他說整個生日會裡」
[00:06:34.200 --> 00:06:35.500]  「我一點東西都沒吃過」
[00:06:35.500 --> 00:06:37.500]  「他說我又要忙著去收禮物」
[00:06:37.500 --> 00:06:39.100]  「因為我要忙著去收禮物」
[00:06:39.100 --> 00:06:41.400]  「我要忙著將食物送給同學」
[00:06:41.400 --> 00:06:43.200]  「也忙著要把食物送給同學」
[00:06:43.200 --> 00:06:44.500]  「這個又要切蛋糕的時候」
[00:06:44.500 --> 00:06:46.500]  「又要我切完又要遞給他」
[00:06:46.500 --> 00:06:48.400]  「當切蛋糕的時候切完了」
[00:06:48.400 --> 00:06:50.100]  「還要遞上給他」
[00:06:50.100 --> 00:06:51.800]  「搞了一個多小時之後」
[00:06:51.800 --> 00:06:52.700]  「搞了一個多小時之後」
[00:06:52.700 --> 00:06:53.900]  「朋友都走了」
[00:06:53.900 --> 00:06:54.300]  「朋友都走了」
[00:06:54.300 --> 00:06:55.800]  「我又陪他們去玩」
[00:06:55.800 --> 00:06:56.500]  「我也要陪他們去玩」
[00:06:56.500 --> 00:06:58.200]  「很開心地跟他們去玩」
[00:06:58.200 --> 00:06:59.900]  「要很開心地跟他們一起去玩」
[00:06:59.900 --> 00:07:01.700]  「當我想吃東西的時候吃光了」
[00:07:01.700 --> 00:07:03.200]  「當我想吃東西的時候吃光了」
[00:07:03.200 --> 00:07:05.700]  「不過我說不要緊你有很多禮物」
[00:07:05.700 --> 00:07:07.600]  「我說你不要緊你有很多禮物」
[00:07:07.600 --> 00:07:09.400]  「他說阿珍有很多禮物」
[00:07:09.400 --> 00:07:10.600]  「他說你吃了真的很多」
[00:07:10.600 --> 00:07:13.000]  「這些禮物未必是我想要的東西」
[00:07:13.000 --> 00:07:15.100]  「但這些禮物未必是我想要的東西」
[00:07:15.100 --> 00:07:17.100]  「有這麼多禮物你都不心足」
[00:07:17.100 --> 00:07:20.000]  「我說有這麼多禮物你不高興嗎」
[00:07:20.000 --> 00:07:20.000]  「他說有這麼多禮物你不高興嗎」
[00:07:20.000 --> 00:07:20.000]  「他說有這麼多禮物你不高興嗎」
[00:07:20.000 --> 00:07:21.100]  「他不高興」
[00:07:21.100 --> 00:07:23.000]  「他是不高興」
[00:07:23.000 --> 00:07:26.000]  「因為這個生日會對他是一個負擔」
[00:07:26.000 --> 00:07:26.000]  「因為這個生日會對他是一個負擔」
[00:07:26.000 --> 00:07:28.500]  「因為這個生日會對他是一個負擔」
[00:07:28.500 --> 00:07:30.500]  「回想我們年輕的時候」
[00:07:30.500 --> 00:07:32.200]  「要有一份禮物是很難的」
[00:07:32.200 --> 00:07:34.000]  「回想當我們年輕的時候」
[00:07:34.000 --> 00:07:38.000]  「要有一份禮物是很難的」
[00:07:38.000 --> 00:07:41.000]  「雖然我是牧師但我年紀不是很大」
[00:07:41.000 --> 00:07:44.000]  「雖然我是牧師但我年紀不是很大」
[00:07:44.000 --> 00:07:47.000]  「我們這個年代的家裡是很窮」
[00:07:47.000 --> 00:07:48.000]  「我們這個年代的家裡是很窮」
[00:07:48.000 --> 00:07:50.000]  「我們放學放下書包」
[00:07:50.000 --> 00:07:52.000]  「然後開工幫家裡的工作」
[00:07:52.000 --> 00:07:54.000]  「我們放學放下書包」
[00:07:54.000 --> 00:07:56.000]  「就要幫家裡做工了」
[00:07:56.000 --> 00:07:58.000]  「一年得到禮物的機會」
[00:07:58.000 --> 00:08:00.000]  「真的數得出是一次左右」
[00:08:00.000 --> 00:08:03.000]  「一年得到禮物的機會可能只有一次」
[00:08:03.000 --> 00:08:06.000]  「還是生日或者是聖誕節」
[00:08:06.000 --> 00:08:08.000]  「只有生日或者是聖誕節」
[00:08:08.000 --> 00:08:09.000]  「如果生日就好一點」
[00:08:09.000 --> 00:08:11.000]  「如果生日就好一點」
[00:08:11.000 --> 00:08:12.000]  「因為那段時間不是考試」
[00:08:12.000 --> 00:08:14.000]  「因為那段時間不是考試」
[00:08:14.000 --> 00:08:16.000]  「如果聖誕節收禮物就很困難了」
[00:08:16.000 --> 00:08:18.000]  「如果聖誕節收禮物就很困難了」
[00:08:18.000 --> 00:08:21.000]  「因為我們學校一年就考兩次試」
[00:08:21.000 --> 00:08:23.000]  「因為我們學校一年考兩次試」
[00:08:23.000 --> 00:08:25.000]  「每次就在聖誕節前夕考」
[00:08:25.000 --> 00:08:27.000]  「每次都在聖誕節前夕考」
[00:08:27.000 --> 00:08:28.000]  「考完之後就派成績表」
[00:08:28.000 --> 00:08:30.000]  「考完之後就派成績表」
[00:08:30.000 --> 00:08:33.000]  「我媽媽和爸爸一定有一個要求」
[00:08:33.000 --> 00:08:35.000]  「我媽媽和爸爸一定有一個要求」
[00:08:35.000 --> 00:08:38.000]  「你如果想收到一份聖誕禮物的話」
[00:08:38.000 --> 00:08:40.000]  「你如果想收到一份聖誕禮物的話」
[00:08:40.000 --> 00:08:41.000]  「有幾個條件」
[00:08:41.000 --> 00:08:42.000]  「第一」
[00:08:42.000 --> 00:08:43.000]  「有幾個條件」
[00:08:43.000 --> 00:08:44.000]  「第一是」
[00:08:44.000 --> 00:08:46.000]  「你平日的表現要非常之好」
[00:08:46.000 --> 00:08:48.000]  「你平日的表現要非常之好」
[00:08:48.000 --> 00:08:51.000]  「你們知不知道什麼叫平日表現非常之好」
[00:08:51.000 --> 00:08:53.000]  「大家知不知道什麼叫表現非常之好」
[00:08:53.000 --> 00:08:54.000]  「大家知不知道什麼叫表現非常之好」
[00:08:54.000 --> 00:08:55.000]  「大家知不知道什麼叫表現非常之好」
[00:08:55.000 --> 00:08:56.000]  「不但要努力讀書」
[00:08:56.000 --> 00:08:57.000]  「不但要努力讀書」
[00:08:57.000 --> 00:09:00.000]  「放學後要自動自覺工作」
[00:09:00.000 --> 00:09:01.000]  「放學後要自動自覺工作」
[00:09:01.000 --> 00:09:02.000]  「放學後要自動自覺工作」
[00:09:02.000 --> 00:09:03.000]  「放學後要自動自覺工作」
[00:09:03.000 --> 00:09:04.000]  「放學後要自動自覺工作」
[00:09:04.000 --> 00:09:05.000]  「放學後要自動自覺工作」
[00:09:05.000 --> 00:09:06.000]  「放學後要自動自覺工作」
[00:09:06.000 --> 00:09:07.000]  「放學後要自動自覺工作」
[00:09:07.000 --> 00:09:08.000]  「放學後要自動自覺工作」
[00:09:08.000 --> 00:09:09.000]  「放學後要自動自覺工作」
[00:09:09.000 --> 00:09:10.000]  「放學後要自動自覺工作」
[00:09:10.000 --> 00:09:11.000]  「放學後要自動自覺工作」
[00:09:11.000 --> 00:09:12.000]  「放學後要自動自覺工作」
[00:09:12.000 --> 00:09:13.000]  「放學後要自動自覺工作」
[00:09:13.000 --> 00:09:14.000]  「放學後要自動自覺工作」
[00:09:14.000 --> 00:09:15.000]  「放學後要自動自覺工作」
[00:09:15.000 --> 00:09:29.000]  「放學後要自動自覺工作」
[00:09:29.000 --> 00:09:50.000]  「放學後要自動自覺工作」
[00:09:50.000 --> 00:10:02.000]  「放學後要自動自覺工作」
[00:10:02.000 --> 00:10:03.000]  「放學後要自動自覺工作」
[00:10:03.000 --> 00:10:04.000]  「放學後要自動自覺工作」
[00:10:04.000 --> 00:10:05.000]  「放學後要自動自覺工作」
[00:10:05.000 --> 00:10:06.000]  「放學後要自動自覺工作」
[00:10:06.000 --> 00:10:07.000]  「放學後要自動自覺工作」
[00:10:07.000 --> 00:10:08.000]  「放學後要自動自覺工作」
[00:10:08.000 --> 00:10:09.000]  「放學後要自動自覺工作」
[00:10:09.000 --> 00:10:10.000]  「放學後要自動自覺工作」
[00:10:10.000 --> 00:10:11.000]  「放學後要自動自覺工作」
[00:10:11.000 --> 00:10:12.000]  「放學後要自動自覺工作」
[00:10:12.000 --> 00:10:13.000]  「放學後要自動自覺工作」
[00:10:13.000 --> 00:10:14.000]  「放學後要自動自覺工作」
[00:10:14.000 --> 00:10:15.000]  「放學後要自動自覺工作」
[00:10:15.000 --> 00:10:16.000]  「放學後要自動自覺工作」
[00:10:16.000 --> 00:10:17.000]  「放學後要自動自覺工作」
[00:10:17.000 --> 00:10:20.000]  「放學後要自動自覺工作」
[00:10:20.000 --> 00:10:21.000]  「放學後要自動自覺工作」
[00:10:21.000 --> 00:10:22.000]  「放學後要自動自覺工作」
[00:10:22.000 --> 00:10:23.000]  「放學後要自動自覺工作」
[00:10:23.000 --> 00:10:24.000]  「放學後要自動自覺工作」
[00:10:24.000 --> 00:10:25.000]  「放學後要自動自覺工作」
[00:10:25.000 --> 00:10:26.000]  「放學後要自動自覺工作」
[00:10:26.000 --> 00:10:27.000]  「放學後要自動自覺工作」
[00:10:27.000 --> 00:10:28.000]  「放學後要自動自覺工作」
[00:10:28.000 --> 00:10:29.000]  「放學後要自動自覺工作」
[00:10:29.000 --> 00:10:30.000]  「放學後要自動自覺工作」
[00:10:30.000 --> 00:10:31.000]  「放學後要自動自覺工作」
[00:10:31.000 --> 00:10:32.000]  「放學後要自動自覺工作」
[00:10:32.000 --> 00:10:33.000]  「放學後要自動自覺工作」
[00:10:33.000 --> 00:10:34.000]  「放學後要自動自覺工作」
[00:10:34.000 --> 00:10:35.000]  「放學後要自動自覺工作」
[00:10:35.000 --> 00:10:49.000]  「放學後要自動自覺工作」
[00:10:49.000 --> 00:10:50.000]  「放學後要自動自覺工作」
[00:10:50.000 --> 00:10:51.000]  「放學後要自動自覺工作」
[00:10:51.000 --> 00:10:52.000]  「放學後要自動自覺工作」
[00:10:52.000 --> 00:10:53.000]  「放學後要自動自覺工作」
[00:10:53.000 --> 00:10:54.000]  「放學後要自動自覺工作」
[00:10:54.000 --> 00:10:55.000]  「放學後要自動自覺工作」
[00:10:55.000 --> 00:10:56.000]  「放學後要自動自覺工作」
[00:10:56.000 --> 00:10:57.000]  「放學後要自動自覺工作」
[00:10:57.000 --> 00:10:58.000]  「放學後要自動自覺工作」
[00:10:58.000 --> 00:10:59.000]  「放學後要自動自覺工作」
[00:10:59.000 --> 00:11:00.000]  「放學後要自動自覺工作」
[00:11:00.000 --> 00:11:01.000]  「放學後要自動自覺工作」
[00:11:01.000 --> 00:11:02.000]  「放學後要自動自覺工作」
[00:11:02.000 --> 00:11:03.000]  「放學後要自動自覺工作」
[00:11:03.000 --> 00:11:04.000]  「放學後要自動自覺工作」
[00:11:04.000 --> 00:11:05.000]  「放學後要自動自覺工作」
[00:11:05.000 --> 00:11:06.000]  「放學後要自動自覺工作」
[00:11:06.000 --> 00:11:07.000]  「放學後要自動自覺工作」
[00:11:07.000 --> 00:11:08.000]  「放學後要自動自覺工作」
[00:11:08.000 --> 00:11:09.000]  「放學後要自動自覺工作」
[00:11:09.000 --> 00:11:10.000]  「放學後要自動自覺工作」
[00:11:10.000 --> 00:11:11.000]  「放學後要自動自覺工作」
[00:11:11.000 --> 00:11:12.000]  「放學後要自動自覺工作」
[00:11:12.000 --> 00:11:13.000]  「放學後要自動自覺工作」
[00:11:13.000 --> 00:11:14.000]  「放學後要自動自覺工作」
[00:11:14.000 --> 00:11:15.000]  「放學後要自動自覺工作」
[00:11:15.000 --> 00:11:16.000]  「放學後要自動自覺工作」
[00:11:16.000 --> 00:11:17.000]  「放學後要自動自覺工作」
[00:11:17.000 --> 00:11:18.000]  「放學後要自動自覺工作」
[00:11:18.000 --> 00:11:19.000]  「放學後要自動自覺工作」
[00:11:19.000 --> 00:11:20.000]  「放學後要自動自覺工作」
[00:11:20.000 --> 00:11:36.000]  「放學後要自動自覺工作」
[00:11:50.000 --> 00:11:51.000]  「放學後要自動自覺工作」
[00:11:51.000 --> 00:11:52.000]  「放學後要自動自覺工作」
[00:11:52.000 --> 00:11:53.000]  「放學後要自動自覺工作」
[00:11:53.000 --> 00:11:54.000]  「放學後要自動自覺工作」
[00:11:54.000 --> 00:11:55.000]  「放學後要自動自覺工作」
[00:11:55.000 --> 00:11:56.000]  「放學後要自動自覺工作」
[00:11:56.000 --> 00:11:57.000]  「放學後要自動自覺工作」
[00:11:57.000 --> 00:11:58.000]  「放學後要自動自覺工作」
[00:11:58.000 --> 00:11:59.000]  「放學後要自動自覺工作」
[00:11:59.000 --> 00:12:00.000]  「放學後要自動自覺工作」
[00:12:00.000 --> 00:12:01.000]  「放學後要自動自覺工作」
[00:12:01.000 --> 00:12:02.000]  「放學後要自動自覺工作」
[00:12:02.000 --> 00:12:03.000]  「放學後要自動自覺工作」
[00:12:03.000 --> 00:12:04.000]  「放學後要自動自覺工作」
[00:12:04.000 --> 00:12:05.000]  「放學後要自動自覺工作」
[00:12:05.000 --> 00:12:06.000]  「放學後要自動自覺工作」
[00:12:06.000 --> 00:12:21.000]  「放學後要自動自覺工作」
[00:12:21.000 --> 00:12:22.000]  「放學後要自動自覺工作」
[00:12:22.000 --> 00:12:23.000]  「放學後要自動自覺工作」
[00:12:23.000 --> 00:12:24.000]  「放學後要自動自覺工作」
[00:12:24.000 --> 00:12:25.000]  「放學後要自動自覺工作」
[00:12:25.000 --> 00:12:26.000]  「放學後要自動自覺工作」
[00:12:26.000 --> 00:12:27.000]  「放學後要自動自覺工作」
[00:12:27.000 --> 00:12:28.000]  「放學後要自動自覺工作」
[00:12:28.000 --> 00:12:29.000]  「放學後要自動自覺工作」
[00:12:29.000 --> 00:12:30.000]  「放學後要自動自覺工作」
[00:12:30.000 --> 00:12:31.000]  「放學後要自動自覺工作」
[00:12:31.000 --> 00:12:32.000]  「放學後要自動自覺工作」
[00:12:32.000 --> 00:12:33.000]  「放學後要自動自覺工作」
[00:12:33.000 --> 00:12:34.000]  「放學後要自動自覺工作」
[00:12:34.000 --> 00:12:35.000]  「放學後要自動自覺工作」
[00:12:35.000 --> 00:12:36.000]  「放學後要自動自覺工作」
[00:12:36.000 --> 00:12:37.000]  「放學後要自動自覺工作」
[00:12:37.000 --> 00:12:38.000]  「放學後要自動自覺工作」
[00:12:38.000 --> 00:12:39.000]  「放學後要自動自覺工作」
[00:12:39.000 --> 00:12:40.000]  「放學後要自動自覺工作」
[00:12:40.000 --> 00:12:41.000]  「放學後要自動自覺工作」
[00:12:41.000 --> 00:12:42.000]  「放學後要自動自覺工作」
[00:12:42.000 --> 00:12:43.000]  「放學後要自動自覺工作」
[00:12:43.000 --> 00:12:44.000]  「放學後要自動自覺工作」
[00:12:44.000 --> 00:12:45.000]  「放學後要自動自覺工作」
[00:12:45.000 --> 00:12:46.000]  「放學後要自動自覺工作」
[00:12:46.000 --> 00:12:47.000]  「放學後要自動自覺工作」
[00:12:47.000 --> 00:12:48.000]  「放學後要自動自覺工作」
