
[00:00:00.000 --> 00:00:05.200]  弟兄姊妹,你們聽見神向你們說話嗎?
[00:04:19.200 --> 00:04:25.200]  是最早記載主耶穌呼召門徒的片段
[00:04:25.200 --> 00:04:29.200]  我相信作者一定有他的原因和道理
[00:04:29.200 --> 00:04:31.200]  相信就是要說明
[00:04:31.200 --> 00:04:33.200]  神的國
[00:04:33.200 --> 00:04:35.200]  天國來到了
[00:04:35.200 --> 00:04:38.200]  人人要悔改信福音
[00:04:38.200 --> 00:04:40.200]  在一章十五節裡說
[00:04:40.200 --> 00:04:42.200]  日期滿了
[00:04:42.200 --> 00:04:44.200]  神的國近了
[00:04:44.200 --> 00:04:47.200]  你們當悔改信福音
[00:04:47.200 --> 00:04:49.200]  主耶穌說出來的
[00:04:49.200 --> 00:04:51.200]  是迫切的說出來
[00:04:51.200 --> 00:04:52.200]  日期滿了
[00:04:52.200 --> 00:04:54.200]  神的國近了
[00:04:54.200 --> 00:04:55.200]  近了的意思就是說
[00:04:55.200 --> 00:04:59.200]  來到你的眼前
[00:04:59.200 --> 00:05:01.200]  日期滿了
[00:05:01.200 --> 00:05:04.200]  對於當時的猶太人來說
[00:05:04.200 --> 00:05:07.200]  他們等候的就是神的管治來到
[00:05:07.200 --> 00:05:11.200]  他們等候的就是神的彌賽亞
[00:05:11.200 --> 00:05:15.200]  救世主來到他們中間
[00:05:15.200 --> 00:05:17.200]  對於我們來說
[00:05:17.200 --> 00:05:22.200]  我們等候的就是拯救
[00:05:22.200 --> 00:05:27.200]  催迫當時的人信福音
[00:05:27.200 --> 00:05:31.200]  說明就是神所設立的彌賽亞來到了
[00:05:31.200 --> 00:05:33.200]  大家等候這麼久的
[00:05:33.200 --> 00:05:35.200]  已經到了
[00:05:35.200 --> 00:05:37.200]  大家準備好了沒有?
[00:05:37.200 --> 00:05:39.200]  大家要悔改信福音
[00:05:39.200 --> 00:05:41.200]  就是要轉向神
[00:05:41.200 --> 00:05:43.200]  讓神來管治你的生命
[00:05:43.200 --> 00:05:45.200]  神的國和神的管治
[00:05:45.200 --> 00:05:48.200]  在這裡很強調
[00:05:48.200 --> 00:05:51.200]  為什麼呢?
[00:05:51.200 --> 00:05:53.200]  當人自己管治自己的時候
[00:05:53.200 --> 00:05:55.200]  是沒有盼望的
[00:05:55.200 --> 00:05:57.200]  是沒有出路的
[00:05:57.200 --> 00:05:59.200]  當你今天身處香港這個地方的時候
[00:05:59.200 --> 00:06:01.200]  我們就會想
[00:06:01.200 --> 00:06:04.200]  我們有沒有明天呢?
[00:06:04.200 --> 00:06:06.200]  我們有沒有明天呢?
[00:06:06.200 --> 00:06:08.200]  連年輕人都說
[00:06:08.200 --> 00:06:10.200]  沒有的
[00:06:10.200 --> 00:06:12.200]  多數都不行了
[00:06:12.200 --> 00:06:14.200]  因為白表
[00:06:14.200 --> 00:06:16.200]  怎麼辦呢?
[00:06:16.200 --> 00:06:18.200]  很多人都離開這個世界
[00:06:18.200 --> 00:06:20.200]  了結自己的生命
[00:06:20.200 --> 00:06:22.200]  為什麼呢?
[00:06:22.200 --> 00:06:24.200]  一定有理由的
[00:06:24.200 --> 00:06:26.200]  就是因病厭世
[00:06:26.200 --> 00:06:30.200]  或者燒炭的就說欠債
[00:06:30.200 --> 00:06:32.200]  是沒有明天
[00:06:32.200 --> 00:06:36.200]  是沒有盼望的
[00:06:36.200 --> 00:06:38.200]  如果問大家的時候
[00:06:38.200 --> 00:06:40.200]  你要和別人分享
[00:06:40.200 --> 00:06:42.200]  你信耶穌有什麼好
[00:06:42.200 --> 00:06:44.200]  你會不會告訴別人
[00:06:44.200 --> 00:06:46.200]  你的盼望的緣由
[00:06:46.200 --> 00:06:48.200]  應該是可以的
[00:06:48.200 --> 00:06:50.200]  難不難?
[00:06:50.200 --> 00:06:52.200]  不難的
[00:06:52.200 --> 00:06:54.200]  但我們要做
[00:06:54.200 --> 00:06:56.200]  所以人人需要福音
[00:06:56.200 --> 00:06:58.200]  在我們中間
[00:06:58.200 --> 00:07:00.200]  我們要強調的就是
[00:07:00.200 --> 00:07:02.200]  福音的
[00:07:02.200 --> 00:07:04.200]  在我們教會裏面
[00:07:04.200 --> 00:07:06.200]  我們知道每一位的頂尖妹
[00:07:06.200 --> 00:07:08.200]  都是
[00:07:08.200 --> 00:07:10.200]  祭司
[00:07:10.200 --> 00:07:12.200]  都是行動者
[00:07:12.200 --> 00:07:14.200]  侍奉者
[00:07:14.200 --> 00:07:16.200]  都是傳道者
[00:07:16.200 --> 00:07:22.200]  要將福音帶到人群中間
[00:07:22.200 --> 00:07:25.200]  人們需要盼望
[00:07:25.200 --> 00:07:29.200]  他們需要信耶穌這個時機
[00:07:29.200 --> 00:07:32.200]  但由誰去承擔呢?
[00:07:32.200 --> 00:07:34.200]  由你
[00:07:34.200 --> 00:07:36.200]  由你
[00:07:36.200 --> 00:07:37.200]  由他
[00:07:37.200 --> 00:07:39.200]  由他們
[00:07:39.200 --> 00:07:41.200]  是我們大家
[00:07:41.200 --> 00:07:43.200]  所以主耶穌發出的呼召
[00:07:43.200 --> 00:07:46.200]  對當時的門徒來說
[00:07:46.200 --> 00:07:48.200]  是很自然的
[00:07:48.200 --> 00:07:50.200]  當主耶穌去呼召
[00:07:50.200 --> 00:07:52.200]  彼得和安特烈的時候
[00:07:52.200 --> 00:07:55.200]  他們毫不猶豫地寫了網
[00:07:55.200 --> 00:07:57.200]  然後雅各和約翰
[00:07:57.200 --> 00:08:00.200]  就是放下他父親和故宮離開
[00:08:00.200 --> 00:08:02.200]  因為主耶穌說
[00:08:02.200 --> 00:08:04.200]  來跟從我
[00:08:04.200 --> 00:08:06.200]  來跟從我
[00:08:06.200 --> 00:08:08.200]  來跟從我的意思就是
[00:08:08.200 --> 00:08:12.200]  走在主耶穌的背後
[00:08:12.200 --> 00:08:14.200]  不是走在主耶穌的前頭
[00:08:14.200 --> 00:08:16.200]  是走在主耶穌的背後
[00:08:16.200 --> 00:08:20.200]  跟著耶穌來走
[00:08:20.200 --> 00:08:22.200]  跟著耶穌有什麼好處呢?
[00:08:22.200 --> 00:08:24.200]  就是看著耶穌說什麼
[00:08:24.200 --> 00:08:26.200]  做什麼
[00:08:26.200 --> 00:08:28.200]  怎麼去言談舉止
[00:08:28.200 --> 00:08:31.200]  生活習慣一舉一動
[00:08:31.200 --> 00:08:33.200]  怎麼去幫助人、醫治人
[00:08:33.200 --> 00:08:37.200]  怎麼去施行神蹟歧視
[00:08:37.200 --> 00:08:39.200]  當時跟隨耶穌的人
[00:08:39.200 --> 00:08:41.200]  都歷歷在目
[00:08:41.200 --> 00:08:45.200]  但是為什麼彼得和安特烈
[00:08:45.200 --> 00:08:46.200]  雅各和約翰
[00:08:46.200 --> 00:08:50.200]  毫不猶豫地來跟從耶穌呢?
[00:08:50.200 --> 00:08:52.200]  按著那個歷史的時序
[00:08:52.200 --> 00:08:54.200]  我們看到
[00:08:54.200 --> 00:08:56.200]  你們跟從耶穌不是沒有原因的
[00:08:56.200 --> 00:08:59.200]  不是說懷疑這個陌生人
[00:08:59.200 --> 00:09:00.200]  究竟做了什麼
[00:09:00.200 --> 00:09:01.200]  不是的
[00:09:01.200 --> 00:09:03.200]  他們是看得見
[00:09:03.200 --> 00:09:05.200]  因為當耶穌
[00:09:05.200 --> 00:09:07.200]  在約翰福音記記載
[00:09:07.200 --> 00:09:08.200]  主耶穌去到約旦河
[00:09:08.200 --> 00:09:12.200]  來接受祂的贈禮的時候
[00:09:12.200 --> 00:09:13.200]  施贈約翰
[00:09:13.200 --> 00:09:16.200]  告訴祂身邊兩個門徒
[00:09:16.200 --> 00:09:19.200]  這一位就是神的羔羊
[00:09:19.200 --> 00:09:22.200]  這一位就是基督,救世主
[00:09:22.200 --> 00:09:24.200]  跟從他
[00:09:24.200 --> 00:09:27.200]  其中一個就是安特烈
[00:09:27.200 --> 00:09:29.200]  他們跟隨耶穌的時候
[00:09:29.200 --> 00:09:30.200]  就問耶穌
[00:09:30.200 --> 00:09:31.200]  你住在哪裡?
[00:09:31.200 --> 00:09:33.200]  耶穌回答說
[00:09:33.200 --> 00:09:35.200]  你們來看吧
[00:09:35.200 --> 00:09:37.200]  所以第二天的時間
[00:09:37.200 --> 00:09:40.200]  他馬上去找他的哥哥彼得
[00:09:40.200 --> 00:09:41.200]  即是說
[00:09:41.200 --> 00:09:46.200]  安特烈和耶穌有一天的時間相處
[00:09:46.200 --> 00:09:48.200]  一天的時間相處
[00:09:48.200 --> 00:09:50.200]  做些什麼呢?
[00:09:50.200 --> 00:09:52.200]  問耶穌什麼時候生日
[00:09:52.200 --> 00:09:54.200]  問耶穌喜歡吃什麼
[00:09:54.200 --> 00:09:57.200]  問耶穌是不是真的救世主
[00:09:57.200 --> 00:09:58.200]  他走的神蹟奇事
[00:09:58.200 --> 00:10:01.200]  因為在受贈的過程裡
[00:10:01.200 --> 00:10:03.200]  都看得見
[00:10:03.200 --> 00:10:06.200]  這麼奇特的意象
[00:10:06.200 --> 00:10:09.200]  為什麼會發生?
[00:10:09.200 --> 00:10:13.200]  他首先去找他的哥哥
[00:10:13.200 --> 00:10:16.200]  就是找彼得
[00:10:16.200 --> 00:10:18.200]  知道了所有事情
[00:10:18.200 --> 00:10:21.200]  跟著回去做自己的行業
[00:10:21.200 --> 00:10:23.200]  去打魚
[00:10:23.200 --> 00:10:26.200]  他們的生活
[00:10:26.200 --> 00:10:27.200]  跟著有一天
[00:10:27.200 --> 00:10:31.200]  耶穌走過加里利湖邊的時候
[00:10:31.200 --> 00:10:34.200]  看見彼得和安特烈
[00:10:34.200 --> 00:10:39.200]  一起準備洗刷他們的網的時候
[00:10:39.200 --> 00:10:41.200]  為什麼呢?
[00:10:41.200 --> 00:10:44.200]  之前那晚他們打魚
[00:10:44.200 --> 00:10:47.200]  一點都打不到
[00:10:47.200 --> 00:10:50.200]  但是耶穌來到的時候
[00:10:50.200 --> 00:10:52.200]  叫他們兩位
[00:10:52.200 --> 00:10:56.200]  麻煩你把船撐到水深之處
[00:10:56.200 --> 00:10:59.200]  跟著耶穌說
[00:10:59.200 --> 00:11:01.200]  你下網吧
[00:11:01.200 --> 00:11:06.200]  彼得和安特烈都覺得
[00:11:06.200 --> 00:11:08.200]  用懷疑的眼光
[00:11:08.200 --> 00:11:09.200]  我相信就是
[00:11:09.200 --> 00:11:11.200]  我們昨晚一整晚都打不到魚
[00:11:11.200 --> 00:11:13.200]  現在你叫我們下網
[00:11:13.200 --> 00:11:14.200]  即是說
[00:11:14.200 --> 00:11:16.200]  是不是開玩笑呢?
[00:11:16.200 --> 00:11:19.200]  最後應酬一下耶穌
[00:11:19.200 --> 00:11:21.200]  殺網的過程裡
[00:11:21.200 --> 00:11:24.200]  和收網的那一刻
[00:11:24.200 --> 00:11:26.200]  彼得的反應就是
[00:11:26.200 --> 00:11:29.200]  為什麼會是這樣?
[00:11:29.200 --> 00:11:32.200]  為什麼我們從來都沒有經歷過
[00:11:32.200 --> 00:11:34.200]  從沒有到有
[00:11:34.200 --> 00:11:36.200]  從少到那麼多
[00:11:36.200 --> 00:11:42.200]  甚至要找他的同伴去捉魚
[00:11:42.200 --> 00:11:44.200]  他們經歷的是什麼呢?
[00:11:44.200 --> 00:11:46.200]  神蹟
[00:11:46.200 --> 00:11:48.200]  彼得第一個反應
[00:11:48.200 --> 00:11:50.200]  就是跟耶穌說
[00:11:50.200 --> 00:11:52.200]  跪在耶穌面前
[00:11:52.200 --> 00:11:54.200]  主啊,離開我吧
[00:11:54.200 --> 00:11:57.200]  我是罪人
[00:11:57.200 --> 00:11:59.200]  因為不承認耶穌
[00:11:59.200 --> 00:12:02.200]  或者拒絕耶穌的命令
[00:12:02.200 --> 00:12:03.200]  原來是這樣
[00:12:03.200 --> 00:12:06.200]  他們經歷了神蹟奇事
[00:12:06.200 --> 00:12:08.200]  不單只是口述
[00:12:08.200 --> 00:12:12.200]  和一些自己的感受
[00:12:12.200 --> 00:12:14.200]  是他們親眼看到的
[00:12:14.200 --> 00:12:16.200]  所以主耶穌經過的時候
[00:12:16.200 --> 00:12:18.200]  叫彼得和安德烈
[00:12:18.200 --> 00:12:20.200]  起來跟從我
[00:12:20.200 --> 00:12:23.200]  他們就死了網
[00:12:23.200 --> 00:12:26.200]  跟從耶穌
[00:12:26.200 --> 00:12:27.200]  這個很特別
[00:12:27.200 --> 00:12:30.200]  他們的經歷
[00:12:30.200 --> 00:12:32.200]  這是一個吩咐
[00:12:32.200 --> 00:12:34.200]  當時用這個說話
[00:12:34.200 --> 00:12:36.200]  來跟從我
[00:12:36.200 --> 00:12:38.200]  是一個命令
[00:12:38.200 --> 00:12:43.200]  是不可以拒絕的
[00:12:43.200 --> 00:12:45.200]  當我們回想
[00:12:45.200 --> 00:12:49.200]  主耶穌向我們發出呼召的時候
[00:12:49.200 --> 00:12:52.200]  來跟從我
[00:12:52.200 --> 00:12:55.200]  主耶穌向我們招呼的時候
[00:12:55.200 --> 00:12:59.200]  來跟從我
[00:12:59.200 --> 00:13:00.200]  你們決定了
[00:13:00.200 --> 00:13:03.200]  所以跟到現在
[00:13:03.200 --> 00:13:07.200]  是不是一生一世
[00:13:07.200 --> 00:13:09.200]  跟到現在
[00:13:09.200 --> 00:13:12.200]  所以我們知道
[00:13:12.200 --> 00:13:15.200]  我們選擇上海的福分
[00:13:15.200 --> 00:13:20.200]  所以我們不會拒絕
[00:13:20.200 --> 00:13:25.200]  難怪李愛銳
[00:13:25.200 --> 00:13:28.200]  在1924年巴黎的奧運會
[00:13:28.200 --> 00:13:32.200]  拿了400米賽跑的金牌之後
[00:13:32.200 --> 00:13:35.200]  他就跑去中國
[00:13:35.200 --> 00:13:37.200]  很多人都說他跑得好
[00:13:37.200 --> 00:13:40.200]  而且是很好的榜樣
[00:13:40.200 --> 00:13:43.200]  但是過程中
[00:13:43.200 --> 00:13:45.200]  他也有掙扎
[00:13:45.200 --> 00:13:47.200]  他在想
[00:13:47.200 --> 00:13:50.200]  我應該怎樣來發展我的事業
[00:13:50.200 --> 00:13:55.200]  怎樣來討神的喜悅
[00:13:55.200 --> 00:13:58.200]  不如留在英國的地方
[00:13:58.200 --> 00:14:02.200]  不如我做其他的事情
[00:14:02.200 --> 00:14:04.200]  他的朋友跟他說
[00:14:04.200 --> 00:14:06.200]  我每天都親近神
[00:14:06.200 --> 00:14:10.200]  每天都等候神給我的引導
[00:14:10.200 --> 00:14:12.200]  所以我的生活裏
[00:14:12.200 --> 00:14:14.200]  離不開四個字
[00:14:14.200 --> 00:14:18.200]  這四個字就是由神引導
[00:14:18.200 --> 00:14:23.200]  由神來引領我的生命
[00:14:23.200 --> 00:14:25.200]  由神引領我的生命
[00:14:25.200 --> 00:14:28.200]  對於我們來說是何等的重要
[00:14:28.200 --> 00:14:31.200]  因為神在我的生命裏
[00:14:31.200 --> 00:14:36.200]  擁有一個絕對的主權
[00:14:36.200 --> 00:14:37.200]  他去到中國的地方
[00:14:37.200 --> 00:14:41.200]  是因為要向中國人傳福音
[00:14:41.200 --> 00:14:45.200]  因為人人都需要耶穌
[00:14:45.200 --> 00:14:47.200]  如果我們看回
[00:14:47.200 --> 00:14:49.200]  我們中國人的歷史
[00:14:49.200 --> 00:14:51.200]  我們知道
[00:14:51.200 --> 00:14:55.200]  現在來說是一個無神主義的領域
[00:14:55.200 --> 00:14:58.200]  但是迷信、敬拜假神
[00:14:58.200 --> 00:15:01.200]  從古到今都是
[00:15:01.200 --> 00:15:03.200]  還有我們現在身處的處境
[00:15:03.200 --> 00:15:07.200]  一樣是這樣
[00:15:07.200 --> 00:15:11.200]  大家看到嗎
[00:15:11.200 --> 00:15:13.200]  人人都需要耶穌
[00:15:13.200 --> 00:15:15.200]  人人都需要福音
[00:15:15.200 --> 00:15:17.200]  耶穌所做的
[00:15:17.200 --> 00:15:21.200]  就是讓我們看到關心人的需要
[00:15:21.200 --> 00:15:22.200]  呼召門徒
[00:15:22.200 --> 00:15:27.200]  讓我們看到福音來到我們中間
[00:15:27.200 --> 00:15:32.200]  神的國臨近
[00:15:32.200 --> 00:15:37.200]  大家熟悉十個同類的比喻
[00:15:37.200 --> 00:15:41.200]  天國抱象十個同類
[00:15:41.200 --> 00:15:43.200]  有五個是聰明的
[00:15:43.200 --> 00:15:46.200]  五個是愚蠢的
[00:15:46.200 --> 00:15:49.200]  很明顯就是愚蠢的當然沒有準備好
[00:15:49.200 --> 00:15:52.200]  聰明的當然準備好了
[00:15:52.200 --> 00:15:57.200]  但是為什麼他們這麼愚蠢呢
[00:15:57.200 --> 00:16:01.200]  因什麼原因呢
[00:16:01.200 --> 00:16:03.200]  他們不懂得選擇嗎
[00:16:03.200 --> 00:16:05.200]  不是的
[00:16:05.200 --> 00:16:09.200]  他們以為應付得了
[00:16:09.200 --> 00:16:12.200]  我們說我們去到最後的階段
[00:16:12.200 --> 00:16:17.200]  耶穌吩咐我們要去傳福音傳到地極
[00:16:17.200 --> 00:16:21.200]  還有耶穌基督來到世界的時候已經是末世了
[00:16:21.200 --> 00:16:25.200]  如果有階段性來分的時候
[00:16:25.200 --> 00:16:29.200]  現在我們去到第三階段
[00:16:29.200 --> 00:16:30.200]  神的創造
[00:16:30.200 --> 00:16:31.200]  耶穌的來到
[00:16:31.200 --> 00:16:32.200]  現在我們在末世
[00:16:32.200 --> 00:16:33.200]  還有沒有第四階段
[00:16:33.200 --> 00:16:36.200]  是沒有的
[00:16:36.200 --> 00:16:41.200]  這個世界是沒有第四階段
[00:16:41.200 --> 00:16:44.200]  如果我們說有第四階段就是審判
[00:16:44.200 --> 00:16:50.200]  但是我們說我們活在地上的是在第三階段
[00:16:50.200 --> 00:16:55.200]  我們需要來到更加的醒覺
[00:16:55.200 --> 00:16:57.200]  人們需要主
[00:16:57.200 --> 00:17:04.200]  在美國有兩位現代的福音的音樂人
[00:17:04.200 --> 00:17:07.200]  他們創作很多的詩歌
[00:17:07.200 --> 00:17:11.200]  幫助教會的弟兄姊妹一齊敬拜
[00:17:11.200 --> 00:17:13.200]  尊崇讚美神
[00:17:13.200 --> 00:17:15.200]  創作很多很多的詩歌
[00:17:15.200 --> 00:17:21.200]  但是有一天他們聊天的時候我們可以再做什麼呢
[00:17:21.200 --> 00:17:25.200]  他們想來想去想不到
[00:17:25.200 --> 00:17:26.200]  做得很夠了
[00:17:26.200 --> 00:17:28.200]  還要創作什麼呢
[00:17:28.200 --> 00:17:30.200]  所以他們去吃飯
[00:17:30.200 --> 00:17:33.200]  去到餐廳看到很多人在那裡
[00:17:33.200 --> 00:17:35.200]  然後坐下來的時候
[00:17:35.200 --> 00:17:37.200]  就有攝影師來了
[00:17:37.200 --> 00:17:39.200]  燒臉型人
[00:17:39.200 --> 00:17:42.200]  然後就給他們一個餐牌
[00:17:42.200 --> 00:17:44.200]  不用他們開口
[00:17:44.200 --> 00:17:47.200]  就告訴他們當日的精選是什麼
[00:17:47.200 --> 00:17:50.200]  有牛肉豬肉雞肉魚肉
[00:17:50.200 --> 00:17:52.200]  你們選吧
[00:17:52.200 --> 00:17:56.200]  包你吃得很開心
[00:17:56.200 --> 00:17:58.200]  這樣的情況
[00:17:58.200 --> 00:18:00.200]  我都懷疑的
[00:18:00.200 --> 00:18:01.200]  是不是有這麼好的招呼
[00:18:01.200 --> 00:18:04.200]  因為我們在香港不同
[00:18:04.200 --> 00:18:06.200]  但是我親身去到美國的時候
[00:18:06.200 --> 00:18:08.200]  真的是這樣的
[00:18:08.200 --> 00:18:11.200]  來到的時候就是介紹這個介紹那個
[00:18:11.200 --> 00:18:14.200]  吃完這個沙律就來了
[00:18:14.200 --> 00:18:15.200]  問你好不好吃
[00:18:15.200 --> 00:18:17.200]  醬汁配合得好不好
[00:18:17.200 --> 00:18:19.200]  我都很喜歡
[00:18:19.200 --> 00:18:21.200]  然後第二道菜又來再說
[00:18:21.200 --> 00:18:24.200]  第三道菜又來再說
[00:18:24.200 --> 00:18:26.200]  他們真的是這樣的
[00:18:26.200 --> 00:18:29.200]  但是當時那兩位的詩人
[00:18:29.200 --> 00:18:30.200]  他們的經歷是什麼呢
[00:18:30.200 --> 00:18:32.200]  當點完菜之後
[00:18:32.200 --> 00:18:35.200]  那位的攝影師轉身
[00:18:35.200 --> 00:18:39.200]  他們發現他的面容有轉變
[00:18:39.200 --> 00:18:42.200]  他的目光令他們感受到
[00:18:42.200 --> 00:18:48.200]  這位朋友心靈裏面有很多重擔
[00:18:48.200 --> 00:18:55.200]  為什麼剛才他說得這麼開心
[00:18:55.200 --> 00:18:58.200]  他們得到的靈感就是
[00:18:58.200 --> 00:19:02.200]  你看看在我身邊的人
[00:19:02.200 --> 00:19:05.200]  他們都沒有什麼盼望
[00:19:05.200 --> 00:19:10.200]  雖然面容上看到他笑
[00:19:10.200 --> 00:19:14.200]  但是內心有很多很多重擔
[00:19:14.200 --> 00:19:16.200]  所以他們作了一首詩歌
[00:19:16.200 --> 00:19:19.200]  就是人們需要主
[00:19:19.200 --> 00:19:23.200]  People need the law
[00:19:23.200 --> 00:19:26.200]  在我們世紀還讚得有的一首詩歌
[00:19:26.200 --> 00:19:28.200]  是說得很透徹
[00:19:28.200 --> 00:19:32.200]  人人都需要主
[00:19:32.200 --> 00:19:34.200]  所以我們想一想
[00:19:34.200 --> 00:19:38.200]  主耶穌呼召門徒跟著他後面
[00:19:38.200 --> 00:19:43.200]  讓他們看到福音要來到人群中間
