
[00:00:00.000 --> 00:00:04.000]  不知大家生活得開不開心呢?
[00:02:53.000 --> 00:02:55.000]  我們稱爲神的子女
[00:02:55.000 --> 00:02:57.000]  不知道大家知不知道
[00:02:57.000 --> 00:03:01.000]  你是爲了什麼而生活在這個世界上
[00:03:01.000 --> 00:03:03.000]  我不知道大家覺不覺得你現時的生活
[00:03:03.000 --> 00:03:05.000]  正如聖經所講
[00:03:05.000 --> 00:03:08.000]  你信耶穌有豐盛的人生
[00:03:08.000 --> 00:03:10.000]  覺不覺得很豐盛呢?
[00:03:10.000 --> 00:03:12.000]  不知道大家覺得你現在所過的每一天
[00:03:12.000 --> 00:03:17.000]  是不是很精彩呢?
[00:03:17.000 --> 00:03:18.000]  今天在這個時間
[00:03:18.000 --> 00:03:19.000]  我希望如果你覺得
[00:03:19.000 --> 00:03:21.000]  剛纔說很開心
[00:03:21.000 --> 00:03:22.000]  我生活得很快樂
[00:03:22.000 --> 00:03:23.000]  感謝主
[00:03:23.000 --> 00:03:25.000]  可能你是那20%
[00:03:25.000 --> 00:03:27.000]  那兩成的人
[00:03:27.000 --> 00:03:29.000]  如果你是那兩成的人
[00:03:29.000 --> 00:03:31.000]  我鼓勵你
[00:03:31.000 --> 00:03:34.000]  去幫助絕大部分那八成的人
[00:03:34.000 --> 00:03:39.000]  都能夠可以享受一個豐盛精彩的人生
[00:03:39.000 --> 00:03:43.000]  但是如果很不幸的是那八成人
[00:03:43.000 --> 00:03:45.000]  表面上人覺得你很風光
[00:03:45.000 --> 00:03:47.000]  覺得你很成就
[00:03:47.000 --> 00:03:48.000]  覺得你很不錯
[00:03:48.000 --> 00:03:50.000]  但是你心裏其實不是很享受
[00:03:50.000 --> 00:03:53.000]  你不是很快樂
[00:03:53.000 --> 00:03:55.000]  我希望今天這個信息
[00:03:55.000 --> 00:03:58.000]  能夠幫助你
[00:03:58.000 --> 00:04:00.000]  我們如何能夠讓我們的生活
[00:04:00.000 --> 00:04:02.000]  活得精彩呢?
[00:04:02.000 --> 00:04:03.000]  我相信其中一件事
[00:04:03.000 --> 00:04:05.000]  我們可以學的是什麼呢?
[00:04:05.000 --> 00:04:06.000]  你要知道
[00:04:06.000 --> 00:04:09.000]  你要了解自己最關心
[00:04:09.000 --> 00:04:12.000]  最緊張的那些是什麼
[00:04:12.000 --> 00:04:14.000]  因爲如果你知道自己最關心
[00:04:14.000 --> 00:04:16.000]  最緊張的是什麼
[00:04:16.000 --> 00:04:17.000]  這些東西就可以幫助你
[00:04:17.000 --> 00:04:21.000]  重新去調整你人生的目標
[00:04:21.000 --> 00:04:24.000]  如果我將問題問大家的時候
[00:04:24.000 --> 00:04:26.000]  你的最關心 最緊張的是什麼呢?
[00:04:26.000 --> 00:04:27.000]  可能有些人不假思想
[00:04:27.000 --> 00:04:29.000]  我老婆咯
[00:04:29.000 --> 00:04:30.000]  不是 我兒女
[00:04:30.000 --> 00:04:32.000]  真的吧
[00:04:32.000 --> 00:04:33.000]  我先生
[00:04:33.000 --> 00:04:34.000]  我的事業
[00:04:34.000 --> 00:04:35.000]  我的前途
[00:04:35.000 --> 00:04:36.000]  可能這些是
[00:04:36.000 --> 00:04:40.000]  似乎我們最關心的事
[00:04:40.000 --> 00:04:41.000]  不知道大家有沒有聽過
[00:04:41.000 --> 00:04:42.000]  一個很出名的作家
[00:04:42.000 --> 00:04:44.000]  叫做Steven Covey
[00:04:44.000 --> 00:04:45.000]  Steven Covey寫了一本書
[00:04:45.000 --> 00:04:46.000]  叫做
[00:04:46.000 --> 00:04:50.000]  Seven Habits of Highly Effective People
[00:04:50.000 --> 00:04:53.000]  就是說那些很有效率的人
[00:04:53.000 --> 00:04:57.000]  有七個很重要的習慣
[00:04:57.000 --> 00:05:01.000]  裏面有一個很有趣的提議
[00:05:01.000 --> 00:05:03.000]  幫我們去了解
[00:05:03.000 --> 00:05:05.000]  到底我們緊張什麼
[00:05:05.000 --> 00:05:07.000]  我們關心什麼
[00:05:07.000 --> 00:05:09.000]  他說你要自己去想象
[00:05:09.000 --> 00:05:13.000]  你去參加一個安息禮拜
[00:05:13.000 --> 00:05:15.000]  是你自己的安息禮拜
[00:05:15.000 --> 00:05:17.000]  你想象你參加你自己的安息禮拜
[00:05:17.000 --> 00:05:19.000]  你就請四個代表
[00:05:19.000 --> 00:05:21.000]  在安息禮拜裏面
[00:05:21.000 --> 00:05:23.000]  講他們的悼詞
[00:05:23.000 --> 00:05:25.000]  如何去追念你
[00:05:25.000 --> 00:05:27.000]  一個當然是你家裏的代表
[00:05:27.000 --> 00:05:28.000]  一個是你的朋友
[00:05:28.000 --> 00:05:29.000]  一個是你的同事
[00:05:29.000 --> 00:05:34.000]  還有一個是跟你一起回教會的教友
[00:05:34.000 --> 00:05:36.000]  你就在這裏想象一下
[00:05:36.000 --> 00:05:38.000]  當這些人上到臺上
[00:05:38.000 --> 00:05:41.000]  去分享對你的思念的時候
[00:05:41.000 --> 00:05:43.000]  他們會講些什麼呢
[00:05:43.000 --> 00:05:44.000]  你會是一個怎樣的父親
[00:05:44.000 --> 00:05:45.000]  你會是一個怎樣的母親
[00:05:45.000 --> 00:05:48.000]  怎樣的子女
[00:05:48.000 --> 00:05:51.000]  你家裏人會怎樣去講你呢
[00:05:51.000 --> 00:05:52.000]  去思念你呢
[00:05:52.000 --> 00:05:57.000]  然後你的同事會怎樣去講
[00:05:57.000 --> 00:05:58.000]  你在公司的時候
[00:05:58.000 --> 00:06:00.000]  對待人的態度是怎樣呢
[00:06:00.000 --> 00:06:05.000]  你的朋友會怎樣去想念你呢
[00:06:05.000 --> 00:06:08.000]  還有第四個是誰呢
[00:06:08.000 --> 00:06:10.000]  教會里面的代表
[00:06:10.000 --> 00:06:12.000]  教會里面的一個教友上到臺的時候
[00:06:12.000 --> 00:06:14.000]  他會怎樣去形容你
[00:06:14.000 --> 00:06:17.000]  是一個怎樣的基督徒呢
[00:06:17.000 --> 00:06:21.000]  他說如果你能夠四個人
[00:06:21.000 --> 00:06:22.000]  去問這些問題
[00:06:22.000 --> 00:06:23.000]  然後你想象一下
[00:06:23.000 --> 00:06:26.000]  你最希望這幾個人
[00:06:26.000 --> 00:06:27.000]  怎樣去形容你
[00:06:27.000 --> 00:06:28.000]  答案是什麼呢
[00:06:28.000 --> 00:06:30.000]  可能你根據這些答案
[00:06:30.000 --> 00:06:32.000]  就可以幫助你瞭解
[00:06:32.000 --> 00:06:34.000]  你最緊張的
[00:06:34.000 --> 00:06:35.000]  人家怎樣看你
[00:06:35.000 --> 00:06:36.000]  你怎樣看你
[00:06:36.000 --> 00:06:37.000]  你最關心的
[00:06:37.000 --> 00:06:38.000]  那些是什麼呢
[00:06:38.000 --> 00:06:40.000]  就可以根據這些東西
[00:06:40.000 --> 00:06:43.000]  去調整你人生的目標和方向
[00:06:43.000 --> 00:06:44.000]  因爲正如我剛纔所說
[00:06:44.000 --> 00:06:46.000]  你最關心最緊張的
[00:06:46.000 --> 00:06:48.000]  通常就是我們最想要有
[00:06:48.000 --> 00:06:53.000]  和最享受去做的那些事情
[00:06:53.000 --> 00:06:59.000]  所以我們從這方面一起學習
[00:06:59.000 --> 00:07:02.000]  聖經裏面其實也有這樣的例子
[00:07:02.000 --> 00:07:05.000]  其中一個我們很認識的保羅
[00:07:05.000 --> 00:07:06.000]  使徒保羅
[00:07:06.000 --> 00:07:07.000]  他一生裏面
[00:07:07.000 --> 00:07:08.000]  大家知不知道他最緊張
[00:07:08.000 --> 00:07:10.000]  最關心的是什麼
[00:07:10.000 --> 00:07:11.000]  如果不知道的話
[00:07:11.000 --> 00:07:12.000]  看你的歐拉有經文
[00:07:12.000 --> 00:07:14.000]  不然看在熒光墨上
[00:07:14.000 --> 00:07:16.000]  使徒行選的第二十章二十四節
[00:07:16.000 --> 00:07:18.000]  這個是保羅
[00:07:18.000 --> 00:07:20.000]  他怎樣去形容他的人生
[00:07:20.000 --> 00:07:22.000]  他說無論什麼事情
[00:07:22.000 --> 00:07:23.000]  都不能難了我
[00:07:23.000 --> 00:07:25.000]  哪怕是犧牲性命
[00:07:25.000 --> 00:07:27.000]  若真要我犧牲
[00:07:27.000 --> 00:07:29.000]  也不會軟食
[00:07:29.000 --> 00:07:32.000]  我只是盼望能夠走完這人生的路程
[00:07:32.000 --> 00:07:35.000]  完成主耶穌交託給我的責任
[00:07:35.000 --> 00:07:41.000]  全讓上帝恩惠的福音
[00:07:41.000 --> 00:07:42.000]  當你看完這本聖經
[00:07:42.000 --> 00:07:44.000]  你覺得保羅生命當中
[00:07:44.000 --> 00:07:47.000]  他最緊張最關心的是什麼呢
[00:07:47.000 --> 00:07:49.000]  是什麼呢
[00:07:49.000 --> 00:07:50.000]  自己能不能夠完成
[00:07:50.000 --> 00:07:51.000]  天父給他的使命
[00:07:51.000 --> 00:07:56.000]  就是要全讓上帝的恩惠的一生
[00:07:56.000 --> 00:07:57.000]  保羅的一生
[00:07:57.000 --> 00:08:00.000]  就是爲了這件事情去努力
[00:08:00.000 --> 00:08:02.000]  他將他整副的精神心力
[00:08:02.000 --> 00:08:05.000]  完全投注在這件事情上
[00:08:05.000 --> 00:08:07.000]  當他這樣做的時候
[00:08:07.000 --> 00:08:09.000]  他的生命其實不是很順利的
[00:08:09.000 --> 00:08:11.000]  如果大家看聖經的時候
[00:08:11.000 --> 00:08:12.000]  但在他生命裏面
[00:08:12.000 --> 00:08:14.000]  充滿了喜樂
[00:08:14.000 --> 00:08:16.000]  充滿了滿足
[00:08:16.000 --> 00:08:17.000]  當他回顧一生的時候
[00:08:17.000 --> 00:08:25.000]  他覺得他的生命活得相當的精彩
[00:08:25.000 --> 00:08:27.000]  當然我要補充一點點
[00:08:27.000 --> 00:08:33.000]  當保羅說出他人生的焦點的時候
[00:08:33.000 --> 00:08:34.000]  其實有兩個大前提
[00:08:34.000 --> 00:08:37.000]  我們做基督徒必須要掌握
[00:08:37.000 --> 00:08:40.000]  第一 保羅他知道他是誰
[00:08:40.000 --> 00:08:46.000]  第二 保羅他知道自己爲誰而活
[00:08:46.000 --> 00:08:49.000]  保羅知道自己是誰
[00:08:49.000 --> 00:08:51.000]  我希望你也知道
[00:08:51.000 --> 00:08:52.000]  保羅說
[00:08:52.000 --> 00:08:55.000]  我就是永生神的子女
[00:08:55.000 --> 00:08:59.000]  是神留我在這個世界上的代表
[00:08:59.000 --> 00:09:04.000]  這是他對自己身份的認知
[00:09:04.000 --> 00:09:09.000]  第二 他知道他應該是爲神而活
[00:09:09.000 --> 00:09:12.000]  不是爲自己而活
[00:09:12.000 --> 00:09:14.000]  第二 我相信如果我們信耶穌的話
[00:09:14.000 --> 00:09:16.000]  我們同樣是天父的子女
[00:09:16.000 --> 00:09:19.000]  是不是
[00:09:19.000 --> 00:09:20.000]  如果是神的子女呢
[00:09:20.000 --> 00:09:22.000]  神讓我們留在這個世界上
[00:09:22.000 --> 00:09:27.000]  我們同樣是神在這個世界上的代表
[00:09:27.000 --> 00:09:29.000]  這個問題我們大家都會回答
[00:09:29.000 --> 00:09:31.000]  第二個假設
[00:09:31.000 --> 00:09:32.000]  不是假設
[00:09:32.000 --> 00:09:35.000]  是第二個我們的信念
[00:09:35.000 --> 00:09:36.000]  如果我們是神的子女
[00:09:36.000 --> 00:09:39.000]  是神在這個世界上的代表的時候
[00:09:39.000 --> 00:09:41.000]  我們在世上的時候
[00:09:41.000 --> 00:09:45.000]  就不應該再爲自己而去生活
[00:09:45.000 --> 00:09:50.000]  應該爲誰而活
[00:09:50.000 --> 00:09:53.000]  爲天父上帝而生活在這個世界上
[00:09:53.000 --> 00:09:59.000]  在這兩個前設底下
[00:09:59.000 --> 00:10:00.000]  然後我再去問自己
[00:10:00.000 --> 00:10:02.000]  到底如果是這樣的話
[00:10:02.000 --> 00:10:05.000]  我心裏面最關心的是什麼呢
[00:10:05.000 --> 00:10:07.000]  在我的人生當中
[00:10:07.000 --> 00:10:10.000]  我覺得最重要的是什麼呢
[00:10:10.000 --> 00:10:12.000]  我喜歡做什麼呢
[00:10:12.000 --> 00:10:13.000]  就算沒有報酬
[00:10:13.000 --> 00:10:14.000]  就像剛纔星期初所說的
[00:10:14.000 --> 00:10:16.000]  我都願意全心全意去做
[00:10:16.000 --> 00:10:20.000]  樂意去做
[00:10:20.000 --> 00:10:25.000]  譬如你是一個很關心年輕人的人
[00:10:25.000 --> 00:10:31.000]  你特別有感動去關心照顧那些傷失青年
[00:10:31.000 --> 00:10:33.000]  這個詞是否已經outdate了呢
[00:10:33.000 --> 00:10:36.000]  不單是傷失 三失都有了
[00:10:36.000 --> 00:10:38.000]  但是神給你一個感動 一個負擔
[00:10:38.000 --> 00:10:40.000]  你很希望能夠幫助這些年輕人
[00:10:40.000 --> 00:10:42.000]  如何去安慰他們 鼓勵他們
[00:10:42.000 --> 00:10:43.000]  你很開心
[00:10:43.000 --> 00:10:44.000]  見到這些年輕人
[00:10:44.000 --> 00:10:48.000]  能夠重新振作起來
[00:10:48.000 --> 00:10:51.000]  神將這個passion 這個熱忱
[00:10:51.000 --> 00:10:52.000]  放在你裏面
[00:10:52.000 --> 00:10:55.000]  如果是這樣的話
[00:10:55.000 --> 00:10:57.000]  你從今天開始
[00:10:57.000 --> 00:10:58.000]  你就可以立志每個星期
[00:10:58.000 --> 00:10:59.000]  找一個時間
[00:10:59.000 --> 00:11:02.000]  最低限度同一個傷失青年去見面
[00:11:02.000 --> 00:11:04.000]  喝杯茶 喝杯咖啡
[00:11:04.000 --> 00:11:05.000]  鼓勵一下他
[00:11:05.000 --> 00:11:07.000]  瞭解他的情況是怎麼樣
[00:11:07.000 --> 00:11:11.000]  幫助他能夠重新站在自己的崗位上
[00:11:11.000 --> 00:11:15.000]  如果神給你的感動是照顧那些小朋友
[00:11:15.000 --> 00:11:17.000]  現在照顧小朋友
[00:11:17.000 --> 00:11:19.000]  我還是overdo了呢
[00:11:19.000 --> 00:11:20.000]  什麼叫overdo了呢
[00:11:20.000 --> 00:11:21.000]  太多了
[00:11:21.000 --> 00:11:22.000]  連喫飯都不懂
[00:11:22.000 --> 00:11:23.000]  因爲有工人喂
[00:11:23.000 --> 00:11:25.000]  張開口
[00:11:25.000 --> 00:11:26.000]  是不是這樣的
[00:11:26.000 --> 00:11:29.000]  我希望你不是這樣教你的小朋友
[00:11:29.000 --> 00:11:31.000]  這幾天我和很多同工聊天的時候
[00:11:31.000 --> 00:11:33.000]  發覺很多的小朋友
[00:11:33.000 --> 00:11:35.000]  不是青少年人
[00:11:35.000 --> 00:11:37.000]  不懂照顧自己 穿衣服都不懂
[00:11:37.000 --> 00:11:39.000]  於是小時候就depression了
[00:11:39.000 --> 00:11:42.000]  知道嗎
[00:11:42.000 --> 00:11:44.000]  如果神給你一個感動
[00:11:44.000 --> 00:11:45.000]  這個是你的負擔
[00:11:45.000 --> 00:11:47.000]  我不想我們教會的小朋友是這樣
[00:11:47.000 --> 00:11:49.000]  你幫忙兒童事工
[00:11:49.000 --> 00:11:50.000]  去讀一下書
[00:11:50.000 --> 00:11:51.000]  想想方法
[00:11:51.000 --> 00:11:56.000]  怎麼去建立教會的兒童工作
[00:11:56.000 --> 00:11:58.000]  我是鼓勵大家
[00:11:58.000 --> 00:12:02.000]  不要消滅神在你心中的感動
[00:12:02.000 --> 00:12:05.000]  當神把感動放在你心中
[00:12:05.000 --> 00:12:09.000]  這個可能是神給你人生當中的一個使命
[00:12:09.000 --> 00:12:11.000]  你不一定要做牧師傳道人
[00:12:11.000 --> 00:12:13.000]  不過你可以爲神做一些事
[00:12:13.000 --> 00:12:17.000]  你是神在這個世界上的代表
[00:12:17.000 --> 00:12:18.000]  保羅華當他知道
[00:12:18.000 --> 00:12:19.000]  這個是神給他的負擔
[00:12:19.000 --> 00:12:21.000]  就要向外邦人傳福音
[00:12:21.000 --> 00:12:22.000]  於是聖經說
[00:12:22.000 --> 00:12:24.000]  我就要好像一個
[00:12:24.000 --> 00:12:26.000]  決心得獎的建議
[00:12:26.000 --> 00:12:27.000]  在這個賽跑上
[00:12:27.000 --> 00:12:29.000]  努力地奔跑
[00:12:29.000 --> 00:12:33.000]  嚴格地去紀律我們自己
[00:12:33.000 --> 00:12:34.000]  讓我們能夠做到
[00:12:34.000 --> 00:12:37.000]  神要我們做的工作
[00:12:37.000 --> 00:12:39.000]  這個就是保羅
[00:12:39.000 --> 00:12:41.000]  在哥倫多前書第九章提到的
[00:12:41.000 --> 00:12:43.000]  他努力地傳福音
[00:12:43.000 --> 00:12:44.000]  因爲他不想
[00:12:44.000 --> 00:12:46.000]  在自己傳福音給別人的時候
[00:12:46.000 --> 00:12:48.000]  他自己被淘汰
[00:12:48.000 --> 00:12:50.000]  所以
[00:12:50.000 --> 00:12:52.000]  當保羅知道
[00:12:52.000 --> 00:12:54.000]  自己所關心所着緊的是什麼
[00:12:54.000 --> 00:12:58.000]  他就要決心將它做好
[00:12:58.000 --> 00:13:01.000]  這就叫做保羅
[00:13:01.000 --> 00:13:03.000]  20多年前
[00:13:03.000 --> 00:13:09.000]  我由紐約搬到加州
[00:13:09.000 --> 00:13:11.000]  教會我服侍的時候
[00:13:11.000 --> 00:13:16.000]  其實是剛剛經歷了很多危機
[00:13:16.000 --> 00:13:19.000]  我說的危機是教會分裂了很多次
[00:13:19.000 --> 00:13:21.000]  人們一批一批地走
[00:13:21.000 --> 00:13:22.000]  我去到的時候
[00:13:22.000 --> 00:13:23.000]  說得不好聽
[00:13:23.000 --> 00:13:26.000]  這個教會是個爛攤子
[00:13:26.000 --> 00:13:28.000]  是不關心牧師的
[00:13:28.000 --> 00:13:29.000]  於是有班年輕人
[00:13:29.000 --> 00:13:31.000]  特地來找我
[00:13:31.000 --> 00:13:32.000]  叫我牧師
[00:13:32.000 --> 00:13:33.000]  你知道嗎
[00:13:33.000 --> 00:13:35.000]  上一任的牧師
[00:13:35.000 --> 00:13:39.000]  是一箇中國問題專家
[00:13:39.000 --> 00:13:41.000]  如果你要把人們拉回來
[00:13:41.000 --> 00:13:42.000]  你做到成功
[00:13:42.000 --> 00:13:44.000]  你都要做一個專家
[00:13:44.000 --> 00:13:45.000]  無論什麼專家都好
[00:13:45.000 --> 00:13:49.000]  都要做一個專家
[00:13:49.000 --> 00:13:50.000]  但在那個時候
[00:13:50.000 --> 00:13:54.000]  我心裏在想
[00:13:54.000 --> 00:13:55.000]  天父上帝給我的呼召
[00:13:55.000 --> 00:13:58.000]  不是要做一個專家
[00:13:58.000 --> 00:13:59.000]  天父上帝給我的呼召
[00:13:59.000 --> 00:14:02.000]  是要做一個牧師
[00:14:02.000 --> 00:14:03.000]  所以我和這羣孩子說
[00:14:03.000 --> 00:14:04.000]  神給我的感動
[00:14:04.000 --> 00:14:05.000]  讓我負擔去做牧師
[00:14:05.000 --> 00:14:07.000]  做不成專家我不知道
[00:14:07.000 --> 00:14:08.000]  不過我覺得現在
[00:14:08.000 --> 00:14:15.000]  我的領袖是要做好一個牧師
[00:14:15.000 --> 00:14:17.000]  幾年前
[00:14:17.000 --> 00:14:18.000]  我在教會里面
[00:14:18.000 --> 00:14:21.000]  安立了一個年輕人做牧師
[00:14:21.000 --> 00:14:22.000]  大家都知道
[00:14:22.000 --> 00:14:24.000]  有沒有參加牧師的案例
[00:14:24.000 --> 00:14:25.000]  我安立了之後
[00:14:25.000 --> 00:14:27.000]  就上去說幾句話
[00:14:27.000 --> 00:14:29.000]  新被安立的牧師在臺上
[00:14:29.000 --> 00:14:31.000]  就這樣說
[00:14:31.000 --> 00:14:33.000]  他說
[00:14:33.000 --> 00:14:36.000]  在我學習做牧師的過程當中
[00:14:36.000 --> 00:14:38.000]  我有三個mentors
[00:14:38.000 --> 00:14:40.000]  就是有三個導師
[00:14:40.000 --> 00:14:43.000]  第一個是我青年團契
[00:14:43.000 --> 00:14:47.000]  鼓勵我奉獻去讀神學的青年導師
[00:14:47.000 --> 00:14:49.000]  第二個是我曾經讀書的時候
[00:14:49.000 --> 00:14:51.000]  在海外神學院
[00:14:51.000 --> 00:14:53.000]  在讀書的時間
[00:14:53.000 --> 00:14:55.000]  曾林方老院長
[00:14:55.000 --> 00:14:56.000]  不知道大家有沒有聽過他的名字
[00:14:56.000 --> 00:14:58.000]  已經翻天覆地了
[00:14:58.000 --> 00:15:01.000]  他是我第二個的mentor
[00:15:01.000 --> 00:15:04.000]  to my surprise
[00:15:04.000 --> 00:15:05.000]  令我覺得詫異的是
[00:15:05.000 --> 00:15:08.000]  他說招牧師是我第三個mentor
[00:15:08.000 --> 00:15:11.000]  我都不知道
[00:15:11.000 --> 00:15:13.000]  他說我做牧師只是五年時間
[00:15:13.000 --> 00:15:16.000]  招牧師做了三十多年
[00:15:16.000 --> 00:15:18.000]  但是我看到招牧師
[00:15:18.000 --> 00:15:20.000]  仍然有一個passion
[00:15:20.000 --> 00:15:23.000]  仍然有一個熱診要做好教會
[00:15:23.000 --> 00:15:24.000]  所以我想想
[00:15:24.000 --> 00:15:26.000]  如果我喪禮的時候
[00:15:26.000 --> 00:15:28.000]  都要請他再說多一次
[00:15:28.000 --> 00:15:31.000]  會不會呢
[00:15:31.000 --> 00:15:34.000]  我希望大家留意的就是
[00:15:34.000 --> 00:15:36.000]  我們的人生
[00:15:36.000 --> 00:15:39.000]  是否活得精彩呢
[00:15:39.000 --> 00:15:41.000]  不是在乎我們在哪些事情上
[00:15:41.000 --> 00:15:43.000]  有什麼成就
[00:15:43.000 --> 00:15:45.000]  或者我們在哪些事情上
[00:15:45.000 --> 00:15:49.000]  是被人肯定
[00:15:49.000 --> 00:15:52.000]  而是在乎我們有沒有回應神
[00:15:52.000 --> 00:15:54.000]  放了我們心中的感動
[00:15:54.000 --> 00:15:56.000]  放了我們心中的熱診
[00:15:56.000 --> 00:16:00.000]  而是在乎我們是否願意去回應
[00:16:00.000 --> 00:16:05.000]  天父上帝給我們的呼召
[00:16:05.000 --> 00:16:09.000]  如果今天我們仍然是爲了自己而活的話
[00:16:09.000 --> 00:16:11.000]  我可以肯定地告訴你
[00:16:11.000 --> 00:16:12.000]  你沒有辦法能夠經歷
[00:16:12.000 --> 00:16:15.000]  聖經所應許的豐盛的人生
[00:16:15.000 --> 00:16:18.000]  唯有當你學習去爲主而活
[00:16:18.000 --> 00:16:19.000]  爲神而活
[00:16:19.000 --> 00:16:21.000]  爲神對你的呼召
[00:16:21.000 --> 00:16:23.000]  感動而去生活的時候
[00:16:23.000 --> 00:16:25.000]  你就有機會
[00:16:25.000 --> 00:16:30.000]  可以過一個很精彩的人生
[00:16:30.000 --> 00:16:32.000]  第二件事我覺得
[00:16:32.000 --> 00:16:34.000]  如果你想活得精彩的話
[00:16:34.000 --> 00:16:36.000]  第一你要知道你的熱診在哪
[00:16:36.000 --> 00:16:37.000]  你關心的
[00:16:37.000 --> 00:16:39.000]  你緊張的是什麼
[00:16:39.000 --> 00:16:40.000]  第二件事
[00:16:40.000 --> 00:16:41.000]  我希望大家能夠掌握一個
[00:16:41.000 --> 00:16:44.000]  很重要聖經的真理就是
[00:16:44.000 --> 00:16:49.000]  原來施與比其他的東西更加有福
[00:16:49.000 --> 00:16:52.000]  針研第十一章二十四二十五節
[00:16:52.000 --> 00:16:54.000]  他說 落善好施
[00:16:54.000 --> 00:16:57.000]  財富是越發增多
[00:16:57.000 --> 00:17:01.000]  一無不拔的反至貧乏
[00:17:01.000 --> 00:17:04.000]  慷慨的人必得富裕
[00:17:04.000 --> 00:17:08.000]  恩澤他人的必蒙恩澤
[00:17:08.000 --> 00:17:10.000]  當然施比十更爲有福
[00:17:10.000 --> 00:17:11.000]  你在教會不是第一次聽
[00:17:11.000 --> 00:17:13.000]  聽很多次了
[00:17:13.000 --> 00:17:16.000]  這不是一個很陌生的道理
[00:17:16.000 --> 00:17:20.000]  不過今天我想跟大家說的是什麼呢
[00:17:20.000 --> 00:17:25.000]  是怎麼去投資你的生命
[00:17:25.000 --> 00:17:28.000]  怎麼去投資你的時間
[00:17:28.000 --> 00:17:29.000]  在一些有意義
[00:17:29.000 --> 00:17:33.000]  有價值的事情上
[00:17:33.000 --> 00:17:34.000]  我相信
[00:17:34.000 --> 00:17:39.000]  如果你希望能夠活得開心快樂
