
[00:00:00.000 --> 00:00:02.000]  今日想和大家分享一個題目
[00:01:27.000 --> 00:01:31.000]  以《賽書》第九章說到耶穌要來的使命的時候說
[00:01:31.000 --> 00:01:35.000]  「但那受過痛苦,不再見憂暗」
[00:01:35.000 --> 00:01:38.000]  即是這個地方有痛苦、有憂暗
[00:01:38.000 --> 00:01:41.000]  當時的地方被人藐視
[00:01:41.000 --> 00:01:46.000]  就是這個「末後約旦河外,外邦人的加里地方」
[00:01:46.000 --> 00:01:51.000]  他形容當時的百姓是在黑暗中行走的百姓
[00:01:51.000 --> 00:01:56.000]  這裡充滿了痛苦、憂暗、藐視、黑暗的環境
[00:01:56.000 --> 00:02:02.000]  但在這個時代,耶穌向我們顯現、侍奉
[00:02:02.000 --> 00:02:05.000]  讓我們見到大綱
[00:02:05.000 --> 00:02:08.000]  其實歷代裡面不同的時代、不同的群體
[00:02:08.000 --> 00:02:11.000]  都有不同的,有些覺得大環境很難
[00:02:11.000 --> 00:02:14.000]  有些心不逢時的感覺
[00:02:14.000 --> 00:02:17.000]  今年有很多空難
[00:02:17.000 --> 00:02:21.000]  有馬來西亞的空難,有台灣的空難
[00:02:21.000 --> 00:02:25.000]  有中東的IS的問題
[00:02:25.000 --> 00:02:30.000]  香港其中一個很大的困擾就是樓價很高
[00:02:30.000 --> 00:02:32.000]  小樓價升得很厲害
[00:02:32.000 --> 00:02:35.000]  最近跟一些年青人聊天
[00:02:35.000 --> 00:02:37.000]  有些人聽見一些典故
[00:02:37.000 --> 00:02:40.000]  剛結婚的年青人,結婚之後
[00:02:40.000 --> 00:02:43.000]  婚禮之後繼續兩邊睡,因為沒有地方住
[00:02:43.000 --> 00:02:48.000]  樓價升得很高的時候,亦產生各行各業的故事
[00:02:48.000 --> 00:02:51.000]  我自己用自己的故事為例
[00:02:51.000 --> 00:02:57.000]  以前星期日很忙,偶爾會跟家人去火鍋
[00:02:57.000 --> 00:03:00.000]  有時去一間火鍋,以前有些優惠價
[00:03:00.000 --> 00:03:02.000]  一家四口大約四百元
[00:03:02.000 --> 00:03:05.000]  突然間升到六、七百元
[00:03:05.000 --> 00:03:08.000]  其實不是想吃甚麼,只是不用工作
[00:03:08.000 --> 00:03:11.000]  後來發覺還是不如去街上買
[00:03:11.000 --> 00:03:13.000]  買了一百多元,不如洗碗
[00:03:13.000 --> 00:03:15.000]  弄著弄著,一百多元就有四個
[00:03:15.000 --> 00:03:19.000]  我有一次再去那間吃飯,但少了很多人
[00:03:19.000 --> 00:03:23.000]  因為升了很多價,可能都少了些人
[00:03:23.000 --> 00:03:26.000]  很多的故事,這個時代的故事
[00:03:26.000 --> 00:03:29.000]  很多不同的時代將來的故事
[00:03:29.000 --> 00:03:32.000]  其中現代有一個字眼,就是M型時代
[00:03:32.000 --> 00:03:35.000]  說的是貧窮的中產
[00:03:35.000 --> 00:03:38.000]  我看過一個漫畫,在美國很有意思
[00:03:38.000 --> 00:03:44.000]  在那裏聖誕老人見到有錢人的袋子都很大
[00:03:44.000 --> 00:03:46.000]  窮人的袋子都不小
[00:03:46.000 --> 00:03:50.000]  最小的袋子是甚麼?是中產
[00:03:50.000 --> 00:03:54.000]  所以現在有些說法是救救貧窮的中產
[00:03:54.000 --> 00:03:56.000]  當然時代有另一類的時代
[00:03:56.000 --> 00:03:59.000]  就是現在有很多敵對的時代
[00:03:59.000 --> 00:04:03.000]  最近IS的故事裏
[00:04:03.000 --> 00:04:08.000]  其中有些被傷害的人是基督徒
[00:04:08.000 --> 00:04:12.000]  日本這位後藤就是一個基督徒
[00:04:12.000 --> 00:04:14.000]  他的故事都是感染到人
[00:04:14.000 --> 00:04:17.000]  一個很愛困難的地方的人
[00:04:17.000 --> 00:04:20.000]  很有使命感的人,就死了
[00:04:20.000 --> 00:04:24.000]  最後另一個,美國有一個女孩叫Kayla
[00:04:24.000 --> 00:04:27.000]  她是一個二十五、六歲就死了
[00:04:27.000 --> 00:04:29.000]  在IS的處境裏
[00:04:29.000 --> 00:04:33.000]  她的家人形容她是文靜、冷靜
[00:04:33.000 --> 00:04:36.000]  經常為那些受苦的人出頭發聲的人
[00:04:36.000 --> 00:04:40.000]  好幾年在中東地帶幫助困難的人
[00:04:40.000 --> 00:04:42.000]  但這次又死了
[00:04:42.000 --> 00:04:44.000]  她曾經說過一句話
[00:04:44.000 --> 00:04:46.000]  I find God in suffering
[00:04:46.000 --> 00:04:48.000]  我在痛苦裏面找到神
[00:04:48.000 --> 00:04:51.000]  她希望藉著雙手去減少人的痛苦
[00:04:51.000 --> 00:04:55.000]  但這樣的人就沒有了
[00:04:55.000 --> 00:04:59.000]  所以時代裏面,特別是新年的時候
[00:04:59.000 --> 00:05:02.000]  會有很多命理說
[00:05:02.000 --> 00:05:04.000]  如果用人的角度來說
[00:05:04.000 --> 00:05:07.000]  我就思考一個題目,用一個經文
[00:05:07.000 --> 00:05:10.000]  耶穌是不是生不逢時呢?
[00:05:10.000 --> 00:05:14.000]  他處境環境的世代是順境還是逆境呢?
[00:05:14.000 --> 00:05:17.000]  今天經文裏面說到耶穌一出世沒多久
[00:05:17.000 --> 00:05:22.000]  一段時間就面對追殺,面對逃亡
[00:05:22.000 --> 00:05:27.000]  在13節的時候主的使者向耶穌說
[00:05:27.000 --> 00:05:30.000]  起來帶著小孩子和他母親
[00:05:30.000 --> 00:05:33.000]  逃往埃及,住在那裏
[00:05:33.000 --> 00:05:34.000]  讓我吩咐你
[00:05:34.000 --> 00:05:40.000]  因為希律必尋找小孩子,要除滅他
[00:05:40.000 --> 00:05:42.000]  埃及這個觀念也很有趣
[00:05:42.000 --> 00:05:46.000]  很多年前,以色列人在埃及做奴隸
[00:05:46.000 --> 00:05:51.000]  千山萬水才能夠逃離埃及奴隸
[00:05:51.000 --> 00:05:54.000]  到這個英許之地
[00:05:54.000 --> 00:05:58.000]  這麼多年之後,神預備救世主
[00:05:58.000 --> 00:06:02.000]  反而要逃亡去到哪裡呢?
[00:06:02.000 --> 00:06:05.000]  去到這個曾遺老的埃及地方
[00:06:05.000 --> 00:06:08.000]  這也代表時代艱難
[00:06:08.000 --> 00:06:11.000]  然後記載14節,一起讀吧
[00:06:11.000 --> 00:06:13.000]  若失就起來
[00:06:13.000 --> 00:06:17.000]  夜間帶著小孩子和他母親往埃及
[00:06:17.000 --> 00:06:21.000]  夜間代表什麼呢?
[00:06:21.000 --> 00:06:24.000]  使者一說,夜間就要走
[00:06:24.000 --> 00:06:26.000]  代表什麼呢?
[00:06:26.000 --> 00:06:28.000]  可能追兵都很快來到
[00:06:28.000 --> 00:06:31.000]  一不走就可能沒得走
[00:06:31.000 --> 00:06:33.000]  耶穌的節世就是這個漂泊
[00:06:33.000 --> 00:06:37.000]  敵對艱難的環境
[00:06:37.000 --> 00:06:38.000]  當時猶太人來說
[00:06:38.000 --> 00:06:41.000]  他們是被一個外族羅馬帝國的統治
[00:06:41.000 --> 00:06:43.000]  有欺凌
[00:06:43.000 --> 00:06:47.000]  自己地區的希律王也有很多敗壞
[00:06:47.000 --> 00:06:50.000]  我思想耶穌的成長時期
[00:06:50.000 --> 00:06:51.000]  聖經記載不多
[00:06:51.000 --> 00:06:55.000]  我思想耶穌面對希律王是什麼環境
[00:06:55.000 --> 00:06:57.000]  耶穌出生的時候
[00:06:57.000 --> 00:07:00.000]  在頭映,祂面對一個大希律
[00:07:00.000 --> 00:07:02.000]  歷史中稱為大希律
[00:07:02.000 --> 00:07:05.000]  這個大希律就像一些不太好的王一樣
[00:07:05.000 --> 00:07:09.000]  說一套做一套
[00:07:09.000 --> 00:07:11.000]  祂和那些三博士說
[00:07:11.000 --> 00:07:13.000]  如果你找到那個小孩子
[00:07:13.000 --> 00:07:16.000]  猶太人的王來到的時候
[00:07:16.000 --> 00:07:18.000]  你找不到就跟我說
[00:07:18.000 --> 00:07:20.000]  然後我又做什麼?
[00:07:20.000 --> 00:07:24.000]  我也好去敬拜他
[00:07:24.000 --> 00:07:28.000]  這個大希律是不是真的這樣想的?
[00:07:28.000 --> 00:07:29.000]  其中一個目的是什麼?
[00:07:29.000 --> 00:07:32.000]  找到就殺他
[00:07:32.000 --> 00:07:33.000]  結果找不到
[00:07:33.000 --> 00:07:37.000]  就將整個境內兩歲的都殺了
[00:07:37.000 --> 00:07:39.000]  大希律有很多暴政等等情況
[00:07:39.000 --> 00:07:41.000]  但他也有一些建設
[00:07:41.000 --> 00:07:44.000]  其中他建設一個很出名的港口
[00:07:44.000 --> 00:07:47.000]  叫做蓋薩利亞港
[00:07:47.000 --> 00:07:49.000]  Caesarea Meritima
[00:07:49.000 --> 00:07:52.000]  這個成為和地中海的貿易的港
[00:07:52.000 --> 00:07:54.000]  他也有建設
[00:07:54.000 --> 00:07:56.000]  這個港的名字也很有意思
[00:07:56.000 --> 00:07:59.000]  蓋薩即是紀念誰?
[00:07:59.000 --> 00:08:02.000]  紀念羅馬的帝國
[00:08:02.000 --> 00:08:04.000]  因為他要效忠羅馬帝國
[00:08:04.000 --> 00:08:06.000]  用個比喻
[00:08:06.000 --> 00:08:10.000]  香港銅鑼灣最大的公園叫什麼名字?
[00:08:10.000 --> 00:08:12.000]  為什麼叫維多利亞公園?
[00:08:12.000 --> 00:08:14.000]  因為英國的管理時代
[00:08:14.000 --> 00:08:16.000]  也有英國人的名字
[00:08:16.000 --> 00:08:17.000]  一樣的道理
[00:08:17.000 --> 00:08:19.000]  很自然地這個地區的管理
[00:08:19.000 --> 00:08:23.000]  希望那邊的中央能夠接納的名字
[00:08:23.000 --> 00:08:25.000]  這個時候這個希律就是這樣
[00:08:25.000 --> 00:08:30.000]  這個希律一方面要處理羅馬的事情
[00:08:30.000 --> 00:08:32.000]  一方面想討好猶太人
[00:08:32.000 --> 00:08:34.000]  就有這個希律的聖殿
[00:08:34.000 --> 00:08:37.000]  但希律做的事情很多他們都不喜歡
[00:08:37.000 --> 00:08:39.000]  但建了一個相對漂亮的聖殿
[00:08:39.000 --> 00:08:42.000]  耶穌的時代參與的聖殿
[00:08:42.000 --> 00:08:44.000]  就是這個所謂希律的聖殿
[00:08:44.000 --> 00:08:47.000]  這個希律就是後來耶穌出世
[00:08:47.000 --> 00:08:49.000]  想殺了耶穌的一個希律
[00:08:49.000 --> 00:08:51.000]  這個希律之後
[00:08:51.000 --> 00:08:53.000]  今天已經記載第二個希律
[00:08:53.000 --> 00:08:56.000]  叫希律阿基羅
[00:08:56.000 --> 00:09:01.000]  這個希律比大希律更恐怖
[00:09:01.000 --> 00:09:04.000]  第一次的禹節猶太人最大節日裏
[00:09:04.000 --> 00:09:07.000]  殺死了三千個猶太人
[00:09:07.000 --> 00:09:09.000]  弄得民怨沸騰
[00:09:09.000 --> 00:09:11.000]  結果猶太人聯名上告
[00:09:11.000 --> 00:09:12.000]  去到蓋薩
[00:09:12.000 --> 00:09:15.000]  然後在蓋薩發覺這樣搞下去不好
[00:09:15.000 --> 00:09:18.000]  就將他放逐到高佬的地方
[00:09:18.000 --> 00:09:20.000]  然後就死在那裏
[00:09:20.000 --> 00:09:21.000]  所以今天經文裏面
[00:09:21.000 --> 00:09:23.000]  很簡單形容這個阿基羅
[00:09:23.000 --> 00:09:24.000]  他說
[00:09:24.000 --> 00:09:29.000]  只因聽見阿基羅接著他父親希律作了猶太王
[00:09:29.000 --> 00:09:30.000]  下一句是甚麼
[00:09:30.000 --> 00:09:32.000]  就怕枉拿你去
[00:09:32.000 --> 00:09:36.000]  這個基律都不容易處理
[00:09:36.000 --> 00:09:38.000]  耶穌處理裏面
[00:09:38.000 --> 00:09:40.000]  生長裏面第三個希律
[00:09:40.000 --> 00:09:45.000]  叫希律安提帕斯
[00:09:45.000 --> 00:09:47.000]  想形容這個第三個希律
[00:09:47.000 --> 00:09:50.000]  叫加利利分封的王
[00:09:50.000 --> 00:09:51.000]  我想問大家
[00:09:51.000 --> 00:09:55.000]  耶穌生長在甚麼地方
[00:09:55.000 --> 00:09:59.000]  加利利的哪撒林
[00:09:59.000 --> 00:10:01.000]  所以被加利利分封管
[00:10:01.000 --> 00:10:03.000]  耶穌傳道的時候
[00:10:03.000 --> 00:10:06.000]  多數在甚麼地方傳道
[00:10:06.000 --> 00:10:08.000]  都是加利利
[00:10:08.000 --> 00:10:10.000]  所以耶穌和這個王
[00:10:10.000 --> 00:10:13.000]  很親密的環境張力在裏面
[00:10:13.000 --> 00:10:16.000]  而這個王殺死了誰
[00:10:16.000 --> 00:10:18.000]  施贈約翰
[00:10:18.000 --> 00:10:20.000]  信仰人頭就是這個王
[00:10:20.000 --> 00:10:22.000]  後來到耶穌被審判的時候
[00:10:22.000 --> 00:10:25.000]  就是這個希律和比拉多
[00:10:25.000 --> 00:10:26.000]  和伊
[00:10:26.000 --> 00:10:29.000]  耶穌就被處死
[00:10:29.000 --> 00:10:32.000]  耶穌成長期這個希律
[00:10:32.000 --> 00:10:34.000]  都是一個不容易處理
[00:10:34.000 --> 00:10:36.000]  品兜敗壞等等情況
[00:10:36.000 --> 00:10:38.000]  耶穌死後升天
[00:10:38.000 --> 00:10:40.000]  又出現第四個希律
[00:10:40.000 --> 00:10:43.000]  叫希律阿基布一世
[00:10:43.000 --> 00:10:45.000]  這個希律就是殺死
[00:10:45.000 --> 00:10:47.000]  耶穌三個最親近的門徒
[00:10:47.000 --> 00:10:48.000]  雅各
[00:10:48.000 --> 00:10:52.000]  還在御節裏準備殺死彼得
[00:10:52.000 --> 00:10:54.000]  請問耶穌時代
[00:10:54.000 --> 00:10:56.000]  四個希律
[00:10:56.000 --> 00:10:58.000]  是不是都是好的
[00:10:58.000 --> 00:10:59.000]  都是甚麼
[00:10:59.000 --> 00:11:01.000]  都是不太好的
[00:11:01.000 --> 00:11:04.000]  耶穌有時說話很溫柔
[00:11:04.000 --> 00:11:08.000]  但有些聖經說到耶穌都很尖銳
[00:11:08.000 --> 00:11:10.000]  其中一句很有意思
[00:11:10.000 --> 00:11:12.000]  就是說到第三個希律
[00:11:12.000 --> 00:11:16.000]  當時可能施贈約翰都死了
[00:11:16.000 --> 00:11:18.000]  法律上就找耶穌
[00:11:18.000 --> 00:11:20.000]  快點離開
[00:11:20.000 --> 00:11:22.000]  那個希律想殺你
[00:11:22.000 --> 00:11:24.000]  耶穌說了一句話
[00:11:24.000 --> 00:11:26.000]  中間一段藍色字是甚麼
[00:11:26.000 --> 00:11:30.000]  你們去告訴那個狐狸說
[00:11:30.000 --> 00:11:32.000]  耶穌都叫人狐狸
[00:11:32.000 --> 00:11:34.000]  很少見到耶穌這樣的表達
[00:11:34.000 --> 00:11:36.000]  其中這一段這樣的表達
[00:11:36.000 --> 00:11:40.000]  我想耶穌都不太喜歡這個希律
[00:11:40.000 --> 00:11:44.000]  殺了他施贈約翰等等環境
[00:11:44.000 --> 00:11:47.000]  因為很簡單說到這四個希律
[00:11:47.000 --> 00:11:49.000]  我就想帶出一個題目
[00:11:49.000 --> 00:11:54.000]  請問耶穌生在一個好的時代
[00:11:54.000 --> 00:11:57.000]  還是艱難時代
[00:11:57.000 --> 00:12:00.000]  還是連續很艱難的時代
[00:12:00.000 --> 00:12:02.000]  聖經裏面有一個甚麼提醒
[00:12:02.000 --> 00:12:04.000]  一個很重要的思想就是
[00:12:04.000 --> 00:12:07.000]  有時我們落在艱難時代的時候
[00:12:07.000 --> 00:12:09.000]  有時就會怨天尤人
[00:12:09.000 --> 00:12:11.000]  就說神啊
[00:12:11.000 --> 00:12:12.000]  如果你愛我
[00:12:12.000 --> 00:12:14.000]  為甚麼要丟下我這麼艱難
[00:12:14.000 --> 00:12:16.000]  你愛我為甚麼要丟下公司這麼難
[00:12:16.000 --> 00:12:18.000]  你愛我為甚麼要丟下家族
[00:12:18.000 --> 00:12:20.000]  這麼多故事
[00:12:20.000 --> 00:12:22.000]  你愛我為甚麼
[00:12:22.000 --> 00:12:24.000]  我不像某人那麼順境
[00:12:24.000 --> 00:12:26.000]  你愛我為甚麼這個地方
[00:12:26.000 --> 00:12:30.000]  不像某地方那麼繁榮那麼順利
[00:12:30.000 --> 00:12:32.000]  丟下我這個時代
[00:12:32.000 --> 00:12:34.000]  我又反過問題問
[00:12:34.000 --> 00:12:36.000]  我想問的是
[00:12:36.000 --> 00:12:40.000]  天父愛不愛聖子耶穌
[00:12:40.000 --> 00:12:41.000]  很愛
[00:12:41.000 --> 00:12:43.000]  你笑我的愛子
[00:12:43.000 --> 00:12:47.000]  請問聖子耶穌的天父
[00:12:47.000 --> 00:12:52.000]  準備他的生涯是順境還是不順境
[00:12:52.000 --> 00:12:54.000]  是一直都不順境
[00:12:54.000 --> 00:12:55.000]  帶出甚麼呢
[00:12:55.000 --> 00:12:58.000]  請問天父將耶穌
[00:12:58.000 --> 00:13:01.000]  帶在一個長期不順境的環境裏
[00:13:01.000 --> 00:13:05.000]  是否代表天父不愛耶穌
[00:13:05.000 --> 00:13:08.000]  應用在我們心裏是甚麼意思
[00:13:08.000 --> 00:13:12.000]  假如神給我們一些不順境的環境
[00:13:12.000 --> 00:13:15.000]  是否等於神一定不愛我們
[00:13:15.000 --> 00:13:18.000]  不是
[00:13:18.000 --> 00:13:20.000]  其實歷代裏面很多神用的人
[00:13:20.000 --> 00:13:22.000]  都在不容易的環境裏面
[00:13:22.000 --> 00:13:25.000]  經歷神生命有改變
[00:13:25.000 --> 00:13:27.000]  能夠被主使用
[00:13:27.000 --> 00:13:29.000]  耶穌不單止在大氣候裏面
[00:13:29.000 --> 00:13:31.000]  希律王的大氣候裏面
[00:13:31.000 --> 00:13:33.000]  是一個很艱難的環境
[00:13:33.000 --> 00:13:38.000]  耶穌整個生平都是一個很貧窮的人
[00:13:38.000 --> 00:13:40.000]  我仍然是一個自小漂泊
[00:13:40.000 --> 00:13:44.000]  在鄉間長大的鄉間小子
[00:13:44.000 --> 00:13:46.000]  特別是耶穌
[00:13:46.000 --> 00:13:47.000]  其實當代來說
[00:13:47.000 --> 00:13:49.000]  如果天父要選的話
[00:13:49.000 --> 00:13:51.000]  耶穌沒有誕生在
[00:13:51.000 --> 00:13:54.000]  當時羅馬帝國的首都羅馬長大
[00:13:54.000 --> 00:13:56.000]  繁榮
[00:13:56.000 --> 00:14:01.000]  也沒有在以色列人最重視的耶路撒冷長大
[00:14:01.000 --> 00:14:04.000]  是選擇了一個很小的地方
[00:14:04.000 --> 00:14:06.000]  拿撒勒長大
[00:14:06.000 --> 00:14:08.000]  所以耶穌生長在一個很貧窮
[00:14:08.000 --> 00:14:11.000]  可以說是被人輕視的環境
[00:14:11.000 --> 00:14:13.000]  所以保羅這樣形容耶穌
[00:14:13.000 --> 00:14:15.000]  在臨後第八章第九節說
[00:14:15.000 --> 00:14:21.000]  他本來富足卻為你們成了貧窮
[00:14:21.000 --> 00:14:24.000]  保羅很現代感去明白耶穌
[00:14:24.000 --> 00:14:27.000]  很明白耶穌的故事本身都是貧窮
[00:14:27.000 --> 00:14:29.000]  所以今天讀經文臨後第五章十六節
[00:14:29.000 --> 00:14:30.000]  保羅說
[00:14:30.000 --> 00:14:32.000]  所以我們從今以後
[00:14:32.000 --> 00:14:34.000]  不憑著外貌認人了
[00:14:34.000 --> 00:14:36.000]  雖然憑著外貌認過基督
[00:14:36.000 --> 00:14:39.000]  我曾經用外貌按著肉體認過基督
[00:14:39.000 --> 00:14:41.000]  現在不跟著他做了
[00:14:41.000 --> 00:14:43.000]  耶穌其中一段說話
[00:14:43.000 --> 00:14:46.000]  很代表他當時的社會處境
[00:14:46.000 --> 00:14:48.000]  或者耶穌的遭遇
[00:14:48.000 --> 00:14:50.000]  馬太福音第十一章第七到第八節
[00:14:50.000 --> 00:14:52.000]  一起讀
[00:14:52.000 --> 00:14:55.000]  耶穌就對眾人講論約翰說
[00:14:55.000 --> 00:14:57.000]  你們從前出去看東西
[00:14:57.000 --> 00:14:59.000]  是要看什麼呢?
[00:14:59.000 --> 00:15:02.000]  是要看風吹動的蘆葦嗎?
[00:15:02.000 --> 00:15:05.000]  你們出去到底是要看什麼呢?
[00:15:05.000 --> 00:15:08.000]  要看穿細軟衣服的人嗎?
[00:15:08.000 --> 00:15:12.000]  要看穿細軟衣服的人是在皇宮裡
[00:15:12.000 --> 00:15:14.000]  他說要穿漂亮的衣服
[00:15:14.000 --> 00:15:15.000]  你看不到的
[00:15:15.000 --> 00:15:17.000]  絲襯也沒有
[00:15:17.000 --> 00:15:19.000]  我們也沒有
[00:15:19.000 --> 00:15:21.000]  如果用中文的表達
[00:15:21.000 --> 00:15:23.000]  就是絲綢
[00:15:23.000 --> 00:15:24.000]  什麼絲綢啊
[00:15:24.000 --> 00:15:26.000]  錦緞啊
[00:15:26.000 --> 00:15:28.000]  找現代字眼
[00:15:28.000 --> 00:15:29.000]  某些貴的
[00:15:29.000 --> 00:15:31.000]  什麼什麼的衣服
[00:15:31.000 --> 00:15:33.000]  舉個例子
[00:15:33.000 --> 00:15:35.000]  如果你看什麼什麼的衣服
[00:15:35.000 --> 00:15:37.000]  在這裡沒有了
[00:15:37.000 --> 00:15:39.000]  這個問題就是
[00:15:39.000 --> 00:15:42.000]  你猜耶穌的衣著
[00:15:42.000 --> 00:15:44.000]  是富貴還是
[00:15:44.000 --> 00:15:48.000]  簡樸還是貧窮?
[00:15:48.000 --> 00:15:53.000]  我想沒有這麼富貴的東西給他看
[00:15:53.000 --> 00:15:57.000]  請記住耶穌在小鎮拿撒勒長大
[00:15:57.000 --> 00:16:01.000]  是一個卑微的木匠家的木匠
[00:16:01.000 --> 00:16:02.000]  木匠這個字
[00:16:02.000 --> 00:16:03.000]  匠這個字
[00:16:03.000 --> 00:16:06.000]  有時也有很多的表達
[00:16:06.000 --> 00:16:08.000]  如果說到木工和木匠
[00:16:08.000 --> 00:16:10.000]  有沒有一樣?
[00:16:10.000 --> 00:16:11.000]  有時說到木匠
[00:16:11.000 --> 00:16:13.000]  就好像高級一點
[00:16:13.000 --> 00:16:15.000]  高級技術
[00:16:15.000 --> 00:16:16.000]  但耶穌其實沒有說到
[00:16:16.000 --> 00:16:20.000]  他是很高級的技術
[00:16:20.000 --> 00:16:21.000]  當代來說
[00:16:21.000 --> 00:16:24.000]  木工、石工都可以是這樣
[00:16:24.000 --> 00:16:25.000]  請記住
[00:16:25.000 --> 00:16:27.000]  耶穌記住在拿撒勒的地方
[00:16:27.000 --> 00:16:30.000]  《經文論》第二章第23節
[00:16:30.000 --> 00:16:31.000]  到這座城
[00:16:31.000 --> 00:16:32.000]  名叫拿撒勒
[00:16:32.000 --> 00:16:33.000]  就住在那裡
[00:16:33.000 --> 00:16:36.000]  所以被稱為拿撒人
[00:16:36.000 --> 00:16:38.000]  《路加福音》第四章十六節
[00:16:38.000 --> 00:16:39.000]  一起讀
[00:16:39.000 --> 00:16:41.000]  耶穌來到拿撒勒
[00:16:41.000 --> 00:16:43.000]  就是他長大的地方
[00:16:43.000 --> 00:16:46.000]  耶穌在拿撒勒小鎮長大
[00:16:46.000 --> 00:16:47.000]  今天因為我讀聖經多
[00:16:47.000 --> 00:16:50.000]  我熟悉拿撒勒這個字
[00:16:50.000 --> 00:16:51.000]  其實這個地方很小
[00:16:51.000 --> 00:16:54.000]  是當代人都看不起的地方
[00:16:54.000 --> 00:16:56.000]  我用什麼比喻呢?
[00:16:56.000 --> 00:16:59.000]  我曾經在國內一個比較好的大學裡
[00:16:59.000 --> 00:17:00.000]  有些分享
[00:17:00.000 --> 00:17:01.000]  其中一個信徒
[00:17:01.000 --> 00:17:03.000]  侍奉的人
[00:17:03.000 --> 00:17:06.000]  來自內蒙古一個很僻的地方
[00:17:06.000 --> 00:17:08.000]  我經常講道理
[00:17:08.000 --> 00:17:10.000]  很出名的宣教士戴德生
[00:17:10.000 --> 00:17:11.000]  其實家族都很貧窮
[00:17:11.000 --> 00:17:14.000]  他曾祖父其實很貧寒
[00:17:14.000 --> 00:17:15.000]  在小鎮
[00:17:15.000 --> 00:17:16.000]  慢慢侍奉了幾代
[00:17:16.000 --> 00:17:17.000]  裡面出了敬權的人
[00:17:17.000 --> 00:17:19.000]  就去到中國傳道
[00:17:19.000 --> 00:17:20.000]  影響世界
[00:17:20.000 --> 00:17:21.000]  影響很多人
[00:17:21.000 --> 00:17:22.000]  他跟我說
[00:17:22.000 --> 00:17:24.000]  我也是
[00:17:24.000 --> 00:17:26.000]  我在內蒙古最北的地方
[00:17:26.000 --> 00:17:28.000]  跟外蒙古交界的地方
[00:17:28.000 --> 00:17:31.000]  那個鎮的名字有六個字
[00:17:31.000 --> 00:17:33.000]  講完都記不住
[00:17:33.000 --> 00:17:34.000]  六個字
[00:17:34.000 --> 00:17:35.000]  講完都記不住
[00:17:35.000 --> 00:17:36.000]  現在我都記不住
[00:17:36.000 --> 00:17:37.000]  我想找回地圖
[00:17:37.000 --> 00:17:38.000]  都不知道要講誰
[00:17:38.000 --> 00:17:41.000]  我想在香港未必有感覺
[00:17:41.000 --> 00:17:42.000]  在大陸
[00:17:42.000 --> 00:17:43.000]  如果你去到上海讀書
[00:17:43.000 --> 00:17:44.000]  北京讀書
[00:17:44.000 --> 00:17:46.000]  如果講什麼鎮呢
[00:17:46.000 --> 00:17:48.000]  聽不到的人都不理你
[00:17:48.000 --> 00:17:49.000]  你說某某
[00:17:49.000 --> 00:17:52.000]  你說重慶我聽過
[00:17:52.000 --> 00:17:53.000]  廣州聽過
[00:17:53.000 --> 00:17:54.000]  講到某個地方
[00:17:54.000 --> 00:17:55.000]  小地方
[00:17:55.000 --> 00:17:56.000]  算了
[00:17:56.000 --> 00:17:57.000]  不講了
[00:17:57.000 --> 00:18:00.000]  有時耶穌的拿撒勒
[00:18:00.000 --> 00:18:02.000]  都是這種味道
[00:18:02.000 --> 00:18:05.000]  有時好像這樣的長大人
