
[00:00:00.000 --> 00:00:02.300]  再次多謝主讓我們一起敬拜
[00:02:01.000 --> 00:02:05.000]  耶穌看見那麼多人上山
[00:02:05.000 --> 00:02:06.000]  有四個字
[00:02:06.000 --> 00:02:08.500]  既已坐下
[00:02:08.500 --> 00:02:11.500]  然後就開口教訓他們
[00:02:11.500 --> 00:02:13.000]  我就想來想去
[00:02:13.000 --> 00:02:18.500]  都想不明白這一節這麼特別的經文
[00:02:18.500 --> 00:02:23.000]  耶穌是坐下來教訓
[00:02:23.000 --> 00:02:26.000]  我不敢說我這樣學耶穌
[00:02:26.000 --> 00:02:27.500]  所以我講道的時候
[00:02:27.500 --> 00:02:30.000]  我仍然沒有辦法做到
[00:02:30.000 --> 00:02:35.000]  我坐下然後開始講道
[00:02:35.000 --> 00:02:37.000]  不知為何教會要這樣
[00:02:37.000 --> 00:02:40.500]  講的就要站聽的就要坐下
[00:02:40.500 --> 00:02:42.000]  你明白為什麼嗎?
[00:02:42.000 --> 00:02:46.000]  這兩節經文真的很難明白
[00:02:46.000 --> 00:02:47.500]  到現在都搞不定
[00:02:47.500 --> 00:02:49.000]  歷世那麼久的教會
[00:02:49.000 --> 00:02:56.000]  都沒有辦法可以實踐這句聖經
[00:02:56.000 --> 00:02:59.000]  所以實踐聖經原來有很多的竅妙
[00:02:59.000 --> 00:03:01.000]  有很多的學問
[00:03:01.000 --> 00:03:03.500]  真的要一心去學
[00:03:03.500 --> 00:03:07.500]  才可以實踐出來
[00:03:07.500 --> 00:03:09.500]  我們讀的這一段經文
[00:03:09.500 --> 00:03:12.500]  特別是講到第二十一節
[00:03:12.500 --> 00:03:16.000]  也是非常非常重要
[00:03:16.000 --> 00:03:18.000]  我們先看看經文
[00:03:18.000 --> 00:03:21.500]  我們先看看剛才的經文第二十一節
[00:03:21.500 --> 00:03:29.500]  這一節如果大家沒有背誦聖經的習慣
[00:03:29.500 --> 00:03:32.500]  都希望大家嘗試一下
[00:03:32.500 --> 00:03:34.500]  讀一下背一下
[00:03:34.500 --> 00:03:36.500]  不好意思
[00:03:36.500 --> 00:03:40.500]  我忘記要擺出來
[00:03:40.500 --> 00:03:44.500]  所以要麻煩我們親愛的弟兄
[00:03:44.500 --> 00:03:46.500]  第二十一節主耶穌說
[00:03:46.500 --> 00:03:49.500]  凡稱呼我主啊主啊的人
[00:03:49.500 --> 00:03:54.500]  不能到盡天國
[00:03:54.500 --> 00:03:57.500]  唯獨遵行我天父旨意的人
[00:03:57.500 --> 00:04:02.500]  才能進去
[00:04:02.500 --> 00:04:05.500]  起碼我現在都不會數了
[00:04:05.500 --> 00:04:07.500]  五六年前左右
[00:04:07.500 --> 00:04:13.500]  我們紀念宗教改革的五百週年
[00:04:13.500 --> 00:04:15.500]  記不記得有這件事
[00:04:15.500 --> 00:04:18.500]  我們要講五個唯獨
[00:04:18.500 --> 00:04:23.500]  唯獨聖經 唯獨恩典 唯獨耶穌
[00:04:23.500 --> 00:04:25.500]  總共五個
[00:04:25.500 --> 00:04:29.500]  我們幾乎可以說這裡是第六個
[00:04:29.500 --> 00:04:36.500]  宗教改革主要是講教義方面
[00:04:36.500 --> 00:04:41.500]  但這個唯獨我們經常漏了
[00:04:41.500 --> 00:04:43.000]  經常忽略了
[00:04:43.000 --> 00:04:47.500]  唯獨遵行我天父旨意的人
[00:04:47.500 --> 00:04:53.500]  才能進入天國
[00:04:53.500 --> 00:04:56.500]  所以在這一節裡面
[00:04:56.500 --> 00:05:00.500]  我們要讀多一點 背多一點
[00:05:00.500 --> 00:05:03.500]  然後要實踐多一點
[00:05:03.500 --> 00:05:05.500]  我們由讀開始
[00:05:05.500 --> 00:05:07.500]  大家一起來讀
[00:05:07.500 --> 00:05:10.500]  平時我們都是讓主席讀完
[00:05:10.500 --> 00:05:13.500]  他就全拿了特權
[00:05:13.500 --> 00:05:17.500]  主席有這樣的福分
[00:05:17.500 --> 00:05:19.500]  在一起的時候讀
[00:05:19.500 --> 00:05:21.500]  我們都要有這個福分
[00:05:21.500 --> 00:05:23.500]  一起讀
[00:05:23.500 --> 00:05:25.500]  不要噴口水噴到到處
[00:05:25.500 --> 00:05:28.500]  但是一起大聲讀
[00:05:28.500 --> 00:05:32.500]  凡稱呼我主的人
[00:05:32.500 --> 00:05:34.500]  不能都進天國
[00:05:34.500 --> 00:05:38.500]  唯獨遵行我天父旨意的人
[00:05:38.500 --> 00:05:40.500]  才能進去
[00:05:40.500 --> 00:05:43.500]  後面這一半再讀多一次
[00:05:43.500 --> 00:05:48.500]  唯獨遵行我天父旨意的人
[00:05:48.500 --> 00:05:50.500]  才能進去
[00:05:50.500 --> 00:05:53.500]  非常之重要的經文
[00:05:53.500 --> 00:05:56.500]  其實在這一節的前面
[00:05:56.500 --> 00:05:57.500]  我們今天沒有讀
[00:05:57.500 --> 00:06:02.500]  主耶穌說了已經有兩種很重要的對比
[00:06:02.500 --> 00:06:05.500]  一個是關於門和路
[00:06:05.500 --> 00:06:09.500]  因為主耶穌說你們要進閘門
[00:06:09.500 --> 00:06:12.500]  因為是引導滅亡的
[00:06:12.500 --> 00:06:15.500]  門是寬的,路是大的
[00:06:15.500 --> 00:06:23.500]  我們可以回到剛才說到的PowerPoint
[00:06:23.500 --> 00:06:25.500]  要入閘門
[00:06:25.500 --> 00:06:28.500]  因為有些門是闊的
[00:06:28.500 --> 00:06:29.500]  有些門是窄的
[00:06:29.500 --> 00:06:30.500]  有些路是大的
[00:06:30.500 --> 00:06:33.500]  有些路是小的
[00:06:33.500 --> 00:06:36.500]  很重要的兩個對比
[00:06:36.500 --> 00:06:38.500]  是闊還是窄呢?
[00:06:38.500 --> 00:06:41.500]  然後主耶穌其實又繼續說
[00:06:41.500 --> 00:06:43.500]  是有兩種的果樹
[00:06:43.500 --> 00:06:45.500]  有一些是好的樹
[00:06:45.500 --> 00:06:46.500]  有一些是壞的樹
[00:06:46.500 --> 00:06:48.500]  好的樹會結好果子
[00:06:48.500 --> 00:06:53.500]  壞的樹就不可以結好的果子
[00:06:53.500 --> 00:06:55.500]  耶穌為什麼說這些呢?
[00:06:55.500 --> 00:07:00.500]  其實都是因為我們剛才說的二十一節
[00:07:00.500 --> 00:07:03.500]  唯獨遵行我天父旨意的人
[00:07:03.500 --> 00:07:06.500]  才可以入天國
[00:07:06.500 --> 00:07:09.500]  我們剛才有讀到另外一個對比
[00:07:09.500 --> 00:07:12.500]  主耶穌說有些是聰明人
[00:07:12.500 --> 00:07:15.500]  但是另外一些是無知的人
[00:07:15.500 --> 00:07:19.500]  聰明人就會有好的根基才會建屋
[00:07:19.500 --> 00:07:24.500]  無知的人就將屋建在沙土上
[00:07:24.500 --> 00:07:26.500]  在雪梨也發生過很多
[00:07:26.500 --> 00:07:31.500]  這幾年有些在海邊的很大很漂亮的屋
[00:07:31.500 --> 00:07:34.500]  對著海無敵海景
[00:07:34.500 --> 00:07:38.500]  但是原來是建築在沙土上
[00:07:38.500 --> 00:07:42.500]  有幾個雪梨的小鎮就是這樣
[00:07:42.500 --> 00:07:46.500]  所以那些屋現在是危危乎了
[00:07:46.500 --> 00:07:49.500]  又是很重要的對比
[00:07:49.500 --> 00:07:51.500]  在這些對比裡面
[00:07:51.500 --> 00:07:56.500]  耶穌提醒我們原來很多時候
[00:07:56.500 --> 00:08:00.500]  我們是盜用了別人的身份
[00:08:00.500 --> 00:08:05.500]  現在這個時代原來這件事很多時候會發生
[00:08:05.500 --> 00:08:09.500]  所以經常有不同的信息告訴我們
[00:08:09.500 --> 00:08:13.500]  我們的身份要保密
[00:08:13.500 --> 00:08:16.500]  我們的密碼要保密
[00:08:16.500 --> 00:08:19.500]  每樣東西都要有密碼
[00:08:19.500 --> 00:08:22.500]  我沒有真正數過
[00:08:22.500 --> 00:08:27.500]  不過我猜不同的銀行密碼
[00:08:27.500 --> 00:08:29.500]  上網的密碼
[00:08:29.500 --> 00:08:32.500]  有些人甚至家裡都有密碼
[00:08:32.500 --> 00:08:34.500]  在澳洲比較不流行
[00:08:34.500 --> 00:08:39.500]  在香港已經開始多家裡不用鎖匙
[00:08:39.500 --> 00:08:41.500]  是用密碼的
[00:08:41.500 --> 00:08:43.500]  那些密碼我不知道你有沒有數過
[00:08:43.500 --> 00:08:45.500]  可能你數一數
[00:08:45.500 --> 00:08:47.500]  起碼你應該有20個密碼
[00:08:47.500 --> 00:08:51.500]  有些人多的可能有50個密碼
[00:08:51.500 --> 00:08:59.500]  但是這些原來是很容易被人盜用身份
[00:08:59.500 --> 00:09:02.500]  你有沒有盜用身份?
[00:09:02.500 --> 00:09:04.500]  你有沒有盜用什麼身份?
[00:09:04.500 --> 00:09:06.500]  我當然不會做這些
[00:09:06.500 --> 00:09:08.500]  基督徒我們怎會犯罪呢?
[00:09:08.500 --> 00:09:11.500]  怎會盜用別人的身份?
[00:09:11.500 --> 00:09:16.500]  但是原來有時候我們盜用了基督門徒的身份
[00:09:16.500 --> 00:09:23.500]  究竟你有沒有盜用基督門徒的身份?
[00:09:23.500 --> 00:09:25.500]  為什麼會這樣說呢?
[00:09:25.500 --> 00:09:27.500]  因為是耶穌說的
[00:09:27.500 --> 00:09:30.500]  耶穌說有一些叫我主啊主啊的人
[00:09:30.500 --> 00:09:32.500]  他們以為自己信了主
[00:09:32.500 --> 00:09:34.500]  但是原來他沒有信主
[00:09:34.500 --> 00:09:39.500]  有一些真是得救的信主的基督徒
[00:09:39.500 --> 00:09:43.500]  但是他只知道信了耶穌
[00:09:43.500 --> 00:09:47.500]  但是之後其他所有基督徒的生命
[00:09:47.500 --> 00:09:49.500]  基督徒的生活裡面的東西
[00:09:49.500 --> 00:09:51.500]  他全部都沒有
[00:09:51.500 --> 00:09:56.500]  當然我們在我們的信仰裡面
[00:09:56.500 --> 00:09:57.500]  我們是很肯定
[00:09:57.500 --> 00:10:00.500]  當你接受了耶穌的時候
[00:10:00.500 --> 00:10:03.500]  你是肯定有永生的
[00:10:03.500 --> 00:10:06.500]  你是肯定可以去天堂的
[00:10:06.500 --> 00:10:08.500]  這個是很肯定的
[00:10:08.500 --> 00:10:11.500]  大家有聽過三福的傳福音
[00:10:11.500 --> 00:10:13.500]  你有做過三福的傳福音的
[00:10:13.500 --> 00:10:14.500]  你都知道
[00:10:14.500 --> 00:10:16.500]  要問兩條很重要的問題
[00:10:16.500 --> 00:10:17.500]  其中一條就是說
[00:10:17.500 --> 00:10:20.500]  如果你去到天堂的門口
[00:10:20.500 --> 00:10:22.500]  耶穌就問你
[00:10:22.500 --> 00:10:25.500]  我為什麼要讓你進來我的天堂呢?
[00:10:25.500 --> 00:10:27.500]  那你怎麼回答呢?
[00:10:27.500 --> 00:10:29.500]  答錯了就不能進去
[00:10:29.500 --> 00:10:32.500]  要用口訣
[00:10:32.500 --> 00:10:35.500]  要有對的口訣才可以進去
[00:10:35.500 --> 00:10:36.500]  有密碼的
[00:10:36.500 --> 00:10:39.500]  看電影都有看過
[00:10:39.500 --> 00:10:42.500]  口訣是什麼呢?
[00:10:42.500 --> 00:10:44.500]  北京填鴨
[00:10:44.500 --> 00:10:47.500]  要這樣
[00:10:47.500 --> 00:10:49.500]  要答對的
[00:10:49.500 --> 00:10:50.500]  但問題就是
[00:10:50.500 --> 00:10:52.500]  你偷了別人的密碼
[00:10:52.500 --> 00:10:54.500]  你知道答北京填鴨
[00:10:54.500 --> 00:10:57.500]  但其實是什麼呢?
[00:10:57.500 --> 00:10:59.500]  你可能不知道
[00:10:59.500 --> 00:11:02.500]  耶穌所以在這裡就說
[00:11:02.500 --> 00:11:06.500]  我們進天堂的口訣是什麼呢?
[00:11:06.500 --> 00:11:08.500]  主啊!主啊!
[00:11:08.500 --> 00:11:10.500]  但原來耶穌說
[00:11:10.500 --> 00:11:12.500]  不是只會說主啊!主啊!
[00:11:12.500 --> 00:11:15.500]  這樣就可以進入天堂
[00:11:15.500 --> 00:11:19.500]  以前我們在香港的基督教機構
[00:11:19.500 --> 00:11:21.500]  服侍的時候
[00:11:21.500 --> 00:11:22.500]  我們會說笑
[00:11:22.500 --> 00:11:24.500]  有些某某弟兄姊妹
[00:11:24.500 --> 00:11:27.500]  非常之的賣力侍奉
[00:11:27.500 --> 00:11:29.500]  做了很多的工作
[00:11:29.500 --> 00:11:31.500]  帶很多人信主
[00:11:31.500 --> 00:11:33.500]  結很多的果子
[00:11:33.500 --> 00:11:36.500]  我們這樣稱讚他們的時候
[00:11:36.500 --> 00:11:39.500]  有時他們都很謙卑地說
[00:11:39.500 --> 00:11:40.500]  不是啊!不是啊!
[00:11:40.500 --> 00:11:43.500]  我只是在天堂門口掃地
[00:11:43.500 --> 00:11:47.500]  但很大的分別就是
[00:11:47.500 --> 00:11:50.500]  你在天堂門口的外面掃地
[00:11:50.500 --> 00:11:54.500]  還是在天堂門口的內部掃地呢?
[00:11:54.500 --> 00:11:57.500]  在天堂門口的內部掃地
[00:11:57.500 --> 00:11:59.500]  即是你已經進入了天堂
[00:11:59.500 --> 00:12:01.500]  你真的進入到天國
[00:12:01.500 --> 00:12:04.500]  不過有一些以為自己進入到天國的
[00:12:04.500 --> 00:12:07.500]  原來只不過是在門口掃地
[00:12:07.500 --> 00:12:10.500]  我這裡再說
[00:12:10.500 --> 00:12:12.500]  我們完全肯定知道
[00:12:12.500 --> 00:12:14.500]  我們信主得救
[00:12:14.500 --> 00:12:18.500]  完全是因信稱義
[00:12:18.500 --> 00:12:20.500]  完全沒有問題
[00:12:20.500 --> 00:12:23.500]  我們是信耶穌就稱義
[00:12:23.500 --> 00:12:25.500]  但是是不是有一點矛盾呢?
[00:12:25.500 --> 00:12:28.500]  耶穌在這裡竟然說
[00:12:28.500 --> 00:12:32.500]  不是凡是叫他主啊!主啊!的人
[00:12:32.500 --> 00:12:33.500]  都可以進入天國
[00:12:33.500 --> 00:12:38.500]  是唯獨進行天父的旨意的人
[00:12:38.500 --> 00:12:41.500]  才可以進去的
[00:12:41.500 --> 00:12:45.500]  我們就要想清楚了
[00:12:45.500 --> 00:12:49.500]  一方面我們覺得我們應該有得救的把握
[00:12:49.500 --> 00:12:51.500]  有永生的確具
[00:12:51.500 --> 00:12:52.500]  我一信主的時候
[00:12:52.500 --> 00:12:54.500]  已經有人給我一本小書
[00:12:54.500 --> 00:12:57.500]  有五個題目
[00:12:57.500 --> 00:13:01.500]  第一個題目就是得救的確具
[00:13:01.500 --> 00:13:03.500]  你去傳福音
[00:13:03.500 --> 00:13:06.500]  你用任何的工具
[00:13:06.500 --> 00:13:07.500]  我以前好像有說過
[00:13:07.500 --> 00:13:09.500]  現在所有這些工具
[00:13:09.500 --> 00:13:11.500]  由一到九都有的
[00:13:11.500 --> 00:13:16.500]  最出名的就是三福
[00:13:16.500 --> 00:13:18.500]  三福是最好的
[00:13:18.500 --> 00:13:20.500]  每個人都要學的
[00:13:20.500 --> 00:13:22.500]  還有另外一個我也很喜歡的
[00:13:22.500 --> 00:13:23.500]  就是五種的顏色
[00:13:23.500 --> 00:13:25.500]  這個也是很好的
[00:13:25.500 --> 00:13:29.500]  所有這些去報道的時候
[00:13:29.500 --> 00:13:32.500]  都會告訴信主的人
[00:13:32.500 --> 00:13:34.500]  你有得救的確具
[00:13:34.500 --> 00:13:37.500]  永生的確具
[00:13:37.500 --> 00:13:39.500]  但是有時候我們的問題就是
[00:13:39.500 --> 00:13:43.500]  我們拿了這個確具之後
[00:13:43.500 --> 00:13:46.500]  我們就其他什麼都不管
[00:13:46.500 --> 00:13:48.500]  大家都很明白這件事
[00:13:48.500 --> 00:13:50.500]  我們經常都說的
[00:13:50.500 --> 00:13:53.500]  但是原來在最初期的教會
[00:13:53.500 --> 00:13:57.500]  尤其是在很多本來這些猶太人
[00:13:57.500 --> 00:13:58.500]  信猶太教
[00:13:58.500 --> 00:14:01.500]  後來他們聽到耶穌的福音
[00:14:01.500 --> 00:14:04.500]  信了主之後
[00:14:04.500 --> 00:14:07.500]  其實他們仍然很著重的
[00:14:07.500 --> 00:14:11.500]  就是那個生活究竟是怎樣
[00:14:11.500 --> 00:14:14.500]  有沒有過聖潔的生活
[00:14:14.500 --> 00:14:16.500]  因為猶太人其實是很著重這件事
[00:14:16.500 --> 00:14:19.500]  當然有時候他們矯枉過正
[00:14:19.500 --> 00:14:21.500]  搞亂了
[00:14:21.500 --> 00:14:26.500]  變成了有613條的舊約的律法
[00:14:26.500 --> 00:14:31.500]  你要數著自己有沒有守了這613條的律法
[00:14:31.500 --> 00:14:34.500]  變成了我們現在所謂的律法主義
[00:14:34.500 --> 00:14:36.500]  那些法理菜人
[00:14:36.500 --> 00:14:38.500]  搞了這些東西出來
[00:14:38.500 --> 00:14:40.500]  但是他們真的
[00:14:40.500 --> 00:14:43.500]  我們要學的地方
[00:14:43.500 --> 00:14:47.500]  就是他們真的很著重聖潔的生活
[00:14:47.500 --> 00:14:53.500]  很著重遵行天父的旨意
[00:14:53.500 --> 00:14:56.500]  我們現在這個時代的基督徒
[00:14:56.500 --> 00:14:59.500]  尤其是所謂福音派的基督徒
[00:14:59.500 --> 00:15:03.500]  我們就很著重你究竟你信的東西對不對
[00:15:03.500 --> 00:15:04.500]  很著重的就是
[00:15:04.500 --> 00:15:08.500]  你信主的缺志的祈禱的時候
[00:15:08.500 --> 00:15:11.500]  你有沒有說主啊
[00:15:11.500 --> 00:15:13.500]  主啊
[00:15:13.500 --> 00:15:15.500]  求你赦免我的罪
[00:15:15.500 --> 00:15:19.500]  我邀請你進入我的生命裡
[00:15:19.500 --> 00:15:21.500]  成為我的救主
[00:15:21.500 --> 00:15:23.500]  我生命的主
[00:15:23.500 --> 00:15:26.500]  這個又是口訣
[00:15:26.500 --> 00:15:28.500]  悉念這些口訣
[00:15:28.500 --> 00:15:33.500]  但是缺乏了遵行天父旨意
[00:15:33.500 --> 00:15:36.500]  那些的生命
[00:15:36.500 --> 00:15:39.500]  所以在《針研》裡面
[00:15:39.500 --> 00:15:41.500]  就有這幾節的聖經
[00:15:41.500 --> 00:15:47.500]  《針研》的第30章
[00:15:47.500 --> 00:15:50.500]  《針研》30章第11節
[00:15:50.500 --> 00:15:58.500]  有些人就坐父親不給母親祝福的行為上
[00:15:58.500 --> 00:15:59.500]  12節尤其是
[00:15:59.500 --> 00:16:04.500]  有些人自以為清潔卻沒有洗去自己的污穢
[00:16:04.500 --> 00:16:08.500]  《針研》有很多這些非常好的說話
[00:16:08.500 --> 00:16:11.500]  有些人眼目何其高傲
[00:16:11.500 --> 00:16:14.500]  眼皮也是高舉
[00:16:14.500 --> 00:16:17.500]  心高氣傲
[00:16:17.500 --> 00:16:21.500]  在聖經裡面往往提醒我們
[00:16:21.500 --> 00:16:25.500]  我們真的要留意我們的生活行為
[00:16:25.500 --> 00:16:28.500]  所以保羅這麼強調
[00:16:28.500 --> 00:16:30.500]  在前書第5章第17節說
[00:16:30.500 --> 00:16:32.500]  我們是新造的人
[00:16:32.500 --> 00:16:34.500]  然後羅馬書第12章說
[00:16:34.500 --> 00:16:36.500]  我們要深意更新變化
[00:16:36.500 --> 00:16:38.500]  保羅也是很著重這些
[00:16:38.500 --> 00:16:40.500]  保羅可以說
[00:16:40.500 --> 00:16:42.500]  他是非常平衡地
[00:16:42.500 --> 00:16:46.500]  告訴我們我們要相信什麼
[00:16:46.500 --> 00:16:48.500]  然後告訴我們
[00:16:48.500 --> 00:16:49.500]  我們因為這樣相信
[00:16:49.500 --> 00:16:53.500]  所以我們有怎樣的生活行為
[00:16:53.500 --> 00:16:56.500]  但是很不容易做的一件事就是
[00:16:56.500 --> 00:16:59.500]  我們知道
[00:16:59.500 --> 00:17:03.500]  有一句說話
[00:17:03.500 --> 00:17:06.500]  我讀小學已經讀過
[00:17:06.500 --> 00:17:07.500]  不過太久了
[00:17:07.500 --> 00:17:09.500]  現在交回給老師
[00:17:09.500 --> 00:17:10.500]  我不是很記得了
[00:17:10.500 --> 00:17:13.500]  究竟是孔子說還是孟子說
[00:17:13.500 --> 00:17:14.500]  還是魯子說
[00:17:14.500 --> 00:17:17.500]  還是什麼子說
[00:17:17.500 --> 00:17:20.500]  要問國敏老師
[00:17:20.500 --> 00:17:22.500]  可能大家都聽過
[00:17:22.500 --> 00:17:23.500]  你講給我聽聽
[00:17:23.500 --> 00:17:28.500]  這句叫知而不幸,妥而
[00:17:28.500 --> 00:17:29.500]  有沒有聽過
[00:17:29.500 --> 00:17:31.500]  我們有背過這些
[00:17:31.500 --> 00:17:32.500]  是什麼子說的
[00:17:32.500 --> 00:17:34.500]  記不記得
[00:17:34.500 --> 00:17:35.500]  不記得了
[00:17:35.500 --> 00:17:38.500]  總之什麼子說的這句說話
[00:17:38.500 --> 00:17:40.500]  所以原來不是只有基督教的聖經
[00:17:40.500 --> 00:17:42.500]  不是只有耶穌才說
[00:17:42.500 --> 00:17:44.500]  好像講到這麼高深
[00:17:44.500 --> 00:17:46.500]  不做基督徒這麼難
[00:17:46.500 --> 00:17:48.500]  其實什麼子告訴我們
[00:17:48.500 --> 00:17:50.500]  做人就是這樣的
[00:17:50.500 --> 00:17:54.500]  知而不幸,妥而
[00:17:54.500 --> 00:17:55.500]  這個妥是為什麼呢
[00:17:55.500 --> 00:17:56.500]  我記得如果沒有錯
[00:17:56.500 --> 00:17:58.500]  因為危妥的妥
[00:17:58.500 --> 00:18:01.500]  不是妥妥的妥
[00:18:01.500 --> 00:18:03.500]  不是只是說你懶妥
[00:18:03.500 --> 00:18:06.500]  而是說你危險
[00:18:06.500 --> 00:18:07.500]  你明不明白
[00:18:07.500 --> 00:18:10.500]  是危險
[00:18:10.500 --> 00:18:12.500]  從聖經講的危險是什麼
[00:18:12.500 --> 00:18:14.500]  聖經講的危險就是
[00:18:14.500 --> 00:18:15.500]  你不斷祈禱
[00:18:15.500 --> 00:18:16.500]  主啊主啊
[00:18:16.500 --> 00:18:17.500]  你逛街都在說
[00:18:17.500 --> 00:18:19.500]  主啊主啊
[00:18:19.500 --> 00:18:20.500]  有沒有基督徒
[00:18:20.500 --> 00:18:21.500]  經常都是這樣
[00:18:21.500 --> 00:18:22.500]  跟人聊天
[00:18:22.500 --> 00:18:23.500]  開口閉口
[00:18:23.500 --> 00:18:24.500]  感謝主啊
[00:18:24.500 --> 00:18:26.500]  主啊主啊
[00:18:26.500 --> 00:18:28.500]  但是其實
[00:18:28.500 --> 00:18:31.500]  是一個念口訣
[00:18:31.500 --> 00:18:35.500]  所以我們究竟可以怎樣
[00:18:35.500 --> 00:18:38.500]  更加切切實實地
[00:18:38.500 --> 00:18:41.500]  實踐真行神的說話
[00:18:41.500 --> 00:18:45.500]  怎樣可以知而又行
[00:18:45.500 --> 00:18:47.500]  大家應該聽過不少
[00:18:47.500 --> 00:18:48.500]  這些的道啊
[00:18:48.500 --> 00:18:51.500]  這些的查經啊
[00:18:51.500 --> 00:18:52.500]  所以今天我就嘗試
[00:18:52.500 --> 00:18:56.500]  從另一個角度和大家想
[00:18:56.500 --> 00:18:57.500]  我們講讀聖經啊
[00:18:57.500 --> 00:18:59.500]  查經啊
[00:18:59.500 --> 00:19:01.500]  聽道啊
[00:19:01.500 --> 00:19:02.500]  大家都很知道
[00:19:02.500 --> 00:19:03.500]  《雅各書》那裡說
[00:19:03.500 --> 00:19:05.500]  不可以單單是聽道
[00:19:05.500 --> 00:19:07.500]  要行道啊
[00:19:07.500 --> 00:19:09.500]  大家都很熟悉
[00:19:09.500 --> 00:19:11.500]  這幾句的說話
[00:19:11.500 --> 00:19:14.500]  但是究竟是怎樣可以進行
[00:19:14.500 --> 00:19:16.500]  怎樣可以遵從
[00:19:16.500 --> 00:19:19.500]  為什麼總是好像不行
[00:19:19.500 --> 00:19:21.500]  我就發覺
[00:19:21.500 --> 00:19:22.500]  其中一樣東西就是
[00:19:22.500 --> 00:19:23.500]  在我們讀聖經的時候
[00:19:23.500 --> 00:19:25.500]  我們就非常著重
[00:19:25.500 --> 00:19:28.500]  我們要懂得去解釋
[00:19:28.500 --> 00:19:31.500]  究竟神講什麼
[00:19:31.500 --> 00:19:33.500]  我們研究很多的
[00:19:33.500 --> 00:19:35.500]  我們不斷地參加
[00:19:35.500 --> 00:19:37.500]  不同的查經班
[00:19:37.500 --> 00:19:39.500]  總之有親查經班
[00:19:39.500 --> 00:19:41.500]  我們都去參加的了
[00:19:41.500 --> 00:19:42.500]  現在還更加好
[00:19:42.500 --> 00:19:44.500]  網上那些查經啊
[00:19:44.500 --> 00:19:45.500]  講道啊
[00:19:45.500 --> 00:19:46.500]  多到不得了
[00:19:46.500 --> 00:19:47.500]  有些在澳洲
[00:19:47.500 --> 00:19:48.500]  有些在香港
[00:19:48.500 --> 00:19:50.500]  有些在美國
[00:19:50.500 --> 00:19:52.500]  全世界那些的
[00:19:52.500 --> 00:19:54.500]  網上的講道查經
[00:19:54.500 --> 00:19:55.500]  你都可以去聽
[00:19:55.500 --> 00:19:56.500]  你可以幾乎
[00:19:56.500 --> 00:19:58.500]  是一天24小時
[00:19:58.500 --> 00:20:00.500]  不吃不睡
[00:20:00.500 --> 00:20:02.500]  不用工作的話
[00:20:02.500 --> 00:20:04.500]  你幾乎可以
[00:20:04.500 --> 00:20:06.500]  一天24小時
[00:20:06.500 --> 00:20:08.500]  都在上網
[00:20:08.500 --> 00:20:09.500]  去YouTube
[00:20:09.500 --> 00:20:11.500]  看這些的
[00:20:11.500 --> 00:20:13.500]  講道查經
[00:20:13.500 --> 00:20:14.500]  言經
[00:20:14.500 --> 00:20:15.500]  講座
[00:20:15.500 --> 00:20:17.500]  多到不得了
[00:20:17.500 --> 00:20:19.500]  但是我們缺乏了那一樣東西
