
[00:00:00.000 --> 00:00:04.240]  是很特別的日子
[00:03:16.400 --> 00:03:19.000]  如果死亡率是微乎其微的
[00:03:19.000 --> 00:03:21.900]  可能我們大家就不會覺得這麼緊張
[00:03:21.900 --> 00:03:26.380]  但是如果死亡率是不穩定的
[00:03:26.380 --> 00:03:28.640]  甚至是會飆升的
[00:03:28.640 --> 00:03:31.140]  我們就極度的緊張
[00:03:31.140 --> 00:03:36.620]  我看過有一個叫做CFR
[00:03:36.620 --> 00:03:39.860]  或者叫做Mortality Rate
[00:03:39.860 --> 00:03:41.400]  這個死亡率
[00:03:41.400 --> 00:03:45.500]  一個叫做Case Fatality Rate
[00:03:45.500 --> 00:03:50.760]  就是病例裡面有多少人喪生
[00:03:50.760 --> 00:03:52.100]  你知不知道多少
[00:03:52.100 --> 00:03:53.800]  你知不知道香港有多少
[00:03:53.800 --> 00:03:56.640]  我覺得知道了與不知道了
[00:03:56.640 --> 00:03:58.680]  有人說得好
[00:03:58.680 --> 00:04:04.320]  數字其實對於真正患病
[00:04:04.320 --> 00:04:06.780]  或者真正中招的人
[00:04:06.780 --> 00:04:08.760]  是沒有意義的
[00:04:08.760 --> 00:04:11.660]  即是你說什麼率
[00:04:11.660 --> 00:04:13.560]  無論多高多低也好
[00:04:13.560 --> 00:04:15.160]  如果我不中招
[00:04:15.160 --> 00:04:16.660]  其實我可以的
[00:04:16.660 --> 00:04:18.360]  不過如果中招了
[00:04:18.360 --> 00:04:20.360]  其實就算是0.01
[00:04:20.360 --> 00:04:22.600]  我也是中招了
[00:04:22.600 --> 00:04:24.600]  有人曾經問過
[00:04:24.600 --> 00:04:27.100]  到底這個死亡率
[00:04:27.100 --> 00:04:28.980]  在你們這個這麼漂亮的
[00:04:28.980 --> 00:04:31.480]  瑞士的山區那裡
[00:04:31.480 --> 00:04:33.620]  天氣又這麼好
[00:04:33.620 --> 00:04:36.920]  水又真是雪山的水
[00:04:36.920 --> 00:04:40.420]  真是人人都好像安居樂業
[00:04:40.420 --> 00:04:44.520]  請問你們這裡的死亡率是多高
[00:04:44.520 --> 00:04:46.760]  我永遠都記得
[00:04:46.760 --> 00:04:50.300]  那位朋友說這件事的時候
[00:04:50.300 --> 00:04:53.840]  他說另一個老人家笑笑口
[00:04:53.840 --> 00:04:55.500]  年輕人
[00:04:55.500 --> 00:04:58.740]  你問我們這裡的死亡率是多高
[00:04:58.740 --> 00:05:03.280]  我們是100%
[00:05:03.280 --> 00:05:07.120]  為什麼你不笑
[00:05:07.120 --> 00:05:08.980]  就是說這個疫情
[00:05:08.980 --> 00:05:10.780]  我們當然想逆流而上
[00:05:10.780 --> 00:05:13.280]  當然想自己不中招
[00:05:13.280 --> 00:05:15.920]  但是我今天特別提出的一點
[00:05:15.920 --> 00:05:17.760]  其實我們在這個世界上
[00:05:17.760 --> 00:05:18.920]  對我們的生命
[00:05:18.920 --> 00:05:20.820]  對我們的幸福
[00:05:20.820 --> 00:05:23.660]  對我們的前途有威脅的東西
[00:05:23.660 --> 00:05:28.940]  不只是COVID-19
[00:05:28.940 --> 00:05:32.140]  我們就算這個疫情
[00:05:32.140 --> 00:05:33.640]  是七月過去
[00:05:33.640 --> 00:05:36.340]  當然袁教授告訴我們不要掉以輕心
[00:05:36.340 --> 00:05:38.480]  七月都還沒搞定
[00:05:38.480 --> 00:05:43.920]  也有些國家的教育局已經說
[00:05:43.920 --> 00:05:47.820]  是去到年底之前都不會復課
[00:05:47.820 --> 00:05:51.660]  這個越想越心寒
[00:05:51.660 --> 00:05:54.220]  原來全世界
[00:05:54.220 --> 00:05:58.540]  圍著那個不知道零點幾毫米的小東西
[00:05:58.540 --> 00:06:01.200]  完全全部叫停
[00:06:01.200 --> 00:06:05.780]  其實這個是不是有很重要的說話
[00:06:05.780 --> 00:06:09.340]  從天上而來要跟我們說呢
[00:06:09.340 --> 00:06:12.780]  原來我們的死亡率是100%
[00:06:12.780 --> 00:06:16.120]  原來我們在這個潮流裡面
[00:06:16.120 --> 00:06:18.920]  在這個索命的潮流
[00:06:18.920 --> 00:06:21.260]  亡命的潮流裡面
[00:06:21.260 --> 00:06:24.860]  我們其實全部都會被席捲而去
[00:06:24.860 --> 00:06:28.200]  所以其實沒有一人倖免
[00:06:28.200 --> 00:06:29.060]  我告訴你
[00:06:29.060 --> 00:06:33.500]  你見我站在那裡好像很精神
[00:06:33.500 --> 00:06:35.000]  好像很精神
[00:06:35.000 --> 00:06:37.240]  其實我都真的挺精神的
[00:06:37.240 --> 00:06:40.240]  我都覺得自己一個
[00:06:40.240 --> 00:06:43.940]  快要近70歲的伯伯來說
[00:06:43.940 --> 00:06:46.880]  都算是很精神的
[00:06:46.880 --> 00:06:49.080]  我的柔軟度
[00:06:49.080 --> 00:06:51.160]  都能拍得住很多的年輕人
[00:06:51.160 --> 00:06:53.280]  我向後彎腰向前彎腰
[00:06:53.280 --> 00:06:56.960]  我回關斗都還是OK的
[00:06:56.960 --> 00:06:59.920]  不過其實當然現在不方便
[00:06:59.920 --> 00:07:00.800]  你看著我
[00:07:00.800 --> 00:07:02.800]  免得勞累我的弟兄姊妹
[00:07:02.800 --> 00:07:04.700]  要拿著鏡頭追著我
[00:07:04.700 --> 00:07:06.040]  不過我真的試過
[00:07:06.040 --> 00:07:09.540]  在一個教會講台上講道的時候
[00:07:09.540 --> 00:07:12.040]  你說你信不信我能夠打關斗
[00:07:12.040 --> 00:07:14.540]  我接著拿著咪高峰滾開了關斗
[00:07:14.540 --> 00:07:17.540]  我想他以後都不敢請我回去講道
[00:07:17.540 --> 00:07:18.520]  不過我就是告訴你
[00:07:18.520 --> 00:07:19.880]  我以為自己很健康
[00:07:19.880 --> 00:07:24.320]  其實我不是一樣一個脆弱的人
[00:07:24.320 --> 00:07:27.120]  如果不是上帝憐憫我
[00:07:27.120 --> 00:07:28.820]  保護著我
[00:07:28.820 --> 00:07:31.820]  我在2018年的7月23日
[00:07:31.820 --> 00:07:34.900]  在發現自己一條主要的血管
[00:07:34.900 --> 00:07:37.900]  是塞了95%
[00:07:37.900 --> 00:07:39.500]  是想放支架進去的時候
[00:07:39.500 --> 00:07:40.700]  幾乎不能呼吸
[00:07:40.700 --> 00:07:41.840]  要吸氧氣
[00:07:41.840 --> 00:07:44.380]  要拿麻醉藥止痛
[00:07:44.380 --> 00:07:46.400]  終於放了支架
[00:07:46.400 --> 00:07:49.180]  到今時今日我是一個什麼樣的人
[00:07:49.180 --> 00:07:51.420]  已經有一個新的名字
[00:07:51.420 --> 00:07:53.820]  叫做觀心病病人
[00:07:53.820 --> 00:07:56.320]  隨時可以一下子就走了
[00:07:56.320 --> 00:07:58.080]  隨時不在的
[00:07:58.080 --> 00:08:01.360]  死亡率100%
[00:08:01.360 --> 00:08:03.260]  但我很開心我今天可以站在這裡
[00:08:03.260 --> 00:08:07.260]  跟大家講這個逆流而上
[00:08:07.260 --> 00:08:10.140]  一個就是在這個疫情裡面
[00:08:10.140 --> 00:08:14.400]  我們真的可以有倚靠的
[00:08:14.400 --> 00:08:18.580]  前幾天我看見CNN有一個報道
[00:08:18.580 --> 00:08:21.240]  有一個在ER裡面
[00:08:21.240 --> 00:08:23.540]  還是在ICU裡面
[00:08:23.540 --> 00:08:26.740]  服侍的女醫生
[00:08:26.740 --> 00:08:29.480]  她突然間不能呼吸
[00:08:29.480 --> 00:08:33.780]  她在那裡錄下了自己臨別的贈言
[00:08:33.780 --> 00:08:36.620]  來跟自己兩個年幼的女兒
[00:08:36.620 --> 00:08:38.620]  說再見
[00:08:38.620 --> 00:08:40.400]  但在此之前
[00:08:40.400 --> 00:08:43.060]  她在那裡拼命的祈禱
[00:08:43.060 --> 00:08:47.300]  她就是用詩篇91篇來呼求
[00:08:47.300 --> 00:08:49.800]  說求上主憐憫她
[00:08:49.800 --> 00:08:52.200]  讓她能夠呼吸
[00:08:52.200 --> 00:08:54.180]  求上主憐憫她
[00:08:54.180 --> 00:08:56.740]  讓她有多一點點時間
[00:08:56.740 --> 00:08:59.140]  那真是的
[00:08:59.140 --> 00:09:01.080]  她說我不想叫911
[00:09:01.080 --> 00:09:02.680]  他們那邊不是打999
[00:09:02.680 --> 00:09:04.520]  他們打911
[00:09:04.520 --> 00:09:06.480]  她說不想那些醫護人員
[00:09:06.480 --> 00:09:08.120]  衝進來我家裡
[00:09:08.120 --> 00:09:10.060]  讓我兩個小女孩看見
[00:09:10.060 --> 00:09:11.360]  他們害怕
[00:09:11.360 --> 00:09:13.060]  然後我又出事了
[00:09:13.060 --> 00:09:14.420]  真的很難過
[00:09:14.420 --> 00:09:15.960]  她不想
[00:09:15.960 --> 00:09:17.300]  唯有在那個
[00:09:17.300 --> 00:09:18.400]  那麼孤單
[00:09:18.400 --> 00:09:19.640]  那麼絕望
[00:09:19.640 --> 00:09:22.600]  你知不知道不能呼吸真的很恐怖
[00:09:22.600 --> 00:09:24.300]  你試過淹死
[00:09:24.300 --> 00:09:26.140]  你試過真的不能呼吸
[00:09:26.140 --> 00:09:28.740]  她真的覺得自己完全沒有盼望
[00:09:28.740 --> 00:09:30.980]  但在她窮則呼天
[00:09:30.980 --> 00:09:31.980]  沒有希望的時候
[00:09:31.980 --> 00:09:34.720]  她說I cry to God
[00:09:34.720 --> 00:09:37.120]  所以如果你有恐懼的時候
[00:09:37.120 --> 00:09:41.220]  我都希望你能夠學習一個很重要的事情
[00:09:41.220 --> 00:09:43.920]  就是向獨一的真神
[00:09:43.920 --> 00:09:46.660]  因為人有混亂的時候
[00:09:46.660 --> 00:09:50.040]  就算以前是無神主義的人
[00:09:50.040 --> 00:09:51.660]  他們在臨終的時候
[00:09:51.660 --> 00:09:53.140]  臨危的時候
[00:09:53.140 --> 00:09:55.400]  有些人說在打仗的時候
[00:09:55.400 --> 00:09:56.880]  在那個戰壕裡面
[00:09:56.880 --> 00:09:59.180]  是個個都求神拜佛的
[00:09:59.180 --> 00:10:02.840]  沒有一個人是說自己是無神的
[00:10:02.840 --> 00:10:05.320]  你可能都是很慌亂
[00:10:05.320 --> 00:10:07.320]  但我希望你在慌亂當中
[00:10:07.320 --> 00:10:08.980]  你懂得一樣東西
[00:10:08.980 --> 00:10:11.220]  好像這位女醫生一樣
[00:10:11.220 --> 00:10:13.260]  來呼求天上的主
[00:10:13.260 --> 00:10:15.620]  創造宇宙萬物的上主
[00:10:15.620 --> 00:10:18.160]  耶穌基督的副上帝
[00:10:18.160 --> 00:10:19.860]  呼求祂
[00:10:19.860 --> 00:10:21.460]  向祂求
[00:10:21.460 --> 00:10:22.660]  祂活著
[00:10:22.660 --> 00:10:23.860]  祂垂聽
[00:10:23.860 --> 00:10:25.240]  祂憐憫
[00:10:25.240 --> 00:10:27.100]  結果這位女醫生
[00:10:27.100 --> 00:10:30.400]  竟然平安度過
[00:10:30.400 --> 00:10:32.440]  沒有被感染
[00:10:32.440 --> 00:10:36.040]  沒有因著COVID-19
[00:10:36.040 --> 00:10:38.140]  而成為一個fatality
[00:10:38.140 --> 00:10:40.740]  一個因染病而離世的人
[00:10:40.740 --> 00:10:42.620]  她今天仍然活著
[00:10:42.620 --> 00:10:44.020]  她接受了訪問
[00:10:44.020 --> 00:10:47.860]  並且能夠站起來服侍
[00:10:47.860 --> 00:10:49.160]  好嗎?
[00:10:49.160 --> 00:10:50.960]  生命有保障
[00:10:50.960 --> 00:10:55.560]  因為有這位慈愛的天父
[00:10:55.560 --> 00:10:58.700]  主耶穌介紹這位天父給我們的時候
[00:10:58.700 --> 00:11:01.260]  是這樣介紹的
[00:11:01.260 --> 00:11:03.500]  祂說那殺身體不能殺靈魂的
[00:11:03.500 --> 00:11:04.500]  你不要怕他
[00:11:04.500 --> 00:11:05.940]  唯獨那殺了身體
[00:11:05.940 --> 00:11:07.340]  並且能夠將靈魂
[00:11:07.340 --> 00:11:08.640]  困在地獄裡的
[00:11:08.640 --> 00:11:10.040]  你才要怕他
[00:11:10.040 --> 00:11:12.780]  你們的天父
[00:11:12.780 --> 00:11:16.140]  是滿有憐憫慈愛的
[00:11:16.140 --> 00:11:17.580]  天上的飛鳥
[00:11:17.580 --> 00:11:21.920]  這些小小的會飛的麻雀
[00:11:21.920 --> 00:11:24.560]  是在當時巴勒斯坦賣得很便宜的
[00:11:24.560 --> 00:11:28.300]  是很下價的貨
[00:11:28.300 --> 00:11:29.900]  但是主耶穌拿它們
[00:11:29.900 --> 00:11:31.700]  來講一個故事給我們聽
[00:11:31.700 --> 00:11:34.260]  就說連這些小小的麻雀
[00:11:34.260 --> 00:11:36.700]  如果你們的天父不准許的話
[00:11:36.700 --> 00:11:39.840]  它們也不會掉到地上
[00:11:39.840 --> 00:11:41.440]  意思是什麼呢?
[00:11:41.440 --> 00:11:43.880]  無微不至的看顧
[00:11:43.880 --> 00:11:50.080]  天父連小小的麻雀、飛鳥也看顧
[00:11:50.080 --> 00:11:51.980]  我今早跟你說
[00:11:51.980 --> 00:11:54.120]  如果你很擔心自己的生命
[00:11:54.120 --> 00:11:56.060]  不知道自己會不會染病
[00:11:56.060 --> 00:11:58.060]  不知道染病之後會不會好
[00:11:58.060 --> 00:11:59.960]  不知道自己的前途是怎樣
[00:11:59.960 --> 00:12:02.100]  你將你的生命
[00:12:02.100 --> 00:12:04.760]  來交給這位
[00:12:04.760 --> 00:12:06.860]  掌管肉身
[00:12:06.860 --> 00:12:09.100]  也掌管靈魂
[00:12:09.100 --> 00:12:10.600]  掌管一切的
[00:12:10.600 --> 00:12:11.700]  這位天父上帝
[00:12:11.700 --> 00:12:17.480]  因為你豈不比雀鳥貴重得多麼
[00:12:17.480 --> 00:12:20.040]  我喜歡起身照鏡
[00:12:20.040 --> 00:12:21.940]  你知不知道喜歡照鏡
[00:12:21.940 --> 00:12:24.380]  是可以令你整齊一點的
[00:12:24.380 --> 00:12:26.520]  喜歡照鏡你對著自己笑
[00:12:26.520 --> 00:12:28.560]  也會令你精神一點
[00:12:28.560 --> 00:12:30.460]  我想我們不是很多人照鏡
[00:12:30.460 --> 00:12:32.220]  會對著自己笑
[00:12:32.220 --> 00:12:33.400]  我們照鏡也是
[00:12:33.400 --> 00:12:34.500]  那麼污微黑水的
[00:12:34.500 --> 00:12:37.360]  又彈自己這樣彈自己那樣
[00:12:37.360 --> 00:12:39.560]  如果我們照鏡的時候
[00:12:39.560 --> 00:12:41.740]  我貴過雀鳥
[00:12:41.740 --> 00:12:43.800]  我漂亮過一朵花
[00:12:43.800 --> 00:12:45.200]  因為我的天父
[00:12:45.200 --> 00:12:46.400]  如果不許可
[00:12:46.400 --> 00:12:48.940]  我是不會出事的
[00:12:48.940 --> 00:12:51.580]  我交託我的生命給他
[00:12:51.580 --> 00:12:53.520]  這是多麼好的一件事
[00:12:53.520 --> 00:12:55.220]  主耶穌還說
[00:12:55.220 --> 00:12:58.120]  你們頭上的頭髮
[00:12:58.120 --> 00:13:01.760]  你們的天父都已經數過了
[00:13:01.760 --> 00:13:02.960]  我就懷疑
[00:13:02.960 --> 00:13:05.460]  不知道是不是天父很勤力數我的那些
[00:13:05.460 --> 00:13:07.360]  數一條就脫一條
[00:13:07.360 --> 00:13:10.340]  今天到現在真的很輕鬆
[00:13:10.340 --> 00:13:12.100]  天父很愛我們
[00:13:12.100 --> 00:13:13.960]  每一個人都很愛
[00:13:13.960 --> 00:13:15.800]  如果你認識我
[00:13:15.800 --> 00:13:18.000]  你發覺這位天父
[00:13:18.000 --> 00:13:23.180]  愛人的量度真的沒得談
[00:13:23.180 --> 00:13:24.380]  我的太太告訴我
[00:13:24.380 --> 00:13:27.240]  我越老越難啃
[00:13:27.240 --> 00:13:29.880]  我年輕的時候更難啃
[00:13:29.880 --> 00:13:33.120]  不過天父仍然愛我
[00:13:33.120 --> 00:13:34.680]  我們多不完全也好
[00:13:34.680 --> 00:13:36.420]  我們多脆弱也好
[00:13:36.420 --> 00:13:38.420]  我們在天父的眼中
[00:13:38.420 --> 00:13:40.760]  都是貴重的
[00:13:40.760 --> 00:13:43.300]  不過你可能想到事情來反駁我
[00:13:43.300 --> 00:13:45.660]  你說那個女醫生就好了
[00:13:45.660 --> 00:13:48.660]  叫一叫天父就救了她
[00:13:48.660 --> 00:13:51.700]  你不想起那些醫護人員
[00:13:51.700 --> 00:13:52.840]  他們感染了
[00:13:52.840 --> 00:13:53.840]  然後死了
[00:13:53.840 --> 00:13:54.840]  沙士的時候
[00:13:54.840 --> 00:13:56.540]  有基督徒醫生死了
[00:13:56.540 --> 00:13:58.880]  謝淵文是其中一位
[00:13:58.880 --> 00:14:03.480]  最近意大利這個地方
[00:14:03.480 --> 00:14:05.960]  因為呼吸機不夠
[00:14:05.960 --> 00:14:10.660]  其實呼吸機不夠真的很恐怖
[00:14:10.660 --> 00:14:13.260]  年長的神父將他們的呼吸機
[00:14:13.260 --> 00:14:16.360]  讓給年輕的病人
[00:14:16.360 --> 00:14:20.500]  他們安然的離開世界
[00:14:20.500 --> 00:14:23.800]  又如何
[00:14:23.800 --> 00:14:25.100]  是因為這樣的緣故
[00:14:25.100 --> 00:14:27.880]  我們就可以唾棄這位上帝嗎
[00:14:27.880 --> 00:14:30.140]  我們就可以因為苦難的緣故
[00:14:30.140 --> 00:14:32.180]  質疑上帝嗎
[00:14:32.180 --> 00:14:35.020]  其實這也是不少有信仰的人
[00:14:35.020 --> 00:14:37.220]  面對的艱難
[00:14:37.220 --> 00:14:38.860]  對不起
[00:14:38.860 --> 00:14:44.160]  我沒有解決痛苦
[00:14:44.160 --> 00:14:48.100]  這些情況的秘方
[00:14:48.100 --> 00:14:50.200]  我沒有哲學的智慧
[00:14:50.200 --> 00:14:51.500]  神學的智慧
[00:14:51.500 --> 00:14:57.380]  可以解答這些所謂苦罪的問題
[00:14:57.380 --> 00:14:59.940]  不過我們這樣看來
[00:14:59.940 --> 00:15:04.140]  如果這位是看顧麻雀的上主
[00:15:04.140 --> 00:15:07.080]  祂樂意叫祂所愛的人
[00:15:07.080 --> 00:15:12.160]  讓祂的生命為了救別人而捨棄
[00:15:12.160 --> 00:15:13.760]  祂的生命
[00:15:13.760 --> 00:15:18.700]  其實某意義上是增值了
[00:15:18.700 --> 00:15:20.100]  主耶穌教我們的
[00:15:20.100 --> 00:15:21.860]  一粒墨紙若不落在地裡
[00:15:21.860 --> 00:15:23.200]  死了仍舊是一粒
[00:15:23.200 --> 00:15:24.260]  若落在地裡
[00:15:24.260 --> 00:15:26.200]  死了就結出許多紙粒來
[00:15:26.200 --> 00:15:28.040]  人如果要救自己的生命
[00:15:28.040 --> 00:15:29.300]  必喪失生命
[00:15:29.300 --> 00:15:32.240]  凡是為我和福音來失掉生命的
[00:15:32.240 --> 00:15:33.340]  必得著生命
[00:15:33.340 --> 00:15:36.880]  人說能拿什麼來換生命呢
[00:15:36.880 --> 00:15:38.780]  原來生命的投資
[00:15:38.780 --> 00:15:41.980]  這個資源是屬於上主的
[00:15:41.980 --> 00:15:44.520]  如果是為上主而用的生命
[00:15:44.520 --> 00:15:47.260]  無論在苦罪裡怎麼打滾
[00:15:47.260 --> 00:15:49.520]  苦罪都不能吞滅他的生命
[00:15:49.520 --> 00:15:51.220]  如果我們這樣看
[00:15:51.220 --> 00:15:54.060]  我們就發覺原來在基督裡面
[00:15:54.060 --> 00:15:55.940]  有一種能力
[00:15:55.940 --> 00:16:00.400]  是叫我們能夠去面對苦難
[00:16:00.400 --> 00:16:02.540]  甚至超越苦難
[00:16:02.540 --> 00:16:05.080]  而不是去解釋它
[00:16:05.080 --> 00:16:06.680]  很多時候我們落在一個
[00:16:06.680 --> 00:16:10.220]  尋求理性解釋的困局裡面
[00:16:10.220 --> 00:16:11.640]  但是最後
[00:16:11.640 --> 00:16:15.880]  死亡率仍然是百分之一百
[00:16:15.880 --> 00:16:17.580]  主耶穌告訴我們的說話
[00:16:17.580 --> 00:16:18.980]  真是太好了
[00:16:18.980 --> 00:16:22.220]  在祂快要面對祂人生的
[00:16:22.220 --> 00:16:25.120]  最痛苦、最絕望
[00:16:25.120 --> 00:16:26.860]  甚至要和祂的副上帝
[00:16:26.860 --> 00:16:29.200]  來到隔絕的時候
[00:16:29.200 --> 00:16:31.260]  祂仍然能夠說出
[00:16:31.260 --> 00:16:34.700]  這個令世世代代的人
[00:16:34.700 --> 00:16:36.940]  心得安慰的說話
[00:16:36.940 --> 00:16:40.340]  祂說:我將這些事情告訴你
[00:16:40.340 --> 00:16:44.940]  是要叫你們在我裡面有平安
[00:16:44.940 --> 00:16:47.820]  叫你們在我裡面有平安
[00:16:47.820 --> 00:16:50.920]  叫凡信祂的人在祂裡面有平安
[00:16:50.920 --> 00:16:53.420]  叫祂的門徒在祂裡面有平安
[00:16:53.420 --> 00:16:56.320]  叫能夠來投靠祂的人
[00:16:56.320 --> 00:16:58.520]  在祂裡面有平安
[00:16:58.520 --> 00:17:02.560]  然後主耶穌說的是最踏實的說話
[00:17:02.560 --> 00:17:05.860]  凡是說幫你消災解難
[00:17:05.860 --> 00:17:07.500]  趨吉避凶
[00:17:07.500 --> 00:17:08.940]  什麼都會解決
[00:17:08.940 --> 00:17:10.780]  那些全部都是假的
[00:17:10.780 --> 00:17:12.340]  唯獨耶穌基督說
[00:17:12.340 --> 00:17:16.140]  在世上你們有苦難
[00:17:16.140 --> 00:17:19.380]  苦難是我們人生裡面
[00:17:19.380 --> 00:17:21.480]  必須有的
[00:17:21.480 --> 00:17:26.120]  必然有的一部分的事情
[00:17:26.120 --> 00:17:28.660]  在世上有苦難
[00:17:28.660 --> 00:17:31.360]  不過可以放心
[00:17:31.360 --> 00:17:35.120]  我已經勝了世界
[00:17:35.120 --> 00:17:40.840]  這一位就是逆流而上的主
[00:17:40.840 --> 00:17:46.800]  這一位就是能夠勝過肉身死亡的主
[00:17:46.800 --> 00:17:51.240]  這一位就是世界上唯一一位
[00:17:51.240 --> 00:17:52.640]  有史以來
[00:17:52.640 --> 00:17:54.880]  古今中外
[00:17:54.880 --> 00:17:57.120]  不會隨波逐流的主
[00:17:57.120 --> 00:17:59.720]  不會隨流失去的主
[00:17:59.720 --> 00:18:02.260]  不會被疾病
[00:18:02.260 --> 00:18:04.020]  不會被死亡
[00:18:04.020 --> 00:18:05.960]  不會被罪惡
[00:18:05.960 --> 00:18:09.220]  不會被絕望所吞噬的主
[00:18:09.220 --> 00:18:10.860]  你們有沒有?
[00:18:10.860 --> 00:18:13.340]  我經常向人發出挑戰
[00:18:13.340 --> 00:18:18.500]  我說如果你有一位能夠脫穎而出
[00:18:18.500 --> 00:18:22.600]  能夠勝過死亡的那一位
[00:18:22.600 --> 00:18:26.140]  我就改信你那一位
[00:18:26.140 --> 00:18:27.780]  如果你沒有的話
[00:18:27.780 --> 00:18:33.080]  其實全世界死亡率100%的人
[00:18:33.080 --> 00:18:36.820]  如果要脫離死亡的核制
[00:18:36.820 --> 00:18:38.760]  脫離絕望的核制
[00:18:38.760 --> 00:18:41.400]  脫離恐懼的核制
[00:18:41.400 --> 00:18:47.300]  他就必須來依靠耶穌基督
[00:18:47.300 --> 00:18:49.300]  因為古往今來
[00:18:49.300 --> 00:18:52.340]  唯有耶穌能夠這樣宣告
[00:18:52.340 --> 00:18:54.740]  說我曾死過
[00:18:54.740 --> 00:18:56.740]  現在又活了
[00:18:56.740 --> 00:19:00.940]  並且活到永永遠遠
[00:19:00.940 --> 00:19:02.740]  靠著耶穌基督
[00:19:02.740 --> 00:19:04.980]  我能面對暴風
