
[00:00:00.000 --> 00:00:03.600]  「失敗是成功之母」我們聽得多了
[00:02:33.000 --> 00:02:42.000]  在世界的排名都相當不錯
[00:02:42.000 --> 00:02:43.000]  曾經有一年
[00:02:43.000 --> 00:02:49.000]  中國拿過女子世界盃的亞軍
[00:02:49.000 --> 00:02:52.000]  那一年在半總決賽的時候
[00:02:52.000 --> 00:02:55.000]  對挪威5比0勝了挪威
[00:02:55.000 --> 00:02:56.000]  很奇怪
[00:02:56.000 --> 00:02:58.000]  下一年再對挪威
[00:02:58.000 --> 00:03:01.000]  竟然3比0輸了
[00:03:01.000 --> 00:03:02.000]  同一個隊員
[00:03:02.000 --> 00:03:04.000]  同一隊
[00:03:04.000 --> 00:03:07.000]  為什麼一年前贏5比0
[00:03:07.000 --> 00:03:10.000]  一年之後輸3比0呢
[00:03:10.000 --> 00:03:13.000]  那個教練就這樣說
[00:03:13.000 --> 00:03:16.000]  因為這一班女子的足球
[00:03:16.000 --> 00:03:18.000]  他以為拿了世界亞軍
[00:03:18.000 --> 00:03:21.000]  所以他們沒有將自己
[00:03:21.000 --> 00:03:25.000]  放在應該自己的位置裡
[00:03:25.000 --> 00:03:32.000]  原來成功往往也是失敗的懸空
[00:03:32.000 --> 00:03:35.000]  有人說有好的開始
[00:03:35.000 --> 00:03:38.000]  就能夠成功的一半
[00:03:38.000 --> 00:03:40.000]  我不知道你贊不贊同
[00:03:40.000 --> 00:03:41.000]  不過事實上
[00:03:41.000 --> 00:03:46.000]  這個不是一定的定律
[00:03:46.000 --> 00:03:50.000]  在我們今天所思想的一個人物裡
[00:03:50.000 --> 00:03:53.000]  參孫
[00:03:53.000 --> 00:03:55.000]  我們在參孫
[00:03:55.000 --> 00:03:59.000]  有一個聖經學者這樣形容他的人生
[00:03:59.000 --> 00:04:05.000]  他的人生是一個喜劇性的悲劇
[00:04:05.000 --> 00:04:08.000]  我們了解參孫的人生
[00:04:08.000 --> 00:04:10.000]  你就會很明白
[00:04:10.000 --> 00:04:13.000]  這個學者這樣形容他的人生
[00:04:13.000 --> 00:04:15.000]  是這樣貼切的
[00:04:15.000 --> 00:04:18.000]  他是一個喜劇性的悲劇
[00:04:18.000 --> 00:04:20.000]  他是喜劇的開始
[00:04:20.000 --> 00:04:23.000]  因為他媽媽不能夠懷孕
[00:04:23.000 --> 00:04:27.000]  卻將他誕生下來
[00:04:27.000 --> 00:04:30.000]  並且這個是男孩子
[00:04:30.000 --> 00:04:33.000]  但卻是一個悲劇的收場
[00:04:33.000 --> 00:04:35.000]  大家如果看電視
[00:04:35.000 --> 00:04:38.000]  有看過參孫與大尼拉
[00:04:38.000 --> 00:04:39.000]  你就會看到
[00:04:39.000 --> 00:04:42.000]  這是一個悲劇的收場
[00:04:42.000 --> 00:04:46.000]  為甚麼歡天喜地的開始
[00:04:46.000 --> 00:04:52.000]  卻是一個悲劇的終結
[00:04:52.000 --> 00:04:57.000]  我不知道當你想到喜劇的開始
[00:04:57.000 --> 00:04:59.000]  悲劇的終結
[00:04:59.000 --> 00:05:01.000]  你想起甚麼畫面
[00:05:01.000 --> 00:05:04.000]  我會想起鐵達尼
[00:05:04.000 --> 00:05:06.000]  當他首航的時候
[00:05:06.000 --> 00:05:11.000]  大家都很興奮上了這個不沉的船
[00:05:11.000 --> 00:05:15.000]  結果卻是沉在海底裏面
[00:05:15.000 --> 00:05:17.000]  撞到這個冰山
[00:05:17.000 --> 00:05:20.000]  一個悲劇的結束
[00:05:20.000 --> 00:05:22.000]  戴安娜
[00:05:22.000 --> 00:05:25.000]  即是當她世紀的婚禮的時候
[00:05:25.000 --> 00:05:29.000]  我們白馬王子白雪公主
[00:05:29.000 --> 00:05:33.000]  但是她卻是暈斷車禍
[00:05:33.000 --> 00:05:40.000]  在這個我忘記了去巴黎的地方
[00:05:40.000 --> 00:05:44.000]  喜劇開心的開始
[00:05:44.000 --> 00:05:50.000]  不是一定一個成功的結束
[00:05:50.000 --> 00:05:54.000]  我想參孫的故事
[00:05:54.000 --> 00:06:01.000]  正是來將這個喜劇性的悲劇
[00:06:01.000 --> 00:06:05.000]  來向我們展現出來
[00:06:05.000 --> 00:06:07.000]  為甚麼成功的開始
[00:06:07.000 --> 00:06:09.000]  不是成功的結束呢
[00:06:09.000 --> 00:06:12.000]  究竟成功的開始
[00:06:12.000 --> 00:06:15.000]  為甚麼會是一個悲劇的結束
[00:06:15.000 --> 00:06:16.000]  你有沒有想過呢
[00:06:16.000 --> 00:06:19.000]  為甚麼成功的開始
[00:06:19.000 --> 00:06:22.000]  卻是一個悲劇的結束
[00:06:22.000 --> 00:06:24.000]  你有沒有想過這個問題呢
[00:06:24.000 --> 00:06:27.000]  今天我們一齊來看
[00:06:27.000 --> 00:06:30.000]  參孫的開始
[00:06:30.000 --> 00:06:34.000]  是一個喜劇的開始
[00:06:34.000 --> 00:06:36.000]  但是這個喜劇的開始
[00:06:36.000 --> 00:06:39.000]  卻是有兩個忽略
[00:06:39.000 --> 00:06:41.000]  這兩個忽略
[00:06:41.000 --> 00:06:44.000]  卻是造成這個悲劇的結束
[00:06:44.000 --> 00:06:46.000]  第一個忽略是甚麼呢
[00:06:46.000 --> 00:06:49.000]  忽略了屬靈
[00:06:49.000 --> 00:06:51.000]  他們原來當時的以色列人
[00:06:51.000 --> 00:06:54.000]  在一個屬靈的冷漠裏面
[00:06:54.000 --> 00:06:58.000]  這個不單止是參孫的人生
[00:06:58.000 --> 00:07:00.000]  是一個寫照
[00:07:00.000 --> 00:07:03.000]  這個同樣也是整個以色列
[00:07:03.000 --> 00:07:06.000]  整個的社會的一個寫照
[00:07:06.000 --> 00:07:08.000]  他們的以色列人
[00:07:08.000 --> 00:07:12.000]  落在一個這樣屬靈的冷漠裏面
[00:07:12.000 --> 00:07:17.000]  聖經來到開始的時候
[00:07:17.000 --> 00:07:20.000]  第十三章第一節這樣說
[00:07:20.000 --> 00:07:22.000]  他說:以色列人遊行
[00:07:22.000 --> 00:07:24.000]  耶和華眼中看為惡的事
[00:07:24.000 --> 00:07:27.000]  耶和華將他們交在
[00:07:27.000 --> 00:07:34.000]  非利士人手中四十年
[00:07:34.000 --> 00:07:38.000]  這個第十三章
[00:07:38.000 --> 00:07:41.000]  是史詩記六個循環裏面
[00:07:41.000 --> 00:07:42.000]  最後一個循環
[00:07:42.000 --> 00:07:45.000]  甚麼是史詩記六個循環呢
[00:07:45.000 --> 00:07:49.000]  循環就是你會看到一個這樣的模式
[00:07:49.000 --> 00:07:54.000]  不停地在以色列人當中循環
[00:07:54.000 --> 00:07:56.000]  以色列人離開神
[00:07:56.000 --> 00:07:59.000]  神就交給他外敵的手裏面
[00:07:59.000 --> 00:08:01.000]  他們就呼求神
[00:08:01.000 --> 00:08:05.000]  神就為他們興起拯救者民族英雄
[00:08:05.000 --> 00:08:08.000]  將他們拯救在水深火熱的
[00:08:08.000 --> 00:08:11.000]  那個外敵的手裏面
[00:08:11.000 --> 00:08:14.000]  以致他們有太平幾多年
[00:08:14.000 --> 00:08:18.000]  在這個史詩記裏面
[00:08:18.000 --> 00:08:21.000]  參孫是六個循環裏面
[00:08:21.000 --> 00:08:23.000]  最後一個循環
[00:08:23.000 --> 00:08:27.000]  你會發現在這個循環當中
[00:08:27.000 --> 00:08:29.000]  有一個很特別的
[00:08:29.000 --> 00:08:32.000]  不單止這個特別
[00:08:32.000 --> 00:08:36.000]  就是他們受壓制最長的時間
[00:08:36.000 --> 00:08:38.000]  四十年
[00:08:38.000 --> 00:08:41.000]  你會想想四十年
[00:08:41.000 --> 00:08:43.000]  為甚麼這麼長呢
[00:08:43.000 --> 00:08:45.000]  在這四十年裏面
[00:08:45.000 --> 00:08:48.000]  聖經沒有記載他們有沒有呼求神
[00:08:48.000 --> 00:08:51.000]  你會發現這裏沒有講呼求神
[00:08:51.000 --> 00:08:54.000]  在這段聖經裏面四十年
[00:08:54.000 --> 00:08:59.000]  他們為甚麼四十年這麼長
[00:08:59.000 --> 00:09:02.000]  為甚麼他們不呼求神
[00:09:02.000 --> 00:09:04.000]  你有沒有想到四十年這麼長
[00:09:04.000 --> 00:09:07.000]  他們應該要叫救命
[00:09:07.000 --> 00:09:10.000]  為甚麼他們不叫救命呢
[00:09:10.000 --> 00:09:12.000]  為甚麼呢
[00:09:12.000 --> 00:09:15.000]  聖經沒有一個直接的答案告訴我們
[00:09:15.000 --> 00:09:18.000]  不過很多時候我讀聖經都會想像一下
[00:09:18.000 --> 00:09:21.000]  運用我的想像力去想像一下
[00:09:21.000 --> 00:09:25.000]  可能以色列遇到外敵的入侵
[00:09:25.000 --> 00:09:27.000]  非理事人的入侵
[00:09:27.000 --> 00:09:30.000]  他不是很了解
[00:09:30.000 --> 00:09:34.000]  這一定是神對的懲罰
[00:09:34.000 --> 00:09:36.000]  他可能只是想
[00:09:36.000 --> 00:09:38.000]  人家比我強
[00:09:38.000 --> 00:09:40.000]  非理事人比我強
[00:09:40.000 --> 00:09:42.000]  我受逼迫是理所當然
[00:09:42.000 --> 00:09:44.000]  因為這是政治形勢
[00:09:44.000 --> 00:09:47.000]  他沒有想過更深一層
[00:09:47.000 --> 00:09:49.000]  有沒有屬靈意義
[00:09:49.000 --> 00:09:53.000]  他只是從一個政治的考慮這個問題
[00:09:53.000 --> 00:09:55.000]  就好像911
[00:09:55.000 --> 00:09:57.000]  911是甚麼
[00:09:57.000 --> 00:09:58.000]  恐怖襲擊
[00:09:58.000 --> 00:10:01.000]  這個是政治問題
[00:10:01.000 --> 00:10:03.000]  美國人不會想
[00:10:03.000 --> 00:10:05.000]  究竟這個會不會是神提醒我
[00:10:05.000 --> 00:10:08.000]  要回到神的面前
[00:10:08.000 --> 00:10:10.000]  沒有這樣想的
[00:10:10.000 --> 00:10:14.000]  日本人福島核事故311
[00:10:14.000 --> 00:10:17.000]  我們都不會 日本人不會想
[00:10:17.000 --> 00:10:19.000]  這個是不是神對我提醒
[00:10:19.000 --> 00:10:22.000]  要我們回歸上帝
[00:10:22.000 --> 00:10:23.000]  他不會這樣想
[00:10:23.000 --> 00:10:24.000]  不會
[00:10:24.000 --> 00:10:26.000]  只不過是天災人禍
[00:10:26.000 --> 00:10:27.000]  這麼不幸
[00:10:27.000 --> 00:10:30.000]  我有這樣的天災人禍
[00:10:30.000 --> 00:10:33.000]  這40年裏面
[00:10:33.000 --> 00:10:39.000]  非理事人壓迫以色列人
[00:10:39.000 --> 00:10:42.000]  這班以色列人逆來順受
[00:10:42.000 --> 00:10:45.000]  人家比我強
[00:10:45.000 --> 00:10:47.000]  在你生命遇到困難
[00:10:47.000 --> 00:10:50.000]  你或許會想這是經濟的原因
[00:10:50.000 --> 00:10:54.000]  或許你會覺得這是身體的毛病
[00:10:54.000 --> 00:10:57.000]  或許你會覺得這是社會的因素
[00:10:57.000 --> 00:10:59.000]  個個都是這樣做
[00:10:59.000 --> 00:11:02.000]  個個都是面對壓力
[00:11:02.000 --> 00:11:05.000]  我不例外
[00:11:05.000 --> 00:11:08.000]  以色列人可能去忍
[00:11:08.000 --> 00:11:14.000]  等一個雄才偉略的救世英雄出來
[00:11:14.000 --> 00:11:16.000]  等了40年
[00:11:16.000 --> 00:11:19.000]  他們都未能等到
[00:11:19.000 --> 00:11:21.000]  但是他們沒有呼求神
[00:11:21.000 --> 00:11:24.000]  他們屬靈的敏感
[00:11:24.000 --> 00:11:26.000]  完全沒有
[00:11:26.000 --> 00:11:29.000]  神仍然施行拯救
[00:11:29.000 --> 00:11:37.000]  有一位諾貝爾生理學家或醫學家
[00:11:37.000 --> 00:11:41.000]  一位蘇聯的生理學家
[00:11:41.000 --> 00:11:44.000]  曾經做一個實驗
[00:11:44.000 --> 00:11:49.000]  這個實驗是用一隻狗來做的
[00:11:49.000 --> 00:11:52.000]  他將狗放在籠裏
[00:11:52.000 --> 00:11:55.000]  他用一支木棍
[00:11:55.000 --> 00:11:58.000]  綁著一個電線高壓電
[00:11:58.000 --> 00:12:02.000]  電線綁著這個棍
[00:12:02.000 --> 00:12:08.000]  將狗放在籠裏
[00:12:08.000 --> 00:12:12.000]  狗被電到立即退後
[00:12:12.000 --> 00:12:15.000]  並且叫幾聲
[00:12:15.000 --> 00:12:20.000]  做實驗的人給他一塊牛肉
[00:12:20.000 --> 00:12:24.000]  於是兩三個小時就做一次
[00:12:24.000 --> 00:12:26.000]  兩三個小時就做一次
[00:12:26.000 --> 00:12:28.000]  很奇怪
[00:12:28.000 --> 00:12:33.000]  這隻狗的反應好像沒有那麼強烈
[00:12:33.000 --> 00:12:37.000]  被電到立即會叫
[00:12:37.000 --> 00:12:41.000]  他慢慢越來越不叫
[00:12:41.000 --> 00:12:43.000]  為什麼?
[00:12:43.000 --> 00:12:46.000]  因為有東西吃
[00:12:46.000 --> 00:12:48.000]  他可能在想
[00:12:48.000 --> 00:12:50.000]  電了之後
[00:12:50.000 --> 00:12:55.000]  有一個很好的食物可以享受
[00:12:55.000 --> 00:13:01.000]  慢慢對這個電擊的反應
[00:13:01.000 --> 00:13:04.000]  越來越接受
[00:13:04.000 --> 00:13:07.000]  實驗經過十天
[00:13:07.000 --> 00:13:14.000]  當實驗的人給狗一支棒
[00:13:14.000 --> 00:13:17.000]  狗不走開
[00:13:17.000 --> 00:13:19.000]  反而走近
[00:13:19.000 --> 00:13:21.000]  因為他知道
[00:13:21.000 --> 00:13:25.000]  電完之後有東西吃
[00:13:25.000 --> 00:13:28.000]  竟然走近那支棒
[00:13:28.000 --> 00:13:32.000]  並且不走
[00:13:32.000 --> 00:13:38.000]  結果被那支棒電死了
[00:13:38.000 --> 00:13:44.000]  狗對電擊慢慢麻木了
[00:13:44.000 --> 00:13:50.000]  人的心對上帝會否同樣麻木了?
[00:13:50.000 --> 00:13:52.000]  這些以色列人
[00:13:52.000 --> 00:13:55.000]  他們雖然受了很大的壓力
[00:13:55.000 --> 00:13:58.000]  上帝將他們交給菲律賓人
[00:13:58.000 --> 00:14:01.000]  上帝希望他們立即能夠醒覺
[00:14:01.000 --> 00:14:04.000]  要回到神的面前
[00:14:04.000 --> 00:14:06.000]  但是他們沒有醒覺
[00:14:06.000 --> 00:14:09.000]  他們以為只不過是一個政治事件
[00:14:09.000 --> 00:14:15.000]  我等一個雄才偉略的救世英雄來
[00:14:15.000 --> 00:14:17.000]  我們就可以解救
[00:14:17.000 --> 00:14:22.000]  他們可能沒有想到要去呼求上帝
[00:14:22.000 --> 00:14:23.000]  要去悔改
[00:14:23.000 --> 00:14:25.000]  要去回到上帝的面前
[00:14:25.000 --> 00:14:28.000]  但是不是因為這樣
[00:14:28.000 --> 00:14:30.000]  上帝就不理會他們
[00:14:30.000 --> 00:14:32.000]  上帝仍然關心他們
[00:14:32.000 --> 00:14:36.000]  來為他們的生命興起一個拯救者
[00:14:36.000 --> 00:14:40.000]  我們可以看到
[00:14:40.000 --> 00:14:43.000]  這個屬靈的冷漠
[00:14:43.000 --> 00:14:45.000]  在整個以色列人當中
[00:14:45.000 --> 00:14:47.000]  第二個屬靈的冷漠
[00:14:47.000 --> 00:14:50.000]  我們怎樣去了解呢?
[00:14:50.000 --> 00:14:57.000]  當神人去到馬羅亞的太太那裡
[00:14:57.000 --> 00:15:02.000]  向她宣告一個拯救的消息
[00:15:02.000 --> 00:15:04.000]  第三節
[00:15:04.000 --> 00:15:07.000]  向來你不懷孕不生育
[00:15:07.000 --> 00:15:09.000]  如今你必懷孕生一個兒子
[00:15:09.000 --> 00:15:11.000]  所以第四節很重要
[00:15:11.000 --> 00:15:16.000]  所以你要等神清酒濃酒都不可喝
[00:15:16.000 --> 00:15:19.000]  一切不潔之物也不可吃
[00:15:19.000 --> 00:15:23.000]  跟著叫他不要用剃頭刀剃他的頭
[00:15:23.000 --> 00:15:25.000]  因為他要做拿西爾人
[00:15:25.000 --> 00:15:28.000]  我先不說拿西爾人
[00:15:28.000 --> 00:15:31.000]  拿西爾人有一個規矩
[00:15:31.000 --> 00:15:33.000]  在這裡特別
[00:15:33.000 --> 00:15:38.000]  神的使者提醒馬羅亞的妻子
[00:15:38.000 --> 00:15:42.000]  叫她不要吃不潔之物
[00:15:42.000 --> 00:15:43.000]  為什麼呢?
[00:15:43.000 --> 00:15:46.000]  我又想像一下
[00:15:46.000 --> 00:15:50.000]  可能以色列人對神的律法
[00:15:50.000 --> 00:15:52.000]  都不是很認真的
[00:15:52.000 --> 00:15:55.000]  他們對十誡也不是很認真的
[00:15:55.000 --> 00:15:56.000]  十誡第一誡
[00:15:56.000 --> 00:16:00.000]  除我以外你不可有別的神
[00:16:00.000 --> 00:16:04.000]  但是這群以色列人進入這個迦南地
[00:16:04.000 --> 00:16:07.000]  他們就開始拜迦南的神
[00:16:07.000 --> 00:16:11.000]  忘記了那位創天造地的神
[00:16:11.000 --> 00:16:14.000]  忘記了拯救他們的神
[00:16:14.000 --> 00:16:18.000]  同樣這裡神的使者特別提醒他
[00:16:18.000 --> 00:16:23.000]  你不要輕視律法的要求
[00:16:23.000 --> 00:16:26.000]  去吃那些不潔之物
[00:16:26.000 --> 00:16:31.000]  原來以色列人有些食物不可以吃
[00:16:31.000 --> 00:16:34.000]  動物哪些食物不可以吃呢?
[00:16:34.000 --> 00:16:38.000]  他們說凡提昏兩瓣倒著的酒獸你都可以吃
[00:16:38.000 --> 00:16:40.000]  好像牛、羊可以吃
[00:16:40.000 --> 00:16:45.000]  但是駱駝、沙蕃、兔子、豬那些不可以吃
[00:16:45.000 --> 00:16:51.000]  因為提昏兩瓣卻不是倒著的
[00:16:51.000 --> 00:16:54.000]  所以你們不可以吃
[00:16:54.000 --> 00:16:55.000]  為什麼呢?
[00:16:55.000 --> 00:16:57.000]  有人解釋說是衛生的原因
[00:16:57.000 --> 00:16:59.000]  當時衛生不太好
[00:16:59.000 --> 00:17:03.000]  吃豬肉煮不熟會生蟲等等
[00:17:03.000 --> 00:17:06.000]  不過聖經沒有很清楚的講到
[00:17:06.000 --> 00:17:10.000]  聖經劃分了一些食物他們不應該吃
[00:17:10.000 --> 00:17:12.000]  他們要分別出來
[00:17:12.000 --> 00:17:14.000]  他們不可以吃
[00:17:14.000 --> 00:17:19.000]  神提醒他們遵守律法
[00:17:19.000 --> 00:17:22.000]  遵守這個規定
[00:17:22.000 --> 00:17:25.000]  你作為基督徒
[00:17:25.000 --> 00:17:30.000]  你知不知道我們有些東西需要持守
[00:17:30.000 --> 00:17:34.000]  最近我看一個電視的訪問
[00:17:34.000 --> 00:17:40.000]  訪問一個剛剛相信耶穌的藝人
[00:17:40.000 --> 00:17:45.000]  這個電視的訪問員知道他剛剛信主
[00:17:45.000 --> 00:17:47.000]  所以他特意提出這個問題
[00:17:47.000 --> 00:17:51.000]  他說現在開戲拜神
[00:17:51.000 --> 00:17:54.000]  你還裝不裝香?
[00:17:54.000 --> 00:17:57.000]  即是問他裝不裝香
[00:17:57.000 --> 00:17:59.000]  這個藝人怎麼說?
[00:17:59.000 --> 00:18:01.000]  他說沒問題的
[00:18:01.000 --> 00:18:05.000]  入香隨俗而已
[00:18:05.000 --> 00:18:09.000]  可能他初初相信耶穌他不知道
[00:18:09.000 --> 00:18:12.000]  一個信耶穌的
[00:18:12.000 --> 00:18:17.000]  我們不應該再去拜偶像
[00:18:17.000 --> 00:18:20.000]  我們應該將家裡的偶像
[00:18:20.000 --> 00:18:24.000]  所有都要放棄
[00:18:24.000 --> 00:18:26.000]  凡是迷信的東西
[00:18:26.000 --> 00:18:28.000]  我們都要去清除
[00:18:28.000 --> 00:18:31.000]  並且我們要按著神
[00:18:31.000 --> 00:18:36.000]  叫我們生活的方式去生活
[00:18:36.000 --> 00:18:39.000]  弟兄姊妹你有沒有去遵守?
[00:18:39.000 --> 00:18:42.000]  你是不是以為信了耶穌
[00:18:42.000 --> 00:18:43.000]  這樣就可以了?
[00:18:43.000 --> 00:18:45.000]  回來你去拜堂就可以了?
[00:18:45.000 --> 00:18:47.000]  我們仍然去說謊
[00:18:47.000 --> 00:18:50.000]  我們仍然可能做一個不誠實的人
[00:18:50.000 --> 00:18:54.000]  你會不會覺得這個沒問題
[00:18:54.000 --> 00:18:56.000]  都是入香隨俗
[00:18:56.000 --> 00:19:00.000]  別人怎麼做我就怎麼做
[00:19:00.000 --> 00:19:03.000]  第三方面
[00:19:03.000 --> 00:19:10.000]  不單止他們的屬靈的狀況
[00:19:10.000 --> 00:19:15.000]  反映在去遵守神的律法的事情上
[00:19:15.000 --> 00:19:17.000]  他們屬靈的冷漠
[00:19:17.000 --> 00:19:21.000]  還反映他們沒有一個屬靈的洞察力
[00:19:21.000 --> 00:19:24.000]  什麼是屬靈的洞察力?
[00:19:24.000 --> 00:19:28.000]  屬靈的洞察力在我們人生所遇到的遭遇裏面
[00:19:28.000 --> 00:19:31.000]  我們能夠辨認到
[00:19:31.000 --> 00:19:33.000]  這個究竟是不是從神而來
[00:19:33.000 --> 00:19:35.000]  究竟這件事
[00:19:35.000 --> 00:19:37.000]  神會不會透過這件事
[00:19:37.000 --> 00:19:40.000]  來給我們一個指示
[00:19:40.000 --> 00:19:43.000]  這個就是屬靈的洞察力
[00:19:43.000 --> 00:19:45.000]  在你的人生當中
[00:19:45.000 --> 00:19:47.000]  你有沒有這個屬靈的洞察力呢?
[00:19:47.000 --> 00:19:49.000]  馬來亞
[00:19:49.000 --> 00:19:51.000]  這位先生
[00:19:51.000 --> 00:19:56.000]  當他聽到他太太說遇到神的使者的時候
[00:19:56.000 --> 00:19:59.000]  而神的使者向他宣告
[00:19:59.000 --> 00:20:00.000]  一個好的消息
[00:20:00.000 --> 00:20:02.000]  說他會懷孕
[00:20:02.000 --> 00:20:05.000]  說他的兒子將會誕生一個兒子
[00:20:05.000 --> 00:20:09.000]  並且成為一個納西爾人
[00:20:09.000 --> 00:20:11.000]  這個馬來亞
[00:20:11.000 --> 00:20:14.000]  他怎樣對太太的見證
[00:20:14.000 --> 00:20:16.000]  去產生一個懷疑
[00:20:16.000 --> 00:20:18.000]  他說
[00:20:18.000 --> 00:20:20.000]  如果是真的
[00:20:20.000 --> 00:20:22.000]  我加上去
[00:20:22.000 --> 00:20:26.000]  主呀!求祢再差遣那神人到我這裏來
[00:20:26.000 --> 00:20:28.000]  到我們這裏
[00:20:28.000 --> 00:20:31.000]  不單止祢讓我太太見到祢
[00:20:31.000 --> 00:20:36.000]  祢更加讓我同樣去見到祢
[00:20:36.000 --> 00:20:38.000]  以致
[00:20:38.000 --> 00:20:41.000]  可能我才知道這件事是真的
[00:20:41.000 --> 00:20:45.000]  當他遇到這個神人的時候
[00:20:45.000 --> 00:20:48.000]  他問這個神人
[00:20:48.000 --> 00:20:52.000]  你對我太太說的是不是就是你呀?
[00:20:52.000 --> 00:20:56.000]  他也不肯定這個就是神的使者
[00:20:56.000 --> 00:20:58.000]  在第十六節更加說
[00:20:58.000 --> 00:21:03.000]  馬來亞他不知道他就是神的使者
[00:21:03.000 --> 00:21:07.000]  當人分享一個淑寧的見證
[00:21:07.000 --> 00:21:10.000]  他不覺得這個是從神而來
[00:21:10.000 --> 00:21:14.000]  當他自己經歷和神的使者接觸的時候
[00:21:14.000 --> 00:21:18.000]  他也不知道這個是神的使者
[00:21:18.000 --> 00:21:20.000]  更加在二十一節
[00:21:20.000 --> 00:21:22.000]  當他獻祭給神的時候
[00:21:22.000 --> 00:21:26.000]  神的使者從火焰上升
[00:21:26.000 --> 00:21:28.000]  神的使者不見了的時候
[00:21:28.000 --> 00:21:33.000]  馬來亞他才知道這個是神的使者
[00:21:33.000 --> 00:21:37.000]  你說他那種淑寧的敏銳
[00:21:37.000 --> 00:21:43.000]  是多麼的敏銳
[00:21:43.000 --> 00:21:45.000]  並且當他見到神的使者
[00:21:45.000 --> 00:21:46.000]  他就說死啦死啦
[00:21:46.000 --> 00:21:47.000]  我見到神了
[00:21:47.000 --> 00:21:49.000]  我沒命了
[00:21:49.000 --> 00:21:51.000]  他太太反而安慰他
[00:21:51.000 --> 00:21:53.000]  如果神要殺你
[00:21:53.000 --> 00:21:55.000]  祂早就殺你了
[00:21:55.000 --> 00:21:58.000]  為什麼祂還會接納你的煩際
[00:21:58.000 --> 00:22:03.000]  並且將要將發生的事告訴我們呢?
[00:22:03.000 --> 00:22:06.000]  換句話說
[00:22:06.000 --> 00:22:13.000]  以色列人就在這種淑寧的沒有什麼洞察力
[00:22:13.000 --> 00:22:15.000]  沒有什麼辨別的能力
[00:22:15.000 --> 00:22:18.000]  一個這樣的環境裡面
