
[00:00:00.000 --> 00:00:01.880]  從本週四晚開始
[00:01:28.560 --> 00:01:30.160]  是被扭曲了
[00:01:30.160 --> 00:01:31.680]  或者刪除了
[00:01:31.680 --> 00:01:33.000]  或者改變了
[00:01:33.000 --> 00:01:35.200]  而最諷刺的就是
[00:01:35.200 --> 00:01:37.120]  領導人楊潤雄
[00:01:37.120 --> 00:01:40.320]  他自己的孩子是在澳洲裏面來受教育的
[00:01:40.320 --> 00:01:42.800]  不是在香港裏面來受教育
[00:01:42.800 --> 00:01:45.000]  更加一個的民意調查
[00:01:45.000 --> 00:01:48.040]  就發覺到有五種核心的指標
[00:01:48.040 --> 00:01:52.960]  特別就是繁榮、治安、安定和民主
[00:01:52.960 --> 00:01:54.680]  是創新低
[00:01:54.680 --> 00:01:57.280]  是九七年之後的新低
[00:01:57.840 --> 00:01:59.120]  特別是民主
[00:01:59.120 --> 00:02:01.320]  是更加的爆尾
[00:02:01.320 --> 00:02:03.400]  所以很多人很想走
[00:02:03.400 --> 00:02:05.200]  有很多地方會選擇
[00:02:05.200 --> 00:02:07.960]  特別有很多人會選擇加拿大
[00:02:07.960 --> 00:02:09.880]  今天的下午
[00:02:09.880 --> 00:02:11.320]  我認識一個家庭
[00:02:11.320 --> 00:02:12.560]  他們不是在美根堂的
[00:02:12.560 --> 00:02:14.840]  但是他們下午就會離開香港
[00:02:14.840 --> 00:02:16.120]  移民去加拿大了
[00:02:16.120 --> 00:02:18.200]  下個月的月中
[00:02:18.200 --> 00:02:20.160]  我一對年青的夫婦
[00:02:20.160 --> 00:02:21.360]  我都很疼愛他們
[00:02:21.360 --> 00:02:25.160]  但是他們都會去加拿大居住
[00:02:25.720 --> 00:02:29.480]  原來我們回顧一九八九年到一九九七年的時候
[00:02:29.480 --> 00:02:33.000]  已經有二十七萬五千人移民去加拿大
[00:02:33.000 --> 00:02:34.680]  當年是很簡單的
[00:02:34.680 --> 00:02:37.320]  你只要投資十五萬買一個物業
[00:02:37.320 --> 00:02:41.040]  你就可以在加拿大裏面拿到那個權利
[00:02:41.040 --> 00:02:43.440]  香港你賣了一間樓
[00:02:43.440 --> 00:02:45.040]  你隨時可以
[00:02:45.040 --> 00:02:46.960]  你帶去那裏
[00:02:46.960 --> 00:02:49.040]  買一間更加大的地方
[00:02:49.040 --> 00:02:51.680]  而近期最熱門的
[00:02:51.680 --> 00:02:53.240]  就是去台灣了
[00:02:53.800 --> 00:02:57.880]  這個月我們也有一對夫婦移民了去台灣
[00:02:57.880 --> 00:03:00.480]  今年一月到五月的時候
[00:03:00.480 --> 00:03:04.120]  已經有三千三百五十二個的香港人
[00:03:04.120 --> 00:03:06.800]  已經去了台灣居住
[00:03:06.800 --> 00:03:10.040]  是去年的同期的一倍
[00:03:10.040 --> 00:03:13.040]  而最新的是什麼呢?
[00:03:13.040 --> 00:03:16.480]  我想很多人若若欲試的就是去英國
[00:03:16.480 --> 00:03:20.200]  因為當年在一九九零年的時候
[00:03:20.200 --> 00:03:23.040]  只是給了五萬個的名額
[00:03:23.400 --> 00:03:25.440]  給香港人有居英權
[00:03:25.440 --> 00:03:29.640]  當時我們很多人說香港就是給英國出賣
[00:03:29.640 --> 00:03:32.120]  但現在他們已經宣佈
[00:03:32.120 --> 00:03:34.200]  只要有BNO的持有人
[00:03:34.200 --> 00:03:36.680]  或者他們未成年的家人
[00:03:36.680 --> 00:03:38.600]  是可以隨著他們移去的
[00:03:38.600 --> 00:03:41.200]  大概有三百萬的家庭
[00:03:41.200 --> 00:03:44.000]  可以在未來的日子裏面留在英國
[00:03:44.000 --> 00:03:45.600]  五年再加一年之後
[00:03:45.600 --> 00:03:48.800]  就可以申請離帶去入籍
[00:03:48.800 --> 00:03:51.280]  其實在這個消息一出的時候
[00:03:51.280 --> 00:03:54.920]  我就聯絡了一些英國的弟兄姊妹和牧師
[00:03:54.920 --> 00:03:57.880]  我跟他們說你們要好好的預備迎接
[00:03:57.880 --> 00:03:59.080]  有很多香港人來
[00:03:59.080 --> 00:04:01.200]  你們教會要有這個準備
[00:04:01.200 --> 00:04:02.960]  很好的一位弟兄
[00:04:02.960 --> 00:04:06.120]  於是就聯絡了英國不同的教會
[00:04:06.120 --> 00:04:07.880]  或者一些弟兄姊妹的長輩
[00:04:07.880 --> 00:04:10.480]  組成了一個組織
[00:04:10.480 --> 00:04:15.120]  就很樂意義務地去解答香港人的問題
[00:04:15.120 --> 00:04:17.440]  如果弟兄姊妹有需要可以找我
[00:04:17.440 --> 00:04:19.320]  我可以將他們的資料傳給大家
[00:04:19.440 --> 00:04:21.560]  你可以離帶去問他們一些問題
[00:04:21.560 --> 00:04:26.080]  而剛剛時代論壇的一個報道
[00:04:26.080 --> 00:04:29.920]  上兩星期在曼徹斯特教會裏面的一間教會
[00:04:29.920 --> 00:04:32.040]  在網上有一個分享
[00:04:32.040 --> 00:04:34.200]  是講到香港人如果來到英國
[00:04:34.200 --> 00:04:36.080]  是怎樣離帶去要面對甚麼事
[00:04:36.080 --> 00:04:38.080]  同一時間裏面
[00:04:38.080 --> 00:04:41.120]  有六千個的點擊率
[00:04:41.120 --> 00:04:44.600]  即是說至少有六千個的家庭
[00:04:44.600 --> 00:04:47.280]  都是去看這個訊息
[00:04:47.800 --> 00:04:51.080]  可想而知其實很多人預備要離開
[00:04:51.080 --> 00:04:54.480]  而一間的移民顧問公司
[00:04:54.480 --> 00:04:55.520]  離帶人去港
[00:04:55.520 --> 00:04:57.280]  已經在上半年的時候
[00:04:57.280 --> 00:05:00.040]  協助了二百五十個家庭離開了香港
[00:05:00.040 --> 00:05:02.680]  是超出了二零一九年的一倍
[00:05:02.680 --> 00:05:08.120]  香港政府是沒有一個的數據
[00:05:08.120 --> 00:05:11.040]  有多少香港人離開香港
[00:05:11.040 --> 00:05:12.320]  移民去外地
[00:05:12.320 --> 00:05:13.280]  沒有這個數據
[00:05:13.280 --> 00:05:16.480]  但是二零一八年到二零一九年的時候
[00:05:16.800 --> 00:05:21.120]  申請良民證是超過了去年的四十個百分比
[00:05:21.120 --> 00:05:23.400]  已經有三萬三千人
[00:05:23.400 --> 00:05:25.080]  來申請良民證
[00:05:25.080 --> 00:05:26.720]  這就可以反映
[00:05:26.720 --> 00:05:28.640]  原來人心惶惶
[00:05:28.640 --> 00:05:30.200]  但我們在想
[00:05:30.200 --> 00:05:33.240]  如果我們離開香港去到異邦之地
[00:05:33.240 --> 00:05:36.240]  究竟會不會得到祝福呢
[00:05:36.240 --> 00:05:40.080]  我今天就會和大家在以西傑書第十一章裏面
[00:05:40.080 --> 00:05:41.760]  來探討這個課題
[00:05:41.760 --> 00:05:43.520]  我先去釋經
[00:05:43.520 --> 00:05:46.120]  然後再講我們的應用
[00:05:47.000 --> 00:05:48.320]  最近這一兩年裏面
[00:05:48.320 --> 00:05:50.360]  有一些人來我們裏面說
[00:05:50.360 --> 00:05:52.160]  牧師我再也不喜歡聽你的講道
[00:05:52.160 --> 00:05:54.240]  你的講道好像和以前很不同
[00:05:54.240 --> 00:05:56.720]  我就問他我的講道有什麼問題
[00:05:56.720 --> 00:05:59.200]  我釋經部份有沒有什麼問題呢
[00:05:59.200 --> 00:06:01.880]  他承認你講解聖經是沒有問題
[00:06:01.880 --> 00:06:03.640]  但是你用的例子
[00:06:03.640 --> 00:06:05.800]  或者你的應用我就很不認同
[00:06:05.800 --> 00:06:07.800]  我很深感受就是
[00:06:07.800 --> 00:06:09.920]  原來應用是很個人性的
[00:06:09.920 --> 00:06:11.320]  這時候
[00:06:11.320 --> 00:06:13.440]  最重要就是釋經的部份
[00:06:13.440 --> 00:06:15.320]  今天我們來我們裏面去看
[00:06:15.600 --> 00:06:17.920]  以西傑先知和一班人
[00:06:17.920 --> 00:06:21.680]  都是被迫無奈地離開自己的故鄉
[00:06:21.680 --> 00:06:23.440]  我們先來看
[00:06:23.440 --> 00:06:26.240]  以西傑書第一章的第一第二節
[00:06:26.240 --> 00:06:29.680]  這裏就講到時與地是怎樣
[00:06:29.680 --> 00:06:34.480]  「當三十年四月初五日
[00:06:34.480 --> 00:06:38.880]  以西傑在加巴魯河邊被擄的人中
[00:06:38.880 --> 00:06:40.400]  天就開了
[00:06:40.400 --> 00:06:42.320]  得見神的異象
[00:06:42.560 --> 00:06:47.480]  正是約瓦根王被擄去第五年四月初五日。」
[00:06:47.480 --> 00:06:49.840]  這裏很清楚講到
[00:06:49.840 --> 00:06:54.280]  原來以西傑就是被擄到巴比倫
[00:06:54.280 --> 00:06:57.880]  猶大王約瓦根服侍巴比倫王三年
[00:06:57.880 --> 00:06:59.120]  後來他背叛
[00:06:59.120 --> 00:07:02.800]  結果就被巴比倫來攻擊
[00:07:02.800 --> 00:07:05.760]  他們國家就陷在一個困境當中
[00:07:05.760 --> 00:07:10.840]  但原來神一早已經透過很多的僕人
[00:07:11.000 --> 00:07:13.440]  來提醒和警告他們
[00:07:13.440 --> 00:07:17.560]  只不過他們完全不去理會
[00:07:17.560 --> 00:07:18.960]  一笑置之
[00:07:18.960 --> 00:07:20.880]  我們一齊來看看
[00:07:20.880 --> 00:07:25.680]  「獵王記下」第十四章第一到第四節
[00:07:25.680 --> 00:07:27.560]  我們特別留意最後那一句
[00:07:27.560 --> 00:07:30.840]  「約瓦根年間
[00:07:30.840 --> 00:07:35.520]  巴比倫王來布甲尼撒上都猶大
[00:07:35.520 --> 00:07:38.080]  約瓦根服侍他三年
[00:07:38.080 --> 00:07:39.960]  然後背叛他
[00:07:40.440 --> 00:07:43.640]  耶和華使加勒底軍
[00:07:43.640 --> 00:07:44.760]  阿蘭軍
[00:07:44.760 --> 00:07:48.120]  摩押軍和阿滿人的軍
[00:07:48.120 --> 00:07:50.080]  來攻擊約瓦徑
[00:07:50.080 --> 00:07:51.640]  毀滅猶大
[00:07:51.640 --> 00:07:56.040]  正如耶和華藉他僕人眾仙之所說的
[00:07:56.040 --> 00:07:58.440]  這禍臨到猶大人
[00:07:58.440 --> 00:08:01.000]  承然是耶和華所命的
[00:08:01.000 --> 00:08:04.320]  要將他們從自己面前趕出
[00:08:04.320 --> 00:08:07.880]  是因馬拿西所犯的一切罪
[00:08:08.000 --> 00:08:10.480]  又因他流無辜人的血
[00:08:10.480 --> 00:08:12.880]  充滿了耶路撒冷
[00:08:12.880 --> 00:08:15.520]  耶和華決不肯赦免」
[00:08:15.520 --> 00:08:16.800]  這裡很清楚說
[00:08:16.800 --> 00:08:19.000]  其實神透過很多次
[00:08:19.000 --> 00:08:22.960]  不同的僕人來帶人去提醒、警告他們
[00:08:22.960 --> 00:08:25.960]  但是他們一直都沒有理會神的警告
[00:08:25.960 --> 00:08:28.440]  所以最後神就容讓他們來帶人去
[00:08:28.440 --> 00:08:29.640]  國家被滅亡
[00:08:29.640 --> 00:08:32.040]  十八王決定不會赦免他們
[00:08:32.040 --> 00:08:34.360]  好了,約瓦徑死了之後
[00:08:34.360 --> 00:08:37.240]  他的兒子就是約瓦根來登基
[00:08:37.560 --> 00:08:40.120]  但是他只是做了三個月的皇帝
[00:08:40.120 --> 00:08:44.480]  就被巴比倫王尼達去帶兵攻擊耶路撒冷
[00:08:44.480 --> 00:08:46.040]  他投降之後
[00:08:46.040 --> 00:08:49.200]  於是巴比倫將尼達去擄走了
[00:08:49.200 --> 00:08:52.640]  是擄走了這些王和王室成員
[00:08:52.640 --> 00:08:55.280]  和很多專業人士
[00:08:55.280 --> 00:08:57.080]  我們不讀這些經文大家看到
[00:08:57.080 --> 00:08:59.720]  就是當時很多人的尼達去被擄
[00:08:59.720 --> 00:09:04.120]  以西傑先知就是在這一班人當中
[00:09:04.120 --> 00:09:06.160]  被擄到巴比倫
[00:09:06.400 --> 00:09:08.000]  就成為俘虜
[00:09:08.000 --> 00:09:11.480]  要離開那個敗壞到不堪
[00:09:11.480 --> 00:09:12.800]  生活到坎坷
[00:09:12.800 --> 00:09:15.680]  他的出生之地就是猶大國
[00:09:15.680 --> 00:09:18.480]  我們留意原來以西傑
[00:09:18.480 --> 00:09:20.600]  他是祭司來的
[00:09:20.600 --> 00:09:24.040]  祭司就是在聖殿裡面尼達去服侍
[00:09:24.040 --> 00:09:26.920]  但是當他們擄到外地的時候
[00:09:26.920 --> 00:09:30.320]  就不再有聖殿給他們來工作
[00:09:30.320 --> 00:09:33.800]  但是他的侍奉其實沒有停止
[00:09:34.360 --> 00:09:36.520]  神父召以西傑
[00:09:36.520 --> 00:09:38.840]  不單作為祭司
[00:09:38.840 --> 00:09:42.840]  他更加成為先知神的代言人
[00:09:42.840 --> 00:09:45.600]  我想以西傑自己都沒有想過
[00:09:45.600 --> 00:09:49.000]  在一個被視為不潔之地的外邦地方
[00:09:49.000 --> 00:09:53.640]  可以尼達去服侍神的子民
[00:09:53.640 --> 00:09:55.880]  也可以去服侍神
[00:09:55.880 --> 00:09:59.560]  於是以西傑先知在這個地方裡面
[00:09:59.560 --> 00:10:02.320]  他見到很多很獨特的異象
[00:10:02.640 --> 00:10:07.160]  甚至神的令帶他由巴比倫
[00:10:07.160 --> 00:10:09.400]  回到耶路撒冷裡面
[00:10:09.400 --> 00:10:11.120]  是讓他看到
[00:10:11.120 --> 00:10:13.440]  令他很震驚的事
[00:10:13.440 --> 00:10:15.840]  原來神的榮耀
[00:10:15.840 --> 00:10:19.960]  是逐步逐步的離開耶路撒冷
[00:10:19.960 --> 00:10:22.600]  放棄他的子民
[00:10:22.600 --> 00:10:25.240]  留在耶路撒冷裡面的子民
[00:10:25.240 --> 00:10:27.000]  第十一章
[00:10:27.000 --> 00:10:30.040]  就是這個異象最後的一部分
[00:10:30.040 --> 00:10:31.720]  我們看到
[00:10:31.880 --> 00:10:35.400]  以西傑是被迫離開自己的地方
[00:10:35.400 --> 00:10:38.760]  但是在第八章到第十一章
[00:10:38.760 --> 00:10:41.960]  我們看到神是無奈地的
[00:10:41.960 --> 00:10:44.080]  離開他的子民
[00:10:44.080 --> 00:10:47.480]  在第六年六月初五日
[00:10:47.480 --> 00:10:50.240]  當以西傑坐在家裡的時候
[00:10:50.240 --> 00:10:53.000]  有猶大的長老去到他的面前
[00:10:53.000 --> 00:10:56.920]  在那裡神的靈就降在以西傑的身上
[00:10:56.920 --> 00:10:59.320]  請你記住長老
[00:10:59.520 --> 00:11:01.920]  就不等於是宗教領袖
[00:11:01.920 --> 00:11:05.680]  也可以是政治上的領袖
[00:11:05.680 --> 00:11:08.160]  可能是政界裡面的重要人物
[00:11:08.160 --> 00:11:11.000]  這些人很可能仍然忠於神
[00:11:11.000 --> 00:11:13.720]  他就特意來拜訪以西傑
[00:11:13.720 --> 00:11:17.960]  來尋問究竟神在我們身上有什麼計劃和什麼心意
[00:11:17.960 --> 00:11:20.640]  他們希望得到一些具體的指示
[00:11:20.640 --> 00:11:22.520]  可以力挽狂瀾
[00:11:22.520 --> 00:11:24.200]  在這一刻裡面
[00:11:24.200 --> 00:11:27.640]  神是讓以西傑先知見到異象
[00:11:28.800 --> 00:11:33.760]  這個異象和第一章所見的四活物的異象是很相似
[00:11:33.760 --> 00:11:35.760]  不過我們今天不講四活物了
[00:11:35.760 --> 00:11:39.640]  只會留在我的課程裡面才來跟大家講
[00:11:39.640 --> 00:11:42.600]  有天使尼達出現
[00:11:42.600 --> 00:11:45.760]  將祂帶到耶路撒冷
[00:11:45.760 --> 00:11:47.760]  去到耶路撒冷裡面
[00:11:47.760 --> 00:11:51.080]  去見到一個很特別的景象
[00:11:51.080 --> 00:11:52.360]  是令祂震驚的
[00:11:52.360 --> 00:11:54.560]  為了方便大家的了解
[00:11:54.560 --> 00:11:56.640]  我特意列了一個表出來
[00:11:56.640 --> 00:11:58.480]  給大家尼達人去看
[00:11:58.760 --> 00:12:01.840]  先尼達人去見到祭壇門的北邊
[00:12:01.840 --> 00:12:05.760]  有一些人來敬拜一些忌邪的偶像
[00:12:05.760 --> 00:12:09.600]  接著還要挖開那個牆的時候
[00:12:09.600 --> 00:12:11.760]  裡面原來還有密室
[00:12:11.760 --> 00:12:15.120]  密室裡面有以色列的七十個長老
[00:12:15.120 --> 00:12:19.200]  來去跪拜那些不同的偶像
[00:12:19.200 --> 00:12:22.880]  接著去到外院朝北的門口
[00:12:23.240 --> 00:12:28.880]  有些婦女圍著一個假神塔莫斯來哭泣
[00:12:28.880 --> 00:12:31.800]  但是最令祂震驚的是什麼呢?
[00:12:31.800 --> 00:12:34.200]  就是聖殿的中心點
[00:12:34.200 --> 00:12:36.160]  在祭壇裡面
[00:12:36.160 --> 00:12:39.560]  有二十五個人背著祭壇
[00:12:39.560 --> 00:12:42.080]  向東方尼達人去拜日頭
[00:12:42.080 --> 00:12:44.600]  我們先尼達人去看看
[00:12:44.600 --> 00:12:47.120]  那個情況是怎麼一回事
[00:12:47.120 --> 00:12:49.160]  如果你留意到的時候
[00:12:49.160 --> 00:12:50.320]  這群人是做什麼的呢?
[00:12:50.320 --> 00:12:52.360]  原來有七十個長老
[00:12:52.360 --> 00:12:53.520]  尼達人去做了一些事
[00:12:53.520 --> 00:12:57.360]  我們去看以色列書第八章的第十一節
[00:12:57.360 --> 00:12:58.720]  第八章的第十一節
[00:12:58.720 --> 00:13:04.600]  「在這些像前有以色列家的七十個長老站立
[00:13:04.600 --> 00:13:09.120]  沙番的兒子阿薩尼亞也站在其中
[00:13:09.120 --> 00:13:11.080]  各人手拿香爐
[00:13:11.080 --> 00:13:13.520]  煙雲的香氣上騰」
[00:13:13.520 --> 00:13:17.360]  原來他們拜的那些偶像、那些假神
[00:13:17.360 --> 00:13:19.200]  是動物的頭
[00:13:19.200 --> 00:13:21.480]  然後是人的身體
[00:13:21.760 --> 00:13:25.800]  這個就是巴比倫和埃及所拜的那些假神
[00:13:25.800 --> 00:13:29.160]  我想我們去過埃及也見過那些公仔
[00:13:29.160 --> 00:13:31.280]  就是那些狼的頭
[00:13:31.280 --> 00:13:32.600]  然後人的身體
[00:13:32.600 --> 00:13:34.160]  跟我們中國人很相似
[00:13:34.160 --> 00:13:36.240]  記不記得地獄裡面
[00:13:36.240 --> 00:13:38.560]  那些就是牛頭馬面
[00:13:38.560 --> 00:13:40.720]  他是牛頭馬的面
[00:13:40.720 --> 00:13:41.920]  但是人的身體
[00:13:41.920 --> 00:13:45.600]  跟巴比倫那些偶像其實是很相似的
[00:13:45.600 --> 00:13:47.600]  七十個長老
[00:13:47.600 --> 00:13:51.560]  是代表了以色列整體的百姓
[00:13:51.800 --> 00:13:55.520]  他們拿香爐來跪拜這些假神
[00:13:55.520 --> 00:13:57.280]  為什麼他們會這樣做呢?
[00:13:57.280 --> 00:13:59.360]  原來有一個原因的
[00:13:59.360 --> 00:14:02.000]  第八章的第十二節
[00:14:02.000 --> 00:14:04.000]  我們一起來看
[00:14:04.000 --> 00:14:06.320]  「他對我說
[00:14:06.320 --> 00:14:07.600]  人子啊
[00:14:07.600 --> 00:14:09.520]  以色列家的長老
[00:14:09.520 --> 00:14:12.880]  暗中在各人畫像屋裡所行的
[00:14:12.880 --> 00:14:14.480]  你看見了嗎?
[00:14:14.480 --> 00:14:16.360]  他們常說
[00:14:16.360 --> 00:14:18.520]  耶和華看不見我們
[00:14:18.520 --> 00:14:20.960]  耶和華已經離棄這地」
[00:14:21.520 --> 00:14:24.360]  他們為什麼會跪拜這些假神呢?
[00:14:24.360 --> 00:14:26.080]  他們有一個原因就是說
[00:14:26.080 --> 00:14:27.800]  神看不見的
[00:14:27.800 --> 00:14:30.320]  甚至就算他看到也好
[00:14:30.320 --> 00:14:32.160]  他已經離開了我們
[00:14:32.160 --> 00:14:34.920]  因為當我們面對自己的國家
[00:14:34.920 --> 00:14:36.440]  那個敗壞
[00:14:36.440 --> 00:14:38.360]  各世一路的衰落
[00:14:38.360 --> 00:14:39.760]  他們見到自己的國家
[00:14:39.760 --> 00:14:41.600]  不是被埃及來攻擊
[00:14:41.600 --> 00:14:43.960]  而是被巴比倫尼達去挑戰
[00:14:43.960 --> 00:14:45.840]  而他們打仗的時候
[00:14:45.840 --> 00:14:47.240]  往往是輸的
[00:14:47.240 --> 00:14:48.600]  他就會覺得
[00:14:48.600 --> 00:14:50.880]  我們的神怎麼會來尼達爾區
[00:14:51.000 --> 00:14:51.640]  愛我們
[00:14:51.640 --> 00:14:52.560]  如果他愛我們的時候
[00:14:52.560 --> 00:14:54.360]  我們怎麼會淪落到這樣的地步呢?
[00:14:54.360 --> 00:14:56.160]  所以神已經離開了我們
[00:14:56.160 --> 00:14:58.480]  或者就算他在這裡
[00:14:58.480 --> 00:15:00.000]  但我們的神
[00:15:00.000 --> 00:15:01.960]  是軟弱無能
[00:15:01.960 --> 00:15:04.320]  你看看巴比倫的強國
[00:15:04.320 --> 00:15:06.600]  他們的神不是很好嗎?
[00:15:06.600 --> 00:15:09.880]  所以於是他們沒有放棄他們的信仰
[00:15:09.880 --> 00:15:12.240]  但他們多元化的
[00:15:12.240 --> 00:15:14.720]  尼達爾去敬拜另外一些的神
[00:15:14.720 --> 00:15:17.000]  但他們沒有反省
[00:15:17.000 --> 00:15:20.040]  原來過去先知已經責備過他們
[00:15:20.040 --> 00:15:22.160]  提醒他們你們拜假神的時候
[00:15:22.160 --> 00:15:23.480]  就會淪落的了
[00:15:23.480 --> 00:15:26.360]  但他們只是一笑置之
[00:15:26.360 --> 00:15:27.920]  嗤之以鼻
[00:15:27.920 --> 00:15:30.440]  沒有來尼達爾區聽這些警告
[00:15:30.440 --> 00:15:32.240]  但很可悲
[00:15:32.240 --> 00:15:34.400]  我見到一些基督徒
[00:15:34.400 --> 00:15:35.560]  我認識他們
[00:15:35.560 --> 00:15:37.960]  他們沒有放棄基督教的信仰
[00:15:37.960 --> 00:15:40.760]  但他們同樣會來尼達爾區
[00:15:40.760 --> 00:15:42.960]  探索另外一些的宗教信仰
[00:15:42.960 --> 00:15:44.920]  特別是很想在經濟上
[00:15:44.920 --> 00:15:46.640]  尼達爾區順風順水
[00:15:46.640 --> 00:15:49.400]  於是可能就會接受一些同事的介紹
[00:15:49.400 --> 00:15:52.320]  尼達爾區擺設某些東西在自己家裏
[00:15:52.320 --> 00:15:55.200]  我真的很難去接受
[00:15:55.200 --> 00:15:57.240]  為何有些人可以這樣做
[00:15:57.240 --> 00:15:59.400]  但現實裏面
[00:15:59.400 --> 00:16:01.040]  我見到有些這樣的人
[00:16:01.040 --> 00:16:02.000]  是很可悲的
[00:16:02.000 --> 00:16:04.240]  我們再去尼達爾區看
[00:16:04.240 --> 00:16:07.040]  繼續先知就看到
[00:16:07.040 --> 00:16:10.880]  原來另外還有一些事令他們很氣憤
[00:16:10.880 --> 00:16:14.960]  原來有外縣朝北的門口
[00:16:14.960 --> 00:16:18.400]  有班婦女為塔莫斯來哭泣
[00:16:18.400 --> 00:16:20.840]  塔莫斯是一個神
[00:16:20.840 --> 00:16:24.960]  但他在四月的時候就會死亡
[00:16:24.960 --> 00:16:26.880]  當他死亡的時候
[00:16:26.880 --> 00:16:28.480]  如果有人來尼達爾區哭泣
[00:16:28.480 --> 00:16:30.800]  就會來尼達爾區希望可以叫醒他
[00:16:30.800 --> 00:16:33.280]  於是在秋天的時候
[00:16:33.280 --> 00:16:34.800]  他就會復活
[00:16:34.800 --> 00:16:36.320]  當他復活的時候
[00:16:36.320 --> 00:16:37.920]  就會降雨水
[00:16:37.920 --> 00:16:40.080]  他們在農作業的社會裏面
[00:16:40.080 --> 00:16:41.600]  是很需要雨水
[00:16:41.600 --> 00:16:43.920]  所以他們特別為他們哭泣
[00:16:43.920 --> 00:16:46.320]  這個原來是他們宗教的禮儀
[00:16:47.120 --> 00:16:49.480]  就好像我出席過一個喪禮
[00:16:49.480 --> 00:16:50.720]  我記得很清楚
[00:16:50.720 --> 00:16:52.520]  好像是客家籍的
[00:16:52.520 --> 00:16:54.240]  有些人死了的時候
[00:16:54.240 --> 00:16:55.640]  他們就會在哭泣
[00:16:55.640 --> 00:16:57.760]  哭得很大聲
[00:16:57.760 --> 00:16:59.000]  很痛楚的
[00:16:59.000 --> 00:17:01.920]  我走過去一跟他來尼達爾區聊天的時候
[00:17:01.920 --> 00:17:03.040]  安慰他的時候
[00:17:03.040 --> 00:17:04.640]  他馬上原來會收聲
[00:17:04.640 --> 00:17:06.400]  然後跟你說完一輪話
[00:17:06.400 --> 00:17:07.720]  但他又沒甚麼眼淚
[00:17:07.720 --> 00:17:09.280]  你一跟他完結之後
[00:17:09.280 --> 00:17:19.400]  原來那是他們的一個禮儀,這班婦女來尼達爾區忘記了
[00:17:19.400 --> 00:17:23.200]  原來是神賜下春雨秋雨給他們
[00:17:23.200 --> 00:17:26.800]  但他們竟然來尼達爾區為塔莫斯哭泣
[00:17:26.800 --> 00:17:28.600]  不單這樣
[00:17:28.600 --> 00:17:32.600]  神再引導他們到內院最深處
[00:17:32.600 --> 00:17:35.520]  內院的廊址就是祭壇的中間
[00:17:35.520 --> 00:17:38.280]  這個廊址就是聖殿的主體
[00:17:38.280 --> 00:17:41.120]  就是他們要去敬拜神獻祭的地方
[00:17:41.120 --> 00:17:43.120]  但原來最深的地方
[00:17:43.120 --> 00:17:45.480]  竟然是有最大的罪
[00:17:45.480 --> 00:17:50.680]  有二十五個人來尼達爾區背著這個祭壇
[00:17:50.680 --> 00:17:53.280]  朝東的來拜太陽
[00:17:53.280 --> 00:17:57.600]  這二十五個人可能就是二十四班的祭司
[00:17:57.600 --> 00:18:01.520]  因為他們有二十四班人來尼達爾區輪住來尼達爾區侍奉
[00:18:01.520 --> 00:18:04.680]  再加一個大祭司就是二十五個人
[00:18:04.680 --> 00:18:07.080]  聖所就是朝東的
