
[00:00:00.000 --> 00:00:02.800]  我們剛剛講完一卷書,叫做什麼書呀?
[00:02:44.300 --> 00:02:47.500]  我呢,就應該呢,都會覺得
[00:02:47.500 --> 00:02:50.600]  哇!沒理由啊,去這個餐廳,這樣放不對板
[00:02:50.600 --> 00:02:52.200]  我就下一次不去的
[00:02:52.200 --> 00:02:54.900]  但是我覺得我兒子做得比我更好啊
[00:02:54.900 --> 00:02:57.400]  因爲搞清楚,結果怎麼樣呢
[00:02:57.400 --> 00:03:01.900]  那侍應就明白,就拿了一碟飯走了
[00:03:01.900 --> 00:03:04.100]  接着一會兒就拿回一碟飯出來
[00:03:04.100 --> 00:03:08.200]  上面真是有龍蝦和帶子,原來不用隱藏的
[00:03:08.200 --> 00:03:10.600]  於是乎呢,我就看一看Pasta N
[00:03:10.600 --> 00:03:13.600]  啊!這樣,Do you want to change?這樣
[00:03:13.600 --> 00:03:16.800]  Pasta N,我想他喫得比較快了
[00:03:16.800 --> 00:03:19.300]  喫了半碟了,他看一看
[00:03:19.300 --> 00:03:23.100]  嗯,no need的,可能他覺得應該喫慢一點
[00:03:23.100 --> 00:03:24.600]  可以換一碟,這樣
[00:03:24.600 --> 00:03:25.900]  我自己的看法呢
[00:03:25.900 --> 00:03:29.600]  當然不會個個像我兒子那樣,舉手會換啊
[00:03:29.600 --> 00:03:32.400]  但是我都很欣賞他,他想搞清楚
[00:03:32.400 --> 00:03:34.100]  所以我決定下次都會去喫的
[00:03:34.100 --> 00:03:36.700]  因爲搞清楚之後呢,這個好的服務態度
[00:03:36.700 --> 00:03:40.800]  但我講這篇,到之前,我都想做一個普查
[00:03:40.800 --> 00:03:42.700]  如果你面對這個情況
[00:03:42.700 --> 00:03:45.500]  你會好像我兒子那樣,換了一碟啊
[00:03:45.500 --> 00:03:48.400]  還是像我這樣,不出聲,下次不去,這樣
[00:03:48.400 --> 00:03:51.400]  現在普查開始,有三秒你想想啊
[00:03:51.400 --> 00:03:52.700]  三,二,一
[00:03:52.700 --> 00:03:57.100]  如果你會好像我兒子一樣,舉手會問兩次的
[00:03:57.100 --> 00:03:58.600]  你現在可以舉手了
[00:03:58.600 --> 00:04:01.800]  哇,好多啊,可以放下手
[00:04:01.800 --> 00:04:05.900]  如果你好像我這樣,默默不說,下次不去,你可以舉手了
[00:04:05.900 --> 00:04:11.000]  哇,五對五啊,我都不是,少數民族啊
[00:04:11.000 --> 00:04:12.900]  爲什麼講這個東西這麼重要呢
[00:04:12.900 --> 00:04:16.800]  喫東西不是什麼重要的事,我們可以選擇
[00:04:16.800 --> 00:04:21.500]  不過,我們講到加拉太書這件事呢
[00:04:21.500 --> 00:04:24.400]  就真的一定要出聲了
[00:04:24.400 --> 00:04:27.800]  因爲它涉及的東西,非常重要
[00:04:27.800 --> 00:04:31.700]  這個真理如果不出聲呢
[00:04:31.700 --> 00:04:37.300]  影響到世世代代,甚至今天的你啊,行不行啊
[00:04:37.300 --> 00:04:39.900]  什麼事發生呢,我們立刻進入第一章
[00:04:39.900 --> 00:04:41.300]  我會有些講解
[00:04:41.300 --> 00:04:46.000]  這個書卷是寫在主後48到49年
[00:04:46.000 --> 00:04:49.800]  是保羅第一次宣教,旅程之後
[00:04:49.800 --> 00:04:53.100]  也是保羅第一個書卷寫出來的
[00:04:53.100 --> 00:04:56.900]  當時大概耶穌死後,昇天十幾年
[00:04:56.900 --> 00:05:00.500]  就是保羅第一次宣教,去了這個地方
[00:05:00.500 --> 00:05:05.000]  是小亞細亞,也是加拉太省,路斯德
[00:05:05.000 --> 00:05:09.800]  而過年就是今天,土耳其,其中一個重要的城市
[00:05:09.800 --> 00:05:15.500]  在那裏他寫封信,發生了一些重要的事
[00:05:15.500 --> 00:05:18.800]  他不得不出聲,行不行啊
[00:05:18.800 --> 00:05:20.200]  好了,那是什麼事呢
[00:05:20.200 --> 00:05:22.500]  我們先看多一點背景
[00:05:22.500 --> 00:05:24.800]  我們就立刻會看下內容
[00:05:24.800 --> 00:05:27.600]  好,我們先讀第一節,第二節
[00:05:27.600 --> 00:05:29.300]  我們一起讀好嗎,預備起
[00:05:29.300 --> 00:05:35.500]  作是徒的保羅,不是猶於人,也不是直着人
[00:05:35.500 --> 00:05:41.100]  乃是直着耶穌基督,而要伴從祭旅途的故事
[00:05:41.100 --> 00:05:47.900]  "王一世之國,同在同在義兵,寫封十幾年"
[00:05:47.900 --> 00:05:49.400]  好了,加拉太國教會
[00:05:49.400 --> 00:05:54.800]  這個的引言,書信的開始是得意的
[00:05:54.800 --> 00:05:56.100]  爲什麼得意呢,我會講一下
[00:05:56.100 --> 00:05:57.900]  一般我們看下爲什麼得意
[00:05:57.900 --> 00:06:00.600]  就是比較保羅其他的書信
[00:06:00.600 --> 00:06:02.900]  有什麼特出要講的地方
[00:06:02.900 --> 00:06:08.200]  當日的書信,一開始不是寫"就書人"
[00:06:08.200 --> 00:06:10.300]  今天是這樣的,我們email(郵件)也是這樣
[00:06:10.300 --> 00:06:12.500]  D 啊,John John 這樣
[00:06:12.500 --> 00:06:14.300]  親我,即是誰先
[00:06:14.300 --> 00:06:18.000]  當時不是先講了寫書的人是誰
[00:06:18.000 --> 00:06:19.200]  他講了是保羅
[00:06:19.200 --> 00:06:21.000]  不過保羅之前加兩個字
[00:06:21.000 --> 00:06:24.300]  是作什麼的保羅,是啦,使徒
[00:06:24.300 --> 00:06:28.000]  使徒代表基督的大使,對不對
[00:06:28.000 --> 00:06:30.100]  Ambassador
[00:06:30.100 --> 00:06:33.100]  但很有趣,他講,他的身份
[00:06:33.100 --> 00:06:34.700]  之後他特別講一樣東西
[00:06:34.700 --> 00:06:39.200]  他說不是猶於人,也不是直着人
[00:06:39.200 --> 00:06:41.700]  即是說他的身份不是人給他的
[00:06:41.700 --> 00:06:45.000]  是耶穌基督死裏奉附父神
[00:06:45.000 --> 00:06:46.500]  叫他給他的身份
[00:06:46.500 --> 00:06:48.600]  啊,我們知道,有東西聽了
[00:06:48.600 --> 00:06:50.200]  如果有一天我來講道
[00:06:50.200 --> 00:06:51.800]  我突然上臺,我講
[00:06:51.800 --> 00:06:53.400]  我今天可以服侍大家
[00:06:53.400 --> 00:06:55.600]  不是執事給我的權柄
[00:06:55.600 --> 00:06:58.200]  也不是大家在AGM通過
[00:06:58.200 --> 00:07:00.000]  當然也是的
[00:07:00.000 --> 00:07:01.300]  那你知道有東西聽了
[00:07:01.300 --> 00:07:04.400]  我是神高立的牧者
[00:07:04.400 --> 00:07:06.200]  我有東西要講
[00:07:06.200 --> 00:07:08.400]  有重要的東西要講
[00:07:08.400 --> 00:07:10.800]  即是說他超越了人的教導
[00:07:10.800 --> 00:07:13.600]  有東西要教這幫人
[00:07:13.600 --> 00:07:15.400]  而他將要講的東西
[00:07:15.400 --> 00:07:17.600]  不是他們賦予的權柄
[00:07:17.600 --> 00:07:19.200]  哦,緊張了
[00:07:19.200 --> 00:07:20.800]  竟然第一二句
[00:07:20.800 --> 00:07:25.000]  已經講了一個那麼重要的開始
[00:07:25.000 --> 00:07:26.000]  大家
[00:07:26.000 --> 00:07:27.500]  Fasten your seatbelt
[00:07:27.500 --> 00:07:28.400]  坐穩了
[00:07:28.400 --> 00:07:30.400]  跟教練講,坐穩了
[00:07:30.400 --> 00:07:32.100]  坐穩,有東西聽了
[00:07:32.100 --> 00:07:34.000]  好了,接着看下去
[00:07:34.000 --> 00:07:35.800]  或者這樣講
[00:07:35.800 --> 00:07:37.300]  或者介紹不是人
[00:07:37.300 --> 00:07:39.500]  又可以講多一點點
[00:07:39.500 --> 00:07:41.600]  即是說如果我們今天回教會
[00:07:41.600 --> 00:07:42.500]  一般來講
[00:07:42.500 --> 00:07:44.400]  我問爲什麼你會回來阿根堂
[00:07:44.400 --> 00:07:46.300]  很多都是因爲我家人帶
[00:07:46.300 --> 00:07:48.700]  同時帶,很正常
[00:07:48.700 --> 00:07:51.000]  有時我問爲什麼你會回阿根堂
[00:07:51.000 --> 00:07:52.800]  有些弟兄姐妹會這樣講
[00:07:52.800 --> 00:07:54.600]  耶穌叫我回來
[00:07:54.600 --> 00:07:56.800]  耶穌叫你回來,什麼意思
[00:07:56.800 --> 00:07:59.600]  就是耶穌是你的知心友
[00:07:59.600 --> 00:08:01.400]  是你的家人叫你回來,還是怎樣
[00:08:01.400 --> 00:08:02.700]  那我再問一句
[00:08:02.700 --> 00:08:05.400]  你意思是什麼,耶穌叫你回來
[00:08:05.400 --> 00:08:07.600]  耶穌叫我回來,這樣
[00:08:07.600 --> 00:08:08.400]  真的有趣
[00:08:08.400 --> 00:08:10.000]  有時我再問幾句
[00:08:10.000 --> 00:08:12.600]  有一次我跟一個信徒問
[00:08:12.600 --> 00:08:13.600]  爲什麼帶你回耶穌
[00:08:13.600 --> 00:08:15.000]  帶你回來,什麼意思
[00:08:15.000 --> 00:08:16.000]  我就這麼講了
[00:08:16.000 --> 00:08:19.000]  他說,其實我以前回教會都沒回一段時間
[00:08:19.000 --> 00:08:21.800]  但是我剛剛公司有些事發生
[00:08:21.800 --> 00:08:23.400]  我很失落
[00:08:23.400 --> 00:08:25.600]  我回家的過程經過教會
[00:08:25.600 --> 00:08:28.100]  突然間聽到一把聲音
[00:08:28.100 --> 00:08:32.200]  陳海講,你是時候回教會
[00:08:32.200 --> 00:08:35.000]  很真實
[00:08:35.000 --> 00:08:40.300]  有一次有新朋友,有親人帶他來
[00:08:40.300 --> 00:08:41.200]  我們都很喜歡
[00:08:41.200 --> 00:08:42.800]  有新朋友來的時候
[00:08:42.800 --> 00:08:45.400]  我們一開始說要祈禱
[00:08:45.400 --> 00:08:48.500]  這個新的朋友還沒祈禱
[00:08:48.500 --> 00:08:50.900]  一起牀
[00:08:50.900 --> 00:08:52.800]  他就聽到神跟他說
[00:08:52.800 --> 00:08:55.400]  這間是牧養你的教會
[00:08:55.400 --> 00:08:56.600]  你要留下
[00:08:56.600 --> 00:08:58.300]  哇,是不是很奇妙
[00:08:58.300 --> 00:09:00.400]  神會講話的
[00:09:00.400 --> 00:09:02.000]  神會講話的,是嗎
[00:09:02.000 --> 00:09:03.400]  是吧,對吧
[00:09:03.400 --> 00:09:05.600]  跟旁邊的人說,神會講話的
[00:09:05.600 --> 00:09:08.100]  保羅當天很清楚地說
[00:09:08.100 --> 00:09:10.400]  祂的啓示不是人來的
[00:09:10.400 --> 00:09:11.400]  爲什麼這樣呢
[00:09:11.400 --> 00:09:13.000]  我這個看法你們會更加明白
[00:09:13.000 --> 00:09:14.800]  接着第3,第4,第5節
[00:09:14.800 --> 00:09:16.500]  跟我們一起講,1,2,3
[00:09:16.500 --> 00:09:21.000]  願因爲平安從父神與我們的主
[00:09:21.000 --> 00:09:23.600]  耶穌基督歸於你們
[00:09:23.600 --> 00:09:26.200]  基督是我們父神的使者
[00:09:26.200 --> 00:09:28.400]  爲我們受罪的祭典
[00:09:28.400 --> 00:09:30.400]  要求當王朝祭典的時候
[00:09:30.400 --> 00:09:31.800]  我們都要祭禱
[00:09:31.800 --> 00:09:34.400]  但願榮耀歸於神
[00:09:34.400 --> 00:09:37.000]  直到永永遠遠
[00:09:37.000 --> 00:09:38.300]  他又講了
[00:09:38.300 --> 00:09:41.700]  他說,我們要脫離罪惡的世代
[00:09:41.700 --> 00:09:43.500]  世代是充滿罪惡
[00:09:43.500 --> 00:09:44.900]  今天也是,當天也是
[00:09:44.900 --> 00:09:46.000]  今天我見到很多
[00:09:46.000 --> 00:09:48.900]  見到開新聞是會嚇到你的
[00:09:48.900 --> 00:09:51.200]  秦鴻佳事件
[00:09:51.200 --> 00:09:53.200]  蔡什麼鳳
[00:09:53.200 --> 00:09:54.800]  嚇到,是吧
[00:09:54.800 --> 00:09:55.900]  或者剛纔我講過
[00:09:55.900 --> 00:09:57.700]  弟兄二次人生
[00:09:57.700 --> 00:09:58.700]  保羅做了很多的
[00:09:58.700 --> 00:10:00.200]  跌入陷阱
[00:10:00.200 --> 00:10:02.300]  很艱難才恢復起來
[00:10:02.300 --> 00:10:06.000]  因爲福音很多誘惑
[00:10:06.000 --> 00:10:07.800]  打仗的聲音
[00:10:07.800 --> 00:10:08.800]  販毒的聲音
[00:10:08.800 --> 00:10:09.800]  很多罪惡
[00:10:09.800 --> 00:10:11.800]  接着他講,救我們脫離罪惡
[00:10:11.800 --> 00:10:13.800]  是因爲耶穌基督
[00:10:13.800 --> 00:10:15.800]  祂自己
[00:10:15.800 --> 00:10:19.400]  這個是他一開始講的前節
[00:10:19.400 --> 00:10:22.000]  立刻進入我們今天的主題
[00:10:22.000 --> 00:10:24.200]  我將會分享幾點
[00:10:24.200 --> 00:10:25.100]  三點
[00:10:25.100 --> 00:10:27.100]  第一點,講什麼呢
[00:10:27.100 --> 00:10:30.400]  第六節一開始,專入直錄了
[00:10:30.400 --> 00:10:31.200]  他要講話
[00:10:31.200 --> 00:10:32.600]  第六、第七節
[00:10:32.600 --> 00:10:33.400]  我們一起討論,好嗎
[00:10:33.400 --> 00:10:34.600]  一、二、三
[00:10:34.600 --> 00:10:37.600]  我希祈你們這魔法
[00:10:37.600 --> 00:10:39.600]  離開那直着
[00:10:39.600 --> 00:10:42.600]  基督之恩照你們的
[00:10:42.600 --> 00:10:44.600]  最崇祀的福音
[00:10:44.600 --> 00:10:46.600]  怕命不是福音
[00:10:46.600 --> 00:10:49.600]  不過有些人教訓你們
[00:10:49.600 --> 00:10:52.600]  要把基督的福音引開你們
[00:10:52.600 --> 00:10:54.600]  立刻第六節,講什麼呢
[00:10:54.600 --> 00:10:56.600]  我什麼,希祈
[00:10:57.600 --> 00:10:59.600]  他剛剛去完宣教
[00:10:59.600 --> 00:11:01.600]  這幫人成了主
[00:11:01.600 --> 00:11:05.600]  他希祈這麼快就離開了
[00:11:05.600 --> 00:11:07.600]  去從什麼的福音
[00:11:07.600 --> 00:11:09.600]  別的福音
[00:11:09.600 --> 00:11:11.600]  恐怖的東西就發生了
[00:11:11.600 --> 00:11:13.600]  他都說自己是福音
[00:11:13.600 --> 00:11:17.600]  但是他改了些別的福音
[00:11:17.600 --> 00:11:20.600]  保羅講,這樣就不是福音
[00:11:20.600 --> 00:11:23.600]  不過有些人搞
[00:11:23.600 --> 00:11:25.600]  有些假教師要搞你
[00:11:25.600 --> 00:11:27.600]  令這個更改了福音
[00:11:27.600 --> 00:11:29.600]  再不是福音
[00:11:29.600 --> 00:11:31.600]  第一點我們要學,我們要分辨真偽
[00:11:31.600 --> 00:11:37.600]  而重要的東西要直斥其非
[00:11:37.600 --> 00:11:41.600]  因爲那個事關重大
[00:11:41.600 --> 00:11:43.600]  這裏提到別的福音
[00:11:43.600 --> 00:11:45.600]  不是福音來的
[00:11:45.600 --> 00:11:47.600]  這裏講到基督的福音更改
[00:11:47.600 --> 00:11:49.600]  是等於偽福音
[00:11:49.600 --> 00:11:51.600]  我們經常都講
[00:11:51.600 --> 00:11:53.600]  學好的要三年
[00:11:53.600 --> 00:11:55.600]  學壞要多久
[00:11:55.600 --> 00:11:57.600]  三天就可以了
[00:11:57.600 --> 00:11:59.600]  而且我們都知道
[00:11:59.600 --> 00:12:01.600]  人非身而知者
[00:12:01.600 --> 00:12:05.600]  我們不是人一出世身就知道
[00:12:05.600 --> 00:12:08.600]  我們要學習慢慢才知道的東西
[00:12:08.600 --> 00:12:10.600]  我們慢慢學習知道
[00:12:10.600 --> 00:12:12.600]  但是又知道一點不知道一點
[00:12:12.600 --> 00:12:14.600]  我們慢慢就可能會漏局了
[00:12:14.600 --> 00:12:16.600]  今天我們也是
[00:12:16.600 --> 00:12:19.600]  我們要懂得分辨偽的東西
[00:12:19.600 --> 00:12:23.600]  其實我們一定要懂得真的東西是怎樣
[00:12:23.600 --> 00:12:25.600]  例如如果你說
[00:12:25.600 --> 00:12:29.600]  陳牧師我整個偽師母被你騙
[00:12:29.600 --> 00:12:31.600]  你以爲你做不到嗎
[00:12:31.600 --> 00:12:33.600]  哎呀一回到家裏
[00:12:33.600 --> 00:12:35.600]  有人跟我說
[00:12:35.600 --> 00:12:37.600]  我又不告訴你師母叫我什麼回家
[00:12:37.600 --> 00:12:39.600]  哎呀回來了
[00:12:39.600 --> 00:12:41.600]  你整個假的師母家裏
[00:12:41.600 --> 00:12:43.600]  你以爲你騙不騙得到我
[00:12:43.600 --> 00:12:45.600]  她是真還是假
[00:12:45.600 --> 00:12:47.600]  會不會啊
[00:12:47.600 --> 00:12:49.600]  師母有幾個特質
[00:12:49.600 --> 00:12:51.600]  很難模仿的
[00:12:51.600 --> 00:12:53.600]  師母第一個特質是什麼呢
[00:12:53.600 --> 00:12:55.600]  是漂亮的嘛
[00:12:55.600 --> 00:12:58.600]  看來大家不是很同意
[00:12:58.600 --> 00:13:00.600]  大家笑多一次
[00:13:00.600 --> 00:13:02.600]  拍下照片給師母
[00:13:02.600 --> 00:13:04.600]  第二她不單止漂亮
[00:13:04.600 --> 00:13:06.600]  她還是妙調
[00:13:06.600 --> 00:13:08.600]  不單止妙調
[00:13:08.600 --> 00:13:10.600]  還是腥甜
[00:13:10.600 --> 00:13:12.600]  又煮飯好更重要
[00:13:12.600 --> 00:13:14.600]  她照顧得我好
[00:13:14.600 --> 00:13:16.600]  她一照顧我我就知道
[00:13:16.600 --> 00:13:19.600]  她照顧的方法大家是不會知道的
[00:13:19.600 --> 00:13:21.600]  因爲我認識她
[00:13:21.600 --> 00:13:22.600]  是嗎
[00:13:22.600 --> 00:13:23.600]  如果你說我
[00:13:23.600 --> 00:13:25.600]  你要模仿我的兒子都很難的
[00:13:25.600 --> 00:13:26.600]  爲什麼
[00:13:26.600 --> 00:13:28.600]  因爲你不知道我回家
[00:13:28.600 --> 00:13:30.600]  第一句我的兒子會怎麼稱呼我
[00:13:30.600 --> 00:13:32.600]  你猜一下他會怎麼稱呼我呢
[00:13:32.600 --> 00:13:34.600]  他第一句跟我說你猜是什麼
[00:13:34.600 --> 00:13:36.600]  他第一句會這麼說
[00:13:36.600 --> 00:13:37.600]  他稱呼我是什麼
[00:13:37.600 --> 00:13:39.600]  Yo
[00:13:39.600 --> 00:13:40.600]  真的這樣啊
[00:13:40.600 --> 00:13:41.600]  第一句
[00:13:41.600 --> 00:13:43.600]  接着第二句知道是什麼嗎
[00:13:43.600 --> 00:13:45.600]  接着yo完之後他就會說
[00:13:45.600 --> 00:13:46.600]  什麼啊
[00:13:46.600 --> 00:13:48.600]  就是問我今天
[00:13:48.600 --> 00:13:49.600]  好嘛
[00:13:49.600 --> 00:13:50.600]  發生什麼事
[00:13:50.600 --> 00:13:51.600]  接着他問我方法
[00:13:51.600 --> 00:13:52.600]  你會學不到的
[00:13:52.600 --> 00:13:54.600]  不過我不會說第三句
[00:13:54.600 --> 00:13:55.600]  因爲我怕你學了兩句
[00:13:55.600 --> 00:13:56.600]  假扮是我兒子
[00:13:56.600 --> 00:13:58.600]  假扮韓星
[00:13:58.600 --> 00:13:59.600]  不會的
[00:13:59.600 --> 00:14:00.600]  我女兒又不同
[00:14:00.600 --> 00:14:01.600]  不會學到的
[00:14:01.600 --> 00:14:03.600]  但是我們知道
[00:14:03.600 --> 00:14:05.600]  如果我們不清楚真的東西
[00:14:05.600 --> 00:14:06.600]  就很容易搞亂
[00:14:06.600 --> 00:14:07.600]  我剛剛回澳洲玩
[00:14:07.600 --> 00:14:09.600]  探我姐姐我姐夫
[00:14:09.600 --> 00:14:10.600]  我爸媽去
[00:14:10.600 --> 00:14:11.600]  Lina
[00:14:11.600 --> 00:14:12.600]  方都去
[00:14:12.600 --> 00:14:13.600]  去到時候
[00:14:13.600 --> 00:14:15.600]  我就探我其中一個姐妹
[00:14:15.600 --> 00:14:16.600]  移民到澳洲
[00:14:16.600 --> 00:14:18.600]  她就介紹她在那裏結婚的老公
[00:14:18.600 --> 00:14:19.600]  讓我認識
[00:14:19.600 --> 00:14:20.600]  一坐下她知道我是牧師
[00:14:20.600 --> 00:14:21.600]  她知道我是牧師
[00:14:21.600 --> 00:14:22.600]  我跟牧師聊天
[00:14:22.600 --> 00:14:23.600]  很緊張
[00:14:23.600 --> 00:14:25.600]  很不自在
[00:14:25.600 --> 00:14:26.600]  我跟她說
[00:14:26.600 --> 00:14:28.600]  我是人來的
[00:14:28.600 --> 00:14:31.600]  我是好人來的
[00:14:31.600 --> 00:14:32.600]  她又不覺得
[00:14:32.600 --> 00:14:33.600]  她很傷心
[00:14:33.600 --> 00:14:34.600]  然後我跟她聊天
[00:14:34.600 --> 00:14:36.600]  其實我以前回過教會
[00:14:36.600 --> 00:14:38.600]  她頭期說了很多教會的東西
[00:14:38.600 --> 00:14:39.600]  接着我說
[00:14:39.600 --> 00:14:40.600]  這麼好
[00:14:40.600 --> 00:14:41.600]  你今天不如回來
[00:14:41.600 --> 00:14:42.600]  她說
[00:14:42.600 --> 00:14:43.600]  那又不好
[00:14:43.600 --> 00:14:44.600]  很忙
[00:14:44.600 --> 00:14:45.600]  接着她馬上說一件事
[00:14:45.600 --> 00:14:46.600]  她說什麼呢
[00:14:46.600 --> 00:14:47.600]  她說
[00:14:47.600 --> 00:14:52.600]  你們舌裏教很厲害
[00:14:52.600 --> 00:14:53.600]  你知道嗎
[00:14:53.600 --> 00:14:54.600]  異端
[00:14:54.600 --> 00:14:55.600]  剛剛講到新聞
[00:14:55.600 --> 00:14:57.600]  很多女人和主教
[00:14:57.600 --> 00:14:58.600]  要什麼
[00:14:58.600 --> 00:14:59.600]  服侍她
[00:14:59.600 --> 00:15:01.600]  有性交
[00:15:01.600 --> 00:15:03.600]  那個跟我們沒有關係
[00:15:03.600 --> 00:15:04.600]  是嗎
[00:15:04.600 --> 00:15:05.600]  爲什麼那麼厲害
[00:15:05.600 --> 00:15:06.600]  那麼多人相信
[00:15:06.600 --> 00:15:07.600]  你知道嗎
[00:15:07.600 --> 00:15:08.600]  舌裏教的前身
[00:15:08.600 --> 00:15:09.600]  從哪裏來的
[00:15:09.600 --> 00:15:10.600]  叫統一教
[00:15:10.600 --> 00:15:11.600]  都是異端邪教
[00:15:11.600 --> 00:15:12.600]  統一教
[00:15:12.600 --> 00:15:13.600]  今天有多少人相信
[00:15:13.600 --> 00:15:14.600]  你知道嗎
[00:15:14.600 --> 00:15:16.600]  一百萬人
[00:15:16.600 --> 00:15:17.600]  那些東西
[00:15:17.600 --> 00:15:18.600]  又說福音
[00:15:18.600 --> 00:15:20.600]  又很容易跟
[00:15:20.600 --> 00:15:21.600]  接着你又很爽
[00:15:21.600 --> 00:15:23.600]  騙很多人的
[00:15:23.600 --> 00:15:25.600]  其實和我們沒有關係
[00:15:25.600 --> 00:15:26.600]  和我們沒有關係
[00:15:26.600 --> 00:15:27.600]  你明白嗎
[00:15:27.600 --> 00:15:30.600]  不是
[00:15:30.600 --> 00:15:32.600]  給偽裝福音
[00:15:32.600 --> 00:15:34.600]  沒有那麼危險的
[00:15:34.600 --> 00:15:35.600]  你明白嗎
[00:15:35.600 --> 00:15:36.600]  好像今天那樣
[00:15:36.600 --> 00:15:37.600]  我們都知道的
[00:15:37.600 --> 00:15:38.600]  我上次都提到
[00:15:38.600 --> 00:15:39.600]  有這個福音
[00:15:39.600 --> 00:15:40.600]  是個人主義的福音
[00:15:40.600 --> 00:15:41.600]  很危險的
[00:15:41.600 --> 00:15:42.600]  新紀元的福音
[00:15:42.600 --> 00:15:43.600]  很危險的
