
[00:00:00.000 --> 00:00:02.540]  弟兄姊妹 內賓你們好
[00:03:51.360 --> 00:03:52.400]  愛你天父上帝
[00:03:52.400 --> 00:03:52.960]  很感謝你
[00:03:52.960 --> 00:03:55.760]  很感謝你賜下你寶貴的話語
[00:03:55.760 --> 00:04:00.880]  寫下從聖經當中我們能夠學習神所對我們的說話
[00:04:00.880 --> 00:04:02.000]  求聖靈幫助我們
[00:04:02.000 --> 00:04:04.720]  幫助我們使我們能夠看得清楚
[00:04:04.720 --> 00:04:05.760]  看得明白
[00:04:05.760 --> 00:04:07.040]  你給我們的訊息
[00:04:07.040 --> 00:04:09.840]  求神你捆綁撒旦的作為
[00:04:09.840 --> 00:04:10.720]  帶領我們
[00:04:10.720 --> 00:04:14.160]  帶領我們餘下的時間
[00:04:14.160 --> 00:04:15.200]  感謝你
[00:04:15.200 --> 00:04:16.400]  我們感恩的祈禱
[00:04:16.400 --> 00:04:18.240]  是奉主耶穌的聖名致報
[00:04:18.240 --> 00:04:18.720]  祈求
[00:04:18.720 --> 00:04:20.720]  阿門
[00:04:20.720 --> 00:04:26.720]  我們從18章31節開始看
[00:04:26.720 --> 00:04:30.240]  我們從這裏的經文可以看到
[00:04:30.240 --> 00:04:32.160]  耶穌31節記載
[00:04:32.160 --> 00:04:35.280]  耶穌帶著十二個門徒
[00:04:35.280 --> 00:04:35.920]  對他們來說
[00:04:35.920 --> 00:04:40.640]  我們要上耶路撒冷去
[00:04:40.640 --> 00:04:43.440]  是從耶尼哥城
[00:04:43.440 --> 00:04:45.280]  在水平線下面
[00:04:45.280 --> 00:04:50.560]  大約是800呎的地方
[00:04:50.560 --> 00:04:52.960]  上到耶路撒冷城
[00:04:52.960 --> 00:04:55.920]  大約是2500呎的高度
[00:04:55.920 --> 00:04:58.560]  這個加起來也有三千多呎
[00:04:58.560 --> 00:05:00.400]  就好像我們在香港
[00:05:00.400 --> 00:05:03.680]  如果是獅子山一樣
[00:05:03.680 --> 00:05:06.240]  有兩座獅子山那麼高
[00:05:06.240 --> 00:05:09.600]  這群門徒和耶穌
[00:05:09.600 --> 00:05:13.360]  從耶尼哥城走上去耶路撒冷城
[00:05:13.360 --> 00:05:14.320]  在途中
[00:05:14.320 --> 00:05:16.320]  耶穌就教導這群門徒
[00:05:16.320 --> 00:05:17.520]  就教導他們說
[00:05:17.520 --> 00:05:22.000]  我們上耶路撒冷城去
[00:05:22.000 --> 00:05:27.040]  要去成就先知所寫的一切事
[00:05:27.040 --> 00:05:31.920]  這些一切事成就在耶穌人子身上
[00:05:31.920 --> 00:05:39.280]  是神主動將人子成就在人子身上
[00:05:39.280 --> 00:05:43.120]  我們看到32節那裏
[00:05:43.120 --> 00:05:47.040]  他(耶穌)將要被交給外邦人
[00:05:47.040 --> 00:05:51.600]  這群外邦人又要戲弄他們
[00:05:51.600 --> 00:05:54.000]  凌辱他們
[00:05:54.000 --> 00:05:56.480]  又套槍沒在他們的面上
[00:05:56.480 --> 00:05:57.600]  又鞭打他們
[00:05:57.600 --> 00:05:59.840]  傷害他們
[00:05:59.840 --> 00:06:01.120]  直到第三天
[00:06:01.120 --> 00:06:04.240]  他要復活
[00:06:04.240 --> 00:06:07.280]  這裏有很多把這些細節
[00:06:07.280 --> 00:06:10.320]  耶穌如何被釘十字架的細節
[00:06:10.320 --> 00:06:16.160]  一一從七個動詞描述出來
[00:06:16.160 --> 00:06:25.360]  神要將耶穌交給這群羅馬兵兵身上
[00:06:25.360 --> 00:06:28.160]  他們會戲弄耶穌
[00:06:28.160 --> 00:06:30.160]  他們會凌辱耶穌
[00:06:30.160 --> 00:06:32.560]  又會套口水在他們的面上
[00:06:32.560 --> 00:06:33.760]  鞭打他們
[00:06:33.760 --> 00:06:35.280]  傷害他們
[00:06:35.280 --> 00:06:38.640]  但是如果看經文記載
[00:06:38.640 --> 00:06:45.840]  耶穌本人就會從死裏復活
[00:06:45.840 --> 00:06:48.800]  從希臘文法當中
[00:06:48.800 --> 00:06:51.600]  這是強調祂自己
[00:06:51.600 --> 00:06:52.800]  是一個中心聲
[00:06:52.800 --> 00:06:59.120]  強調祂自己要從死裏復活
[00:06:59.120 --> 00:07:04.240]  我們看到耶穌會被釘十字架
[00:07:04.240 --> 00:07:10.960]  但祂的權力會令祂從死裏復活
[00:07:10.960 --> 00:07:15.600]  這群門徒聽到這些事情
[00:07:15.600 --> 00:07:18.000]  就說聽又聽不明白
[00:07:18.000 --> 00:07:20.800]  意思又好像隱藏起來
[00:07:20.800 --> 00:07:23.920]  不曉得祂所說的話
[00:07:23.920 --> 00:07:27.680]  這裏一再再而三地提到
[00:07:27.680 --> 00:07:29.920]  他們這群門徒不明白
[00:07:29.920 --> 00:07:32.240]  耶穌在說什麼
[00:07:32.240 --> 00:07:36.720]  其實在路加福音第九章的時候
[00:07:36.720 --> 00:07:38.240]  第十八節記載
[00:07:38.240 --> 00:07:39.920]  耶穌在禱告的時候
[00:07:39.920 --> 00:07:41.520]  門徒走到那裏
[00:07:41.520 --> 00:07:45.200]  耶穌就問這群門徒
[00:07:45.200 --> 00:07:50.480]  究竟大家外面的人
[00:07:50.480 --> 00:07:52.720]  眾人說我是誰
[00:07:52.720 --> 00:07:54.560]  想問這群門徒
[00:07:54.560 --> 00:07:57.360]  知不知道耶穌的身份
[00:07:57.360 --> 00:08:00.080]  這群門徒就回答耶穌
[00:08:00.080 --> 00:08:06.720]  有人說耶穌你是施洗約翰
[00:08:06.720 --> 00:08:08.720]  被殺的施洗約翰復活
[00:08:08.720 --> 00:08:10.320]  有人說你是以利亞
[00:08:10.320 --> 00:08:14.400]  有人說你是古時的先知
[00:08:14.400 --> 00:08:16.720]  活生生地回來了
[00:08:16.720 --> 00:08:19.920]  但是耶穌就問他們
[00:08:19.920 --> 00:08:22.480]  你們覺得我是誰
[00:08:22.480 --> 00:08:25.040]  彼得就回答說
[00:08:25.040 --> 00:08:27.600]  是神所立的基督
[00:08:27.600 --> 00:08:30.000]  其實在從第九章的時候
[00:08:30.000 --> 00:08:36.880]  這群門徒已經被耶穌在第九章問過
[00:08:36.880 --> 00:08:40.240]  究竟你們知不知道耶穌的身份是什麼
[00:08:40.240 --> 00:08:42.560]  從這裏記載第九章
[00:08:42.560 --> 00:08:45.920]  就知道彼得已經明白到
[00:08:45.920 --> 00:08:49.520]  耶穌是基督是彌賽亞
[00:08:49.520 --> 00:08:51.760]  當我們看到十八章的時候
[00:08:51.760 --> 00:08:55.280]  第十八章第三十四節的時候
[00:08:55.280 --> 00:09:00.560]  雖然這群門徒是明白耶穌的身份
[00:09:00.560 --> 00:09:04.880]  但是他們卻不明白耶穌所說的事情
[00:09:04.880 --> 00:09:06.480]  這些事情就是
[00:09:06.480 --> 00:09:09.440]  如何一個彌賽亞
[00:09:09.440 --> 00:09:11.520]  如何會被釘十字架
[00:09:11.520 --> 00:09:20.480]  又會被人戲弄
[00:09:20.480 --> 00:09:21.920]  又會被人凌辱
[00:09:21.920 --> 00:09:24.480]  又被拖在臉上
[00:09:24.480 --> 00:09:25.840]  又被鞭打又被傷害
[00:09:25.840 --> 00:09:26.800]  又要死
[00:09:26.800 --> 00:09:28.560]  然後又復活
[00:09:28.560 --> 00:09:30.960]  雖然他們明白祂是彌賽亞的身份
[00:09:30.960 --> 00:09:34.960]  但是不明白為什麼將會發生的事情
[00:09:34.960 --> 00:09:37.440]  所以他們暫時不明白
[00:09:37.440 --> 00:09:40.240]  無法了解得清楚
[00:09:40.240 --> 00:09:44.000]  當我們看到耶穌和這群門徒說完
[00:09:44.000 --> 00:09:49.760]  將會發生的事情的時候
[00:09:49.760 --> 00:09:58.400]  他們就遇到一個
[00:09:58.400 --> 00:10:02.160]  看上去就像第三十五節一樣
[00:10:02.160 --> 00:10:04.640]  他們將近耶利哥的時候
[00:10:04.640 --> 00:10:07.840]  就遇到一個盲顏的人
[00:10:07.840 --> 00:10:13.280]  這個盲顏的人在路旁裡討飯吃
[00:10:13.280 --> 00:10:15.600]  這個盲顏的人不是有錢
[00:10:15.600 --> 00:10:16.480]  是非常窮的
[00:10:16.480 --> 00:10:18.720]  他還要討飯吃
[00:10:18.720 --> 00:10:21.840]  這個就和之前第十八章
[00:10:21.840 --> 00:10:27.920]  十八節到三十節的前文
[00:10:27.920 --> 00:10:32.560]  提到一個財主求永生的方法
[00:10:32.560 --> 00:10:35.440]  這個財主就不明白
[00:10:35.440 --> 00:10:39.280]  當耶穌告訴他要放棄財富的時候
[00:10:39.280 --> 00:10:44.240]  財主就選擇不聽耶穌的話
[00:10:44.240 --> 00:10:45.920]  寧願放棄永生
[00:10:45.920 --> 00:10:51.040]  但是這個盒子有很不同的選擇
[00:10:51.040 --> 00:10:54.160]  我們可以從三十六節看到
[00:10:54.160 --> 00:10:58.720]  當這個盒子聽到有一群人經過的時候
[00:10:58.720 --> 00:11:05.840]  耶穌和他的門徒和其他猶太人
[00:11:05.840 --> 00:11:08.640]  一大群人經過的時候
[00:11:08.640 --> 00:11:11.360]  他就問:發生什麼事?
[00:11:11.360 --> 00:11:15.120]  這個盒子就問:發生什麼事?
[00:11:15.120 --> 00:11:21.600]  這群人就是道徒跟隨的人
[00:11:21.600 --> 00:11:26.160]  或者是和耶穌有不同意見的人
[00:11:26.160 --> 00:11:27.600]  他就回答他:
[00:11:27.600 --> 00:11:34.800]  這個就是拿撒勒人耶穌經過
[00:11:34.800 --> 00:11:39.920]  當這個盒子聽到這個時候
[00:11:39.920 --> 00:11:45.440]  這群旁觀的人
[00:11:45.440 --> 00:11:48.880]  跟他說拿撒勒人耶穌經過的時候
[00:11:48.880 --> 00:11:50.320]  他就大聲呼叫
[00:11:50.320 --> 00:11:52.960]  就說:大衛的子孫
[00:11:52.960 --> 00:11:58.080]  耶穌說:可憐我爸
[00:11:58.080 --> 00:11:59.840]  這個盒子就清楚明白
[00:11:59.840 --> 00:12:03.840]  這個拿撒勒人耶穌不是那麼簡單的拿撒勒人
[00:12:03.840 --> 00:12:06.160]  耶穌的身份不簡單
[00:12:06.160 --> 00:12:09.280]  他是大衛子孫的身份
[00:12:09.280 --> 00:12:11.920]  大家從猶太人的背景都知道
[00:12:11.920 --> 00:12:16.320]  大衛的子孫是一個尼賽亞的身份
[00:12:16.320 --> 00:12:18.800]  所以這個盒子
[00:12:18.800 --> 00:12:24.720]  這個卑微的盲眼的盒子
[00:12:24.720 --> 00:12:28.480]  他聽到耶穌經過的時候
[00:12:28.480 --> 00:12:31.440]  就大聲呼叫
[00:12:31.440 --> 00:12:33.760]  這個尼賽亞耶穌
[00:12:33.760 --> 00:12:35.760]  求你可憐我爸
[00:12:35.760 --> 00:12:45.760]  因為他明白這是能夠將他從罪中拯救出來的尼賽亞
[00:12:45.760 --> 00:12:50.880]  這群旁觀的人就去責備他
[00:12:50.880 --> 00:12:52.720]  責備這個盒子
[00:12:52.720 --> 00:12:54.560]  就說你不要再說了
[00:12:54.560 --> 00:12:58.480]  這個是不是真的尼賽亞
[00:12:58.480 --> 00:13:01.040]  他們存有保留的心態
[00:13:01.040 --> 00:13:02.480]  這群猶太人
[00:13:02.480 --> 00:13:04.000]  是不信的猶太人
[00:13:04.000 --> 00:13:08.160]  就在責備這個盒子
[00:13:08.160 --> 00:13:11.520]  但是這個盒子就不肯收聲
[00:13:11.520 --> 00:13:13.440]  堅持不懈地說
[00:13:13.440 --> 00:13:17.360]  他就更大聲地說
[00:13:17.360 --> 00:13:19.760]  大衛的子孫
[00:13:19.760 --> 00:13:21.920]  求你可憐我爸
[00:13:21.920 --> 00:13:25.280]  我們看到這裡的加強語氣
[00:13:25.280 --> 00:13:27.760]  我們看回原文的時候
[00:13:27.760 --> 00:13:33.040]  這個他加上他的代名詞來加強語氣
[00:13:33.040 --> 00:13:37.120]  這個盒子就愈發就愈大聲
[00:13:37.120 --> 00:13:38.640]  愈叫就愈大聲
[00:13:38.640 --> 00:13:40.560]  大衛的子孫
[00:13:40.560 --> 00:13:43.040]  耶穌你可憐我
[00:13:43.040 --> 00:13:48.960]  當耶穌聽見他再次呼喊的時候
[00:13:48.960 --> 00:13:53.760]  就吩咐人將這個盒子帶到耶穌的庚前
[00:13:53.760 --> 00:13:58.000]  就問他
[00:13:58.000 --> 00:14:02.720]  耶穌是沒有忽略這個訴求
[00:14:02.720 --> 00:14:05.520]  他就問這個盒子
[00:14:05.520 --> 00:14:08.880]  你究竟要我和你做什麼?
[00:14:08.880 --> 00:14:13.680]  耶穌很想盒子親口表達他自己的願望
[00:14:13.680 --> 00:14:16.960]  你的願望是什麼?
[00:14:16.960 --> 00:14:18.480]  這個盒子的願望就是
[00:14:18.480 --> 00:14:21.920]  主啊,我要能看見
[00:14:21.920 --> 00:14:27.280]  他非常希望能夠改變他現在的狀況
[00:14:27.280 --> 00:14:35.120]  從一個盒子變為一個能夠看見的正常人
[00:14:35.120 --> 00:14:37.280]  耶穌就這樣回答他
[00:14:37.280 --> 00:14:39.840]  你的信救了你
[00:14:39.840 --> 00:14:42.400]  耶穌說你的信心
[00:14:42.400 --> 00:14:46.320]  你用信心接受這個醫治
[00:14:46.320 --> 00:14:48.400]  當然耶穌有他的能力
[00:14:48.400 --> 00:14:51.520]  耶穌在路加福音前面已經提到
[00:14:51.520 --> 00:14:54.320]  他能夠是治病、醫病的人
[00:14:54.320 --> 00:14:58.800]  又能夠趕鬼的人
[00:14:58.800 --> 00:15:03.520]  又能夠控制生死的神
[00:15:03.520 --> 00:15:04.960]  不是一個人那麼簡單
[00:15:04.960 --> 00:15:08.560]  他是神的權力
[00:15:08.560 --> 00:15:14.800]  神指耶穌就將他的眼睛打開
[00:15:14.800 --> 00:15:18.400]  這個盲眼的人就領事可以看見
[00:15:18.400 --> 00:15:24.880]  神就藉著耶穌,藉著他的信心
[00:15:24.880 --> 00:15:28.240]  他用他的信心來接受這個醫治
[00:15:28.240 --> 00:15:33.200]  這個信心不是有醫治的能力
[00:15:33.200 --> 00:15:35.760]  但是這個能力是來自耶穌
[00:15:35.760 --> 00:15:37.280]  這個人藉著信心
[00:15:37.280 --> 00:15:43.680]  這個盒子藉著信心就得到醫治
[00:15:43.680 --> 00:15:45.920]  我們回到今天的主題
[00:15:45.920 --> 00:15:49.520]  我們今天討論的主題是
[00:15:49.520 --> 00:15:55.360]  我們今天在社會這麼多事情發生的時候
[00:15:55.360 --> 00:15:59.120]  我們怎樣看得清楚神救恩的計劃
[00:15:59.120 --> 00:16:04.480]  其實路加福音是記載了神的救恩計劃
[00:16:04.480 --> 00:16:06.880]  從路加福音當中我們可以看到
[00:16:06.880 --> 00:16:09.520]  這幾節經文可以看到
[00:16:09.520 --> 00:16:13.760]  我們藉著信來經歷神的恩典
[00:16:13.760 --> 00:16:17.520]  我們可以從兩點來看
[00:16:17.520 --> 00:16:20.160]  我們怎樣去回應
[00:16:20.160 --> 00:16:22.240]  我們第一點可以看到
[00:16:22.240 --> 00:16:29.920]  就是我們要用信心去接受這個救恩
[00:16:29.920 --> 00:16:34.960]  在十八節到三十節那裡
[00:16:34.960 --> 00:16:37.600]  一開始剛才提到這個財主
[00:16:37.600 --> 00:16:42.240]  他雖然囤積了很多財富
[00:16:42.240 --> 00:16:44.800]  但是他不能夠放棄
[00:16:44.800 --> 00:16:47.760]  不想放棄他的財富
[00:16:47.760 --> 00:16:51.040]  但是神的救恩不是用錢買得到的
[00:16:51.040 --> 00:16:52.960]  神是憐憫我們
[00:16:52.960 --> 00:16:55.040]  憐憫這個盒子
[00:16:55.040 --> 00:16:56.800]  所以他就得到這個
[00:16:56.800 --> 00:17:00.000]  接受了這個救恩
[00:17:00.000 --> 00:17:03.360]  這個盒子是憑著信心
[00:17:03.360 --> 00:17:07.360]  去接受主耶穌基督為他的彌賽
[00:17:07.360 --> 00:17:09.360]  為他的主
[00:17:09.360 --> 00:17:12.560]  這個身份在剛才的經文也提到
[00:17:12.560 --> 00:17:15.040]  他稱祂為主
[00:17:15.040 --> 00:17:16.240]  主人
[00:17:16.240 --> 00:17:18.000]  稱耶穌為主人
[00:17:18.000 --> 00:17:20.160]  他已經接受了主耶穌基督
[00:17:20.160 --> 00:17:22.640]  為他的個人救主
[00:17:22.640 --> 00:17:26.480]  所以他能夠白白的領受
[00:17:26.480 --> 00:17:29.520]  憑著信心領受這個救恩
[00:17:29.520 --> 00:17:34.160]  我剛剛在上個禮拜
[00:17:34.160 --> 00:17:36.000]  上個禮拜五
[00:17:36.000 --> 00:17:37.680]  三月十三號的時候
[00:17:37.680 --> 00:17:38.800]  禮拜五的時候
[00:17:38.800 --> 00:17:44.240]  當我開始預備這篇講道的時候
[00:17:44.240 --> 00:17:48.240]  我看到盒子的故事
[00:17:48.240 --> 00:17:53.760]  突然間我們外面的辦公室李平
[00:17:53.760 --> 00:17:58.240]  那個秘書走進來拍門
[00:17:58.240 --> 00:18:02.960]  說有一個來賓在外面
[00:18:02.960 --> 00:18:06.160]  問我有沒有時間和他談兩句
[00:18:06.160 --> 00:18:13.840]  我一開始就讀完一兩節聖經
[00:18:13.840 --> 00:18:16.160]  就走出去見這位訪客
[00:18:16.160 --> 00:18:17.360]  這個來賓
[00:18:17.360 --> 00:18:20.160]  原來這位來賓是一個白人
[00:18:20.160 --> 00:18:24.240]  他就在這裡和李平分享過
[00:18:24.240 --> 00:18:28.720]  再次分享他的故事給我聽
[00:18:28.720 --> 00:18:30.320]  他就告訴我
[00:18:30.320 --> 00:18:35.440]  他的爺爺在一九一零年期間
[00:18:35.440 --> 00:18:37.520]  去了中國內地
[00:18:37.520 --> 00:18:40.880]  去了中國內地宣教
[00:18:40.880 --> 00:18:44.320]  在他爺爺在宣教期間
[00:18:44.320 --> 00:18:51.520]  在路邊見到一個孤兒的女孩子
[00:18:51.520 --> 00:18:53.520]  當他見到她的時候
[00:18:53.520 --> 00:18:56.720]  她雙眼已經瞎了
[00:18:56.720 --> 00:18:58.160]  可能種種的原因
[00:18:58.160 --> 00:18:59.600]  可能迷信的原因
[00:18:59.600 --> 00:19:06.240]  她的父母 她的親人用針刺穿她的眼睛
[00:19:06.240 --> 00:19:11.840]  這個宣教士是個眼科醫生
[00:19:11.840 --> 00:19:18.080]  他就用盡方法救她這個女孩
[00:19:18.080 --> 00:19:24.080]  他就能夠保存她其中一隻眼
[00:19:24.080 --> 00:19:26.960]  他就收養了這個女孩
[00:19:26.960 --> 00:19:30.320]  這個來賓
[00:19:30.320 --> 00:19:32.320]  禮拜五所遇到的來賓
[00:19:32.320 --> 00:19:36.960]  他就和我們再分享
[00:19:36.960 --> 00:19:39.920]  他說在兩三年前
[00:19:39.920 --> 00:19:43.360]  他就回到中國內地
[00:19:43.360 --> 00:19:46.480]  在江蘇這個地方
[00:19:46.480 --> 00:19:47.760]  江蘇省這個地方
[00:19:47.760 --> 00:19:50.800]  回到他爺爺度過的地方
[00:19:50.800 --> 00:19:54.720]  當他去到那個村莊的時候
[00:19:54.720 --> 00:19:59.440]  當這些村民聽到他的名字的時候
[00:19:59.440 --> 00:20:01.280]  聽到他爺爺的名字的時候
[00:20:01.280 --> 00:20:02.400]  他們就有班人
[00:20:02.400 --> 00:20:04.560]  三十幾個人走出來
[00:20:04.560 --> 00:20:06.640]  就在那裡歡迎他
[00:20:06.640 --> 00:20:08.240]  原來這三十幾個人
[00:20:08.240 --> 00:20:14.800]  就是這個盲眼的女孩的後人
[00:20:14.800 --> 00:20:21.040]  的孫孫 兒孫 子女
[00:20:21.040 --> 00:20:22.880]  走出來歡迎他
[00:20:22.880 --> 00:20:25.040]  原來他們這班人
[00:20:25.040 --> 00:20:27.840]  已經成為了基督徒很多人
[00:20:27.840 --> 00:20:33.280]  這個朋友就來到我們
[00:20:33.280 --> 00:20:34.320]  探訪我們教會
[00:20:34.320 --> 00:20:35.920]  去見李平和見我
[00:20:35.920 --> 00:20:37.920]  就分享這個故事
[00:20:37.920 --> 00:20:41.600]  他就說他已經將這個故事
[00:20:41.600 --> 00:20:43.360]  寫成了一本書
[00:20:43.360 --> 00:20:46.080]  希望日後就會從這本書
[00:20:46.080 --> 00:20:49.120]  和大家分享詳細的故事
[00:20:49.120 --> 00:20:50.560]  其實在這個故事當中
[00:20:50.560 --> 00:20:51.760]  我們看得出
[00:20:51.760 --> 00:20:54.000]  其實真的
[00:20:54.000 --> 00:21:01.840]  我們這班看不清楚的人
[00:21:01.840 --> 00:21:05.360]  當年這個盲眼的小孩子
[00:21:05.360 --> 00:21:07.920]  領受到從這個宣教士當中
[00:21:07.920 --> 00:21:09.840]  感受到神的愛
[00:21:09.840 --> 00:21:11.120]  從這個宣教士當中
[00:21:11.120 --> 00:21:13.360]  明白耶穌的救恩
[00:21:13.360 --> 00:21:15.440]  神救恩的計劃
[00:21:15.440 --> 00:21:18.240]  在《路加福音》九章二十三節那裡看到
[00:21:18.240 --> 00:21:25.840]  我們要背起十字架來跟隨耶穌
[00:21:25.840 --> 00:21:28.480]  這個我們去跟隨耶穌
[00:21:28.480 --> 00:21:31.520]  要寫起一切寫記去跟隨耶穌
[00:21:31.520 --> 00:21:37.440]  我們當中在十八章三十一至三十四節
[00:21:37.440 --> 00:21:40.720]  當耶穌講解釘十字架的故事當中
[00:21:40.720 --> 00:21:42.000]  故事的事情
[00:21:42.000 --> 00:21:43.920]  將要成就的事情
[00:21:43.920 --> 00:21:46.080]  我們看得出
[00:21:46.080 --> 00:21:49.360]  耶穌是叫我們背起十字架去跟從祂
[00:21:49.360 --> 00:21:54.240]  同時祂又把自己所有的
[00:21:54.240 --> 00:21:57.040]  在十字架上為我們獻上
[00:21:57.040 --> 00:21:58.400]  獻上祂的身
[00:21:58.400 --> 00:22:00.160]  將我們聚洗清
[00:22:00.160 --> 00:22:04.080]  使我們得到永生的盼望
[00:22:04.080 --> 00:22:09.440]  所以我們真的要憑著信心去接受神的救恩
[00:22:09.440 --> 00:22:13.200]  我們當中有一班未信主的朋友
[00:22:13.200 --> 00:22:16.240]  當我們看到神怎樣去主耶穌基督
[00:22:16.240 --> 00:22:18.480]  是怎樣犧牲祂的自己
[00:22:18.480 --> 00:22:20.880]  為我們聚釘在十字架上
[00:22:20.880 --> 00:22:22.720]  我們都可以思想到
[00:22:22.720 --> 00:22:24.800]  神的愛是多麼偉大
[00:22:24.800 --> 00:22:27.920]  我們雖然在這個亡亂當中
[00:22:27.920 --> 00:22:32.480]  見到我們可能在社會當中有失業的朋友
[00:22:32.480 --> 00:22:37.360]  或者是生活受到嚴重影響的朋友
[00:22:37.360 --> 00:22:40.800]  我們真的在這個時候去思想一下
[00:22:40.800 --> 00:22:47.680]  原來神主耶穌基督就是我們的救主彌賽亞
[00:22:47.680 --> 00:22:49.280]  我們雖然看不清楚
[00:22:49.280 --> 00:22:51.280]  但是神有個應許給我們
[00:22:51.280 --> 00:22:54.080]  就是我們有永生的盼望
[00:22:54.080 --> 00:22:57.040]  我們繼續看第二點
[00:22:57.040 --> 00:23:03.600]  第二點就是我們用屬靈的眼光去面對困境
[00:23:03.600 --> 00:23:07.040]  我們究竟在這個情況之下
[00:23:07.040 --> 00:23:10.080]  怎樣可以看清楚神的救恩計劃呢?
[00:23:10.080 --> 00:23:17.120]  我們是用屬靈的眼光去面對我們的困境
[00:23:17.120 --> 00:23:20.080]  在看到第二點這個時候
