
[00:00:00.000 --> 00:00:01.880]  其實我不是那麼老
[00:05:44.200 --> 00:05:46.200]  Edward Teller進去就做了第一顆氫彈
[00:05:46.200 --> 00:05:50.200]  Von Braun進去就做了人類最複雜的機器
[00:05:50.200 --> 00:05:52.200]  叫做太空穿梭機
[00:05:52.200 --> 00:05:56.200]  沒有猶太人美國沒那麼強
[00:05:56.200 --> 00:05:59.200]  沒有美國以色列可以被毀滅
[00:05:59.200 --> 00:06:03.200]  猶太人死1000萬有兩個原因
[00:06:03.200 --> 00:06:06.200]  第一個原因就是猶太人拒絕耶穌基督的時候
[00:06:06.200 --> 00:06:07.200]  他們亂說話
[00:06:07.200 --> 00:06:09.200]  我們人不要亂說話
[00:06:09.200 --> 00:06:11.200]  特別在神面前不要亂說話
[00:06:11.200 --> 00:06:13.200]  猶太人要拒絕耶穌
[00:06:13.200 --> 00:06:15.200]  寧願放大賊巴拉巴的時候
[00:06:15.200 --> 00:06:16.200]  說過的話
[00:06:16.200 --> 00:06:19.200]  讓這些罪歸到我們和我們子孫身上
[00:06:19.200 --> 00:06:21.200]  這句話你不可以不說
[00:06:21.200 --> 00:06:22.200]  為什麼在神面前說
[00:06:22.200 --> 00:06:24.200]  當我很辛苦去做工
[00:06:24.200 --> 00:06:25.200]  很累的時候
[00:06:25.200 --> 00:06:26.200]  傳播行的時候人問你
[00:06:26.200 --> 00:06:27.200]  你累不累
[00:06:27.200 --> 00:06:29.200]  不累
[00:06:29.200 --> 00:06:31.200]  在神面前經常說累
[00:06:31.200 --> 00:06:32.200]  好你回來吧
[00:06:32.200 --> 00:06:33.200]  你按式主懷
[00:06:33.200 --> 00:06:35.200]  或者叫色奴歸主
[00:06:35.200 --> 00:06:36.200]  不累
[00:06:36.200 --> 00:06:37.200]  不辛苦
[00:06:37.200 --> 00:06:39.200]  主耶穌上十字架
[00:06:41.200 --> 00:06:43.200]  人生裡面有很多怪事
[00:06:43.200 --> 00:06:44.200]  很奇妙的
[00:06:44.200 --> 00:06:45.200]  我自己解釋不了
[00:06:45.200 --> 00:06:46.200]  特別是數字
[00:06:46.200 --> 00:06:48.200]  我在Texas Instruments做工的時候
[00:06:48.200 --> 00:06:52.200]  員工號碼是27510
[00:06:52.200 --> 00:06:54.200]  去到HP第二個公司工作
[00:06:54.200 --> 00:06:56.200]  員工號碼是01572
[00:06:56.200 --> 00:06:57.200]  剛剛倒過來
[00:06:57.200 --> 00:07:01.200]  我家住址的號碼
[00:07:01.200 --> 00:07:04.200]  在我美國護照的號碼正中間
[00:07:04.200 --> 00:07:06.200]  我家的住址就在那裡
[00:07:06.200 --> 00:07:08.200]  而我美國的鎖匙
[00:07:08.200 --> 00:07:09.200]  美國家裡的鎖匙
[00:07:09.200 --> 00:07:10.200]  來到香港的家裡的鎖匙
[00:07:10.200 --> 00:07:11.200]  是可以用的
[00:07:11.200 --> 00:07:13.200]  因為是同一個號碼
[00:07:13.200 --> 00:07:17.200]  我不懂得解釋
[00:07:17.200 --> 00:07:21.200]  昨天下午在這五頁晚堂
[00:07:21.200 --> 00:07:22.200]  崇拜有18人
[00:07:22.200 --> 00:07:23.200]  順主今早有
[00:07:23.200 --> 00:07:24.200]  第一堂有11個
[00:07:24.200 --> 00:07:25.200]  第二堂有10個
[00:07:25.200 --> 00:07:26.200]  加起來有多少個
[00:07:26.200 --> 00:07:27.200]  39個
[00:07:27.200 --> 00:07:30.200]  你有沒有留意南丫島事件
[00:07:30.200 --> 00:07:32.200]  有多少人喪失生命
[00:07:32.200 --> 00:07:33.200]  39個
[00:07:33.200 --> 00:07:35.200]  我覺得很出奇
[00:07:35.200 --> 00:07:37.200]  有些數目字我不知道為什麼
[00:07:37.200 --> 00:07:40.200]  德蘭修女向窮的印度人
[00:07:40.200 --> 00:07:41.200]  幫助印度人
[00:07:41.200 --> 00:07:42.200]  是幾時開始
[00:07:42.200 --> 00:07:44.200]  她36歲開始
[00:07:44.200 --> 00:07:46.200]  英國王妃Diana
[00:07:46.200 --> 00:07:49.200]  早期已經幫助了群婦兒童
[00:07:49.200 --> 00:07:52.200]  到她有一天在法國撞車死的時候
[00:07:52.200 --> 00:07:54.200]  她是36歲
[00:07:54.200 --> 00:07:55.200]  即是做又36
[00:07:55.200 --> 00:07:56.200]  不做又36
[00:07:56.200 --> 00:08:00.200]  很妙
[00:08:00.200 --> 00:08:05.200]  亞太人被殘殺不是第一次
[00:08:06.200 --> 00:08:07.200]  在希臘王的時候
[00:08:07.200 --> 00:08:10.200]  已經開始有恐懼的事情發生
[00:08:10.200 --> 00:08:12.200]  耶穌降生的時候
[00:08:12.200 --> 00:08:14.200]  東方有幾個博士
[00:08:14.200 --> 00:08:16.200]  其實是伊朗過去的幾個博士
[00:08:16.200 --> 00:08:18.200]  幾個博士英文成語叫Wiseman
[00:08:18.200 --> 00:08:20.200]  希臘文叫Magi
[00:08:20.200 --> 00:08:22.200]  Magi即是天文學家
[00:08:22.200 --> 00:08:25.200]  天文學家是看星相和聖經的預言
[00:08:25.200 --> 00:08:29.200]  這班博士是但以你的圖孫圖室
[00:08:29.200 --> 00:08:32.200]  一顆星走到那裡
[00:08:32.200 --> 00:08:34.200]  耶路撒冷就停在那裡
[00:08:34.200 --> 00:08:36.200]  然後就去找希臘王
[00:08:36.200 --> 00:08:39.200]  那個生出來就做猶太人的王在哪裡
[00:08:39.200 --> 00:08:41.200]  希臘王聽了之後不出聲
[00:08:41.200 --> 00:08:43.200]  他說我都想去朝拜他
[00:08:43.200 --> 00:08:45.200]  你找到你回來告訴我
[00:08:45.200 --> 00:08:54.200]  神就向那班博士顯示
[00:08:54.200 --> 00:08:57.200]  他就沒有回去告訴希臘王
[00:08:57.200 --> 00:08:59.200]  就從另一條路走了
[00:08:59.200 --> 00:09:01.200]  路交方向過來
[00:09:04.200 --> 00:09:05.200]  這個老狐狸
[00:09:05.200 --> 00:09:06.200]  我只叫他老狐狸
[00:09:06.200 --> 00:09:08.200]  因為耶穌不跟別人改綽號
[00:09:08.200 --> 00:09:09.200]  只跟他改綽號
[00:09:09.200 --> 00:09:11.200]  希臘王耶穌叫他老狐狸
[00:09:11.200 --> 00:09:12.200]  聖經說的
[00:09:12.200 --> 00:09:14.200]  希臘王當時
[00:09:14.200 --> 00:09:17.200]  他有個綽號叫猶太人的王
[00:09:17.200 --> 00:09:18.200]  難怪他生氣
[00:09:18.200 --> 00:09:20.200]  猶太人的王因為在2007年
[00:09:20.200 --> 00:09:22.200]  發現希臘王的古墓
[00:09:22.200 --> 00:09:24.200]  發現原來希臘王是一個建築師
[00:09:24.200 --> 00:09:25.200]  是一個建築師
[00:09:25.200 --> 00:09:26.200]  聖殿是他建的
[00:09:26.200 --> 00:09:27.200]  他建的聖殿
[00:09:27.200 --> 00:09:29.200]  耶穌基督的聖殿是第二次建造
[00:09:29.200 --> 00:09:30.200]  比第一次建造
[00:09:30.200 --> 00:09:33.200]  所羅門王建的聖殿大一倍
[00:09:33.200 --> 00:09:35.200]  他的綽號叫猶太人的王
[00:09:35.200 --> 00:09:36.200]  他根本不是猶太人
[00:09:36.200 --> 00:09:38.200]  他是以東人
[00:09:38.200 --> 00:09:39.200]  他是有生殺之權
[00:09:39.200 --> 00:09:41.200]  但這個人有病
[00:09:41.200 --> 00:09:42.200]  有psychosis
[00:09:42.200 --> 00:09:48.200]  今天心理醫生說他有paranoid psychosis
[00:09:48.200 --> 00:09:50.200]  即是他跟現實脫節了
[00:09:50.200 --> 00:09:53.200]  但他有生殺之權
[00:09:53.200 --> 00:09:54.200]  所以路交方向過來
[00:09:54.200 --> 00:09:55.200]  當希臘王知道
[00:09:55.200 --> 00:09:57.200]  那班東方幾個博士從另一條路走了
[00:09:57.200 --> 00:09:59.200]  希臘王知道了就心裡不安
[00:09:59.200 --> 00:10:00.200]  下面那句就是
[00:10:00.200 --> 00:10:03.200]  於是全城的人也心裡不安
[00:10:03.200 --> 00:10:05.200]  你怎麼解釋
[00:10:05.200 --> 00:10:06.200]  你要解釋聖經
[00:10:06.200 --> 00:10:07.200]  你要讀歷史文獻
[00:10:07.200 --> 00:10:08.200]  考古文獻
[00:10:08.200 --> 00:10:09.200]  科學文獻
[00:10:09.200 --> 00:10:11.200]  時時追擊你就明白了
[00:10:11.200 --> 00:10:12.200]  發現希臘王的古墓
[00:10:12.200 --> 00:10:14.200]  我知道原來他有生殺之權
[00:10:14.200 --> 00:10:16.200]  但他是一隻瘋狗
[00:10:16.200 --> 00:10:17.200]  所以他心裡不安
[00:10:17.200 --> 00:10:19.200]  所有猶太人都心裡不安
[00:10:19.200 --> 00:10:20.200]  基人尼夏的猶太人
[00:10:20.200 --> 00:10:22.200]  時時被人毀滅七十年
[00:10:22.200 --> 00:10:24.200]  時時都心裡不安
[00:10:24.200 --> 00:10:29.200]  不只是德國的猶太人被殘殺
[00:10:29.200 --> 00:10:33.200]  希臘王那時候也很慘
[00:10:33.200 --> 00:10:35.200]  希臘王臨死之前
[00:10:35.200 --> 00:10:38.200]  就叫那些手下捉了猶太人的領袖
[00:10:38.200 --> 00:10:39.200]  那班拉比
[00:10:39.200 --> 00:10:40.200]  那班Rabbi
[00:10:40.200 --> 00:10:41.200]  那班拉比
[00:10:41.200 --> 00:10:42.200]  大祭司
[00:10:42.200 --> 00:10:43.200]  那班領袖人士
[00:10:43.200 --> 00:10:44.200]  將他們關在監獄裡
[00:10:44.200 --> 00:10:45.200]  說我一斷氣
[00:10:45.200 --> 00:10:47.200]  你們就馬上將他們殺光
[00:10:47.200 --> 00:10:48.200]  等以色列人
[00:10:48.200 --> 00:10:50.200]  猶太人哭哭啼啼
[00:10:50.200 --> 00:10:52.200]  等外國人看到那班以色列人哭哭啼啼
[00:10:52.200 --> 00:10:54.200]  以為他們哭
[00:10:54.200 --> 00:10:56.200]  因為我死了
[00:10:56.200 --> 00:10:58.200]  即是那些猶太人很愛我
[00:10:58.200 --> 00:11:00.200]  你知不知道做色做樣
[00:11:00.200 --> 00:11:05.200]  在主前七百年
[00:11:05.200 --> 00:11:07.200]  也有這個經歷
[00:11:07.200 --> 00:11:09.200]  記載在
[00:11:09.200 --> 00:11:12.200]  二司帖記第二章
[00:11:12.200 --> 00:11:14.200]  王的皇后沒了
[00:11:14.200 --> 00:11:16.200]  所以他立一個女子為皇后
[00:11:16.200 --> 00:11:19.200]  王所喜愛的女子可以立為皇后
[00:11:19.200 --> 00:11:21.200]  代替雅瑟提
[00:11:21.200 --> 00:11:24.200]  王以這事為美就如此行
[00:11:24.200 --> 00:11:27.200]  當一個國家毀滅另一個國家的時候
[00:11:27.200 --> 00:11:29.200]  他就去搶東西
[00:11:29.200 --> 00:11:31.200]  搶精銳的人
[00:11:31.200 --> 00:11:34.200]  美國和蘇聯在第二次世界大戰末期的時候
[00:11:34.200 --> 00:11:36.200]  爭先湧入柏林
[00:11:36.200 --> 00:11:37.200]  讓蘇聯先走
[00:11:37.200 --> 00:11:38.200]  早一天
[00:11:38.200 --> 00:11:40.200]  他就將他最厲害的科學家搶走去蘇聯
[00:11:40.200 --> 00:11:42.200]  美國都是搶
[00:11:42.200 --> 00:11:43.200]  沒那麼精銳的科學家
[00:11:43.200 --> 00:11:44.200]  所以韓戰的時候
[00:11:44.200 --> 00:11:45.200]  美國的戰機
[00:11:45.200 --> 00:11:48.200]  是不及得蘇聯的米格基
[00:11:48.200 --> 00:11:51.200]  七號九號十一號和十三號
[00:11:51.200 --> 00:11:54.200]  當以色列
[00:11:54.200 --> 00:11:56.200]  被亞述所滅
[00:11:56.200 --> 00:11:58.200]  但南國猶大被
[00:11:58.200 --> 00:11:59.200]  尼布甲尼薩王
[00:11:59.200 --> 00:12:01.200]  即是巴比倫王滅的時候
[00:12:01.200 --> 00:12:03.200]  他又去搶那些精英
[00:12:03.200 --> 00:12:06.200]  最出名的那個就是十幾歲的年輕人
[00:12:06.200 --> 00:12:07.200]  叫做丹爾尼
[00:12:07.200 --> 00:12:09.200]  丹爾尼書的作者
[00:12:09.200 --> 00:12:11.200]  另外一個就是二十五歲的
[00:12:11.200 --> 00:12:13.200]  很精的年輕人
[00:12:13.200 --> 00:12:15.200]  二十五歲那個叫做伊西奇爾
[00:12:15.200 --> 00:12:16.200]  伊西傑
[00:12:16.200 --> 00:12:18.200]  就是伊西傑書的作者
[00:12:18.200 --> 00:12:20.200]  五十幾歲的耶律米
[00:12:20.200 --> 00:12:22.200]  逃了去埃及
[00:12:22.200 --> 00:12:25.200]  有一大批猶太人被擄
[00:12:25.200 --> 00:12:27.200]  這批猶太人真是厲害
[00:12:27.200 --> 00:12:29.200]  因為猶太人自小
[00:12:29.200 --> 00:12:31.200]  將那些孩子們交給神去教
[00:12:31.200 --> 00:12:33.200]  在猶太人的會堂
[00:12:33.200 --> 00:12:34.200]  他就是將摩西五經
[00:12:34.200 --> 00:12:36.200]  時時朗誦摩西五經
[00:12:36.200 --> 00:12:39.200]  他用舊約的律法
[00:12:39.200 --> 00:12:42.200]  典章律例來教導子女
[00:12:42.200 --> 00:12:44.200]  所以他們很聰明很厲害
[00:12:44.200 --> 00:12:46.200]  在醫學院讀書的時候
[00:12:46.200 --> 00:12:47.200]  只有我一個中國人
[00:12:47.200 --> 00:12:49.200]  其他全部都是猶太人
[00:12:49.200 --> 00:12:51.200]  在我旁邊的周高斯讀書很厲害
[00:12:51.200 --> 00:12:52.200]  他整本書念了
[00:12:52.200 --> 00:12:54.200]  還沒上課就念了一本書
[00:12:54.200 --> 00:12:56.200]  那本叫藥物學的Pharmacology
[00:12:56.200 --> 00:12:58.200]  one of the most difficult subjects
[00:12:58.200 --> 00:13:00.200]  他跟教授說
[00:13:00.200 --> 00:13:02.200]  教授你錯了
[00:13:02.200 --> 00:13:04.200]  教授你怎知道我錯了這本書
[00:13:04.200 --> 00:13:07.200]  教授說這本書是我寫的
[00:13:07.200 --> 00:13:09.200]  我知道
[00:13:09.200 --> 00:13:10.200]  You wrote the book
[00:13:10.200 --> 00:13:12.200]  But I memorized the book
[00:13:12.200 --> 00:13:13.200]  結果打開那本書
[00:13:13.200 --> 00:13:14.200]  教授錯了
[00:13:14.200 --> 00:13:16.200]  教授向他認錯
[00:13:16.200 --> 00:13:17.200]  他這麼厲害
[00:13:17.200 --> 00:13:18.200]  跟他握手
[00:13:18.200 --> 00:13:19.200]  你這班猶太人真是厲害
[00:13:19.200 --> 00:13:20.200]  中國人都厲害
[00:13:20.200 --> 00:13:21.200]  你厲害一點
[00:13:21.200 --> 00:13:22.200]  他對著我微笑
[00:13:22.200 --> 00:13:23.200]  就是他承認了
[00:13:23.200 --> 00:13:25.200]  但是我們人多
[00:13:25.200 --> 00:13:30.200]  醫學院畢業之後三年
[00:13:30.200 --> 00:13:32.200]  他拿了醫學諾貝爾獎金
[00:13:32.200 --> 00:13:35.200]  Joe Goldstein
[00:13:35.200 --> 00:13:36.200]  很出名
[00:13:36.200 --> 00:13:38.200]  一班人很厲害
[00:13:38.200 --> 00:13:41.200]  沒抵改其中一個猶太人
[00:13:41.200 --> 00:13:42.200]  沒抵改也在其內
[00:13:42.200 --> 00:13:47.200]  因為利伯格尼沙王將猶太王約阿根
[00:13:47.200 --> 00:13:48.200]  最後的王約阿根
[00:13:48.200 --> 00:13:50.200]  跟百姓從耶路撒冷路去
[00:13:50.200 --> 00:13:51.200]  沒抵改也在其內
[00:13:51.200 --> 00:13:54.200]  沒抵改就撫養了他的
[00:13:54.200 --> 00:13:58.200]  叔叔的女兒
[00:13:58.200 --> 00:13:59.200]  叫做Esther
[00:13:59.200 --> 00:14:01.200]  以詩帖
[00:14:01.200 --> 00:14:03.200]  因為她父母相親都死了
[00:14:03.200 --> 00:14:04.200]  他認她做乾女兒
[00:14:04.200 --> 00:14:06.200]  她是他的乾爹
[00:14:06.200 --> 00:14:08.200]  但是這個女孩又很漂亮
[00:14:08.200 --> 00:14:10.200]  王見到女孩漂亮
[00:14:10.200 --> 00:14:12.200]  就納她為皇后
[00:14:12.200 --> 00:14:16.200]  當時的波斯
[00:14:16.200 --> 00:14:17.200]  現在的伊朗
[00:14:17.200 --> 00:14:18.200]  有個人叫做哈曼
[00:14:18.200 --> 00:14:23.200]  哈曼就對波斯王阿哈徐魯王說
[00:14:23.200 --> 00:14:24.200]  有一種文
[00:14:24.200 --> 00:14:25.200]  其實他說的是猶太人
[00:14:25.200 --> 00:14:26.200]  有一種文
[00:14:26.200 --> 00:14:28.200]  散居在王國各省的文中
[00:14:28.200 --> 00:14:30.200]  他們的律例與萬民的律例
[00:14:30.200 --> 00:14:32.200]  不同也不守王的律例
[00:14:32.200 --> 00:14:34.200]  因為他們用舊約上帝給他們
[00:14:34.200 --> 00:14:36.200]  吩咐摩西給他們的律法典章
[00:14:36.200 --> 00:14:37.200]  律例和十誡
[00:14:37.200 --> 00:14:39.200]  他們做事是循規蹈矩
[00:14:39.200 --> 00:14:42.200]  利伯格尼沙王
[00:14:42.200 --> 00:14:44.200]  要人將那些漂亮的酒
[00:14:44.200 --> 00:14:46.200]  和漂亮的玉給先知
[00:14:46.200 --> 00:14:48.200]  但以來他那時十幾歲
[00:14:48.200 --> 00:14:50.200]  我要這個人吃到面色紅潤
[00:14:50.200 --> 00:14:52.200]  紅紅白白
[00:14:52.200 --> 00:14:54.200]  我喜愛這個聰明的年輕人
[00:14:54.200 --> 00:14:56.200]  但以來他說你不要搞我
[00:14:56.200 --> 00:14:58.200]  你給我清茶淡飯就行了
[00:14:58.200 --> 00:15:00.200]  因為你那些所謂酒海玉
[00:15:00.200 --> 00:15:03.200]  所謂玉和酒是拜過賈神的
[00:15:03.200 --> 00:15:05.200]  I won't touch
[00:15:05.200 --> 00:15:08.200]  結果因為他吃了清茶淡飯
[00:15:08.200 --> 00:15:10.200]  但是身體十分健康
[00:15:10.200 --> 00:15:13.200]  猶太人在外國
[00:15:13.200 --> 00:15:14.200]  做生意很厲害
[00:15:14.200 --> 00:15:15.200]  賺錢很厲害
[00:15:15.200 --> 00:15:16.200]  一定妒忌
[00:15:16.200 --> 00:15:17.200]  一定
[00:15:17.200 --> 00:15:18.200]  這個不用說
