
[00:00:00.000 --> 00:00:02.000]  帶領姐妹平安
[00:03:11.000 --> 00:03:16.000]  引導了他們的生活敬拜兩千多年
[00:03:16.000 --> 00:03:20.000]  於是馬太寫福音書的時候
[00:03:20.000 --> 00:03:24.000]  就模仿了摩西五經的結構和特徵
[00:03:24.000 --> 00:03:28.000]  有個很簡單的給大家看其中兩項證據
[00:03:28.000 --> 00:03:31.000]  馬太在一章一節開始說
[00:03:31.000 --> 00:03:34.000]  「耶穌的加譜」
[00:03:34.000 --> 00:03:40.000]  原文應該是翻譯為「耶穌加譜的書」
[00:03:40.000 --> 00:03:44.000]  這個話裏面的「加譜的書」幾個字
[00:03:44.000 --> 00:03:49.000]  是和《創世紀》五章一節完全一樣
[00:03:49.000 --> 00:03:51.000]  《創世紀》其中一個主要的特色
[00:03:51.000 --> 00:03:53.000]  就是有很多加譜
[00:03:53.000 --> 00:03:56.000]  最少有十一個之多
[00:03:56.000 --> 00:04:00.000]  所有研究《創世紀》的神學家都一致同意
[00:04:00.000 --> 00:04:05.000]  「加譜」這個字在《創世紀》當中是非常重要的
[00:04:05.000 --> 00:04:08.000]  《創世紀》五章一節
[00:04:08.000 --> 00:04:15.000]  第一個加譜的書就是由亞當開始記錄的加譜的書
[00:04:15.000 --> 00:04:18.000]  馬太用了耶穌加譜的書
[00:04:18.000 --> 00:04:23.000]  來對應亞當加譜的書就很有意思了
[00:04:23.000 --> 00:04:28.000]  古羅曾經說過耶穌是「末後的亞當」
[00:04:28.000 --> 00:04:33.000]  即是說耶穌就是新人類的開始
[00:04:33.000 --> 00:04:40.000]  第二個證據就是馬太將耶穌的教訓
[00:04:40.000 --> 00:04:43.000]  集合為五大部分
[00:04:43.000 --> 00:04:45.000]  很簡單很快地說
[00:04:45.000 --> 00:04:47.000]  五到七章就是登山部分
[00:04:47.000 --> 00:04:51.000]  第十章就是門徒特訓
[00:04:51.000 --> 00:04:54.000]  第十三章就是天國比喻大全
[00:04:54.000 --> 00:04:57.000]  耶穌說了很多有關天國的比喻
[00:04:57.000 --> 00:05:00.000]  如果你忘記在哪本福音書說過這個比喻
[00:05:00.000 --> 00:05:05.000]  我告訴你,馬太福音第十三章你一定找到的
[00:05:05.000 --> 00:05:09.000]  十八章天國子民他們的身份和行為
[00:05:09.000 --> 00:05:14.000]  二十四至二十五章是末世的預言
[00:05:14.000 --> 00:05:18.000]  就是這五大順耶穌的講論
[00:05:18.000 --> 00:05:20.000]  如果我們參考其他福音書
[00:05:20.000 --> 00:05:27.000]  其實都會找到和馬太相同的耶穌的教訓和比喻
[00:05:27.000 --> 00:05:31.000]  但是都是散寄在不同的場景
[00:05:31.000 --> 00:05:36.000]  不是好像馬太那樣將他們密集地放在一起
[00:05:36.000 --> 00:05:43.000]  可見作者馬太是故意將耶穌的教訓集中起來
[00:05:43.000 --> 00:05:47.000]  去和摩西五經做一個類比
[00:05:50.000 --> 00:05:58.000]  第二方面要證明耶穌真的沒錯
[00:05:58.000 --> 00:06:04.000]  另一個元素就是必須是大衛的後裔
[00:06:04.000 --> 00:06:08.000]  因為上帝曾經應許過大衛這麼說
[00:06:08.000 --> 00:06:12.000]  在撒慕爾記下七章八至十六節
[00:06:12.000 --> 00:06:14.000]  我選了幾句出來
[00:06:14.000 --> 00:06:20.000]  「我從陽圈中將你召來 耶和華必為你建立家室
[00:06:20.000 --> 00:06:25.000]  你的王位也必堅定直到永遠」
[00:06:25.000 --> 00:06:28.000]  在這裡「你」字是指大衛
[00:06:28.000 --> 00:06:31.000]  「家室」是指大衛的王朝
[00:06:31.000 --> 00:06:36.000]  這裡提到「王位堅定直到永遠」
[00:06:36.000 --> 00:06:42.000]  猶太國早就在主持586年被巴比倫滅了
[00:06:42.000 --> 00:06:46.000]  大衛的王朝和王位都失去了
[00:06:46.000 --> 00:06:48.000]  上主對大衛的應許
[00:06:48.000 --> 00:06:52.000]  其實只有在「沒錯下」身上才能實現
[00:06:52.000 --> 00:06:56.000]  因此「沒錯下」就一定要是大衛的後裔
[00:06:56.000 --> 00:07:00.000]  才可以同時驗驗到摩西的預言
[00:07:00.000 --> 00:07:03.000]  和上主對大衛的應許
[00:07:03.000 --> 00:07:07.000]  現在我們一起來看今天的經文
[00:07:07.000 --> 00:07:09.000]  剛才已經說過
[00:07:09.000 --> 00:07:12.000]  馬太寫這個家譜是要仿效《創世紀》
[00:07:12.000 --> 00:07:16.000]  和點明耶穌是大衛的後裔
[00:07:16.000 --> 00:07:18.000]  並且我們可以看到
[00:07:18.000 --> 00:07:25.000]  耶穌家系裡面出了好幾位非常有信心的人物
[00:07:25.000 --> 00:07:29.000]  首先我們留意第一節和十七節
[00:07:29.000 --> 00:07:32.000]  兩節的經文都提到兩個人的名字
[00:07:32.000 --> 00:07:35.000]  就是亞伯拉罕和大衛
[00:07:35.000 --> 00:07:39.000]  這兩個人都很不平凡
[00:07:39.000 --> 00:07:41.000]  他們怎樣不平凡呢?
[00:07:41.000 --> 00:07:45.000]  他們都是對上帝非常有信心的人
[00:07:45.000 --> 00:07:48.000]  他們都是願意忠心侍奉主
[00:07:48.000 --> 00:07:51.000]  沒有中途變節的人
[00:07:51.000 --> 00:07:54.000]  我們來看看這兩個人的共同點
[00:07:54.000 --> 00:07:56.000]  第一個共同點就是
[00:07:56.000 --> 00:08:00.000]  上帝和他們個人都有立一個約
[00:08:00.000 --> 00:08:02.000]  上帝和亞伯拉罕立的約
[00:08:02.000 --> 00:08:06.000]  記載在《創世紀》十二章一至三節
[00:08:06.000 --> 00:08:08.000]  那個約有三個重點
[00:08:08.000 --> 00:08:11.000]  就是上帝要賜給他們子孫
[00:08:11.000 --> 00:08:13.000]  要賜給他們土地
[00:08:13.000 --> 00:08:16.000]  以及將來會成為一個國家
[00:08:16.000 --> 00:08:21.000]  這些應許到了大衛的時候都實現了
[00:08:21.000 --> 00:08:24.000]  上帝和大衛所立的約
[00:08:24.000 --> 00:08:28.000]  記載在《撒慕爾記》七章八至十六節
[00:08:28.000 --> 00:08:34.000]  這個約的內容是上帝要賜給大衛一個兒子
[00:08:34.000 --> 00:08:36.000]  繼承他的皇位
[00:08:36.000 --> 00:08:40.000]  並且上帝要堅定他的國直到永遠
[00:08:40.000 --> 00:08:45.000]  其實有關永遠的國或者皇朝那段的應許裡面
[00:08:45.000 --> 00:08:47.000]  是講了三次
[00:08:47.000 --> 00:08:52.000]  表明上帝是一定會實現他的應許的
[00:08:52.000 --> 00:08:57.000]  亞伯拉罕和大衛這兩個人的另一個重要特點
[00:08:57.000 --> 00:09:02.000]  就是他們的兒子的出生都是很特別的
[00:09:02.000 --> 00:09:06.000]  第二節說亞伯拉罕生爾撒
[00:09:06.000 --> 00:09:09.000]  男人是不會生兒子的
[00:09:09.000 --> 00:09:12.000]  任何民族自古至今都是一樣
[00:09:12.000 --> 00:09:15.000]  但是在猶太人的習慣當中
[00:09:15.000 --> 00:09:22.000]  族譜裡面就不會記載說亞伯拉罕跟撒拉生爾撒
[00:09:22.000 --> 00:09:27.000]  妻子的名字通常都是不會被記載的
[00:09:27.000 --> 00:09:30.000]  但是我們很多人都會記得
[00:09:30.000 --> 00:09:35.000]  爾撒是亞伯拉罕一百歲的時候出生的
[00:09:35.000 --> 00:09:38.000]  他的妻子撒拉都已經九十歲
[00:09:38.000 --> 00:09:45.000]  並且聖經清楚記載撒拉的月經已經停了
[00:09:45.000 --> 00:09:49.000]  因此爾撒的出生是一個神蹟
[00:09:49.000 --> 00:09:54.000]  第六節說大衛的兒子也是很特別
[00:09:54.000 --> 00:09:58.000]  這裡不是說大衛生所羅門
[00:09:58.000 --> 00:10:04.000]  而是說大衛跟烏利亞的妻子生所羅門
[00:10:04.000 --> 00:10:11.000]  很明顯作者是想讀者想起大衛犯奸淫的事
[00:10:11.000 --> 00:10:15.000]  其他的族譜不是這樣記載的
[00:10:15.000 --> 00:10:21.000]  讓我們參考一下歷代至上三章五節的記載
[00:10:21.000 --> 00:10:25.000]  大衛在耶路撒冷所生的兒子是
[00:10:25.000 --> 00:10:28.000]  是米亞·蘇巴拿丹·所羅門
[00:10:28.000 --> 00:10:34.000]  這四人是阿米利的女兒拔書亞生的
[00:10:34.000 --> 00:10:38.000]  這裡沒有提到拔是巴是烏利亞的妻子
[00:10:38.000 --> 00:10:41.000]  還用了另一個名叫拔書亞
[00:10:41.000 --> 00:10:45.000]  其實拔書亞這個名可能不是真名
[00:10:45.000 --> 00:10:49.000]  因為意思是書亞的女兒
[00:10:49.000 --> 00:10:54.000]  但拔書亞對上帝也很有信心
[00:10:54.000 --> 00:10:56.000]  在大衛年老的時候
[00:10:56.000 --> 00:10:59.000]  他聽了先知拿丹的話去見大衛
[00:10:59.000 --> 00:11:04.000]  要求他按照上帝的意思將王位傳給所羅門
[00:11:04.000 --> 00:11:08.000]  既然說到族譜中的女士
[00:11:08.000 --> 00:11:13.000]  讓我繼續講這個族譜中的另外三位不平凡的女士
[00:11:13.000 --> 00:11:19.000]  第三節 尤大跟塔瑪生法勒斯和謝拉
[00:11:19.000 --> 00:11:25.000]  不知道大家知不知道這位塔瑪和尤大有什麼關係
[00:11:25.000 --> 00:11:32.000]  其實塔瑪是尤大長子的太太
[00:11:32.000 --> 00:11:36.000]  但大兒子未有兒子就死了
[00:11:36.000 --> 00:11:39.000]  根據以前中東地區的習俗
[00:11:39.000 --> 00:11:43.000]  弟弟有義務要娶寡嫂為妻
[00:11:43.000 --> 00:11:48.000]  為他的哥哥留一個後裔
[00:11:48.000 --> 00:11:52.000]  但尤大的兒子娶了寡嫂後
[00:11:52.000 --> 00:11:56.000]  未生兒子又死了
[00:11:56.000 --> 00:12:01.000]  尤大可能覺得塔瑪腳頭不好
[00:12:01.000 --> 00:12:02.000]  嚇死老公
[00:12:02.000 --> 00:12:04.000]  於是他雖然有第三個兒子
[00:12:04.000 --> 00:12:07.000]  他也告訴他的媳婦
[00:12:07.000 --> 00:12:11.000]  我兒子還小 你先回娘家吧
[00:12:11.000 --> 00:12:14.000]  等我這個小兒子長大後
[00:12:14.000 --> 00:12:19.000]  我再找你回來跟他成親吧
[00:12:19.000 --> 00:12:22.000]  但後來三兒子已經長大了
[00:12:22.000 --> 00:12:26.000]  尤大也不肯接塔瑪回去
[00:12:26.000 --> 00:12:28.000]  塔瑪沒有改嫁
[00:12:28.000 --> 00:12:32.000]  他仍然忠於尤大家
[00:12:32.000 --> 00:12:37.000]  於是有一次當尤大要去另一個地方剪羊毛
[00:12:37.000 --> 00:12:39.000]  他太太死了
[00:12:39.000 --> 00:12:46.000]  在路上塔瑪改裝穿上妓女的衣服坐在路邊
[00:12:46.000 --> 00:12:50.000]  果然尤大找他陪他過夜
[00:12:50.000 --> 00:12:52.000]  結果那次的一夜情
[00:12:52.000 --> 00:12:55.000]  塔瑪懷了雙胞胎
[00:12:55.000 --> 00:13:00.000]  就是這裡提到的法勒斯和謝拉
[00:13:00.000 --> 00:13:05.000]  所以尤大和塔瑪其實是一個亂倫的關係
[00:13:05.000 --> 00:13:08.000]  尤大自己也知道是不對的
[00:13:08.000 --> 00:13:11.000]  因此《創世紀三十八章二十六字》說
[00:13:11.000 --> 00:13:18.000]  從此以後尤大不再跟他同床
[00:13:18.000 --> 00:13:22.000]  第五節又提到另一個女人
[00:13:22.000 --> 00:13:26.000]  撒門跟拉合生波亞斯
[00:13:26.000 --> 00:13:28.000]  這裡提到拉合
[00:13:28.000 --> 00:13:30.000]  大家對她可能比較熟悉
[00:13:30.000 --> 00:13:33.000]  因為我們也很熟悉約書下
[00:13:33.000 --> 00:13:38.000]  帶領以色列人圍繞耶利哥的故事
[00:13:38.000 --> 00:13:43.000]  拉合本來是一位職業妓女
[00:13:43.000 --> 00:13:49.000]  但由於她聽聞上帝怎樣帶領以色列人出埃及的事
[00:13:49.000 --> 00:13:52.000]  就對以色列人的上帝很有信心
[00:13:52.000 --> 00:13:56.000]  以至他們寧願出賣耶利哥城的人
[00:13:56.000 --> 00:14:01.000]  都一定要投靠以色列人的上帝
[00:14:01.000 --> 00:14:03.000]  由於她的信心
[00:14:03.000 --> 00:14:08.000]  就使她進入了耶穌的家
[00:14:08.000 --> 00:14:15.000]  成為不平凡的家系中的一位祖先輩人物
[00:14:15.000 --> 00:14:18.000]  第五節還提到另一個女人
[00:14:18.000 --> 00:14:23.000]  波亞斯跟路德生俄彼得
[00:14:23.000 --> 00:14:26.000]  路德本來不是猶太人
[00:14:26.000 --> 00:14:28.000]  而是摩訶人
[00:14:28.000 --> 00:14:31.000]  不過他嫁給了一位猶太人
[00:14:31.000 --> 00:14:33.000]  可惜丈夫早死
[00:14:33.000 --> 00:14:37.000]  他就跟著婆婆回到伯利恆
[00:14:37.000 --> 00:14:43.000]  其實他的家婆拿俄美曾經極力勸他
[00:14:43.000 --> 00:14:45.000]  為自己的前途著想
[00:14:45.000 --> 00:14:50.000]  回到摩訶人當中再嫁人
[00:14:50.000 --> 00:14:53.000]  但他對以色列人的上帝非常有信心
[00:14:53.000 --> 00:14:56.000]  他說:你的百姓就是我的百姓
[00:14:56.000 --> 00:14:59.000]  你的上帝就是我的上帝
[00:14:59.000 --> 00:15:01.000]  不言怨言胡話
[00:15:01.000 --> 00:15:03.000]  重重懲罰我
[00:15:03.000 --> 00:15:06.000]  記載在路德的一章十二十七節
[00:15:06.000 --> 00:15:09.000]  從他對拿俄美所說的話
[00:15:09.000 --> 00:15:11.000]  我們可以看到
[00:15:11.000 --> 00:15:14.000]  他是很決心跟隨上帝
[00:15:14.000 --> 00:15:19.000]  並且他最後奉耶和華上帝一命起誓
[00:15:19.000 --> 00:15:23.000]  表明他對上帝的信心
[00:15:23.000 --> 00:15:29.000]  所以他後來嫁給前夫的一位親戚
[00:15:29.000 --> 00:15:31.000]  生了俄彼得
[00:15:31.000 --> 00:15:36.000]  又歸入了耶穌這個不平凡的家系當中
[00:15:36.000 --> 00:15:41.000]  耶穌的家系真是不平凡的
[00:15:41.000 --> 00:15:45.000]  記載在族譜中這四位女士
[00:15:45.000 --> 00:15:50.000]  似乎都不是什麼大家閨秀、兵稱玉潔的女子
[00:15:50.000 --> 00:15:55.000]  他們中間有亂倫的、有妓女、有改嫁的
[00:15:55.000 --> 00:15:57.000]  甚至有犯奸淫的
[00:15:57.000 --> 00:16:01.000]  並且其中有兩位根本都不是以色列人
[00:16:01.000 --> 00:16:04.000]  是外邦人來的
[00:16:04.000 --> 00:16:07.000]  尤大大衛當然都不是什麼好男人
[00:16:07.000 --> 00:16:13.000]  為什麼大衛要這樣記載這個族譜呢?
[00:16:13.000 --> 00:16:17.000]  他是不是抄其他族譜的記載呢?
[00:16:17.000 --> 00:16:22.000]  我查過舊約中的族譜都不是這樣記載的
[00:16:22.000 --> 00:16:26.000]  我相信馬太這樣記載是有幾個原因
[00:16:26.000 --> 00:16:28.000]  跟大家分享一下
[00:16:28.000 --> 00:16:33.000]  第一,族譜中的人物是真人真事
[00:16:33.000 --> 00:16:37.000]  第二,這些人當中最不平凡的地方
[00:16:37.000 --> 00:16:41.000]  就是他們對上帝的信心
[00:16:41.000 --> 00:16:43.000]  亞伯拉罕是信心之父
[00:16:43.000 --> 00:16:47.000]  大衛也是非常信上帝和愛他
[00:16:47.000 --> 00:16:50.000]  即使上帝不准他為上帝建造聖殿
[00:16:50.000 --> 00:16:57.000]  他還要為建造聖殿預備了豐富的物資材料
[00:16:57.000 --> 00:17:02.000]  第三,馬太違反了一般族譜的慣例
[00:17:02.000 --> 00:17:06.000]  把幾位背景不是很光彩
[00:17:06.000 --> 00:17:11.000]  甚至有些不是猶太人的女性都寫在族譜中
[00:17:11.000 --> 00:17:17.000]  都是由於他們對上帝有極大的信心
[00:17:17.000 --> 00:17:24.000]  第四,這個族譜讓我們看到上帝的恩典是公平的
[00:17:24.000 --> 00:17:27.000]  上帝看人不像人看人
[00:17:27.000 --> 00:17:35.000]  人就會看別人的出身、職業、背景、住哪區、開什麼車
[00:17:35.000 --> 00:17:39.000]  上帝只是看人對他的信心
[00:17:39.000 --> 00:17:41.000]  凡是對他有信心的
[00:17:41.000 --> 00:17:46.000]  上帝都會恩待他們
[00:17:46.000 --> 00:17:55.000]  第五,作者是要猶太人接受耶穌是上帝所揀選的
[00:17:55.000 --> 00:18:01.000]  即使他們不信耶穌是同貞女所生的
[00:18:01.000 --> 00:18:06.000]  都要接受,因為上帝在歷史當中
[00:18:06.000 --> 00:18:11.000]  也曾經接受了一些五三五四的女人
[00:18:11.000 --> 00:18:15.000]  但在世紀的時候,不信耶穌的猶太人
[00:18:15.000 --> 00:18:20.000]  都不會相信耶穌是同貞女所生
[00:18:20.000 --> 00:18:23.000]  我們信了耶穌就信聖經的記載
[00:18:23.000 --> 00:18:28.000]  信耶穌是聖靈感人同貞女所生
[00:18:28.000 --> 00:18:33.000]  不過在耶穌時代,不信耶穌的猶太人
[00:18:33.000 --> 00:18:38.000]  是不會相信他是聖靈感人同貞女所生的
[00:18:38.000 --> 00:18:41.000]  在《約翰福音》八章四十一節
[00:18:41.000 --> 00:18:45.000]  有些猶太人和耶穌辯論的時候說
[00:18:45.000 --> 00:18:51.000]  上帝是我們唯一的父親,我們並不是私生子
[00:18:51.000 --> 00:19:00.000]  這句說話很可能是一個映射耶穌是私生子的含義
[00:19:00.000 --> 00:19:07.000]  瑪利亞是這個家系中的第五位女士
[00:19:07.000 --> 00:19:09.000]  並且是最重要的一位
[00:19:09.000 --> 00:19:13.000]  《馬太福音》一章十六節強調瑪利亞說
[00:19:13.000 --> 00:19:19.000]  「那國生育失就是瑪利亞的丈夫,那被稱為基督的耶穌
[00:19:19.000 --> 00:19:22.000]  是從瑪利亞生的」
[00:19:22.000 --> 00:19:28.000]  瑪利亞真是一位有著很不平凡信心的女士
[00:19:28.000 --> 00:19:32.000]  在《路加福音》一章四十六至四十七節
[00:19:32.000 --> 00:19:33.000]  瑪利亞說
[00:19:33.000 --> 00:19:40.000]  「我心尊主為大,我寧以上帝我的救主為樂」
[00:19:40.000 --> 00:19:46.000]  瑪利亞甘心樂意為主受苦
[00:19:46.000 --> 00:19:51.000]  並且蒙受被人誤解的屈辱
[00:19:51.000 --> 00:19:53.000]  但她很有信心
[00:19:53.000 --> 00:19:58.000]  她願意信服上主的安排
[00:19:58.000 --> 00:20:06.000]  來承擔起做基督育體母親的責任
[00:20:06.000 --> 00:20:13.000]  協助上帝完成「道成育身」的計劃
[00:20:13.000 --> 00:20:18.000]  看過耶穌那麼不平凡的家系背景
[00:20:18.000 --> 00:20:22.000]  對我們有什麼提醒呢?
[00:20:22.000 --> 00:20:25.000]  讓我分享兩點
[00:20:25.000 --> 00:20:30.000]  第一,在這個續舖當中除了人名之外
[00:20:30.000 --> 00:20:38.000]  《馬太福音》一章十七節還提了三次十四代
[00:20:38.000 --> 00:20:44.000]  這裡提三個十四代其實很有意思
[00:20:44.000 --> 00:20:49.000]  從亞伯拉罕到大衛至十四代
[00:20:49.000 --> 00:20:53.000]  在這個十四代當中
[00:20:53.000 --> 00:20:59.000]  上帝對亞伯拉罕的應許是完全實現了
[00:20:59.000 --> 00:21:04.000]  包括後裔、土地和國家
[00:21:04.000 --> 00:21:09.000]  如果四位背景不是太光彩
[00:21:09.000 --> 00:21:12.000]  卻有著不平凡信心的女士的名字
[00:21:12.000 --> 00:21:17.000]  也是出現在這段時期的續舖中
[00:21:17.000 --> 00:21:25.000]  表明她們有份參與完成上帝的應許計劃
[00:21:25.000 --> 00:21:27.000]  在大衛作王之後
[00:21:27.000 --> 00:21:30.000]  由於以色列人背叛上帝
[00:21:30.000 --> 00:21:35.000]  而被外邦人擄去其他地方居住
[00:21:35.000 --> 00:21:41.000]  這個墮落過程也是十四代
[00:21:41.000 --> 00:21:47.000]  在這個過程的續舖中就沒有記載女人
[00:21:47.000 --> 00:21:51.000]  猶太人雖然失去了土地和國家
[00:21:51.000 --> 00:21:55.000]  但是沒有失去後裔
[00:21:55.000 --> 00:21:58.000]  所以從被擄到基督誕生
[00:21:58.000 --> 00:22:00.000]  又過了十四代
[00:22:00.000 --> 00:22:07.000]  作者的意思是指向上帝對亞伯拉罕和大衛應許的那位後裔
[00:22:07.000 --> 00:22:09.000]  就是基督
[00:22:09.000 --> 00:22:11.000]  上帝是信實的
[00:22:11.000 --> 00:22:14.000]  他的應許是一定會實現的
[00:22:14.000 --> 00:22:18.000]  並且要透過一位女士去實現
[00:22:18.000 --> 00:22:19.000]  姐妹們
[00:22:19.000 --> 00:22:23.000]  你們在上帝計劃中都是非常重要的
[00:22:23.000 --> 00:22:26.000]  上帝可以使用姐妹
[00:22:26.000 --> 00:22:30.000]  只要你有信心
[00:22:30.000 --> 00:22:32.000]  第二點
[00:22:32.000 --> 00:22:36.000]  罪人得救是出於上帝的恩典
[00:22:36.000 --> 00:22:38.000]  正如保羅所說
[00:22:38.000 --> 00:22:40.000]  你們得救是本乎恩
[00:22:40.000 --> 00:22:42.000]  也因若順
[00:22:42.000 --> 00:22:44.000]  並不是出於自己
[00:22:44.000 --> 00:22:47.000]  而是上帝所賜的
[00:22:47.000 --> 00:22:49.000]  也不是出於行為
[00:22:49.000 --> 00:22:54.000]  免得誘人自誇
[00:22:54.000 --> 00:22:56.000]  族譜中提到的五位女士
[00:22:56.000 --> 00:23:00.000]  其實都可以作為我們信心的榜樣
[00:23:00.000 --> 00:23:05.000]  她們不是靠自己為上帝做了甚麼事而得救
[00:23:05.000 --> 00:23:09.000]  她們都是憑信心而得救
[00:23:09.000 --> 00:23:12.000]  但願上帝都幫助我們
[00:23:12.000 --> 00:23:15.000]  成為有信心的人
[00:23:15.000 --> 00:23:21.000]  就好像亞伯拉罕、大衛和那五位女士一樣
[00:23:21.000 --> 00:23:27.000]  完完全全信靠、信服上帝的安排
[00:23:27.000 --> 00:23:29.000]  讓我們一起祈禱
[00:23:29.000 --> 00:23:33.000]  慈愛的天父,感謝祢拯救了我們
[00:23:33.000 --> 00:23:36.000]  我們本來都是罪人
[00:23:36.000 --> 00:23:38.000]  祢沒有嫌棄我們
[00:23:38.000 --> 00:23:42.000]  藉著祢的獨生愛子拯救了我們
[00:23:42.000 --> 00:23:44.000]  我們衷心感謝祢
[00:23:44.000 --> 00:23:49.000]  求聖靈幫助我們立志進行聖經的教導
[00:23:49.000 --> 00:23:52.000]  憑信心行事為人
[00:23:52.000 --> 00:23:54.000]  榮耀主名
[00:23:54.000 --> 00:23:57.000]  奉耶穌基督的名祈禱
[00:23:57.000 --> 00:23:58.000]  阿門
