
[00:00:00.000 --> 00:00:04.400]  時間關係我會直接進入到經文裏面
[00:05:05.840 --> 00:05:06.880]  不要到處走
[00:05:07.040 --> 00:05:09.400]  然後就是瘸腿的
[00:05:09.400 --> 00:05:11.200]  還有癱瘓的
[00:05:11.200 --> 00:05:14.320]  所以你可以想像到一樣什麼呢?
[00:05:14.320 --> 00:05:15.720]  這個水池
[00:05:15.720 --> 00:05:19.720]  可能是一個烏煙瘴氣的地方
[00:05:19.720 --> 00:05:23.600]  你猜那些瘸腿、失明和癱瘓的人
[00:05:23.600 --> 00:05:28.240]  可不可以天天有些護士姐姐來幫他換片
[00:05:28.240 --> 00:05:29.760]  擦一下身
[00:05:29.760 --> 00:05:32.480]  或者他那些嘔吐物
[00:05:32.480 --> 00:05:33.480]  有人去清潔呢?
[00:05:33.480 --> 00:05:34.480]  你猜會不會呢?
[00:05:34.720 --> 00:05:38.760]  所以當你進入歷史裡面的時候
[00:05:38.760 --> 00:05:42.200]  你會想像到這個地方是你不會想去的地方
[00:05:42.200 --> 00:05:42.800]  對不對?
[00:05:42.800 --> 00:05:47.080]  但是居然在這裡
[00:05:47.080 --> 00:05:52.360]  在那裡有一個人病了38年
[00:05:52.360 --> 00:05:54.800]  其實在這裡的經文裡面
[00:05:54.800 --> 00:05:57.320]  剛才大家讀的經文
[00:05:57.320 --> 00:05:59.960]  在第五章的第三節
[00:05:59.960 --> 00:06:01.560]  我們回到一點
[00:06:01.560 --> 00:06:03.280]  如果在電腦上可以的話
[00:06:03.280 --> 00:06:05.880]  你去到第三節就讀了這個
[00:06:05.880 --> 00:06:06.600]  第四節呢?
[00:06:06.600 --> 00:06:07.760]  第四節怎麼說呢?
[00:06:07.760 --> 00:06:09.160]  在這裡
[00:06:09.160 --> 00:06:11.760]  在這個五章的第四節
[00:06:11.760 --> 00:06:12.880]  它就說因為有
[00:06:12.880 --> 00:06:15.560]  「天是按時下池子
[00:06:15.560 --> 00:06:18.280]  攪動那水水動之後
[00:06:18.280 --> 00:06:20.960]  先下水的無論患什麼病
[00:06:20.960 --> 00:06:22.560]  都能痊癒」
[00:06:22.560 --> 00:06:25.040]  是真還是不是真?
[00:06:25.040 --> 00:06:27.800]  大家認為是真的舉手
[00:06:27.800 --> 00:06:30.080]  沒有人動的
[00:06:30.080 --> 00:06:31.880]  是真的舉手
[00:06:32.880 --> 00:06:35.880]  認為這個不真的舉手
[00:06:35.880 --> 00:06:39.000]  沒有人敢舉的
[00:06:39.000 --> 00:06:42.400]  是不是寫了聖經的就沒有人敢舉手呢?
[00:06:42.400 --> 00:06:46.520]  我不知道為什麼這個版本
[00:06:46.520 --> 00:06:48.600]  有這句經文彈了出來
[00:06:48.600 --> 00:06:51.000]  因為我用的已經是
[00:06:51.000 --> 00:06:53.800]  比較新潮一點的版本
[00:06:53.800 --> 00:06:54.560]  其實不應該是新潮
[00:06:54.560 --> 00:06:55.680]  是一新一點的版本
[00:06:55.680 --> 00:06:58.800]  這個不知道是不是和合本
[00:06:58.800 --> 00:07:02.360]  所以我已經改了用和合本修訂版
[00:07:02.360 --> 00:07:04.000]  和合本修訂版呢
[00:07:04.000 --> 00:07:06.000]  去到第三節
[00:07:06.000 --> 00:07:07.800]  去到第五節中間
[00:07:07.800 --> 00:07:09.080]  沒有了第四節的
[00:07:09.080 --> 00:07:10.880]  你說牧師
[00:07:10.880 --> 00:07:12.480]  什麼聖經都可以減的嗎?
[00:07:12.480 --> 00:07:13.680]  有原因的
[00:07:13.680 --> 00:07:16.160]  它不是將它刪除了
[00:07:16.160 --> 00:07:17.320]  取消了
[00:07:17.320 --> 00:07:19.480]  它是將它放在旁邊
[00:07:19.480 --> 00:07:21.480]  因為旁邊怎麼說呢?
[00:07:21.480 --> 00:07:23.200]  跟著我的和合本修訂版
[00:07:23.200 --> 00:07:26.280]  我相信大家手裡有的人都用這個修訂版
[00:07:26.280 --> 00:07:28.920]  它就說有古卷就加了
[00:07:28.920 --> 00:07:29.720]  看到了
[00:07:29.720 --> 00:07:31.480]  有古卷就加了
[00:07:31.480 --> 00:07:32.920]  等候水動
[00:07:32.920 --> 00:07:35.280]  因為有天使按時下池子
[00:07:35.280 --> 00:07:36.640]  攪動那水
[00:07:36.640 --> 00:07:37.840]  水動之後
[00:07:37.840 --> 00:07:40.040]  先下水的無論什麼病
[00:07:40.040 --> 00:07:41.720]  都能得全醫
[00:07:41.720 --> 00:07:44.240]  在理論上來講
[00:07:44.240 --> 00:07:45.680]  這個可能都不是很真的
[00:07:45.680 --> 00:07:46.360]  對不對?
[00:07:46.360 --> 00:07:50.480]  所以其實學者研究的那些古卷
[00:07:50.480 --> 00:07:52.640]  聖經的首抄的卷
[00:07:52.640 --> 00:07:58.400]  覺得這一句是不應該是原本有的
[00:07:58.400 --> 00:08:00.720]  是後來那些人弄來弄去
[00:08:00.720 --> 00:08:02.600]  加了一個「住腳」下去
[00:08:02.600 --> 00:08:03.600]  這樣而已
[00:08:03.600 --> 00:08:06.080]  比較上是認為是這樣
[00:08:06.080 --> 00:08:07.680]  所以和合本修訂版
[00:08:07.680 --> 00:08:10.080]  直接就不放它在正文那裡
[00:08:10.080 --> 00:08:11.720]  放它在「住」那裡
[00:08:11.720 --> 00:08:13.560]  有人會這樣講的
[00:08:13.560 --> 00:08:18.040]  如果我們不按天使去攪動水
[00:08:18.040 --> 00:08:19.880]  什麼病都能治好
[00:08:19.880 --> 00:08:22.120]  我們再繼續看這段經文
[00:08:22.120 --> 00:08:24.120]  當時這個地方
[00:08:24.120 --> 00:08:26.280]  其實是很多人在的
[00:08:26.280 --> 00:08:27.520]  很多人在
[00:08:27.520 --> 00:08:30.080]  場景不是很雅觀的
[00:08:30.080 --> 00:08:32.600]  失明的、瘸腿的、癱瘓的
[00:08:32.600 --> 00:08:34.440]  頂智慕千萬不要說
[00:08:34.440 --> 00:08:36.720]  梁牧師在港台說
[00:08:36.720 --> 00:08:39.040]  失明的、瘸腿的、癱瘓的
[00:08:39.040 --> 00:08:40.280]  是不雅觀的
[00:08:40.280 --> 00:08:42.680]  我們不應該去和他們一起的
[00:08:42.680 --> 00:08:45.560]  不要這樣去將我的東西歪曲了
[00:08:45.560 --> 00:08:48.720]  正如有些人將同性戀那些
[00:08:48.720 --> 00:08:51.720]  講著講著就越講越戀濃
[00:08:51.720 --> 00:08:56.160]  其實這裡我只是想講一個很現實的情景
[00:08:56.160 --> 00:08:58.160]  真是一個不太雅觀的情景
[00:08:58.160 --> 00:09:00.960]  如果你有鼻子是聞到那股味道
[00:09:00.960 --> 00:09:04.160]  你會聞到那些味道不會很好的空氣裡面
[00:09:04.160 --> 00:09:06.160]  看見的情景又不是很好的
[00:09:06.160 --> 00:09:09.840]  還有聽見可能那些人在那裡嘔吐聲
[00:09:09.840 --> 00:09:11.000]  咦呆呆的這樣
[00:09:11.000 --> 00:09:12.320]  在那裡伸淫都不一定的
[00:09:12.320 --> 00:09:16.000]  你會不會去聖殿的時候去過這樣的地方呢
[00:09:16.000 --> 00:09:18.640]  但是你看看接著第五節那裡
[00:09:18.640 --> 00:09:19.640]  就是這樣了
[00:09:19.640 --> 00:09:23.040]  他說在那裡有一個人病了38年
[00:09:23.040 --> 00:09:26.000]  千萬不要想著這個人睡在那裡38年
[00:09:26.000 --> 00:09:31.760]  我相信沒有人會真的在那裡睡了38年
[00:09:31.760 --> 00:09:34.080]  都還沒輪到他還在那裡睡
[00:09:34.080 --> 00:09:37.520]  只不過是說他病了38年
[00:09:37.520 --> 00:09:40.960]  耶穌看見他躺著
[00:09:40.960 --> 00:09:42.760]  知道他病了很久
[00:09:42.760 --> 00:09:45.880]  就問他你要痊癒嗎
[00:09:45.880 --> 00:09:49.680]  首先就是我想跟大家說的其中一點
[00:09:49.680 --> 00:09:53.680]  就是耶穌聖殿這麼多地方他都不去
[00:09:53.680 --> 00:09:55.680]  他為什麼要去這個地方呢
[00:09:55.680 --> 00:09:57.680]  弟兄姊妹
[00:09:57.680 --> 00:10:01.480]  這個就是正正我們的信仰的重要
[00:10:01.480 --> 00:10:05.880]  有病的人他們會去到醫院去看醫生
[00:10:05.880 --> 00:10:08.080]  但是去到醫院裡面看醫生
[00:10:08.080 --> 00:10:09.080]  他的目的是什麼
[00:10:09.080 --> 00:10:10.360]  是想好嘛
[00:10:10.360 --> 00:10:10.960]  是不是
[00:10:10.960 --> 00:10:13.480]  不是想被人抬進去就抬出來的
[00:10:13.480 --> 00:10:16.080]  想被人抬進去是走出來的嘛
[00:10:16.080 --> 00:10:19.800]  同樣地醫院會不會說你有病啊
[00:10:19.800 --> 00:10:21.040]  你不要來我那裡
[00:10:21.040 --> 00:10:23.240]  要不然你傳染了我們的醫生護士
[00:10:23.240 --> 00:10:24.240]  不是的嘛
[00:10:24.240 --> 00:10:25.920]  他們會準備好自己
[00:10:25.920 --> 00:10:28.240]  記得是準備好自己
[00:10:28.240 --> 00:10:31.040]  接著去接收那些病人
[00:10:31.040 --> 00:10:32.560]  昏樓
[00:10:32.560 --> 00:10:33.800]  這個發高燒
[00:10:33.800 --> 00:10:34.640]  你去哪裡
[00:10:34.640 --> 00:10:35.640]  我記得那時候
[00:10:35.640 --> 00:10:38.120]  渣士那個時候多緊張啊
[00:10:38.120 --> 00:10:40.040]  我通常看醫生就去中大的
[00:10:40.040 --> 00:10:41.840]  因為免費的我去那裡看
[00:10:41.840 --> 00:10:43.680]  一去到有沒有發燒
[00:10:43.680 --> 00:10:44.280]  沒有
[00:10:44.280 --> 00:10:46.680]  有發燒去那裡隔離了我
[00:10:46.680 --> 00:10:47.680]  嘩
[00:10:47.680 --> 00:10:49.680]  是不同的處理
[00:10:49.680 --> 00:10:53.080]  所以醫院不是說
[00:10:53.080 --> 00:10:54.000]  你有病啊
[00:10:54.000 --> 00:10:54.800]  來啊來啊
[00:10:54.800 --> 00:10:56.200]  在那裡大家一齊
[00:10:56.200 --> 00:10:58.200]  一群病人集合在一起
[00:10:58.200 --> 00:11:00.200]  你傳染我我傳染你
[00:11:00.200 --> 00:11:01.200]  那怎麼會好呢
[00:11:01.200 --> 00:11:02.200]  是不會好的
[00:11:02.200 --> 00:11:04.200]  是要去醫治他們的
[00:11:04.200 --> 00:11:07.600]  同樣地今時今日教會是一個什麼地方呢
[00:11:07.600 --> 00:11:09.600]  教會是一個
[00:11:10.600 --> 00:11:15.600]  是要接納有問題的人的地方來的
[00:11:15.600 --> 00:11:17.600]  有牧師
[00:11:17.600 --> 00:11:20.600]  怎麼接納有問題的人的地方呢
[00:11:20.600 --> 00:11:24.040]  所以難怪很多人他們還沒回教會之前
[00:11:24.040 --> 00:11:25.040]  他們會想
[00:11:25.040 --> 00:11:29.040]  教會是那些軟弱的人才去的
[00:11:29.040 --> 00:11:31.520]  是那些有問題的人才去的
[00:11:31.520 --> 00:11:34.680]  是那些傷心難過啊
[00:11:34.680 --> 00:11:35.680]  抑鬱啊
[00:11:35.680 --> 00:11:37.400]  或者很受苦啊
[00:11:37.400 --> 00:11:39.040]  或者是那些人才去的
[00:11:39.040 --> 00:11:40.640]  其實他們的觀察呢
[00:11:40.640 --> 00:11:42.640]  又對又不對的
[00:11:42.640 --> 00:11:43.840]  我想問一下大家
[00:11:43.840 --> 00:11:49.040]  有多少個是又抑鬱又受苦又軟弱又沒自信
[00:11:49.040 --> 00:11:51.040]  來這個教會的請你舉手
[00:11:51.040 --> 00:11:53.040]  沒有人敢舉手的
[00:11:53.040 --> 00:11:55.040]  那我又問第二個問題
[00:11:55.040 --> 00:11:56.040]  我又問第二個問題
[00:11:56.040 --> 00:11:57.040]  就是你來教會的時候
[00:11:57.040 --> 00:12:00.040]  因為你是很存著一個很開心的心
[00:12:00.040 --> 00:12:03.040]  所以我要回來教會和其他人一起敬拜的
[00:12:03.040 --> 00:12:05.040]  請你舉手
[00:12:05.040 --> 00:12:07.040]  多一點點啦多一點點啦
[00:12:07.040 --> 00:12:09.040]  看到嗎
[00:12:09.040 --> 00:12:11.040]  其實教會真是的
[00:12:11.040 --> 00:12:13.040]  我記得很記得很記得
[00:12:13.040 --> 00:12:16.040]  曾經有一個媽媽帶著一個小朋友
[00:12:16.040 --> 00:12:19.040]  這個已經起碼有五六年前的事
[00:12:19.040 --> 00:12:21.040]  來到我們的教會那裡
[00:12:21.040 --> 00:12:25.040]  第一次進入到兒童的主要學班房
[00:12:25.040 --> 00:12:27.040]  第一次而已
[00:12:27.040 --> 00:12:30.040]  已經被人發現到他的小朋友呢
[00:12:30.040 --> 00:12:32.040]  是坐不定的
[00:12:32.040 --> 00:12:33.040]  人家在桌子上
[00:12:33.040 --> 00:12:35.040]  他蹲在桌底裡面
[00:12:35.040 --> 00:12:37.040]  他站起來他站在椅子上
[00:12:37.040 --> 00:12:39.040]  然後他爬上桌子上
[00:12:39.040 --> 00:12:41.040]  然後他就去擒窗
[00:12:41.040 --> 00:12:42.040]  第一次來的
[00:12:42.040 --> 00:12:45.040]  這些地方已經這麼熟習了
[00:12:45.040 --> 00:12:46.040]  然後呢
[00:12:46.040 --> 00:12:48.040]  完了那個聚會的時間呢
[00:12:48.040 --> 00:12:52.040]  那個媽媽就對著那個女傳道說
[00:12:52.040 --> 00:12:54.040]  說什麼你知道嗎
[00:12:54.040 --> 00:12:58.040]  她說我們是不是又要走了
[00:12:58.040 --> 00:13:00.040]  那個牧師你怎麼知道呢
[00:13:00.040 --> 00:13:01.040]  你連小朋友都去看了
[00:13:01.040 --> 00:13:02.040]  不是
[00:13:02.040 --> 00:13:04.040]  是女傳道來走來問我
[00:13:04.040 --> 00:13:06.040]  那個牧師那個家長說
[00:13:06.040 --> 00:13:08.040]  我們就是他和他的兒子
[00:13:08.040 --> 00:13:10.040]  是不是又要走了
[00:13:10.040 --> 00:13:12.040]  你聽到的時候是什麼意思呢
[00:13:12.040 --> 00:13:14.040]  他已經是去過一些地方
[00:13:14.040 --> 00:13:16.040]  是人家不接納他
[00:13:16.040 --> 00:13:18.040]  要他離開
[00:13:18.040 --> 00:13:20.040]  我聽完之後
[00:13:20.040 --> 00:13:21.040]  我心裡面
[00:13:21.040 --> 00:13:23.040]  很有一種難受
[00:13:23.040 --> 00:13:25.040]  我現在講我都覺得好像想哭一樣
[00:13:25.040 --> 00:13:27.040]  我和那個女傳道說
[00:13:27.040 --> 00:13:29.040]  我告訴他
[00:13:29.040 --> 00:13:30.040]  他不是需要走
[00:13:30.040 --> 00:13:32.040]  不過我們要去教導他
[00:13:32.040 --> 00:13:34.040]  頂智門這個很重要的
[00:13:34.040 --> 00:13:35.040]  我們回來教會
[00:13:35.040 --> 00:13:37.040]  教會的門是打開的
[00:13:37.040 --> 00:13:41.040]  無論他是很乖的小孩子
[00:13:41.040 --> 00:13:43.040]  無論他是很頑皮的小孩子
[00:13:43.040 --> 00:13:44.040]  所謂的很頑皮
[00:13:44.040 --> 00:13:48.040]  我今天早上在門上就見到一個頑皮的小孩子
[00:13:48.040 --> 00:13:50.040]  我去看看那個小朋友
[00:13:50.040 --> 00:13:52.040]  很小的時候那個
[00:13:52.040 --> 00:13:54.040]  是很小的時候肯定還沒有入學
[00:13:54.040 --> 00:13:56.040]  對著另外一個小朋友那個女孩子
[00:13:56.040 --> 00:13:57.040]  他是男孩子
[00:13:57.040 --> 00:14:00.040]  我看著他拿著積木扔那個女孩子的臉
[00:14:00.040 --> 00:14:02.040]  其實我一進去那個班房
[00:14:02.040 --> 00:14:04.040]  已經有個小女孩走來我那裡
[00:14:04.040 --> 00:14:07.040]  說這裡有一個很頑皮的人在那裡
[00:14:07.040 --> 00:14:09.040]  我說很頑皮的
[00:14:09.040 --> 00:14:10.040]  有個小女孩投訴
[00:14:10.040 --> 00:14:14.040]  我一看見有個小女孩拿著積木扔在人家的臉上
[00:14:14.040 --> 00:14:17.040]  那個女孩子就只是掩著臉
[00:14:17.040 --> 00:14:18.040]  又不懂得走
[00:14:18.040 --> 00:14:19.040]  小到
[00:14:19.040 --> 00:14:21.040]  然後其他人就跟我說
[00:14:21.040 --> 00:14:25.040]  他拿著玩具扔在垃圾桶
[00:14:25.040 --> 00:14:27.040]  然後我看著他
[00:14:27.040 --> 00:14:28.040]  親眼看著他
[00:14:28.040 --> 00:14:32.040]  整包積木就這樣扔在那個小女孩的臉上
[00:14:32.040 --> 00:14:35.040]  嘩 你知道我怎麼做嗎
[00:14:35.040 --> 00:14:37.040]  砌她嗎 當然不是
[00:14:37.040 --> 00:14:38.040]  罵她當然不是
[00:14:38.040 --> 00:14:39.040]  趕她走當然不是
[00:14:39.040 --> 00:14:41.040]  任由她嗎 又不行
[00:14:41.040 --> 00:14:42.040]  我跟他說
[00:14:42.040 --> 00:14:44.040]  你這樣不行的
[00:14:44.040 --> 00:14:46.040]  小朋友
[00:14:46.040 --> 00:14:48.040]  然後我抱起他
[00:14:48.040 --> 00:14:50.040]  抱起他 放他在門口那裡
[00:14:50.040 --> 00:14:51.040]  站在那裡
[00:14:51.040 --> 00:14:53.040]  現在要你站在那裡
[00:14:53.040 --> 00:14:56.040]  因為你剛才扔東西在人家的臉上
[00:14:56.040 --> 00:14:59.040]  你知不知道他在做什麼
[00:14:59.040 --> 00:15:01.040]  他站著不動
[00:15:01.040 --> 00:15:03.040]  有個哥哥在門口守著
[00:15:03.040 --> 00:15:05.040]  不讓他走出去
[00:15:05.040 --> 00:15:08.040]  我想 如果我不理他
[00:15:08.040 --> 00:15:11.040]  那不是很不公道對其他小朋友嗎
[00:15:11.040 --> 00:15:14.040]  如果在座的家長聽見
[00:15:14.040 --> 00:15:16.040]  嘩 原來真理基礎浸訓會的小朋友
[00:15:16.040 --> 00:15:18.040]  打人都沒有人理的
[00:15:18.040 --> 00:15:22.040]  你立即走上去領取你的小朋友
[00:15:22.040 --> 00:15:24.040]  我也不覺得這樣是對的
[00:15:24.040 --> 00:15:26.040]  所以是要處理的
[00:15:26.040 --> 00:15:28.040]  教會是一個什麼地方
[00:15:28.040 --> 00:15:34.040]  是一個就算是有問題的少年 青年 成人
[00:15:34.040 --> 00:15:36.040]  你不是說成人沒有問題
[00:15:36.040 --> 00:15:38.040]  成人都有問題的
[00:15:38.040 --> 00:15:42.040]  但是我們是不是就這樣不理他 拒絕他呢
[00:15:42.040 --> 00:15:44.040]  我記得我年輕的時候
[00:15:44.040 --> 00:15:46.040]  我曾經有一個牧師 別說名字了
[00:15:46.040 --> 00:15:48.040]  其實是一個很好的牧師
[00:15:48.040 --> 00:15:50.040]  他就跟我說
[00:15:50.040 --> 00:15:54.040]  這個太太你千萬不要理她
[00:15:54.040 --> 00:15:56.040]  嘩 什麼事呢
[00:15:56.040 --> 00:15:58.040]  我那時候30歲
[00:15:58.040 --> 00:16:01.040]  這個太太都60多歲了
[00:16:01.040 --> 00:16:03.040]  叫我不要理她
