
[00:00:00.000 --> 00:00:03.000]  有很多人都不相信這些是預言
[00:01:53.000 --> 00:01:57.000]  所以我們應該將七至十二章的異象
[00:01:57.000 --> 00:01:59.000]  擺在一至六章
[00:01:59.000 --> 00:02:02.000]  例如今天第八章的異象
[00:02:02.000 --> 00:02:08.000]  其實應該是在第四和第五章的中間
[00:02:08.000 --> 00:02:11.000]  這也是爲什麼當日達爾利
[00:02:11.000 --> 00:02:14.000]  能夠進入宮殿裏
[00:02:14.000 --> 00:02:18.000]  見到牆上的字就懂得解釋
[00:02:18.000 --> 00:02:21.000]  因爲他早在十二年前已經有一個異象
[00:02:21.000 --> 00:02:23.000]  而這個異象告訴他
[00:02:23.000 --> 00:02:25.000]  巴比倫將會滅亡
[00:02:25.000 --> 00:02:27.000]  而滅亡之後
[00:02:27.000 --> 00:02:33.000]  巴比倫的國將會被馬代波斯分裂
[00:02:33.000 --> 00:02:35.000]  所以他懂得解釋夢
[00:02:35.000 --> 00:02:41.000]  黃爾利書七章和八章
[00:02:41.000 --> 00:02:46.000]  這個連帶的關係就是將外邦的國家
[00:02:46.000 --> 00:02:50.000]  用野獸來代表
[00:02:50.000 --> 00:02:52.000]  我們記得曾經說過
[00:02:52.000 --> 00:02:53.000]  這個時間
[00:02:53.000 --> 00:02:58.000]  由巴比倫去到耶穌基督再回來的時間
[00:02:58.000 --> 00:03:01.000]  叫做外邦人的日期
[00:03:01.000 --> 00:03:03.000]  這是耶穌基督自己說的
[00:03:03.000 --> 00:03:06.000]  路加福音21章24節說得很清楚
[00:03:06.000 --> 00:03:08.000]  是外邦人的日期
[00:03:08.000 --> 00:03:12.000]  所以神容許外邦人來掌權
[00:03:12.000 --> 00:03:15.000]  爲什麼會用動物來代表這些國家
[00:03:15.000 --> 00:03:17.000]  我也說過
[00:03:17.000 --> 00:03:19.000]  在神的眼光看上來
[00:03:19.000 --> 00:03:22.000]  這些國家就像野獸一樣
[00:03:22.000 --> 00:03:24.000]  你真我奪
[00:03:24.000 --> 00:03:26.000]  弱肉強食
[00:03:26.000 --> 00:03:28.000]  和野獸根本沒有什麼分別
[00:03:28.000 --> 00:03:32.000]  所以神是用野獸來代表他們
[00:03:32.000 --> 00:03:36.000]  其實今天所說的這兩隻獸
[00:03:36.000 --> 00:03:38.000]  和《但爾裏書》第二章
[00:03:38.000 --> 00:03:41.000]  是有連帶的關係
[00:03:41.000 --> 00:03:43.000]  《但爾裏書》第二章我們見到有個人像
[00:03:43.000 --> 00:03:46.000]  頭是金做的,是巴比倫
[00:03:46.000 --> 00:03:51.000]  他的胸和雙臂是用銀做的
[00:03:51.000 --> 00:03:53.000]  是代表馬代、波斯
[00:03:53.000 --> 00:03:54.000]  很有趣,兩隻手
[00:03:54.000 --> 00:03:57.000]  所以是馬代和波斯
[00:03:57.000 --> 00:03:59.000]  又回到一個銀
[00:03:59.000 --> 00:04:01.000]  一個是銅的土福
[00:04:01.000 --> 00:04:02.000]  是希臘
[00:04:02.000 --> 00:04:07.000]  接着又去到兩隻鐵的腳是羅馬
[00:04:07.000 --> 00:04:09.000]  曾經也說過
[00:04:09.000 --> 00:04:12.000]  兩隻腳的鐵羅馬也是一個語言
[00:04:12.000 --> 00:04:15.000]  因爲我們知道羅馬將會分成
[00:04:15.000 --> 00:04:17.000]  東羅馬和西羅馬
[00:04:17.000 --> 00:04:21.000]  已經一早就有了這些語言
[00:04:21.000 --> 00:04:22.000]  今天要說的
[00:04:22.000 --> 00:04:26.000]  只不過是其中四個國家裏面的兩個國
[00:04:26.000 --> 00:04:31.000]  是馬代、波斯和希臘兩個國家
[00:04:31.000 --> 00:04:37.000]  我們見到《但爾裏書》八章三節說什麼
[00:04:37.000 --> 00:04:39.000]  但爾裏說我舉目觀看
[00:04:39.000 --> 00:04:43.000]  見有雙角的公綿羊站在河邊
[00:04:43.000 --> 00:04:45.000]  《但爾裏書》八章五節
[00:04:45.000 --> 00:04:47.000]  又說我正在思想的時候
[00:04:47.000 --> 00:04:53.000]  見有一隻公山羊從西而來
[00:04:53.000 --> 00:04:59.000]  我們見到公綿羊是代表馬代、波斯
[00:04:59.000 --> 00:05:03.000]  我們見到公山羊是代表希臘
[00:05:03.000 --> 00:05:04.000]  有人說
[00:05:04.000 --> 00:05:06.000]  你說代表什麼都可以
[00:05:06.000 --> 00:05:09.000]  公綿羊、公山羊
[00:05:09.000 --> 00:05:11.000]  有人說聖經就是這麼無厘頭
[00:05:11.000 --> 00:05:14.000]  聖經就是這麼抽象
[00:05:14.000 --> 00:05:15.000]  不是的
[00:05:15.000 --> 00:05:17.000]  聖經非常準確
[00:05:17.000 --> 00:05:19.000]  你繼續讀下去
[00:05:19.000 --> 00:05:23.000]  讀下去《但爾裏書》八章二十節
[00:05:23.000 --> 00:05:27.000]  但爾裏說我所看見雙角的公綿羊
[00:05:27.000 --> 00:05:30.000]  就是馬代和波斯王
[00:05:30.000 --> 00:05:34.000]  接着在八章二十一節
[00:05:34.000 --> 00:05:38.000]  他說那公山羊就是希臘王
[00:05:38.000 --> 00:05:42.000]  兩眼當中的大國就是頭一王
[00:05:42.000 --> 00:05:46.000]  連第一個王是一個大國都說了
[00:05:46.000 --> 00:05:47.000]  這個大國很厲害
[00:05:47.000 --> 00:05:51.000]  我們知道就是亞歷山大大帝
[00:05:51.000 --> 00:05:53.000]  聖經是非常清楚
[00:05:53.000 --> 00:05:56.000]  完全沒有讓我們有想象的餘地
[00:05:56.000 --> 00:06:00.000]  究竟公綿羊、公山羊是代表什麼
[00:06:00.000 --> 00:06:07.000]  聖經的細節、詳細真的令人驚訝
[00:06:07.000 --> 00:06:09.000]  我們再看看
[00:06:09.000 --> 00:06:12.000]  爲什麼神要用一章的經文
[00:06:12.000 --> 00:06:17.000]  來講馬代波斯和希臘的故事
[00:06:17.000 --> 00:06:19.000]  我們曾經也說過
[00:06:19.000 --> 00:06:23.000]  我們說八至十二章《但爾裏書》
[00:06:23.000 --> 00:06:27.000]  其實焦點是回到猶太人的身上
[00:06:27.000 --> 00:06:33.000]  二至七章的語言都不同
[00:06:33.000 --> 00:06:38.000]  是用加納底文或者是阿蘭文來寫
[00:06:38.000 --> 00:06:41.000]  很明顯是給外邦人的信息
[00:06:41.000 --> 00:06:43.000]  但是由八章到十二章
[00:06:43.000 --> 00:06:46.000]  又回到猶太人的身上
[00:06:46.000 --> 00:06:50.000]  主角是回到猶太人身上
[00:06:50.000 --> 00:06:52.000]  如果你不相信的話
[00:06:52.000 --> 00:06:55.000]  我們看看《但爾裏書》八章九節
[00:06:55.000 --> 00:06:57.000]  經文說四國之中
[00:06:57.000 --> 00:06:59.000]  有一國長出一個國
[00:06:59.000 --> 00:07:02.000]  向南、向東、向榮美之地
[00:07:02.000 --> 00:07:05.000]  漸漸成爲強大
[00:07:05.000 --> 00:07:07.000]  什麼叫做榮美之地
[00:07:07.000 --> 00:07:10.000]  榮美之地就是以色列
[00:07:10.000 --> 00:07:17.000]  這個地在阿伯拉罕時代被稱爲英許之地
[00:07:17.000 --> 00:07:18.000]  很可惜
[00:07:18.000 --> 00:07:21.000]  由巴比倫開始到耶穌基督回來
[00:07:21.000 --> 00:07:26.000]  將會成爲外邦人的真正之地
[00:07:26.000 --> 00:07:27.000]  你說不是的
[00:07:27.000 --> 00:07:31.000]  猶太人已經回到以色列了
[00:07:31.000 --> 00:07:33.000]  他們有沒有太平
[00:07:33.000 --> 00:07:35.000]  完全沒有太平
[00:07:35.000 --> 00:07:39.000]  仍然在日日提心吊膽的當中活着
[00:07:39.000 --> 00:07:42.000]  要去到將來耶穌基督回來
[00:07:42.000 --> 00:07:43.000]  千年國度
[00:07:43.000 --> 00:07:47.000]  他們纔能有真正的和平
[00:07:47.000 --> 00:07:52.000]  現在是一點和平都沒有
[00:07:52.000 --> 00:07:59.000]  我們說猶太人成爲焦點第八章
[00:07:59.000 --> 00:08:01.000]  所以第八章的經文
[00:08:01.000 --> 00:08:05.000]  其實是說猶太人和波斯的關係
[00:08:05.000 --> 00:08:09.000]  是說猶太人和希臘的關係
[00:08:09.000 --> 00:08:14.000]  你說猶太人和波斯和希臘有什麼關係
[00:08:14.000 --> 00:08:17.000]  其實我們可以先看看
[00:08:17.000 --> 00:08:18.000]  我剛纔也說過
[00:08:18.000 --> 00:08:22.000]  爲什麼關係會回到猶太人身上
[00:08:22.000 --> 00:08:25.000]  就是第二至七章
[00:08:25.000 --> 00:08:28.000]  是說到外邦人的預言
[00:08:28.000 --> 00:08:30.000]  雖然是外邦人的預言
[00:08:30.000 --> 00:08:34.000]  但是是和國際的關係
[00:08:34.000 --> 00:08:36.000]  是和其他國家的關係
[00:08:36.000 --> 00:08:38.000]  未必是和猶太人的關係
[00:08:38.000 --> 00:08:42.000]  所以經文是用阿蘭文和迦勒底文寫
[00:08:42.000 --> 00:08:44.000]  但是八至十二節
[00:08:44.000 --> 00:08:48.000]  是外邦人和猶太人的關係
[00:08:48.000 --> 00:08:51.000]  這些外邦的國家
[00:08:51.000 --> 00:08:56.000]  這些是征服了當時世界的國家和猶太人的關係
[00:08:56.000 --> 00:09:00.000]  所以經文是用希伯來文寫
[00:09:00.000 --> 00:09:02.000]  究竟和波斯有什麼關係
[00:09:02.000 --> 00:09:04.000]  猶太人
[00:09:04.000 --> 00:09:06.000]  關係很大
[00:09:06.000 --> 00:09:11.000]  其實神是要給一個希望給猶太人
[00:09:11.000 --> 00:09:13.000]  我們知道彈爾禮的時候
[00:09:13.000 --> 00:09:15.000]  彈爾禮在巴比倫國
[00:09:15.000 --> 00:09:17.000]  爲什麼在巴比倫國
[00:09:17.000 --> 00:09:20.000]  因爲是被人擄掠了去巴比倫
[00:09:20.000 --> 00:09:24.000]  所以神是要給猶太人一個希望
[00:09:24.000 --> 00:09:28.000]  很快他們就能夠回到自己的國家
[00:09:28.000 --> 00:09:31.000]  當巴比倫滅亡之後
[00:09:31.000 --> 00:09:33.000]  當波斯王
[00:09:33.000 --> 00:09:36.000]  我們知道有個波斯王叫古實
[00:09:36.000 --> 00:09:39.000]  叫蔡老師
[00:09:39.000 --> 00:09:42.000]  這個波斯王將會容許
[00:09:42.000 --> 00:09:45.000]  以色列人回到自己的地方
[00:09:45.000 --> 00:09:50.000]  所以我們見到這是第一個波斯和猶太人的關係
[00:09:50.000 --> 00:09:54.000]  猶太人和希臘又有什麼關係
[00:09:54.000 --> 00:09:56.000]  我們知道
[00:09:56.000 --> 00:10:00.000]  這一節的經文其實是給猶太人一個警告
[00:10:00.000 --> 00:10:02.000]  和波斯是一個希望
[00:10:02.000 --> 00:10:04.000]  和希臘是一個警告
[00:10:04.000 --> 00:10:05.000]  什麼警告
[00:10:05.000 --> 00:10:09.000]  這個警告就是將來會有一位王
[00:10:09.000 --> 00:10:11.000]  是希臘出來
[00:10:11.000 --> 00:10:13.000]  是會折磨以色列人
[00:10:13.000 --> 00:10:15.000]  折磨到他們不得了
[00:10:15.000 --> 00:10:18.000]  剛纔我讀《榮美之地》的那一節經文
[00:10:18.000 --> 00:10:19.000]  都有讀的
[00:10:19.000 --> 00:10:21.000]  說有四國之中
[00:10:21.000 --> 00:10:23.000]  有一國長出來
[00:10:23.000 --> 00:10:25.000]  什麼叫四國之中
[00:10:25.000 --> 00:10:28.000]  就是亞歷山大大帝的大國
[00:10:28.000 --> 00:10:30.000]  亞歷山大大帝死了之後
[00:10:30.000 --> 00:10:32.000]  將會有四個國出現
[00:10:32.000 --> 00:10:36.000]  就是四個將軍將他的國瓜分了
[00:10:36.000 --> 00:10:39.000]  而四個國當中又會出一個王
[00:10:39.000 --> 00:10:42.000]  這個王就是安提雅古
[00:10:42.000 --> 00:10:43.000]  四世
[00:10:43.000 --> 00:10:47.000]  安提雅古四世將來會折磨猶太人
[00:10:47.000 --> 00:10:49.000]  折磨到不得了
[00:10:49.000 --> 00:10:52.000]  在公元前這個時候
[00:10:52.000 --> 00:10:56.000]  折磨猶太人最厲害的就是安提雅古
[00:10:56.000 --> 00:10:58.000]  我們知道公元之後就不出奇了
[00:10:58.000 --> 00:11:00.000]  很多人都是折磨猶太人
[00:11:00.000 --> 00:11:02.000]  包括希特勒
[00:11:02.000 --> 00:11:05.000]  但是公元之前的是安提雅古
[00:11:05.000 --> 00:11:08.000]  他毀壞耶路撒冷城
[00:11:08.000 --> 00:11:10.000]  他褻瀆聖殿
[00:11:10.000 --> 00:11:14.000]  他甚至在聖壇上祭一隻豬
[00:11:14.000 --> 00:11:17.000]  猶太人是追忌的
[00:11:17.000 --> 00:11:18.000]  因爲豬是不潔的
[00:11:18.000 --> 00:11:20.000]  他居然在壇上祭一隻豬
[00:11:20.000 --> 00:11:22.000]  還在壇上小便
[00:11:22.000 --> 00:11:27.000]  他完全是褻瀆聖靈的一個皇帝
[00:11:27.000 --> 00:11:30.000]  所以是給猶太人一個警告
[00:11:57.000 --> 00:11:59.000]  在烏來河旁
[00:11:59.000 --> 00:12:01.000]  河邊
[00:12:01.000 --> 00:12:03.000]  但以你說
[00:12:03.000 --> 00:12:07.000]  他彷彿已經去到書山城
[00:12:07.000 --> 00:12:09.000]  其實書山城這個地方
[00:12:09.000 --> 00:12:11.000]  在巴比倫的時候
[00:12:11.000 --> 00:12:14.000]  是一個微不足道的小城
[00:12:14.000 --> 00:12:17.000]  你排40個最出名的城
[00:12:17.000 --> 00:12:19.000]  你都未必排到書山城
[00:12:19.000 --> 00:12:24.000]  他在巴比倫的東面大概230裏
[00:12:24.000 --> 00:12:27.000]  但將來,但以你說
[00:12:27.000 --> 00:12:30.000]  將會變成書山城
[00:12:30.000 --> 00:12:33.000]  這個字也可以解作是宮殿
[00:12:33.000 --> 00:12:35.000]  將來會變成一個宮殿
[00:12:35.000 --> 00:12:38.000]  是一個預言
[00:12:38.000 --> 00:12:40.000]  烏來河邊
[00:12:40.000 --> 00:12:42.000]  書山城在烏來河邊
[00:12:42.000 --> 00:12:44.000]  這個河字又很奇怪
[00:12:44.000 --> 00:12:47.000]  整部聖經有很多河流
[00:12:47.000 --> 00:12:49.000]  但你從來不會見到這個字
[00:12:49.000 --> 00:12:52.000]  用來形容一條河
[00:12:52.000 --> 00:12:54.000]  只有在但以你說第八章
[00:12:54.000 --> 00:12:56.000]  你才見到這個河字
[00:12:56.000 --> 00:12:59.000]  但在其他經文你見不到
[00:12:59.000 --> 00:13:02.000]  爲什麼但以你會用這麼奇怪的字
[00:13:02.000 --> 00:13:05.000]  來形容這條烏來河
[00:13:05.000 --> 00:13:08.000]  原來考古學家發現
[00:13:08.000 --> 00:13:11.000]  書山城旁邊根本沒有河
[00:13:11.000 --> 00:13:14.000]  只有一條是900尺寬闊的
[00:13:14.000 --> 00:13:17.000]  一個人造的運河
[00:13:17.000 --> 00:13:21.000]  所以聖經才用這麼特別的字
[00:13:21.000 --> 00:13:23.000]  來形容這條河
[00:13:23.000 --> 00:13:27.000]  而聖經所用的這個烏來這個字
[00:13:27.000 --> 00:13:31.000]  和找到的那條人造的運河
[00:13:31.000 --> 00:13:33.000]  完全吻合的名字
[00:13:33.000 --> 00:13:37.000]  聖經真的非常非常細緻
[00:13:37.000 --> 00:13:41.000]  這個書山城將來就會變成
[00:13:41.000 --> 00:13:43.000]  皇宮的所在地
[00:13:43.000 --> 00:13:44.000]  我們怎麼知道呢
[00:13:44.000 --> 00:13:48.000]  以斯帖書一章一至二節
[00:13:48.000 --> 00:13:52.000]  說阿哈隋老作王
[00:13:52.000 --> 00:13:56.000]  從印度直到古實
[00:13:56.000 --> 00:13:59.000]  統管127省
[00:13:59.000 --> 00:14:03.000]  阿哈隋老王在書山城的功登基
[00:14:03.000 --> 00:14:07.000]  原來以斯帖做皇后的時候
[00:14:07.000 --> 00:14:10.000]  他的皇宮就在書山城
[00:14:10.000 --> 00:14:14.000]  這個皇宮是大理烏王一世
[00:14:14.000 --> 00:14:16.000]  我記得以前都說過
[00:14:16.000 --> 00:14:18.000]  大理烏王是一個皇帝的稱號
[00:14:18.000 --> 00:14:20.000]  所以有一世二世三世
[00:14:20.000 --> 00:14:23.000]  是大理烏王一世所建的皇宮
[00:14:23.000 --> 00:14:25.000]  在書山城
[00:14:25.000 --> 00:14:28.000]  尼希米記一章一節
[00:14:28.000 --> 00:14:30.000]  他說
[00:14:30.000 --> 00:14:35.000]  哈加尼亞的兒子尼希米的言語如下
[00:14:35.000 --> 00:14:38.000]  阿達舍西王二十年
[00:14:38.000 --> 00:14:40.000]  基斯留月(九月)
[00:14:40.000 --> 00:14:43.000]  我在書山城的功終
[00:14:43.000 --> 00:14:49.000]  原來當尼希米接旨回到耶路撒冷城
[00:14:49.000 --> 00:14:52.000]  重建城牆的時候
[00:14:52.000 --> 00:14:54.000]  他在皇宮裏
[00:14:54.000 --> 00:14:57.000]  這個皇宮也是在書山城裏
[00:14:57.000 --> 00:14:59.000]  我們見到聖經的預言
[00:14:59.000 --> 00:15:03.000]  真的非常非常厲害
[00:15:03.000 --> 00:15:10.000]  書山城真的變成了波斯的皇宮
[00:15:10.000 --> 00:15:13.000]  當彈爾利見到這個異象的時候
[00:15:13.000 --> 00:15:16.000]  他不明白異象是什麼意思
[00:15:16.000 --> 00:15:19.000]  所以在彈爾利書八章十五節
[00:15:19.000 --> 00:15:23.000]  忽然有一位形狀像人站在我面前
[00:15:23.000 --> 00:15:26.000]  形狀像人這個"人"字
[00:15:26.000 --> 00:15:30.000]  原文的希伯來文只有三個母音
[00:15:30.000 --> 00:15:32.000]  GBR
[00:15:32.000 --> 00:15:34.000]  Gabor
[00:15:34.000 --> 00:15:38.000]  是解釋意思是一個很有力量的人
[00:15:38.000 --> 00:15:42.000]  如果我們把Gabor加上神
[00:15:42.000 --> 00:15:44.000]  這個字就很有意思
[00:15:44.000 --> 00:15:46.000]  我們知道希伯來文的神是什麼
[00:15:46.000 --> 00:15:48.000]  EL
[00:15:48.000 --> 00:15:49.000]  El
[00:15:49.000 --> 00:15:51.000]  Elohim
[00:15:51.000 --> 00:15:54.000]  Gabor加上El變成了什麼
[00:15:54.000 --> 00:15:56.000]  Gabriel
[00:15:56.000 --> 00:15:59.000]  所以如果我們看完八章十六節
[00:15:59.000 --> 00:16:01.000]  接着的經文是什麼
[00:16:01.000 --> 00:16:05.000]  我又聽見烏來河兩岸中有人聲呼叫說
[00:16:05.000 --> 00:16:09.000]  Gabriel要使此人明白這異象
[00:16:09.000 --> 00:16:11.000]  Gabriel是誰
[00:16:11.000 --> 00:16:16.000]  Gabriel就是Gabriel那位天使
[00:16:16.000 --> 00:16:21.000]  聖經在舊約從來沒有呼名喚姓說天使
[00:16:21.000 --> 00:16:24.000]  除了在以塞亞書十四章
[00:16:24.000 --> 00:16:26.000]  說到那位墮落的天使
[00:16:26.000 --> 00:16:29.000]  就是那位很出名的天使撒旦
[00:16:29.000 --> 00:16:32.000]  叫他做明亮之子
[00:16:32.000 --> 00:16:34.000]  叫他做祖神之子
[00:16:34.000 --> 00:16:40.000]  除此以外在舊約從來沒有呼名喚姓說天使
[00:16:40.000 --> 00:16:42.000]  但以裏書是例外
[00:16:42.000 --> 00:16:45.000]  Gabriel就是天使
[00:16:45.000 --> 00:16:48.000]  他的名字的意思是Man of God
[00:16:48.000 --> 00:16:50.000]  是屬神的人
[00:16:50.000 --> 00:16:53.000]  他是神的公關天使
[00:16:53.000 --> 00:16:55.000]  神有公關的天使
[00:16:55.000 --> 00:16:57.000]  爲什麼叫公關天使
[00:16:57.000 --> 00:17:01.000]  原來每有重要的事宣佈
[00:17:01.000 --> 00:17:05.000]  神都會派Gabriel去宣佈
[00:17:05.000 --> 00:17:08.000]  我們見到今天但以裏書就是一個例子
[00:17:08.000 --> 00:17:10.000]  路加福音第一章
[00:17:10.000 --> 00:17:11.000]  記不記得
[00:17:11.000 --> 00:17:13.000]  神派Gabriel去做什麼
[00:17:13.000 --> 00:17:16.000]  去到撒加利亞
[00:17:16.000 --> 00:17:18.000]  跟他說
[00:17:18.000 --> 00:17:21.000]  你的妻子以利沙伯將會有個寶寶
[00:17:21.000 --> 00:17:24.000]  你要叫她做約翰
[00:17:24.000 --> 00:17:29.000]  這位就是將來爲耶穌基督開路的施洗約翰
[00:17:29.000 --> 00:17:32.000]  接着沒有多少經文
[00:17:32.000 --> 00:17:35.000]  Gabriel又去到另外一位婦人
[00:17:35.000 --> 00:17:37.000]  跟她傳好消息
[00:17:37.000 --> 00:17:38.000]  在瑪利亞
[00:17:38.000 --> 00:17:41.000]  跟她說你將會有個兒子叫耶穌
[00:17:41.000 --> 00:17:43.000]  也就是以馬內利
[00:17:43.000 --> 00:17:46.000]  就是神與我們同在
[00:17:46.000 --> 00:17:49.000]  我們見到真的是Gabriel是神的公關天使
[00:17:49.000 --> 00:17:51.000]  Gabriel如果跟我們說話
[00:17:51.000 --> 00:17:53.000]  我們真的要質疑而聽
[00:17:53.000 --> 00:17:55.000]  要小心地聽
[00:17:55.000 --> 00:17:57.000]  除了Gabriel
[00:17:57.000 --> 00:17:59.000]  耶穌另外有天使
[00:17:59.000 --> 00:18:00.000]  就是誰
[00:18:00.000 --> 00:18:01.000]  米加列
[00:18:01.000 --> 00:18:03.000]  Michael
[00:18:03.000 --> 00:18:06.000]  今天兩位Michael都好像不在
[00:18:06.000 --> 00:18:10.000]  我們當中都有兩位Michael
[00:18:10.000 --> 00:18:12.000]  Michael的意思是什麼
[00:18:12.000 --> 00:18:14.000]  Who is like God
[00:18:14.000 --> 00:18:17.000]  有誰能夠像神
[00:18:17.000 --> 00:18:19.000]  米加列是什麼
[00:18:19.000 --> 00:18:21.000]  是神的真正天使
[00:18:21.000 --> 00:18:23.000]  凡有真正的事
[00:18:23.000 --> 00:18:25.000]  你都見到米加列
[00:18:25.000 --> 00:18:27.000]  在猶大書
[00:18:27.000 --> 00:18:30.000]  我們見到他跟魔鬼搶
[00:18:30.000 --> 00:18:33.000]  搶摩西的屍體
[00:18:33.000 --> 00:18:36.000]  在但爾利書第十章
[00:18:36.000 --> 00:18:39.000]  我們見到將會跟大家說
[00:18:39.000 --> 00:18:42.000]  每個國家背後都有屬靈的真箭
[00:18:42.000 --> 00:18:46.000]  米加列在爲神真箭
[00:18:46.000 --> 00:18:48.000]  另外我們見到
[00:18:48.000 --> 00:18:50.000]  在末世
[00:18:50.000 --> 00:18:52.000]  就是啓示錄十二章
[00:18:52.000 --> 00:18:54.000]  和但爾利書十二章
[00:18:54.000 --> 00:18:59.000]  講到米加列會跟龍來到真箭
[00:18:59.000 --> 00:19:01.000]  龍就是撒旦
[00:19:01.000 --> 00:19:06.000]  這是末世會發生的事
[00:19:06.000 --> 00:19:10.000]  今天異象的目的是什麼
[00:19:10.000 --> 00:19:12.000]  有什麼目的
[00:19:12.000 --> 00:19:15.000]  在但爾利書八章十六至十七
[00:19:15.000 --> 00:19:17.000]  和八章十九節
[00:19:17.000 --> 00:19:21.000]  都兩次提到有末後的異象
[00:19:21.000 --> 00:19:23.000]  或者末後的定期
[00:19:23.000 --> 00:19:25.000]  八章十六至十七講什麼
[00:19:25.000 --> 00:19:27.000]  我又聽見烏來河兩岸中
[00:19:27.000 --> 00:19:29.000]  有人聲呼叫說
[00:19:29.000 --> 00:19:31.000]  加伯列亞
[00:19:31.000 --> 00:19:33.000]  要使此人明白這異象
[00:19:33.000 --> 00:19:36.000]  他便來到我所站的地方
[00:19:36.000 --> 00:19:39.000]  他一來我就驚慌
[00:19:39.000 --> 00:19:41.000]  俯僕在地
[00:19:41.000 --> 00:19:42.000]  他對我說
[00:19:42.000 --> 00:19:43.000]  人子啊
[00:19:43.000 --> 00:19:44.000]  你要明白
[00:19:44.000 --> 00:19:49.000]  因爲這是關於末後的異象
[00:19:49.000 --> 00:19:52.000]  現在在但爾利書八章十八
[00:19:52.000 --> 00:19:53.000]  但爾利書說
[00:19:53.000 --> 00:19:55.000]  我要指示你
[00:19:55.000 --> 00:19:58.000]  怒怒臨完必有的事
[00:19:58.000 --> 00:20:02.000]  因爲這是關乎末後的定期
[00:20:02.000 --> 00:20:03.000]  末後的定期
[00:20:03.000 --> 00:20:06.000]  末後的異象是講什麼
[00:20:06.000 --> 00:20:08.000]  原來神是有一個定期
[00:20:08.000 --> 00:20:12.000]  而這個定期是有近和遠的定期
[00:20:12.000 --> 00:20:13.000]  近的定期是什麼
[00:20:13.000 --> 00:20:15.000]  近的定期剛纔講過
[00:20:15.000 --> 00:20:18.000]  因爲以色列人的罪
[00:20:18.000 --> 00:20:19.000]  神是發怒
[00:20:19.000 --> 00:20:21.000]  所以這裏說神的怒怒
[00:20:21.000 --> 00:20:23.000]  一共是有七十年
[00:20:23.000 --> 00:20:27.000]  以色列人要被巴比倫弄劫
[00:20:27.000 --> 00:20:29.000]  巴比倫滅亡之後
[00:20:29.000 --> 00:20:30.000]  他們纔可以回去
[00:20:30.000 --> 00:20:34.000]  所以這是比較近的定期
[00:20:34.000 --> 00:20:37.000]  另外有一個是比較遠的定期
[00:20:37.000 --> 00:20:38.000]  這個遠的定期
[00:20:38.000 --> 00:20:40.000]  下一次再和大家講
[00:20:40.000 --> 00:20:43.000]  就是要預了神將來末世的時候
[00:20:43.000 --> 00:20:45.000]  有七年的大災難
[00:20:45.000 --> 00:20:47.000]  經過這七年的大災難
[00:20:47.000 --> 00:20:52.000]  以色列人猶太人才會接受耶穌基督
[00:20:52.000 --> 00:20:55.000]  這是比較遠的定期
