
[00:00:00.000 --> 00:00:03.100]  踏入七月份第一個主日
[00:04:32.000 --> 00:04:34.000]  原來做天國的子民
[00:04:34.000 --> 00:04:36.000]  我們如果熟悉天國八福
[00:04:36.000 --> 00:04:37.500]  知道其中的東西
[00:04:37.500 --> 00:04:40.000]  並不是要爭權、奪利
[00:04:40.000 --> 00:04:46.500]  或者用武力爭取國家的領域
[00:04:46.500 --> 00:04:47.500]  等等那些
[00:04:47.500 --> 00:04:53.000]  有很多這種個人和群體之間
[00:04:53.000 --> 00:04:55.500]  大家相處、影響社會
[00:04:55.500 --> 00:04:59.500]  以及活出屬靈的品格等等的教導
[00:04:59.500 --> 00:05:00.500]  所以我們發覺
[00:05:00.500 --> 00:05:02.000]  原來真是奇妙
[00:05:02.000 --> 00:05:04.000]  原來我們作為天國的子民
[00:05:04.000 --> 00:05:05.500]  是一群有福的子民
[00:05:05.500 --> 00:05:11.000]  我們原來是在屬神的教導裡面
[00:05:11.000 --> 00:05:12.500]  我們能夠活出一種生活
[00:05:12.500 --> 00:05:14.000]  是對於我們個人
[00:05:14.000 --> 00:05:15.000]  對於我們的家庭
[00:05:15.000 --> 00:05:16.500]  對於我們的社會
[00:05:16.500 --> 00:05:17.500]  對於我們的國家
[00:05:17.500 --> 00:05:19.000]  對於整個世界
[00:05:19.000 --> 00:05:23.000]  來帶來上帝的福分
[00:05:23.000 --> 00:05:25.500]  這就是何等寶貴的事
[00:05:25.500 --> 00:05:28.000]  所以我們來看看
[00:05:28.000 --> 00:05:33.000]  八福主耶穌宣告
[00:05:33.000 --> 00:05:36.500]  天國憲章的開場白
[00:05:36.500 --> 00:05:40.000]  作為我們下半年
[00:05:40.000 --> 00:05:43.500]  一起學習的真理
[00:05:43.500 --> 00:05:45.000]  說到這裏
[00:05:45.000 --> 00:05:48.500]  這個教堂是八福山
[00:05:48.500 --> 00:05:51.000]  如果今天大家去到以色列的時候
[00:05:51.000 --> 00:05:52.500]  有這個八福山
[00:05:52.500 --> 00:05:54.000]  我們有一班影子妹
[00:05:54.000 --> 00:05:55.500]  在剛剛疫情之前
[00:05:55.500 --> 00:05:58.000]  有機會去了聖地
[00:05:58.000 --> 00:06:00.000]  我們也去過這個地方
[00:06:00.000 --> 00:06:01.500]  這個環境非常優美
[00:06:01.500 --> 00:06:03.500]  你看到在山上望過去
[00:06:03.500 --> 00:06:06.500]  是一個很美的景地
[00:06:06.500 --> 00:06:10.000]  當中這個八福堂是一個教會
[00:06:10.000 --> 00:06:12.500]  外面有一個很美的花園
[00:06:12.500 --> 00:06:17.000]  每一個福都挑了這些石碑
[00:06:17.000 --> 00:06:22.500]  來祭奉這幾個耶穌所說的八福
[00:06:22.500 --> 00:06:28.000]  教堂裏面建立了一個地方
[00:06:28.000 --> 00:06:30.000]  來紀念主耶穌基督
[00:06:30.000 --> 00:06:33.000]  在那裏宣告登山補訓
[00:06:33.000 --> 00:06:37.000]  說到八福的各樣記載
[00:06:37.000 --> 00:06:42.500]  我們一同去思想一下
[00:06:42.500 --> 00:06:46.000]  在八福山上
[00:06:46.000 --> 00:06:48.500]  我們好像今天這些民眾
[00:06:48.500 --> 00:06:51.000]  當日在耶穌的根前
[00:06:51.000 --> 00:06:53.500]  在這個山坡的底下
[00:06:53.500 --> 00:06:55.000]  主耶穌在山上
[00:06:55.000 --> 00:06:58.000]  來宣告天國的憲法
[00:06:58.000 --> 00:06:59.000]  天國的憲章
[00:06:59.000 --> 00:07:03.000]  這個八福給我們的教導
[00:07:03.000 --> 00:07:05.000]  所以在馬太福音第五章一開始
[00:07:05.000 --> 00:07:06.500]  記載的經文是這樣說的
[00:07:06.500 --> 00:07:08.000]  我們一起讀,好嗎?請讀
[00:07:08.000 --> 00:07:11.000]  耶穌看見者許多的人
[00:07:11.000 --> 00:07:14.000]  就上了山,既已坐下
[00:07:14.000 --> 00:07:16.000]  門徒到他根前來
[00:07:16.000 --> 00:07:20.000]  他就開口教訓他們說
[00:07:20.000 --> 00:07:26.000]  接著就開始這八個福氣
[00:07:26.000 --> 00:07:28.000]  今天第一課提到這八福
[00:07:28.000 --> 00:07:32.500]  我們先來看一看了解
[00:07:32.500 --> 00:07:35.000]  第一,八福這個福字
[00:07:35.000 --> 00:07:40.000]  原文叫做「Marcharismos」
[00:07:40.000 --> 00:07:44.000]  「Rachamismos」這個字就是福的意思
[00:07:44.000 --> 00:07:46.500]  所以八福其實是
[00:07:46.500 --> 00:07:49.500]  我們中文翻譯是把福放在後面
[00:07:49.500 --> 00:07:52.000]  但原文或者英文很多翻譯
[00:07:52.000 --> 00:07:53.500]  都放在前面
[00:07:53.500 --> 00:07:56.000]  就是「Blessed are those」
[00:07:56.000 --> 00:07:58.000]  所以一開始就是這個字
[00:07:58.000 --> 00:08:01.000]  「Marcharismos」這個字
[00:08:01.000 --> 00:08:03.000]  在希臘文這個字的意思
[00:08:03.000 --> 00:08:07.500]  是「富足」是一個受寵愛
[00:08:07.500 --> 00:08:13.500]  可以說是很幸福很幸運的一個字的意思
[00:08:13.500 --> 00:08:16.000]  所以主耶穌一開始說天國的憲章
[00:08:16.000 --> 00:08:18.000]  就用這個字開始
[00:08:18.000 --> 00:08:21.000]  「有福了」就是講到
[00:08:21.000 --> 00:08:23.500]  原來作神的子民是蒙愛的
[00:08:23.500 --> 00:08:26.000]  蒙寵愛的,是富足的
[00:08:26.000 --> 00:08:28.000]  是很幸福的
[00:08:28.000 --> 00:08:29.500]  所以真是給我們看見
[00:08:29.500 --> 00:08:31.500]  這種基督徒是一種很快樂
[00:08:31.500 --> 00:08:34.500]  很幸福,作天國的子民是一種榮耀
[00:08:34.500 --> 00:08:40.000]  這個解釋有一位大學的教授
[00:08:40.000 --> 00:08:45.500]  在三藩市的州立大學的教授
[00:08:45.500 --> 00:08:47.500]  這個Sociologist
[00:08:47.500 --> 00:08:52.500]  他是在紐約的教授
[00:08:52.500 --> 00:08:54.000]  他寫了一本書
[00:08:54.000 --> 00:08:57.500]  他是心理學的教授
[00:08:57.500 --> 00:09:02.500]  這本書叫做《The Psychology of Christian Personality》
[00:09:02.500 --> 00:09:06.500]  就是基督徒人格的心理
[00:09:06.500 --> 00:09:09.500]  他寫這本書是根據《八福》所寫的
[00:09:09.500 --> 00:09:12.500]  所以他用《八福》來寫了這本
[00:09:12.500 --> 00:09:15.000]  用心理學來整合的一本書
[00:09:15.000 --> 00:09:17.000]  為什麼這樣寫呢?
[00:09:17.000 --> 00:09:18.500]  因為他認為
[00:09:18.500 --> 00:09:22.000]  今天我們時常都講到精神健康(mental health)
[00:09:22.000 --> 00:09:26.000]  他說其實在基督徒的教導裏面
[00:09:26.000 --> 00:09:28.000]  在神的教導裏面
[00:09:28.000 --> 00:09:30.500]  其實在心理上
[00:09:30.500 --> 00:09:33.500]  真正幫助我們心靈的健康
[00:09:33.500 --> 00:09:35.000]  或精神的健康
[00:09:35.000 --> 00:09:39.000]  他說是有一種快樂、一種喜悅
[00:09:39.000 --> 00:09:40.000]  來醫治我們
[00:09:40.000 --> 00:09:42.500]  幫助我們過一個正面的人生
[00:09:42.500 --> 00:09:44.000]  而他說耶穌的教導
[00:09:44.000 --> 00:09:48.000]  正是以這個為基礎和開始
[00:09:48.000 --> 00:09:53.500]  所以他說耶穌關乎一個快樂的要訣
[00:09:53.500 --> 00:09:55.000]  或者快樂的理論
[00:09:55.000 --> 00:09:58.500]  建基於作為天國子民
[00:09:58.500 --> 00:10:01.500]  能夠面對人生各方面的挑戰
[00:10:01.500 --> 00:10:03.500]  有時是死亡
[00:10:03.500 --> 00:10:04.500]  有時是哀傷
[00:10:04.500 --> 00:10:06.000]  有時是受迫得
[00:10:06.000 --> 00:10:11.000]  有時是面對人世裏面的困難
[00:10:11.000 --> 00:10:13.000]  或者是貧窮等等
[00:10:13.000 --> 00:10:15.500]  如何有一個正面的情緒
[00:10:15.500 --> 00:10:18.000]  一個健康的心理
[00:10:18.000 --> 00:10:21.000]  來面對這些人世間必定會臨到的事
[00:10:21.000 --> 00:10:25.500]  他說這正是八福裏面給我們有的精神
[00:10:25.500 --> 00:10:27.500]  所以他就寫了這本書
[00:10:27.500 --> 00:10:30.500]  根據八福來寫
[00:10:30.500 --> 00:10:35.000]  裏面提到有兩種很重要的力量
[00:10:35.000 --> 00:10:39.500]  第一種力量是Experimental Faith
[00:10:39.500 --> 00:10:42.500]  意思是我們能夠不單止知道
[00:10:42.500 --> 00:10:44.000]  而且可以經驗到
[00:10:44.000 --> 00:10:45.500]  我們可以走出來
[00:10:45.500 --> 00:10:48.500]  在八福裏面講到很多實踐的道理
[00:10:48.500 --> 00:10:53.500]  講到我們在生活上建立信念
[00:10:53.500 --> 00:10:55.500]  和實踐我們信仰的東西
[00:10:55.500 --> 00:10:57.500]  他說這是一個很大的力量
[00:10:57.500 --> 00:10:59.500]  因為不是停在腦袋裏面
[00:10:59.500 --> 00:11:01.000]  而是實踐出來
[00:11:01.000 --> 00:11:04.500]  第二就是講到The Fatherly Love
[00:11:04.500 --> 00:11:07.000]  就是講到這種愛的力量
[00:11:07.000 --> 00:11:09.000]  他說面對所有這些一切
[00:11:09.000 --> 00:11:12.000]  當我們的焦點回到上帝那裏的時候
[00:11:12.000 --> 00:11:14.000]  用上帝的角度來面對人生
[00:11:14.000 --> 00:11:15.500]  面對苦難
[00:11:15.500 --> 00:11:17.000]  面對逼迫的時候
[00:11:17.000 --> 00:11:19.000]  他說這種愛的力量
[00:11:19.000 --> 00:11:21.500]  是保持我們精神健康
[00:11:21.500 --> 00:11:24.000]  心理健康的重要要素
[00:11:24.000 --> 00:11:25.000]  所以他說
[00:11:25.000 --> 00:11:28.000]  因此八福裏面這兩種很重要的力量
[00:11:28.000 --> 00:11:30.500]  就是這種行出來的信念
[00:11:30.500 --> 00:11:34.000]  和屬神天賦的愛
[00:11:34.000 --> 00:11:37.000]  來成為我們一個強健的
[00:11:37.000 --> 00:11:40.000]  健康的人格的一種建立
[00:11:40.000 --> 00:11:42.000]  所以這是第一個關乎八福的
[00:11:42.000 --> 00:11:45.000]  我首先和大家交代一下這個字
[00:11:45.000 --> 00:11:47.000]  所以每一個福氣
[00:11:47.000 --> 00:11:49.000]  每一個福氣都是這個
[00:11:49.000 --> 00:11:51.000]  Makarismos這個字
[00:11:51.000 --> 00:11:53.500]  提醒我們我們應該正面地
[00:11:53.500 --> 00:11:57.000]  用神的幫助來面對這些人生
[00:11:57.000 --> 00:11:59.500]  以致我們能夠快樂無福
[00:11:59.500 --> 00:12:02.000]  第二在這個八福裏面
[00:12:02.000 --> 00:12:04.000]  有一個字叫做
[00:12:04.000 --> 00:12:06.000]  八福我們中文一講就知道
[00:12:06.000 --> 00:12:09.000]  馬大福第五章頭這幾節
[00:12:09.000 --> 00:12:12.000]  英文通常是用這個字
[00:12:12.000 --> 00:12:15.000]  不是Egg blessings
[00:12:15.000 --> 00:12:17.000]  它是叫做Beatitudes
[00:12:17.000 --> 00:12:21.000]  Beatitudes這個字是八福的意思
[00:12:21.000 --> 00:12:24.000]  Beatitudes這個字是
[00:12:24.000 --> 00:12:27.000]  拉丁文翻譯過來的
[00:12:27.000 --> 00:12:28.000]  所以拉丁文翻譯過來
[00:12:28.000 --> 00:12:31.000]  它本身就是講到福份的意思
[00:12:31.000 --> 00:12:33.000]  所以同時間也是講到福
[00:12:33.000 --> 00:12:36.000]  所以八福Beatitudes
[00:12:36.000 --> 00:12:38.000]  但是留意當它翻譯成英文的時候
[00:12:38.000 --> 00:12:40.000]  你會發現它的字根
[00:12:40.000 --> 00:12:42.000]  可以在英文這個翻譯裏面
[00:12:42.000 --> 00:12:44.000]  稍為可以了解得到
[00:12:44.000 --> 00:12:45.000]  它有兩個字組成
[00:12:45.000 --> 00:12:47.000]  第一個是Beat
[00:12:47.000 --> 00:12:49.000]  第二個就是Attitude
[00:12:49.000 --> 00:12:50.000]  所以換句話說
[00:12:50.000 --> 00:12:53.000]  我們有什麼樣的態度
[00:12:53.000 --> 00:12:56.000]  來面對我們一個人
[00:12:56.000 --> 00:12:59.000]  有什麼樣的態度來活著
[00:12:59.000 --> 00:13:01.000]  所以當我們有了這些
[00:13:01.000 --> 00:13:03.000]  正確的人生的態度
[00:13:03.000 --> 00:13:05.000]  有正確的態度
[00:13:05.000 --> 00:13:08.000]  來成為我們人格的建立的時候
[00:13:08.000 --> 00:13:11.000]  那這個就是快樂的源頭
[00:13:11.000 --> 00:13:13.000]  就是夢福的意思
[00:13:13.000 --> 00:13:17.000]  所以這個首先跟大家交代一下
[00:13:17.000 --> 00:13:18.000]  所以我們感謝神
[00:13:18.000 --> 00:13:21.000]  我們看到天國的憲章一開始
[00:13:21.000 --> 00:13:22.000]  這個八福就是講到
[00:13:22.000 --> 00:13:24.000]  我們一班夢愛的人
[00:13:24.000 --> 00:13:26.000]  但是這個福氣不是停在
[00:13:26.000 --> 00:13:28.000]  只是我們很幸福這樣
[00:13:28.000 --> 00:13:31.000]  而是我們去面對人生
[00:13:31.000 --> 00:13:34.000]  面對去實踐基督的使命
[00:13:34.000 --> 00:13:35.000]  信仰的時候
[00:13:35.000 --> 00:13:38.000]  致富的愛和我們人生
[00:13:38.000 --> 00:13:40.000]  應該有的態度
[00:13:40.000 --> 00:13:42.000]  這個品格的建立
[00:13:42.000 --> 00:13:43.000]  那我們的人生
[00:13:43.000 --> 00:13:45.000]  就是真正的夢福的一班
[00:13:45.000 --> 00:13:46.000]  我們就能夠過一個
[00:13:46.000 --> 00:13:52.000]  真正的快樂的日子
[00:13:52.000 --> 00:13:55.000]  所以我們來看這八福
[00:13:55.000 --> 00:13:57.000]  第一個福氣是什麼
[00:13:57.000 --> 00:13:59.000]  知道嗎
[00:13:59.000 --> 00:14:01.000]  這個很容易會記得
[00:14:01.000 --> 00:14:02.000]  因為一開始是第一個
[00:14:02.000 --> 00:14:03.000]  所以第一福
[00:14:03.000 --> 00:14:05.000]  就是第三節耶穌開始說的
[00:14:05.000 --> 00:14:07.000]  「虛心的人有福料
[00:14:07.000 --> 00:14:10.000]  因為天國是他無敵」
[00:14:10.000 --> 00:14:12.000]  所以這個就是天國憲章的
[00:14:12.000 --> 00:14:13.000]  一開始的第一句
[00:14:13.000 --> 00:14:16.000]  究竟天國的子民應該怎樣
[00:14:16.000 --> 00:14:18.000]  怎樣能夠成為天國的子民
[00:14:18.000 --> 00:14:20.000]  你怎樣能夠入籍
[00:14:20.000 --> 00:14:22.000]  你怎樣能夠成為
[00:14:22.000 --> 00:14:25.000]  天國的兒女和百姓
[00:14:25.000 --> 00:14:28.000]  他說第一個的憲章一開始
[00:14:28.000 --> 00:14:31.000]  就是「虛心的人有福料」
[00:14:31.000 --> 00:14:33.000]  所以英文的翻譯
[00:14:33.000 --> 00:14:34.000]  用這個福開始的
[00:14:34.000 --> 00:14:37.000]  「Blessed are the poor in spirit
[00:14:37.000 --> 00:14:42.000]  for theirs is the kingdom of heaven」
[00:14:42.000 --> 00:14:45.000]  這個是「虛心」
[00:14:45.000 --> 00:14:48.000]  其實大家可能都有聽過
[00:14:48.000 --> 00:14:50.000]  這個其實是用兩個字
[00:14:50.000 --> 00:14:53.000]  希臘文兩個字連成的
[00:14:53.000 --> 00:14:55.000]  所以英文的翻譯
[00:14:55.000 --> 00:14:57.000]  就比較可以看得出來
[00:14:57.000 --> 00:14:58.000]  因為他說
[00:14:58.000 --> 00:15:00.000]  「Blessed are the poor in spirit」
[00:15:00.000 --> 00:15:02.000]  即「poor」是一個字
[00:15:02.000 --> 00:15:04.000]  「spirit」是一個字
[00:15:04.000 --> 00:15:08.000]  所以在現代的中文翻譯譯本
[00:15:08.000 --> 00:15:10.000]  他說「承認自己
[00:15:10.000 --> 00:15:12.000]  靈性貧乏的人
[00:15:12.000 --> 00:15:14.000]  是多麼有福料
[00:15:14.000 --> 00:15:17.000]  他們是天國的子民」
[00:15:17.000 --> 00:15:19.000]  所以第一個字是「靈性」
[00:15:19.000 --> 00:15:21.000]  即「心靈」
[00:15:21.000 --> 00:15:23.000]  第二個字是「貧乏」
[00:15:23.000 --> 00:15:26.000]  所以「poor in spirit」
[00:15:26.000 --> 00:15:28.000]  「虛心」就是這個意思
[00:15:28.000 --> 00:15:30.000]  所以我們看到原來
[00:15:30.000 --> 00:15:32.000]  「虛心」是有福的
[00:15:32.000 --> 00:15:35.000]  這個就是神給我們的智慧
[00:15:35.000 --> 00:15:37.000]  和我們的指示
[00:15:37.000 --> 00:15:39.000]  「虛心」就是表達了
[00:15:39.000 --> 00:15:42.000]  我們感受到不夠
[00:15:42.000 --> 00:15:45.000]  感受到貧乏
[00:15:45.000 --> 00:15:49.000]  感受到不滿足
[00:15:49.000 --> 00:15:52.000]  所以用在物質上
[00:15:52.000 --> 00:15:53.000]  就是貧窮
[00:15:53.000 --> 00:15:55.000]  貧窮就是覺得不夠
[00:15:55.000 --> 00:15:57.000]  覺得不滿足、不滿意
[00:15:57.000 --> 00:15:59.000]  太窮了
[00:15:59.000 --> 00:16:01.000]  用在「靈性」上
[00:16:01.000 --> 00:16:03.000]  「in spirit」就是心靈裡
[00:16:03.000 --> 00:16:05.000]  就指到我們感覺到
[00:16:05.000 --> 00:16:09.000]  我們是需要
[00:16:09.000 --> 00:16:11.000]  心靈的滿足
[00:16:11.000 --> 00:16:13.000]  我們覺得心靈是不足夠
[00:16:13.000 --> 00:16:15.000]  縱使物質豐富得好
[00:16:15.000 --> 00:16:17.000]  我們心靈是沒有辦法用那些東西
[00:16:17.000 --> 00:16:19.000]  來滿足我們內心的需要
[00:16:19.000 --> 00:16:21.000]  所以原來當一個人
[00:16:21.000 --> 00:16:25.000]  感受到他心靈裡的不滿足
[00:16:25.000 --> 00:16:27.000]  他就有成長的空間
[00:16:27.000 --> 00:16:29.000]  所以很多人如果自滿自足
[00:16:29.000 --> 00:16:31.000]  覺得我什麼都好
[00:16:31.000 --> 00:16:32.000]  我什麼都夠
[00:16:32.000 --> 00:16:33.000]  我不需要福音
[00:16:33.000 --> 00:16:34.000]  我不需要基督教
[00:16:34.000 --> 00:16:37.000]  我不需要神
[00:16:37.000 --> 00:16:38.000]  他認為自己什麼都有
[00:16:38.000 --> 00:16:39.000]  這樣的時候
[00:16:39.000 --> 00:16:40.000]  他就沒有辦法
[00:16:40.000 --> 00:16:42.000]  能夠成為天國的子民
[00:16:42.000 --> 00:16:43.000]  為什麼呢
[00:16:43.000 --> 00:16:45.000]  他沒有辦法體會到
[00:16:45.000 --> 00:16:47.000]  他內心真正的缺憲
[00:16:47.000 --> 00:16:50.000]  真正的貧乏
[00:16:50.000 --> 00:16:53.000]  他只不過是外表這些東西
[00:16:53.000 --> 00:16:56.000]  和心裡的剛硬
[00:16:56.000 --> 00:17:00.000]  來抗拒他內心告訴他
[00:17:00.000 --> 00:17:01.000]  他真正的需要
[00:17:01.000 --> 00:17:03.000]  或者他不是很承認自己
[00:17:03.000 --> 00:17:05.000]  認識到自己
[00:17:05.000 --> 00:17:06.000]  所以我們看到
[00:17:06.000 --> 00:17:07.000]  剛才這個翻譯
[00:17:07.000 --> 00:17:11.000]  他說要承認自己
[00:17:11.000 --> 00:17:13.000]  靈性貧乏的人
[00:17:13.000 --> 00:17:15.000]  所以我們真的看到
[00:17:15.000 --> 00:17:18.000]  這個虛心的人是有福的
[00:17:18.000 --> 00:17:22.000]  因為他們承認自己的貧乏
[00:17:22.000 --> 00:17:23.000]  快樂的地方就在這裡
[00:17:23.000 --> 00:17:26.000]  當一個人覺得很驕傲
[00:17:26.000 --> 00:17:27.000]  什麼都有了
[00:17:27.000 --> 00:17:29.000]  什麼都已經很好了
[00:17:29.000 --> 00:17:33.000]  他就沒有成長的渴望和追求
[00:17:33.000 --> 00:17:36.000]  他沒有再說
[00:17:36.000 --> 00:17:41.000]  我要希望更大的心靈的滿足
[00:17:41.000 --> 00:17:42.000]  所以很多時候就停滯
[00:17:42.000 --> 00:17:44.000]  或者退步
[00:17:44.000 --> 00:17:46.000]  所以什麼是快樂呢
[00:17:46.000 --> 00:17:48.000]  其實學習不斷成長就是快樂
[00:17:48.000 --> 00:17:50.000]  當我們能夠感受到
[00:17:50.000 --> 00:17:51.000]  自己不足不夠
[00:17:51.000 --> 00:17:53.000]  繼續學習
[00:17:53.000 --> 00:17:54.000]  繼續追求
[00:17:54.000 --> 00:17:56.000]  其實這種就是幫助我們人
[00:17:56.000 --> 00:18:00.000]  真正的滿足快樂的一種途徑
[00:18:00.000 --> 00:18:01.000]  這是真正的夢幻
[00:18:01.000 --> 00:18:05.000]  很多時候我們自大
[00:18:05.000 --> 00:18:06.000]  驕傲
[00:18:06.000 --> 00:18:08.000]  覺得不需要進步了
[00:18:08.000 --> 00:18:10.000]  或者停在那裡的時候
[00:18:10.000 --> 00:18:11.000]  我們就發覺
[00:18:11.000 --> 00:18:12.000]  這個時候就是
[00:18:12.000 --> 00:18:13.000]  我們的人生很空虛
[00:18:13.000 --> 00:18:14.000]  更多迷惘
