
[00:00:00.000 --> 00:00:02.000]  鄧堅志媒,早安
[00:02:05.000 --> 00:02:07.000]  奉主耶穌的聖名
[00:02:07.000 --> 00:02:09.000]  Amen
[00:02:09.000 --> 00:02:15.000]  有一個丹麥的哲學家
[00:02:15.000 --> 00:02:17.000]  叫做奇克果
[00:02:17.000 --> 00:02:21.000]  他曾經講過一個故事也好
[00:02:21.000 --> 00:02:23.000]  是一個比喻也好
[00:02:23.000 --> 00:02:26.000]  他說有一位王子
[00:02:26.000 --> 00:02:29.000]  到了適婚的年齡
[00:02:29.000 --> 00:02:33.000]  希望可以找到一個很深愛的女人
[00:02:33.000 --> 00:02:35.000]  可以一起生活
[00:02:35.000 --> 00:02:39.000]  可以找到一個很理想的女人
[00:02:39.000 --> 00:02:41.000]  可以成為皇妃
[00:02:41.000 --> 00:02:46.000]  有一天,他奉父皇的命令
[00:02:46.000 --> 00:02:49.000]  出差到一個村莊去
[00:02:49.000 --> 00:02:51.000]  去那裡視察
[00:02:51.000 --> 00:02:59.000]  當他經過一個很貧窮的鄉村的時候
[00:02:59.000 --> 00:03:04.000]  他遇到了一個年輕,貌美的村姑
[00:03:04.000 --> 00:03:07.000]  一個鄉村的姑娘
[00:03:07.000 --> 00:03:11.000]  這個女孩子,我們都知道
[00:03:11.000 --> 00:03:13.000]  在那個鄉村非常貧窮
[00:03:13.000 --> 00:03:18.000]  所以她出身,也是一個貧窮的人家的出身
[00:03:18.000 --> 00:03:21.000]  所以她不是很富有的人
[00:03:21.000 --> 00:03:23.000]  不是很高貴的人
[00:03:23.000 --> 00:03:25.000]  家裡非常貧窮
[00:03:25.000 --> 00:03:28.000]  但是她有一個樣貌
[00:03:28.000 --> 00:03:31.000]  吸引到王子
[00:03:31.000 --> 00:03:37.000]  王子的心裡,不斷有這個姑娘在他心裡
[00:03:37.000 --> 00:03:41.000]  後來,幾次經過那個鄉村
[00:03:41.000 --> 00:03:44.000]  他也見到那個姑娘
[00:03:44.000 --> 00:03:49.000]  慢慢地,這個姑娘的一舉一動都很吸引他
[00:03:49.000 --> 00:03:51.000]  吸引到他的注意
[00:03:51.000 --> 00:03:57.000]  王子就發覺到,原來自己已經愛上了這位姑娘
[00:03:57.000 --> 00:03:59.000]  但是問題就來了
[00:03:59.000 --> 00:04:03.000]  他怎樣可以贏取這個姑娘的芳心呢?
[00:04:03.000 --> 00:04:07.000]  令到他很樂意地嫁給自己呢?
[00:04:07.000 --> 00:04:09.000]  我們都知道
[00:04:09.000 --> 00:04:12.000]  其實好像不是一個難題
[00:04:12.000 --> 00:04:14.000]  他要娶一個王妃
[00:04:14.000 --> 00:04:17.000]  很多女孩子都願意成為他的王妃
[00:04:17.000 --> 00:04:20.000]  必然很願意嫁給他
[00:04:20.000 --> 00:04:24.000]  問題是,他要的不只是一個王妃
[00:04:24.000 --> 00:04:28.000]  他要的是一個願意真心地去愛他
[00:04:28.000 --> 00:04:33.000]  願意一生都跟他一起的
[00:04:33.000 --> 00:04:36.000]  愛他的一位姑娘
[00:04:36.000 --> 00:04:39.000]  如果他用高壓的手段
[00:04:39.000 --> 00:04:42.000]  說「你應該嫁給我」
[00:04:42.000 --> 00:04:44.000]  「我是王子,你應該嫁給我」
[00:04:44.000 --> 00:04:45.000]  這樣行不行呢?
[00:04:45.000 --> 00:04:47.000]  行的,沒問題的
[00:04:47.000 --> 00:04:49.000]  但是可能他娶到的
[00:04:49.000 --> 00:04:55.000]  就不是一個真心愛他的一位女性
[00:04:55.000 --> 00:04:57.000]  所以他很想知道
[00:04:57.000 --> 00:05:02.000]  到底是他這個人吸引了這個姑娘
[00:05:02.000 --> 00:05:05.000]  還是他自己的財勢
[00:05:05.000 --> 00:05:08.000]  各方面的東西吸引了這個姑娘
[00:05:08.000 --> 00:05:11.000]  所以他都很想清楚地知道
[00:05:11.000 --> 00:05:13.000]  我們相信我們都不想
[00:05:13.000 --> 00:05:16.000]  我們所愛的人最後告訴我們
[00:05:16.000 --> 00:05:17.000]  「我不是愛你這個人」
[00:05:17.000 --> 00:05:19.000]  「我是愛你的財富」
[00:05:19.000 --> 00:05:20.000]  「因為你有錢」
[00:05:20.000 --> 00:05:21.000]  「因為你有房子」
[00:05:21.000 --> 00:05:23.000]  「或者有很漂亮的車」
[00:05:23.000 --> 00:05:25.000]  「所以我才嫁給你」
[00:05:25.000 --> 00:05:26.000]  我們都不想
[00:05:26.000 --> 00:05:29.000]  我們所愛的人最後告訴我們
[00:05:29.000 --> 00:05:32.000]  這樣的一個理由嫁給我們
[00:05:32.000 --> 00:05:36.000]  據說當年十九歲的Diana
[00:05:36.000 --> 00:05:42.000]  這個王妃嫁給英國的查理斯王子的時候
[00:05:42.000 --> 00:05:44.000]  她其實已經知道了
[00:05:44.000 --> 00:05:48.000]  王子是零有所愛的
[00:05:48.000 --> 00:05:50.000]  有第三者的
[00:05:50.000 --> 00:05:52.000]  她後來在一個訪問當中
[00:05:52.000 --> 00:05:54.000]  她就表示
[00:05:54.000 --> 00:05:55.000]  她說結婚那天
[00:05:55.000 --> 00:05:58.000]  她的心好像死了一樣
[00:05:58.000 --> 00:06:00.000]  她說平靜
[00:06:00.000 --> 00:06:02.000]  好像死了一樣
[00:06:02.000 --> 00:06:07.000]  她說感覺就好像待宰的羔羊一樣
[00:06:07.000 --> 00:06:09.000]  好像死定了
[00:06:09.000 --> 00:06:13.000]  但是為什麼她仍然在沒有任何的壓力之下
[00:06:13.000 --> 00:06:15.000]  不要以為王室給她任何的壓力
[00:06:15.000 --> 00:06:16.000]  是沒有的
[00:06:16.000 --> 00:06:19.000]  她仍然是要嫁給查理斯呢
[00:06:19.000 --> 00:06:23.000]  有人分析就不是因為她愛得偉大
[00:06:23.000 --> 00:06:27.000]  而是因為查理斯是王子
[00:06:27.000 --> 00:06:29.000]  換作其他的人
[00:06:29.000 --> 00:06:31.000]  可能情況一定不同
[00:06:31.000 --> 00:06:34.000]  如果那個男人是其他的人
[00:06:34.000 --> 00:06:37.000]  可能情況不同
[00:06:37.000 --> 00:06:39.000]  而大家可以看到的就是
[00:06:39.000 --> 00:06:41.000]  這樣結合的結果
[00:06:41.000 --> 00:06:44.000]  就是一個悲劇的收場
[00:06:44.000 --> 00:06:46.000]  我們回頭說
[00:06:46.000 --> 00:06:50.000]  我們剛才說其他所說的故事當中
[00:06:50.000 --> 00:06:53.000]  這個王子就是一個聰明人
[00:06:53.000 --> 00:06:55.000]  他不想娶到一個
[00:06:55.000 --> 00:06:57.000]  只不過是因為他是王子
[00:06:57.000 --> 00:06:59.000]  因為他有財富
[00:06:59.000 --> 00:07:01.000]  因為他有權勢
[00:07:01.000 --> 00:07:03.000]  而嫁給他的一個女人
[00:07:03.000 --> 00:07:07.000]  因此他就想到一個解決的方法
[00:07:07.000 --> 00:07:12.000]  他就脫去身上的華麗的衣服
[00:07:12.000 --> 00:07:15.000]  穿上農家的服裝
[00:07:15.000 --> 00:07:19.000]  再次地走進村莊裡面
[00:07:19.000 --> 00:07:22.000]  開始和這班人
[00:07:22.000 --> 00:07:23.000]  不只是那個姑娘
[00:07:23.000 --> 00:07:27.000]  就是整班人一起的生活
[00:07:27.000 --> 00:07:29.000]  他關心他們所關心的
[00:07:29.000 --> 00:07:33.000]  他產生的興趣是他們所興趣的
[00:07:33.000 --> 00:07:36.000]  就是這樣學他們說話
[00:07:36.000 --> 00:07:41.000]  你知道鄉村的人可能說話比較粗魯一點
[00:07:41.000 --> 00:07:44.000]  他也學他們這樣說話
[00:07:44.000 --> 00:07:47.000]  這個已經不是一個裝扮那麼簡單了
[00:07:47.000 --> 00:07:52.000]  他完全地融入在他們的生活當中
[00:07:52.000 --> 00:07:57.000]  完全成為了鄉村人的生命
[00:07:57.000 --> 00:07:58.000]  而同時
[00:07:58.000 --> 00:08:04.000]  他也經常和他所深愛的那個姑娘見面
[00:08:04.000 --> 00:08:06.000]  聊天
[00:08:06.000 --> 00:08:09.000]  隨著日子一天一天過去
[00:08:09.000 --> 00:08:14.000]  這個姑娘終於愛上了這個王子
[00:08:14.000 --> 00:08:16.000]  這個姑娘愛這個王子
[00:08:16.000 --> 00:08:21.000]  是因為她發覺王子深愛她
[00:08:21.000 --> 00:08:25.000]  而她所愛的是王子本人
[00:08:25.000 --> 00:08:26.000]  她本身
[00:08:26.000 --> 00:08:28.000]  而不是因為她的身份
[00:08:28.000 --> 00:08:29.000]  她的地位
[00:08:29.000 --> 00:08:31.000]  或者她的財富
[00:08:31.000 --> 00:08:34.000]  其他人就用這樣的一個比喻
[00:08:34.000 --> 00:08:39.000]  說明了神降人間的一個道理
[00:08:39.000 --> 00:08:42.000]  原因只有一個
[00:08:42.000 --> 00:08:45.000]  神為什麼要降落在人間當中呢
[00:08:45.000 --> 00:08:47.000]  是因為神愛神
[00:08:47.000 --> 00:08:51.000]  就像那個王子愛那個姑娘
[00:08:51.000 --> 00:08:56.000]  願意為她去御尊降貴
[00:08:56.000 --> 00:08:57.000]  但是呢
[00:08:57.000 --> 00:09:01.000]  我覺得其他一個這樣的比喻
[00:09:01.000 --> 00:09:08.000]  比喻不了主耶穌降臨在人間的一個使命
[00:09:08.000 --> 00:09:10.000]  主耶穌的確是愛我們
[00:09:10.000 --> 00:09:13.000]  就像那個王子愛那個姑娘一樣
[00:09:13.000 --> 00:09:17.000]  他是為了我們這群他所愛的人
[00:09:17.000 --> 00:09:19.000]  他願意去御尊降貴
[00:09:19.000 --> 00:09:21.000]  是來到這個世上
[00:09:21.000 --> 00:09:22.000]  但是呢
[00:09:22.000 --> 00:09:28.000]  他來到不是只是為了要得到我們的心
[00:09:28.000 --> 00:09:32.000]  他來到是因為我們是罪人
[00:09:32.000 --> 00:09:34.000]  他願意去為我們
[00:09:34.000 --> 00:09:37.000]  而來到這個世上去拯救我們
[00:09:37.000 --> 00:09:39.000]  而他整個的地位
[00:09:39.000 --> 00:09:43.000]  他有犧牲的
[00:09:43.000 --> 00:09:44.000]  他有使命的
[00:09:44.000 --> 00:09:47.000]  而且是有計劃的
[00:09:47.000 --> 00:09:48.000]  好了
[00:09:48.000 --> 00:09:52.000]  我們看今天的聖經的時候
[00:09:52.000 --> 00:09:53.000]  我們就發覺到
[00:09:53.000 --> 00:09:55.000]  無論在英文聖經
[00:09:55.000 --> 00:09:58.000]  或者你的新的一些聖經
[00:09:58.000 --> 00:10:01.000]  和合本舊版的就不同了
[00:10:01.000 --> 00:10:03.000]  但是你就會發覺到
[00:10:03.000 --> 00:10:05.000]  由大六節到第十一節
[00:10:05.000 --> 00:10:10.000]  經文的編排就好像詩歌一樣的形式去排列
[00:10:10.000 --> 00:10:13.000]  可能這個正說明了
[00:10:13.000 --> 00:10:15.000]  原文當中這段的經文
[00:10:15.000 --> 00:10:19.000]  其實是用詩歌的方式去重讀的
[00:10:19.000 --> 00:10:21.000]  所以我說這個
[00:10:21.000 --> 00:10:26.000]  應該是早期教會的一首讚美詩
[00:10:26.000 --> 00:10:29.000]  保羅採用了它
[00:10:29.000 --> 00:10:31.000]  然後潤飾了它
[00:10:31.000 --> 00:10:35.000]  用來傳達他對基督的那種信念
[00:10:35.000 --> 00:10:38.000]  對基督的那種重讚
[00:10:38.000 --> 00:10:40.000]  而在這首詩歌的開始
[00:10:40.000 --> 00:10:42.000]  有一句說話
[00:10:42.000 --> 00:10:43.000]  那裡說
[00:10:43.000 --> 00:10:46.000]  你們當以基督之心為心
[00:10:46.000 --> 00:10:49.000]  說明了保羅用這首詩歌當中
[00:10:49.000 --> 00:10:52.000]  基督一種虛己的形象
[00:10:52.000 --> 00:10:56.000]  來勸勉當時的信徒要全心謙卑
[00:10:56.000 --> 00:10:57.000]  同心同意
[00:10:57.000 --> 00:11:01.000]  我們知道了保羅的目的
[00:11:01.000 --> 00:11:03.000]  最主要都是這件事
[00:11:03.000 --> 00:11:06.000]  想勸勉當時的信徒
[00:11:06.000 --> 00:11:09.000]  但是在可能有意無意之間
[00:11:09.000 --> 00:11:11.000]  他已經將耶穌基督
[00:11:11.000 --> 00:11:15.000]  怎樣降臨人根這件事
[00:11:15.000 --> 00:11:19.000]  在字裡行間表達出來了
[00:11:19.000 --> 00:11:21.000]  如果過去我們一直
[00:11:21.000 --> 00:11:23.000]  都是用這段的經文
[00:11:23.000 --> 00:11:28.000]  來作同樣的勸勉
[00:11:28.000 --> 00:11:30.000]  勸勉弟兄姊妹
[00:11:30.000 --> 00:11:32.000]  或者勸勉惠宗
[00:11:32.000 --> 00:11:35.000]  今天臨近聖誕節的時候
[00:11:35.000 --> 00:11:38.000]  我希望可以單單看這段的經文
[00:11:38.000 --> 00:11:40.000]  就是這首詩歌
[00:11:40.000 --> 00:11:42.000]  它那個正義
[00:11:42.000 --> 00:11:44.000]  在當中所表達出來的
[00:11:44.000 --> 00:11:48.000]  你看到耶穌基督降世為人
[00:11:48.000 --> 00:11:51.000]  道成肉身的意義
[00:11:51.000 --> 00:11:53.000]  有學者認為
[00:11:53.000 --> 00:11:56.000]  這是一段內容很豐富的詩歌
[00:11:56.000 --> 00:11:58.000]  在裡面有很多的表達
[00:11:58.000 --> 00:12:01.000]  它的原文是希臘文
[00:12:01.000 --> 00:12:03.000]  比任何其他的文字
[00:12:03.000 --> 00:12:07.000]  有更豐富的含義在當中
[00:12:07.000 --> 00:12:09.000]  因為一個希臘字
[00:12:09.000 --> 00:12:13.000]  往往就包括兩三個意思在裡面
[00:12:13.000 --> 00:12:17.000]  或者是更多的思想在裡面
[00:12:17.000 --> 00:12:20.000]  這是一篇很值得我們去細讀
[00:12:20.000 --> 00:12:22.000]  去深深的去思想
[00:12:22.000 --> 00:12:25.000]  去研究的一段經文
[00:12:25.000 --> 00:12:27.000]  在這個臨近聖誕節的時候
[00:12:27.000 --> 00:12:29.000]  用來思想耶穌基督
[00:12:29.000 --> 00:12:31.000]  祂降臨在人間的意義
[00:12:31.000 --> 00:12:34.000]  就更有意思了
[00:12:34.000 --> 00:12:36.000]  在第六節說
[00:12:36.000 --> 00:12:40.000]  耶穌基督本有神的形象
[00:12:40.000 --> 00:12:44.000]  不以自己與神同等為強奪的
[00:12:44.000 --> 00:12:47.000]  在這個經文裡面
[00:12:47.000 --> 00:12:50.000]  有兩個字眼是保羅
[00:12:50.000 --> 00:12:52.000]  特別用心
[00:12:52.000 --> 00:12:54.000]  特別去小心選用的字眼
[00:12:54.000 --> 00:12:56.000]  一個就是「本有」
[00:12:56.000 --> 00:12:59.000]  另外一個就是「形象」
[00:12:59.000 --> 00:13:03.000]  我們先說一下「本有」這個字
[00:13:03.000 --> 00:13:05.000]  這個字原本是指一種
[00:13:05.000 --> 00:13:08.000]  不能夠改變的素質
[00:13:08.000 --> 00:13:10.000]  意思就是說
[00:13:10.000 --> 00:13:12.000]  無論在任何的環境
[00:13:12.000 --> 00:13:14.000]  或者是情況之下
[00:13:14.000 --> 00:13:18.000]  這部分的素質是不能改變的
[00:13:18.000 --> 00:13:20.000]  所以保羅開始用這個字
[00:13:20.000 --> 00:13:22.000]  來指出耶穌基督
[00:13:22.000 --> 00:13:25.000]  祂本質上是神
[00:13:25.000 --> 00:13:27.000]  無論祂降到人間
[00:13:27.000 --> 00:13:28.000]  怎樣也好
[00:13:28.000 --> 00:13:30.000]  成為怎樣的人也好
[00:13:30.000 --> 00:13:34.000]  祂這個素質是永遠不能改變的
[00:13:34.000 --> 00:13:36.000]  祂就是神
[00:13:36.000 --> 00:13:39.000]  祂來到人間成為人
[00:13:39.000 --> 00:13:42.000]  但是祂本質仍然是神
[00:13:42.000 --> 00:13:45.000]  然後保羅就再用一個
[00:13:45.000 --> 00:13:47.000]  「形象」這個字
[00:13:47.000 --> 00:13:49.000]  其實在希臘文裡面
[00:13:49.000 --> 00:13:52.000]  有兩個字可以表達
[00:13:52.000 --> 00:13:54.000]  「形象」這個字
[00:13:54.000 --> 00:13:57.000]  第一個就是「Morphe」
[00:13:57.000 --> 00:13:59.000]  你不要以為我在讀英文
[00:13:59.000 --> 00:14:01.000]  這個其實是希臘文
[00:14:01.000 --> 00:14:02.000]  Morphe
[00:14:02.000 --> 00:14:04.000]  我們知道英文也有這個字
[00:14:04.000 --> 00:14:06.000]  但是沒有了e的
[00:14:06.000 --> 00:14:07.000]  Morphe
[00:14:07.000 --> 00:14:09.000]  另外一個就是
[00:14:09.000 --> 00:14:11.000]  一個外表的形象
[00:14:11.000 --> 00:14:13.000]  就是Scammer
[00:14:13.000 --> 00:14:15.000]  就是這兩個字
[00:14:15.000 --> 00:14:17.000]  但是這兩個字
[00:14:17.000 --> 00:14:19.000]  有分別不同的意思
[00:14:19.000 --> 00:14:21.000]  所以保羅用了哪一個呢
[00:14:21.000 --> 00:14:24.000]  其實他是用了Morphe這個字
[00:14:24.000 --> 00:14:27.000]  這個字可以表達到
[00:14:27.000 --> 00:14:31.000]  一個不會因為時間或者環境
[00:14:31.000 --> 00:14:33.000]  而改變的
[00:14:33.000 --> 00:14:36.000]  但是Scammer就是外表的形象
[00:14:36.000 --> 00:14:38.000]  就是可以改變的
[00:14:38.000 --> 00:14:41.000]  我們用一個比例來說
[00:14:41.000 --> 00:14:43.000]  一個人
[00:14:43.000 --> 00:14:45.000]  他是一個人
[00:14:45.000 --> 00:14:47.000]  他就不是一個豬
[00:14:47.000 --> 00:14:48.000]  不是一個狗
[00:14:48.000 --> 00:14:49.000]  不是一隻老鼠
[00:14:49.000 --> 00:14:51.000]  他就是一個人
[00:14:51.000 --> 00:14:53.000]  這個就是本質上
[00:14:53.000 --> 00:14:54.000]  他就是一個人
[00:14:54.000 --> 00:14:56.000]  這個就是Morphe
[00:14:56.000 --> 00:14:59.000]  但是隨著時間過去
[00:14:59.000 --> 00:15:02.000]  或者環境各方面的東西
[00:15:02.000 --> 00:15:04.000]  令到他外表上
[00:15:04.000 --> 00:15:05.000]  就會改變的
[00:15:05.000 --> 00:15:08.000]  他由一個剛出生的嬰兒
[00:15:08.000 --> 00:15:10.000]  到後來成長
[00:15:10.000 --> 00:15:12.000]  後來變成老年人
[00:15:12.000 --> 00:15:14.000]  你看到他的外表形象
[00:15:14.000 --> 00:15:17.000]  會一直在改變的
[00:15:17.000 --> 00:15:20.000]  所以當保羅描寫耶穌基督
[00:15:20.000 --> 00:15:22.000]  他有上帝的形象的時候
[00:15:22.000 --> 00:15:25.000]  他是用了Morphe這個字
[00:15:25.000 --> 00:15:28.000]  因為他是想形容耶穌基督
[00:15:28.000 --> 00:15:31.000]  不會改變的那個本質
[00:15:31.000 --> 00:15:34.000]  說明了耶穌基督是不變的
[00:15:34.000 --> 00:15:36.000]  他的本質
[00:15:36.000 --> 00:15:39.000]  他的形象會改變
[00:15:39.000 --> 00:15:42.000]  但是他的本質仍然是神
[00:15:42.000 --> 00:15:43.000]  不會改變的
[00:15:43.000 --> 00:15:46.000]  好了,接著保羅就說
[00:15:46.000 --> 00:15:50.000]  他說不以自己與神同等為強奪的
[00:15:50.000 --> 00:15:52.000]  強奪這個字
[00:15:52.000 --> 00:15:54.000]  也可以解釋為什麼?
[00:15:54.000 --> 00:15:55.000]  就是奪取
[00:15:55.000 --> 00:15:56.000]  這個很明顯
[00:15:56.000 --> 00:15:59.000]  在中文裡面我們都看得到的
[00:15:59.000 --> 00:16:02.000]  或者是走著
[00:16:02.000 --> 00:16:04.000]  就是走著
[00:16:04.000 --> 00:16:06.000]  有這樣的意思
[00:16:06.000 --> 00:16:08.000]  但是無論哪一種解釋都好
[00:16:08.000 --> 00:16:10.000]  我們都知道
[00:16:10.000 --> 00:16:13.000]  這兩個字都是合適的
[00:16:13.000 --> 00:16:15.000]  因為就形容
[00:16:15.000 --> 00:16:17.000]  主耶穌他的身份地位
[00:16:17.000 --> 00:16:19.000]  不是強奪回來的
[00:16:19.000 --> 00:16:21.000]  不是奪取回來的
[00:16:21.000 --> 00:16:23.000]  好了,他有這個身份地位
[00:16:23.000 --> 00:16:25.000]  他不是奪取回來的
[00:16:25.000 --> 00:16:28.000]  他原本就有的
[00:16:28.000 --> 00:16:30.000]  因此他這個身份地位
[00:16:30.000 --> 00:16:33.000]  他是不需要走著的
[00:16:33.000 --> 00:16:36.000]  他不需要強行走著
[00:16:36.000 --> 00:16:39.000]  令自己仍然有這個身份地位的
[00:16:39.000 --> 00:16:40.000]  我們都知道
[00:16:40.000 --> 00:16:43.000]  很多人是有了一個身份地位
[00:16:43.000 --> 00:16:46.000]  他就會強行走著
[00:16:46.000 --> 00:16:48.000]  無論怎樣人家想改變他
[00:16:48.000 --> 00:16:50.000]  他都想強行走著
[00:16:50.000 --> 00:16:52.000]  就怕失去
[00:16:52.000 --> 00:16:55.000]  但是主耶穌就沒有這樣做的
[00:16:55.000 --> 00:16:58.000]  因為他這個身份地位
[00:16:58.000 --> 00:17:00.000]  是不會改變的
[00:17:00.000 --> 00:17:02.000]  那麼在第七節的時候
[00:17:02.000 --> 00:17:04.000]  保羅接著說
[00:17:04.000 --> 00:17:06.000]  「反倒虛己」
[00:17:06.000 --> 00:17:08.000]  「虛己」這個字也是中文
[00:17:08.000 --> 00:17:10.000]  可以很明白的一個意思
[00:17:10.000 --> 00:17:13.000]  如果要更明顯地
[00:17:13.000 --> 00:17:16.000]  真的去翻譯到這個字眼的時候
[00:17:16.000 --> 00:17:18.000]  就要用「倒空」
[00:17:18.000 --> 00:17:21.000]  那麼「倒空」就表示說
[00:17:21.000 --> 00:17:24.000]  原本有東西在一個箱裡面
[00:17:24.000 --> 00:17:27.000]  接著就把它全部倒出來
[00:17:27.000 --> 00:17:30.000]  這個箱就「空」了
[00:17:30.000 --> 00:17:33.000]  這裡保羅形容了主耶穌基督
[00:17:33.000 --> 00:17:35.000]  祂道成肉身
[00:17:35.000 --> 00:17:36.000]  祂降世為人
[00:17:36.000 --> 00:17:38.000]  就好像倒空了自己
[00:17:38.000 --> 00:17:40.000]  原本有的東西
[00:17:40.000 --> 00:17:42.000]  完全倒空了
[00:17:42.000 --> 00:17:45.000]  成為一個犧牲
[00:17:45.000 --> 00:17:47.000]  而祂所作的犧牲
[00:17:47.000 --> 00:17:49.000]  就放棄了原有的
[00:17:49.000 --> 00:17:52.000]  即神聖的那種榮耀
[00:17:52.000 --> 00:17:55.000]  金三就把這個神聖倒空了
[00:17:55.000 --> 00:17:58.000]  令祂降到這個世間上
[00:17:58.000 --> 00:18:01.000]  祂就可以披上人性
[00:18:01.000 --> 00:18:03.000]  這種犧牲
[00:18:03.000 --> 00:18:05.000]  令我們看到
[00:18:05.000 --> 00:18:07.000]  主耶穌這位神
[00:18:07.000 --> 00:18:09.000]  祂是非常之偉大
[00:18:09.000 --> 00:18:15.000]  祂本來擁有一切的權能
[00:18:15.000 --> 00:18:17.000]  祂是一個全能神
[00:18:17.000 --> 00:18:19.000]  但是祂卻甘心樂意地
[00:18:19.000 --> 00:18:22.000]  成為有限的人
[00:18:22.000 --> 00:18:24.000]  祂會飢餓
[00:18:24.000 --> 00:18:26.000]  祂會哀痛
[00:18:26.000 --> 00:18:28.000]  祂會疲倦
[00:18:28.000 --> 00:18:30.000]  祂會難過
[00:18:30.000 --> 00:18:34.000]  祂完全沒有神的性情在裡面
[00:18:34.000 --> 00:18:37.000]  而幻想的是人的性情
[00:18:37.000 --> 00:18:39.000]  這位神的偉大
[00:18:39.000 --> 00:18:41.000]  不單止是這樣
[00:18:41.000 --> 00:18:42.000]  更重要的是
[00:18:42.000 --> 00:18:44.000]  為了我們這些罪人
[00:18:44.000 --> 00:18:48.000]  祂來作出犧牲
[00:18:48.000 --> 00:18:50.000]  主耶穌的放棄
[00:18:50.000 --> 00:18:54.000]  就是為了我們得著
[00:18:54.000 --> 00:18:57.000]  所得著的就是教授的恩典
[00:18:57.000 --> 00:19:01.000]  恢復我們那種身份
[00:19:01.000 --> 00:19:03.000]  有時候我們難免在想
[00:19:03.000 --> 00:19:06.000]  我們是什麼人
[00:19:06.000 --> 00:19:08.000]  是值得一位神
[00:19:08.000 --> 00:19:11.000]  為我們作出這樣的犧牲
[00:19:11.000 --> 00:19:13.000]  祂為了愛我們
[00:19:13.000 --> 00:19:16.000]  而放棄了天上的尊榮
[00:19:16.000 --> 00:19:18.000]  降到這個世間
[00:19:18.000 --> 00:19:21.000]  祂為了我們得著一個教授
[00:19:21.000 --> 00:19:24.000]  重獲這個尊貴的身份
[00:19:24.000 --> 00:19:26.000]  我們原本有的
[00:19:26.000 --> 00:19:28.000]  但是因為犯罪的緣故
[00:19:28.000 --> 00:19:31.000]  我們放棄了這個身份
[00:19:31.000 --> 00:19:33.000]  但是今天主耶穌
[00:19:33.000 --> 00:19:36.000]  為了讓我們重獲這個身份的時候
[00:19:36.000 --> 00:19:39.000]  祂甘心犧牲
[00:19:39.000 --> 00:19:41.000]  祂放棄了天上的尊榮
[00:19:41.000 --> 00:19:44.000]  祂來到人間
[00:19:44.000 --> 00:19:48.000]  為了為我們犧牲
[00:19:48.000 --> 00:19:50.000]  叫我們得著
[00:19:50.000 --> 00:19:53.000]  我們求主讓我們
