
[00:00:00.000 --> 00:00:03.260]  首先想講一個故事給大家聽
[00:03:52.620 --> 00:03:54.340]  因為在埃及裏面
[00:03:54.340 --> 00:03:56.580]  實際上是遇到一些事情
[00:03:56.580 --> 00:03:58.300]  是祂意想不到的
[00:03:58.300 --> 00:04:02.560]  同時也是有一些羞辱的感覺在裏面
[00:04:02.560 --> 00:04:05.840]  那為甚麼祂要去埃及呢?
[00:04:05.840 --> 00:04:08.820]  去埃及是甚麼意思呢?
[00:04:08.820 --> 00:04:11.220]  是否必須要去呢?
[00:04:11.220 --> 00:04:13.140]  我相信我們每一個人
[00:04:13.140 --> 00:04:15.540]  去做每一件事情都會考慮
[00:04:15.540 --> 00:04:16.740]  究竟
[00:04:16.740 --> 00:04:20.440]  是否必須要做這件事情呢?
[00:04:21.020 --> 00:04:24.240]  是要做些甚麼呢?
[00:04:24.240 --> 00:04:27.200]  但有時我們都很少問的
[00:04:27.200 --> 00:04:29.000]  究竟是誰叫我們去呢?
[00:04:29.000 --> 00:04:31.700]  譬如我們有些人會去移民
[00:04:31.700 --> 00:04:34.420]  會想到移民因為我們覺得
[00:04:34.420 --> 00:04:36.200]  這裏的生活不理想
[00:04:36.200 --> 00:04:38.840]  去到埤邦會比較
[00:04:38.840 --> 00:04:40.080]  機會好些
[00:04:40.080 --> 00:04:41.100]  發展好些
[00:04:41.100 --> 00:04:42.700]  那我們就去吧
[00:04:42.700 --> 00:04:44.160]  我們都會想
[00:04:44.160 --> 00:04:45.720]  是否必須去呢?
[00:04:45.720 --> 00:04:46.980]  有沒有能力去呢?
[00:04:46.980 --> 00:04:48.820]  但我們很少問
[00:04:48.820 --> 00:04:50.820]  究竟是誰叫我們去呢?
[00:04:50.820 --> 00:04:57.040]  我不知道是否神叫阿伯蘭去埃及
[00:04:57.040 --> 00:05:00.520]  在聖經裏面看不到
[00:05:00.520 --> 00:05:05.380]  最初神要他離開吾爾
[00:05:05.380 --> 00:05:06.820]  往迦南
[00:05:06.820 --> 00:05:08.640]  十一章尾裏講
[00:05:08.640 --> 00:05:11.520]  這裏是有清楚的呼召
[00:05:11.520 --> 00:05:13.520]  接著到十二章
[00:05:13.520 --> 00:05:16.240]  他就在哈蘭那裏
[00:05:16.240 --> 00:05:18.240]  去到哈蘭就說你離開哈蘭吧
[00:05:18.240 --> 00:05:22.020]  離開本地、本族、夫家
[00:05:22.020 --> 00:05:24.600]  就去到我要你去的地方
[00:05:24.600 --> 00:05:27.520]  那個地方沒有特別講到是迦南
[00:05:27.520 --> 00:05:31.300]  但是可能在十一章裏面已經有一個概念
[00:05:31.300 --> 00:05:33.600]  他都是向迦南的地方出發
[00:05:33.600 --> 00:05:35.600]  所以呢
[00:05:35.600 --> 00:05:38.040]  最終他都去到迦南地
[00:05:38.040 --> 00:05:42.100]  上次在一到九節裏面有提及到
[00:05:42.100 --> 00:05:44.100]  特別在第七節裏面
[00:05:44.100 --> 00:05:46.100]  神就向他顯現說
[00:05:46.100 --> 00:05:48.920]  我就要把這個地方給你的後裔
[00:05:48.920 --> 00:05:50.920]  當時呢
[00:05:50.920 --> 00:05:52.920]  阿伯蘭和撒萊
[00:05:52.920 --> 00:05:54.920]  還有他的家當等等
[00:05:54.920 --> 00:05:56.920]  已經到了迦南的地方
[00:05:56.920 --> 00:05:58.920]  他已經留在那裏
[00:05:58.920 --> 00:06:00.920]  接著不是很信服
[00:06:00.920 --> 00:06:02.920]  接著是去祝壇
[00:06:02.920 --> 00:06:04.920]  接著是去有信心的行動
[00:06:04.920 --> 00:06:10.100]  我就講那些去宣揚神的明智等等
[00:06:10.100 --> 00:06:12.100]  留在那裏了
[00:06:12.100 --> 00:06:20.820]  究竟是不是他已經確定迦南地是他最終的目的地呢?
[00:06:20.820 --> 00:06:25.920]  但是就算他不確定
[00:06:25.920 --> 00:06:27.920]  但是
[00:06:27.920 --> 00:06:30.920]  神有沒有叫他離開那個地方呢?
[00:06:30.920 --> 00:06:35.420]  似乎和他之前的移動有些不同
[00:06:35.420 --> 00:06:38.420]  在吾爾是神叫他離開
[00:06:38.420 --> 00:06:41.420]  在哈蘭是神叫他離開
[00:06:41.420 --> 00:06:44.420]  但是到了迦南神沒有叫他離開
[00:06:44.420 --> 00:06:47.420]  這個可能我們會看到
[00:06:47.420 --> 00:06:50.420]  這個是不是他自己的意思呢?
[00:06:50.420 --> 00:06:53.420]  但是當然了
[00:06:53.420 --> 00:06:55.420]  問題是
[00:06:55.420 --> 00:06:57.420]  他為什麼要去埃及呢?
[00:06:57.420 --> 00:07:00.420]  因為那個地方遭遇饑荒
[00:07:00.420 --> 00:07:02.420]  很嚴重
[00:07:02.420 --> 00:07:05.420]  他就離開迦南地了
[00:07:05.420 --> 00:07:09.420]  我有時候都會問
[00:07:09.420 --> 00:07:12.420]  是不是真的去到那個地步
[00:07:12.420 --> 00:07:15.420]  是沒有辦法留下那個地方呢?
[00:07:15.420 --> 00:07:20.420]  是不是所有迦南人都要遷徙離開當地
[00:07:20.420 --> 00:07:22.420]  去到不同的地方呢?
[00:07:22.420 --> 00:07:26.420]  有時可能是阿伯蘭
[00:07:26.420 --> 00:07:29.420]  他以為想到去到迦南地
[00:07:29.420 --> 00:07:32.420]  就是已經流奶與物之地
[00:07:32.420 --> 00:07:34.420]  應該很豐富的了
[00:07:34.420 --> 00:07:39.420]  應該已經看到那裡的發展
[00:07:39.420 --> 00:07:42.420]  但是會不會因為去到那個地方
[00:07:42.420 --> 00:07:45.420]  已經將自己所有的生畜
[00:07:45.420 --> 00:07:48.420]  所有的財物去到定居了
[00:07:48.420 --> 00:07:50.420]  應該是一路發展
[00:07:50.420 --> 00:07:52.420]  一路去倍增
[00:07:52.420 --> 00:07:55.420]  但是卻不是這樣的情況
[00:07:55.420 --> 00:07:57.420]  反而呢
[00:07:57.420 --> 00:08:00.420]  比在哈蘭更慘
[00:08:00.420 --> 00:08:03.420]  或者比在吾爾更慘的情況
[00:08:03.420 --> 00:08:06.420]  會不會當遇到這樣的情況
[00:08:06.420 --> 00:08:10.420]  去信心有些不穩呢?
[00:08:10.420 --> 00:08:12.420]  不知道大家有沒有試過
[00:08:12.420 --> 00:08:14.420]  信心失卻
[00:08:14.420 --> 00:08:17.420]  慢慢失去信心的時候
[00:08:17.420 --> 00:08:19.420]  有沒有這樣的經驗呢?
[00:08:19.420 --> 00:08:22.420]  我試過一個這樣的經驗
[00:08:22.420 --> 00:08:26.420]  有一次發生地震
[00:08:26.420 --> 00:08:28.420]  地震的時候在房間裡
[00:08:28.420 --> 00:08:31.420]  首先感覺到有點搖搖暗暗
[00:08:31.420 --> 00:08:34.420]  搖搖暗暗的時候就開始想
[00:08:34.420 --> 00:08:38.420]  這房間應該是可以撐得住的
[00:08:38.420 --> 00:08:40.420]  但是慢慢你會發覺
[00:08:40.420 --> 00:08:42.420]  那些燈左右搖擺
[00:08:42.420 --> 00:08:46.420]  再聽到一些東西倒下
[00:08:46.420 --> 00:08:48.420]  然後連燈也關了
[00:08:48.420 --> 00:08:52.420]  我發覺信心很快就失去信心
[00:08:52.420 --> 00:08:54.420]  對這房屋的信心
[00:08:54.420 --> 00:08:55.420]  我怕什麼呢?
[00:08:55.420 --> 00:08:56.420]  怕它倒下
[00:08:56.420 --> 00:08:58.420]  它倒下的時候
[00:08:58.420 --> 00:09:01.420]  人就葬身在裡面
[00:09:01.420 --> 00:09:04.420]  所以當時的第一個想法就是
[00:09:04.420 --> 00:09:08.420]  不行了,這房子不穩了
[00:09:08.420 --> 00:09:09.420]  馬上就打開門
[00:09:09.420 --> 00:09:13.420]  跑到街上找一些空曠的地方
[00:09:13.420 --> 00:09:16.420]  當時地震真的挺嚴重
[00:09:16.420 --> 00:09:21.420]  所以信心完全失去了
[00:09:21.420 --> 00:09:24.420]  當然
[00:09:24.420 --> 00:09:27.420]  這個情況好像逃難一樣
[00:09:27.420 --> 00:09:29.420]  你說亞伯蘭和撒萊
[00:09:29.420 --> 00:09:31.420]  是不是都這樣感覺
[00:09:31.420 --> 00:09:35.420]  這個卡南地開始飢荒
[00:09:35.420 --> 00:09:37.420]  會不會越來越厲害
[00:09:37.420 --> 00:09:38.420]  接著吃都沒得吃
[00:09:38.420 --> 00:09:41.420]  接著所擁有的全部都會用清缸
[00:09:41.420 --> 00:09:46.420]  接著就不知道怎麼辦
[00:09:46.420 --> 00:09:54.420]  亞伯蘭可能都是過於驚慌恐懼
[00:09:54.420 --> 00:09:56.420]  因為他們有很多財物
[00:09:56.420 --> 00:09:58.420]  是不是在想
[00:09:58.420 --> 00:10:00.420]  其實我打算要保住這些財物
[00:10:00.420 --> 00:10:02.420]  保本
[00:10:02.420 --> 00:10:05.420]  保住這些東西不要失去
[00:10:05.420 --> 00:10:07.420]  其實今天我們都會經歷這些情況
[00:10:07.420 --> 00:10:09.420]  在疫情底下
[00:10:09.420 --> 00:10:11.420]  你會發覺隨之而來
[00:10:11.420 --> 00:10:13.420]  經濟的衰退
[00:10:13.420 --> 00:10:15.420]  經濟的問題
[00:10:15.420 --> 00:10:20.420]  接著會發生很多經濟的危機
[00:10:20.420 --> 00:10:22.420]  現在你慢慢會看到
[00:10:22.420 --> 00:10:26.420]  可能一直以來都有一段很長的時間
[00:10:26.420 --> 00:10:28.420]  有些人會說
[00:10:28.420 --> 00:10:30.420]  比起當年沙士
[00:10:30.420 --> 00:10:32.420]  或者比起金融海嘯
[00:10:32.420 --> 00:10:34.420]  更加厲害
[00:10:34.420 --> 00:10:36.420]  你看看那時候
[00:10:36.420 --> 00:10:38.420]  我們的資產
[00:10:38.420 --> 00:10:40.420]  跌了很多
[00:10:40.420 --> 00:10:43.420]  會不會我們亞伯蘭都這麼深入
[00:10:43.420 --> 00:10:45.420]  想到那些財物
[00:10:45.420 --> 00:10:48.420]  慢慢地沒有了
[00:10:48.420 --> 00:10:50.420]  他想保本
[00:10:50.420 --> 00:10:52.420]  多過保命
[00:10:52.420 --> 00:10:56.420]  因為他發覺
[00:10:56.420 --> 00:10:58.420]  神的應許
[00:10:58.420 --> 00:11:00.420]  都未來到
[00:11:00.420 --> 00:11:04.420]  他已經開始要失去了
[00:11:04.420 --> 00:11:08.420]  究竟應不應該繼續失下去呢
[00:11:08.420 --> 00:11:10.420]  是不是這樣的呢
[00:11:10.420 --> 00:11:12.420]  神說要他成為一個大族
[00:11:12.420 --> 00:11:14.420]  成為一個大族
[00:11:14.420 --> 00:11:16.420]  甚至大國
[00:11:16.420 --> 00:11:18.420]  不是一個窮國
[00:11:18.420 --> 00:11:21.420]  應該是富足的國家
[00:11:21.420 --> 00:11:23.420]  為什麼會這樣呢
[00:11:23.420 --> 00:11:25.420]  他是不是這樣想過
[00:11:25.420 --> 00:11:27.420]  所以他覺得
[00:11:27.420 --> 00:11:29.420]  都是走為上策呢
[00:11:29.420 --> 00:11:32.420]  一般來說
[00:11:32.420 --> 00:11:34.420]  我們遇到這樣的情況
[00:11:34.420 --> 00:11:36.420]  我們都可能會想
[00:11:36.420 --> 00:11:38.420]  有沒有計劃B
[00:11:38.420 --> 00:11:40.420]  有沒有計劃B
[00:11:40.420 --> 00:11:41.420]  穩妥一點
[00:11:41.420 --> 00:11:43.420]  有一個計劃B的計劃
[00:11:43.420 --> 00:11:45.420]  都希望
[00:11:45.420 --> 00:11:47.420]  是不是一個上策
[00:11:47.420 --> 00:11:50.420]  大家看看計劃B的計劃是怎樣
[00:11:50.420 --> 00:11:52.420]  十一、十二節
[00:11:52.420 --> 00:11:54.420]  他的計劃就是這樣
[00:11:54.420 --> 00:11:55.420]  他要去埃及
[00:11:55.420 --> 00:11:57.420]  他已經想著去埃及
[00:11:57.420 --> 00:11:59.420]  但都有一些籌算
[00:11:59.420 --> 00:12:01.420]  將近埃及的時候
[00:12:01.420 --> 00:12:03.420]  他就跟太太薩萊說
[00:12:03.420 --> 00:12:04.420]  看看
[00:12:04.420 --> 00:12:07.420]  我知道你是一個美貌的婦人
[00:12:07.420 --> 00:12:09.420]  埃及人見到你
[00:12:09.420 --> 00:12:11.420]  如果說這個是
[00:12:11.420 --> 00:12:13.420]  他的妻子
[00:12:13.420 --> 00:12:15.420]  即是說我的妻子亞伯蘭
[00:12:15.420 --> 00:12:17.420]  她就會殺了我
[00:12:17.420 --> 00:12:20.420]  就抓了你去
[00:12:20.420 --> 00:12:23.420]  他想到這些可能性
[00:12:23.420 --> 00:12:26.420]  想到這些遇到的難處
[00:12:26.420 --> 00:12:32.420]  計劃B都有周密的想法在裏面
[00:12:32.420 --> 00:12:35.420]  但是不是上策呢
[00:12:35.420 --> 00:12:36.420]  是不是上策呢
[00:12:36.420 --> 00:12:39.420]  首先我不知道薩萊
[00:12:39.420 --> 00:12:42.420]  六十幾歲漂亮成怎樣
[00:12:42.420 --> 00:12:46.420]  姐妹可能很想知道
[00:12:46.420 --> 00:12:51.420]  怎樣去保持皮膚光滑
[00:12:51.420 --> 00:12:54.420]  怎樣能夠保持青春美麗
[00:12:54.420 --> 00:12:56.420]  六十幾歲
[00:12:56.420 --> 00:12:58.420]  都覺得她很美貌
[00:12:58.420 --> 00:13:04.420]  當然一定有她的因素在裏面
[00:13:04.420 --> 00:13:06.420]  但無論如何
[00:13:06.420 --> 00:13:09.420]  真是會有這樣的情況
[00:13:09.420 --> 00:13:12.420]  但在這個計劃裏面
[00:13:12.420 --> 00:13:17.420]  好像亞伯蘭有種棄居保稅的感覺
[00:13:17.420 --> 00:13:21.420]  或者神應許我要成為大國
[00:13:21.420 --> 00:13:23.420]  我的命一定要保留在這裏
[00:13:23.420 --> 00:13:25.420]  如果殺了我怎麼辦呢
[00:13:25.420 --> 00:13:27.420]  這個計劃B就不能實行
[00:13:27.420 --> 00:13:30.420]  計劃B就要犧牲太太
[00:13:30.420 --> 00:13:32.420]  犧牲太太
[00:13:32.420 --> 00:13:37.420]  第一不能夠認她是我的太太
[00:13:37.420 --> 00:13:39.420]  因為怕別人殺了她
[00:13:39.420 --> 00:13:40.420]  想要她
[00:13:40.420 --> 00:13:43.420]  認做妹妹
[00:13:43.420 --> 00:13:45.420]  慢慢有得講
[00:13:45.420 --> 00:13:48.420]  有得講價
[00:13:48.420 --> 00:13:50.420]  我不知道你如果是薩萊
[00:13:50.420 --> 00:13:51.420]  特別是姐妹
[00:13:51.420 --> 00:13:52.420]  你會怎樣想
[00:13:52.420 --> 00:13:55.420]  丈夫會跟你這樣講
[00:13:55.420 --> 00:13:57.420]  你會覺得有沒有搞錯
[00:13:57.420 --> 00:13:59.420]  你為了保本
[00:13:59.420 --> 00:14:04.420]  為了保留你所得的東西
[00:14:04.420 --> 00:14:08.420]  你連我也可以不要
[00:14:08.420 --> 00:14:11.420]  這是不是真的好的方法呢
[00:14:11.420 --> 00:14:13.420]  有時我都想起
[00:14:13.420 --> 00:14:16.420]  有一個移民潮的時候
[00:14:16.420 --> 00:14:18.420]  很多人當時去移民
[00:14:18.420 --> 00:14:21.420]  但又要保住財物
[00:14:21.420 --> 00:14:24.420]  保住自己賺錢的能力
[00:14:24.420 --> 00:14:28.420]  首先由太太和子女過去移民
[00:14:28.420 --> 00:14:31.420]  跟著自己留在這裏工作
[00:14:31.420 --> 00:14:35.420]  所以那時我們很流行講一個名稱
[00:14:35.420 --> 00:14:36.420]  太空人
[00:14:36.420 --> 00:14:39.420]  太太不肯放身旁的人
[00:14:39.420 --> 00:14:41.420]  四處走
[00:14:41.420 --> 00:14:45.420]  但我發覺當時很多太空人
[00:14:45.420 --> 00:14:48.420]  移民的家庭
[00:14:48.420 --> 00:14:50.420]  很多問題出現了
[00:14:50.420 --> 00:14:53.420]  而我也接觸了很多
[00:14:53.420 --> 00:14:54.420]  不是很多
[00:14:54.420 --> 00:14:57.420]  幾個類似這樣的案件
[00:14:57.420 --> 00:15:03.420]  都是夫婦關係有很大的變化
[00:15:03.420 --> 00:15:05.420]  有些是因為這樣
[00:15:05.420 --> 00:15:08.420]  開始回來教會的情況
[00:15:08.420 --> 00:15:11.420]  是很可惜的事情
[00:15:11.420 --> 00:15:14.420]  可能只是為了保本
[00:15:14.420 --> 00:15:16.420]  失去了家庭
[00:15:16.420 --> 00:15:19.420]  這個散百難是否這樣的情況呢
[00:15:19.420 --> 00:15:23.420]  為了自己保住這個神的計劃
[00:15:23.420 --> 00:15:24.420]  自己用自己的想法
[00:15:24.420 --> 00:15:26.420]  有一個計劃B出來
[00:15:26.420 --> 00:15:28.420]  棄居保稅
[00:15:28.420 --> 00:15:30.420]  但是
[00:15:30.420 --> 00:15:34.420]  如果神呼召人去做一件事情
[00:15:34.420 --> 00:15:36.420]  你有家庭的時候
[00:15:36.420 --> 00:15:38.420]  我相信神也會呼召你的家庭
[00:15:38.420 --> 00:15:41.420]  一起去完成神的計劃
[00:15:41.420 --> 00:15:45.420]  如果神去呼召我成為傳道人
[00:15:45.420 --> 00:15:46.420]  當時
[00:15:46.420 --> 00:15:48.420]  我自己
[00:15:48.420 --> 00:15:50.420]  無論當我去開始
[00:15:50.420 --> 00:15:52.420]  要說很多年前的事了
[00:15:52.420 --> 00:15:53.420]  拍拖
[00:15:53.420 --> 00:15:57.420]  因為我很早期是蒙召
[00:15:57.420 --> 00:15:59.420]  十六歲的時候
[00:15:59.420 --> 00:16:01.420]  我還沒有拍拖
[00:16:01.420 --> 00:16:04.420]  但是開始我會想
[00:16:04.420 --> 00:16:05.420]  拍拖的時候
[00:16:05.420 --> 00:16:07.420]  人家一定要知道我
[00:16:07.420 --> 00:16:09.420]  那個人生目標是什麼
[00:16:09.420 --> 00:16:12.420]  是奉獻傳道
[00:16:12.420 --> 00:16:14.420]  做神的僕人
[00:16:14.420 --> 00:16:15.420]  我要去成為家庭
[00:16:15.420 --> 00:16:16.420]  建立家庭
[00:16:16.420 --> 00:16:17.420]  等等等等
[00:16:17.420 --> 00:16:18.420]  我都要去交代
[00:16:18.420 --> 00:16:20.420]  我首先要跟我父母交代
[00:16:20.420 --> 00:16:23.420]  我讀完書會讀神學
[00:16:23.420 --> 00:16:27.420]  接著會在教會服事
[00:16:27.420 --> 00:16:29.420]  等等等等
[00:16:29.420 --> 00:16:31.420]  當時都要慢慢交代
[00:16:31.420 --> 00:16:36.420]  當然當你自己去建立家庭的時候
[00:16:36.420 --> 00:16:39.420]  我的家庭都是向著這個方向
[00:16:39.420 --> 00:16:43.420]  很感恩神都慢慢呼召
[00:16:43.420 --> 00:16:47.420]  我太太也是奉獻傳道
[00:16:47.420 --> 00:16:49.420]  所以一家是侍奉主
[00:16:49.420 --> 00:16:52.420]  我相信神的應許
[00:16:52.420 --> 00:16:54.420]  神的計劃
[00:16:54.420 --> 00:16:56.420]  是一個家庭
[00:16:56.420 --> 00:17:01.420]  不會令到你的家庭散了
[00:17:01.420 --> 00:17:03.420]  就好像約書亞說
[00:17:03.420 --> 00:17:06.420]  我和我一家
[00:17:06.420 --> 00:17:09.420]  必定侍奉耶和華
[00:17:09.420 --> 00:17:12.420]  怎樣都不會分散
[00:17:12.420 --> 00:17:18.420]  所以這是不是好的計劃呢
[00:17:18.420 --> 00:17:20.420]  這個計劃是否值得商榷呢
[00:17:20.420 --> 00:17:22.420]  是否真是常策呢
[00:17:22.420 --> 00:17:24.420]  所以我看了一陣子
[00:17:24.420 --> 00:17:27.420]  發覺這個似乎是阿伯蘭
[00:17:27.420 --> 00:17:30.420]  一廂情願的想法
[00:17:30.420 --> 00:17:33.420]  更加一個問題是
[00:17:33.420 --> 00:17:36.420]  他叫他太太不要認他為丈夫
[00:17:36.420 --> 00:17:38.420]  認他為哥哥
[00:17:38.420 --> 00:17:40.420]  認他為妹妹
[00:17:40.420 --> 00:17:42.420]  有人說也沒有錯
[00:17:42.420 --> 00:17:44.420]  因為當時的情況
[00:17:44.420 --> 00:17:46.420]  都是哥哥妹妹的關係
[00:17:46.420 --> 00:17:50.420]  但是始終他還是想誤導別人
[00:17:50.420 --> 00:17:54.420]  隱瞞了他們夫婦的關係
[00:17:54.420 --> 00:17:56.420]  始終都是一個謊話
[00:17:56.420 --> 00:17:58.420]  他說不是
[00:17:58.420 --> 00:18:00.420]  只是一半的謊話
[00:18:00.420 --> 00:18:03.420]  謊話沒有分一半
[00:18:03.420 --> 00:18:05.420]  三分一、二分一
[00:18:05.420 --> 00:18:09.420]  始終是一個謊言
[00:18:09.420 --> 00:18:11.420]  誤導了別人
[00:18:11.420 --> 00:18:15.420]  如果一個有信心的人
[00:18:15.420 --> 00:18:17.420]  是否需要說謊
[00:18:17.420 --> 00:18:21.420]  去掩蓋他要做的事呢
[00:18:21.420 --> 00:18:23.420]  如果有信心的人
[00:18:23.420 --> 00:18:26.420]  是否說謊能夠提升他的信心呢
[00:18:26.420 --> 00:18:30.420]  我相信這個不是這樣的做法
[00:18:30.420 --> 00:18:32.420]  更加和我們的信心生活
[00:18:32.420 --> 00:18:34.420]  是背道而馳的
[00:18:34.420 --> 00:18:37.420]  所以我深信阿伯蘭
[00:18:37.420 --> 00:18:41.420]  前面說他的信心
[00:18:41.420 --> 00:18:44.420]  離開吳爾、離開哈蘭
[00:18:44.420 --> 00:18:47.420]  然後留在迦南
[00:18:47.420 --> 00:18:49.420]  信心的行動
[00:18:49.420 --> 00:18:51.420]  但是這一刻
[00:18:51.420 --> 00:18:53.420]  信心是失卻了
[00:18:53.420 --> 00:18:56.420]  是漸漸的失卻
[00:18:56.420 --> 00:18:59.420]  所以今天我們面對危機的時候
[00:18:59.420 --> 00:19:01.420]  我們會否經常想到我們的好處
[00:19:01.420 --> 00:19:04.420]  還是仍然想起神的計劃
[00:19:04.420 --> 00:19:09.420]  神要你為何會繼續在這裡服侍
[00:19:09.420 --> 00:19:11.420]  為何繼續在這個崗位
[00:19:11.420 --> 00:19:12.420]  為何繼續在香港
[00:19:12.420 --> 00:19:14.420]  為何繼續在這個地方生活
[00:19:14.420 --> 00:19:16.420]  為何繼續在家庭裡
[00:19:16.420 --> 00:19:19.420]  去盡你的本份呢
[00:19:19.420 --> 00:19:22.420]  平時你很快想到危機的時候
[00:19:22.420 --> 00:19:23.420]  我就走了
[00:19:23.420 --> 00:19:24.420]  我就逃避了
[00:19:24.420 --> 00:19:33.420]  我就捨難取易了
[00:19:33.420 --> 00:19:35.420]  接著我想說
[00:19:35.420 --> 00:19:39.420]  眾賢人會陷入這個疑惑裡
[00:19:39.420 --> 00:19:41.420]  信心出現危機
[00:19:41.420 --> 00:19:43.420]  但是神是怎樣呢
[00:19:43.420 --> 00:19:45.420]  神是永不失信的
[00:19:45.420 --> 00:19:48.420]  神是永不失信
[00:19:48.420 --> 00:19:50.420]  這件事很可能
[00:19:50.420 --> 00:19:51.420]  接著發展下去
[00:19:51.420 --> 00:19:52.420]  大家知道
[00:19:52.420 --> 00:19:58.420]  在十五節的時候
[00:19:58.420 --> 00:19:59.420]  去到埃及
[00:19:59.420 --> 00:20:02.420]  那些人真的看到撒萊很漂亮
[00:20:02.420 --> 00:20:06.420]  一方面是異國風情
[00:20:06.420 --> 00:20:09.420]  從別處來的女子不是埃及人
[00:20:09.420 --> 00:20:11.420]  比較少見
[00:20:11.420 --> 00:20:14.420]  少見就不是多怪
[00:20:14.420 --> 00:20:16.420]  少見都覺得很獨特
[00:20:16.420 --> 00:20:18.420]  再加上美貌的婦人
[00:20:18.420 --> 00:20:20.420]  都很漂亮很特別
[00:20:20.420 --> 00:20:24.420]  於是就傳到法老王那裡
[00:20:24.420 --> 00:20:27.420]  法老王稱讚她
[00:20:27.420 --> 00:20:30.420]  將她帶入宮中
