
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹們 大家平安
[00:02:09.700 --> 00:02:12.700]  這是一趟怎麼樣的一個旅程
[00:02:12.700 --> 00:02:14.700]  但是亞伯蘭呢
[00:02:14.700 --> 00:02:17.700]  他就憑著信心往前行
[00:02:17.700 --> 00:02:22.700]  而至終也經歷了神給他的豐盛祝福
[00:02:22.700 --> 00:02:24.700]  讓我們來看一齣經文創世紀
[00:02:24.700 --> 00:02:27.700]  十二章一到四節
[00:02:27.700 --> 00:02:28.700]  我們一起來唸好嗎
[00:02:28.700 --> 00:02:30.700]  預備起
[00:02:30.700 --> 00:02:32.700]  耶和華對亞伯蘭說
[00:02:32.700 --> 00:02:36.700]  你要離開本地、本族、富家
[00:02:36.700 --> 00:02:39.700]  往我所要指示你的地去
[00:02:39.700 --> 00:02:42.700]  我必叫你成為大國
[00:02:42.700 --> 00:02:44.700]  我必賜福給你
[00:02:44.700 --> 00:02:46.700]  叫你的名為大
[00:02:46.700 --> 00:02:48.700]  要叫別人得福
[00:02:48.700 --> 00:02:50.700]  為你祝福的
[00:02:50.700 --> 00:02:52.700]  我必賜福於他
[00:02:52.700 --> 00:02:53.700]  那咒詛你的
[00:02:53.700 --> 00:02:55.700]  我必咒詛他
[00:02:55.700 --> 00:02:59.700]  地上的萬族都要因你得福
[00:02:59.700 --> 00:03:03.700]  亞伯蘭就照著耶和華的吩咐去了
[00:03:03.700 --> 00:03:05.700]  羅德也和他同去
[00:03:05.700 --> 00:03:07.700]  亞伯蘭出哈蘭的時候
[00:03:07.700 --> 00:03:10.700]  年七十五歲
[00:03:10.700 --> 00:03:14.700]  就好像神呼召亞伯蘭
[00:03:14.700 --> 00:03:17.700]  進入到一趟神奇之旅
[00:03:17.700 --> 00:03:20.700]  今天神也同樣的邀請我們
[00:03:20.700 --> 00:03:23.700]  進入到這趟奇妙的旅程
[00:03:23.700 --> 00:03:26.700]  而要開始這個旅程之先
[00:03:26.700 --> 00:03:29.700]  首先你必須要來領受這個呼召
[00:03:29.700 --> 00:03:33.700]  請跟旁邊的弟兄姊妹說要領受呼召
[00:03:33.700 --> 00:03:35.700]  呼召是什麼呢
[00:03:35.700 --> 00:03:38.700]  呼召是神對我們的一個神聖邀請
[00:03:38.700 --> 00:03:42.700]  邀請我們與祂開始一段奇妙的旅程
[00:03:42.700 --> 00:03:44.700]  或許你會覺得說
[00:03:44.700 --> 00:03:47.700]  這個呼召是不是給傳道人的
[00:03:47.700 --> 00:03:49.700]  給牧師的
[00:03:49.700 --> 00:03:51.700]  或是給聖經當中那些
[00:03:51.700 --> 00:03:53.700]  有頭有臉重要的人物的
[00:03:53.700 --> 00:03:55.700]  像亞伯拉罕他們這些人的
[00:03:55.700 --> 00:03:57.700]  跟我沒有什麼關係
[00:03:57.700 --> 00:03:58.700]  我們來看一處經文
[00:03:58.700 --> 00:03:59.700]  看他怎麼說的
[00:03:59.700 --> 00:04:01.700]  格林多前書一章九節說
[00:04:01.700 --> 00:04:02.700]  神是信實的
[00:04:02.700 --> 00:04:04.700]  你們人是被祂怎麼樣
[00:04:04.700 --> 00:04:05.700]  所召的
[00:04:05.700 --> 00:04:06.700]  大聲一點
[00:04:06.700 --> 00:04:07.700]  願為祂怎麼樣
[00:04:07.700 --> 00:04:09.700]  所召的
[00:04:09.700 --> 00:04:14.700]  好與他兒子我們的主耶穌基督一同得分
[00:04:14.700 --> 00:04:15.700]  所以你今天
[00:04:15.700 --> 00:04:18.700]  你如果想要與耶穌基督一同得分怎麼樣
[00:04:18.700 --> 00:04:20.700]  你要來回應那個呼召
[00:04:20.700 --> 00:04:23.700]  你要來領受那個呼召
[00:04:23.700 --> 00:04:26.700]  那個呼召是每一個人都有的
[00:04:26.700 --> 00:04:28.700]  而每一次的呼召
[00:04:28.700 --> 00:04:30.700]  都是擴張我們的境界
[00:04:30.700 --> 00:04:34.700]  激發我們的潛能
[00:04:34.700 --> 00:04:38.700]  在聖經四世紀裡面告訴我們一個故事
[00:04:38.700 --> 00:04:43.700]  神的使者來呼召基殿
[00:04:43.700 --> 00:04:46.700]  拯救以色列人
[00:04:46.700 --> 00:04:48.700]  可是在這個過程當中
[00:04:48.700 --> 00:04:50.700]  我們卻看見一些事情
[00:04:50.700 --> 00:04:54.700]  在神的呼召臨到基殿的時候
[00:04:54.700 --> 00:04:57.700]  基殿他怎麼看待他自己呢
[00:04:57.700 --> 00:05:01.700]  在這裡我們看到第六章第十五節
[00:05:01.700 --> 00:05:02.700]  四世紀的經文講到
[00:05:02.700 --> 00:05:03.700]  基殿說
[00:05:03.700 --> 00:05:09.700]  耶穌啊我有何能拯救以色列人呢
[00:05:09.700 --> 00:05:13.700]  我家在馬拉西支派中是至貧窮的
[00:05:13.700 --> 00:05:18.700]  我在我父家是至微小的
[00:05:18.700 --> 00:05:22.700]  這個基殿他是怎麼看待他自己
[00:05:22.700 --> 00:05:24.700]  我就是在所有的以色列人當中
[00:05:24.700 --> 00:05:26.700]  那個最小的支派
[00:05:26.700 --> 00:05:27.700]  裡面那個最小
[00:05:27.700 --> 00:05:31.700]  那個家族裡面的最小的那個小不點
[00:05:31.700 --> 00:05:32.700]  我什麼都不是
[00:05:32.700 --> 00:05:35.700]  我連一個小指頭都不是
[00:05:35.700 --> 00:05:41.700]  這是基殿他對自己的一個自我認知
[00:05:41.700 --> 00:05:43.700]  然後我們卻來看一下
[00:05:43.700 --> 00:05:46.700]  神是怎麼樣來說基殿
[00:05:46.700 --> 00:05:48.700]  是怎麼樣的一個人的
[00:05:48.700 --> 00:05:49.700]  在十二節裡面講說
[00:05:49.700 --> 00:05:52.700]  耶華的使者向基殿顯現對他說什麼
[00:05:52.700 --> 00:05:55.700]  大男的勇士啊
[00:05:55.700 --> 00:05:57.700]  耶華與你同在
[00:05:57.700 --> 00:06:00.700]  大男的勇士啊
[00:06:00.700 --> 00:06:02.700]  神看人不是人
[00:06:02.700 --> 00:06:04.700]  不像人看人
[00:06:04.700 --> 00:06:07.700]  神看見基殿
[00:06:07.700 --> 00:06:12.700]  乃是裡面是有一個大男的一個勇士的一個身份
[00:06:12.700 --> 00:06:16.700]  事實上神呼召很多的人
[00:06:16.700 --> 00:06:17.700]  在他們被呼召之後
[00:06:17.700 --> 00:06:19.700]  他們的生命就得到提升
[00:06:19.700 --> 00:06:23.700]  他們內在的潛能就能夠得以發揮
[00:06:23.700 --> 00:06:26.700]  好比神呼召摩西
[00:06:26.700 --> 00:06:31.700]  他離開這個曠野的生活
[00:06:31.700 --> 00:06:34.700]  進入到出埃及的時候
[00:06:34.700 --> 00:06:37.700]  神就使他經歷到大男的神蹟
[00:06:37.700 --> 00:06:39.700]  神呼召大衛
[00:06:39.700 --> 00:06:42.700]  離開那個牧羊人的生活
[00:06:42.700 --> 00:06:44.700]  進入到那個成為打敗郡人
[00:06:44.700 --> 00:06:48.700]  成為君王的一個恩高的裡面
[00:06:48.700 --> 00:06:50.700]  耶穌呼召彼得
[00:06:50.700 --> 00:06:52.700]  就讓他離開那個不枉的生活
[00:06:52.700 --> 00:06:54.700]  進入到那個成為使徒
[00:06:54.700 --> 00:06:58.700]  建立教會的服事的裡面
[00:06:58.700 --> 00:07:01.700]  所以從這些人的呼召上面
[00:07:01.700 --> 00:07:02.700]  我們就看見
[00:07:02.700 --> 00:07:05.700]  這都是一個提升啊
[00:07:05.700 --> 00:07:08.700]  每一次領受新的呼召
[00:07:08.700 --> 00:07:10.700]  就是對我們的提升
[00:07:10.700 --> 00:07:13.700]  對我們的一個upgrade
[00:07:13.700 --> 00:07:14.700]  跟旁邊的弟兄姊妹說
[00:07:14.700 --> 00:07:17.700]  你要upgrade了
[00:07:17.700 --> 00:07:20.700]  這是一個提升啊
[00:07:20.700 --> 00:07:22.700]  不要來輕看這個呼召
[00:07:22.700 --> 00:07:26.700]  神要對你有一個提升
[00:07:26.700 --> 00:07:28.700]  事實上每一個人心裡面
[00:07:28.700 --> 00:07:30.700]  都有一個自畫像
[00:07:30.700 --> 00:07:31.700]  這個自畫像的你
[00:07:31.700 --> 00:07:33.700]  可能不是那麼完美的
[00:07:33.700 --> 00:07:35.700]  我沒有像別人那麼聰明
[00:07:35.700 --> 00:07:37.700]  我不像別人那麼有財富
[00:07:37.700 --> 00:07:39.700]  我不像別人有那麼多學識
[00:07:39.700 --> 00:07:40.700]  我有這個缺點
[00:07:40.700 --> 00:07:41.700]  我有那個缺點
[00:07:41.700 --> 00:07:42.700]  我有好多好多
[00:07:42.700 --> 00:07:44.700]  不足夠的一個地方
[00:07:44.700 --> 00:07:45.700]  事實上很多的人
[00:07:45.700 --> 00:07:49.700]  看待自己的那個觀念
[00:07:49.700 --> 00:07:50.700]  看待自己的那個畫像
[00:07:50.700 --> 00:07:53.700]  都不是那麼樣的美好
[00:07:53.700 --> 00:07:56.700]  然而神卻對我們
[00:07:56.700 --> 00:07:58.700]  有比我們自己
[00:07:58.700 --> 00:08:01.700]  更美好的一個看法
[00:08:01.700 --> 00:08:04.700]  人是看視力
[00:08:04.700 --> 00:08:07.700]  但神是看潛力
[00:08:07.700 --> 00:08:08.700]  人是看外貌
[00:08:08.700 --> 00:08:11.700]  神是看內心
[00:08:11.700 --> 00:08:12.700]  我這邊有一個圖片
[00:08:12.700 --> 00:08:14.700]  跟大家分享一下
[00:08:14.700 --> 00:08:18.700]  圖片裡面你看到什麼
[00:08:18.700 --> 00:08:19.700]  你看小貓咪對不對
[00:08:19.700 --> 00:08:21.700]  可是這個倒影裡面
[00:08:21.700 --> 00:08:22.700]  你看到什麼
[00:08:22.700 --> 00:08:24.700]  是一頭猛虎
[00:08:24.700 --> 00:08:26.700]  一個猛虎
[00:08:26.700 --> 00:08:27.700]  好像外表裡面
[00:08:27.700 --> 00:08:30.700]  牠是一個小貓咪
[00:08:30.700 --> 00:08:31.700]  小貓咪如果神呼召
[00:08:31.700 --> 00:08:32.700]  是小貓咪牠怎麼樣
[00:08:32.700 --> 00:08:35.700]  喵 喵
[00:08:35.700 --> 00:08:38.700]  牠是這樣跟神來回應的
[00:08:38.700 --> 00:08:39.700]  但神看到的是
[00:08:39.700 --> 00:08:42.700]  牠裡面的一個潛力
[00:08:42.700 --> 00:08:43.700]  事實上我們每一個人裡面
[00:08:43.700 --> 00:08:46.700]  都有一個hero你知道嗎
[00:08:46.700 --> 00:08:49.700]  有一個inner hero在你的裡面的
[00:08:49.700 --> 00:08:50.700]  你的裡面是有
[00:08:50.700 --> 00:08:52.700]  那個君王的恩高的
[00:08:52.700 --> 00:08:54.700]  是有那個獅子猛虎般的
[00:08:54.700 --> 00:08:58.700]  那樣一個力量在的
[00:08:58.700 --> 00:09:00.700]  有很多人可能看待自己就是
[00:09:00.700 --> 00:09:02.700]  我那個小貓咪一樣
[00:09:02.700 --> 00:09:03.700]  我什麼都不行
[00:09:03.700 --> 00:09:04.700]  我這個也不行
[00:09:04.700 --> 00:09:06.700]  我那個也不行
[00:09:06.700 --> 00:09:08.700]  但是你真實的身分
[00:09:08.700 --> 00:09:11.700]  乃是一個大能的勇士
[00:09:11.700 --> 00:09:13.700]  Amen
[00:09:13.700 --> 00:09:15.700]  你乃是一個大能的勇士
[00:09:15.700 --> 00:09:16.700]  你們旁邊聽我姐妹說
[00:09:16.700 --> 00:09:19.700]  你是一個大能的勇士
[00:09:19.700 --> 00:09:21.700]  每一個人的內心都潛在
[00:09:21.700 --> 00:09:23.700]  一個大能的勇士
[00:09:23.700 --> 00:09:26.700]  因為你服侍的是一位偉大的神
[00:09:26.700 --> 00:09:28.700]  一個偉大的呼召
[00:09:28.700 --> 00:09:29.700]  是為了一個信心的
[00:09:29.700 --> 00:09:33.700]  大能勇士而來預備的
[00:09:33.700 --> 00:09:34.700]  你必須要透過主
[00:09:34.700 --> 00:09:38.700]  對自己有一個重新的認識
[00:09:38.700 --> 00:09:39.700]  知道你的潛能
[00:09:39.700 --> 00:09:44.700]  遠比你現在有的還要多
[00:09:44.700 --> 00:09:45.700]  接下來我們也看見
[00:09:45.700 --> 00:09:48.700]  神的呼召不但是激發我們潛能
[00:09:48.700 --> 00:09:53.700]  也是降下新的使命與恩高的
[00:09:53.700 --> 00:09:55.700]  神的呼召總是伴隨著
[00:09:55.700 --> 00:09:58.700]  新的使命與能力的
[00:09:58.700 --> 00:09:59.700]  就好像說
[00:09:59.700 --> 00:10:01.700]  如果你要派一個人去前線打仗
[00:10:01.700 --> 00:10:04.700]  或是一個軍隊去前線打仗
[00:10:04.700 --> 00:10:07.700]  你總是要給他一個明確的任務
[00:10:07.700 --> 00:10:09.700]  還要給他適當的裝備
[00:10:09.700 --> 00:10:10.700]  不然是怎麼樣
[00:10:10.700 --> 00:10:13.700]  就是到前線去做炮灰的
[00:10:13.700 --> 00:10:15.700]  或者是我們現在每個人都在看
[00:10:15.700 --> 00:10:16.700]  很多人都在看的
[00:10:16.700 --> 00:10:18.700]  冬季奧林匹克運動會
[00:10:18.700 --> 00:10:20.700]  他們好棒啊
[00:10:20.700 --> 00:10:22.700]  那個姿勢多麼樣的優美
[00:10:22.700 --> 00:10:24.700]  可是他們在好多年前
[00:10:24.700 --> 00:10:26.700]  有些人甚至在孩子的時候
[00:10:26.700 --> 00:10:28.700]  他們就有一個目標
[00:10:28.700 --> 00:10:29.700]  而這個目標是什麼
[00:10:29.700 --> 00:10:30.700]  就是他們的使命
[00:10:30.700 --> 00:10:33.700]  然後為了這個使命
[00:10:33.700 --> 00:10:39.700]  他要不停的來去做訓練裝備
[00:10:39.700 --> 00:10:43.700]  所以使命就是那個目的地
[00:10:43.700 --> 00:10:49.700]  而恩高就是達到目的地的一個工具
[00:10:49.700 --> 00:10:51.700]  耶穌有沒有使命
[00:10:51.700 --> 00:10:53.700]  耶穌當然有使命啊
[00:10:53.700 --> 00:10:54.700]  耶穌的使命是什麼
[00:10:54.700 --> 00:10:58.700]  耶穌的使命乃是成為全人類的救主
[00:10:58.700 --> 00:11:01.700]  這是祂來到世界上的目的
[00:11:01.700 --> 00:11:04.700]  而耶穌的恩高
[00:11:04.700 --> 00:11:09.700]  乃是一個帶來釋放的恩高
[00:11:09.700 --> 00:11:11.700]  在盧伽福音4章18節19
[00:11:11.700 --> 00:11:13.700]  也說主的靈在我身上
[00:11:13.700 --> 00:11:15.700]  因為祂用高我
[00:11:15.700 --> 00:11:18.700]  叫傳福音給貧窮的人
[00:11:18.700 --> 00:11:20.700]  才請我報告被擄的得釋放
[00:11:20.700 --> 00:11:22.700]  瞎眼的得看見
[00:11:22.700 --> 00:11:26.700]  叫他受壓制的得自由
[00:11:26.700 --> 00:11:30.700]  耶穌在地上的服事可以歸納成幾個
[00:11:30.700 --> 00:11:33.700]  醫病、趕鬼、傳道
[00:11:33.700 --> 00:11:35.700]  醫病是什麼呢
[00:11:35.700 --> 00:11:40.700]  是使人從疾病當中得到釋放
[00:11:40.700 --> 00:11:42.700]  趕鬼呢
[00:11:42.700 --> 00:11:46.700]  是使人從瑕疵當中得到釋放
[00:11:46.700 --> 00:11:47.700]  傳道呢
[00:11:47.700 --> 00:11:52.700]  是使人從罪惡當中得到釋放
[00:11:52.700 --> 00:11:55.700]  所以這是神給予我們的主耶穌
[00:11:55.700 --> 00:11:58.700]  祂的一個恩高
[00:11:58.700 --> 00:12:01.700]  這個恩高是為了祂的使命而來的
[00:12:01.700 --> 00:12:04.700]  同樣的神呼召摩西的時候也是如此
[00:12:04.700 --> 00:12:07.700]  摩西的使命是什麼呢
[00:12:07.700 --> 00:12:09.700]  就是帶領以色列人出埃及嘛
[00:12:09.700 --> 00:12:11.700]  Let my people go
[00:12:11.700 --> 00:12:15.700]  這是神給摩西的使命
[00:12:15.700 --> 00:12:19.700]  而神給摩西的恩高是什麼呢
[00:12:19.700 --> 00:12:22.700]  就是一個行神蹟的恩高嘛
[00:12:22.700 --> 00:12:27.700]  你看在摩西被呼召以前
[00:12:27.700 --> 00:12:32.700]  我們沒有看到祂有行過什麼神蹟
[00:12:32.700 --> 00:12:34.700]  以前在埃及王宮當中
[00:12:34.700 --> 00:12:36.700]  後來當牧羊人哪有什麼神蹟
[00:12:36.700 --> 00:12:37.700]  沒有
[00:12:37.700 --> 00:12:39.700]  可是當祂領受這個呼召以後
[00:12:39.700 --> 00:12:43.700]  神就使祂能夠成為一個神蹟的器皿
[00:12:43.700 --> 00:12:47.700]  祂就能夠帶領以色列人出埃及
[00:12:47.700 --> 00:12:52.700]  耶穌也領受了這個使命
[00:12:52.700 --> 00:12:54.700]  祂的使命是什麼呢
[00:12:54.700 --> 00:12:57.700]  就是得著迦南帝
[00:12:57.700 --> 00:13:00.700]  而祂所領受的恩高是什麼呢
[00:13:00.700 --> 00:13:02.700]  就是一個得聖的恩高
[00:13:02.700 --> 00:13:04.700]  打聖仗的恩高
[00:13:04.700 --> 00:13:05.700]  Hallelujah
[00:13:05.700 --> 00:13:08.700]  祂有這個打聖仗的恩高
[00:13:08.700 --> 00:13:11.700]  因此我們看見高大的耶路利哥城牆
[00:13:11.700 --> 00:13:15.700]  都在祂的面前倒塌下來
[00:13:15.700 --> 00:13:18.700]  今天同樣的神也要在呼召你的地方
[00:13:18.700 --> 00:13:22.700]  為你帶來這個恩高與能力
[00:13:22.700 --> 00:13:28.700]  讓你能夠來完成神所託付的使命
[00:13:28.700 --> 00:13:31.700]  你可能本來沒有這個恩高與能力的
[00:13:31.700 --> 00:13:34.700]  但神既然呼召了你
[00:13:34.700 --> 00:13:36.700]  讓你在這個領域來服事
[00:13:36.700 --> 00:13:38.700]  你就應該要求
[00:13:38.700 --> 00:13:43.700]  祂賜給你這樣的恩高與能力
[00:13:43.700 --> 00:13:45.700]  或許你從來沒有帶過小組茶精
[00:13:45.700 --> 00:13:48.700]  可是今天可能小組長、弟兄姊妹
[00:13:48.700 --> 00:13:51.700]  邀請你出來帶茶精
[00:13:51.700 --> 00:13:53.700]  這是一個呼召
[00:13:53.700 --> 00:13:56.700]  那你要完成這個使命怎麼辦
[00:13:56.700 --> 00:13:58.700]  除了自己好好準備以外
[00:13:58.700 --> 00:14:03.700]  你要求神賜給你帶茶精的恩高
[00:14:03.700 --> 00:14:06.700]  讓你本來沒有的這樣的能力
[00:14:06.700 --> 00:14:07.700]  因為這個呼召
[00:14:07.700 --> 00:14:11.700]  把這個恩高享受在你的身上
[00:14:11.700 --> 00:14:13.700]  或者是你有一個新的工作的assignment
[00:14:13.700 --> 00:14:15.700]  一個新的工作的任務
[00:14:15.700 --> 00:14:18.700]  你對這個工作不是那麼熟悉
[00:14:18.700 --> 00:14:21.700]  你可能心裡面有忐忑不安、有膽怯
[00:14:21.700 --> 00:14:24.700]  但是你知道神透過你的老闆
[00:14:24.700 --> 00:14:26.700]  透過management
[00:14:26.700 --> 00:14:29.700]  要你去做這個新的工作
[00:14:29.700 --> 00:14:31.700]  那你就要求神給你這樣的恩高
[00:14:31.700 --> 00:14:33.700]  這樣的能力
[00:14:33.700 --> 00:14:35.700]  幫助你能夠來解決
[00:14:35.700 --> 00:14:40.700]  你要來面對的這些情況
[00:14:40.700 --> 00:14:43.700]  今天神不管呼召你是在工作
[00:14:43.700 --> 00:14:44.700]  在服事上
[00:14:44.700 --> 00:14:45.700]  或在家庭上
[00:14:45.700 --> 00:14:47.700]  或在學校上面
[00:14:47.700 --> 00:14:49.700]  當神給你這個呼召的時候
[00:14:49.700 --> 00:14:51.700]  你就要緊緊的抓住神
[00:14:51.700 --> 00:14:52.700]  來禱告說
[00:14:52.700 --> 00:14:54.700]  神啊
[00:14:54.700 --> 00:14:57.700]  祢既是呼召我到這個地方
[00:14:57.700 --> 00:15:00.700]  但我不會、我不能
[00:15:00.700 --> 00:15:02.700]  求祢來幫助我
[00:15:02.700 --> 00:15:05.700]  求祢來賜給我智慧恩高
[00:15:05.700 --> 00:15:06.700]  賜給我能力
[00:15:06.700 --> 00:15:11.700]  讓我能夠把這個工作給做好
[00:15:11.700 --> 00:15:13.700]  第二個我們看見
[00:15:13.700 --> 00:15:16.700]  要踏上這個神奇之旅
[00:15:16.700 --> 00:15:18.700]  除了要領受這個恩高
[00:15:18.700 --> 00:15:20.700]  要領受這個呼召之外
[00:15:20.700 --> 00:15:23.700]  你更是要平信起行
[00:15:23.700 --> 00:15:24.700]  請跟旁邊的弟兄姊妹說
[00:15:24.700 --> 00:15:28.700]  要平信起行
[00:15:28.700 --> 00:15:30.700]  我們再來看剛才所念的經文
[00:15:30.700 --> 00:15:32.700]  創世紀十二章四節
[00:15:32.700 --> 00:15:40.700]  那你說亞伯蘭就照著耶和華的吩咐去了
[00:15:40.700 --> 00:15:44.700]  何等美的一個經文
[00:15:44.700 --> 00:15:47.700]  如果今天亞伯蘭
[00:15:47.700 --> 00:15:50.700]  沒有照著神的吩咐去
[00:15:50.700 --> 00:15:53.700]  那我們就不曉得是什麼樣的景象
[00:15:53.700 --> 00:15:55.700]  然而亞伯蘭
[00:15:55.700 --> 00:16:00.700]  他卻照著耶和華的吩咐去了
[00:16:00.700 --> 00:16:04.700]  他平信起行
[00:16:04.700 --> 00:16:08.700]  今天你可以如何來
[00:16:08.700 --> 00:16:10.700]  回應這樣一個呼召呢
[00:16:10.700 --> 00:16:14.700]  就是跟亞伯蘭一樣平信起行
[00:16:14.700 --> 00:16:18.700]  那要怎麼樣才能夠平信起行呢
[00:16:18.700 --> 00:16:23.700]  第一個你要順服去行
[00:16:23.700 --> 00:16:25.700]  當你順服的時候
[00:16:25.700 --> 00:16:28.700]  神的靈就要來感動我們
[00:16:28.700 --> 00:16:30.700]  當我們順服聖靈的時候
[00:16:30.700 --> 00:16:33.700]  那個機會就擺在我們的眼前
[00:16:33.700 --> 00:16:35.700]  如果我們不順服
[00:16:35.700 --> 00:16:39.700]  就永遠看不見那個機會
[00:16:39.700 --> 00:16:42.700]  只會看見各式各樣的困難
[00:16:42.700 --> 00:16:46.700]  但是當我們有聖靈清楚的引導
[00:16:46.700 --> 00:16:48.700]  而且我們順服的時候
[00:16:48.700 --> 00:16:51.700]  那個機會的門就會向我們敞開
[00:16:51.700 --> 00:16:54.700]  而且機會甚至奇妙到一個地步
[00:16:54.700 --> 00:16:57.700]  我們只能夠說這完完全全是出於神的
[00:16:57.700 --> 00:17:00.700]  與我完全無關
[00:17:00.700 --> 00:17:05.700]  亞伯拉罕若不順服神
[00:17:05.700 --> 00:17:09.700]  那麼祂的名字仍然是叫做亞伯蘭
[00:17:09.700 --> 00:17:12.700]  也就是尊貴的父的意思
[00:17:12.700 --> 00:17:15.700]  只跟祂一個人有關係
[00:17:15.700 --> 00:17:19.700]  但是因為祂順服了神
[00:17:19.700 --> 00:17:23.700]  祂的名字就被改成亞伯拉罕
[00:17:23.700 --> 00:17:27.700]  就是多國的父的意思
[00:17:27.700 --> 00:17:31.700]  成為全民的、萬民的一個祝福
[00:17:31.700 --> 00:17:34.700]  本來是恩典是拎到祂一個人的身上
[00:17:34.700 --> 00:17:36.700]  但是因為祂的順服
[00:17:36.700 --> 00:17:39.700]  神擴展擴展為祂打開那個機會的門
[00:17:39.700 --> 00:17:43.700]  讓祂成為萬國萬民的祝福
[00:17:43.700 --> 00:17:46.700]  只有當你放手了
[00:17:46.700 --> 00:17:50.700]  你才能夠成就更大的事情
[00:17:50.700 --> 00:17:52.700]  往往我們無法順服的原因
[00:17:52.700 --> 00:17:57.700]  是因為我們自己緊緊的抓住
[00:17:57.700 --> 00:18:00.700]  我認為應該是怎麼樣的
[00:18:00.700 --> 00:18:03.700]  應該是怎麼樣做的
[00:18:03.700 --> 00:18:06.700]  而不是在問說神啊
[00:18:06.700 --> 00:18:10.700]  祢是要怎麼做的
[00:18:10.700 --> 00:18:13.700]  在《使徒心傳》記載了一個故事
[00:18:13.700 --> 00:18:16.700]  就是斐利
[00:18:16.700 --> 00:18:19.700]  斐利他那個時候是在
[00:18:19.700 --> 00:18:23.700]  撒瑪利亞城當中來服事
[00:18:23.700 --> 00:18:25.700]  那個時候我們看見
[00:18:25.700 --> 00:18:27.700]  斐利在撒瑪利亞城的服事
[00:18:27.700 --> 00:18:30.700]  是非常的有果效
[00:18:30.700 --> 00:18:32.700]  傳福音好多人的信主
[00:18:32.700 --> 00:18:34.700]  禱告很多人得醫治
[00:18:34.700 --> 00:18:36.700]  趕鬼很多人得釋放
