
[00:00:00.000 --> 00:00:05.980]  好,歡迎大家來到基督寺堡《進藏舊約》
[00:06:50.540 --> 00:06:51.740]  就是掃羅之後
[00:06:51.740 --> 00:06:53.140]  掃羅死了之後
[00:06:53.140 --> 00:06:54.340]  掃羅王死了之後
[00:06:54.340 --> 00:06:56.740]  掃羅王是以色列人的第一個君王
[00:06:56.740 --> 00:06:58.340]  第二個就是大衛
[00:06:58.340 --> 00:06:59.740]  但是掃羅死了之後
[00:06:59.740 --> 00:07:02.040]  大衛不是立刻做王的
[00:07:02.040 --> 00:07:04.140]  薩姆爾紀夏第二章第八節這麼說
[00:07:04.140 --> 00:07:08.340]  掃羅軍隊的元帥曾將掃羅的兒子
[00:07:08.340 --> 00:07:11.740]  伊斯波切大過河立他為王
[00:07:11.740 --> 00:07:12.340]  OK
[00:07:12.340 --> 00:07:16.240]  但是猶大家卻隨從大衛
[00:07:16.240 --> 00:07:19.940]  大衛在希伯倫作猶大家的王
[00:07:19.940 --> 00:07:22.940]  共七年六個月
[00:07:22.940 --> 00:07:26.540]  就是說在大衛還沒做整個以色列人的官王之前
[00:07:26.540 --> 00:07:29.140]  他在希伯倫這個地方
[00:07:29.140 --> 00:07:30.940]  做了猶大家
[00:07:30.940 --> 00:07:34.240]  就是猶大支派的王是一段時間
[00:07:34.240 --> 00:07:36.840]  那麼在北面或者在另外一邊
[00:07:36.840 --> 00:07:38.540]  以色列人是被哪個掌管呢
[00:07:38.540 --> 00:07:40.240]  就是掃羅的後代了
[00:07:40.240 --> 00:07:41.240]  其實都很明白
[00:07:41.240 --> 00:07:43.740]  大家看那些宮廷片你都知道
[00:07:43.740 --> 00:07:45.540]  一個還是在叛亂中
[00:07:45.540 --> 00:07:47.940]  都不知道國家最後誰誰屬
[00:07:47.940 --> 00:07:51.940]  在這七年零六個月裡面
[00:07:51.940 --> 00:07:56.440]  死因學者相信就是史詩記和《路德記》的背景
[00:07:56.440 --> 00:08:00.540]  這兩本書都是在七年零六個月裡面
[00:08:00.540 --> 00:08:01.540]  所寫的
[00:08:01.540 --> 00:08:03.840]  這兩本書是孖公仔
[00:08:03.840 --> 00:08:05.940]  雖然兩本書是很不一樣的
[00:08:05.940 --> 00:08:07.640]  一本書二十一章
[00:08:07.640 --> 00:08:08.940]  另外一本書只有四章
[00:08:08.940 --> 00:08:10.740]  一本書好像講男人
[00:08:10.740 --> 00:08:12.440]  一本書講女人
[00:08:12.440 --> 00:08:13.640]  一本書打打殺殺
[00:08:13.640 --> 00:08:15.540]  另外一邊好像講
[00:08:15.540 --> 00:08:16.640]  愛情護士
[00:08:16.640 --> 00:08:18.940]  就是拍卡韓劇那些
[00:08:18.940 --> 00:08:20.540]  但是
[00:08:20.540 --> 00:08:24.540]  兩本書竟然是孖公仔
[00:08:24.540 --> 00:08:26.540]  那麼孖在哪裡呢
[00:08:26.540 --> 00:08:27.940]  如果你們以前聽過我講
[00:08:27.940 --> 00:08:32.040]  就是《史詩記》的主題是
[00:08:32.040 --> 00:08:34.340]  「蘇羅實非皆選」
[00:08:34.340 --> 00:08:36.140]  你想想那個時候
[00:08:36.140 --> 00:08:38.940]  你有兩個君王的候選人
[00:08:38.940 --> 00:08:40.840]  兩個人競選的
[00:08:40.840 --> 00:08:42.440]  一個是蘇羅的後代
[00:08:42.440 --> 00:08:44.840]  另一個是大衛的後代
[00:08:44.840 --> 00:08:48.240]  那麼誰應該做以色列的王呢
[00:08:48.240 --> 00:08:50.540]  那麼《史詩記》那個主題就是
[00:08:50.540 --> 00:08:53.740]  「蘇羅實非皆選」
[00:08:53.740 --> 00:08:56.240]  那麼《路德記》的主題是什麼呢
[00:08:56.240 --> 00:08:58.740]  就是大衛才是賢君
[00:08:58.740 --> 00:09:00.240]  大衛才是賢君
[00:09:00.240 --> 00:09:03.340]  我想先和你看《路德記》
[00:09:03.340 --> 00:09:06.740]  《路德記》的主題是大衛才是賢君
[00:09:06.740 --> 00:09:09.040]  為什麼要寫《路德記》
[00:09:09.040 --> 00:09:11.140]  路德是什麼人
[00:09:11.140 --> 00:09:13.640]  路德是摩訶人
[00:09:13.640 --> 00:09:17.140]  而路德和大衛的關係是什麼呢
[00:09:17.140 --> 00:09:19.140]  路德是大衛的祖母
[00:09:19.140 --> 00:09:20.740]  那麼問題來了
[00:09:20.740 --> 00:09:22.140]  就是說大衛是不是一個
[00:09:22.140 --> 00:09:25.740]  純正血統的以色列人呢
[00:09:25.740 --> 00:09:26.740]  原來不是的
[00:09:26.740 --> 00:09:28.540]  其實耶穌也不是純正血統的
[00:09:28.540 --> 00:09:31.840]  耶穌也在流很多外邦人的血
[00:09:31.840 --> 00:09:34.640]  那麼因為大衛不是一個純正血統
[00:09:34.640 --> 00:09:37.740]  而且他祖母是摩訶人
[00:09:37.740 --> 00:09:38.540]  摩訶人呢
[00:09:38.540 --> 00:09:41.440]  如果你看回摩西五經
[00:09:41.440 --> 00:09:42.740]  是壞人來的
[00:09:42.740 --> 00:09:44.640]  是以色列人的死敵來的
[00:09:44.640 --> 00:09:46.040]  那麼怎麼可以找一個
[00:09:46.040 --> 00:09:49.440]  有摩訶人的血的人
[00:09:49.440 --> 00:09:51.440]  做以色列人的皇帝呢
[00:09:51.440 --> 00:09:52.840]  這是問題
[00:09:52.840 --> 00:09:55.740]  所以就寫了《路德記》
[00:09:55.740 --> 00:09:57.140]  《路德記》主題告訴你什麼
[00:09:57.140 --> 00:09:58.840]  儘管他是摩訶人
[00:09:58.840 --> 00:10:02.340]  其實屬靈上他是一個真以色列人
[00:10:02.340 --> 00:10:03.040]  你明白嗎
[00:10:03.040 --> 00:10:04.540]  所以你在《路德記》裡面
[00:10:04.540 --> 00:10:07.440]  你看到什麼叫做真信心
[00:10:07.440 --> 00:10:10.740]  什麼叫做真正是亞伯拉罕的兒女
[00:10:10.740 --> 00:10:15.040]  什麼是真正相信敬拜爺和華的人
[00:10:15.040 --> 00:10:16.840]  所以當你看完《路德記》之後
[00:10:16.840 --> 00:10:20.640]  你會發現原來大衛的爺爺和奶奶
[00:10:20.640 --> 00:10:22.940]  是真的是敬田的後代
[00:10:22.940 --> 00:10:26.440]  於是你現在放心可以投大衛的票了
[00:10:26.440 --> 00:10:27.440]  你明白嗎
[00:10:27.440 --> 00:10:28.640]  OK
[00:10:28.640 --> 00:10:29.840]  我想給你看一下
[00:10:29.840 --> 00:10:32.940]  外貌我不會給你去讀這個外貌
[00:10:32.940 --> 00:10:35.440]  但是你看到這個外貌是很棒的
[00:10:35.440 --> 00:10:36.740]  這個不是A來的
[00:10:36.740 --> 00:10:37.740]  這個Alpha
[00:10:37.740 --> 00:10:39.640]  最後有個Omega
[00:10:39.640 --> 00:10:41.140]  那麼這四章聖經裡面
[00:10:41.140 --> 00:10:42.140]  就是一二三四
[00:10:42.140 --> 00:10:44.840]  其實你真的可以做舞台劇了
[00:10:44.840 --> 00:10:45.840]  每一個
[00:10:45.840 --> 00:10:48.040]  每一幕都有它第一個背景
[00:10:48.040 --> 00:10:49.740]  第一幕的背景是摩亞
[00:10:49.740 --> 00:10:51.240]  第二個背景是田奸
[00:10:51.240 --> 00:10:53.240]  接著是和祥成門
[00:10:53.240 --> 00:10:56.040]  接著前面有一個引導篇
[00:10:56.040 --> 00:10:58.540]  引導篇一開播就是《饑荒》
[00:10:58.540 --> 00:11:01.240]  而最後的終結篇是一個家譜
[00:11:01.240 --> 00:11:02.740]  家譜是講大衛
[00:11:02.740 --> 00:11:03.840]  我們不看中間了
[00:11:03.840 --> 00:11:06.240]  我只是想給你看一下
[00:11:06.240 --> 00:11:08.440]  開播和結尾
[00:11:08.440 --> 00:11:09.440]  一開播的時候
[00:11:09.440 --> 00:11:13.540]  它告訴你是史詩當政統治的時候
[00:11:13.540 --> 00:11:14.440]  所以我跟它說
[00:11:14.440 --> 00:11:16.540]  史詩記和《路德記》是孖公仔
[00:11:16.540 --> 00:11:17.840]  是非常重要的
[00:11:17.840 --> 00:11:20.140]  史詩當政的時候
[00:11:20.140 --> 00:11:22.340]  是當時有一個饑荒
[00:11:22.340 --> 00:11:24.640]  這全部是真實的事實
[00:11:24.640 --> 00:11:26.440]  是不是真的有個饑荒呢
[00:11:26.440 --> 00:11:29.040]  但這個饑荒也代表了一樣東西
[00:11:29.040 --> 00:11:31.740]  代表了淑靈上的饑荒
[00:11:31.740 --> 00:11:33.240]  你會發現在聖經裡面
[00:11:33.240 --> 00:11:35.640]  淑靈上的饑荒永遠是
[00:11:35.640 --> 00:11:38.940]  是講到聖經上面的饑荒
[00:11:38.940 --> 00:11:40.640]  什麼叫聖經上面的饑荒
[00:11:40.640 --> 00:11:42.740]  就是這些人是不認識上帝
[00:11:42.740 --> 00:11:44.940]  不認識上帝的華語
[00:11:44.940 --> 00:11:48.540]  你要記得在史詩記之前
[00:11:48.540 --> 00:11:50.240]  就有《摩西五經》
[00:11:50.240 --> 00:11:52.640]  就是說這幫人完全不熟悉
[00:11:52.640 --> 00:11:56.140]  《摩西五經》裡面的饑荒話
[00:11:56.140 --> 00:12:00.040]  所以你到了饑荒的時代
[00:12:00.040 --> 00:12:01.240]  一個史詩的時代
[00:12:01.240 --> 00:12:02.740]  稍後我會再跟你講
[00:12:02.740 --> 00:12:04.140]  史詩記的架構
[00:12:04.140 --> 00:12:05.840]  非常複雜的一個架構
[00:12:05.840 --> 00:12:06.640]  但簡單來說
[00:12:06.640 --> 00:12:08.040]  史詩記是關於什麼呢
[00:12:08.040 --> 00:12:10.640]  就是關於一幫
[00:12:10.640 --> 00:12:14.040]  做自己眼中看為對的事情
[00:12:14.040 --> 00:12:17.640]  而這些作為自己眼中看為對的事情
[00:12:17.640 --> 00:12:19.740]  是惹禍眼中看為惡的事情
[00:12:19.740 --> 00:12:21.840]  那個表表者就是參宣
[00:12:21.840 --> 00:12:22.940]  Sampson
[00:12:22.940 --> 00:12:24.440]  他見到一個女人
[00:12:24.440 --> 00:12:25.740]  就是外邦的女子
[00:12:25.740 --> 00:12:27.640]  他說我喜歡
[00:12:27.640 --> 00:12:30.140]  他在做自己眼中看為對的事情
[00:12:30.140 --> 00:12:32.040]  其實是惹禍眼中看為惡的事情
[00:12:32.040 --> 00:12:34.840]  而參宣竟然是一個史詩來的
[00:12:34.840 --> 00:12:36.840]  最能打的那個史詩
[00:12:36.840 --> 00:12:37.740]  最後一個史詩
[00:12:37.740 --> 00:12:39.440]  就是最差的那個史詩
[00:12:39.440 --> 00:12:40.440]  就是告訴你
[00:12:40.440 --> 00:12:43.840]  參宣是一個表表者
[00:12:43.840 --> 00:12:46.040]  稍後有機會再跟你講這個史詩記
[00:12:46.040 --> 00:12:47.040]  但是我想告訴你
[00:12:47.040 --> 00:12:49.440]  現在路德記的開始是講一個饑荒
[00:12:49.440 --> 00:12:53.240]  一個不認識上帝的饑荒
[00:12:53.240 --> 00:12:54.640]  你不要立刻
[00:12:54.640 --> 00:12:56.840]  我們不用立刻形容在我們的時代
[00:12:56.840 --> 00:12:57.940]  但是你已經看到
[00:12:57.940 --> 00:12:59.440]  最後的形容在哪裡了
[00:12:59.440 --> 00:13:00.840]  我們現在是一個
[00:13:00.840 --> 00:13:03.640]  不認識上帝的時代
[00:13:03.640 --> 00:13:04.740]  因為沒有人讀聖經
[00:13:04.740 --> 00:13:06.240]  為什麼我們要讀聖經呢
[00:13:06.240 --> 00:13:07.040]  因為有饑荒
[00:13:07.040 --> 00:13:08.040]  饑荒是什麼
[00:13:08.040 --> 00:13:09.140]  饑荒不是
[00:13:09.140 --> 00:13:12.240]  甚至不是返教會做講活動的饑荒
[00:13:12.240 --> 00:13:14.340]  饑荒是我們不讀聖經
[00:13:14.340 --> 00:13:15.640]  不認識聖經
[00:13:15.640 --> 00:13:18.240]  但是又以為自己跟上帝很熟
[00:13:18.240 --> 00:13:20.240]  這個是一個饑荒
[00:13:20.240 --> 00:13:21.440]  我們怎麼知道
[00:13:21.440 --> 00:13:22.940]  他們不認識上帝
[00:13:22.940 --> 00:13:24.540]  不認識上帝的話語呢
[00:13:24.540 --> 00:13:26.840]  如果你記得路德記一開始
[00:13:26.840 --> 00:13:27.940]  是講到有一班人
[00:13:27.940 --> 00:13:30.440]  因為饑荒的緣故
[00:13:30.440 --> 00:13:31.840]  就去了摩亞地
[00:13:31.840 --> 00:13:35.040]  他們本來在猶大的伯利恒
[00:13:35.040 --> 00:13:36.440]  接著去了摩亞地
[00:13:36.440 --> 00:13:38.640]  就這麼聽就沒事了
[00:13:38.640 --> 00:13:42.840]  香港不好就這樣移民而已
[00:13:42.840 --> 00:13:44.040]  但問題又來了
[00:13:44.040 --> 00:13:46.040]  因為他們是猶太人
[00:13:46.040 --> 00:13:48.440]  香港不是我們的認去之地
[00:13:48.440 --> 00:13:49.840]  去了美國也沒什麼所謂
[00:13:49.840 --> 00:13:50.940]  去了澳洲也沒什麼所謂
[00:13:50.940 --> 00:13:52.240]  去英國也沒什麼所謂
[00:13:52.240 --> 00:13:55.440]  但是猶太的地是他們
[00:13:55.440 --> 00:13:56.640]  上帝給他們的認去之地
[00:13:56.640 --> 00:13:58.340]  這個地方不能走的
[00:13:58.340 --> 00:14:00.840]  不能走的你不知道嗎
[00:14:00.840 --> 00:14:01.940]  他們走
[00:14:01.940 --> 00:14:02.840]  向哪個方向走
[00:14:02.840 --> 00:14:04.640]  向東走
[00:14:04.640 --> 00:14:05.440]  去摩亞地
[00:14:05.440 --> 00:14:06.940]  摩亞是他們的死敵
[00:14:06.940 --> 00:14:08.040]  他們的世仇
[00:14:08.040 --> 00:14:09.240]  怎麼可以去摩亞地
[00:14:09.240 --> 00:14:10.640]  還有向東
[00:14:10.640 --> 00:14:12.440]  當亞當夏娃犯罪之後
[00:14:12.440 --> 00:14:14.040]  被上帝趕出伊利園
[00:14:14.040 --> 00:14:15.640]  是向哪個方向走的
[00:14:15.640 --> 00:14:19.040]  向東方向走的
[00:14:19.040 --> 00:14:22.040]  而他們想也不想就去了
[00:14:22.040 --> 00:14:23.740]  就是說他們真的不認識上帝
[00:14:23.740 --> 00:14:25.540]  還有你看這個故事是說
[00:14:25.540 --> 00:14:27.840]  本來說去避一避
[00:14:27.840 --> 00:14:29.040]  避一避
[00:14:29.040 --> 00:14:30.040]  露營一露
[00:14:30.040 --> 00:14:31.840]  挺好住的
[00:14:31.840 --> 00:14:33.040]  這裡混得好
[00:14:33.040 --> 00:14:35.040]  於是就進了城門
[00:14:35.040 --> 00:14:36.340]  建了一間屋
[00:14:36.340 --> 00:14:38.940]  一住住了十年
[00:14:38.940 --> 00:14:41.040]  十年之後可能都
[00:14:41.040 --> 00:14:43.640]  即是饑荒都已經沒什麼了
[00:14:43.640 --> 00:14:45.440]  為什麼要住十年呢
[00:14:45.440 --> 00:14:46.740]  不但要住十年
[00:14:46.740 --> 00:14:48.540]  十年之後還在那裡
[00:14:48.540 --> 00:14:50.840]  兩個兒子都在那裡結了婚了
[00:14:50.840 --> 00:14:52.540]  跟誰結婚
[00:14:52.540 --> 00:14:53.740]  外邦人結婚
[00:14:53.740 --> 00:14:57.540]  你看到這個家庭
[00:14:57.540 --> 00:14:58.540]  這個你就這樣看
[00:14:58.540 --> 00:15:00.040]  好像一個很美滿的家庭
[00:15:00.040 --> 00:15:01.040]  然後有些慘劇
[00:15:01.040 --> 00:15:02.540]  其實是一個
[00:15:02.540 --> 00:15:05.840]  不認識耶和華的家庭來的
[00:15:05.840 --> 00:15:09.240]  於是他一錯再錯
[00:15:09.240 --> 00:15:11.840]  決定離開應許之地
[00:15:11.840 --> 00:15:13.840]  決定向東行
[00:15:13.840 --> 00:15:17.640]  決定留在摩亞的地方
[00:15:17.640 --> 00:15:20.040]  決定在那裡結婚
[00:15:20.040 --> 00:15:23.640]  決定在那裡跟外邦人結婚
[00:15:23.640 --> 00:15:25.740]  想了一個故事
[00:15:25.740 --> 00:15:27.040]  而在當中
[00:15:27.040 --> 00:15:28.540]  我們看到
[00:15:28.540 --> 00:15:30.440]  可能有人說上帝審判
[00:15:30.440 --> 00:15:32.640]  有人說是一個迴轉的機會
[00:15:32.640 --> 00:15:34.540]  因為他兩個兒子都死了
[00:15:34.540 --> 00:15:36.340]  於是
[00:15:36.340 --> 00:15:37.940]  我們不要回家了
[00:15:37.940 --> 00:15:38.940]  OK
[00:15:38.940 --> 00:15:41.340]  所以這個故事是這樣說的
[00:15:41.340 --> 00:15:42.140]  告訴你
[00:15:42.140 --> 00:15:43.640]  史詩的時代開始
[00:15:43.640 --> 00:15:46.940]  史詩是一個不認識耶和華的時代
[00:15:46.940 --> 00:15:49.240]  最後的結束是說大衛
[00:15:49.240 --> 00:15:51.540]  大衛才是賢君
[00:15:51.540 --> 00:15:51.840]  你明白嗎
[00:15:51.840 --> 00:15:52.840]  我們需要一個大衛
[00:15:52.840 --> 00:15:55.040]  我們需要一個真正認識上帝的
[00:15:55.040 --> 00:15:55.840]  溫王意志
