
[00:00:00.000 --> 00:00:01.000]  戴燕姐妹平安
[00:05:31.100 --> 00:05:33.500]  「並不是因見了神蹟」
[00:05:33.500 --> 00:05:36.700]  「乃是因吃餅得飽」
[00:05:36.700 --> 00:05:39.200]  然後耶穌說
[00:05:39.200 --> 00:05:41.200]  「不要為那些必壞的食物勞力」
[00:05:41.200 --> 00:05:43.900]  「要為存到永生的食物勞力」
[00:05:44.600 --> 00:05:46.500]  「就是人子要賜給你們的」
[00:05:46.500 --> 00:05:49.500]  「因為人子是負上帝所印證的」
[00:05:49.500 --> 00:05:53.600]  那些人窮追不捨
[00:05:53.600 --> 00:05:55.000]  圍著食物窮追不捨
[00:05:55.000 --> 00:05:58.600]  就帶出了兩種食物
[00:05:58.600 --> 00:06:02.800]  一種是必壞的食物
[00:06:02.800 --> 00:06:04.800]  一種是存到永生的食物
[00:06:04.800 --> 00:06:06.800]  就帶出了兩種食物
[00:06:06.800 --> 00:06:08.000]  故事這樣發展
[00:06:08.000 --> 00:06:12.600]  然後去到八月十一日的福音經課
[00:06:14.600 --> 00:06:15.800]  又在討論些什麼呢
[00:06:15.800 --> 00:06:18.400]  想起
[00:06:18.400 --> 00:06:21.100]  永生的食物
[00:06:21.100 --> 00:06:24.600]  從天上降下來的食物
[00:06:24.600 --> 00:06:27.000]  猶太人想到些什麼呢
[00:06:27.000 --> 00:06:29.100]  瑪拿是嗎
[00:06:29.100 --> 00:06:32.600]  摩西說「從天降下來的瑪拿」
[00:06:32.600 --> 00:06:35.100]  所以在那天的福音經課我們讀到
[00:06:35.100 --> 00:06:37.000]  耶穌就澄清
[00:06:37.000 --> 00:06:38.400]  祂說
[00:06:38.400 --> 00:06:39.400]  「你們的祖宗」
[00:06:39.400 --> 00:06:41.400]  「在曠野吃過瑪拿」
[00:06:41.400 --> 00:06:42.400]  「都是死了」
[00:06:43.700 --> 00:06:45.900]  「者是從天上降下來的糧」
[00:06:45.900 --> 00:06:47.500]  「叫人吃了就不死」
[00:06:47.500 --> 00:06:51.400]  於是就帶出了一個話題
[00:06:51.400 --> 00:06:52.600]  就是
[00:06:52.600 --> 00:06:55.100]  什麼是從天上降下來的糧呢
[00:06:55.100 --> 00:06:57.300]  如果那個不是瑪拿的話
[00:06:57.300 --> 00:06:58.600]  那是什麼呢
[00:06:58.600 --> 00:07:03.600]  是什麼食物會叫人吃了就不死呢
[00:07:03.600 --> 00:07:10.300]  到上個星期
[00:07:10.300 --> 00:07:12.100]  八月十八日的福音經課
[00:07:12.700 --> 00:07:15.400]  耶穌就這樣去說明了
[00:07:15.400 --> 00:07:16.300]  祂說
[00:07:16.300 --> 00:07:18.900]  「我就是從天上降下來生命的糧」
[00:07:18.900 --> 00:07:21.900]  「人吃了的糧就必永遠活著」
[00:07:21.900 --> 00:07:24.000]  「我所要吃的糧」
[00:07:24.000 --> 00:07:25.400]  「就是我的肉」
[00:07:25.400 --> 00:07:28.100]  「為世人的生命所賜的」
[00:07:28.100 --> 00:07:31.200]  那麼你就清楚知道
[00:07:31.200 --> 00:07:33.200]  那個脈絡是怎樣發展到
[00:07:33.200 --> 00:07:35.700]  到了耶穌要講自己的肉
[00:07:35.700 --> 00:07:37.600]  以及講自己的血
[00:07:37.600 --> 00:07:39.600]  就是從糧食
[00:07:39.600 --> 00:07:42.100]  一直講講講講講到這裡
[00:07:43.300 --> 00:07:44.200]  從這個脈絡
[00:07:44.200 --> 00:07:46.200]  其實一直都沒有離開過
[00:07:46.200 --> 00:07:47.400]  食物這個主題
[00:07:47.400 --> 00:07:50.900]  當時的人
[00:07:50.900 --> 00:07:54.900]  對於五餅、薏餘這一類的食物
[00:07:54.900 --> 00:07:58.100]  是很熟悉
[00:07:58.100 --> 00:07:59.600]  以及很需要的
[00:07:59.600 --> 00:08:03.800]  而且效果是馬上看到的
[00:08:03.800 --> 00:08:06.400]  肚子餓和飽是馬上的感覺
[00:08:06.400 --> 00:08:10.800]  我們也是在用這種食物
[00:08:11.200 --> 00:08:13.700]  來支撐我們肉身的生命
[00:08:13.700 --> 00:08:16.500]  不吃東西會死的
[00:08:16.500 --> 00:08:20.600]  但是耶穌
[00:08:20.600 --> 00:08:24.800]  就從這個食物提到另外一個層次
[00:08:24.800 --> 00:08:26.000]  那麼
[00:08:26.000 --> 00:08:27.400]  如果我們講
[00:08:27.400 --> 00:08:30.600]  永恆的生命
[00:08:30.600 --> 00:08:33.500]  或者講靈性的生命那個範疇
[00:08:33.500 --> 00:08:34.900]  請問
[00:08:34.900 --> 00:08:37.100]  用什麼食物來支撐呢?
[00:08:40.700 --> 00:08:42.200]  耶穌就帶出了這個話題
[00:08:42.200 --> 00:08:44.900]  用什麼食物來支撐呢?
[00:08:44.900 --> 00:08:45.800]  那個生命
[00:08:45.800 --> 00:08:50.100]  如果那個「馬拿」吃了也會死的
[00:08:50.100 --> 00:08:51.100]  那麼
[00:08:51.100 --> 00:08:52.800]  永恆那個呢
[00:08:52.800 --> 00:08:54.100]  那麼究竟要吃什麼呢?
[00:08:54.100 --> 00:08:59.700]  所以今天的福音經課
[00:08:59.700 --> 00:09:00.700]  耶穌就指出了
[00:09:00.700 --> 00:09:03.500]  祂說:我就是從天上降下的糧
[00:09:03.500 --> 00:09:05.100]  吃了這個糧
[00:09:05.100 --> 00:09:07.000]  就是永遠活著
[00:09:07.000 --> 00:09:08.500]  不會像馬拿那樣
[00:09:08.500 --> 00:09:09.500]  吃了也會死的
[00:09:11.300 --> 00:09:14.000]  那個支撐永恆生命的糧
[00:09:14.000 --> 00:09:18.400]  它一定是來自那個永恆者的
[00:09:18.400 --> 00:09:18.900]  是不是?
[00:09:18.900 --> 00:09:23.100]  它不可能來自那個必扭壞的食物
[00:09:23.100 --> 00:09:25.200]  因為都不相配的
[00:09:25.200 --> 00:09:29.000]  我們聽下去都覺得明白
[00:09:29.000 --> 00:09:31.700]  但是當時的聽眾呢
[00:09:31.700 --> 00:09:34.000]  就想像不到是怎麼可能的
[00:09:34.000 --> 00:09:36.400]  怎麼有可能呢?
[00:09:36.400 --> 00:09:37.900]  也沒有辦法接受
[00:09:40.700 --> 00:09:42.500]  我覺得對著這個問題呢
[00:09:42.500 --> 00:09:45.500]  中國人可能會有些優勢
[00:09:45.500 --> 00:09:49.100]  因為我們的語言裏面呢
[00:09:49.100 --> 00:09:51.200]  有一個四字詞語
[00:09:51.200 --> 00:09:54.500]  叫做「血肉長城」
[00:09:54.500 --> 00:09:58.400]  你不會想
[00:09:58.400 --> 00:10:00.100]  是用人的血
[00:10:00.100 --> 00:10:01.500]  和用人的肉
[00:10:01.500 --> 00:10:03.300]  來做建築材料
[00:10:03.300 --> 00:10:05.500]  去建造長城的嘛
[00:10:05.500 --> 00:10:06.000]  是不是?
[00:10:06.000 --> 00:10:08.700]  你明白是什麼意思的嘛
[00:10:09.800 --> 00:10:10.800]  就是有人
[00:10:10.800 --> 00:10:13.700]  犧牲他自己
[00:10:13.700 --> 00:10:15.700]  來去抵抗外敵
[00:10:15.700 --> 00:10:18.900]  拯救了其他人嘛
[00:10:18.900 --> 00:10:24.300]  耶穌會不會都是這個意思呢?
[00:10:24.300 --> 00:10:27.500]  祂獻出自己的身體
[00:10:27.500 --> 00:10:29.200]  最具體是什麼呢?
[00:10:29.200 --> 00:10:30.400]  就是血和肉嘛
[00:10:30.400 --> 00:10:34.100]  血肉就代表著身體
[00:10:34.100 --> 00:10:38.800]  來去拯救其他人
[00:10:39.800 --> 00:10:40.800]  我們這樣想
[00:10:40.800 --> 00:10:42.800]  有沒有根據呢?
[00:10:42.800 --> 00:10:45.300]  約翰福音的作者呢
[00:10:45.300 --> 00:10:46.300]  是同意的
[00:10:46.300 --> 00:10:47.800]  我和大家一起看一段
[00:10:47.800 --> 00:10:49.800]  約翰福音怎麼說呢?
[00:10:49.800 --> 00:10:52.800]  他說:內中有一個人
[00:10:52.800 --> 00:10:53.800]  名叫戈雅法
[00:10:53.800 --> 00:10:55.300]  本年作大祭司
[00:10:55.300 --> 00:10:56.800]  對他們說
[00:10:56.800 --> 00:10:58.300]  你們不知道什麼
[00:10:58.300 --> 00:11:00.800]  獨不想一個人替百姓死
[00:11:00.800 --> 00:11:02.300]  免得通國滅亡
[00:11:02.300 --> 00:11:04.300]  就是你們的一處
[00:11:04.300 --> 00:11:06.300]  他說者話
[00:11:06.300 --> 00:11:07.800]  不是出於自己
[00:11:08.300 --> 00:11:10.800]  是因他本年作大祭司
[00:11:10.800 --> 00:11:11.800]  所以
[00:11:11.800 --> 00:11:14.800]  預言耶穌將要替者一國死
[00:11:14.800 --> 00:11:16.800]  也不但替者一國死
[00:11:16.800 --> 00:11:19.300]  並要將上帝四散的子民
[00:11:19.300 --> 00:11:21.300]  都聚集歸一
[00:11:21.300 --> 00:11:23.300]  這個假設
[00:11:23.300 --> 00:11:24.300]  約翰福音的作者呢
[00:11:24.300 --> 00:11:26.300]  都是這樣說的
[00:11:26.300 --> 00:11:28.800]  其實呢
[00:11:28.800 --> 00:11:30.300]  司徒保羅呢
[00:11:30.300 --> 00:11:32.300]  似乎都同意的
[00:11:32.300 --> 00:11:34.300]  我和大家一起看看
[00:11:34.300 --> 00:11:35.800]  司徒保羅又怎麼說呢?
[00:11:36.300 --> 00:11:38.800]  他在《爾忽所書》上這樣說
[00:11:38.800 --> 00:11:41.800]  他說:你們從前是犬犁上帝的人
[00:11:41.800 --> 00:11:43.300]  如今卻在基督耶穌裡
[00:11:43.300 --> 00:11:44.800]  靠著他的血
[00:11:44.800 --> 00:11:46.300]  已經得以親近了
[00:11:46.300 --> 00:11:47.800]  因為他自己
[00:11:47.800 --> 00:11:49.300]  視我們的和平
[00:11:49.300 --> 00:11:50.800]  使雙方合二為一
[00:11:50.800 --> 00:11:52.800]  拆毀了中間隔絕的牆
[00:11:52.800 --> 00:11:56.300]  並且以自己的身體終止了冤仇
[00:11:56.300 --> 00:11:59.300]  既在十字架上消滅了冤仇
[00:11:59.300 --> 00:12:00.800]  就藉這十字架
[00:12:00.800 --> 00:12:02.300]  使雙方歸為一體
[00:12:02.300 --> 00:12:03.800]  與上帝和好
[00:12:04.800 --> 00:12:07.800]  你有沒有看到保羅在用什麼詞彙?
[00:12:07.800 --> 00:12:09.800]  說耶穌基督的時候
[00:12:09.800 --> 00:12:11.800]  血
[00:12:11.800 --> 00:12:14.300]  身體
[00:12:14.300 --> 00:12:16.800]  保羅都是用這些詞彙的
[00:12:16.800 --> 00:12:19.800]  這些詞彙表達著
[00:12:19.800 --> 00:12:22.300]  一個達到的效果
[00:12:22.300 --> 00:12:23.300]  效果是什麼?
[00:12:23.300 --> 00:12:27.300]  就是和上帝親近
[00:12:27.300 --> 00:12:28.800]  與上帝和好
[00:12:28.800 --> 00:12:29.800]  這個效果
[00:12:29.800 --> 00:12:31.300]  其實呢
[00:12:31.300 --> 00:12:33.300]  我們回到今天的經課裡
[00:12:33.800 --> 00:12:34.800]  你有沒有留意
[00:12:34.800 --> 00:12:36.300]  耶穌也是這樣說的
[00:12:36.300 --> 00:12:39.300]  我和大家一起看看
[00:12:39.300 --> 00:12:42.300]  第五十四節
[00:12:42.300 --> 00:12:47.800]  耶穌說:吃我肉,害我血的人就有永生
[00:12:47.800 --> 00:12:49.800]  在末日我要叫他復活
[00:12:49.800 --> 00:12:51.800]  什麼是永生呢?
[00:12:51.800 --> 00:12:55.800]  永生這個概念對很多人來說
[00:12:55.800 --> 00:12:56.800]  太抽象了
[00:12:56.800 --> 00:13:00.800]  末日要叫他復活
[00:13:00.800 --> 00:13:02.800]  末日會不會太遙遠呢?
[00:13:04.800 --> 00:13:07.800]  我們試試看第五十六節
[00:13:07.800 --> 00:13:10.800]  如果我們當這是一個平衡句的話
[00:13:10.800 --> 00:13:13.800]  它會幫我們補充
[00:13:13.800 --> 00:13:14.800]  怎樣理解
[00:13:14.800 --> 00:13:17.800]  你看到頭幾個字是一樣的
[00:13:17.800 --> 00:13:19.800]  吃我肉,吃我血的人
[00:13:19.800 --> 00:13:21.800]  然後後面那個補充就是
[00:13:21.800 --> 00:13:24.800]  常在我裡面
[00:13:24.800 --> 00:13:25.800]  這些人
[00:13:25.800 --> 00:13:27.800]  我也常在他裡面
[00:13:27.800 --> 00:13:29.800]  就是說
[00:13:29.800 --> 00:13:32.800]  那些人常在我裡面
[00:13:32.800 --> 00:13:33.800]  我也常在他裡面
[00:13:33.800 --> 00:13:35.800]  其實就是在解釋什麼是永生
[00:13:35.800 --> 00:13:41.800]  你有沒有覺得這個句子很熟悉
[00:13:41.800 --> 00:13:43.800]  常在我裡面
[00:13:43.800 --> 00:13:45.800]  我也常在他裡面
[00:13:45.800 --> 00:13:47.800]  如果你讀過約翰福音
[00:13:47.800 --> 00:13:50.800]  在約翰福音裡面是經常說的
[00:13:50.800 --> 00:13:53.800]  重複又重複地說
[00:13:53.800 --> 00:13:54.800]  這個
[00:13:54.800 --> 00:13:57.800]  有人認為是約翰福音一個重要的主題
[00:14:02.800 --> 00:14:05.800]  我們現在好像明白多一點
[00:14:05.800 --> 00:14:06.800]  但是
[00:14:06.800 --> 00:14:08.800]  當時的人都不太明白
[00:14:08.800 --> 00:14:11.800]  聽完耶穌講道之後
[00:14:11.800 --> 00:14:13.800]  有人失望而離開
[00:14:13.800 --> 00:14:17.800]  又有人選擇繼續跟隨
[00:14:17.800 --> 00:14:20.800]  第六十七節
[00:14:20.800 --> 00:14:22.800]  耶穌對十二個門徒說
[00:14:22.800 --> 00:14:24.800]  你們也要去嗎?
[00:14:24.800 --> 00:14:27.800]  西門彼得回答
[00:14:27.800 --> 00:14:29.800]  主啊,你有永生之道
[00:14:29.800 --> 00:14:31.800]  我們還歸從誰呢?
[00:14:33.800 --> 00:14:35.800]  你有沒有試過問過
[00:14:35.800 --> 00:14:39.800]  是什麼造成這兩批人的分別呢?
[00:14:39.800 --> 00:14:43.800]  為什麼有些人會
[00:14:43.800 --> 00:14:45.800]  撇下耶穌離去
[00:14:45.800 --> 00:14:48.800]  明明是跟隨的
[00:14:48.800 --> 00:14:50.800]  有些人就選擇
[00:14:50.800 --> 00:14:52.800]  繼續跟隨呢?
[00:14:52.800 --> 00:14:57.800]  我猜其中一個原因
[00:14:57.800 --> 00:15:00.800]  很可能是大家
[00:15:00.800 --> 00:15:04.800]  對耶穌懷著不同的期望
[00:15:04.800 --> 00:15:10.800]  他們想在耶穌身上得到不同的東西
[00:15:10.800 --> 00:15:15.800]  彼得向耶穌尋求的是什麼呢?
[00:15:15.800 --> 00:15:17.800]  永生之道
[00:15:17.800 --> 00:15:19.800]  他說你有永生之道
[00:15:19.800 --> 00:15:20.800]  那我們還要去哪裡?
[00:15:20.800 --> 00:15:23.800]  彼得對耶穌尋求的
[00:15:23.800 --> 00:15:24.800]  對耶穌期望的
[00:15:24.800 --> 00:15:25.800]  是永生之道
[00:15:25.800 --> 00:15:27.800]  而耶穌剛剛說的
[00:15:27.800 --> 00:15:28.800]  就是永生之道
[00:15:29.800 --> 00:15:30.800]  那是不是很配合呢?
[00:15:30.800 --> 00:15:34.800]  但對另一群人來說
[00:15:34.800 --> 00:15:38.800]  他們向耶穌尋求的是
[00:15:38.800 --> 00:15:39.800]  吃餅得飽
[00:15:39.800 --> 00:15:42.800]  你記不記得是從這裡開始的
[00:15:42.800 --> 00:15:43.800]  那些人追著耶穌
[00:15:43.800 --> 00:15:46.800]  可不可以繼續
[00:15:46.800 --> 00:15:47.800]  五餅二魚
[00:15:47.800 --> 00:15:48.800]  繼續吧,每天都是這樣的時候
[00:15:48.800 --> 00:15:49.800]  就很快樂了
[00:15:49.800 --> 00:15:52.800]  他期望的是吃餅得飽
[00:15:52.800 --> 00:15:55.800]  但是耶穌說的是什麼呢?
[00:15:55.800 --> 00:15:56.800]  耶穌說的是永生之道
[00:15:57.800 --> 00:15:59.800]  是不是不配合呢?
[00:15:59.800 --> 00:16:02.800]  俗語說
[00:16:02.800 --> 00:16:05.800]  因誤會而結合
[00:16:05.800 --> 00:16:07.800]  因了解而分開
[00:16:07.800 --> 00:16:10.800]  耶穌似乎也不勉強
[00:16:10.800 --> 00:16:13.800]  所以那些人走了
[00:16:13.800 --> 00:16:16.800]  祂就問還沒走的人
[00:16:16.800 --> 00:16:17.800]  你們要不要走啊?
[00:16:17.800 --> 00:16:23.800]  在跟隨耶穌的路上
[00:16:23.800 --> 00:16:25.800]  類似的問題
[00:16:25.800 --> 00:16:27.800]  也值得我們問一問自己
[00:16:27.800 --> 00:16:33.800]  其實我們向耶穌期待什麼呢?
[00:16:33.800 --> 00:16:37.800]  我們想在耶穌身上
[00:16:37.800 --> 00:16:38.800]  得到什麼呢?
[00:16:38.800 --> 00:16:43.800]  如果我們所期待的
[00:16:43.800 --> 00:16:45.800]  跟耶穌提供的不同
[00:16:45.800 --> 00:16:47.800]  那我們又會怎樣回應呢?
[00:16:47.800 --> 00:16:53.800]  在這條跟隨耶穌的路上
[00:16:53.800 --> 00:16:56.800]  或許你看到以前跟你一起走的人
[00:16:56.800 --> 00:16:58.800]  他們走了
[00:16:58.800 --> 00:17:02.800]  那你會不會問一問自己
[00:17:02.800 --> 00:17:05.800]  我是否還要繼續走下去呢?
[00:17:05.800 --> 00:17:10.800]  如果耶穌問你
[00:17:10.800 --> 00:17:13.800]  你要不要也走啊?
[00:17:13.800 --> 00:17:15.800]  你怎樣回答呢?
[00:17:15.800 --> 00:17:19.800]  今天福音經課指出
[00:17:20.800 --> 00:17:23.800]  耶穌分享了祂的身體
[00:17:23.800 --> 00:17:26.800]  用血和肉
[00:17:26.800 --> 00:17:28.800]  一個這麼具體的描述
[00:17:28.800 --> 00:17:31.800]  來講祂分享了祂的身體
[00:17:31.800 --> 00:17:34.800]  祂擺了自己的身體出來
[00:17:34.800 --> 00:17:37.800]  這樣意味著什麼呢?
[00:17:37.800 --> 00:17:41.800]  對於跟隨耶穌的人
[00:17:41.800 --> 00:17:43.800]  有什麼啟發呢?
[00:17:43.800 --> 00:17:45.800]  我想跟大家一起
[00:17:45.800 --> 00:17:49.800]  從以下三方面來思考
[00:17:50.800 --> 00:17:51.800]  第一
[00:17:51.800 --> 00:17:54.800]  耶穌分享了祂的身體
[00:17:54.800 --> 00:17:56.800]  意味著
[00:17:56.800 --> 00:17:58.800]  祂和你
[00:17:58.800 --> 00:18:00.800]  分享了關係
[00:18:00.800 --> 00:18:04.800]  有人以為
[00:18:04.800 --> 00:18:08.800]  耶穌在十字架上死了
[00:18:08.800 --> 00:18:10.800]  於是
[00:18:10.800 --> 00:18:13.800]  我就得到天堂的入場券
[00:18:13.800 --> 00:18:15.800]  於是
[00:18:15.800 --> 00:18:17.800]  這就是信仰的全部
[00:18:19.800 --> 00:18:20.800]  但是你聽到
[00:18:20.800 --> 00:18:23.800]  耶穌所賜予的
[00:18:23.800 --> 00:18:25.800]  比這個更多
[00:18:25.800 --> 00:18:30.800]  永生
[00:18:30.800 --> 00:18:32.800]  不是
[00:18:32.800 --> 00:18:35.800]  我們死了上天堂才有的東西
[00:18:35.800 --> 00:18:37.800]  耶穌說
[00:18:37.800 --> 00:18:39.800]  人常在我裡面
[00:18:39.800 --> 00:18:41.800]  我也常在他裡面
[00:18:41.800 --> 00:18:46.800]  耶穌分享了祂的身體
[00:18:47.800 --> 00:18:50.800]  原來祂和我們分享了一種密切的關係
[00:18:50.800 --> 00:18:52.800]  一種
[00:18:52.800 --> 00:18:53.800]  你在祂裡面
[00:18:53.800 --> 00:18:54.800]  祂在你裡面的關係
[00:18:54.800 --> 00:18:57.800]  這種關係
[00:18:57.800 --> 00:18:58.800]  是怎麼可能的呢?
[00:18:58.800 --> 00:19:02.800]  這種關係是怎麼建立的呢?
[00:19:02.800 --> 00:19:04.800]  最近我看了一本書
[00:19:04.800 --> 00:19:08.800]  是一位教心理學和靈修學的教授
[00:19:08.800 --> 00:19:11.800]  葛羅謝爾臣父寫的書
[00:19:11.800 --> 00:19:15.800]  叫做「念靜光明合一
[00:19:16.800 --> 00:19:17.800]  性成長的心理學」
[00:19:17.800 --> 00:19:20.800]  書裡面描述
[00:19:20.800 --> 00:19:23.800]  靈修之路的三個階段
[00:19:23.800 --> 00:19:25.800]  或者是三條路
[00:19:25.800 --> 00:19:27.800]  分別是念靜之路
