
[00:00:00.000 --> 00:00:02.000]  很快就到年底了
[00:04:02.000 --> 00:04:04.000]  如我們同在
[00:04:04.000 --> 00:04:06.000]  所以我們今天來到你面前
[00:04:06.000 --> 00:04:08.000]  我們在敬拜你
[00:04:08.000 --> 00:04:10.000]  主一地在獻上我們忠心的感謝
[00:04:12.000 --> 00:04:14.000]  感謝當一個祭物獻給你
[00:04:14.000 --> 00:04:18.000]  主你是值得慶祝的神
[00:04:18.000 --> 00:04:22.000]  我們一生願意這樣獻上給你
[00:04:22.000 --> 00:04:26.000]  求主幫助我們今天繼續
[00:04:26.000 --> 00:04:28.000]  在這個講道當中
[00:04:28.000 --> 00:04:30.000]  來與主相連
[00:04:30.000 --> 00:04:32.000]  來敬拜你
[00:04:32.000 --> 00:04:34.000]  感謝祈禱
[00:04:34.000 --> 00:04:36.000]  奉耶穌命求
[00:04:36.000 --> 00:04:38.000]  阿們
[00:04:38.000 --> 00:04:40.000]  如果我們對2014年
[00:04:40.000 --> 00:04:42.000]  有盼望
[00:04:42.000 --> 00:04:44.000]  我們一定要對
[00:04:44.000 --> 00:04:46.000]  神有盼望
[00:04:46.000 --> 00:04:48.000]  一定要對主有盼望
[00:04:48.000 --> 00:04:50.000]  其實我們人計時
[00:04:50.000 --> 00:04:52.000]  不是以分秒來計
[00:04:52.000 --> 00:04:56.000]  用什麼來計時呢
[00:04:56.000 --> 00:04:58.000]  是我們的生命當中
[00:04:58.000 --> 00:05:00.000]  有沒有神的介入
[00:05:00.000 --> 00:05:02.000]  來計時
[00:05:02.000 --> 00:05:04.000]  即是我們的生命當中
[00:05:04.000 --> 00:05:06.000]  你記得某些時間
[00:05:06.000 --> 00:05:08.000]  很特別記得
[00:05:08.000 --> 00:05:10.000]  那個時段裏面
[00:05:10.000 --> 00:05:12.000]  是神介入在你的生命當中
[00:05:12.000 --> 00:05:14.000]  你在那裏經歷到神
[00:05:14.000 --> 00:05:16.000]  那是一個時間
[00:05:16.000 --> 00:05:18.000]  否則的話
[00:05:18.000 --> 00:05:20.000]  我們人用分秒來計時
[00:05:20.000 --> 00:05:22.000]  是沒什麼意思的
[00:05:22.000 --> 00:05:24.000]  在我們的生命當中
[00:05:24.000 --> 00:05:26.000]  有哪一刻
[00:05:26.000 --> 00:05:28.000]  神是在改變我們呢
[00:05:28.000 --> 00:05:30.000]  他不僅改變環境
[00:05:30.000 --> 00:05:32.000]  更是改變我們的心
[00:05:32.000 --> 00:05:34.000]  這個時間
[00:05:34.000 --> 00:05:36.000]  是最寶貴的
[00:05:36.000 --> 00:05:38.000]  所以我們的主
[00:05:38.000 --> 00:05:40.000]  是歸永恆的主
[00:05:40.000 --> 00:05:42.000]  我們人要準備
[00:05:42.000 --> 00:05:44.000]  將來在永恆當中
[00:05:44.000 --> 00:05:46.000]  向主交仗
[00:05:46.000 --> 00:05:48.000]  所以永恆的價值
[00:05:48.000 --> 00:05:52.000]  是來評估我們每天的時間
[00:05:52.000 --> 00:05:54.000]  即是說我們每天
[00:05:54.000 --> 00:05:56.000]  所做的工作
[00:05:56.000 --> 00:05:58.000]  我們所做的事
[00:05:58.000 --> 00:06:00.000]  如果沒有永恆的價值
[00:06:00.000 --> 00:06:02.000]  都是浪費時間
[00:06:02.000 --> 00:06:04.000]  我們廣東人很喜歡說
[00:06:04.000 --> 00:06:06.000]  浪費時間
[00:06:06.000 --> 00:06:08.000]  究竟什麼是浪費時間呢
[00:06:08.000 --> 00:06:10.000]  浪費時間就是
[00:06:10.000 --> 00:06:12.000]  我們做一些事
[00:06:12.000 --> 00:06:14.000]  是沒有永恆的價值的
[00:06:14.000 --> 00:06:16.000]  所以神呢
[00:06:16.000 --> 00:06:18.000]  很奇怪
[00:06:18.000 --> 00:06:20.000]  將人安置在
[00:06:20.000 --> 00:06:22.000]  一個限制裏面
[00:06:22.000 --> 00:06:24.000]  這個時間的限制
[00:06:24.000 --> 00:06:26.000]  我相信只是人有這種感受
[00:06:26.000 --> 00:06:28.000]  在這個時間暫時的限制裏面
[00:06:28.000 --> 00:06:30.000]  神讓我們得到
[00:06:30.000 --> 00:06:32.000]  一些永恆的恩典
[00:06:32.000 --> 00:06:34.000]  永恆的恩典
[00:06:34.000 --> 00:06:36.000]  很奇妙的事
[00:06:36.000 --> 00:06:38.000]  我們在這個暫時的時間裏面
[00:06:38.000 --> 00:06:40.000]  做一些永恆的工作
[00:06:40.000 --> 00:06:42.000]  這是人生裏面
[00:06:42.000 --> 00:06:44.000]  最有價值的時間
[00:06:44.000 --> 00:06:46.000]  所以第一點想和大家分享
[00:06:46.000 --> 00:06:48.000]  就是說傳遞
[00:06:48.000 --> 00:06:50.000]  蒙主月立的恩
[00:06:50.000 --> 00:06:52.000]  現在可接受主的使命
[00:06:52.000 --> 00:06:54.000]  所以我特別強調
[00:06:54.000 --> 00:06:56.000]  現在
[00:06:56.000 --> 00:06:58.000]  在哥倫多後書第六章
[00:06:58.000 --> 00:07:00.000]  一節二節
[00:07:00.000 --> 00:07:02.000]  這些與神同宮的
[00:07:02.000 --> 00:07:04.000]  也許你們不要
[00:07:04.000 --> 00:07:06.000]  白受神的恩典
[00:07:06.000 --> 00:07:08.000]  因爲他說在月立的時候
[00:07:08.000 --> 00:07:10.000]  我應運了你
[00:07:10.000 --> 00:07:12.000]  在請救的日子我幫助了你
[00:07:12.000 --> 00:07:14.000]  看啊
[00:07:14.000 --> 00:07:16.000]  現在就是月立的時候
[00:07:16.000 --> 00:07:18.000]  現在就是
[00:07:18.000 --> 00:07:20.000]  請救的日子
[00:07:20.000 --> 00:07:22.000]  其實哥倫多後書
[00:07:22.000 --> 00:07:24.000]  是保羅在
[00:07:24.000 --> 00:07:26.000]  爲他的使徒的身份
[00:07:26.000 --> 00:07:28.000]  在辯護
[00:07:28.000 --> 00:07:30.000]  哥倫多後書
[00:07:30.000 --> 00:07:32.000]  我相信最出名的一節
[00:07:32.000 --> 00:07:34.000]  的金句
[00:07:34.000 --> 00:07:36.000]  我們很多人
[00:07:36.000 --> 00:07:38.000]  在受浸的時候都可以讀
[00:07:38.000 --> 00:07:40.000]  就是哥倫多後書第五章
[00:07:40.000 --> 00:07:42.000]  十七節
[00:07:42.000 --> 00:07:44.000]  若有人在基督裏
[00:07:44.000 --> 00:07:46.000]  他就是新造的人
[00:07:46.000 --> 00:07:48.000]  舊事已過
[00:07:48.000 --> 00:07:50.000]  都變成新的了
[00:07:50.000 --> 00:07:52.000]  新造的人
[00:07:52.000 --> 00:07:54.000]  舊事已過
[00:07:54.000 --> 00:07:56.000]  保羅說到
[00:07:56.000 --> 00:07:58.000]  我們有一個積分
[00:07:58.000 --> 00:08:00.000]  就是勸人與神和好的積分
[00:08:00.000 --> 00:08:02.000]  很奇怪
[00:08:02.000 --> 00:08:04.000]  第六章裏說到
[00:08:04.000 --> 00:08:06.000]  不要白白受神的恩典
[00:08:06.000 --> 00:08:08.000]  在月立的時候
[00:08:08.000 --> 00:08:10.000]  他應運了我們
[00:08:10.000 --> 00:08:12.000]  在請救的日子他幫助了我們
[00:08:12.000 --> 00:08:14.000]  看啊
[00:08:14.000 --> 00:08:16.000]  現在
[00:08:16.000 --> 00:08:18.000]  或者我們台山話
[00:08:18.000 --> 00:08:20.000]  說"加下"
[00:08:20.000 --> 00:08:22.000]  現在就是月立的時候
[00:08:22.000 --> 00:08:24.000]  現在
[00:08:24.000 --> 00:08:26.000]  現在
[00:08:26.000 --> 00:08:28.000]  就是請救的日子
[00:08:28.000 --> 00:08:30.000]  其實嚴格來說
[00:08:30.000 --> 00:08:32.000]  人只有現在
[00:08:32.000 --> 00:08:34.000]  將來如何
[00:08:34.000 --> 00:08:36.000]  我們不知道
[00:08:36.000 --> 00:08:38.000]  下一個moment就是下一刻
[00:08:38.000 --> 00:08:40.000]  發生什麼事你不知道
[00:08:40.000 --> 00:08:42.000]  所以很多人離開世界
[00:08:42.000 --> 00:08:44.000]  他想不到那一刻離開世界
[00:08:44.000 --> 00:08:46.000]  他以爲他還有很長的
[00:08:46.000 --> 00:08:48.000]  很長的壽命想不到
[00:08:48.000 --> 00:08:50.000]  所以人其實
[00:08:50.000 --> 00:08:52.000]  是很沒有把握的
[00:08:52.000 --> 00:08:54.000]  時間沒有把握
[00:08:54.000 --> 00:08:56.000]  將來如何
[00:08:56.000 --> 00:08:58.000]  發生了什麼事
[00:08:58.000 --> 00:09:00.000]  沒有把握
[00:09:00.000 --> 00:09:02.000]  人有現在
[00:09:02.000 --> 00:09:04.000]  現在要做什麼事呢
[00:09:04.000 --> 00:09:06.000]  現在要做一個
[00:09:06.000 --> 00:09:08.000]  最緊急的事
[00:09:08.000 --> 00:09:10.000]  就是與神
[00:09:10.000 --> 00:09:12.000]  和好
[00:09:12.000 --> 00:09:14.000]  與人和好
[00:09:14.000 --> 00:09:16.000]  與神和好
[00:09:16.000 --> 00:09:18.000]  與人和好
[00:09:18.000 --> 00:09:20.000]  我記得在今年裏面
[00:09:20.000 --> 00:09:22.000]  有一個病人
[00:09:22.000 --> 00:09:24.000]  這個病人差不多離開世界
[00:09:24.000 --> 00:09:26.000]  那時候
[00:09:26.000 --> 00:09:28.000]  我勸他做什麼呢
[00:09:28.000 --> 00:09:30.000]  做一件事
[00:09:30.000 --> 00:09:32.000]  就是與人
[00:09:32.000 --> 00:09:34.000]  和好與神和好
[00:09:34.000 --> 00:09:36.000]  他在最後的時間
[00:09:36.000 --> 00:09:38.000]  與神和好
[00:09:38.000 --> 00:09:40.000]  接受耶穌
[00:09:40.000 --> 00:09:42.000]  做他的救主
[00:09:42.000 --> 00:09:44.000]  但還不夠
[00:09:44.000 --> 00:09:46.000]  還要與人和好
[00:09:46.000 --> 00:09:48.000]  與人和好
[00:09:48.000 --> 00:09:50.000]  有一些人他很不想見的
[00:09:50.000 --> 00:09:52.000]  我說你讓他見
[00:09:52.000 --> 00:09:54.000]  你與他和好
[00:09:54.000 --> 00:09:56.000]  最終那一刻
[00:09:56.000 --> 00:09:58.000]  他不想見的人
[00:09:58.000 --> 00:10:00.000]  他恨的人
[00:10:00.000 --> 00:10:02.000]  來到他的
[00:10:02.000 --> 00:10:04.000]  牀前
[00:10:04.000 --> 00:10:06.000]  病牀的時候
[00:10:06.000 --> 00:10:08.000]  與他和好
[00:10:08.000 --> 00:10:10.000]  所以現在
[00:10:10.000 --> 00:10:12.000]  最重要的事是什麼呢
[00:10:12.000 --> 00:10:14.000]  當你知道你要離開世界的時候
[00:10:14.000 --> 00:10:16.000]  你做一件
[00:10:16.000 --> 00:10:18.000]  最重要的事
[00:10:18.000 --> 00:10:20.000]  就是與神和好
[00:10:20.000 --> 00:10:22.000]  與人和好
[00:10:22.000 --> 00:10:24.000]  我又認識一些人
[00:10:24.000 --> 00:10:26.000]  我記得有一位朋友
[00:10:26.000 --> 00:10:28.000]  他的丈夫病得很嚴重
[00:10:28.000 --> 00:10:30.000]  離開世界
[00:10:30.000 --> 00:10:32.000]  但這個做妻子很奇怪
[00:10:32.000 --> 00:10:34.000]  在那段時間裏面
[00:10:34.000 --> 00:10:36.000]  他竟然在裝修一間屋
[00:10:36.000 --> 00:10:38.000]  他看不到
[00:10:38.000 --> 00:10:40.000]  重要的時候是做什麼
[00:10:40.000 --> 00:10:42.000]  他不看到
[00:10:42.000 --> 00:10:44.000]  那時候
[00:10:44.000 --> 00:10:46.000]  最緊張的時候
[00:10:46.000 --> 00:10:48.000]  是應該與神和好
[00:10:48.000 --> 00:10:50.000]  與人和好的時候
[00:10:50.000 --> 00:10:52.000]  所以各位弟兄姊妹們
[00:10:52.000 --> 00:10:54.000]  各位朋友
[00:10:54.000 --> 00:10:56.000]  現在
[00:10:56.000 --> 00:10:58.000]  我們想一想
[00:10:58.000 --> 00:11:00.000]  我們要做的是什麼事呢
[00:11:00.000 --> 00:11:02.000]  如果你沒有信主
[00:11:02.000 --> 00:11:04.000]  我
[00:11:04.000 --> 00:11:06.000]  很真誠的心勸你
[00:11:06.000 --> 00:11:08.000]  現在只要你在座位裏面
[00:11:08.000 --> 00:11:10.000]  祈禱
[00:11:10.000 --> 00:11:12.000]  主下我是一個罪人
[00:11:12.000 --> 00:11:14.000]  我要接受你的愛
[00:11:14.000 --> 00:11:16.000]  接受你的赦免
[00:11:16.000 --> 00:11:18.000]  我可以與你
[00:11:18.000 --> 00:11:20.000]  和好
[00:11:20.000 --> 00:11:22.000]  其實我們的神不是與我們爲敵
[00:11:22.000 --> 00:11:24.000]  祂在等待着我們
[00:11:24.000 --> 00:11:26.000]  祂在等待着我們迴轉
[00:11:26.000 --> 00:11:28.000]  回頭
[00:11:28.000 --> 00:11:30.000]  祂在等待着我們去愛祂
[00:11:30.000 --> 00:11:32.000]  可惜我們人
[00:11:32.000 --> 00:11:34.000]  不理會神
[00:11:34.000 --> 00:11:36.000]  所以神愛世人
[00:11:36.000 --> 00:11:38.000]  當我們還作罪人的時候
[00:11:38.000 --> 00:11:40.000]  就爲我們死
[00:11:40.000 --> 00:11:42.000]  爲了救恩
[00:11:42.000 --> 00:11:44.000]  神已經預備了赦免我們
[00:11:44.000 --> 00:11:46.000]  只要我們打開我們的心
[00:11:46.000 --> 00:11:48.000]  現在
[00:11:48.000 --> 00:11:50.000]  現在這個時候
[00:11:50.000 --> 00:11:52.000]  我們就要與神和好
[00:11:52.000 --> 00:11:54.000]  或者在年終的時候
[00:11:54.000 --> 00:11:56.000]  你想起一些人
[00:11:56.000 --> 00:11:58.000]  是與你爲敵的
[00:11:58.000 --> 00:12:00.000]  你很不喜歡他
[00:12:00.000 --> 00:12:02.000]  有些誤會
[00:12:02.000 --> 00:12:04.000]  你願不願意
[00:12:04.000 --> 00:12:06.000]  與他和好呢
[00:12:06.000 --> 00:12:08.000]  這也是一個挑戰
[00:12:08.000 --> 00:12:10.000]  很大的挑戰
[00:12:10.000 --> 00:12:12.000]  我剛纔說的那位
[00:12:12.000 --> 00:12:14.000]  姐妹
[00:12:14.000 --> 00:12:16.000]  當她離開世界的時候
[00:12:16.000 --> 00:12:18.000]  在最後的那天
[00:12:18.000 --> 00:12:20.000]  喪禮當中
[00:12:20.000 --> 00:12:22.000]  我說了她的故事的時候
[00:12:22.000 --> 00:12:24.000]  在座位當中
[00:12:24.000 --> 00:12:26.000]  有些大家彼此爲敵的朋友
[00:12:26.000 --> 00:12:28.000]  他們當場
[00:12:28.000 --> 00:12:30.000]  和好
[00:12:30.000 --> 00:12:32.000]  哇,這是一個很powerful的
[00:12:32.000 --> 00:12:34.000]  見證
[00:12:34.000 --> 00:12:36.000]  我們能夠與神和好
[00:12:36.000 --> 00:12:38.000]  能夠與人和好
[00:12:38.000 --> 00:12:40.000]  哇,這是彰顯了
[00:12:40.000 --> 00:12:42.000]  基督的愛在當中
[00:12:42.000 --> 00:12:44.000]  我們生命裏能夠
[00:12:44.000 --> 00:12:46.000]  彼此的要恕,彼此的合一
[00:12:46.000 --> 00:12:48.000]  這種是一個很美好的
[00:12:48.000 --> 00:12:50.000]  見證,不僅如此
[00:12:50.000 --> 00:12:52.000]  古來更加說
[00:12:52.000 --> 00:12:54.000]  我們不要白受神的恩典
[00:12:54.000 --> 00:12:56.000]  現在我們要做一件很緊急的事
[00:12:56.000 --> 00:12:58.000]  我們要勸旁邊的人
[00:12:58.000 --> 00:13:00.000]  身邊的人
[00:13:00.000 --> 00:13:02.000]  與神和好,與人和好
[00:13:02.000 --> 00:13:04.000]  這是我們的職份
[00:13:04.000 --> 00:13:06.000]  我們好像
[00:13:06.000 --> 00:13:08.000]  一羣人,好像一些
[00:13:08.000 --> 00:13:10.000]  救護人員
[00:13:10.000 --> 00:13:12.000]  十字車
[00:13:12.000 --> 00:13:14.000]  那些ambulance
[00:13:14.000 --> 00:13:16.000]  那些人
[00:13:16.000 --> 00:13:18.000]  去到一個人
[00:13:18.000 --> 00:13:20.000]  跌倒了
[00:13:20.000 --> 00:13:22.000]  我們馬上幫他做人工呼吸
[00:13:22.000 --> 00:13:24.000]  搶救他們
[00:13:24.000 --> 00:13:26.000]  其實我們在生命當中
[00:13:26.000 --> 00:13:28.000]  我們應該有這樣的責任
[00:13:28.000 --> 00:13:30.000]  我們是一些消防員
[00:13:30.000 --> 00:13:32.000]  我們是一些救護隊
[00:13:32.000 --> 00:13:34.000]  帶到神的面前
[00:13:34.000 --> 00:13:36.000]  我們應該勸他們
[00:13:36.000 --> 00:13:38.000]  與神和好,與人和好
[00:13:38.000 --> 00:13:40.000]  是一個很緊急的事情
[00:13:40.000 --> 00:13:42.000]  現在
[00:13:42.000 --> 00:13:44.000]  不要再等待
[00:13:44.000 --> 00:13:46.000]  現在就是月立的時候
[00:13:46.000 --> 00:13:48.000]  現在就是
[00:13:48.000 --> 00:13:50.000]  拯救的日子
[00:13:50.000 --> 00:13:52.000]  其實整本聖經
[00:13:52.000 --> 00:13:54.000]  全本聖經
[00:13:54.000 --> 00:13:56.000]  的主題
[00:13:56.000 --> 00:13:58.000]  是說什麼
[00:13:58.000 --> 00:14:00.000]  考考大家
[00:14:00.000 --> 00:14:02.000]  如果你看一些書
[00:14:02.000 --> 00:14:04.000]  你那本書的主題
[00:14:04.000 --> 00:14:06.000]  聖經的主題
[00:14:06.000 --> 00:14:08.000]  聖經的主字
[00:14:08.000 --> 00:14:10.000]  是說到神的拯救
[00:14:10.000 --> 00:14:12.000]  所以
[00:14:12.000 --> 00:14:14.000]  舊約聖經,新約聖經裏面
[00:14:14.000 --> 00:14:16.000]  說到基督,耶穌基督
[00:14:16.000 --> 00:14:18.000]  來到這個世界上的目的
[00:14:18.000 --> 00:14:20.000]  就是拯救人
[00:14:20.000 --> 00:14:22.000]  使人可以與神和好
[00:14:22.000 --> 00:14:24.000]  因爲人是按照神的形象
[00:14:24.000 --> 00:14:26.000]  來做的
[00:14:26.000 --> 00:14:28.000]  神設計我們出來
[00:14:28.000 --> 00:14:30.000]  有交通,有溝黃
[00:14:30.000 --> 00:14:32.000]  神是希望我們每一個人
[00:14:32.000 --> 00:14:34.000]  和祂有這種連體
[00:14:34.000 --> 00:14:36.000]  這種和好的關係
[00:14:36.000 --> 00:14:38.000]  這是神的心意
[00:14:38.000 --> 00:14:40.000]  所以整本聖經裏面說到
[00:14:40.000 --> 00:14:42.000]  神與人要和好
[00:14:42.000 --> 00:14:44.000]  我們要被神拯救我們
[00:14:44.000 --> 00:14:46.000]  這是聖經裏面的主旨
[00:14:46.000 --> 00:14:48.000]  我們求主幫助我們
[00:14:48.000 --> 00:14:50.000]  趕急的去做,現在就去做
[00:14:50.000 --> 00:14:52.000]  在我們的生命當中
[00:14:52.000 --> 00:14:54.000]  我們時間不多
[00:14:54.000 --> 00:14:56.000]  如果今天我們有微信
[00:14:56.000 --> 00:14:58.000]  有微信主的朋友
[00:14:58.000 --> 00:15:00.000]  你現在這個時候
[00:15:00.000 --> 00:15:02.000]  就可以決志
[00:15:02.000 --> 00:15:04.000]  主啊,我願意打開我的心
[00:15:04.000 --> 00:15:06.000]  接受耶穌,接受你做我的救主
[00:15:06.000 --> 00:15:08.000]  我接受你的愛
[00:15:08.000 --> 00:15:10.000]  我願意接受
[00:15:10.000 --> 00:15:12.000]  你愛我,我願意重新的
[00:15:12.000 --> 00:15:14.000]  到主面前,我願意愛你
[00:15:14.000 --> 00:15:16.000]  這是與神和好的關係
[00:15:16.000 --> 00:15:18.000]  這是很重要的時刻
[00:15:18.000 --> 00:15:20.000]  所以求主幫助我們
[00:15:20.000 --> 00:15:22.000]  現在,現在
[00:15:22.000 --> 00:15:24.000]  趕急,趕急
[00:15:24.000 --> 00:15:26.000]  去做這件事
[00:15:26.000 --> 00:15:28.000]  第二,我們要祈求主
[00:15:28.000 --> 00:15:30.000]  追求主被主使用的恩典
[00:15:30.000 --> 00:15:32.000]  今天要
[00:15:32.000 --> 00:15:34.000]  重新振作起來
[00:15:34.000 --> 00:15:38.000]  保羅當他信主的時候
[00:15:38.000 --> 00:15:40.000]  在《士徒行主義》第九章說
[00:15:40.000 --> 00:15:42.000]  他說當他
[00:15:42.000 --> 00:15:44.000]  在大馬骰的路上
[00:15:44.000 --> 00:15:46.000]  見到這個大光
[00:15:46.000 --> 00:15:48.000]  聽到這個聲音
[00:15:48.000 --> 00:15:50.000]  然後他不知道在做什麼
[00:15:50.000 --> 00:15:52.000]  然後聲音就說
[00:15:52.000 --> 00:15:54.000]  進城去,你應當做的事
[00:15:54.000 --> 00:15:56.000]  一定有人會告訴你
[00:15:56.000 --> 00:15:58.000]  所以保羅得救的經歷
[00:15:58.000 --> 00:16:00.000]  是很特別的
[00:16:00.000 --> 00:16:02.000]  神同時讓他得救
[00:16:02.000 --> 00:16:04.000]  同時呼召他,使用他
[00:16:04.000 --> 00:16:06.000]  其實人生裏面就是這樣
[00:16:06.000 --> 00:16:08.000]  神不僅拯救我們
[00:16:08.000 --> 00:16:10.000]  神在我們身上有一個計劃
[00:16:10.000 --> 00:16:12.000]  你相不相信呢
[00:16:12.000 --> 00:16:14.000]  神要使用我們
[00:16:14.000 --> 00:16:16.000]  神要使用我們
[00:16:16.000 --> 00:16:18.000]  今天早上在祈禱會的時候
[00:16:18.000 --> 00:16:20.000]  我想起一件事
