
[00:00:00.000 --> 00:00:03.600]  弟兄姊妹,你信不信耶穌基督是神的兒子?
[00:02:38.200 --> 00:02:40.680]  可能他也不知道為甚麼要向南走
[00:02:40.680 --> 00:02:42.800]  但是他就去
[00:02:42.800 --> 00:02:47.040]  因為主叫嘛,他就去
[00:02:47.040 --> 00:02:53.920]  主傳道很年輕的時候曾經和一個傳道人分享過
[00:02:53.920 --> 00:02:56.320]  我都要被聖靈充滿
[00:02:56.320 --> 00:03:00.320]  接著那個傳道人就很緊張地提醒我一件事
[00:03:00.320 --> 00:03:03.480]  就是甚麼叫做被聖靈充滿呢
[00:03:03.480 --> 00:03:07.560]  原來被聖靈充滿不是說我要得著能力
[00:03:07.560 --> 00:03:10.320]  我要呼風喚雨,這樣就被聖靈充滿了
[00:03:10.320 --> 00:03:14.800]  原來不是這樣,他提醒我一件事
[00:03:14.800 --> 00:03:24.400]  原來被聖靈充滿,你是要願意將自己放下
[00:03:24.400 --> 00:03:27.160]  願意馴服在神的面前
[00:03:27.160 --> 00:03:31.480]  放下自己的意思,照著神的意思去做
[00:03:31.480 --> 00:03:34.000]  這樣才是被聖靈充滿
[00:03:34.000 --> 00:03:40.400]  聽神的話,這就是被聖靈充滿的其中一個表徵
[00:03:40.400 --> 00:03:44.920]  不是你有甚麼能力,接著我要怎樣怎樣
[00:03:44.920 --> 00:03:48.120]  你成就我要怎樣怎樣,原來不是這樣
[00:03:48.120 --> 00:03:52.280]  原來聖靈充滿其中一個很重要的提醒就是
[00:03:52.280 --> 00:03:56.560]  要馴服,馴服在神的面前
[00:03:56.560 --> 00:03:59.360]  我們看回那段經文一開始的時候
[00:03:59.360 --> 00:04:03.040]  當肥利聽到神的使者說話的時候
[00:04:03.040 --> 00:04:05.880]  神的聲音的時候,他只有馴服
[00:04:05.880 --> 00:04:07.160]  他願意馴服
[00:04:07.160 --> 00:04:10.840]  他不知道為甚麼無端端要離開耶路撒冷
[00:04:10.840 --> 00:04:14.400]  他不知道為甚麼要走一條曠野路
[00:04:14.400 --> 00:04:16.280]  大家知不知道甚麼是曠野路
[00:04:16.280 --> 00:04:18.240]  大家有沒有行過山
[00:04:18.240 --> 00:04:21.560]  現在的行山分成很多級數
[00:04:21.560 --> 00:04:28.640]  有些是一級兩級,大家去行山很開心
[00:04:28.640 --> 00:04:31.200]  有些是四級五級
[00:04:31.200 --> 00:04:33.120]  你會選擇甚麼山去行山
[00:04:33.120 --> 00:04:39.920]  兄弟姐妹,一級,大家舒服開心自在
[00:04:39.920 --> 00:04:44.200]  簡簡單單算了,不要選擇四五級那麼高難度
[00:04:44.200 --> 00:04:46.240]  就是這樣
[00:04:46.240 --> 00:04:50.720]  但是主的使者就跟肥利說
[00:04:50.720 --> 00:04:55.320]  你要向南走,要下加薩
[00:04:55.320 --> 00:04:58.800]  走那條路,都不知道為甚麼要去加薩
[00:04:58.800 --> 00:05:01.360]  還有原來那條路是曠野路
[00:05:01.360 --> 00:05:03.640]  是很難走的
[00:05:03.640 --> 00:05:06.960]  可能是捷徑,通常我們行山就知道
[00:05:06.960 --> 00:05:09.960]  通常捷徑是難走很多的
[00:05:09.960 --> 00:05:11.360]  不過是很快的
[00:05:11.360 --> 00:05:12.800]  通常捷徑就是這樣
[00:05:12.800 --> 00:05:15.480]  所以當你真的要行山的時候
[00:05:15.480 --> 00:05:18.080]  你要選擇行不行捷徑
[00:05:18.080 --> 00:05:22.840]  但是當肥利聽到神的聲音的時候
[00:05:22.840 --> 00:05:24.360]  他就去做了
[00:05:24.360 --> 00:05:26.480]  他就去了,不知道為甚麼
[00:05:26.480 --> 00:05:29.280]  不過就去了
[00:05:29.280 --> 00:05:32.920]  在第27節我們看到
[00:05:32.920 --> 00:05:36.960]  原來神是有事情真的要肥利去做的
[00:05:36.960 --> 00:05:38.760]  當肥利願意馴服的時候
[00:05:38.760 --> 00:05:40.440]  聽到神的聲音願意馴服的時候
[00:05:40.440 --> 00:05:42.920]  他就走上這條曠野的路
[00:05:42.920 --> 00:05:45.320]  結果他遇到一個人
[00:05:45.320 --> 00:05:50.360]  這個人就叫做埃提亞伯人
[00:05:50.360 --> 00:05:51.400]  即是甚麼人呢?
[00:05:51.400 --> 00:05:54.240]  最簡單的說法就是黑人
[00:05:54.240 --> 00:05:56.280]  原來是一些蘇丹人
[00:05:56.280 --> 00:05:58.760]  即是我們看聖經的解釋
[00:05:58.760 --> 00:06:00.880]  蘇丹人或伊索匹亞人
[00:06:00.880 --> 00:06:02.680]  就在埃及
[00:06:02.680 --> 00:06:04.880]  埃及即是北非
[00:06:04.880 --> 00:06:06.880]  埃及在下面
[00:06:06.880 --> 00:06:08.880]  這些是國家的人
[00:06:08.880 --> 00:06:11.080]  再簡單的說
[00:06:11.080 --> 00:06:12.560]  不是猶太人即是甚麼人
[00:06:12.560 --> 00:06:14.560]  在新約聖經裏面
[00:06:14.560 --> 00:06:16.840]  就是外邦人
[00:06:16.840 --> 00:06:18.960]  有三種的
[00:06:18.960 --> 00:06:21.600]  猶太人即是在聖經的中心裏面
[00:06:21.600 --> 00:06:22.600]  猶太人
[00:06:22.600 --> 00:06:24.080]  接著外邦人
[00:06:24.080 --> 00:06:26.600]  還有一種叫化外人
[00:06:26.600 --> 00:06:31.360]  化外人即是不知道是甚麼人
[00:06:31.360 --> 00:06:33.680]  即不是在希臘文化裏面的人
[00:06:33.680 --> 00:06:35.040]  就是化外人
[00:06:35.040 --> 00:06:36.560]  不過這種比較少提
[00:06:36.560 --> 00:06:39.360]  一般來說就是猶太人
[00:06:39.360 --> 00:06:41.840]  和外邦人
[00:06:41.840 --> 00:06:44.760]  所以當時來說我們是甚麼人呢?
[00:06:44.760 --> 00:06:45.560]  外邦人
[00:06:45.560 --> 00:06:48.920]  簡單的不用理他是否埃提亞伯
[00:06:48.920 --> 00:06:50.960]  總之就是外邦人
[00:06:50.960 --> 00:06:54.440]  這個外邦人其實不是一個普通的外邦人
[00:06:54.440 --> 00:06:58.880]  講到他是一個有大權的太監
[00:06:58.880 --> 00:07:01.120]  有大權的太監
[00:07:01.120 --> 00:07:03.920]  太監即是服侍皇親國戚那些
[00:07:03.920 --> 00:07:06.400]  但他是有大權的
[00:07:06.400 --> 00:07:09.160]  大權這裏其實的意思就是說
[00:07:09.160 --> 00:07:12.400]  他是有些官位在身的
[00:07:12.400 --> 00:07:15.440]  他不是普通一個無名的太監
[00:07:15.440 --> 00:07:18.480]  他是有官位的
[00:07:18.480 --> 00:07:20.040]  如果我們讀中國歷史
[00:07:20.040 --> 00:07:22.960]  知道在明朝的時候
[00:07:22.960 --> 00:07:25.320]  不知大家有沒有留意過
[00:07:25.320 --> 00:07:27.040]  記得有讀過歷史的
[00:07:27.040 --> 00:07:28.840]  有東廠西廠
[00:07:28.840 --> 00:07:31.160]  看電影都是這樣
[00:07:31.160 --> 00:07:34.200]  那些太監其實叫宦官
[00:07:34.200 --> 00:07:36.880]  很有權力的
[00:07:36.880 --> 00:07:39.160]  這個就是一個有大權的太監
[00:07:39.160 --> 00:07:41.440]  他的職位是甚麼呢?
[00:07:41.440 --> 00:07:44.600]  他就是總管銀庫
[00:07:44.600 --> 00:07:47.880]  在埃提亞伯女皇肝大基的手下總管銀庫
[00:07:47.880 --> 00:07:49.560]  總管銀庫即是甚麼?
[00:07:49.560 --> 00:07:51.880]  即是今天的財政部長
[00:07:51.880 --> 00:07:56.440]  一個國家的財政的頭
[00:07:56.440 --> 00:07:59.120]  一個財政部長
[00:07:59.120 --> 00:08:02.960]  所以他的權力是很重要的
[00:08:02.960 --> 00:08:05.280]  但我們看到這個外邦人
[00:08:05.280 --> 00:08:07.560]  雖然他有這麼大的權力
[00:08:07.560 --> 00:08:12.920]  但他竟然山長水遠去耶路撒冷做禮拜
[00:08:12.920 --> 00:08:14.480]  一個外邦人
[00:08:14.480 --> 00:08:16.880]  他不是猶太人
[00:08:16.880 --> 00:08:20.160]  但他竟然去耶路撒冷做禮拜
[00:08:20.160 --> 00:08:24.360]  也就是說原來這個埃提亞伯人
[00:08:24.360 --> 00:08:27.960]  他是一個很敬虔上帝的人
[00:08:27.960 --> 00:08:32.240]  雖然他不能進入猶太教
[00:08:32.240 --> 00:08:36.240]  但他是一個很敬虔上帝的人
[00:08:36.240 --> 00:08:37.720]  亦都山長水遠
[00:08:37.720 --> 00:08:39.240]  大家想像一下
[00:08:39.240 --> 00:08:42.640]  距離禮拜堂是很辛苦的
[00:08:42.640 --> 00:08:46.760]  可能在不知在哪裏來到沙溪灣
[00:08:46.760 --> 00:08:48.040]  我們是很近的
[00:08:48.040 --> 00:08:48.960]  相對來說是很近的
[00:08:48.960 --> 00:08:51.080]  最遠可能有些頂尖或屯門
[00:08:51.080 --> 00:08:53.360]  但相對原來都是近的
[00:08:53.360 --> 00:08:54.880]  原來這個埃提亞伯太監
[00:08:54.880 --> 00:08:58.000]  他要去耶路撒冷做禮拜的時候
[00:08:58.000 --> 00:09:00.760]  可能不是每個禮拜都可以這樣做
[00:09:00.760 --> 00:09:02.320]  可能是一年一次
[00:09:02.320 --> 00:09:03.920]  或一年兩次
[00:09:03.920 --> 00:09:05.960]  因為大家要想像一下
[00:09:05.960 --> 00:09:11.200]  由東非或埃及下面的國家
[00:09:11.200 --> 00:09:13.360]  山長水遠走上去
[00:09:13.360 --> 00:09:15.520]  所以不是一件容易的事
[00:09:15.520 --> 00:09:21.480]  但我們看見這個太監是一個很敬畏上帝的人
[00:09:21.480 --> 00:09:24.120]  很渴慕上帝的人
[00:09:24.120 --> 00:09:26.120]  再看下去28節講到
[00:09:26.120 --> 00:09:27.880]  好了 禮拜完了
[00:09:27.880 --> 00:09:29.400]  這個旅程完了
[00:09:29.400 --> 00:09:32.080]  這個朝聖之旅完了
[00:09:32.080 --> 00:09:33.920]  然後怎樣
[00:09:33.920 --> 00:09:37.400]  回家 回到自己的國家
[00:09:37.400 --> 00:09:42.840]  回到自己的埃提亞伯的地方
[00:09:42.840 --> 00:09:44.400]  亦都是蘇丹的地方
[00:09:44.400 --> 00:09:50.440]  他在車上 原來還在唸耶賽亞書
[00:09:50.440 --> 00:09:53.040]  原來他在讀聖經
[00:09:53.040 --> 00:09:53.840]  在讀聖經
[00:09:53.840 --> 00:09:54.720]  當他回程的時候
[00:09:54.720 --> 00:09:57.600]  原來他還在讀聖經
[00:09:57.600 --> 00:09:58.960]  他不是在讀財經
[00:09:58.960 --> 00:10:02.360]  雖然他的姿勢是財政部長
[00:10:02.360 --> 00:10:04.000]  但他不是在讀財經
[00:10:04.000 --> 00:10:05.520]  他在讀聖經
[00:10:05.520 --> 00:10:08.920]  所以我們看到這個太監本身
[00:10:08.920 --> 00:10:10.680]  經文告訴我們
[00:10:10.680 --> 00:10:13.800]  他是一個很渴慕神話語
[00:10:13.800 --> 00:10:18.040]  很敬畏神的一個外邦人
[00:10:18.040 --> 00:10:19.760]  他不是猶太人
[00:10:19.760 --> 00:10:22.600]  他是一個外邦人
[00:10:22.600 --> 00:10:24.480]  但他很敬畏神
[00:10:24.480 --> 00:10:26.600]  他很渴慕神話語
[00:10:26.600 --> 00:10:31.280]  以前來講讀聖經不是一本本的
[00:10:31.280 --> 00:10:33.280]  又不是像我們現在的手機
[00:10:33.280 --> 00:10:35.120]  一整本聖經在身上那麼方便
[00:10:35.120 --> 00:10:37.040]  按兩下就看到
[00:10:37.040 --> 00:10:39.480]  以前的聖經是一卷卷的
[00:10:39.480 --> 00:10:41.200]  是很不方便的
[00:10:41.200 --> 00:10:44.160]  而且很貴的 要用錢買的
[00:10:44.160 --> 00:10:46.320]  現在很多時候我們的Apps是免費的
[00:10:46.320 --> 00:10:49.040]  即是下載聖經那些是免費的
[00:10:49.040 --> 00:10:50.160]  但以前不是那麼容易
[00:10:50.160 --> 00:10:52.160]  可以拿到一本聖經
[00:10:52.160 --> 00:10:57.400]  我記得初初國內改革開放的時候
[00:10:57.400 --> 00:11:00.080]  聖經都是很珍貴的
[00:11:00.080 --> 00:11:03.040]  那些弟兄姊妹很難可以拿到一本聖經
[00:11:03.040 --> 00:11:05.440]  當你拿到一本聖經的時候
[00:11:05.440 --> 00:11:07.800]  當是寶一樣
[00:11:07.800 --> 00:11:10.360]  他們渴慕上帝的心是很強
[00:11:10.360 --> 00:11:12.360]  渴慕神話語的心是很強的
[00:11:12.360 --> 00:11:15.280]  我們在這裡看到
[00:11:15.280 --> 00:11:16.720]  這個埃提亞伯太監
[00:11:16.720 --> 00:11:18.520]  這個外邦人
[00:11:18.520 --> 00:11:20.280]  他是很願意讀神話的
[00:11:20.280 --> 00:11:22.880]  我們再看下去
[00:11:22.880 --> 00:11:26.280]  主就差派了腓力去見這個太監
[00:11:26.280 --> 00:11:28.280]  接著腓力二十九節說
[00:11:28.280 --> 00:11:30.440]  「聖靈對腓力說」
[00:11:30.440 --> 00:11:32.720]  這次不是一個天使
[00:11:32.720 --> 00:11:35.560]  直接聖靈就跟腓力說話
[00:11:35.560 --> 00:11:37.800]  腓力又聽到聖靈的聲音
[00:11:37.800 --> 00:11:40.800]  「你貼近那輛車吧」
[00:11:40.800 --> 00:11:47.400]  腓力是一個願意被聖靈充滿的人
[00:11:47.400 --> 00:11:49.960]  所以他能夠聽到上帝的聲音
[00:11:49.960 --> 00:11:50.960]  他就是貼近那輛車
[00:11:50.960 --> 00:11:52.920]  其實有些唐突的
[00:11:52.920 --> 00:11:54.160]  不懂的
[00:11:54.160 --> 00:11:56.960]  你走在山上會不會走過去跟別人
[00:11:56.960 --> 00:11:59.360]  說兩句
[00:11:59.360 --> 00:12:02.320]  我操續的說法就是「兜搭下」
[00:12:02.320 --> 00:12:03.160]  很少會的
[00:12:03.160 --> 00:12:05.880]  最多迎面來說「Hi」就算了
[00:12:05.880 --> 00:12:06.800]  你很難走過去
[00:12:06.800 --> 00:12:09.880]  接著腓力就走去太監那裡
[00:12:09.880 --> 00:12:12.080]  聽到他在讀聖經
[00:12:12.080 --> 00:12:13.880]  接著就問他
[00:12:13.880 --> 00:12:16.800]  「你所念的你明白嗎?」
[00:12:16.800 --> 00:12:18.840]  會不會有些唐突呢
[00:12:18.840 --> 00:12:20.200]  一個不認識的人
[00:12:20.200 --> 00:12:22.080]  你走過去見到他在讀聖經
[00:12:22.080 --> 00:12:23.800]  最多你就走過去問
[00:12:23.800 --> 00:12:24.680]  「你在讀聖經嗎?」
[00:12:24.680 --> 00:12:26.680]  最多這樣問
[00:12:26.680 --> 00:12:28.280]  「你明不明白你在讀甚麼?」
[00:12:28.280 --> 00:12:30.120]  你不會這樣說話的
[00:12:30.120 --> 00:12:31.720]  其實很沒禮貌
[00:12:31.720 --> 00:12:32.720]  這樣說很沒禮貌
[00:12:32.720 --> 00:12:34.640]  很唐突
[00:12:34.640 --> 00:12:39.840]  但我們又看到這個太監他怎樣說呢
[00:12:39.840 --> 00:12:43.400]  「沒有人指教我怎能明白呢?」
[00:12:43.400 --> 00:12:44.760]  他又很老實
[00:12:44.760 --> 00:12:45.840]  認識就認識
[00:12:45.840 --> 00:12:49.280]  不認識就是不認識
[00:12:49.280 --> 00:12:52.280]  他是一個很有身份的太監
[00:12:52.280 --> 00:12:53.760]  但他願意在神面前
[00:12:53.760 --> 00:12:56.000]  他對人都很謙卑的
[00:12:56.000 --> 00:12:58.040]  不認識就不認識
[00:12:58.040 --> 00:13:00.160]  沒有人指教就不認識
[00:13:00.160 --> 00:13:03.520]  就這麼簡單
[00:13:03.520 --> 00:13:08.640]  他願意將他的生命跟別人分享
[00:13:08.640 --> 00:13:10.080]  就是他不認識
[00:13:10.080 --> 00:13:11.880]  不是因為他位高權重
[00:13:11.880 --> 00:13:14.160]  他甚麼都認識
[00:13:14.160 --> 00:13:14.640]  弟兄姊妹
[00:13:14.640 --> 00:13:15.800]  這個世界其實沒有可能
[00:13:15.800 --> 00:13:17.960]  一個人可以擁有所有的知識
[00:13:17.960 --> 00:13:20.240]  其實是沒有可能的
[00:13:20.240 --> 00:13:21.600]  是沒有可能的
[00:13:21.600 --> 00:13:22.440]  認識就認識
[00:13:22.440 --> 00:13:23.880]  不認識就不認識
[00:13:23.880 --> 00:13:26.080]  就這麼簡單
[00:13:26.080 --> 00:13:28.440]  沒甚麼特別的
[00:13:28.440 --> 00:13:31.360]  不是甚麼羞恥的一回事
[00:13:31.360 --> 00:13:33.840]  這個太監其實是很謙卑的
[00:13:33.840 --> 00:13:35.480]  他是一個渴慕的心
[00:13:35.480 --> 00:13:37.240]  但他看著聖經時看到不認識
[00:13:37.240 --> 00:13:39.000]  就是不認識
[00:13:39.000 --> 00:13:40.760]  沒有人指教
[00:13:40.760 --> 00:13:42.680]  特別是他回到家鄉時
[00:13:42.680 --> 00:13:44.720]  更加沒有人指教他
[00:13:44.720 --> 00:13:48.760]  不是在一個猶太信仰的宗教國家裡
[00:13:48.760 --> 00:13:52.040]  不認識就是不認識
[00:13:52.040 --> 00:13:56.040]  於是就請「肥」上車與他同座
[00:13:56.040 --> 00:13:58.480]  你這樣問太監
[00:13:58.480 --> 00:13:59.320]  「我不認識」
[00:13:59.320 --> 00:14:01.040]  那就是你認識
[00:14:01.040 --> 00:14:03.080]  不如我們一起研究一下
[00:14:03.080 --> 00:14:04.880]  你指教一下我吧
[00:14:04.880 --> 00:14:07.480]  他用一個很謙卑的態度
[00:14:07.480 --> 00:14:09.680]  邀請「肥」上他的車
[00:14:09.680 --> 00:14:11.040]  當然
[00:14:11.040 --> 00:14:13.880]  其實「肥」這些唐突的說話
[00:14:13.880 --> 00:14:17.120]  有時候也要厚著臉皮去做
[00:14:17.120 --> 00:14:19.240]  不過他是信服性0
[00:14:19.240 --> 00:14:21.120]  就厚著臉皮去
[00:14:21.120 --> 00:14:22.960]  不知道會不會被人拒絕
[00:14:22.960 --> 00:14:24.680]  結果就沒有了
[00:14:24.680 --> 00:14:28.600]  「肥」就很順利地上了車
[00:14:28.600 --> 00:14:30.680]  認識了這位太監
[00:14:30.680 --> 00:14:33.840]  我們再看32至34節
[00:14:33.840 --> 00:14:38.000]  說到太監真的去問「肥」
[00:14:38.000 --> 00:14:39.800]  不認識就要問
[00:14:39.800 --> 00:14:40.760]  這麼簡單
[00:14:40.760 --> 00:14:41.640]  認識就認識
[00:14:41.640 --> 00:14:43.680]  不認識就問
[00:14:43.680 --> 00:14:45.920]  原來他有一段經文
[00:14:45.920 --> 00:14:47.080]  讀到他不太明白
[00:14:47.080 --> 00:14:49.880]  這段經文就說到這個「羔羊」
[00:14:49.880 --> 00:14:52.240]  這個「羔羊」是誰呢?
[00:14:52.240 --> 00:14:53.640]  34節就問了
[00:14:53.640 --> 00:14:58.120]  這個「羔羊」究竟是指先知自己
[00:14:58.120 --> 00:15:01.440]  還是指別人呢?
[00:15:01.440 --> 00:15:04.360]  這個背景不深
[00:15:04.360 --> 00:15:06.360]  他又不是法利塞人
[00:15:06.360 --> 00:15:07.880]  又不是什麼文士
[00:15:07.880 --> 00:15:09.560]  不認識就不認識
[00:15:09.560 --> 00:15:11.440]  不過我想問一下大家
[00:15:11.440 --> 00:15:15.920]  究竟這個「羔羊」是指誰呢?
[00:15:15.920 --> 00:15:20.560]  是指先知還是指耶穌呢?
[00:15:20.560 --> 00:15:23.560]  是誰呢?
[00:15:23.560 --> 00:15:26.080]  當然是耶穌啦
[00:15:26.080 --> 00:15:30.400]  主傳徒又問了一些很簡單的答案
[00:15:30.400 --> 00:15:32.040]  很多餘的答案
[00:15:32.040 --> 00:15:35.400]  但原來對太監來說
[00:15:35.400 --> 00:15:39.200]  他就是不知道
[00:15:39.200 --> 00:15:43.200]  其實在這段經文裏
[00:15:43.200 --> 00:15:46.040]  接下來
[00:15:46.040 --> 00:15:51.400]  「肥」就和太監去傳講耶穌
[00:15:51.400 --> 00:15:54.480]  35至37節
[00:15:54.480 --> 00:15:58.480]  讓太監能夠明白
[00:15:58.480 --> 00:15:59.920]  這個被宰殺的「羔羊」
[00:15:59.920 --> 00:16:01.600]  原來就是耶穌
[00:16:01.600 --> 00:16:03.760]  就是主耶穌基督
[00:16:03.760 --> 00:16:07.520]  當太監明白了
[00:16:07.520 --> 00:16:11.840]  耶穌基督就是那位救主的時候
[00:16:11.840 --> 00:16:13.400]  結果怎樣呢?
[00:16:13.400 --> 00:16:14.720]  接著他們一路走
[00:16:14.720 --> 00:16:16.840]  可能談了很多話
[00:16:16.840 --> 00:16:18.720]  接著看到有水的地方
[00:16:18.720 --> 00:16:20.720]  接著怎樣呢?
[00:16:20.720 --> 00:16:23.000]  接著太監就主動提出來了
[00:16:23.000 --> 00:16:26.960]  這裡有水 我受浸有什麼妨礙呢?
[00:16:26.960 --> 00:16:29.520]  順而受浸 弟兄姊妹
[00:16:29.520 --> 00:16:32.280]  順而受浸
[00:16:32.280 --> 00:16:33.080]  怕什麼呢?
[00:16:33.080 --> 00:16:36.680]  那缸水不會浸到你
[00:16:36.680 --> 00:16:37.760]  不用怕
[00:16:37.760 --> 00:16:40.280]  這個太監的心很渴慕
[00:16:40.280 --> 00:16:41.880]  當他認識了
[00:16:41.880 --> 00:16:46.080]  原來他一直敬畏的那位上帝
[00:16:46.080 --> 00:16:47.760]  就是耶穌的時候
[00:16:47.760 --> 00:16:52.800]  他就願意歸入耶穌的名下
[00:16:52.800 --> 00:16:55.600]  當時你問他是否真的相信
[00:16:55.600 --> 00:16:57.280]  他就說
[00:16:57.280 --> 00:17:00.160]  「我相信耶穌基督是神的遺主」
[00:17:00.160 --> 00:17:03.120]  就好像我剛才問弟兄姊妹
[00:17:03.120 --> 00:17:05.960]  大家也相信耶穌基督是神的遺主嗎?
[00:17:05.960 --> 00:17:07.320]  是呀
[00:17:07.320 --> 00:17:09.240]  那就受浸吧
[00:17:09.240 --> 00:17:10.640]  我們將會在十二月受浸
[00:17:10.640 --> 00:17:11.920]  又有班弟兄姊妹
[00:17:11.920 --> 00:17:13.960]  感謝主 哈利路亞
[00:17:13.960 --> 00:17:16.160]  就是這樣
[00:17:16.160 --> 00:17:18.480]  太監他明白了
[00:17:18.480 --> 00:17:21.160]  他就歸入耶穌基督的名下
[00:17:21.160 --> 00:17:23.920]  他就受浸了
[00:17:23.920 --> 00:17:26.480]  其實在這段經文裡
[00:17:26.480 --> 00:17:27.600]  我們看到這個太監
[00:17:27.600 --> 00:17:30.880]  其實一方面他很敬畏上帝的心
[00:17:30.880 --> 00:17:32.960]  他有一個很渴慕神的心
[00:17:32.960 --> 00:17:36.240]  但他就是有些東西卡住了不明白
[00:17:36.240 --> 00:17:41.440]  所以上帝特別差派了肥利
[00:17:41.440 --> 00:17:45.080]  來見這個太監
[00:17:45.080 --> 00:17:47.680]  為的就是要將耶穌基督的福音
[00:17:47.680 --> 00:17:49.880]  跟他講明 講得清楚
[00:17:49.880 --> 00:17:51.800]  讓他能夠明白聖經
[00:17:51.800 --> 00:17:54.240]  當他明白的時候
[00:17:54.240 --> 00:17:56.920]  他就願意受浸加入
[00:17:56.920 --> 00:17:58.840]  耶穌基督的名下
[00:17:58.840 --> 00:18:00.720]  作主的門徒
[00:18:00.720 --> 00:18:03.000]  這個當時來說很重要
[00:18:03.000 --> 00:18:04.800]  不是一個普通的信徒
[00:18:04.800 --> 00:18:07.040]  是主的門徒
[00:18:07.040 --> 00:18:09.600]  這個太監看重這個門徒的身份
[00:18:09.600 --> 00:18:13.320]  多過他是財政部長那些的身份
[00:18:13.320 --> 00:18:16.600]  因為他是一個敬畏上帝的人
[00:18:16.600 --> 00:18:19.520]  我們再看第二段經文
[00:18:19.520 --> 00:18:21.320]  這個太監明白了
[00:18:21.320 --> 00:18:22.920]  我們再看第二段經文
[00:18:49.520 --> 00:18:53.080]  「在海中 耶穌獨自在岸上」
[00:18:53.080 --> 00:18:57.240]  「但門徒看見祂在海面上走」
[00:18:57.240 --> 00:19:06.480]  「以為是鬼怪 就喊叫起來」
[00:19:06.480 --> 00:19:09.400]  「但門徒看見祂在海面上走」
[00:19:09.400 --> 00:19:13.480]  「以為是鬼怪 就喊叫起來」
[00:19:13.480 --> 00:19:23.960]  「因為他們光看著船 祂就喊叫起來」
[00:19:23.960 --> 00:19:28.480]  「於是到他們那裡上了船 風就住了」
[00:19:28.480 --> 00:19:31.040]  「他們心裡十分驚奇」
[00:19:31.040 --> 00:19:38.640]  「因為他們不理睬 但門徒看見祂在海面上走」
[00:19:38.640 --> 00:19:41.240]  我們剛才說過
[00:19:41.240 --> 00:19:42.320]  這段經文說過
[00:19:42.320 --> 00:19:44.320]  盧凱宗的門徒不太明白
[00:19:44.320 --> 00:19:46.000]  所以他們驚慌 驚奇
[00:19:46.000 --> 00:19:47.000]  大家可以想像
