
[00:00:00.000 --> 00:00:01.420]  各位正姐妹大家好
[00:03:08.680 --> 00:03:11.040]  我們不可以擁有一切
[00:03:11.040 --> 00:03:13.320]  我們亦沒有無窮的生命
[00:03:13.320 --> 00:03:14.880]  沒有無窮的時間
[00:03:14.880 --> 00:03:17.120]  所以我們亦不可以甚麼都試
[00:03:17.120 --> 00:03:18.200]  大家都知道
[00:03:18.200 --> 00:03:20.880]  如果我們是長命百歲的話
[00:03:20.880 --> 00:03:22.920]  你可以分一百年試這件事
[00:03:22.920 --> 00:03:24.520]  再一百年試那件事
[00:03:24.520 --> 00:03:26.240]  再一百年試另一件事
[00:03:26.240 --> 00:03:28.960]  但是我們的生命是有限的
[00:03:28.960 --> 00:03:30.560]  我們不可以每一件事都試
[00:03:30.560 --> 00:03:32.680]  這正正是我們的限制
[00:03:32.680 --> 00:03:34.400]  所以各位弟兄姊妹
[00:03:34.400 --> 00:03:36.560]  生命要立一些東西
[00:03:36.560 --> 00:03:39.680]  或者生命要建立一些重要的東西的時候
[00:03:39.680 --> 00:03:42.600]  我們必須要讓我們的生命
[00:03:42.600 --> 00:03:44.200]  有一些空間
[00:03:44.200 --> 00:03:46.680]  我們一定要拿走一些東西
[00:03:46.680 --> 00:03:48.720]  否則
[00:03:48.720 --> 00:03:51.240]  更好的東西、更重要的東西
[00:03:51.240 --> 00:03:54.440]  都不可以放在我們生命的裏面
[00:03:54.440 --> 00:03:57.080]  今天我們所讀的經文的第五節
[00:03:57.080 --> 00:03:59.080]  我們再回到第五節看看
[00:03:59.080 --> 00:04:01.520]  耶和華對耶利米說
[00:04:01.520 --> 00:04:04.560]  我尚未將你做在母腹中
[00:04:04.560 --> 00:04:06.280]  就已認識你
[00:04:06.280 --> 00:04:07.800]  你未出母胎
[00:04:07.800 --> 00:04:09.920]  我已將你分別為性
[00:04:09.920 --> 00:04:12.320]  派你作列國的先知
[00:04:12.320 --> 00:04:17.160]  大家都知道這部分是一個詩歌的題材
[00:04:17.160 --> 00:04:20.520]  其實正正就是詩人或者耶利米
[00:04:20.520 --> 00:04:24.280]  去肯定自己生命的方向的一種重讚
[00:04:24.280 --> 00:04:27.000]  耶和華一早已經肯定了
[00:04:27.000 --> 00:04:29.640]  耶利米生命的方向
[00:04:29.640 --> 00:04:31.000]  就是說
[00:04:31.000 --> 00:04:35.040]  我已將你分別為性
[00:04:35.040 --> 00:04:38.680]  派你作列國的先知
[00:04:38.680 --> 00:04:41.200]  其實很多時候各位弟兄姊妹
[00:04:41.200 --> 00:04:42.960]  我們做了基督徒很久
[00:04:42.960 --> 00:04:44.760]  我們很多時候有意無意
[00:04:44.760 --> 00:04:48.760]  我們都將這一句「我已將你分別為性」
[00:04:48.760 --> 00:04:53.560]  「派你作列國的先知」這一句話放輕
[00:04:53.560 --> 00:04:55.040]  我再說一次
[00:04:55.040 --> 00:04:57.880]  可能我們有很多時候有意無意
[00:04:57.880 --> 00:05:01.200]  都將「我已將你分別為性」
[00:05:01.200 --> 00:05:02.680]  如果耶和華今天跟你說
[00:05:02.680 --> 00:05:04.600]  你未出母胎的時候
[00:05:04.600 --> 00:05:06.080]  你未出世的時候
[00:05:06.080 --> 00:05:08.400]  我已經將你分別為性
[00:05:08.400 --> 00:05:10.880]  派你作列國先知的時候
[00:05:10.880 --> 00:05:12.680]  不知道大家還記不記得
[00:05:12.680 --> 00:05:15.520]  原來有這個身份
[00:05:15.520 --> 00:05:17.080]  甚麼是分別為性
[00:05:17.080 --> 00:05:18.720]  我相信大家都會明白
[00:05:18.720 --> 00:05:21.440]  可能很多時候我們會將分別為性
[00:05:21.440 --> 00:05:24.040]  放在一些情慾的事情上
[00:05:24.040 --> 00:05:25.040]  但是各位弟兄姊妹
[00:05:25.040 --> 00:05:26.240]  更重要的一樣東西
[00:05:26.240 --> 00:05:28.600]  我覺得分別為性
[00:05:28.600 --> 00:05:31.120]  其實就是讓人見到
[00:05:31.120 --> 00:05:32.520]  我們
[00:05:32.520 --> 00:05:33.760]  我們
[00:05:33.760 --> 00:05:37.000]  是一個有信仰的人
[00:05:37.000 --> 00:05:38.360]  讓人見到
[00:05:38.360 --> 00:05:42.240]  我們是主耶穌基督的門徒
[00:05:42.240 --> 00:05:44.000]  不知道
[00:05:44.000 --> 00:05:45.680]  別人見不見到
[00:05:45.680 --> 00:05:48.040]  你是基督的門徒呢
[00:05:48.040 --> 00:05:48.880]  或者見不見到
[00:05:48.880 --> 00:05:50.960]  我是基督的門徒呢
[00:05:50.960 --> 00:05:52.280]  或者別人只見到
[00:05:52.280 --> 00:05:54.000]  我在講道的時候
[00:05:54.000 --> 00:05:55.240]  我才是基督門徒
[00:05:55.240 --> 00:05:56.400]  我走出去的時候
[00:05:56.400 --> 00:06:01.520]  沒有人意識到我是基督的門徒呢
[00:06:01.520 --> 00:06:04.480]  我有位朋友
[00:06:04.480 --> 00:06:07.200]  我有位朋友是從來不看電影的
[00:06:07.200 --> 00:06:08.160]  不看電影
[00:06:08.160 --> 00:06:09.680]  他為甚麼不看電影呢
[00:06:09.680 --> 00:06:12.720]  因為他覺得看很多電影的鏡頭
[00:06:12.720 --> 00:06:15.800]  很容易刺激他一些的情慾
[00:06:15.800 --> 00:06:17.560]  可能電影裏面
[00:06:17.560 --> 00:06:21.040]  現在的卡通片都好像很低空
[00:06:21.040 --> 00:06:22.840]  我的朋友他是基督徒
[00:06:22.840 --> 00:06:23.840]  他說他不看電影
[00:06:23.840 --> 00:06:25.040]  因為他看電影的時候
[00:06:25.040 --> 00:06:27.240]  他覺得會刺激到一些情慾
[00:06:27.240 --> 00:06:28.400]  有沒有弟兄姊妹是不看電影的
[00:06:28.400 --> 00:06:29.680]  因為這件事
[00:06:29.680 --> 00:06:31.280]  沒有錢就另計
[00:06:31.280 --> 00:06:33.360]  因為這件事
[00:06:33.360 --> 00:06:34.520]  各位弟兄姊妹
[00:06:34.520 --> 00:06:37.320]  我開始的時候
[00:06:37.320 --> 00:06:39.760]  我經常笑這個人
[00:06:39.760 --> 00:06:41.400]  不論心裏面
[00:06:41.400 --> 00:06:42.600]  對著他
[00:06:42.600 --> 00:06:44.880]  我都經常笑他
[00:06:44.880 --> 00:06:46.720]  我說有沒有搞錯呀
[00:06:46.720 --> 00:06:48.040]  會不會呀
[00:06:48.040 --> 00:06:49.400]  如果看電影都刺激情慾
[00:06:49.400 --> 00:06:50.960]  那你不要出街啦
[00:06:50.960 --> 00:06:52.520]  看電視你都會刺激情慾
[00:06:52.520 --> 00:06:54.640]  我真的笑他
[00:06:54.640 --> 00:06:56.440]  或者心裏面我都經常覺得
[00:06:56.440 --> 00:06:57.560]  用不用呀
[00:06:57.560 --> 00:07:01.320]  你這麼沒有信心呀
[00:07:01.320 --> 00:07:02.200]  不過各位弟兄姊妹
[00:07:02.200 --> 00:07:04.880]  當我有時候在這個時候
[00:07:04.880 --> 00:07:06.280]  我自己想起
[00:07:06.280 --> 00:07:08.880]  我真的有時候要向這位弟兄道歉
[00:07:08.880 --> 00:07:09.800]  不是弟兄啦
[00:07:09.800 --> 00:07:10.840]  不是姊妹啦
[00:07:10.840 --> 00:07:12.960]  就是向這位弟兄道歉
[00:07:12.960 --> 00:07:13.800]  道歉是甚麼呢
[00:07:13.800 --> 00:07:16.280]  有時候我
[00:07:16.280 --> 00:07:19.360]  我不是從一個需不需要的角度
[00:07:19.360 --> 00:07:21.240]  我反而有時候自己去想
[00:07:21.240 --> 00:07:22.360]  就是
[00:07:22.360 --> 00:07:24.360]  他在做甚麼呢
[00:07:24.360 --> 00:07:26.360]  他就要做一件事就是
[00:07:26.360 --> 00:07:28.320]  他意識到
[00:07:28.320 --> 00:07:30.400]  或者他覺得
[00:07:30.400 --> 00:07:31.880]  這一個行為
[00:07:31.880 --> 00:07:35.920]  是可以保守他心靈的一個做法
[00:07:35.920 --> 00:07:37.600]  他亦覺得
[00:07:37.600 --> 00:07:39.040]  他這樣做
[00:07:39.040 --> 00:07:41.280]  是可以保護到
[00:07:41.280 --> 00:07:44.280]  他作為基督徒身份的一件事
[00:07:44.280 --> 00:07:45.240]  各位弟兄姊妹
[00:07:45.240 --> 00:07:46.160]  可能你心裏覺得
[00:07:46.160 --> 00:07:47.320]  用不用呀
[00:07:47.320 --> 00:07:48.560]  我跟你以前一樣
[00:07:48.560 --> 00:07:51.160]  但是我從另一個角度慢慢去想的時候
[00:07:51.160 --> 00:07:53.560]  我覺得其實他的出發點
[00:07:53.560 --> 00:07:58.160]  是很值得我們欣賞
[00:07:58.160 --> 00:08:01.240]  因為他真的覺得這樣做
[00:08:01.240 --> 00:08:02.800]  是可以保守他
[00:08:02.800 --> 00:08:04.640]  不會受情慾的引誘
[00:08:04.640 --> 00:08:07.160]  不會勾起他一些不好的思想
[00:08:07.160 --> 00:08:08.160]  他這樣做
[00:08:08.160 --> 00:08:09.960]  是可以令人覺得
[00:08:09.960 --> 00:08:11.640]  他是一個好的基督徒
[00:08:11.640 --> 00:08:13.280]  而事實上各位
[00:08:13.280 --> 00:08:16.920]  而事實上各位
[00:08:16.920 --> 00:08:20.040]  我和他經常都有機會在同場出現
[00:08:20.040 --> 00:08:21.440]  我坦白講
[00:08:21.440 --> 00:08:24.040]  很多人覺得他是基督徒
[00:08:24.040 --> 00:08:25.880]  有些人覺得我不是基督徒
[00:08:25.880 --> 00:08:27.760]  有時你知我很坦白的時候
[00:08:27.760 --> 00:08:28.880]  我嘴巴都幾衰
[00:08:28.880 --> 00:08:31.120]  嘩 你嘴巴這麼衰都是基督徒來的
[00:08:31.120 --> 00:08:34.680]  我的確覺得有很多人覺得
[00:08:34.680 --> 00:08:38.400]  他是一個很好的基督徒
[00:08:38.400 --> 00:08:41.040]  我反而有很多時候
[00:08:41.040 --> 00:08:45.200]  我反而是一個被人懷疑
[00:08:45.200 --> 00:08:47.040]  你真是基督徒
[00:08:47.040 --> 00:08:48.400]  不是吧
[00:08:48.400 --> 00:08:49.440]  你去講道
[00:08:49.440 --> 00:08:51.120]  那位弟兄沒有出去講道
[00:08:51.120 --> 00:08:52.240]  不是讀神學的
[00:08:52.240 --> 00:08:53.360]  你出去講道
[00:08:53.360 --> 00:08:54.480]  真的有人這樣說
[00:08:54.480 --> 00:08:56.600]  我的學生其實經常這樣說
[00:08:56.600 --> 00:08:57.560]  嘩 你是基督徒來的
[00:08:57.560 --> 00:08:58.040]  不是吧
[00:08:58.040 --> 00:08:58.960]  全校都是基督徒
[00:08:58.960 --> 00:09:02.160]  是你不是吧
[00:09:02.160 --> 00:09:03.120]  當然我告訴你
[00:09:03.120 --> 00:09:05.120]  你看錯了
[00:09:05.120 --> 00:09:06.960]  但是各位弟兄姊妹
[00:09:06.960 --> 00:09:07.920]  我講這個
[00:09:07.920 --> 00:09:09.760]  除了我自己反省之外
[00:09:09.760 --> 00:09:11.680]  我亦都相信
[00:09:11.680 --> 00:09:12.800]  分別為勝
[00:09:12.800 --> 00:09:14.160]  雖然我們未必要做到這麼極端
[00:09:14.160 --> 00:09:17.680]  但我們有沒有這個意識
[00:09:17.680 --> 00:09:19.080]  有哪些東西
[00:09:19.080 --> 00:09:21.040]  在生命裏面其實是不需要的
[00:09:21.040 --> 00:09:23.280]  是影響了我們信仰
[00:09:23.280 --> 00:09:25.240]  影響了我們基督的身份
[00:09:25.240 --> 00:09:27.320]  在日本有一位作家
[00:09:27.320 --> 00:09:29.480]  可能近來都很流行的一句話
[00:09:29.480 --> 00:09:30.960]  可能大家都聽過
[00:09:30.960 --> 00:09:33.120]  叫做斷捨離
[00:09:33.120 --> 00:09:34.440]  大家聽過沒有
[00:09:34.440 --> 00:09:37.640]  聽過一句現在很多人講的說話
[00:09:37.640 --> 00:09:39.360]  沒錯 報紙都有講
[00:09:39.360 --> 00:09:40.560]  意思是講什麼呢
[00:09:40.560 --> 00:09:44.400]  斷絕不需要的東西
[00:09:44.400 --> 00:09:46.400]  捨去多餘的事物
[00:09:46.400 --> 00:09:49.800]  脫離對物質的執著
[00:09:49.800 --> 00:09:50.440]  各位
[00:09:50.440 --> 00:09:51.680]  正如我開始的時候講
[00:09:51.680 --> 00:09:52.440]  今天在這裏講
[00:09:52.440 --> 00:09:57.600]  我尚未將你做在母腹中
[00:09:57.600 --> 00:09:58.520]  就已認識你
[00:09:58.520 --> 00:09:59.760]  你未出母胎
[00:09:59.760 --> 00:10:01.560]  我已將你分別為勝
[00:10:01.560 --> 00:10:05.400]  派你作列國的先至
[00:10:05.400 --> 00:10:05.680]  各位
[00:10:05.680 --> 00:10:07.760]  我們生命其實有很多
[00:10:07.760 --> 00:10:12.640]  我們承載著很多不必要的東西
[00:10:12.640 --> 00:10:15.120]  很多不必要的東西
[00:10:15.120 --> 00:10:16.520]  每年學期尾
[00:10:16.520 --> 00:10:17.520]  我就要收拾桌子
[00:10:17.520 --> 00:10:19.160]  因為要收拾一年的東西
[00:10:19.160 --> 00:10:20.560]  我每年收拾桌子的時候
[00:10:20.560 --> 00:10:22.080]  不知道大家有沒有收拾房子
[00:10:22.080 --> 00:10:23.640]  收拾桌子 收拾屋子
[00:10:23.640 --> 00:10:25.800]  其實我將很多文件
[00:10:25.800 --> 00:10:26.520]  同事見到
[00:10:26.520 --> 00:10:27.480]  因為真是很多東西
[00:10:27.480 --> 00:10:28.520]  很大疊文件
[00:10:28.520 --> 00:10:30.120]  到學期尾的時候
[00:10:30.120 --> 00:10:33.040]  99%是怎樣
[00:10:33.040 --> 00:10:34.520]  是丟掉的
[00:10:34.520 --> 00:10:36.360]  99%都是丟掉的
[00:10:36.360 --> 00:10:38.360]  我不知道在這裏有沒有講過一個
[00:10:38.360 --> 00:10:40.120]  現在在很多地方
[00:10:40.120 --> 00:10:41.040]  講到也有講
[00:10:41.040 --> 00:10:43.200]  因為我誤出了一個人生的道理
[00:10:43.200 --> 00:10:43.880]  就是有一次
[00:10:43.880 --> 00:10:44.560]  好像在這裏講過
[00:10:44.560 --> 00:10:45.040]  不過很多年前
[00:10:45.040 --> 00:10:47.360]  可能有些同事
[00:10:47.360 --> 00:10:48.960]  有些想講的同學
[00:10:48.960 --> 00:10:51.400]  有很多弟兄姊妹未聽過我講
[00:10:51.400 --> 00:10:56.960]  有一次我和一個同事吃飯
[00:10:56.960 --> 00:10:57.920]  那個同事吃飯的時候
[00:10:57.920 --> 00:10:59.240]  就問我借錢
[00:10:59.240 --> 00:11:01.000]  他說他忘記帶錢
[00:11:01.000 --> 00:11:02.040]  他忘記帶錢的時候
[00:11:02.040 --> 00:11:03.120]  因為他在看他的錢包
[00:11:03.120 --> 00:11:04.240]  好像在這裏講過
[00:11:04.240 --> 00:11:05.440]  他看他的錢包
[00:11:05.440 --> 00:11:07.360]  他的錢包漲到一個點
[00:11:07.360 --> 00:11:09.640]  很大個
[00:11:09.640 --> 00:11:11.240]  好像弟兄姊妹很驚奇
[00:11:11.240 --> 00:11:11.640]  不用了
[00:11:11.640 --> 00:11:13.040]  你看看隔壁的弟兄姊妹
[00:11:13.040 --> 00:11:13.560]  可能有的
[00:11:13.560 --> 00:11:15.480]  有些錢包大個得很多東西
[00:11:15.480 --> 00:11:16.200]  我就笑他
[00:11:16.200 --> 00:11:17.240]  我笑什麼呢
[00:11:17.240 --> 00:11:18.560]  我說你的錢包
[00:11:18.560 --> 00:11:19.800]  什麼都有
[00:11:19.800 --> 00:11:21.320]  你知道我的錢包很多東西
[00:11:21.320 --> 00:11:22.840]  有些貸款卡有十幾張
[00:11:22.840 --> 00:11:24.960]  又有住戶證
[00:11:24.960 --> 00:11:25.960]  又有些什麼卡
[00:11:25.960 --> 00:11:26.440]  優惠卡
[00:11:26.440 --> 00:11:27.440]  十幾張東西
[00:11:27.440 --> 00:11:28.240]  然後還有一些
[00:11:28.240 --> 00:11:29.320]  我們現在簽信用卡
[00:11:29.320 --> 00:11:30.680]  還有很多單據
[00:11:30.680 --> 00:11:31.840]  幾年前簽的單據
[00:11:31.840 --> 00:11:32.760]  都塞在錢包裏
[00:11:32.760 --> 00:11:33.680]  錢包漲到一個點
[00:11:33.680 --> 00:11:34.480]  我笑他
[00:11:34.480 --> 00:11:36.920]  我的錢包是在什麼的
[00:11:36.920 --> 00:11:39.760]  錢包最重要的價值就是在錢
[00:11:39.760 --> 00:11:42.480]  但是你的錢包唯獨是沒有錢
[00:11:42.480 --> 00:11:45.560]  但是就漲到一個點
[00:11:45.560 --> 00:11:47.920]  各位
[00:11:47.920 --> 00:11:50.080]  我覺得我們人生都是一樣
[00:11:50.080 --> 00:11:51.440]  很多時候看弟兄姊妹
[00:11:51.440 --> 00:11:53.960]  你看看自己的錢包
[00:11:53.960 --> 00:11:55.680]  樣樣都有
[00:11:55.680 --> 00:11:57.160]  還有不常用
[00:11:57.160 --> 00:11:58.600]  我有時看我自己的錢包
[00:11:58.600 --> 00:12:00.040]  有些卡
[00:12:00.040 --> 00:12:02.360]  其實兩年都沒有用過
[00:12:02.360 --> 00:12:04.360]  我就想拿出來
[00:12:04.360 --> 00:12:05.840]  但總有一個心
[00:12:05.840 --> 00:12:06.760]  是怎麼想的呢
[00:12:06.760 --> 00:12:07.640]  未必的
[00:12:07.640 --> 00:12:09.920]  或者有一天我去到那間公司
[00:12:09.920 --> 00:12:11.880]  我都會買到東西的
[00:12:11.880 --> 00:12:15.680]  但實際上我兩年都沒有去過那間公司
[00:12:15.680 --> 00:12:16.760]  就在裏面
[00:12:16.760 --> 00:12:17.920]  但是錢就沒有
[00:12:17.920 --> 00:12:20.120]  人生各位
[00:12:20.120 --> 00:12:21.840]  我們說破語了
[00:12:21.840 --> 00:12:25.520]  我們有很多很多的東西
[00:12:25.520 --> 00:12:26.960]  放在我們生命裏面
[00:12:26.960 --> 00:12:30.760]  就好像一個很漲很漲的錢包一樣
[00:12:30.760 --> 00:12:34.080]  但是唯獨是沒有的
[00:12:34.080 --> 00:12:35.760]  就是錢
[00:12:35.760 --> 00:12:39.480]  生命有很多很多東西放在我們裏面
[00:12:39.480 --> 00:12:41.520]  給了我們很多很多東西
[00:12:41.520 --> 00:12:44.040]  我們追求著我們的地位
[00:12:44.040 --> 00:12:45.320]  追求著我們的學問
[00:12:45.320 --> 00:12:46.600]  追求著我們的家庭
[00:12:46.600 --> 00:12:47.880]  追求著我們的男女朋友
[00:12:47.880 --> 00:12:49.080]  追求著我們的事業
[00:12:49.080 --> 00:12:51.120]  追求著我們的成績
[00:12:51.120 --> 00:12:53.360]  但是最重要的東西
[00:12:53.360 --> 00:12:55.080]  我們有沒有呢
[00:12:55.080 --> 00:12:57.520]  一個分別為性
[00:12:57.520 --> 00:13:00.280]  派你作列國先知
[00:13:00.280 --> 00:13:02.560]  這個使命
[00:13:02.560 --> 00:13:04.480]  這種生命的素質
[00:13:04.480 --> 00:13:05.960]  有沒有放在我們裏面呢
[00:13:05.960 --> 00:13:07.080]  可能我們年長的時候
[00:13:07.080 --> 00:13:08.240]  我們都會開始想一下
[00:13:08.240 --> 00:13:10.800]  究竟生命裏面最重要的是什麼
[00:13:10.800 --> 00:13:12.600]  這裏耶和華告訴我們
[00:13:12.600 --> 00:13:14.200]  我們要分別為性
[00:13:14.200 --> 00:13:16.640]  派我們作列國的先知
[00:13:16.640 --> 00:13:22.760]  告訴別人我們是有信仰的一個群體
[00:13:22.760 --> 00:13:25.400]  建立具使命的生命方向
[00:13:25.400 --> 00:13:27.200]  正正是這個意思
[00:13:27.200 --> 00:13:30.200]  今天我們所讀的經文的第二部分
[00:13:30.200 --> 00:13:32.640]  第六節
[00:13:32.640 --> 00:13:36.040]  耶利米的反應是什麼呢
[00:13:36.040 --> 00:13:38.200]  我就說
[00:13:38.200 --> 00:13:40.880]  我有很大的責任放在耶利米身上
[00:13:40.880 --> 00:13:42.520]  你已經是分別為性
[00:13:42.520 --> 00:13:43.240]  和大家一樣
[00:13:43.240 --> 00:13:44.840]  我們一樣分別為性
[00:13:44.840 --> 00:13:46.480]  你要作列國的先知
[00:13:46.480 --> 00:13:49.320]  耶利米第一個反應是什麼呢
[00:13:49.320 --> 00:13:50.120]  唉
[00:13:50.120 --> 00:13:51.560]  這句真是愧形愧姓
[00:13:51.560 --> 00:13:52.840]  可能都是我們
[00:13:52.840 --> 00:13:54.960]  有一些使命來到的時候
[00:13:54.960 --> 00:13:56.720]  牧師叫我們做一些事
[00:13:56.720 --> 00:13:57.520]  幫幫忙的時候
[00:13:57.520 --> 00:13:58.760]  可能我們第一句不是拒絕
[00:13:58.760 --> 00:14:01.360]  第一句就給牧師一個很苦的樣子
[00:14:01.360 --> 00:14:02.880]  唉
[00:14:02.880 --> 00:14:03.560]  不行了
[00:14:03.560 --> 00:14:04.560]  很忙碌
[00:14:04.560 --> 00:14:06.640]  真的快要死了
[00:14:06.640 --> 00:14:07.480]  耶利米說什麼呢
[00:14:07.480 --> 00:14:08.360]  都類似的
[00:14:08.360 --> 00:14:10.360]  主耶和華看
[00:14:10.360 --> 00:14:13.560]  我不知道怎麼說
[00:14:13.560 --> 00:14:15.560]  因為我年輕
[00:14:15.560 --> 00:14:16.840]  據一般的研究
[00:14:16.840 --> 00:14:19.160]  當時耶利米大概二十出頭
[00:14:19.160 --> 00:14:21.320]  或者耶利米心裡的確覺得
[00:14:21.320 --> 00:14:26.000]  這個年紀有什麼可能去列國傳講呢
[00:14:26.000 --> 00:14:27.560]  就算自己肯講
[00:14:27.560 --> 00:14:29.440]  大家想想一個二十歲的小朋友
[00:14:29.440 --> 00:14:31.120]  如果現在有一個二十歲的人
[00:14:31.120 --> 00:14:32.160]  在這裡告訴你
[00:14:32.160 --> 00:14:33.640]  或者講道給你聽
[00:14:33.640 --> 00:14:34.160]  坦白說
[00:14:34.160 --> 00:14:35.480]  有個二十歲的人講道給你聽
[00:14:35.480 --> 00:14:36.040]  你都會覺得
[00:14:36.040 --> 00:14:36.800]  嘩 不是吧
[00:14:36.800 --> 00:14:37.560]  小朋友
[00:14:37.560 --> 00:14:39.960]  我吃鹽多過你吃米
[00:14:39.960 --> 00:14:41.560]  你憑什麼講話給我聽
[00:14:41.560 --> 00:14:43.000]  那個小朋友當然覺得
[00:14:43.000 --> 00:14:44.840]  唉 我還是未必可以的
[00:14:44.840 --> 00:14:47.200]  所以他覺得可能沒有人肯聽他
[00:14:47.200 --> 00:14:49.600]  但是耶和華的答覆很厲害
[00:14:49.600 --> 00:14:50.960]  其實這兩種我覺得很值得看的
[00:14:50.960 --> 00:14:52.000]  很像我們的
[00:14:52.000 --> 00:14:53.680]  唉 很多時候都會叫一聲
[00:14:53.680 --> 00:14:55.960]  唉 帥哥 你真的不行
[00:14:55.960 --> 00:14:56.920]  唉 我很忙
[00:14:56.920 --> 00:14:58.200]  不行 我滿身醉污
[00:14:58.200 --> 00:14:59.160]  不行 我哪裡行
[00:14:59.160 --> 00:15:00.160]  我成績不好
[00:15:00.160 --> 00:15:01.560]  唉 我英文又不好
[00:15:01.560 --> 00:15:02.880]  有時候侍奉都講英文
[00:15:02.880 --> 00:15:03.400]  不知道為什麼
[00:15:03.400 --> 00:15:04.360]  唉 我英文又不好
[00:15:04.360 --> 00:15:05.440]  書又要讀
