
[00:00:00.000 --> 00:00:03.840]  大家看到這張照片時會想起什麼呢?
[00:01:51.120 --> 00:01:53.360]  所以大家都是一個互相禮讓的過程
[00:01:53.360 --> 00:01:57.280]  這個過程其實為什麼會讓呢?
[00:01:57.280 --> 00:02:00.900]  是因為愛,是因為大家都想開心
[00:02:00.900 --> 00:02:06.460]  其實在教會裏面,大家想不想一起都很開心
[00:02:06.460 --> 00:02:10.640]  但教會裏面,正正常常都會發生一些爭拗
[00:02:10.640 --> 00:02:14.920]  爭拗什麼呢?很多事情都會爭拗
[00:02:14.920 --> 00:02:17.280]  我今天想跟大家分享的就是
[00:02:17.280 --> 00:02:19.160]  我們會不會去分辨一下
[00:02:19.160 --> 00:02:22.100]  我們爭拗之前,或者開始爭拗的時候
[00:02:22.100 --> 00:02:27.680]  分辨一下那件事,究竟是真理性一定有黑白的分別的
[00:02:27.680 --> 00:02:31.880]  還是那件事其實是對某些人來說很重要
[00:02:31.880 --> 00:02:36.240]  但對某些人來說其實不是那麼重要,而是沒有對錯的呢?
[00:02:36.240 --> 00:02:37.160]  為什麼這樣說呢?
[00:02:37.160 --> 00:02:41.880]  因為當我們預備這次的講道的時候,學了一個英文字
[00:02:41.880 --> 00:02:43.880]  講道學英文也挺好的,是不是?
[00:02:43.880 --> 00:02:45.280]  你們聽到也可以學一下英文
[00:02:45.280 --> 00:02:51.720]  這個英文字對我來說也挺深奧的,叫做Andy Flora
[00:02:51.720 --> 00:02:54.840]  有不同的讀法,但這個字其實告訴我們
[00:02:54.840 --> 00:02:56.480]  好像是一些無足輕重的事
[00:02:56.480 --> 00:03:00.360]  特別是在基督教教會裏面,他說在基督教教會裏面
[00:03:00.360 --> 00:03:03.640]  在我們的基督信仰裏面,有一些事情
[00:03:03.640 --> 00:03:08.040]  有些事情是可以討論的,可以辯論的
[00:03:08.040 --> 00:03:14.000]  又或者根本是中性的,或者不是一些很基本的信仰
[00:03:14.000 --> 00:03:18.520]  甚至在聖經裏面,沒有特別的去吩咐或者禁止的事
[00:03:18.520 --> 00:03:21.200]  就是說其實是有一個空間
[00:03:21.200 --> 00:03:25.240]  可能有時候我們也習慣了非黑即白
[00:03:25.240 --> 00:03:29.480]  有些事情真的是非黑即白的,但有些事情其實不是的
[00:03:29.480 --> 00:03:32.160]  例如作者他舉了一個例子是什麼呢?
[00:03:32.160 --> 00:03:35.720]  就是教會的地毯,看看漂亮不漂亮?
[00:03:35.720 --> 00:03:38.840]  他轉了第二張,你會繼續回來崇拜嗎?
[00:03:38.840 --> 00:03:42.320]  神的名有沒有被損害?應該也沒有吧?
[00:03:42.320 --> 00:03:46.920]  例如教會的地毯,又或者在什麼時間參加崇拜?
[00:03:46.920 --> 00:03:48.640]  我們現在有六堂的成人崇拜
[00:03:48.640 --> 00:03:52.960]  你參加哪一堂也可以,不要說哪一堂是對還是錯
[00:03:52.960 --> 00:03:59.720]  有些事情其實就是這樣說的,不是錯與對的事
[00:03:59.720 --> 00:04:05.200]  其實這個字提醒我,我們要去學會分辨
[00:04:05.200 --> 00:04:08.440]  什麼是信仰的真理,是有黑有白的
[00:04:08.440 --> 00:04:11.000]  有些什麼其實不是絕對的
[00:04:11.000 --> 00:04:13.120]  如果我們把這兩樣東西混淆了
[00:04:13.120 --> 00:04:17.320]  跟身邊的弟子妹爭論,結果可能會很嚴重
[00:04:17.320 --> 00:04:21.520]  如果我們把一些不是絕對的真理當成真理去爭論
[00:04:21.520 --> 00:04:26.200]  爭論到大家都好像不友善一樣
[00:04:26.200 --> 00:04:28.440]  值不值得呢?我們去想想
[00:04:28.440 --> 00:04:32.640]  或者混淆了,把一些很重要的東西變成不重要
[00:04:32.640 --> 00:04:36.600]  後果一樣這麼嚴重
[00:04:36.600 --> 00:04:40.680]  當我讀神學的時候,有一個詞語我記得在我心裡
[00:04:40.680 --> 00:04:45.800]  叫做Unity in Diversity,就是「和而不同」
[00:04:45.800 --> 00:04:49.760]  我們可能有不同的意見,或者我們有不同的選擇
[00:04:49.760 --> 00:04:56.400]  但是我們要合一,雖然不同,但是要合在一起
[00:04:56.400 --> 00:04:59.600]  難度高不高?也高的
[00:04:59.600 --> 00:05:03.640]  你看看你身邊的弟子妹,是不是跟你很不一樣?
[00:05:03.640 --> 00:05:07.800]  其實是的,正正是上帝做我們的獨特性
[00:05:07.800 --> 00:05:11.640]  這個獨特性其實是幫助我們怎樣更好的去建立教會
[00:05:11.640 --> 00:05:13.840]  而不是去拆毀這個教會
[00:05:13.840 --> 00:05:16.040]  所以我們很希望我們一起同心的尋求
[00:05:16.040 --> 00:05:18.360]  怎樣是Unity in Diversity
[00:05:18.360 --> 00:05:20.760]  我們承認身邊的弟子妹跟我們有點不同
[00:05:20.760 --> 00:05:24.720]  但是我們依然可以彼此的相愛
[00:05:24.720 --> 00:05:29.480]  今天給大家這個講題的題目叫做「為愛棄權」
[00:05:29.480 --> 00:05:31.680]  不知道大家聽到棄權會不會覺得
[00:05:31.680 --> 00:05:36.160]  哎呀,這麼消極的,這麼負面,難道認輸且白棋?
[00:05:36.160 --> 00:05:39.920]  我想說的棄權不是一樣的,我們是為了愛
[00:05:39.920 --> 00:05:46.080]  我鼓勵大家,我們真的有時要放棄一些我們覺得擁有的道理
[00:05:46.080 --> 00:05:50.280]  或者放棄一些權利,甚至自由
[00:05:50.280 --> 00:05:52.160]  不知道你願不願意呢?
[00:05:52.160 --> 00:05:54.600]  我們一起起立,我們預備一首詩歌
[00:05:54.600 --> 00:05:58.680]  去預備我們進入神話語的裏面
[00:05:58.680 --> 00:06:02.520]  選這首歌我都是實踐了這句Unity in Diversity
[00:06:02.520 --> 00:06:07.200]  就是這首歌是我的右校,神學院的右校
[00:06:07.200 --> 00:06:10.960]  兼導神學院的歌來的,作的歌
[00:06:10.960 --> 00:06:14.560]  我是畢業於忠臣的,但是我都很喜歡這首歌
[00:06:14.560 --> 00:06:17.960]  我們可以在不同的裏面彼此的學習,彼此的包容
[00:06:17.960 --> 00:06:21.080]  希望大家都在神的愛的裏面
[00:06:21.080 --> 00:06:24.400]  我們學習怎樣去更新去改變我們自己
[00:06:24.400 --> 00:06:27.480]  我們一起祈禱
[00:06:27.480 --> 00:06:34.640]  親愛的天父,親愛的耶穌,親愛的聖靈,願祢親自臨在我們的中間
[00:06:34.640 --> 00:06:41.680]  親愛的耶穌,我們感謝祢,是因為祢傾出大愛
[00:06:41.680 --> 00:06:46.840]  聖靈求祢在我們的心裏面幫助我們去明白祢的話語
[00:06:46.840 --> 00:06:50.880]  要將祢的話語成為我們生命的亮光
[00:06:50.880 --> 00:06:53.240]  成為更新我們的力量
[00:06:53.240 --> 00:06:58.000]  好讓我們在祢的裏面活得越來越像祢
[00:06:58.000 --> 00:06:59.880]  得祢的喜悅
[00:06:59.880 --> 00:07:02.200]  願主祢親自用來同在
[00:07:02.200 --> 00:07:03.800]  感謝祢聽我們的禱告
[00:07:03.800 --> 00:07:06.960]  奉靠主耶穌基督,得聖的名字祈求
[00:07:06.960 --> 00:07:08.960]  Amen,各位請坐
[00:07:08.960 --> 00:07:17.160]  上一次講羅馬書的時候是何牧師講的
[00:07:17.160 --> 00:07:20.840]  就是羅馬書第十四章一至十二節
[00:07:20.840 --> 00:07:24.640]  裏面提到保羅將羅馬教會的信徒
[00:07:24.640 --> 00:07:28.920]  分成了堅強和軟弱的兩批
[00:07:28.920 --> 00:07:30.200]  怎麼分的呢?
[00:07:30.200 --> 00:07:32.000]  為什麼有兩批人出現了呢?
[00:07:32.000 --> 00:07:35.400]  因為他們對食物和節日
[00:07:35.400 --> 00:07:38.280]  這個問題出現了一些分歧
[00:07:38.280 --> 00:07:40.280]  十四章二到三節裏面講到
[00:07:40.280 --> 00:07:42.600]  有些人信什麼都可以吃
[00:07:42.600 --> 00:07:45.880]  但那些軟弱的只是食材
[00:07:45.880 --> 00:07:47.160]  但他提醒他們
[00:07:47.160 --> 00:07:50.080]  吃的人不可以輕看不吃的人
[00:07:50.080 --> 00:07:53.560]  不吃的人也不可以判斷吃的人
[00:07:53.560 --> 00:07:56.080]  因為神已經接納了他
[00:07:56.080 --> 00:07:57.840]  其實我們是沒有權去判斷
[00:07:57.840 --> 00:08:01.680]  我們身邊的弟兄姊妹
[00:08:01.680 --> 00:08:03.960]  而這次跟著我講的一段經文
[00:08:03.960 --> 00:08:06.200]  是十三節至二十三節
[00:08:06.200 --> 00:08:10.240]  這段經文主要是跟堅強的那一方說的
[00:08:10.240 --> 00:08:13.800]  就是那群認為信什麼都可以吃的
[00:08:13.800 --> 00:08:17.400]  而這群信徒大部分都是外邦信徒
[00:08:17.400 --> 00:08:19.200]  他們沒有猶太教的背景
[00:08:19.200 --> 00:08:20.960]  沒有一些傳統的包袱
[00:08:20.960 --> 00:08:23.040]  他們認為什麼都可以吃
[00:08:23.040 --> 00:08:24.480]  而這段經文有特別之處
[00:08:24.480 --> 00:08:26.360]  就是它有很多重複的字眼
[00:08:26.360 --> 00:08:29.720]  所以把它們分成三個不同的段落
[00:08:29.720 --> 00:08:32.120]  好像一個三文字一樣
[00:08:32.120 --> 00:08:34.120]  第一塊頭尾那兩塊
[00:08:34.120 --> 00:08:36.480]  其實經常提到「半腳石」
[00:08:36.480 --> 00:08:39.040]  或者「跌倒」這些字眼
[00:08:39.040 --> 00:08:41.200]  就是令人失敗了
[00:08:41.200 --> 00:08:44.040]  跌倒了
[00:08:44.040 --> 00:08:46.920]  接著第十四節和二十節
[00:08:46.920 --> 00:08:49.240]  分別說了關於潔淨的問題
[00:08:49.240 --> 00:08:52.240]  潔淨對於在羅馬教會裏面的兩批信徒
[00:08:52.240 --> 00:08:55.080]  其實是一個很大的爭拗點
[00:08:55.080 --> 00:08:57.000]  就是他們認為什麼才是潔淨
[00:08:57.000 --> 00:09:00.960]  是不是要潔淨的東西才可以吃
[00:09:00.960 --> 00:09:05.040]  接著重複的是包括敗壞 毀壞
[00:09:05.040 --> 00:09:06.520]  而敗壞 毀壞是什麼呢
[00:09:06.520 --> 00:09:08.560]  甚至是神的工作
[00:09:08.560 --> 00:09:09.600]  所以這段經文提醒我們
[00:09:09.600 --> 00:09:10.960]  其實有一些行為
[00:09:10.960 --> 00:09:15.280]  原來可以嚴重到令到身邊的弟兄姊妹
[00:09:15.280 --> 00:09:17.760]  在信仰裏面死了
[00:09:17.760 --> 00:09:20.720]  而三文字的頭那塊和最後那塊麵包
[00:09:20.720 --> 00:09:21.440]  都看過了
[00:09:21.440 --> 00:09:25.160]  中間就是我覺得這段經文很重要的
[00:09:25.160 --> 00:09:26.280]  要跟大家說的
[00:09:26.280 --> 00:09:29.600]  就是保羅去鼓勵羅馬信徒
[00:09:29.600 --> 00:09:31.920]  他們要竭力地去追求和平
[00:09:31.920 --> 00:09:34.560]  和彼此造就的事
[00:09:34.560 --> 00:09:37.440]  所以一會兒會跟大家分開三段來分享
[00:09:37.440 --> 00:09:39.680]  第一段就是十三節到十五節
[00:09:39.680 --> 00:09:42.560]  第二段就是二十節到二十三節
[00:09:42.560 --> 00:09:46.120]  中間那段最後才會說
[00:09:46.120 --> 00:09:47.840]  首先看第一段經文
[00:09:47.840 --> 00:09:49.160]  我幫大家寫了一個題目叫做
[00:09:49.160 --> 00:09:54.280]  「不再論斷 要彼此的去接納」
[00:09:54.280 --> 00:09:56.800]  我們一起讀這段經文
[00:09:56.800 --> 00:10:00.240]  「所以我們不可再彼此判斷
[00:10:00.240 --> 00:10:05.240]  寧可決意不給弟兄放置障礙或絆腳石」
[00:10:05.240 --> 00:10:21.800]  「可按照自己的掃墻之心信 行行苦難 若為自己的 隨機人士為自己的 再參考自己的 幾若人情客 只看其憂慮 若為自我若安心民事」
[00:10:21.800 --> 00:10:28.120]  「基督已經為他死 亦不可因你的食物使他敗壞」
[00:10:28.120 --> 00:10:30.040]  保羅其實是承接上一段
[00:10:30.040 --> 00:10:31.880]  其實他要看這封信
[00:10:31.880 --> 00:10:33.520]  其實是羅馬教會的讀者
[00:10:33.520 --> 00:10:36.720]  要他停止彼此判斷
[00:10:36.720 --> 00:10:39.440]  他說「不可再彼此判斷」
[00:10:39.440 --> 00:10:40.560]  其實在上文裡
[00:10:40.560 --> 00:10:43.920]  第三第四節和第十節都提過這個字
[00:10:43.920 --> 00:10:47.520]  正正是羅馬教會裡很多互相判斷
[00:10:47.520 --> 00:10:50.640]  或者我們熟悉的名詞叫做「論斷」
[00:10:50.640 --> 00:10:52.440]  他不斷地論斷
[00:10:52.440 --> 00:10:54.280]  保羅叫他們停止
[00:10:54.280 --> 00:10:57.480]  不可以再論斷
[00:10:57.480 --> 00:10:59.800]  論斷是什麼意思呢
[00:10:59.800 --> 00:11:03.120]  論斷其實是有對與錯
[00:11:03.120 --> 00:11:06.200]  而經文裡提到「我們彼此」
[00:11:06.200 --> 00:11:08.920]  在這句裡其實不只是指一方
[00:11:08.920 --> 00:11:10.480]  是雙方的
[00:11:10.480 --> 00:11:13.680]  你們不可以互相判斷對方
[00:11:13.680 --> 00:11:16.960]  不可以再說你對 我不對
[00:11:16.960 --> 00:11:19.880]  他說要停止
[00:11:19.880 --> 00:11:24.000]  判斷其實只是指人家有什麼可以吃
[00:11:24.000 --> 00:11:25.280]  有什麼不可以吃
[00:11:25.280 --> 00:11:28.200]  有什麼節期要守 有什麼節期不要守
[00:11:28.200 --> 00:11:33.320]  剛才我說的那個字有些東西其實不一定要是這樣
[00:11:33.320 --> 00:11:34.800]  不過在食物上面
[00:11:34.800 --> 00:11:37.720]  有什麼可以吃 有什麼不可以吃
[00:11:37.720 --> 00:11:40.080]  有沒有對與錯的分別
[00:11:40.080 --> 00:11:42.880]  你們覺得有沒有
[00:11:42.880 --> 00:11:44.720]  很難說是吧
[00:11:44.720 --> 00:11:46.800]  如果從健康角度來看
[00:11:46.800 --> 00:11:48.200]  舉個例子
[00:11:48.200 --> 00:11:50.920]  如果一個血糖高的人
[00:11:50.920 --> 00:11:55.840]  他在每一餐裡還吃三大碗白飯的話
[00:11:55.840 --> 00:11:57.960]  醫生和護士就可以告訴他
[00:11:57.960 --> 00:12:00.080]  其實這樣不是很合當
[00:12:00.080 --> 00:12:02.640]  可能對你的身體會造成很大的損害
[00:12:02.640 --> 00:12:04.840]  後果可以很嚴重
[00:12:04.840 --> 00:12:06.160]  從健康角度來看
[00:12:06.160 --> 00:12:09.120]  其實吃什麼都有對與錯的分別
[00:12:09.120 --> 00:12:10.240]  當然你可以吃下去
[00:12:10.240 --> 00:12:12.680]  但是後果你要知道
[00:12:12.680 --> 00:12:15.120]  但是在羅馬教會裡
[00:12:15.120 --> 00:12:18.680]  猶太信徒和外邦信徒最大的爭拗點就是
[00:12:18.680 --> 00:12:20.360]  潔淨這個問題
[00:12:20.360 --> 00:12:25.640]  他們對潔淨有不同的理解
[00:12:25.640 --> 00:12:28.160]  對猶太人來說 食物的規條
[00:12:28.160 --> 00:12:30.680]  就是關注潔淨的問題
[00:12:30.680 --> 00:12:34.280]  食物規條對他們來說就是神的命令
[00:12:34.280 --> 00:12:36.040]  是他們生活的一部分
[00:12:36.040 --> 00:12:38.600]  他們很需要知道
[00:12:38.600 --> 00:12:40.600]  一步步要怎麼去做
[00:12:40.600 --> 00:12:41.600]  猶太人的食物規條
[00:12:41.600 --> 00:12:43.240]  上次拍攝團隊也說過
[00:12:43.240 --> 00:12:46.160]  其實是Kosher
[00:12:46.160 --> 00:12:49.160]  Kosher其實有很多條例 幾百條
[00:12:49.160 --> 00:12:51.000]  舉個例子大家應該記得
[00:12:51.000 --> 00:12:54.760]  他說奶和肉不可以一起吃
[00:12:54.760 --> 00:12:56.200]  我當時也覺得很奇怪
[00:12:56.200 --> 00:13:00.120]  為什麼早餐是沒有奶類的食物
[00:13:00.120 --> 00:13:02.360]  肉和奶是不可以一起吃的
[00:13:02.360 --> 00:13:06.600]  還有豬 大家很喜歡的龍蝦
[00:13:06.600 --> 00:13:08.720]  也是不可以吃的
[00:13:08.720 --> 00:13:12.120]  所以如果你跟一個傳統的猶太信徒去吃飯
[00:13:12.120 --> 00:13:14.360]  桌子上擺滿了這些食物
[00:13:14.360 --> 00:13:16.360]  他就真的什麼都吃不了
[00:13:16.360 --> 00:13:18.520]  直到現在 如果你有留心
[00:13:18.520 --> 00:13:22.840]  有些猶太人的食品上面也有一些標誌
[00:13:22.840 --> 00:13:26.480]  證明那些食品是經過正規的
[00:13:26.480 --> 00:13:29.080]  合格的一些驗證
[00:13:29.080 --> 00:13:31.840]  他們處理的過程確保是潔淨的
[00:13:31.840 --> 00:13:34.960]  沒有將食物混在一起和單獨處理
[00:13:34.960 --> 00:13:36.800]  怎知道單獨處理呢
[00:13:36.800 --> 00:13:37.840]  我找到一張圖
[00:13:37.840 --> 00:13:41.480]  我就發覺 難道猶太人的廚房也是很大
[00:13:41.480 --> 00:13:44.560]  因為有什麼要分開兩樣東西呢
[00:13:44.560 --> 00:13:46.640]  他們的星盤要兩個
[00:13:46.640 --> 00:13:48.480]  雪櫃要分開兩格
[00:13:48.480 --> 00:13:51.520]  所有的器具都要分開兩樣
[00:13:51.520 --> 00:13:54.480]  有一批專門處理奶類的食品
[00:13:54.480 --> 00:13:56.640]  有一批專門處理肉類的
[00:13:56.640 --> 00:13:58.600]  是不可以混在一起的
[00:13:58.600 --> 00:14:01.280]  可能切東西的桌子也是這樣
[00:14:01.280 --> 00:14:03.520]  對他們來說
[00:14:03.520 --> 00:14:05.880]  廚房是不是大家的中心
[00:14:05.880 --> 00:14:07.760]  部分人是吧
[00:14:07.760 --> 00:14:10.400]  他們的廚房也要處理成這樣
[00:14:10.400 --> 00:14:13.760]  可以證明那些規條已經不單單是規條
[00:14:13.760 --> 00:14:18.080]  其實已經融入了他們生活的一部分
[00:14:18.080 --> 00:14:20.280]  要一個人去改變是很難的
[00:14:20.280 --> 00:14:23.200]  就算是一群猶太人他們信了耶穌之後
[00:14:23.200 --> 00:14:25.760]  要一段時間改變他們生活的習慣
[00:14:25.760 --> 00:14:27.280]  其實是很困難的
[00:14:27.280 --> 00:14:29.800]  所以有些人依然未能接受
[00:14:29.800 --> 00:14:31.520]  什麼都可以吃
[00:14:31.520 --> 00:14:34.320]  或者一些規條是不需要守
[00:14:34.320 --> 00:14:36.040]  所以雖然律法沒有寫明
[00:14:36.040 --> 00:14:37.800]  是不可以吃肉的
[00:14:37.800 --> 00:14:41.120]  但有些猶太人是因為怕當時的社會環境
[00:14:41.120 --> 00:14:45.240]  就是怕那些肉有可能是祭祀過一些神明
[00:14:45.240 --> 00:14:47.200]  或者那些肉混在一起
[00:14:47.200 --> 00:14:50.400]  其他的肉去處理他們都不可以吃
[00:14:50.400 --> 00:14:53.240]  所以就索性所有肉都不吃
[00:14:53.240 --> 00:14:59.160]  他們所守的可能比聖經裏面的要求更加高
[00:14:59.160 --> 00:15:03.160]  你說難道有個組員見到組長吃了豬紅之後
[00:15:03.160 --> 00:15:05.960]  他就離開教會嗎
[00:15:05.960 --> 00:15:08.320]  可能對現在我們香港基督徒來說
[00:15:08.320 --> 00:15:11.000]  我們想像不到那個嚴重性
[00:15:11.000 --> 00:15:13.480]  但如果我們去招呼人去吃飯
[00:15:13.480 --> 00:15:15.680]  或者你招呼有機會認識一些猶太教的人
[00:15:15.680 --> 00:15:18.080]  你把一盤豬肉放在桌子上
[00:15:18.080 --> 00:15:20.600]  他就真的什麼都吃不到
[00:15:20.600 --> 00:15:21.880]  保羅在經文裏面提到
[00:15:21.880 --> 00:15:25.280]  他說這樣其實不是憑愛心行事
[00:15:25.280 --> 00:15:29.800]  是因為缺乏了體諒
[00:15:29.800 --> 00:15:31.960]  保羅接著繼續鼓勵我們
[00:15:31.960 --> 00:15:32.840]  他告訴我們
[00:15:32.840 --> 00:15:35.320]  其實我們雖然很清楚
[00:15:35.320 --> 00:15:37.480]  有些東西什麼都可以吃
[00:15:37.480 --> 00:15:39.000]  什麼都是潔淨
[00:15:39.000 --> 00:15:43.520]  但他說如果那些東西令到弟兄憂愁的話
[00:15:43.520 --> 00:15:46.840]  就是成為了他的絆腳石
[00:15:46.840 --> 00:15:48.200]  雖然什麼都可以吃
[00:15:48.200 --> 00:15:50.200]  但如果我們自由吃喝
[00:15:50.200 --> 00:15:54.360]  這件事成為了弟兄憂愁的原因
[00:15:54.360 --> 00:15:56.200]  我們真的要去想一想
[00:15:56.200 --> 00:15:59.280]  他說這樣不是憑愛心行事
[00:15:59.280 --> 00:16:01.400]  我們不可以因為我們的食物
[00:16:01.400 --> 00:16:05.320]  而令到我們的弟兄敗壞
[00:16:05.320 --> 00:16:07.400]  他說敗壞是什麼意思
[00:16:07.400 --> 00:16:12.040]  就是令到他走歪路 爛了
[00:16:12.040 --> 00:16:13.360]  其實真的爛了
[00:16:13.360 --> 00:16:16.160]  他們的信仰好像死了
[00:16:16.160 --> 00:16:19.520]  意思是令他們離開信仰
[00:16:19.520 --> 00:16:21.160]  害不害怕
[00:16:21.160 --> 00:16:24.520]  如果某些行為令到我們身邊的弟兄姊妹跌倒
[00:16:24.520 --> 00:16:26.320]  甚至懷疑這個信仰
[00:16:26.320 --> 00:16:29.240]  其實都是一件很嚴重的事
[00:16:29.240 --> 00:16:30.760]  保羅當時針對的場景
[00:16:30.760 --> 00:16:32.840]  其實真的在教會裏面
[00:16:32.840 --> 00:16:35.000]  不是信和未信的問題
[00:16:35.000 --> 00:16:36.920]  這次是講教會裏面
[00:16:36.920 --> 00:16:39.480]  都是已經信了耶穌的弟兄姊妹
[00:16:39.480 --> 00:16:42.760]  其實在救恩的理解上應該沒有分歧
[00:16:42.760 --> 00:16:44.800]  所以在這裏要處理的問題
[00:16:44.800 --> 00:16:48.880]  其實是相處和生活上協調的問題
[00:16:48.880 --> 00:16:53.000]  特別是那些來自不同背景的弟兄姊妹
[00:16:53.000 --> 00:16:54.600]  我們其實都是的
[00:16:54.600 --> 00:16:58.280]  香港是一個國際大都會
[00:16:58.280 --> 00:17:00.400]  我們在教會裏面遇到的弟兄姊妹
[00:17:00.400 --> 00:17:02.360]  都可能有來自不同的背景
[00:17:02.360 --> 00:17:04.960]  不同的職業 不同的成長
[00:17:04.960 --> 00:17:06.680]  所以我們都要面對同一個問題
[00:17:06.680 --> 00:17:09.840]  就是當我們面對背景不同的弟兄姊妹的時候
[00:17:09.840 --> 00:17:12.200]  我們怎樣相處呢
[00:17:12.200 --> 00:17:14.320]  又或者你可能都試過
[00:17:14.320 --> 00:17:15.880]  教會的弟兄姊妹
[00:17:15.880 --> 00:17:18.720]  有一些行為令你不以為然
[00:17:18.720 --> 00:17:21.160]  覺得「吓 這樣的?」
[00:17:21.160 --> 00:17:22.600]  我們真的要去留心
[00:17:22.600 --> 00:17:25.680]  正如我們對猶太人的食物傳統一樣
[00:17:25.680 --> 00:17:27.200]  我們要多些去了解
[00:17:27.200 --> 00:17:29.920]  他的背景 他的成長
[00:17:29.920 --> 00:17:32.000]  有些我們認為理所當然的事
[00:17:32.000 --> 00:17:35.760]  對其他人來說未必是這樣
[00:17:35.760 --> 00:17:37.160]  在今天我們可能
[00:17:37.160 --> 00:17:39.840]  因為吃些甚麼而爭拗機會
[00:17:39.840 --> 00:17:41.560]  不是很大的
[00:17:41.560 --> 00:17:44.040]  你不會爭拗吃些甚麼是對甚麼是不對
[00:17:44.040 --> 00:17:47.760]  但是吃些甚麼價錢的食物呢
[00:17:47.760 --> 00:17:50.160]  可能有些爭拗
[00:17:50.160 --> 00:17:52.360]  大家有沒有看過那些
[00:17:52.360 --> 00:17:53.840]  白松露 黑松露那些
[00:17:53.840 --> 00:17:57.360]  幾十萬一個都有的
[00:17:57.360 --> 00:17:59.760]  甚麼價錢的食物值不值得這件事
[00:17:59.760 --> 00:18:01.480]  可能比較貼身
[00:18:01.480 --> 00:18:03.000]  我們可能會去想一下
[00:18:03.000 --> 00:18:04.680]  我們小組去哪裏吃飯
[00:18:04.680 --> 00:18:05.640]  去哪間酒樓
[00:18:05.640 --> 00:18:08.760]  去五星級米芝蓮那些
[00:18:08.760 --> 00:18:12.000]  還是去後面街的那幾間茶餐廳呢
[00:18:12.000 --> 00:18:14.960]  其實這就是我們價值觀的取向
[00:18:14.960 --> 00:18:16.360]  我們最近在小組裏面
[00:18:16.360 --> 00:18:20.120]  討論一些比較貼身的生活性問題
[00:18:20.120 --> 00:18:23.120]  我們上星期剛談到一些消費模式
[00:18:23.120 --> 00:18:24.720]  不知道大家的消費模式是怎樣
[00:18:24.720 --> 00:18:27.120]  我們談的時候都覺得很有趣
[00:18:27.120 --> 00:18:29.760]  談到不知為何去了一個位置
[00:18:29.760 --> 00:18:33.840]  大家談到時間和金錢這個問題
[00:18:33.840 --> 00:18:39.120]  你覺得金錢重要還是時間重要呢
[00:18:39.120 --> 00:18:41.840]  去到這個位置是因為我們討論到
[00:18:41.840 --> 00:18:44.640]  你會用多少時間去格價
[00:18:44.640 --> 00:18:46.240]  去買東西的時候
[00:18:46.240 --> 00:18:48.280]  你會不會去A超級市場看完
[00:18:48.280 --> 00:18:49.280]  再去B超級市場
[00:18:49.280 --> 00:18:51.920]  再去C超級市場上網
[00:18:51.920 --> 00:18:54.480]  然後格到最便宜的才買呢
[00:18:54.480 --> 00:18:56.360]  那中間用了多少時間呢
[00:18:56.360 --> 00:18:58.680]  省了多少錢呢
[00:18:58.680 --> 00:19:00.400]  值不值得用這樣的時間呢
[00:19:00.400 --> 00:19:03.600]  又或者你每次出信用卡
[00:19:03.600 --> 00:19:05.720]  或者你平時用信用卡
