
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姐妹,早晨。
[00:06:25.000 --> 00:06:27.000]  所以凡有血氣的,
[00:06:27.000 --> 00:06:30.000]  沒有一個因行律法,
[00:06:30.000 --> 00:06:32.000]  能在神面前清義,
[00:06:32.000 --> 00:06:35.000]  因為律法本是叫人之罪。
[00:06:35.000 --> 00:06:38.000]  原來律法是叫人之罪,
[00:06:38.000 --> 00:06:41.000]  就是我們因為認識這個律法,
[00:06:41.000 --> 00:06:43.000]  我才知道認識到自己,
[00:06:43.000 --> 00:06:46.000]  原來我是會犯這個法的,
[00:06:46.000 --> 00:06:48.000]  就是我們是犯這個罪,
[00:06:48.000 --> 00:06:50.000]  我才知道原來我是這麼貪心的,
[00:06:50.000 --> 00:06:53.000]  就是神要我們不要這麼貪心,
[00:06:53.000 --> 00:06:55.000]  但是我就是這麼貪心,
[00:06:55.000 --> 00:06:57.000]  我才知道原來我有這樣的罪。
[00:06:57.000 --> 00:07:02.000]  令到我們只要在律法面前願意謙卑下來,
[00:07:02.000 --> 00:07:04.000]  我們才會認識自己,
[00:07:04.000 --> 00:07:06.000]  才會認識自己會犯什麼罪,
[00:07:06.000 --> 00:07:08.000]  才會認識自己的性情。
[00:07:08.000 --> 00:07:10.000]  但是不要緊,我們會悔改,
[00:07:10.000 --> 00:07:12.000]  我們願意謙卑下來的時候,
[00:07:12.000 --> 00:07:14.000]  我們就會悔改,
[00:07:14.000 --> 00:07:16.000]  所以律法是給我們知罪,
[00:07:16.000 --> 00:07:18.000]  讓我們認識自己,
[00:07:18.000 --> 00:07:20.000]  認識到自己是有罪,
[00:07:20.000 --> 00:07:22.000]  我們就會悔改。
[00:07:22.000 --> 00:07:24.000]  所以律法是很重要的,
[00:07:24.000 --> 00:07:27.000]  對於當時以色列人來說是一個老師,
[00:07:27.000 --> 00:07:29.000]  甚至乎是一個啟蒙老師,
[00:07:29.000 --> 00:07:31.000]  讓他們知道神的心意是怎樣,
[00:07:31.000 --> 00:07:35.000]  讓他們知道神想我們怎樣去生活,
[00:07:35.000 --> 00:07:38.000]  要過一個聖潔的生活是怎樣做,
[00:07:38.000 --> 00:07:42.000]  怎樣才可以合乎神的心意呢?
[00:07:42.000 --> 00:07:46.000]  律法是幫到以色列人的。
[00:07:46.000 --> 00:07:48.000]  我想問一下,
[00:07:48.000 --> 00:07:52.000]  剛剛在星期三有一個祈禱會,
[00:07:52.000 --> 00:07:55.000]  我們就定了為「聖灰星期三」,
[00:07:55.000 --> 00:07:58.000]  有誰有這個祈禱會?
[00:07:58.000 --> 00:08:00.000]  有不少人。
[00:08:00.000 --> 00:08:04.000]  有些人都知道,
[00:08:04.000 --> 00:08:06.000]  大家會在手上畫十字,
[00:08:06.000 --> 00:08:08.000]  有些人你記不記得,
[00:08:08.000 --> 00:08:11.000]  為什麼要畫十字?
[00:08:11.000 --> 00:08:13.000]  太尷尬了,
[00:08:13.000 --> 00:08:16.000]  免得叫你起床回答。
[00:08:16.000 --> 00:08:19.000]  其實是這樣的,
[00:08:19.000 --> 00:08:22.000]  你本歸於塵土,仍要歸於塵土,
[00:08:22.000 --> 00:08:25.000]  你本是塵土,仍要歸於塵土。
[00:08:25.000 --> 00:08:29.000]  畫十字的時候跟你說了這句話,
[00:08:29.000 --> 00:08:30.000]  為什麼?
[00:08:30.000 --> 00:08:34.000]  就是想你在聖灰星期三定這個日子是什麼呢?
[00:08:34.000 --> 00:08:37.000]  就是在御虎期四十天,
[00:08:37.000 --> 00:08:40.000]  就是耶穌受難的前這四十天,
[00:08:40.000 --> 00:08:43.000]  如果大家在小組裡應該正在流傳
[00:08:43.000 --> 00:08:46.000]  御虎期四十天的靈修錄音分享,
[00:08:46.000 --> 00:08:49.000]  其實第一天就是聖灰日,
[00:08:49.000 --> 00:08:52.000]  這一天做什麼呢?
[00:08:52.000 --> 00:08:54.000]  為什麼是歸於塵土呢?
[00:08:54.000 --> 00:08:57.000]  其實是神和阿當說的這句話,
[00:08:57.000 --> 00:09:00.000]  你是本是塵土,仍要歸於塵土,
[00:09:00.000 --> 00:09:02.000]  就是說我們要謙卑下來,
[00:09:02.000 --> 00:09:04.000]  其實我們本身都是塵土,
[00:09:04.000 --> 00:09:07.000]  我們怎麼可以和神去相比呢?
[00:09:07.000 --> 00:09:10.000]  我們要在神面前去謙卑下來,
[00:09:10.000 --> 00:09:15.000]  接著我們就進入這個御虎期當中。
[00:09:15.000 --> 00:09:18.000]  我又覺得這個為什麼要畫落手呢?
[00:09:18.000 --> 00:09:22.000]  其實你知不知道應該原本畫落哪個地方?
[00:09:22.000 --> 00:09:24.000]  原本畫落額頭的,
[00:09:24.000 --> 00:09:27.000]  不知道星期三如果你九點幾十點在街上,
[00:09:27.000 --> 00:09:30.000]  或者搭地鐵會不會見到有人是
[00:09:30.000 --> 00:09:33.000]  那個額頭畫了十字的,有沒有?
[00:09:33.000 --> 00:09:34.000]  沒什麼吧?
[00:09:34.000 --> 00:09:37.000]  沒人這麼夠膽,所以我們也不是這麼夠膽,
[00:09:37.000 --> 00:09:39.000]  我們也是畫落手而已。
[00:09:39.000 --> 00:09:44.000]  但是我又覺得這個傳統好像有儀式感,
[00:09:44.000 --> 00:09:45.000]  會是怎樣呢?
[00:09:45.000 --> 00:09:48.000]  我們是有儀式感,畫照畫,
[00:09:48.000 --> 00:09:50.000]  但是傳統又畫落額頭,
[00:09:50.000 --> 00:09:53.000]  我們好像有一點點改變當中。
[00:09:53.000 --> 00:09:56.000]  這個改變不知道是否重要,
[00:09:56.000 --> 00:10:01.000]  但是我覺得我們如果沒有流傳聖灰日的意義,
[00:10:01.000 --> 00:10:02.000]  才是最重要的,
[00:10:02.000 --> 00:10:06.000]  聖灰日是要我們去反省檢討什麼呢?
[00:10:06.000 --> 00:10:09.000]  會不會我們再流到下一代,
[00:10:09.000 --> 00:10:11.000]  或者我們五十五週年,
[00:10:11.000 --> 00:10:13.000]  會不會一百週年的時候,
[00:10:13.000 --> 00:10:15.000]  有人問聖灰日是做什麼的?
[00:10:15.000 --> 00:10:16.000]  不知道啊!
[00:10:16.000 --> 00:10:19.000]  為什麼要畫在手上?
[00:10:19.000 --> 00:10:20.000]  不知道啊!
[00:10:20.000 --> 00:10:22.000]  會不會變成這樣呢?
[00:10:22.000 --> 00:10:23.000]  如果是這樣,
[00:10:23.000 --> 00:10:25.000]  我們就會失落了一個傳統,
[00:10:25.000 --> 00:10:28.000]  可能變成了純粹一個儀式感呢?
[00:10:28.000 --> 00:10:31.000]  又想問一下有沒有一些舊人在這裡?
[00:10:31.000 --> 00:10:34.000]  我們以前沙灘是坐木凳的嘛,
[00:10:34.000 --> 00:10:36.000]  一行行的嘛,
[00:10:36.000 --> 00:10:40.000]  有誰經歷過那個時代坐木凳的時代?
[00:10:40.000 --> 00:10:42.000]  都不少啊!
[00:10:42.000 --> 00:10:45.000]  他們是在教會內,
[00:10:45.000 --> 00:10:46.000]  不是年紀大,
[00:10:46.000 --> 00:10:47.000]  你記住啊!
[00:10:47.000 --> 00:10:49.000]  他們是做什麼呢?
[00:10:49.000 --> 00:10:52.000]  我們回來這裡做什麼呢?
[00:10:52.000 --> 00:10:53.000]  在木凳那裡,
[00:10:53.000 --> 00:10:54.000]  之前那裡,
[00:10:54.000 --> 00:10:56.000]  其實如果大家記得了,
[00:10:56.000 --> 00:10:57.000]  木凳那裡,
[00:10:57.000 --> 00:10:58.000]  前面那條坑,
[00:10:58.000 --> 00:11:00.000]  那條坑是裝什麼的?
[00:11:00.000 --> 00:11:03.000]  有聖經啦,
[00:11:03.000 --> 00:11:06.000]  不是放手機的,
[00:11:06.000 --> 00:11:08.000]  你要記住,
[00:11:08.000 --> 00:11:11.000]  當時不是很流行手機的,
[00:11:11.000 --> 00:11:14.000]  這個是放聖經和放一個詩集的,
[00:11:14.000 --> 00:11:17.000]  讓我們可以看聖經和唱詩歌,
[00:11:17.000 --> 00:11:19.000]  20年前左右,
[00:11:19.000 --> 00:11:21.000]  我們就換了這些椅子,
[00:11:21.000 --> 00:11:25.000]  但是為什麼我們都不整個套,
[00:11:25.000 --> 00:11:27.000]  或者繼續放聖經,
[00:11:27.000 --> 00:11:30.000]  或者放一個詩集在前面,
[00:11:30.000 --> 00:11:32.000]  知不知道為什麼?
[00:11:32.000 --> 00:11:33.000]  因為有電話,
[00:11:33.000 --> 00:11:36.000]  都是的,
[00:11:36.000 --> 00:11:37.000]  其實最主要,
[00:11:37.000 --> 00:11:38.000]  因為當時,
[00:11:38.000 --> 00:11:40.000]  其實我想說20多年前,
[00:11:40.000 --> 00:11:42.000]  就未流行用電話,
[00:11:42.000 --> 00:11:45.000]  因為那個電話純粹打出打入,
[00:11:45.000 --> 00:11:47.000]  就是因為這個東西,
[00:11:47.000 --> 00:11:48.000]  就是我們有Power Point,
[00:11:48.000 --> 00:11:50.000]  我們會有些什麼呢?
[00:11:50.000 --> 00:11:51.000]  投影呢,
[00:11:51.000 --> 00:11:53.000]  就會投影字幕,
[00:11:53.000 --> 00:11:54.000]  如果是歌詞,
[00:11:54.000 --> 00:11:56.000]  或者一些訊息在當中,
[00:11:56.000 --> 00:11:58.000]  或者經文在當中,
[00:11:58.000 --> 00:11:59.000]  咦,
[00:11:59.000 --> 00:12:01.000]  有些傳統改了,
[00:12:01.000 --> 00:12:04.000]  就是我們沒有墨守成規,
[00:12:04.000 --> 00:12:06.000]  我們現在前面真的不放聖經,
[00:12:06.000 --> 00:12:08.000]  或者詩集了,
[00:12:08.000 --> 00:12:12.000]  就是會不會當時都會有些人爭取,
[00:12:12.000 --> 00:12:13.000]  不行,
[00:12:13.000 --> 00:12:14.000]  前面當然要放聖經,
[00:12:14.000 --> 00:12:15.000]  一定要放詩集,
[00:12:15.000 --> 00:12:17.000]  但是我們因為生活習慣不同,
[00:12:17.000 --> 00:12:20.000]  我們開始就可以轉變了,
[00:12:20.000 --> 00:12:23.000]  原來有些東西其實是可以轉變的,
[00:12:23.000 --> 00:12:25.000]  好像律法那樣,
[00:12:25.000 --> 00:12:26.000]  但是問題就是,
[00:12:26.000 --> 00:12:30.000]  我們定的那些律法會是怎樣呢?
[00:12:30.000 --> 00:12:35.000]  會不會是繼續去律法原是好的,
[00:12:35.000 --> 00:12:38.000]  令到我們去跟從神,
[00:12:38.000 --> 00:12:41.000]  但是會不會我們會動了一些東西的時候,
[00:12:41.000 --> 00:12:42.000]  就動得很遠,
[00:12:42.000 --> 00:12:44.000]  令到我們沒有再跟隨神,
[00:12:44.000 --> 00:12:47.000]  重點放在另一樣東西上呢?
[00:12:47.000 --> 00:12:48.000]  所以我們都要很小心,
[00:12:48.000 --> 00:12:50.000]  每一項的傳統,
[00:12:50.000 --> 00:12:52.000]  或者每一項的律法,
[00:12:52.000 --> 00:12:54.000]  當我們如果試這個律法,
[00:12:54.000 --> 00:12:56.000]  為一個習慣,
[00:12:56.000 --> 00:12:57.000]  或者遺傳的時候,
[00:12:57.000 --> 00:13:00.000]  我們可能就會忘記了本身的重點,
[00:13:00.000 --> 00:13:02.000]  本身的重點是甚麼呢?
[00:13:02.000 --> 00:13:04.000]  可能例如聖灰日,
[00:13:04.000 --> 00:13:05.000]  我們剛才說,
[00:13:05.000 --> 00:13:08.000]  是要去反思一下自己,
[00:13:08.000 --> 00:13:10.000]  我們知道自己是塵土,
[00:13:10.000 --> 00:13:12.000]  我們知道自己要謙卑下來,
[00:13:12.000 --> 00:13:15.000]  但是我們會不會做了傳統之後,
[00:13:15.000 --> 00:13:17.000]  就忘記了本身要做,
[00:13:17.000 --> 00:13:18.000]  是要反思甚麼呢?
[00:13:18.000 --> 00:13:19.000]  就這樣做了,
[00:13:19.000 --> 00:13:21.000]  畫了十字就算走人呢?
[00:13:21.000 --> 00:13:23.000]  會不會這樣呢?
[00:13:23.000 --> 00:13:27.000]  又說一下律法了,
[00:13:27.000 --> 00:13:28.000]  說到律法,
[00:13:28.000 --> 00:13:30.000]  我想說一下十誡,
[00:13:30.000 --> 00:13:32.000]  十誡裏面的第五誡是甚麼呢?
[00:13:32.000 --> 00:13:35.000]  給大家一些提示,
[00:13:35.000 --> 00:13:39.000]  孝敬父母,
[00:13:39.000 --> 00:13:42.000]  孝敬父母是怎樣的呢?
[00:13:42.000 --> 00:13:44.000]  我們今個世代,
[00:13:44.000 --> 00:13:45.000]  現在這個世代孝敬父母,
[00:13:45.000 --> 00:13:46.000]  通常是怎樣的呢?
[00:13:46.000 --> 00:13:54.000]  給錢,
[00:13:54.000 --> 00:13:56.000]  通常是給家用,
[00:13:56.000 --> 00:13:58.000]  都很普遍,
[00:13:58.000 --> 00:14:00.000]  其實我想說很多東西,
[00:14:00.000 --> 00:14:04.000]  多數就很表達到,
[00:14:04.000 --> 00:14:06.000]  怎樣為之孝順父母,
[00:14:06.000 --> 00:14:07.000]  就是給錢,
[00:14:07.000 --> 00:14:08.000]  這件事呢,
[00:14:08.000 --> 00:14:10.000]  我們又要考慮一下,
[00:14:10.000 --> 00:14:12.000]  會不會我們又落入了,
[00:14:12.000 --> 00:14:14.000]  這個陷阱裏面呢?
[00:14:14.000 --> 00:14:16.000]  變成同等呢?
[00:14:16.000 --> 00:14:19.000]  給錢就等於孝順父母呢?
[00:14:19.000 --> 00:14:21.000]  其實不是的,
[00:14:21.000 --> 00:14:23.000]  但我們會不會好像,
[00:14:23.000 --> 00:14:24.000]  律法主義的時候,
[00:14:24.000 --> 00:14:26.000]  可能就會變成這樣,
[00:14:26.000 --> 00:14:27.000]  以下就是這個例子,
[00:14:27.000 --> 00:14:31.000]  耶穌都有教訓法利塞人的,
[00:14:31.000 --> 00:14:34.000]  他們說這些法利塞人,
[00:14:34.000 --> 00:14:35.000]  他們做甚麼呢?
[00:14:35.000 --> 00:14:37.000]  就是對父母說,
[00:14:37.000 --> 00:14:40.000]  我本身供奉給你,
[00:14:40.000 --> 00:14:42.000]  就已經作了國耳版,
[00:14:42.000 --> 00:14:44.000]  國耳版知不知道是甚麼?
[00:14:44.000 --> 00:14:46.000]  國耳版原來就是說,
[00:14:46.000 --> 00:14:49.000]  供奉給聖殿,
[00:14:49.000 --> 00:14:53.000]  或者是交給教會等於,
[00:14:53.000 --> 00:14:54.000]  那會怎樣呢?
[00:14:54.000 --> 00:14:57.000]  就說我不用再供養父母了,
[00:14:57.000 --> 00:14:58.000]  我們可能會,
[00:14:58.000 --> 00:15:00.000]  又是錢的問題,
[00:15:00.000 --> 00:15:02.000]  我們可能會做了一些東西,
[00:15:02.000 --> 00:15:05.000]  我說為甚麼後敬父母?
[00:15:05.000 --> 00:15:06.000]  我做了,
[00:15:06.000 --> 00:15:07.000]  我做了這個國耳版,
[00:15:07.000 --> 00:15:11.000]  我們奉獻給聖殿或者教會,
[00:15:11.000 --> 00:15:13.000]  那就不用了,
[00:15:13.000 --> 00:15:14.000]  做了我們要的東西,
[00:15:14.000 --> 00:15:17.000]  我們可能會不會定了一些,
[00:15:17.000 --> 00:15:19.000]  另外的一些規則,
[00:15:19.000 --> 00:15:21.000]  令到我們或者另外一些律法,
[00:15:21.000 --> 00:15:24.000]  就變成忘記了我們原本要做的東西呢?
[00:15:24.000 --> 00:15:26.000]  大家還記不記得,
[00:15:26.000 --> 00:15:31.000]  我上一次講到是講甚麼經文?
[00:15:31.000 --> 00:15:34.000]  太尷尬了,
[00:15:34.000 --> 00:15:37.000]  其實昨天吃甚麼大家都未必記得,
[00:15:37.000 --> 00:15:41.000]  其實我是講有一隻動物的,
[00:15:41.000 --> 00:15:43.000]  是關今年事的,
[00:15:43.000 --> 00:15:48.000]  蛇做了些甚麼呢?
[00:15:48.000 --> 00:15:51.000]  牠又改了神的話語,
[00:15:51.000 --> 00:15:53.000]  我們都要小心,
[00:15:53.000 --> 00:15:55.000]  我們會不會都好像法理賽人,
[00:15:55.000 --> 00:15:56.000]  改了一些律法,
[00:15:56.000 --> 00:15:58.000]  或者改了一些規則,
[00:15:58.000 --> 00:16:03.000]  令到我們去原本神要我們要做的東西,
[00:16:03.000 --> 00:16:04.000]  沒有做到呢?
[00:16:04.000 --> 00:16:07.000]  很有可能的,
[00:16:07.000 --> 00:16:09.000]  所以耶穌就罵牠們,
[00:16:09.000 --> 00:16:12.000]  說你們承接了一些遺傳,
[00:16:12.000 --> 00:16:14.000]  廢了神的道,
[00:16:14.000 --> 00:16:16.000]  你是做了一些之前說要做的東西,
[00:16:16.000 --> 00:16:18.000]  但是你的重點錯了,
[00:16:18.000 --> 00:16:19.000]  我們都要小心,
[00:16:19.000 --> 00:16:22.000]  我們剛才講甚麼是孝順父母,
[00:16:22.000 --> 00:16:24.000]  不給錢,給家用,
[00:16:24.000 --> 00:16:26.000]  但其實不是那麼簡單,
[00:16:26.000 --> 00:16:29.000]  孝順父母可能是陪牠聊天,
[00:16:29.000 --> 00:16:31.000]  或者聽牠說話,
[00:16:31.000 --> 00:16:32.000]  或者跟牠喝茶,
[00:16:32.000 --> 00:16:34.000]  其實每個人都不同,
[00:16:34.000 --> 00:16:36.000]  可能牠喜歡喝西茶,
[00:16:36.000 --> 00:16:39.000]  未必喜歡喝中國茶,
[00:16:39.000 --> 00:16:41.000]  所以每個人都不同,
[00:16:41.000 --> 00:16:43.000]  每個情節都不同,
[00:16:43.000 --> 00:16:44.000]  每個環境都不同,
[00:16:44.000 --> 00:16:47.000]  所以我們都要小心,
[00:16:47.000 --> 00:16:50.000]  我們其實怎樣去做孝敬父母呢?
[00:16:50.000 --> 00:16:53.000]  其實不是三言兩語那麼簡單,
[00:16:53.000 --> 00:16:56.000]  或者不是做某一個動作就形容到,
[00:16:56.000 --> 00:16:59.000]  或者我供養父母是給錢牠,
[00:16:59.000 --> 00:17:00.000]  給家用牠,
[00:17:00.000 --> 00:17:02.000]  其實不是一個動作就做到,
[00:17:02.000 --> 00:17:05.000]  其實我想說「恩信清義」都是這樣,
[00:17:05.000 --> 00:17:08.000]  不是簡單一個動作就可以形容到,
[00:17:08.000 --> 00:17:12.000]  所以保羅分析了之後,
[00:17:12.000 --> 00:17:14.000]  他的經驗之談就是,
[00:17:14.000 --> 00:17:18.000]  大家都知道就是不可以憑守律法清義,
[00:17:18.000 --> 00:17:21.000]  就是要信耶穌基督清義,
[00:17:21.000 --> 00:17:26.000]  但是我想說信耶穌基督清義又不是那麼簡單,
[00:17:26.000 --> 00:17:32.000]  不可以單單說我信耶穌就可以了,
[00:17:32.000 --> 00:17:33.000]  為什麼不是?
[00:17:33.000 --> 00:17:34.000]  不是「恩信清義」嗎?
[00:17:34.000 --> 00:17:36.000]  有那麼複雜嗎?
[00:17:36.000 --> 00:17:39.000]  我們又看看有多複雜,
[00:17:39.000 --> 00:17:42.000]  我們剛才都讀過經文,
[00:17:42.000 --> 00:17:45.000]  但是不知道大家再讀一次之後,
[00:17:45.000 --> 00:17:47.000]  會不會覺得很累贅呢?
[00:17:47.000 --> 00:17:49.000]  我們不如再試讀多一次,
[00:17:49.000 --> 00:17:52.000]  加拿大書二章十六節一二三,
[00:17:52.000 --> 00:17:58.000]  「既知道人清義,不是因行律法,乃是因信耶穌基督。
[00:17:58.000 --> 00:18:04.000]  連我們也信了耶穌基督,使我們因信基督清義,
[00:18:04.000 --> 00:18:06.000]  不因行律法清義。
[00:18:06.000 --> 00:18:11.000]  因為凡有血氣的,沒有一人因行律法清義。」
[00:18:11.000 --> 00:18:13.000]  在這裡我覺得,
[00:18:13.000 --> 00:18:15.000]  為什麼好像這麼沉?
[00:18:15.000 --> 00:18:17.000]  其實我知道為什麼,
[00:18:17.000 --> 00:18:22.000]  經常說信耶穌信耶穌信耶穌,重要的事情要說三次,
[00:18:22.000 --> 00:18:24.000]  大家都知道吧?
[00:18:24.000 --> 00:18:26.000]  但是好像太沉了,
[00:18:26.000 --> 00:18:30.000]  例如信耶穌基督,
[00:18:30.000 --> 00:18:32.000]  第二個是信了耶穌基督,
[00:18:32.000 --> 00:18:34.000]  使我們因信基督清義。
