
[00:00:00.000 --> 00:00:03.980]  祈禱奉主耶穌基督的名 阿們
[00:02:34.960 --> 00:02:37.560]  就將他們全家都拘捕
[00:02:37.560 --> 00:02:41.080]  然後他陸陸續續有一些釋放
[00:02:41.080 --> 00:02:44.000]  但是他爸爸也都因為這次的事
[00:02:44.000 --> 00:02:48.320]  大概被人抓了之後大概十幾天之後就去世了
[00:02:48.320 --> 00:02:52.920]  而Carrie Tam Boon和她姐姐Betsy
[00:02:52.920 --> 00:02:57.300]  就是被抓到這個集中營裏面受了很多的酷刑
[00:02:57.300 --> 00:03:01.440]  特別Betsy的身體越來越衰殘
[00:03:01.440 --> 00:03:05.800]  到了1944年就離開
[00:03:05.800 --> 00:03:09.500]  而離開了之後大概十幾天之後
[00:03:09.500 --> 00:03:13.280]  Carrie Tam Boon就獲得釋放
[00:03:13.280 --> 00:03:17.260]  獲得釋放之後其實這件事情都付出很大的代價
[00:03:17.260 --> 00:03:19.640]  整個家族整個家庭
[00:03:19.640 --> 00:03:22.760]  Carrie Tam Boon出獄之後
[00:03:22.760 --> 00:03:31.260]  仍然是做很多幫助社會弱勢的康復
[00:03:31.260 --> 00:03:33.260]  仍然是有益這個社區
[00:03:33.260 --> 00:03:35.660]  並且去到歐美國國
[00:03:35.660 --> 00:03:38.700]  甚至一些極權的國家
[00:03:38.700 --> 00:03:43.380]  譬如去到當時的蘇聯甚至去到中國
[00:03:43.380 --> 00:03:47.600]  就算在集中營的這些經歷
[00:03:47.600 --> 00:03:50.360]  她用基督的愛帶來給人的盼望
[00:03:50.360 --> 00:03:54.660]  這些光輝去和人講解
[00:03:54.660 --> 00:03:58.400]  你會看到Carrie Tam Boon的工作
[00:03:58.400 --> 00:04:03.720]  我想大家都看到她的功績很大
[00:04:03.720 --> 00:04:06.940]  但是所付出的代價都是非常大的
[00:04:06.940 --> 00:04:09.340]  我們有時候想想我們基督徒
[00:04:09.340 --> 00:04:13.500]  其實神給我們的使命都是很大的
[00:04:13.500 --> 00:04:15.500]  也都需要付代價的
[00:04:15.500 --> 00:04:18.060]  我們會不會都覺得這些很有價值的東西
[00:04:18.060 --> 00:04:21.300]  我們願意付出一些的犧牲呢
[00:04:21.300 --> 00:04:23.300]  這個很值得我們看
[00:04:23.300 --> 00:04:29.480]  今天我們看看提摩泰後書最後一段的經文
[00:04:29.480 --> 00:04:32.060]  很值得我們想一想剛才那個故事
[00:04:32.060 --> 00:04:35.200]  其實保羅都是他為了福音的緣故
[00:04:35.200 --> 00:04:39.480]  他付出很大的代價甚至自己去到這個地方
[00:04:39.480 --> 00:04:42.600]  是面對著死亡、監禁
[00:04:42.600 --> 00:04:46.760]  我們會發覺提摩泰後書是一路講
[00:04:46.760 --> 00:04:48.640]  一路的經文都在講
[00:04:48.640 --> 00:04:53.280]  保羅勸勉提摩泰跟隨他去為主受苦
[00:04:53.280 --> 00:04:55.660]  是在傳道的功夫裏面
[00:04:55.660 --> 00:04:58.740]  特別在第四章無論得時不得時
[00:04:58.740 --> 00:05:00.100]  務要傳道
[00:05:00.100 --> 00:05:02.580]  然後就講到他自己的價值觀
[00:05:02.580 --> 00:05:04.320]  很多的教導完了
[00:05:04.320 --> 00:05:07.160]  來到這一段似乎都沒有什麼特別的
[00:05:07.160 --> 00:05:09.160]  再很重要的教導
[00:05:09.160 --> 00:05:11.160]  但是很實際的安排
[00:05:11.160 --> 00:05:12.720]  一些最後的吩咐
[00:05:12.720 --> 00:05:14.540]  但是大家留意這段經文
[00:05:14.540 --> 00:05:16.020]  其實這些的吩咐
[00:05:16.020 --> 00:05:19.700]  正是反映到保羅的教導裏面的實質
[00:05:19.700 --> 00:05:21.080]  怎樣去實踐
[00:05:21.080 --> 00:05:24.760]  這些的安排就會反映到那個心態
[00:05:24.760 --> 00:05:29.100]  保羅他怎樣在這個快要面對死亡的時候
[00:05:29.100 --> 00:05:30.960]  他看重什麼東西
[00:05:30.960 --> 00:05:33.460]  這段經文很值得我們去看
[00:05:33.460 --> 00:05:35.100]  或者我們首先看看
[00:05:35.100 --> 00:05:38.380]  他首先做了一個吩咐
[00:05:38.380 --> 00:05:40.380]  對提摩泰的一些吩咐
[00:05:40.380 --> 00:05:44.040]  在第九節到第十五節的經文裏面
[00:05:44.040 --> 00:05:46.320]  他主要提了四個吩咐
[00:05:46.320 --> 00:05:49.680]  這個吩咐有些是講到怎樣安排
[00:05:49.680 --> 00:05:54.080]  一些報道工作的時工的安排
[00:05:54.080 --> 00:05:57.980]  有些是個人的需要
[00:05:57.980 --> 00:06:03.140]  還有最後一個叫提摩泰小心
[00:06:03.140 --> 00:06:05.140]  或者我們逐個去看
[00:06:05.140 --> 00:06:07.140]  第九節到十五節就講了
[00:06:07.140 --> 00:06:12.620]  首先我們先看看那兩個的命令
[00:06:12.620 --> 00:06:14.140]  第一個命令在第九節
[00:06:14.140 --> 00:06:16.540]  他說你要趕緊到我這裏來
[00:06:16.540 --> 00:06:18.720]  來到這裏很趕的
[00:06:18.720 --> 00:06:20.960]  然後我們會看到二十一節就說
[00:06:20.960 --> 00:06:24.900]  你要趕緊在冬天以前到我這裏來
[00:06:24.900 --> 00:06:29.420]  簡單來說保羅要提摩泰快點去到他那裏
[00:06:29.420 --> 00:06:33.420]  還有在冬天之前
[00:06:33.420 --> 00:06:34.420]  我們知道
[00:06:34.420 --> 00:06:37.860]  或者當時的地歷我們了解一點
[00:06:37.860 --> 00:06:41.000]  我們看看地圖
[00:06:41.000 --> 00:06:43.000]  我們看到這個簡單
[00:06:43.000 --> 00:06:48.280]  當時羅馬帝國裏面管轄的範圍
[00:06:48.280 --> 00:06:49.780]  類似這些地方
[00:06:49.780 --> 00:06:52.980]  也可以看到中東
[00:06:52.980 --> 00:06:56.580]  簡單來說如果中東再延伸去
[00:06:56.580 --> 00:07:01.060]  大家如果看西邊
[00:07:01.060 --> 00:07:04.820]  去到這個地方再上去就是歐洲東歐
[00:07:04.820 --> 00:07:06.820]  然後下面就是非洲
[00:07:06.820 --> 00:07:08.180]  這個大家都會很熟
[00:07:08.180 --> 00:07:10.720]  保羅的行程簡單就是這樣的
[00:07:10.720 --> 00:07:15.500]  他本身就是由安提阿那裏出發
[00:07:15.500 --> 00:07:17.500]  因為他是猶太人
[00:07:17.500 --> 00:07:19.500]  然後去到耶路撒冷的地方
[00:07:19.500 --> 00:07:22.000]  然後去到安提阿的地方
[00:07:22.000 --> 00:07:26.120]  他在那裏有個教會
[00:07:26.120 --> 00:07:28.120]  然後他就開始去旅遊報道
[00:07:28.120 --> 00:07:31.120]  我們發覺主要的地域有地中海
[00:07:31.120 --> 00:07:34.120]  大家看到其中有個塞浦路斯的島
[00:07:34.120 --> 00:07:37.120]  他的行程主要是先去了塞浦路斯
[00:07:37.120 --> 00:07:42.520]  然後用水路去到中東的西端
[00:07:42.520 --> 00:07:45.320]  我們說這些加拉太省的地方
[00:07:45.320 --> 00:07:46.320]  上到去
[00:07:46.320 --> 00:07:49.520]  然後你發覺再去到歐洲的地方
[00:07:49.520 --> 00:07:53.020]  然後最後去到羅馬
[00:07:53.020 --> 00:07:56.520]  但是我們留意我們今天看的經文
[00:07:56.520 --> 00:08:00.020]  保羅已經在羅馬被監禁
[00:08:00.020 --> 00:08:05.220]  我們知道保羅有三次這樣的報道
[00:08:05.220 --> 00:08:06.220]  不同的地方
[00:08:06.220 --> 00:08:08.020]  完了三次之後
[00:08:08.020 --> 00:08:15.520]  他首先第一次在主後61至62年
[00:08:15.520 --> 00:08:16.720]  就在羅馬那裏坐牢
[00:08:16.720 --> 00:08:18.220]  這是第一次坐牢
[00:08:18.220 --> 00:08:19.720]  這次我們不是說第一次
[00:08:19.720 --> 00:08:23.220]  是說第二次主後67年的時候
[00:08:23.220 --> 00:08:26.520]  差不多他人生的旅程最後的階段
[00:08:26.520 --> 00:08:28.020]  我們是說這個時間
[00:08:28.020 --> 00:08:35.020]  這個時間如果保羅就叫提摩泰去
[00:08:35.020 --> 00:08:37.020]  提摩泰就在現在的
[00:08:37.020 --> 00:08:39.020]  如果我們看下去
[00:08:39.020 --> 00:08:42.020]  就是我們先去這些地方
[00:08:42.020 --> 00:08:44.020]  然後我們才去
[00:08:44.020 --> 00:08:47.020]  是在以弗所的地方來的
[00:08:47.020 --> 00:08:49.020]  提摩泰當時在以弗所的地方
[00:08:49.020 --> 00:08:52.020]  你想想如果他由以弗所去到羅馬
[00:08:52.020 --> 00:08:55.020]  是經過大概要六個月的時間
[00:08:55.020 --> 00:08:57.020]  他的行程大概是怎樣呢
[00:08:57.020 --> 00:09:02.020]  他會去到帖薩雷尼加那一帶
[00:09:02.020 --> 00:09:03.020]  就是馬其頓那一帶
[00:09:03.020 --> 00:09:04.520]  去到歐洲的地方
[00:09:04.520 --> 00:09:10.020]  然後再去到達瑪泰那個地方
[00:09:10.020 --> 00:09:11.020]  那個範圍
[00:09:11.020 --> 00:09:21.020]  再由水路經過亞底亞海去到羅馬
[00:09:21.020 --> 00:09:23.020]  大家會看到他由陸路到水路
[00:09:23.020 --> 00:09:25.020]  大概是六個月的時間
[00:09:25.020 --> 00:09:29.020]  還有加上你要趕在冬季那邊去
[00:09:29.020 --> 00:09:33.020]  因為冬季那些水路很險要
[00:09:33.020 --> 00:09:35.020]  所以就不開船的
[00:09:35.020 --> 00:09:37.020]  所以在冬季是11月
[00:09:37.020 --> 00:09:40.520]  去到明年的3月是不會開船的
[00:09:40.520 --> 00:09:42.020]  所以如果他要去
[00:09:42.020 --> 00:09:44.020]  之前之後其實都不是很太平的
[00:09:44.020 --> 00:09:46.020]  所以他要趕緊去
[00:09:46.020 --> 00:09:47.020]  你想想如果這樣去計算
[00:09:47.020 --> 00:09:49.020]  他差不多要預早
[00:09:49.020 --> 00:09:54.020]  至少六個月以上去出發的
[00:09:54.020 --> 00:09:57.020]  所以保羅就快點快點來
[00:09:57.020 --> 00:09:58.020]  還有就是說
[00:09:58.020 --> 00:10:00.020]  保羅都生死未卜
[00:10:00.020 --> 00:10:02.020]  他都不知道什麼時候要面對處決的
[00:10:02.020 --> 00:10:03.020]  這件事
[00:10:03.020 --> 00:10:04.020]  所以這樣的情況
[00:10:04.020 --> 00:10:05.020]  你快點來
[00:10:05.020 --> 00:10:08.020]  那個很鄭重
[00:10:08.020 --> 00:10:10.020]  原因在哪裡呢
[00:10:10.020 --> 00:10:12.020]  或者我們看看
[00:10:12.020 --> 00:10:14.020]  這裡就說到
[00:10:14.020 --> 00:10:17.020]  他說因為底瑪貪愛嚴根的世界
[00:10:17.020 --> 00:10:21.020]  已經離棄我往帖薩萊加去了
[00:10:21.020 --> 00:10:22.020]  如果我們大家看
[00:10:22.020 --> 00:10:24.020]  帖薩萊加就在那裡
[00:10:24.020 --> 00:10:27.020]  他本來就在羅馬那裡
[00:10:27.020 --> 00:10:31.020]  現在就去了這個帖薩萊加這個地方
[00:10:31.020 --> 00:10:33.020]  你會知道
[00:10:33.020 --> 00:10:34.020]  有些色情學者說
[00:10:34.020 --> 00:10:37.020]  可能是他的家鄉
[00:10:37.020 --> 00:10:39.020]  如果這麼嚴峻的
[00:10:39.020 --> 00:10:42.020]  第一次的羅馬的坐牢
[00:10:42.020 --> 00:10:44.020]  是比較簡單一點的
[00:10:44.020 --> 00:10:45.020]  不是這麼嚴厲的
[00:10:45.020 --> 00:10:47.020]  保羅可以自己租一個地方
[00:10:47.020 --> 00:10:50.020]  然後有些軍兵去看著他
[00:10:50.020 --> 00:10:51.020]  這樣看守他
[00:10:51.020 --> 00:10:52.020]  有些軟禁式的
[00:10:52.020 --> 00:10:53.020]  這個就不是了
[00:10:53.020 --> 00:10:58.020]  這個就是直接坐在羅馬的官府
[00:10:58.020 --> 00:11:01.020]  那個監牢裡面去坐牢
[00:11:01.020 --> 00:11:03.020]  並且那個時間
[00:11:03.020 --> 00:11:09.020]  開始對基督徒很大的一個迫害
[00:11:09.020 --> 00:11:11.020]  所以在這個情況
[00:11:11.020 --> 00:11:12.020]  我們會明白
[00:11:12.020 --> 00:11:15.020]  底瑪要離開是容易理解的
[00:11:15.020 --> 00:11:17.020]  但是這個時間離開保羅
[00:11:17.020 --> 00:11:20.020]  就令到保羅非常之傷痛
[00:11:20.020 --> 00:11:21.020]  你看這裡說
[00:11:21.020 --> 00:11:22.020]  他已經離棄我
[00:11:22.020 --> 00:11:24.020]  是一個很強的字眼
[00:11:24.020 --> 00:11:26.020]  直接不理他
[00:11:26.020 --> 00:11:28.020]  或者我們暫時看到這個地圖
[00:11:28.020 --> 00:11:30.020]  先看到這裡
[00:11:30.020 --> 00:11:33.020]  那個警方就是這麼簡單
[00:11:33.020 --> 00:11:34.020]  就是說
[00:11:34.020 --> 00:11:38.020]  保羅面對生死的危急
[00:11:38.020 --> 00:11:39.020]  他面對這樣
[00:11:39.020 --> 00:11:41.020]  而一個一個離開他
[00:11:41.020 --> 00:11:46.020]  這個底瑪貪愛這個世界
[00:11:46.020 --> 00:11:48.020]  我想很明顯了
[00:11:48.020 --> 00:11:51.020]  第一我先避開這個大難
[00:11:51.020 --> 00:11:53.020]  因為保羅被人抓了
[00:11:53.020 --> 00:11:54.020]  如果我跟他這麼親近的時候
[00:11:54.020 --> 00:11:56.020]  我都要坐牢
[00:11:56.020 --> 00:11:58.020]  面受危難的時候
[00:11:58.020 --> 00:11:59.020]  快點走
[00:11:59.020 --> 00:12:01.020]  第二就是說
[00:12:01.020 --> 00:12:02.020]  其實底瑪
[00:12:02.020 --> 00:12:06.020]  如果我們看回其他的書信的時候
[00:12:06.020 --> 00:12:08.020]  在第一次保羅坐牢的時候
[00:12:08.020 --> 00:12:09.020]  其實都有提到他
[00:12:09.020 --> 00:12:13.020]  在哥羅西書和菲利門書
[00:12:13.020 --> 00:12:16.020]  都是第一次監獄裡面的書信
[00:12:16.020 --> 00:12:18.020]  有提到底瑪這個人
[00:12:18.020 --> 00:12:21.020]  提到他是保羅的同工
[00:12:21.020 --> 00:12:24.020]  並且是跟保羅一起的
[00:12:24.020 --> 00:12:29.020]  寫信去的地點的教會問候
[00:12:29.020 --> 00:12:30.020]  換言之
[00:12:30.020 --> 00:12:34.020]  底瑪本來是一個非常有心的傳道人
[00:12:34.020 --> 00:12:36.020]  跟保羅一起去同工的
[00:12:36.020 --> 00:12:38.020]  但是來到這個地方
[00:12:38.020 --> 00:12:39.020]  他走了
[00:12:39.020 --> 00:12:41.020]  他貪愛世界
[00:12:41.020 --> 00:12:42.020]  特別強調
[00:12:42.020 --> 00:12:43.020]  不只是世界
[00:12:43.020 --> 00:12:44.020]  今生的世界
[00:12:44.020 --> 00:12:46.020]  聖經裡面提到今生的世界
[00:12:46.020 --> 00:12:47.020]  就是什麼
[00:12:47.020 --> 00:12:48.020]  安逸
[00:12:48.020 --> 00:12:51.020]  我們集中的地方
[00:12:51.020 --> 00:12:54.020]  是在我們自己的生活享受
[00:12:54.020 --> 00:12:56.020]  建立自己的生活
[00:12:56.020 --> 00:12:59.020]  整個人的方向擺了
[00:12:59.020 --> 00:13:00.020]  走了
[00:13:00.020 --> 00:13:01.020]  以前很熱心
[00:13:01.020 --> 00:13:03.020]  現在不再這樣了
[00:13:03.020 --> 00:13:07.020]  所謂這個世界都很多淹污
[00:13:07.020 --> 00:13:08.020]  開始出來做工的時候
[00:13:08.020 --> 00:13:10.020]  可能很有壯志
[00:13:10.020 --> 00:13:12.020]  但是慢慢慢慢
[00:13:12.020 --> 00:13:14.020]  我們會變成世人一樣
[00:13:14.020 --> 00:13:15.020]  我們貪愛世界
[00:13:15.020 --> 00:13:16.020]  建立自己的王國
[00:13:16.020 --> 00:13:19.020]  建立自己的財力、勢力
[00:13:19.020 --> 00:13:21.020]  如果在基督徒裡面說
[00:13:21.020 --> 00:13:22.020]  可能在教會
[00:13:22.020 --> 00:13:25.020]  都有段時間很熱心的
[00:13:25.020 --> 00:13:26.020]  但是後來
[00:13:26.020 --> 00:13:28.020]  用不著這樣
[00:13:28.020 --> 00:13:29.020]  我不如就這樣算了
[00:13:29.020 --> 00:13:32.020]  寶寶通通回來教會就算了
[00:13:32.020 --> 00:13:34.020]  沒有在神的角度裡面
[00:13:34.020 --> 00:13:36.020]  看到那個價值
[00:13:36.020 --> 00:13:38.020]  反而慢慢凋淡
[00:13:38.020 --> 00:13:42.020]  變成好像溫水的青蛙一樣
[00:13:42.020 --> 00:13:44.020]  慢慢被這個世界淹沒
[00:13:44.020 --> 00:13:48.020]  慢慢變成沒有生命的力量
[00:13:48.020 --> 00:13:49.020]  就是這樣
[00:13:49.020 --> 00:13:51.020]  如果我們這樣看的時候
[00:13:51.020 --> 00:13:53.020]  保羅是非常之可惜的
[00:13:53.020 --> 00:13:54.020]  很失望
[00:13:54.020 --> 00:13:56.020]  看到底馬離開
[00:13:56.020 --> 00:13:59.020]  接著我們再看另外一個人物
[00:13:59.020 --> 00:14:00.020]  這裡就說
[00:14:00.020 --> 00:14:03.020]  他叫提摩泰帶他來
[00:14:03.020 --> 00:14:04.020]  帶他來
[00:14:04.020 --> 00:14:06.020]  他的崗位是誰負責?
[00:14:06.020 --> 00:14:09.020]  我們再看第十二節
[00:14:09.020 --> 00:14:11.020]  他說我以打發推基古
[00:14:11.020 --> 00:14:13.020]  往以不所去
[00:14:13.020 --> 00:14:14.020]  在那裡
[00:14:14.020 --> 00:14:15.020]  你不用緊張
[00:14:15.020 --> 00:14:17.020]  提摩泰你可以來
[00:14:17.020 --> 00:14:20.020]  這位可以幫忙
[00:14:20.020 --> 00:14:24.020]  以至提摩泰可以安心的來到
[00:14:24.020 --> 00:14:27.020]  還有第二個命令
[00:14:27.020 --> 00:14:29.020]  第二個命令在十一節
[00:14:29.020 --> 00:14:31.020]  只有路加在我這裡
[00:14:31.020 --> 00:14:34.020]  你來的時候把馬可帶來
[00:14:34.020 --> 00:14:36.020]  這個就是要把馬可帶來
[00:14:36.020 --> 00:14:37.020]  這個是命令
[00:14:37.020 --> 00:14:39.020]  這個馬可的人
[00:14:39.020 --> 00:14:41.020]  他怎樣注釋?
[00:14:41.020 --> 00:14:44.020]  他說因為他在服侍主於我有益
[00:14:44.020 --> 00:14:46.020]  我又想看看這個人物
[00:14:46.020 --> 00:14:49.020]  剛才我們提了底馬離開了
[00:14:49.020 --> 00:14:52.020]  這位保羅叫他來
[00:14:52.020 --> 00:14:53.020]  很看重他
[00:14:53.020 --> 00:14:57.020]  如果我們看回馬可的經歷
[00:14:57.020 --> 00:14:59.020]  很多人物你們會看到
[00:14:59.020 --> 00:15:01.020]  我們可以留意一下
[00:15:01.020 --> 00:15:03.020]  在《少林寺傳》提到他
[00:15:03.020 --> 00:15:05.020]  在第十二章的時候
[00:15:05.020 --> 00:15:08.020]  說到有一間家庭教會
[00:15:08.020 --> 00:15:11.020]  其實就是馬可的媽媽負責的
[00:15:11.020 --> 00:15:13.020]  他是領袖
[00:15:13.020 --> 00:15:16.020]  當時記載彼得被捉了
[00:15:16.020 --> 00:15:18.020]  信徒聚在一起一次禱告
[00:15:18.020 --> 00:15:20.020]  為了彼得禱告
[00:15:20.020 --> 00:15:22.020]  大家可能有些印象
[00:15:22.020 --> 00:15:27.020]  他年輕的時候已經是受到家庭的感染
[00:15:27.020 --> 00:15:30.020]  他也是一個很信主的信徒
[00:15:30.020 --> 00:15:32.020]  去到十二章尾
[00:15:32.020 --> 00:15:33.020]  最後結束的時候
[00:15:33.020 --> 00:15:35.020]  十二章就說到
[00:15:35.020 --> 00:15:38.020]  他和彼得和巴拿巴
[00:15:38.020 --> 00:15:41.020]  一起帶了他出去做旅遊報道
[00:15:41.020 --> 00:15:43.020]  於是第一次旅遊報道
[00:15:43.020 --> 00:15:44.020]  他有份的
[00:15:44.020 --> 00:15:46.020]  這個年輕的小伙子
[00:15:46.020 --> 00:15:49.020]  如果我們再看回地圖
[00:15:49.020 --> 00:15:51.020]  我們看看地圖
[00:15:51.020 --> 00:15:55.020]  如果我們看回地圖
[00:15:55.020 --> 00:15:57.020]  我們就會看到
[00:15:57.020 --> 00:15:59.020]  如果出發的時候
[00:15:59.020 --> 00:16:03.020]  他先去塞浦路斯
[00:16:03.020 --> 00:16:05.020]  我們剛才提過
[00:16:05.020 --> 00:16:07.020]  他就會上去
[00:16:07.020 --> 00:16:11.020]  就是我們說的加拉泰省的地方
[00:16:11.020 --> 00:16:13.020]  上去的時候
[00:16:13.020 --> 00:16:14.020]  他就去到
[00:16:14.020 --> 00:16:15.020]  承經記載
[00:16:15.020 --> 00:16:16.020]  在第十五章
[00:16:16.020 --> 00:16:17.020]  史萊恆傳十五章
[00:16:17.020 --> 00:16:21.020]  去到蓬菲利亞的地方
[00:16:21.020 --> 00:16:23.020]  去到別家的地方
[00:16:23.020 --> 00:16:25.020]  剛剛上岸
[00:16:25.020 --> 00:16:28.020]  面對很多險要的山區
[00:16:28.020 --> 00:16:29.020]  等等這些地方
[00:16:29.020 --> 00:16:31.020]  他就打退堂鼓了
[00:16:31.020 --> 00:16:33.020]  於是就離開了
[00:16:33.020 --> 00:16:37.020]  你看到保羅看著這個年輕人
[00:16:37.020 --> 00:16:38.020]  很膽小
[00:16:38.020 --> 00:16:39.020]  沒什麼用
[00:16:39.020 --> 00:16:40.020]  類似
[00:16:40.020 --> 00:16:41.020]  如果和他一起去
[00:16:41.020 --> 00:16:42.020]  就搞亂了行程
[00:16:42.020 --> 00:16:44.020]  於是在第十五章
[00:16:44.020 --> 00:16:48.020]  我們就看到
[00:16:48.020 --> 00:16:51.020]  保羅和提摩泰
[00:16:51.020 --> 00:16:54.020]  沒有提摩泰
[00:16:54.020 --> 00:16:55.020]  保羅和巴拿巴
[00:16:55.020 --> 00:16:56.020]  本來一起去
[00:16:56.020 --> 00:16:58.020]  第一次旅遊報道完結之後
[00:16:58.020 --> 00:17:00.020]  第二次巴拿巴還想
[00:17:00.020 --> 00:17:01.020]  帶上馬可
[00:17:01.020 --> 00:17:02.020]  保羅說不行
[00:17:02.020 --> 00:17:04.020]  這個人是類似的
[00:17:04.020 --> 00:17:06.020]  不可以讓他參加這個隊伍
[00:17:06.020 --> 00:17:08.020]  於是就拒絕了他
[00:17:08.020 --> 00:17:09.020]  就是這樣
[00:17:09.020 --> 00:17:10.020]  這個年輕人就是這樣
[00:17:10.020 --> 00:17:11.020]  但是我們看到
[00:17:11.020 --> 00:17:13.020]  馬可這個字再出現
[00:17:13.020 --> 00:17:14.020]  就在哪裡呢
[00:17:14.020 --> 00:17:17.020]  就是再在他第一次入獄
[00:17:17.020 --> 00:17:19.020]  這個羅馬的獄中裡面
[00:17:19.020 --> 00:17:20.020]  又寫了一些信
[00:17:20.020 --> 00:17:23.020]  提到這個馬可是他的同工
[00:17:23.020 --> 00:17:25.020]  他也是這個時候
[00:17:25.020 --> 00:17:27.020]  是保羅和他一起
[00:17:27.020 --> 00:17:29.020]  到他第二次入獄的時候
[00:17:29.020 --> 00:17:30.020]  他就這樣去描寫他
[00:17:30.020 --> 00:17:33.020]  他說馬可
[00:17:33.020 --> 00:17:36.020]  這個是因為他在服事上
[00:17:36.020 --> 00:17:38.020]  於我有益
[00:17:38.020 --> 00:17:40.020]  整個人生命被神去改變
[00:17:40.020 --> 00:17:44.020]  他可能仍然是一個膽怯的人
[00:17:44.020 --> 00:17:46.020]  但是他看到
[00:17:46.020 --> 00:17:49.020]  這個神去建立他的生命
[00:17:49.020 --> 00:17:51.020]  他願意再次投身
[00:17:51.020 --> 00:17:53.020]  在這個工作上
[00:17:53.020 --> 00:17:54.020]  他看到
[00:17:54.020 --> 00:17:55.020]  沒錯我是弱小
[00:17:55.020 --> 00:17:57.020]  但是神可以
[00:17:57.020 --> 00:17:59.020]  我可以參與這件工作
[00:17:59.020 --> 00:18:02.020]  所以問題不是我們力量有多少
[00:18:02.020 --> 00:18:03.020]  而是神
[00:18:03.020 --> 00:18:04.020]  我們願意投身的時候
[00:18:04.020 --> 00:18:05.020]  神就會使用我們
[00:18:05.020 --> 00:18:08.020]  而保羅也很接納到馬可
[00:18:08.020 --> 00:18:10.020]  認為非常重要
[00:18:10.020 --> 00:18:11.020]  我們會看到
[00:18:11.020 --> 00:18:18.020]  馬可成為一個很好的精兵
[00:18:18.020 --> 00:18:19.020]  在這個時候
[00:18:19.020 --> 00:18:21.020]  他有一個信念
[00:18:21.020 --> 00:18:23.020]  剛剛和底馬相反
[00:18:23.020 --> 00:18:25.020]  底馬就是貪愛世界
[00:18:25.020 --> 00:18:28.020]  但是如果我們看到
[00:18:28.020 --> 00:18:32.020]  保羅看到永恆的眼界
[00:18:32.020 --> 00:18:35.020]  福音的重要
[00:18:35.020 --> 00:18:37.020]  會帶來很大的祝福
[00:18:37.020 --> 00:18:39.020]  就好像第八節
[00:18:39.020 --> 00:18:40.020]  保羅也提到
[00:18:40.020 --> 00:18:44.020]  將來有公義審判我主導的那一天
[00:18:44.020 --> 00:18:45.020]  要賜給我的
[00:18:45.020 --> 00:18:46.020]  不但賜給我
[00:18:46.020 --> 00:18:49.020]  也賜給凡愛無他顯然的人
[00:18:49.020 --> 00:18:50.020]  愛無顯然
[00:18:50.020 --> 00:18:52.020]  愛無這個字
[00:18:52.020 --> 00:18:55.020]  就是底馬貪愛世界這個字
[00:18:55.020 --> 00:18:58.020]  意思就是說
[00:18:58.020 --> 00:19:02.020]  底馬和馬可的價值觀完全相反
[00:19:02.020 --> 00:19:05.020]  一個看到神榮耀顯現的時候
[00:19:05.020 --> 00:19:08.020]  他所得到的寶貴的福祿
[00:19:08.020 --> 00:19:09.020]  寶貴的賞賜
[00:19:09.020 --> 00:19:11.020]  而底馬只看到今生
[00:19:11.020 --> 00:19:12.020]  各位姐妹
