
[00:00:00.000 --> 00:00:01.400]  大英姊妹,你好
[00:04:04.960 --> 00:04:05.600]  跟大家說
[00:04:05.600 --> 00:04:08.560]  祝福你活得精彩
[00:04:08.560 --> 00:04:09.840]  問題來了
[00:04:09.840 --> 00:04:10.520]  問題呢
[00:04:10.520 --> 00:04:13.440]  今天我們是在看主題經文
[00:04:13.440 --> 00:04:16.040]  為什麼在聖經裡面
[00:04:16.040 --> 00:04:17.960]  耶穌基督就會跟我們說
[00:04:17.960 --> 00:04:19.360]  人若贊得全世界
[00:04:19.360 --> 00:04:21.000]  賠上自己的生命
[00:04:21.000 --> 00:04:22.480]  有什麼益處呢
[00:04:22.480 --> 00:04:23.800]  人還能拿
[00:04:23.800 --> 00:04:25.920]  什麼換生命呢
[00:04:25.920 --> 00:04:27.600]  好像覺得這個世界
[00:04:27.600 --> 00:04:28.640]  這個生活
[00:04:28.640 --> 00:04:29.560]  這個生命
[00:04:29.560 --> 00:04:31.000]  是不是信了主的時候
[00:04:31.000 --> 00:04:32.280]  就是不重要呢
[00:04:32.280 --> 00:04:33.760]  沒有意義的呢
[00:04:33.760 --> 00:04:35.520]  今天我們在這個課題裡面
[00:04:35.520 --> 00:04:37.200]  來都是去釐清一下
[00:04:37.200 --> 00:04:39.160]  好讓我們自己的定位
[00:04:39.160 --> 00:04:41.000]  能夠更加的清晰
[00:04:41.000 --> 00:04:42.520]  不知道大家怎麼去看生命
[00:04:42.520 --> 00:04:44.440]  當然有氣頭的
[00:04:44.440 --> 00:04:45.440]  當然有生命
[00:04:45.440 --> 00:04:46.640]  死了就沒有生命
[00:04:46.640 --> 00:04:48.480]  所以有些人就很著重
[00:04:48.480 --> 00:04:49.200]  健康
[00:04:49.200 --> 00:04:51.280]  長壽這個課題的
[00:04:51.280 --> 00:04:54.840]  不過大家心水清都知道
[00:04:54.840 --> 00:04:57.840]  健康不一定長壽的
[00:04:57.840 --> 00:04:58.840]  是不是
[00:04:58.840 --> 00:05:00.640]  長壽的呢
[00:05:00.640 --> 00:05:02.480]  又不是一定健康的
[00:05:02.480 --> 00:05:04.560]  所以說定位的時候
[00:05:04.560 --> 00:05:06.320]  大家要怎麼去想想你的生活呢
[00:05:06.320 --> 00:05:06.880]  是不是
[00:05:06.880 --> 00:05:08.160]  我知道我們當中的弟兄
[00:05:08.160 --> 00:05:10.120]  是很豁達的
[00:05:10.120 --> 00:05:12.120]  所以他們是全部不戒口的
[00:05:12.120 --> 00:05:12.960]  原因就是
[00:05:12.960 --> 00:05:15.920]  我最重要死得快而已
[00:05:15.920 --> 00:05:20.760]  千萬就不要長壽而不健康
[00:05:20.760 --> 00:05:21.880]  所以他們個個
[00:05:21.880 --> 00:05:24.240]  都很恨自己是心臟病死的
[00:05:24.240 --> 00:05:24.920]  OK
[00:05:24.920 --> 00:05:26.000]  那就
[00:05:26.000 --> 00:05:27.360]  如果旁邊的是弟兄
[00:05:27.360 --> 00:05:28.560]  你代他老婆跟他說
[00:05:28.560 --> 00:05:30.600]  那你先顧顧你老婆
[00:05:30.600 --> 00:05:31.040]  你明不明白
[00:05:31.040 --> 00:05:33.160]  你們個個都是想
[00:05:33.160 --> 00:05:34.120]  一死即死
[00:05:34.120 --> 00:05:35.000]  睡覺即死
[00:05:35.000 --> 00:05:37.520]  但是你睡在你旁邊的那個人是很害怕的
[00:05:37.520 --> 00:05:38.840]  但是有些人就不是這樣看的
[00:05:38.840 --> 00:05:41.120]  可能我們反而說人生的時候
[00:05:41.120 --> 00:05:41.960]  說生命的時候
[00:05:41.960 --> 00:05:45.000]  反而是說起我們整個人生的歷程
[00:05:45.000 --> 00:05:47.880]  但是面對著生命沒有第二次
[00:05:47.880 --> 00:05:50.000]  所有事情你有計劃沒有計劃
[00:05:50.000 --> 00:05:51.280]  他都會過的
[00:05:51.280 --> 00:05:52.720]  但是當你去到差不多
[00:05:52.720 --> 00:05:54.840]  你怎麼回望你自己的人生呢
[00:05:54.840 --> 00:05:56.600]  究竟什麼是成敗得失呢
[00:05:56.600 --> 00:06:00.240]  有些人覺得長壽是成功
[00:06:00.240 --> 00:06:02.560]  但是我想香港人都未必是這樣想的
[00:06:02.560 --> 00:06:04.520]  但是香港人一定會想什麼
[00:06:04.520 --> 00:06:06.520]  明成利就是成功
[00:06:06.520 --> 00:06:08.840]  你怎麼評價一個老人家
[00:06:08.840 --> 00:06:10.440]  究竟是幸福的呢
[00:06:10.440 --> 00:06:12.640]  可能大家就會覺得他有錢
[00:06:12.640 --> 00:06:14.600]  子女讀書又高
[00:06:14.600 --> 00:06:15.760]  學歷又高
[00:06:15.760 --> 00:06:16.920]  樣樣都好
[00:06:16.920 --> 00:06:18.200]  我們會這樣想
[00:06:18.200 --> 00:06:21.600]  甚至有些人是要生部校國家
[00:06:21.600 --> 00:06:23.320]  部校社團
[00:06:23.320 --> 00:06:24.280]  諸如此類
[00:06:24.280 --> 00:06:26.400]  覺得要名留青史
[00:06:26.400 --> 00:06:28.040]  才是有價值的
[00:06:28.040 --> 00:06:30.160]  一般普遍
[00:06:30.160 --> 00:06:31.440]  大部分的弟兄姊妹
[00:06:31.440 --> 00:06:33.480]  或者是我們所謂的師奶
[00:06:33.480 --> 00:06:34.640]  其實很簡單的
[00:06:34.640 --> 00:06:36.040]  我們覺得人際關係
[00:06:36.040 --> 00:06:40.400]  是令到我們覺得自己的人生
[00:06:40.400 --> 00:06:42.280]  是不是幸福和滿足的
[00:06:42.280 --> 00:06:43.400]  不知道你怎麼去看
[00:06:43.400 --> 00:06:45.080]  每個人有不同的取向
[00:06:45.080 --> 00:06:47.320]  特別我想提一下人際關係的問題
[00:06:47.320 --> 00:06:49.120]  家人、夫婦
[00:06:49.120 --> 00:06:51.000]  我們的子女、孫子這些
[00:06:51.000 --> 00:06:54.240]  都是我們很重視的位置
[00:06:54.240 --> 00:06:57.240]  問題是如果你真的重視的時候
[00:06:57.240 --> 00:07:00.280]  究竟你放多少時間給他們
[00:07:00.280 --> 00:07:02.720]  這個是我們應該值得反思的地方
[00:07:02.720 --> 00:07:03.880]  但是有一個人
[00:07:03.880 --> 00:07:05.240]  大家可能忽略了
[00:07:05.240 --> 00:07:06.680]  就是我們自己
[00:07:06.680 --> 00:07:07.760]  其實一個人的人生
[00:07:07.760 --> 00:07:09.280]  究竟開心還是不開心
[00:07:09.280 --> 00:07:11.720]  去到最後最尾的階段
[00:07:11.720 --> 00:07:13.040]  很坦白
[00:07:13.040 --> 00:07:15.440]  有人陪到你當然高興
[00:07:15.440 --> 00:07:16.880]  但是有時候有人陪著你
[00:07:16.880 --> 00:07:19.120]  整床圍著你也好
[00:07:19.120 --> 00:07:21.040]  你的痛楚、你的孤寂
[00:07:21.040 --> 00:07:22.280]  你的害怕
[00:07:22.280 --> 00:07:24.840]  其實身邊的人都分享不了
[00:07:24.840 --> 00:07:28.360]  所以你怎樣跟自己裡面的相處
[00:07:28.360 --> 00:07:30.000]  其實都是很重要的
[00:07:30.000 --> 00:07:32.200]  有很多人名稱你有錢
[00:07:32.200 --> 00:07:34.320]  或者外面很風光
[00:07:34.320 --> 00:07:36.720]  但是夜闌人靜關了燈的時候
[00:07:36.720 --> 00:07:39.400]  他裡面可能好像一個瘋人院一樣
[00:07:39.400 --> 00:07:40.960]  自己自怨自艾
[00:07:40.960 --> 00:07:42.720]  很多憤怒都不領的
[00:07:42.720 --> 00:07:43.880]  如果你是基督徒
[00:07:43.880 --> 00:07:45.600]  當然我們也要是基督徒
[00:07:45.600 --> 00:07:47.960]  看崇拜的就相信我們是基督徒
[00:07:47.960 --> 00:07:49.120]  你會不會想過
[00:07:49.120 --> 00:07:53.280]  其實去到你生命的終點的時候
[00:07:53.280 --> 00:07:56.640]  其實你是會去面對著上帝的
[00:07:56.640 --> 00:07:58.320]  你是不是真的這麼想上天堂?
[00:07:58.320 --> 00:08:00.240]  丁子回
[00:08:00.240 --> 00:08:01.160]  問心一句
[00:08:01.160 --> 00:08:04.240]  你是不是真的這麼想跟上帝面對面?
[00:08:04.240 --> 00:08:05.880]  越信得主內那些
[00:08:05.880 --> 00:08:07.480]  想側側搏那些就知道了
[00:08:07.480 --> 00:08:09.880]  千萬上帝不要走那麼近
[00:08:09.880 --> 00:08:11.600]  走那麼近很危險的
[00:08:11.600 --> 00:08:13.600]  我又不是很OK
[00:08:13.600 --> 00:08:14.800]  丁子回
[00:08:14.800 --> 00:08:18.520]  當我們面對著我們人生這個課題的時候
[00:08:18.520 --> 00:08:19.520]  在基督徒來講
[00:08:19.520 --> 00:08:22.280]  跟未信主的人都是分別不大的
[00:08:22.280 --> 00:08:24.480]  三個很重要的人生哲學問題
[00:08:24.480 --> 00:08:26.400]  我們都需要面對
[00:08:26.400 --> 00:08:28.440]  只不過有些不同的原因就是
[00:08:28.440 --> 00:08:29.120]  我們常常都說
[00:08:29.120 --> 00:08:31.480]  你的頭腦裡面你的觀念
[00:08:31.480 --> 00:08:32.600]  你的價值觀
[00:08:32.600 --> 00:08:34.880]  你的信念絕對是影響著
[00:08:34.880 --> 00:08:37.560]  你的情緒和你的行為的
[00:08:37.560 --> 00:08:38.920]  所以當你信了耶穌
[00:08:38.920 --> 00:08:41.600]  唯一的分別就是你多了一本聖經
[00:08:41.600 --> 00:08:43.560]  如果你是好好地去研究聖經
[00:08:43.560 --> 00:08:46.240]  你讓聖經的價值觀去取替
[00:08:46.240 --> 00:08:47.720]  你過往舊的價值觀
[00:08:47.720 --> 00:08:50.400]  或者這個世界給你的價值觀的時候
[00:08:50.400 --> 00:08:53.360]  你應該可以調教到你裡面的心情
[00:08:53.360 --> 00:08:56.560]  你能夠去調教到你的行為
[00:08:56.560 --> 00:09:00.760]  這個就是信仰帶來一個很重要的生命改變
[00:09:00.760 --> 00:09:03.640]  因此我相信每一個在這裡信主的缺志的
[00:09:03.640 --> 00:09:05.480]  我們都很明白
[00:09:05.480 --> 00:09:07.800]  我們最初缺志信主的時候
[00:09:07.800 --> 00:09:09.520]  我們是缺志做什麼的
[00:09:09.520 --> 00:09:12.520]  其實我們真的沒有想過要做耶穌基督門徒
[00:09:12.520 --> 00:09:14.120]  大部分缺資的時候
[00:09:14.120 --> 00:09:16.400]  都是覺得有好處的
[00:09:16.400 --> 00:09:17.280]  就是什麼
[00:09:17.280 --> 00:09:20.240]  信耶穌得永生
[00:09:20.240 --> 00:09:22.120]  當我們的觀念不一致
[00:09:22.120 --> 00:09:23.880]  或者我們的觀念沒有釐清的時候
[00:09:23.880 --> 00:09:27.160]  就會產生了很多不同的基督徒出來
[00:09:27.160 --> 00:09:31.120]  如果你純粹在報道會裡覺得又正又感恩
[00:09:31.120 --> 00:09:32.280]  病又康復
[00:09:32.280 --> 00:09:33.400]  夫妻又康復
[00:09:33.400 --> 00:09:34.960]  母親裡面有錢那些
[00:09:34.960 --> 00:09:35.880]  於是你很期望
[00:09:35.880 --> 00:09:37.000]  可以了真的要了
[00:09:37.000 --> 00:09:37.760]  為什麼不要呢
[00:09:37.760 --> 00:09:38.560]  誰是遠信耶穌
[00:09:38.560 --> 00:09:39.200]  當然要
[00:09:39.200 --> 00:09:40.400]  要喜樂平安要不要
[00:09:40.400 --> 00:09:41.440]  當然要
[00:09:41.440 --> 00:09:43.880]  我們傳福音在街報那些很厲害的
[00:09:43.880 --> 00:09:45.680]  但是想一想先不要想了
[00:09:45.680 --> 00:09:46.600]  有福氣嘛
[00:09:46.600 --> 00:09:48.200]  為什麼現在給福氣你不要呢
[00:09:48.200 --> 00:09:48.880]  那也是
[00:09:48.880 --> 00:09:49.880]  那缺志了好不好
[00:09:49.880 --> 00:09:50.840]  那缺志了
[00:09:50.840 --> 00:09:51.800]  OK
[00:09:51.800 --> 00:09:53.960]  究竟每一個基督徒缺資的時候
[00:09:53.960 --> 00:09:55.520]  或者你缺資的時候
[00:09:55.520 --> 00:09:58.280]  你是缺了什麼志向的
[00:09:58.280 --> 00:10:00.640]  就是因為信耶穌可以什麼
[00:10:00.640 --> 00:10:02.000]  得永生嘛
[00:10:02.000 --> 00:10:03.560]  不用錢
[00:10:03.560 --> 00:10:06.880]  死後可以拿到護照上天堂
[00:10:06.880 --> 00:10:09.280]  比移民英國更好
[00:10:09.280 --> 00:10:09.960]  是不是
[00:10:09.960 --> 00:10:12.160]  那個簽證費也挺貴的
[00:10:12.160 --> 00:10:13.360]  現在不用錢
[00:10:13.360 --> 00:10:16.520]  我就拿到移民證
[00:10:16.520 --> 00:10:18.600]  死了之後我就確保自己上天堂
[00:10:18.600 --> 00:10:20.440]  為什麼不信呢
[00:10:20.440 --> 00:10:24.160]  當我們如果還是停留在這個水平裡面
[00:10:24.160 --> 00:10:25.520]  你就明白
[00:10:25.520 --> 00:10:27.200]  為什麼這麼多在幸福小組裡面
[00:10:27.200 --> 00:10:28.760]  缺志信主的人
[00:10:28.760 --> 00:10:32.080]  他們不能夠下戶了
[00:10:32.080 --> 00:10:35.000]  因為幸福小組你們又好
[00:10:35.000 --> 00:10:36.280]  食物又多
[00:10:36.280 --> 00:10:37.760]  天天都有禮物
[00:10:37.760 --> 00:10:39.160]  說到這件證
[00:10:39.160 --> 00:10:41.160]  就是轟天動地的
[00:10:41.160 --> 00:10:42.720]  哇很感動啊
[00:10:42.720 --> 00:10:43.760]  所以都挺好的
[00:10:43.760 --> 00:10:44.760]  好像你們這麼有福氣
[00:10:44.760 --> 00:10:45.280]  好啊
[00:10:45.280 --> 00:10:45.920]  有幫人陪
[00:10:45.920 --> 00:10:47.000]  挺好的
[00:10:47.000 --> 00:10:48.960]  於是他們就信主了
[00:10:48.960 --> 00:10:50.040]  但是問題
[00:10:50.040 --> 00:10:52.760]  為什麼他們不能夠繼續成為一個基督徒呢
[00:10:52.760 --> 00:10:55.640]  基督徒的意思就是跟從耶穌的門徒嘛
[00:10:55.640 --> 00:10:56.960]  原因就是
[00:10:56.960 --> 00:11:00.600]  他沒有想過他在世的日子
[00:11:00.600 --> 00:11:02.920]  跟這個信仰是有什麼關係
[00:11:02.920 --> 00:11:04.800]  其實什麼叫做信耶穌得永生
[00:11:04.800 --> 00:11:06.040]  永生的意思就是
[00:11:06.040 --> 00:11:07.360]  神與你同在
[00:11:07.360 --> 00:11:09.240]  你進入上帝的國度裡面
[00:11:09.240 --> 00:11:11.120]  那個就是永生
[00:11:11.120 --> 00:11:12.400]  就是說
[00:11:12.400 --> 00:11:16.600]  如果我們在什麼時候才是永生的
[00:11:16.600 --> 00:11:18.560]  絕對不是你死後的
[00:11:18.560 --> 00:11:23.440]  同教你給我說在你決志的時候開始的
[00:11:23.440 --> 00:11:25.000]  你信不信
[00:11:25.000 --> 00:11:28.200]  你決志那一刻你就已經是進入永生的了
[00:11:28.200 --> 00:11:29.480]  原因是在你決志那一刻
[00:11:29.480 --> 00:11:32.600]  你已經是接受耶穌基督成為你的救主
[00:11:32.600 --> 00:11:34.720]  而且帶領決志的人一定會說的
[00:11:34.720 --> 00:11:36.080]  邀請聖靈
[00:11:36.080 --> 00:11:37.600]  進入你的生命當中
[00:11:37.600 --> 00:11:40.720]  來引領你、保守你、帶領你的
[00:11:40.720 --> 00:11:42.880]  就是說在那一刻你已經與神相遇
[00:11:42.880 --> 00:11:44.400]  好像我這首歌一樣
[00:11:44.400 --> 00:11:45.880]  就是你是與神相遇的了
[00:11:45.880 --> 00:11:47.800]  在你決志信主那一刻
[00:11:47.800 --> 00:11:51.480]  天堂神的國度在你的生命當中
[00:11:51.480 --> 00:11:53.840]  是應該已經開始的了
[00:11:53.840 --> 00:11:55.000]  問題是
[00:11:55.000 --> 00:11:56.840]  我們願不願意
[00:11:56.840 --> 00:12:01.640]  讓上帝真的介入在我們現世的生活當中
[00:12:01.640 --> 00:12:02.480]  因為
[00:12:02.480 --> 00:12:05.080]  如果你的信仰清楚明白
[00:12:05.080 --> 00:12:07.800]  你2019年決志信主
[00:12:07.800 --> 00:12:12.560]  其實你2019年已經進入在神的國度裡面
[00:12:12.560 --> 00:12:14.600]  當這樣說的時候你就明白
[00:12:14.600 --> 00:12:20.760]  為什麼我們常常用門徒和信徒來作出分別
[00:12:20.760 --> 00:12:21.720]  什麼叫信徒?
[00:12:21.720 --> 00:12:23.080]  信徒就是第一種
[00:12:23.080 --> 00:12:24.920]  我信的,信耶穌得永生
[00:12:24.920 --> 00:12:26.080]  那我就信
[00:12:26.080 --> 00:12:27.400]  拿了才算
[00:12:27.400 --> 00:12:29.520]  我們很多人都說四次要回崇拜
[00:12:29.520 --> 00:12:31.000]  好吧,那就回四次
[00:12:31.000 --> 00:12:32.880]  要去新嘉賓歡迎會
[00:12:32.880 --> 00:12:34.200]  先回去
[00:12:34.200 --> 00:12:37.240]  拿了崇拜編碼就安樂了
[00:12:37.240 --> 00:12:38.920]  他們就不回去了
[00:12:38.920 --> 00:12:41.160]  想回的時候就可以進來
[00:12:41.160 --> 00:12:43.160]  再有什麼限制的時候
[00:12:43.160 --> 00:12:45.080]  他又可以進來大堂
[00:12:45.080 --> 00:12:47.720]  報課程又可以報到
[00:12:47.720 --> 00:12:48.680]  但是
[00:12:48.680 --> 00:12:49.640]  他是不回來的
[00:12:49.640 --> 00:12:50.680]  他又不會報課程
[00:12:50.680 --> 00:12:51.760]  拿定資格而已
[00:12:51.760 --> 00:12:53.880]  這就是香港人的心態
[00:12:53.880 --> 00:12:55.120]  但是丁子梅
[00:12:55.120 --> 00:12:56.920]  耶穌呼召的是
[00:12:56.920 --> 00:12:58.720]  你們要來跟從我
[00:12:58.720 --> 00:13:00.920]  你要做主耶穌這個門徒
[00:13:00.920 --> 00:13:03.440]  當中是完全兩碼子事
[00:13:03.440 --> 00:13:05.520]  也帶來了你的生命
[00:13:05.520 --> 00:13:07.080]  有不同的後果
[00:13:07.080 --> 00:13:09.120]  因為如果你是第一種的時候
[00:13:09.120 --> 00:13:10.920]  你的天國
[00:13:10.920 --> 00:13:14.240]  只是由你死了火化之後那一刻開始
[00:13:14.240 --> 00:13:15.080]  但是
[00:13:15.080 --> 00:13:16.920]  如果你真的在你決志的時候
[00:13:16.920 --> 00:13:19.040]  你願意去跟從主的時候
[00:13:19.040 --> 00:13:22.520]  你今天已經是在上帝的國度裡面
[00:13:22.520 --> 00:13:24.840]  你所過的生活是完全不同的
[00:13:24.840 --> 00:13:27.560]  所以上帝要我們在一切重新開始的時候
[00:13:27.560 --> 00:13:30.320]  重新去想想我們做了幾十年基督徒
[00:13:30.320 --> 00:13:33.920]  究竟我們是決定是做信徒
[00:13:33.920 --> 00:13:35.920]  還是做一個門徒
[00:13:35.920 --> 00:13:36.800]  我用了一幅圖畫
[00:13:36.800 --> 00:13:40.960]  將這個很簡單的道理再講一次
[00:13:40.960 --> 00:13:44.480]  你可能信主或者回教會一段時間
[00:13:44.480 --> 00:13:45.800]  你一定明白
[00:13:45.800 --> 00:13:47.800]  在聖經裡面記載人類是
[00:13:47.800 --> 00:13:49.560]  因為亞當阿娃犯了罪
[00:13:49.560 --> 00:13:51.400]  進入了一個罪的世界
[00:13:51.400 --> 00:13:53.240]  吃禁果的時候
[00:13:53.240 --> 00:13:55.440]  神說得很清楚你就會死
[00:13:55.440 --> 00:13:57.960]  當然那個死是ING方的死
[00:13:57.960 --> 00:13:59.560]  不是馬上斷氣死
[00:13:59.560 --> 00:14:01.360]  但是那個死是宣佈著
[00:14:01.360 --> 00:14:04.000]  人的肉身會死亡
[00:14:04.000 --> 00:14:07.560]  而且他的靈魂都會死亡
[00:14:07.560 --> 00:14:09.200]  但是在現實的情況裡面
[00:14:09.200 --> 00:14:10.760]  我們會看到是不同的
[00:14:10.760 --> 00:14:13.000]  原因好像一個人出生之後
[00:14:13.000 --> 00:14:14.680]  他就再也不在狼園了
[00:14:14.680 --> 00:14:17.440]  他已經在一個罪惡的世界裡面
[00:14:17.440 --> 00:14:19.840]  為什麼童年生活這麼重要呢
[00:14:19.840 --> 00:14:22.040]  因為如果我們真的不是在
[00:14:22.040 --> 00:14:25.560]  上帝的教導裡面去學一個父母
[00:14:25.560 --> 00:14:28.120]  我們根本就是營造了一個罪惡的世界
[00:14:28.120 --> 00:14:29.400]  你都是在乳養著
[00:14:29.400 --> 00:14:31.520]  毒害著我們的下一代
[00:14:31.520 --> 00:14:33.200]  很多人的性格
[00:14:33.200 --> 00:14:35.200]  很多人很多生命的扭曲
[00:14:35.200 --> 00:14:37.240]  其實都是源於他的家庭
[00:14:37.240 --> 00:14:40.800]  父母對他們所示範的一切
[00:14:40.800 --> 00:14:43.040]  是正在影響我們所有的小孩
[00:14:43.040 --> 00:14:44.480]  昨天晚上我們有情如初見
[00:14:44.480 --> 00:14:45.960]  我們在這裡有些分享的時候
[00:14:45.960 --> 00:14:48.160]  都覺得真的要好好地祈禱
[00:14:48.160 --> 00:14:49.240]  是的
[00:14:49.240 --> 00:14:51.640]  現在夫妻上來學了
[00:14:51.640 --> 00:14:53.960]  但是子女十歲八歲
[00:14:53.960 --> 00:14:56.640]  過往微信主之前所做過的一切
[00:14:56.640 --> 00:14:59.560]  在小孩的生命當中已經是植根了
[00:14:59.560 --> 00:15:00.920]  怎樣去處理呢
[00:15:00.920 --> 00:15:02.120]  夫妻都還沒搞定
[00:15:02.120 --> 00:15:03.800]  還要去想小孩
[00:15:03.800 --> 00:15:05.480]  真的是一件很難的課題
[00:15:05.480 --> 00:15:07.080]  但是我們要鼓勵的是
[00:15:07.080 --> 00:15:09.680]  有開始比不開始好
[00:15:09.680 --> 00:15:11.720]  十年的垃圾要清除
[00:15:11.720 --> 00:15:14.720]  比到二、三十歲你們才能搞定
[00:15:14.720 --> 00:15:17.240]  其實可能我們已經幫不了小孩
