
[00:00:00.000 --> 00:00:02.720]  今天和大家分享的題目是
[00:06:22.000 --> 00:06:24.600]  要死了
[00:06:24.600 --> 00:06:25.800]  他們沒有想過會這樣
[00:06:25.800 --> 00:06:27.400]  也不知道自己可以做到什麼
[00:06:27.400 --> 00:06:30.200]  在那一刻的事情
[00:06:30.200 --> 00:06:31.200]  但是你知不知道有一樣東西
[00:06:31.200 --> 00:06:36.000]  他們更加是猜不到的
[00:06:36.000 --> 00:06:37.800]  他們更加猜不到
[00:06:37.800 --> 00:06:39.200]  耶穌在這個更危急的事情
[00:06:39.200 --> 00:06:40.400]  正在做什麼呢
[00:06:40.400 --> 00:06:42.600]  睡覺
[00:06:42.600 --> 00:06:44.400]  每個人都很害怕
[00:06:44.400 --> 00:06:46.800]  想想要做什麼救治
[00:06:46.800 --> 00:06:48.200]  但是耶穌在大風浪裡面
[00:06:48.200 --> 00:06:52.200]  仍然這麼吵 搖得這麼厲害的環境
[00:06:52.200 --> 00:06:54.800]  他在睡覺
[00:06:54.800 --> 00:06:57.200]  雖然聖經裡面沒有形容這班門徒
[00:06:57.200 --> 00:07:02.800]  他們對耶穌睡覺有什麼特別大的感受
[00:07:02.800 --> 00:07:05.200]  但是他們很急忙的樣子
[00:07:05.200 --> 00:07:07.600]  他們很自然反應 他們會害怕
[00:07:07.600 --> 00:07:11.000]  甚至他們很快的叫醒耶穌
[00:07:11.000 --> 00:07:12.200]  主啊 救我們啊
[00:07:12.200 --> 00:07:14.000]  我們沒命了
[00:07:14.000 --> 00:07:15.000]  主啊 救我們啊
[00:07:15.000 --> 00:07:18.000]  我們沒命了
[00:07:18.000 --> 00:07:21.600]  這是一個我們人都會做的
[00:07:21.600 --> 00:07:24.400]  雖然他們未必對耶穌的身份
[00:07:24.400 --> 00:07:25.400]  有這麼多的認識
[00:07:25.400 --> 00:07:26.400]  在當時來說
[00:07:26.400 --> 00:07:27.800]  今天我們就認識很多了
[00:07:27.800 --> 00:07:30.000]  因為我們有聖經看到耶穌
[00:07:30.000 --> 00:07:31.800]  認識更加多
[00:07:31.800 --> 00:07:32.600]  但是在當時來說
[00:07:32.600 --> 00:07:35.800]  這班門徒對耶穌的認識都是很少的
[00:07:35.800 --> 00:07:38.000]  但是他們覺得耶穌是一個很厲害的人
[00:07:38.000 --> 00:07:39.600]  是一個很好的老師
[00:07:39.600 --> 00:07:41.600]  叫醒他 看看他有沒有辦法
[00:07:41.600 --> 00:07:42.800]  怎麼樣應付
[00:07:42.800 --> 00:07:48.600]  可以救我們去撐一過這場風暴
[00:07:48.600 --> 00:07:53.000]  人生總是有很多意料之外的事情會發生
[00:07:53.000 --> 00:07:54.600]  是我們預測不到
[00:07:54.600 --> 00:07:59.400]  是我們不能夠自己掌握到
[00:07:59.400 --> 00:08:01.000]  12月29號
[00:08:01.000 --> 00:08:02.800]  我記得當天就是要預備回來
[00:08:02.800 --> 00:08:05.400]  和大家去崇拜的幾個小時
[00:08:05.400 --> 00:08:07.400]  當時也是在睡覺的 半夜來的
[00:08:07.400 --> 00:08:11.600]  我就接到香港家人給我的電話
[00:08:11.600 --> 00:08:12.800]  首先接到第一個就說
[00:08:12.800 --> 00:08:15.600]  我哥哥正在送去醫院
[00:08:15.600 --> 00:08:17.000]  第二個電話就很快
[00:08:17.000 --> 00:08:18.400]  第二個電話就告訴我
[00:08:18.400 --> 00:08:22.000]  我哥哥已經離世了
[00:08:22.000 --> 00:08:24.600]  已經回到天父那裡
[00:08:24.600 --> 00:08:29.000]  在那一刻我自己真的很難接受
[00:08:29.000 --> 00:08:31.600]  我和神去說
[00:08:31.600 --> 00:08:33.400]  神啊 我是不是在做夢
[00:08:33.400 --> 00:08:35.000]  是不是不是真的
[00:08:35.000 --> 00:08:37.600]  我還特地撕下自己的臉
[00:08:37.600 --> 00:08:39.800]  我是不是在做夢呢
[00:08:39.800 --> 00:08:41.200]  但是我真的感受到痛
[00:08:41.200 --> 00:08:43.600]  而且那一刻心是很痛的
[00:08:43.600 --> 00:08:45.800]  所以我知道是真實的
[00:08:45.800 --> 00:08:50.000]  那天半夜我一直開著電腦
[00:08:50.000 --> 00:08:51.200]  一直買機票
[00:08:51.200 --> 00:08:55.000]  一直流眼淚
[00:08:55.000 --> 00:08:56.200]  當天我回來崇拜
[00:08:56.200 --> 00:08:59.200]  但是我感謝主 因為那天是12月
[00:08:59.200 --> 00:09:02.400]  最後一個禮拜是一個感恩見證主日
[00:09:02.400 --> 00:09:05.800]  我一直覺得自己心情很難平復
[00:09:05.800 --> 00:09:07.400]  所以我就打電話請文山
[00:09:07.400 --> 00:09:09.000]  多謝文山代我
[00:09:09.000 --> 00:09:12.400]  當天主持了感恩見證這個聚會
[00:09:12.400 --> 00:09:15.400]  我就坐在崇拜後面最後一排
[00:09:15.400 --> 00:09:16.600]  我一邊唱詩歌
[00:09:16.600 --> 00:09:19.400]  一邊不停地流眼淚
[00:09:19.400 --> 00:09:21.000]  我很感謝弟兄姊妹在身邊
[00:09:21.000 --> 00:09:22.800]  不斷遞紙巾給我
[00:09:22.800 --> 00:09:27.400]  也有很多的支持和鼓勵
[00:09:27.400 --> 00:09:30.200]  在過往二十多年裡
[00:09:30.200 --> 00:09:32.800]  我作為一個社工輔導過很多人
[00:09:32.800 --> 00:09:34.200]  我作為一個牧師
[00:09:34.200 --> 00:09:38.800]  也陪伴過很多人失去至親的時刻
[00:09:38.800 --> 00:09:40.800]  但是這一次我自己覺得
[00:09:40.800 --> 00:09:43.200]  我也經歷過失去親人
[00:09:43.200 --> 00:09:45.400]  但是這一次的失去來得太快
[00:09:45.400 --> 00:09:47.400]  太突然 太大
[00:09:47.400 --> 00:09:50.400]  我問神 神說為什麼
[00:09:50.400 --> 00:09:54.400]  我的哥哥他們一家四口很幸福
[00:09:54.400 --> 00:09:57.000]  他的子女都很小
[00:09:57.000 --> 00:09:59.000]  我不明白為什麼你要在
[00:09:59.000 --> 00:10:02.000]  當我哥哥壯年的時候
[00:10:02.000 --> 00:10:05.000]  就接他回天家
[00:10:05.000 --> 00:10:08.000]  我的嫂子 我的侄子侄女
[00:10:08.000 --> 00:10:10.600]  我媽媽 我姐姐很傷心
[00:10:10.600 --> 00:10:12.800]  我也很傷心 怎麼樣
[00:10:12.800 --> 00:10:15.400]  前面的路怎麼辦
[00:10:15.400 --> 00:10:16.400]  我不知道怎樣祈禱
[00:10:16.400 --> 00:10:18.000]  我就是從神說
[00:10:18.000 --> 00:10:21.600]  主呀 可憐我們 救我們
[00:10:21.600 --> 00:10:25.400]  主呀 可憐我們 救我們
[00:10:25.400 --> 00:10:28.600]  在過往一段時間裡
[00:10:28.600 --> 00:10:31.800]  有時候人都很傷心很難過
[00:10:31.800 --> 00:10:34.800]  想起走一條街都會流眼淚
[00:10:34.800 --> 00:10:37.200]  我家人也是
[00:10:37.200 --> 00:10:41.000]  但是感謝神有兩句歌詞
[00:10:41.000 --> 00:10:42.600]  不斷在我的心裡
[00:10:42.600 --> 00:10:43.600]  在那一個月裡
[00:10:43.600 --> 00:10:46.400]  不斷重複又重複地
[00:10:46.400 --> 00:10:47.800]  在我腦裡敲起來
[00:10:47.800 --> 00:10:49.800]  第一首是什麼就是
[00:10:49.800 --> 00:10:52.200]  祂是神 祂是神
[00:10:52.200 --> 00:10:53.800]  祂是勝過死亡
[00:10:53.800 --> 00:10:56.400]  復活了的神
[00:10:56.400 --> 00:10:58.200]  這兩句歌詞
[00:10:58.200 --> 00:11:00.000]  在我心裡不斷提醒
[00:11:00.000 --> 00:11:02.000]  無論怎樣祂就是神
[00:11:02.000 --> 00:11:03.600]  祂是戰勝死亡
[00:11:03.600 --> 00:11:04.600]  祂自己復活
[00:11:04.600 --> 00:11:07.200]  也能夠幫人復活的神
[00:11:07.200 --> 00:11:09.200]  第二句歌詞就是
[00:11:09.200 --> 00:11:13.400]  別害怕他知你難受
[00:11:13.400 --> 00:11:18.000]  擔當軟弱與困憂
[00:11:18.000 --> 00:11:20.800]  不需再懼怕
[00:11:20.800 --> 00:11:22.800]  耶穌別拯救
[00:11:22.800 --> 00:11:24.400]  願祢開口接受
[00:11:24.400 --> 00:11:27.600]  張開祢手
[00:11:27.600 --> 00:11:29.200]  就是這兩句歌詞
[00:11:29.200 --> 00:11:30.200]  神就藉著這兩句歌詞
[00:11:30.200 --> 00:11:32.800]  不斷鼓勵我 救我的命
[00:11:32.800 --> 00:11:34.000]  在我任何的時刻
[00:11:34.000 --> 00:11:35.400]  我很傷心很難過
[00:11:35.400 --> 00:11:37.200]  很難接受的時候
[00:11:37.200 --> 00:11:38.600]  我的心裡和我的口裡
[00:11:38.600 --> 00:11:43.800]  就是哼起這兩句歌詞
[00:11:43.800 --> 00:11:47.400]  在這些哀傷 痛楚 疑惑
[00:11:47.400 --> 00:11:50.200]  甚至我有不滿的過程當中
[00:11:50.200 --> 00:11:53.000]  我都很坦白和神說
[00:11:53.000 --> 00:11:55.600]  就是這樣 神就開我的眼
[00:11:55.600 --> 00:11:57.800]  看到很多神的恩典
[00:11:57.800 --> 00:11:59.600]  我很經歷到身邊有很多
[00:11:59.600 --> 00:12:01.400]  我們教會一定會支持我
[00:12:01.400 --> 00:12:03.000]  我的家庭為我們祈禱
[00:12:03.000 --> 00:12:06.800]  在香港 我哥哥都有回教會
[00:12:06.800 --> 00:12:09.400]  我很經歷到哥哥的教會
[00:12:09.400 --> 00:12:11.400]  很多弟兄姊妹
[00:12:11.400 --> 00:12:14.800]  很奮心的去支持
[00:12:14.800 --> 00:12:17.200]  也都在安息禮拜裡
[00:12:17.200 --> 00:12:19.200]  我看到哥哥很多人
[00:12:19.200 --> 00:12:21.800]  我們預計不到這麼多人會來
[00:12:21.800 --> 00:12:24.200]  親人 教會的弟兄姊妹
[00:12:24.200 --> 00:12:26.400]  甚至我哥哥中學的同學
[00:12:26.400 --> 00:12:28.000]  幾十年的同學
[00:12:28.000 --> 00:12:31.600]  他以前十幾年前舊公司
[00:12:31.600 --> 00:12:34.200]  和現在公司很多的同事
[00:12:34.200 --> 00:12:37.000]  我哥哥是負責教會龍舟隊的
[00:12:37.000 --> 00:12:39.400]  爬龍舟的全體隊員
[00:12:39.400 --> 00:12:42.200]  去長跑的長跑隊的隊員
[00:12:42.200 --> 00:12:44.200]  哇 很多人
[00:12:44.200 --> 00:12:48.800]  排山倒海的輪著來安息禮拜
[00:12:48.800 --> 00:12:50.400]  讓我很感受到
[00:12:50.400 --> 00:12:52.600]  天地是有主
[00:12:52.600 --> 00:12:55.200]  人間是有情
[00:12:55.200 --> 00:12:57.000]  也都感激主 透過這個過程
[00:12:57.000 --> 00:12:58.400]  給我們很大的安慰
[00:12:58.400 --> 00:13:00.600]  也都給我再一次認識我哥哥
[00:13:00.600 --> 00:13:01.600]  其實原來我都不知道
[00:13:01.600 --> 00:13:04.200]  我哥哥和別人關係這麼好
[00:13:04.200 --> 00:13:06.800]  原來我哥哥和神這麼熱心
[00:13:06.800 --> 00:13:09.400]  在教會裡是基督少年軍的導師
[00:13:09.400 --> 00:13:13.400]  和負責龍舟隊的教練
[00:13:13.400 --> 00:13:14.600]  教會的龍舟隊教練
[00:13:14.600 --> 00:13:16.800]  所以他和身邊的人
[00:13:16.800 --> 00:13:19.200]  和教睦同工是很熟悉
[00:13:19.200 --> 00:13:22.000]  他很熱心侍奉
[00:13:22.000 --> 00:13:24.600]  我為他而感謝主
[00:13:24.600 --> 00:13:27.000]  感謝主就是這樣
[00:13:27.000 --> 00:13:28.000]  很難過很難過
[00:13:28.000 --> 00:13:30.800]  但是信仰耶穌
[00:13:30.800 --> 00:13:33.600]  我對耶穌的信仰
[00:13:33.600 --> 00:13:35.200]  就帶我像一條船一樣
[00:13:35.200 --> 00:13:38.000]  帶我經歷這些風暴
[00:13:38.000 --> 00:13:41.000]  我承認自己是有限
[00:13:41.000 --> 00:13:42.600]  有時我都會怕
[00:13:42.600 --> 00:13:46.000]  人生的風浪是很大 很高
[00:13:46.000 --> 00:13:48.000]  但是唯有在風浪裡
[00:13:48.000 --> 00:13:51.400]  我們大膽向神去叫救命
[00:13:51.400 --> 00:13:56.400]  拯救就會來到自己和自己的家人當中
[00:13:56.400 --> 00:13:58.600]  正如這群門徒這樣
[00:13:58.600 --> 00:14:00.000]  是的 他們是害怕
[00:14:00.000 --> 00:14:02.600]  他們預計不到這些情況發生
[00:14:02.600 --> 00:14:07.200]  但是他們很坦誠地向耶穌請救
[00:14:07.200 --> 00:14:10.400]  救命啊
[00:14:10.400 --> 00:14:12.000]  今天同樣
[00:14:12.000 --> 00:14:14.000]  無論你在任何的環境當中
[00:14:14.000 --> 00:14:17.400]  面對任何的挑戰
[00:14:17.400 --> 00:14:20.600]  無論你的心裡有什麼感受
[00:14:20.600 --> 00:14:22.200]  你覺得
[00:14:22.200 --> 00:14:23.800]  甚至那些感受是很難
[00:14:23.800 --> 00:14:24.800]  自己都很難面對
[00:14:24.800 --> 00:14:27.400]  很難接受自己是這樣的
[00:14:27.400 --> 00:14:29.600]  但是你不用擔心
[00:14:29.600 --> 00:14:32.200]  耶穌會接受你
[00:14:32.200 --> 00:14:34.400]  你只是很簡單
[00:14:34.400 --> 00:14:37.600]  坦坦白白地向神說
[00:14:37.600 --> 00:14:39.400]  簡簡單單地
[00:14:39.400 --> 00:14:45.000]  讓耶穌拉著你的手就可以了
[00:14:45.000 --> 00:14:47.000]  第二
[00:14:47.000 --> 00:14:50.200]  《馬太福音》有另一個獨特的記載
[00:14:50.200 --> 00:14:52.600]  就是這裡
[00:14:52.600 --> 00:14:53.400]  26節
[00:14:53.400 --> 00:14:54.200]  我們一起再讀
[00:14:54.200 --> 00:14:55.800]  1 2 3
[00:14:59.600 --> 00:15:08.600]  (記者說話)
[00:15:08.600 --> 00:15:09.600]  可能你會說
[00:15:09.600 --> 00:15:11.200]  不是啊牧師有沒有搞錯啊
[00:15:11.200 --> 00:15:13.600]  我看到《馬可福音》和《勞教福音》
[00:15:13.600 --> 00:15:17.000]  都有講到這樣的記載
[00:15:17.000 --> 00:15:19.600]  不過我們再看清楚一點
[00:15:19.600 --> 00:15:22.800]  是次序不同
[00:15:22.800 --> 00:15:26.000]  什麼次序不同啊
[00:15:26.000 --> 00:15:29.600]  當耶穌被叫醒之後
[00:15:29.600 --> 00:15:32.800]  祂是首先教訓
[00:15:32.800 --> 00:15:35.200]  甚至祂的語氣是篤責
[00:15:35.200 --> 00:15:37.000]  責備這些門徒
[00:15:37.000 --> 00:15:39.000]  你們這些小信的人
[00:15:39.000 --> 00:15:42.000]  為什麼這麼膽怯這麼害怕
[00:15:42.000 --> 00:15:45.600]  然後才平靜風浪
[00:15:45.600 --> 00:15:46.600]  其他的福音書
[00:15:46.600 --> 00:15:48.800]  是耶穌先平靜風浪
[00:15:48.800 --> 00:15:50.800]  再教訓他們
[00:15:50.800 --> 00:15:51.400]  可能你會問
[00:15:51.400 --> 00:15:57.600]  為什麼《馬太福音》會有一點點不同呢
[00:15:57.600 --> 00:15:59.200]  所以當我們看這段經文的時候
[00:15:59.200 --> 00:16:00.000]  我們相信
[00:16:00.000 --> 00:16:01.400]  《馬太》的作者
[00:16:01.400 --> 00:16:03.800]  他這樣編排次序
[00:16:03.800 --> 00:16:05.800]  是很想我們這群讀者
[00:16:05.800 --> 00:16:07.600]  去看到
[00:16:07.600 --> 00:16:11.200]  很強調耶穌對這群門徒的教訓
[00:16:11.200 --> 00:16:14.800]  教導是什麼
[00:16:14.800 --> 00:16:16.600]  這一次我們
[00:16:16.600 --> 00:16:18.200]  是在神的安排
[00:16:18.200 --> 00:16:20.200]  又或者我們覺得
[00:16:20.200 --> 00:16:22.200]  神是容許
[00:16:22.200 --> 00:16:24.200]  這個風浪發生
[00:16:24.200 --> 00:16:25.800]  是對這群門徒
[00:16:25.800 --> 00:16:28.800]  是有一個訓練的
[00:16:28.800 --> 00:16:30.000]  當這群門徒
[00:16:30.000 --> 00:16:31.600]  他們之前跟著耶穌
[00:16:31.600 --> 00:16:34.000]  上耶穌的船的時候
[00:16:34.000 --> 00:16:36.200]  他們回應耶穌的呼召
[00:16:36.200 --> 00:16:39.400]  他們擺上一切跟從耶穌
[00:16:39.400 --> 00:16:40.600]  其實他們都不太了解
[00:16:40.600 --> 00:16:42.200]  耶穌的真正身份
[00:16:42.200 --> 00:16:43.200]  我們今天知道
[00:16:43.200 --> 00:16:44.600]  耶穌是救世主
[00:16:44.600 --> 00:16:45.800]  是來塞亞
[00:16:45.800 --> 00:16:47.800]  是來這個世界代替我們
[00:16:47.800 --> 00:16:49.200]  為我們受罪
[00:16:49.200 --> 00:16:51.200]  釘在十字架上死
[00:16:51.200 --> 00:16:53.800]  洗清我們的罪的主
[00:16:53.800 --> 00:16:55.400]  但當時這群門徒
[00:16:55.400 --> 00:16:57.400]  他們認識耶穌是一個
[00:16:57.400 --> 00:16:58.400]  很獨特的人
[00:16:58.400 --> 00:17:00.400]  身份不惹小的
[00:17:00.400 --> 00:17:01.800]  有趕鬼 有治病
[00:17:01.800 --> 00:17:04.200]  有教導能力的老師
[00:17:04.200 --> 00:17:07.000]  但經歷過這一場大風浪的
[00:17:07.000 --> 00:17:09.000]  特別訓練之後
[00:17:09.000 --> 00:17:10.400]  他們上了一堂
[00:17:10.400 --> 00:17:13.800]  很寶貴的門徒訓練的功課
[00:17:13.800 --> 00:17:15.200]  他們上了一堂
[00:17:15.200 --> 00:17:17.200]  非常重要的
[00:17:17.200 --> 00:17:20.200]  作為主的門徒的功課
[00:17:20.200 --> 00:17:22.400]  所以他們上這堂功課的時候
[00:17:22.400 --> 00:17:24.200]  真的嘔吐了
[00:17:24.200 --> 00:17:27.000]  嘔吐就是因為他們對耶穌
[00:17:27.000 --> 00:17:30.800]  有更加深入的認識
[00:17:30.800 --> 00:17:33.000]  比起之前的認識
[00:17:33.000 --> 00:17:36.000]  更加的深入
[00:17:36.000 --> 00:17:38.400]  可能以前他們風聞有神
[00:17:38.400 --> 00:17:39.800]  有彌賽亞
[00:17:39.800 --> 00:17:42.400]  現在他們親眼親身
[00:17:42.400 --> 00:17:44.400]  經歷到這個神
[00:17:44.400 --> 00:17:45.600]  這是什麼人來的
[00:17:45.600 --> 00:17:47.600]  連風和海都聽從他
[00:17:47.600 --> 00:17:49.600]  耶穌是大自然的主宰
[00:17:49.600 --> 00:17:50.600]  是彌賽亞
[00:17:50.600 --> 00:17:52.600]  是創造天地的神
[00:17:52.600 --> 00:17:56.200]  一切都是在神掌管之內
[00:17:56.200 --> 00:17:58.600]  當我們人預計不到
[00:17:58.600 --> 00:18:00.600]  掌握不到的事情
[00:18:00.600 --> 00:18:03.600]  祂仍然是作王
[00:18:03.600 --> 00:18:09.200]  祂見到 祂聽到 祂知道
[00:18:09.200 --> 00:18:11.800]  當這個世界面對
[00:18:11.800 --> 00:18:15.000]  新型冠狀病毒的時候
[00:18:15.000 --> 00:18:18.800]  這是一個世紀的大風暴
[00:18:18.800 --> 00:18:21.800]  差不多就算有些地方
[00:18:21.800 --> 00:18:23.600]  未有個案之前
[00:18:23.600 --> 00:18:26.400]  他們都會很矚目這件事情
[00:18:26.400 --> 00:18:29.000]  都會很小心
